POA_CODE_2021	EduInstitutionType	Sex	students
POA6714	Technical or Further Educational Institution	F	244
POA6714	Technical or Further Educational Institution	M	178
POA6714	University or other tertiary	F	184
POA6714	University or other tertiary	M	85
POA6716		F	57
POA6716		M	117
POA6716	Infants/Primary	F	44
POA6716	Infants/Primary	M	61
POA6716	Pre-school	F	17
POA6716	Pre-school	M	11
POA6716	Secondary	F	8
POA6716	Secondary	M	14
POA6716	Technical or Further Educational Institution	F	7
POA6716	University or other tertiary	F	14
POA6716	University or other tertiary	M	9
POA6718		F	39
POA6718		M	228
POA6718	Infants/Primary	F	28
POA6718	Infants/Primary	M	26
POA6718	Pre-school	F	6
POA6718	Pre-school	M	6
POA6718	Secondary	F	23
POA6718	Secondary	M	25
POA6718	University or other tertiary	M	3
POA6720		F	172
POA6720		M	248
POA6720	Infants/Primary	F	101
POA6720	Infants/Primary	M	129
POA6720	Pre-school	F	15
POA6720	Pre-school	M	40
POA6720	Secondary	F	70
POA6720	Secondary	M	74
POA6720	Technical or Further Educational Institution	F	38
POA6720	Technical or Further Educational Institution	M	21
POA6720	University or other tertiary	F	17
POA6720	University or other tertiary	M	11
POA6721		F	308
POA6721		M	325
POA6721	Infants/Primary	F	233
POA6721	Infants/Primary	M	217
POA6721	Pre-school	F	46
POA6721	Pre-school	M	35
POA6721	Secondary	F	73
POA6721	Secondary	M	103
POA6721	Technical or Further Educational Institution	F	59
POA6721	Technical or Further Educational Institution	M	48
POA6721	University or other tertiary	F	49
POA6721	University or other tertiary	M	32
POA6722		F	835
POA6722		M	1056
POA6722	Infants/Primary	F	565
POA6722	Infants/Primary	M	539
POA6722	Pre-school	F	91
POA6722	Pre-school	M	92
POA6722	Secondary	F	331
POA6722	Secondary	M	352
POA6722	Technical or Further Educational Institution	F	156
POA6722	Technical or Further Educational Institution	M	118
POA6722	University or other tertiary	F	108
POA6722	University or other tertiary	M	36
POA6725		F	862
POA6725		M	900
POA6725	Infants/Primary	F	506
POA6725	Infants/Primary	M	571
POA6725	Pre-school	F	83
POA6725	Pre-school	M	97
POA6725	Secondary	F	353
POA6725	Secondary	M	330
POA6725	Technical or Further Educational Institution	F	135
POA6725	Technical or Further Educational Institution	M	84
POA6725	University or other tertiary	F	159
POA6725	University or other tertiary	M	61
POA6726		F	402
POA6726		M	383
POA6726	Infants/Primary	F	271
POA6726	Infants/Primary	M	276
POA6726	Pre-school	F	40
POA6726	Pre-school	M	50
POA6726	Secondary	F	197
POA6726	Secondary	M	177
POA6726	Technical or Further Educational Institution	F	80
POA6726	Technical or Further Educational Institution	M	45
POA6726	University or other tertiary	F	105
POA6726	University or other tertiary	M	36
POA6728		F	547
POA6728		M	642
POA6728	Infants/Primary	F	213
POA6728	Infants/Primary	M	254
POA6728	Pre-school	F	34
POA6728	Pre-school	M	55
POA6728	Secondary	F	131
POA6728	Secondary	M	127
POA6728	Technical or Further Educational Institution	F	32
POA6728	Technical or Further Educational Institution	M	10
POA6728	University or other tertiary	F	30
POA6728	University or other tertiary	M	14
POA6740		F	124
POA6740		M	165
POA6740	Infants/Primary	F	73
POA6740	Infants/Primary	M	69
POA6740	Pre-school	F	4
POA6740	Pre-school	M	5
POA6740	Secondary	F	33
POA6740	Secondary	M	31
POA6740	Technical or Further Educational Institution	F	7
POA6740	University or other tertiary	F	4
POA6743		F	557
POA6743		M	531
POA6743	Infants/Primary	F	286
POA6743	Infants/Primary	M	296
POA6743	Pre-school	F	50
POA6743	Pre-school	M	58
POA6743	Secondary	F	152
POA6743	Secondary	M	123
POA6743	Technical or Further Educational Institution	F	54
POA6743	Technical or Further Educational Institution	M	46
POA6743	University or other tertiary	F	69
POA6743	University or other tertiary	M	39
POA6751		F	259
POA6751		M	465
POA6751	Infants/Primary	F	188
POA6751	Infants/Primary	M	226
POA6751	Pre-school	F	38
POA6751	Pre-school	M	36
POA6751	Secondary	F	84
POA6751	Secondary	M	82
POA6751	Technical or Further Educational Institution	F	20
POA6751	Technical or Further Educational Institution	M	21
POA6751	University or other tertiary	F	31
POA6751	University or other tertiary	M	13
POA6753		F	474
POA6753		M	991
POA6753	Infants/Primary	F	255
POA6753	Infants/Primary	M	292
POA6753	Pre-school	F	50
POA6753	Pre-school	M	67
POA6753	Secondary	F	134
POA6753	Secondary	M	136
POA6753	Technical or Further Educational Institution	F	78
POA6753	Technical or Further Educational Institution	M	55
POA6753	University or other tertiary	F	54
POA6753	University or other tertiary	M	29
POA6754		F	101
POA6754		M	192
POA6754	Infants/Primary	F	52
POA6754	Infants/Primary	M	62
POA6754	Pre-school	F	18
POA6754	Pre-school	M	11
POA6754	Secondary	F	39
POA6754	Secondary	M	28
POA6754	Technical or Further Educational Institution	F	12
POA6754	Technical or Further Educational Institution	M	7
POA6754	University or other tertiary	F	6
POA6754	University or other tertiary	M	4
POA6758		F	79
POA6758		M	399
POA6758	Infants/Primary	F	5
POA6758	Infants/Primary	M	4
POA6758	Secondary	F	4
POA6758	Technical or Further Educational Institution	M	8
POA6758	University or other tertiary	M	14
POA6760		F	56
POA6760		M	229
POA6760	Infants/Primary	F	16
POA6760	Infants/Primary	M	17
POA6760	Pre-school	M	3
POA6760	Secondary	F	11
POA6760	Secondary	M	11
POA6760	Technical or Further Educational Institution	F	5
POA6760	Technical or Further Educational Institution	M	3
POA6760	University or other tertiary	F	4
POA6760	University or other tertiary	M	7
POA6762		F	20
POA6762		M	129
POA6762	Infants/Primary	F	8
POA6762	Infants/Primary	M	19
POA6762	Pre-school	M	4
POA6762	Secondary	F	12
POA6762	Secondary	M	17
POA6762	Technical or Further Educational Institution	M	3
POA6762	University or other tertiary	F	3
POA6762	University or other tertiary	M	3
POA6765		F	87
POA6765		M	81
POA6765	Infants/Primary	F	71
POA6765	Infants/Primary	M	94
POA6765	Pre-school	F	11
POA6765	Pre-school	M	21
POA6765	Secondary	F	46
POA6765	Secondary	M	21
POA6765	Technical or Further Educational Institution	F	6
POA6765	University or other tertiary	F	9
POA6765	University or other tertiary	M	3
POA6770		F	231
POA6770		M	251
POA6770	Infants/Primary	F	152
POA6770	Infants/Primary	M	176
POA6770	Pre-school	F	19
POA6770	Pre-school	M	22
POA6770	Secondary	F	84
POA6770	Secondary	M	82
POA6770	Technical or Further Educational Institution	F	11
POA6770	Technical or Further Educational Institution	M	10
POA6770	University or other tertiary	F	20
POA6770	University or other tertiary	M	3
POA6798		F	107
POA6798		M	356
POA6798	Infants/Primary	F	55
POA6798	Infants/Primary	M	66
POA6798	Pre-school	F	11
POA6798	Pre-school	M	14
POA6798	Secondary	F	51
POA6798	Secondary	M	35
POA6798	Technical or Further Educational Institution	F	8
POA6798	Technical or Further Educational Institution	M	21
POA6798	University or other tertiary	F	9
POA6799		F	47
POA6799		M	51
POA6799	Infants/Primary	F	23
POA6799	Infants/Primary	M	36
POA6799	Pre-school	F	5
POA6799	Pre-school	M	4
POA6799	Secondary	F	8
POA6799	Secondary	M	17
POA6799	Technical or Further Educational Institution	M	4
POA6799	University or other tertiary	F	4
POA7000		F	457
POA7000		M	521
POA7000	Infants/Primary	F	428
POA7000	Infants/Primary	M	416
POA7000	Pre-school	F	68
POA7000	Pre-school	M	78
POA7000	Secondary	F	392
POA7000	Secondary	M	433
POA7000	Technical or Further Educational Institution	F	293
POA7000	Technical or Further Educational Institution	M	289
POA7000	University or other tertiary	F	976
POA7000	University or other tertiary	M	771
POA7004		F	278
POA7004		M	181
POA7004	Infants/Primary	F	238
POA7004	Infants/Primary	M	288
POA7004	Pre-school	F	41
POA7004	Pre-school	M	46
POA7004	Secondary	F	206
POA7004	Secondary	M	213
POA7004	Technical or Further Educational Institution	F	125
POA7004	Technical or Further Educational Institution	M	102
POA7004	University or other tertiary	F	445
POA7004	University or other tertiary	M	334
POA7005		F	348
POA7005		M	332
POA7005	Infants/Primary	F	394
POA7005	Infants/Primary	M	460
POA7005	Pre-school	F	95
POA7005	Pre-school	M	79
POA7005	Secondary	F	366
POA7005	Secondary	M	398
POA7005	Technical or Further Educational Institution	F	259
POA7005	Technical or Further Educational Institution	M	280
POA7005	University or other tertiary	F	879
POA7005	University or other tertiary	M	842
POA7007		F	80
POA7007		M	69
POA7007	Infants/Primary	F	118
POA7007	Infants/Primary	M	175
POA7007	Pre-school	F	23
POA7007	Pre-school	M	24
POA7007	Secondary	F	116
POA7007	Secondary	M	128
POA7007	Technical or Further Educational Institution	F	49
POA7007	Technical or Further Educational Institution	M	37
POA7007	University or other tertiary	F	152
POA7007	University or other tertiary	M	110
POA7008		F	325
POA7008		M	322
POA7008	Infants/Primary	F	506
POA7008	Infants/Primary	M	506
POA7008	Pre-school	F	92
POA7008	Pre-school	M	102
POA7008	Secondary	F	365
POA7008	Secondary	M	357
POA7008	Technical or Further Educational Institution	F	267
POA7008	Technical or Further Educational Institution	M	241
POA7008	University or other tertiary	F	472
POA7008	University or other tertiary	M	371
POA7009		F	426
POA7009		M	447
POA7009	Infants/Primary	F	527
POA7009	Infants/Primary	M	552
POA7009	Pre-school	F	93
POA7009	Pre-school	M	74
POA7009	Secondary	F	357
POA7009	Secondary	M	333
POA7009	Technical or Further Educational Institution	F	299
POA7009	Technical or Further Educational Institution	M	361
POA7009	University or other tertiary	F	363
POA7009	University or other tertiary	M	295
POA7010		F	652
POA7010		M	599
POA7010	Infants/Primary	F	623
POA7010	Infants/Primary	M	629
POA7010	Pre-school	F	96
POA7010	Pre-school	M	95
POA7010	Secondary	F	448
POA7010	Secondary	M	484
POA7010	Technical or Further Educational Institution	F	395
POA7010	Technical or Further Educational Institution	M	457
POA7010	University or other tertiary	F	412
POA7010	University or other tertiary	M	277
POA7011		F	507
POA7011		M	471
POA7011	Infants/Primary	F	672
POA7011	Infants/Primary	M	746
POA7011	Pre-school	F	67
POA7011	Pre-school	M	106
POA7011	Secondary	F	464
POA7011	Secondary	M	477
POA7011	Technical or Further Educational Institution	F	227
POA7011	Technical or Further Educational Institution	M	249
POA7011	University or other tertiary	F	246
POA7011	University or other tertiary	M	155
POA7012		F	27
POA7012		M	13
POA7012	Infants/Primary	F	29
POA7012	Infants/Primary	M	39
POA7012	Pre-school	F	4
POA7012	Pre-school	M	3
POA7012	Secondary	F	39
POA7012	Secondary	M	29
POA7012	Technical or Further Educational Institution	F	11
POA7012	Technical or Further Educational Institution	M	10
POA7012	University or other tertiary	F	13
POA7015		F	259
POA7015		M	212
POA7015	Infants/Primary	F	402
POA7015	Infants/Primary	M	434
POA7015	Pre-school	F	65
POA7015	Pre-school	M	91
POA7015	Secondary	F	278
POA7015	Secondary	M	272
POA7015	Technical or Further Educational Institution	F	139
POA7015	Technical or Further Educational Institution	M	194
POA7015	University or other tertiary	F	278
POA7015	University or other tertiary	M	202
POA7016		F	133
POA7016		M	610
POA7016	Infants/Primary	F	155
POA7016	Infants/Primary	M	131
POA7016	Pre-school	F	17
POA7016	Pre-school	M	23
POA7016	Secondary	F	81
POA7016	Secondary	M	84
POA7016	Technical or Further Educational Institution	F	50
POA7016	Technical or Further Educational Institution	M	45
POA7016	University or other tertiary	F	30
POA7016	University or other tertiary	M	21
POA7017		F	99
POA7017		M	120
POA7017	Infants/Primary	F	274
POA7017	Infants/Primary	M	339
POA7017	Pre-school	F	45
POA7017	Pre-school	M	42
POA7017	Secondary	F	193
POA7017	Secondary	M	177
POA7017	Technical or Further Educational Institution	F	90
POA7017	Technical or Further Educational Institution	M	96
POA7017	University or other tertiary	F	129
POA7017	University or other tertiary	M	70
POA7018		F	578
POA7018		M	556
POA7018	Infants/Primary	F	878
POA7018	Infants/Primary	M	942
POA7018	Pre-school	F	146
POA7018	Pre-school	M	167
POA7018	Secondary	F	664
POA7018	Secondary	M	670
POA7018	Technical or Further Educational Institution	F	352
POA7018	Technical or Further Educational Institution	M	371
POA7018	University or other tertiary	F	564
POA7018	University or other tertiary	M	399
POA7019		F	312
POA7019		M	288
POA7019	Infants/Primary	F	384
POA7019	Infants/Primary	M	392
POA7019	Pre-school	F	64
POA7019	Pre-school	M	50
POA7019	Secondary	F	217
POA7019	Secondary	M	236
POA7019	Technical or Further Educational Institution	F	126
POA7019	Technical or Further Educational Institution	M	126
POA7019	University or other tertiary	F	144
POA7019	University or other tertiary	M	88
POA7020		F	47
POA7020		M	33
POA7020	Infants/Primary	F	132
POA7020	Infants/Primary	M	143
POA7020	Pre-school	F	10
POA7020	Pre-school	M	24
POA7020	Secondary	F	110
POA7020	Secondary	M	98
POA7020	Technical or Further Educational Institution	F	22
POA7020	Technical or Further Educational Institution	M	34
POA7020	University or other tertiary	F	59
POA7020	University or other tertiary	M	25
POA7021		F	50
POA7021		M	43
POA7021	Infants/Primary	F	113
POA7021	Infants/Primary	M	138
POA7021	Pre-school	F	13
POA7021	Pre-school	M	32
POA7021	Secondary	F	91
POA7021	Secondary	M	89
POA7021	Technical or Further Educational Institution	F	8
POA7021	Technical or Further Educational Institution	M	39
POA7021	University or other tertiary	F	51
POA7021	University or other tertiary	M	32
POA7022		F	25
POA7022		M	27
POA7022	Infants/Primary	F	38
POA7022	Infants/Primary	M	33
POA7022	Pre-school	F	3
POA7022	Pre-school	M	5
POA7022	Secondary	F	28
POA7022	Secondary	M	25
POA7022	Technical or Further Educational Institution	F	10
POA7022	Technical or Further Educational Institution	M	9
POA7022	University or other tertiary	F	15
POA7022	University or other tertiary	M	15
POA7023		F	6
POA7023		M	9
POA7023	Infants/Primary	F	6
POA7023	Infants/Primary	M	17
POA7023	Pre-school	F	3
POA7023	Secondary	F	8
POA7023	Secondary	M	12
POA7023	Technical or Further Educational Institution	M	6
POA7023	University or other tertiary	F	3
POA7024		F	19
POA7024		M	13
POA7024	Infants/Primary	F	48
POA7024	Infants/Primary	M	26
POA7024	Pre-school	F	3
POA7024	Pre-school	M	9
POA7024	Secondary	F	30
POA7024	Secondary	M	25
POA7024	Technical or Further Educational Institution	M	6
POA7024	University or other tertiary	F	14
POA7024	University or other tertiary	M	4
POA7025		F	52
POA7025		M	51
POA7025	Infants/Primary	F	78
POA7025	Infants/Primary	M	75
POA7025	Pre-school	F	13
POA7025	Pre-school	M	11
POA7025	Secondary	F	58
POA7025	Secondary	M	40
POA7025	Technical or Further Educational Institution	F	13
POA7025	Technical or Further Educational Institution	M	15
POA7025	University or other tertiary	F	35
POA7025	University or other tertiary	M	25
POA7026		F	52
POA7026		M	60
POA7026	Infants/Primary	F	41
POA7026	Infants/Primary	M	55
POA7026	Pre-school	F	17
POA7026	Pre-school	M	8
POA7026	Secondary	F	31
POA7026	Secondary	M	30
POA7026	Technical or Further Educational Institution	F	8
POA7026	Technical or Further Educational Institution	M	12
POA7026	University or other tertiary	F	22
POA7026	University or other tertiary	M	10
POA7027		F	38
POA7027		M	47
POA7027	Infants/Primary	F	12
POA7027	Infants/Primary	M	8
POA7027	Secondary	F	4
POA7027	Secondary	M	5
POA7027	Technical or Further Educational Institution	F	3
POA7027	Technical or Further Educational Institution	M	3
POA7027	University or other tertiary	F	3
POA7030		F	740
POA7030		M	747
POA7030	Infants/Primary	F	1043
POA7030	Infants/Primary	M	1084
POA7030	Pre-school	F	127
POA7030	Pre-school	M	155
POA7030	Secondary	F	616
POA7030	Secondary	M	607
POA7030	Technical or Further Educational Institution	F	265
POA7030	Technical or Further Educational Institution	M	218
POA7030	University or other tertiary	F	199
POA7030	University or other tertiary	M	109
POA7050		F	327
POA7050		M	272
POA7050	Infants/Primary	F	570
POA7050	Infants/Primary	M	595
POA7050	Pre-school	F	106
POA7050	Pre-school	M	109
POA7050	Secondary	F	448
POA7050	Secondary	M	487
POA7050	Technical or Further Educational Institution	F	250
POA7050	Technical or Further Educational Institution	M	242
POA7050	University or other tertiary	F	449
POA7050	University or other tertiary	M	326
POA7052		F	140
POA7052		M	119
POA7052	Infants/Primary	F	351
POA7052	Infants/Primary	M	357
POA7052	Pre-school	F	56
POA7052	Pre-school	M	63
POA7052	Secondary	F	268
POA7052	Secondary	M	272
POA7052	Technical or Further Educational Institution	F	80
POA7052	Technical or Further Educational Institution	M	117
POA7052	University or other tertiary	F	201
POA7052	University or other tertiary	M	138
POA7053		F	77
POA7053		M	53
POA7053	Infants/Primary	F	155
POA7053	Infants/Primary	M	150
POA7053	Pre-school	F	28
POA7053	Pre-school	M	27
POA7053	Secondary	F	159
POA7053	Secondary	M	189
POA7053	Technical or Further Educational Institution	F	30
POA7053	Technical or Further Educational Institution	M	47
POA7053	University or other tertiary	F	147
POA7053	University or other tertiary	M	94
POA7054		F	189
POA7054		M	199
POA7054	Infants/Primary	F	567
POA7054	Infants/Primary	M	569
POA7054	Pre-school	F	79
POA7054	Pre-school	M	83
POA7054	Secondary	F	385
POA7054	Secondary	M	379
POA7054	Technical or Further Educational Institution	F	96
POA7054	Technical or Further Educational Institution	M	123
POA7054	University or other tertiary	F	245
POA7054	University or other tertiary	M	130
POA7055		F	7
POA7055		M	7
POA7055	Infants/Primary	F	23
POA7055	Infants/Primary	M	35
POA7055	Pre-school	F	4
POA7055	Pre-school	M	4
POA7055	Secondary	F	21
POA7055	Secondary	M	24
POA7055	Technical or Further Educational Institution	M	9
POA7055	University or other tertiary	F	14
POA7055	University or other tertiary	M	5
POA7109		F	380
POA7109		M	372
POA7109	Infants/Primary	F	418
POA7109	Infants/Primary	M	402
POA7109	Pre-school	F	58
POA7109	Pre-school	M	56
POA7109	Secondary	F	254
POA7109	Secondary	M	297
POA7109	Technical or Further Educational Institution	F	106
POA7109	Technical or Further Educational Institution	M	106
POA7109	University or other tertiary	F	136
POA7109	University or other tertiary	M	76
POA7112		F	145
POA7112		M	131
POA7112	Infants/Primary	F	143
POA7112	Infants/Primary	M	146
POA7112	Pre-school	F	13
POA7112	Pre-school	M	13
POA7112	Secondary	F	103
POA7112	Secondary	M	116
POA7112	Technical or Further Educational Institution	F	25
POA7112	Technical or Further Educational Institution	M	16
POA7112	University or other tertiary	F	60
POA7112	University or other tertiary	M	24
POA7113		F	84
POA7113		M	87
POA7113	Infants/Primary	F	36
POA7113	Infants/Primary	M	46
POA7113	Pre-school	F	10
POA7113	Pre-school	M	3
POA7113	Secondary	F	33
POA7113	Secondary	M	38
POA7113	Technical or Further Educational Institution	F	19
POA7113	Technical or Further Educational Institution	M	9
POA7113	University or other tertiary	F	25
POA7113	University or other tertiary	M	17
POA7116		F	88
POA7116		M	97
POA7116	Infants/Primary	F	99
POA7116	Infants/Primary	M	96
POA7116	Pre-school	F	13
POA7116	Pre-school	M	11
POA7116	Secondary	F	65
POA7116	Secondary	M	52
POA7116	Technical or Further Educational Institution	F	22
POA7116	Technical or Further Educational Institution	M	30
POA7116	University or other tertiary	F	21
