POA_CODE_2021	AgeStudent	Sex	students
POA2707	0-4	F	9
POA2707	0-4	M	16
POA2707	5-14	F	69
POA2707	5-14	M	72
POA2707	15-19	F	22
POA2707	15-19	M	20
POA2707	20-24	F	14
POA2707	20-24	M	3
POA2707	25+	F	16
POA2707	25+	M	3
POA2710	0-4	F	63
POA2710	0-4	M	64
POA2710	5-14	F	496
POA2710	5-14	M	527
POA2710	15-19	F	200
POA2710	15-19	M	157
POA2710	20-24	F	54
POA2710	20-24	M	32
POA2710	25+	F	137
POA2710	25+	M	61
POA2711	0-4	F	25
POA2711	0-4	M	26
POA2711	5-14	F	135
POA2711	5-14	M	145
POA2711	15-19	F	51
POA2711	15-19	M	34
POA2711	20-24	F	19
POA2711	20-24	M	10
POA2711	25+	F	51
POA2711	25+	M	21
POA2712	0-4	F	8
POA2712	0-4	M	15
POA2712	5-14	F	77
POA2712	5-14	M	64
POA2712	15-19	F	23
POA2712	15-19	M	31
POA2712	20-24	F	3
POA2712	20-24	M	4
POA2712	25+	F	28
POA2712	25+	M	4
POA2713	0-4	F	11
POA2713	0-4	M	23
POA2713	5-14	F	138
POA2713	5-14	M	150
POA2713	15-19	F	60
POA2713	15-19	M	42
POA2713	20-24	F	11
POA2713	20-24	M	4
POA2713	25+	F	41
POA2713	25+	M	16
POA2714	0-4	F	17
POA2714	0-4	M	18
POA2714	5-14	F	127
POA2714	5-14	M	122
POA2714	15-19	F	38
POA2714	15-19	M	39
POA2714	20-24	F	12
POA2714	20-24	M	6
POA2714	25+	F	39
POA2714	25+	M	14
POA2715	0-4	F	7
POA2715	0-4	M	10
POA2715	5-14	F	80
POA2715	5-14	M	87
POA2715	15-19	F	19
POA2715	15-19	M	27
POA2715	20-24	F	7
POA2715	20-24	M	3
POA2715	25+	F	22
POA2715	25+	M	3
POA2716	0-4	F	14
POA2716	0-4	M	5
POA2716	5-14	F	45
POA2716	5-14	M	45
POA2716	15-19	F	15
POA2716	15-19	M	21
POA2716	20-24	F	4
POA2716	25+	F	16
POA2716	25+	M	6
POA2717	0-4	F	6
POA2717	0-4	M	7
POA2717	5-14	F	56
POA2717	5-14	M	57
POA2717	15-19	F	21
POA2717	15-19	M	21
POA2717	20-24	F	3
POA2717	20-24	M	6
POA2717	25+	F	13
POA2717	25+	M	12
POA2720	0-4	F	98
POA2720	0-4	M	63
POA2720	5-14	F	483
POA2720	5-14	M	532
POA2720	15-19	F	175
POA2720	15-19	M	153
POA2720	20-24	F	43
POA2720	20-24	M	28
POA2720	25+	F	158
POA2720	25+	M	53
POA2721	0-4	M	3
POA2721	5-14	F	16
POA2721	5-14	M	14
POA2721	15-19	F	3
POA2721	15-19	M	9
POA2721	25+	F	3
POA2722	0-4	F	31
POA2722	0-4	M	21
POA2722	5-14	F	176
POA2722	5-14	M	209
POA2722	15-19	F	68
POA2722	15-19	M	69
POA2722	20-24	F	18
POA2722	20-24	M	11
POA2722	25+	F	49
POA2722	25+	M	16
POA2725	0-4	M	4
POA2725	5-14	F	22
POA2725	5-14	M	14
POA2725	15-19	F	8
POA2725	15-19	M	4
POA2725	25+	F	4
POA2726	0-4	M	5
POA2726	5-14	F	18
POA2726	5-14	M	20
POA2726	15-19	M	4
POA2726	20-24	F	6
POA2726	25+	F	4
POA2727	0-4	F	7
POA2727	0-4	M	4
POA2727	5-14	F	15
POA2727	5-14	M	26
POA2727	15-19	F	13
POA2727	15-19	M	17
POA2727	20-24	F	6
POA2727	25+	F	3
POA2729	0-4	F	6
POA2729	0-4	M	6
POA2729	5-14	F	104
POA2729	5-14	M	100
POA2729	15-19	F	34
POA2729	15-19	M	34
POA2729	20-24	F	11
POA2729	20-24	M	4
POA2729	25+	F	20
POA2729	25+	M	13
POA2730	0-4	F	9
POA2730	0-4	M	3
POA2730	5-14	F	62
POA2730	5-14	M	73
POA2730	15-19	F	19
POA2730	15-19	M	21
POA2730	20-24	F	7
POA2730	20-24	M	3
POA2730	25+	F	26
POA2730	25+	M	5
POA2731	0-4	F	56
POA2731	0-4	M	48
POA2731	5-14	F	440
POA2731	5-14	M	401
POA2731	15-19	F	152
POA2731	15-19	M	143
POA2731	20-24	F	33
POA2731	20-24	M	18
POA2731	25+	F	81
POA2731	25+	M	33
POA2732	0-4	F	17
POA2732	0-4	M	18
POA2732	5-14	F	65
POA2732	5-14	M	94
POA2732	15-19	F	23
POA2732	15-19	M	24
POA2732	20-24	F	8
POA2732	20-24	M	12
POA2732	25+	F	29
POA2732	25+	M	4
POA2733	0-4	F	5
POA2733	0-4	M	9
POA2733	5-14	F	31
POA2733	5-14	M	35
POA2733	15-19	F	4
POA2733	15-19	M	6
POA2733	20-24	M	4
POA2733	25+	F	9
POA2734	5-14	F	31
POA2734	5-14	M	31
POA2734	15-19	F	13
POA2734	15-19	M	16
POA2734	20-24	F	4
POA2734	25+	F	3
POA2735	0-4	M	6
POA2735	5-14	F	23
POA2735	5-14	M	28
POA2735	15-19	F	4
POA2735	15-19	M	10
POA2735	20-24	F	6
POA2735	20-24	M	4
POA2735	25+	F	8
POA2735	25+	M	3
POA2736	0-4	F	4
POA2736	0-4	M	9
POA2736	5-14	F	17
POA2736	5-14	M	17
POA2736	15-19	F	8
POA2736	15-19	M	7
POA2736	25+	F	10
POA2736	25+	M	3
POA2737	0-4	F	8
POA2737	0-4	M	7
POA2737	5-14	F	39
POA2737	5-14	M	50
POA2737	15-19	F	18
POA2737	15-19	M	16
POA2737	20-24	F	4
POA2737	20-24	M	3
POA2737	25+	F	7
POA2737	25+	M	6
POA2738	0-4	F	23
POA2738	0-4	M	31
POA2738	5-14	F	157
POA2738	5-14	M	169
POA2738	15-19	F	46
POA2738	15-19	M	42
POA2738	20-24	F	9
POA2738	20-24	M	14
POA2738	25+	F	37
POA2738	25+	M	23
POA2739	0-4	F	8
POA2739	0-4	M	21
POA2739	5-14	F	76
POA2739	5-14	M	95
POA2739	15-19	F	24
POA2739	15-19	M	36
POA2739	20-24	F	9
POA2739	20-24	M	6
POA2739	25+	F	33
POA2739	25+	M	14
POA2745	0-4	F	362
POA2745	0-4	M	391
POA2745	5-14	F	2397
POA2745	5-14	M	2433
POA2745	15-19	F	1027
POA2745	15-19	M	919
POA2745	20-24	F	383
POA2745	20-24	M	373
POA2745	25+	F	631
POA2745	25+	M	298
POA2747	0-4	F	681
POA2747	0-4	M	660
POA2747	5-14	F	3646
POA2747	5-14	M	3825
POA2747	15-19	F	1160
POA2747	15-19	M	1090
POA2747	20-24	F	579
POA2747	20-24	M	512
POA2747	25+	F	1364
POA2747	25+	M	801
POA2748	0-4	F	6
POA2748	0-4	M	16
POA2748	5-14	F	85
POA2748	5-14	M	99
POA2748	15-19	F	40
POA2748	15-19	M	58
POA2748	20-24	F	31
POA2748	20-24	M	29
POA2748	25+	F	17
POA2748	25+	M	16
POA2749	0-4	F	196
POA2749	0-4	M	216
POA2749	5-14	F	1193
POA2749	5-14	M	1224
POA2749	15-19	F	417
POA2749	15-19	M	428
POA2749	20-24	F	173
POA2749	20-24	M	144
POA2749	25+	F	336
POA2749	25+	M	133
POA2750	0-4	F	351
POA2750	0-4	M	463
POA2750	5-14	F	2636
POA2750	5-14	M	2884
POA2750	15-19	F	965
POA2750	15-19	M	982
POA2750	20-24	F	630
POA2750	20-24	M	493
POA2750	25+	F	1171
POA2750	25+	M	650
POA2752	0-4	F	60
POA2752	0-4	M	83
POA2752	5-14	F	373
POA2752	5-14	M	417
POA2752	15-19	F	154
POA2752	15-19	M	153
POA2752	20-24	F	66
POA2752	20-24	M	43
POA2752	25+	F	58
POA2752	25+	M	36
POA2753	0-4	F	135
POA2753	0-4	M	154
POA2753	5-14	F	915
POA2753	5-14	M	983
POA2753	15-19	F	427
POA2753	15-19	M	399
POA2753	20-24	F	206
POA2753	20-24	M	178
POA2753	25+	F	420
POA2753	25+	M	206
POA2754	0-4	F	57
POA2754	0-4	M	63
POA2754	5-14	F	409
POA2754	5-14	M	424
POA2754	15-19	F	150
POA2754	15-19	M	157
POA2754	20-24	F	90
POA2754	20-24	M	38
POA2754	25+	F	151
POA2754	25+	M	77
POA2756	0-4	F	373
POA2756	0-4	M	396
POA2756	5-14	F	2259
POA2756	5-14	M	2403
POA2756	15-19	F	812
POA2756	15-19	M	904
POA2756	20-24	F	364
POA2756	20-24	M	309
POA2756	25+	F	674
POA2756	25+	M	292
POA2757	0-4	F	5
POA2757	0-4	M	10
POA2757	5-14	F	46
POA2757	5-14	M	53
POA2757	15-19	F	22
POA2757	15-19	M	21
POA2757	20-24	F	12
POA2757	20-24	M	11
POA2757	25+	F	17
POA2757	25+	M	8
POA2758	0-4	F	74
POA2758	0-4	M	70
POA2758	5-14	F	515
POA2758	5-14	M	580
POA2758	15-19	F	247
POA2758	15-19	M	233
POA2758	20-24	F	90
POA2758	20-24	M	72
POA2758	25+	F	178
POA2758	25+	M	86
POA2759	0-4	F	243
POA2759	0-4	M	246
POA2759	5-14	F	1657
POA2759	5-14	M	1765
POA2759	15-19	F	645
POA2759	15-19	M	697
POA2759	20-24	F	304
POA2759	20-24	M	251
POA2759	25+	F	496
POA2759	25+	M	271
POA2760	0-4	F	371
POA2760	0-4	M	388
POA2760	5-14	F	2499
POA2760	5-14	M	2621
POA2760	15-19	F	760
POA2760	15-19	M	744
POA2760	20-24	F	389
POA2760	20-24	M	314
POA2760	25+	F	877
POA2760	25+	M	522
POA2761	0-4	F	290
POA2761	0-4	M	357
POA2761	5-14	F	2442
POA2761	5-14	M	2626
POA2761	15-19	F	1010
POA2761	15-19	M	955
POA2761	20-24	F	502
POA2761	20-24	M	497
POA2761	25+	F	731
POA2761	25+	M	506
POA2762	0-4	F	319
POA2762	0-4	M	326
POA2762	5-14	F	1686
POA2762	5-14	M	1800
POA2762	15-19	F	443
POA2762	15-19	M	457
POA2762	20-24	F	247
POA2762	20-24	M	228
POA2762	25+	F	583
POA2762	25+	M	360
POA2763	0-4	F	377
POA2763	0-4	M	363
POA2763	5-14	F	2277
POA2763	5-14	M	2536
POA2763	15-19	F	766
POA2763	15-19	M	766
POA2763	20-24	F	470
POA2763	20-24	M	481
POA2763	25+	F	834
POA2763	25+	M	541
POA2765	0-4	F	622
POA2765	0-4	M	633
POA2765	5-14	F	3363
POA2765	5-14	M	3519
POA2765	15-19	F	860
POA2765	15-19	M	903
POA2765	20-24	F	446
POA2765	20-24	M	425
POA2765	25+	F	1110
POA2765	25+	M	652
POA2766	0-4	F	130
POA2766	0-4	M	138
POA2766	5-14	F	1041
POA2766	5-14	M	1067
POA2766	15-19	F	409
POA2766	15-19	M	397
POA2766	20-24	F	258
POA2766	20-24	M	221
POA2766	25+	F	440
POA2766	25+	M	269
POA2767	0-4	F	191
POA2767	0-4	M	198
POA2767	5-14	F	1433
POA2767	5-14	M	1515
POA2767	15-19	F	580
POA2767	15-19	M	610
POA2767	20-24	F	375
POA2767	20-24	M	361
POA2767	25+	F	571
POA2767	25+	M	451
POA2768	0-4	F	269
POA2768	0-4	M	282
POA2768	5-14	F	2114
POA2768	5-14	M	2176
POA2768	15-19	F	926
POA2768	15-19	M	996
POA2768	20-24	F	498
POA2768	20-24	M	489
POA2768	25+	F	591
POA2768	25+	M	413
POA2769	0-4	F	240
POA2769	0-4	M	243
POA2769	5-14	F	1660
POA2769	5-14	M	1760
POA2769	15-19	F	450
POA2769	15-19	M	463
POA2769	20-24	F	190
POA2769	20-24	M	190
POA2769	25+	F	308
POA2769	25+	M	237
POA2770	0-4	F	493
POA2770	0-4	M	507
POA2770	5-14	F	4298
POA2770	5-14	M	4329
POA2770	15-19	F	1453
POA2770	15-19	M	1446
POA2770	20-24	F	693
POA2770	20-24	M	567
POA2770	25+	F	1271
POA2770	25+	M	774
POA2773	0-4	F	59
POA2773	0-4	M	53
POA2773	5-14	F	386
POA2773	5-14	M	400
POA2773	15-19	F	173
POA2773	15-19	M	198
POA2773	20-24	F	82
POA2773	20-24	M	77
POA2773	25+	F	133
POA2773	25+	M	84
POA2774	0-4	F	139
POA2774	0-4	M	146
POA2774	5-14	F	866
POA2774	5-14	M	911
POA2774	15-19	F	325
POA2774	15-19	M	397
POA2774	20-24	F	141
POA2774	20-24	M	146
POA2774	25+	F	352
POA2774	25+	M	192
POA2775	0-4	F	3
POA2775	0-4	M	9
POA2775	5-14	F	62
POA2775	5-14	M	35
POA2775	15-19	F	25
POA2775	15-19	M	21
POA2775	20-24	F	3
POA2775	25+	F	21
POA2775	25+	M	6
POA2776	0-4	F	41
POA2776	0-4	M	40
POA2776	5-14	F	279
POA2776	5-14	M	303
POA2776	15-19	F	117
POA2776	15-19	M	104
POA2776	20-24	F	36
POA2776	20-24	M	46
POA2776	25+	F	99
POA2776	25+	M	61
POA2777	0-4	F	165
POA2777	0-4	M	153
POA2777	5-14	F	1135
POA2777	5-14	M	1185
POA2777	15-19	F	445
POA2777	15-19	M	481
POA2777	20-24	F	208
POA2777	20-24	M	193
POA2777	25+	F	425
POA2777	25+	M	236
POA2778	0-4	F	17
POA2778	0-4	M	17
POA2778	5-14	F	131
POA2778	5-14	M	132
POA2778	15-19	F	54
POA2778	15-19	M	74
POA2778	20-24	F	30
POA2778	20-24	M	22
POA2778	25+	F	67
POA2778	25+	M	40
POA2779	0-4	F	42
POA2779	0-4	M	47
POA2779	5-14	F	351
POA2779	5-14	M	351
POA2779	15-19	F	131
POA2779	15-19	M	147
POA2779	20-24	F	54
POA2779	20-24	M	43
POA2779	25+	F	171
POA2779	25+	M	78
POA2780	0-4	F	79
POA2780	0-4	M	74
POA2780	5-14	F	589
POA2780	5-14	M	603
POA2780	15-19	F	247
POA2780	15-19	M	243
POA2780	20-24	F	89
POA2780	20-24	M	95
POA2780	25+	F	460
POA2780	25+	M	218
POA2782	0-4	F	45
POA2782	0-4	M	55
POA2782	5-14	F	348
POA2782	5-14	M	356
POA2782	15-19	F	107
POA2782	15-19	M	138
POA2782	20-24	F	35
POA2782	20-24	M	40
POA2782	25+	F	182
POA2782	25+	M	88
POA2783	0-4	F	22
POA2783	0-4	M	26
POA2783	5-14	F	128
POA2783	5-14	M	159
POA2783	15-19	F	72
POA2783	15-19	M	62
POA2783	20-24	F	33
POA2783	20-24	M	25
POA2783	25+	F	83
POA2783	25+	M	52
POA2784	0-4	F	9
POA2784	0-4	M	10
POA2784	5-14	F	87
POA2784	5-14	M	75
POA2784	15-19	F	34
POA2784	15-19	M	39
POA2784	20-24	F	13
POA2784	20-24	M	19
POA2784	25+	F	35
POA2784	25+	M	19
POA2785	0-4	F	33
POA2785	0-4	M	23
POA2785	5-14	F	217
POA2785	5-14	M	239
POA2785	15-19	F	77
POA2785	15-19	M	75
POA2785	20-24	F	11
POA2785	20-24	M	23
POA2785	25+	F	155
POA2785	25+	M	57
POA2786	0-4	F	3
POA2786	0-4	M	5
POA2786	5-14	F	44
POA2786	5-14	M	47
POA2786	15-19	F	20
POA2786	15-19	M	25
POA2786	20-24	F	9
POA2786	20-24	M	9
POA2786	25+	F	35
POA2786	25+	M	27
POA2787	0-4	F	25
POA2787	0-4	M	26
POA2787	5-14	F	233
POA2787	5-14	M	235
POA2787	15-19	F	58
POA2787	15-19	M	55
POA2787	20-24	F	24
POA2787	20-24	M	23
POA2787	25+	F	67
POA2787	25+	M	31
POA2790	0-4	F	91
POA2790	0-4	M	89
POA2790	5-14	F	755
POA2790	5-14	M	819
POA2790	15-19	F	271
POA2790	15-19	M	248
POA2790	20-24	F	83
POA2790	20-24	M	82
POA2790	25+	F	284
POA2790	25+	M	144
POA2791	5-14	F	18
POA2791	5-14	M	19
POA2791	15-19	F	3
POA2791	15-19	M	4
POA2791	25+	F	13
POA2792	0-4	M	6
POA2792	5-14	F	9
POA2792	5-14	M	25
POA2792	15-19	F	8
POA2792	15-19	M	6
POA2792	20-24	F	4
POA2792	25+	M	3
POA2793	0-4	F	12
POA2793	0-4	M	8
POA2793	5-14	F	37
POA2793	5-14	M	53
POA2793	15-19	F	9
POA2793	15-19	M	18
POA2793	20-24	F	3
POA2793	20-24	M	4
POA2793	25+	F	15
POA2793	25+	M	6
POA2794	0-4	F	82
POA2794	0-4	M	81
POA2794	5-14	F	533
POA2794	5-14	M	587
POA2794	15-19	F	191
POA2794	15-19	M	190
POA2794	20-24	F	68
POA2794	20-24	M	47
POA2794	25+	F	165
POA2794	25+	M	75
POA2795	0-4	F	404
POA2795	0-4	M	423
POA2795	5-14	F	2676
POA2795	5-14	M	2827
POA2795	15-19	F	1091
POA2795	15-19	M	1108
POA2795	20-24	F	544
POA2795	20-24	M	419
POA2795	25+	F	1020
POA2795	25+	M	551
POA2797	0-4	F	10
POA2797	5-14	F	34
POA2797	5-14	M	30
POA2797	15-19	F	9
POA2797	15-19	M	3
POA2797	25+	F	3
POA2797	25+	M	5
POA2798	0-4	F	26
POA2798	0-4	M	19
POA2798	5-14	F	169
POA2798	5-14	M	166
POA2798	15-19	F	53
POA2798	15-19	M	69
POA2798	20-24	F	10
POA2798	20-24	M	8
POA2798	25+	F	55
POA2798	25+	M	19
POA2799	0-4	F	40
POA2799	0-4	M	46
POA2799	5-14	F	274
POA2799	5-14	M	266
POA2799	15-19	F	90
POA2799	15-19	M	85
POA2799	20-24	F	40
POA2799	20-24	M	20
POA2799	25+	F	91
POA2799	25+	M	39
POA2800	0-4	F	453
POA2800	0-4	M	487
POA2800	5-14	F	3180
POA2800	5-14	M	3430
POA2800	15-19	F	1075
POA2800	15-19	M	1112
POA2800	20-24	F	445
POA2800	20-24	M	307
POA2800	25+	F	1172
POA2800	25+	M	700
POA2803	0-4	M	4
POA2803	5-14	F	8
POA2803	5-14	M	14
POA2803	25+	F	3
POA2804	0-4	F	25
POA2804	0-4	M	9
POA2804	5-14	F	174
POA2804	5-14	M	148
POA2804	15-19	F	47
POA2804	15-19	M	59
POA2804	20-24	F	9
POA2804	20-24	M	13
POA2804	25+	F	46
POA2804	25+	M	15
POA2805	0-4	F	4
POA2805	0-4	M	5
POA2805	5-14	F	27
POA2805	5-14	M	19
POA2805	15-19	F	15
POA2805	15-19	M	6
POA2805	25+	F	5
POA2806	0-4	F	10
POA2806	0-4	M	4
POA2806	5-14	F	40
POA2806	5-14	M	44
POA2806	15-19	F	12
POA2806	15-19	M	17
POA2806	20-24	F	5
POA2806	25+	F	6
POA2806	25+	M	4
POA2807	5-14	F	18
POA2807	5-14	M	26
POA2807	15-19	M	9
POA2807	20-24	M	3
POA2807	25+	F	11
POA2808	5-14	F	8
POA2808	25+	F	4
POA2809	5-14	F	13
POA2809	5-14	M	11
POA2809	15-19	F	4
POA2809	25+	M	4
POA2810	0-4	F	26
POA2810	0-4	M	18
POA2810	5-14	F	154
POA2810	5-14	M	153
POA2810	15-19	F	64
POA2810	15-19	M	57
POA2810	20-24	F	22
POA2810	20-24	M	13
POA2810	25+	F	50
POA2810	25+	M	21
POA2817	0-4	F	5
POA2817	5-14	F	31
POA2817	5-14	M	13
POA2817	15-19	F	7
POA2817	15-19	M	4
POA2817	25+	F	4
POA2818	0-4	F	8
POA2818	0-4	M	10
POA2818	5-14	F	38
POA2818	5-14	M	60
POA2818	15-19	F	15
POA2818	15-19	M	19
POA2818	20-24	F	9
POA2818	20-24	M	3
POA2818	25+	F	16
POA2818	25+	M	3
POA2820	0-4	F	55
POA2820	0-4	M	50
POA2820	5-14	F	347
POA2820	5-14	M	366
POA2820	15-19	F	117
POA2820	15-19	M	108
POA2820	20-24	F	32
POA2820	20-24	M	32
POA2820	25+	F	97
POA2820	25+	M	58
POA2821	0-4	F	35
POA2821	0-4	M	47
POA2821	5-14	F	297
POA2821	5-14	M	319
POA2821	15-19	F	85
POA2821	15-19	M	90
POA2821	20-24	F	25
POA2821	20-24	M	15
POA2821	25+	F	69
POA2821	25+	M	18
POA2822	0-4	M	4
POA2822	5-14	F	19
POA2822	5-14	M	33
POA2822	15-19	F	5
POA2822	15-19	M	4
POA2822	20-24	F	5
POA2822	25+	F	10
POA2822	25+	M	5
POA2823	0-4	F	11
POA2823	0-4	M	15
POA2823	5-14	F	73
POA2823	5-14	M	85
POA2823	15-19	F	26
POA2823	15-19	M	16
POA2823	20-24	F	3
POA2823	20-24	M	3
POA2823	25+	F	17
POA2824	0-4	F	14
POA2824	0-4	M	26
POA2824	5-14	F	123
POA2824	5-14	M	110
POA2824	15-19	F	41
POA2824	15-19	M	19
POA2824	20-24	F	15
POA2824	20-24	M	13
POA2824	25+	F	51
POA2824	25+	M	5
POA2825	0-4	F	25
POA2825	0-4	M	25
POA2825	5-14	F	135
POA2825	5-14	M	127
POA2825	15-19	F	49
POA2825	15-19	M	46
POA2825	20-24	F	10
POA2825	20-24	M	12
POA2825	25+	F	48
POA2825	25+	M	19
POA2826	5-14	F	11
POA2826	5-14	M	6
POA2826	15-19	F	8
POA2826	15-19	M	5
POA2826	25+	F	7
POA2827	0-4	F	27
POA2827	0-4	M	37
POA2827	5-14	F	192
POA2827	5-14	M	216
POA2827	15-19	F	59
POA2827	15-19	M	54
POA2827	20-24	F	10
POA2827	20-24	M	4
POA2827	25+	F	48
POA2827	25+	M	10
POA2828	0-4	F	5
POA2828	0-4	M	5
POA2828	5-14	F	46
POA2828	5-14	M	45
POA2828	15-19	F	15
POA2828	15-19	M	7
POA2828	20-24	F	3
POA2828	25+	F	10
POA2828	25+	M	3
POA2829	0-4	F	19
POA2829	0-4	M	23
POA2829	5-14	F	136
POA2829	5-14	M	187
POA2829	15-19	F	44
POA2829	15-19	M	49
POA2829	20-24	F	11
POA2829	20-24	M	5
POA2829	25+	F	46
POA2829	25+	M	14
POA2830	0-4	F	487
POA2830	0-4	M	488
POA2830	5-14	F	2817
POA2830	5-14	M	2871
POA2830	15-19	F	817
POA2830	15-19	M	838
POA2830	20-24	F	326
POA2830	20-24	M	217
POA2830	25+	F	1046
POA2830	25+	M	524
POA2831	0-4	F	14
POA2831	0-4	M	9
POA2831	5-14	F	123
POA2831	5-14	M	140
POA2831	15-19	F	27
POA2831	15-19	M	24
POA2831	20-24	F	5
POA2831	25+	F	21
POA2831	25+	M	3
POA2832	0-4	F	17
POA2832	0-4	M	13
POA2832	5-14	F	95
POA2832	5-14	M	95
POA2832	15-19	F	30
POA2832	15-19	M	22
POA2832	20-24	F	9
POA2832	20-24	M	7
POA2832	25+	F	36
POA2832	25+	M	7
POA2833	0-4	F	4
POA2833	5-14	F	33
POA2833	5-14	M	29
POA2833	15-19	F	9
POA2833	15-19	M	7
POA2833	20-24	F	3
POA2834	0-4	F	15
POA2834	0-4	M	11
POA2834	5-14	F	80
POA2834	5-14	M	77
POA2834	15-19	F	29
POA2834	15-19	M	26
POA2834	20-24	F	8
POA2834	20-24	M	4
POA2834	25+	F	28
POA2834	25+	M	6
POA2835	0-4	F	21
POA2835	0-4	M	33
POA2835	5-14	F	226
POA2835	5-14	M	198
POA2835	15-19	F	51
POA2835	15-19	M	57
POA2835	20-24	F	18
POA2835	20-24	M	13
POA2835	25+	F	70
POA2835	25+	M	37
POA2836	0-4	F	6
POA2836	0-4	M	8
POA2836	5-14	F	36
POA2836	5-14	M	39
POA2836	15-19	F	9
POA2836	15-19	M	5
POA2836	25+	F	17
POA2836	25+	M	3
POA2838	0-4	F	6
POA2838	0-4	M	3
POA2838	5-14	F	15
POA2838	5-14	M	11
POA2838	15-19	M	4
POA2839	0-4	F	7
POA2839	0-4	M	4
POA2839	5-14	F	55
POA2839	5-14	M	74
POA2839	15-19	F	20
POA2839	15-19	M	21
POA2839	20-24	F	6
POA2839	20-24	M	6
POA2839	25+	F	12
POA2839	25+	M	5
POA2840	0-4	F	12
POA2840	0-4	M	28
POA2840	5-14	F	116
POA2840	5-14	M	126
POA2840	15-19	F	33
POA2840	15-19	M	39
POA2840	20-24	F	12
POA2840	20-24	M	11
POA2840	25+	F	43
POA2840	25+	M	13
POA2842	0-4	F	7
POA2842	0-4	M	9
POA2842	5-14	F	50
POA2842	5-14	M	42
POA2842	15-19	F	18
POA2842	15-19	M	16
POA2842	25+	F	9
POA2842	25+	M	4
POA2843	0-4	F	7
POA2843	0-4	M	13
POA2843	5-14	F	50
POA2843	5-14	M	69
POA2843	15-19	F	25
POA2843	15-19	M	23
POA2843	20-24	F	4
POA2843	20-24	M	7
POA2843	25+	F	15
POA2843	25+	M	3
POA2844	0-4	F	15
POA2844	0-4	M	9
POA2844	5-14	F	69
POA2844	5-14	M	66
POA2844	15-19	F	30
POA2844	15-19	M	20
POA2844	20-24	F	6
POA2844	20-24	M	4
POA2844	25+	F	19
POA2844	25+	M	8
POA2845	0-4	F	18
POA2845	0-4	M	19
POA2845	5-14	F	153
POA2845	5-14	M	149
POA2845	15-19	F	29
POA2845	15-19	M	54
POA2845	20-24	F	21
POA2845	20-24	M	6
POA2845	25+	F	30
POA2845	25+	M	23
POA2846	5-14	F	16
POA2846	5-14	M	4
POA2846	15-19	F	11
POA2846	15-19	M	3
POA2846	25+	F	7
POA2847	0-4	F	17
POA2847	0-4	M	23
POA2847	5-14	F	125
POA2847	5-14	M	128
POA2847	15-19	F	31
POA2847	15-19	M	41
POA2847	20-24	F	10
POA2847	20-24	M	14
POA2847	25+	F	40
POA2847	25+	M	24
POA2848	0-4	F	4
POA2848	0-4	M	7
POA2848	5-14	F	65
POA2848	5-14	M	77
POA2848	15-19	F	17
POA2848	15-19	M	28
POA2848	20-24	F	5
POA2848	20-24	M	10
POA2848	25+	F	20
POA2848	25+	M	11
POA2849	0-4	F	10
POA2849	0-4	M	13
POA2849	5-14	F	76
POA2849	5-14	M	70
POA2849	15-19	F	30
POA2849	15-19	M	26
POA2849	20-24	M	4
POA2849	25+	F	22
POA2849	25+	M	14
POA2850	0-4	F	164
POA2850	0-4	M	164
POA2850	5-14	F	1189
POA2850	5-14	M	1284
POA2850	15-19	F	349
POA2850	15-19	M	367
POA2850	20-24	F	97
POA2850	20-24	M	88
POA2850	25+	F	385
POA2850	25+	M	191
POA2852	0-4	F	38
POA2852	0-4	M	32
POA2852	5-14	F	250
POA2852	5-14	M	257
POA2852	15-19	F	75
POA2852	15-19	M	62
POA2852	20-24	F	11
POA2852	20-24	M	14
POA2852	25+	F	73
POA2852	25+	M	21
POA2864	0-4	F	9
POA2864	0-4	M	7
POA2864	5-14	F	38
POA2864	5-14	M	67
POA2864	15-19	F	19
POA2864	15-19	M	18
POA2864	20-24	F	3
POA2864	20-24	M	6
POA2864	25+	F	7
POA2864	25+	M	9
POA2865	0-4	F	11
POA2865	0-4	M	5
POA2865	5-14	F	59
POA2865	5-14	M	69
POA2865	15-19	F	18
POA2865	15-19	M	8
POA2865	20-24	F	6
POA2865	20-24	M	4
POA2865	25+	F	14
POA2865	25+	M	9
POA2866	0-4	F	19
POA2866	0-4	M	28
POA2866	5-14	F	203
POA2866	5-14	M	235
POA2866	15-19	F	79
POA2866	15-19	M	70
POA2866	20-24	F	31
POA2866	20-24	M	18
POA2866	25+	F	58
POA2866	25+	M	23
POA2867	0-4	F	13
POA2867	0-4	M	5
POA2867	5-14	F	43
POA2867	5-14	M	49
POA2867	15-19	F	14
POA2867	15-19	M	5
POA2867	25+	F	3
POA2868	0-4	F	5
POA2868	0-4	M	6
POA2868	5-14	F	32
POA2868	5-14	M	33
POA2868	15-19	F	17
POA2868	15-19	M	11
POA2868	20-24	F	5
POA2868	20-24	M	4
POA2868	25+	F	5
POA2868	25+	M	3
POA2869	0-4	F	14
POA2869	0-4	M	14
POA2869	5-14	F	77
POA2869	5-14	M	72
POA2869	15-19	F	25
POA2869	15-19	M	32
POA2869	20-24	F	9
POA2869	20-24	M	5
POA2869	25+	F	22
POA2869	25+	M	5
POA2870	0-4	F	97
POA2870	0-4	M	102
POA2870	5-14	F	767
POA2870	5-14	M	803
POA2870	15-19	F	251
POA2870	15-19	M	255
POA2870	20-24	F	81
POA2870	20-24	M	53
