POA_CODE_2021	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
POA3094	1	2	1189
POA3094	1	3	537
POA3094	1	4	662
POA3094	1	5	221
POA3094	1	6	52
POA3095	0	1	1482
POA3095	0	2	62
POA3095	0	3	10
POA3095	0	4	7
POA3095	1	2	3052
POA3095	1	3	1725
POA3095	1	4	2245
POA3095	1	5	833
POA3095	1	6	214
POA3096	0	1	76
POA3096	0	2	4
POA3096	1	2	179
POA3096	1	3	124
POA3096	1	4	127
POA3096	1	5	65
POA3096	1	6	24
POA3097	0	1	54
POA3097	0	2	11
POA3097	1	2	161
POA3097	1	3	55
POA3097	1	4	99
POA3097	1	5	51
POA3097	1	6	22
POA3099	0	1	281
POA3099	0	2	21
POA3099	0	3	4
POA3099	1	2	555
POA3099	1	3	292
POA3099	1	4	330
POA3099	1	5	164
POA3099	1	6	54
POA3101	0	1	2361
POA3101	0	2	262
POA3101	0	3	110
POA3101	0	4	69
POA3101	0	5	28
POA3101	0	6	11
POA3101	1	2	2704
POA3101	1	3	1380
POA3101	1	4	1396
POA3101	1	5	579
POA3101	1	6	173
POA3102	0	1	468
POA3102	0	2	67
POA3102	0	3	13
POA3102	0	4	10
POA3102	0	5	8
POA3102	1	2	666
POA3102	1	3	374
POA3102	1	4	517
POA3102	1	5	185
POA3102	1	6	44
POA3103	0	1	1500
POA3103	0	2	84
POA3103	0	3	34
POA3103	0	4	16
POA3103	0	5	4
POA3103	0	6	3
POA3103	1	2	1702
POA3103	1	3	1011
POA3103	1	4	1046
POA3103	1	5	358
POA3103	1	6	123
POA3104	0	1	1196
POA3104	0	2	78
POA3104	0	3	29
POA3104	0	4	13
POA3104	0	5	3
POA3104	1	2	1845
POA3104	1	3	1284
POA3104	1	4	1764
POA3104	1	5	634
POA3104	1	6	239
POA3105	0	1	935
POA3105	0	2	60
POA3105	0	3	24
POA3105	0	4	5
POA3105	0	5	10
POA3105	1	2	1371
POA3105	1	3	713
POA3105	1	4	756
POA3105	1	5	250
POA3105	1	6	78
POA3106	0	1	966
POA3106	0	2	59
POA3106	0	3	12
POA3106	0	4	3
POA3106	1	2	1835
POA3106	1	3	1065
POA3106	1	4	1127
POA3106	1	5	462
POA3106	1	6	199
POA3107	0	1	987
POA3107	0	2	56
POA3107	0	3	17
POA3107	0	4	10
POA3107	0	5	4
POA3107	0	6	4
POA3107	1	2	1602
POA3107	1	3	975
POA3107	1	4	985
POA3107	1	5	336
POA3107	1	6	109
POA3108	0	1	2598
POA3108	0	2	205
POA3108	0	3	54
POA3108	0	4	42
POA3108	0	5	14
POA3108	0	6	14
POA3108	1	2	3307
POA3108	1	3	1678
POA3108	1	4	1392
POA3108	1	5	455
POA3108	1	6	184
POA3109	0	1	2136
POA3109	0	2	125
POA3109	0	3	32
POA3109	0	4	17
POA3109	0	5	8
POA3109	0	6	5
POA3109	1	2	3247
POA3109	1	3	2031
POA3109	1	4	2279
POA3109	1	5	750
POA3109	1	6	303
POA3111	0	1	865
POA3111	0	2	46
POA3111	0	3	13
POA3111	0	4	4
POA3111	1	2	1298
POA3111	1	3	728
POA3111	1	4	899
POA3111	1	5	345
POA3111	1	6	117
POA3113	0	1	359
POA3113	0	2	28
POA3113	0	3	11
POA3113	0	4	4
POA3113	1	2	800
POA3113	1	3	530
POA3113	1	4	643
POA3113	1	5	292
POA3113	1	6	100
POA3114	0	1	111
POA3114	0	2	3
POA3114	0	4	3
POA3114	1	2	352
POA3114	1	3	175
POA3114	1	4	306
POA3114	1	5	156
POA3114	1	6	58
POA3115	0	1	137
POA3115	0	2	6
POA3115	0	3	5
POA3115	1	2	418
POA3115	1	3	191
POA3115	1	4	297
POA3115	1	5	130
POA3115	1	6	51
POA3116	0	1	712
POA3116	0	2	54
POA3116	0	3	13
POA3116	0	4	7
POA3116	1	2	1283
POA3116	1	3	739
POA3116	1	4	811
POA3116	1	5	332
POA3116	1	6	123
POA3121	0	1	5598
POA3121	0	2	976
POA3121	0	3	553
POA3121	0	4	169
POA3121	0	5	24
POA3121	0	6	8
POA3121	1	2	4508
POA3121	1	3	1466
POA3121	1	4	985
POA3121	1	5	266
POA3121	1	6	78
POA3122	0	1	3717
POA3122	0	2	539
POA3122	0	3	161
POA3122	0	4	49
POA3122	0	5	10
POA3122	0	6	4
POA3122	1	2	2812
POA3122	1	3	958
POA3122	1	4	1031
POA3122	1	5	348
POA3122	1	6	85
POA3123	0	1	2079
POA3123	0	2	272
POA3123	0	3	85
POA3123	0	4	28
POA3123	0	5	5
POA3123	0	6	3
POA3123	1	2	1876
POA3123	1	3	715
POA3123	1	4	815
POA3123	1	5	310
POA3123	1	6	60
POA3124	0	1	1852
POA3124	0	2	175
POA3124	0	3	56
POA3124	0	4	30
POA3124	0	5	16
POA3124	0	6	10
POA3124	1	2	2444
POA3124	1	3	1160
POA3124	1	4	1486
POA3124	1	5	520
POA3124	1	6	161
POA3125	0	1	1515
POA3125	0	2	223
POA3125	0	3	135
POA3125	0	4	99
POA3125	0	5	37
POA3125	0	6	17
POA3125	1	2	1455
POA3125	1	3	862
POA3125	1	4	760
POA3125	1	5	279
POA3125	1	6	86
POA3126	0	1	584
POA3126	0	2	21
POA3126	0	3	11
POA3126	0	4	11
POA3126	0	5	4
POA3126	0	6	4
POA3126	1	2	916
POA3126	1	3	419
POA3126	1	4	524
POA3126	1	5	235
POA3126	1	6	59
POA3127	0	1	1641
POA3127	0	2	115
POA3127	0	3	43
POA3127	0	4	21
POA3127	0	5	10
POA3127	1	2	2132
POA3127	1	3	1100
POA3127	1	4	1245
POA3127	1	5	480
POA3127	1	6	115
POA3128	0	1	2762
POA3128	0	2	483
POA3128	0	3	159
POA3128	0	4	94
POA3128	0	5	36
POA3128	0	6	22
POA3128	1	2	2617
POA3128	1	3	1279
POA3128	1	4	1140
POA3128	1	5	377
POA3128	1	6	128
POA3129	0	1	1498
POA3129	0	2	160
POA3129	0	3	88
POA3129	0	4	38
POA3129	0	5	15
POA3129	0	6	7
POA3129	1	2	1850
POA3129	1	3	1167
POA3129	1	4	1240
POA3129	1	5	386
POA3129	1	6	147
POA3130	0	1	3130
POA3130	0	2	262
POA3130	0	3	86
POA3130	0	4	54
POA3130	0	5	12
POA3130	0	6	15
POA3130	1	2	3401
POA3130	1	3	1922
POA3130	1	4	2332
POA3130	1	5	797
POA3130	1	6	263
POA3131	0	1	2328
POA3131	0	2	196
POA3131	0	3	59
POA3131	0	4	31
POA3131	0	5	10
POA3131	0	6	9
POA3131	1	2	2402
POA3131	1	3	1422
POA3131	1	4	1523
POA3131	1	5	505
POA3131	1	6	178
POA3132	0	1	1635
POA3132	0	2	152
POA3132	0	3	50
POA3132	0	4	20
POA3132	0	5	9
POA3132	0	6	4
POA3132	1	2	1910
POA3132	1	3	1082
POA3132	1	4	1119
POA3132	1	5	376
POA3132	1	6	107
POA3133	0	1	1430
POA3133	0	2	94
POA3133	0	3	32
POA3133	0	4	11
POA3133	0	5	16
POA3133	0	6	3
POA3133	1	2	2361
POA3133	1	3	1344
POA3133	1	4	1787
POA3133	1	5	600
POA3133	1	6	216
POA3134	0	1	3038
POA3134	0	2	276
POA3134	0	3	62
POA3134	0	4	21
POA3134	0	5	12
POA3134	1	2	3834
POA3134	1	3	2097
POA3134	1	4	2246
POA3134	1	5	882
POA3134	1	6	285
POA3135	0	1	1916
POA3135	0	2	166
POA3135	0	3	30
POA3135	0	4	9
POA3135	0	5	9
POA3135	1	2	2211
POA3135	1	3	1266
POA3135	1	4	1368
POA3135	1	5	501
POA3135	1	6	190
POA3136	0	1	4519
POA3136	0	2	321
POA3136	0	3	63
POA3136	0	4	23
POA3136	0	5	5
POA3136	1	2	5466
POA3136	1	3	2840
POA3136	1	4	2912
POA3136	1	5	1023
POA3136	1	6	411
POA3137	0	1	1390
POA3137	0	2	96
POA3137	0	3	17
POA3137	0	4	5
POA3137	1	2	1743
POA3137	1	3	878
POA3137	1	4	887
POA3137	1	5	338
POA3137	1	6	162
POA3138	0	1	1549
POA3138	0	2	127
POA3138	0	3	25
POA3138	0	4	12
POA3138	0	5	9
POA3138	0	6	4
POA3138	1	2	2507
POA3138	1	3	1412
POA3138	1	4	1488
POA3138	1	5	612
POA3138	1	6	312
POA3139	0	1	910
POA3139	0	2	75
POA3139	0	3	12
POA3139	1	2	1594
POA3139	1	3	801
POA3139	1	4	927
POA3139	1	5	396
POA3139	1	6	208
POA3140	0	1	1639
POA3140	0	2	110
POA3140	0	3	15
POA3140	0	4	3
POA3140	1	2	2106
POA3140	1	3	1011
POA3140	1	4	1091
POA3140	1	5	403
POA3140	1	6	171
POA3141	0	1	6452
POA3141	0	2	866
POA3141	0	3	185
POA3141	0	4	41
POA3141	0	5	4
POA3141	1	2	3972
POA3141	1	3	893
POA3141	1	4	501
POA3141	1	5	124
POA3141	1	6	46
POA3142	0	1	1932
POA3142	0	2	169
POA3142	0	3	95
POA3142	0	4	17
POA3142	0	5	9
POA3142	1	2	1887
POA3142	1	3	566
POA3142	1	4	519
POA3142	1	5	233
POA3142	1	6	57
POA3143	0	1	1741
POA3143	0	2	197
POA3143	0	3	49
POA3143	0	4	14
POA3143	1	2	1384
POA3143	1	3	426
POA3143	1	4	382
POA3143	1	5	125
POA3143	1	6	24
POA3144	0	1	1343
POA3144	0	2	116
POA3144	0	3	30
POA3144	0	4	13
POA3144	1	2	1334
POA3144	1	3	532
POA3144	1	4	649
POA3144	1	5	243
POA3144	1	6	53
POA3145	0	1	2408
POA3145	0	2	345
POA3145	0	3	121
POA3145	0	4	61
POA3145	0	5	27
POA3145	0	6	10
POA3145	1	2	2496
POA3145	1	3	1234
POA3145	1	4	1500
POA3145	1	5	571
POA3145	1	6	118
POA3146	0	1	2627
POA3146	0	2	202
POA3146	0	3	71
POA3146	0	4	33
POA3146	0	5	13
POA3146	0	6	3
POA3146	1	2	2808
POA3146	1	3	1434
POA3146	1	4	1903
POA3146	1	5	661
POA3146	1	6	139
POA3147	0	1	1279
POA3147	0	2	97
POA3147	0	3	48
POA3147	0	4	20
POA3147	0	5	13
POA3147	0	6	4
POA3147	1	2	1439
POA3147	1	3	952
POA3147	1	4	1088
POA3147	1	5	361
POA3147	1	6	100
POA3148	0	1	868
POA3148	0	2	138
POA3148	0	3	79
POA3148	0	4	45
POA3148	0	5	21
POA3148	0	6	5
POA3148	1	2	1091
POA3148	1	3	597
POA3148	1	4	540
POA3148	1	5	155
POA3148	1	6	80
POA3149	0	1	2395
POA3149	0	2	199
POA3149	0	3	133
POA3149	0	4	91
POA3149	0	5	34
POA3149	0	6	20
POA3149	1	2	3588
POA3149	1	3	2270
POA3149	1	4	2677
POA3149	1	5	804
POA3149	1	6	279
POA3150	0	1	4065
POA3150	0	2	290
POA3150	0	3	158
POA3150	0	4	105
POA3150	0	5	42
POA3150	0	6	32
POA3150	1	2	6412
POA3150	1	3	3860
POA3150	1	4	4538
POA3150	1	5	1522
POA3150	1	6	685
POA3151	0	1	907
POA3151	0	2	95
POA3151	0	3	57
POA3151	0	4	32
POA3151	0	5	12
POA3151	0	6	9
POA3151	1	2	1258
POA3151	1	3	699
POA3151	1	4	667
POA3151	1	5	197
POA3151	1	6	83
POA3152	0	1	2293
POA3152	0	2	179
POA3152	0	3	43
POA3152	0	4	16
POA3152	0	5	9
POA3152	1	2	3644
POA3152	1	3	2334
POA3152	1	4	2403
POA3152	1	5	863
POA3152	1	6	385
POA3153	0	1	2303
POA3153	0	2	202
POA3153	0	3	32
POA3153	0	4	19
POA3153	0	5	13
POA3153	1	2	2477
POA3153	1	3	1423
POA3153	1	4	1206
POA3153	1	5	407
POA3153	1	6	177
POA3154	0	1	305
POA3154	0	2	23
POA3154	0	3	3
POA3154	1	2	486
POA3154	1	3	256
POA3154	1	4	317
POA3154	1	5	111
POA3154	1	6	43
POA3155	0	1	2645
POA3155	0	2	259
POA3155	0	3	35
POA3155	0	4	9
POA3155	0	5	4
POA3155	1	2	2906
POA3155	1	3	1519
POA3155	1	4	1332
POA3155	1	5	455
POA3155	1	6	183
POA3156	0	1	2971
POA3156	0	2	264
POA3156	0	3	38
POA3156	0	4	9
POA3156	0	5	6
POA3156	1	2	4138
POA3156	1	3	2447
POA3156	1	4	2635
POA3156	1	5	957
POA3156	1	6	377
POA3158	0	1	413
POA3158	0	2	39
POA3158	0	3	14
POA3158	0	4	3
POA3158	1	2	761
POA3158	1	3	454
POA3158	1	4	521
POA3158	1	5	149
POA3158	1	6	59
POA3159	0	1	119
POA3159	0	2	19
POA3159	0	3	3
POA3159	1	2	265
POA3159	1	3	157
POA3159	1	4	205
POA3159	1	5	62
POA3159	1	6	26
POA3160	0	1	611
POA3160	0	2	55
POA3160	0	3	14
POA3160	0	4	3
POA3160	1	2	1014
POA3160	1	3	564
POA3160	1	4	615
POA3160	1	5	253
POA3160	1	6	82
POA3161	0	1	2122
POA3161	0	2	283
POA3161	0	3	90
POA3161	0	4	39
POA3161	0	5	8
POA3161	1	2	2107
POA3161	1	3	814
POA3161	1	4	731
POA3161	1	5	403
POA3161	1	6	169
POA3162	0	1	1673
POA3162	0	2	166
POA3162	0	3	57
POA3162	0	4	26
POA3162	0	5	13
POA3162	0	6	6
POA3162	1	2	2104
POA3162	1	3	974
POA3162	1	4	1217
POA3162	1	5	411
POA3162	1	6	96
POA3163	0	1	4789
POA3163	0	2	560
POA3163	0	3	156
POA3163	0	4	77
POA3163	0	5	19
POA3163	0	6	11
POA3163	1	2	4141
POA3163	1	3	1943
POA3163	1	4	1790
POA3163	1	5	495
POA3163	1	6	113
POA3165	0	1	2226
POA3165	0	2	164
POA3165	0	3	41
POA3165	0	4	22
POA3165	0	5	7
POA3165	0	6	8
POA3165	1	2	2958
POA3165	1	3	1994
POA3165	1	4	2500
POA3165	1	5	711
POA3165	1	6	178
POA3166	0	1	2275
POA3166	0	2	314
POA3166	0	3	166
POA3166	0	4	76
POA3166	0	5	25
POA3166	0	6	17
POA3166	1	2	2742
POA3166	1	3	1623
POA3166	1	4	1516
POA3166	1	5	472
POA3166	1	6	150
POA3167	0	1	737
POA3167	0	2	81
POA3167	0	3	15
POA3167	0	4	20
POA3167	0	5	6
POA3167	0	6	3
POA3167	1	2	1039
POA3167	1	3	712
POA3167	1	4	684
POA3167	1	5	193
POA3167	1	6	74
POA3168	0	1	1893
POA3168	0	2	589
POA3168	0	3	370
POA3168	0	4	234
POA3168	0	5	103
POA3168	0	6	75
POA3168	1	2	1783
POA3168	1	3	923
POA3168	1	4	775
POA3168	1	5	270
POA3168	1	6	142
POA3169	0	1	1581
POA3169	0	2	235
POA3169	0	3	114
POA3169	0	4	79
POA3169	0	5	32
POA3169	0	6	13
POA3169	1	2	2034
POA3169	1	3	1398
POA3169	1	4	1155
POA3169	1	5	468
POA3169	1	6	256
POA3170	0	1	1207
POA3170	0	2	131
POA3170	0	3	53
POA3170	0	4	30
POA3170	0	5	12
POA3170	0	6	4
POA3170	1	2	2022
POA3170	1	3	1304
POA3170	1	4	1389
POA3170	1	5	496
POA3170	1	6	200
POA3171	0	1	1577
POA3171	0	2	233
POA3171	0	3	114
POA3171	0	4	68
POA3171	0	5	45
POA3171	0	6	32
POA3171	1	2	1659
POA3171	1	3	1255
POA3171	1	4	1102
POA3171	1	5	558
POA3171	1	6	538
POA3172	0	1	1436
POA3172	0	2	130
POA3172	0	3	27
POA3172	0	4	19
POA3172	0	5	4
POA3172	0	6	7
POA3172	1	2	2043
POA3172	1	3	1375
POA3172	1	4	1442
POA3172	1	5	707
POA3172	1	6	433
POA3173	0	1	1182
POA3173	0	2	122
POA3173	0	3	50
POA3173	0	4	26
POA3173	0	5	11
POA3173	0	6	9
POA3173	1	2	2208
POA3173	1	3	1805
POA3173	1	4	2107
POA3173	1	5	923
POA3173	1	6	659
POA3174	0	1	3484
POA3174	0	2	389
POA3174	0	3	151
POA3174	0	4	87
POA3174	0	5	27
POA3174	0	6	19
POA3174	1	2	3525
POA3174	1	3	2386
POA3174	1	4	1925
POA3174	1	5	970
POA3174	1	6	726
POA3175	0	1	4584
POA3175	0	2	525
POA3175	0	3	255
POA3175	0	4	140
POA3175	0	5	70
POA3175	0	6	33
POA3175	1	2	4467
POA3175	1	3	2911
POA3175	1	4	2490
POA3175	1	5	1263
POA3175	1	6	1114
POA3177	0	1	1093
POA3177	0	2	149
POA3177	0	3	94
POA3177	0	4	47
POA3177	0	5	20
POA3177	0	6	4
POA3177	1	2	956
POA3177	1	3	614
POA3177	1	4	536
POA3177	1	5	290
POA3177	1	6	242
POA3178	0	1	1714
POA3178	0	2	152
POA3178	0	3	24
POA3178	0	4	9
POA3178	1	2	3344
POA3178	1	3	2242
POA3178	1	4	2662
POA3178	1	5	917
POA3178	1	6	331
POA3179	0	1	360
POA3179	0	2	36
POA3179	0	3	10
POA3179	0	4	9
POA3179	1	2	552
POA3179	1	3	440
POA3179	1	4	436
POA3179	1	5	161
POA3179	1	6	68
POA3180	0	1	596
POA3180	0	2	57
POA3180	0	3	8
POA3180	0	4	3
POA3180	1	2	907
POA3180	1	3	512
POA3180	1	4	511
POA3180	1	5	197
POA3180	1	6	55
POA3181	0	1	4453
POA3181	0	2	716
POA3181	0	3	284
POA3181	0	4	63
POA3181	0	5	10
POA3181	1	2	2866
POA3181	1	3	771
POA3181	1	4	516
POA3181	1	5	131
POA3181	1	6	22
POA3182	0	1	6148
POA3182	0	2	741
POA3182	0	3	139
POA3182	0	4	37
POA3182	0	5	4
POA3182	0	6	6
POA3182	1	2	3251
POA3182	1	3	831
POA3182	1	4	487
POA3182	1	5	128
POA3182	1	6	19
POA3183	0	1	3201
POA3183	0	2	512
POA3183	0	3	170
POA3183	0	4	54
POA3183	0	5	11
POA3183	0	6	8
POA3183	1	2	2194
POA3183	1	3	775
POA3183	1	4	583
POA3183	1	5	194
POA3183	1	6	230
POA3184	0	1	3198
POA3184	0	2	380
POA3184	0	3	81
POA3184	0	4	22
POA3184	0	5	4
POA3184	0	6	3
POA3184	1	2	2042
POA3184	1	3	756
POA3184	1	4	577
POA3184	1	5	176
POA3184	1	6	30
POA3185	0	1	1964
POA3185	0	2	238
POA3185	0	3	42
POA3185	0	4	17
POA3185	0	5	9
POA3185	1	2	1661
POA3185	1	3	654
POA3185	1	4	717
POA3185	1	5	255
POA3185	1	6	99
POA3186	0	1	2494
POA3186	0	2	127
POA3186	0	3	19
POA3186	0	4	7
POA3186	0	5	5
POA3186	1	2	2986
POA3186	1	3	1283
POA3186	1	4	1395
POA3186	1	5	538
POA3186	1	6	129
POA3187	0	1	1446
POA3187	0	2	83
POA3187	0	3	16
POA3187	0	4	7
POA3187	0	5	9
POA3187	1	2	1700
POA3187	1	3	939
POA3187	1	4	1281
POA3187	1	5	426
POA3187	1	6	103
POA3188	0	1	1865
POA3188	0	2	118
POA3188	0	3	25
POA3188	0	4	8
POA3188	0	5	7
POA3188	0	6	5
POA3188	1	2	2017
POA3188	1	3	1101
POA3188	1	4	1339
POA3188	1	5	453
POA3188	1	6	86
POA3189	0	1	623
POA3189	0	2	67
POA3189	0	3	16
POA3189	0	4	8
POA3189	0	5	4
POA3189	1	2	697
POA3189	1	3	407
POA3189	1	4	453
POA3189	1	5	110
POA3189	1	6	27
POA3190	0	1	1423
POA3190	0	2	103
POA3190	0	3	15
POA3190	0	4	9
POA3190	1	2	1438
POA3190	1	3	772
POA3190	1	4	806
POA3190	1	5	231
POA3190	1	6	34
POA3191	0	1	1276
POA3191	0	2	61
POA3191	0	3	11
POA3191	1	2	1374
POA3191	1	3	549
POA3191	1	4	678
POA3191	1	5	259
POA3191	1	6	45
POA3192	0	1	2751
POA3192	0	2	184
POA3192	0	3	49
POA3192	0	4	9
POA3192	0	5	3
POA3192	0	6	4
POA3192	1	2	2760
POA3192	1	3	1577
POA3192	1	4	1603
POA3192	1	5	462
POA3192	1	6	116
POA3193	0	1	1579
POA3193	0	2	61
POA3193	0	3	5
POA3193	1	2	2551
POA3193	1	3	1075
POA3193	1	4	1512
POA3193	1	5	555
POA3193	1	6	110
POA3194	0	1	1865
POA3194	0	2	104
POA3194	0	3	15
POA3194	1	2	1786
POA3194	1	3	827
POA3194	1	4	751
POA3194	1	5	227
POA3194	1	6	60
POA3195	0	1	3318
POA3195	0	2	181
POA3195	0	3	33
POA3195	0	4	19
POA3195	0	5	9
POA3195	1	2	3890
POA3195	1	3	2201
POA3195	1	4	2856
POA3195	1	5	977
POA3195	1	6	243
POA3196	0	1	3382
POA3196	0	2	245
POA3196	0	3	42
POA3196	0	4	4
POA3196	1	2	3308
POA3196	1	3	1665
POA3196	1	4	1665
POA3196	1	5	480
POA3196	1	6	129
POA3197	0	1	1388
POA3197	0	2	90
POA3197	0	3	10
POA3197	0	4	7
POA3197	1	2	1573
POA3197	1	3	749
POA3197	1	4	757
POA3197	1	5	229
POA3197	1	6	72
POA3198	0	1	2420
POA3198	0	2	207
POA3198	0	3	32
POA3198	0	4	5
POA3198	0	5	3
POA3198	1	2	2097
POA3198	1	3	1110
POA3198	1	4	936
POA3198	1	5	286
POA3198	1	6	92
POA3199	0	1	6720
POA3199	0	2	590
POA3199	0	3	90
POA3199	0	4	16
POA3199	0	5	11
POA3199	0	6	3
POA3199	1	2	6736
POA3199	1	3	3325
POA3199	1	4	2999
POA3199	1	5	1126
POA3199	1	6	408
POA3200	0	1	738
POA3200	0	2	91
POA3200	0	3	23
POA3200	0	4	5
POA3200	1	2	550
POA3200	1	3	359
POA3200	1	4	227
POA3200	1	5	99
POA3200	1	6	55
POA3201	0	1	2218
POA3201	0	2	212
POA3201	0	3	38
POA3201	0	4	8
POA3201	0	5	4
POA3201	1	2	2354
POA3201	1	3	1522
POA3201	1	4	1234
POA3201	1	5	493
POA3201	1	6	226
POA3202	0	1	195
POA3202	0	2	20
POA3202	0	3	4
POA3202	0	4	4
POA3202	1	2	253
POA3202	1	3	173
POA3202	1	4	222
POA3202	1	5	82
POA3202	1	6	22
POA3204	0	1	2971
POA3204	0	2	287
POA3204	0	3	74
POA3204	0	4	42
POA3204	0	5	19
POA3204	0	6	6
POA3204	1	2	3449
POA3204	1	3	2072
POA3204	1	4	2439
POA3204	1	5	819
POA3204	1	6	155
POA3205	0	1	2391
POA3205	0	2	236
POA3205	0	3	63
POA3205	0	4	15
POA3205	0	5	3
POA3205	1	2	1774
POA3205	1	3	540
POA3205	1	4	394
POA3205	1	5	100
POA3205	1	6	22
POA3206	0	1	1328
POA3206	0	2	91
POA3206	0	3	26
POA3206	0	4	5
POA3206	1	2	1308
POA3206	1	3	583
POA3206	1	4	597
POA3206	1	5	177
POA3206	1	6	35
POA3207	0	1	2927
POA3207	0	2	219
POA3207	0	3	74
POA3207	0	4	18
POA3207	0	5	6
POA3207	0	6	3
POA3207	1	2	2603
POA3207	1	3	908
POA3207	1	4	808
POA3207	1	5	221
POA3207	1	6	45
POA3211	0	1	64
POA3211	0	2	14
POA3211	1	2	120
POA3211	1	3	63
POA3211	1	4	83
POA3211	1	5	31
POA3211	1	6	34
POA3212	0	1	1337
POA3212	0	2	115
POA3212	0	3	24
POA3212	0	4	5
POA3212	1	2	1984
POA3212	1	3	1092
POA3212	1	4	1170
POA3212	1	5	491
POA3212	1	6	209
POA3213	0	1	250
POA3213	0	2	18
POA3213	0	3	3
POA3213	0	5	4
POA3213	1	2	466
POA3213	1	3	258
POA3213	1	4	307
POA3213	1	5	153
POA3213	1	6	79
POA3214	0	1	3075
POA3214	0	2	315
POA3214	0	3	87
POA3214	0	4	28
POA3214	0	5	11
POA3214	0	6	4
POA3214	1	2	2586
POA3214	1	3	1480
POA3214	1	4	964
POA3214	1	5	422
POA3214	1	6	344
POA3215	0	1	2764
POA3215	0	2	216
POA3215	0	3	68
POA3215	0	4	29
POA3215	0	5	12
POA3215	0	6	4
POA3215	1	2	2820
POA3215	1	3	1278
POA3215	1	4	1092
POA3215	1	5	428
POA3215	1	6	161
POA3216	0	1	6106
POA3216	0	2	494
POA3216	0	3	245
POA3216	0	4	142
POA3216	0	5	67
POA3216	0	6	43
POA3216	1	2	6978
POA3216	1	3	3160
POA3216	1	4	3498
POA3216	1	5	1318
POA3216	1	6	442
POA3217	0	1	1068
POA3217	0	2	193
POA3217	0	3	104
POA3217	0	4	87
POA3217	0	5	9
POA3217	0	6	10
POA3217	1	2	2038
POA3217	1	3	1340
POA3217	1	4	1383
POA3217	1	5	513
POA3217	1	6	189
POA3218	0	1	2180
POA3218	0	2	191
POA3218	0	3	65
POA3218	0	4	31
POA3218	0	5	5
POA3218	0	6	3
POA3218	1	2	1793
POA3218	1	3	873
POA3218	1	4	831
POA3218	1	5	298
POA3218	1	6	71
POA3219	0	1	3097
POA3219	0	2	291
POA3219	0	3	75
POA3219	0	4	24
POA3219	0	5	5
POA3219	0	6	4
POA3219	1	2	2660
POA3219	1	3	1149
POA3219	1	4	843
POA3219	1	5	348
POA3219	1	6	135
POA3220	0	1	2262
POA3220	0	2	205
POA3220	0	3	96
POA3220	0	4	43
POA3220	0	5	14
POA3220	0	6	3
POA3220	1	2	2128
POA3220	1	3	864
POA3220	1	4	872
POA3220	1	5	355
POA3220	1	6	98
POA3221	0	1	36
POA3221	1	2	90
POA3221	1	3	39
POA3221	1	4	39
POA3221	1	5	31
POA3221	1	6	13
POA3222	0	1	1710
POA3222	0	2	130
POA3222	0	3	10
POA3222	0	4	4
POA3222	1	2	2724
POA3222	1	3	1050
POA3222	1	4	959
POA3222	1	5	438
POA3222	1	6	146
POA3223	0	1	1282
POA3223	0	2	83
POA3223	0	3	4
POA3223	1	2	1891
POA3223	1	3	398
POA3223	1	4	310
POA3223	1	5	114
POA3223	1	6	52
POA3224	0	1	1375
POA3224	0	2	87
POA3224	0	3	15
POA3224	0	4	3
POA3224	1	2	2022
POA3224	1	3	834
POA3224	1	4	882
POA3224	1	5	369
POA3224	1	6	113
POA3225	0	1	705
POA3225	0	2	16
POA3225	1	2	1021
POA3225	1	3	223
POA3225	1	4	193
POA3225	1	5	91
POA3225	1	6	15
POA3226	0	1	1519
POA3226	0	2	106
POA3226	0	3	21
POA3226	0	4	17
POA3226	1	2	2372
POA3226	1	3	854
POA3226	1	4	1171
POA3226	1	5	413
POA3226	1	6	100
POA3227	0	1	438
POA3227	0	2	20
POA3227	0	3	7
POA3227	1	2	762
POA3227	1	3	220
POA3227	1	4	322
POA3227	1	5	159
POA3227	1	6	36
POA3228	0	1	1603
POA3228	0	2	155
POA3228	0	3	81
POA3228	0	4	43
POA3228	0	5	6
POA3228	0	6	7
POA3228	1	2	2675
POA3228	1	3	1195
POA3228	1	4	1690
POA3228	1	5	691
POA3228	1	6	145
POA3230	0	1	354
POA3230	0	2	24
POA3230	0	3	9
POA3230	0	6	3
POA3230	1	2	516
POA3230	1	3	127
POA3230	1	4	146
POA3230	1	5	54
POA3230	1	6	17
POA3231	0	1	179
POA3231	0	2	9
POA3231	1	2	286
POA3231	1	3	71
POA3231	1	4	68
POA3231	1	5	18
POA3231	1	6	5
POA3232	0	1	175
POA3232	0	2	15
POA3232	0	3	7
POA3232	1	2	190
POA3232	1	3	53
POA3232	1	4	41
POA3232	1	5	14
POA3232	1	6	6
POA3233	0	1	349
POA3233	0	2	27
POA3233	0	3	3
POA3233	0	4	4
POA3233	1	2	373
POA3233	1	3	82
POA3233	1	4	97
POA3233	1	5	18
POA3233	1	6	9
POA3234	0	1	40
POA3234	0	2	5
POA3234	1	2	31
POA3234	1	3	9
POA3234	1	4	5
POA3234	1	5	5
POA3235	0	1	30
POA3235	0	2	3
POA3235	1	2	73
POA3235	1	3	27
POA3235	1	4	30
POA3235	1	5	3
POA3236	0	1	24
POA3236	1	2	42
POA3236	1	3	10
POA3236	1	4	11
POA3237	0	1	35
POA3237	0	2	3
POA3237	1	2	43
POA3237	1	3	14
POA3237	1	4	9
