POA_CODE_2021	MaxSchoolingCompleted	adults
POA3132	Year 10	1136
POA3132	Year 11	1313
POA3132	Year 12	9811
POA3133	Did not go to school	203
POA3133	Year 8	697
POA3133	Year 9	832
POA3133	Year 10	1885
POA3133	Year 11	1828
POA3133	Year 12	12718
POA3134	Did not go to school	300
POA3134	Year 8	1164
POA3134	Year 9	1260
POA3134	Year 10	3057
POA3134	Year 11	3278
POA3134	Year 12	18454
POA3135	Did not go to school	174
POA3135	Year 8	565
POA3135	Year 9	738
POA3135	Year 10	1814
POA3135	Year 11	1954
POA3135	Year 12	10785
POA3136	Did not go to school	311
POA3136	Year 8	1487
POA3136	Year 9	2084
POA3136	Year 10	5144
POA3136	Year 11	5093
POA3136	Year 12	22194
POA3137	Did not go to school	113
POA3137	Year 8	540
POA3137	Year 9	842
POA3137	Year 10	2046
POA3137	Year 11	1876
POA3137	Year 12	6089
POA3138	Did not go to school	245
POA3138	Year 8	728
POA3138	Year 9	1171
POA3138	Year 10	2910
POA3138	Year 11	2726
POA3138	Year 12	10028
POA3139	Did not go to school	48
POA3139	Year 8	459
POA3139	Year 9	1003
POA3139	Year 10	2408
POA3139	Year 11	1925
POA3139	Year 12	5152
POA3140	Did not go to school	68
POA3140	Year 8	616
POA3140	Year 9	1023
POA3140	Year 10	2386
POA3140	Year 11	2329
POA3140	Year 12	7386
POA3141	Did not go to school	110
POA3141	Year 8	259
POA3141	Year 9	296
POA3141	Year 10	870
POA3141	Year 11	1092
POA3141	Year 12	18987
POA3142	Did not go to school	15
POA3142	Year 8	122
POA3142	Year 9	212
POA3142	Year 10	527
POA3142	Year 11	753
POA3142	Year 12	9039
POA3143	Did not go to school	28
POA3143	Year 8	136
POA3143	Year 9	139
POA3143	Year 10	353
POA3143	Year 11	467
POA3143	Year 12	6683
POA3144	Did not go to school	42
POA3144	Year 8	197
POA3144	Year 9	210
POA3144	Year 10	451
POA3144	Year 11	621
POA3144	Year 12	7247
POA3145	Did not go to school	138
POA3145	Year 8	527
POA3145	Year 9	547
POA3145	Year 10	1132
POA3145	Year 11	1391
POA3145	Year 12	15361
POA3146	Did not go to school	87
POA3146	Year 8	475
POA3146	Year 9	551
POA3146	Year 10	1198
POA3146	Year 11	1494
POA3146	Year 12	17136
POA3147	Did not go to school	114
POA3147	Year 8	442
POA3147	Year 9	451
POA3147	Year 10	960
POA3147	Year 11	930
POA3147	Year 12	8909
POA3148	Did not go to school	137
POA3148	Year 8	369
POA3148	Year 9	265
POA3148	Year 10	507
POA3148	Year 11	520
POA3148	Year 12	5824
POA3149	Did not go to school	270
POA3149	Year 8	1074
POA3149	Year 9	1045
POA3149	Year 10	2113
POA3149	Year 11	2173
POA3149	Year 12	21504
POA3150	Did not go to school	620
POA3150	Year 8	2123
POA3150	Year 9	2057
POA3150	Year 10	4244
POA3150	Year 11	4017
POA3150	Year 12	37424
POA3151	Did not go to school	161
POA3151	Year 8	560
POA3151	Year 9	380
POA3151	Year 10	745
POA3151	Year 11	697
POA3151	Year 12	6331
POA3152	Did not go to school	287
POA3152	Year 8	1014
POA3152	Year 9	1350
POA3152	Year 10	3258
POA3152	Year 11	2970
POA3152	Year 12	18966
POA3153	Did not go to school	176
POA3153	Year 8	710
POA3153	Year 9	1012
POA3153	Year 10	2470
POA3153	Year 11	2167
POA3153	Year 12	9946
POA3154	Did not go to school	11
POA3154	Year 8	131
POA3154	Year 9	223
POA3154	Year 10	583
POA3154	Year 11	560
POA3154	Year 12	1939
POA3155	Did not go to school	135
POA3155	Year 8	755
POA3155	Year 9	1148
POA3155	Year 10	2867
POA3155	Year 11	2474
POA3155	Year 12	11279
POA3156	Did not go to school	177
POA3156	Year 8	1187
POA3156	Year 9	1835
POA3156	Year 10	4660
POA3156	Year 11	4416
POA3156	Year 12	18300
POA3158	Did not go to school	7
POA3158	Year 8	111
POA3158	Year 9	264
POA3158	Year 10	734
POA3158	Year 11	778
POA3158	Year 12	3437
POA3159	Did not go to school	4
POA3159	Year 8	44
POA3159	Year 9	103
POA3159	Year 10	287
POA3159	Year 11	317
POA3159	Year 12	1225
POA3160	Did not go to school	18
POA3160	Year 8	199
POA3160	Year 9	390
POA3160	Year 10	944
POA3160	Year 11	1040
POA3160	Year 12	4503
POA3161	Did not go to school	52
POA3161	Year 8	270
POA3161	Year 9	303
POA3161	Year 10	652
POA3161	Year 11	826
POA3161	Year 12	11391
POA3162	Did not go to school	84
POA3162	Year 8	383
POA3162	Year 9	407
POA3162	Year 10	867
POA3162	Year 11	959
POA3162	Year 12	11500
POA3163	Did not go to school	185
POA3163	Year 8	812
POA3163	Year 9	698
POA3163	Year 10	1757
POA3163	Year 11	1761
POA3163	Year 12	21660
POA3165	Did not go to school	164
POA3165	Year 8	990
POA3165	Year 9	885
POA3165	Year 10	2132
POA3165	Year 11	2144
POA3165	Year 12	16818
POA3166	Did not go to school	326
POA3166	Year 8	1267
POA3166	Year 9	693
POA3166	Year 10	1438
POA3166	Year 11	1531
POA3166	Year 12	14800
POA3167	Did not go to school	172
POA3167	Year 8	590
POA3167	Year 9	321
POA3167	Year 10	747
POA3167	Year 11	663
POA3167	Year 12	5378
POA3168	Did not go to school	265
POA3168	Year 8	649
POA3168	Year 9	392
POA3168	Year 10	791
POA3168	Year 11	749
POA3168	Year 12	15361
POA3169	Did not go to school	642
POA3169	Year 8	1400
POA3169	Year 9	690
POA3169	Year 10	1480
POA3169	Year 11	1123
POA3169	Year 12	11425
POA3170	Did not go to school	290
POA3170	Year 8	959
POA3170	Year 9	734
POA3170	Year 10	1576
POA3170	Year 11	1360
POA3170	Year 12	10795
POA3171	Did not go to school	1421
POA3171	Year 8	1664
POA3171	Year 9	915
POA3171	Year 10	1556
POA3171	Year 11	1071
POA3171	Year 12	11066
POA3172	Did not go to school	902
POA3172	Year 8	1390
POA3172	Year 9	1137
POA3172	Year 10	2411
POA3172	Year 11	1906
POA3172	Year 12	10738
POA3173	Did not go to school	940
POA3173	Year 8	1510
POA3173	Year 9	1141
POA3173	Year 10	2466
POA3173	Year 11	1796
POA3173	Year 12	15381
POA3174	Did not go to school	1441
POA3174	Year 8	2527
POA3174	Year 9	1639
POA3174	Year 10	3382
POA3174	Year 11	2489
POA3174	Year 12	19561
POA3175	Did not go to school	2516
POA3175	Year 8	3646
POA3175	Year 9	2189
POA3175	Year 10	4718
POA3175	Year 11	3268
POA3175	Year 12	23551
POA3177	Did not go to school	672
POA3177	Year 8	822
POA3177	Year 9	581
POA3177	Year 10	1151
POA3177	Year 11	767
POA3177	Year 12	4554
POA3178	Did not go to school	241
POA3178	Year 8	971
POA3178	Year 9	1341
POA3178	Year 10	3382
POA3178	Year 11	3420
POA3178	Year 12	17813
POA3179	Did not go to school	43
POA3179	Year 8	188
POA3179	Year 9	289
POA3179	Year 10	632
POA3179	Year 11	537
POA3179	Year 12	3124
POA3180	Did not go to school	51
POA3180	Year 8	217
POA3180	Year 9	362
POA3180	Year 10	846
POA3180	Year 11	771
POA3180	Year 12	3908
POA3181	Did not go to school	124
POA3181	Year 8	478
POA3181	Year 9	273
POA3181	Year 10	792
POA3181	Year 11	811
POA3181	Year 12	14309
POA3182	Did not go to school	78
POA3182	Year 8	267
POA3182	Year 9	355
POA3182	Year 10	1201
POA3182	Year 11	1304
POA3182	Year 12	15732
POA3183	Did not go to school	84
POA3183	Year 8	255
POA3183	Year 9	338
POA3183	Year 10	789
POA3183	Year 11	957
POA3183	Year 12	11877
POA3184	Did not go to school	37
POA3184	Year 8	169
POA3184	Year 9	220
POA3184	Year 10	686
POA3184	Year 11	839
POA3184	Year 12	10384
POA3185	Did not go to school	46
POA3185	Year 8	239
POA3185	Year 9	327
POA3185	Year 10	597
POA3185	Year 11	758
POA3185	Year 12	8763
POA3186	Did not go to school	51
POA3186	Year 8	351
POA3186	Year 9	503
POA3186	Year 10	1341
POA3186	Year 11	1685
POA3186	Year 12	14814
POA3187	Did not go to school	69
POA3187	Year 8	375
POA3187	Year 9	482
POA3187	Year 10	1010
POA3187	Year 11	1205
POA3187	Year 12	9812
POA3188	Did not go to school	78
POA3188	Year 8	447
POA3188	Year 9	519
POA3188	Year 10	1255
POA3188	Year 11	1353
POA3188	Year 12	11017
POA3189	Did not go to school	66
POA3189	Year 8	191
POA3189	Year 9	186
POA3189	Year 10	449
POA3189	Year 11	473
POA3189	Year 12	3500
POA3190	Did not go to school	72
POA3190	Year 8	339
POA3190	Year 9	335
POA3190	Year 10	808
POA3190	Year 11	906
POA3190	Year 12	6902
POA3191	Did not go to school	18
POA3191	Year 8	200
POA3191	Year 9	265
POA3191	Year 10	761
POA3191	Year 11	858
POA3191	Year 12	6609
POA3192	Did not go to school	173
POA3192	Year 8	861
POA3192	Year 9	827
POA3192	Year 10	1999
POA3192	Year 11	1960
POA3192	Year 12	13089
POA3193	Did not go to school	29
POA3193	Year 8	348
POA3193	Year 9	597
POA3193	Year 10	1539
POA3193	Year 11	1819
POA3193	Year 12	11892
POA3194	Did not go to school	75
POA3194	Year 8	358
POA3194	Year 9	396
POA3194	Year 10	1042
POA3194	Year 11	1206
POA3194	Year 12	7651
POA3195	Did not go to school	180
POA3195	Year 8	990
POA3195	Year 9	1313
POA3195	Year 10	3279
POA3195	Year 11	3453
POA3195	Year 12	20117
POA3196	Did not go to school	107
POA3196	Year 8	780
POA3196	Year 9	1152
POA3196	Year 10	2850
POA3196	Year 11	2746
POA3196	Year 12	13254
POA3197	Did not go to school	69
POA3197	Year 8	372
POA3197	Year 9	524
POA3197	Year 10	1461
POA3197	Year 11	1416
POA3197	Year 12	5821
POA3198	Did not go to school	60
POA3198	Year 8	541
POA3198	Year 9	955
POA3198	Year 10	2329
POA3198	Year 11	1946
POA3198	Year 12	7392
POA3199	Did not go to school	199
POA3199	Year 8	1761
POA3199	Year 9	2790
POA3199	Year 10	7022
POA3199	Year 11	6224
POA3199	Year 12	24975
POA3200	Did not go to school	24
POA3200	Year 8	357
POA3200	Year 9	516
POA3200	Year 10	922
POA3200	Year 11	597
POA3200	Year 12	1683
POA3201	Did not go to school	123
POA3201	Year 8	790
POA3201	Year 9	1253
POA3201	Year 10	3210
POA3201	Year 11	2488
POA3201	Year 12	8901
POA3202	Did not go to school	9
POA3202	Year 8	70
POA3202	Year 9	107
POA3202	Year 10	213
POA3202	Year 11	227
POA3202	Year 12	1488
POA3204	Did not go to school	208
POA3204	Year 8	763
POA3204	Year 9	844
POA3204	Year 10	1838
POA3204	Year 11	2099
POA3204	Year 12	20280
POA3205	Did not go to school	84
POA3205	Year 8	221
POA3205	Year 9	216
POA3205	Year 10	611
POA3205	Year 11	646
POA3205	Year 12	7687
POA3206	Did not go to school	47
POA3206	Year 8	320
POA3206	Year 9	233
POA3206	Year 10	549
POA3206	Year 11	612
POA3206	Year 12	6258
POA3207	Did not go to school	95
POA3207	Year 8	458
POA3207	Year 9	437
POA3207	Year 10	1069
POA3207	Year 11	1192
POA3207	Year 12	10860
POA3211	Did not go to school	8
POA3211	Year 8	55
POA3211	Year 9	73
POA3211	Year 10	213
POA3211	Year 11	157
POA3211	Year 12	475
POA3212	Did not go to school	68
POA3212	Year 8	649
POA3212	Year 9	1036
POA3212	Year 10	3453
POA3212	Year 11	2233
POA3212	Year 12	7334
POA3213	Did not go to school	24
POA3213	Year 8	185
POA3213	Year 9	264
POA3213	Year 10	621
POA3213	Year 11	642
POA3213	Year 12	1902
POA3214	Did not go to school	605
POA3214	Year 8	1811
POA3214	Year 9	1993
POA3214	Year 10	3866
POA3214	Year 11	2845
POA3214	Year 12	6947
POA3215	Did not go to school	254
POA3215	Year 8	1447
POA3215	Year 9	1189
POA3215	Year 10	2631
POA3215	Year 11	2432
POA3215	Year 12	9448
POA3216	Did not go to school	201
POA3216	Year 8	1793
POA3216	Year 9	2728
POA3216	Year 10	6422
POA3216	Year 11	6774
POA3216	Year 12	29441
POA3217	Did not go to school	42
POA3217	Year 8	313
POA3217	Year 9	633
POA3217	Year 10	1754
POA3217	Year 11	1750
POA3217	Year 12	10383
POA3218	Did not go to school	54
POA3218	Year 8	433
POA3218	Year 9	626
POA3218	Year 10	1323
POA3218	Year 11	1518
POA3218	Year 12	7664
POA3219	Did not go to school	134
POA3219	Year 8	1103
POA3219	Year 9	1525
POA3219	Year 10	2953
POA3219	Year 11	2611
POA3219	Year 12	7705
POA3220	Did not go to school	57
POA3220	Year 8	424
POA3220	Year 9	596
POA3220	Year 10	1347
POA3220	Year 11	1794
POA3220	Year 12	9542
POA3221	Year 8	14
POA3221	Year 9	40
POA3221	Year 10	80
POA3221	Year 11	79
POA3221	Year 12	401
POA3222	Did not go to school	40
POA3222	Year 8	639
POA3222	Year 9	1158
POA3222	Year 10	2888
POA3222	Year 11	2620
POA3222	Year 12	7361
POA3223	Did not go to school	43
POA3223	Year 8	458
POA3223	Year 9	670
POA3223	Year 10	1667
POA3223	Year 11	1404
POA3223	Year 12	3513
POA3224	Did not go to school	37
POA3224	Year 8	591
POA3224	Year 9	979
POA3224	Year 10	2280
POA3224	Year 11	2187
POA3224	Year 12	5872
POA3225	Did not go to school	9
POA3225	Year 8	111
POA3225	Year 9	182
POA3225	Year 10	526
POA3225	Year 11	711
POA3225	Year 12	2917
POA3226	Did not go to school	25
POA3226	Year 8	319
POA3226	Year 9	707
POA3226	Year 10	1913
POA3226	Year 11	2086
POA3226	Year 12	8298
POA3227	Year 8	84
POA3227	Year 9	175
POA3227	Year 10	404
POA3227	Year 11	590
POA3227	Year 12	2843
POA3228	Did not go to school	28
POA3228	Year 8	392
POA3228	Year 9	714
POA3228	Year 10	2036
POA3228	Year 11	2465
POA3228	Year 12	12244
POA3230	Did not go to school	3
POA3230	Year 8	51
POA3230	Year 9	120
POA3230	Year 10	294
POA3230	Year 11	396
POA3230	Year 12	1732
POA3231	Year 8	15
POA3231	Year 9	35
POA3231	Year 10	108
POA3231	Year 11	166
POA3231	Year 12	967
POA3232	Did not go to school	3
POA3232	Year 8	22
POA3232	Year 9	37
POA3232	Year 10	128
POA3232	Year 11	137
POA3232	Year 12	744
POA3233	Did not go to school	3
POA3233	Year 8	86
POA3233	Year 9	111
POA3233	Year 10	297
POA3233	Year 11	283
POA3233	Year 12	1072
POA3234	Year 8	3
POA3234	Year 9	11
POA3234	Year 10	23
POA3234	Year 11	24
POA3234	Year 12	131
POA3235	Year 8	13
POA3235	Year 9	9
POA3235	Year 10	45
POA3235	Year 11	47
POA3235	Year 12	245
POA3236	Year 8	9
POA3236	Year 9	11
POA3236	Year 10	32
POA3236	Year 11	30
POA3236	Year 12	109
POA3237	Year 8	7
POA3237	Year 9	16
POA3237	Year 10	36
POA3237	Year 11	34
POA3237	Year 12	110
POA3238	Year 8	7
POA3238	Year 9	13
POA3238	Year 10	18
POA3238	Year 11	27
POA3238	Year 12	130
POA3239	Year 8	23
POA3239	Year 9	33
POA3239	Year 10	82
POA3239	Year 11	60
POA3239	Year 12	159
POA3240	Year 8	43
POA3240	Year 9	89
POA3240	Year 10	252
POA3240	Year 11	313
POA3240	Year 12	919
POA3241	Did not go to school	10
POA3241	Year 8	97
POA3241	Year 9	206
POA3241	Year 10	452
POA3241	Year 11	417
POA3241	Year 12	1118
POA3242	Year 8	26
POA3242	Year 9	36
POA3242	Year 10	106
POA3242	Year 11	115
POA3242	Year 12	432
POA3243	Year 8	6
POA3243	Year 9	18
POA3243	Year 10	55
POA3243	Year 11	44
POA3243	Year 12	169
POA3249	Did not go to school	5
POA3249	Year 8	116
POA3249	Year 9	251
POA3249	Year 10	548
POA3249	Year 11	537
POA3249	Year 12	1084
POA3250	Did not go to school	121
POA3250	Year 8	840
POA3250	Year 9	1009
POA3250	Year 10	2070
POA3250	Year 11	1797
POA3250	Year 12	4068
POA3251	Did not go to school	4
POA3251	Year 8	33
POA3251	Year 9	45
POA3251	Year 10	111
POA3251	Year 11	73
POA3251	Year 12	152
POA3254	Year 8	10
POA3254	Year 9	16
POA3254	Year 10	55
POA3254	Year 11	44
POA3254	Year 12	109
POA3260	Did not go to school	14
POA3260	Year 8	307
POA3260	Year 9	400
POA3260	Year 10	706
POA3260	Year 11	731
POA3260	Year 12	1533
POA3264	Did not go to school	17
POA3264	Year 8	177
POA3264	Year 9	183
POA3264	Year 10	346
POA3264	Year 11	318
POA3264	Year 12	711
POA3265	Year 8	98
POA3265	Year 9	200
POA3265	Year 10	438
POA3265	Year 11	454
POA3265	Year 12	867
POA3266	Did not go to school	10
POA3266	Year 8	185
POA3266	Year 9	253
POA3266	Year 10	505
POA3266	Year 11	494
POA3266	Year 12	852
POA3267	Year 8	4
POA3267	Year 9	15
POA3267	Year 10	33
POA3267	Year 11	37
POA3267	Year 12	71
POA3268	Did not go to school	4
POA3268	Year 8	102
POA3268	Year 9	160
POA3268	Year 10	422
POA3268	Year 11	413
POA3268	Year 12	855
POA3269	Year 8	15
POA3269	Year 9	34
POA3269	Year 10	92
POA3269	Year 11	94
POA3269	Year 12	266
POA3270	Year 8	9
POA3270	Year 9	27
POA3270	Year 10	37
POA3270	Year 11	52
POA3270	Year 12	131
POA3271	Year 8	3
POA3271	Year 9	4
POA3271	Year 10	22
POA3271	Year 11	36
POA3271	Year 12	71
POA3272	Did not go to school	8
POA3272	Year 8	87
POA3272	Year 9	144
POA3272	Year 10	281
POA3272	Year 11	225
POA3272	Year 12	478
POA3273	Year 9	10
POA3273	Year 10	29
POA3273	Year 11	26
POA3273	Year 12	46
POA3274	Year 8	21
POA3274	Year 9	20
POA3274	Year 10	46
POA3274	Year 11	28
POA3274	Year 12	73
POA3275	Year 8	16
POA3275	Year 9	27
POA3275	Year 10	62
POA3275	Year 11	85
POA3275	Year 12	164
POA3276	Year 8	18
POA3276	Year 9	36
POA3276	Year 10	75
POA3276	Year 11	68
POA3276	Year 12	138
POA3277	Year 8	69
POA3277	Year 9	146
POA3277	Year 10	275
POA3277	Year 11	275
POA3277	Year 12	591
POA3278	Year 8	9
POA3278	Year 9	30
POA3278	Year 10	64
POA3278	Year 11	55
POA3278	Year 12	100
POA3279	Year 8	11
POA3279	Year 9	23
POA3279	Year 10	40
POA3279	Year 11	35
POA3279	Year 12	110
POA3280	Did not go to school	132
POA3280	Year 8	1533
POA3280	Year 9	2168
POA3280	Year 10	4609
POA3280	Year 11	4475
POA3280	Year 12	12718
POA3281	Did not go to school	6
POA3281	Year 8	44
POA3281	Year 9	93
POA3281	Year 10	258
POA3281	Year 11	285
POA3281	Year 12	700
POA3282	Did not go to school	6
POA3282	Year 8	95
POA3282	Year 9	159
POA3282	Year 10	362
POA3282	Year 11	373
POA3282	Year 12	858
POA3283	Year 8	51
POA3283	Year 9	88
POA3283	Year 10	186
POA3283	Year 11	225
POA3283	Year 12	533
POA3284	Did not go to school	6
POA3284	Year 8	145
POA3284	Year 9	210
POA3284	Year 10	438
POA3284	Year 11	475
POA3284	Year 12	1627
POA3285	Did not go to school	3
POA3285	Year 8	40
POA3285	Year 9	86
POA3285	Year 10	188
POA3285	Year 11	180
POA3285	Year 12	456
POA3286	Year 8	36
POA3286	Year 9	47
POA3286	Year 10	85
POA3286	Year 11	79
POA3286	Year 12	177
POA3287	Year 8	13
POA3287	Year 9	42
POA3287	Year 10	67
POA3287	Year 11	59
POA3287	Year 12	142
POA3289	Did not go to school	4
POA3289	Year 8	39
POA3289	Year 9	60
POA3289	Year 10	109
POA3289	Year 11	125
POA3289	Year 12	270
POA3292	Year 8	5
POA3292	Year 9	12
POA3292	Year 10	41
POA3292	Year 11	44
POA3292	Year 12	51
POA3293	Year 8	8
POA3293	Year 9	16
POA3293	Year 10	61
POA3293	Year 11	49
POA3293	Year 12	122
POA3294	Year 8	20
POA3294	Year 9	41
POA3294	Year 10	124
POA3294	Year 11	128
POA3294	Year 12	413
POA3300	Did not go to school	23
POA3300	Year 8	600
POA3300	Year 9	782
POA3300	Year 10	1638
POA3300	Year 11	1505
POA3300	Year 12	3505
POA3301	Year 8	25
POA3301	Year 9	67
POA3301	Year 10	179
POA3301	Year 11	197
POA3301	Year 12	491
POA3302	Year 8	11
POA3302	Year 9	34
POA3302	Year 10	63
POA3302	Year 11	53
POA3302	Year 12	124
POA3303	Year 8	11
POA3303	Year 9	23
POA3303	Year 10	45
POA3303	Year 11	46
POA3303	Year 12	85
POA3304	Did not go to school	4
POA3304	Year 8	172
POA3304	Year 9	234
POA3304	Year 10	486
POA3304	Year 11	450
POA3304	Year 12	687
POA3305	Did not go to school	45
POA3305	Year 8	688
POA3305	Year 9	1078
POA3305	Year 10	2463
POA3305	Year 11	2142
POA3305	Year 12	3999
POA3309	Year 8	3
POA3309	Year 9	9
POA3309	Year 10	25
POA3309	Year 11	18
POA3309	Year 12	32
POA3310	Year 8	17
POA3310	Year 9	30
POA3310	Year 10	63
POA3310	Year 11	39
POA3310	Year 12	71
POA3311	Did not go to school	12
POA3311	Year 8	155
POA3311	Year 9	158
POA3311	Year 10	313
POA3311	Year 11	259
POA3311	Year 12	484
POA3312	Year 8	47
POA3312	Year 9	58
POA3312	Year 10	165
POA3312	Year 11	173
POA3312	Year 12	306
POA3314	Year 8	19
POA3314	Year 9	35
POA3314	Year 10	75
POA3314	Year 11	75
POA3314	Year 12	217
POA3315	Did not go to school	9
POA3315	Year 8	122
POA3315	Year 9	140
POA3315	Year 10	298
POA3315	Year 11	258
POA3315	Year 12	469
POA3317	Year 8	6
POA3317	Year 9	12
POA3317	Year 10	25
POA3317	Year 11	33
POA3317	Year 12	69
POA3318	Did not go to school	3
POA3318	Year 8	72
POA3318	Year 9	91
POA3318	Year 10	236
POA3318	Year 11	176
POA3318	Year 12	386
POA3319	Year 8	12
POA3319	Year 9	21
POA3319	Year 10	79
POA3319	Year 11	61
POA3319	Year 12	111
POA3321	Year 8	34
POA3321	Year 9	78
POA3321	Year 10	202
POA3321	Year 11	254
POA3321	Year 12	704
POA3322	Year 8	7
POA3322	Year 9	25
POA3322	Year 10	15
POA3322	Year 11	23
POA3322	Year 12	60
POA3323	Year 9	3
POA3323	Year 10	21
POA3323	Year 11	23
POA3323	Year 12	24
POA3324	Year 8	43
POA3324	Year 9	47
POA3324	Year 10	108
POA3324	Year 11	66
POA3324	Year 12	179
POA3325	Year 8	21
POA3325	Year 9	36
POA3325	Year 10	75
POA3325	Year 11	78
POA3325	Year 12	136
POA3328	Year 8	64
POA3328	Year 9	122
POA3328	Year 10	330
POA3328	Year 11	323
POA3328	Year 12	820
POA3329	Year 8	6
POA3329	Year 9	21
POA3329	Year 10	43
POA3329	Year 11	48
POA3329	Year 12	105
POA3330	Year 8	6
POA3330	Year 9	19
POA3330	Year 10	35
POA3330	Year 11	25
POA3330	Year 12	69
POA3331	Did not go to school	23
POA3331	Year 8	210
POA3331	Year 9	416
POA3331	Year 10	976
POA3331	Year 11	947
POA3331	Year 12	2562
POA3332	Year 8	33
POA3332	Year 9	60
POA3332	Year 10	166
POA3332	Year 11	182
POA3332	Year 12	411
POA3333	Did not go to school	3
POA3333	Year 8	36
POA3333	Year 9	52
POA3333	Year 10	154
POA3333	Year 11	96
POA3333	Year 12	314
POA3334	Did not go to school	3
POA3334	Year 8	24
POA3334	Year 9	49
POA3334	Year 10	84
POA3334	Year 11	84
POA3334	Year 12	160
POA3335	Did not go to school	76
POA3335	Year 8	162
POA3335	Year 9	221
POA3335	Year 10	522
POA3335	Year 11	352
POA3335	Year 12	3043
POA3336	Did not go to school	137
POA3336	Year 8	351
POA3336	Year 9	367
POA3336	Year 10	998
POA3336	Year 11	821
POA3336	Year 12	9286
POA3337	Did not go to school	394
POA3337	Year 8	1708
POA3337	Year 9	2460
POA3337	Year 10	5732
POA3337	Year 11	4185
POA3337	Year 12	14431
POA3338	Did not go to school	454
POA3338	Year 8	1248
POA3338	Year 9	1725
POA3338	Year 10	4036
POA3338	Year 11	2966
POA3338	Year 12	14448
POA3340	Did not go to school	95
POA3340	Year 8	952
POA3340	Year 9	1539
POA3340	Year 10	3652
POA3340	Year 11	3053
POA3340	Year 12	9949
POA3341	Did not go to school	6
POA3341	Year 8	52
POA3341	Year 9	107
POA3341	Year 10	242
POA3341	Year 11	216
POA3341	Year 12	622
POA3342	Did not go to school	3
POA3342	Year 8	163
POA3342	Year 9	288
POA3342	Year 10	614
POA3342	Year 11	519
POA3342	Year 12	1411
POA3345	Did not go to school	5
POA3345	Year 8	44
POA3345	Year 9	110
POA3345	Year 10	203
POA3345	Year 11	146
POA3345	Year 12	532
POA3350	Did not go to school	189
POA3350	Year 8	2137
POA3350	Year 9	3448
POA3350	Year 10	7745
POA3350	Year 11	7335
POA3350	Year 12	29903
