POA_CODE_2021	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
POA4882	45-54	1	0	1	M	3
POA4882	45-54	1	1	0	F	38
POA4882	45-54	1	1	0	M	57
POA4882	45-54	1	1	1	F	4
POA4882	45-54	1	1	1	M	4
POA4882	55-64				F	14
POA4882	55-64				M	11
POA4882	55-64	0			F	159
POA4882	55-64	0			M	165
POA4882	55-64	1	0	1	F	50
POA4882	55-64	1	0	1	M	17
POA4882	55-64	1	1	0	F	3
POA4882	55-64	1	1	0	M	11
POA4882	65-74				F	15
POA4882	65-74				M	14
POA4882	65-74	0			F	178
POA4882	65-74	0			M	177
POA4882	65-74	1	0	1	F	28
POA4882	65-74	1	0	1	M	22
POA4882	65-74	1	1	0	F	3
POA4882	65-74	1	1	0	M	3
POA4882	75-84				F	9
POA4882	75-84				M	7
POA4882	75-84	0			F	104
POA4882	75-84	0			M	101
POA4882	75-84	1	0	1	F	3
POA4882	85+				F	5
POA4882	85+				M	4
POA4882	85+	0			F	24
POA4882	85+	0			M	28
POA4883	15-19				F	26
POA4883	15-19				M	46
POA4883	15-19	0			F	205
POA4883	15-19	0			M	235
POA4883	15-19	1	0	1	F	24
POA4883	15-19	1	0	1	M	14
POA4883	20-24				F	19
POA4883	20-24				M	21
POA4883	20-24	0			F	133
POA4883	20-24	0			M	165
POA4883	20-24	1	0	1	F	15
POA4883	20-24	1	0	1	M	5
POA4883	20-24	1	1	0	F	16
POA4883	20-24	1	1	0	M	8
POA4883	25-34				F	60
POA4883	25-34				M	56
POA4883	25-34	0			F	226
POA4883	25-34	0			M	280
POA4883	25-34	1	0	1	F	26
POA4883	25-34	1	0	1	M	8
POA4883	25-34	1	1	0	F	205
POA4883	25-34	1	1	0	M	119
POA4883	25-34	1	1	1	F	20
POA4883	25-34	1	1	1	M	5
POA4883	35-44				F	59
POA4883	35-44				M	42
POA4883	35-44	0			F	127
POA4883	35-44	0			M	154
POA4883	35-44	1	0	1	F	17
POA4883	35-44	1	0	1	M	13
POA4883	35-44	1	1	0	F	243
POA4883	35-44	1	1	0	M	194
POA4883	35-44	1	1	1	F	20
POA4883	35-44	1	1	1	M	5
POA4883	45-54				F	44
POA4883	45-54				M	57
POA4883	45-54	0			F	353
POA4883	45-54	0			M	298
POA4883	45-54	1	0	1	F	36
POA4883	45-54	1	0	1	M	10
POA4883	45-54	1	1	0	F	141
POA4883	45-54	1	1	0	M	126
POA4883	45-54	1	1	1	F	8
POA4883	45-54	1	1	1	M	3
POA4883	55-64				F	35
POA4883	55-64				M	35
POA4883	55-64	0			F	477
POA4883	55-64	0			M	435
POA4883	55-64	1	0	1	F	86
POA4883	55-64	1	0	1	M	32
POA4883	55-64	1	1	0	F	6
POA4883	55-64	1	1	0	M	26
POA4883	55-64	1	1	1	M	5
POA4883	65-74				F	50
POA4883	65-74				M	57
POA4883	65-74	0			F	517
POA4883	65-74	0			M	487
POA4883	65-74	1	0	1	F	82
POA4883	65-74	1	0	1	M	52
POA4883	65-74	1	1	0	F	5
POA4883	65-74	1	1	0	M	3
POA4883	75-84				F	36
POA4883	75-84				M	40
POA4883	75-84	0			F	358
POA4883	75-84	0			M	318
POA4883	75-84	1	0	1	F	15
POA4883	75-84	1	0	1	M	13
POA4883	85+				F	54
POA4883	85+				M	21
POA4883	85+	0			F	159
POA4883	85+	0			M	112
POA4884	15-19	0			F	41
POA4884	15-19	0			M	41
POA4884	15-19	1	0	1	F	6
POA4884	20-24	0			F	15
POA4884	20-24	0			M	23
POA4884	20-24	1	1	0	F	3
POA4884	25-34				F	4
POA4884	25-34				M	3
POA4884	25-34	0			F	36
POA4884	25-34	0			M	33
POA4884	25-34	1	1	0	F	22
POA4884	25-34	1	1	0	M	14
POA4884	35-44				F	5
POA4884	35-44	0			F	25
POA4884	35-44	0			M	30
POA4884	35-44	1	0	1	M	3
POA4884	35-44	1	1	0	F	66
POA4884	35-44	1	1	0	M	46
POA4884	35-44	1	1	1	F	3
POA4884	45-54				F	7
POA4884	45-54				M	12
POA4884	45-54	0			F	88
POA4884	45-54	0			M	69
POA4884	45-54	1	0	1	F	7
POA4884	45-54	1	0	1	M	4
POA4884	45-54	1	1	0	F	42
POA4884	45-54	1	1	0	M	40
POA4884	55-64				F	10
POA4884	55-64				M	9
POA4884	55-64	0			F	120
POA4884	55-64	0			M	125
POA4884	55-64	1	0	1	F	28
POA4884	55-64	1	0	1	M	11
POA4884	55-64	1	1	0	F	4
POA4884	55-64	1	1	0	M	12
POA4884	65-74				F	9
POA4884	65-74				M	16
POA4884	65-74	0			F	146
POA4884	65-74	0			M	140
POA4884	65-74	1	0	1	F	30
POA4884	65-74	1	0	1	M	19
POA4884	75-84				F	6
POA4884	75-84	0			F	78
POA4884	75-84	0			M	67
POA4884	75-84	1	0	1	F	4
POA4884	75-84	1	0	1	M	5
POA4884	85+				F	5
POA4884	85+				M	4
POA4884	85+	0			F	22
POA4884	85+	0			M	19
POA4885	15-19				F	11
POA4885	15-19				M	8
POA4885	15-19	0			F	89
POA4885	15-19	0			M	89
POA4885	15-19	1	0	1	F	9
POA4885	15-19	1	0	1	M	5
POA4885	20-24				M	6
POA4885	20-24	0			F	33
POA4885	20-24	0			M	54
POA4885	20-24	1	0	1	F	5
POA4885	20-24	1	1	0	F	3
POA4885	25-34				F	17
POA4885	25-34				M	10
POA4885	25-34	0			F	38
POA4885	25-34	0			M	58
POA4885	25-34	1	0	1	F	4
POA4885	25-34	1	1	0	F	66
POA4885	25-34	1	1	0	M	43
POA4885	25-34	1	1	1	F	6
POA4885	25-34	1	1	1	M	5
POA4885	35-44				F	24
POA4885	35-44				M	17
POA4885	35-44	0			F	51
POA4885	35-44	0			M	53
POA4885	35-44	1	0	1	F	5
POA4885	35-44	1	0	1	M	7
POA4885	35-44	1	1	0	F	156
POA4885	35-44	1	1	0	M	106
POA4885	35-44	1	1	1	F	6
POA4885	45-54				F	20
POA4885	45-54				M	21
POA4885	45-54	0			F	163
POA4885	45-54	0			M	143
POA4885	45-54	1	0	1	F	24
POA4885	45-54	1	0	1	M	11
POA4885	45-54	1	1	0	F	86
POA4885	45-54	1	1	0	M	73
POA4885	45-54	1	1	1	F	4
POA4885	55-64				F	21
POA4885	55-64				M	28
POA4885	55-64	0			F	254
POA4885	55-64	0			M	248
POA4885	55-64	1	0	1	F	60
POA4885	55-64	1	0	1	M	32
POA4885	55-64	1	1	0	F	7
POA4885	55-64	1	1	0	M	23
POA4885	65-74				F	33
POA4885	65-74				M	36
POA4885	65-74	0			F	249
POA4885	65-74	0			M	281
POA4885	65-74	1	0	1	F	32
POA4885	65-74	1	0	1	M	28
POA4885	65-74	1	1	0	M	3
POA4885	75-84				F	19
POA4885	75-84				M	27
POA4885	75-84	0			F	114
POA4885	75-84	0			M	147
POA4885	75-84	1	0	1	F	10
POA4885	75-84	1	0	1	M	9
POA4885	85+				F	23
POA4885	85+				M	10
POA4885	85+	0			F	47
POA4885	85+	0			M	29
POA4886	15-19				M	6
POA4886	15-19	0			F	14
POA4886	15-19	0			M	14
POA4886	20-24				F	3
POA4886	20-24				M	5
POA4886	20-24	0			F	8
POA4886	20-24	0			M	6
POA4886	20-24	1	0	1	F	3
POA4886	25-34				F	8
POA4886	25-34				M	6
POA4886	25-34	0			F	9
POA4886	25-34	0			M	21
POA4886	25-34	1	1	0	F	14
POA4886	25-34	1	1	0	M	9
POA4886	35-44				F	11
POA4886	35-44				M	9
POA4886	35-44	0			F	17
POA4886	35-44	0			M	18
POA4886	35-44	1	1	0	F	37
POA4886	35-44	1	1	0	M	22
POA4886	45-54				F	12
POA4886	45-54				M	10
POA4886	45-54	0			F	37
POA4886	45-54	0			M	31
POA4886	45-54	1	0	1	F	4
POA4886	45-54	1	1	0	F	13
POA4886	45-54	1	1	0	M	15
POA4886	55-64				F	11
POA4886	55-64				M	16
POA4886	55-64	0			F	70
POA4886	55-64	0			M	64
POA4886	55-64	1	0	1	F	19
POA4886	55-64	1	0	1	M	7
POA4886	55-64	1	1	0	F	5
POA4886	55-64	1	1	0	M	7
POA4886	65-74				F	14
POA4886	65-74				M	13
POA4886	65-74	0			F	52
POA4886	65-74	0			M	69
POA4886	65-74	1	0	1	F	8
POA4886	65-74	1	0	1	M	5
POA4886	75-84				F	6
POA4886	75-84				M	7
POA4886	75-84	0			F	22
POA4886	75-84	0			M	32
POA4886	85+				M	4
POA4886	85+	0			F	4
POA4886	85+	0			M	10
POA4887	15-19				F	21
POA4887	15-19				M	24
POA4887	15-19	0			F	57
POA4887	15-19	0			M	64
POA4887	15-19	1	0	1	F	10
POA4887	20-24				F	4
POA4887	20-24				M	7
POA4887	20-24	0			F	17
POA4887	20-24	0			M	25
POA4887	20-24	1	0	1	F	3
POA4887	20-24	1	1	0	F	9
POA4887	20-24	1	1	1	F	5
POA4887	25-34				F	8
POA4887	25-34				M	10
POA4887	25-34	0			F	28
POA4887	25-34	0			M	30
POA4887	25-34	1	0	1	M	3
POA4887	25-34	1	1	0	F	34
POA4887	25-34	1	1	0	M	20
POA4887	35-44				F	11
POA4887	35-44				M	14
POA4887	35-44	0			F	27
POA4887	35-44	0			M	39
POA4887	35-44	1	0	1	F	5
POA4887	35-44	1	0	1	M	3
POA4887	35-44	1	1	0	F	44
POA4887	35-44	1	1	0	M	31
POA4887	35-44	1	1	1	F	8
POA4887	35-44	1	1	1	M	5
POA4887	45-54				F	21
POA4887	45-54				M	16
POA4887	45-54	0			F	71
POA4887	45-54	0			M	67
POA4887	45-54	1	0	1	F	11
POA4887	45-54	1	0	1	M	5
POA4887	45-54	1	1	0	F	21
POA4887	45-54	1	1	0	M	13
POA4887	45-54	1	1	1	M	4
POA4887	55-64				F	16
POA4887	55-64				M	23
POA4887	55-64	0			F	168
POA4887	55-64	0			M	140
POA4887	55-64	1	0	1	F	24
POA4887	55-64	1	0	1	M	12
POA4887	55-64	1	1	0	F	4
POA4887	55-64	1	1	0	M	9
POA4887	65-74				F	14
POA4887	65-74				M	17
POA4887	65-74	0			F	121
POA4887	65-74	0			M	157
POA4887	65-74	1	0	1	F	10
POA4887	65-74	1	0	1	M	10
POA4887	65-74	1	1	0	M	3
POA4887	75-84				F	11
POA4887	75-84				M	11
POA4887	75-84	0			F	68
POA4887	75-84	0			M	71
POA4887	85+				F	3
POA4887	85+				M	3
POA4887	85+	0			F	24
POA4887	85+	0			M	13
POA4888	15-19				F	8
POA4888	15-19				M	26
POA4888	15-19	0			F	59
POA4888	15-19	0			M	56
POA4888	15-19	1	0	1	F	3
POA4888	15-19	1	0	1	M	5
POA4888	20-24				F	11
POA4888	20-24				M	8
POA4888	20-24	0			F	25
POA4888	20-24	0			M	39
POA4888	20-24	1	0	1	F	3
POA4888	20-24	1	1	0	F	6
POA4888	25-34				F	14
POA4888	25-34				M	18
POA4888	25-34	0			F	41
POA4888	25-34	0			M	58
POA4888	25-34	1	1	0	F	47
POA4888	25-34	1	1	0	M	25
POA4888	25-34	1	1	1	F	3
POA4888	35-44				F	12
POA4888	35-44				M	9
POA4888	35-44	0			F	44
POA4888	35-44	0			M	46
POA4888	35-44	1	0	1	F	3
POA4888	35-44	1	0	1	M	3
POA4888	35-44	1	1	0	F	51
POA4888	35-44	1	1	0	M	32
POA4888	45-54				F	31
POA4888	45-54				M	32
POA4888	45-54	0			F	124
POA4888	45-54	0			M	108
POA4888	45-54	1	0	1	F	21
POA4888	45-54	1	0	1	M	6
POA4888	45-54	1	1	0	F	37
POA4888	45-54	1	1	0	M	32
POA4888	55-64				F	25
POA4888	55-64				M	35
POA4888	55-64	0			F	193
POA4888	55-64	0			M	222
POA4888	55-64	1	0	1	F	31
POA4888	55-64	1	0	1	M	14
POA4888	55-64	1	1	0	F	5
POA4888	55-64	1	1	0	M	4
POA4888	65-74				F	23
POA4888	65-74				M	28
POA4888	65-74	0			F	185
POA4888	65-74	0			M	208
POA4888	65-74	1	0	1	F	12
POA4888	65-74	1	0	1	M	12
POA4888	65-74	1	1	0	M	6
POA4888	75-84				F	14
POA4888	75-84				M	17
POA4888	75-84	0			F	79
POA4888	75-84	0			M	97
POA4888	75-84	1	0	1	F	3
POA4888	75-84	1	0	1	M	4
POA4888	85+				F	6
POA4888	85+				M	5
POA4888	85+	0			F	19
POA4888	85+	0			M	23
POA4890	15-19				F	7
POA4890	15-19				M	3
POA4890	15-19	0			F	15
POA4890	15-19	0			M	44
POA4890	15-19	1	0	1	F	7
POA4890	20-24				F	12
POA4890	20-24				M	10
POA4890	20-24	0			F	40
POA4890	20-24	0			M	43
POA4890	20-24	1	1	0	F	17
POA4890	25-34				F	10
POA4890	25-34				M	19
POA4890	25-34	0			F	46
POA4890	25-34	0			M	70
POA4890	25-34	1	0	1	F	3
POA4890	25-34	1	1	0	F	33
POA4890	25-34	1	1	0	M	21
POA4890	35-44				F	4
POA4890	35-44				M	12
POA4890	35-44	0			F	27
POA4890	35-44	0			M	32
POA4890	35-44	1	0	1	F	8
POA4890	35-44	1	1	0	F	53
POA4890	35-44	1	1	0	M	23
POA4890	35-44	1	1	1	F	3
POA4890	45-54				F	4
POA4890	45-54				M	8
POA4890	45-54	0			F	54
POA4890	45-54	0			M	56
POA4890	45-54	1	0	1	F	16
POA4890	45-54	1	0	1	M	7
POA4890	45-54	1	1	0	F	8
POA4890	45-54	1	1	0	M	13
POA4890	55-64				F	5
POA4890	55-64				M	11
POA4890	55-64	0			F	63
POA4890	55-64	0			M	64
POA4890	55-64	1	0	1	F	6
POA4890	55-64	1	0	1	M	4
POA4890	55-64	1	1	0	M	3
POA4890	65-74				F	8
POA4890	65-74				M	7
POA4890	65-74	0			F	33
POA4890	65-74	0			M	36
POA4890	65-74	1	0	1	F	9
POA4890	65-74	1	0	1	M	6
POA4890	75-84				M	9
POA4890	75-84	0			F	13
POA4890	75-84	0			M	18
POA4891	15-19				F	9
POA4891	15-19				M	3
POA4891	15-19	0			F	4
POA4891	15-19	0			M	3
POA4891	20-24				M	4
POA4891	20-24	0			F	5
POA4891	20-24	0			M	3
POA4891	25-34				M	3
POA4891	25-34	0			F	18
POA4891	25-34	0			M	14
POA4891	25-34	1	1	0	F	7
POA4891	25-34	1	1	0	M	3
POA4891	35-44				F	5
POA4891	35-44				M	6
POA4891	35-44	0			F	10
POA4891	35-44	0			M	11
POA4891	35-44	1	1	0	F	9
POA4891	35-44	1	1	0	M	9
POA4891	45-54				F	3
POA4891	45-54				M	6
POA4891	45-54	0			F	20
POA4891	45-54	0			M	35
POA4891	45-54	1	1	0	F	9
POA4891	45-54	1	1	0	M	3
POA4891	55-64				F	4
POA4891	55-64				M	9
POA4891	55-64	0			F	53
POA4891	55-64	0			M	58
POA4891	65-74				F	5
POA4891	65-74				M	4
POA4891	65-74	0			F	34
POA4891	65-74	0			M	44
POA4891	75-84				M	7
POA4891	75-84	0			F	10
POA4891	75-84	0			M	18
POA4891	85+	0			M	4
POA4892	15-19				F	31
POA4892	15-19				M	25
POA4892	15-19	0			F	162
POA4892	15-19	0			M	159
POA4892	15-19	1	0	1	F	25
POA4892	15-19	1	0	1	M	23
POA4892	15-19	1	1	0	F	17
POA4892	15-19	1	1	0	M	9
POA4892	15-19	1	1	1	F	3
POA4892	20-24				F	27
POA4892	20-24				M	43
POA4892	20-24	0			F	99
POA4892	20-24	0			M	146
POA4892	20-24	1	0	1	F	33
POA4892	20-24	1	0	1	M	21
POA4892	20-24	1	1	0	F	55
POA4892	20-24	1	1	0	M	37
POA4892	20-24	1	1	1	F	6
POA4892	25-34				F	65
POA4892	25-34				M	79
POA4892	25-34	0			F	155
POA4892	25-34	0			M	190
POA4892	25-34	1	0	1	F	50
POA4892	25-34	1	0	1	M	30
POA4892	25-34	1	1	0	F	172
POA4892	25-34	1	1	0	M	113
POA4892	25-34	1	1	1	F	19
POA4892	25-34	1	1	1	M	4
POA4892	35-44				F	44
POA4892	35-44				M	41
POA4892	35-44	0			F	114
POA4892	35-44	0			M	148
POA4892	35-44	1	0	1	F	66
POA4892	35-44	1	0	1	M	27
POA4892	35-44	1	1	0	F	127
POA4892	35-44	1	1	0	M	78
POA4892	35-44	1	1	1	F	10
POA4892	35-44	1	1	1	M	6
POA4892	45-54				F	35
POA4892	45-54				M	58
POA4892	45-54	0			F	159
POA4892	45-54	0			M	218
POA4892	45-54	1	0	1	F	71
POA4892	45-54	1	0	1	M	52
POA4892	45-54	1	1	0	F	63
POA4892	45-54	1	1	0	M	57
POA4892	45-54	1	1	1	F	12
POA4892	45-54	1	1	1	M	9
POA4892	55-64				F	44
POA4892	55-64				M	44
POA4892	55-64	0			F	145
POA4892	55-64	0			M	175
POA4892	55-64	1	0	1	F	63
POA4892	55-64	1	0	1	M	25
POA4892	55-64	1	1	0	F	15
POA4892	55-64	1	1	0	M	17
POA4892	55-64	1	1	1	M	6
POA4892	65-74				F	18
POA4892	65-74				M	25
POA4892	65-74	0			F	75
POA4892	65-74	0			M	96
POA4892	65-74	1	0	1	F	31
POA4892	65-74	1	0	1	M	17
POA4892	65-74	1	1	0	M	4
POA4892	75-84				F	12
POA4892	75-84				M	13
POA4892	75-84	0			F	21
POA4892	75-84	0			M	38
POA4892	75-84	1	0	1	M	5
POA4892	85+				F	3
POA4892	85+	0			F	3
POA4895	15-19				F	31
POA4895	15-19				M	26
POA4895	15-19	0			F	84
POA4895	15-19	0			M	82
POA4895	15-19	1	0	1	F	16
POA4895	15-19	1	0	1	M	4
POA4895	15-19	1	1	0	F	3
POA4895	20-24				F	18
POA4895	20-24				M	15
POA4895	20-24	0			F	67
POA4895	20-24	0			M	64
POA4895	20-24	1	0	1	F	15
POA4895	20-24	1	0	1	M	4
POA4895	20-24	1	1	0	F	27
POA4895	20-24	1	1	0	M	14
POA4895	25-34				F	46
POA4895	25-34				M	43
POA4895	25-34	0			F	83
POA4895	25-34	0			M	123
POA4895	25-34	1	0	1	F	15
POA4895	25-34	1	0	1	M	5
POA4895	25-34	1	1	0	F	141
POA4895	25-34	1	1	0	M	81
POA4895	25-34	1	1	1	F	6
POA4895	25-34	1	1	1	M	4
POA4895	35-44				F	43
POA4895	35-44				M	39
POA4895	35-44	0			F	97
POA4895	35-44	0			M	114
POA4895	35-44	1	0	1	F	19
POA4895	35-44	1	0	1	M	10
POA4895	35-44	1	1	0	F	108
POA4895	35-44	1	1	0	M	101
POA4895	35-44	1	1	1	F	14
POA4895	35-44	1	1	1	M	4
POA4895	45-54				F	49
POA4895	45-54				M	54
POA4895	45-54	0			F	168
POA4895	45-54	0			M	193
POA4895	45-54	1	0	1	F	29
POA4895	45-54	1	0	1	M	14
POA4895	45-54	1	1	0	F	46
POA4895	45-54	1	1	0	M	65
POA4895	45-54	1	1	1	F	6
POA4895	55-64				F	48
POA4895	55-64				M	66
POA4895	55-64	0			F	237
POA4895	55-64	0			M	264
POA4895	55-64	1	0	1	F	28
POA4895	55-64	1	0	1	M	18
POA4895	55-64	1	1	0	F	3
POA4895	55-64	1	1	0	M	12
POA4895	65-74				F	38
POA4895	65-74				M	43
POA4895	65-74	0			F	157
POA4895	65-74	0			M	243
POA4895	65-74	1	0	1	F	22
POA4895	65-74	1	0	1	M	8
POA4895	65-74	1	1	0	F	6
POA4895	65-74	1	1	0	M	4
POA4895	75-84				F	19
POA4895	75-84				M	20
POA4895	75-84	0			F	65
POA4895	75-84	0			M	111
POA4895	75-84	1	0	1	F	4
POA4895	85+	0			F	11
POA4895	85+	0			M	10
POA5000	15-19				F	30
POA5000	15-19				M	26
POA5000	15-19	0			F	403
POA5000	15-19	0			M	360
POA5000	15-19	1	0	1	F	16
POA5000	15-19	1	0	1	M	5
POA5000	20-24				F	146
POA5000	20-24				M	140
POA5000	20-24	0			F	1699
POA5000	20-24	0			M	1677
POA5000	20-24	1	0	1	F	33
POA5000	20-24	1	0	1	M	17
POA5000	20-24	1	1	0	F	9
POA5000	20-24	1	1	0	M	3
POA5000	25-34				F	171
POA5000	25-34				M	316
POA5000	25-34	0			F	1976
POA5000	25-34	0			M	2220
POA5000	25-34	1	0	1	F	51
POA5000	25-34	1	0	1	M	26
POA5000	25-34	1	1	0	F	115
POA5000	25-34	1	1	0	M	88
POA5000	25-34	1	1	1	F	9
POA5000	35-44				F	75
POA5000	35-44				M	202
POA5000	35-44	0			F	632
POA5000	35-44	0			M	868
POA5000	35-44	1	0	1	F	27
POA5000	35-44	1	0	1	M	24
POA5000	35-44	1	1	0	F	307
POA5000	35-44	1	1	0	M	249
POA5000	35-44	1	1	1	F	12
POA5000	35-44	1	1	1	M	3
POA5000	45-54				F	50
POA5000	45-54				M	128
POA5000	45-54	0			F	494
POA5000	45-54	0			M	643
POA5000	45-54	1	0	1	F	21
POA5000	45-54	1	0	1	M	25
POA5000	45-54	1	1	0	F	124
POA5000	45-54	1	1	0	M	162
POA5000	45-54	1	1	1	F	4
POA5000	45-54	1	1	1	M	4
POA5000	55-64				F	41
POA5000	55-64				M	79
POA5000	55-64	0			F	575
POA5000	55-64	0			M	669
POA5000	55-64	1	0	1	F	94
POA5000	55-64	1	0	1	M	49
POA5000	55-64	1	1	0	F	13
POA5000	55-64	1	1	0	M	29
POA5000	65-74				F	50
POA5000	65-74				M	65
POA5000	65-74	0			F	502
POA5000	65-74	0			M	541
POA5000	65-74	1	0	1	F	122
POA5000	65-74	1	0	1	M	77
POA5000	65-74	1	1	0	F	10
POA5000	65-74	1	1	0	M	6
POA5000	75-84				F	26
POA5000	75-84				M	26
POA5000	75-84	0			F	245
POA5000	75-84	0			M	253
POA5000	75-84	1	0	1	F	29
POA5000	75-84	1	0	1	M	19
POA5000	85+				F	12
POA5000	85+				M	13
POA5000	85+	0			F	70
POA5000	85+	0			M	45
POA5000	85+	1	0	1	M	3
POA5006	15-19				F	58
POA5006	15-19				M	24
POA5006	15-19	0			F	306
POA5006	15-19	0			M	159
POA5006	15-19	1	0	1	F	12
POA5006	15-19	1	0	1	M	10
POA5006	20-24				F	34
POA5006	20-24				M	37
POA5006	20-24	0			F	376
POA5006	20-24	0			M	357
POA5006	20-24	1	0	1	F	12
POA5006	20-24	1	0	1	M	3
POA5006	20-24	1	1	0	F	5
POA5006	20-24	1	1	0	M	3
POA5006	25-34				F	29
POA5006	25-34				M	24
POA5006	25-34	0			F	441
POA5006	25-34	0			M	499
POA5006	25-34	1	0	1	F	18
POA5006	25-34	1	0	1	M	7
POA5006	25-34	1	1	0	F	72
POA5006	25-34	1	1	0	M	34
POA5006	25-34	1	1	1	F	4
POA5006	35-44				F	16
POA5006	35-44				M	16
POA5006	35-44	0			F	194
POA5006	35-44	0			M	217
POA5006	35-44	1	0	1	F	17
POA5006	35-44	1	0	1	M	5
POA5006	35-44	1	1	0	F	146
POA5006	35-44	1	1	0	M	125
POA5006	35-44	1	1	1	F	8
POA5006	35-44	1	1	1	M	4
POA5006	45-54				F	14
POA5006	45-54				M	16
POA5006	45-54	0			F	205
POA5006	45-54	0			M	212
POA5006	45-54	1	0	1	F	13
POA5006	45-54	1	0	1	M	5
POA5006	45-54	1	1	0	F	85
POA5006	45-54	1	1	0	M	78
POA5006	45-54	1	1	1	F	5
POA5006	55-64				F	16
POA5006	55-64				M	18
POA5006	55-64	0			F	284
POA5006	55-64	0			M	306
POA5006	55-64	1	0	1	F	56
POA5006	55-64	1	0	1	M	19
POA5006	55-64	1	1	0	F	9
POA5006	55-64	1	1	0	M	21
POA5006	65-74				F	26
POA5006	65-74				M	24
POA5006	65-74	0			F	314
POA5006	65-74	0			M	320
POA5006	65-74	1	0	1	F	101
POA5006	65-74	1	0	1	M	64
POA5006	65-74	1	1	0	F	4
POA5006	65-74	1	1	0	M	4
POA5006	75-84				F	22
POA5006	75-84				M	19
POA5006	75-84	0			F	253
POA5006	75-84	0			M	199
POA5006	75-84	1	0	1	F	29
POA5006	75-84	1	0	1	M	16
POA5006	85+				F	42
POA5006	85+				M	9
POA5006	85+	0			F	149
POA5006	85+	0			M	87
POA5007	15-19				F	4
POA5007	15-19				M	8
POA5007	15-19	0			F	120
POA5007	15-19	0			M	117
POA5007	15-19	1	0	1	F	7
POA5007	15-19	1	0	1	M	9
POA5007	20-24				F	24
POA5007	20-24				M	22
POA5007	20-24	0			F	371
POA5007	20-24	0			M	343
POA5007	20-24	1	0	1	F	18
POA5007	20-24	1	0	1	M	12
POA5007	20-24	1	1	0	F	9
POA5007	25-34				F	45
POA5007	25-34				M	44
POA5007	25-34	0			F	782
POA5007	25-34	0			M	884
POA5007	25-34	1	0	1	F	36
POA5007	25-34	1	0	1	M	26
POA5007	25-34	1	1	0	F	114
POA5007	25-34	1	1	0	M	71
POA5007	35-44				F	26
POA5007	35-44				M	32
POA5007	35-44	0			F	287
POA5007	35-44	0			M	347
POA5007	35-44	1	0	1	F	15
POA5007	35-44	1	0	1	M	8
POA5007	35-44	1	1	0	F	236
POA5007	35-44	1	1	0	M	190
POA5007	35-44	1	1	1	F	15
POA5007	45-54				F	27
POA5007	45-54				M	24
POA5007	45-54	0			F	308
POA5007	45-54	0			M	300
POA5007	45-54	1	0	1	F	15
POA5007	45-54	1	0	1	M	8
POA5007	45-54	1	1	0	F	110
POA5007	45-54	1	1	0	M	126
POA5007	45-54	1	1	1	F	3
POA5007	45-54	1	1	1	M	3
POA5007	55-64				F	22
POA5007	55-64				M	32
POA5007	55-64	0			F	384
POA5007	55-64	0			M	351
POA5007	55-64	1	0	1	F	42
POA5007	55-64	1	0	1	M	13
POA5007	55-64	1	1	0	F	19
POA5007	55-64	1	1	0	M	24
POA5007	55-64	1	1	1	F	5
POA5007	65-74				F	19
POA5007	65-74				M	16
POA5007	65-74	0			F	261
POA5007	65-74	0			M	257
POA5007	65-74	1	0	1	F	53
POA5007	65-74	1	0	1	M	33
POA5007	65-74	1	1	0	M	7
POA5007	75-84				F	12
POA5007	75-84				M	16
POA5007	75-84	0			F	162
POA5007	75-84	0			M	132
POA5007	75-84	1	0	1	F	14
POA5007	75-84	1	0	1	M	8
POA5007	85+				F	3
POA5007	85+	0			F	160
POA5007	85+	0			M	87
POA5007	85+	1	0	1	F	3
POA5008	15-19				F	16
POA5008	15-19				M	16
POA5008	15-19	0			F	265
POA5008	15-19	0			M	348
POA5008	15-19	1	0	1	F	20
POA5008	15-19	1	0	1	M	11
POA5008	20-24				F	19
POA5008	20-24				M	28
POA5008	20-24	0			F	449
POA5008	20-24	0			M	476
POA5008	20-24	1	0	1	F	21
POA5008	20-24	1	0	1	M	10
POA5008	20-24	1	1	0	F	10
POA5008	20-24	1	1	0	M	10
POA5008	25-34				F	54
POA5008	25-34				M	63
POA5008	25-34	0			F	867
POA5008	25-34	0			M	1066
POA5008	25-34	1	0	1	F	45
POA5008	25-34	1	0	1	M	29
POA5008	25-34	1	1	0	F	321
POA5008	25-34	1	1	0	M	195
POA5008	25-34	1	1	1	F	15
POA5008	35-44				F	46
POA5008	35-44				M	59
POA5008	35-44	0			F	370
POA5008	35-44	0			M	518
POA5008	35-44	1	0	1	F	25
POA5008	35-44	1	0	1	M	17
POA5008	35-44	1	1	0	F	508
POA5008	35-44	1	1	0	M	449
POA5008	35-44	1	1	1	F	27
POA5008	35-44	1	1	1	M	19
POA5008	45-54				F	29
POA5008	45-54				M	40
POA5008	45-54	0			F	554
POA5008	45-54	0			M	570
POA5008	45-54	1	0	1	F	42
POA5008	45-54	1	0	1	M	19
POA5008	45-54	1	1	0	F	239
POA5008	45-54	1	1	0	M	272
POA5008	45-54	1	1	1	F	13
POA5008	45-54	1	1	1	M	7
POA5008	55-64				F	35
POA5008	55-64				M	41
POA5008	55-64	0			F	663
POA5008	55-64	0			M	755
POA5008	55-64	1	0	1	F	115
POA5008	55-64	1	0	1	M	40
POA5008	55-64	1	1	0	F	26
POA5008	55-64	1	1	0	M	55
POA5008	65-74				F	25
POA5008	65-74				M	15
