POA_CODE_2021	Age	MaritalStatus	Registered	adults
POA3130	25-34	Never married		1689
POA3130	35-44	Married	0	388
POA3130	35-44	Married	1	3159
POA3130	35-44	Never married		879
POA3130	45-54	Married	0	267
POA3130	45-54	Married	1	3249
POA3130	45-54	Never married		1044
POA3130	55-64	Married	0	204
POA3130	55-64	Married	1	2480
POA3130	55-64	Never married		1034
POA3130	65-74	Married	0	106
POA3130	65-74	Married	1	1733
POA3130	65-74	Never married		842
POA3130	75-84	Married	0	32
POA3130	75-84	Married	1	1113
POA3130	75-84	Never married		775
POA3130	85+	Married	0	4
POA3130	85+	Married	1	354
POA3130	85+	Never married		606
POA3131	15-19	Married	0	4
POA3131	15-19	Never married		1174
POA3131	20-24	Married	0	93
POA3131	20-24	Married	1	17
POA3131	20-24	Never married		1125
POA3131	25-34	Married	0	503
POA3131	25-34	Married	1	1087
POA3131	25-34	Never married		1260
POA3131	35-44	Married	0	282
POA3131	35-44	Married	1	2351
POA3131	35-44	Never married		656
POA3131	45-54	Married	0	213
POA3131	45-54	Married	1	1890
POA3131	45-54	Never married		865
POA3131	55-64	Married	0	100
POA3131	55-64	Married	1	1446
POA3131	55-64	Never married		795
POA3131	65-74	Married	0	52
POA3131	65-74	Married	1	1172
POA3131	65-74	Never married		691
POA3131	75-84	Married	0	28
POA3131	75-84	Married	1	789
POA3131	75-84	Never married		641
POA3131	85+	Married	0	4
POA3131	85+	Married	1	218
POA3131	85+	Never married		398
POA3132	15-19	Married	0	9
POA3132	15-19	Never married		839
POA3132	20-24	Married	0	95
POA3132	20-24	Married	1	15
POA3132	20-24	Never married		812
POA3132	25-34	Married	0	573
POA3132	25-34	Married	1	794
POA3132	25-34	Never married		893
POA3132	35-44	Married	0	252
POA3132	35-44	Married	1	1844
POA3132	35-44	Never married		492
POA3132	45-54	Married	0	202
POA3132	45-54	Married	1	1421
POA3132	45-54	Never married		599
POA3132	55-64	Married	0	93
POA3132	55-64	Married	1	1116
POA3132	55-64	Never married		592
POA3132	65-74	Married	0	51
POA3132	65-74	Married	1	864
POA3132	65-74	Never married		499
POA3132	75-84	Married	0	20
POA3132	75-84	Married	1	513
POA3132	75-84	Never married		324
POA3132	85+	Married	0	4
POA3132	85+	Married	1	107
POA3132	85+	Never married		189
POA3133	15-19	Married	0	5
POA3133	15-19	Never married		1448
POA3133	20-24	Married	0	41
POA3133	20-24	Married	1	13
POA3133	20-24	Never married		1199
POA3133	25-34	Married	0	269
POA3133	25-34	Married	1	705
POA3133	25-34	Never married		955
POA3133	35-44	Married	0	212
POA3133	35-44	Married	1	2252
POA3133	35-44	Never married		513
POA3133	45-54	Married	0	165
POA3133	45-54	Married	1	2284
POA3133	45-54	Never married		634
POA3133	55-64	Married	0	81
POA3133	55-64	Married	1	1874
POA3133	55-64	Never married		561
POA3133	65-74	Married	0	52
POA3133	65-74	Married	1	1831
POA3133	65-74	Never married		556
POA3133	75-84	Married	0	17
POA3133	75-84	Married	1	1132
POA3133	75-84	Never married		541
POA3133	85+	Married	1	203
POA3133	85+	Never married		268
POA3134	15-19	Married	0	5
POA3134	15-19	Never married		2040
POA3134	20-24	Married	0	150
POA3134	20-24	Married	1	34
POA3134	20-24	Never married		1737
POA3134	25-34	Married	0	960
POA3134	25-34	Married	1	1575
POA3134	25-34	Never married		1764
POA3134	35-44	Married	0	509
POA3134	35-44	Married	1	3239
POA3134	35-44	Never married		1039
POA3134	45-54	Married	0	417
POA3134	45-54	Married	1	3009
POA3134	45-54	Never married		1140
POA3134	55-64	Married	0	233
POA3134	55-64	Married	1	2575
POA3134	55-64	Never married		1080
POA3134	65-74	Married	0	103
POA3134	65-74	Married	1	1930
POA3134	65-74	Never married		862
POA3134	75-84	Married	0	28
POA3134	75-84	Married	1	1056
POA3134	75-84	Never married		618
POA3134	85+	Married	1	202
POA3134	85+	Never married		346
POA3135	15-19	Married	0	7
POA3135	15-19	Never married		1140
POA3135	20-24	Married	0	67
POA3135	20-24	Married	1	27
POA3135	20-24	Never married		926
POA3135	25-34	Married	0	625
POA3135	25-34	Married	1	878
POA3135	25-34	Never married		899
POA3135	35-44	Married	0	304
POA3135	35-44	Married	1	2116
POA3135	35-44	Never married		551
POA3135	45-54	Married	0	270
POA3135	45-54	Married	1	1762
POA3135	45-54	Never married		739
POA3135	55-64	Married	0	144
POA3135	55-64	Married	1	1331
POA3135	55-64	Never married		699
POA3135	65-74	Married	0	61
POA3135	65-74	Married	1	1018
POA3135	65-74	Never married		602
POA3135	75-84	Married	0	26
POA3135	75-84	Married	1	617
POA3135	75-84	Never married		421
POA3135	85+	Married	0	4
POA3135	85+	Married	1	153
POA3135	85+	Never married		250
POA3136	15-19	Married	0	15
POA3136	15-19	Never married		2300
POA3136	20-24	Married	0	282
POA3136	20-24	Married	1	37
POA3136	20-24	Never married		2058
POA3136	25-34	Married	0	1500
POA3136	25-34	Married	1	2069
POA3136	25-34	Never married		2141
POA3136	35-44	Married	0	775
POA3136	35-44	Married	1	4123
POA3136	35-44	Never married		1445
POA3136	45-54	Married	0	582
POA3136	45-54	Married	1	3378
POA3136	45-54	Never married		1662
POA3136	55-64	Married	0	365
POA3136	55-64	Married	1	3195
POA3136	55-64	Never married		1643
POA3136	65-74	Married	0	179
POA3136	65-74	Married	1	2723
POA3136	65-74	Never married		1375
POA3136	75-84	Married	0	73
POA3136	75-84	Married	1	1472
POA3136	75-84	Never married		1041
POA3136	85+	Married	0	4
POA3136	85+	Married	1	305
POA3136	85+	Never married		562
POA3137	15-19	Married	0	11
POA3137	15-19	Never married		782
POA3137	20-24	Married	0	97
POA3137	20-24	Married	1	14
POA3137	20-24	Never married		712
POA3137	25-34	Married	0	563
POA3137	25-34	Married	1	682
POA3137	25-34	Never married		729
POA3137	35-44	Married	0	292
POA3137	35-44	Married	1	1155
POA3137	35-44	Never married		447
POA3137	45-54	Married	0	186
POA3137	45-54	Married	1	1045
POA3137	45-54	Never married		491
POA3137	55-64	Married	0	142
POA3137	55-64	Married	1	1009
POA3137	55-64	Never married		545
POA3137	65-74	Married	0	49
POA3137	65-74	Married	1	760
POA3137	65-74	Never married		443
POA3137	75-84	Married	0	19
POA3137	75-84	Married	1	497
POA3137	75-84	Never married		334
POA3137	85+	Married	0	6
POA3137	85+	Married	1	77
POA3137	85+	Never married		183
POA3138	15-19	Married	0	7
POA3138	15-19	Never married		1276
POA3138	20-24	Married	0	153
POA3138	20-24	Married	1	27
POA3138	20-24	Never married		1165
POA3138	25-34	Married	0	863
POA3138	25-34	Married	1	1165
POA3138	25-34	Never married		1156
POA3138	35-44	Married	0	424
POA3138	35-44	Married	1	2085
POA3138	35-44	Never married		695
POA3138	45-54	Married	0	295
POA3138	45-54	Married	1	1731
POA3138	45-54	Never married		745
POA3138	55-64	Married	0	151
POA3138	55-64	Married	1	1563
POA3138	55-64	Never married		677
POA3138	65-74	Married	0	75
POA3138	65-74	Married	1	1296
POA3138	65-74	Never married		541
POA3138	75-84	Married	0	19
POA3138	75-84	Married	1	624
POA3138	75-84	Never married		399
POA3138	85+	Married	1	106
POA3138	85+	Never married		161
POA3139	15-19	Married	0	8
POA3139	15-19	Never married		838
POA3139	20-24	Married	0	132
POA3139	20-24	Married	1	19
POA3139	20-24	Never married		624
POA3139	25-34	Married	0	622
POA3139	25-34	Married	1	626
POA3139	25-34	Never married		537
POA3139	35-44	Married	0	295
POA3139	35-44	Married	1	1028
POA3139	35-44	Never married		297
POA3139	45-54	Married	0	280
POA3139	45-54	Married	1	1161
POA3139	45-54	Never married		416
POA3139	55-64	Married	0	162
POA3139	55-64	Married	1	1226
POA3139	55-64	Never married		446
POA3139	65-74	Married	0	76
POA3139	65-74	Married	1	885
POA3139	65-74	Never married		352
POA3139	75-84	Married	0	15
POA3139	75-84	Married	1	359
POA3139	75-84	Never married		240
POA3139	85+	Married	1	53
POA3139	85+	Never married		96
POA3140	15-19	Married	0	6
POA3140	15-19	Never married		1029
POA3140	20-24	Married	0	128
POA3140	20-24	Married	1	25
POA3140	20-24	Never married		841
POA3140	25-34	Married	0	639
POA3140	25-34	Married	1	759
POA3140	25-34	Never married		754
POA3140	35-44	Married	0	279
POA3140	35-44	Married	1	1243
POA3140	35-44	Never married		508
POA3140	45-54	Married	0	228
POA3140	45-54	Married	1	1470
POA3140	45-54	Never married		603
POA3140	55-64	Married	0	175
POA3140	55-64	Married	1	1294
POA3140	55-64	Never married		570
POA3140	65-74	Married	0	63
POA3140	65-74	Married	1	1007
POA3140	65-74	Never married		496
POA3140	75-84	Married	0	25
POA3140	75-84	Married	1	598
POA3140	75-84	Never married		355
POA3140	85+	Married	1	143
POA3140	85+	Never married		201
POA3141	15-19	Married	0	13
POA3141	15-19	Never married		498
POA3141	20-24	Married	0	320
POA3141	20-24	Married	1	18
POA3141	20-24	Never married		1494
POA3141	25-34	Married	0	2668
POA3141	25-34	Married	1	897
POA3141	25-34	Never married		4072
POA3141	35-44	Married	0	739
POA3141	35-44	Married	1	1232
POA3141	35-44	Never married		1755
POA3141	45-54	Married	0	279
POA3141	45-54	Married	1	794
POA3141	45-54	Never married		1059
POA3141	55-64	Married	0	174
POA3141	55-64	Married	1	822
POA3141	55-64	Never married		825
POA3141	65-74	Married	0	101
POA3141	65-74	Married	1	673
POA3141	65-74	Never married		696
POA3141	75-84	Married	0	29
POA3141	75-84	Married	1	460
POA3141	75-84	Never married		417
POA3141	85+	Married	0	3
POA3141	85+	Married	1	120
POA3141	85+	Never married		214
POA3142	15-19	Married	0	10
POA3142	15-19	Never married		544
POA3142	20-24	Married	0	75
POA3142	20-24	Married	1	3
POA3142	20-24	Never married		678
POA3142	25-34	Married	0	489
POA3142	25-34	Married	1	265
POA3142	25-34	Never married		937
POA3142	35-44	Married	0	179
POA3142	35-44	Married	1	651
POA3142	35-44	Never married		408
POA3142	45-54	Married	0	123
POA3142	45-54	Married	1	826
POA3142	45-54	Never married		420
POA3142	55-64	Married	0	111
POA3142	55-64	Married	1	968
POA3142	55-64	Never married		409
POA3142	65-74	Married	0	69
POA3142	65-74	Married	1	1045
POA3142	65-74	Never married		411
POA3142	75-84	Married	0	31
POA3142	75-84	Married	1	662
POA3142	75-84	Never married		394
POA3142	85+	Married	0	11
POA3142	85+	Married	1	153
POA3142	85+	Never married		275
POA3143	15-19	Married	0	5
POA3143	15-19	Never married		305
POA3143	20-24	Married	0	88
POA3143	20-24	Married	1	8
POA3143	20-24	Never married		493
POA3143	25-34	Married	0	637
POA3143	25-34	Married	1	327
POA3143	25-34	Never married		849
POA3143	35-44	Married	0	232
POA3143	35-44	Married	1	597
POA3143	35-44	Never married		458
POA3143	45-54	Married	0	93
POA3143	45-54	Married	1	593
POA3143	45-54	Never married		402
POA3143	55-64	Married	0	70
POA3143	55-64	Married	1	455
POA3143	55-64	Never married		295
POA3143	65-74	Married	0	41
POA3143	65-74	Married	1	441
POA3143	65-74	Never married		333
POA3143	75-84	Married	0	12
POA3143	75-84	Married	1	284
POA3143	75-84	Never married		268
POA3143	85+	Married	1	55
POA3143	85+	Never married		117
POA3144	15-19	Never married		633
POA3144	20-24	Married	0	32
POA3144	20-24	Married	1	7
POA3144	20-24	Never married		566
POA3144	25-34	Married	0	386
POA3144	25-34	Married	1	237
POA3144	25-34	Never married		582
POA3144	35-44	Married	0	152
POA3144	35-44	Married	1	720
POA3144	35-44	Never married		300
POA3144	45-54	Married	0	122
POA3144	45-54	Married	1	949
POA3144	45-54	Never married		307
POA3144	55-64	Married	0	66
POA3144	55-64	Married	1	802
POA3144	55-64	Never married		334
POA3144	65-74	Married	0	54
POA3144	65-74	Married	1	687
POA3144	65-74	Never married		298
POA3144	75-84	Married	0	25
POA3144	75-84	Married	1	489
POA3144	75-84	Never married		288
POA3144	85+	Married	0	8
POA3144	85+	Married	1	108
POA3144	85+	Never married		194
POA3145	15-19	Married	0	8
POA3145	15-19	Never married		1409
POA3145	20-24	Married	0	159
POA3145	20-24	Married	1	11
POA3145	20-24	Never married		1636
POA3145	25-34	Married	0	787
POA3145	25-34	Married	1	710
POA3145	25-34	Never married		1752
POA3145	35-44	Married	0	331
POA3145	35-44	Married	1	1827
POA3145	35-44	Never married		637
POA3145	45-54	Married	0	261
POA3145	45-54	Married	1	2220
POA3145	45-54	Never married		643
POA3145	55-64	Married	0	154
POA3145	55-64	Married	1	1719
POA3145	55-64	Never married		636
POA3145	65-74	Married	0	104
POA3145	65-74	Married	1	1180
POA3145	65-74	Never married		610
POA3145	75-84	Married	0	17
POA3145	75-84	Married	1	621
POA3145	75-84	Never married		397
POA3145	85+	Married	0	3
POA3145	85+	Married	1	151
POA3145	85+	Never married		245
POA3146	15-19	Never married		1689
POA3146	20-24	Married	0	97
POA3146	20-24	Married	1	13
POA3146	20-24	Never married		1613
POA3146	25-34	Married	0	828
POA3146	25-34	Married	1	796
POA3146	25-34	Never married		1395
POA3146	35-44	Married	0	383
POA3146	35-44	Married	1	2225
POA3146	35-44	Never married		644
POA3146	45-54	Married	0	233
POA3146	45-54	Married	1	2716
POA3146	45-54	Never married		748
POA3146	55-64	Married	0	174
POA3146	55-64	Married	1	2186
POA3146	55-64	Never married		658
POA3146	65-74	Married	0	82
POA3146	65-74	Married	1	1491
POA3146	65-74	Never married		617
POA3146	75-84	Married	0	20
POA3146	75-84	Married	1	744
POA3146	75-84	Never married		525
POA3146	85+	Married	1	166
POA3146	85+	Never married		280
POA3147	15-19	Never married		940
POA3147	20-24	Married	0	62
POA3147	20-24	Married	1	4
POA3147	20-24	Never married		765
POA3147	25-34	Married	0	357
POA3147	25-34	Married	1	529
POA3147	25-34	Never married		756
POA3147	35-44	Married	0	199
POA3147	35-44	Married	1	1368
POA3147	35-44	Never married		383
POA3147	45-54	Married	0	184
POA3147	45-54	Married	1	1456
POA3147	45-54	Never married		462
POA3147	55-64	Married	0	98
POA3147	55-64	Married	1	1126
POA3147	55-64	Never married		488
POA3147	65-74	Married	0	50
POA3147	65-74	Married	1	752
POA3147	65-74	Never married		411
POA3147	75-84	Married	1	392
POA3147	75-84	Never married		321
POA3147	85+	Married	1	81
POA3147	85+	Never married		183
POA3148	15-19	Never married		380
POA3148	20-24	Married	0	72
POA3148	20-24	Married	1	16
POA3148	20-24	Never married		575
POA3148	25-34	Married	0	431
POA3148	25-34	Married	1	589
POA3148	25-34	Never married		901
POA3148	35-44	Married	0	142
POA3148	35-44	Married	1	932
POA3148	35-44	Never married		398
POA3148	45-54	Married	0	91
POA3148	45-54	Married	1	602
POA3148	45-54	Never married		363
POA3148	55-64	Married	0	54
POA3148	55-64	Married	1	466
POA3148	55-64	Never married		333
POA3148	65-74	Married	0	13
POA3148	65-74	Married	1	375
POA3148	65-74	Never married		240
POA3148	75-84	Married	1	246
POA3148	75-84	Never married		162
POA3148	85+	Married	1	82
POA3148	85+	Never married		92
POA3149	15-19	Married	0	7
POA3149	15-19	Never married		2190
POA3149	20-24	Married	0	131
POA3149	20-24	Married	1	31
POA3149	20-24	Never married		2123
POA3149	25-34	Married	0	602
POA3149	25-34	Married	1	1354
POA3149	25-34	Never married		2098
POA3149	35-44	Married	0	298
POA3149	35-44	Married	1	3549
POA3149	35-44	Never married		795
POA3149	45-54	Married	0	222
POA3149	45-54	Married	1	3422
POA3149	45-54	Never married		1019
POA3149	55-64	Married	0	185
POA3149	55-64	Married	1	2728
POA3149	55-64	Never married		1015
POA3149	65-74	Married	0	82
POA3149	65-74	Married	1	2010
POA3149	65-74	Never married		775
POA3149	75-84	Married	0	21
POA3149	75-84	Married	1	1427
POA3149	75-84	Never married		751
POA3149	85+	Married	0	3
POA3149	85+	Married	1	477
POA3149	85+	Never married		546
POA3150	15-19	Married	0	12
POA3150	15-19	Never married		3780
POA3150	20-24	Married	0	156
POA3150	20-24	Married	1	46
POA3150	20-24	Never married		3745
POA3150	25-34	Married	0	740
POA3150	25-34	Married	1	1934
POA3150	25-34	Never married		3612
POA3150	35-44	Married	0	425
POA3150	35-44	Married	1	5929
POA3150	35-44	Never married		1510
POA3150	45-54	Married	0	298
POA3150	45-54	Married	1	5909
POA3150	45-54	Never married		1756
POA3150	55-64	Married	0	186
POA3150	55-64	Married	1	5347
POA3150	55-64	Never married		1450
POA3150	65-74	Married	0	122
POA3150	65-74	Married	1	4795
POA3150	65-74	Never married		1389
POA3150	75-84	Married	0	41
POA3150	75-84	Married	1	3190
POA3150	75-84	Never married		1487
POA3150	85+	Married	0	3
POA3150	85+	Married	1	766
POA3150	85+	Never married		1099
POA3151	15-19	Never married		500
POA3151	20-24	Married	0	64
POA3151	20-24	Married	1	14
POA3151	20-24	Never married		707
POA3151	25-34	Married	0	232
POA3151	25-34	Married	1	447
POA3151	25-34	Never married		815
POA3151	35-44	Married	0	87
POA3151	35-44	Married	1	884
POA3151	35-44	Never married		329
POA3151	45-54	Married	0	81
POA3151	45-54	Married	1	875
POA3151	45-54	Never married		343
POA3151	55-64	Married	0	53
POA3151	55-64	Married	1	718
POA3151	55-64	Never married		361
POA3151	65-74	Married	0	20
POA3151	65-74	Married	1	680
POA3151	65-74	Never married		251
POA3151	75-84	Married	0	14
POA3151	75-84	Married	1	599
POA3151	75-84	Never married		334
POA3151	85+	Married	1	154
POA3151	85+	Never married		191
POA3152	15-19	Never married		1895
POA3152	20-24	Married	0	128
POA3152	20-24	Married	1	25
POA3152	20-24	Never married		1783
POA3152	25-34	Married	0	575
POA3152	25-34	Married	1	1359
POA3152	25-34	Never married		1851
POA3152	35-44	Married	0	333
POA3152	35-44	Married	1	3382
POA3152	35-44	Never married		976
POA3152	45-54	Married	0	252
POA3152	45-54	Married	1	3028
POA3152	45-54	Never married		931
POA3152	55-64	Married	0	196
POA3152	55-64	Married	1	3202
POA3152	55-64	Never married		878
POA3152	65-74	Married	0	106
POA3152	65-74	Married	1	2935
POA3152	65-74	Never married		885
POA3152	75-84	Married	0	21
POA3152	75-84	Married	1	1150
POA3152	75-84	Never married		735
POA3152	85+	Married	1	231
POA3152	85+	Never married		449
POA3153	15-19	Married	0	12
POA3153	15-19	Never married		935
POA3153	20-24	Married	0	153
POA3153	20-24	Married	1	27
POA3153	20-24	Never married		918
POA3153	25-34	Married	0	841
POA3153	25-34	Married	1	1032
POA3153	25-34	Never married		1295
POA3153	35-44	Married	0	366
POA3153	35-44	Married	1	2002
POA3153	35-44	Never married		885
POA3153	45-54	Married	0	267
POA3153	45-54	Married	1	1322
POA3153	45-54	Never married		873
POA3153	55-64	Married	0	162
POA3153	55-64	Married	1	1224
POA3153	55-64	Never married		884
POA3153	65-74	Married	0	72
POA3153	65-74	Married	1	1029
POA3153	65-74	Never married		684
POA3153	75-84	Married	0	16
POA3153	75-84	Married	1	537
POA3153	75-84	Never married		436
POA3153	85+	Married	1	100
POA3153	85+	Never married		209
POA3154	15-19	Never married		268
POA3154	20-24	Married	0	17
POA3154	20-24	Married	1	6
POA3154	20-24	Never married		183
POA3154	25-34	Married	0	169
POA3154	25-34	Married	1	145
POA3154	25-34	Never married		165
POA3154	35-44	Married	0	94
POA3154	35-44	Married	1	391
POA3154	35-44	Never married		88
POA3154	45-54	Married	0	97
POA3154	45-54	Married	1	375
POA3154	45-54	Never married		147
POA3154	55-64	Married	0	51
POA3154	55-64	Married	1	342
POA3154	55-64	Never married		136
POA3154	65-74	Married	0	26
POA3154	65-74	Married	1	252
POA3154	65-74	Never married		119
POA3154	75-84	Married	0	8
POA3154	75-84	Married	1	99
POA3154	75-84	Never married		72
POA3154	85+	Married	1	22
POA3154	85+	Never married		33
POA3155	15-19	Married	0	6
POA3155	15-19	Never married		1036
POA3155	20-24	Married	0	182
POA3155	20-24	Married	1	28
POA3155	20-24	Never married		982
POA3155	25-34	Married	0	938
POA3155	25-34	Married	1	1199
POA3155	25-34	Never married		1368
POA3155	35-44	Married	0	474
POA3155	35-44	Married	1	2011
POA3155	35-44	Never married		931
POA3155	45-54	Married	0	336
POA3155	45-54	Married	1	1464
POA3155	45-54	Never married		1015
POA3155	55-64	Married	0	217
