POA_CODE_2021	PrivateDwelling	Sex	persons
POA4384	1	F	18
POA4384	1	M	23
POA4385	0	F	62
POA4385	0	M	95
POA4385	1	F	524
POA4385	1	M	521
POA4387	0	F	73
POA4387	0	M	88
POA4387	1	F	566
POA4387	1	M	636
POA4388	0	F	13
POA4388	0	M	12
POA4388	1	F	159
POA4388	1	M	157
POA4390	0	F	445
POA4390	0	M	482
POA4390	1	F	3058
POA4390	1	M	2855
POA4400	0	F	44
POA4400	0	M	51
POA4400	1	F	1038
POA4400	1	M	1004
POA4401	0	F	212
POA4401	0	M	314
POA4401	1	F	2654
POA4401	1	M	2589
POA4402	0	F	17
POA4402	0	M	21
POA4402	1	F	118
POA4402	1	M	124
POA4403	0	F	36
POA4403	0	M	49
POA4403	1	F	358
POA4403	1	M	402
POA4404	0	F	29
POA4404	0	M	36
POA4404	1	F	189
POA4404	1	M	215
POA4405	0	F	620
POA4405	0	M	1156
POA4405	1	F	6623
POA4405	1	M	6408
POA4406	0	F	90
POA4406	0	M	94
POA4406	1	F	709
POA4406	1	M	800
POA4407	0	F	32
POA4407	0	M	39
POA4407	1	F	224
POA4407	1	M	217
POA4408	0	F	14
POA4408	0	M	22
POA4408	1	F	239
POA4408	1	M	247
POA4410	0	F	77
POA4410	0	M	77
POA4410	1	F	513
POA4410	1	M	496
POA4411	0	F	23
POA4411	0	M	17
POA4411	1	F	123
POA4411	1	M	139
POA4412	0	F	16
POA4412	0	M	22
POA4412	1	F	80
POA4412	1	M	84
POA4413	0	F	657
POA4413	0	M	1277
POA4413	1	F	3715
POA4413	1	M	3684
POA4415	0	F	235
POA4415	0	M	349
POA4415	1	F	922
POA4415	1	M	907
POA4416	0	F	20
POA4416	0	M	69
POA4416	1	F	173
POA4416	1	M	186
POA4417	0	F	60
POA4417	0	M	78
POA4417	1	F	301
POA4417	1	M	314
POA4418	0	M	5
POA4418	1	F	38
POA4418	1	M	41
POA4419	0	F	209
POA4419	0	M	741
POA4419	1	F	391
POA4419	1	M	382
POA4420	0	F	86
POA4420	0	M	149
POA4420	1	F	518
POA4420	1	M	511
POA4421	0	F	143
POA4421	0	M	123
POA4421	1	F	899
POA4421	1	M	966
POA4422	0	F	43
POA4422	0	M	47
POA4422	1	F	157
POA4422	1	M	205
POA4423	0	F	17
POA4423	0	M	16
POA4423	1	F	82
POA4423	1	M	92
POA4424	0	F	3
POA4424	0	M	5
POA4424	1	F	103
POA4424	1	M	112
POA4425	0	M	3
POA4425	1	F	75
POA4425	1	M	73
POA4426	0	F	20
POA4426	0	M	28
POA4426	1	F	47
POA4426	1	M	57
POA4427	0	F	22
POA4427	0	M	30
POA4427	1	F	120
POA4427	1	M	135
POA4428	0	F	61
POA4428	0	M	234
POA4428	1	F	248
POA4428	1	M	291
POA4454	0	F	143
POA4454	0	M	422
POA4454	1	F	255
POA4454	1	M	270
POA4455	0	F	706
POA4455	0	M	939
POA4455	1	F	3822
POA4455	1	M	3644
POA4461	1	F	9
POA4461	1	M	20
POA4462	0	F	10
POA4462	0	M	9
POA4462	1	F	52
POA4462	1	M	53
POA4465	0	F	134
POA4465	0	M	116
POA4465	1	F	556
POA4465	1	M	517
POA4467	0	F	12
POA4467	0	M	15
POA4467	1	F	62
POA4467	1	M	70
POA4468	0	F	17
POA4468	0	M	25
POA4468	1	F	105
POA4468	1	M	125
POA4470	0	F	395
POA4470	0	M	389
POA4470	1	F	1416
POA4470	1	M	1275
POA4472	0	F	159
POA4472	0	M	159
POA4472	1	F	613
POA4472	1	M	624
POA4474	0	F	5
POA4474	0	M	11
POA4474	1	F	35
POA4474	1	M	36
POA4477	0	F	61
POA4477	0	M	65
POA4477	1	F	227
POA4477	1	M	234
POA4478	0	F	68
POA4478	0	M	86
POA4478	1	F	218
POA4478	1	M	223
POA4479	0	F	4
POA4479	0	M	3
POA4479	1	F	7
POA4479	1	M	5
POA4480	0	F	107
POA4480	0	M	124
POA4480	1	F	271
POA4480	1	M	277
POA4481	0	F	67
POA4481	0	M	56
POA4481	1	F	45
POA4481	1	M	51
POA4482	0	F	57
POA4482	0	M	79
POA4482	1	F	44
POA4482	1	M	34
POA4486	0	F	53
POA4486	0	M	64
POA4486	1	F	288
POA4486	1	M	315
POA4487	0	F	258
POA4487	0	M	297
POA4487	1	F	1431
POA4487	1	M	1391
POA4488	0	F	41
POA4488	0	M	46
POA4488	1	F	98
POA4488	1	M	108
POA4489	0	F	7
POA4489	0	M	9
POA4489	1	F	30
POA4489	1	M	40
POA4490	0	F	210
POA4490	0	M	212
POA4490	1	F	712
POA4490	1	M	694
POA4491	0	F	18
POA4491	0	M	22
POA4491	1	F	38
POA4491	1	M	46
POA4492	0	F	68
POA4492	0	M	191
POA4492	1	F	125
POA4492	1	M	140
POA4493	0	F	3
POA4493	0	M	9
POA4493	1	F	5
POA4493	1	M	4
POA4494	0	F	12
POA4494	0	M	21
POA4494	1	F	54
POA4494	1	M	77
POA4496	0	F	17
POA4496	0	M	25
POA4496	1	F	81
POA4496	1	M	100
POA4497	0	F	28
POA4497	0	M	39
POA4497	1	F	122
POA4497	1	M	145
POA4498	0	F	13
POA4498	0	M	22
POA4498	1	F	71
POA4498	1	M	88
POA4500	0	F	657
POA4500	0	M	622
POA4500	1	F	22207
POA4500	1	M	21637
POA4501	0	F	214
POA4501	0	M	134
POA4501	1	F	2796
POA4501	1	M	2707
POA4502	0	F	109
POA4502	0	M	104
POA4502	1	F	4263
POA4502	1	M	4133
POA4503	0	F	1072
POA4503	0	M	962
POA4503	1	F	25650
POA4503	1	M	24276
POA4504	0	F	367
POA4504	0	M	291
POA4504	1	F	10180
POA4504	1	M	9792
POA4505	0	F	579
POA4505	0	M	524
POA4505	1	F	12658
POA4505	1	M	11975
POA4506	0	F	750
POA4506	0	M	678
POA4506	1	F	12263
POA4506	1	M	11420
POA4507	0	F	602
POA4507	0	M	508
POA4507	1	F	10170
POA4507	1	M	9052
POA4508	0	F	589
POA4508	0	M	541
POA4508	1	F	9310
POA4508	1	M	8855
POA4509	0	F	686
POA4509	0	M	491
POA4509	1	F	18777
POA4509	1	M	17572
POA4510	0	F	2102
POA4510	0	M	1845
POA4510	1	F	26611
POA4510	1	M	24949
POA4511	0	F	188
POA4511	0	M	208
POA4511	1	F	4926
POA4511	1	M	4521
POA4512	0	F	139
POA4512	0	M	168
POA4512	1	F	1657
POA4512	1	M	1652
POA4514	0	F	245
POA4514	0	M	1650
POA4514	1	F	3375
POA4514	1	M	3260
POA4515	0	F	255
POA4515	0	M	328
POA4515	1	F	1945
POA4515	1	M	2012
POA4516	0	F	55
POA4516	0	M	72
POA4516	1	F	2005
POA4516	1	M	2060
POA4517	0	F	28
POA4517	0	M	26
POA4517	1	F	457
POA4517	1	M	395
POA4518	0	F	103
POA4518	0	M	130
POA4518	1	F	2652
POA4518	1	M	2585
POA4519	0	F	269
POA4519	0	M	278
POA4519	1	F	4552
POA4519	1	M	4240
POA4520	0	F	209
POA4520	0	M	219
POA4520	1	F	6628
POA4520	1	M	6652
POA4521	0	F	147
POA4521	0	M	145
POA4521	1	F	2478
POA4521	1	M	2380
POA4550	0	F	89
POA4550	0	M	91
POA4550	1	F	2374
POA4550	1	M	2274
POA4551	0	F	2466
POA4551	0	M	2326
POA4551	1	F	33682
POA4551	1	M	29992
POA4552	0	F	478
POA4552	0	M	410
POA4552	1	F	4281
POA4552	1	M	3955
POA4553	0	F	258
POA4553	0	M	224
POA4553	1	F	5228
POA4553	1	M	4819
POA4554	0	F	95
POA4554	0	M	87
POA4554	1	F	899
POA4554	1	M	892
POA4555	0	F	175
POA4555	0	M	165
POA4555	1	F	3794
POA4555	1	M	3441
POA4556	0	F	1646
POA4556	0	M	1228
POA4556	1	F	23162
POA4556	1	M	20371
POA4557	0	F	812
POA4557	0	M	780
POA4557	1	F	9798
POA4557	1	M	9063
POA4558	0	F	2039
POA4558	0	M	1896
POA4558	1	F	11050
POA4558	1	M	9748
POA4559	0	F	194
POA4559	0	M	218
POA4559	1	F	3507
POA4559	1	M	3530
POA4560	0	F	1158
POA4560	0	M	1052
POA4560	1	F	17788
POA4560	1	M	16446
POA4561	0	F	155
POA4561	0	M	165
POA4561	1	F	4108
POA4561	1	M	4050
POA4562	0	F	228
POA4562	0	M	224
POA4562	1	F	4178
POA4562	1	M	4037
POA4563	0	F	336
POA4563	0	M	297
POA4563	1	F	4666
POA4563	1	M	4453
POA4564	0	F	787
POA4564	0	M	781
POA4564	1	F	5413
POA4564	1	M	5123
POA4565	0	F	695
POA4565	0	M	607
POA4565	1	F	7131
POA4565	1	M	6594
POA4566	0	F	778
POA4566	0	M	754
POA4566	1	F	4254
POA4566	1	M	3731
POA4567	0	F	1222
POA4567	0	M	1248
POA4567	1	F	5593
POA4567	1	M	5281
POA4568	0	F	87
POA4568	0	M	102
POA4568	1	F	1804
POA4568	1	M	1727
POA4569	0	F	68
POA4569	0	M	51
POA4569	1	F	811
POA4569	1	M	774
POA4570	0	F	1605
POA4570	0	M	1693
POA4570	1	F	21820
POA4570	1	M	20871
POA4571	0	F	65
POA4571	0	M	59
POA4571	1	F	392
POA4571	1	M	403
POA4572	0	F	387
POA4572	0	M	395
POA4572	1	F	1930
POA4572	1	M	1833
POA4573	0	F	1268
POA4573	0	M	1099
POA4573	1	F	15116
POA4573	1	M	14139
POA4574	0	F	74
POA4574	0	M	64
POA4574	1	F	641
POA4574	1	M	681
POA4575	0	F	1106
POA4575	0	M	986
POA4575	1	F	13508
POA4575	1	M	12370
POA4580	0	F	245
POA4580	0	M	330
POA4580	1	F	2317
POA4580	1	M	2398
POA4581	0	F	486
POA4581	0	M	573
POA4581	1	F	548
POA4581	1	M	605
POA4600	0	F	50
POA4600	0	M	54
POA4600	1	F	418
POA4600	1	M	411
POA4601	0	F	73
POA4601	0	M	97
POA4601	1	F	513
POA4601	1	M	529
POA4605	0	F	282
POA4605	0	M	302
POA4605	1	F	2156
POA4605	1	M	2041
POA4606	0	F	150
POA4606	0	M	165
POA4606	1	F	1072
POA4606	1	M	1057
POA4608	0	F	32
POA4608	0	M	42
POA4608	1	F	409
POA4608	1	M	408
POA4610	0	F	648
POA4610	0	M	718
POA4610	1	F	7010
POA4610	1	M	6823
POA4611	0	F	4
POA4611	0	M	8
POA4611	1	F	57
POA4611	1	M	55
POA4612	0	F	20
POA4612	0	M	18
POA4612	1	F	86
POA4612	1	M	118
POA4613	0	F	54
POA4613	0	M	69
POA4613	1	F	353
POA4613	1	M	403
POA4614	0	F	59
POA4614	0	M	73
POA4614	1	F	550
POA4614	1	M	560
POA4615	0	F	438
POA4615	0	M	433
POA4615	1	F	3167
POA4615	1	M	3213
POA4620	0	F	26
POA4620	0	M	36
POA4620	1	F	171
POA4620	1	M	219
POA4621	0	F	116
POA4621	0	M	111
POA4621	1	F	782
POA4621	1	M	815
POA4625	0	F	223
POA4625	0	M	209
POA4625	1	F	1130
POA4625	1	M	1179
POA4626	0	F	151
POA4626	0	M	226
POA4626	1	F	850
POA4626	1	M	877
POA4627	0	F	53
POA4627	0	M	59
POA4627	1	F	381
POA4627	1	M	379
POA4630	0	F	196
POA4630	0	M	192
POA4630	1	F	1010
POA4630	1	M	1020
POA4650	0	F	1280
POA4650	0	M	2084
POA4650	1	F	15883
POA4650	1	M	15454
POA4655	0	F	3425
POA4655	0	M	3168
POA4655	1	F	32378
POA4655	1	M	29379
POA4659	0	F	311
POA4659	0	M	298
POA4659	1	F	2477
POA4659	1	M	2490
POA4660	0	F	676
POA4660	0	M	692
POA4660	1	F	3512
POA4660	1	M	3640
POA4662	0	F	38
POA4662	0	M	32
POA4662	1	F	354
POA4662	1	M	385
POA4670	0	F	3668
POA4670	0	M	3788
POA4670	1	F	40251
POA4670	1	M	37781
POA4671	0	F	351
POA4671	0	M	473
POA4671	1	F	2691
POA4671	1	M	2835
POA4673	0	F	54
POA4673	0	M	66
POA4673	1	F	294
POA4673	1	M	310
POA4674	0	F	143
POA4674	0	M	170
POA4674	1	F	624
POA4674	1	M	746
POA4676	0	F	11
POA4676	0	M	16
POA4676	1	F	76
POA4676	1	M	79
POA4677	0	F	812
POA4677	0	M	953
POA4677	1	F	1751
POA4677	1	M	1771
POA4678	0	F	23
POA4678	0	M	39
POA4678	1	F	358
POA4678	1	M	387
POA4680	0	F	1918
POA4680	0	M	2893
POA4680	1	F	25607
POA4680	1	M	25406
POA4694	0	F	3
POA4694	0	M	11
POA4694	1	F	49
POA4694	1	M	57
POA4695	0	F	69
POA4695	0	M	76
POA4695	1	F	478
POA4695	1	M	505
POA4697	0	F	17
POA4697	0	M	34
POA4697	1	F	45
POA4697	1	M	56
POA4699	0	F	17
POA4699	0	M	13
POA4699	1	F	216
POA4699	1	M	209
POA4700	0	F	1677
POA4700	0	M	1833
POA4700	1	F	7602
POA4700	1	M	7228
POA4701	0	F	1431
POA4701	0	M	1471
POA4701	1	F	20523
POA4701	1	M	19486
POA4702	0	F	1663
POA4702	0	M	3060
POA4702	1	F	13098
POA4702	1	M	12800
POA4703	0	F	1540
POA4703	0	M	1695
POA4703	1	F	11526
POA4703	1	M	10745
POA4704	0	F	9
POA4704	0	M	11
POA4704	1	F	55
POA4704	1	M	65
POA4705	0	F	66
POA4705	0	M	125
POA4705	1	F	156
POA4705	1	M	186
POA4706	0	F	4
POA4706	1	F	31
POA4706	1	M	42
POA4707	0	F	47
POA4707	0	M	43
POA4707	1	F	92
POA4707	1	M	121
POA4709	0	F	39
POA4709	0	M	208
POA4709	1	F	311
POA4709	1	M	332
POA4710	0	F	340
POA4710	0	M	348
POA4710	1	F	2349
POA4710	1	M	2237
POA4711	0	F	38
POA4711	0	M	28
POA4711	1	F	833
POA4711	1	M	875
POA4712	0	F	27
POA4712	0	M	39
POA4712	1	F	122
POA4712	1	M	114
POA4713	0	F	35
POA4713	0	M	44
POA4713	1	F	499
POA4713	1	M	426
POA4714	0	F	221
POA4714	0	M	217
POA4714	1	F	1201
POA4714	1	M	1231
POA4715	0	F	518
POA4715	0	M	738
POA4715	1	F	3015
POA4715	1	M	3065
POA4716	0	F	17
POA4716	0	M	31
POA4716	1	F	379
POA4716	1	M	406
POA4717	0	F	522
POA4717	0	M	2110
POA4717	1	F	1876
POA4717	1	M	1935
POA4718	0	F	317
POA4718	0	M	1011
POA4718	1	F	985
POA4718	1	M	1085
POA4719	0	F	112
POA4719	0	M	167
POA4719	1	F	471
POA4719	1	M	446
POA4720	0	F	842
POA4720	0	M	1324
POA4720	1	F	6743
POA4720	1	M	6650
POA4721	0	F	542
POA4721	0	M	1469
POA4721	1	F	1605
POA4721	1	M	1590
POA4722	0	F	159
POA4722	0	M	469
POA4722	1	F	687
POA4722	1	M	642
POA4723	0	F	145
POA4723	0	M	194
POA4723	1	F	633
POA4723	1	M	659
POA4724	0	F	34
POA4724	0	M	33
POA4724	1	F	248
POA4724	1	M	252
POA4725	0	F	269
POA4725	0	M	300
POA4725	1	F	652
POA4725	1	M	634
POA4726	0	F	74
POA4726	0	M	69
POA4726	1	F	159
POA4726	1	M	170
POA4727	0	F	68
POA4727	0	M	90
POA4727	1	F	113
POA4727	1	M	132
POA4728	0	F	41
POA4728	0	M	54
POA4728	1	F	98
POA4728	1	M	96
POA4730	0	F	512
POA4730	0	M	489
POA4730	1	F	1376
POA4730	1	M	1286
POA4731	0	F	51
POA4731	0	M	71
POA4731	1	F	83
POA4731	1	M	108
POA4732	0	F	63
POA4732	0	M	72
POA4732	1	F	63
POA4732	1	M	60
POA4733	0	F	35
POA4733	0	M	40
POA4733	1	F	58
POA4733	1	M	63
POA4735	0	F	382
POA4735	0	M	380
POA4735	1	F	411
POA4735	1	M	360
POA4736	0	F	36
POA4736	0	M	42
POA4736	1	F	52
POA4736	1	M	58
POA4737	0	F	417
POA4737	0	M	515
POA4737	1	F	3706
POA4737	1	M	3655
POA4738	0	F	117
POA4738	0	M	140
POA4738	1	F	500
POA4738	1	M	515
POA4739	0	F	49
POA4739	0	M	52
POA4739	1	F	148
POA4739	1	M	153
POA4740	0	F	4066
POA4740	0	M	4405
POA4740	1	F	38869
POA4740	1	M	37340
POA4741	0	F	1055
POA4741	0	M	2032
POA4741	1	F	2846
POA4741	1	M	3081
POA4742	0	F	330
POA4742	0	M	1070
POA4742	1	F	331
POA4742	1	M	364
POA4743	0	F	126
POA4743	0	M	512
POA4743	1	F	163
POA4743	1	M	219
POA4744	0	F	1155
POA4744	0	M	4799
POA4744	1	F	3602
POA4744	1	M	3741
POA4745	0	F	411
POA4745	0	M	1334
POA4745	1	F	1041
POA4745	1	M	1105
POA4746	0	F	343
POA4746	0	M	1706
POA4746	1	F	576
POA4746	1	M	655
POA4750	0	F	176
POA4750	0	M	181
POA4750	1	F	2814
POA4750	1	M	2633
POA4751	0	F	158
POA4751	0	M	169
POA4751	1	F	2115
POA4751	1	M	2061
POA4753	0	F	103
POA4753	0	M	103
POA4753	1	F	2152
POA4753	1	M	2019
POA4754	0	F	212
POA4754	0	M	180
POA4754	1	F	1062
POA4754	1	M	1024
POA4756	0	F	88
POA4756	0	M	81
POA4756	1	F	254
POA4756	1	M	273
POA4757	0	F	51
POA4757	0	M	42
POA4757	1	F	137
POA4757	1	M	150
POA4798	0	F	64
POA4798	0	M	77
POA4798	1	F	267
POA4798	1	M	287
POA4799	0	F	80
POA4799	0	M	75
POA4799	1	F	421
POA4799	1	M	422
POA4800	0	F	688
POA4800	0	M	706
POA4800	1	F	4402
POA4800	1	M	4555
POA4802	0	F	3280
POA4802	0	M	3408
POA4802	1	F	4908
POA4802	1	M	4877
POA4804	0	F	224
POA4804	0	M	1180
POA4804	1	F	790
POA4804	1	M	799
POA4805	0	F	1304
POA4805	0	M	1620
POA4805	1	F	5019
POA4805	1	M	5080
POA4806	0	F	282
POA4806	0	M	275
POA4806	1	F	1656
POA4806	1	M	1747
POA4807	0	F	643
POA4807	0	M	786
POA4807	1	F	4771
POA4807	1	M	4656
POA4808	0	F	39
POA4808	0	M	57
POA4808	1	F	484
POA4808	1	M	524
POA4809	0	F	64
POA4809	0	M	88
POA4809	1	F	408
POA4809	1	M	474
POA4810	0	F	1902
POA4810	0	M	2385
POA4810	1	F	9602
POA4810	1	M	9242
POA4811	0	F	648
POA4811	0	M	1372
POA4811	1	F	5910
POA4811	1	M	5670
POA4812	0	F	1088
POA4812	0	M	1066
POA4812	1	F	8880
POA4812	1	M	8126
POA4814	0	F	2425
POA4814	0	M	3308
POA4814	1	F	20856
POA4814	1	M	19728
POA4815	0	F	776
POA4815	0	M	715
POA4815	1	F	10109
POA4815	1	M	9440
POA4816	0	F	921
POA4816	0	M	1302
POA4816	1	F	3980
POA4816	1	M	4170
POA4817	0	F	786
POA4817	0	M	716
POA4817	1	F	14913
POA4817	1	M	13814
POA4818	0	F	968
POA4818	0	M	992
POA4818	1	F	14983
POA4818	1	M	14712
POA4819	0	F	557
POA4819	0	M	529
POA4819	1	F	1048
POA4819	1	M	1064
POA4820	0	F	1342
POA4820	0	M	1479
POA4820	1	F	4483
POA4820	1	M	4207
POA4821	0	F	267
POA4821	0	M	312
POA4821	1	F	608
POA4821	1	M	596
POA4822	0	F	136
POA4822	0	M	174
POA4822	1	F	309
POA4822	1	M	311
POA4823	0	F	380
POA4823	0	M	982
POA4823	1	F	343
POA4823	1	M	324
POA4824	0	F	879
POA4824	0	M	1690
POA4824	1	F	1208
POA4824	1	M	1283
POA4825	0	F	1819
POA4825	0	M	3051
POA4825	1	F	8500
POA4825	1	M	8743
POA4828	0	F	117
POA4828	0	M	157
POA4828	1	F	88
POA4828	1	M	77
POA4829	0	F	118
POA4829	0	M	181
POA4829	1	F	206
POA4829	1	M	186
POA4830	0	F	327
POA4830	0	M	360
POA4830	1	F	778
POA4830	1	M	809
POA4849	0	F	227
POA4849	0	M	252
POA4849	1	F	566
POA4849	1	M	602
POA4850	0	F	778
POA4850	0	M	940
POA4850	1	F	4877
POA4850	1	M	4951
POA4852	0	F	720
POA4852	0	M	746
POA4852	1	F	1796
POA4852	1	M	1781
POA4854	0	F	355
POA4854	0	M	403
POA4854	1	F	2372
POA4854	1	M	2587
POA4855	0	F	44
POA4855	0	M	57
POA4855	1	F	344
POA4855	1	M	368
POA4856	0	F	50
POA4856	0	M	38
POA4856	1	F	310
POA4856	1	M	314
POA4858	0	F	121
POA4858	0	M	139
POA4858	1	F	682
POA4858	1	M	727
POA4859	0	F	40
POA4859	0	M	36
POA4859	1	F	217
POA4859	1	M	224
POA4860	0	F	671
POA4860	0	M	705
POA4860	1	F	5061
POA4860	1	M	5182
POA4861	0	F	101
POA4861	0	M	122
POA4861	1	F	695
POA4861	1	M	685
POA4865	0	F	388
POA4865	0	M	338
POA4865	1	F	3910
POA4865	1	M	3880
POA4868	0	F	1032
POA4868	0	M	1115
POA4868	1	F	10777
POA4868	1	M	10030
POA4869	0	F	787
POA4869	0	M	732
POA4869	1	F	9636
POA4869	1	M	9180
POA4870	0	F	6623
POA4870	0	M	7479
POA4870	1	F	32795
POA4870	1	M	31144
POA4871	0	F	1563
POA4871	0	M	1761
POA4871	1	F	4633
POA4871	1	M	4810
POA4872	0	F	514
POA4872	0	M	552
POA4872	1	F	1802
POA4872	1	M	1918
POA4873	0	F	691
POA4873	0	M	727
POA4873	1	F	2970
POA4873	1	M	3061
POA4874	0	F	797
POA4874	0	M	1333
POA4874	1	F	2274
POA4874	1	M	2380
POA4875	0	F	311
POA4875	0	M	444
POA4875	1	F	3396
POA4875	1	M	3282
POA4876	0	F	405
POA4876	0	M	493
POA4876	1	F	1293
POA4876	1	M	1231
POA4877	0	F	1810
POA4877	0	M	1845
POA4877	1	F	2211
POA4877	1	M	2161
POA4878	0	F	798
POA4878	0	M	770
POA4878	1	F	6979
POA4878	1	M	6500
POA4879	0	F	1201
POA4879	0	M	1316
POA4879	1	F	10329
POA4879	1	M	9708
POA4880	0	F	891
POA4880	0	M	2051
POA4880	1	F	5980
POA4880	1	M	5845
POA4881	0	F	303
POA4881	0	M	343
POA4881	1	F	2178
POA4881	1	M	2127
POA4882	0	F	241
POA4882	0	M	231
POA4882	1	F	1452
POA4882	1	M	1396
POA4883	0	F	680
POA4883	0	M	672
POA4883	1	F	4140
POA4883	1	M	3873
POA4884	0	F	161
POA4884	0	M	155
POA4884	1	F	930
POA4884	1	M	830
POA4885	0	F	222
POA4885	0	M	204
POA4885	1	F	1859
POA4885	1	M	1751
POA4886	0	F	97
POA4886	0	M	100
POA4886	1	F	399
POA4886	1	M	415
POA4887	0	F	234
POA4887	0	M	209
POA4887	1	F	884
POA4887	1	M	853
POA4888	0	F	225
POA4888	0	M	249
POA4888	1	F	1194
POA4888	1	M	1227
POA4890	0	F	204
POA4890	0	M	328
POA4890	1	F	627
POA4890	1	M	599
POA4891	0	F	485
POA4891	0	M	556
POA4891	1	F	186
POA4891	1	M	245
POA4892	0	F	677
POA4892	0	M	1022
POA4892	1	F	2311
POA4892	1	M	2244
POA4895	0	F	757
POA4895	0	M	914
POA4895	1	F	1965
POA4895	1	M	2034
POA5000	0	F	3077
POA5000	0	M	3930
POA5000	1	F	7135
POA5000	1	M	7441
POA5006	0	F	1220
POA5006	0	M	806
POA5006	1	F	2760
POA5006	1	M	2627
POA5007	0	F	334
POA5007	0	M	301
POA5007	1	F	3773
POA5007	1	M	3660
POA5008	0	F	282
POA5008	0	M	323
POA5008	1	F	6816
POA5008	1	M	6872
POA5009	0	F	71
POA5009	0	M	69
POA5009	1	F	2641
POA5009	1	M	2614
POA5010	0	F	194
POA5010	0	M	204
POA5010	1	F	2910
POA5010	1	M	2799
POA5011	0	F	413
POA5011	0	M	402
POA5011	1	F	6708
POA5011	1	M	6566
POA5012	0	F	189
POA5012	0	M	183
POA5012	1	F	5703
POA5012	1	M	5631
POA5013	0	F	286
POA5013	0	M	287
POA5013	1	F	5028
POA5013	1	M	4944
POA5014	0	F	231
POA5014	0	M	197
POA5014	1	F	6204
POA5014	1	M	5811
POA5015	0	F	130
POA5015	0	M	237
POA5015	1	F	2911
POA5015	1	M	2732
POA5016	0	F	291
POA5016	0	M	224
POA5016	1	F	4440
POA5016	1	M	4174
POA5017	0	F	106
POA5017	0	M	80
POA5017	1	F	2591
POA5017	1	M	2389
POA5018	0	F	49
POA5018	0	M	56
POA5018	1	F	2737
POA5018	1	M	2629
POA5019	0	F	436
POA5019	0	M	406
POA5019	1	F	4468
POA5019	1	M	4039
POA5020	0	F	24
POA5020	0	M	15
POA5020	1	F	1622
POA5020	1	M	1459
POA5021	0	F	158
POA5021	0	M	101
POA5021	1	F	3366
POA5021	1	M	3068
POA5022	0	F	293
POA5022	0	M	222
POA5022	1	F	7930
POA5022	1	M	7491
POA5023	0	F	442
POA5023	0	M	342
POA5023	1	F	8772
POA5023	1	M	8163
POA5024	0	F	315
POA5024	0	M	254
POA5024	1	F	7152
POA5024	1	M	6797
POA5025	0	F	104
POA5025	0	M	105
POA5025	1	F	4564
POA5025	1	M	4465
POA5031	0	F	137
POA5031	0	M	199
POA5031	1	F	4910
POA5031	1	M	4777
POA5032	0	F	244
POA5032	0	M	186
POA5032	1	F	6547
POA5032	1	M	6354
POA5033	0	F	269
POA5033	0	M	207
POA5033	1	F	4157
POA5033	1	M	4120
POA5034	0	F	218
POA5034	0	M	159
POA5034	1	F	5013
POA5034	1	M	4585
POA5035	0	F	261
POA5035	0	M	185
POA5035	1	F	3106
POA5035	1	M	2948
POA5037	0	F	351
POA5037	0	M	252
POA5037	1	F	5567
POA5037	1	M	5369
POA5038	0	F	203
POA5038	0	M	227
POA5038	1	F	8656
POA5038	1	M	8093
POA5039	0	F	97
POA5039	0	M	114
POA5039	1	F	4485
POA5039	1	M	4328
POA5040	0	F	140
POA5040	0	M	109
POA5040	1	F	1155
POA5040	1	M	1053
POA5041	0	F	402
POA5041	0	M	261
POA5041	1	F	6589
POA5041	1	M	6254
POA5042	0	F	960
POA5042	0	M	755
POA5042	1	F	5503
POA5042	1	M	5212
POA5043	0	F	667
POA5043	0	M	507
POA5043	1	F	9990
POA5043	1	M	9056
POA5044	0	F	351
POA5044	0	M	239
POA5044	1	F	5687
POA5044	1	M	5075
POA5045	0	F	588
POA5045	0	M	574
POA5045	1	F	7783
POA5045	1	M	7100
POA5046	0	F	293
POA5046	0	M	211
POA5046	1	F	4857
POA5046	1	M	4284
POA5047	0	F	120
POA5047	0	M	109
POA5047	1	F	4540
POA5047	1	M	4089
POA5048	0	F	471
POA5048	0	M	379
POA5048	1	F	7594
POA5048	1	M	6844
POA5049	0	F	126
POA5049	0	M	134
POA5049	1	F	5080
POA5049	1	M	4804
POA5050	0	F	117
POA5050	0	M	74
POA5050	1	F	2759
POA5050	1	M	2679
POA5051	0	F	68
POA5051	0	M	68
POA5051	1	F	7426
POA5051	1	M	7151
POA5052	0	F	147
POA5052	0	M	76
POA5052	1	F	3197
POA5052	1	M	3173
POA5061	0	F	186
POA5061	0	M	113
POA5061	1	F	4848
POA5061	1	M	4423
POA5062	0	F	337
POA5062	0	M	276
POA5062	1	F	7603
POA5062	1	M	7055
POA5063	0	F	489
POA5063	0	M	401
POA5063	1	F	6254
POA5063	1	M	5634
POA5064	0	F	517
POA5064	0	M	312
POA5064	1	F	5156
POA5064	1	M	4668
POA5065	0	F	295
POA5065	0	M	270
POA5065	1	F	5511
POA5065	1	M	4898
POA5066	0	F	57
POA5066	0	M	51
POA5066	1	F	6154
POA5066	1	M	5764
POA5067	0	F	313
POA5067	0	M	484
POA5067	1	F	5179
POA5067	1	M	4770
POA5068	0	F	390
POA5068	0	M	222
POA5068	1	F	6286
POA5068	1	M	5606
POA5069	0	F	158
POA5069	0	M	233
POA5069	1	F	4047
POA5069	1	M	3845
POA5070	0	F	400
POA5070	0	M	311
POA5070	1	F	7514
POA5070	1	M	7006
POA5072	0	F	220
