POA_CODE_2021	AgeStudent	students
POA4223	5-14	1887
POA4223	15-19	694
POA4223	20-24	243
POA4223	25+	532
POA4224	0-4	123
POA4224	5-14	773
POA4224	15-19	249
POA4224	20-24	128
POA4224	25+	305
POA4225	0-4	74
POA4225	5-14	412
POA4225	15-19	190
POA4225	20-24	187
POA4225	25+	466
POA4226	0-4	560
POA4226	5-14	4239
POA4226	15-19	1901
POA4226	20-24	1129
POA4226	25+	1658
POA4227	0-4	433
POA4227	5-14	3201
POA4227	15-19	1310
POA4227	20-24	745
POA4227	25+	1147
POA4228	0-4	93
POA4228	5-14	822
POA4228	15-19	267
POA4228	20-24	117
POA4228	25+	153
POA4270	0-4	65
POA4270	5-14	585
POA4270	15-19	212
POA4270	20-24	51
POA4270	25+	102
POA4272	0-4	95
POA4272	5-14	907
POA4272	15-19	363
POA4272	20-24	80
POA4272	25+	253
POA4275	0-4	62
POA4275	5-14	482
POA4275	15-19	155
POA4275	20-24	39
POA4275	25+	112
POA4280	0-4	420
POA4280	5-14	3216
POA4280	15-19	1072
POA4280	20-24	263
POA4280	25+	583
POA4285	0-4	309
POA4285	5-14	2943
POA4285	15-19	963
POA4285	20-24	217
POA4285	25+	505
POA4287	0-4	4
POA4287	5-14	94
POA4287	15-19	18
POA4287	20-24	3
POA4287	25+	11
POA4300	0-4	1542
POA4300	5-14	11026
POA4300	15-19	3425
POA4300	20-24	1262
POA4300	25+	2965
POA4301	0-4	801
POA4301	5-14	6063
POA4301	15-19	1653
POA4301	20-24	645
POA4301	25+	1493
POA4303	0-4	31
POA4303	5-14	474
POA4303	15-19	127
POA4303	20-24	42
POA4303	25+	132
POA4304	0-4	263
POA4304	5-14	2194
POA4304	15-19	637
POA4304	20-24	199
POA4304	25+	640
POA4305	0-4	1065
POA4305	5-14	8528
POA4305	15-19	2876
POA4305	20-24	852
POA4305	25+	2244
POA4306	0-4	818
POA4306	5-14	6382
POA4306	15-19	2143
POA4306	20-24	735
POA4306	25+	1615
POA4307	0-4	13
POA4307	5-14	183
POA4307	15-19	81
POA4307	20-24	19
POA4307	25+	34
POA4309	0-4	40
POA4309	5-14	415
POA4309	15-19	142
POA4309	20-24	24
POA4309	25+	72
POA4310	0-4	36
POA4310	5-14	602
POA4310	15-19	248
POA4310	20-24	39
POA4310	25+	95
POA4311	0-4	140
POA4311	5-14	1374
POA4311	15-19	400
POA4311	20-24	85
POA4311	25+	258
POA4312	0-4	16
POA4312	5-14	196
POA4312	15-19	86
POA4312	20-24	16
POA4312	25+	40
POA4313	0-4	22
POA4313	5-14	253
POA4313	15-19	81
POA4313	20-24	7
POA4313	25+	55
POA4314	0-4	25
POA4314	5-14	294
POA4314	15-19	85
POA4314	20-24	5
POA4314	25+	59
POA4340	0-4	70
POA4340	5-14	672
POA4340	15-19	244
POA4340	20-24	84
POA4340	25+	127
POA4341	0-4	259
POA4341	5-14	2126
POA4341	15-19	637
POA4341	20-24	161
POA4341	25+	434
POA4342	0-4	35
POA4342	5-14	292
POA4342	15-19	133
POA4342	20-24	102
POA4342	25+	59
POA4343	0-4	141
POA4343	5-14	1274
POA4343	15-19	552
POA4343	20-24	339
POA4343	25+	434
POA4344	0-4	32
POA4344	5-14	345
POA4344	15-19	111
POA4344	20-24	24
POA4344	25+	71
POA4346	0-4	15
POA4346	5-14	142
POA4346	15-19	35
POA4346	20-24	9
POA4346	25+	28
POA4347	0-4	17
POA4347	5-14	154
POA4347	15-19	56
POA4347	20-24	9
POA4347	25+	40
POA4350	0-4	1766
POA4350	5-14	14180
POA4350	15-19	5481
POA4350	20-24	2454
POA4350	25+	5428
POA4352	0-4	541
POA4352	5-14	4830
POA4352	15-19	1776
POA4352	20-24	337
POA4352	25+	990
POA4353	0-4	5
POA4353	5-14	46
POA4353	15-19	15
POA4353	20-24	3
POA4353	25+	8
POA4354	0-4	14
POA4354	5-14	157
POA4354	15-19	50
POA4354	20-24	8
POA4354	25+	28
POA4355	0-4	23
POA4355	5-14	270
POA4355	15-19	81
POA4355	20-24	8
POA4355	25+	56
POA4356	0-4	67
POA4356	5-14	691
POA4356	15-19	203
POA4356	20-24	57
POA4356	25+	100
POA4357	0-4	17
POA4357	5-14	257
POA4357	15-19	93
POA4357	20-24	11
POA4357	25+	51
POA4358	0-4	47
POA4358	5-14	407
POA4358	15-19	106
POA4358	20-24	43
POA4358	25+	87
POA4359	0-4	15
POA4359	5-14	179
POA4359	15-19	48
POA4359	20-24	9
POA4359	25+	41
POA4360	0-4	8
POA4360	5-14	76
POA4360	15-19	23
POA4360	25+	21
POA4361	0-4	20
POA4361	5-14	314
POA4361	15-19	87
POA4361	20-24	16
POA4361	25+	63
POA4362	0-4	25
POA4362	5-14	306
POA4362	15-19	111
POA4362	20-24	9
POA4362	25+	59
POA4363	0-4	5
POA4363	5-14	78
POA4363	15-19	27
POA4363	20-24	8
POA4363	25+	16
POA4364	5-14	21
POA4364	15-19	5
POA4364	25+	3
POA4365	0-4	3
POA4365	5-14	51
POA4365	15-19	15
POA4365	20-24	5
POA4365	25+	12
POA4370	0-4	216
POA4370	5-14	2261
POA4370	15-19	745
POA4370	20-24	165
POA4370	25+	488
POA4371	0-4	3
POA4371	5-14	90
POA4371	15-19	24
POA4371	20-24	5
POA4371	25+	18
POA4372	5-14	17
POA4372	15-19	5
POA4372	25+	4
POA4373	0-4	4
POA4373	5-14	78
POA4373	15-19	24
POA4373	20-24	7
POA4373	25+	5
POA4374	0-4	4
POA4374	5-14	44
POA4374	15-19	14
POA4374	25+	9
POA4375	0-4	3
POA4375	5-14	27
POA4375	15-19	9
POA4375	25+	7
POA4376	0-4	6
POA4376	5-14	31
POA4376	15-19	9
POA4376	25+	10
POA4377	5-14	77
POA4377	15-19	19
POA4377	20-24	6
POA4377	25+	5
POA4378	0-4	10
POA4378	5-14	59
POA4378	15-19	16
POA4378	25+	15
POA4380	0-4	68
POA4380	5-14	894
POA4380	15-19	273
POA4380	20-24	46
POA4380	25+	194
POA4381	0-4	3
POA4381	5-14	81
POA4381	15-19	24
POA4381	20-24	3
POA4381	25+	20
POA4382	0-4	3
POA4382	5-14	47
POA4382	15-19	18
POA4382	20-24	6
POA4382	25+	13
POA4383	0-4	9
POA4383	5-14	52
POA4383	15-19	11
POA4383	20-24	5
POA4383	25+	16
POA4384	5-14	10
POA4385	0-4	18
POA4385	5-14	117
POA4385	15-19	21
POA4385	20-24	6
POA4385	25+	13
POA4387	0-4	15
POA4387	5-14	143
POA4387	15-19	33
POA4387	20-24	9
POA4387	25+	26
POA4388	0-4	4
POA4388	5-14	41
POA4388	15-19	6
POA4388	20-24	3
POA4388	25+	4
POA4390	0-4	119
POA4390	5-14	907
POA4390	15-19	224
POA4390	20-24	61
POA4390	25+	167
POA4400	0-4	37
POA4400	5-14	340
POA4400	15-19	74
POA4400	20-24	28
POA4400	25+	85
POA4401	0-4	67
POA4401	5-14	750
POA4401	15-19	244
POA4401	20-24	62
POA4401	25+	139
POA4402	5-14	16
POA4402	15-19	9
POA4402	20-24	3
POA4402	25+	3
POA4403	0-4	6
POA4403	5-14	120
POA4403	15-19	31
POA4403	20-24	4
POA4403	25+	19
POA4404	0-4	5
POA4404	5-14	47
POA4404	15-19	18
POA4404	20-24	8
POA4404	25+	15
POA4405	0-4	212
POA4405	5-14	2112
POA4405	15-19	622
POA4405	20-24	156
POA4405	25+	383
POA4406	0-4	10
POA4406	5-14	194
POA4406	15-19	59
POA4406	20-24	7
POA4406	25+	16
POA4407	0-4	4
POA4407	5-14	47
POA4407	15-19	13
POA4407	20-24	3
POA4407	25+	7
POA4408	0-4	5
POA4408	5-14	70
POA4408	15-19	22
POA4408	25+	3
POA4410	0-4	17
POA4410	5-14	125
POA4410	15-19	30
POA4410	20-24	4
POA4410	25+	20
POA4411	0-4	3
POA4411	5-14	49
POA4411	15-19	9
POA4412	5-14	23
POA4412	20-24	3
POA4412	25+	4
POA4413	0-4	113
POA4413	5-14	1177
POA4413	15-19	291
POA4413	20-24	56
POA4413	25+	194
POA4415	0-4	19
POA4415	5-14	242
POA4415	15-19	74
POA4415	20-24	20
POA4415	25+	65
POA4416	0-4	3
POA4416	5-14	42
POA4416	15-19	7
POA4416	20-24	11
POA4417	0-4	11
POA4417	5-14	107
POA4417	15-19	10
POA4417	25+	15
POA4418	5-14	6
POA4418	15-19	6
POA4418	20-24	3
POA4418	25+	5
POA4419	0-4	14
POA4419	5-14	93
POA4419	15-19	16
POA4419	20-24	5
POA4419	25+	24
POA4420	0-4	11
POA4420	5-14	161
POA4420	15-19	20
POA4420	20-24	10
POA4420	25+	12
POA4421	0-4	15
POA4421	5-14	246
POA4421	15-19	60
POA4421	20-24	14
POA4421	25+	34
POA4422	0-4	5
POA4422	5-14	48
POA4422	15-19	11
POA4422	20-24	4
POA4422	25+	6
POA4423	0-4	6
POA4423	5-14	22
POA4423	20-24	3
POA4423	25+	4
POA4424	0-4	6
POA4424	5-14	43
POA4424	15-19	11
POA4425	0-4	4
POA4425	5-14	28
POA4425	15-19	3
POA4425	25+	4
POA4426	5-14	9
POA4426	15-19	4
POA4427	0-4	5
POA4427	5-14	36
POA4427	15-19	12
POA4427	25+	5
POA4428	0-4	7
POA4428	5-14	81
POA4428	15-19	28
POA4428	20-24	3
POA4428	25+	7
POA4454	0-4	6
POA4454	5-14	66
POA4454	15-19	14
POA4454	20-24	3
POA4454	25+	8
POA4455	0-4	143
POA4455	5-14	1132
POA4455	15-19	290
POA4455	20-24	104
POA4455	25+	233
POA4461	5-14	3
POA4462	0-4	3
POA4462	5-14	10
POA4465	0-4	14
POA4465	5-14	160
POA4465	15-19	38
POA4465	20-24	4
POA4465	25+	19
POA4467	5-14	11
POA4467	15-19	4
POA4468	5-14	20
POA4468	15-19	4
POA4468	20-24	3
POA4468	25+	3
POA4470	0-4	31
POA4470	5-14	325
POA4470	15-19	85
POA4470	20-24	27
POA4470	25+	78
POA4472	0-4	15
POA4472	5-14	138
POA4472	15-19	27
POA4472	20-24	4
POA4472	25+	13
POA4477	0-4	8
POA4477	5-14	67
POA4477	15-19	14
POA4477	25+	13
POA4478	0-4	7
POA4478	5-14	56
POA4478	15-19	9
POA4478	25+	12
POA4480	0-4	13
POA4480	5-14	67
POA4480	15-19	8
POA4480	20-24	3
POA4480	25+	12
POA4481	5-14	4
POA4481	25+	4
POA4482	5-14	6
POA4482	25+	3
POA4486	0-4	13
POA4486	5-14	66
POA4486	15-19	10
POA4486	20-24	6
POA4486	25+	6
POA4487	0-4	38
POA4487	5-14	396
POA4487	15-19	104
POA4487	20-24	25
POA4487	25+	59
POA4488	5-14	30
POA4488	15-19	4
POA4488	20-24	8
POA4488	25+	6
POA4489	5-14	11
POA4489	25+	3
POA4490	0-4	26
POA4490	5-14	184
POA4490	15-19	28
POA4490	20-24	10
POA4490	25+	27
POA4491	5-14	7
POA4492	5-14	39
POA4492	15-19	11
POA4492	25+	11
POA4494	0-4	3
POA4494	5-14	21
POA4494	25+	3
POA4496	5-14	26
POA4496	25+	6
POA4497	0-4	7
POA4497	5-14	33
POA4497	15-19	7
POA4497	20-24	4
POA4497	25+	6
POA4498	0-4	8
POA4498	5-14	26
POA4498	20-24	4
POA4498	25+	5
POA4500	0-4	914
POA4500	5-14	6346
POA4500	15-19	2304
POA4500	20-24	859
POA4500	25+	1749
POA4501	0-4	114
POA4501	5-14	679
POA4501	15-19	227
POA4501	20-24	100
POA4501	25+	225
POA4502	0-4	155
POA4502	5-14	1131
POA4502	15-19	448
POA4502	20-24	170
POA4502	25+	356
POA4503	0-4	1132
POA4503	5-14	7244
POA4503	15-19	2224
POA4503	20-24	904
POA4503	25+	2181
POA4504	0-4	437
POA4504	5-14	3583
POA4504	15-19	1247
POA4504	20-24	372
POA4504	25+	729
POA4505	0-4	472
POA4505	5-14	3295
POA4505	15-19	1181
POA4505	20-24	434
POA4505	25+	833
POA4506	0-4	441
POA4506	5-14	3327
POA4506	15-19	1029
POA4506	20-24	371
POA4506	25+	857
POA4507	0-4	107
POA4507	5-14	1351
POA4507	15-19	518
POA4507	20-24	109
POA4507	25+	381
POA4508	0-4	274
POA4508	5-14	2469
POA4508	15-19	839
POA4508	20-24	215
POA4508	25+	547
POA4509	0-4	837
POA4509	5-14	6408
POA4509	15-19	2162
POA4509	20-24	724
POA4509	25+	1760
POA4510	0-4	971
POA4510	5-14	7061
POA4510	15-19	2127
POA4510	20-24	674
POA4510	25+	1811
POA4511	0-4	144
POA4511	5-14	1055
POA4511	15-19	403
POA4511	20-24	94
POA4511	25+	218
POA4512	0-4	44
POA4512	5-14	429
POA4512	15-19	150
POA4512	20-24	50
POA4512	25+	93
POA4514	0-4	107
POA4514	5-14	830
POA4514	15-19	273
POA4514	20-24	48
POA4514	25+	169
POA4515	0-4	26
POA4515	5-14	496
POA4515	15-19	176
POA4515	20-24	30
POA4515	25+	86
POA4516	0-4	76
POA4516	5-14	580
POA4516	15-19	200
POA4516	20-24	65
POA4516	25+	112
POA4517	0-4	13
POA4517	5-14	90
POA4517	15-19	34
POA4517	20-24	12
POA4517	25+	29
POA4518	0-4	86
POA4518	5-14	712
POA4518	15-19	224
POA4518	20-24	60
POA4518	25+	191
POA4519	0-4	144
POA4519	5-14	1163
POA4519	15-19	385
POA4519	20-24	124
POA4519	25+	302
POA4520	0-4	206
POA4520	5-14	2073
POA4520	15-19	832
POA4520	20-24	298
POA4520	25+	426
POA4521	0-4	65
POA4521	5-14	719
POA4521	15-19	238
POA4521	20-24	57
POA4521	25+	164
POA4550	0-4	82
POA4550	5-14	577
POA4550	15-19	171
POA4550	20-24	80
POA4550	25+	183
POA4551	0-4	1067
POA4551	5-14	8013
POA4551	15-19	2830
POA4551	20-24	948
POA4551	25+	2325
POA4552	0-4	73
POA4552	5-14	778
POA4552	15-19	292
POA4552	20-24	64
POA4552	25+	275
POA4553	0-4	230
POA4553	5-14	1512
POA4553	15-19	573
POA4553	20-24	240
POA4553	25+	423
POA4554	0-4	20
POA4554	5-14	231
POA4554	15-19	105
POA4554	20-24	24
POA4554	25+	73
POA4555	0-4	116
POA4555	5-14	977
POA4555	15-19	368
POA4555	20-24	101
POA4555	25+	259
POA4556	0-4	697
POA4556	5-14	5733
POA4556	15-19	2590
POA4556	20-24	1239
POA4556	25+	1964
POA4557	0-4	312
POA4557	5-14	2659
POA4557	15-19	978
POA4557	20-24	380
POA4557	25+	854
POA4558	0-4	253
POA4558	5-14	1610
POA4558	15-19	632
POA4558	20-24	462
POA4558	25+	1009
POA4559	0-4	105
POA4559	5-14	972
POA4559	15-19	400
POA4559	20-24	126
POA4559	25+	277
POA4560	0-4	613
POA4560	5-14	4320
POA4560	15-19	1332
POA4560	20-24	441
POA4560	25+	1252
POA4561	0-4	153
POA4561	5-14	1181
POA4561	15-19	337
POA4561	20-24	71
POA4561	25+	268
POA4562	0-4	115
POA4562	5-14	1202
POA4562	15-19	441
POA4562	20-24	95
POA4562	25+	254
POA4563	0-4	105
POA4563	5-14	1056
POA4563	15-19	380
POA4563	20-24	77
POA4563	25+	262
POA4564	0-4	120
POA4564	5-14	1067
POA4564	15-19	411
POA4564	20-24	180
POA4564	25+	413
POA4565	0-4	156
POA4565	5-14	1531
POA4565	15-19	596
POA4565	20-24	132
POA4565	25+	355
POA4566	0-4	76
POA4566	5-14	742
POA4566	15-19	307
POA4566	20-24	72
POA4566	25+	223
POA4567	0-4	137
POA4567	5-14	1230
POA4567	15-19	495
POA4567	20-24	127
POA4567	25+	365
POA4568	0-4	38
POA4568	5-14	425
POA4568	15-19	159
POA4568	20-24	24
POA4568	25+	91
POA4569	0-4	17
POA4569	5-14	211
POA4569	15-19	60
POA4569	20-24	9
POA4569	25+	65
POA4570	0-4	530
POA4570	5-14	5314
POA4570	15-19	1818
POA4570	20-24	364
POA4570	25+	1163
POA4571	0-4	5
POA4571	5-14	103
POA4571	15-19	29
POA4571	20-24	8
POA4571	25+	29
POA4572	0-4	27
POA4572	5-14	308
POA4572	15-19	145
POA4572	20-24	103
POA4572	25+	204
POA4573	0-4	571
POA4573	5-14	4232
POA4573	15-19	1446
POA4573	20-24	371
POA4573	25+	1104
POA4574	0-4	15
POA4574	5-14	151
POA4574	15-19	32
POA4574	20-24	15
POA4574	25+	24
POA4575	0-4	415
POA4575	5-14	3070
POA4575	15-19	1208
POA4575	20-24	529
POA4575	25+	990
POA4580	0-4	21
POA4580	5-14	286
POA4580	15-19	88
POA4580	20-24	20
POA4580	25+	69
POA4581	0-4	11
POA4581	5-14	93
POA4581	15-19	27
POA4581	20-24	5
POA4581	25+	22
POA4600	0-4	5
POA4600	5-14	111
POA4600	15-19	22
POA4600	25+	23
POA4601	0-4	12
POA4601	5-14	108
POA4601	15-19	47
POA4601	20-24	5
POA4601	25+	21
POA4605	0-4	53
POA4605	5-14	689
POA4605	15-19	146
POA4605	20-24	28
POA4605	25+	82
POA4606	0-4	20
POA4606	5-14	217
POA4606	15-19	79
POA4606	20-24	16
POA4606	25+	52
POA4608	0-4	10
POA4608	5-14	104
POA4608	15-19	33
POA4608	20-24	3
POA4608	25+	16
POA4610	0-4	216
POA4610	5-14	1822
POA4610	15-19	550
POA4610	20-24	127
POA4610	25+	376
POA4611	5-14	12
POA4611	15-19	3
POA4612	5-14	23
POA4612	15-19	3
POA4613	0-4	9
POA4613	5-14	89
POA4613	15-19	18
POA4613	20-24	6
POA4613	25+	7
POA4614	0-4	15
POA4614	5-14	132
POA4614	15-19	32
POA4614	20-24	8
POA4614	25+	15
POA4615	0-4	42
POA4615	5-14	669
POA4615	15-19	225
POA4615	20-24	32
POA4615	25+	104
POA4620	0-4	3
POA4620	5-14	31
POA4620	15-19	6
POA4620	20-24	6
POA4620	25+	5
POA4621	0-4	17
POA4621	5-14	167
POA4621	15-19	48
POA4621	20-24	6
POA4621	25+	29
POA4625	0-4	16
POA4625	5-14	237
POA4625	15-19	86
POA4625	20-24	18
POA4625	25+	50
POA4626	0-4	18
POA4626	5-14	200
POA4626	15-19	49
POA4626	20-24	18
POA4626	25+	54
POA4627	0-4	8
POA4627	5-14	104
POA4627	15-19	26
POA4627	20-24	4
POA4627	25+	8
POA4630	0-4	15
POA4630	5-14	237
POA4630	15-19	79
POA4630	20-24	14
POA4630	25+	37
POA4650	0-4	336
POA4650	5-14	3568
POA4650	15-19	1179
POA4650	20-24	231
POA4650	25+	785
POA4655	0-4	801
POA4655	5-14	7207
POA4655	15-19	2302
POA4655	20-24	488
POA4655	25+	1815
POA4659	0-4	41
POA4659	5-14	382
POA4659	15-19	117
POA4659	20-24	19
POA4659	25+	92
POA4660	0-4	57
POA4660	5-14	624
POA4660	15-19	229
POA4660	20-24	47
POA4660	25+	131
POA4662	0-4	8
POA4662	5-14	117
POA4662	15-19	36
POA4662	20-24	3
POA4662	25+	16
POA4670	0-4	1037
POA4670	5-14	9564
POA4670	15-19	3135
POA4670	20-24	773
POA4670	25+	2259
POA4671	0-4	44
POA4671	5-14	575
POA4671	15-19	231
POA4671	20-24	43
POA4671	25+	122
POA4673	0-4	6
POA4673	5-14	52
POA4673	15-19	22
POA4673	20-24	4
POA4673	25+	12
POA4674	0-4	11
POA4674	5-14	119
POA4674	15-19	38
POA4674	20-24	3
POA4674	25+	30
POA4676	5-14	15
POA4676	15-19	5
POA4677	0-4	36
POA4677	5-14	402
POA4677	15-19	111
POA4677	20-24	17
POA4677	25+	90
POA4678	0-4	6
POA4678	5-14	81
POA4678	15-19	24
POA4678	20-24	3
POA4678	25+	9
POA4680	0-4	961
POA4680	5-14	8056
POA4680	15-19	2483
POA4680	20-24	480
POA4680	25+	1718
POA4694	5-14	11
POA4694	15-19	5
POA4695	0-4	18
POA4695	5-14	145
POA4695	15-19	39
POA4695	25+	16
POA4697	5-14	17
POA4699	5-14	76
POA4699	15-19	17
POA4699	20-24	3
POA4699	25+	12
POA4700	0-4	208
POA4700	5-14	1974
POA4700	15-19	904
POA4700	20-24	303
POA4700	25+	558
POA4701	0-4	677
POA4701	5-14	5666
POA4701	15-19	1778
POA4701	20-24	623
POA4701	25+	1450
POA4702	0-4	461
POA4702	5-14	3964
POA4702	15-19	1057
POA4702	20-24	290
POA4702	25+	703
POA4703	0-4	336
POA4703	5-14	3139
POA4703	15-19	1089
POA4703	20-24	251
POA4703	25+	689
POA4704	5-14	8
POA4705	0-4	4
POA4705	5-14	35
POA4705	15-19	7
POA4705	25+	4
POA4706	5-14	10
POA4707	0-4	3
POA4707	5-14	16
POA4707	15-19	8
POA4707	25+	5
POA4709	0-4	11
POA4709	5-14	122
POA4709	15-19	25
POA4709	20-24	3
POA4709	25+	25
POA4710	0-4	81
POA4710	5-14	618
POA4710	15-19	155
POA4710	20-24	16
POA4710	25+	120
POA4711	0-4	30
POA4711	5-14	236
POA4711	15-19	92
POA4711	20-24	35
POA4711	25+	42
POA4712	0-4	7
POA4712	5-14	35
POA4712	15-19	7
POA4712	20-24	5
POA4712	25+	6
POA4713	0-4	16
POA4713	5-14	194
POA4713	15-19	33
POA4713	25+	11
POA4714	0-4	16
POA4714	5-14	239
POA4714	15-19	63
POA4714	20-24	22
POA4714	25+	53
POA4715	0-4	80
POA4715	5-14	919
POA4715	15-19	248
POA4715	20-24	44
POA4715	25+	141
POA4716	0-4	8
POA4716	5-14	117
POA4716	15-19	24
POA4716	25+	13
POA4717	0-4	87
POA4717	5-14	643
POA4717	15-19	180
POA4717	20-24	27
POA4717	25+	149
POA4718	0-4	33
POA4718	5-14	342
POA4718	15-19	68
POA4718	20-24	13
POA4718	25+	45
POA4719	0-4	17
POA4719	5-14	101
POA4719	15-19	26
POA4719	20-24	4
POA4719	25+	25
POA4720	0-4	289
POA4720	5-14	2441
POA4720	15-19	645
POA4720	20-24	162
POA4720	25+	471
POA4721	0-4	62
POA4721	5-14	495
POA4721	15-19	97
POA4721	20-24	20
POA4721	25+	68
POA4722	0-4	24
POA4722	5-14	216
POA4722	15-19	36
POA4722	20-24	18
POA4722	25+	32
POA4723	0-4	23
POA4723	5-14	211
POA4723	15-19	47
POA4723	25+	20
POA4724	0-4	11
POA4724	5-14	51
POA4724	15-19	14
POA4724	20-24	7
POA4724	25+	16
POA4725	0-4	13
POA4725	5-14	185
POA4725	15-19	44
POA4725	20-24	10
POA4725	25+	37
POA4726	0-4	4
POA4726	5-14	57
POA4726	15-19	16
POA4726	20-24	3
POA4726	25+	5
POA4727	5-14	43
POA4727	15-19	4
POA4727	25+	13
POA4728	0-4	3
POA4728	5-14	30
POA4728	15-19	3
POA4728	25+	4
POA4730	0-4	42
POA4730	5-14	369
POA4730	15-19	89
POA4730	20-24	22
POA4730	25+	92
POA4731	0-4	3
POA4731	5-14	20
POA4731	25+	7
POA4732	0-4	3
POA4732	5-14	13
POA4732	15-19	3
POA4732	20-24	3
POA4733	0-4	5
POA4733	5-14	13
POA4733	20-24	5
POA4733	25+	3
POA4735	0-4	12
POA4735	5-14	94
POA4735	15-19	16
POA4735	20-24	9
POA4735	25+	11
POA4736	5-14	21
POA4736	15-19	5
POA4737	0-4	110
POA4737	5-14	984
POA4737	15-19	330
POA4737	20-24	61
POA4737	25+	169
POA4738	0-4	12
POA4738	5-14	138
POA4738	15-19	33
POA4738	20-24	3
POA4738	25+	12
POA4739	0-4	4
POA4739	5-14	26
POA4739	15-19	5
POA4739	20-24	3
POA4740	0-4	1318
POA4740	5-14	10729
POA4740	15-19	3379
POA4740	20-24	1029
POA4740	25+	2563
POA4741	0-4	66
POA4741	5-14	765
POA4741	15-19	283
POA4741	20-24	48
POA4741	25+	122
POA4742	0-4	9
POA4742	5-14	86
POA4742	15-19	8
POA4742	20-24	3
POA4742	25+	14
POA4743	0-4	10
POA4743	5-14	59
POA4743	15-19	12
POA4743	20-24	4
POA4743	25+	29
POA4744	0-4	199
POA4744	5-14	1423
POA4744	15-19	312
POA4744	20-24	85
POA4744	25+	296
POA4745	0-4	31
POA4745	5-14	372
POA4745	15-19	78
POA4745	20-24	19
POA4745	25+	66
POA4746	0-4	31
POA4746	5-14	201
POA4746	15-19	36
POA4746	20-24	22
POA4746	25+	43
POA4750	0-4	105
POA4750	5-14	929
POA4750	15-19	275
POA4750	20-24	66
POA4750	25+	227
POA4751	0-4	84
POA4751	5-14	591
POA4751	15-19	182
POA4751	20-24	58
POA4751	25+	100
POA4753	0-4	103
POA4753	5-14	795
POA4753	15-19	197
POA4753	20-24	42
POA4753	25+	142
POA4754	0-4	32
POA4754	5-14	342
POA4754	15-19	97
POA4754	20-24	31
POA4754	25+	54
POA4756	0-4	13
POA4756	5-14	69
POA4756	15-19	22
POA4756	25+	18
POA4757	5-14	44
POA4757	15-19	11
POA4757	25+	7
POA4798	5-14	84
POA4798	15-19	26
POA4798	20-24	3
POA4798	25+	6
POA4799	0-4	8
POA4799	5-14	82
POA4799	15-19	32
POA4799	20-24	3
POA4799	25+	16
POA4800	0-4	132
POA4800	5-14	1274
POA4800	15-19	387
POA4800	20-24	54
POA4800	25+	201
POA4802	0-4	148
POA4802	5-14	1204
POA4802	15-19	361
POA4802	20-24	137
POA4802	25+	456
POA4804	0-4	12
POA4804	5-14	205
POA4804	15-19	31
POA4804	20-24	8
POA4804	25+	24
POA4805	0-4	151
POA4805	5-14	1363
POA4805	15-19	355
POA4805	20-24	68
POA4805	25+	256
POA4806	0-4	39
POA4806	5-14	387
POA4806	15-19	146
POA4806	20-24	16
POA4806	25+	66
POA4807	0-4	115
POA4807	5-14	1104
POA4807	15-19	364
POA4807	20-24	71
POA4807	25+	190
POA4808	0-4	12
POA4808	5-14	127
POA4808	15-19	36
POA4808	20-24	12
POA4808	25+	10
POA4809	0-4	12
POA4809	5-14	100
POA4809	15-19	33
POA4809	20-24	9
POA4809	25+	20
POA4810	0-4	244
POA4810	5-14	1873
POA4810	15-19	800
POA4810	20-24	497
POA4810	25+	1072
POA4811	0-4	204
POA4811	5-14	1462
POA4811	15-19	527
POA4811	20-24	281
POA4811	25+	463
POA4812	0-4	257
POA4812	5-14	2094
POA4812	15-19	869
POA4812	20-24	373
POA4812	25+	799
POA4814	0-4	666
POA4814	5-14	5479
POA4814	15-19	2654
POA4814	20-24	1724
POA4814	25+	1947
POA4815	0-4	328
POA4815	5-14	2980
POA4815	15-19	919
POA4815	20-24	323
POA4815	25+	635
POA4816	0-4	91
POA4816	5-14	1056
POA4816	15-19	239
POA4816	20-24	45
POA4816	25+	189
POA4817	0-4	563
POA4817	5-14	4182
POA4817	15-19	1602
POA4817	20-24	551
POA4817	25+	1150
POA4818	0-4	780
POA4818	5-14	4942
POA4818	15-19	1251
POA4818	20-24	453
POA4818	25+	1251
POA4819	0-4	11
POA4819	5-14	169
POA4819	15-19	50
POA4819	20-24	7
POA4819	25+	60
POA4820	0-4	104
POA4820	5-14	1424
POA4820	15-19	531
POA4820	20-24	54
POA4820	25+	178
POA4821	0-4	25
POA4821	5-14	156
POA4821	15-19	25
POA4821	20-24	9
POA4821	25+	33
POA4822	0-4	16
POA4822	5-14	84
POA4822	15-19	5
POA4822	25+	9
POA4823	0-4	18
POA4823	5-14	79
POA4823	15-19	17
POA4823	20-24	10
POA4823	25+	21
POA4824	0-4	51
POA4824	5-14	339
POA4824	15-19	78
POA4824	20-24	24
POA4824	25+	73
POA4825	0-4	334
POA4825	5-14	2652
POA4825	15-19	663
POA4825	20-24	170
POA4825	25+	645
POA4828	0-4	5
POA4828	5-14	23
POA4828	25+	6
POA4829	0-4	5
POA4829	5-14	51
POA4829	15-19	3
POA4829	25+	10
POA4830	0-4	36
POA4830	5-14	260
POA4830	15-19	25
POA4830	20-24	6
POA4830	25+	14
POA4849	0-4	13
POA4849	5-14	81
POA4849	15-19	20
POA4849	20-24	7
POA4849	25+	16
POA4850	0-4	115
POA4850	5-14	1074
POA4850	15-19	353
POA4850	20-24	57
