POA_CODE_2021	OnlyEnglishSpokenHome	Sex	persons
POA3822	1	M	474
POA3823	0	F	29
POA3823	0	M	26
POA3823	1	F	998
POA3823	1	M	979
POA3824	0	F	122
POA3824	0	M	108
POA3824	1	F	2515
POA3824	1	M	2384
POA3825	0	F	609
POA3825	0	M	499
POA3825	1	F	9328
POA3825	1	M	9122
POA3831	0	F	27
POA3831	0	M	26
POA3831	1	F	872
POA3831	1	M	905
POA3832	1	F	129
POA3832	1	M	111
POA3833	0	F	17
POA3833	0	M	13
POA3833	1	F	115
POA3833	1	M	140
POA3835	0	F	11
POA3835	0	M	8
POA3835	1	F	205
POA3835	1	M	217
POA3840	0	F	878
POA3840	0	M	754
POA3840	1	F	6929
POA3840	1	M	6930
POA3842	0	F	130
POA3842	0	M	116
POA3842	1	F	2165
POA3842	1	M	2109
POA3844	0	F	1129
POA3844	0	M	978
POA3844	1	F	14036
POA3844	1	M	13194
POA3847	0	F	44
POA3847	0	M	36
POA3847	1	F	977
POA3847	1	M	958
POA3850	0	F	529
POA3850	0	M	435
POA3850	1	F	7059
POA3850	1	M	6484
POA3851	0	F	92
POA3851	0	M	89
POA3851	1	F	2310
POA3851	1	M	2569
POA3852	0	M	7
POA3852	1	F	61
POA3852	1	M	140
POA3854	0	F	16
POA3854	0	M	15
POA3854	1	F	691
POA3854	1	M	685
POA3856	0	F	4
POA3856	1	F	505
POA3856	1	M	481
POA3857	1	F	176
POA3857	1	M	166
POA3858	0	F	56
POA3858	0	M	43
POA3858	1	F	1307
POA3858	1	M	1382
POA3859	0	F	21
POA3859	0	M	27
POA3859	1	F	406
POA3859	1	M	417
POA3860	0	F	95
POA3860	0	M	104
POA3860	1	F	3501
POA3860	1	M	3287
POA3862	0	F	32
POA3862	0	M	28
POA3862	1	F	1634
POA3862	1	M	1642
POA3864	1	F	103
POA3864	1	M	106
POA3865	0	F	19
POA3865	0	M	41
POA3865	1	F	197
POA3865	1	M	227
POA3869	0	F	24
POA3869	0	M	18
POA3869	1	F	819
POA3869	1	M	790
POA3870	0	F	23
POA3870	0	M	27
POA3870	1	F	581
POA3870	1	M	569
POA3871	0	F	63
POA3871	0	M	48
POA3871	1	F	1355
POA3871	1	M	1348
POA3873	1	F	134
POA3873	1	M	167
POA3874	0	F	8
POA3874	0	M	6
POA3874	1	F	268
POA3874	1	M	275
POA3875	0	F	534
POA3875	0	M	430
POA3875	1	F	9133
POA3875	1	M	8515
POA3878	0	F	23
POA3878	0	M	16
POA3878	1	F	619
POA3878	1	M	590
POA3880	0	F	69
POA3880	0	M	59
POA3880	1	F	2093
POA3880	1	M	1868
POA3882	0	F	25
POA3882	0	M	18
POA3882	1	F	618
POA3882	1	M	614
POA3885	0	F	27
POA3885	0	M	17
POA3885	1	F	833
POA3885	1	M	863
POA3886	0	F	9
POA3886	0	M	8
POA3886	1	F	176
POA3886	1	M	193
POA3887	1	F	97
POA3887	1	M	129
POA3888	0	F	55
POA3888	0	M	46
POA3888	1	F	1512
POA3888	1	M	1556
POA3889	1	F	59
POA3889	1	M	87
POA3890	0	F	11
POA3890	0	M	8
POA3890	1	F	129
POA3890	1	M	149
POA3891	1	F	42
POA3891	1	M	48
POA3892	0	F	37
POA3892	0	M	22
POA3892	1	F	539
POA3892	1	M	507
POA3893	1	F	12
POA3893	1	M	9
POA3895	0	M	7
POA3895	1	F	86
POA3895	1	M	95
POA3896	0	F	5
POA3896	0	M	4
POA3896	1	F	145
POA3896	1	M	166
POA3898	0	F	14
POA3898	0	M	3
POA3898	1	F	282
POA3898	1	M	301
POA3900	0	F	4
POA3900	1	F	54
POA3900	1	M	75
POA3902	1	F	194
POA3902	1	M	181
POA3903	0	F	18
POA3903	0	M	11
POA3903	1	F	372
POA3903	1	M	401
POA3904	0	F	33
POA3904	0	M	24
POA3904	1	F	872
POA3904	1	M	867
POA3909	0	F	214
POA3909	0	M	165
POA3909	1	F	3757
POA3909	1	M	3722
POA3910	0	F	724
POA3910	0	M	594
POA3910	1	F	11016
POA3910	1	M	10474
POA3911	0	F	98
POA3911	0	M	74
POA3911	1	F	1600
POA3911	1	M	1618
POA3912	0	F	307
POA3912	0	M	274
POA3912	1	F	7354
POA3912	1	M	7043
POA3913	0	F	56
POA3913	0	M	55
POA3913	1	F	1633
POA3913	1	M	1602
POA3915	0	F	270
POA3915	0	M	247
POA3915	1	F	4968
POA3915	1	M	4477
POA3916	0	F	13
POA3916	0	M	11
POA3916	1	F	479
POA3916	1	M	483
POA3918	0	F	76
POA3918	0	M	51
POA3918	1	F	2001
POA3918	1	M	2001
POA3919	0	F	49
POA3919	0	M	34
POA3919	1	F	1545
POA3919	1	M	1542
POA3920	0	F	18
POA3920	0	M	53
POA3920	1	F	282
POA3920	1	M	737
POA3921	0	F	7
POA3921	0	M	11
POA3921	1	F	62
POA3921	1	M	58
POA3922	0	F	368
POA3922	0	M	325
POA3922	1	F	4552
POA3922	1	M	4211
POA3923	0	F	11
POA3923	0	M	8
POA3923	1	F	360
POA3923	1	M	379
POA3925	0	F	123
POA3925	0	M	112
POA3925	1	F	1974
POA3925	1	M	1874
POA3926	0	F	53
POA3926	0	M	36
POA3926	1	F	1608
POA3926	1	M	1522
POA3927	0	F	26
POA3927	0	M	24
POA3927	1	F	871
POA3927	1	M	804
POA3928	0	F	5
POA3928	0	M	6
POA3928	1	F	203
POA3928	1	M	195
POA3929	0	F	20
POA3929	0	M	21
POA3929	1	F	488
POA3929	1	M	478
POA3930	0	F	655
POA3930	0	M	529
POA3930	1	F	8691
POA3930	1	M	8283
POA3931	0	F	807
POA3931	0	M	634
POA3931	1	F	12323
POA3931	1	M	10798
POA3933	0	F	17
POA3933	0	M	16
POA3933	1	F	465
POA3933	1	M	464
POA3934	0	F	524
POA3934	0	M	448
POA3934	1	F	9455
POA3934	1	M	8736
POA3936	0	F	579
POA3936	0	M	545
POA3936	1	F	5887
POA3936	1	M	5546
POA3937	0	F	33
POA3937	0	M	28
POA3937	1	F	746
POA3937	1	M	789
POA3938	0	F	78
POA3938	0	M	84
POA3938	1	F	1512
POA3938	1	M	1447
POA3939	0	F	498
POA3939	0	M	433
POA3939	1	F	7241
POA3939	1	M	6577
POA3940	0	F	195
POA3940	0	M	170
POA3940	1	F	2406
POA3940	1	M	2049
POA3941	0	F	502
POA3941	0	M	506
POA3941	1	F	5792
POA3941	1	M	5747
POA3942	0	F	73
POA3942	0	M	63
POA3942	1	F	1229
POA3942	1	M	1193
POA3943	0	F	39
POA3943	0	M	43
POA3943	1	F	866
POA3943	1	M	860
POA3944	0	F	10
POA3944	0	M	10
POA3944	1	F	346
POA3944	1	M	354
POA3945	0	F	17
POA3945	0	M	11
POA3945	1	F	472
POA3945	1	M	510
POA3946	1	F	145
POA3946	1	M	136
POA3950	0	F	133
POA3950	0	M	101
POA3950	1	F	2349
POA3950	1	M	2289
POA3951	0	M	7
POA3951	1	F	476
POA3951	1	M	474
POA3953	0	F	204
POA3953	0	M	155
POA3953	1	F	3772
POA3953	1	M	3572
POA3954	0	F	6
POA3954	0	M	7
POA3954	1	F	171
POA3954	1	M	169
POA3956	0	F	68
POA3956	0	M	58
POA3956	1	F	1350
POA3956	1	M	1378
POA3957	1	F	149
POA3957	1	M	149
POA3958	0	F	6
POA3958	0	M	3
POA3958	1	F	114
POA3958	1	M	125
POA3959	0	F	19
POA3959	0	M	17
POA3959	1	F	538
POA3959	1	M	560
POA3960	0	F	65
POA3960	0	M	61
POA3960	1	F	1217
POA3960	1	M	1141
POA3962	0	F	19
POA3962	0	M	15
POA3962	1	F	413
POA3962	1	M	425
POA3964	1	F	81
POA3964	1	M	83
POA3965	0	F	7
POA3965	0	M	8
POA3965	1	F	86
POA3965	1	M	99
POA3966	0	F	12
POA3966	0	M	9
POA3966	1	F	231
POA3966	1	M	258
POA3967	1	F	50
POA3967	1	M	52
POA3971	0	F	68
POA3971	0	M	54
POA3971	1	F	1881
POA3971	1	M	1834
POA3975	0	F	5264
POA3975	0	M	5113
POA3975	1	F	3334
POA3975	1	M	3474
POA3976	0	F	6837
POA3976	0	M	7009
POA3976	1	F	4983
POA3976	1	M	5332
POA3977	0	F	21073
POA3977	0	M	20790
POA3977	1	F	34881
POA3977	1	M	34440
POA3978	0	F	11127
POA3978	0	M	10947
POA3978	1	F	9753
POA3978	1	M	9532
POA3979	0	F	3
POA3979	0	M	3
POA3979	1	F	157
POA3979	1	M	163
POA3980	0	F	49
POA3980	0	M	47
POA3980	1	F	1576
POA3980	1	M	1682
POA3981	0	F	135
POA3981	0	M	131
POA3981	1	F	2510
POA3981	1	M	2382
POA3984	0	F	147
POA3984	0	M	139
POA3984	1	F	3264
POA3984	1	M	3314
POA3987	0	F	30
POA3987	0	M	24
POA3987	1	F	741
POA3987	1	M	725
POA3988	0	F	18
POA3988	0	M	27
POA3988	1	F	487
POA3988	1	M	490
POA3990	0	F	5
POA3990	1	F	54
POA3990	1	M	49
POA3991	0	M	3
POA3991	1	F	183
POA3991	1	M	181
POA3992	0	F	22
POA3992	0	M	14
POA3992	1	F	561
POA3992	1	M	594
POA3995	0	F	332
POA3995	0	M	257
POA3995	1	F	5297
POA3995	1	M	5018
POA3996	0	F	127
POA3996	0	M	130
POA3996	1	F	3190
POA3996	1	M	2923
POA4000	0	F	4089
POA4000	0	M	3690
POA4000	1	F	4850
POA4000	1	M	6023
POA4005	0	F	1315
POA4005	0	M	1184
POA4005	1	F	7260
POA4005	1	M	6848
POA4006	0	F	3055
POA4006	0	M	2774
POA4006	1	F	7888
POA4006	1	M	8727
POA4007	0	F	1336
POA4007	0	M	1061
POA4007	1	F	6261
POA4007	1	M	5899
POA4008	0	F	16
POA4008	0	M	16
POA4008	1	F	100
POA4008	1	M	113
POA4009	1	M	5
POA4010	0	F	277
POA4010	0	M	245
POA4010	1	F	1354
POA4010	1	M	1363
POA4011	0	F	1262
POA4011	0	M	1088
POA4011	1	F	6688
POA4011	1	M	6226
POA4012	0	F	1958
POA4012	0	M	1726
POA4012	1	F	9539
POA4012	1	M	9321
POA4013	0	F	421
POA4013	0	M	409
POA4013	1	F	1918
POA4013	1	M	1937
POA4014	0	F	970
POA4014	0	M	784
POA4014	1	F	5445
POA4014	1	M	5542
POA4017	0	F	2220
POA4017	0	M	1898
POA4017	1	F	16405
POA4017	1	M	16013
POA4018	0	F	2426
POA4018	0	M	2304
POA4018	1	F	4832
POA4018	1	M	4042
POA4019	0	F	673
POA4019	0	M	522
POA4019	1	F	9396
POA4019	1	M	8824
POA4020	0	F	1001
POA4020	0	M	799
POA4020	1	F	11834
POA4020	1	M	10795
POA4021	0	F	363
POA4021	0	M	274
POA4021	1	F	4420
POA4021	1	M	4089
POA4022	0	F	346
POA4022	0	M	326
POA4022	1	F	3567
POA4022	1	M	2938
POA4025	0	F	11
POA4025	0	M	15
POA4025	1	F	78
POA4025	1	M	107
POA4030	0	F	1585
POA4030	0	M	1367
POA4030	1	F	7427
POA4030	1	M	7359
POA4031	0	F	933
POA4031	0	M	812
POA4031	1	F	6151
POA4031	1	M	5930
POA4032	0	F	2297
POA4032	0	M	1917
POA4032	1	F	6859
POA4032	1	M	6179
POA4034	0	F	4724
POA4034	0	M	4170
POA4034	1	F	18353
POA4034	1	M	17559
POA4035	0	F	2154
POA4035	0	M	1928
POA4035	1	F	11567
POA4035	1	M	11107
POA4036	0	F	484
POA4036	0	M	474
POA4036	1	F	2893
POA4036	1	M	2906
POA4037	0	F	270
POA4037	0	M	240
POA4037	1	F	3560
POA4037	1	M	3629
POA4051	0	F	1815
POA4051	0	M	1604
POA4051	1	F	12500
POA4051	1	M	12558
POA4053	0	F	3058
POA4053	0	M	2605
POA4053	1	F	20660
POA4053	1	M	19680
POA4054	0	F	675
POA4054	0	M	540
POA4054	1	F	6359
POA4054	1	M	6048
POA4055	0	F	980
POA4055	0	M	828
POA4055	1	F	10085
POA4055	1	M	10047
POA4059	0	F	1739
POA4059	0	M	1443
POA4059	1	F	5059
POA4059	1	M	5002
POA4060	0	F	625
POA4060	0	M	547
POA4060	1	F	6002
POA4060	1	M	5975
POA4061	0	F	974
POA4061	0	M	819
POA4061	1	F	7718
POA4061	1	M	7492
POA4064	0	F	844
POA4064	0	M	733
POA4064	1	F	5125
POA4064	1	M	5060
POA4065	0	F	463
POA4065	0	M	358
POA4065	1	F	4626
POA4065	1	M	4456
POA4066	0	F	2079
POA4066	0	M	1831
POA4066	1	F	6992
POA4066	1	M	7018
POA4067	0	F	1966
POA4067	0	M	1938
POA4067	1	F	3928
POA4067	1	M	3789
POA4068	0	F	3913
POA4068	0	M	3465
POA4068	1	F	8792
POA4068	1	M	8680
POA4069	0	F	3369
POA4069	0	M	2895
POA4069	1	F	14238
POA4069	1	M	14166
POA4070	0	F	900
POA4070	0	M	778
POA4070	1	F	5115
POA4070	1	M	5007
POA4073	0	F	1190
POA4073	0	M	1067
POA4073	1	F	3537
POA4073	1	M	3312
POA4074	0	F	2953
POA4074	0	M	2603
POA4074	1	F	8969
POA4074	1	M	9003
POA4075	0	F	2329
POA4075	0	M	1984
POA4075	1	F	10536
POA4075	1	M	9845
POA4076	0	F	988
POA4076	0	M	927
POA4076	1	F	1249
POA4076	1	M	1561
POA4077	0	F	9457
POA4077	0	M	8805
POA4077	1	F	7483
POA4077	1	M	7423
POA4078	0	F	4555
POA4078	0	M	4029
POA4078	1	F	8502
POA4078	1	M	8171
POA4101	0	F	6141
POA4101	0	M	5328
POA4101	1	F	10460
POA4101	1	M	10524
POA4102	0	F	1764
POA4102	0	M	1607
POA4102	1	F	3251
POA4102	1	M	3529
POA4103	0	F	1715
POA4103	0	M	1596
POA4103	1	F	5544
POA4103	1	M	5602
POA4104	0	F	572
POA4104	0	M	519
POA4104	1	F	2911
POA4104	1	M	2754
POA4105	0	F	1243
POA4105	0	M	1151
POA4105	1	F	5581
POA4105	1	M	5430
POA4106	0	F	241
POA4106	0	M	218
POA4106	1	F	522
POA4106	1	M	578
POA4107	0	F	663
POA4107	0	M	648
POA4107	1	F	2600
POA4107	1	M	2673
POA4108	0	F	1365
POA4108	0	M	1434
POA4108	1	F	1479
POA4108	1	M	1542
POA4109	0	F	10835
POA4109	0	M	10495
POA4109	1	F	6967
POA4109	1	M	7550
POA4110	0	F	3793
POA4110	0	M	3626
POA4110	1	F	4033
POA4110	1	M	3990
POA4111	0	F	90
POA4111	0	M	78
POA4111	1	F	414
POA4111	1	M	444
POA4112	0	F	2440
POA4112	0	M	2321
POA4112	1	F	1782
POA4112	1	M	1863
POA4113	0	F	8323
POA4113	0	M	7988
POA4113	1	F	5901
POA4113	1	M	6036
POA4114	0	F	4609
POA4114	0	M	4749
POA4114	1	F	8325
POA4114	1	M	8407
POA4115	0	F	4145
POA4115	0	M	3752
POA4115	1	F	5800
POA4115	1	M	5755
POA4116	0	F	8331
POA4116	0	M	7537
POA4116	1	F	5178
POA4116	1	M	5281
POA4117	0	F	639
POA4117	0	M	634
POA4117	1	F	731
POA4117	1	M	723
POA4118	0	F	3796
POA4118	0	M	3441
POA4118	1	F	11254
POA4118	1	M	11323
POA4119	0	F	1552
POA4119	0	M	1552
POA4119	1	F	1679
POA4119	1	M	1724
POA4120	0	F	1128
POA4120	0	M	1043
POA4120	1	F	3874
POA4120	1	M	3876
POA4121	0	F	2120
POA4121	0	M	1738
POA4121	1	F	10802
POA4121	1	M	10551
POA4122	0	F	7600
POA4122	0	M	6689
POA4122	1	F	15728
POA4122	1	M	15165
POA4123	0	F	3877
POA4123	0	M	3700
POA4123	1	F	7352
POA4123	1	M	7259
POA4124	0	F	1728
POA4124	0	M	1638
POA4124	1	F	9503
POA4124	1	M	9483
POA4125	0	F	1314
POA4125	0	M	1316
POA4125	1	F	4849
POA4125	1	M	4561
POA4127	0	F	2749
POA4127	0	M	2486
POA4127	1	F	10300
POA4127	1	M	10179
POA4128	0	F	1218
POA4128	0	M	1094
POA4128	1	F	7020
POA4128	1	M	7052
POA4129	0	F	363
POA4129	0	M	317
POA4129	1	F	2912
POA4129	1	M	2905
POA4130	0	F	426
POA4130	0	M	356
POA4130	1	F	4056
POA4130	1	M	4082
POA4131	0	F	1563
POA4131	0	M	1478
POA4131	1	F	3836
POA4131	1	M	3635
POA4132	0	F	3613
POA4132	0	M	3400
POA4132	1	F	8803
POA4132	1	M	8709
POA4133	0	F	2413
POA4133	0	M	2322
POA4133	1	F	8271
POA4133	1	M	7575
POA4151	0	F	1627
POA4151	0	M	1532
POA4151	1	F	7439
POA4151	1	M	6887
POA4152	0	F	4957
POA4152	0	M	4277
POA4152	1	F	19165
POA4152	1	M	17911
POA4153	0	F	462
POA4153	0	M	418
POA4153	1	F	1733
POA4153	1	M	1743
POA4154	0	F	900
POA4154	0	M	826
POA4154	1	F	4809
POA4154	1	M	4683
POA4155	0	F	102
POA4155	0	M	91
POA4155	1	F	606
POA4155	1	M	624
POA4156	0	F	535
POA4156	0	M	493
POA4156	1	F	1162
POA4156	1	M	1138
POA4157	0	F	1054
POA4157	0	M	840
POA4157	1	F	8588
POA4157	1	M	8482
POA4158	0	F	139
POA4158	0	M	111
POA4158	1	F	1777
POA4158	1	M	1719
POA4159	0	F	704
POA4159	0	M	543
POA4159	1	F	6552
POA4159	1	M	6477
POA4160	0	F	785
POA4160	0	M	630
POA4160	1	F	8740
POA4160	1	M	8396
POA4161	0	F	749
POA4161	0	M	628
POA4161	1	F	7255
POA4161	1	M	7226
POA4163	0	F	800
POA4163	0	M	595
POA4163	1	F	7358
POA4163	1	M	6553
POA4164	0	F	936
POA4164	0	M	781
POA4164	1	F	8628
POA4164	1	M	8382
POA4165	0	F	1141
POA4165	0	M	948
POA4165	1	F	18630
POA4165	1	M	17613
POA4169	0	F	1633
POA4169	0	M	1544
POA4169	1	F	5717
POA4169	1	M	6002
POA4170	0	F	1793
POA4170	0	M	1615
POA4170	1	F	11962
POA4170	1	M	11477
POA4171	0	F	981
POA4171	0	M	800
POA4171	1	F	7448
POA4171	1	M	7094
POA4172	0	F	432
POA4172	0	M	338
POA4172	1	F	1991
POA4172	1	M	1990
POA4173	0	F	663
POA4173	0	M	557
POA4173	1	F	3549
POA4173	1	M	3403
POA4174	0	F	191
POA4174	0	M	167
POA4174	1	F	1176
POA4174	1	M	1188
POA4178	0	F	1388
POA4178	0	M	1085
POA4178	1	F	11817
POA4178	1	M	11411
POA4179	0	F	845
POA4179	0	M	686
POA4179	1	F	9205
POA4179	1	M	8796
POA4183	0	F	31
POA4183	0	M	37
POA4183	1	F	891
POA4183	1	M	948
POA4184	0	F	221
POA4184	0	M	163
POA4184	1	F	3628
POA4184	1	M	3761
POA4205	0	F	366
POA4205	0	M	246
POA4205	1	F	2836
POA4205	1	M	2369
POA4207	0	F	3791
POA4207	0	M	3358
POA4207	1	F	28660
POA4207	1	M	27836
POA4208	0	F	976
POA4208	0	M	833
POA4208	1	F	10846
POA4208	1	M	10666
POA4209	0	F	5073
POA4209	0	M	4719
POA4209	1	F	30439
POA4209	1	M	29238
POA4210	0	F	1194
POA4210	0	M	1034
POA4210	1	F	9879
POA4210	1	M	9645
POA4211	0	F	3957
POA4211	0	M	3327
POA4211	1	F	26464
POA4211	1	M	25952
POA4212	0	F	2456
POA4212	0	M	1976
POA4212	1	F	13911
POA4212	1	M	13411
POA4213	0	F	1342
POA4213	0	M	1100
POA4213	1	F	13762
POA4213	1	M	13567
POA4214	0	F	3783
POA4214	0	M	3374
POA4214	1	F	14797
POA4214	1	M	14620
POA4215	0	F	6742
POA4215	0	M	5592
POA4215	1	F	19851
POA4215	1	M	18779
POA4216	0	F	2776
POA4216	0	M	2197
POA4216	1	F	16839
POA4216	1	M	15307
POA4217	0	F	5297
POA4217	0	M	4862
POA4217	1	F	14946
POA4217	1	M	15338
POA4218	0	F	2831
POA4218	0	M	2261
POA4218	1	F	14159
POA4218	1	M	13682
POA4220	0	F	1501
POA4220	0	M	1151
POA4220	1	F	14705
POA4220	1	M	13266
POA4221	0	F	938
POA4221	0	M	767
POA4221	1	F	13395
POA4221	1	M	12341
POA4223	0	F	416
POA4223	0	M	335
POA4223	1	F	7119
POA4223	1	M	6645
POA4224	0	F	302
POA4224	0	M	246
POA4224	1	F	3111
POA4224	1	M	2964
POA4225	0	F	389
POA4225	0	M	293
POA4225	1	F	3598
POA4225	1	M	3476
POA4226	0	F	3667
POA4226	0	M	2971
POA4226	1	F	15152
POA4226	1	M	13792
POA4227	0	F	2434
POA4227	0	M	1939
POA4227	1	F	9599
POA4227	1	M	8785
POA4228	0	F	140
POA4228	0	M	103
POA4228	1	F	2545
POA4228	1	M	2502
POA4270	0	F	97
POA4270	0	M	81
POA4270	1	F	1951
POA4270	1	M	2029
POA4272	0	F	266
POA4272	0	M	215
POA4272	1	F	3717
POA4272	1	M	3469
POA4275	0	F	69
POA4275	0	M	62
POA4275	1	F	1731
POA4275	1	M	1720
POA4280	0	F	661
POA4280	0	M	611
POA4280	1	F	9425
POA4280	1	M	9319
POA4285	0	F	401
POA4285	0	M	294
POA4285	1	F	9969
POA4285	1	M	9768
POA4287	0	F	4
POA4287	0	M	3
POA4287	1	F	336
POA4287	1	M	332
POA4300	0	F	8678
POA4300	0	M	8073
POA4300	1	F	24366
POA4300	1	M	24089
POA4301	0	F	4169
POA4301	0	M	3771
POA4301	1	F	13161
POA4301	1	M	13002
POA4303	0	F	300
POA4303	0	M	275
POA4303	1	F	1532
POA4303	1	M	1521
POA4304	0	F	780
POA4304	0	M	596
POA4304	1	F	7637
POA4304	1	M	7622
POA4305	0	F	1776
POA4305	0	M	1486
POA4305	1	F	29438
POA4305	1	M	28072
POA4306	0	F	1483
POA4306	0	M	1281
POA4306	1	F	19339
POA4306	1	M	19172
POA4307	0	F	14
POA4307	0	M	11
POA4307	1	F	728
POA4307	1	M	736
POA4309	0	F	39
POA4309	0	M	35
POA4309	1	F	1521
POA4309	1	M	1499
POA4310	0	F	100
POA4310	0	M	103
POA4310	1	F	2755
POA4310	1	M	2700
POA4311	0	F	206
POA4311	0	M	168
POA4311	1	F	4622
POA4311	1	M	4769
POA4312	0	F	43
POA4312	0	M	32
POA4312	1	F	1188
POA4312	1	M	1184
POA4313	0	F	21
POA4313	0	M	18
POA4313	1	F	1121
POA4313	1	M	1054
POA4314	0	F	49
POA4314	0	M	32
POA4314	1	F	1414
POA4314	1	M	1453
POA4340	0	F	62
POA4340	0	M	39
POA4340	1	F	2689
POA4340	1	M	2549
POA4341	0	F	281
POA4341	0	M	199
POA4341	1	F	7312
POA4341	1	M	7293
POA4342	0	F	44
POA4342	0	M	24
POA4342	1	F	1194
POA4342	1	M	1244
POA4343	0	F	1020
POA4343	0	M	986
POA4343	1	F	4655
POA4343	1	M	4404
POA4344	0	F	35
POA4344	0	M	29
POA4344	1	F	1170
POA4344	1	M	1204
POA4346	0	F	10
POA4346	0	M	9
POA4346	1	F	460
POA4346	1	M	470
POA4347	0	F	45
POA4347	0	M	40
POA4347	1	F	592
POA4347	1	M	619
POA4350	0	F	7141
POA4350	0	M	6651
POA4350	1	F	50351
POA4350	1	M	45247
POA4352	0	F	487
POA4352	0	M	433
POA4352	1	F	14403
POA4352	1	M	14478
POA4353	1	F	161
POA4353	1	M	161
POA4354	0	F	31
POA4354	0	M	18
POA4354	1	F	572
POA4354	1	M	581
POA4355	0	F	26
POA4355	0	M	18
POA4355	1	F	1233
POA4355	1	M	1169
POA4356	0	F	85
POA4356	0	M	77
POA4356	1	F	2331
POA4356	1	M	2271
POA4357	0	F	104
POA4357	0	M	96
POA4357	1	F	1018
POA4357	1	M	1086
POA4358	0	F	39
POA4358	0	M	27
POA4358	1	F	1359
POA4358	1	M	1329
POA4359	0	F	6
POA4359	0	M	7
POA4359	1	F	618
POA4359	1	M	642
POA4360	0	F	4
POA4360	0	M	4
POA4360	1	F	261
POA4360	1	M	261
POA4361	0	F	30
POA4361	0	M	31
POA4361	1	F	1220
POA4361	1	M	1211
POA4362	0	F	27
POA4362	0	M	22
POA4362	1	F	1187
POA4362	1	M	1168
POA4363	1	F	284
POA4363	1	M	268
POA4364	0	F	4
POA4364	1	F	81
POA4364	1	M	74
POA4365	0	F	8
POA4365	0	M	4
POA4365	1	F	241
POA4365	1	M	280
POA4370	0	F	385
POA4370	0	M	312
POA4370	1	F	8780
POA4370	1	M	8365
POA4371	0	F	9
POA4371	0	M	4
POA4371	1	F	322
POA4371	1	M	329
POA4372	1	F	70
POA4372	1	M	64
POA4373	0	F	12
POA4373	0	M	6
POA4373	1	F	448
POA4373	1	M	439
POA4374	0	F	6
POA4374	0	M	4
POA4374	1	F	188
POA4374	1	M	179
POA4375	0	F	5
POA4375	0	M	19
POA4375	1	F	81
POA4375	1	M	100
POA4376	0	F	16
POA4376	0	M	19
POA4376	1	F	138
POA4376	1	M	134
POA4377	0	F	12
POA4377	0	M	7
POA4377	1	F	277
POA4377	1	M	267
POA4378	0	F	17
POA4378	0	M	40
POA4378	1	F	227
POA4378	1	M	244
POA4380	0	F	313
POA4380	0	M	239
POA4380	1	F	3514
POA4380	1	M	3382
POA4381	0	F	19
POA4381	0	M	21
POA4381	1	F	275
POA4381	1	M	289
POA4382	0	F	13
POA4382	0	M	11
POA4382	1	F	209
POA4382	1	M	216
POA4383	0	F	3
POA4383	0	M	8
POA4383	1	F	273
POA4383	1	M	273
POA4384	1	F	18
POA4384	1	M	23
POA4385	0	F	12
POA4385	0	M	13
POA4385	1	F	526
POA4385	1	M	530
POA4387	0	F	18
POA4387	0	M	20
POA4387	1	F	563
POA4387	1	M	609
POA4388	0	F	4
POA4388	0	M	6
POA4388	1	F	159
POA4388	1	M	156
POA4390	0	F	124
POA4390	0	M	121
POA4390	1	F	3036
POA4390	1	M	2859
POA4400	0	F	25
POA4400	0	M	25
POA4400	1	F	1009
POA4400	1	M	993
POA4401	0	F	135
POA4401	0	M	157
POA4401	1	F	2584
POA4401	1	M	2546
POA4402	1	F	128
POA4402	1	M	131
POA4403	0	F	9
POA4403	0	M	17
POA4403	1	F	339
POA4403	1	M	399
POA4404	0	F	12
POA4404	0	M	11
POA4404	1	F	192
POA4404	1	M	205
POA4405	0	F	326
POA4405	0	M	311
POA4405	1	F	6424
POA4405	1	M	6304
POA4406	0	F	16
POA4406	0	M	25
POA4406	1	F	700
POA4406	1	M	799
POA4407	0	F	9
POA4407	0	M	14
POA4407	1	F	222
POA4407	1	M	206
POA4408	0	M	10
POA4408	1	F	240
POA4408	1	M	252
POA4410	0	F	5
POA4410	0	M	6
POA4410	1	F	520
POA4410	1	M	506
POA4411	1	F	118
POA4411	1	M	138
POA4412	1	F	83
POA4412	1	M	89
POA4413	0	F	190
POA4413	0	M	204
POA4413	1	F	3603
POA4413	1	M	3648
POA4415	0	F	49
POA4415	0	M	57
POA4415	1	F	908
POA4415	1	M	852
POA4416	0	F	6
POA4416	0	M	4
POA4416	1	F	169
POA4416	1	M	197
POA4417	0	F	4
POA4417	0	M	6
POA4417	1	F	307
POA4417	1	M	322
POA4418	0	F	3
POA4418	1	F	37
POA4418	1	M	44
POA4419	0	F	39
POA4419	0	M	31
POA4419	1	F	398
POA4419	1	M	420
POA4420	0	F	6
POA4420	0	M	9
POA4420	1	F	555
POA4420	1	M	540
POA4421	0	F	52
POA4421	0	M	43
POA4421	1	F	892
POA4421	1	M	953
POA4422	0	F	3
POA4422	1	F	170
POA4422	1	M	213
POA4423	1	F	88
POA4423	1	M	95
POA4424	0	F	3
POA4424	1	F	99
POA4424	1	M	115
POA4425	1	F	71
POA4425	1	M	82
POA4426	1	F	53
POA4426	1	M	64
POA4427	0	F	11
POA4427	0	M	3
POA4427	1	F	124
POA4427	1	M	131
POA4428	0	M	9
POA4428	1	F	257
POA4428	1	M	320
POA4454	0	F	9
POA4454	0	M	6
POA4454	1	F	272
POA4454	1	M	322
