POA_CODE_2021	Age	persons
POA3142	35-44	1361
POA3142	45-54	1530
POA3142	55-64	1678
POA3142	65-74	1746
POA3142	75-84	1226
POA3142	85+	514
POA3143	0-4	430
POA3143	5-14	760
POA3143	15-19	339
POA3143	20-24	665
POA3143	25-34	1938
POA3143	35-44	1388
POA3143	45-54	1186
POA3143	55-64	901
POA3143	65-74	905
POA3143	75-84	647
POA3143	85+	218
POA3144	0-4	434
POA3144	5-14	1180
POA3144	15-19	678
POA3144	20-24	652
POA3144	25-34	1304
POA3144	35-44	1232
POA3144	45-54	1485
POA3144	55-64	1311
POA3144	65-74	1142
POA3144	75-84	913
POA3144	85+	419
POA3145	0-4	1092
POA3145	5-14	2617
POA3145	15-19	1473
POA3145	20-24	1996
POA3145	25-34	3558
POA3145	35-44	2974
POA3145	45-54	3235
POA3145	55-64	2668
POA3145	65-74	2088
POA3145	75-84	1221
POA3145	85+	680
POA3146	0-4	1241
POA3146	5-14	3275
POA3146	15-19	1776
POA3146	20-24	1843
POA3146	25-34	3208
POA3146	35-44	3406
POA3146	45-54	3891
POA3146	55-64	3207
POA3146	65-74	2323
POA3146	75-84	1407
POA3146	85+	548
POA3147	0-4	787
POA3147	5-14	1991
POA3147	15-19	962
POA3147	20-24	897
POA3147	25-34	1756
POA3147	35-44	2053
POA3147	45-54	2205
POA3147	55-64	1825
POA3147	65-74	1299
POA3147	75-84	835
POA3147	85+	489
POA3148	0-4	563
POA3148	5-14	941
POA3148	15-19	392
POA3148	20-24	724
POA3148	25-34	2094
POA3148	35-44	1561
POA3148	45-54	1106
POA3148	55-64	880
POA3148	65-74	660
POA3148	75-84	439
POA3148	85+	181
POA3149	0-4	1552
POA3149	5-14	4442
POA3149	15-19	2287
POA3149	20-24	2437
POA3149	25-34	4286
POA3149	35-44	4812
POA3149	45-54	4847
POA3149	55-64	4094
POA3149	65-74	2997
POA3149	75-84	2397
POA3149	85+	1186
POA3150	0-4	2296
POA3150	5-14	7802
POA3150	15-19	3983
POA3150	20-24	4188
POA3150	25-34	6723
POA3150	35-44	8253
POA3150	45-54	8285
POA3150	55-64	7282
POA3150	65-74	6710
POA3150	75-84	5209
POA3150	85+	2567
POA3151	0-4	425
POA3151	5-14	1034
POA3151	15-19	513
POA3151	20-24	824
POA3151	25-34	1592
POA3151	35-44	1360
POA3151	45-54	1367
POA3151	55-64	1183
POA3151	65-74	1015
POA3151	75-84	996
POA3151	85+	372
POA3152	0-4	1726
POA3152	5-14	4184
POA3152	15-19	1982
POA3152	20-24	2045
POA3152	25-34	3958
POA3152	35-44	4851
POA3152	45-54	4337
POA3152	55-64	4440
POA3152	65-74	4136
POA3152	75-84	2140
POA3152	85+	1139
POA3153	0-4	1293
POA3153	5-14	2405
POA3153	15-19	996
POA3153	20-24	1176
POA3153	25-34	3345
POA3153	35-44	3414
POA3153	45-54	2614
POA3153	55-64	2374
POA3153	65-74	1903
POA3153	75-84	1139
POA3153	85+	612
POA3154	0-4	256
POA3154	5-14	612
POA3154	15-19	273
POA3154	20-24	225
POA3154	25-34	525
POA3154	35-44	599
POA3154	45-54	658
POA3154	55-64	574
POA3154	65-74	435
POA3154	75-84	225
POA3154	85+	115
POA3155	0-4	1439
POA3155	5-14	2597
POA3155	15-19	1107
POA3155	20-24	1289
POA3155	25-34	3750
POA3155	35-44	3608
POA3155	45-54	2978
POA3155	55-64	2649
POA3155	65-74	2356
POA3155	75-84	1365
POA3155	85+	517
POA3156	0-4	2130
POA3156	5-14	4575
POA3156	15-19	2429
POA3156	20-24	2295
POA3156	25-34	4772
POA3156	35-44	5309
POA3156	45-54	5521
POA3156	55-64	5126
POA3156	65-74	3675
POA3156	75-84	1980
POA3156	85+	670
POA3158	0-4	396
POA3158	5-14	918
POA3158	15-19	421
POA3158	20-24	359
POA3158	25-34	744
POA3158	35-44	962
POA3158	45-54	1044
POA3158	55-64	971
POA3158	65-74	721
POA3158	75-84	222
POA3158	85+	56
POA3159	0-4	149
POA3159	5-14	360
POA3159	15-19	185
POA3159	20-24	145
POA3159	25-34	225
POA3159	35-44	380
POA3159	45-54	415
POA3159	55-64	357
POA3159	65-74	262
POA3159	75-84	106
POA3159	85+	20
POA3160	0-4	493
POA3160	5-14	1184
POA3160	15-19	586
POA3160	20-24	481
POA3160	25-34	974
POA3160	35-44	1359
POA3160	45-54	1371
POA3160	55-64	1238
POA3160	65-74	926
POA3160	75-84	343
POA3160	85+	73
POA3161	0-4	872
POA3161	5-14	1786
POA3161	15-19	830
POA3161	20-24	1329
POA3161	25-34	3062
POA3161	35-44	2235
POA3161	45-54	1882
POA3161	55-64	1650
POA3161	65-74	1799
POA3161	75-84	878
POA3161	85+	580
POA3162	0-4	954
POA3162	5-14	2174
POA3162	15-19	978
POA3162	20-24	1024
POA3162	25-34	2236
POA3162	35-44	2429
POA3162	45-54	2439
POA3162	55-64	2030
POA3162	65-74	2078
POA3162	75-84	1079
POA3162	85+	649
POA3163	0-4	1614
POA3163	5-14	3116
POA3163	15-19	1302
POA3163	20-24	2432
POA3163	25-34	6918
POA3163	35-44	5306
POA3163	45-54	3949
POA3163	55-64	3342
POA3163	65-74	2593
POA3163	75-84	1529
POA3163	85+	718
POA3165	0-4	1709
POA3165	5-14	4442
POA3165	15-19	1946
POA3165	20-24	1549
POA3165	25-34	3090
POA3165	35-44	4691
POA3165	45-54	4718
POA3165	55-64	3373
POA3165	65-74	2387
POA3165	75-84	1422
POA3165	85+	830
POA3166	0-4	1283
POA3166	5-14	2539
POA3166	15-19	1189
POA3166	20-24	2048
POA3166	25-34	4401
POA3166	35-44	3572
POA3166	45-54	3379
POA3166	55-64	2643
POA3166	65-74	1773
POA3166	75-84	1230
POA3166	85+	699
POA3167	0-4	553
POA3167	5-14	1082
POA3167	15-19	444
POA3167	20-24	565
POA3167	25-34	1471
POA3167	35-44	1435
POA3167	45-54	1235
POA3167	55-64	1197
POA3167	65-74	981
POA3167	75-84	616
POA3167	85+	271
POA3168	0-4	816
POA3168	5-14	1119
POA3168	15-19	1327
POA3168	20-24	4638
POA3168	25-34	6618
POA3168	35-44	2511
POA3168	45-54	1454
POA3168	55-64	1226
POA3168	65-74	927
POA3168	75-84	732
POA3168	85+	525
POA3169	0-4	1112
POA3169	5-14	1875
POA3169	15-19	953
POA3169	20-24	1561
POA3169	25-34	3982
POA3169	35-44	2888
POA3169	45-54	2344
POA3169	55-64	2165
POA3169	65-74	2020
POA3169	75-84	1339
POA3169	85+	575
POA3170	0-4	1090
POA3170	5-14	2428
POA3170	15-19	1056
POA3170	20-24	1141
POA3170	25-34	2704
POA3170	35-44	2894
POA3170	45-54	2599
POA3170	55-64	2073
POA3170	65-74	1965
POA3170	75-84	1420
POA3170	85+	519
POA3171	0-4	1178
POA3171	5-14	2036
POA3171	15-19	1090
POA3171	20-24	1860
POA3171	25-34	4535
POA3171	35-44	2990
POA3171	45-54	2524
POA3171	55-64	2332
POA3171	65-74	1821
POA3171	75-84	1197
POA3171	85+	614
POA3172	0-4	1094
POA3172	5-14	2847
POA3172	15-19	1440
POA3172	20-24	1511
POA3172	25-34	2795
POA3172	35-44	3069
POA3172	45-54	3098
POA3172	55-64	3004
POA3172	65-74	2424
POA3172	75-84	1422
POA3172	85+	552
POA3173	0-4	1868
POA3173	5-14	4030
POA3173	15-19	1886
POA3173	20-24	1975
POA3173	25-34	4260
POA3173	35-44	4723
POA3173	45-54	3843
POA3173	55-64	3188
POA3173	65-74	2507
POA3173	75-84	1276
POA3173	85+	456
POA3174	0-4	2488
POA3174	5-14	4034
POA3174	15-19	1997
POA3174	20-24	2955
POA3174	25-34	7405
POA3174	35-44	5684
POA3174	45-54	4524
POA3174	55-64	4194
POA3174	65-74	3401
POA3174	75-84	2145
POA3174	85+	868
POA3175	0-4	3467
POA3175	5-14	6213
POA3175	15-19	2830
POA3175	20-24	3630
POA3175	25-34	9625
POA3175	35-44	7909
POA3175	45-54	6032
POA3175	55-64	5326
POA3175	65-74	4447
POA3175	75-84	2828
POA3175	85+	1233
POA3177	0-4	896
POA3177	5-14	1429
POA3177	15-19	662
POA3177	20-24	780
POA3177	25-34	2272
POA3177	35-44	1790
POA3177	45-54	1287
POA3177	55-64	1156
POA3177	65-74	889
POA3177	75-84	522
POA3177	85+	200
POA3178	0-4	1594
POA3178	5-14	4028
POA3178	15-19	2225
POA3178	20-24	2349
POA3178	25-34	3783
POA3178	35-44	4175
POA3178	45-54	5010
POA3178	55-64	5126
POA3178	65-74	3073
POA3178	75-84	1661
POA3178	85+	554
POA3179	0-4	285
POA3179	5-14	768
POA3179	15-19	423
POA3179	20-24	409
POA3179	25-34	693
POA3179	35-44	913
POA3179	45-54	885
POA3179	55-64	746
POA3179	65-74	603
POA3179	75-84	272
POA3179	85+	64
POA3180	0-4	394
POA3180	5-14	885
POA3180	15-19	462
POA3180	20-24	454
POA3180	25-34	934
POA3180	35-44	1125
POA3180	45-54	992
POA3180	55-64	900
POA3180	65-74	806
POA3180	75-84	563
POA3180	85+	129
POA3181	0-4	695
POA3181	5-14	834
POA3181	15-19	467
POA3181	20-24	1571
POA3181	25-34	6275
POA3181	35-44	3405
POA3181	45-54	2090
POA3181	55-64	1634
POA3181	65-74	1217
POA3181	75-84	909
POA3181	85+	555
POA3182	0-4	654
POA3182	5-14	1014
POA3182	15-19	501
POA3182	20-24	1358
POA3182	25-34	6460
POA3182	35-44	4273
POA3182	45-54	3063
POA3182	55-64	2619
POA3182	65-74	1624
POA3182	75-84	679
POA3182	85+	184
POA3183	0-4	988
POA3183	5-14	1761
POA3183	15-19	707
POA3183	20-24	1218
POA3183	25-34	4506
POA3183	35-44	3155
POA3183	45-54	2145
POA3183	55-64	1565
POA3183	65-74	1159
POA3183	75-84	535
POA3183	85+	225
POA3184	0-4	697
POA3184	5-14	1279
POA3184	15-19	517
POA3184	20-24	721
POA3184	25-34	3301
POA3184	35-44	2841
POA3184	45-54	2401
POA3184	55-64	1779
POA3184	65-74	1042
POA3184	75-84	425
POA3184	85+	147
POA3185	0-4	714
POA3185	5-14	1570
POA3185	15-19	724
POA3185	20-24	764
POA3185	25-34	2322
POA3185	35-44	1984
POA3185	45-54	1827
POA3185	55-64	1464
POA3185	65-74	1158
POA3185	75-84	606
POA3185	85+	288
POA3186	0-4	909
POA3186	5-14	2707
POA3186	15-19	1534
POA3186	20-24	1191
POA3186	25-34	1845
POA3186	35-44	2442
POA3186	45-54	3506
POA3186	55-64	3338
POA3186	65-74	2878
POA3186	75-84	1957
POA3186	85+	958
POA3187	0-4	741
POA3187	5-14	2425
POA3187	15-19	1229
POA3187	20-24	834
POA3187	25-34	1139
POA3187	35-44	1916
POA3187	45-54	2653
POA3187	55-64	2123
POA3187	65-74	1617
POA3187	75-84	1221
POA3187	85+	854
POA3188	0-4	875
POA3188	5-14	2393
POA3188	15-19	1272
POA3188	20-24	1053
POA3188	25-34	1663
POA3188	35-44	2338
POA3188	45-54	3035
POA3188	55-64	2686
POA3188	65-74	1811
POA3188	75-84	1071
POA3188	85+	394
POA3189	0-4	419
POA3189	5-14	753
POA3189	15-19	311
POA3189	20-24	301
POA3189	25-34	832
POA3189	35-44	1061
POA3189	45-54	876
POA3189	55-64	695
POA3189	65-74	530
POA3189	75-84	358
POA3189	85+	161
POA3190	0-4	753
POA3190	5-14	1458
POA3190	15-19	622
POA3190	20-24	566
POA3190	25-34	1602
POA3190	35-44	1884
POA3190	45-54	1855
POA3190	55-64	1323
POA3190	65-74	1043
POA3190	75-84	603
POA3190	85+	291
POA3191	0-4	433
POA3191	5-14	1302
POA3191	15-19	702
POA3191	20-24	509
POA3191	25-34	832
POA3191	35-44	1297
POA3191	45-54	1748
POA3191	55-64	1580
POA3191	65-74	1262
POA3191	75-84	764
POA3191	85+	488
POA3192	0-4	1420
POA3192	5-14	2928
POA3192	15-19	1271
POA3192	20-24	1194
POA3192	25-34	3028
POA3192	35-44	3776
POA3192	45-54	3402
POA3192	55-64	2623
POA3192	65-74	2063
POA3192	75-84	1477
POA3192	85+	954
POA3193	0-4	724
POA3193	5-14	2734
POA3193	15-19	1511
POA3193	20-24	1035
POA3193	25-34	1135
POA3193	35-44	1937
POA3193	45-54	3352
POA3193	55-64	3044
POA3193	65-74	2581
POA3193	75-84	1513
POA3193	85+	631
POA3194	0-4	597
POA3194	5-14	1478
POA3194	15-19	683
POA3194	20-24	647
POA3194	25-34	1710
POA3194	35-44	1902
POA3194	45-54	2010
POA3194	55-64	1599
POA3194	65-74	1299
POA3194	75-84	889
POA3194	85+	403
POA3195	0-4	1886
POA3195	5-14	5087
POA3195	15-19	2565
POA3195	20-24	2054
POA3195	25-34	3595
POA3195	35-44	5080
POA3195	45-54	6126
POA3195	55-64	4844
POA3195	65-74	3344
POA3195	75-84	1920
POA3195	85+	863
POA3196	0-4	1677
POA3196	5-14	3167
POA3196	15-19	1238
POA3196	20-24	1148
POA3196	25-34	3520
POA3196	35-44	4212
POA3196	45-54	3779
POA3196	55-64	3231
POA3196	65-74	2590
POA3196	75-84	1596
POA3196	85+	718
POA3197	0-4	708
POA3197	5-14	1284
POA3197	15-19	633
POA3197	20-24	556
POA3197	25-34	1299
POA3197	35-44	1558
POA3197	45-54	1846
POA3197	55-64	1736
POA3197	65-74	1430
POA3197	75-84	721
POA3197	85+	252
POA3198	0-4	1179
POA3198	5-14	1853
POA3198	15-19	783
POA3198	20-24	802
POA3198	25-34	2352
POA3198	35-44	2682
POA3198	45-54	2445
POA3198	55-64	2036
POA3198	65-74	1682
POA3198	75-84	1016
POA3198	85+	385
POA3199	0-4	3076
POA3199	5-14	6691
POA3199	15-19	3155
POA3199	20-24	3103
POA3199	25-34	7461
POA3199	35-44	7548
POA3199	45-54	7493
POA3199	55-64	6781
POA3199	65-74	5745
POA3199	75-84	3516
POA3199	85+	1559
POA3200	0-4	376
POA3200	5-14	643
POA3200	15-19	291
POA3200	20-24	341
POA3200	25-34	963
POA3200	35-44	711
POA3200	45-54	671
POA3200	55-64	700
POA3200	65-74	473
POA3200	75-84	349
POA3200	85+	194
POA3201	0-4	1507
POA3201	5-14	2706
POA3201	15-19	1171
POA3201	20-24	1308
POA3201	25-34	3684
POA3201	35-44	3199
POA3201	45-54	2883
POA3201	55-64	2557
POA3201	65-74	1703
POA3201	75-84	835
POA3201	85+	423
POA3202	0-4	139
POA3202	5-14	437
POA3202	15-19	208
POA3202	20-24	134
POA3202	25-34	271
POA3202	35-44	382
POA3202	45-54	528
POA3202	55-64	317
POA3202	65-74	246
POA3202	75-84	120
POA3202	85+	43
POA3204	0-4	1567
POA3204	5-14	4498
POA3204	15-19	2264
POA3204	20-24	2089
POA3204	25-34	4204
POA3204	35-44	4746
POA3204	45-54	5219
POA3204	55-64	3868
POA3204	65-74	2601
POA3204	75-84	1412
POA3204	85+	665
POA3205	0-4	482
POA3205	5-14	853
POA3205	15-19	384
POA3205	20-24	636
POA3205	25-34	2507
POA3205	35-44	1999
POA3205	45-54	1653
POA3205	55-64	1323
POA3205	65-74	903
POA3205	75-84	531
POA3205	85+	278
POA3206	0-4	507
POA3206	5-14	1185
POA3206	15-19	533
POA3206	20-24	364
POA3206	25-34	899
POA3206	35-44	1355
POA3206	45-54	1656
POA3206	55-64	1426
POA3206	65-74	1093
POA3206	75-84	782
POA3206	85+	231
POA3207	0-4	836
POA3207	5-14	1591
POA3207	15-19	681
POA3207	20-24	701
POA3207	25-34	2713
POA3207	35-44	3128
POA3207	45-54	2905
POA3207	55-64	2242
POA3207	65-74	1671
POA3207	75-84	924
POA3207	85+	240
POA3211	0-4	56
POA3211	5-14	205
POA3211	15-19	100
POA3211	20-24	97
POA3211	25-34	97
POA3211	35-44	167
POA3211	45-54	218
POA3211	55-64	220
POA3211	65-74	137
POA3211	75-84	52
POA3211	85+	16
POA3212	0-4	1218
POA3212	5-14	2498
POA3212	15-19	1101
POA3212	20-24	1058
POA3212	25-34	3035
POA3212	35-44	2892
POA3212	45-54	2572
POA3212	55-64	2032
POA3212	65-74	1747
POA3212	75-84	819
POA3212	85+	291
POA3213	0-4	228
POA3213	5-14	695
POA3213	15-19	333
POA3213	20-24	354
POA3213	25-34	543
POA3213	35-44	558
POA3213	45-54	743
POA3213	55-64	689
POA3213	65-74	370
POA3213	75-84	187
POA3213	85+	45
POA3214	0-4	1393
POA3214	5-14	2910
POA3214	15-19	1782
POA3214	20-24	1765
POA3214	25-34	3861
POA3214	35-44	2829
POA3214	45-54	2974
POA3214	55-64	2952
POA3214	65-74	2343
POA3214	75-84	1242
POA3214	85+	453
POA3215	0-4	1180
POA3215	5-14	2324
POA3215	15-19	1099
POA3215	20-24	1326
POA3215	25-34	3335
POA3215	35-44	2646
POA3215	45-54	2679
POA3215	55-64	2493
POA3215	65-74	2442
POA3215	75-84	1622
POA3215	85+	839
POA3216	0-4	3237
POA3216	5-14	7084
POA3216	15-19	3748
POA3216	20-24	4772
POA3216	25-34	8409
POA3216	35-44	7511
POA3216	45-54	7154
POA3216	55-64	6475
POA3216	65-74	5857
POA3216	75-84	3913
POA3216	85+	1953
POA3217	0-4	2094
POA3217	5-14	2909
POA3217	15-19	936
POA3217	20-24	1597
POA3217	25-34	4741
POA3217	35-44	3436
POA3217	45-54	1809
POA3217	55-64	1366
POA3217	65-74	1025
POA3217	75-84	410
POA3217	85+	168
POA3218	0-4	1030
POA3218	5-14	1727
POA3218	15-19	672
POA3218	20-24	944
POA3218	25-34	2530
POA3218	35-44	2335
POA3218	45-54	1897
POA3218	55-64	1695
POA3218	65-74	1240
POA3218	75-84	626
POA3218	85+	239
POA3219	0-4	972
POA3219	5-14	1978
POA3219	15-19	1023
POA3219	20-24	1409
POA3219	25-34	3107
POA3219	35-44	2350
POA3219	45-54	2546
POA3219	55-64	2701
POA3219	65-74	2290
POA3219	75-84	1384
POA3219	85+	561
POA3220	0-4	786
POA3220	5-14	1990
POA3220	15-19	1005
POA3220	20-24	1208
POA3220	25-34	2430
POA3220	35-44	2114
POA3220	45-54	2258
POA3220	55-64	2279
POA3220	65-74	1875
POA3220	75-84	956
POA3220	85+	362
POA3221	0-4	41
POA3221	5-14	124
POA3221	15-19	64
POA3221	20-24	35
POA3221	25-34	57
POA3221	35-44	96
POA3221	45-54	131
POA3221	55-64	113
POA3221	65-74	97
POA3221	75-84	27
POA3221	85+	12
POA3222	0-4	950
POA3222	5-14	2266
POA3222	15-19	1026
POA3222	20-24	846
POA3222	25-34	1871
POA3222	35-44	2120
POA3222	45-54	2205
POA3222	55-64	2575
POA3222	65-74	2736
POA3222	75-84	1456
POA3222	85+	522
POA3223	0-4	279
POA3223	5-14	724
POA3223	15-19	305
POA3223	20-24	289
POA3223	25-34	627
POA3223	35-44	752
POA3223	45-54	1108
POA3223	55-64	1762
POA3223	65-74	2250
POA3223	75-84	1134
POA3223	85+	314
POA3224	0-4	866
POA3224	5-14	1755
POA3224	15-19	849
POA3224	20-24	752
POA3224	25-34	1768
POA3224	35-44	1766
POA3224	45-54	1854
POA3224	55-64	1851
POA3224	65-74	1893
POA3224	75-84	1298
POA3224	85+	439
POA3225	0-4	176
POA3225	5-14	450
POA3225	15-19	194
POA3225	20-24	157
POA3225	25-34	277
POA3225	35-44	407
POA3225	45-54	534
POA3225	55-64	873
POA3225	65-74	1275
POA3225	75-84	771
POA3225	85+	298
POA3226	0-4	1003
POA3226	5-14	2545
POA3226	15-19	933
POA3226	20-24	669
POA3226	25-34	1584
POA3226	35-44	2416
POA3226	45-54	2292
POA3226	55-64	2333
POA3226	65-74	2420
POA3226	75-84	1097
POA3226	85+	424
POA3227	0-4	196
POA3227	5-14	854
POA3227	15-19	320
POA3227	20-24	185
POA3227	25-34	298
POA3227	35-44	644
POA3227	45-54	843
POA3227	55-64	796
POA3227	65-74	860
POA3227	75-84	356
POA3227	85+	112
POA3228	0-4	1631
POA3228	5-14	3679
POA3228	15-19	1351
POA3228	20-24	1026
POA3228	25-34	2397
POA3228	35-44	3860
POA3228	45-54	3438
POA3228	55-64	2690
POA3228	65-74	2537
POA3228	75-84	1151
POA3228	85+	420
POA3230	0-4	161
POA3230	5-14	298
POA3230	15-19	122
POA3230	20-24	104
POA3230	25-34	254
POA3230	35-44	333
POA3230	45-54	361
POA3230	55-64	543
POA3230	65-74	613
POA3230	75-84	306
POA3230	85+	102
POA3231	0-4	42
POA3231	5-14	134
POA3231	15-19	69
POA3231	20-24	47
POA3231	25-34	99
POA3231	35-44	114
POA3231	45-54	221
POA3231	55-64	358
POA3231	65-74	317
POA3231	75-84	138
POA3231	85+	33
POA3232	0-4	40
POA3232	5-14	85
POA3232	15-19	52
POA3232	20-24	56
POA3232	25-34	172
POA3232	35-44	108
POA3232	45-54	130
POA3232	55-64	226
POA3232	65-74	271
POA3232	75-84	125
POA3232	85+	56
POA3233	0-4	87
POA3233	5-14	214
POA3233	15-19	93
POA3233	20-24	65
POA3233	25-34	220
POA3233	35-44	228
POA3233	45-54	320
POA3233	55-64	410
POA3233	65-74	449
POA3233	75-84	218
POA3233	85+	69
POA3234	0-4	11
POA3234	5-14	26
POA3234	15-19	7
POA3234	20-24	6
POA3234	25-34	17
POA3234	35-44	18
POA3234	45-54	35
POA3234	55-64	45
POA3234	65-74	54
POA3234	75-84	16
POA3235	0-4	22
POA3235	5-14	65
POA3235	15-19	31
POA3235	20-24	9
POA3235	25-34	39
POA3235	35-44	67
POA3235	45-54	77
POA3235	55-64	99
POA3235	65-74	69
POA3235	75-84	22
POA3235	85+	6
POA3236	0-4	10
POA3236	5-14	26
POA3236	15-19	7
POA3236	20-24	10
POA3236	25-34	29
POA3236	35-44	26
POA3236	45-54	33
POA3236	55-64	57
POA3236	65-74	39
POA3236	75-84	16
POA3236	85+	4
POA3237	0-4	8
POA3237	5-14	17
POA3237	15-19	12
POA3237	20-24	5
POA3237	25-34	23
POA3237	35-44	32
POA3237	45-54	56
POA3237	55-64	67
POA3237	65-74	36
POA3237	75-84	10
POA3238	0-4	9
POA3238	5-14	26
POA3238	15-19	9
POA3238	20-24	5
POA3238	25-34	15
POA3238	35-44	35
POA3238	45-54	43
POA3238	55-64	69
POA3238	65-74	24
POA3238	75-84	5
POA3238	85+	4
POA3239	0-4	23
POA3239	5-14	49
POA3239	15-19	29
POA3239	20-24	17
POA3239	25-34	47
POA3239	35-44	45
POA3239	45-54	81
POA3239	55-64	90
POA3239	65-74	89
POA3239	75-84	17
POA3240	0-4	138
POA3240	5-14	322
POA3240	15-19	156
POA3240	20-24	101
POA3240	25-34	175
POA3240	35-44	322
POA3240	45-54	320
POA3240	55-64	322
POA3240	65-74	213
POA3240	75-84	82
POA3240	85+	20
POA3241	0-4	193
POA3241	5-14	328
POA3241	15-19	179
POA3241	20-24	133
POA3241	25-34	402
POA3241	35-44	373
POA3241	45-54	378
POA3241	55-64	438
POA3241	65-74	375
POA3241	75-84	191
POA3241	85+	77
POA3242	0-4	65
POA3242	5-14	120
POA3242	15-19	43
POA3242	20-24	33
POA3242	25-34	104
POA3242	35-44	125
POA3242	45-54	110
POA3242	55-64	140
POA3242	65-74	147
POA3242	75-84	52
POA3242	85+	5
POA3243	0-4	12
POA3243	5-14	41
POA3243	15-19	22
POA3243	20-24	14
POA3243	25-34	36
POA3243	35-44	48
POA3243	45-54	62
POA3243	55-64	52
POA3243	65-74	85
POA3243	75-84	23
POA3243	85+	6
POA3249	0-4	153
POA3249	5-14	472
POA3249	15-19	222
POA3249	20-24	140
POA3249	25-34	289
POA3249	35-44	363
POA3249	45-54	468
POA3249	55-64	570
POA3249	65-74	459
POA3249	75-84	182
POA3249	85+	44
POA3250	0-4	690
POA3250	5-14	1483
POA3250	15-19	704
POA3250	20-24	677
POA3250	25-34	1657
POA3250	35-44	1409
POA3250	45-54	1489
POA3250	55-64	1553
POA3250	65-74	1536
POA3250	75-84	1056
POA3250	85+	502
POA3251	0-4	24
POA3251	5-14	57
POA3251	15-19	23
POA3251	20-24	14
POA3251	25-34	49
POA3251	35-44	70
POA3251	45-54	72
POA3251	55-64	90
POA3251	65-74	94
POA3251	75-84	27
POA3251	85+	11
POA3254	0-4	22
POA3254	5-14	60
POA3254	15-19	26
POA3254	20-24	17
POA3254	25-34	53
POA3254	35-44	44
POA3254	45-54	36
POA3254	55-64	55
POA3254	65-74	22
POA3254	75-84	14
POA3260	0-4	208
POA3260	5-14	563
POA3260	15-19	264
POA3260	20-24	205
POA3260	25-34	442
POA3260	35-44	472
POA3260	45-54	597
POA3260	55-64	698
POA3260	65-74	743
POA3260	75-84	455
POA3260	85+	148
POA3264	0-4	96
POA3264	5-14	256
POA3264	15-19	113
POA3264	20-24	106
POA3264	25-34	232
POA3264	35-44	220
POA3264	45-54	262
POA3264	55-64	359
POA3264	65-74	298
POA3264	75-84	204
POA3264	85+	105
POA3265	0-4	170
POA3265	5-14	405
POA3265	15-19	214
POA3265	20-24	128
POA3265	25-34	312
POA3265	35-44	294
POA3265	45-54	412
POA3265	55-64	463
POA3265	65-74	277
POA3265	75-84	114
POA3265	85+	40
POA3266	0-4	141
POA3266	5-14	390
POA3266	15-19	186
POA3266	20-24	164
POA3266	25-34	309
POA3266	35-44	272
POA3266	45-54	419
POA3266	55-64	443
POA3266	65-74	354
POA3266	75-84	264
POA3266	85+	111
POA3267	0-4	5
POA3267	5-14	23
POA3267	15-19	11
POA3267	20-24	7
POA3267	25-34	23
POA3267	35-44	17
POA3267	45-54	28
POA3267	55-64	48
POA3267	65-74	23
POA3267	75-84	12
POA3267	85+	4
POA3268	0-4	125
POA3268	5-14	299
POA3268	15-19	177
POA3268	20-24	132
POA3268	25-34	259
POA3268	35-44	294
POA3268	45-54	328
POA3268	55-64	407
POA3268	65-74	296
POA3268	75-84	168
POA3268	85+	66
POA3269	0-4	42
POA3269	5-14	85
POA3269	15-19	36
POA3269	20-24	30
POA3269	25-34	85
POA3269	35-44	79
POA3269	45-54	92
POA3269	55-64	96
POA3269	65-74	91
POA3269	75-84	27
POA3269	85+	14
POA3270	0-4	20
POA3270	5-14	34
POA3270	15-19	13
POA3270	20-24	10
POA3270	25-34	31
POA3270	35-44	29
POA3270	45-54	39
POA3270	55-64	61
POA3270	65-74	51
POA3270	75-84	33
POA3270	85+	6
POA3271	0-4	6
POA3271	5-14	14
POA3271	15-19	15
POA3271	20-24	12
POA3271	25-34	18
POA3271	35-44	16
POA3271	45-54	29
POA3271	55-64	33
POA3271	65-74	28
POA3271	75-84	8
POA3271	85+	3
POA3272	0-4	82
POA3272	5-14	207
POA3272	15-19	80
POA3272	20-24	70
POA3272	25-34	165
POA3272	35-44	157
POA3272	45-54	189
POA3272	55-64	245
POA3272	65-74	243
POA3272	75-84	144
POA3272	85+	64
POA3273	0-4	3
POA3273	5-14	14
POA3273	15-19	12
POA3273	20-24	3
POA3273	25-34	8
POA3273	35-44	4
POA3273	45-54	22
POA3273	55-64	32
POA3273	65-74	15
POA3273	75-84	10
POA3274	0-4	22
POA3274	5-14	31
POA3274	15-19	15
POA3274	20-24	13
POA3274	25-34	18
POA3274	35-44	28
POA3274	45-54	25
POA3274	55-64	35
POA3274	65-74	42
POA3274	75-84	15
POA3274	85+	3
POA3275	0-4	26
POA3275	5-14	79
POA3275	15-19	38
POA3275	20-24	40
POA3275	25-34	62
POA3275	35-44	60
POA3275	45-54	80
POA3275	55-64	55
POA3275	65-74	44
POA3275	75-84	7
POA3275	85+	3
POA3276	0-4	22
POA3276	5-14	50
POA3276	15-19	33
POA3276	20-24	31
POA3276	25-34	39
POA3276	35-44	45
POA3276	45-54	54
POA3276	55-64	80
POA3276	65-74	54
POA3276	75-84	12
POA3276	85+	4
POA3277	0-4	100
POA3277	5-14	259
POA3277	15-19	105
POA3277	20-24	83
POA3277	25-34	215
POA3277	35-44	212
POA3277	45-54	243
POA3277	55-64	259
POA3277	65-74	227
