POA_CODE_2021	FamilyHousehold	IncomeHousehold.max	households
POA2015	0	34125	96
POA2015	0	42000	61
POA2015	0	52500	110
POA2015	0	65625	143
POA2015	0	78750	187
POA2015	0	91875	172
POA2015	0	105000	155
POA2015	0	131250	498
POA2015	0	157500	59
POA2015	0	183750	152
POA2015	0	210000	45
POA2015	0	Inf	301
POA2015	1		133
POA2015	1	0	12
POA2015	1	7875	3
POA2015	1	15750	3
POA2015	1	21000	7
POA2015	1	26250	19
POA2015	1	34125	14
POA2015	1	42000	42
POA2015	1	52500	55
POA2015	1	65625	54
POA2015	1	78750	86
POA2015	1	91875	76
POA2015	1	105000	103
POA2015	1	131250	298
POA2015	1	157500	263
POA2015	1	183750	282
POA2015	1	210000	237
POA2015	1	Inf	1233
POA2016	0		258
POA2016	0	0	83
POA2016	0	7875	34
POA2016	0	15750	138
POA2016	0	21000	281
POA2016	0	26250	373
POA2016	0	34125	139
POA2016	0	42000	91
POA2016	0	52500	149
POA2016	0	65625	173
POA2016	0	78750	143
POA2016	0	91875	163
POA2016	0	105000	148
POA2016	0	131250	409
POA2016	0	157500	68
POA2016	0	183750	178
POA2016	0	210000	53
POA2016	0	Inf	361
POA2016	1		133
POA2016	1	0	26
POA2016	1	7875	10
POA2016	1	15750	9
POA2016	1	21000	14
POA2016	1	26250	46
POA2016	1	34125	30
POA2016	1	42000	100
POA2016	1	52500	79
POA2016	1	65625	70
POA2016	1	78750	97
POA2016	1	91875	80
POA2016	1	105000	100
POA2016	1	131250	209
POA2016	1	157500	215
POA2016	1	183750	247
POA2016	1	210000	174
POA2016	1	Inf	1006
POA2017	0		403
POA2017	0	0	525
POA2017	0	7875	75
POA2017	0	15750	252
POA2017	0	21000	404
POA2017	0	26250	562
POA2017	0	34125	223
POA2017	0	42000	209
POA2017	0	52500	271
POA2017	0	65625	418
POA2017	0	78750	438
POA2017	0	91875	452
POA2017	0	105000	450
POA2017	0	131250	1053
POA2017	0	157500	218
POA2017	0	183750	372
POA2017	0	210000	149
POA2017	0	Inf	658
POA2017	1		318
POA2017	1	0	168
POA2017	1	7875	30
POA2017	1	15750	45
POA2017	1	21000	42
POA2017	1	26250	104
POA2017	1	34125	93
POA2017	1	42000	235
POA2017	1	52500	192
POA2017	1	65625	221
POA2017	1	78750	308
POA2017	1	91875	254
POA2017	1	105000	315
POA2017	1	131250	885
POA2017	1	157500	708
POA2017	1	183750	705
POA2017	1	210000	554
POA2017	1	Inf	1790
POA2018	0		150
POA2018	0	0	179
POA2018	0	7875	33
POA2018	0	15750	100
POA2018	0	21000	171
POA2018	0	26250	311
POA2018	0	34125	149
POA2018	0	42000	120
POA2018	0	52500	152
POA2018	0	65625	214
POA2018	0	78750	204
POA2018	0	91875	218
POA2018	0	105000	167
POA2018	0	131250	381
POA2018	0	157500	73
POA2018	0	183750	126
POA2018	0	210000	33
POA2018	0	Inf	161
POA2018	1		252
POA2018	1	0	98
POA2018	1	7875	22
POA2018	1	15750	31
POA2018	1	21000	26
POA2018	1	26250	84
POA2018	1	34125	85
POA2018	1	42000	266
POA2018	1	52500	217
POA2018	1	65625	226
POA2018	1	78750	285
POA2018	1	91875	222
POA2018	1	105000	255
POA2018	1	131250	658
POA2018	1	157500	536
POA2018	1	183750	453
POA2018	1	210000	361
POA2018	1	Inf	1131
POA2019	0		55
POA2019	0	0	54
POA2019	0	7875	14
POA2019	0	15750	39
POA2019	0	21000	68
POA2019	0	26250	140
POA2019	0	34125	58
POA2019	0	42000	72
POA2019	0	52500	89
POA2019	0	65625	124
POA2019	0	78750	114
POA2019	0	91875	102
POA2019	0	105000	102
POA2019	0	131250	199
POA2019	0	157500	17
POA2019	0	183750	53
POA2019	0	210000	7
POA2019	0	Inf	61
POA2019	1		215
POA2019	1	0	32
POA2019	1	7875	12
POA2019	1	15750	8
POA2019	1	21000	11
POA2019	1	26250	36
POA2019	1	34125	41
POA2019	1	42000	95
POA2019	1	52500	83
POA2019	1	65625	118
POA2019	1	78750	155
POA2019	1	91875	135
POA2019	1	105000	171
POA2019	1	131250	446
POA2019	1	157500	382
POA2019	1	183750	411
POA2019	1	210000	305
POA2019	1	Inf	941
POA2020	0		171
POA2020	0	0	197
POA2020	0	7875	36
POA2020	0	15750	43
POA2020	0	21000	73
POA2020	0	26250	154
POA2020	0	34125	100
POA2020	0	42000	102
POA2020	0	52500	167
POA2020	0	65625	197
POA2020	0	78750	236
POA2020	0	91875	225
POA2020	0	105000	174
POA2020	0	131250	359
POA2020	0	157500	117
POA2020	0	183750	146
POA2020	0	210000	70
POA2020	0	Inf	224
POA2020	1		301
POA2020	1	0	114
POA2020	1	7875	13
POA2020	1	15750	28
POA2020	1	21000	19
POA2020	1	26250	52
POA2020	1	34125	56
POA2020	1	42000	131
POA2020	1	52500	161
POA2020	1	65625	205
POA2020	1	78750	276
POA2020	1	91875	233
POA2020	1	105000	268
POA2020	1	131250	713
POA2020	1	157500	608
POA2020	1	183750	562
POA2020	1	210000	425
POA2020	1	Inf	1136
POA2021	0		157
POA2021	0	0	96
POA2021	0	7875	19
POA2021	0	15750	38
POA2021	0	21000	79
POA2021	0	26250	164
POA2021	0	34125	147
POA2021	0	42000	164
POA2021	0	52500	195
POA2021	0	65625	246
POA2021	0	78750	210
POA2021	0	91875	209
POA2021	0	105000	202
POA2021	0	131250	420
POA2021	0	157500	31
POA2021	0	183750	153
POA2021	0	210000	25
POA2021	0	Inf	525
POA2021	1		183
POA2021	1	0	30
POA2021	1	7875	12
POA2021	1	15750	3
POA2021	1	21000	11
POA2021	1	26250	18
POA2021	1	34125	26
POA2021	1	42000	43
POA2021	1	52500	49
POA2021	1	65625	68
POA2021	1	78750	88
POA2021	1	91875	81
POA2021	1	105000	122
POA2021	1	131250	248
POA2021	1	157500	193
POA2021	1	183750	238
POA2021	1	210000	198
POA2021	1	Inf	1895
POA2022	0		116
POA2022	0	0	74
POA2022	0	7875	16
POA2022	0	15750	45
POA2022	0	21000	56
POA2022	0	26250	153
POA2022	0	34125	123
POA2022	0	42000	121
POA2022	0	52500	130
POA2022	0	65625	157
POA2022	0	78750	146
POA2022	0	91875	151
POA2022	0	105000	148
POA2022	0	131250	295
POA2022	0	157500	44
POA2022	0	183750	124
POA2022	0	210000	28
POA2022	0	Inf	305
POA2022	1		187
POA2022	1	0	47
POA2022	1	7875	13
POA2022	1	15750	10
POA2022	1	21000	7
POA2022	1	26250	21
POA2022	1	34125	43
POA2022	1	42000	63
POA2022	1	52500	69
POA2022	1	65625	107
POA2022	1	78750	129
POA2022	1	91875	88
POA2022	1	105000	123
POA2022	1	131250	312
POA2022	1	157500	236
POA2022	1	183750	255
POA2022	1	210000	190
POA2022	1	Inf	1421
POA2023	0		82
POA2023	0	0	53
POA2023	0	7875	14
POA2023	0	15750	21
POA2023	0	21000	21
POA2023	0	26250	47
POA2023	0	34125	45
POA2023	0	42000	45
POA2023	0	52500	71
POA2023	0	65625	83
POA2023	0	78750	89
POA2023	0	91875	90
POA2023	0	105000	100
POA2023	0	131250	203
POA2023	0	157500	28
POA2023	0	183750	99
POA2023	0	210000	28
POA2023	0	Inf	201
POA2023	1		220
POA2023	1	0	37
POA2023	1	7875	5
POA2023	1	15750	10
POA2023	1	21000	11
POA2023	1	26250	14
POA2023	1	34125	16
POA2023	1	42000	31
POA2023	1	52500	49
POA2023	1	65625	66
POA2023	1	78750	68
POA2023	1	91875	47
POA2023	1	105000	85
POA2023	1	131250	194
POA2023	1	157500	170
POA2023	1	183750	171
POA2023	1	210000	152
POA2023	1	Inf	1404
POA2024	0		93
POA2024	0	0	32
POA2024	0	7875	22
POA2024	0	15750	31
POA2024	0	21000	64
POA2024	0	26250	103
POA2024	0	34125	80
POA2024	0	42000	56
POA2024	0	52500	63
POA2024	0	65625	100
POA2024	0	78750	79
POA2024	0	91875	99
POA2024	0	105000	70
POA2024	0	131250	197
POA2024	0	157500	28
POA2024	0	183750	89
POA2024	0	210000	18
POA2024	0	Inf	232
POA2024	1		195
POA2024	1	0	14
POA2024	1	7875	8
POA2024	1	15750	4
POA2024	1	21000	5
POA2024	1	26250	19
POA2024	1	34125	11
POA2024	1	42000	43
POA2024	1	52500	49
POA2024	1	65625	68
POA2024	1	78750	74
POA2024	1	91875	62
POA2024	1	105000	79
POA2024	1	131250	193
POA2024	1	157500	196
POA2024	1	183750	187
POA2024	1	210000	156
POA2024	1	Inf	1390
POA2025	0		49
POA2025	0	0	34
POA2025	0	7875	16
POA2025	0	15750	15
POA2025	0	21000	26
POA2025	0	26250	62
POA2025	0	34125	80
POA2025	0	42000	53
POA2025	0	52500	72
POA2025	0	65625	63
POA2025	0	78750	72
POA2025	0	91875	78
POA2025	0	105000	89
POA2025	0	131250	184
POA2025	0	157500	14
POA2025	0	183750	63
POA2025	0	210000	17
POA2025	0	Inf	190
POA2025	1		138
POA2025	1	0	16
POA2025	1	7875	3
POA2025	1	15750	6
POA2025	1	21000	3
POA2025	1	26250	15
POA2025	1	34125	18
POA2025	1	42000	21
POA2025	1	52500	17
POA2025	1	65625	52
POA2025	1	78750	42
POA2025	1	91875	34
POA2025	1	105000	69
POA2025	1	131250	132
POA2025	1	157500	89
POA2025	1	183750	110
POA2025	1	210000	83
POA2025	1	Inf	927
POA2026	0		372
POA2026	0	0	172
POA2026	0	7875	37
POA2026	0	15750	102
POA2026	0	21000	157
POA2026	0	26250	309
POA2026	0	34125	237
POA2026	0	42000	213
POA2026	0	52500	288
POA2026	0	65625	333
POA2026	0	78750	351
POA2026	0	91875	332
POA2026	0	105000	355
POA2026	0	131250	836
POA2026	0	157500	185
POA2026	0	183750	383
POA2026	0	210000	154
POA2026	0	Inf	1178
POA2026	1		476
POA2026	1	0	71
POA2026	1	7875	18
POA2026	1	15750	20
POA2026	1	21000	18
POA2026	1	26250	66
POA2026	1	34125	41
POA2026	1	42000	142
POA2026	1	52500	147
POA2026	1	65625	213
POA2026	1	78750	247
POA2026	1	91875	219
POA2026	1	105000	267
POA2026	1	131250	623
POA2026	1	157500	547
POA2026	1	183750	616
POA2026	1	210000	480
POA2026	1	Inf	3412
POA2027	0		85
POA2027	0	0	57
POA2027	0	7875	16
POA2027	0	15750	20
POA2027	0	21000	35
POA2027	0	26250	74
POA2027	0	34125	69
POA2027	0	42000	67
POA2027	0	52500	77
POA2027	0	65625	112
POA2027	0	78750	103
POA2027	0	91875	94
POA2027	0	105000	92
POA2027	0	131250	225
POA2027	0	157500	10
POA2027	0	183750	101
POA2027	0	210000	13
POA2027	0	Inf	317
POA2027	1		163
POA2027	1	0	30
POA2027	1	7875	10
POA2027	1	15750	3
POA2027	1	26250	6
POA2027	1	34125	6
POA2027	1	42000	29
POA2027	1	52500	26
POA2027	1	65625	47
POA2027	1	78750	72
POA2027	1	91875	43
POA2027	1	105000	57
POA2027	1	131250	152
POA2027	1	157500	127
POA2027	1	183750	121
POA2027	1	210000	100
POA2027	1	Inf	1029
POA2028	0		51
POA2028	0	0	31
POA2028	0	7875	13
POA2028	0	15750	11
POA2028	0	21000	28
POA2028	0	26250	43
POA2028	0	34125	40
POA2028	0	42000	35
POA2028	0	52500	45
POA2028	0	65625	49
POA2028	0	78750	42
POA2028	0	91875	58
POA2028	0	105000	54
POA2028	0	131250	141
POA2028	0	157500	14
POA2028	0	183750	56
POA2028	0	210000	17
POA2028	0	Inf	182
POA2028	1		93
POA2028	1	0	17
POA2028	1	7875	4
POA2028	1	26250	8
POA2028	1	34125	6
POA2028	1	42000	20
POA2028	1	52500	23
POA2028	1	65625	26
POA2028	1	78750	41
POA2028	1	91875	35
POA2028	1	105000	38
POA2028	1	131250	78
POA2028	1	157500	68
POA2028	1	183750	87
POA2028	1	210000	69
POA2028	1	Inf	599
POA2029	0		70
POA2029	0	0	55
POA2029	0	7875	14
POA2029	0	15750	26
POA2029	0	21000	34
POA2029	0	26250	100
POA2029	0	34125	77
POA2029	0	42000	78
POA2029	0	52500	90
POA2029	0	65625	91
POA2029	0	78750	111
POA2029	0	91875	109
POA2029	0	105000	85
POA2029	0	131250	176
POA2029	0	157500	18
POA2029	0	183750	57
POA2029	0	210000	14
POA2029	0	Inf	197
POA2029	1		173
POA2029	1	0	25
POA2029	1	7875	9
POA2029	1	15750	10
POA2029	1	21000	8
POA2029	1	26250	19
POA2029	1	34125	25
POA2029	1	42000	43
POA2029	1	52500	54
POA2029	1	65625	67
POA2029	1	78750	114
POA2029	1	91875	98
POA2029	1	105000	110
POA2029	1	131250	250
POA2029	1	157500	159
POA2029	1	183750	186
POA2029	1	210000	157
POA2029	1	Inf	1102
POA2030	0		53
POA2030	0	0	41
POA2030	0	7875	20
POA2030	0	15750	34
POA2030	0	21000	46
POA2030	0	26250	71
POA2030	0	34125	72
POA2030	0	42000	48
POA2030	0	52500	85
POA2030	0	65625	85
POA2030	0	78750	77
POA2030	0	91875	80
POA2030	0	105000	79
POA2030	0	131250	144
POA2030	0	157500	8
POA2030	0	183750	66
POA2030	0	210000	7
POA2030	0	Inf	141
POA2030	1		325
POA2030	1	0	49
POA2030	1	7875	7
POA2030	1	15750	15
POA2030	1	21000	3
POA2030	1	26250	20
POA2030	1	34125	29
POA2030	1	42000	59
POA2030	1	52500	51
POA2030	1	65625	92
POA2030	1	78750	80
POA2030	1	91875	84
POA2030	1	105000	84
POA2030	1	131250	285
POA2030	1	157500	210
POA2030	1	183750	260
POA2030	1	210000	176
POA2030	1	Inf	1911
POA2031	0		259
POA2031	0	0	149
POA2031	0	7875	57
POA2031	0	15750	99
POA2031	0	21000	157
POA2031	0	26250	281
POA2031	0	34125	279
POA2031	0	42000	247
POA2031	0	52500	285
POA2031	0	65625	390
POA2031	0	78750	368
POA2031	0	91875	373
POA2031	0	105000	335
POA2031	0	131250	814
POA2031	0	157500	113
POA2031	0	183750	286
POA2031	0	210000	83
POA2031	0	Inf	550
POA2031	1		500
POA2031	1	0	66
POA2031	1	7875	18
POA2031	1	15750	21
POA2031	1	21000	18
POA2031	1	26250	50
POA2031	1	34125	54
POA2031	1	42000	168
POA2031	1	52500	165
POA2031	1	65625	264
POA2031	1	78750	322
POA2031	1	91875	254
POA2031	1	105000	345
POA2031	1	131250	822
POA2031	1	157500	751
POA2031	1	183750	778
POA2031	1	210000	570
POA2031	1	Inf	3322
POA2032	0		146
POA2032	0	0	153
POA2032	0	7875	47
POA2032	0	15750	91
POA2032	0	21000	164
POA2032	0	26250	269
POA2032	0	34125	166
POA2032	0	42000	147
POA2032	0	52500	165
POA2032	0	65625	186
POA2032	0	78750	152
POA2032	0	91875	127
POA2032	0	105000	122
POA2032	0	131250	197
POA2032	0	157500	50
POA2032	0	183750	66
POA2032	0	210000	16
POA2032	0	Inf	91
POA2032	1		194
POA2032	1	0	56
POA2032	1	7875	13
POA2032	1	15750	14
POA2032	1	21000	28
POA2032	1	26250	46
POA2032	1	34125	47
POA2032	1	42000	141
POA2032	1	52500	131
POA2032	1	65625	179
POA2032	1	78750	180
POA2032	1	91875	128
POA2032	1	105000	153
POA2032	1	131250	350
POA2032	1	157500	277
POA2032	1	183750	268
POA2032	1	210000	170
POA2032	1	Inf	856
POA2033	0		98
POA2033	0	0	96
POA2033	0	7875	18
POA2033	0	15750	38
POA2033	0	21000	69
POA2033	0	26250	96
POA2033	0	34125	82
POA2033	0	42000	78
POA2033	0	52500	125
POA2033	0	65625	176
POA2033	0	78750	142
POA2033	0	91875	119
POA2033	0	105000	139
POA2033	0	131250	240
POA2033	0	157500	45
POA2033	0	183750	69
POA2033	0	210000	13
POA2033	0	Inf	106
POA2033	1		147
POA2033	1	0	34
POA2033	1	7875	15
POA2033	1	15750	13
POA2033	1	21000	16
POA2033	1	26250	19
POA2033	1	34125	23
POA2033	1	42000	74
POA2033	1	52500	60
POA2033	1	65625	118
POA2033	1	78750	161
POA2033	1	91875	103
POA2033	1	105000	121
POA2033	1	131250	309
POA2033	1	157500	232
POA2033	1	183750	229
POA2033	1	210000	183
POA2033	1	Inf	767
POA2034	0		220
POA2034	0	0	85
POA2034	0	7875	37
POA2034	0	15750	80
POA2034	0	21000	187
POA2034	0	26250	252
POA2034	0	34125	128
POA2034	0	42000	119
POA2034	0	52500	153
POA2034	0	65625	187
POA2034	0	78750	168
POA2034	0	91875	187
POA2034	0	105000	195
POA2034	0	131250	460
POA2034	0	157500	99
POA2034	0	183750	181
POA2034	0	210000	69
POA2034	0	Inf	435
POA2034	1		306
POA2034	1	0	29
POA2034	1	7875	20
POA2034	1	15750	18
POA2034	1	21000	17
POA2034	1	26250	55
POA2034	1	34125	61
POA2034	1	42000	109
POA2034	1	52500	89
POA2034	1	65625	123
POA2034	1	78750	149
POA2034	1	91875	119
POA2034	1	105000	159
POA2034	1	131250	399
POA2034	1	157500	363
POA2034	1	183750	437
POA2034	1	210000	344
POA2034	1	Inf	2221
POA2035	0		257
POA2035	0	0	191
POA2035	0	7875	64
POA2035	0	15750	164
POA2035	0	21000	337
POA2035	0	26250	622
POA2035	0	34125	293
POA2035	0	42000	206
POA2035	0	52500	252
POA2035	0	65625	307
POA2035	0	78750	255
POA2035	0	91875	248
POA2035	0	105000	221
POA2035	0	131250	434
POA2035	0	157500	89
POA2035	0	183750	123
POA2035	0	210000	37
POA2035	0	Inf	237
POA2035	1		574
POA2035	1	0	109
POA2035	1	7875	36
POA2035	1	15750	49
POA2035	1	21000	49
POA2035	1	26250	149
POA2035	1	34125	105
POA2035	1	42000	347
POA2035	1	52500	322
POA2035	1	65625	345
POA2035	1	78750	423
POA2035	1	91875	341
POA2035	1	105000	402
POA2035	1	131250	916
POA2035	1	157500	765
POA2035	1	183750	737
POA2035	1	210000	560
POA2035	1	Inf	2741
POA2036	0		204
POA2036	0	0	165
POA2036	0	7875	55
POA2036	0	15750	127
POA2036	0	21000	308
POA2036	0	26250	548
POA2036	0	34125	235
POA2036	0	42000	172
POA2036	0	52500	236
POA2036	0	65625	289
POA2036	0	78750	232
POA2036	0	91875	202
POA2036	0	105000	153
POA2036	0	131250	311
POA2036	0	157500	39
POA2036	0	183750	88
POA2036	0	210000	20
POA2036	0	Inf	117
POA2036	1		557
POA2036	1	0	111
POA2036	1	7875	45
POA2036	1	15750	33
POA2036	1	21000	43
POA2036	1	26250	121
POA2036	1	34125	126
POA2036	1	42000	329
POA2036	1	52500	339
POA2036	1	65625	413
POA2036	1	78750	457
POA2036	1	91875	370
POA2036	1	105000	378
POA2036	1	131250	976
POA2036	1	157500	827
POA2036	1	183750	729
POA2036	1	210000	563
POA2036	1	Inf	2084
POA2037	0		196
POA2037	0	0	169
POA2037	0	7875	34
POA2037	0	15750	139
POA2037	0	21000	247
POA2037	0	26250	351
POA2037	0	34125	190
POA2037	0	42000	195
POA2037	0	52500	227
POA2037	0	65625	299
POA2037	0	78750	249
POA2037	0	91875	220
POA2037	0	105000	205
POA2037	0	131250	409
POA2037	0	157500	53
POA2037	0	183750	147
POA2037	0	210000	47
POA2037	0	Inf	329
POA2037	1		195
POA2037	1	0	43
POA2037	1	7875	17
POA2037	1	15750	18
POA2037	1	21000	31
POA2037	1	26250	57
POA2037	1	34125	66
POA2037	1	42000	104
POA2037	1	52500	125
POA2037	1	65625	139
POA2037	1	78750	160
POA2037	1	91875	126
POA2037	1	105000	136
POA2037	1	131250	342
POA2037	1	157500	276
POA2037	1	183750	295
POA2037	1	210000	226
POA2037	1	Inf	1476
POA2038	0		55
POA2038	0	0	38
POA2038	0	7875	18
POA2038	0	15750	17
POA2038	0	21000	51
POA2038	0	26250	102
POA2038	0	34125	103
POA2038	0	42000	87
POA2038	0	52500	83
POA2038	0	65625	119
POA2038	0	78750	108
POA2038	0	91875	111
POA2038	0	105000	87
POA2038	0	131250	189
POA2038	0	157500	17
POA2038	0	183750	68
POA2038	0	210000	21
POA2038	0	Inf	133
POA2038	1		125
POA2038	1	0	12
POA2038	1	7875	6
POA2038	1	15750	3
POA2038	1	21000	3
POA2038	1	26250	22
POA2038	1	34125	16
POA2038	1	42000	27
POA2038	1	52500	43
POA2038	1	65625	53
POA2038	1	78750	73
POA2038	1	91875	54
POA2038	1	105000	74
POA2038	1	131250	223
POA2038	1	157500	174
POA2038	1	183750	183
POA2038	1	210000	143
POA2038	1	Inf	1132
POA2039	0		42
POA2039	0	0	27
POA2039	0	7875	10
POA2039	0	15750	14
POA2039	0	21000	38
POA2039	0	26250	78
POA2039	0	34125	50
POA2039	0	42000	60
POA2039	0	52500	76
POA2039	0	65625	90
POA2039	0	78750	76
POA2039	0	91875	94
POA2039	0	105000	92
POA2039	0	131250	180
POA2039	0	157500	16
POA2039	0	183750	67
POA2039	0	210000	9
POA2039	0	Inf	195
POA2039	1		105
POA2039	1	0	19
POA2039	1	7875	9
POA2039	1	15750	4
POA2039	1	21000	4
POA2039	1	26250	13
POA2039	1	34125	24
POA2039	1	42000	24
POA2039	1	52500	39
POA2039	1	65625	60
POA2039	1	78750	65
POA2039	1	91875	62
POA2039	1	105000	72
POA2039	1	131250	198
POA2039	1	157500	148
POA2039	1	183750	171
POA2039	1	210000	140
POA2039	1	Inf	1243
POA2040	0		111
POA2040	0	0	91
POA2040	0	7875	35
POA2040	0	15750	80
POA2040	0	21000	149
POA2040	0	26250	303
POA2040	0	34125	152
POA2040	0	42000	153
POA2040	0	52500	186
POA2040	0	65625	198
POA2040	0	78750	201
POA2040	0	91875	202
POA2040	0	105000	171
POA2040	0	131250	341
POA2040	0	157500	42
POA2040	0	183750	129
POA2040	0	210000	35
POA2040	0	Inf	265
POA2040	1		299
POA2040	1	0	38
POA2040	1	7875	19
POA2040	1	15750	22
POA2040	1	21000	22
POA2040	1	26250	50
POA2040	1	34125	58
POA2040	1	42000	154
POA2040	1	52500	138
POA2040	1	65625	192
POA2040	1	78750	178
POA2040	1	91875	179
POA2040	1	105000	205
POA2040	1	131250	488
POA2040	1	157500	451
POA2040	1	183750	490
POA2040	1	210000	421
POA2040	1	Inf	2613
POA2041	0		83
POA2041	0	0	73
POA2041	0	7875	23
POA2041	0	15750	62
POA2041	0	21000	126
POA2041	0	26250	213
POA2041	0	34125	126
POA2041	0	42000	104
POA2041	0	52500	139
POA2041	0	65625	151
POA2041	0	78750	144
POA2041	0	91875	147
POA2041	0	105000	128
POA2041	0	131250	293
POA2041	0	157500	24
POA2041	0	183750	110
POA2041	0	210000	13
POA2041	0	Inf	320
POA2041	1		218
POA2041	1	0	26
POA2041	1	7875	19
POA2041	1	15750	17
POA2041	1	21000	5
POA2041	1	26250	27
POA2041	1	34125	28
POA2041	1	42000	58
POA2041	1	52500	61
POA2041	1	65625	113
POA2041	1	78750	128
POA2041	1	91875	91
POA2041	1	105000	134
POA2041	1	131250	306
POA2041	1	157500	256
POA2041	1	183750	284
POA2041	1	210000	223
POA2041	1	Inf	2290
POA2042	0		255
POA2042	0	0	101
POA2042	0	7875	28
POA2042	0	15750	80
POA2042	0	21000	145
POA2042	0	26250	254
POA2042	0	34125	192
POA2042	0	42000	195
POA2042	0	52500	248
POA2042	0	65625	309
POA2042	0	78750	290
POA2042	0	91875	270
POA2042	0	105000	279
POA2042	0	131250	556
POA2042	0	157500	113
POA2042	0	183750	210
POA2042	0	210000	81
POA2042	0	Inf	451
POA2042	1		180
POA2042	1	0	18
POA2042	1	7875	13
POA2042	1	15750	12
POA2042	1	21000	14
POA2042	1	26250	41
POA2042	1	34125	30
POA2042	1	42000	81
POA2042	1	52500	85
POA2042	1	65625	120
POA2042	1	78750	162
POA2042	1	91875	134
POA2042	1	105000	160
POA2042	1	131250	400
POA2042	1	157500	369
POA2042	1	183750	369
POA2042	1	210000	334
POA2042	1	Inf	1614
POA2043	0		103
POA2043	0	0	42
POA2043	0	7875	7
POA2043	0	15750	27
POA2043	0	21000	50
POA2043	0	26250	62
POA2043	0	34125	51
POA2043	0	42000	51
POA2043	0	52500	71
POA2043	0	65625	93
POA2043	0	78750	110
POA2043	0	91875	137
POA2043	0	105000	161
POA2043	0	131250	409
POA2043	0	157500	56
POA2043	0	183750	159
POA2043	0	210000	41
POA2043	0	Inf	295
POA2043	1		95
POA2043	1	0	15
POA2043	1	7875	8
POA2043	1	15750	9
POA2043	1	21000	5
POA2043	1	26250	7
POA2043	1	34125	16
POA2043	1	42000	29
POA2043	1	52500	29
POA2043	1	65625	37
POA2043	1	78750	69
POA2043	1	91875	65
POA2043	1	105000	71
POA2043	1	131250	252
POA2043	1	157500	216
POA2043	1	183750	266
POA2043	1	210000	237
POA2043	1	Inf	1183
POA2044	0		64
POA2044	0	0	30
POA2044	0	7875	7
POA2044	0	15750	14
POA2044	0	21000	38
POA2044	0	26250	92
POA2044	0	34125	44
POA2044	0	42000	39
POA2044	0	52500	57
POA2044	0	65625	64
POA2044	0	78750	79
POA2044	0	91875	67
POA2044	0	105000	54
POA2044	0	131250	160
POA2044	0	157500	35
POA2044	0	183750	60
POA2044	0	210000	27
POA2044	0	Inf	110
POA2044	1		92
POA2044	1	0	18
POA2044	1	7875	4
POA2044	1	15750	3
POA2044	1	26250	18
POA2044	1	34125	17
POA2044	1	42000	63
POA2044	1	52500	51
POA2044	1	65625	75
POA2044	1	78750	83
POA2044	1	91875	83
POA2044	1	105000	73
POA2044	1	131250	219
POA2044	1	157500	191
POA2044	1	183750	228
POA2044	1	210000	198
POA2044	1	Inf	715
POA2045	0		13
POA2045	0	0	25
POA2045	0	7875	13
POA2045	0	15750	23
POA2045	0	21000	41
POA2045	0	26250	78
POA2045	0	34125	31
POA2045	0	42000	29
POA2045	0	52500	30
POA2045	0	65625	36
POA2045	0	78750	32
POA2045	0	91875	28
POA2045	0	105000	23
POA2045	0	131250	45
POA2045	0	157500	8
POA2045	0	183750	12
POA2045	0	210000	4
POA2045	0	Inf	30
POA2045	1		105
POA2045	1	0	26
POA2045	1	7875	9
POA2045	1	15750	3
POA2045	1	21000	5
POA2045	1	26250	21
POA2045	1	34125	22
POA2045	1	42000	66
POA2045	1	52500	58
POA2045	1	65625	59
POA2045	1	78750	80
POA2045	1	91875	47
POA2045	1	105000	58
POA2045	1	131250	119
POA2045	1	157500	97
POA2045	1	183750	114
POA2045	1	210000	99
POA2045	1	Inf	744
POA2046	0		128
POA2046	0	0	128
POA2046	0	7875	40
POA2046	0	15750	94
POA2046	0	21000	192
POA2046	0	26250	417
POA2046	0	34125	217
POA2046	0	42000	166
POA2046	0	52500	208
POA2046	0	65625	225
POA2046	0	78750	178
POA2046	0	91875	185
POA2046	0	105000	171
POA2046	0	131250	361
POA2046	0	157500	30
POA2046	0	183750	122
POA2046	0	210000	18
POA2046	0	Inf	233
POA2046	1		406
POA2046	1	0	68
POA2046	1	7875	23
POA2046	1	15750	19
POA2046	1	21000	20
POA2046	1	26250	93
POA2046	1	34125	78
POA2046	1	42000	291
POA2046	1	52500	228
POA2046	1	65625	279
POA2046	1	78750	312
POA2046	1	91875	265
POA2046	1	105000	312
POA2046	1	131250	717
POA2046	1	157500	647
POA2046	1	183750	648
POA2046	1	210000	516
POA2046	1	Inf	2608
POA2047	0		57
POA2047	0	0	53
POA2047	0	7875	22
POA2047	0	15750	42
POA2047	0	21000	65
POA2047	0	26250	121
POA2047	0	34125	78
POA2047	0	42000	91
POA2047	0	52500	96
POA2047	0	65625	125
POA2047	0	78750	99
POA2047	0	91875	97
POA2047	0	105000	103
POA2047	0	131250	216
POA2047	0	157500	20
POA2047	0	183750	99
POA2047	0	210000	11
POA2047	0	Inf	206
POA2047	1		152
POA2047	1	0	24
POA2047	1	7875	16
POA2047	1	15750	7
POA2047	1	21000	5
POA2047	1	26250	15
POA2047	1	34125	34
POA2047	1	42000	69
POA2047	1	52500	68
POA2047	1	65625	110
POA2047	1	78750	145
POA2047	1	91875	102
POA2047	1	105000	115
POA2047	1	131250	294
POA2047	1	157500	234
POA2047	1	183750	295
POA2047	1	210000	219
