POA_CODE_2021	MotorVehicles.min	occupied_private_dwellings
POA6148	3	918
POA6148	4	449
POA6149		49
POA6149	0	201
POA6149	1	1879
POA6149	2	3089
POA6149	3	970
POA6149	4	506
POA6150		38
POA6150	0	107
POA6150	1	1175
POA6150	2	1898
POA6150	3	702
POA6150	4	382
POA6151		78
POA6151	0	401
POA6151	1	3187
POA6151	2	2638
POA6151	3	667
POA6151	4	289
POA6152		97
POA6152	0	582
POA6152	1	4187
POA6152	2	3988
POA6152	3	1123
POA6152	4	459
POA6153		74
POA6153	0	300
POA6153	1	2831
POA6153	2	3401
POA6153	3	1020
POA6153	4	548
POA6154		34
POA6154	0	230
POA6154	1	1390
POA6154	2	1609
POA6154	3	467
POA6154	4	246
POA6155		134
POA6155	0	279
POA6155	1	4194
POA6155	2	7554
POA6155	3	2899
POA6155	4	1543
POA6156		70
POA6156	0	356
POA6156	1	2184
POA6156	2	2885
POA6156	3	827
POA6156	4	468
POA6157		71
POA6157	0	359
POA6157	1	2414
POA6157	2	2335
POA6157	3	577
POA6157	4	301
POA6158		19
POA6158	0	124
POA6158	1	1037
POA6158	2	1197
POA6158	3	371
POA6158	4	168
POA6159		13
POA6159	0	100
POA6159	1	687
POA6159	2	651
POA6159	3	141
POA6159	4	70
POA6160		59
POA6160	0	477
POA6160	1	1898
POA6160	2	1237
POA6160	3	278
POA6160	4	122
POA6161		3
POA6161	0	46
POA6161	1	3
POA6161	2	5
POA6162		59
POA6162	0	351
POA6162	1	1913
POA6162	2	1805
POA6162	3	485
POA6162	4	220
POA6163		307
POA6163	0	1312
POA6163	1	8092
POA6163	2	8356
POA6163	3	2566
POA6163	4	1366
POA6164		199
POA6164	0	593
POA6164	1	6801
POA6164	2	10310
POA6164	3	3293
POA6164	4	1696
POA6165	1	6
POA6165	2	8
POA6165	3	3
POA6165	4	11
POA6166		30
POA6166	0	93
POA6166	1	1055
POA6166	2	1666
POA6166	3	651
POA6166	4	395
POA6167		164
POA6167	0	556
POA6167	1	3601
POA6167	2	3767
POA6167	3	1248
POA6167	4	653
POA6168		183
POA6168	0	841
POA6168	1	4622
POA6168	2	3206
POA6168	3	1038
POA6168	4	484
POA6169		181
POA6169	0	632
POA6169	1	4648
POA6169	2	5171
POA6169	3	1826
POA6169	4	893
POA6170		73
POA6170	0	215
POA6170	1	1791
POA6170	2	2488
POA6170	3	727
POA6170	4	351
POA6171		134
POA6171	0	216
POA6171	1	3917
POA6171	2	5539
POA6171	3	1700
POA6171	4	884
POA6172		73
POA6172	0	114
POA6172	1	1349
POA6172	2	1888
POA6172	3	713
POA6172	4	352
POA6173		34
POA6173	0	40
POA6173	1	902
POA6173	2	1764
POA6173	3	737
POA6173	4	400
POA6174		30
POA6174	0	44
POA6174	1	639
POA6174	2	813
POA6174	3	278
POA6174	4	152
POA6175		12
POA6175	0	18
POA6175	1	333
POA6175	2	608
POA6175	3	241
POA6175	4	125
POA6176		10
POA6176	0	3
POA6176	1	159
POA6176	2	300
POA6176	3	113
POA6176	4	74
POA6180		25
POA6180	0	39
POA6180	1	787
POA6180	2	948
POA6180	3	353
POA6180	4	149
POA6181	1	16
POA6181	2	42
POA6181	3	34
POA6181	4	50
POA6207		4
POA6207	0	3
POA6207	1	47
POA6207	2	155
POA6207	3	91
POA6207	4	81
POA6208		93
POA6208	0	121
POA6208	1	1683
POA6208	2	1796
POA6208	3	737
POA6208	4	448
POA6209		18
POA6209	0	31
POA6209	1	237
POA6209	2	209
POA6209	3	134
POA6209	4	130
POA6210		476
POA6210	0	1699
POA6210	1	12115
POA6210	2	10589
POA6210	3	3390
POA6210	4	1686
POA6211		35
POA6211	0	52
POA6211	1	943
POA6211	2	1359
POA6211	3	466
POA6211	4	250
POA6213	0	7
POA6213	1	68
POA6213	2	86
POA6213	3	49
POA6213	4	27
POA6214		9
POA6214	1	37
POA6214	2	80
POA6214	3	50
POA6214	4	57
POA6215		33
POA6215	0	57
POA6215	1	447
POA6215	2	584
POA6215	3	272
POA6215	4	200
POA6218		8
POA6218	0	3
POA6218	1	47
POA6218	2	95
POA6218	3	32
POA6218	4	20
POA6219	1	36
POA6219	2	89
POA6219	3	38
POA6219	4	48
POA6220		26
POA6220	0	77
POA6220	1	500
POA6220	2	590
POA6220	3	267
POA6220	4	178
POA6221		4
POA6221	1	18
POA6221	2	23
POA6221	3	17
POA6221	4	20
POA6223	1	8
POA6223	2	21
POA6223	3	20
POA6223	4	11
POA6224		11
POA6224	0	13
POA6224	1	131
POA6224	2	167
POA6224	3	87
POA6224	4	49
POA6225		75
POA6225	0	163
POA6225	1	1060
POA6225	2	1251
POA6225	3	579
POA6225	4	384
POA6226		8
POA6226	1	38
POA6226	2	120
POA6226	3	64
POA6226	4	65
POA6227		5
POA6227	1	48
POA6227	2	117
POA6227	3	64
POA6227	4	40
POA6228		3
POA6228	1	12
POA6228	2	26
POA6228	3	10
POA6228	4	10
POA6229		4
POA6229	1	40
POA6229	2	20
POA6229	3	8
POA6229	4	5
POA6230		289
POA6230	0	944
POA6230	1	6397
POA6230	2	6559
POA6230	3	2150
POA6230	4	1004
POA6232		41
POA6232	0	120
POA6232	1	1334
POA6232	2	1727
POA6232	3	609
POA6232	4	275
POA6233		79
POA6233	0	147
POA6233	1	1939
POA6233	2	3125
POA6233	3	1211
POA6233	4	636
POA6236		8
POA6236	0	7
POA6236	1	139
POA6236	2	307
POA6236	3	183
POA6236	4	144
POA6237		17
POA6237	0	4
POA6237	1	175
POA6237	2	357
POA6237	3	200
POA6237	4	166
POA6239		23
POA6239	0	30
POA6239	1	476
POA6239	2	669
POA6239	3	303
POA6239	4	196
POA6240	1	14
POA6240	2	18
POA6240	3	21
POA6240	4	11
POA6243	1	12
POA6243	2	12
POA6243	3	4
POA6243	4	3
POA6244		14
POA6244	0	19
POA6244	1	151
POA6244	2	211
POA6244	3	112
POA6244	4	83
POA6251	1	25
POA6251	2	45
POA6251	3	22
POA6251	4	24
POA6252	1	16
POA6252	2	16
POA6252	3	17
POA6252	4	12
POA6253		3
POA6253	0	5
POA6253	1	108
POA6253	2	109
POA6253	3	45
POA6253	4	22
POA6254	0	7
POA6254	1	61
POA6254	2	79
POA6254	3	44
POA6254	4	21
POA6255		24
POA6255	0	42
POA6255	1	543
POA6255	2	674
POA6255	3	270
POA6255	4	172
POA6256		6
POA6256	1	28
POA6256	2	63
POA6256	3	29
POA6256	4	33
POA6258		39
POA6258	0	132
POA6258	1	809
POA6258	2	903
POA6258	3	396
POA6258	4	240
POA6260		9
POA6260	0	21
POA6260	1	141
POA6260	2	185
POA6260	3	84
POA6260	4	46
POA6262		7
POA6262	0	3
POA6262	1	76
POA6262	2	99
POA6262	3	46
POA6262	4	33
POA6271		24
POA6271	0	24
POA6271	1	357
POA6271	2	520
POA6271	3	252
POA6271	4	113
POA6275		11
POA6275	0	26
POA6275	1	157
POA6275	2	248
POA6275	3	100
POA6275	4	49
POA6280		168
POA6280	0	427
POA6280	1	4065
POA6280	2	4444
POA6280	3	1566
POA6280	4	861
POA6281		56
POA6281	0	29
POA6281	1	916
POA6281	2	1389
POA6281	3	398
POA6281	4	170
POA6282		4
POA6282	0	7
POA6282	1	98
POA6282	2	214
POA6282	3	110
POA6282	4	59
POA6284		19
POA6284	0	11
POA6284	1	207
POA6284	2	425
POA6284	3	157
POA6284	4	79
POA6285		69
POA6285	0	101
POA6285	1	1158
POA6285	2	1602
POA6285	3	493
POA6285	4	239
POA6286		4
POA6286	0	4
POA6286	1	68
POA6286	2	152
POA6286	3	47
POA6286	4	25
POA6288	1	44
POA6288	2	85
POA6288	3	45
POA6288	4	38
POA6290		10
POA6290	0	34
POA6290	1	317
POA6290	2	321
POA6290	3	95
POA6290	4	50
POA6302		25
POA6302	0	43
POA6302	1	462
POA6302	2	499
POA6302	3	243
POA6302	4	151
POA6304		12
POA6304	0	22
POA6304	1	182
POA6304	2	247
POA6304	3	118
POA6304	4	95
POA6306		7
POA6306	0	15
POA6306	1	82
POA6306	2	128
POA6306	3	62
POA6306	4	52
POA6308		12
POA6308	0	28
POA6308	1	169
POA6308	2	200
POA6308	3	104
POA6308	4	101
POA6309		6
POA6309	1	32
POA6309	2	39
POA6309	3	17
POA6309	4	28
POA6311	0	3
POA6311	1	60
POA6311	2	75
POA6311	3	50
POA6311	4	49
POA6312		42
POA6312	0	111
POA6312	1	634
POA6312	2	557
POA6312	3	241
POA6312	4	153
POA6313	1	15
POA6313	2	39
POA6313	3	21
POA6313	4	17
POA6315		14
POA6315	0	40
POA6315	1	220
POA6315	2	259
POA6315	3	103
POA6315	4	97
POA6316	1	29
POA6316	2	45
POA6316	3	31
POA6316	4	36
POA6317		43
POA6317	0	104
POA6317	1	472
POA6317	2	494
POA6317	3	205
POA6317	4	145
POA6318	0	9
POA6318	1	42
POA6318	2	55
POA6318	3	37
POA6318	4	35
POA6320		9
POA6320	0	5
POA6320	1	55
POA6320	2	48
POA6320	3	52
POA6320	4	33
POA6321	0	8
POA6321	1	64
POA6321	2	58
POA6321	3	40
POA6321	4	16
POA6322	1	20
POA6322	2	33
POA6322	3	23
POA6322	4	16
POA6323		13
POA6323	0	5
POA6323	1	120
POA6323	2	170
POA6323	3	78
POA6323	4	46
POA6324		29
POA6324	0	37
POA6324	1	397
POA6324	2	490
POA6324	3	235
POA6324	4	174
POA6326		4
POA6326	1	25
POA6326	2	68
POA6326	3	45
POA6326	4	39
POA6327		6
POA6327	1	12
POA6327	2	25
POA6327	3	18
POA6327	4	19
POA6328		6
POA6328	1	37
POA6328	2	53
POA6328	3	28
POA6328	4	28
POA6330		220
POA6330	0	656
POA6330	1	4817
POA6330	2	5452
POA6330	3	2066
POA6330	4	1276
POA6333		35
POA6333	0	55
POA6333	1	841
POA6333	2	954
POA6333	3	334
POA6333	4	147
POA6335		7
POA6335	0	9
POA6335	1	63
POA6335	2	95
POA6335	3	44
POA6335	4	56
POA6336		3
POA6336	1	22
POA6336	2	47
POA6336	3	25
POA6336	4	31
POA6337	0	4
POA6337	1	51
POA6337	2	55
POA6337	3	43
POA6337	4	28
POA6338	1	66
POA6338	2	125
POA6338	3	50
POA6338	4	42
POA6341	1	20
POA6341	2	35
POA6341	3	16
POA6341	4	16
POA6343		6
POA6343	1	9
POA6343	2	16
POA6343	3	16
POA6343	4	24
POA6346		7
POA6346	0	15
POA6346	1	72
POA6346	2	91
POA6346	3	41
POA6346	4	49
POA6348		10
POA6348	0	17
POA6348	1	203
POA6348	2	165
POA6348	3	38
POA6348	4	27
POA6350		6
POA6350	0	3
POA6350	1	37
POA6350	2	49
POA6350	3	9
POA6350	4	22
POA6351	2	14
POA6351	3	9
POA6351	4	3
POA6352	1	7
POA6352	2	24
POA6352	3	5
POA6352	4	6
POA6353		4
POA6353	0	8
POA6353	1	76
POA6353	2	117
POA6353	3	37
POA6353	4	44
POA6355		4
POA6355	0	3
POA6355	1	33
POA6355	2	66
POA6355	3	28
POA6355	4	37
POA6356		4
POA6356	1	6
POA6356	2	11
POA6356	3	3
POA6356	4	8
POA6357	2	3
POA6357	3	3
POA6357	4	6
POA6358	1	9
POA6358	2	6
POA6358	3	8
POA6358	4	13
POA6359	0	3
POA6359	1	42
POA6359	2	50
POA6359	3	26
POA6359	4	21
POA6361	1	4
POA6361	2	16
POA6361	3	5
POA6361	4	8
POA6363	1	3
POA6363	2	9
POA6363	3	11
POA6363	4	13
POA6365		8
POA6365	0	4
POA6365	1	53
POA6365	2	72
POA6365	3	25
POA6365	4	38
POA6367		5
POA6367	0	3
POA6367	1	42
POA6367	2	43
POA6367	3	21
POA6367	4	16
POA6368	1	4
POA6368	2	10
POA6368	3	3
POA6368	4	7
POA6369		3
POA6369	0	4
POA6369	1	64
POA6369	2	88
POA6369	3	36
POA6369	4	21
POA6370	0	6
POA6370	1	28
POA6370	2	75
POA6370	3	20
POA6370	4	22
POA6372	1	12
POA6372	2	19
POA6372	3	9
POA6372	4	5
POA6373	2	3
POA6373	3	12
POA6373	4	13
POA6375		11
POA6375	0	6
POA6375	1	125
POA6375	2	131
POA6375	3	48
POA6375	4	31
POA6383		6
POA6383	0	7
POA6383	1	102
POA6383	2	111
POA6383	3	35
POA6383	4	41
POA6384	3	3
POA6384	4	4
POA6385	1	5
POA6385	2	4
POA6385	4	3
POA6386	1	3
POA6386	2	14
POA6386	3	5
POA6386	4	3
POA6390		14
POA6390	0	13
POA6390	1	165
POA6390	2	211
POA6390	3	124
POA6390	4	63
POA6391		8
POA6391	0	9
POA6391	1	86
POA6391	2	136
POA6391	3	82
POA6391	4	45
POA6392	0	3
POA6392	1	43
POA6392	2	74
POA6392	3	25
POA6392	4	30
POA6393	1	8
POA6393	2	15
POA6393	3	4
POA6393	4	12
POA6394		9
POA6394	1	27
POA6394	2	72
POA6394	3	41
POA6394	4	40
POA6395		21
POA6395	0	34
POA6395	1	159
POA6395	2	205
POA6395	3	84
POA6395	4	96
POA6396	0	3
POA6396	1	37
POA6396	2	45
POA6396	3	36
POA6396	4	23
POA6397	0	3
POA6397	1	6
POA6397	2	13
POA6397	3	7
POA6397	4	9
POA6398		5
POA6398	0	6
POA6398	1	105
POA6398	2	98
POA6398	3	25
POA6398	4	11
POA6401		54
POA6401	0	182
POA6401	1	995
POA6401	2	1027
POA6401	3	420
POA6401	4	285
POA6403	1	20
POA6403	2	19
POA6403	3	21
POA6403	4	10
POA6405	1	30
POA6405	2	44
POA6405	3	23
POA6405	4	21
POA6407	0	17
POA6407	1	89
POA6407	2	123
POA6407	3	68
POA6407	4	37
POA6409		6
POA6409	0	4
POA6409	1	43
POA6409	2	48
POA6409	3	22
POA6409	4	24
POA6410		10
POA6410	0	32
POA6410	1	111
POA6410	2	117
POA6410	3	55
POA6410	4	50
POA6411	1	9
POA6411	2	15
POA6411	3	11
POA6411	4	6
POA6412	2	6
POA6412	3	8
POA6412	4	3
POA6413	1	5
POA6413	2	10
POA6413	3	4
POA6413	4	3
POA6414		5
POA6414	1	5
POA6414	3	7
POA6414	4	8
POA6415		22
POA6415	0	65
POA6415	1	352
POA6415	2	369
POA6415	3	155
POA6415	4	72
POA6418		3
POA6418	0	9
POA6418	1	92
POA6418	2	105
POA6418	3	37
POA6418	4	28
POA6419		5
POA6419	2	8
POA6419	4	12
POA6420	2	8
POA6420	3	9
POA6420	4	10
POA6421	1	12
POA6421	2	13
POA6421	3	10
POA6421	4	8
POA6422	1	4
POA6422	2	11
POA6422	3	3
POA6423	0	4
POA6423	1	16
POA6423	2	20
POA6423	3	9
POA6423	4	9
POA6424	1	9
POA6424	2	10
POA6424	3	4
POA6424	4	5
POA6425	2	13
POA6425	3	8
POA6425	4	8
POA6426		13
POA6426	0	16
POA6426	1	110
POA6426	2	99
POA6426	3	40
POA6426	4	31
POA6428	2	8
POA6428	4	7
POA6429		15
POA6429	0	24
POA6429	1	96
POA6429	2	93
POA6429	3	59
POA6429	4	23
POA6430		158
POA6430	0	349
POA6430	1	2301
POA6430	2	3018
POA6430	3	1164
POA6430	4	661
POA6431		6
POA6431	0	94
POA6431	1	39
POA6431	2	14
POA6431	3	4
POA6432		55
POA6432	0	124
POA6432	1	751
POA6432	2	842
POA6432	3	356
POA6432	4	212
POA6434	4	3
POA6436	0	7
POA6436	1	14
POA6436	2	12
POA6436	3	8
POA6437	0	9
POA6437	1	57
POA6437	2	44
POA6437	3	6
POA6438		19
POA6438	0	27
POA6438	1	62
POA6438	2	58
POA6438	3	27
POA6438	4	10
POA6440		8
POA6440	0	33
POA6440	1	75
POA6440	2	34
POA6440	3	22
POA6440	4	9
POA6442		12
POA6442	0	29
POA6442	1	267
POA6442	2	297
POA6442	3	126
POA6442	4	67
POA6443		28
POA6443	0	22
POA6443	1	111
POA6443	2	65
POA6443	3	17
POA6443	4	19
POA6445	0	4
POA6445	1	5
POA6445	2	17
POA6445	3	13
POA6445	4	13
POA6446	1	7
POA6446	2	21
POA6446	3	10
POA6446	4	10
POA6447		3
POA6447	1	6
POA6447	2	22
POA6447	3	12
POA6447	4	16
POA6448	1	23
POA6448	2	49
POA6448	3	16
POA6448	4	24
POA6450		78
POA6450	0	221
POA6450	1	1491
POA6450	2	1804
POA6450	3	692
POA6450	4	465
POA6460		9
POA6460	0	6
POA6460	1	96
POA6460	2	99
POA6460	3	48
POA6460	4	24
POA6461		10
POA6461	0	4
POA6461	1	63
POA6461	2	75
POA6461	3	28
POA6461	4	18
POA6462	1	15
POA6462	2	22
POA6462	3	7
POA6462	4	8
POA6463	2	3
POA6463	3	5
POA6465	1	9
POA6465	2	8
POA6465	3	8
POA6466	1	6
POA6466	2	3
POA6466	3	3
POA6466	4	7
POA6467	2	4
POA6467	3	3
POA6467	4	5
POA6468		5
POA6468	1	14
POA6468	2	18
POA6468	3	12
POA6468	4	11
POA6470	1	4
POA6472	1	14
POA6472	2	22
POA6472	3	7
POA6472	4	11
POA6473	1	5
POA6473	3	9
POA6473	4	9
POA6475		4
POA6475	0	5
POA6475	1	57
POA6475	2	43
POA6475	3	16
POA6475	4	24
POA6476	1	10
POA6476	2	6
POA6476	3	3
POA6476	4	6
POA6477	1	33
POA6477	2	29
POA6477	3	15
POA6477	4	14
POA6479		9
POA6479	0	5
POA6479	1	51
POA6479	2	74
POA6479	3	35
POA6479	4	28
POA6480	2	7
POA6480	3	5
POA6480	4	4
POA6484	1	5
POA6484	2	7
POA6484	4	4
POA6485		5
POA6485	0	13
POA6485	1	75
POA6485	2	66
POA6485	3	28
POA6485	4	17
POA6487	2	6
POA6487	3	3
POA6488	0	4
POA6488	1	21
POA6488	2	25
POA6488	3	13
POA6488	4	7
POA6489	0	4
POA6489	1	20
POA6489	2	14
POA6489	3	3
POA6489	4	4
POA6490		5
POA6490	0	5
POA6490	1	26
POA6490	2	29
POA6490	3	16
POA6490	4	17
POA6501		3
POA6501	0	3
POA6501	1	56
POA6501	2	106
POA6501	3	79
POA6501	4	81
POA6502		3
POA6502	0	9
POA6502	1	106
POA6502	2	161
POA6502	3	91
POA6502	4	54
POA6503		18
POA6503	0	13
POA6503	1	183
POA6503	2	301
POA6503	3	142
POA6503	4	142
POA6504	1	13
POA6504	2	21
POA6504	3	18
POA6504	4	8
POA6505	1	3
POA6505	2	18
POA6505	3	4
POA6505	4	12
POA6506	1	8
POA6506	2	11
POA6506	3	3
POA6506	4	11
POA6507		4
POA6507	1	33
POA6507	2	65
POA6507	3	28
POA6507	4	37
POA6509	1	5
POA6509	2	16
POA6509	3	7
POA6509	4	14
POA6510		28
POA6510	0	33
POA6510	1	235
POA6510	2	223
POA6510	3	96
POA6510	4	76
POA6511		7
POA6511	0	3
POA6511	1	57
POA6511	2	89
POA6511	3	32
POA6511	4	12
POA6512	1	6
POA6512	2	13
POA6512	3	10
POA6512	4	5
POA6513	0	5
POA6513	1	8
POA6513	2	21
POA6513	3	15
POA6513	4	11
POA6514		5
POA6514	0	5
POA6514	1	92
POA6514	2	99
POA6514	3	52
POA6514	4	13
POA6515	1	28
POA6515	2	48
POA6515	3	19
POA6515	4	23
POA6516		12
POA6516	0	14
POA6516	1	260
POA6516	2	301
POA6516	3	132
POA6516	4	54
POA6517		3
POA6517	0	4
POA6517	1	49
POA6517	2	64
POA6517	3	20
POA6517	4	13
POA6518	0	5
POA6518	1	24
POA6518	2	27
POA6518	3	7
POA6518	4	12
POA6519		6
POA6519	0	6
POA6519	1	72
POA6519	2	65
POA6519	3	28
POA6519	4	23
POA6521		5
POA6521	0	3
POA6521	1	21
POA6521	2	41
POA6521	3	28
POA6521	4	22
POA6522		6
POA6522	0	7
POA6522	1	34
POA6522	2	45
POA6522	3	25
POA6522	4	27
POA6525		35
POA6525	0	50
POA6525	1	496
POA6525	2	517
POA6525	3	214
POA6525	4	119
POA6528		3
POA6528	1	38
POA6528	2	48
POA6528	3	33
POA6528	4	27
POA6530		204
POA6530	0	650
POA6530	1	4337
POA6530	2	4609
POA6530	3	1619
POA6530	4	810
POA6532		28
POA6532	0	28
POA6532	1	532
POA6532	2	987
POA6532	3	427
POA6532	4	337
POA6535		23
POA6535	0	5
POA6535	1	160
POA6535	2	221
POA6535	3	117
POA6535	4	67
POA6536		14
POA6536	0	19
POA6536	1	202
POA6536	2	217
POA6536	3	69
POA6536	4	36
POA6537		18
POA6537	0	22
POA6537	1	142
POA6537	2	112
POA6537	3	32
POA6537	4	31
POA6556		10
POA6556	1	137
POA6556	2	251
POA6556	3	168
POA6556	4	136
POA6558		3
POA6558	0	3
POA6558	1	51
POA6558	2	111
POA6558	3	51
POA6558	4	55
POA6560		14
POA6560	0	7
POA6560	1	149
POA6560	2	170
POA6560	3	87
POA6560	4	73
POA6562		13
POA6562	0	7
POA6562	1	79
POA6562	2	188
POA6562	3	108
POA6562	4	86
POA6564		3
POA6564	1	30
POA6564	2	49
POA6564	3	29
POA6564	4	19
POA6566		65
POA6566	0	28
POA6566	1	334
POA6566	2	474
POA6566	3	209
POA6566	4	187
POA6567		3
POA6567	1	41
POA6567	2	69
POA6567	3	38
POA6567	4	27
POA6568		6
POA6568	1	13
POA6568	2	26
POA6568	3	17
POA6568	4	10
POA6569	0	3
POA6569	1	26
POA6569	2	39
POA6569	3	14
POA6569	4	15
POA6571	1	3
POA6571	2	14
POA6571	3	11
POA6572	1	5
POA6572	2	6
POA6572	3	3
POA6572	4	5
POA6574	1	7
POA6574	2	9
POA6574	3	5
POA6574	4	11
POA6575	1	9
POA6575	2	7
POA6575	3	10
POA6575	4	7
POA6603		3
POA6603	0	12
POA6603	1	133
POA6603	2	188
POA6603	3	80
POA6603	4	22
POA6605	1	3
POA6605	3	3
POA6605	4	4
POA6606	0	4
POA6606	1	10
POA6606	2	18
POA6606	3	14
POA6606	4	13
POA6608	1	8
POA6608	2	10
POA6608	3	4
POA6608	4	17
POA6609		5
POA6609	0	6
POA6609	1	73
POA6609	2	120
POA6609	3	35
POA6609	4	25
POA6612	1	14
POA6612	2	18
POA6612	3	13
POA6612	4	9
POA6613	2	9
POA6613	3	3
POA6614	2	3
POA6614	4	3
POA6616	1	6
POA6616	2	10
POA6616	4	3
POA6620		9
POA6620	0	4
POA6620	1	30
POA6620	2	31
POA6620	3	11
POA6620	4	17
POA6623		3
POA6623	0	13
POA6623	1	60
POA6623	2	71
POA6623	3	27
POA6623	4	13
POA6625	2	7
POA6625	3	7
POA6625	4	5
POA6627	1	3
POA6627	3	9
POA6627	4	7
POA6628	3	5
POA6630		7
POA6630	0	8
POA6630	1	54
POA6630	2	40
POA6630	3	31
POA6630	4	22
POA6631	3	3
POA6632	1	3
POA6632	2	7
POA6632	3	9
POA6632	4	8
POA6635		4
POA6635	0	12
POA6635	1	16
POA6635	2	14
POA6635	3	3
POA6635	4	4
POA6638	0	6
POA6638	1	45
POA6638	2	41
POA6638	3	15
POA6638	4	18
POA6639	1	13
POA6639	2	21
POA6639	3	4
POA6639	4	9
POA6640		13
POA6640	1	20
POA6640	2	23
POA6640	3	11
POA6640	4	5
POA6642		23
POA6642	0	46
POA6642	1	103
POA6642	2	60
POA6642	3	19
POA6642	4	22
POA6646		5
POA6646	0	9
POA6646	1	37
POA6646	2	22
POA6646	3	3
POA6646	4	7
POA6701		36
POA6701	0	156
POA6701	1	651
POA6701	2	607
POA6701	3	196
POA6701	4	131
POA6705		5
POA6705	0	3
POA6705	1	26
POA6705	2	15
POA6705	3	6
POA6705	4	8
POA6707		25
POA6707	0	20
POA6707	1	333
POA6707	2	413
POA6707	3	167
POA6707	4	134
POA6710		13
POA6710	0	15
POA6710	1	85
POA6710	2	105
POA6710	3	46
POA6710	4	18
POA6713		8
POA6713	0	7
POA6713	1	72
POA6713	2	175
POA6713	3	73
POA6713	4	48
POA6714		102
POA6714	0	133
POA6714	1	1285
POA6714	2	2242
POA6714	3	888
POA6714	4	434
POA6716		5
POA6716	0	7
POA6716	1	33
POA6716	2	14
POA6716	3	5
POA6718		5
POA6718	0	50
POA6718	1	68
POA6718	2	67
POA6718	3	23
POA6718	4	13
POA6720		10
POA6720	0	12
POA6720	1	139
POA6720	2	287
POA6720	3	104
POA6720	4	55
POA6721		25
POA6721	0	44
POA6721	1	419
POA6721	2	605
POA6721	3	215
POA6721	4	104
POA6722		80
POA6722	0	217
POA6722	1	1012
POA6722	2	1390
POA6722	3	522
POA6722	4	223
POA6725		130
POA6725	0	392
POA6725	1	1066
POA6725	2	1080
POA6725	3	448
POA6725	4	264
POA6726		54
POA6726	0	97
POA6726	1	595
POA6726	2	669
POA6726	3	268
POA6726	4	118
POA6728		66
POA6728	0	372
POA6728	1	457
POA6728	2	287
POA6728	3	109
POA6728	4	78
POA6740		25
POA6740	0	132
POA6740	1	124
POA6740	2	76
POA6740	3	23
POA6740	4	10
POA6743		105
POA6743	0	223
POA6743	1	604
POA6743	2	556
POA6743	3	208
POA6743	4	132
POA6751		11
POA6751	0	26
POA6751	1	335
POA6751	2	337
POA6751	3	130
POA6751	4	57
POA6753		34
POA6753	0	84
POA6753	1	455
POA6753	2	541
POA6753	3	181
POA6753	4	97
POA6754		3
POA6754	0	10
POA6754	1	160
POA6754	2	100
POA6754	3	37
POA6754	4	19
POA6758		3
POA6758	0	10
POA6758	1	15
POA6758	2	4
POA6758	3	6
POA6760		8
POA6760	0	30
POA6760	1	51
POA6760	2	17
POA6760	3	7
POA6760	4	9
POA6762	0	24
POA6762	1	21
POA6762	2	6
POA6765		20
POA6765	0	187
POA6765	1	160
POA6765	2	72
POA6765	3	27
POA6765	4	7
POA6770		53
POA6770	0	369
POA6770	1	262
POA6770	2	101
POA6770	3	23
POA6770	4	15
POA6798		6
POA6798	0	31
POA6798	1	167
POA6798	2	129
POA6798	3	62
POA6798	4	24
POA6799		4
POA6799	1	32
POA6799	2	38
POA6799	3	20
POA6799	4	24
POA7000		74
POA7000	0	768
POA7000	1	2701
POA7000	2	1820
POA7000	3	505
POA7000	4	234
POA7004		26
POA7004	0	321
POA7004	1	1566
POA7004	2	976
POA7004	3	276
POA7004	4	137
POA7005		56
POA7005	0	446
POA7005	1	2110
POA7005	2	1778
POA7005	3	575
POA7005	4	290
POA7007		5
POA7007	0	53
POA7007	1	445
POA7007	2	499
POA7007	3	179
POA7007	4	95
POA7008		58
POA7008	0	465
POA7008	1	2049
POA7008	2	1822
POA7008	3	538
POA7008	4	286
POA7009		74
POA7009	0	514
POA7009	1	2222
POA7009	2	1683
POA7009	3	609
POA7009	4	302
POA7010		153
POA7010	0	852
POA7010	1	2902
POA7010	2	2186
POA7010	3	825
POA7010	4	429
POA7011		109
POA7011	0	519
POA7011	1	2333
POA7011	2	2024
POA7011	3	784
POA7011	4	485
POA7012		3
POA7012	0	4
POA7012	1	57
POA7012	2	119
POA7012	3	45
POA7012	4	69
POA7015		45
POA7015	0	237
POA7015	1	1720
POA7015	2	1724
POA7015	3	515
POA7015	4	297
POA7016		13
POA7016	0	81
POA7016	1	374
POA7016	2	319
POA7016	3	124
POA7016	4	58
POA7017		16
POA7017	0	17
POA7017	1	559
POA7017	2	882
POA7017	3	457
POA7017	4	361
POA7018		109
POA7018	0	636
POA7018	1	3458
POA7018	2	3455
POA7018	3	1137
POA7018	4	616
POA7019		44
POA7019	0	240
POA7019	1	1159
POA7019	2	1057
POA7019	3	300
POA7019	4	152
POA7020		3
POA7020	0	4
POA7020	1	130
POA7020	2	381
POA7020	3	221
POA7020	4	173
POA7021		15
POA7021	0	29
POA7021	1	232
POA7021	2	407
POA7021	3	195
POA7021	4	83
POA7022		5
POA7022	1	119
POA7022	2	153
POA7022	3	60
POA7022	4	44
POA7023	1	57
POA7023	2	64
POA7023	3	31
POA7023	4	13
POA7024	0	4
POA7024	1	34
POA7024	2	106
POA7024	3	36
POA7024	4	31
POA7025		9
POA7025	0	18
POA7025	1	184
POA7025	2	285
POA7025	3	136
POA7025	4	92
POA7026		6
