POA_CODE_2021	Age5yr	Indigenous	persons
POA0873	35-39		15
POA0873	35-39	0	107
POA0873	35-39	1	55
POA0873	40-44		19
POA0873	40-44	0	85
POA0873	40-44	1	45
POA0873	45-49		16
POA0873	45-49	0	121
POA0873	45-49	1	38
POA0873	50-54		20
POA0873	50-54	0	134
POA0873	50-54	1	62
POA0873	55-59		24
POA0873	55-59	0	136
POA0873	55-59	1	45
POA0873	60-64		15
POA0873	60-64	0	140
POA0873	60-64	1	46
POA0873	65+		47
POA0873	65+	0	294
POA0873	65+	1	110
POA0874	0-4	0	41
POA0874	0-4	1	6
POA0874	5-9		4
POA0874	5-9	0	24
POA0874	10-14	0	31
POA0874	15-19	0	10
POA0874	15-19	1	5
POA0874	20-24	0	22
POA0874	20-24	1	7
POA0874	25-29	0	46
POA0874	25-29	1	3
POA0874	30-34	0	71
POA0874	30-34	1	3
POA0874	35-39	0	57
POA0874	40-44	0	40
POA0874	45-49		10
POA0874	45-49	0	32
POA0874	50-54		3
POA0874	50-54	0	34
POA0874	50-54	1	6
POA0874	55-59		9
POA0874	55-59	0	33
POA0874	55-59	1	5
POA0874	60-64	0	36
POA0874	65+	0	18
POA0875	0-4		12
POA0875	0-4	0	108
POA0875	0-4	1	92
POA0875	5-9		19
POA0875	5-9	0	113
POA0875	5-9	1	83
POA0875	10-14		12
POA0875	10-14	0	84
POA0875	10-14	1	94
POA0875	15-19		8
POA0875	15-19	0	67
POA0875	15-19	1	85
POA0875	20-24		8
POA0875	20-24	0	62
POA0875	20-24	1	76
POA0875	25-29		12
POA0875	25-29	0	111
POA0875	25-29	1	43
POA0875	30-34		8
POA0875	30-34	0	155
POA0875	30-34	1	59
POA0875	35-39		15
POA0875	35-39	0	149
POA0875	35-39	1	59
POA0875	40-44		4
POA0875	40-44	0	97
POA0875	40-44	1	61
POA0875	45-49		13
POA0875	45-49	0	110
POA0875	45-49	1	57
POA0875	50-54		11
POA0875	50-54	0	113
POA0875	50-54	1	33
POA0875	55-59		13
POA0875	55-59	0	111
POA0875	55-59	1	34
POA0875	60-64		4
POA0875	60-64	0	86
POA0875	60-64	1	20
POA0875	65+		12
POA0875	65+	0	138
POA0875	65+	1	40
POA0880	0-4		45
POA0880	0-4	0	182
POA0880	0-4	1	128
POA0880	5-9		63
POA0880	5-9	0	257
POA0880	5-9	1	128
POA0880	10-14		64
POA0880	10-14	0	219
POA0880	10-14	1	160
POA0880	15-19		38
POA0880	15-19	0	126
POA0880	15-19	1	174
POA0880	20-24		42
POA0880	20-24	0	67
POA0880	20-24	1	165
POA0880	25-29		67
POA0880	25-29	0	166
POA0880	25-29	1	151
POA0880	30-34		74
POA0880	30-34	0	204
POA0880	30-34	1	181
POA0880	35-39		75
POA0880	35-39	0	251
POA0880	35-39	1	144
POA0880	40-44		67
POA0880	40-44	0	237
POA0880	40-44	1	126
POA0880	45-49		47
POA0880	45-49	0	211
POA0880	45-49	1	110
POA0880	50-54		46
POA0880	50-54	0	176
POA0880	50-54	1	79
POA0880	55-59		46
POA0880	55-59	0	157
POA0880	55-59	1	63
POA0880	60-64		28
POA0880	60-64	0	101
POA0880	60-64	1	64
POA0880	65+		31
POA0880	65+	0	112
POA0880	65+	1	69
POA0885	0-4		17
POA0885	0-4	0	71
POA0885	0-4	1	3
POA0885	5-9		13
POA0885	5-9	0	80
POA0885	5-9	1	7
POA0885	10-14		8
POA0885	10-14	0	41
POA0885	10-14	1	4
POA0885	15-19		3
POA0885	15-19	0	15
POA0885	20-24	0	11
POA0885	25-29		12
POA0885	25-29	0	30
POA0885	25-29	1	3
POA0885	30-34		14
POA0885	30-34	0	52
POA0885	30-34	1	3
POA0885	35-39		24
POA0885	35-39	0	94
POA0885	35-39	1	4
POA0885	40-44		7
POA0885	40-44	0	36
POA0885	40-44	1	7
POA0885	45-49		12
POA0885	45-49	0	45
POA0885	45-49	1	5
POA0885	50-54		4
POA0885	50-54	0	27
POA0885	55-59		12
POA0885	55-59	0	37
POA0885	55-59	1	4
POA0885	60-64		5
POA0885	60-64	0	22
POA0885	65+		4
POA0885	65+	0	16
POA0885	65+	1	3
POA0886	0-4	0	37
POA0886	0-4	1	18
POA0886	5-9		3
POA0886	5-9	0	28
POA0886	5-9	1	31
POA0886	10-14		5
POA0886	10-14	0	16
POA0886	10-14	1	20
POA0886	15-19		6
POA0886	15-19	0	20
POA0886	15-19	1	18
POA0886	20-24	0	14
POA0886	20-24	1	20
POA0886	25-29		7
POA0886	25-29	0	42
POA0886	25-29	1	18
POA0886	30-34		3
POA0886	30-34	0	55
POA0886	30-34	1	15
POA0886	35-39		8
POA0886	35-39	0	49
POA0886	35-39	1	11
POA0886	40-44		13
POA0886	40-44	0	26
POA0886	40-44	1	14
POA0886	45-49		9
POA0886	45-49	0	47
POA0886	45-49	1	9
POA0886	50-54		10
POA0886	50-54	0	51
POA0886	50-54	1	9
POA0886	55-59		3
POA0886	55-59	0	49
POA0886	55-59	1	8
POA0886	60-64		4
POA0886	60-64	0	21
POA0886	60-64	1	10
POA0886	65+		8
POA0886	65+	0	18
POA0886	65+	1	4
POA2000	0-4		40
POA2000	0-4	0	661
POA2000	5-9		29
POA2000	5-9	0	394
POA2000	10-14		14
POA2000	10-14	0	285
POA2000	15-19		31
POA2000	15-19	0	580
POA2000	15-19	1	3
POA2000	20-24		270
POA2000	20-24	0	3151
POA2000	20-24	1	13
POA2000	25-29		396
POA2000	25-29	0	5224
POA2000	25-29	1	16
POA2000	30-34		343
POA2000	30-34	0	4698
POA2000	30-34	1	9
POA2000	35-39		236
POA2000	35-39	0	3128
POA2000	35-39	1	8
POA2000	40-44		135
POA2000	40-44	0	1909
POA2000	40-44	1	3
POA2000	45-49		84
POA2000	45-49	0	1237
POA2000	45-49	1	6
POA2000	50-54		89
POA2000	50-54	0	977
POA2000	55-59		77
POA2000	55-59	0	961
POA2000	55-59	1	4
POA2000	60-64		49
POA2000	60-64	0	778
POA2000	60-64	1	3
POA2000	65+		117
POA2000	65+	0	1973
POA2000	65+	1	4
POA2007	0-4		15
POA2007	0-4	0	197
POA2007	0-4	1	6
POA2007	5-9		8
POA2007	5-9	0	156
POA2007	10-14		9
POA2007	10-14	0	79
POA2007	10-14	1	4
POA2007	15-19		28
POA2007	15-19	0	225
POA2007	15-19	1	11
POA2007	20-24		90
POA2007	20-24	0	1158
POA2007	20-24	1	22
POA2007	25-29		90
POA2007	25-29	0	1369
POA2007	25-29	1	14
POA2007	30-34		63
POA2007	30-34	0	1112
POA2007	30-34	1	11
POA2007	35-39		55
POA2007	35-39	0	721
POA2007	40-44		31
POA2007	40-44	0	469
POA2007	40-44	1	3
POA2007	45-49		16
POA2007	45-49	0	305
POA2007	45-49	1	4
POA2007	50-54		19
POA2007	50-54	0	251
POA2007	50-54	1	3
POA2007	55-59		17
POA2007	55-59	0	197
POA2007	60-64		19
POA2007	60-64	0	153
POA2007	65+		48
POA2007	65+	0	420
POA2007	65+	1	7
POA2008	0-4		10
POA2008	0-4	0	197
POA2008	0-4	1	3
POA2008	5-9		5
POA2008	5-9	0	105
POA2008	5-9	1	5
POA2008	10-14	0	79
POA2008	10-14	1	10
POA2008	15-19		31
POA2008	15-19	0	443
POA2008	15-19	1	11
POA2008	20-24		208
POA2008	20-24	0	2431
POA2008	20-24	1	26
POA2008	25-29		159
POA2008	25-29	0	2116
POA2008	25-29	1	14
POA2008	30-34		110
POA2008	30-34	0	1452
POA2008	30-34	1	7
POA2008	35-39		67
POA2008	35-39	0	767
POA2008	35-39	1	3
POA2008	40-44		36
POA2008	40-44	0	497
POA2008	40-44	1	5
POA2008	45-49		29
POA2008	45-49	0	332
POA2008	50-54		17
POA2008	50-54	0	298
POA2008	50-54	1	3
POA2008	55-59		16
POA2008	55-59	0	240
POA2008	55-59	1	4
POA2008	60-64		24
POA2008	60-64	0	220
POA2008	60-64	1	4
POA2008	65+		29
POA2008	65+	0	380
POA2008	65+	1	6
POA2009	0-4		43
POA2009	0-4	0	556
POA2009	0-4	1	9
POA2009	5-9		41
POA2009	5-9	0	323
POA2009	5-9	1	15
POA2009	10-14		20
POA2009	10-14	0	280
POA2009	10-14	1	14
POA2009	15-19		12
POA2009	15-19	0	267
POA2009	15-19	1	19
POA2009	20-24		60
POA2009	20-24	0	638
POA2009	20-24	1	11
POA2009	25-29		101
POA2009	25-29	0	1333
POA2009	25-29	1	9
POA2009	30-34		124
POA2009	30-34	0	1613
POA2009	30-34	1	13
POA2009	35-39		109
POA2009	35-39	0	1470
POA2009	35-39	1	13
POA2009	40-44		78
POA2009	40-44	0	1024
POA2009	40-44	1	13
POA2009	45-49		44
POA2009	45-49	0	741
POA2009	45-49	1	11
POA2009	50-54		57
POA2009	50-54	0	625
POA2009	50-54	1	10
POA2009	55-59		37
POA2009	55-59	0	638
POA2009	55-59	1	4
POA2009	60-64		45
POA2009	60-64	0	598
POA2009	65+		117
POA2009	65+	0	1517
POA2009	65+	1	3
POA2010	0-4		33
POA2010	0-4	0	573
POA2010	0-4	1	7
POA2010	5-9		34
POA2010	5-9	0	392
POA2010	5-9	1	8
POA2010	10-14		23
POA2010	10-14	0	356
POA2010	10-14	1	6
POA2010	15-19		25
POA2010	15-19	0	335
POA2010	15-19	1	6
POA2010	20-24		132
POA2010	20-24	0	1835
POA2010	20-24	1	23
POA2010	25-29		274
POA2010	25-29	0	3830
POA2010	25-29	1	32
POA2010	30-34		249
POA2010	30-34	0	4010
POA2010	30-34	1	33
POA2010	35-39		181
POA2010	35-39	0	2826
POA2010	35-39	1	25
POA2010	40-44		149
POA2010	40-44	0	2041
POA2010	40-44	1	22
POA2010	45-49		134
POA2010	45-49	0	1596
POA2010	45-49	1	20
POA2010	50-54		124
POA2010	50-54	0	1523
POA2010	50-54	1	28
POA2010	55-59		109
POA2010	55-59	0	1357
POA2010	55-59	1	12
POA2010	60-64		87
POA2010	60-64	0	1133
POA2010	60-64	1	10
POA2010	65+		223
POA2010	65+	0	2615
POA2010	65+	1	12
POA2011	0-4		29
POA2011	0-4	0	312
POA2011	0-4	1	13
POA2011	5-9		22
POA2011	5-9	0	184
POA2011	5-9	1	13
POA2011	10-14		24
POA2011	10-14	0	166
POA2011	10-14	1	20
POA2011	15-19		52
POA2011	15-19	0	178
POA2011	15-19	1	15
POA2011	20-24		195
POA2011	20-24	0	782
POA2011	20-24	1	17
POA2011	25-29		261
POA2011	25-29	0	2056
POA2011	25-29	1	25
POA2011	30-34		242
POA2011	30-34	0	2596
POA2011	30-34	1	29
POA2011	35-39		143
POA2011	35-39	0	1871
POA2011	35-39	1	25
POA2011	40-44		123
POA2011	40-44	0	1286
POA2011	40-44	1	15
POA2011	45-49		112
POA2011	45-49	0	1145
POA2011	45-49	1	16
POA2011	50-54		78
POA2011	50-54	0	1074
POA2011	50-54	1	21
POA2011	55-59		68
POA2011	55-59	0	975
POA2011	55-59	1	10
POA2011	60-64		63
POA2011	60-64	0	996
POA2011	60-64	1	10
POA2011	65+		157
POA2011	65+	0	2769
POA2011	65+	1	21
POA2015	0-4		15
POA2015	0-4	0	551
POA2015	0-4	1	7
POA2015	5-9		23
POA2015	5-9	0	386
POA2015	5-9	1	16
POA2015	10-14		14
POA2015	10-14	0	273
POA2015	10-14	1	19
POA2015	15-19		8
POA2015	15-19	0	218
POA2015	15-19	1	14
POA2015	20-24		43
POA2015	20-24	0	649
POA2015	20-24	1	31
POA2015	25-29		100
POA2015	25-29	0	1640
POA2015	25-29	1	29
POA2015	30-34		75
POA2015	30-34	0	1772
POA2015	30-34	1	18
POA2015	35-39		69
POA2015	35-39	0	1356
POA2015	35-39	1	15
POA2015	40-44		39
POA2015	40-44	0	975
POA2015	40-44	1	18
POA2015	45-49		28
POA2015	45-49	0	764
POA2015	45-49	1	14
POA2015	50-54		24
POA2015	50-54	0	605
POA2015	50-54	1	19
POA2015	55-59		24
POA2015	55-59	0	446
POA2015	55-59	1	11
POA2015	60-64		10
POA2015	60-64	0	381
POA2015	60-64	1	4
POA2015	65+		36
POA2015	65+	0	662
POA2015	65+	1	20
POA2016	0-4		17
POA2016	0-4	0	415
POA2016	0-4	1	22
POA2016	5-9		28
POA2016	5-9	0	292
POA2016	5-9	1	24
POA2016	10-14		25
POA2016	10-14	0	233
POA2016	10-14	1	19
POA2016	15-19		17
POA2016	15-19	0	204
POA2016	15-19	1	36
POA2016	20-24		63
POA2016	20-24	0	974
POA2016	20-24	1	32
POA2016	25-29		113
POA2016	25-29	0	1685
POA2016	25-29	1	36
POA2016	30-34		121
POA2016	30-34	0	1598
POA2016	30-34	1	29
POA2016	35-39		95
POA2016	35-39	0	1193
POA2016	35-39	1	37
POA2016	40-44		77
POA2016	40-44	0	852
POA2016	40-44	1	31
POA2016	45-49		70
POA2016	45-49	0	722
POA2016	45-49	1	21
POA2016	50-54		66
POA2016	50-54	0	732
POA2016	50-54	1	34
POA2016	55-59		58
POA2016	55-59	0	665
POA2016	55-59	1	26
POA2016	60-64		51
POA2016	60-64	0	570
POA2016	60-64	1	30
POA2016	65+		152
POA2016	65+	0	1573
POA2016	65+	1	36
POA2017	0-4		57
POA2017	0-4	0	1165
POA2017	0-4	1	39
POA2017	5-9		47
POA2017	5-9	0	529
POA2017	5-9	1	40
POA2017	10-14		39
POA2017	10-14	0	345
POA2017	10-14	1	45
POA2017	15-19		37
POA2017	15-19	0	492
POA2017	15-19	1	33
POA2017	20-24		216
POA2017	20-24	0	3208
POA2017	20-24	1	56
POA2017	25-29		344
POA2017	25-29	0	5317
POA2017	25-29	1	72
POA2017	30-34		303
POA2017	30-34	0	5096
POA2017	30-34	1	56
POA2017	35-39		177
POA2017	35-39	0	3172
POA2017	35-39	1	33
POA2017	40-44		124
POA2017	40-44	0	1717
POA2017	40-44	1	39
POA2017	45-49		63
POA2017	45-49	0	1099
POA2017	45-49	1	38
POA2017	50-54		96
POA2017	50-54	0	931
POA2017	50-54	1	41
POA2017	55-59		83
POA2017	55-59	0	834
POA2017	55-59	1	31
POA2017	60-64		70
POA2017	60-64	0	736
POA2017	60-64	1	25
POA2017	65+		241
POA2017	65+	0	1883
POA2017	65+	1	39
POA2018	0-4		55
POA2018	0-4	0	1079
POA2018	0-4	1	17
POA2018	5-9		43
POA2018	5-9	0	737
POA2018	5-9	1	14
POA2018	10-14		35
POA2018	10-14	0	654
POA2018	10-14	1	13
POA2018	15-19		45
POA2018	15-19	0	732
POA2018	15-19	1	15
POA2018	20-24		99
POA2018	20-24	0	1527
POA2018	20-24	1	33
POA2018	25-29		149
POA2018	25-29	0	2223
POA2018	25-29	1	31
POA2018	30-34		101
POA2018	30-34	0	2390
POA2018	30-34	1	18
POA2018	35-39		90
POA2018	35-39	0	1816
POA2018	35-39	1	10
POA2018	40-44		79
POA2018	40-44	0	1263
POA2018	40-44	1	7
POA2018	45-49		55
POA2018	45-49	0	1088
POA2018	45-49	1	17
POA2018	50-54		42
POA2018	50-54	0	1027
POA2018	50-54	1	11
POA2018	55-59		36
POA2018	55-59	0	887
POA2018	55-59	1	20
POA2018	60-64		35
POA2018	60-64	0	728
POA2018	60-64	1	10
POA2018	65+		122
POA2018	65+	0	2523
POA2018	65+	1	9
POA2019	0-4		37
POA2019	0-4	0	860
POA2019	0-4	1	40
POA2019	5-9		31
POA2019	5-9	0	769
POA2019	5-9	1	33
POA2019	10-14		26
POA2019	10-14	0	711
POA2019	10-14	1	29
POA2019	15-19		29
POA2019	15-19	0	631
POA2019	15-19	1	32
POA2019	20-24		57
POA2019	20-24	0	668
POA2019	20-24	1	42
POA2019	25-29		69
POA2019	25-29	0	911
POA2019	25-29	1	35
POA2019	30-34		96
POA2019	30-34	0	1158
POA2019	30-34	1	27
POA2019	35-39		65
POA2019	35-39	0	1167
POA2019	35-39	1	16
POA2019	40-44		54
POA2019	40-44	0	983
POA2019	40-44	1	20
POA2019	45-49		45
POA2019	45-49	0	992
POA2019	45-49	1	19
POA2019	50-54		28
POA2019	50-54	0	802
POA2019	50-54	1	25
POA2019	55-59		38
POA2019	55-59	0	712
POA2019	55-59	1	20
POA2019	60-64		24
POA2019	60-64	0	570
POA2019	60-64	1	16
POA2019	65+		130
POA2019	65+	0	1422
POA2019	65+	1	25
POA2020	0-4		37
POA2020	0-4	0	1090
POA2020	0-4	1	15
POA2020	5-9		33
POA2020	5-9	0	740
POA2020	5-9	1	21
POA2020	10-14		19
POA2020	10-14	0	562
POA2020	10-14	1	15
POA2020	15-19		31
POA2020	15-19	0	652
POA2020	15-19	1	20
POA2020	20-24		177
POA2020	20-24	0	2659
POA2020	20-24	1	38
POA2020	25-29		228
POA2020	25-29	0	3854
POA2020	25-29	1	27
POA2020	30-34		169
POA2020	30-34	0	3122
POA2020	30-34	1	16
POA2020	35-39		101
POA2020	35-39	0	1906
POA2020	35-39	1	10
POA2020	40-44		60
POA2020	40-44	0	1172
POA2020	40-44	1	9
POA2020	45-49		31
POA2020	45-49	0	925
POA2020	45-49	1	15
POA2020	50-54		17
POA2020	50-54	0	793
POA2020	50-54	1	14
POA2020	55-59		36
POA2020	55-59	0	695
POA2020	55-59	1	13
POA2020	60-64		26
POA2020	60-64	0	615
POA2020	60-64	1	8
POA2020	65+		84
POA2020	65+	0	1536
POA2020	65+	1	19
POA2021	0-4		17
POA2021	0-4	0	696
POA2021	5-9		20
POA2021	5-9	0	609
POA2021	5-9	1	4
POA2021	10-14		12
POA2021	10-14	0	585
POA2021	10-14	1	3
POA2021	15-19		29
POA2021	15-19	0	507
POA2021	15-19	1	9
POA2021	20-24		51
POA2021	20-24	0	879
POA2021	20-24	1	9
POA2021	25-29		76
POA2021	25-29	0	1667
POA2021	25-29	1	10
POA2021	30-34		56
POA2021	30-34	0	1474
POA2021	30-34	1	3
POA2021	35-39		67
POA2021	35-39	0	1253
POA2021	35-39	1	5
POA2021	40-44		42
POA2021	40-44	0	1034
POA2021	40-44	1	5
POA2021	45-49		34
POA2021	45-49	0	998
POA2021	45-49	1	3
POA2021	50-54		44
POA2021	50-54	0	964
POA2021	50-54	1	3
POA2021	55-59		26
POA2021	55-59	0	836
POA2021	55-59	1	3
POA2021	60-64		21
POA2021	60-64	0	658
POA2021	65+		170
POA2021	65+	0	2061
POA2021	65+	1	3
POA2022	0-4		22
POA2022	0-4	0	649
POA2022	5-9		20
POA2022	5-9	0	607
POA2022	5-9	1	3
POA2022	10-14		25
POA2022	10-14	0	623
POA2022	10-14	1	5
POA2022	15-19		23
POA2022	15-19	0	443
POA2022	15-19	1	5
POA2022	20-24		63
POA2022	20-24	0	712
POA2022	25-29		124
POA2022	25-29	0	1444
POA2022	30-34		115
POA2022	30-34	0	1524
POA2022	30-34	1	6
POA2022	35-39		62
POA2022	35-39	0	1123
POA2022	35-39	1	5
POA2022	40-44		73
POA2022	40-44	0	965
POA2022	40-44	1	4
POA2022	45-49		34
POA2022	45-49	0	809
POA2022	45-49	1	9
POA2022	50-54		35
POA2022	50-54	0	740
POA2022	55-59		27
POA2022	55-59	0	584
POA2022	60-64		33
POA2022	60-64	0	554
POA2022	65+		145
POA2022	65+	0	1892
POA2022	65+	1	5
POA2023	0-4		13
POA2023	0-4	0	491
POA2023	0-4	1	3
POA2023	5-9		22
POA2023	5-9	0	573
POA2023	10-14		14
POA2023	10-14	0	704
POA2023	10-14	1	3
POA2023	15-19		37
POA2023	15-19	0	647
POA2023	20-24		24
POA2023	20-24	0	536
POA2023	25-29		44
POA2023	25-29	0	724
POA2023	30-34		40
POA2023	30-34	0	776
POA2023	35-39		36
POA2023	35-39	0	728
POA2023	40-44		20
POA2023	40-44	0	657
POA2023	45-49		14
POA2023	45-49	0	678
POA2023	45-49	1	5
POA2023	50-54		26
POA2023	50-54	0	687
POA2023	55-59		18
POA2023	55-59	0	616
POA2023	60-64		10
POA2023	60-64	0	610
POA2023	65+		67
POA2023	65+	0	1748
POA2024	0-4		24
POA2024	0-4	0	608
POA2024	5-9		33
POA2024	5-9	0	665
POA2024	5-9	1	3
POA2024	10-14		18
POA2024	10-14	0	702
POA2024	10-14	1	7
POA2024	15-19		30
POA2024	15-19	0	589
POA2024	15-19	1	7
POA2024	20-24		17
POA2024	20-24	0	431
POA2024	20-24	1	9
POA2024	25-29		56
POA2024	25-29	0	818
POA2024	25-29	1	15
POA2024	30-34		63
POA2024	30-34	0	947
POA2024	30-34	1	3
POA2024	35-39		35
POA2024	35-39	0	862
POA2024	35-39	1	7
POA2024	40-44		24
POA2024	40-44	0	838
POA2024	40-44	1	4
POA2024	45-49		30
POA2024	45-49	0	827
POA2024	45-49	1	4
POA2024	50-54		21
POA2024	50-54	0	746
POA2024	55-59		27
POA2024	55-59	0	655
POA2024	55-59	1	8
POA2024	60-64		18
POA2024	60-64	0	485
POA2024	60-64	1	6
POA2024	65+		103
POA2024	65+	0	1643
POA2024	65+	1	4
POA2025	0-4		14
POA2025	0-4	0	340
POA2025	0-4	1	3
POA2025	5-9		14
POA2025	5-9	0	371
POA2025	10-14		12
POA2025	10-14	0	345
POA2025	15-19		10
POA2025	15-19	0	283
POA2025	20-24		10
POA2025	20-24	0	338
POA2025	25-29		24
POA2025	25-29	0	528
POA2025	30-34		14
POA2025	30-34	0	570
POA2025	30-34	1	4
POA2025	35-39		24
POA2025	35-39	0	483
POA2025	35-39	1	4
POA2025	40-44		9
POA2025	40-44	0	458
POA2025	45-49		13
POA2025	45-49	0	407
POA2025	50-54		25
POA2025	50-54	0	435
POA2025	50-54	1	4
POA2025	55-59		9
POA2025	55-59	0	396
POA2025	60-64		9
POA2025	60-64	0	352
POA2025	65+		62
POA2025	65+	0	1594
POA2025	65+	1	3
POA2026	0-4		80
POA2026	0-4	0	1773
POA2026	0-4	1	8
POA2026	5-9		75
POA2026	5-9	0	1326
POA2026	5-9	1	7
POA2026	10-14		68
POA2026	10-14	0	1332
POA2026	10-14	1	3
POA2026	15-19		56
POA2026	15-19	0	1080
POA2026	15-19	1	13
POA2026	20-24		88
POA2026	20-24	0	1413
POA2026	20-24	1	21
POA2026	25-29		279
POA2026	25-29	0	4108
POA2026	25-29	1	21
POA2026	30-34		314
POA2026	30-34	0	4931
POA2026	30-34	1	9
POA2026	35-39		201
POA2026	35-39	0	3333
POA2026	35-39	1	17
POA2026	40-44		142
POA2026	40-44	0	2253
POA2026	40-44	1	11
POA2026	45-49		93
POA2026	45-49	0	2002
POA2026	45-49	1	8
POA2026	50-54		95
POA2026	50-54	0	1721
POA2026	50-54	1	5
POA2026	55-59		66
POA2026	55-59	0	1250
POA2026	55-59	1	3
POA2026	60-64		54
POA2026	60-64	0	1119
POA2026	60-64	1	3
POA2026	65+		175
POA2026	65+	0	3135
POA2026	65+	1	8
POA2027	0-4		23
POA2027	0-4	0	263
POA2027	0-4	1	3
POA2027	5-9		14
POA2027	5-9	0	271
POA2027	10-14		14
POA2027	10-14	0	262
POA2027	15-19		15
POA2027	15-19	0	248
POA2027	15-19	1	3
POA2027	20-24		26
POA2027	20-24	0	323
POA2027	25-29		26
POA2027	25-29	0	570
POA2027	25-29	1	7
POA2027	30-34		49
POA2027	30-34	0	611
POA2027	35-39		24
POA2027	35-39	0	547
POA2027	40-44		40
POA2027	40-44	0	444
POA2027	45-49		32
POA2027	45-49	0	399
POA2027	50-54		21
POA2027	50-54	0	421
POA2027	55-59		28
POA2027	55-59	0	442
POA2027	60-64		25
POA2027	60-64	0	462
POA2027	65+		99
POA2027	65+	0	2100
POA2027	65+	1	3
POA2028	0-4		7
POA2028	0-4	0	228
POA2028	5-9		15
POA2028	5-9	0	166
POA2028	10-14		7
POA2028	10-14	0	154
POA2028	15-19	0	140
POA2028	20-24		9
POA2028	20-24	0	274
POA2028	20-24	1	4
POA2028	25-29		23
POA2028	25-29	0	466
POA2028	30-34		19
POA2028	30-34	0	490
POA2028	30-34	1	3
POA2028	35-39		11
POA2028	35-39	0	360
POA2028	40-44		17
POA2028	40-44	0	274
POA2028	45-49		7
POA2028	45-49	0	257
POA2028	50-54		4
POA2028	50-54	0	236
POA2028	55-59		5
POA2028	55-59	0	218
POA2028	60-64		12
POA2028	60-64	0	248
POA2028	65+		40
POA2028	65+	0	1005
POA2029	0-4		14
POA2029	0-4	0	490
POA2029	5-9		23
POA2029	5-9	0	511
POA2029	10-14		15
POA2029	10-14	0	549
POA2029	10-14	1	3
POA2029	15-19		18
POA2029	15-19	0	463
POA2029	15-19	1	4
POA2029	20-24		20
POA2029	20-24	0	494
POA2029	20-24	1	4
POA2029	25-29		19
POA2029	25-29	0	604
POA2029	25-29	1	4
POA2029	30-34		36
POA2029	30-34	0	755
POA2029	30-34	1	3
POA2029	35-39		38
POA2029	35-39	0	744
POA2029	35-39	1	6
POA2029	40-44		23
POA2029	40-44	0	640
POA2029	45-49		16
POA2029	45-49	0	703
POA2029	50-54		35
POA2029	50-54	0	570
POA2029	55-59		26
POA2029	55-59	0	578
POA2029	60-64		29
POA2029	60-64	0	430
POA2029	60-64	1	4
POA2029	65+		137
POA2029	65+	0	1875
POA2029	65+	1	4
POA2030	0-4		21
POA2030	0-4	0	636
POA2030	5-9		16
POA2030	5-9	0	897
POA2030	10-14		47
POA2030	10-14	0	1122
POA2030	10-14	1	3
POA2030	15-19		49
POA2030	15-19	0	1069
POA2030	15-19	1	3
POA2030	20-24		27
POA2030	20-24	0	796
POA2030	20-24	1	9
POA2030	25-29		35
POA2030	25-29	0	574
POA2030	25-29	1	6
POA2030	30-34		41
POA2030	30-34	0	603
POA2030	30-34	1	5
POA2030	35-39		32
POA2030	35-39	0	712
POA2030	40-44		45
POA2030	40-44	0	902
POA2030	40-44	1	3
POA2030	45-49		40
POA2030	45-49	0	1132
POA2030	45-49	1	3
POA2030	50-54		50
POA2030	50-54	0	1090
POA2030	50-54	1	4
POA2030	55-59		24
POA2030	55-59	0	944
POA2030	60-64		31
POA2030	60-64	0	831
POA2030	60-64	1	4
POA2030	65+		102
POA2030	65+	0	2532
POA2030	65+	1	3
POA2031	0-4		67
POA2031	0-4	0	1793
POA2031	0-4	1	10
POA2031	5-9		60
POA2031	5-9	0	1638
POA2031	5-9	1	17
POA2031	10-14		34
POA2031	10-14	0	1600
POA2031	10-14	1	11
POA2031	15-19		78
POA2031	15-19	0	1423
POA2031	15-19	1	12
POA2031	20-24		113
POA2031	20-24	0	1846
POA2031	20-24	1	25
POA2031	25-29		160
POA2031	25-29	0	3321
POA2031	25-29	1	32
POA2031	30-34		149
POA2031	30-34	0	3556
POA2031	30-34	1	21
POA2031	35-39		124
POA2031	35-39	0	2907
POA2031	35-39	1	12
POA2031	40-44		95
POA2031	40-44	0	2353
POA2031	40-44	1	10
POA2031	45-49		72
POA2031	45-49	0	2212
POA2031	45-49	1	17
POA2031	50-54		69
POA2031	50-54	0	2002
POA2031	50-54	1	15
POA2031	55-59		65
POA2031	55-59	0	1633
POA2031	55-59	1	9
POA2031	60-64		52
POA2031	60-64	0	1455
POA2031	60-64	1	10
POA2031	65+		500
POA2031	65+	0	4239
POA2031	65+	1	19
POA2032	0-4		15
POA2032	0-4	0	589
POA2032	0-4	1	13
POA2032	5-9		11
POA2032	5-9	0	631
POA2032	5-9	1	19
POA2032	10-14		23
POA2032	10-14	0	658
POA2032	10-14	1	16
POA2032	15-19		22
POA2032	15-19	0	692
POA2032	15-19	1	23
POA2032	20-24		102
POA2032	20-24	0	1582
POA2032	20-24	1	34
POA2032	25-29		100
POA2032	25-29	0	1507
POA2032	25-29	1	16
POA2032	30-34		81
POA2032	30-34	0	1145
POA2032	30-34	1	29
POA2032	35-39		54
POA2032	35-39	0	960
POA2032	35-39	1	7
POA2032	40-44		27
POA2032	40-44	0	860
POA2032	40-44	1	15
POA2032	45-49		30
POA2032	45-49	0	851
POA2032	45-49	1	12
POA2032	50-54		20
POA2032	50-54	0	777
POA2032	50-54	1	8
POA2032	55-59		22
