POA_CODE_2021	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
POA5680	20-24	0	F	31
POA5680	20-24	0	M	36
POA5680	25-34		F	10
POA5680	25-34		M	9
POA5680	25-34	0	F	91
POA5680	25-34	0	M	88
POA5680	25-34	1	F	6
POA5680	35-44		F	8
POA5680	35-44		M	7
POA5680	35-44	0	F	78
POA5680	35-44	0	M	104
POA5680	35-44	1	F	16
POA5680	35-44	1	M	4
POA5680	45-54		F	13
POA5680	45-54		M	18
POA5680	45-54	0	F	105
POA5680	45-54	0	M	108
POA5680	45-54	1	F	17
POA5680	45-54	1	M	10
POA5680	55-64		F	11
POA5680	55-64		M	8
POA5680	55-64	0	F	125
POA5680	55-64	0	M	159
POA5680	55-64	1	F	41
POA5680	55-64	1	M	24
POA5680	65-74		F	11
POA5680	65-74		M	19
POA5680	65-74	0	F	108
POA5680	65-74	0	M	166
POA5680	65-74	1	F	29
POA5680	65-74	1	M	22
POA5680	75-84		F	7
POA5680	75-84		M	4
POA5680	75-84	0	F	46
POA5680	75-84	0	M	58
POA5680	75-84	1	M	9
POA5680	85+		F	4
POA5680	85+		M	3
POA5680	85+	0	F	32
POA5680	85+	0	M	18
POA5680	85+	1	M	4
POA5690	15-19		F	27
POA5690	15-19		M	23
POA5690	15-19	0	F	66
POA5690	15-19	0	M	95
POA5690	15-19	1	M	3
POA5690	20-24		F	14
POA5690	20-24		M	15
POA5690	20-24	0	F	80
POA5690	20-24	0	M	94
POA5690	20-24	1	F	7
POA5690	20-24	1	M	3
POA5690	25-34		F	39
POA5690	25-34		M	33
POA5690	25-34	0	F	197
POA5690	25-34	0	M	222
POA5690	25-34	1	F	28
POA5690	25-34	1	M	14
POA5690	35-44		F	31
POA5690	35-44		M	32
POA5690	35-44	0	F	170
POA5690	35-44	0	M	160
POA5690	35-44	1	F	30
POA5690	35-44	1	M	14
POA5690	45-54		F	32
POA5690	45-54		M	49
POA5690	45-54	0	F	196
POA5690	45-54	0	M	228
POA5690	45-54	1	F	49
POA5690	45-54	1	M	30
POA5690	55-64		F	30
POA5690	55-64		M	27
POA5690	55-64	0	F	172
POA5690	55-64	0	M	230
POA5690	55-64	1	F	48
POA5690	55-64	1	M	27
POA5690	65-74		F	24
POA5690	65-74		M	18
POA5690	65-74	0	F	150
POA5690	65-74	0	M	183
POA5690	65-74	1	F	20
POA5690	65-74	1	M	13
POA5690	75-84		F	3
POA5690	75-84		M	7
POA5690	75-84	0	F	63
POA5690	75-84	0	M	79
POA5690	75-84	1	F	10
POA5690	75-84	1	M	9
POA5690	85+		F	4
POA5690	85+		M	3
POA5690	85+	0	F	20
POA5690	85+	0	M	16
POA5690	85+	1	F	5
POA5690	85+	1	M	4
POA5700	15-19		F	38
POA5700	15-19		M	43
POA5700	15-19	0	F	235
POA5700	15-19	0	M	290
POA5700	15-19	1	F	14
POA5700	15-19	1	M	14
POA5700	20-24		F	24
POA5700	20-24		M	32
POA5700	20-24	0	F	257
POA5700	20-24	0	M	252
POA5700	20-24	1	F	25
POA5700	20-24	1	M	19
POA5700	25-34		F	57
POA5700	25-34		M	74
POA5700	25-34	0	F	644
POA5700	25-34	0	M	640
POA5700	25-34	1	F	91
POA5700	25-34	1	M	43
POA5700	35-44		F	60
POA5700	35-44		M	73
POA5700	35-44	0	F	473
POA5700	35-44	0	M	460
POA5700	35-44	1	F	98
POA5700	35-44	1	M	44
POA5700	45-54		F	63
POA5700	45-54		M	78
POA5700	45-54	0	F	493
POA5700	45-54	0	M	482
POA5700	45-54	1	F	142
POA5700	45-54	1	M	94
POA5700	55-64		F	68
POA5700	55-64		M	72
POA5700	55-64	0	F	539
POA5700	55-64	0	M	633
POA5700	55-64	1	F	153
POA5700	55-64	1	M	95
POA5700	65-74		F	38
POA5700	65-74		M	52
POA5700	65-74	0	F	442
POA5700	65-74	0	M	477
POA5700	65-74	1	F	97
POA5700	65-74	1	M	67
POA5700	75-84		F	29
POA5700	75-84		M	25
POA5700	75-84	0	F	295
POA5700	75-84	0	M	290
POA5700	75-84	1	F	30
POA5700	75-84	1	M	23
POA5700	85+		F	10
POA5700	85+		M	13
POA5700	85+	0	F	130
POA5700	85+	0	M	65
POA5700	85+	1	F	4
POA5700	85+	1	M	10
POA5701	25-34	0	M	3
POA5701	55-64	0	F	6
POA5701	55-64	0	M	3
POA5710	15-19		F	3
POA5710	15-19		M	13
POA5710	15-19	0	F	58
POA5710	15-19	0	M	69
POA5710	20-24		M	60
POA5710	20-24	0	F	37
POA5710	20-24	0	M	50
POA5710	20-24	1	F	3
POA5710	20-24	1	M	3
POA5710	25-34		F	13
POA5710	25-34		M	264
POA5710	25-34	0	F	118
POA5710	25-34	0	M	129
POA5710	25-34	1	F	18
POA5710	25-34	1	M	12
POA5710	35-44		F	9
POA5710	35-44		M	181
POA5710	35-44	0	F	119
POA5710	35-44	0	M	102
POA5710	35-44	1	F	19
POA5710	35-44	1	M	14
POA5710	45-54		F	7
POA5710	45-54		M	60
POA5710	45-54	0	F	116
POA5710	45-54	0	M	95
POA5710	45-54	1	F	27
POA5710	45-54	1	M	17
POA5710	55-64		F	17
POA5710	55-64		M	29
POA5710	55-64	0	F	109
POA5710	55-64	0	M	114
POA5710	55-64	1	F	32
POA5710	55-64	1	M	17
POA5710	65-74		F	4
POA5710	65-74		M	20
POA5710	65-74	0	F	86
POA5710	65-74	0	M	92
POA5710	65-74	1	F	15
POA5710	65-74	1	M	19
POA5710	75-84		F	3
POA5710	75-84		M	9
POA5710	75-84	0	F	33
POA5710	75-84	0	M	42
POA5710	75-84	1	F	6
POA5710	75-84	1	M	3
POA5710	85+		F	3
POA5710	85+		M	4
POA5710	85+	0	F	11
POA5710	85+	0	M	5
POA5713	45-54	0	F	4
POA5713	45-54	0	M	3
POA5713	55-64	0	M	4
POA5715	20-24	0	M	5
POA5715	25-34	0	F	5
POA5715	45-54	0	M	3
POA5715	55-64	0	F	5
POA5715	55-64	0	M	4
POA5715	55-64	1	F	3
POA5717	20-24	0	F	4
POA5717	25-34	0	M	5
POA5717	45-54	0	F	6
POA5717	45-54	0	M	3
POA5717	45-54	1	M	3
POA5717	55-64	0	M	4
POA5719	15-19	0	F	5
POA5719	15-19	0	M	4
POA5719	20-24	0	F	3
POA5719	20-24	0	M	5
POA5719	25-34	0	F	4
POA5719	25-34	0	M	3
POA5719	35-44	0	F	3
POA5719	35-44	0	M	3
POA5719	45-54		F	5
POA5719	45-54	0	F	3
POA5719	45-54	0	M	3
POA5719	65-74	0	M	7
POA5720	15-19	0	M	5
POA5720	20-24	0	F	3
POA5720	20-24	0	M	15
POA5720	25-34		F	3
POA5720	25-34		M	4
POA5720	25-34	0	F	13
POA5720	25-34	0	M	24
POA5720	25-34	1	F	3
POA5720	25-34	1	M	3
POA5720	35-44		M	4
POA5720	35-44	0	F	9
POA5720	35-44	0	M	23
POA5720	35-44	1	M	3
POA5720	45-54		F	4
POA5720	45-54		M	3
POA5720	45-54	0	F	12
POA5720	45-54	0	M	26
POA5720	45-54	1	F	6
POA5720	55-64		F	7
POA5720	55-64		M	9
POA5720	55-64	0	F	11
POA5720	55-64	0	M	16
POA5720	55-64	1	F	4
POA5720	55-64	1	M	4
POA5720	65-74	0	F	4
POA5720	65-74	0	M	7
POA5722	15-19	0	F	5
POA5722	20-24	0	F	4
POA5722	25-34	0	F	3
POA5722	25-34	0	M	7
POA5722	35-44	0	F	10
POA5722	35-44	0	M	7
POA5722	35-44	1	F	4
POA5722	45-54		F	3
POA5722	45-54		M	3
POA5722	45-54	0	F	12
POA5722	45-54	0	M	19
POA5722	55-64	0	F	18
POA5722	55-64	0	M	27
POA5722	55-64	1	F	6
POA5722	65-74		F	4
POA5722	65-74	0	F	14
POA5722	65-74	0	M	26
POA5722	65-74	1	M	3
POA5722	75-84	0	F	12
POA5722	75-84	0	M	7
POA5722	85+	0	F	4
POA5723	15-19		F	10
POA5723	15-19		M	17
POA5723	15-19	0	F	30
POA5723	15-19	0	M	21
POA5723	20-24		M	10
POA5723	20-24	0	F	25
POA5723	20-24	0	M	44
POA5723	20-24	1	F	6
POA5723	25-34		F	25
POA5723	25-34		M	39
POA5723	25-34	0	F	98
POA5723	25-34	0	M	118
POA5723	25-34	1	F	11
POA5723	25-34	1	M	3
POA5723	35-44		F	11
POA5723	35-44		M	30
POA5723	35-44	0	F	60
POA5723	35-44	0	M	94
POA5723	35-44	1	F	10
POA5723	35-44	1	M	10
POA5723	45-54		F	20
POA5723	45-54		M	33
POA5723	45-54	0	F	64
POA5723	45-54	0	M	78
POA5723	45-54	1	F	14
POA5723	45-54	1	M	8
POA5723	55-64		F	18
POA5723	55-64		M	25
POA5723	55-64	0	F	66
POA5723	55-64	0	M	118
POA5723	55-64	1	F	7
POA5723	55-64	1	M	13
POA5723	65-74		F	36
POA5723	65-74		M	37
POA5723	65-74	0	F	65
POA5723	65-74	0	M	106
POA5723	65-74	1	F	14
POA5723	65-74	1	M	7
POA5723	75-84		F	9
POA5723	75-84		M	34
POA5723	75-84	0	F	31
POA5723	75-84	0	M	88
POA5723	75-84	1	F	3
POA5723	75-84	1	M	9
POA5723	85+		F	3
POA5723	85+		M	10
POA5723	85+	0	F	3
POA5723	85+	0	M	7
POA5724	20-24	0	F	3
POA5724	25-34		F	4
POA5724	25-34	0	F	9
POA5724	25-34	0	M	10
POA5724	35-44	0	F	6
POA5724	35-44	0	M	3
POA5724	45-54		M	4
POA5724	45-54	0	F	4
POA5724	45-54	0	M	8
POA5724	55-64	0	F	5
POA5724	55-64	0	M	5
POA5724	55-64	1	F	4
POA5724	65-74	0	F	3
POA5724	65-74	0	M	3
POA5725	15-19		F	13
POA5725	15-19		M	22
POA5725	15-19	0	F	77
POA5725	15-19	0	M	82
POA5725	20-24		F	19
POA5725	20-24		M	23
POA5725	20-24	0	F	92
POA5725	20-24	0	M	103
POA5725	20-24	1	F	6
POA5725	20-24	1	M	3
POA5725	25-34		F	41
POA5725	25-34		M	76
POA5725	25-34	0	F	334
POA5725	25-34	0	M	359
POA5725	25-34	1	F	26
POA5725	25-34	1	M	18
POA5725	35-44		F	29
POA5725	35-44		M	54
POA5725	35-44	0	F	262
POA5725	35-44	0	M	360
POA5725	35-44	1	F	16
POA5725	35-44	1	M	18
POA5725	45-54		F	25
POA5725	45-54		M	49
POA5725	45-54	0	F	164
POA5725	45-54	0	M	240
POA5725	45-54	1	F	14
POA5725	45-54	1	M	19
POA5725	55-64		F	16
POA5725	55-64		M	23
POA5725	55-64	0	F	111
POA5725	55-64	0	M	169
POA5725	55-64	1	F	16
POA5725	55-64	1	M	15
POA5725	65-74		F	3
POA5725	65-74		M	4
POA5725	65-74	0	F	14
POA5725	65-74	0	M	24
POA5725	75-84		M	3
POA5725	75-84	0	M	3
POA5725	85+	0	F	4
POA5730	15-19	0	F	5
POA5730	15-19	0	M	3
POA5730	20-24	0	F	3
POA5730	20-24	0	M	4
POA5730	25-34		M	3
POA5730	25-34	0	F	4
POA5730	25-34	0	M	6
POA5730	35-44	0	F	6
POA5730	35-44	0	M	5
POA5730	45-54		F	3
POA5730	45-54	0	F	4
POA5730	45-54	0	M	5
POA5730	55-64		M	6
POA5730	55-64	0	F	8
POA5730	55-64	0	M	12
POA5730	55-64	1	M	3
POA5730	65-74	0	F	11
POA5730	65-74	0	M	5
POA5731	15-19		M	9
POA5731	15-19	0	F	3
POA5731	20-24		M	5
POA5731	20-24	0	F	6
POA5731	20-24	0	M	3
POA5731	25-34		F	3
POA5731	25-34		M	15
POA5731	25-34	0	F	12
POA5731	25-34	0	M	12
POA5731	35-44		F	4
POA5731	35-44		M	11
POA5731	35-44	0	F	4
POA5731	35-44	0	M	19
POA5731	45-54		F	4
POA5731	45-54		M	8
POA5731	45-54	0	F	14
POA5731	45-54	0	M	8
POA5731	55-64		F	5
POA5731	55-64		M	9
POA5731	55-64	0	F	13
POA5731	55-64	0	M	20
POA5731	65-74	0	F	3
POA5731	65-74	0	M	3
POA5732	15-19	0	F	5
POA5732	20-24	0	F	3
POA5732	20-24	0	M	5
POA5732	25-34		F	3
POA5732	25-34	0	F	9
POA5732	25-34	0	M	8
POA5732	35-44		M	5
POA5732	35-44	0	F	5
POA5732	35-44	0	M	4
POA5732	45-54		F	4
POA5732	45-54	0	F	6
POA5732	45-54	0	M	12
POA5732	45-54	1	F	3
POA5732	55-64		M	4
POA5732	55-64	0	F	6
POA5732	55-64	0	M	9
POA5732	55-64	1	F	3
POA5732	55-64	1	M	3
POA5732	65-74	0	F	10
POA5732	65-74	0	M	11
POA5732	65-74	1	M	4
POA5732	75-84	0	M	7
POA5733	15-19	0	F	3
POA5733	25-34	0	F	7
POA5733	25-34	0	M	11
POA5733	35-44	0	F	3
POA5733	35-44	0	M	4
POA5733	35-44	1	F	3
POA5733	45-54		F	3
POA5733	45-54	0	F	11
POA5733	45-54	0	M	4
POA5733	45-54	1	F	3
POA5733	55-64		M	5
POA5733	55-64	0	F	9
POA5733	55-64	0	M	13
POA5733	55-64	1	F	4
POA5733	55-64	1	M	4
POA5733	65-74		M	3
POA5733	65-74	0	F	3
POA5733	65-74	0	M	5
POA5733	65-74	1	F	4
POA5733	65-74	1	M	3
POA5733	75-84	0	M	7
POA5734	15-19	0	F	3
POA5734	20-24	0	F	5
POA5734	25-34		F	3
POA5734	25-34		M	3
POA5734	25-34	0	F	3
POA5734	25-34	0	M	5
POA5734	35-44	0	F	5
POA5734	45-54	0	F	13
POA5734	45-54	0	M	5
POA5734	55-64	0	F	5
POA5734	55-64	0	M	11
POA5734	65-74	0	F	8
POA5734	65-74	0	M	9
POA6000	15-19		F	27
POA6000	15-19		M	21
POA6000	15-19	0	F	148
POA6000	15-19	0	M	107
POA6000	15-19	1	F	4
POA6000	15-19	1	M	12
POA6000	20-24		F	127
POA6000	20-24		M	139
POA6000	20-24	0	F	658
POA6000	20-24	0	M	673
POA6000	20-24	1	F	22
POA6000	20-24	1	M	29
POA6000	25-34		F	229
POA6000	25-34		M	375
POA6000	25-34	0	F	1932
POA6000	25-34	0	M	2097
POA6000	25-34	1	F	81
POA6000	25-34	1	M	82
POA6000	35-44		F	100
POA6000	35-44		M	189
POA6000	35-44	0	F	926
POA6000	35-44	0	M	1224
POA6000	35-44	1	F	68
POA6000	35-44	1	M	84
POA6000	45-54		F	63
POA6000	45-54		M	120
POA6000	45-54	0	F	451
POA6000	45-54	0	M	623
POA6000	45-54	1	F	62
POA6000	45-54	1	M	44
POA6000	55-64		F	39
POA6000	55-64		M	107
POA6000	55-64	0	F	358
POA6000	55-64	0	M	486
POA6000	55-64	1	F	72
POA6000	55-64	1	M	59
POA6000	65-74		F	31
POA6000	65-74		M	47
POA6000	65-74	0	F	247
POA6000	65-74	0	M	293
POA6000	65-74	1	F	35
POA6000	65-74	1	M	28
POA6000	75-84		F	23
POA6000	75-84		M	29
POA6000	75-84	0	F	84
POA6000	75-84	0	M	107
POA6000	75-84	1	F	16
POA6000	75-84	1	M	16
POA6000	85+		F	10
POA6000	85+		M	13
POA6000	85+	0	F	37
POA6000	85+	0	M	23
POA6000	85+	1	M	3
POA6003	15-19	0	F	34
POA6003	15-19	0	M	27
POA6003	15-19	1	F	3
POA6003	20-24		F	29
POA6003	20-24		M	22
POA6003	20-24	0	F	165
POA6003	20-24	0	M	127
POA6003	20-24	1	F	3
POA6003	25-34		F	67
POA6003	25-34		M	104
POA6003	25-34	0	F	542
POA6003	25-34	0	M	553
POA6003	25-34	1	F	29
POA6003	25-34	1	M	36
POA6003	35-44		F	18
POA6003	35-44		M	34
POA6003	35-44	0	F	238
POA6003	35-44	0	M	325
POA6003	35-44	1	F	15
POA6003	35-44	1	M	23
POA6003	45-54		F	10
POA6003	45-54		M	26
POA6003	45-54	0	F	114
POA6003	45-54	0	M	155
POA6003	45-54	1	F	25
POA6003	45-54	1	M	26
POA6003	55-64		F	7
POA6003	55-64		M	19
POA6003	55-64	0	F	106
POA6003	55-64	0	M	117
POA6003	55-64	1	F	23
POA6003	55-64	1	M	22
POA6003	65-74		F	8
POA6003	65-74		M	9
POA6003	65-74	0	F	81
POA6003	65-74	0	M	83
POA6003	65-74	1	F	10
POA6003	65-74	1	M	11
POA6003	75-84		F	4
POA6003	75-84		M	6
POA6003	75-84	0	F	28
POA6003	75-84	0	M	38
POA6003	75-84	1	M	8
POA6003	85+	0	F	6
POA6003	85+	0	M	8
POA6004	15-19		F	14
POA6004	15-19		M	9
POA6004	15-19	0	F	117
POA6004	15-19	0	M	99
POA6004	15-19	1	M	10
POA6004	20-24		F	40
POA6004	20-24		M	35
POA6004	20-24	0	F	466
POA6004	20-24	0	M	417
POA6004	20-24	1	F	12
POA6004	20-24	1	M	11
POA6004	25-34		F	129
POA6004	25-34		M	161
POA6004	25-34	0	F	1544
POA6004	25-34	0	M	1515
POA6004	25-34	1	F	53
POA6004	25-34	1	M	41
POA6004	35-44		F	84
POA6004	35-44		M	145
POA6004	35-44	0	F	768
POA6004	35-44	0	M	1005
POA6004	35-44	1	F	55
POA6004	35-44	1	M	48
POA6004	45-54		F	50
POA6004	45-54		M	113
POA6004	45-54	0	F	486
POA6004	45-54	0	M	559
POA6004	45-54	1	F	60
POA6004	45-54	1	M	50
POA6004	55-64		F	54
POA6004	55-64		M	68
POA6004	55-64	0	F	446
POA6004	55-64	0	M	546
POA6004	55-64	1	F	106
POA6004	55-64	1	M	79
POA6004	65-74		F	33
POA6004	65-74		M	55
POA6004	65-74	0	F	337
POA6004	65-74	0	M	422
POA6004	65-74	1	F	64
POA6004	65-74	1	M	49
POA6004	75-84		F	17
POA6004	75-84		M	28
POA6004	75-84	0	F	128
POA6004	75-84	0	M	155
POA6004	75-84	1	F	10
POA6004	75-84	1	M	21
POA6004	85+		F	4
POA6004	85+		M	3
POA6004	85+	0	F	51
POA6004	85+	0	M	37
POA6004	85+	1	F	5
POA6004	85+	1	M	7
POA6005	15-19		F	9
POA6005	15-19		M	3
POA6005	15-19	0	F	56
POA6005	15-19	0	M	32
POA6005	15-19	1	F	4
POA6005	15-19	1	M	4
POA6005	20-24		F	17
POA6005	20-24		M	20
POA6005	20-24	0	F	246
POA6005	20-24	0	M	177
POA6005	20-24	1	F	17
POA6005	20-24	1	M	3
POA6005	25-34		F	48
POA6005	25-34		M	86
POA6005	25-34	0	F	851
POA6005	25-34	0	M	868
POA6005	25-34	1	F	35
POA6005	25-34	1	M	36
POA6005	35-44		F	35
POA6005	35-44		M	56
POA6005	35-44	0	F	455
POA6005	35-44	0	M	552
POA6005	35-44	1	F	42
POA6005	35-44	1	M	33
POA6005	45-54		F	17
POA6005	45-54		M	24
POA6005	45-54	0	F	221
POA6005	45-54	0	M	261
POA6005	45-54	1	F	36
POA6005	45-54	1	M	38
POA6005	55-64		F	14
POA6005	55-64		M	26
POA6005	55-64	0	F	208
POA6005	55-64	0	M	233
POA6005	55-64	1	F	51
POA6005	55-64	1	M	40
POA6005	65-74		F	12
POA6005	65-74		M	9
POA6005	65-74	0	F	140
POA6005	65-74	0	M	192
POA6005	65-74	1	F	34
POA6005	65-74	1	M	21
POA6005	75-84		M	7
POA6005	75-84	0	F	108
POA6005	75-84	0	M	119
POA6005	75-84	1	F	7
POA6005	75-84	1	M	9
POA6005	85+		M	5
POA6005	85+	0	F	62
POA6005	85+	0	M	41
POA6005	85+	1	M	3
POA6006	15-19		M	7
POA6006	15-19	0	F	165
POA6006	15-19	0	M	189
POA6006	15-19	1	F	10
POA6006	15-19	1	M	12
POA6006	20-24		F	14
POA6006	20-24		M	8
POA6006	20-24	0	F	313
POA6006	20-24	0	M	244
POA6006	20-24	1	F	25
POA6006	20-24	1	M	13
POA6006	25-34		F	35
POA6006	25-34		M	59
POA6006	25-34	0	F	781
POA6006	25-34	0	M	763
POA6006	25-34	1	F	53
POA6006	25-34	1	M	38
POA6006	35-44		F	39
POA6006	35-44		M	37
POA6006	35-44	0	F	654
POA6006	35-44	0	M	707
POA6006	35-44	1	F	83
POA6006	35-44	1	M	61
POA6006	45-54		F	12
POA6006	45-54		M	17
POA6006	45-54	0	F	499
POA6006	45-54	0	M	526
POA6006	45-54	1	F	127
POA6006	45-54	1	M	77
POA6006	55-64		F	21
POA6006	55-64		M	22
POA6006	55-64	0	F	404
POA6006	55-64	0	M	455
POA6006	55-64	1	F	154
POA6006	55-64	1	M	104
POA6006	65-74		F	36
POA6006	65-74		M	29
POA6006	65-74	0	F	279
POA6006	65-74	0	M	294
POA6006	65-74	1	F	60
POA6006	65-74	1	M	52
POA6006	75-84		F	19
POA6006	75-84		M	16
POA6006	75-84	0	F	174
POA6006	75-84	0	M	152
POA6006	75-84	1	F	17
POA6006	75-84	1	M	24
POA6006	85+		F	18
POA6006	85+		M	9
POA6006	85+	0	F	149
POA6006	85+	0	M	59
POA6006	85+	1	F	5
POA6006	85+	1	M	8
POA6007	15-19		F	11
POA6007	15-19		M	3
POA6007	15-19	0	F	140
POA6007	15-19	0	M	137
POA6007	15-19	1	F	4
POA6007	15-19	1	M	6
POA6007	20-24		F	25
POA6007	20-24		M	17
POA6007	20-24	0	F	245
POA6007	20-24	0	M	181
POA6007	20-24	1	F	17
POA6007	20-24	1	M	8
POA6007	25-34		F	71
POA6007	25-34		M	75
POA6007	25-34	0	F	852
POA6007	25-34	0	M	780
POA6007	25-34	1	F	45
POA6007	25-34	1	M	24
POA6007	35-44		F	25
POA6007	35-44		M	32
POA6007	35-44	0	F	546
POA6007	35-44	0	M	602
POA6007	35-44	1	F	71
POA6007	35-44	1	M	43
POA6007	45-54		F	21
POA6007	45-54		M	22
POA6007	45-54	0	F	419
POA6007	45-54	0	M	416
POA6007	45-54	1	F	83
POA6007	45-54	1	M	56
POA6007	55-64		F	18
POA6007	55-64		M	18
POA6007	55-64	0	F	295
POA6007	55-64	0	M	307
POA6007	55-64	1	F	99
POA6007	55-64	1	M	58
POA6007	65-74		F	24
POA6007	65-74		M	17
POA6007	65-74	0	F	282
POA6007	65-74	0	M	260
POA6007	65-74	1	F	58
POA6007	65-74	1	M	38
POA6007	75-84		F	18
POA6007	75-84		M	22
POA6007	75-84	0	F	149
POA6007	75-84	0	M	98
POA6007	75-84	1	F	18
POA6007	75-84	1	M	8
POA6007	85+		F	36
POA6007	85+		M	19
POA6007	85+	0	F	124
POA6007	85+	0	M	41
POA6007	85+	1	F	6
POA6007	85+	1	M	6
POA6008	15-19		F	9
POA6008	15-19		M	14
POA6008	15-19	0	F	322
POA6008	15-19	0	M	368
POA6008	15-19	1	F	13
POA6008	15-19	1	M	20
POA6008	20-24		F	26
POA6008	20-24		M	24
POA6008	20-24	0	F	460
POA6008	20-24	0	M	384
POA6008	20-24	1	F	28
POA6008	20-24	1	M	17
POA6008	25-34		F	75
POA6008	25-34		M	68
POA6008	25-34	0	F	1165
POA6008	25-34	0	M	1050
POA6008	25-34	1	F	67
POA6008	25-34	1	M	52
POA6008	35-44		F	65
POA6008	35-44		M	60
POA6008	35-44	0	F	1030
POA6008	35-44	0	M	950
POA6008	35-44	1	F	118
POA6008	35-44	1	M	69
POA6008	45-54		F	39
POA6008	45-54		M	56
POA6008	45-54	0	F	813
POA6008	45-54	0	M	813
POA6008	45-54	1	F	208
POA6008	45-54	1	M	105
POA6008	55-64		F	36
POA6008	55-64		M	48
POA6008	55-64	0	F	701
POA6008	55-64	0	M	703
POA6008	55-64	1	F	261
POA6008	55-64	1	M	167
POA6008	65-74		F	44
POA6008	65-74		M	73
POA6008	65-74	0	F	693
POA6008	65-74	0	M	724
POA6008	65-74	1	F	171
POA6008	65-74	1	M	108
POA6008	75-84		F	42
POA6008	75-84		M	52
POA6008	75-84	0	F	410
POA6008	75-84	0	M	356
POA6008	75-84	1	F	61
POA6008	75-84	1	M	41
POA6008	85+		F	40
POA6008	85+		M	30
POA6008	85+	0	F	159
POA6008	85+	0	M	72
POA6008	85+	1	F	12
POA6008	85+	1	M	10
POA6009	15-19		F	41
POA6009	15-19		M	27
POA6009	15-19	0	F	837
POA6009	15-19	0	M	828
POA6009	15-19	1	F	32
POA6009	15-19	1	M	23
POA6009	20-24		F	48
POA6009	20-24		M	38
POA6009	20-24	0	F	960
POA6009	20-24	0	M	1023
POA6009	20-24	1	F	59
POA6009	20-24	1	M	53
POA6009	25-34		F	50
POA6009	25-34		M	47
POA6009	25-34	0	F	842
POA6009	25-34	0	M	952
POA6009	25-34	1	F	70
POA6009	25-34	1	M	48
POA6009	35-44		F	40
POA6009	35-44		M	57
POA6009	35-44	0	F	914
POA6009	35-44	0	M	810
POA6009	35-44	1	F	139
POA6009	35-44	1	M	80
POA6009	45-54		F	35
POA6009	45-54		M	30
POA6009	45-54	0	F	875
POA6009	45-54	0	M	914
POA6009	45-54	1	F	254
POA6009	45-54	1	M	119
POA6009	55-64		F	32
POA6009	55-64		M	27
POA6009	55-64	0	F	719
POA6009	55-64	0	M	749
POA6009	55-64	1	F	276
POA6009	55-64	1	M	158
POA6009	65-74		F	38
POA6009	65-74		M	38
POA6009	65-74	0	F	786
POA6009	65-74	0	M	782
POA6009	65-74	1	F	202
POA6009	65-74	1	M	123
POA6009	75-84		F	43
POA6009	75-84		M	30
POA6009	75-84	0	F	502
POA6009	75-84	0	M	505
POA6009	75-84	1	F	87
POA6009	75-84	1	M	61
POA6009	85+		F	16
POA6009	85+		M	15
POA6009	85+	0	F	258
POA6009	85+	0	M	172
POA6009	85+	1	F	11
POA6009	85+	1	M	17
POA6010	15-19		F	32
POA6010	15-19		M	30
POA6010	15-19	0	F	571
POA6010	15-19	0	M	732
POA6010	15-19	1	F	31
POA6010	15-19	1	M	33
POA6010	20-24		F	30
POA6010	20-24		M	25
POA6010	20-24	0	F	504
POA6010	20-24	0	M	493
POA6010	20-24	1	F	28
POA6010	20-24	1	M	38
POA6010	25-34		F	56
POA6010	25-34		M	90
POA6010	25-34	0	F	838
POA6010	25-34	0	M	860
POA6010	25-34	1	F	69
POA6010	25-34	1	M	44
POA6010	35-44		F	37
POA6010	35-44		M	38
POA6010	35-44	0	F	896
POA6010	35-44	0	M	818
POA6010	35-44	1	F	139
POA6010	35-44	1	M	69
POA6010	45-54		F	47
POA6010	45-54		M	58
POA6010	45-54	0	F	1036
POA6010	45-54	0	M	1001
POA6010	45-54	1	F	293
POA6010	45-54	1	M	147
POA6010	55-64		F	48
POA6010	55-64		M	42
POA6010	55-64	0	F	834
POA6010	55-64	0	M	820
POA6010	55-64	1	F	341
POA6010	55-64	1	M	170
POA6010	65-74		F	47
POA6010	65-74		M	54
POA6010	65-74	0	F	807
POA6010	65-74	0	M	742
POA6010	65-74	1	F	248
POA6010	65-74	1	M	147
POA6010	75-84		F	64
POA6010	75-84		M	47
POA6010	75-84	0	F	638
POA6010	75-84	0	M	574
POA6010	75-84	1	F	120
POA6010	75-84	1	M	66
POA6010	85+		F	75
POA6010	85+		M	42
POA6010	85+	0	F	369
POA6010	85+	0	M	194
POA6010	85+	1	F	28
POA6010	85+	1	M	34
POA6011	15-19		F	15
POA6011	15-19		M	12
POA6011	15-19	0	F	387
POA6011	15-19	0	M	313
POA6011	15-19	1	F	27
POA6011	15-19	1	M	16
POA6011	20-24		F	13
POA6011	20-24		M	11
POA6011	20-24	0	F	242
POA6011	20-24	0	M	241
POA6011	20-24	1	F	25
POA6011	20-24	1	M	18
POA6011	25-34		F	29
POA6011	25-34		M	37
POA6011	25-34	0	F	442
POA6011	25-34	0	M	428
POA6011	25-34	1	F	44
POA6011	25-34	1	M	24
POA6011	35-44		F	27
POA6011	35-44		M	37
POA6011	35-44	0	F	423
POA6011	35-44	0	M	382
POA6011	35-44	1	F	39
POA6011	35-44	1	M	29
POA6011	45-54		F	19
POA6011	45-54		M	17
POA6011	45-54	0	F	518
POA6011	45-54	0	M	491
POA6011	45-54	1	F	153
