POA_CODE_2021	Age	NeedsAssistance	Sex	persons
POA5076	15-19	0	F	226
POA5076	15-19	0	M	314
POA5076	15-19	1	F	9
POA5076	15-19	1	M	11
POA5076	20-24		F	5
POA5076	20-24		M	3
POA5076	20-24	0	F	264
POA5076	20-24	0	M	267
POA5076	20-24	1	F	7
POA5076	20-24	1	M	9
POA5076	25-34		F	15
POA5076	25-34		M	22
POA5076	25-34	0	F	502
POA5076	25-34	0	M	546
POA5076	25-34	1	F	9
POA5076	25-34	1	M	15
POA5076	35-44		F	10
POA5076	35-44		M	13
POA5076	35-44	0	F	601
POA5076	35-44	0	M	582
POA5076	35-44	1	F	8
POA5076	35-44	1	M	9
POA5076	45-54		F	11
POA5076	45-54		M	18
POA5076	45-54	0	F	665
POA5076	45-54	0	M	594
POA5076	45-54	1	F	16
POA5076	45-54	1	M	10
POA5076	55-64		F	14
POA5076	55-64		M	21
POA5076	55-64	0	F	670
POA5076	55-64	0	M	628
POA5076	55-64	1	F	16
POA5076	55-64	1	M	9
POA5076	65-74		F	8
POA5076	65-74		M	10
POA5076	65-74	0	F	555
POA5076	65-74	0	M	507
POA5076	65-74	1	F	38
POA5076	65-74	1	M	35
POA5076	75-84		F	6
POA5076	75-84		M	7
POA5076	75-84	0	F	247
POA5076	75-84	0	M	250
POA5076	75-84	1	F	72
POA5076	75-84	1	M	42
POA5076	85+		F	3
POA5076	85+	0	F	36
POA5076	85+	0	M	43
POA5076	85+	1	F	43
POA5076	85+	1	M	34
POA5081	0-4		F	3
POA5081	0-4		M	10
POA5081	0-4	0	F	214
POA5081	0-4	0	M	194
POA5081	0-4	1	F	4
POA5081	0-4	1	M	4
POA5081	5-14		F	20
POA5081	5-14		M	25
POA5081	5-14	0	F	536
POA5081	5-14	0	M	485
POA5081	5-14	1	F	9
POA5081	5-14	1	M	16
POA5081	15-19		F	11
POA5081	15-19		M	7
POA5081	15-19	0	F	325
POA5081	15-19	0	M	250
POA5081	15-19	1	F	4
POA5081	15-19	1	M	7
POA5081	20-24		F	3
POA5081	20-24		M	7
POA5081	20-24	0	F	309
POA5081	20-24	0	M	287
POA5081	20-24	1	F	3
POA5081	20-24	1	M	3
POA5081	25-34		F	24
POA5081	25-34		M	29
POA5081	25-34	0	F	562
POA5081	25-34	0	M	540
POA5081	25-34	1	F	5
POA5081	25-34	1	M	8
POA5081	35-44		F	28
POA5081	35-44		M	31
POA5081	35-44	0	F	596
POA5081	35-44	0	M	556
POA5081	35-44	1	F	5
POA5081	35-44	1	M	6
POA5081	45-54		F	23
POA5081	45-54		M	36
POA5081	45-54	0	F	610
POA5081	45-54	0	M	579
POA5081	45-54	1	F	3
POA5081	45-54	1	M	20
POA5081	55-64		F	22
POA5081	55-64		M	19
POA5081	55-64	0	F	603
POA5081	55-64	0	M	544
POA5081	55-64	1	F	21
POA5081	55-64	1	M	19
POA5081	65-74		F	23
POA5081	65-74		M	21
POA5081	65-74	0	F	545
POA5081	65-74	0	M	505
POA5081	65-74	1	F	38
POA5081	65-74	1	M	19
POA5081	75-84		F	16
POA5081	75-84		M	17
POA5081	75-84	0	F	300
POA5081	75-84	0	M	261
POA5081	75-84	1	F	69
POA5081	75-84	1	M	60
POA5081	85+		F	11
POA5081	85+		M	3
POA5081	85+	0	F	103
POA5081	85+	0	M	70
POA5081	85+	1	F	130
POA5081	85+	1	M	54
POA5082	0-4		F	10
POA5082	0-4		M	8
POA5082	0-4	0	F	357
POA5082	0-4	0	M	431
POA5082	0-4	1	F	5
POA5082	0-4	1	M	8
POA5082	5-14		F	30
POA5082	5-14		M	20
POA5082	5-14	0	F	889
POA5082	5-14	0	M	1003
POA5082	5-14	1	F	19
POA5082	5-14	1	M	39
POA5082	15-19		F	15
POA5082	15-19		M	12
POA5082	15-19	0	F	357
POA5082	15-19	0	M	390
POA5082	15-19	1	F	10
POA5082	15-19	1	M	10
POA5082	20-24		F	18
POA5082	20-24		M	23
POA5082	20-24	0	F	556
POA5082	20-24	0	M	610
POA5082	20-24	1	F	10
POA5082	20-24	1	M	9
POA5082	25-34		F	48
POA5082	25-34		M	65
POA5082	25-34	0	F	1262
POA5082	25-34	0	M	1281
POA5082	25-34	1	F	21
POA5082	25-34	1	M	19
POA5082	35-44		F	26
POA5082	35-44		M	50
POA5082	35-44	0	F	1125
POA5082	35-44	0	M	1161
POA5082	35-44	1	F	16
POA5082	35-44	1	M	14
POA5082	45-54		F	34
POA5082	45-54		M	35
POA5082	45-54	0	F	930
POA5082	45-54	0	M	955
POA5082	45-54	1	F	34
POA5082	45-54	1	M	26
POA5082	55-64		F	39
POA5082	55-64		M	31
POA5082	55-64	0	F	912
POA5082	55-64	0	M	884
POA5082	55-64	1	F	46
POA5082	55-64	1	M	39
POA5082	65-74		F	27
POA5082	65-74		M	17
POA5082	65-74	0	F	625
POA5082	65-74	0	M	583
POA5082	65-74	1	F	65
POA5082	65-74	1	M	54
POA5082	75-84		F	15
POA5082	75-84		M	13
POA5082	75-84	0	F	237
POA5082	75-84	0	M	211
POA5082	75-84	1	F	133
POA5082	75-84	1	M	53
POA5082	85+		F	24
POA5082	85+		M	7
POA5082	85+	0	F	61
POA5082	85+	0	M	61
POA5082	85+	1	F	149
POA5082	85+	1	M	64
POA5083	0-4		M	5
POA5083	0-4	0	F	231
POA5083	0-4	0	M	231
POA5083	0-4	1	M	4
POA5083	5-14		F	10
POA5083	5-14		M	11
POA5083	5-14	0	F	434
POA5083	5-14	0	M	413
POA5083	5-14	1	F	9
POA5083	5-14	1	M	24
POA5083	15-19		F	3
POA5083	15-19		M	4
POA5083	15-19	0	F	200
POA5083	15-19	0	M	213
POA5083	15-19	1	F	3
POA5083	15-19	1	M	12
POA5083	20-24		F	3
POA5083	20-24		M	8
POA5083	20-24	0	F	248
POA5083	20-24	0	M	260
POA5083	20-24	1	F	5
POA5083	20-24	1	M	8
POA5083	25-34		F	12
POA5083	25-34		M	20
POA5083	25-34	0	F	623
POA5083	25-34	0	M	662
POA5083	25-34	1	F	12
POA5083	25-34	1	M	3
POA5083	35-44		F	6
POA5083	35-44		M	10
POA5083	35-44	0	F	569
POA5083	35-44	0	M	554
POA5083	35-44	1	F	14
POA5083	35-44	1	M	10
POA5083	45-54		F	13
POA5083	45-54		M	16
POA5083	45-54	0	F	463
POA5083	45-54	0	M	437
POA5083	45-54	1	F	15
POA5083	45-54	1	M	12
POA5083	55-64		F	13
POA5083	55-64		M	3
POA5083	55-64	0	F	459
POA5083	55-64	0	M	417
POA5083	55-64	1	F	41
POA5083	55-64	1	M	25
POA5083	65-74		F	13
POA5083	65-74		M	6
POA5083	65-74	0	F	336
POA5083	65-74	0	M	325
POA5083	65-74	1	F	27
POA5083	65-74	1	M	23
POA5083	75-84		F	10
POA5083	75-84		M	7
POA5083	75-84	0	F	115
POA5083	75-84	0	M	98
POA5083	75-84	1	F	50
POA5083	75-84	1	M	20
POA5083	85+		F	6
POA5083	85+	0	F	64
POA5083	85+	0	M	35
POA5083	85+	1	F	58
POA5083	85+	1	M	19
POA5084	0-4		F	14
POA5084	0-4		M	27
POA5084	0-4	0	F	284
POA5084	0-4	0	M	361
POA5084	0-4	1	F	5
POA5084	0-4	1	M	13
POA5084	5-14		F	41
POA5084	5-14		M	47
POA5084	5-14	0	F	482
POA5084	5-14	0	M	573
POA5084	5-14	1	F	14
POA5084	5-14	1	M	37
POA5084	15-19		F	19
POA5084	15-19		M	25
POA5084	15-19	0	F	258
POA5084	15-19	0	M	260
POA5084	15-19	1	M	16
POA5084	20-24		F	27
POA5084	20-24		M	33
POA5084	20-24	0	F	377
POA5084	20-24	0	M	503
POA5084	20-24	1	F	3
POA5084	20-24	1	M	19
POA5084	25-34		F	42
POA5084	25-34		M	74
POA5084	25-34	0	F	955
POA5084	25-34	0	M	1168
POA5084	25-34	1	F	20
POA5084	25-34	1	M	38
POA5084	35-44		F	36
POA5084	35-44		M	63
POA5084	35-44	0	F	601
POA5084	35-44	0	M	802
POA5084	35-44	1	F	32
POA5084	35-44	1	M	29
POA5084	45-54		F	42
POA5084	45-54		M	53
POA5084	45-54	0	F	487
POA5084	45-54	0	M	582
POA5084	45-54	1	F	47
POA5084	45-54	1	M	36
POA5084	55-64		F	22
POA5084	55-64		M	46
POA5084	55-64	0	F	412
POA5084	55-64	0	M	455
POA5084	55-64	1	F	66
POA5084	55-64	1	M	74
POA5084	65-74		F	21
POA5084	65-74		M	16
POA5084	65-74	0	F	271
POA5084	65-74	0	M	284
POA5084	65-74	1	F	66
POA5084	65-74	1	M	52
POA5084	75-84		F	15
POA5084	75-84		M	18
POA5084	75-84	0	F	123
POA5084	75-84	0	M	101
POA5084	75-84	1	F	69
POA5084	75-84	1	M	48
POA5084	85+		F	4
POA5084	85+		M	4
POA5084	85+	0	F	35
POA5084	85+	0	M	27
POA5084	85+	1	F	68
POA5084	85+	1	M	34
POA5085	0-4		F	31
POA5085	0-4		M	29
POA5085	0-4	0	F	786
POA5085	0-4	0	M	839
POA5085	0-4	1	F	6
POA5085	0-4	1	M	19
POA5085	5-14		F	49
POA5085	5-14		M	60
POA5085	5-14	0	F	1304
POA5085	5-14	0	M	1366
POA5085	5-14	1	F	50
POA5085	5-14	1	M	83
POA5085	15-19		F	28
POA5085	15-19		M	22
POA5085	15-19	0	F	535
POA5085	15-19	0	M	499
POA5085	15-19	1	F	20
POA5085	15-19	1	M	26
POA5085	20-24		F	34
POA5085	20-24		M	82
POA5085	20-24	0	F	753
POA5085	20-24	0	M	845
POA5085	20-24	1	F	12
POA5085	20-24	1	M	26
POA5085	25-34		F	158
POA5085	25-34		M	298
POA5085	25-34	0	F	2307
POA5085	25-34	0	M	2363
POA5085	25-34	1	F	27
POA5085	25-34	1	M	23
POA5085	35-44		F	146
POA5085	35-44		M	243
POA5085	35-44	0	F	1891
POA5085	35-44	0	M	1977
POA5085	35-44	1	F	54
POA5085	35-44	1	M	59
POA5085	45-54		F	75
POA5085	45-54		M	132
POA5085	45-54	0	F	1175
POA5085	45-54	0	M	1193
POA5085	45-54	1	F	65
POA5085	45-54	1	M	65
POA5085	55-64		F	44
POA5085	55-64		M	66
POA5085	55-64	0	F	914
POA5085	55-64	0	M	841
POA5085	55-64	1	F	94
POA5085	55-64	1	M	84
POA5085	65-74		F	25
POA5085	65-74		M	28
POA5085	65-74	0	F	717
POA5085	65-74	0	M	564
POA5085	65-74	1	F	116
POA5085	65-74	1	M	108
POA5085	75-84		F	23
POA5085	75-84		M	34
POA5085	75-84	0	F	329
POA5085	75-84	0	M	286
POA5085	75-84	1	F	150
POA5085	75-84	1	M	101
POA5085	85+		F	13
POA5085	85+		M	10
POA5085	85+	0	F	86
POA5085	85+	0	M	71
POA5085	85+	1	F	215
POA5085	85+	1	M	78
POA5086	0-4		F	25
POA5086	0-4		M	25
POA5086	0-4	0	F	555
POA5086	0-4	0	M	607
POA5086	0-4	1	F	9
POA5086	0-4	1	M	13
POA5086	5-14		F	44
POA5086	5-14		M	58
POA5086	5-14	0	F	964
POA5086	5-14	0	M	926
POA5086	5-14	1	F	32
POA5086	5-14	1	M	59
POA5086	15-19		F	21
POA5086	15-19		M	14
POA5086	15-19	0	F	420
POA5086	15-19	0	M	408
POA5086	15-19	1	F	12
POA5086	15-19	1	M	19
POA5086	20-24		F	22
POA5086	20-24		M	35
POA5086	20-24	0	F	481
POA5086	20-24	0	M	549
POA5086	20-24	1	F	11
POA5086	20-24	1	M	17
POA5086	25-34		F	60
POA5086	25-34		M	66
POA5086	25-34	0	F	1395
POA5086	25-34	0	M	1381
POA5086	25-34	1	F	31
POA5086	25-34	1	M	29
POA5086	35-44		F	60
POA5086	35-44		M	73
POA5086	35-44	0	F	1314
POA5086	35-44	0	M	1358
POA5086	35-44	1	F	41
POA5086	35-44	1	M	30
POA5086	45-54		F	46
POA5086	45-54		M	58
POA5086	45-54	0	F	970
POA5086	45-54	0	M	911
POA5086	45-54	1	F	48
POA5086	45-54	1	M	42
POA5086	55-64		F	32
POA5086	55-64		M	30
POA5086	55-64	0	F	852
POA5086	55-64	0	M	752
POA5086	55-64	1	F	88
POA5086	55-64	1	M	80
POA5086	65-74		F	17
POA5086	65-74		M	28
POA5086	65-74	0	F	677
POA5086	65-74	0	M	546
POA5086	65-74	1	F	108
POA5086	65-74	1	M	80
POA5086	75-84		F	10
POA5086	75-84		M	15
POA5086	75-84	0	F	304
POA5086	75-84	0	M	246
POA5086	75-84	1	F	118
POA5086	75-84	1	M	73
POA5086	85+		F	13
POA5086	85+		M	9
POA5086	85+	0	F	102
POA5086	85+	0	M	72
POA5086	85+	1	F	119
POA5086	85+	1	M	43
POA5087	0-4		F	20
POA5087	0-4		M	25
POA5087	0-4	0	F	358
POA5087	0-4	0	M	412
POA5087	0-4	1	F	6
POA5087	0-4	1	M	9
POA5087	5-14		F	21
POA5087	5-14		M	25
POA5087	5-14	0	F	588
POA5087	5-14	0	M	613
POA5087	5-14	1	F	24
POA5087	5-14	1	M	34
POA5087	15-19		F	13
POA5087	15-19		M	17
POA5087	15-19	0	F	238
POA5087	15-19	0	M	217
POA5087	15-19	1	F	14
POA5087	15-19	1	M	15
POA5087	20-24		F	20
POA5087	20-24		M	34
POA5087	20-24	0	F	375
POA5087	20-24	0	M	419
POA5087	20-24	1	F	15
POA5087	20-24	1	M	14
POA5087	25-34		F	45
POA5087	25-34		M	48
POA5087	25-34	0	F	1108
POA5087	25-34	0	M	1119
POA5087	25-34	1	F	14
POA5087	25-34	1	M	17
POA5087	35-44		F	28
POA5087	35-44		M	46
POA5087	35-44	0	F	974
POA5087	35-44	0	M	975
POA5087	35-44	1	F	24
POA5087	35-44	1	M	18
POA5087	45-54		F	26
POA5087	45-54		M	25
POA5087	45-54	0	F	683
POA5087	45-54	0	M	629
POA5087	45-54	1	F	31
POA5087	45-54	1	M	40
POA5087	55-64		F	12
POA5087	55-64		M	23
POA5087	55-64	0	F	561
POA5087	55-64	0	M	527
POA5087	55-64	1	F	49
POA5087	55-64	1	M	42
POA5087	65-74		F	17
POA5087	65-74		M	14
POA5087	65-74	0	F	431
POA5087	65-74	0	M	355
POA5087	65-74	1	F	70
POA5087	65-74	1	M	68
POA5087	75-84		F	10
POA5087	75-84		M	4
POA5087	75-84	0	F	276
POA5087	75-84	0	M	220
POA5087	75-84	1	F	88
POA5087	75-84	1	M	56
POA5087	85+		F	8
POA5087	85+		M	5
POA5087	85+	0	F	66
POA5087	85+	0	M	55
POA5087	85+	1	F	124
POA5087	85+	1	M	65
POA5088	0-4		F	6
POA5088	0-4		M	5
POA5088	0-4	0	F	102
POA5088	0-4	0	M	130
POA5088	0-4	1	F	9
POA5088	0-4	1	M	3
POA5088	5-14		F	12
POA5088	5-14		M	13
POA5088	5-14	0	F	189
POA5088	5-14	0	M	163
POA5088	5-14	1	F	11
POA5088	5-14	1	M	5
POA5088	15-19		F	4
POA5088	15-19		M	5
POA5088	15-19	0	F	58
POA5088	15-19	0	M	92
POA5088	15-19	1	F	3
POA5088	15-19	1	M	4
POA5088	20-24		F	8
POA5088	20-24		M	4
POA5088	20-24	0	F	108
POA5088	20-24	0	M	121
POA5088	20-24	1	F	3
POA5088	25-34		F	14
POA5088	25-34		M	13
POA5088	25-34	0	F	297
POA5088	25-34	0	M	285
POA5088	25-34	1	F	4
POA5088	25-34	1	M	4
POA5088	35-44		F	13
POA5088	35-44		M	18
POA5088	35-44	0	F	279
POA5088	35-44	0	M	301
POA5088	35-44	1	F	4
POA5088	35-44	1	M	14
POA5088	45-54		F	8
POA5088	45-54		M	16
POA5088	45-54	0	F	195
POA5088	45-54	0	M	191
POA5088	45-54	1	F	14
POA5088	45-54	1	M	20
POA5088	55-64		F	9
POA5088	55-64		M	8
POA5088	55-64	0	F	188
POA5088	55-64	0	M	160
POA5088	55-64	1	F	21
POA5088	55-64	1	M	8
POA5088	65-74		M	4
POA5088	65-74	0	F	141
POA5088	65-74	0	M	123
POA5088	65-74	1	F	24
POA5088	65-74	1	M	13
POA5088	75-84		F	5
POA5088	75-84		M	3
POA5088	75-84	0	F	83
POA5088	75-84	0	M	70
POA5088	75-84	1	F	29
POA5088	75-84	1	M	11
POA5088	85+	0	F	16
POA5088	85+	0	M	17
POA5088	85+	1	F	15
POA5088	85+	1	M	13
POA5089	0-4		F	6
POA5089	0-4		M	4
POA5089	0-4	0	F	173
POA5089	0-4	0	M	188
POA5089	0-4	1	M	8
POA5089	5-14		F	17
POA5089	5-14		M	14
POA5089	5-14	0	F	392
POA5089	5-14	0	M	412
POA5089	5-14	1	F	10
POA5089	5-14	1	M	36
POA5089	15-19		F	13
POA5089	15-19		M	5
POA5089	15-19	0	F	183
POA5089	15-19	0	M	265
POA5089	15-19	1	F	8
POA5089	15-19	1	M	10
POA5089	20-24		F	3
POA5089	20-24		M	4
POA5089	20-24	0	F	204
POA5089	20-24	0	M	199
POA5089	20-24	1	M	4
POA5089	25-34		F	6
POA5089	25-34		M	16
POA5089	25-34	0	F	361
POA5089	25-34	0	M	337
POA5089	25-34	1	F	7
POA5089	25-34	1	M	6
POA5089	35-44		F	11
POA5089	35-44		M	10
POA5089	35-44	0	F	434
POA5089	35-44	0	M	409
POA5089	35-44	1	F	5
POA5089	35-44	1	M	11
POA5089	45-54		F	12
POA5089	45-54		M	16
POA5089	45-54	0	F	480
POA5089	45-54	0	M	457
POA5089	45-54	1	F	9
POA5089	45-54	1	M	12
POA5089	55-64		F	16
POA5089	55-64		M	10
POA5089	55-64	0	F	421
POA5089	55-64	0	M	393
POA5089	55-64	1	F	15
POA5089	55-64	1	M	14
POA5089	65-74		F	9
POA5089	65-74		M	12
POA5089	65-74	0	F	387
POA5089	65-74	0	M	370
POA5089	65-74	1	F	23
POA5089	65-74	1	M	25
POA5089	75-84		F	7
POA5089	75-84		M	8
POA5089	75-84	0	F	166
POA5089	75-84	0	M	196
POA5089	75-84	1	F	35
POA5089	75-84	1	M	41
POA5089	85+		F	3
POA5089	85+	0	F	21
POA5089	85+	0	M	29
POA5089	85+	1	F	21
POA5089	85+	1	M	14
POA5090	0-4		F	8
POA5090	0-4		M	4
POA5090	0-4	0	F	183
POA5090	0-4	0	M	204
POA5090	0-4	1	F	5
POA5090	0-4	1	M	4
POA5090	5-14		F	13
POA5090	5-14		M	14
POA5090	5-14	0	F	376
POA5090	5-14	0	M	352
POA5090	5-14	1	F	15
POA5090	5-14	1	M	37
POA5090	15-19		F	11
POA5090	15-19		M	11
POA5090	15-19	0	F	145
POA5090	15-19	0	M	172
POA5090	15-19	1	F	4
POA5090	15-19	1	M	11
POA5090	20-24		M	12
POA5090	20-24	0	F	179
POA5090	20-24	0	M	217
POA5090	20-24	1	M	6
POA5090	25-34		F	18
POA5090	25-34		M	13
POA5090	25-34	0	F	458
POA5090	25-34	0	M	448
POA5090	25-34	1	F	10
POA5090	25-34	1	M	10
POA5090	35-44		F	19
POA5090	35-44		M	23
POA5090	35-44	0	F	473
POA5090	35-44	0	M	467
POA5090	35-44	1	F	7
POA5090	35-44	1	M	12
POA5090	45-54		F	21
POA5090	45-54		M	9
POA5090	45-54	0	F	397
POA5090	45-54	0	M	396
POA5090	45-54	1	F	26
POA5090	45-54	1	M	13
POA5090	55-64		F	10
POA5090	55-64		M	13
POA5090	55-64	0	F	373
POA5090	55-64	0	M	362
POA5090	55-64	1	F	30
POA5090	55-64	1	M	28
POA5090	65-74		F	20
POA5090	65-74		M	17
POA5090	65-74	0	F	469
POA5090	65-74	0	M	358
POA5090	65-74	1	F	57
POA5090	65-74	1	M	49
POA5090	75-84		F	18
POA5090	75-84		M	10
POA5090	75-84	0	F	407
POA5090	75-84	0	M	290
POA5090	75-84	1	F	137
POA5090	75-84	1	M	87
POA5090	85+		F	17
POA5090	85+		M	9
POA5090	85+	0	F	145
POA5090	85+	0	M	96
POA5090	85+	1	F	288
POA5090	85+	1	M	111
POA5091	0-4		F	4
POA5091	0-4		M	5
POA5091	0-4	0	F	188
POA5091	0-4	0	M	225
POA5091	0-4	1	M	3
POA5091	5-14		F	14
POA5091	5-14		M	9
POA5091	5-14	0	F	416
POA5091	5-14	0	M	461
POA5091	5-14	1	F	27
POA5091	5-14	1	M	42
POA5091	15-19		F	8
POA5091	15-19		M	9
POA5091	15-19	0	F	226
POA5091	15-19	0	M	219
POA5091	15-19	1	F	12
POA5091	15-19	1	M	3
POA5091	20-24		F	4
POA5091	20-24		M	3
POA5091	20-24	0	F	195
POA5091	20-24	0	M	219
POA5091	20-24	1	F	4
POA5091	20-24	1	M	5
POA5091	25-34		F	5
POA5091	25-34		M	21
POA5091	25-34	0	F	420
POA5091	25-34	0	M	417
POA5091	25-34	1	F	11
POA5091	25-34	1	M	19
POA5091	35-44		F	13
POA5091	35-44		M	9
POA5091	35-44	0	F	505
POA5091	35-44	0	M	486
POA5091	35-44	1	F	5
POA5091	35-44	1	M	6
POA5091	45-54		F	12
POA5091	45-54		M	22
POA5091	45-54	0	F	509
POA5091	45-54	0	M	487
POA5091	45-54	1	F	13
POA5091	45-54	1	M	4
POA5091	55-64		F	7
POA5091	55-64		M	16
POA5091	55-64	0	F	419
POA5091	55-64	0	M	430
POA5091	55-64	1	F	14
POA5091	55-64	1	M	15
POA5091	65-74		F	7
POA5091	65-74		M	14
POA5091	65-74	0	F	487
POA5091	65-74	0	M	367
POA5091	65-74	1	F	30
POA5091	65-74	1	M	18
POA5091	75-84		F	11
POA5091	75-84		M	10
POA5091	75-84	0	F	281
POA5091	75-84	0	M	268
POA5091	75-84	1	F	43
POA5091	75-84	1	M	51
POA5091	85+		F	7
POA5091	85+		M	4
POA5091	85+	0	F	44
POA5091	85+	0	M	45
POA5091	85+	1	F	30
POA5091	85+	1	M	17
POA5092	0-4		F	14
POA5092	0-4		M	11
POA5092	0-4	0	F	422
POA5092	0-4	0	M	508
POA5092	0-4	1	F	9
POA5092	0-4	1	M	14
POA5092	5-14		F	34
POA5092	5-14		M	39
POA5092	5-14	0	F	1032
POA5092	5-14	0	M	990
POA5092	5-14	1	F	45
POA5092	5-14	1	M	96
POA5092	15-19		F	9
POA5092	15-19		M	20
POA5092	15-19	0	F	417
POA5092	15-19	0	M	438
POA5092	15-19	1	F	18
POA5092	15-19	1	M	24
POA5092	20-24		F	17
POA5092	20-24		M	22
POA5092	20-24	0	F	505
POA5092	20-24	0	M	575
POA5092	20-24	1	F	9
POA5092	20-24	1	M	18
POA5092	25-34		F	42
POA5092	25-34		M	59
POA5092	25-34	0	F	1148
POA5092	25-34	0	M	1182
POA5092	25-34	1	F	17
POA5092	25-34	1	M	23
POA5092	35-44		F	52
POA5092	35-44		M	60
POA5092	35-44	0	F	1219
POA5092	35-44	0	M	1305
POA5092	35-44	1	F	38
POA5092	35-44	1	M	27
POA5092	45-54		F	31
POA5092	45-54		M	38
POA5092	45-54	0	F	1030
POA5092	45-54	0	M	1043
POA5092	45-54	1	F	43
POA5092	45-54	1	M	28
POA5092	55-64		F	23
POA5092	55-64		M	23
POA5092	55-64	0	F	1011
POA5092	55-64	0	M	893
POA5092	55-64	1	F	63
POA5092	55-64	1	M	40
POA5092	65-74		F	28
POA5092	65-74		M	25
POA5092	65-74	0	F	983
POA5092	65-74	0	M	874
POA5092	65-74	1	F	103
POA5092	65-74	1	M	88
POA5092	75-84		F	18
POA5092	75-84		M	19
POA5092	75-84	0	F	433
POA5092	75-84	0	M	414
POA5092	75-84	1	F	116
POA5092	75-84	1	M	72
POA5092	85+		F	3
POA5092	85+		M	8
POA5092	85+	0	F	105
POA5092	85+	0	M	99
POA5092	85+	1	F	99
POA5092	85+	1	M	48
POA5093	0-4		F	8
POA5093	0-4		M	3
POA5093	0-4	0	F	253
POA5093	0-4	0	M	280
POA5093	0-4	1	F	4
POA5093	0-4	1	M	9
POA5093	5-14		F	27
POA5093	5-14		M	15
POA5093	5-14	0	F	478
POA5093	5-14	0	M	502
POA5093	5-14	1	F	15
POA5093	5-14	1	M	53
POA5093	15-19		F	12
POA5093	15-19		M	14
POA5093	15-19	0	F	224
POA5093	15-19	0	M	224
POA5093	15-19	1	F	12
POA5093	15-19	1	M	12
POA5093	20-24		F	9
POA5093	20-24		M	10
POA5093	20-24	0	F	257
POA5093	20-24	0	M	328
POA5093	20-24	1	F	5
POA5093	20-24	1	M	10
POA5093	25-34		F	30
POA5093	25-34		M	24
POA5093	25-34	0	F	608
POA5093	25-34	0	M	618
POA5093	25-34	1	F	12
POA5093	25-34	1	M	13
POA5093	35-44		F	24
POA5093	35-44		M	10
POA5093	35-44	0	F	586
POA5093	35-44	0	M	652
POA5093	35-44	1	F	14
POA5093	35-44	1	M	18
POA5093	45-54		F	21
POA5093	45-54		M	28
POA5093	45-54	0	F	524
POA5093	45-54	0	M	536
POA5093	45-54	1	F	37
POA5093	45-54	1	M	20
POA5093	55-64		F	8
POA5093	55-64		M	19
POA5093	55-64	0	F	427
POA5093	55-64	0	M	414
POA5093	55-64	1	F	36
POA5093	55-64	1	M	27
POA5093	65-74		F	17
POA5093	65-74		M	16
POA5093	65-74	0	F	486
POA5093	65-74	0	M	404
POA5093	65-74	1	F	72
POA5093	65-74	1	M	43
POA5093	75-84		F	17
POA5093	75-84		M	8
POA5093	75-84	0	F	305
POA5093	75-84	0	M	280
POA5093	75-84	1	F	81
POA5093	75-84	1	M	42
POA5093	85+		F	11
POA5093	85+		M	5
POA5093	85+	0	F	33
POA5093	85+	0	M	29
POA5093	85+	1	F	55
POA5093	85+	1	M	36
POA5094	0-4	0	F	17
POA5094	0-4	0	M	22
POA5094	5-14	0	F	48
POA5094	5-14	0	M	41
POA5094	5-14	1	M	3
POA5094	15-19		M	20
POA5094	15-19	0	F	19
POA5094	15-19	0	M	21
POA5094	20-24		F	6
POA5094	20-24	0	F	19
POA5094	20-24	0	M	40
POA5094	25-34		F	9
POA5094	25-34		M	6
POA5094	25-34	0	F	57
POA5094	25-34	0	M	80
POA5094	25-34	1	M	4
POA5094	35-44	0	F	53
POA5094	35-44	0	M	54
POA5094	35-44	1	M	4
POA5094	45-54		M	4
POA5094	45-54	0	F	45
POA5094	45-54	0	M	66
POA5094	45-54	1	F	6
POA5094	45-54	1	M	3
POA5094	55-64		F	6
POA5094	55-64	0	F	45
POA5094	55-64	0	M	46
POA5094	55-64	1	F	8
POA5094	55-64	1	M	5
POA5094	65-74	0	F	37
POA5094	65-74	0	M	27
POA5094	65-74	1	F	8
POA5094	75-84		M	3
POA5094	75-84	0	F	26
POA5094	75-84	0	M	35
POA5094	75-84	1	F	4
POA5094	75-84	1	M	3
POA5094	85+	0	M	5
POA5094	85+	1	F	3
POA5095	0-4		F	22
POA5095	0-4		M	32
POA5095	0-4	0	F	604
POA5095	0-4	0	M	665
POA5095	0-4	1	F	6
POA5095	0-4	1	M	18
POA5095	5-14		F	44
POA5095	5-14		M	48
POA5095	5-14	0	F	1207
POA5095	5-14	0	M	1184
POA5095	5-14	1	F	31
POA5095	5-14	1	M	98
POA5095	15-19		F	20
POA5095	15-19		M	17
POA5095	15-19	0	F	590
POA5095	15-19	0	M	621
POA5095	15-19	1	F	18
POA5095	15-19	1	M	25
POA5095	20-24		F	11
POA5095	20-24		M	31
POA5095	20-24	0	F	777
POA5095	20-24	0	M	957
POA5095	20-24	1	F	16
POA5095	20-24	1	M	26
POA5095	25-34		F	50
POA5095	25-34		M	51
POA5095	25-34	0	F	1729
POA5095	25-34	0	M	1836
POA5095	25-34	1	F	27
POA5095	25-34	1	M	22
POA5095	35-44		F	57
POA5095	35-44		M	66
POA5095	35-44	0	F	1607
POA5095	35-44	0	M	1570
POA5095	35-44	1	F	30
POA5095	35-44	1	M	33
POA5095	45-54		F	37
POA5095	45-54		M	50
POA5095	45-54	0	F	1197
POA5095	45-54	0	M	1237
POA5095	45-54	1	F	58
POA5095	45-54	1	M	38
