POA_CODE_2021	IndigenousStatus	persons
POA6361	Non-indigenous	102
POA6363	Aboriginal	4
POA6363	Non-indigenous	89
POA6365	Aboriginal	12
POA6365	Non-indigenous	526
POA6367	Aboriginal	50
POA6367	Non-indigenous	282
POA6368	Non-indigenous	85
POA6369	Aboriginal	25
POA6369	Non-indigenous	631
POA6370	Aboriginal	13
POA6370	Non-indigenous	444
POA6372	Aboriginal	3
POA6372	Non-indigenous	102
POA6373	Non-indigenous	82
POA6375	Aboriginal	24
POA6375	Non-indigenous	856
POA6383	Aboriginal	74
POA6383	Non-indigenous	861
POA6384	Non-indigenous	25
POA6385	Non-indigenous	20
POA6386	Aboriginal	8
POA6386	Non-indigenous	106
POA6390	Aboriginal	57
POA6390	Non-indigenous	1613
POA6390	Torres Strait Islander	3
POA6391	Aboriginal	17
POA6391	Non-indigenous	1023
POA6392	Aboriginal	17
POA6392	Both Aboriginal & Torres Strait Islander	4
POA6392	Non-indigenous	411
POA6393	Non-indigenous	119
POA6394	Aboriginal	8
POA6394	Non-indigenous	469
POA6395	Aboriginal	89
POA6395	Non-indigenous	1454
POA6396	Non-indigenous	353
POA6397	Aboriginal	4
POA6397	Non-indigenous	88
POA6398	Aboriginal	9
POA6398	Non-indigenous	540
POA6398	Torres Strait Islander	3
POA6401	Aboriginal	604
POA6401	Both Aboriginal & Torres Strait Islander	8
POA6401	Non-indigenous	7665
POA6401	Torres Strait Islander	6
POA6403	Aboriginal	7
POA6403	Non-indigenous	151
POA6405	Aboriginal	4
POA6405	Non-indigenous	334
POA6407	Aboriginal	35
POA6407	Non-indigenous	919
POA6407	Torres Strait Islander	6
POA6409	Aboriginal	29
POA6409	Non-indigenous	357
POA6410	Aboriginal	78
POA6410	Non-indigenous	871
POA6411	Non-indigenous	133
POA6412	Non-indigenous	59
POA6413	Aboriginal	4
POA6413	Non-indigenous	55
POA6414	Aboriginal	6
POA6414	Non-indigenous	69
POA6415	Aboriginal	162
POA6415	Non-indigenous	2609
POA6418	Aboriginal	33
POA6418	Non-indigenous	709
POA6419	Non-indigenous	51
POA6420	Non-indigenous	77
POA6421	Aboriginal	8
POA6421	Non-indigenous	160
POA6422	Non-indigenous	64
POA6423	Aboriginal	3
POA6423	Non-indigenous	143
POA6424	Non-indigenous	72
POA6425	Non-indigenous	83
POA6426	Aboriginal	20
POA6426	Non-indigenous	874
POA6427	Non-indigenous	93
POA6428	Non-indigenous	56
POA6429	Aboriginal	185
POA6429	Non-indigenous	782
POA6430	Aboriginal	1337
POA6430	Both Aboriginal & Torres Strait Islander	47
POA6430	Non-indigenous	20501
POA6430	Torres Strait Islander	35
POA6431	Aboriginal	498
POA6431	Non-indigenous	437
POA6432	Aboriginal	779
POA6432	Both Aboriginal & Torres Strait Islander	24
POA6432	Non-indigenous	6335
POA6432	Torres Strait Islander	12
POA6434	Aboriginal	8
POA6434	Non-indigenous	176
POA6436	Aboriginal	47
POA6436	Non-indigenous	106
POA6437	Aboriginal	21
POA6437	Non-indigenous	717
POA6437	Torres Strait Islander	9
POA6438	Aboriginal	126
POA6438	Both Aboriginal & Torres Strait Islander	4
POA6438	Non-indigenous	707
POA6440	Aboriginal	323
POA6440	Both Aboriginal & Torres Strait Islander	3
POA6440	Non-indigenous	1007
POA6442	Aboriginal	122
POA6442	Both Aboriginal & Torres Strait Islander	3
POA6442	Non-indigenous	2342
POA6442	Torres Strait Islander	5
POA6443	Aboriginal	89
POA6443	Both Aboriginal & Torres Strait Islander	4
POA6443	Non-indigenous	629
POA6445	Aboriginal	3
POA6445	Non-indigenous	156
POA6446	Aboriginal	5
POA6446	Non-indigenous	108
POA6447	Non-indigenous	174
POA6448	Aboriginal	19
POA6448	Non-indigenous	387
POA6450	Aboriginal	568
POA6450	Both Aboriginal & Torres Strait Islander	5
POA6450	Non-indigenous	12573
POA6450	Torres Strait Islander	13
POA6452	Non-indigenous	4
POA6460	Aboriginal	29
POA6460	Non-indigenous	659
POA6461	Aboriginal	28
POA6461	Non-indigenous	466
POA6462	Non-indigenous	177
POA6463	Non-indigenous	23
POA6465	Non-indigenous	42
POA6466	Non-indigenous	56
POA6467	Non-indigenous	30
POA6468	Aboriginal	4
POA6468	Non-indigenous	190
POA6470	Non-indigenous	20
POA6472	Non-indigenous	151
POA6473	Non-indigenous	53
POA6475	Aboriginal	9
POA6475	Non-indigenous	341
POA6476	Non-indigenous	44
POA6477	Aboriginal	14
POA6477	Non-indigenous	228
POA6479	Aboriginal	24
POA6479	Non-indigenous	534
POA6480	Non-indigenous	39
POA6484	Non-indigenous	35
POA6485	Aboriginal	29
POA6485	Non-indigenous	418
POA6487	Non-indigenous	45
POA6488	Aboriginal	11
POA6488	Non-indigenous	151
POA6489	Aboriginal	4
POA6489	Non-indigenous	82
POA6490	Aboriginal	11
POA6490	Non-indigenous	244
POA6501	Aboriginal	14
POA6501	Non-indigenous	907
POA6502	Aboriginal	95
POA6502	Both Aboriginal & Torres Strait Islander	4
POA6502	Non-indigenous	1122
POA6503	Aboriginal	52
POA6503	Non-indigenous	2302
POA6504	Aboriginal	3
POA6504	Non-indigenous	210
POA6505	Aboriginal	8
POA6505	Non-indigenous	126
POA6506	Aboriginal	6
POA6506	Non-indigenous	52
POA6507	Aboriginal	21
POA6507	Non-indigenous	509
POA6509	Non-indigenous	152
POA6510	Aboriginal	270
POA6510	Both Aboriginal & Torres Strait Islander	4
POA6510	Non-indigenous	1661
POA6510	Torres Strait Islander	5
POA6511	Aboriginal	12
POA6511	Non-indigenous	468
POA6512	Non-indigenous	92
POA6513	Aboriginal	16
POA6513	Non-indigenous	146
POA6514	Aboriginal	18
POA6514	Non-indigenous	621
POA6515	Aboriginal	10
POA6515	Non-indigenous	313
POA6516	Aboriginal	57
POA6516	Non-indigenous	1928
POA6517	Aboriginal	14
POA6517	Non-indigenous	393
POA6518	Aboriginal	11
POA6518	Non-indigenous	198
POA6519	Aboriginal	50
POA6519	Non-indigenous	525
POA6521	Aboriginal	4
POA6521	Non-indigenous	343
POA6522	Aboriginal	23
POA6522	Non-indigenous	384
POA6525	Aboriginal	140
POA6525	Both Aboriginal & Torres Strait Islander	5
POA6525	Non-indigenous	3532
POA6525	Torres Strait Islander	3
POA6528	Aboriginal	13
POA6528	Non-indigenous	365
POA6530	Aboriginal	3369
POA6530	Both Aboriginal & Torres Strait Islander	40
POA6530	Non-indigenous	29946
POA6530	Torres Strait Islander	23
POA6532	Aboriginal	352
POA6532	Both Aboriginal & Torres Strait Islander	12
POA6532	Non-indigenous	6551
POA6535	Aboriginal	106
POA6535	Non-indigenous	1503
POA6536	Aboriginal	48
POA6536	Non-indigenous	1430
POA6537	Aboriginal	100
POA6537	Non-indigenous	895
POA6556	Aboriginal	32
POA6556	Non-indigenous	1937
POA6558	Aboriginal	565
POA6558	Both Aboriginal & Torres Strait Islander	28
POA6558	Non-indigenous	2016
POA6558	Torres Strait Islander	4
POA6560	Aboriginal	69
POA6560	Non-indigenous	1303
POA6562	Aboriginal	20
POA6562	Non-indigenous	1393
POA6564	Aboriginal	14
POA6564	Non-indigenous	316
POA6566	Aboriginal	106
POA6566	Non-indigenous	3190
POA6567	Aboriginal	12
POA6567	Non-indigenous	473
POA6568	Aboriginal	4
POA6568	Non-indigenous	206
POA6569	Aboriginal	14
POA6569	Non-indigenous	256
POA6571	Non-indigenous	67
POA6572	Aboriginal	5
POA6572	Non-indigenous	56
POA6574	Non-indigenous	64
POA6575	Non-indigenous	101
POA6603	Aboriginal	66
POA6603	Both Aboriginal & Torres Strait Islander	3
POA6603	Non-indigenous	1041
POA6605	Non-indigenous	41
POA6606	Aboriginal	5
POA6606	Non-indigenous	128
POA6608	Aboriginal	13
POA6608	Non-indigenous	137
POA6609	Aboriginal	52
POA6609	Non-indigenous	800
POA6612	Aboriginal	15
POA6612	Both Aboriginal & Torres Strait Islander	4
POA6612	Non-indigenous	143
POA6613	Non-indigenous	51
POA6614	Aboriginal	3
POA6614	Non-indigenous	17
POA6616	Non-indigenous	61
POA6620	Aboriginal	17
POA6620	Non-indigenous	501
POA6623	Aboriginal	50
POA6623	Non-indigenous	525
POA6625	Non-indigenous	57
POA6627	Aboriginal	20
POA6627	Non-indigenous	37
POA6628	Aboriginal	6
POA6628	Non-indigenous	17
POA6630	Aboriginal	96
POA6630	Non-indigenous	386
POA6631	Non-indigenous	13
POA6632	Non-indigenous	63
POA6635	Aboriginal	102
POA6635	Non-indigenous	277
POA6638	Aboriginal	58
POA6638	Non-indigenous	595
POA6639	Non-indigenous	109
POA6640	Aboriginal	14
POA6640	Non-indigenous	201
POA6642	Aboriginal	438
POA6642	Both Aboriginal & Torres Strait Islander	5
POA6642	Non-indigenous	757
POA6646	Aboriginal	137
POA6646	Non-indigenous	398
POA6701	Aboriginal	839
POA6701	Both Aboriginal & Torres Strait Islander	7
POA6701	Non-indigenous	4409
POA6701	Torres Strait Islander	4
POA6705	Aboriginal	95
POA6705	Non-indigenous	75
POA6707	Aboriginal	80
POA6707	Both Aboriginal & Torres Strait Islander	5
POA6707	Non-indigenous	2985
POA6707	Torres Strait Islander	4
POA6710	Aboriginal	132
POA6710	Non-indigenous	808
POA6712	Non-indigenous	45
POA6713	Aboriginal	39
POA6713	Non-indigenous	1243
POA6714	Aboriginal	1379
POA6714	Both Aboriginal & Torres Strait Islander	99
POA6714	Non-indigenous	16114
POA6714	Torres Strait Islander	65
POA6716	Aboriginal	69
POA6716	Both Aboriginal & Torres Strait Islander	7
POA6716	Non-indigenous	1008
POA6718	Aboriginal	701
POA6718	Both Aboriginal & Torres Strait Islander	12
POA6718	Non-indigenous	260
POA6718	Torres Strait Islander	4
POA6720	Aboriginal	259
POA6720	Non-indigenous	1984
POA6720	Torres Strait Islander	36
POA6721	Aboriginal	316
POA6721	Both Aboriginal & Torres Strait Islander	13
POA6721	Non-indigenous	4019
POA6721	Torres Strait Islander	19
POA6722	Aboriginal	2251
POA6722	Both Aboriginal & Torres Strait Islander	156
POA6722	Non-indigenous	8785
POA6722	Torres Strait Islander	113
POA6725	Aboriginal	3349
POA6725	Both Aboriginal & Torres Strait Islander	150
POA6725	Non-indigenous	7711
POA6725	Torres Strait Islander	26
POA6726	Aboriginal	1250
POA6726	Both Aboriginal & Torres Strait Islander	51
POA6726	Non-indigenous	4413
POA6726	Torres Strait Islander	16
POA6728	Aboriginal	2987
POA6728	Both Aboriginal & Torres Strait Islander	54
POA6728	Non-indigenous	2317
POA6728	Torres Strait Islander	7
POA6740	Aboriginal	906
POA6740	Non-indigenous	571
POA6743	Aboriginal	1959
POA6743	Both Aboriginal & Torres Strait Islander	41
POA6743	Non-indigenous	4442
POA6743	Torres Strait Islander	13
POA6751	Aboriginal	417
POA6751	Both Aboriginal & Torres Strait Islander	19
POA6751	Non-indigenous	3548
POA6751	Torres Strait Islander	23
POA6753	Aboriginal	860
POA6753	Both Aboriginal & Torres Strait Islander	27
POA6753	Non-indigenous	5844
POA6753	Torres Strait Islander	30
POA6754	Aboriginal	105
POA6754	Non-indigenous	1213
POA6754	Torres Strait Islander	6
POA6758	Aboriginal	149
POA6758	Non-indigenous	1003
POA6758	Torres Strait Islander	7
POA6760	Aboriginal	246
POA6760	Non-indigenous	681
POA6762	Aboriginal	220
POA6762	Non-indigenous	437
POA6765	Aboriginal	1179
POA6765	Both Aboriginal & Torres Strait Islander	10
POA6765	Non-indigenous	489
POA6770	Aboriginal	2394
POA6770	Both Aboriginal & Torres Strait Islander	5
POA6770	Non-indigenous	750
POA6798	Aboriginal	9
POA6798	Non-indigenous	1683
POA6799	Non-indigenous	593
POA7000	Aboriginal	272
POA7000	Both Aboriginal & Torres Strait Islander	7
POA7000	Non-indigenous	15354
POA7000	Torres Strait Islander	12
POA7004	Aboriginal	119
POA7004	Both Aboriginal & Torres Strait Islander	4
POA7004	Non-indigenous	7854
POA7004	Torres Strait Islander	5
POA7005	Aboriginal	104
POA7005	Non-indigenous	13843
POA7007	Aboriginal	60
POA7007	Non-indigenous	3324
POA7007	Torres Strait Islander	3
POA7008	Aboriginal	257
POA7008	Both Aboriginal & Torres Strait Islander	5
POA7008	Non-indigenous	12939
POA7008	Torres Strait Islander	9
POA7009	Aboriginal	518
POA7009	Both Aboriginal & Torres Strait Islander	33
POA7009	Non-indigenous	13333
POA7009	Torres Strait Islander	14
POA7010	Aboriginal	955
POA7010	Both Aboriginal & Torres Strait Islander	41
POA7010	Non-indigenous	17332
POA7010	Torres Strait Islander	44
POA7011	Aboriginal	921
POA7011	Both Aboriginal & Torres Strait Islander	54
POA7011	Non-indigenous	14714
POA7011	Torres Strait Islander	53
POA7012	Aboriginal	43
POA7012	Non-indigenous	792
POA7012	Torres Strait Islander	3
POA7015	Aboriginal	234
POA7015	Both Aboriginal & Torres Strait Islander	15
POA7015	Non-indigenous	11038
POA7015	Torres Strait Islander	3
POA7016	Aboriginal	357
POA7016	Both Aboriginal & Torres Strait Islander	36
POA7016	Non-indigenous	2759
POA7016	Torres Strait Islander	19
POA7017	Aboriginal	244
POA7017	Both Aboriginal & Torres Strait Islander	6
POA7017	Non-indigenous	6032
POA7017	Torres Strait Islander	18
POA7018	Aboriginal	725
POA7018	Both Aboriginal & Torres Strait Islander	33
POA7018	Non-indigenous	22668
POA7018	Torres Strait Islander	24
POA7019	Aboriginal	603
POA7019	Both Aboriginal & Torres Strait Islander	48
POA7019	Non-indigenous	7053
POA7019	Torres Strait Islander	40
POA7020	Aboriginal	108
POA7020	Non-indigenous	2557
POA7021	Aboriginal	94
POA7021	Both Aboriginal & Torres Strait Islander	3
POA7021	Non-indigenous	2484
POA7021	Torres Strait Islander	11
POA7022	Aboriginal	35
POA7022	Non-indigenous	928
POA7023	Aboriginal	19
POA7023	Non-indigenous	364
POA7024	Aboriginal	27
POA7024	Non-indigenous	575
POA7025	Aboriginal	35
POA7025	Both Aboriginal & Torres Strait Islander	5
POA7025	Non-indigenous	1782
POA7026	Aboriginal	49
POA7026	Both Aboriginal & Torres Strait Islander	11
POA7026	Non-indigenous	1089
POA7026	Torres Strait Islander	9
POA7027	Aboriginal	27
POA7027	Non-indigenous	345
POA7030	Aboriginal	2061
POA7030	Both Aboriginal & Torres Strait Islander	114
POA7030	Non-indigenous	17403
POA7030	Torres Strait Islander	142
POA7050	Aboriginal	534
POA7050	Both Aboriginal & Torres Strait Islander	26
POA7050	Non-indigenous	14024
POA7050	Torres Strait Islander	9
POA7052	Aboriginal	250
POA7052	Both Aboriginal & Torres Strait Islander	7
POA7052	Non-indigenous	7420
POA7052	Torres Strait Islander	11
POA7053	Aboriginal	40
POA7053	Non-indigenous	3597
POA7054	Aboriginal	509
POA7054	Both Aboriginal & Torres Strait Islander	9
POA7054	Non-indigenous	9081
POA7054	Torres Strait Islander	10
POA7055	Aboriginal	29
POA7055	Non-indigenous	508
POA7055	Torres Strait Islander	3
POA7109	Aboriginal	789
POA7109	Both Aboriginal & Torres Strait Islander	19
POA7109	Non-indigenous	9043
POA7109	Torres Strait Islander	21
POA7112	Aboriginal	463
POA7112	Both Aboriginal & Torres Strait Islander	4
POA7112	Non-indigenous	3018
POA7112	Torres Strait Islander	11
POA7113	Aboriginal	89
POA7113	Both Aboriginal & Torres Strait Islander	6
POA7113	Non-indigenous	1206
POA7116	Aboriginal	286
POA7116	Both Aboriginal & Torres Strait Islander	6
POA7116	Non-indigenous	2183
POA7116	Torres Strait Islander	15
POA7117	Aboriginal	117
POA7117	Both Aboriginal & Torres Strait Islander	3
POA7117	Non-indigenous	803
POA7119	Non-indigenous	47
POA7120	Aboriginal	99
POA7120	Both Aboriginal & Torres Strait Islander	12
POA7120	Non-indigenous	1777
POA7120	Torres Strait Islander	4
POA7139	Non-indigenous	8
POA7140	Aboriginal	717
POA7140	Both Aboriginal & Torres Strait Islander	62
POA7140	Non-indigenous	11246
POA7140	Torres Strait Islander	44
POA7150	Aboriginal	169
POA7150	Both Aboriginal & Torres Strait Islander	4
POA7150	Non-indigenous	3018
POA7155	Aboriginal	32
POA7155	Both Aboriginal & Torres Strait Islander	3
POA7155	Non-indigenous	899
POA7155	Torres Strait Islander	9
POA7162	Aboriginal	5
POA7162	Non-indigenous	662
POA7163	Aboriginal	13
POA7163	Non-indigenous	384
POA7170	Aboriginal	110
POA7170	Both Aboriginal & Torres Strait Islander	6
POA7170	Non-indigenous	5618
POA7171	Aboriginal	147
POA7171	Non-indigenous	3670
POA7171	Torres Strait Islander	7
POA7172	Aboriginal	172
POA7172	Both Aboriginal & Torres Strait Islander	5
POA7172	Non-indigenous	4233
POA7172	Torres Strait Islander	25
POA7173	Aboriginal	350
POA7173	Both Aboriginal & Torres Strait Islander	7
POA7173	Non-indigenous	7144
POA7173	Torres Strait Islander	8
POA7174	Aboriginal	10
POA7174	Non-indigenous	190
POA7175	Aboriginal	8
POA7175	Non-indigenous	176
POA7176	Aboriginal	9
POA7176	Non-indigenous	176
POA7177	Aboriginal	31
POA7177	Both Aboriginal & Torres Strait Islander	5
POA7177	Non-indigenous	405
POA7177	Torres Strait Islander	8
POA7178	Aboriginal	14
POA7178	Non-indigenous	311
POA7179	Aboriginal	18
POA7179	Non-indigenous	404
POA7180	Aboriginal	4
POA7180	Both Aboriginal & Torres Strait Islander	3
POA7180	Non-indigenous	160
POA7182	Aboriginal	17
POA7182	Non-indigenous	225
POA7182	Torres Strait Islander	5
POA7183	Aboriginal	9
POA7183	Non-indigenous	33
POA7184	Aboriginal	57
POA7184	Non-indigenous	848
POA7184	Torres Strait Islander	4
POA7185	Aboriginal	4
POA7185	Non-indigenous	135
POA7186	Aboriginal	15
POA7186	Both Aboriginal & Torres Strait Islander	5
POA7186	Non-indigenous	176
POA7187	Aboriginal	5
POA7187	Non-indigenous	133
POA7190	Aboriginal	156
POA7190	Both Aboriginal & Torres Strait Islander	8
POA7190	Non-indigenous	3286
POA7190	Torres Strait Islander	8
POA7209	Aboriginal	5
POA7209	Non-indigenous	409
POA7210	Aboriginal	62
POA7210	Both Aboriginal & Torres Strait Islander	4
POA7210	Non-indigenous	1010
POA7211	Aboriginal	9
POA7211	Non-indigenous	246
POA7211	Torres Strait Islander	6
POA7212	Aboriginal	37
POA7212	Both Aboriginal & Torres Strait Islander	3
POA7212	Non-indigenous	1732
POA7212	Torres Strait Islander	6
POA7213	Aboriginal	15
POA7213	Non-indigenous	283
POA7214	Aboriginal	25
POA7214	Non-indigenous	605
POA7215	Aboriginal	147
POA7215	Both Aboriginal & Torres Strait Islander	8
POA7215	Non-indigenous	3907
POA7215	Torres Strait Islander	4
POA7216	Aboriginal	147
POA7216	Both Aboriginal & Torres Strait Islander	3
POA7216	Non-indigenous	3409
POA7216	Torres Strait Islander	4
POA7248	Aboriginal	863
POA7248	Both Aboriginal & Torres Strait Islander	31
POA7248	Non-indigenous	16234
POA7248	Torres Strait Islander	49
POA7249	Aboriginal	431
POA7249	Both Aboriginal & Torres Strait Islander	15
POA7249	Non-indigenous	13594
POA7249	Torres Strait Islander	16
POA7250	Aboriginal	1632
POA7250	Both Aboriginal & Torres Strait Islander	69
POA7250	Non-indigenous	49360
POA7250	Torres Strait Islander	72
POA7252	Aboriginal	102
POA7252	Both Aboriginal & Torres Strait Islander	11
POA7252	Non-indigenous	2874
POA7252	Torres Strait Islander	6
POA7253	Aboriginal	260
POA7253	Both Aboriginal & Torres Strait Islander	9
POA7253	Non-indigenous	4873
POA7253	Torres Strait Islander	18
POA7254	Aboriginal	13
POA7254	Non-indigenous	549
POA7255	Aboriginal	105
POA7255	Non-indigenous	751
POA7256	Aboriginal	35
POA7256	Non-indigenous	1582
POA7257	Aboriginal	40
POA7257	Non-indigenous	24
POA7258	Aboriginal	11
POA7258	Non-indigenous	951
POA7259	Aboriginal	14
POA7259	Both Aboriginal & Torres Strait Islander	7
POA7259	Non-indigenous	484
POA7260	Aboriginal	110
POA7260	Both Aboriginal & Torres Strait Islander	4
POA7260	Non-indigenous	3220
POA7261	Aboriginal	3
POA7261	Non-indigenous	241
POA7262	Aboriginal	69
POA7262	Non-indigenous	1814
POA7262	Torres Strait Islander	8
POA7263	Aboriginal	20
POA7263	Both Aboriginal & Torres Strait Islander	6
POA7263	Non-indigenous	602
POA7263	Torres Strait Islander	4
POA7264	Aboriginal	37
POA7264	Non-indigenous	537
POA7265	Aboriginal	18
POA7265	Non-indigenous	215
POA7267	Aboriginal	29
POA7267	Non-indigenous	776
POA7268	Aboriginal	25
POA7268	Non-indigenous	1108
POA7270	Aboriginal	139
POA7270	Both Aboriginal & Torres Strait Islander	9
POA7270	Non-indigenous	4217
POA7270	Torres Strait Islander	5
POA7275	Aboriginal	78
POA7275	Non-indigenous	3283
POA7275	Torres Strait Islander	5
POA7276	Aboriginal	12
POA7276	Non-indigenous	629
POA7277	Aboriginal	161
POA7277	Both Aboriginal & Torres Strait Islander	4
POA7277	Non-indigenous	6347
POA7277	Torres Strait Islander	12
POA7290	Aboriginal	69
POA7290	Non-indigenous	2354
POA7290	Torres Strait Islander	6
POA7291	Aboriginal	23
POA7291	Non-indigenous	698
POA7292	Aboriginal	11
POA7292	Non-indigenous	644
POA7300	Aboriginal	111
POA7300	Non-indigenous	3818
POA7300	Torres Strait Islander	4
POA7301	Aboriginal	143
POA7301	Both Aboriginal & Torres Strait Islander	6
POA7301	Non-indigenous	4555
POA7301	Torres Strait Islander	13
POA7302	Aboriginal	46
POA7302	Non-indigenous	1707
POA7303	Aboriginal	72
POA7303	Both Aboriginal & Torres Strait Islander	10
POA7303	Non-indigenous	2949
POA7304	Aboriginal	302
POA7304	Both Aboriginal & Torres Strait Islander	24
POA7304	Non-indigenous	5904
POA7304	Torres Strait Islander	35
POA7305	Aboriginal	98
POA7305	Both Aboriginal & Torres Strait Islander	8
POA7305	Non-indigenous	1156
POA7305	Torres Strait Islander	3
POA7306	Aboriginal	195
POA7306	Both Aboriginal & Torres Strait Islander	7
POA7306	Non-indigenous	4062
POA7306	Torres Strait Islander	12
POA7307	Aboriginal	659
POA7307	Both Aboriginal & Torres Strait Islander	24
POA7307	Non-indigenous	11124
POA7307	Torres Strait Islander	42
POA7310	Aboriginal	1954
POA7310	Both Aboriginal & Torres Strait Islander	91
POA7310	Non-indigenous	26505
POA7310	Torres Strait Islander	85
POA7315	Aboriginal	1244
POA7315	Both Aboriginal & Torres Strait Islander	47
