GCCSA_NAME21	Age	IncomeTotPersonal.max	Sex	adults
Rest of NT	45-54	157500	M	592
Rest of NT	45-54	183750	F	64
Rest of NT	45-54	183750	M	135
Rest of NT	45-54	Inf	F	95
Rest of NT	45-54	Inf	M	185
Rest of NT	55-64		F	523
Rest of NT	55-64		M	631
Rest of NT	55-64	0	F	245
Rest of NT	55-64	0	M	122
Rest of NT	55-64	7875	F	179
Rest of NT	55-64	7875	M	133
Rest of NT	55-64	15750	F	538
Rest of NT	55-64	15750	M	456
Rest of NT	55-64	21000	F	403
Rest of NT	55-64	21000	M	314
Rest of NT	55-64	26250	F	335
Rest of NT	55-64	26250	M	268
Rest of NT	55-64	34125	F	232
Rest of NT	55-64	34125	M	183
Rest of NT	55-64	42000	F	187
Rest of NT	55-64	42000	M	165
Rest of NT	55-64	52500	F	206
Rest of NT	55-64	52500	M	213
Rest of NT	55-64	65625	F	353
Rest of NT	55-64	65625	M	351
Rest of NT	55-64	78750	F	286
Rest of NT	55-64	78750	M	265
Rest of NT	55-64	91875	F	296
Rest of NT	55-64	91875	M	300
Rest of NT	55-64	105000	F	206
Rest of NT	55-64	105000	M	258
Rest of NT	55-64	157500	F	422
Rest of NT	55-64	157500	M	495
Rest of NT	55-64	183750	F	46
Rest of NT	55-64	183750	M	128
Rest of NT	55-64	Inf	F	57
Rest of NT	55-64	Inf	M	195
Rest of NT	65-74		F	260
Rest of NT	65-74		M	354
Rest of NT	65-74	0	F	124
Rest of NT	65-74	0	M	125
Rest of NT	65-74	7875	F	90
Rest of NT	65-74	7875	M	72
Rest of NT	65-74	15750	F	314
Rest of NT	65-74	15750	M	241
Rest of NT	65-74	21000	F	316
Rest of NT	65-74	21000	M	298
Rest of NT	65-74	26250	F	357
Rest of NT	65-74	26250	M	339
Rest of NT	65-74	34125	F	175
Rest of NT	65-74	34125	M	186
Rest of NT	65-74	42000	F	110
Rest of NT	65-74	42000	M	129
Rest of NT	65-74	52500	F	116
Rest of NT	65-74	52500	M	131
Rest of NT	65-74	65625	F	119
Rest of NT	65-74	65625	M	137
Rest of NT	65-74	78750	F	77
Rest of NT	65-74	78750	M	107
Rest of NT	65-74	91875	F	68
Rest of NT	65-74	91875	M	91
Rest of NT	65-74	105000	F	56
Rest of NT	65-74	105000	M	89
Rest of NT	65-74	157500	F	91
Rest of NT	65-74	157500	M	126
Rest of NT	65-74	183750	F	20
Rest of NT	65-74	183750	M	32
Rest of NT	65-74	Inf	F	14
Rest of NT	65-74	Inf	M	59
Rest of NT	75-84		F	97
Rest of NT	75-84		M	125
Rest of NT	75-84	0	F	39
Rest of NT	75-84	0	M	44
Rest of NT	75-84	7875	F	20
Rest of NT	75-84	7875	M	27
Rest of NT	75-84	15750	F	83
Rest of NT	75-84	15750	M	70
Rest of NT	75-84	21000	F	135
Rest of NT	75-84	21000	M	152
Rest of NT	75-84	26250	F	166
Rest of NT	75-84	26250	M	127
Rest of NT	75-84	34125	F	53
Rest of NT	75-84	34125	M	71
Rest of NT	75-84	42000	F	43
Rest of NT	75-84	42000	M	39
Rest of NT	75-84	52500	F	37
Rest of NT	75-84	52500	M	40
Rest of NT	75-84	65625	F	13
Rest of NT	75-84	65625	M	34
Rest of NT	75-84	78750	F	5
Rest of NT	75-84	78750	M	15
Rest of NT	75-84	91875	F	10
Rest of NT	75-84	91875	M	14
Rest of NT	75-84	105000	F	9
Rest of NT	75-84	105000	M	12
Rest of NT	75-84	157500	F	6
Rest of NT	75-84	157500	M	8
Rest of NT	75-84	183750	F	4
Rest of NT	75-84	183750	M	7
Rest of NT	75-84	Inf	F	4
Rest of NT	75-84	Inf	M	11
Rest of NT	85+		F	15
Rest of NT	85+		M	18
Rest of NT	85+	0	F	7
Rest of NT	85+	0	M	5
Rest of NT	85+	7875	F	22
Rest of NT	85+	7875	M	10
Rest of NT	85+	15750	F	20
Rest of NT	85+	15750	M	25
Rest of NT	85+	21000	F	18
Rest of NT	85+	21000	M	16
Rest of NT	85+	26250	F	63
Rest of NT	85+	26250	M	21
Rest of NT	85+	34125	F	17
Rest of NT	85+	34125	M	16
Rest of NT	85+	42000	F	11
Rest of NT	85+	42000	M	4
Rest of NT	85+	52500	F	15
Rest of NT	85+	52500	M	8
Rest of NT	85+	65625	M	3
No usual address (ACT)	15-19		M	7
No usual address (ACT)	15-19	0	F	4
No usual address (ACT)	15-19	0	M	5
No usual address (ACT)	15-19	7875	F	3
No usual address (ACT)	15-19	15750	F	20
No usual address (ACT)	15-19	15750	M	8
No usual address (ACT)	15-19	21000	F	4
No usual address (ACT)	15-19	34125	M	4
No usual address (ACT)	20-24		F	4
No usual address (ACT)	20-24		M	7
No usual address (ACT)	20-24	0	F	6
No usual address (ACT)	20-24	0	M	5
No usual address (ACT)	20-24	7875	M	3
No usual address (ACT)	20-24	15750	F	6
No usual address (ACT)	20-24	15750	M	3
No usual address (ACT)	20-24	21000	F	8
No usual address (ACT)	20-24	21000	M	5
No usual address (ACT)	20-24	26250	M	3
No usual address (ACT)	20-24	34125	F	3
No usual address (ACT)	20-24	34125	M	6
No usual address (ACT)	20-24	42000	F	5
No usual address (ACT)	20-24	42000	M	7
No usual address (ACT)	20-24	52500	F	6
No usual address (ACT)	20-24	52500	M	3
No usual address (ACT)	20-24	65625	F	3
No usual address (ACT)	20-24	65625	M	4
No usual address (ACT)	20-24	91875	F	3
No usual address (ACT)	20-24	91875	M	3
No usual address (ACT)	25-34		F	6
No usual address (ACT)	25-34		M	13
No usual address (ACT)	25-34	0	F	3
No usual address (ACT)	25-34	0	M	5
No usual address (ACT)	25-34	7875	F	4
No usual address (ACT)	25-34	7875	M	4
No usual address (ACT)	25-34	15750	M	4
No usual address (ACT)	25-34	21000	F	7
No usual address (ACT)	25-34	21000	M	5
No usual address (ACT)	25-34	26250	F	3
No usual address (ACT)	25-34	34125	M	3
No usual address (ACT)	25-34	42000	M	8
No usual address (ACT)	25-34	52500	F	4
No usual address (ACT)	25-34	52500	M	5
No usual address (ACT)	25-34	65625	F	11
No usual address (ACT)	25-34	65625	M	7
No usual address (ACT)	25-34	78750	M	5
No usual address (ACT)	25-34	91875	F	5
No usual address (ACT)	25-34	91875	M	3
No usual address (ACT)	25-34	105000	M	3
No usual address (ACT)	25-34	157500	M	3
No usual address (ACT)	35-44		F	7
No usual address (ACT)	35-44		M	20
No usual address (ACT)	35-44	0	F	4
No usual address (ACT)	35-44	0	M	4
No usual address (ACT)	35-44	15750	M	5
No usual address (ACT)	35-44	21000	F	3
No usual address (ACT)	35-44	21000	M	4
No usual address (ACT)	35-44	26250	F	3
No usual address (ACT)	35-44	26250	M	5
No usual address (ACT)	35-44	34125	F	7
No usual address (ACT)	35-44	34125	M	4
No usual address (ACT)	35-44	52500	F	3
No usual address (ACT)	35-44	52500	M	6
No usual address (ACT)	35-44	65625	F	3
No usual address (ACT)	35-44	157500	F	5
No usual address (ACT)	35-44	183750	F	4
No usual address (ACT)	45-54		F	7
No usual address (ACT)	45-54		M	15
No usual address (ACT)	45-54	0	F	3
No usual address (ACT)	45-54	0	M	4
No usual address (ACT)	45-54	7875	M	3
No usual address (ACT)	45-54	15750	M	5
No usual address (ACT)	45-54	21000	F	3
No usual address (ACT)	45-54	21000	M	3
No usual address (ACT)	45-54	42000	M	3
No usual address (ACT)	45-54	52500	F	3
No usual address (ACT)	45-54	52500	M	5
No usual address (ACT)	45-54	65625	M	4
No usual address (ACT)	45-54	78750	M	4
No usual address (ACT)	45-54	105000	F	3
No usual address (ACT)	45-54	157500	F	7
No usual address (ACT)	45-54	157500	M	3
No usual address (ACT)	45-54	Inf	F	4
No usual address (ACT)	45-54	Inf	M	5
No usual address (ACT)	55-64		F	7
No usual address (ACT)	55-64		M	12
No usual address (ACT)	55-64	0	F	4
No usual address (ACT)	55-64	21000	F	4
No usual address (ACT)	55-64	21000	M	3
No usual address (ACT)	55-64	34125	F	4
No usual address (ACT)	55-64	42000	F	3
No usual address (ACT)	55-64	42000	M	3
No usual address (ACT)	55-64	65625	F	3
No usual address (ACT)	55-64	78750	F	3
No usual address (ACT)	55-64	91875	F	4
No usual address (ACT)	55-64	105000	F	4
No usual address (ACT)	55-64	105000	M	4
No usual address (ACT)	55-64	157500	M	3
No usual address (ACT)	55-64	183750	M	4
No usual address (ACT)	55-64	Inf	F	3
No usual address (ACT)	55-64	Inf	M	3
No usual address (ACT)	65-74		F	7
No usual address (ACT)	65-74		M	8
No usual address (ACT)	65-74	21000	M	5
No usual address (ACT)	65-74	26250	M	3
No usual address (ACT)	65-74	52500	M	4
No usual address (ACT)	75-84		M	4
Australian Capital Territory	15-19		F	637
Australian Capital Territory	15-19		M	685
Australian Capital Territory	15-19	0	F	4536
Australian Capital Territory	15-19	0	M	5600
Australian Capital Territory	15-19	7875	F	3107
Australian Capital Territory	15-19	7875	M	2734
Australian Capital Territory	15-19	15750	F	1922
Australian Capital Territory	15-19	15750	M	1501
Australian Capital Territory	15-19	21000	F	756
Australian Capital Territory	15-19	21000	M	560
Australian Capital Territory	15-19	26250	F	525
Australian Capital Territory	15-19	26250	M	450
Australian Capital Territory	15-19	34125	F	490
Australian Capital Territory	15-19	34125	M	622
Australian Capital Territory	15-19	42000	F	352
Australian Capital Territory	15-19	42000	M	487
Australian Capital Territory	15-19	52500	F	310
Australian Capital Territory	15-19	52500	M	428
Australian Capital Territory	15-19	65625	F	166
Australian Capital Territory	15-19	65625	M	187
Australian Capital Territory	15-19	78750	F	65
Australian Capital Territory	15-19	78750	M	80
Australian Capital Territory	15-19	91875	F	17
Australian Capital Territory	15-19	91875	M	37
Australian Capital Territory	15-19	105000	F	9
Australian Capital Territory	15-19	105000	M	6
Australian Capital Territory	15-19	157500	F	10
Australian Capital Territory	15-19	157500	M	14
Australian Capital Territory	15-19	183750	F	4
Australian Capital Territory	15-19	Inf	F	4
Australian Capital Territory	15-19	Inf	M	9
Australian Capital Territory	20-24		F	981
Australian Capital Territory	20-24		M	1178
Australian Capital Territory	20-24	0	F	1076
Australian Capital Territory	20-24	0	M	1411
Australian Capital Territory	20-24	7875	F	578
Australian Capital Territory	20-24	7875	M	552
Australian Capital Territory	20-24	15750	F	1220
Australian Capital Territory	20-24	15750	M	1115
Australian Capital Territory	20-24	21000	F	1312
Australian Capital Territory	20-24	21000	M	1170
Australian Capital Territory	20-24	26250	F	1389
Australian Capital Territory	20-24	26250	M	1077
Australian Capital Territory	20-24	34125	F	1801
Australian Capital Territory	20-24	34125	M	1486
Australian Capital Territory	20-24	42000	F	1627
Australian Capital Territory	20-24	42000	M	1633
Australian Capital Territory	20-24	52500	F	1832
Australian Capital Territory	20-24	52500	M	2088
Australian Capital Territory	20-24	65625	F	2049
Australian Capital Territory	20-24	65625	M	2140
Australian Capital Territory	20-24	78750	F	1861
Australian Capital Territory	20-24	78750	M	1655
Australian Capital Territory	20-24	91875	F	937
Australian Capital Territory	20-24	91875	M	908
Australian Capital Territory	20-24	105000	F	258
Australian Capital Territory	20-24	105000	M	307
Australian Capital Territory	20-24	157500	F	176
Australian Capital Territory	20-24	157500	M	257
Australian Capital Territory	20-24	183750	F	16
Australian Capital Territory	20-24	183750	M	36
Australian Capital Territory	20-24	Inf	F	21
Australian Capital Territory	20-24	Inf	M	40
Australian Capital Territory	25-34		F	1800
Australian Capital Territory	25-34		M	2244
Australian Capital Territory	25-34	0	F	2090
Australian Capital Territory	25-34	0	M	1087
Australian Capital Territory	25-34	7875	F	456
Australian Capital Territory	25-34	7875	M	243
Australian Capital Territory	25-34	15750	F	797
Australian Capital Territory	25-34	15750	M	505
Australian Capital Territory	25-34	21000	F	999
Australian Capital Territory	25-34	21000	M	814
Australian Capital Territory	25-34	26250	F	1312
Australian Capital Territory	25-34	26250	M	941
Australian Capital Territory	25-34	34125	F	2160
Australian Capital Territory	25-34	34125	M	1536
Australian Capital Territory	25-34	42000	F	2429
Australian Capital Territory	25-34	42000	M	1924
Australian Capital Territory	25-34	52500	F	3393
Australian Capital Territory	25-34	52500	M	3228
Australian Capital Territory	25-34	65625	F	4372
Australian Capital Territory	25-34	65625	M	5110
Australian Capital Territory	25-34	78750	F	4843
Australian Capital Territory	25-34	78750	M	4880
Australian Capital Territory	25-34	91875	F	5272
Australian Capital Territory	25-34	91875	M	4956
Australian Capital Territory	25-34	105000	F	3479
Australian Capital Territory	25-34	105000	M	3514
Australian Capital Territory	25-34	157500	F	4793
Australian Capital Territory	25-34	157500	M	5828
Australian Capital Territory	25-34	183750	F	445
Australian Capital Territory	25-34	183750	M	817
Australian Capital Territory	25-34	Inf	F	356
Australian Capital Territory	25-34	Inf	M	1013
Australian Capital Territory	35-44		F	1296
Australian Capital Territory	35-44		M	1590
Australian Capital Territory	35-44	0	F	1841
Australian Capital Territory	35-44	0	M	613
Australian Capital Territory	35-44	7875	F	480
Australian Capital Territory	35-44	7875	M	160
Australian Capital Territory	35-44	15750	F	673
Australian Capital Territory	35-44	15750	M	332
Australian Capital Territory	35-44	21000	F	766
Australian Capital Territory	35-44	21000	M	478
Australian Capital Territory	35-44	26250	F	952
Australian Capital Territory	35-44	26250	M	559
Australian Capital Territory	35-44	34125	F	1405
Australian Capital Territory	35-44	34125	M	717
Australian Capital Territory	35-44	42000	F	1508
Australian Capital Territory	35-44	42000	M	855
Australian Capital Territory	35-44	52500	F	2198
Australian Capital Territory	35-44	52500	M	1583
Australian Capital Territory	35-44	65625	F	3044
Australian Capital Territory	35-44	65625	M	2611
Australian Capital Territory	35-44	78750	F	3157
Australian Capital Territory	35-44	78750	M	2698
Australian Capital Territory	35-44	91875	F	3700
Australian Capital Territory	35-44	91875	M	3326
Australian Capital Territory	35-44	105000	F	3392
Australian Capital Territory	35-44	105000	M	3546
Australian Capital Territory	35-44	157500	F	7746
Australian Capital Territory	35-44	157500	M	9109
Australian Capital Territory	35-44	183750	F	1204
Australian Capital Territory	35-44	183750	M	2164
Australian Capital Territory	35-44	Inf	F	1648
Australian Capital Territory	35-44	Inf	M	3933
Australian Capital Territory	45-54		F	967
Australian Capital Territory	45-54		M	1155
Australian Capital Territory	45-54	0	F	1321
Australian Capital Territory	45-54	0	M	595
Australian Capital Territory	45-54	7875	F	415
Australian Capital Territory	45-54	7875	M	145
Australian Capital Territory	45-54	15750	F	519
Australian Capital Territory	45-54	15750	M	347
Australian Capital Territory	45-54	21000	F	638
Australian Capital Territory	45-54	21000	M	534
Australian Capital Territory	45-54	26250	F	831
Australian Capital Territory	45-54	26250	M	559
Australian Capital Territory	45-54	34125	F	1020
Australian Capital Territory	45-54	34125	M	535
Australian Capital Territory	45-54	42000	F	1152
Australian Capital Territory	45-54	42000	M	617
Australian Capital Territory	45-54	52500	F	1603
Australian Capital Territory	45-54	52500	M	1133
Australian Capital Territory	45-54	65625	F	2189
Australian Capital Territory	45-54	65625	M	1864
Australian Capital Territory	45-54	78750	F	2168
Australian Capital Territory	45-54	78750	M	1813
Australian Capital Territory	45-54	91875	F	2904
Australian Capital Territory	45-54	91875	M	2267
Australian Capital Territory	45-54	105000	F	2759
Australian Capital Territory	45-54	105000	M	2426
Australian Capital Territory	45-54	157500	F	6704
Australian Capital Territory	45-54	157500	M	7425
Australian Capital Territory	45-54	183750	F	1172
Australian Capital Territory	45-54	183750	M	2017
Australian Capital Territory	45-54	Inf	F	1978
Australian Capital Territory	45-54	Inf	M	4352
Australian Capital Territory	55-64		F	754
Australian Capital Territory	55-64		M	933
Australian Capital Territory	55-64	0	F	1871
Australian Capital Territory	55-64	0	M	743
Australian Capital Territory	55-64	7875	F	589
Australian Capital Territory	55-64	7875	M	207
Australian Capital Territory	55-64	15750	F	790
Australian Capital Territory	55-64	15750	M	390
Australian Capital Territory	55-64	21000	F	1020
Australian Capital Territory	55-64	21000	M	671
Australian Capital Territory	55-64	26250	F	1126
Australian Capital Territory	55-64	26250	M	688
Australian Capital Territory	55-64	34125	F	1288
Australian Capital Territory	55-64	34125	M	653
Australian Capital Territory	55-64	42000	F	1321
Australian Capital Territory	55-64	42000	M	742
Australian Capital Territory	55-64	52500	F	1672
Australian Capital Territory	55-64	52500	M	1135
Australian Capital Territory	55-64	65625	F	2030
Australian Capital Territory	55-64	65625	M	1866
Australian Capital Territory	55-64	78750	F	1900
Australian Capital Territory	55-64	78750	M	1707
Australian Capital Territory	55-64	91875	F	2095
Australian Capital Territory	55-64	91875	M	1899
Australian Capital Territory	55-64	105000	F	1814
Australian Capital Territory	55-64	105000	M	1788
Australian Capital Territory	55-64	157500	F	3498
Australian Capital Territory	55-64	157500	M	4379
Australian Capital Territory	55-64	183750	F	629
Australian Capital Territory	55-64	183750	M	1247
Australian Capital Territory	55-64	Inf	F	1057
Australian Capital Territory	55-64	Inf	M	2820
Australian Capital Territory	65-74		F	832
Australian Capital Territory	65-74		M	756
Australian Capital Territory	65-74	0	F	1322
Australian Capital Territory	65-74	0	M	818
Australian Capital Territory	65-74	7875	F	768
Australian Capital Territory	65-74	7875	M	306
Australian Capital Territory	65-74	15750	F	1183
Australian Capital Territory	65-74	15750	M	588
Australian Capital Territory	65-74	21000	F	1795
Australian Capital Territory	65-74	21000	M	1137
Australian Capital Territory	65-74	26250	F	2268
Australian Capital Territory	65-74	26250	M	1144
Australian Capital Territory	65-74	34125	F	1854
Australian Capital Territory	65-74	34125	M	965
Australian Capital Territory	65-74	42000	F	1757
Australian Capital Territory	65-74	42000	M	1060
Australian Capital Territory	65-74	52500	F	1723
Australian Capital Territory	65-74	52500	M	1438
Australian Capital Territory	65-74	65625	F	1666
Australian Capital Territory	65-74	65625	M	1762
Australian Capital Territory	65-74	78750	F	1159
Australian Capital Territory	65-74	78750	M	1563
Australian Capital Territory	65-74	91875	F	874
Australian Capital Territory	65-74	91875	M	1474
Australian Capital Territory	65-74	105000	F	626
Australian Capital Territory	65-74	105000	M	1000
Australian Capital Territory	65-74	157500	F	767
Australian Capital Territory	65-74	157500	M	1483
Australian Capital Territory	65-74	183750	F	167
Australian Capital Territory	65-74	183750	M	379
Australian Capital Territory	65-74	Inf	F	260
Australian Capital Territory	65-74	Inf	M	761
Australian Capital Territory	75-84		F	701
Australian Capital Territory	75-84		M	585
Australian Capital Territory	75-84	0	F	497
Australian Capital Territory	75-84	0	M	303
Australian Capital Territory	75-84	7875	F	379
Australian Capital Territory	75-84	7875	M	134
Australian Capital Territory	75-84	15750	F	729
Australian Capital Territory	75-84	15750	M	372
Australian Capital Territory	75-84	21000	F	1257
Australian Capital Territory	75-84	21000	M	1028
Australian Capital Territory	75-84	26250	F	1881
Australian Capital Territory	75-84	26250	M	829
Australian Capital Territory	75-84	34125	F	1268
Australian Capital Territory	75-84	34125	M	685
Australian Capital Territory	75-84	42000	F	1067
Australian Capital Territory	75-84	42000	M	720
Australian Capital Territory	75-84	52500	F	903
Australian Capital Territory	75-84	52500	M	855
Australian Capital Territory	75-84	65625	F	664
Australian Capital Territory	75-84	65625	M	938
Australian Capital Territory	75-84	78750	F	384
Australian Capital Territory	75-84	78750	M	709
Australian Capital Territory	75-84	91875	F	288
Australian Capital Territory	75-84	91875	M	616
Australian Capital Territory	75-84	105000	F	184
Australian Capital Territory	75-84	105000	M	324
Australian Capital Territory	75-84	157500	F	200
Australian Capital Territory	75-84	157500	M	440
Australian Capital Territory	75-84	183750	F	58
Australian Capital Territory	75-84	183750	M	89
Australian Capital Territory	75-84	Inf	F	98
Australian Capital Territory	75-84	Inf	M	169
Australian Capital Territory	85+		F	675
Australian Capital Territory	85+		M	366
Australian Capital Territory	85+	0	F	128
Australian Capital Territory	85+	0	M	84
Australian Capital Territory	85+	7875	F	104
Australian Capital Territory	85+	7875	M	41
Australian Capital Territory	85+	15750	F	198
Australian Capital Territory	85+	15750	M	116
Australian Capital Territory	85+	21000	F	359
Australian Capital Territory	85+	21000	M	314
Australian Capital Territory	85+	26250	F	920
Australian Capital Territory	85+	26250	M	389
Australian Capital Territory	85+	34125	F	538
Australian Capital Territory	85+	34125	M	230
Australian Capital Territory	85+	42000	F	373
Australian Capital Territory	85+	42000	M	236
Australian Capital Territory	85+	52500	F	330
Australian Capital Territory	85+	52500	M	272
Australian Capital Territory	85+	65625	F	225
Australian Capital Territory	85+	65625	M	250
Australian Capital Territory	85+	78750	F	162
Australian Capital Territory	85+	78750	M	186
Australian Capital Territory	85+	91875	F	99
Australian Capital Territory	85+	91875	M	134
Australian Capital Territory	85+	105000	F	55
Australian Capital Territory	85+	105000	M	82
Australian Capital Territory	85+	157500	F	74
Australian Capital Territory	85+	157500	M	95
Australian Capital Territory	85+	183750	F	19
Australian Capital Territory	85+	183750	M	25
Australian Capital Territory	85+	Inf	F	46
Australian Capital Territory	85+	Inf	M	51
Other Territories	15-19		F	14
Other Territories	15-19		M	16
Other Territories	15-19	0	F	29
Other Territories	15-19	0	M	21
Other Territories	15-19	7875	F	28
Other Territories	15-19	7875	M	18
Other Territories	15-19	15750	F	11
Other Territories	15-19	15750	M	6
Other Territories	15-19	26250	F	4
Other Territories	15-19	26250	M	4
Other Territories	15-19	34125	F	3
Other Territories	15-19	34125	M	7
Other Territories	15-19	42000	F	3
Other Territories	15-19	42000	M	10
Other Territories	15-19	52500	F	3
Other Territories	15-19	65625	F	4
Other Territories	15-19	78750	F	3
