SA2_NAME16	AustCitizen	Sex	persons
Tamworth - West	1	M	2425
Tamworth Surrounds	0	F	734
Tamworth Surrounds	0	M	774
Tamworth Surrounds	1	F	8787
Tamworth Surrounds	1	M	8739
Belmont - Bennetts Green	0	F	603
Belmont - Bennetts Green	0	M	513
Belmont - Bennetts Green	1	F	8503
Belmont - Bennetts Green	1	M	8240
Belmont South - Blacksmiths	0	F	205
Belmont South - Blacksmiths	0	M	220
Belmont South - Blacksmiths	1	F	2674
Belmont South - Blacksmiths	1	M	2580
Charlestown - Dudley	0	F	929
Charlestown - Dudley	0	M	922
Charlestown - Dudley	1	F	11874
Charlestown - Dudley	1	M	11530
Glendale - Cardiff - Hillsborough	0	F	873
Glendale - Cardiff - Hillsborough	0	M	804
Glendale - Cardiff - Hillsborough	1	F	11596
Glendale - Cardiff - Hillsborough	1	M	11314
Mount Hutton - Windale	0	F	461
Mount Hutton - Windale	0	M	411
Mount Hutton - Windale	1	F	4601
Mount Hutton - Windale	1	M	4032
Redhead	0	F	142
Redhead	0	M	111
Redhead	1	F	1851
Redhead	1	M	1678
Swansea - Caves Beach	0	F	436
Swansea - Caves Beach	0	M	400
Swansea - Caves Beach	1	F	5991
Swansea - Caves Beach	1	M	5738
Valentine - Eleebana	0	F	337
Valentine - Eleebana	0	M	323
Valentine - Eleebana	1	F	6072
Valentine - Eleebana	1	M	5833
Warners Bay - Boolaroo	0	F	543
Warners Bay - Boolaroo	0	M	504
Warners Bay - Boolaroo	1	F	7174
Warners Bay - Boolaroo	1	M	6470
Bolton Point - Teralba	0	F	448
Bolton Point - Teralba	0	M	445
Bolton Point - Teralba	1	F	4739
Bolton Point - Teralba	1	M	4509
Bonnells Bay - Silverwater	0	F	371
Bonnells Bay - Silverwater	0	M	358
Bonnells Bay - Silverwater	1	F	4584
Bonnells Bay - Silverwater	1	M	4379
Edgeworth - Cameron Park	0	F	646
Edgeworth - Cameron Park	0	M	615
Edgeworth - Cameron Park	1	F	7808
Edgeworth - Cameron Park	1	M	7310
Morisset - Cooranbong	0	F	741
Morisset - Cooranbong	0	M	690
Morisset - Cooranbong	1	F	8613
Morisset - Cooranbong	1	M	8091
Toronto - Awaba	0	F	500
Toronto - Awaba	0	M	520
Toronto - Awaba	1	F	6689
Toronto - Awaba	1	M	6255
Wangi Wangi - Rathmines	0	F	326
Wangi Wangi - Rathmines	0	M	368
Wangi Wangi - Rathmines	1	F	4392
Wangi Wangi - Rathmines	1	M	4382
West Wallsend - Barnsley - Killingworth	0	F	195
West Wallsend - Barnsley - Killingworth	0	M	182
West Wallsend - Barnsley - Killingworth	1	F	3469
West Wallsend - Barnsley - Killingworth	1	M	3403
Adamstown - Kotara	0	F	569
Adamstown - Kotara	0	M	593
Adamstown - Kotara	1	F	7852
Adamstown - Kotara	1	M	7591
Beresfield - Hexham	0	F	340
Beresfield - Hexham	0	M	329
Beresfield - Hexham	1	F	4030
Beresfield - Hexham	1	M	3862
Hamilton - Broadmeadow	0	F	746
Hamilton - Broadmeadow	0	M	776
Hamilton - Broadmeadow	1	F	5756
Hamilton - Broadmeadow	1	M	5495
Lambton - New Lambton	0	F	726
Lambton - New Lambton	0	M	681
Lambton - New Lambton	1	F	8120
Lambton - New Lambton	1	M	7819
Maryland - Fletcher - Minmi	0	F	803
Maryland - Fletcher - Minmi	0	M	812
Maryland - Fletcher - Minmi	1	F	7473
Maryland - Fletcher - Minmi	1	M	7345
Mayfield - Warabrook	0	F	750
Mayfield - Warabrook	0	M	800
Mayfield - Warabrook	1	F	7162
Mayfield - Warabrook	1	M	6810
Merewether - The Junction	0	F	507
Merewether - The Junction	0	M	463
Merewether - The Junction	1	F	6846
Merewether - The Junction	1	M	6689
Newcastle - Cooks Hill	0	F	823
Newcastle - Cooks Hill	0	M	795
Newcastle - Cooks Hill	1	F	5683
Newcastle - Cooks Hill	1	M	5501
Newcastle Port - Kooragang	0	F	6
Newcastle Port - Kooragang	0	M	2
Newcastle Port - Kooragang	1	F	11
Newcastle Port - Kooragang	1	M	11
Shortland - Jesmond	0	F	1557
Shortland - Jesmond	0	M	1805
Shortland - Jesmond	1	F	4622
Shortland - Jesmond	1	M	4607
Stockton - Fullerton Cove	0	F	411
Stockton - Fullerton Cove	0	M	359
Stockton - Fullerton Cove	1	F	4071
Stockton - Fullerton Cove	1	M	3987
Wallsend - Elermore Vale	0	F	1099
Wallsend - Elermore Vale	0	M	1074
Wallsend - Elermore Vale	1	F	9871
Wallsend - Elermore Vale	1	M	8913
Waratah - North Lambton	0	F	866
Waratah - North Lambton	0	M	762
Waratah - North Lambton	1	F	5761
Waratah - North Lambton	1	M	5494
Wickham - Carrington - Tighes Hill	0	F	390
Wickham - Carrington - Tighes Hill	0	M	469
Wickham - Carrington - Tighes Hill	1	F	4259
Wickham - Carrington - Tighes Hill	1	M	4046
Ballina	0	F	1074
Ballina	0	M	871
Ballina	1	F	8789
Ballina	1	M	7889
Ballina Surrounds	0	F	761
Ballina Surrounds	0	M	722
Ballina Surrounds	1	F	8603
Ballina Surrounds	1	M	8241
Bangalow	0	F	634
Bangalow	0	M	610
Bangalow	1	F	2938
Bangalow	1	M	2776
Brunswick Heads - Ocean Shores	0	F	706
Brunswick Heads - Ocean Shores	0	M	611
Brunswick Heads - Ocean Shores	1	F	4244
Brunswick Heads - Ocean Shores	1	M	3605
Byron Bay	0	F	1379
Byron Bay	0	M	1229
Byron Bay	1	F	4269
Byron Bay	1	M	4038
Evans Head	0	F	310
Evans Head	0	M	343
Evans Head	1	F	2499
Evans Head	1	M	2492
Lennox Head - Skennars Head	0	F	508
Lennox Head - Skennars Head	0	M	466
Lennox Head - Skennars Head	1	F	4231
Lennox Head - Skennars Head	1	M	4037
Mullumbimby	0	F	882
Mullumbimby	0	M	847
Mullumbimby	1	F	3658
Mullumbimby	1	M	3513
Casino	0	F	615
Casino	0	M	633
Casino	1	F	5704
Casino	1	M	5340
Casino Surrounds	0	F	511
Casino Surrounds	0	M	499
Casino Surrounds	1	F	3156
Casino Surrounds	1	M	3217
Goonellabah	0	F	608
Goonellabah	0	M	549
Goonellabah	1	F	6606
Goonellabah	1	M	5826
Kyogle	0	F	438
Kyogle	0	M	417
Kyogle	1	F	3410
Kyogle	1	M	3346
Lismore	0	F	848
Lismore	0	M	845
Lismore	1	F	6878
Lismore	1	M	6657
Lismore Surrounds	0	F	939
Lismore Surrounds	0	M	983
Lismore Surrounds	1	F	6844
Lismore Surrounds	1	M	7022
Kingscliff - Fingal Head	0	F	730
Kingscliff - Fingal Head	0	M	673
Kingscliff - Fingal Head	1	F	6914
Kingscliff - Fingal Head	1	M	6494
Murwillumbah	0	F	541
Murwillumbah	0	M	449
Murwillumbah	1	F	4467
Murwillumbah	1	M	4049
Murwillumbah Surrounds	0	F	735
Murwillumbah Surrounds	0	M	773
Murwillumbah Surrounds	1	F	4341
Murwillumbah Surrounds	1	M	4505
Pottsville	0	F	810
Pottsville	0	M	739
Pottsville	1	F	6448
Pottsville	1	M	6088
Tweed Heads	0	F	1692
Tweed Heads	0	M	1498
Tweed Heads	1	F	9039
Tweed Heads	1	M	8336
Banora Point	0	F	737
Banora Point	0	M	691
Banora Point	1	F	7946
Banora Point	1	M	6951
Terranora - North Tumbulgum	0	F	116
Terranora - North Tumbulgum	0	M	131
Terranora - North Tumbulgum	1	F	1542
Terranora - North Tumbulgum	1	M	1537
Tweed Heads South	0	F	577
Tweed Heads South	0	M	502
Tweed Heads South	1	F	3957
Tweed Heads South	1	M	3385
Griffith (NSW)	0	F	2216
Griffith (NSW)	0	M	2485
Griffith (NSW)	1	F	8153
Griffith (NSW)	1	M	7717
Griffith Surrounds	0	F	1024
Griffith Surrounds	0	M	1159
Griffith Surrounds	1	F	5081
Griffith Surrounds	1	M	5493
Leeton	0	F	725
Leeton	0	M	718
Leeton	1	F	4529
Leeton	1	M	4363
Narrandera	0	F	355
Narrandera	0	M	369
Narrandera	1	F	2623
Narrandera	1	M	2555
Tumbarumba	0	F	173
Tumbarumba	0	M	323
Tumbarumba	1	F	1501
Tumbarumba	1	M	1523
Tumut	0	F	377
Tumut	0	M	363
Tumut	1	F	3044
Tumut	1	M	2885
Tumut Surrounds	0	F	294
Tumut Surrounds	0	M	274
Tumut Surrounds	1	F	2027
Tumut Surrounds	1	M	2156
Cootamundra	0	F	320
Cootamundra	0	M	331
Cootamundra	1	F	3595
Cootamundra	1	M	3453
Gundagai	0	F	247
Gundagai	0	M	284
Gundagai	1	F	1571
Gundagai	1	M	1615
Junee	0	F	256
Junee	0	M	1191
Junee	1	F	2463
Junee	1	M	2439
Temora	0	F	231
Temora	0	M	204
Temora	1	F	3122
Temora	1	M	3042
Wagga Wagga - East	0	F	746
Wagga Wagga - East	0	M	762
Wagga Wagga - East	1	F	7979
Wagga Wagga - East	1	M	7434
Wagga Wagga - North	0	F	352
Wagga Wagga - North	0	M	330
Wagga Wagga - North	1	F	2641
Wagga Wagga - North	1	M	2280
Wagga Wagga - South	0	F	1356
Wagga Wagga - South	0	M	1344
Wagga Wagga - South	1	F	10340
Wagga Wagga - South	1	M	9482
Wagga Wagga - West	0	F	870
Wagga Wagga - West	0	M	935
Wagga Wagga - West	1	F	5293
Wagga Wagga - West	1	M	4866
Wagga Wagga Surrounds	0	F	796
Wagga Wagga Surrounds	0	M	930
Wagga Wagga Surrounds	1	F	8007
Wagga Wagga Surrounds	1	M	8057
Berry - Kangaroo Valley	0	F	381
Berry - Kangaroo Valley	0	M	389
Berry - Kangaroo Valley	1	F	4501
Berry - Kangaroo Valley	1	M	4217
Callala Bay - Currarong	0	F	136
Callala Bay - Currarong	0	M	128
Callala Bay - Currarong	1	F	1679
Callala Bay - Currarong	1	M	1706
Culburra Beach	0	F	180
Culburra Beach	0	M	155
Culburra Beach	1	F	2341
Culburra Beach	1	M	2424
Ettrema - Sassafras - Budawang	0	F	3
Ettrema - Sassafras - Budawang	0	M	3
Ettrema - Sassafras - Budawang	1	F	21
Ettrema - Sassafras - Budawang	1	M	33
Huskisson - Vincentia	0	F	223
Huskisson - Vincentia	0	M	240
Huskisson - Vincentia	1	F	2333
Huskisson - Vincentia	1	M	2047
North Nowra - Bomaderry	0	F	818
North Nowra - Bomaderry	0	M	729
North Nowra - Bomaderry	1	F	7386
North Nowra - Bomaderry	1	M	7166
Nowra	0	F	1367
Nowra	0	M	2124
Nowra	1	F	9803
Nowra	1	M	9294
St Georges Basin - Erowal Bay	0	F	733
St Georges Basin - Erowal Bay	0	M	709
St Georges Basin - Erowal Bay	1	F	7065
St Georges Basin - Erowal Bay	1	M	6753
Sussex Inlet - Berrara	0	F	279
Sussex Inlet - Berrara	0	M	210
Sussex Inlet - Berrara	1	F	2062
Sussex Inlet - Berrara	1	M	2140
Tomerong - Wandandian - Woollamia	0	F	177
Tomerong - Wandandian - Woollamia	0	M	181
Tomerong - Wandandian - Woollamia	1	F	1605
Tomerong - Wandandian - Woollamia	1	M	1743
Ulladulla	0	F	756
Ulladulla	0	M	761
Ulladulla	1	F	8046
Ulladulla	1	M	7461
Ulladulla Surrounds	0	F	274
Ulladulla Surrounds	0	M	259
Ulladulla Surrounds	1	F	2556
Ulladulla Surrounds	1	M	2732
Bowral	0	F	786
Bowral	0	M	663
Bowral	1	F	6509
Bowral	1	M	5669
Hill Top - Colo Vale	0	F	208
Hill Top - Colo Vale	0	M	234
Hill Top - Colo Vale	1	F	2970
Hill Top - Colo Vale	1	M	2982
Mittagong	0	F	727
Mittagong	0	M	694
Mittagong	1	F	5037
Mittagong	1	M	4469
Moss Vale - Berrima	0	F	689
Moss Vale - Berrima	0	M	642
Moss Vale - Berrima	1	F	4836
Moss Vale - Berrima	1	M	4486
Robertson - Fitzroy Falls	0	F	191
Robertson - Fitzroy Falls	0	M	186
Robertson - Fitzroy Falls	1	F	1710
Robertson - Fitzroy Falls	1	M	1747
Southern Highlands	0	F	386
Southern Highlands	0	M	345
Southern Highlands	1	F	3332
Southern Highlands	1	M	3181
Baulkham Hills - East	0	F	2200
Baulkham Hills - East	0	M	1940
Baulkham Hills - East	1	F	10368
Baulkham Hills - East	1	M	10217
Baulkham Hills (West) - Bella Vista	0	F	1716
Baulkham Hills (West) - Bella Vista	0	M	1514
Baulkham Hills (West) - Bella Vista	1	F	9229
Baulkham Hills (West) - Bella Vista	1	M	9227
Glenhaven	0	F	228
Glenhaven	0	M	217
Glenhaven	1	F	3053
Glenhaven	1	M	2861
West Pennant Hills	0	F	788
West Pennant Hills	0	M	691
West Pennant Hills	1	F	5612
West Pennant Hills	1	M	5595
Castle Hill - Central	0	F	744
Castle Hill - Central	0	M	638
Castle Hill - Central	1	F	3219
Castle Hill - Central	1	M	3073
Castle Hill - East	0	F	496
Castle Hill - East	0	M	394
Castle Hill - East	1	F	2609
Castle Hill - East	1	M	2170
Castle Hill - North	0	F	971
Castle Hill - North	0	M	870
Castle Hill - North	1	F	5195
Castle Hill - North	1	M	5159
Castle Hill - South	0	F	1118
Castle Hill - South	0	M	950
Castle Hill - South	1	F	4238
Castle Hill - South	1	M	4111
Castle Hill - West	0	F	346
Castle Hill - West	0	M	317
Castle Hill - West	1	F	2311
Castle Hill - West	1	M	2209
Cherrybrook	0	F	1598
Cherrybrook	0	M	1466
Cherrybrook	1	F	8063
Cherrybrook	1	M	7959
Kellyville - East	0	F	1160
Kellyville - East	0	M	1066
Kellyville - East	1	F	7800
Kellyville - East	1	M	7684
Kellyville - West	0	F	1154
Kellyville - West	0	M	997
Kellyville - West	1	F	4670
Kellyville - West	1	M	4562
Dural - Kenthurst - Wisemans Ferry	0	F	923
Dural - Kenthurst - Wisemans Ferry	0	M	945
Dural - Kenthurst - Wisemans Ferry	1	F	10191
Dural - Kenthurst - Wisemans Ferry	1	M	10422
Galston - Laughtondale	0	F	240
Galston - Laughtondale	0	M	247
Galston - Laughtondale	1	F	2486
Galston - Laughtondale	1	M	2461
Bilpin - Colo - St Albans	0	F	176
Bilpin - Colo - St Albans	0	M	205
Bilpin - Colo - St Albans	1	F	1173
Bilpin - Colo - St Albans	1	M	1294
Kurrajong Heights - Ebenezer	0	F	674
Kurrajong Heights - Ebenezer	0	M	699
Kurrajong Heights - Ebenezer	1	F	10280
Kurrajong Heights - Ebenezer	1	M	10514
Pitt Town - McGraths Hill	0	F	425
Pitt Town - McGraths Hill	0	M	441
Pitt Town - McGraths Hill	1	F	5180
Pitt Town - McGraths Hill	1	M	5369
Box Hill - Nelson	0	F	771
Box Hill - Nelson	0	M	665
Box Hill - Nelson	1	F	4473
Box Hill - Nelson	1	M	4380
North Kellyville	0	F	1713
North Kellyville	0	M	1535
North Kellyville	1	F	7131
North Kellyville	1	M	7022
Rouse Hill - Beaumont Hills	0	F	1303
Rouse Hill - Beaumont Hills	0	M	1097
Rouse Hill - Beaumont Hills	1	F	7515
Rouse Hill - Beaumont Hills	1	M	7668
Blacktown (East) - Kings Park	0	F	2655
Blacktown (East) - Kings Park	0	M	2757
Blacktown (East) - Kings Park	1	F	5658
Blacktown (East) - Kings Park	1	M	5961
Blacktown (North) - Marayong	0	F	2420
Blacktown (North) - Marayong	0	M	2591
Blacktown (North) - Marayong	1	F	7834
Blacktown (North) - Marayong	1	M	7741
Doonside - Woodcroft	0	F	2165
Doonside - Woodcroft	0	M	2152
Doonside - Woodcroft	1	F	9606
Doonside - Woodcroft	1	M	9465
Lalor Park - Kings Langley	0	F	2004
Lalor Park - Kings Langley	0	M	2108
Lalor Park - Kings Langley	1	F	10657
Lalor Park - Kings Langley	1	M	10601
Blacktown - South	0	F	1284
Blacktown - South	0	M	1329
Blacktown - South	1	F	4979
Blacktown - South	1	M	5051
Blacktown - West	0	F	2071
Blacktown - West	0	M	2162
Blacktown - West	1	F	6484
Blacktown - West	1	M	6426
Seven Hills - Prospect	0	F	1499
Seven Hills - Prospect	0	M	1493
Seven Hills - Prospect	1	F	5896
Seven Hills - Prospect	1	M	5973
Toongabbie - West	0	F	1431
Toongabbie - West	0	M	1582
Toongabbie - West	1	F	4282
Toongabbie - West	1	M	4286
Glenwood	0	F	1103
Glenwood	0	M	1063
Glenwood	1	F	6865
Glenwood	1	M	6796
Acacia Gardens	0	F	266
Acacia Gardens	0	M	220
Acacia Gardens	1	F	1574
Acacia Gardens	1	M	1608
Quakers Hill	0	F	2305
Quakers Hill	0	M	2337
Quakers Hill	1	F	10091
Quakers Hill	1	M	9937
Kellyville Ridge - The Ponds	0	F	1593
Kellyville Ridge - The Ponds	0	M	1415
Kellyville Ridge - The Ponds	1	F	9038
Kellyville Ridge - The Ponds	1	M	9009
Marsden Park - Shanes Park	0	F	1567
Marsden Park - Shanes Park	0	M	1357
Marsden Park - Shanes Park	1	F	6227
Marsden Park - Shanes Park	1	M	6377
Riverstone	0	F	1259
Riverstone	0	M	1152
Riverstone	1	F	5665
Riverstone	1	M	5764
Schofields (West) - Colebee	0	F	1037
Schofields (West) - Colebee	0	M	913
Schofields (West) - Colebee	1	F	3943
Schofields (West) - Colebee	1	M	4119
Schofields - East	0	F	3568
Schofields - East	0	M	3244
Schofields - East	1	F	9124
Schofields - East	1	M	9190
Stanhope Gardens - Parklea	0	F	943
Stanhope Gardens - Parklea	0	M	2103
Stanhope Gardens - Parklea	1	F	4991
Stanhope Gardens - Parklea	1	M	4998
Bidwill - Hebersham - Emerton	0	F	2181
Bidwill - Hebersham - Emerton	0	M	2082
Bidwill - Hebersham - Emerton	1	F	7329
Bidwill - Hebersham - Emerton	1	M	6941
Glendenning - Dean Park	0	F	655
Glendenning - Dean Park	0	M	603
Glendenning - Dean Park	1	F	3574
Glendenning - Dean Park	1	M	3540
Hassall Grove - Plumpton	0	F	1679
Hassall Grove - Plumpton	0	M	1570
Hassall Grove - Plumpton	1	F	9098
Hassall Grove - Plumpton	1	M	9061
Lethbridge Park - Tregear	0	F	2224
Lethbridge Park - Tregear	0	M	2138
Lethbridge Park - Tregear	1	F	8836
Lethbridge Park - Tregear	1	M	8350
Mount Druitt - Whalan	0	F	2803
Mount Druitt - Whalan	0	M	2749
Mount Druitt - Whalan	1	F	8797
Mount Druitt - Whalan	1	M	8570
Prospect Reservoir	0	F	5
Prospect Reservoir	0	M	5
Prospect Reservoir	1	F	0
Prospect Reservoir	1	M	3
Rooty Hill - Minchinbury	0	F	2314
Rooty Hill - Minchinbury	0	M	2022
Rooty Hill - Minchinbury	1	F	9321
Rooty Hill - Minchinbury	1	M	9168
Banksmeadow	0	F	134
Banksmeadow	0	M	102
Banksmeadow	1	F	142
Banksmeadow	1	M	128
Botany	0	F	1037
Botany	0	M	1054
Botany	1	F	5507
Botany	1	M	5365
Pagewood - Hillsdale - Daceyville	0	F	1962
Pagewood - Hillsdale - Daceyville	0	M	1966
Pagewood - Hillsdale - Daceyville	1	F	5532
Pagewood - Hillsdale - Daceyville	1	M	5304
Port Botany Industrial	0	F	1
Port Botany Industrial	0	M	5
Port Botany Industrial	1	F	3
Port Botany Industrial	1	M	0
Sydney Airport	0	F	6
Sydney Airport	0	M	8
Sydney Airport	1	F	0
Sydney Airport	1	M	5
Eastlakes	0	F	893
Eastlakes	0	M	972
Eastlakes	1	F	3585
Eastlakes	1	M	3487
Mascot	0	F	4812
Mascot	0	M	4948
Mascot	1	F	5723
Mascot	1	M	6096
Petersham - Stanmore	0	F	1334
Petersham - Stanmore	0	M	1425
Petersham - Stanmore	1	F	8654
Petersham - Stanmore	1	M	8485
Sydenham - Tempe - St Peters	0	F	597
Sydenham - Tempe - St Peters	0	M	640
Sydenham - Tempe - St Peters	1	F	3428
Sydenham - Tempe - St Peters	1	M	3618
Marrickville - North	0	F	898
Marrickville - North	0	M	902
Marrickville - North	1	F	5317
Marrickville - North	1	M	5199
Marrickville - South	0	F	1081
Marrickville - South	0	M	1125
Marrickville - South	1	F	6255
Marrickville - South	1	M	5821
Darlinghurst	0	F	1211
Darlinghurst	0	M	1705
Darlinghurst	1	F	3261
Darlinghurst	1	M	4440
Erskineville - Alexandria	0	F	1966
Erskineville - Alexandria	0	M	2102
Erskineville - Alexandria	1	F	7274
Erskineville - Alexandria	1	M	7786
Glebe - Forest Lodge	0	F	2482
Glebe - Forest Lodge	0	M	2361
Glebe - Forest Lodge	1	F	7926
Glebe - Forest Lodge	1	M	7500
Potts Point - Woolloomooloo	0	F	2155
Potts Point - Woolloomooloo	0	M	2661
Potts Point - Woolloomooloo	1	F	6269
Potts Point - Woolloomooloo	1	M	7106
Surry Hills	0	F	2119
Surry Hills	0	M	2686
Surry Hills	1	F	4496
Surry Hills	1	M	6528
Camperdown - Darlington	0	F	877
Camperdown - Darlington	0	M	883
Camperdown - Darlington	1	F	3209
Camperdown - Darlington	1	M	3362
Chippendale	0	F	2292
Chippendale	0	M	2028
Chippendale	1	F	1559
Chippendale	1	M	1927
Newtown (NSW)	0	F	1289
Newtown (NSW)	0	M	1386
Newtown (NSW)	1	F	5908
Newtown (NSW)	1	M	6085
Pyrmont	0	F	2181
Pyrmont	0	M	2122
Pyrmont	1	F	4086
Pyrmont	1	M	4269
Redfern	0	F	1600
Redfern	0	M	1972
Redfern	1	F	4672
Redfern	1	M	5426
Rosebery - Beaconsfield	0	F	2022
Rosebery - Beaconsfield	0	M	2008
Rosebery - Beaconsfield	1	F	4064
Rosebery - Beaconsfield	1	M	4198
Sydney (North) - Millers Point	0	F	1516
Sydney (North) - Millers Point	0	M	1591
Sydney (North) - Millers Point	1	F	2246
Sydney (North) - Millers Point	1	M	2656
Sydney (South) - Haymarket	0	F	7086
Sydney (South) - Haymarket	0	M	6372
Sydney (South) - Haymarket	1	F	2876
Sydney (South) - Haymarket	1	M	3606
Ultimo	0	F	2064
Ultimo	0	M	1950
Ultimo	1	F	1580
Ultimo	1	M	1813
Waterloo	0	F	3189
Waterloo	0	M	3534
Waterloo	1	F	4345
Waterloo	1	M	5312
Zetland	0	F	3198
Zetland	0	M	3069
Zetland	1	F	2940
Zetland	1	M	3419
Bondi - Tamarama - Bronte	0	F	2432
Bondi - Tamarama - Bronte	0	M	2185
Bondi - Tamarama - Bronte	1	F	7352
Bondi - Tamarama - Bronte	1	M	7082
Bondi Beach - North Bondi	0	F	2934
Bondi Beach - North Bondi	0	M	2625
Bondi Beach - North Bondi	1	F	7589
Bondi Beach - North Bondi	1	M	7558
Bondi Junction - Waverly	0	F	2556
Bondi Junction - Waverly	0	M	2310
Bondi Junction - Waverly	1	F	6703
Bondi Junction - Waverly	1	M	6155
Centennial Park	0	F	0
Centennial Park	0	M	0
Centennial Park	1	F	0
Centennial Park	1	M	0
Dover Heights	0	F	835
Dover Heights	0	M	741
Dover Heights	1	F	4932
Dover Heights	1	M	4623
Paddington - Moore Park	0	F	1242
Paddington - Moore Park	0	M	1116
Paddington - Moore Park	1	F	6463
Paddington - Moore Park	1	M	5978
Rose Bay - Vaucluse - Watsons Bay	0	F	882
Rose Bay - Vaucluse - Watsons Bay	0	M	782
Rose Bay - Vaucluse - Watsons Bay	1	F	5372
Rose Bay - Vaucluse - Watsons Bay	1	M	4895
Woollahra	0	F	581
Woollahra	0	M	489
Woollahra	1	F	3525
Woollahra	1	M	2861
Bellevue Hill	0	F	1216
Bellevue Hill	0	M	1034
Bellevue Hill	1	F	6389
Bellevue Hill	1	M	5792
Double Bay - Darling Point	0	F	966
Double Bay - Darling Point	0	M	783
Double Bay - Darling Point	1	F	4497
Double Bay - Darling Point	1	M	3711
Kensington (NSW)	0	F	1668
Kensington (NSW)	0	M	1764
Kensington (NSW)	1	F	4236
Kensington (NSW)	1	M	4149
Kingsford	0	F	1883
Kingsford	0	M	2183
Kingsford	1	F	4787
Kingsford	1	M	4752
Maroubra - North	0	F	942
Maroubra - North	0	M	860
Maroubra - North	1	F	4106
Maroubra - North	1	M	3883
Maroubra - South	0	F	1161
Maroubra - South	0	M	1068
Maroubra - South	1	F	4622
Maroubra - South	1	M	4234
Maroubra - West	0	F	1247
Maroubra - West	0	M	1153
Maroubra - West	1	F	3801
Maroubra - West	1	M	3645
Randwick - North	0	F	1693
Randwick - North	0	M	1468
Randwick - North	1	F	6917
Randwick - North	1	M	6130
Randwick - South	0	F	1745
Randwick - South	0	M	1602
Randwick - South	1	F	4960
Randwick - South	1	M	4426
Coogee - Clovelly	0	F	2273
Coogee - Clovelly	0	M	1981
Coogee - Clovelly	1	F	8041
Coogee - Clovelly	1	M	7219
Malabar - La Perouse	0	F	750
Malabar - La Perouse	0	M	1743
Malabar - La Perouse	1	F	4158
Malabar - La Perouse	1	M	3955
Matraville - Chifley	0	F	950
Matraville - Chifley	0	M	925
Matraville - Chifley	1	F	5969
Matraville - Chifley	1	M	5570
South Coogee	0	F	436
South Coogee	0	M	361
South Coogee	1	F	2524
South Coogee	1	M	2290
Bass Hill - Georges Hall	0	F	1781
Bass Hill - Georges Hall	0	M	1866
Bass Hill - Georges Hall	1	F	10214
Bass Hill - Georges Hall	1	M	9992
Chullora	0	F	148
Chullora	0	M	152
Chullora	1	F	599
Chullora	1	M	572
Condell Park	0	F	892
Condell Park	0	M	969
Condell Park	1	F	5477
Condell Park	1	M	5435
Padstow	0	F	1230
Padstow	0	M	1208
Padstow	1	F	7521
Padstow	1	M	7239
Revesby	0	F	1405
Revesby	0	M	1276
Revesby	1	F	7656
Revesby	1	M	7327
Yagoona - Birrong	0	F	1960
Yagoona - Birrong	0	M	1979
Yagoona - Birrong	1	F	9314
Yagoona - Birrong	1	M	9228
Bankstown - North	0	F	2247
Bankstown - North	0	M	2212
Bankstown - North	1	F	6403
Bankstown - North	1	M	6121
Bankstown - South	0	F	2498
Bankstown - South	0	M	2491
Bankstown - South	1	F	6719
Bankstown - South	1	M	6721
Greenacre - North	0	F	1074
Greenacre - North	0	M	1204
Greenacre - North	1	F	6255
Greenacre - North	1	M	6106
Greenacre - South	0	F	969
Greenacre - South	0	M	979
Greenacre - South	1	F	5812
Greenacre - South	1	M	5660
Panania (North) - Milperra	0	F	606
Panania (North) - Milperra	0	M	590
Panania (North) - Milperra	1	F	5090
Panania (North) - Milperra	1	M	5048
Panania (South) - Picnic Point	0	F	812
Panania (South) - Picnic Point	0	M	747
Panania (South) - Picnic Point	1	F	7443
Panania (South) - Picnic Point	1	M	6989
Belmore - Belfield	0	F	2007
Belmore - Belfield	0	M	2154
Belmore - Belfield	1	F	8161
Belmore - Belfield	1	M	8004
Punchbowl	0	F	2020
Punchbowl	0	M	2539
Punchbowl	1	F	8418
Punchbowl	1	M	8573
Roselands	0	F	1024
Roselands	0	M	1079
Roselands	1	F	6318
Roselands	1	M	6153
Lakemba	0	F	2543
Lakemba	0	M	3718
Lakemba	1	F	5193
Lakemba	1	M	5632
Wiley Park	0	F	1419
Wiley Park	0	M	1988
Wiley Park	1	F	3329
Wiley Park	1	M	3395
Campsie - North	0	F	2172
Campsie - North	0	M	2780
Campsie - North	1	F	3522
Campsie - North	1	M	3431
Campsie - South	0	F	1977
Campsie - South	0	M	2409
Campsie - South	1	F	2357
Campsie - South	1	M	2322
Canterbury - South	0	F	1667
Canterbury - South	0	M	1690
Canterbury - South	1	F	4553
Canterbury - South	1	M	4310
Earlwood	0	F	847
Earlwood	0	M	812
Earlwood	1	F	8244
Earlwood	1	M	8061
Kingsgrove - North	0	F	411
Kingsgrove - North	0	M	357
Kingsgrove - North	1	F	2756
Kingsgrove - North	1	M	2736
Narwee - Beverly Hills	0	F	1399
Narwee - Beverly Hills	0	M	1326
Narwee - Beverly Hills	1	F	5648
Narwee - Beverly Hills	1	M	5417
Oatley - Hurstville Grove	0	F	811
Oatley - Hurstville Grove	0	M	726
Oatley - Hurstville Grove	1	F	5576
Oatley - Hurstville Grove	1	M	5482
Peakhurst - Lugarno	0	F	1196
Peakhurst - Lugarno	0	M	1073
Peakhurst - Lugarno	1	F	9169
Peakhurst - Lugarno	1	M	8790
