SA2_NAME16	DwellingStructure	DwellingSubtype	NumberBedrooms.min	occupied_private_dwellings
Banora Point	Separate house		4	1763
Banora Point	Separate house		5	331
Banora Point	Separate house		6	65
Terranora - North Tumbulgum		2 storeys or more	3	4
Terranora - North Tumbulgum	Flat/apartment	Attached to a house	1	3
Terranora - North Tumbulgum	Separate house			11
Terranora - North Tumbulgum	Separate house		1	12
Terranora - North Tumbulgum	Separate house		2	15
Terranora - North Tumbulgum	Separate house		3	274
Terranora - North Tumbulgum	Separate house		4	514
Terranora - North Tumbulgum	Separate house		5	172
Terranora - North Tumbulgum	Separate house		6	35
Tweed Heads South			2	6
Tweed Heads South			3	3
Tweed Heads South		1 storey		24
Tweed Heads South		1 storey	1	60
Tweed Heads South		1 storey	2	296
Tweed Heads South		1 storey	3	426
Tweed Heads South		1 storey	4	44
Tweed Heads South		2 storeys or more		7
Tweed Heads South		2 storeys or more	1	17
Tweed Heads South		2 storeys or more	2	45
Tweed Heads South		2 storeys or more	3	289
Tweed Heads South		2 storeys or more	4	35
Tweed Heads South	(Other)		0	7
Tweed Heads South	(Other)		1	39
Tweed Heads South	(Other)		2	23
Tweed Heads South	(Other)		3	3
Tweed Heads South	Flat/apartment	1 or 2 storey block		4
Tweed Heads South	Flat/apartment	1 or 2 storey block	1	42
Tweed Heads South	Flat/apartment	1 or 2 storey block	2	127
Tweed Heads South	Flat/apartment	1 or 2 storey block	3	39
Tweed Heads South	Flat/apartment	1 or 2 storey block	4	6
Tweed Heads South	Flat/apartment	3 storey block		6
Tweed Heads South	Flat/apartment	3 storey block	1	50
Tweed Heads South	Flat/apartment	3 storey block	2	124
Tweed Heads South	Flat/apartment	3 storey block	3	30
Tweed Heads South	Flat/apartment	4-8 storey block	1	11
Tweed Heads South	Flat/apartment	4-8 storey block	2	8
Tweed Heads South	Flat/apartment	9 or more storey block	2	4
Tweed Heads South	Flat/apartment	9 or more storey block	3	45
Tweed Heads South	Flat/apartment	9 or more storey block	4	5
Tweed Heads South	Flat/apartment	Attached to a house	2	3
Tweed Heads South	Separate house			51
Tweed Heads South	Separate house		0	12
Tweed Heads South	Separate house		1	107
Tweed Heads South	Separate house		2	438
Tweed Heads South	Separate house		3	686
Tweed Heads South	Separate house		4	481
Tweed Heads South	Separate house		5	77
Tweed Heads South	Separate house		6	22
Griffith (NSW)				5
Griffith (NSW)			2	4
Griffith (NSW)			3	3
Griffith (NSW)			4	4
Griffith (NSW)		1 storey		8
Griffith (NSW)		1 storey	1	42
Griffith (NSW)		1 storey	2	138
Griffith (NSW)		1 storey	3	156
Griffith (NSW)		1 storey	4	6
Griffith (NSW)		2 storeys or more		6
Griffith (NSW)		2 storeys or more	1	30
Griffith (NSW)		2 storeys or more	2	17
Griffith (NSW)		2 storeys or more	3	8
Griffith (NSW)	(Other)			9
Griffith (NSW)	(Other)		0	4
Griffith (NSW)	(Other)		1	33
Griffith (NSW)	(Other)		2	14
Griffith (NSW)	(Other)		3	13
Griffith (NSW)	(Other)		4	5
Griffith (NSW)	(Other)		6	3
Griffith (NSW)	Flat/apartment	1 or 2 storey block		27
Griffith (NSW)	Flat/apartment	1 or 2 storey block	0	5
Griffith (NSW)	Flat/apartment	1 or 2 storey block	1	126
Griffith (NSW)	Flat/apartment	1 or 2 storey block	2	516
Griffith (NSW)	Flat/apartment	1 or 2 storey block	3	180
Griffith (NSW)	Flat/apartment	1 or 2 storey block	4	8
Griffith (NSW)	Flat/apartment	1 or 2 storey block	5	4
Griffith (NSW)	Flat/apartment	3 storey block	1	4
Griffith (NSW)	Flat/apartment	3 storey block	2	18
Griffith (NSW)	Flat/apartment	3 storey block	3	3
Griffith (NSW)	Flat/apartment	3 storey block	4	4
Griffith (NSW)	Flat/apartment	Attached to a house	1	4
Griffith (NSW)	Flat/apartment	Attached to a house	2	3
Griffith (NSW)	Flat/apartment	Attached to a house	3	3
Griffith (NSW)	Flat/apartment	Attached to a house	4	3
Griffith (NSW)	Separate house			113
Griffith (NSW)	Separate house		1	43
Griffith (NSW)	Separate house		2	426
Griffith (NSW)	Separate house		3	2704
Griffith (NSW)	Separate house		4	2168
Griffith (NSW)	Separate house		5	272
Griffith (NSW)	Separate house		6	42
Griffith Surrounds			1	5
Griffith Surrounds			2	11
Griffith Surrounds			3	11
Griffith Surrounds			4	3
Griffith Surrounds			5	3
Griffith Surrounds			6	4
Griffith Surrounds		1 storey	1	3
Griffith Surrounds		1 storey	2	7
Griffith Surrounds		1 storey	3	7
Griffith Surrounds		1 storey	4	9
Griffith Surrounds		2 storeys or more	4	4
Griffith Surrounds	(Other)		0	4
Griffith Surrounds	(Other)		1	5
Griffith Surrounds	(Other)		2	11
Griffith Surrounds	(Other)		3	4
Griffith Surrounds	Flat/apartment	1 or 2 storey block		4
Griffith Surrounds	Flat/apartment	1 or 2 storey block	1	16
Griffith Surrounds	Flat/apartment	1 or 2 storey block	2	62
Griffith Surrounds	Flat/apartment	1 or 2 storey block	3	6
Griffith Surrounds	Separate house			81
Griffith Surrounds	Separate house		0	10
Griffith Surrounds	Separate house		1	66
Griffith Surrounds	Separate house		2	377
Griffith Surrounds	Separate house		3	1795
Griffith Surrounds	Separate house		4	1402
Griffith Surrounds	Separate house		5	279
Griffith Surrounds	Separate house		6	54
Leeton			3	3
Leeton			4	11
Leeton			5	4
Leeton		1 storey		4
Leeton		1 storey	1	12
Leeton		1 storey	2	54
Leeton		1 storey	3	33
Leeton		2 storeys or more	3	11
Leeton	(Other)			10
Leeton	(Other)		1	9
Leeton	(Other)		2	7
Leeton	(Other)		3	8
Leeton	(Other)		4	9
Leeton	Flat/apartment	1 or 2 storey block		9
Leeton	Flat/apartment	1 or 2 storey block	1	42
Leeton	Flat/apartment	1 or 2 storey block	2	202
Leeton	Flat/apartment	1 or 2 storey block	3	72
Leeton	Flat/apartment	1 or 2 storey block	4	3
Leeton	Separate house			55
Leeton	Separate house		0	3
Leeton	Separate house		1	24
Leeton	Separate house		2	266
Leeton	Separate house		3	1379
Leeton	Separate house		4	1162
Leeton	Separate house		5	178
Leeton	Separate house		6	49
Narrandera			3	3
Narrandera		1 storey		4
Narrandera		1 storey	1	7
Narrandera		1 storey	2	27
Narrandera		1 storey	3	5
Narrandera		1 storey	4	3
Narrandera		2 storeys or more	3	6
Narrandera	(Other)		2	7
Narrandera	(Other)		3	6
Narrandera	(Other)		4	3
Narrandera	(Other)		5	4
Narrandera	Flat/apartment	1 or 2 storey block		3
Narrandera	Flat/apartment	1 or 2 storey block	1	13
Narrandera	Flat/apartment	1 or 2 storey block	2	31
Narrandera	Flat/apartment	1 or 2 storey block	3	8
Narrandera	Separate house			38
Narrandera	Separate house		1	39
Narrandera	Separate house		2	299
Narrandera	Separate house		3	956
Narrandera	Separate house		4	609
Narrandera	Separate house		5	114
Narrandera	Separate house		6	18
Tumbarumba			1	4
Tumbarumba		1 storey	1	3
Tumbarumba		1 storey	2	16
Tumbarumba		1 storey	3	3
Tumbarumba	(Other)		1	5
Tumbarumba	(Other)		3	3
Tumbarumba	Separate house			26
Tumbarumba	Separate house		0	4
Tumbarumba	Separate house		1	36
Tumbarumba	Separate house		2	189
Tumbarumba	Separate house		3	594
Tumbarumba	Separate house		4	333
Tumbarumba	Separate house		5	62
Tumbarumba	Separate house		6	21
Tumut				5
Tumut			1	3
Tumut		1 storey		11
Tumut		1 storey	0	6
Tumut		1 storey	1	33
Tumut		1 storey	2	219
Tumut		1 storey	3	27
Tumut		1 storey	4	4
Tumut		2 storeys or more	3	7
Tumut	(Other)		1	6
Tumut	(Other)		3	4
Tumut	Flat/apartment	1 or 2 storey block	1	19
Tumut	Flat/apartment	1 or 2 storey block	2	24
Tumut	Flat/apartment	3 storey block	1	4
Tumut	Flat/apartment	3 storey block	2	3
Tumut	Separate house			26
Tumut	Separate house		0	3
Tumut	Separate house		1	21
Tumut	Separate house		2	241
Tumut	Separate house		3	1244
Tumut	Separate house		4	616
Tumut	Separate house		5	86
Tumut	Separate house		6	7
Tumut Surrounds				5
Tumut Surrounds			2	5
Tumut Surrounds			3	5
Tumut Surrounds			4	3
Tumut Surrounds		1 storey	1	10
Tumut Surrounds		1 storey	2	18
Tumut Surrounds	(Other)		1	6
Tumut Surrounds	(Other)		4	4
Tumut Surrounds	Flat/apartment	1 or 2 storey block	2	4
Tumut Surrounds	Separate house			33
Tumut Surrounds	Separate house		0	4
Tumut Surrounds	Separate house		1	36
Tumut Surrounds	Separate house		2	232
Tumut Surrounds	Separate house		3	791
Tumut Surrounds	Separate house		4	498
Tumut Surrounds	Separate house		5	98
Tumut Surrounds	Separate house		6	20
Cootamundra			2	3
Cootamundra		1 storey	1	28
Cootamundra		1 storey	2	129
Cootamundra		1 storey	3	23
Cootamundra		2 storeys or more	1	5
Cootamundra		2 storeys or more	2	10
Cootamundra		2 storeys or more	3	4
Cootamundra		2 storeys or more	4	4
Cootamundra	(Other)		1	4
Cootamundra	(Other)		2	7
Cootamundra	Flat/apartment	1 or 2 storey block	2	6
Cootamundra	Flat/apartment	3 storey block	1	4
Cootamundra	Flat/apartment	3 storey block	2	10
Cootamundra	Separate house			59
Cootamundra	Separate house		0	6
Cootamundra	Separate house		1	35
Cootamundra	Separate house		2	389
Cootamundra	Separate house		3	1431
Cootamundra	Separate house		4	835
Cootamundra	Separate house		5	152
Cootamundra	Separate house		6	30
Gundagai		1 storey	2	8
Gundagai		1 storey	3	3
Gundagai		2 storeys or more	2	3
Gundagai	(Other)		3	4
Gundagai	(Other)		4	3
Gundagai	Flat/apartment	1 or 2 storey block	0	4
Gundagai	Flat/apartment	1 or 2 storey block	1	3
Gundagai	Flat/apartment	1 or 2 storey block	2	49
Gundagai	Flat/apartment	1 or 2 storey block	3	9
Gundagai	Flat/apartment	1 or 2 storey block	4	3
Gundagai	Flat/apartment	1 or 2 storey block	6	4
Gundagai	Separate house			23
Gundagai	Separate house		0	10
Gundagai	Separate house		1	26
Gundagai	Separate house		2	102
Gundagai	Separate house		3	543
Gundagai	Separate house		4	424
Gundagai	Separate house		5	71
Gundagai	Separate house		6	21
Junee		1 storey	1	8
Junee		1 storey	2	13
Junee		1 storey	3	5
Junee		1 storey	4	6
Junee		2 storeys or more	1	6
Junee		2 storeys or more	3	3
Junee	(Other)		3	8
Junee	(Other)		4	3
Junee	Flat/apartment	1 or 2 storey block		7
Junee	Flat/apartment	1 or 2 storey block	1	18
Junee	Flat/apartment	1 or 2 storey block	2	33
Junee	Flat/apartment	1 or 2 storey block	3	4
Junee	Flat/apartment	3 storey block	1	3
Junee	Flat/apartment	3 storey block	2	5
Junee	Separate house			47
Junee	Separate house		1	20
Junee	Separate house		2	216
Junee	Separate house		3	916
Junee	Separate house		4	612
Junee	Separate house		5	106
Junee	Separate house		6	34
Temora				4
Temora			2	3
Temora		1 storey		3
Temora		1 storey	1	49
Temora		1 storey	2	61
Temora		1 storey	3	14
Temora		2 storeys or more	2	4
Temora		2 storeys or more	3	8
Temora	(Other)		0	3
Temora	(Other)		1	5
Temora	(Other)		2	11
Temora	(Other)		3	14
Temora	Flat/apartment	1 or 2 storey block	1	7
Temora	Separate house			44
Temora	Separate house		0	8
Temora	Separate house		1	55
Temora	Separate house		2	330
Temora	Separate house		3	1116
Temora	Separate house		4	720
Temora	Separate house		5	131
Temora	Separate house		6	33
Wagga Wagga - East			2	3
Wagga Wagga - East			3	6
Wagga Wagga - East		1 storey	2	16
Wagga Wagga - East		1 storey	3	7
Wagga Wagga - East		2 storeys or more	3	4
Wagga Wagga - East	(Other)		3	6
Wagga Wagga - East	(Other)		4	3
Wagga Wagga - East	Flat/apartment	1 or 2 storey block		20
Wagga Wagga - East	Flat/apartment	1 or 2 storey block	1	49
Wagga Wagga - East	Flat/apartment	1 or 2 storey block	2	524
Wagga Wagga - East	Flat/apartment	1 or 2 storey block	3	94
Wagga Wagga - East	Flat/apartment	1 or 2 storey block	4	11
Wagga Wagga - East	Separate house			55
Wagga Wagga - East	Separate house		1	27
Wagga Wagga - East	Separate house		2	269
Wagga Wagga - East	Separate house		3	2125
Wagga Wagga - East	Separate house		4	2420
Wagga Wagga - East	Separate house		5	553
Wagga Wagga - East	Separate house		6	99
Wagga Wagga - North			1	5
Wagga Wagga - North			2	4
Wagga Wagga - North		1 storey		8
Wagga Wagga - North		1 storey	1	11
Wagga Wagga - North		1 storey	2	95
Wagga Wagga - North		1 storey	3	28
Wagga Wagga - North		2 storeys or more	2	3
Wagga Wagga - North	Flat/apartment	1 or 2 storey block	1	35
Wagga Wagga - North	Flat/apartment	1 or 2 storey block	2	9
Wagga Wagga - North	Flat/apartment	1 or 2 storey block	3	10
Wagga Wagga - North	Separate house			14
Wagga Wagga - North	Separate house		1	12
Wagga Wagga - North	Separate house		2	96
Wagga Wagga - North	Separate house		3	522
Wagga Wagga - North	Separate house		4	821
Wagga Wagga - North	Separate house		5	76
Wagga Wagga - North	Separate house		6	15
Wagga Wagga - South			3	4
Wagga Wagga - South		1 storey		9
Wagga Wagga - South		1 storey	1	68
Wagga Wagga - South		1 storey	2	150
Wagga Wagga - South		1 storey	3	35
Wagga Wagga - South		1 storey	4	4
Wagga Wagga - South		2 storeys or more	1	3
Wagga Wagga - South		2 storeys or more	2	6
Wagga Wagga - South		2 storeys or more	3	4
Wagga Wagga - South	(Other)		3	4
Wagga Wagga - South	(Other)		4	5
Wagga Wagga - South	Flat/apartment	1 or 2 storey block		7
Wagga Wagga - South	Flat/apartment	1 or 2 storey block	1	43
Wagga Wagga - South	Flat/apartment	1 or 2 storey block	2	287
Wagga Wagga - South	Flat/apartment	1 or 2 storey block	3	39
Wagga Wagga - South	Flat/apartment	3 storey block	3	7
Wagga Wagga - South	Flat/apartment	Attached to a house	3	4
Wagga Wagga - South	Flat/apartment	Attached to a house	4	4
Wagga Wagga - South	Separate house			94
Wagga Wagga - South	Separate house		0	10
Wagga Wagga - South	Separate house		1	28
Wagga Wagga - South	Separate house		2	623
Wagga Wagga - South	Separate house		3	3483
Wagga Wagga - South	Separate house		4	2861
Wagga Wagga - South	Separate house		5	478
Wagga Wagga - South	Separate house		6	72
Wagga Wagga - West				5
Wagga Wagga - West			1	5
Wagga Wagga - West			2	4
Wagga Wagga - West			3	5
Wagga Wagga - West		1 storey		12
Wagga Wagga - West		1 storey	0	3
Wagga Wagga - West		1 storey	1	22
Wagga Wagga - West		1 storey	2	377
Wagga Wagga - West		1 storey	3	75
Wagga Wagga - West		1 storey	4	4
Wagga Wagga - West		1 storey	5	3
Wagga Wagga - West		2 storeys or more	1	4
Wagga Wagga - West		2 storeys or more	2	101
Wagga Wagga - West		2 storeys or more	3	74
Wagga Wagga - West		2 storeys or more	4	5
Wagga Wagga - West	(Other)			3
Wagga Wagga - West	(Other)		1	14
Wagga Wagga - West	(Other)		2	17
Wagga Wagga - West	(Other)		3	8
Wagga Wagga - West	(Other)		6	6
Wagga Wagga - West	Flat/apartment	1 or 2 storey block		27
Wagga Wagga - West	Flat/apartment	1 or 2 storey block	1	147
Wagga Wagga - West	Flat/apartment	1 or 2 storey block	2	662
Wagga Wagga - West	Flat/apartment	1 or 2 storey block	3	41
Wagga Wagga - West	Flat/apartment	1 or 2 storey block	4	6
Wagga Wagga - West	Flat/apartment	1 or 2 storey block	6	6
Wagga Wagga - West	Flat/apartment	3 storey block	1	40
Wagga Wagga - West	Flat/apartment	3 storey block	2	50
Wagga Wagga - West	Flat/apartment	3 storey block	3	13
Wagga Wagga - West	Flat/apartment	4-8 storey block	1	10
Wagga Wagga - West	Flat/apartment	4-8 storey block	2	21
Wagga Wagga - West	Flat/apartment	4-8 storey block	3	16
Wagga Wagga - West	Separate house			56
Wagga Wagga - West	Separate house		0	8
Wagga Wagga - West	Separate house		1	30
Wagga Wagga - West	Separate house		2	374
Wagga Wagga - West	Separate house		3	1800
Wagga Wagga - West	Separate house		4	764
Wagga Wagga - West	Separate house		5	147
Wagga Wagga - West	Separate house		6	23
Wagga Wagga Surrounds				3
Wagga Wagga Surrounds			3	10
Wagga Wagga Surrounds			4	4
Wagga Wagga Surrounds		1 storey		3
Wagga Wagga Surrounds		1 storey	1	13
Wagga Wagga Surrounds		1 storey	2	18
Wagga Wagga Surrounds		1 storey	3	21
Wagga Wagga Surrounds		1 storey	4	11
Wagga Wagga Surrounds	(Other)		1	15
Wagga Wagga Surrounds	(Other)		2	6
Wagga Wagga Surrounds	(Other)		3	3
Wagga Wagga Surrounds	(Other)		4	4
Wagga Wagga Surrounds	(Other)		5	4
Wagga Wagga Surrounds	Flat/apartment	1 or 2 storey block		4
Wagga Wagga Surrounds	Flat/apartment	1 or 2 storey block	0	5
Wagga Wagga Surrounds	Flat/apartment	1 or 2 storey block	1	13
Wagga Wagga Surrounds	Flat/apartment	1 or 2 storey block	2	59
Wagga Wagga Surrounds	Flat/apartment	1 or 2 storey block	3	13
Wagga Wagga Surrounds	Flat/apartment	Attached to a house	2	4
Wagga Wagga Surrounds	Flat/apartment	Attached to a house	4	4
Wagga Wagga Surrounds	Separate house			106
Wagga Wagga Surrounds	Separate house		0	15
Wagga Wagga Surrounds	Separate house		1	89
Wagga Wagga Surrounds	Separate house		2	460
Wagga Wagga Surrounds	Separate house		3	2208
Wagga Wagga Surrounds	Separate house		4	2316
Wagga Wagga Surrounds	Separate house		5	466
Wagga Wagga Surrounds	Separate house		6	102
Berry - Kangaroo Valley				4
Berry - Kangaroo Valley			1	11
Berry - Kangaroo Valley			2	31
Berry - Kangaroo Valley			3	7
Berry - Kangaroo Valley		1 storey		7
Berry - Kangaroo Valley		1 storey	1	19
Berry - Kangaroo Valley		1 storey	2	156
Berry - Kangaroo Valley		1 storey	3	73
Berry - Kangaroo Valley		2 storeys or more	1	8
Berry - Kangaroo Valley		2 storeys or more	2	85
Berry - Kangaroo Valley		2 storeys or more	3	37
Berry - Kangaroo Valley	(Other)			10
Berry - Kangaroo Valley	(Other)		0	4
Berry - Kangaroo Valley	(Other)		1	48
Berry - Kangaroo Valley	(Other)		2	127
Berry - Kangaroo Valley	(Other)		3	19
Berry - Kangaroo Valley	(Other)		4	15
Berry - Kangaroo Valley	Flat/apartment	1 or 2 storey block	3	7
Berry - Kangaroo Valley	Flat/apartment	Attached to a house	1	3
Berry - Kangaroo Valley	Flat/apartment	Attached to a house	2	4
Berry - Kangaroo Valley	Flat/apartment	Attached to a house	4	4
Berry - Kangaroo Valley	Separate house			34
Berry - Kangaroo Valley	Separate house		0	9
Berry - Kangaroo Valley	Separate house		1	62
Berry - Kangaroo Valley	Separate house		2	395
Berry - Kangaroo Valley	Separate house		3	1220
Berry - Kangaroo Valley	Separate house		4	1131
Berry - Kangaroo Valley	Separate house		5	252
Berry - Kangaroo Valley	Separate house		6	78
Callala Bay - Currarong		1 storey	2	5
Callala Bay - Currarong		1 storey	3	6
Callala Bay - Currarong		2 storeys or more	2	6
Callala Bay - Currarong		2 storeys or more	3	15
Callala Bay - Currarong	(Other)		1	4
Callala Bay - Currarong	(Other)		2	9
Callala Bay - Currarong	(Other)		4	5
Callala Bay - Currarong	Flat/apartment	Attached to a house	3	3
Callala Bay - Currarong	Flat/apartment	Attached to a house	6	3
Callala Bay - Currarong	Separate house			9
Callala Bay - Currarong	Separate house		0	4
Callala Bay - Currarong	Separate house		1	24
Callala Bay - Currarong	Separate house		2	145
Callala Bay - Currarong	Separate house		3	589
Callala Bay - Currarong	Separate house		4	543
Callala Bay - Currarong	Separate house		5	101
Callala Bay - Currarong	Separate house		6	8
Culburra Beach			1	9
Culburra Beach		1 storey		3
Culburra Beach		1 storey	1	12
Culburra Beach		1 storey	2	73
Culburra Beach		1 storey	3	47
Culburra Beach		1 storey	4	10
Culburra Beach		2 storeys or more	2	17
Culburra Beach		2 storeys or more	3	4
Culburra Beach		2 storeys or more	4	4
Culburra Beach	(Other)		1	13
Culburra Beach	(Other)		2	15
Culburra Beach	(Other)		3	6
Culburra Beach	(Other)		4	4
Culburra Beach	Flat/apartment	1 or 2 storey block		3
Culburra Beach	Flat/apartment	1 or 2 storey block	1	4
Culburra Beach	Flat/apartment	1 or 2 storey block	2	4
Culburra Beach	Flat/apartment	1 or 2 storey block	3	3
Culburra Beach	Flat/apartment	Attached to a house	3	3
Culburra Beach	Separate house			29
Culburra Beach	Separate house		0	6
Culburra Beach	Separate house		1	47
Culburra Beach	Separate house		2	328
Culburra Beach	Separate house		3	888
Culburra Beach	Separate house		4	501
Culburra Beach	Separate house		5	110
Culburra Beach	Separate house		6	24
Ettrema - Sassafras - Budawang	Separate house		1	4
Ettrema - Sassafras - Budawang	Separate house		2	11
Ettrema - Sassafras - Budawang	Separate house		3	8
Ettrema - Sassafras - Budawang	Separate house		5	3
