SA2_NAME21	MaxSchoolingCompleted	adults
East Fremantle	Year 9	196
East Fremantle	Year 10	801
East Fremantle	Year 11	418
East Fremantle	Year 12	4496
Fremantle	Did not go to school	65
Fremantle	Year 8	325
Fremantle	Year 9	363
Fremantle	Year 10	1633
Fremantle	Year 11	943
Fremantle	Year 12	10117
Fremantle - South	Did not go to school	103
Fremantle - South	Year 8	531
Fremantle - South	Year 9	429
Fremantle - South	Year 10	1893
Fremantle - South	Year 11	906
Fremantle - South	Year 12	8109
O'Connor (WA)	Year 10	8
Wellard (West) - Bertram	Did not go to school	66
Wellard (West) - Bertram	Year 8	203
Wellard (West) - Bertram	Year 9	487
Wellard (West) - Bertram	Year 10	2224
Wellard (West) - Bertram	Year 11	1288
Wellard (West) - Bertram	Year 12	8194
Calista	Did not go to school	49
Calista	Year 8	261
Calista	Year 9	384
Calista	Year 10	1663
Calista	Year 11	708
Calista	Year 12	2451
Hope Valley - Postans	Year 9	4
Hope Valley - Postans	Year 10	27
Hope Valley - Postans	Year 11	12
Hope Valley - Postans	Year 12	33
Kwinana Industrial	Year 10	11
Kwinana Industrial	Year 12	9
Parmelia - Orelia	Did not go to school	58
Parmelia - Orelia	Year 8	340
Parmelia - Orelia	Year 9	557
Parmelia - Orelia	Year 10	2582
Parmelia - Orelia	Year 11	1086
Parmelia - Orelia	Year 12	3695
Casuarina - Wandi	Did not go to school	87
Casuarina - Wandi	Year 8	126
Casuarina - Wandi	Year 9	232
Casuarina - Wandi	Year 10	2005
Casuarina - Wandi	Year 11	643
Casuarina - Wandi	Year 12	3767
Applecross - Ardross	Did not go to school	26
Applecross - Ardross	Year 8	130
Applecross - Ardross	Year 9	237
Applecross - Ardross	Year 10	1051
Applecross - Ardross	Year 11	564
Applecross - Ardross	Year 12	7270
Bateman	Did not go to school	25
Bateman	Year 8	62
Bateman	Year 9	96
Bateman	Year 10	395
Bateman	Year 11	180
Bateman	Year 12	2249
Bicton - Palmyra	Did not go to school	54
Bicton - Palmyra	Year 8	246
Bicton - Palmyra	Year 9	395
Bicton - Palmyra	Year 10	1871
Bicton - Palmyra	Year 11	950
Bicton - Palmyra	Year 12	8132
Booragoon	Did not go to school	39
Booragoon	Year 8	250
Booragoon	Year 9	392
Booragoon	Year 10	1717
Booragoon	Year 11	840
Booragoon	Year 12	9052
Bull Creek	Did not go to school	45
Bull Creek	Year 8	127
Bull Creek	Year 9	190
Bull Creek	Year 10	925
Bull Creek	Year 11	433
Bull Creek	Year 12	4497
Leeming	Did not go to school	39
Leeming	Year 8	144
Leeming	Year 9	264
Leeming	Year 10	1451
Leeming	Year 11	730
Leeming	Year 12	6076
Melville	Did not go to school	29
Melville	Year 8	269
Melville	Year 9	498
Melville	Year 10	2223
Melville	Year 11	1102
Melville	Year 12	9357
Murdoch - Kardinya	Did not go to school	48
Murdoch - Kardinya	Year 8	312
Murdoch - Kardinya	Year 9	340
Murdoch - Kardinya	Year 10	1713
Murdoch - Kardinya	Year 11	805
Murdoch - Kardinya	Year 12	7097
Willagee	Did not go to school	25
Willagee	Year 8	122
Willagee	Year 9	242
Willagee	Year 10	701
Willagee	Year 11	336
Willagee	Year 12	2597
Winthrop	Did not go to school	26
Winthrop	Year 8	85
Winthrop	Year 9	146
Winthrop	Year 10	597
Winthrop	Year 11	296
Winthrop	Year 12	3740
Cooloongup	Did not go to school	29
Cooloongup	Year 8	249
Cooloongup	Year 9	473
Cooloongup	Year 10	2136
Cooloongup	Year 11	914
Cooloongup	Year 12	2624
Port Kennedy	Did not go to school	31
Port Kennedy	Year 8	253
Port Kennedy	Year 9	591
Port Kennedy	Year 10	2790
Port Kennedy	Year 11	1389
Port Kennedy	Year 12	4781
Rockingham	Did not go to school	79
Rockingham	Year 8	466
Rockingham	Year 9	788
Rockingham	Year 10	3894
Rockingham	Year 11	1616
Rockingham	Year 12	5961
Rockingham Lakes	Year 12	3
Safety Bay - Shoalwater	Did not go to school	33
Safety Bay - Shoalwater	Year 8	282
Safety Bay - Shoalwater	Year 9	532
Safety Bay - Shoalwater	Year 10	2655
Safety Bay - Shoalwater	Year 11	1191
Safety Bay - Shoalwater	Year 12	4607
Singleton - Golden Bay - Secret Harbour	Did not go to school	31
Singleton - Golden Bay - Secret Harbour	Year 8	203
Singleton - Golden Bay - Secret Harbour	Year 9	719
Singleton - Golden Bay - Secret Harbour	Year 10	3878
Singleton - Golden Bay - Secret Harbour	Year 11	2150
Singleton - Golden Bay - Secret Harbour	Year 12	8829
Waikiki	Did not go to school	30
Waikiki	Year 8	270
Waikiki	Year 9	612
Waikiki	Year 10	2697
Waikiki	Year 11	1258
Waikiki	Year 12	4428
Warnbro	Did not go to school	28
Warnbro	Year 8	202
Warnbro	Year 9	483
Warnbro	Year 10	2433
Warnbro	Year 11	1155
Warnbro	Year 12	3714
Baldivis - North	Did not go to school	15
Baldivis - North	Year 8	130
Baldivis - North	Year 9	365
Baldivis - North	Year 10	1881
Baldivis - North	Year 11	1089
Baldivis - North	Year 12	4541
Baldivis - South	Did not go to school	46
Baldivis - South	Year 8	288
Baldivis - South	Year 9	853
Baldivis - South	Year 10	4210
Baldivis - South	Year 11	2433
Baldivis - South	Year 12	10110
Karnup	Did not go to school	5
Karnup	Year 8	26
Karnup	Year 9	79
Karnup	Year 10	374
Karnup	Year 11	193
Karnup	Year 12	767
Albany	Did not go to school	47
Albany	Year 8	510
Albany	Year 9	713
Albany	Year 10	3153
Albany	Year 11	1411
Albany	Year 12	5890
Albany Surrounds	Did not go to school	3
Albany Surrounds	Year 8	76
Albany Surrounds	Year 9	136
Albany Surrounds	Year 10	713
Albany Surrounds	Year 11	313
Albany Surrounds	Year 12	1483
Bayonet Head - Lower King	Did not go to school	12
Bayonet Head - Lower King	Year 8	126
Bayonet Head - Lower King	Year 9	232
Bayonet Head - Lower King	Year 10	1196
Bayonet Head - Lower King	Year 11	520
Bayonet Head - Lower King	Year 12	1929
Denmark	Did not go to school	7
Denmark	Year 8	101
Denmark	Year 9	244
Denmark	Year 10	1179
Denmark	Year 11	464
Denmark	Year 12	2704
Gnowangerup	Did not go to school	4
Gnowangerup	Year 8	56
Gnowangerup	Year 9	112
Gnowangerup	Year 10	551
Gnowangerup	Year 11	186
Gnowangerup	Year 12	1092
Katanning	Did not go to school	115
Katanning	Year 8	229
Katanning	Year 9	226
Katanning	Year 10	862
Katanning	Year 11	399
Katanning	Year 12	1341
Kojonup	Did not go to school	8
Kojonup	Year 8	140
Kojonup	Year 9	159
Kojonup	Year 10	792
Kojonup	Year 11	324
Kojonup	Year 12	1429
Little Grove - Elleker	Did not go to school	21
Little Grove - Elleker	Year 8	89
Little Grove - Elleker	Year 9	120
Little Grove - Elleker	Year 10	1017
Little Grove - Elleker	Year 11	346
Little Grove - Elleker	Year 12	1364
McKail - Willyung	Did not go to school	71
McKail - Willyung	Year 8	343
McKail - Willyung	Year 9	589
McKail - Willyung	Year 10	2730
McKail - Willyung	Year 11	1149
McKail - Willyung	Year 12	3495
Plantagenet	Did not go to school	53
Plantagenet	Year 8	151
Plantagenet	Year 9	259
Plantagenet	Year 10	1243
Plantagenet	Year 11	463
Plantagenet	Year 12	1792
Chittering	Did not go to school	9
Chittering	Year 8	101
Chittering	Year 9	273
Chittering	Year 10	1371
Chittering	Year 11	591
Chittering	Year 12	1998
Cunderdin	Did not go to school	8
Cunderdin	Year 8	156
Cunderdin	Year 9	193
Cunderdin	Year 10	852
Cunderdin	Year 11	310
Cunderdin	Year 12	1118
Dowerin	Did not go to school	4
Dowerin	Year 8	111
Dowerin	Year 9	187
Dowerin	Year 10	885
Dowerin	Year 11	318
Dowerin	Year 12	1270
Gingin - Dandaragan	Did not go to school	47
Gingin - Dandaragan	Year 8	279
Gingin - Dandaragan	Year 9	457
Gingin - Dandaragan	Year 10	2310
Gingin - Dandaragan	Year 11	808
Gingin - Dandaragan	Year 12	2953
Merredin	Did not go to school	5
Merredin	Year 8	169
Merredin	Year 9	229
Merredin	Year 10	987
Merredin	Year 11	446
Merredin	Year 12	1552
Moora	Did not go to school	3
Moora	Year 8	130
Moora	Year 9	164
Moora	Year 10	850
Moora	Year 11	369
Moora	Year 12	1548
Mukinbudin	Did not go to school	5
Mukinbudin	Year 8	101
Mukinbudin	Year 9	148
Mukinbudin	Year 10	698
Mukinbudin	Year 11	259
Mukinbudin	Year 12	954
Northam	Did not go to school	36
Northam	Year 8	381
Northam	Year 9	627
Northam	Year 10	2618
Northam	Year 11	1058
Northam	Year 12	3242
Toodyay	Year 8	140
Toodyay	Year 9	229
Toodyay	Year 10	1126
Toodyay	Year 11	451
Toodyay	Year 12	1523
York - Beverley	Did not go to school	6
York - Beverley	Year 8	181
York - Beverley	Year 9	275
York - Beverley	Year 10	1246
York - Beverley	Year 11	418
York - Beverley	Year 12	1817
Brookton	Did not go to school	9
Brookton	Year 8	140
Brookton	Year 9	189
Brookton	Year 10	834
Brookton	Year 11	300
Brookton	Year 12	1149
Kulin	Did not go to school	8
Kulin	Year 8	102
Kulin	Year 9	170
Kulin	Year 10	795
Kulin	Year 11	311
Kulin	Year 12	1582
Murray	Did not go to school	4
Murray	Year 8	53
Murray	Year 9	105
Murray	Year 10	545
Murray	Year 11	242
Murray	Year 12	714
Narrogin	Did not go to school	24
Narrogin	Year 8	144
Narrogin	Year 9	226
Narrogin	Year 10	896
Narrogin	Year 11	453
Narrogin	Year 12	1444
Wagin	Did not go to school	12
Wagin	Year 8	124
Wagin	Year 9	252
Wagin	Year 10	1058
Wagin	Year 11	398
Wagin	Year 12	1703
Broome	Did not go to school	65
Broome	Year 8	221
Broome	Year 9	430
Broome	Year 10	1999
Broome	Year 11	1163
Broome	Year 12	5571
Derby - West Kimberley	Did not go to school	112
Derby - West Kimberley	Year 8	322
Derby - West Kimberley	Year 9	360
Derby - West Kimberley	Year 10	1354
Derby - West Kimberley	Year 11	732
Derby - West Kimberley	Year 12	1571
Halls Creek	Did not go to school	73
Halls Creek	Year 8	259
Halls Creek	Year 9	198
Halls Creek	Year 10	739
Halls Creek	Year 11	355
Halls Creek	Year 12	653
Kununurra	Did not go to school	44
Kununurra	Year 8	235
Kununurra	Year 9	314
Kununurra	Year 10	1169
Kununurra	Year 11	602
Kununurra	Year 12	2279
Roebuck	Did not go to school	15
Roebuck	Year 8	77
Roebuck	Year 9	99
Roebuck	Year 10	412
Roebuck	Year 11	270
Roebuck	Year 12	653
East Pilbara	Did not go to school	56
East Pilbara	Year 8	129
East Pilbara	Year 9	161
East Pilbara	Year 10	833
East Pilbara	Year 11	519
East Pilbara	Year 12	1824
Newman	Did not go to school	11
Newman	Year 8	36
Newman	Year 9	106
Newman	Year 10	603
Newman	Year 11	395
Newman	Year 12	1511
Port Hedland	Did not go to school	9
Port Hedland	Year 8	42
Port Hedland	Year 9	81
Port Hedland	Year 10	605
Port Hedland	Year 11	360
Port Hedland	Year 12	1655
South Hedland	Did not go to school	57
South Hedland	Year 8	180
South Hedland	Year 9	382
South Hedland	Year 10	1679
South Hedland	Year 11	1032
South Hedland	Year 12	3505
Ashburton (WA)	Did not go to school	38
Ashburton (WA)	Year 8	78
Ashburton (WA)	Year 9	148
Ashburton (WA)	Year 10	1106
Ashburton (WA)	Year 11	665
Ashburton (WA)	Year 12	2421
Karratha	Did not go to school	35
Karratha	Year 8	148
Karratha	Year 9	430
Karratha	Year 10	2278
Karratha	Year 11	1394
Karratha	Year 12	6216
Roebourne	Did not go to school	31
Roebourne	Year 8	107
Roebourne	Year 9	173
Roebourne	Year 10	955
Roebourne	Year 11	475
Roebourne	Year 12	1431
Esperance	Did not go to school	24
Esperance	Year 8	346
Esperance	Year 9	572
Esperance	Year 10	2494
Esperance	Year 11	1271
Esperance	Year 12	3860
Esperance Surrounds	Did not go to school	3
Esperance Surrounds	Year 8	83
Esperance Surrounds	Year 9	180
Esperance Surrounds	Year 10	720
Esperance Surrounds	Year 11	364
Esperance Surrounds	Year 12	1420
Carnarvon	Did not go to school	44
Carnarvon	Year 8	230
Carnarvon	Year 9	235
Carnarvon	Year 10	937
Carnarvon	Year 11	433
Carnarvon	Year 12	1287
Exmouth	Did not go to school	11
Exmouth	Year 8	81
Exmouth	Year 9	169
Exmouth	Year 10	882
Exmouth	Year 11	410
Exmouth	Year 12	1833
Boulder	Did not go to school	44
Boulder	Year 8	170
Boulder	Year 9	310
Boulder	Year 10	1692
Boulder	Year 11	675
Boulder	Year 12	1789
Kalgoorlie	Did not go to school	45
Kalgoorlie	Year 8	251
Kalgoorlie	Year 9	501
Kalgoorlie	Year 10	2457
Kalgoorlie	Year 11	1269
Kalgoorlie	Year 12	4687
Kalgoorlie - North	Did not go to school	18
Kalgoorlie - North	Year 8	143
Kalgoorlie - North	Year 9	286
Kalgoorlie - North	Year 10	1572
Kalgoorlie - North	Year 11	762
Kalgoorlie - North	Year 12	3366
Kambalda - Coolgardie - Norseman	Did not go to school	12
Kambalda - Coolgardie - Norseman	Year 8	136
Kambalda - Coolgardie - Norseman	Year 9	221
Kambalda - Coolgardie - Norseman	Year 10	945
Kambalda - Coolgardie - Norseman	Year 11	403
Kambalda - Coolgardie - Norseman	Year 12	1004
Leinster - Leonora	Did not go to school	46
Leinster - Leonora	Year 8	204
Leinster - Leonora	Year 9	222
Leinster - Leonora	Year 10	822
Leinster - Leonora	Year 11	438
Leinster - Leonora	Year 12	1093
Geraldton	Did not go to school	85
Geraldton	Year 8	528
Geraldton	Year 9	671
Geraldton	Year 10	2612
Geraldton	Year 11	1202
Geraldton	Year 12	3826
Geraldton - East	Did not go to school	42
Geraldton - East	Year 8	251
Geraldton - East	Year 9	381
Geraldton - East	Year 10	1889
Geraldton - East	Year 11	833
Geraldton - East	Year 12	2014
Geraldton - North	Did not go to school	22
Geraldton - North	Year 8	161
Geraldton - North	Year 9	375
Geraldton - North	Year 10	1793
Geraldton - North	Year 11	978
Geraldton - North	Year 12	2637
Geraldton - South	Did not go to school	41
Geraldton - South	Year 8	223
Geraldton - South	Year 9	395
Geraldton - South	Year 10	1983
Geraldton - South	Year 11	1074
Geraldton - South	Year 12	3786
Irwin	Did not go to school	3
Irwin	Year 8	128
Irwin	Year 9	237
Irwin	Year 10	931
Irwin	Year 11	394
Irwin	Year 12	1031
Meekatharra	Did not go to school	14
Meekatharra	Year 8	101
Meekatharra	Year 9	129
Meekatharra	Year 10	537
Meekatharra	Year 11	226
Meekatharra	Year 12	766
Morawa	Did not go to school	9
Morawa	Year 8	118
Morawa	Year 9	172
Morawa	Year 10	821
Morawa	Year 11	324
Morawa	Year 12	1195
Northampton - Mullewa - Greenough	Did not go to school	16
Northampton - Mullewa - Greenough	Year 8	200
Northampton - Mullewa - Greenough	Year 9	305
Northampton - Mullewa - Greenough	Year 10	1316
Northampton - Mullewa - Greenough	Year 11	530
Northampton - Mullewa - Greenough	Year 12	1666
Migratory - Offshore - Shipping (WA)	Did not go to school	3
Migratory - Offshore - Shipping (WA)	Year 9	16
Migratory - Offshore - Shipping (WA)	Year 10	61
Migratory - Offshore - Shipping (WA)	Year 11	38
Migratory - Offshore - Shipping (WA)	Year 12	174
No usual address (WA)	Did not go to school	30
No usual address (WA)	Year 8	118
No usual address (WA)	Year 9	241
No usual address (WA)	Year 10	1036
No usual address (WA)	Year 11	457
No usual address (WA)	Year 12	2024
Bridgewater - Gagebrook	Did not go to school	19
Bridgewater - Gagebrook	Year 8	315
Bridgewater - Gagebrook	Year 9	639
Bridgewater - Gagebrook	Year 10	1974
Bridgewater - Gagebrook	Year 11	604
Bridgewater - Gagebrook	Year 12	1819
Brighton - Pontville	Did not go to school	17
Brighton - Pontville	Year 8	190
Brighton - Pontville	Year 9	393
Brighton - Pontville	Year 10	1884
Brighton - Pontville	Year 11	613
Brighton - Pontville	Year 12	1780
Old Beach - Otago	Did not go to school	8
Old Beach - Otago	Year 8	119
Old Beach - Otago	Year 9	261
Old Beach - Otago	Year 10	1268
Old Beach - Otago	Year 11	389
Old Beach - Otago	Year 12	1899
Bellerive - Rosny	Did not go to school	11
Bellerive - Rosny	Year 8	161
Bellerive - Rosny	Year 9	302
Bellerive - Rosny	Year 10	1198
Bellerive - Rosny	Year 11	387
Bellerive - Rosny	Year 12	3287
Cambridge	Did not go to school	10
Cambridge	Year 8	146
Cambridge	Year 9	339
Cambridge	Year 10	1823
Cambridge	Year 11	649
Cambridge	Year 12	3785
Geilston Bay - Risdon	Did not go to school	3
Geilston Bay - Risdon	Year 8	86
Geilston Bay - Risdon	Year 9	120
Geilston Bay - Risdon	Year 10	744
Geilston Bay - Risdon	Year 11	233
Geilston Bay - Risdon	Year 12	1615
Howrah - Tranmere	Did not go to school	22
Howrah - Tranmere	Year 8	260
Howrah - Tranmere	Year 9	500
Howrah - Tranmere	Year 10	2370
Howrah - Tranmere	Year 11	782
Howrah - Tranmere	Year 12	5452
Lindisfarne - Rose Bay	Did not go to school	22
Lindisfarne - Rose Bay	Year 8	179
Lindisfarne - Rose Bay	Year 9	297
Lindisfarne - Rose Bay	Year 10	1650
Lindisfarne - Rose Bay	Year 11	460
Lindisfarne - Rose Bay	Year 12	3798
Mornington - Warrane	Did not go to school	63
Mornington - Warrane	Year 8	192
Mornington - Warrane	Year 9	317
Mornington - Warrane	Year 10	1178
Mornington - Warrane	Year 11	358
Mornington - Warrane	Year 12	1862
Risdon Vale	Did not go to school	6
Risdon Vale	Year 8	129
Risdon Vale	Year 9	222
Risdon Vale	Year 10	995
Risdon Vale	Year 11	235
Risdon Vale	Year 12	967
Rokeby	Did not go to school	39
Rokeby	Year 8	201
Rokeby	Year 9	457
Rokeby	Year 10	1664
Rokeby	Year 11	619
Rokeby	Year 12	2746
South Arm	Did not go to school	3
South Arm	Year 8	58
South Arm	Year 9	182
South Arm	Year 10	1029
South Arm	Year 11	342
South Arm	Year 12	2008
Austins Ferry - Granton	Did not go to school	24
Austins Ferry - Granton	Year 8	116
Austins Ferry - Granton	Year 9	254
Austins Ferry - Granton	Year 10	1160
Austins Ferry - Granton	Year 11	355
Austins Ferry - Granton	Year 12	1522
Berriedale - Chigwell	Did not go to school	42
Berriedale - Chigwell	Year 8	194
Berriedale - Chigwell	Year 9	384
Berriedale - Chigwell	Year 10	1401
Berriedale - Chigwell	Year 11	426
Berriedale - Chigwell	Year 12	1906
Claremont (Tas.)	Did not go to school	30
Claremont (Tas.)	Year 8	308
Claremont (Tas.)	Year 9	614
Claremont (Tas.)	Year 10	2131
Claremont (Tas.)	Year 11	631
Claremont (Tas.)	Year 12	2781
Derwent Park - Lutana	Did not go to school	35
Derwent Park - Lutana	Year 8	174
Derwent Park - Lutana	Year 9	251
Derwent Park - Lutana	Year 10	890
Derwent Park - Lutana	Year 11	286
Derwent Park - Lutana	Year 12	1990
Glenorchy	Did not go to school	164
Glenorchy	Year 8	568
Glenorchy	Year 9	756
Glenorchy	Year 10	2482
Glenorchy	Year 11	720
Glenorchy	Year 12	5029
Montrose - Rosetta	Did not go to school	50
Montrose - Rosetta	Year 8	179
Montrose - Rosetta	Year 9	298
Montrose - Rosetta	Year 10	1117
Montrose - Rosetta	Year 11	317
Montrose - Rosetta	Year 12	2132
Moonah	Did not go to school	73
Moonah	Year 8	199
Moonah	Year 9	260
Moonah	Year 10	938
Moonah	Year 11	286
Moonah	Year 12	2851
New Norfolk	Did not go to school	25
New Norfolk	Year 8	296
New Norfolk	Year 9	548
New Norfolk	Year 10	2199
New Norfolk	Year 11	619
New Norfolk	Year 12	1833
West Moonah	Did not go to school	49
West Moonah	Year 8	135
West Moonah	Year 9	170
West Moonah	Year 10	750
West Moonah	Year 11	247
West Moonah	Year 12	2143
Kingston - Huntingfield	Did not go to school	44
Kingston - Huntingfield	Year 8	298
Kingston - Huntingfield	Year 9	536
Kingston - Huntingfield	Year 10	2296
Kingston - Huntingfield	Year 11	826
Kingston - Huntingfield	Year 12	6652
Kingston Beach - Blackmans Bay	Did not go to school	18
Kingston Beach - Blackmans Bay	Year 8	210
Kingston Beach - Blackmans Bay	Year 9	384
Kingston Beach - Blackmans Bay	Year 10	1944
Kingston Beach - Blackmans Bay	Year 11	733
Kingston Beach - Blackmans Bay	Year 12	5599
Margate - Snug	Did not go to school	3
Margate - Snug	Year 8	181
Margate - Snug	Year 9	364
Margate - Snug	Year 10	1633
Margate - Snug	Year 11	587
Margate - Snug	Year 12	3567
Taroona - Bonnet Hill	Did not go to school	3
Taroona - Bonnet Hill	Year 8	65
Taroona - Bonnet Hill	Year 9	110
Taroona - Bonnet Hill	Year 10	370
Taroona - Bonnet Hill	Year 11	216
Taroona - Bonnet Hill	Year 12	2200
Hobart	Did not go to school	41
Hobart	Year 8	115
Hobart	Year 9	211
Hobart	Year 10	770
Hobart	Year 11	375
Hobart	Year 12	6173
Lenah Valley - Mount Stuart	Did not go to school	28
Lenah Valley - Mount Stuart	Year 8	197
Lenah Valley - Mount Stuart	Year 9	253
Lenah Valley - Mount Stuart	Year 10	1121
Lenah Valley - Mount Stuart	Year 11	491
Lenah Valley - Mount Stuart	Year 12	5155
Mount Nelson - Dynnyrne	Did not go to school	17
Mount Nelson - Dynnyrne	Year 8	62
Mount Nelson - Dynnyrne	Year 9	122
Mount Nelson - Dynnyrne	Year 10	429
Mount Nelson - Dynnyrne	Year 11	236
Mount Nelson - Dynnyrne	Year 12	3241
New Town	Did not go to school	42
New Town	Year 8	201
New Town	Year 9	217
New Town	Year 10	847
New Town	Year 11	315
New Town	Year 12	3780
Sandy Bay	Did not go to school	36
Sandy Bay	Year 8	195
Sandy Bay	Year 9	263
Sandy Bay	Year 10	1076
Sandy Bay	Year 11	498
Sandy Bay	Year 12	8241
South Hobart - Fern Tree	Did not go to school	18
South Hobart - Fern Tree	Year 8	80
