SA2_NAME16	PrivateDwelling	Sex	persons
Kyneton	1	M	4667
Woodend	0	F	217
Woodend	0	M	208
Woodend	1	F	3792
Woodend	1	M	3601
Bendigo Surrounds - North	0	F	204
Bendigo Surrounds - North	0	M	230
Bendigo Surrounds - North	1	F	2221
Bendigo Surrounds - North	1	M	2223
Loddon	0	F	448
Loddon	0	M	453
Loddon	1	F	3140
Loddon	1	M	3211
Bannockburn	0	F	190
Bannockburn	0	M	146
Bannockburn	1	F	3624
Bannockburn	1	M	3693
Golden Plains - South	0	F	186
Golden Plains - South	0	M	209
Golden Plains - South	1	F	3731
Golden Plains - South	1	M	3871
Winchelsea	0	F	217
Winchelsea	0	M	198
Winchelsea	1	F	3084
Winchelsea	1	M	3071
Belmont	0	F	469
Belmont	0	M	462
Belmont	1	F	7201
Belmont	1	M	6810
Geelong	0	F	884
Geelong	0	M	885
Geelong	1	F	6384
Geelong	1	M	5849
Geelong West - Hamlyn Heights	0	F	362
Geelong West - Hamlyn Heights	0	M	332
Geelong West - Hamlyn Heights	1	F	10538
Geelong West - Hamlyn Heights	1	M	9699
Highton	0	F	881
Highton	0	M	789
Highton	1	F	11239
Highton	1	M	10780
Lara	0	F	375
Lara	0	M	1453
Lara	1	F	9487
Lara	1	M	9203
Leopold	0	F	260
Leopold	0	M	209
Leopold	1	F	6459
Leopold	1	M	6077
Newcomb - Moolap	0	F	627
Newcomb - Moolap	0	M	544
Newcomb - Moolap	1	F	7368
Newcomb - Moolap	1	M	6770
Newtown (Vic.)	0	F	220
Newtown (Vic.)	0	M	257
Newtown (Vic.)	1	F	5070
Newtown (Vic.)	1	M	4746
North Geelong - Bell Park	0	F	574
North Geelong - Bell Park	0	M	502
North Geelong - Bell Park	1	F	7523
North Geelong - Bell Park	1	M	7121
Charlemont	0	F	375
Charlemont	0	M	261
Charlemont	1	F	4975
Charlemont	1	M	4558
Corio - Lovely Banks	0	F	776
Corio - Lovely Banks	0	M	837
Corio - Lovely Banks	1	F	8432
Corio - Lovely Banks	1	M	8299
Grovedale - Mount Duneed	0	F	765
Grovedale - Mount Duneed	0	M	652
Grovedale - Mount Duneed	1	F	11934
Grovedale - Mount Duneed	1	M	11183
Norlane	0	F	488
Norlane	0	M	425
Norlane	1	F	4083
Norlane	1	M	3968
Clifton Springs	0	F	258
Clifton Springs	0	M	217
Clifton Springs	1	F	8305
Clifton Springs	1	M	7680
Lorne - Anglesea	0	F	670
Lorne - Anglesea	0	M	690
Lorne - Anglesea	1	F	2724
Lorne - Anglesea	1	M	2638
Portarlington	0	F	405
Portarlington	0	M	365
Portarlington	1	F	4450
Portarlington	1	M	4160
Point Lonsdale - Queenscliff	0	F	350
Point Lonsdale - Queenscliff	0	M	304
Point Lonsdale - Queenscliff	1	F	2610
Point Lonsdale - Queenscliff	1	M	2300
Torquay	0	F	694
Torquay	0	M	627
Torquay	1	F	11581
Torquay	1	M	11035
Barwon Heads - Armstrong Creek	0	F	308
Barwon Heads - Armstrong Creek	0	M	269
Barwon Heads - Armstrong Creek	1	F	5425
Barwon Heads - Armstrong Creek	1	M	5157
Ocean Grove	0	F	646
Ocean Grove	0	M	513
Ocean Grove	1	F	9376
Ocean Grove	1	M	8515
Alexandra	0	F	335
Alexandra	0	M	375
Alexandra	1	F	3047
Alexandra	1	M	3117
Euroa	0	F	394
Euroa	0	M	372
Euroa	1	F	3129
Euroa	1	M	2976
Kilmore - Broadford	0	F	527
Kilmore - Broadford	0	M	484
Kilmore - Broadford	1	F	7328
Kilmore - Broadford	1	M	7146
Mansfield (Vic.)	0	F	1671
Mansfield (Vic.)	0	M	1454
Mansfield (Vic.)	1	F	4484
Mansfield (Vic.)	1	M	4346
Nagambie	0	F	195
Nagambie	0	M	193
Nagambie	1	F	2054
Nagambie	1	M	2079
Seymour	0	F	291
Seymour	0	M	387
Seymour	1	F	2990
Seymour	1	M	2916
Seymour Surrounds	0	F	197
Seymour Surrounds	0	M	648
Seymour Surrounds	1	F	1929
Seymour Surrounds	1	M	2038
Upper Yarra Valley	0	F	17
Upper Yarra Valley	0	M	28
Upper Yarra Valley	1	F	93
Upper Yarra Valley	1	M	98
Yea	0	F	257
Yea	0	M	296
Yea	1	F	1767
Yea	1	M	1837
Benalla	0	F	544
Benalla	0	M	489
Benalla	1	F	5083
Benalla	1	M	4606
Benalla Surrounds	0	F	143
Benalla Surrounds	0	M	168
Benalla Surrounds	1	F	1688
Benalla Surrounds	1	M	1767
Rutherglen	0	F	118
Rutherglen	0	M	125
Rutherglen	1	F	1903
Rutherglen	1	M	1833
Wangaratta	0	F	817
Wangaratta	0	M	694
Wangaratta	1	F	9640
Wangaratta	1	M	8644
Wangaratta Surrounds	0	F	339
Wangaratta Surrounds	0	M	326
Wangaratta Surrounds	1	F	4546
Wangaratta Surrounds	1	M	4603
Beechworth	0	F	174
Beechworth	0	M	284
Beechworth	1	F	2322
Beechworth	1	M	2113
Bright - Mount Beauty	0	F	1787
Bright - Mount Beauty	0	M	1912
Bright - Mount Beauty	1	F	3840
Bright - Mount Beauty	1	M	3769
Chiltern - Indigo Valley	0	F	102
Chiltern - Indigo Valley	0	M	110
Chiltern - Indigo Valley	1	F	1498
Chiltern - Indigo Valley	1	M	1437
Myrtleford	0	F	175
Myrtleford	0	M	134
Myrtleford	1	F	2200
Myrtleford	1	M	2167
Towong	0	F	289
Towong	0	M	327
Towong	1	F	2643
Towong	1	M	2717
West Wodonga	0	F	459
West Wodonga	0	M	456
West Wodonga	1	F	7387
West Wodonga	1	M	6854
Yackandandah	0	F	188
Yackandandah	0	M	173
Yackandandah	1	F	2409
Yackandandah	1	M	2318
Baranduda - Leneva	0	F	409
Baranduda - Leneva	0	M	690
Baranduda - Leneva	1	F	5940
Baranduda - Leneva	1	M	5654
Wodonga	0	F	502
Wodonga	0	M	480
Wodonga	1	F	7250
Wodonga	1	M	6768
Drouin	0	F	565
Drouin	0	M	488
Drouin	1	F	9435
Drouin	1	M	8943
Mount Baw Baw Region	0	F	270
Mount Baw Baw Region	0	M	314
Mount Baw Baw Region	1	F	2925
Mount Baw Baw Region	1	M	3034
Trafalgar (Vic.)	0	F	213
Trafalgar (Vic.)	0	M	209
Trafalgar (Vic.)	1	F	3957
Trafalgar (Vic.)	1	M	3821
Warragul	0	F	769
Warragul	0	M	638
Warragul	1	F	11085
Warragul	1	M	10166
Bairnsdale	0	F	664
Bairnsdale	0	M	637
Bairnsdale	1	F	7545
Bairnsdale	1	M	6800
Bruthen - Omeo	0	F	308
Bruthen - Omeo	0	M	348
Bruthen - Omeo	1	F	3719
Bruthen - Omeo	1	M	3796
Lakes Entrance	0	F	615
Lakes Entrance	0	M	681
Lakes Entrance	1	F	5002
Lakes Entrance	1	M	4867
Orbost	0	F	474
Orbost	0	M	523
Orbost	1	F	2821
Orbost	1	M	2922
Paynesville	0	F	217
Paynesville	0	M	195
Paynesville	1	F	3293
Paynesville	1	M	3043
Foster	0	F	547
Foster	0	M	552
Foster	1	F	4222
Foster	1	M	4179
French Island	0	F	7
French Island	0	M	8
French Island	1	F	63
French Island	1	M	62
Korumburra	0	F	299
Korumburra	0	M	307
Korumburra	1	F	4559
Korumburra	1	M	4482
Leongatha	0	F	391
Leongatha	0	M	378
Leongatha	1	F	5441
Leongatha	1	M	5160
Phillip Island	0	F	851
Phillip Island	0	M	732
Phillip Island	1	F	6235
Phillip Island	1	M	5841
Wilsons Promontory	0	M	7
Wilsons Promontory	1	F	3
Wilsons Promontory	1	M	7
Wonthaggi - Inverloch	0	F	1038
Wonthaggi - Inverloch	0	M	1045
Wonthaggi - Inverloch	1	F	12559
Wonthaggi - Inverloch	1	M	11895
Churchill	0	F	382
Churchill	0	M	373
Churchill	1	F	5500
Churchill	1	M	5461
Moe - Newborough	0	F	704
Moe - Newborough	0	M	644
Moe - Newborough	1	F	8013
Moe - Newborough	1	M	7681
Morwell	0	F	904
Morwell	0	M	859
Morwell	1	F	6414
Morwell	1	M	6309
Yallourn North - Glengarry	0	F	128
Yallourn North - Glengarry	0	M	113
Yallourn North - Glengarry	1	F	2183
Yallourn North - Glengarry	1	M	2192
Traralgon - East	0	F	534
Traralgon - East	0	M	512
Traralgon - East	1	F	5607
Traralgon - East	1	M	5208
Traralgon - West	0	F	856
Traralgon - West	0	M	821
Traralgon - West	1	F	8143
Traralgon - West	1	M	7541
Alps - West	0	F	3
Alps - West	0	M	9
Alps - West	1	F	5
Alps - West	1	M	9
Longford - Loch Sport	0	F	300
Longford - Loch Sport	0	M	479
Longford - Loch Sport	1	F	2037
Longford - Loch Sport	1	M	2222
Maffra	0	F	543
Maffra	0	M	543
Maffra	1	F	6788
Maffra	1	M	6612
Rosedale	0	F	209
Rosedale	0	M	1013
Rosedale	1	F	1818
Rosedale	1	M	1829
Sale	0	F	572
Sale	0	M	567
Sale	1	F	7345
Sale	1	M	6656
Yarram	0	F	244
Yarram	0	M	236
Yarram	1	F	2551
Yarram	1	M	2501
Brunswick East	0	F	233
Brunswick East	0	M	262
Brunswick East	1	F	6404
Brunswick East	1	M	5619
Brunswick West	0	F	272
Brunswick West	0	M	228
Brunswick West	1	F	7110
Brunswick West	1	M	6495
Pascoe Vale South	0	F	174
Pascoe Vale South	0	M	119
Pascoe Vale South	1	F	5130
Pascoe Vale South	1	M	4812
Brunswick - North	0	F	249
Brunswick - North	0	M	329
Brunswick - North	1	F	6294
Brunswick - North	1	M	5828
Brunswick - South	0	F	311
Brunswick - South	0	M	349
Brunswick - South	1	F	6254
Brunswick - South	1	M	5859
Coburg - East	0	F	217
Coburg - East	0	M	238
Coburg - East	1	F	6174
Coburg - East	1	M	5752
Coburg - West	0	F	250
Coburg - West	0	M	215
Coburg - West	1	F	6917
Coburg - West	1	M	6576
Alphington - Fairfield	0	F	123
Alphington - Fairfield	0	M	132
Alphington - Fairfield	1	F	4493
Alphington - Fairfield	1	M	4031
Thornbury	0	F	371
Thornbury	0	M	334
Thornbury	1	F	9331
Thornbury	1	M	8567
Northcote - East	0	F	282
Northcote - East	0	M	217
Northcote - East	1	F	7415
Northcote - East	1	M	6808
Northcote - West	0	F	242
Northcote - West	0	M	175
Northcote - West	1	F	5089
Northcote - West	1	M	4517
Ascot Vale	0	F	373
Ascot Vale	0	M	396
Ascot Vale	1	F	7232
Ascot Vale	1	M	6948
Flemington	0	F	356
Flemington	0	M	347
Flemington	1	F	4313
Flemington	1	M	3931
Moonee Ponds	0	F	343
Moonee Ponds	0	M	357
Moonee Ponds	1	F	7922
Moonee Ponds	1	M	7354
Essendon (West) - Aberfeldie	0	F	331
Essendon (West) - Aberfeldie	0	M	262
Essendon (West) - Aberfeldie	1	F	7834
Essendon (West) - Aberfeldie	1	M	7416
Essendon - East	0	F	264
Essendon - East	0	M	286
Essendon - East	1	F	5933
Essendon - East	1	M	5578
Carlton	0	F	1702
Carlton	0	M	1839
Carlton	1	F	6644
Carlton	1	M	6312
Docklands	0	F	778
Docklands	0	M	871
Docklands	1	F	6677
Docklands	1	M	7212
East Melbourne	0	F	519
East Melbourne	0	M	539
East Melbourne	1	F	2235
East Melbourne	1	M	2060
Flemington Racecourse	0	F	11
Flemington Racecourse	0	M	17
Flemington Racecourse	1	F	21
Flemington Racecourse	1	M	36
Kensington (Vic.)	0	F	202
Kensington (Vic.)	0	M	229
Kensington (Vic.)	1	F	5191
Kensington (Vic.)	1	M	4927
Parkville	0	F	2292
Parkville	0	M	1920
Parkville	1	F	2214
Parkville	1	M	2289
South Yarra - West	0	F	517
South Yarra - West	0	M	535
South Yarra - West	1	F	2857
South Yarra - West	1	M	2563
Melbourne CBD - East	0	F	1348
Melbourne CBD - East	0	M	1592
Melbourne CBD - East	1	F	3988
Melbourne CBD - East	1	M	4001
Melbourne CBD - North	0	F	1133
Melbourne CBD - North	0	M	1340
Melbourne CBD - North	1	F	7607
Melbourne CBD - North	1	M	7092
Melbourne CBD - West	0	F	975
Melbourne CBD - West	0	M	1185
Melbourne CBD - West	1	F	6854
Melbourne CBD - West	1	M	7058
North Melbourne	0	F	1032
North Melbourne	0	M	1068
North Melbourne	1	F	7006
North Melbourne	1	M	6613
Royal Botanic Gardens Victoria	0	M	8
Southbank (West) - South Wharf	0	F	340
Southbank (West) - South Wharf	0	M	401
Southbank (West) - South Wharf	1	F	2930
Southbank (West) - South Wharf	1	M	3019
Southbank - East	0	F	521
Southbank - East	0	M	589
Southbank - East	1	F	7387
Southbank - East	1	M	7606
West Melbourne - Residential	0	F	190
West Melbourne - Residential	0	M	405
West Melbourne - Residential	1	F	3374
West Melbourne - Residential	1	M	3399
Albert Park	0	F	577
Albert Park	0	M	800
Albert Park	1	F	7565
Albert Park	1	M	7119
Elwood	0	F	395
Elwood	0	M	386
Elwood	1	F	7174
Elwood	1	M	6401
Port Melbourne	0	F	446
Port Melbourne	0	M	462
Port Melbourne	1	F	7891
Port Melbourne	1	M	7045
St Kilda East	0	F	410
St Kilda East	0	M	604
St Kilda East	1	F	7458
St Kilda East	1	M	7096
Port Melbourne Industrial	0	F	130
Port Melbourne Industrial	0	M	140
Port Melbourne Industrial	1	F	759
Port Melbourne Industrial	1	M	854
South Melbourne	0	F	465
South Melbourne	0	M	422
South Melbourne	1	F	5400
South Melbourne	1	M	5282
St Kilda - Central	0	F	457
St Kilda - Central	0	M	623
St Kilda - Central	1	F	5336
St Kilda - Central	1	M	5316
St Kilda - West	0	F	889
St Kilda - West	0	M	1074
St Kilda - West	1	F	5915
St Kilda - West	1	M	5762
Armadale	0	F	202
Armadale	0	M	170
Armadale	1	F	4728
Armadale	1	M	3963
Prahran - Windsor	0	F	617
Prahran - Windsor	0	M	583
Prahran - Windsor	1	F	8971
Prahran - Windsor	1	M	8646
Toorak	0	F	392
Toorak	0	M	338
Toorak	1	F	6291
Toorak	1	M	5458
South Yarra - North	0	F	653
South Yarra - North	0	M	620
South Yarra - North	1	F	5139
South Yarra - North	1	M	4774
South Yarra - South	0	F	346
South Yarra - South	0	M	327
South Yarra - South	1	F	4784
South Yarra - South	1	M	4223
Abbotsford	0	F	275
Abbotsford	0	M	322
Abbotsford	1	F	4094
Abbotsford	1	M	4222
Carlton North - Princes Hill	0	F	125
Carlton North - Princes Hill	0	M	121
Carlton North - Princes Hill	1	F	4071
Carlton North - Princes Hill	1	M	3633
Collingwood	0	F	297
Collingwood	0	M	358
Collingwood	1	F	4112
Collingwood	1	M	4244
Fitzroy	0	F	780
Fitzroy	0	M	786
Fitzroy	1	F	4732
Fitzroy	1	M	4458
Fitzroy North	0	F	310
Fitzroy North	0	M	338
Fitzroy North	1	F	6328
Fitzroy North	1	M	5492
Clifton Hill - Alphington	0	F	248
Clifton Hill - Alphington	0	M	382
Clifton Hill - Alphington	1	F	4653
Clifton Hill - Alphington	1	M	4319
Richmond (South) - Cremorne	0	F	473
Richmond (South) - Cremorne	0	M	452
Richmond (South) - Cremorne	1	F	8288
Richmond (South) - Cremorne	1	M	7960
Richmond - North	0	F	662
Richmond - North	0	M	637
Richmond - North	1	F	6586
Richmond - North	1	M	6224
Ashburton (Vic.)	0	F	171
Ashburton (Vic.)	0	M	117
Ashburton (Vic.)	1	F	3779
Ashburton (Vic.)	1	M	3755
Balwyn	0	F	319
Balwyn	0	M	221
Balwyn	1	F	8211
Balwyn	1	M	7235
Balwyn North	0	F	278
Balwyn North	0	M	217
Balwyn North	1	F	10410
Balwyn North	1	M	10039
Camberwell	0	F	691
Camberwell	0	M	418
Camberwell	1	F	10379
Camberwell	1	M	9377
Glen Iris - East	0	F	317
Glen Iris - East	0	M	201
Glen Iris - East	1	F	8319
Glen Iris - East	1	M	7884
Hawthorn East	0	F	359
Hawthorn East	0	M	278
Hawthorn East	1	F	7700
Hawthorn East	1	M	7042
Kew East	0	F	71
Kew East	0	M	66
Kew East	1	F	3196
Kew East	1	M	3069
Surrey Hills (West) - Canterbury	0	F	352
Surrey Hills (West) - Canterbury	0	M	243
Surrey Hills (West) - Canterbury	1	F	7938
Surrey Hills (West) - Canterbury	1	M	7160
Hawthorn - North	0	F	329
Hawthorn - North	0	M	399
Hawthorn - North	1	F	4662
Hawthorn - North	1	M	4259
Hawthorn - South	0	F	421
Hawthorn - South	0	M	440
Hawthorn - South	1	F	5602
Hawthorn - South	1	M	5236
Kew - South	0	F	358
Kew - South	0	M	384
Kew - South	1	F	5629
Kew - South	1	M	5074
Kew - West	0	F	440
Kew - West	0	M	464
Kew - West	1	F	6205
Kew - West	1	M	5781
Bulleen	0	F	100
Bulleen	0	M	91
Bulleen	1	F	5646
Bulleen	1	M	5368
Doncaster	0	F	332
Doncaster	0	M	359
Doncaster	1	F	12447
Doncaster	1	M	11501
Templestowe	0	F	528
Templestowe	0	M	344
Templestowe	1	F	8165
Templestowe	1	M	7785
Templestowe Lower	0	F	405
Templestowe Lower	0	M	268
Templestowe Lower	1	F	6946
Templestowe Lower	1	M	6496
Doncaster East - North	0	F	206
Doncaster East - North	0	M	172
Doncaster East - North	1	F	7757
Doncaster East - North	1	M	7392
Doncaster East - South	0	F	351
Doncaster East - South	0	M	275
Doncaster East - South	1	F	7755
Doncaster East - South	1	M	7073
Blackburn	0	F	336
Blackburn	0	M	304
Blackburn	1	F	10890
Blackburn	1	M	10369
Blackburn South	0	F	225
Blackburn South	0	M	202
Blackburn South	1	F	5340
Blackburn South	1	M	5101
Box Hill	0	F	1071
Box Hill	0	M	1011
Box Hill	1	F	10935
Box Hill	1	M	10174
Box Hill North	0	F	250
Box Hill North	0	M	264
Box Hill North	1	F	9024
Box Hill North	1	M	8467
Burwood (Vic.)	0	F	775
Burwood (Vic.)	0	M	738
Burwood (Vic.)	1	F	5636
Burwood (Vic.)	1	M	5126
Burwood East	0	F	177
Burwood East	0	M	202
Burwood East	1	F	5264
Burwood East	1	M	5033
Surrey Hills (East) - Mont Albert	0	F	252
Surrey Hills (East) - Mont Albert	0	M	206
Surrey Hills (East) - Mont Albert	1	F	4970
Surrey Hills (East) - Mont Albert	1	M	4574
Beaumaris	0	F	135
Beaumaris	0	M	125
Beaumaris	1	F	7001
Beaumaris	1	M	6438
Brighton (Vic.)	0	F	735
Brighton (Vic.)	0	M	469
Brighton (Vic.)	1	F	11090
Brighton (Vic.)	1	M	10014
Brighton East	0	F	517
Brighton East	0	M	340
Brighton East	1	F	7975
Brighton East	1	M	7573
Highett (West) - Cheltenham	0	F	211
Highett (West) - Cheltenham	0	M	200
Highett (West) - Cheltenham	1	F	6232
Highett (West) - Cheltenham	1	M	5621
Hampton	0	F	342
Hampton	0	M	329
Hampton	1	F	8884
Hampton	1	M	8324
Sandringham - Black Rock	0	F	509
Sandringham - Black Rock	0	M	364
Sandringham - Black Rock	1	F	8455
Sandringham - Black Rock	1	M	7733
Bentleigh - McKinnon	0	F	509
Bentleigh - McKinnon	0	M	373
Bentleigh - McKinnon	1	F	12287
Bentleigh - McKinnon	1	M	11503
Carnegie	0	F	408
Carnegie	0	M	345
Carnegie	1	F	9011
Carnegie	1	M	8556
Caulfield - North	0	F	732
Caulfield - North	0	M	494
Caulfield - North	1	F	10698
Caulfield - North	1	M	10150
Caulfield - South	0	F	573
Caulfield - South	0	M	506
Caulfield - South	1	F	8690
Caulfield - South	1	M	8250
Elsternwick	0	F	247
Elsternwick	0	M	175
Elsternwick	1	F	5930
Elsternwick	1	M	5327
Hughesdale	0	F	147
Hughesdale	0	M	149
Hughesdale	1	F	3728
Hughesdale	1	M	3504
Murrumbeena	0	F	183
Murrumbeena	0	M	121
Murrumbeena	1	F	4538
Murrumbeena	1	M	4426
Ormond - Glen Huntly	0	F	210
Ormond - Glen Huntly	0	M	186
Ormond - Glen Huntly	1	F	6349
Ormond - Glen Huntly	1	M	6219
Bentleigh East - North	0	F	227
Bentleigh East - North	0	M	203
Bentleigh East - North	1	F	8209
Bentleigh East - North	1	M	7835
Bentleigh East - South	0	F	178
Bentleigh East - South	0	M	162
Bentleigh East - South	1	F	6906
Bentleigh East - South	1	M	6668
Aspendale Gardens - Waterways	0	F	63
Aspendale Gardens - Waterways	0	M	66
Aspendale Gardens - Waterways	1	F	4330
Aspendale Gardens - Waterways	1	M	4302
Braeside	0	F	7
Braeside	0	M	18
Braeside	1	F	10
Braeside	1	M	13
Carrum - Patterson Lakes	0	F	139
Carrum - Patterson Lakes	0	M	137
Carrum - Patterson Lakes	1	F	5996
Carrum - Patterson Lakes	1	M	5585
Chelsea - Bonbeach	0	F	493
Chelsea - Bonbeach	0	M	380
Chelsea - Bonbeach	1	F	7422
Chelsea - Bonbeach	1	M	6638
Chelsea Heights	0	F	61
Chelsea Heights	0	M	63
Chelsea Heights	1	F	2699
Chelsea Heights	1	M	2505
Highett (East) - Cheltenham	0	F	607
Highett (East) - Cheltenham	0	M	442
Highett (East) - Cheltenham	1	F	11863
Highett (East) - Cheltenham	1	M	10963
Edithvale - Aspendale	0	F	207
Edithvale - Aspendale	0	M	183
Edithvale - Aspendale	1	F	6691
Edithvale - Aspendale	1	M	6323
Mentone	0	F	233
Mentone	0	M	205
Mentone	1	F	6641
Mentone	1	M	5993
Moorabbin - Heatherton	0	F	345
Moorabbin - Heatherton	0	M	368
Moorabbin - Heatherton	1	F	4430
Moorabbin - Heatherton	1	M	4251
Moorabbin Airport	0	F	3
Moorabbin Airport	0	M	22
Moorabbin Airport	1	F	3
Mordialloc - Parkdale	0	F	424
Mordialloc - Parkdale	0	M	326
Mordialloc - Parkdale	1	F	10593
Mordialloc - Parkdale	1	M	9618
Malvern - Glen Iris	0	F	592
Malvern - Glen Iris	0	M	480
Malvern - Glen Iris	1	F	10064
Malvern - Glen Iris	1	M	8921
Malvern East	0	F	671
Malvern East	0	M	580
Malvern East	1	F	10478
Malvern East	1	M	9997
Bundoora - East	0	F	184
Bundoora - East	0	M	183
Bundoora - East	1	F	4581
Bundoora - East	1	M	4834
Greensborough	0	F	381
Greensborough	0	M	250
Greensborough	1	F	10181
Greensborough	1	M	9673
Heidelberg - Rosanna	0	F	752
Heidelberg - Rosanna	0	M	613
Heidelberg - Rosanna	1	F	7790
Heidelberg - Rosanna	1	M	7213
Heidelberg West	0	F	512
Heidelberg West	0	M	575
Heidelberg West	1	F	7075
Heidelberg West	1	M	6786
Ivanhoe	0	F	371
Ivanhoe	0	M	261
Ivanhoe	1	F	6224
Ivanhoe	1	M	5566
Ivanhoe East - Eaglemont	0	F	85
Ivanhoe East - Eaglemont	0	M	86
Ivanhoe East - Eaglemont	1	F	3776
Ivanhoe East - Eaglemont	1	M	3650
Montmorency - Briar Hill	0	F	266
Montmorency - Briar Hill	0	M	266
Montmorency - Briar Hill	1	F	8281
Montmorency - Briar Hill	1	M	7570
Viewbank - Yallambie	0	F	345
Viewbank - Yallambie	0	M	591
Viewbank - Yallambie	1	F	9165
Viewbank - Yallambie	1	M	8599
Watsonia	0	F	112
Watsonia	0	M	96
Watsonia	1	F	4571
Watsonia	1	M	4401
Kingsbury	0	F	603
Kingsbury	0	M	555
Kingsbury	1	F	4717
Kingsbury	1	M	4725
Preston - East	0	F	516
Preston - East	0	M	551
Preston - East	1	F	10092
Preston - East	1	M	9551
Preston - West	0	F	197
Preston - West	0	M	202
Preston - West	1	F	6257
Preston - West	1	M	5926
Reservoir - North East	0	F	453
Reservoir - North East	0	M	415
Reservoir - North East	1	F	7070
Reservoir - North East	1	M	6763
Reservoir - North West	0	F	219
Reservoir - North West	0	M	289
Reservoir - North West	1	F	4656
Reservoir - North West	1	M	4633
Reservoir - South East	0	F	400
Reservoir - South East	0	M	398
Reservoir - South East	1	F	6020
Reservoir - South East	1	M	5875
Reservoir - South West	0	F	268
Reservoir - South West	0	M	313
Reservoir - South West	1	F	6766
Reservoir - South West	1	M	6612
Eltham	0	F	362
Eltham	0	M	315
Eltham	1	F	11482
Eltham	1	M	11006
Hurstbridge	0	F	26
Hurstbridge	0	M	20
Hurstbridge	1	F	1723
Hurstbridge	1	M	1711
Kinglake	0	F	173
Kinglake	0	M	199
Kinglake	1	F	1814
Kinglake	1	M	1974
Panton Hill - St Andrews	0	F	114
Panton Hill - St Andrews	0	M	110
Panton Hill - St Andrews	1	F	2358
Panton Hill - St Andrews	1	M	2388
Plenty - Yarrambat	0	F	207
Plenty - Yarrambat	0	M	132
Plenty - Yarrambat	1	F	4502
Plenty - Yarrambat	1	M	4523
Research - North Warrandyte	0	F	120
Research - North Warrandyte	0	M	111
Research - North Warrandyte	1	F	3285
Research - North Warrandyte	1	M	3240
Wattle Glen - Diamond Creek	0	F	199
Wattle Glen - Diamond Creek	0	M	167
Wattle Glen - Diamond Creek	1	F	7030
Wattle Glen - Diamond Creek	1	M	6869
Bundoora - North	0	F	240
Bundoora - North	0	M	252
Bundoora - North	1	F	3473
Bundoora - North	1	M	3433
Bundoora - West	0	F	164
Bundoora - West	0	M	172
Bundoora - West	1	F	2880
Bundoora - West	1	M	3020
Mill Park - North	0	F	360
Mill Park - North	0	M	286
Mill Park - North	1	F	8485
Mill Park - North	1	M	8245
Mill Park - South	0	F	152
Mill Park - South	0	M	161
Mill Park - South	1	F	5446
Mill Park - South	1	M	5460
Thomastown	0	F	323
Thomastown	0	M	366
Thomastown	1	F	9588
Thomastown	1	M	9655
Wallan	0	F	468
Wallan	0	M	502
Wallan	1	F	10610
Wallan	1	M	10832
Whittlesea	0	F	441
Whittlesea	0	M	394
Whittlesea	1	F	4858
Whittlesea	1	M	4822
Epping - East	0	F	611
Epping - East	0	M	466
Epping - East	1	F	5959
Epping - East	1	M	5999
Epping - South	0	F	502
Epping - South	0	M	561
Epping - South	1	F	3827
Epping - South	1	M	3780
Epping (Vic.) - West	0	F	192
Epping (Vic.) - West	0	M	194
Epping (Vic.) - West	1	F	5863
Epping (Vic.) - West	1	M	5881
South Morang - North	0	F	118
South Morang - North	0	M	133
South Morang - North	1	F	6245
South Morang - North	1	M	6074
South Morang - South	0	F	383
South Morang - South	0	M	229
South Morang - South	1	F	5915
South Morang - South	1	M	5799
Wollert	0	F	330
Wollert	0	M	362
Wollert	1	F	11754
Wollert	1	M	11916
Doreen - North	0	F	149
Doreen - North	0	M	138
Doreen - North	1	F	8122
Doreen - North	1	M	7710
Doreen - South	0	F	112
Doreen - South	0	M	104
Doreen - South	1	F	5246
Doreen - South	1	M	4943
Lalor - East	0	F	214
Lalor - East	0	M	243
Lalor - East	1	F	4718
Lalor - East	1	M	4779
Lalor - West	0	F	342
Lalor - West	0	M	300
Lalor - West	1	F	6460
Lalor - West	1	M	6330
Mernda - North	0	F	153
Mernda - North	0	M	153
Mernda - North	1	F	5677
Mernda - North	1	M	5391
Mernda - South	0	F	161
