SA2_NAME16	HomeCensusNight	Sex	persons
Collingwood	0	F	176
Collingwood	0	M	215
Collingwood	1	F	4297
Collingwood	1	M	4487
Fitzroy	0	F	297
Fitzroy	0	M	270
Fitzroy	1	F	5065
Fitzroy	1	M	4806
Fitzroy North	0	F	352
Fitzroy North	0	M	266
Fitzroy North	1	F	6484
Fitzroy North	1	M	5680
Clifton Hill - Alphington	0	F	198
Clifton Hill - Alphington	0	M	222
Clifton Hill - Alphington	1	F	4817
Clifton Hill - Alphington	1	M	4612
Richmond (South) - Cremorne	0	F	465
Richmond (South) - Cremorne	0	M	487
Richmond (South) - Cremorne	1	F	8550
Richmond (South) - Cremorne	1	M	8178
Richmond - North	0	F	302
Richmond - North	0	M	285
Richmond - North	1	F	6818
Richmond - North	1	M	6459
Ashburton (Vic.)	0	F	100
Ashburton (Vic.)	0	M	117
Ashburton (Vic.)	1	F	3914
Ashburton (Vic.)	1	M	3822
Balwyn	0	F	272
Balwyn	0	M	224
Balwyn	1	F	8371
Balwyn	1	M	7300
Balwyn North	0	F	232
Balwyn North	0	M	252
Balwyn North	1	F	10533
Balwyn North	1	M	10112
Camberwell	0	F	356
Camberwell	0	M	328
Camberwell	1	F	10892
Camberwell	1	M	9652
Glen Iris - East	0	F	270
Glen Iris - East	0	M	265
Glen Iris - East	1	F	8376
Glen Iris - East	1	M	7919
Hawthorn East	0	F	332
Hawthorn East	0	M	266
Hawthorn East	1	F	7920
Hawthorn East	1	M	7173
Kew East	0	F	100
Kew East	0	M	100
Kew East	1	F	3195
Kew East	1	M	3086
Surrey Hills (West) - Canterbury	0	F	254
Surrey Hills (West) - Canterbury	0	M	250
Surrey Hills (West) - Canterbury	1	F	8156
Surrey Hills (West) - Canterbury	1	M	7281
Hawthorn - North	0	F	265
Hawthorn - North	0	M	236
Hawthorn - North	1	F	4851
Hawthorn - North	1	M	4529
Hawthorn - South	0	F	301
Hawthorn - South	0	M	250
Hawthorn - South	1	F	5887
Hawthorn - South	1	M	5525
Kew - South	0	F	258
Kew - South	0	M	233
Kew - South	1	F	5821
Kew - South	1	M	5292
Kew - West	0	F	266
Kew - West	0	M	258
Kew - West	1	F	6468
Kew - West	1	M	6055
Bulleen	0	F	115
Bulleen	0	M	145
Bulleen	1	F	5662
Bulleen	1	M	5358
Doncaster	0	F	287
Doncaster	0	M	269
Doncaster	1	F	12584
Doncaster	1	M	11672
Templestowe	0	F	197
Templestowe	0	M	185
Templestowe	1	F	8565
Templestowe	1	M	8018
Templestowe Lower	0	F	152
Templestowe Lower	0	M	141
Templestowe Lower	1	F	7250
Templestowe Lower	1	M	6643
Doncaster East - North	0	F	151
Doncaster East - North	0	M	166
Doncaster East - North	1	F	7881
Doncaster East - North	1	M	7471
Doncaster East - South	0	F	156
Doncaster East - South	0	M	126
Doncaster East - South	1	F	7942
Doncaster East - South	1	M	7227
Blackburn	0	F	284
Blackburn	0	M	288
Blackburn	1	F	11034
Blackburn	1	M	10496
Blackburn South	0	F	133
Blackburn South	0	M	122
Blackburn South	1	F	5478
Blackburn South	1	M	5213
Box Hill	0	F	283
Box Hill	0	M	262
Box Hill	1	F	11572
Box Hill	1	M	10728
Box Hill North	0	F	196
Box Hill North	0	M	192
Box Hill North	1	F	9145
Box Hill North	1	M	8596
Burwood (Vic.)	0	F	236
Burwood (Vic.)	0	M	160
Burwood (Vic.)	1	F	6225
Burwood (Vic.)	1	M	5716
Burwood East	0	F	116
Burwood East	0	M	104
Burwood East	1	F	5316
Burwood East	1	M	5139
Surrey Hills (East) - Mont Albert	0	F	196
Surrey Hills (East) - Mont Albert	0	M	169
Surrey Hills (East) - Mont Albert	1	F	5122
Surrey Hills (East) - Mont Albert	1	M	4678
Beaumaris	0	F	261
Beaumaris	0	M	259
Beaumaris	1	F	7029
Beaumaris	1	M	6467
Brighton (Vic.)	0	F	595
Brighton (Vic.)	0	M	532
Brighton (Vic.)	1	F	11442
Brighton (Vic.)	1	M	10184
Brighton East	0	F	210
Brighton East	0	M	216
Brighton East	1	F	8337
Brighton East	1	M	7778
Highett (West) - Cheltenham	0	F	167
Highett (West) - Cheltenham	0	M	165
Highett (West) - Cheltenham	1	F	6359
Highett (West) - Cheltenham	1	M	5750
Hampton	0	F	357
Hampton	0	M	315
Hampton	1	F	9046
Hampton	1	M	8485
Sandringham - Black Rock	0	F	347
Sandringham - Black Rock	0	M	300
Sandringham - Black Rock	1	F	8787
Sandringham - Black Rock	1	M	7927
Bentleigh - McKinnon	0	F	299
Bentleigh - McKinnon	0	M	279
Bentleigh - McKinnon	1	F	12600
Bentleigh - McKinnon	1	M	11710
Carnegie	0	F	264
Carnegie	0	M	224
Carnegie	1	F	9281
Carnegie	1	M	8766
Caulfield - North	0	F	378
Caulfield - North	0	M	340
Caulfield - North	1	F	11183
Caulfield - North	1	M	10456
Caulfield - South	0	F	258
Caulfield - South	0	M	215
Caulfield - South	1	F	9059
Caulfield - South	1	M	8537
Elsternwick	0	F	224
Elsternwick	0	M	185
Elsternwick	1	F	6081
Elsternwick	1	M	5415
Hughesdale	0	F	102
Hughesdale	0	M	83
Hughesdale	1	F	3802
Hughesdale	1	M	3572
Murrumbeena	0	F	125
Murrumbeena	0	M	107
Murrumbeena	1	F	4643
Murrumbeena	1	M	4496
Ormond - Glen Huntly	0	F	182
Ormond - Glen Huntly	0	M	153
Ormond - Glen Huntly	1	F	6460
Ormond - Glen Huntly	1	M	6337
Bentleigh East - North	0	F	182
Bentleigh East - North	0	M	150
Bentleigh East - North	1	F	8324
Bentleigh East - North	1	M	7926
Bentleigh East - South	0	F	152
Bentleigh East - South	0	M	162
Bentleigh East - South	1	F	6995
Bentleigh East - South	1	M	6756
Aspendale Gardens - Waterways	0	F	97
Aspendale Gardens - Waterways	0	M	104
Aspendale Gardens - Waterways	1	F	4336
Aspendale Gardens - Waterways	1	M	4316
Braeside	1	F	10
Braeside	1	M	18
Carrum - Patterson Lakes	0	F	194
Carrum - Patterson Lakes	0	M	194
Carrum - Patterson Lakes	1	F	6034
Carrum - Patterson Lakes	1	M	5609
Chelsea - Bonbeach	0	F	268
Chelsea - Bonbeach	0	M	239
Chelsea - Bonbeach	1	F	7791
Chelsea - Bonbeach	1	M	6905
Chelsea Heights	0	F	69
Chelsea Heights	0	M	68
Chelsea Heights	1	F	2727
Chelsea Heights	1	M	2528
Highett (East) - Cheltenham	0	F	317
Highett (East) - Cheltenham	0	M	298
Highett (East) - Cheltenham	1	F	12267
Highett (East) - Cheltenham	1	M	11204
Edithvale - Aspendale	0	F	181
Edithvale - Aspendale	0	M	195
Edithvale - Aspendale	1	F	6787
Edithvale - Aspendale	1	M	6401
Mentone	0	F	181
Mentone	0	M	166
Mentone	1	F	6759
Mentone	1	M	6092
Moorabbin - Heatherton	0	F	104
Moorabbin - Heatherton	0	M	91
Moorabbin - Heatherton	1	F	4533
Moorabbin - Heatherton	1	M	4390
Moorabbin Airport	1	M	20
Mordialloc - Parkdale	0	F	312
Mordialloc - Parkdale	0	M	258
Mordialloc - Parkdale	1	F	10846
Mordialloc - Parkdale	1	M	9779
Malvern - Glen Iris	0	F	460
Malvern - Glen Iris	0	M	425
Malvern - Glen Iris	1	F	10258
Malvern - Glen Iris	1	M	9104
Malvern East	0	F	392
Malvern East	0	M	348
Malvern East	1	F	10836
Malvern East	1	M	10342
Bundoora - East	0	F	103
Bundoora - East	0	M	106
Bundoora - East	1	F	4682
Bundoora - East	1	M	4941
Greensborough	0	F	322
Greensborough	0	M	311
Greensborough	1	F	10404
Greensborough	1	M	9774
Heidelberg - Rosanna	0	F	255
Heidelberg - Rosanna	0	M	238
Heidelberg - Rosanna	1	F	8099
Heidelberg - Rosanna	1	M	7446
Heidelberg West	0	F	205
Heidelberg West	0	M	205
Heidelberg West	1	F	7322
Heidelberg West	1	M	7123
Ivanhoe	0	F	183
Ivanhoe	0	M	183
Ivanhoe	1	F	6432
Ivanhoe	1	M	5653
Ivanhoe East - Eaglemont	0	F	141
Ivanhoe East - Eaglemont	0	M	113
Ivanhoe East - Eaglemont	1	F	3812
Ivanhoe East - Eaglemont	1	M	3676
Montmorency - Briar Hill	0	F	236
Montmorency - Briar Hill	0	M	257
Montmorency - Briar Hill	1	F	8375
Montmorency - Briar Hill	1	M	7667
Viewbank - Yallambie	0	F	236
Viewbank - Yallambie	0	M	230
Viewbank - Yallambie	1	F	9318
Viewbank - Yallambie	1	M	8947
Watsonia	0	F	122
Watsonia	0	M	113
Watsonia	1	F	4586
Watsonia	1	M	4412
Kingsbury	0	F	132
Kingsbury	0	M	130
Kingsbury	1	F	5062
Kingsbury	1	M	5084
Preston - East	0	F	320
Preston - East	0	M	265
Preston - East	1	F	10342
Preston - East	1	M	9785
Preston - West	0	F	187
Preston - West	0	M	144
Preston - West	1	F	6335
Preston - West	1	M	6026
Reservoir - North East	0	F	166
Reservoir - North East	0	M	154
Reservoir - North East	1	F	7398
Reservoir - North East	1	M	7075
Reservoir - North West	0	F	118
Reservoir - North West	0	M	110
Reservoir - North West	1	F	4765
Reservoir - North West	1	M	4807
Reservoir - South East	0	F	185
Reservoir - South East	0	M	163
Reservoir - South East	1	F	6304
Reservoir - South East	1	M	6149
Reservoir - South West	0	F	170
Reservoir - South West	0	M	193
Reservoir - South West	1	F	6927
Reservoir - South West	1	M	6797
Eltham	0	F	320
Eltham	0	M	315
Eltham	1	F	11663
Eltham	1	M	11150
Hurstbridge	0	F	55
Hurstbridge	0	M	80
Hurstbridge	1	F	1722
Hurstbridge	1	M	1698
Kinglake	0	F	56
Kinglake	0	M	96
Kinglake	1	F	1935
Kinglake	1	M	2113
Panton Hill - St Andrews	0	F	107
Panton Hill - St Andrews	0	M	104
Panton Hill - St Andrews	1	F	2423
Panton Hill - St Andrews	1	M	2458
Plenty - Yarrambat	0	F	110
Plenty - Yarrambat	0	M	131
Plenty - Yarrambat	1	F	4625
Plenty - Yarrambat	1	M	4592
Research - North Warrandyte	0	F	136
Research - North Warrandyte	0	M	139
Research - North Warrandyte	1	F	3349
Research - North Warrandyte	1	M	3312
Wattle Glen - Diamond Creek	0	F	186
Wattle Glen - Diamond Creek	0	M	197
Wattle Glen - Diamond Creek	1	F	7106
Wattle Glen - Diamond Creek	1	M	6918
Bundoora - North	0	F	97
Bundoora - North	0	M	80
Bundoora - North	1	F	3595
Bundoora - North	1	M	3585
Bundoora - West	0	F	83
Bundoora - West	0	M	79
Bundoora - West	1	F	2926
Bundoora - West	1	M	3101
Mill Park - North	0	F	188
Mill Park - North	0	M	176
Mill Park - North	1	F	8702
Mill Park - North	1	M	8409
Mill Park - South	0	F	96
Mill Park - South	0	M	98
Mill Park - South	1	F	5519
Mill Park - South	1	M	5524
Thomastown	0	F	190
Thomastown	0	M	210
Thomastown	1	F	9743
Thomastown	1	M	9855
Wallan	0	F	271
Wallan	0	M	288
Wallan	1	F	10915
Wallan	1	M	11160
Whittlesea	0	F	163
Whittlesea	0	M	177
Whittlesea	1	F	5218
Whittlesea	1	M	5111
Epping - East	0	F	123
Epping - East	0	M	133
Epping - East	1	F	6507
Epping - East	1	M	6387
Epping - South	0	F	89
Epping - South	0	M	112
Epping - South	1	F	4024
Epping - South	1	M	3980
Epping (Vic.) - West	0	F	84
Epping (Vic.) - West	0	M	73
Epping (Vic.) - West	1	F	5993
Epping (Vic.) - West	1	M	5991
South Morang - North	0	F	92
South Morang - North	0	M	66
South Morang - North	1	F	6297
South Morang - North	1	M	6144
South Morang - South	0	F	98
South Morang - South	0	M	110
South Morang - South	1	F	6214
South Morang - South	1	M	5966
Wollert	0	F	115
Wollert	0	M	140
Wollert	1	F	11994
Wollert	1	M	12160
Doreen - North	0	F	163
Doreen - North	0	M	189
Doreen - North	1	F	8179
Doreen - North	1	M	7769
Doreen - South	0	F	89
Doreen - South	0	M	94
Doreen - South	1	F	5309
Doreen - South	1	M	4983
Lalor - East	0	F	74
Lalor - East	0	M	89
Lalor - East	1	F	4845
Lalor - East	1	M	4939
Lalor - West	0	F	114
Lalor - West	0	M	112
Lalor - West	1	F	6717
Lalor - West	1	M	6574
Mernda - North	0	F	101
Mernda - North	0	M	87
Mernda - North	1	F	5767
Mernda - North	1	M	5478
Mernda - South	0	F	100
Mernda - South	0	M	100
Mernda - South	1	F	5967
Mernda - South	1	M	5776
Airport West	0	F	80
Airport West	0	M	87
Airport West	1	F	4109
Airport West	1	M	3897
Essendon Airport	1	F	6
Essendon Airport	1	M	5
Keilor	0	F	98
Keilor	0	M	91
Keilor	1	F	4231
Keilor	1	M	4124
Niddrie - Essendon West	0	F	94
Niddrie - Essendon West	0	M	95
Niddrie - Essendon West	1	F	3770
Niddrie - Essendon West	1	M	3507
Strathmore	0	F	131
Strathmore	0	M	140
Strathmore	1	F	4905
Strathmore	1	M	4852
Avondale Heights	0	F	146
Avondale Heights	0	M	142
Avondale Heights	1	F	6214
Avondale Heights	1	M	5885
Keilor East	0	F	172
Keilor East	0	M	150
Keilor East	1	F	7611
Keilor East	1	M	7140
Gisborne	0	F	229
Gisborne	0	M	251
Gisborne	1	F	6971
Gisborne	1	M	6769
Macedon	0	F	67
Macedon	0	M	67
Macedon	1	F	1622
Macedon	1	M	1769
Riddells Creek	0	F	76
Riddells Creek	0	M	92
Riddells Creek	1	F	2230
Riddells Creek	1	M	2061
Romsey	0	F	165
Romsey	0	M	190
Romsey	1	F	5254
Romsey	1	M	5149
Coburg North	0	F	112
Coburg North	0	M	109
Coburg North	1	F	4172
Coburg North	1	M	4041
Fawkner	0	F	130
Fawkner	0	M	145
Fawkner	1	F	6740
Fawkner	1	M	6994
Gowanbrae	0	F	30
Gowanbrae	0	M	40
Gowanbrae	1	F	1577
Gowanbrae	1	M	1462
Hadfield	0	F	61
Hadfield	0	M	57
Hadfield	1	F	3131
Hadfield	1	M	2984
Glenroy - East	0	F	156
Glenroy - East	0	M	139
Glenroy - East	1	F	7284
Glenroy - East	1	M	7206
Glenroy - West	0	F	93
Glenroy - West	0	M	91
Glenroy - West	1	F	4282
Glenroy - West	1	M	4397
Oak Park	0	F	86
Oak Park	0	M	88
Oak Park	1	F	3917
Oak Park	1	M	3812
Pascoe Vale	0	F	200
Pascoe Vale	0	M	169
Pascoe Vale	1	F	8710
Pascoe Vale	1	M	8136
Sunbury	0	F	139
Sunbury	0	M	150
Sunbury	1	F	6701
Sunbury	1	M	6681
Diggers Rest	0	F	35
Diggers Rest	0	M	57
Diggers Rest	1	F	2583
Diggers Rest	1	M	2560
Sunbury - South	0	F	216
Sunbury - South	0	M	195
Sunbury - South	1	F	7599
Sunbury - South	1	M	6973
Sunbury - West	0	F	132
Sunbury - West	0	M	152
Sunbury - West	1	F	5555
Sunbury - West	1	M	5322
Broadmeadows	0	F	117
Broadmeadows	0	M	135
Broadmeadows	1	F	6376
Broadmeadows	1	M	7231
Campbellfield - Coolaroo	0	F	131
Campbellfield - Coolaroo	0	M	150
Campbellfield - Coolaroo	1	F	7716
Campbellfield - Coolaroo	1	M	8062
Gladstone Park - Westmeadows	0	F	157
Gladstone Park - Westmeadows	0	M	169
Gladstone Park - Westmeadows	1	F	9010
Gladstone Park - Westmeadows	1	M	8696
Greenvale - Bulla	0	F	196
Greenvale - Bulla	0	M	220
Greenvale - Bulla	1	F	10878
Greenvale - Bulla	1	M	10802
Meadow Heights	0	F	111
Meadow Heights	0	M	118
Meadow Heights	1	F	7464
Meadow Heights	1	M	7193
Melbourne Airport	0	F	4
Melbourne Airport	0	M	5
Melbourne Airport	1	F	51
Melbourne Airport	1	M	66
Tullamarine	0	F	92
Tullamarine	0	M	87
Tullamarine	1	F	3230
Tullamarine	1	M	3166
Craigieburn - Central	0	F	77
Craigieburn - Central	0	M	64
Craigieburn - Central	1	F	3970
Craigieburn - Central	1	M	3985
Craigieburn - North	0	F	72
Craigieburn - North	0	M	64
Craigieburn - North	1	F	6082
Craigieburn - North	1	M	6091
Craigieburn - South	0	F	148
Craigieburn - South	0	M	150
Craigieburn - South	1	F	10556
Craigieburn - South	1	M	10816
Mickleham - Yuroke	0	F	123
Mickleham - Yuroke	0	M	171
Mickleham - Yuroke	1	F	11471
Mickleham - Yuroke	1	M	11610
Craigieburn - North West	0	F	50
Craigieburn - North West	0	M	42
Craigieburn - North West	1	F	4775
Craigieburn - North West	1	M	4978
Craigieburn - West	0	F	86
Craigieburn - West	0	M	80
Craigieburn - West	1	F	6459
Craigieburn - West	1	M	6371
Roxburgh Park (South) - Somerton	0	F	64
Roxburgh Park (South) - Somerton	0	M	73
Roxburgh Park (South) - Somerton	1	F	4677
Roxburgh Park (South) - Somerton	1	M	4663
Roxburgh Park - North	0	F	87
Roxburgh Park - North	0	M	87
Roxburgh Park - North	1	F	7315
Roxburgh Park - North	1	M	7169
Bayswater	0	F	139
Bayswater	0	M	137
Bayswater	1	F	6260
Bayswater	1	M	6045
Knoxfield - Scoresby	0	F	143
Knoxfield - Scoresby	0	M	148
Knoxfield - Scoresby	1	F	8225
Knoxfield - Scoresby	1	M	8076
Lysterfield	0	F	68
Lysterfield	0	M	83
Lysterfield	1	F	3232
Lysterfield	1	M	3211
Rowville - Central	0	F	141
Rowville - Central	0	M	153
Rowville - Central	1	F	7719
Rowville - Central	1	M	7404
Rowville - North	0	F	58
Rowville - North	0	M	84
Rowville - North	1	F	3983
Rowville - North	1	M	3786
Rowville - South	0	F	117
Rowville - South	0	M	129
Rowville - South	1	F	5091
Rowville - South	1	M	5041
Wantirna	0	F	145
Wantirna	0	M	139
Wantirna	1	F	7222
Wantirna	1	M	6836
Wantirna South	0	F	211
Wantirna South	0	M	191
Wantirna South	1	F	9116
Wantirna South	1	M	8431
Boronia	0	F	325
Boronia	0	M	275
Boronia	1	F	11787
Boronia	1	M	11165
Ferntree Gully - North	0	F	163
Ferntree Gully - North	0	M	196
Ferntree Gully - North	1	F	7088
Ferntree Gully - North	1	M	6704
Ferntree Gully (South) - Upper Ferntree Gully	0	F	166
Ferntree Gully (South) - Upper Ferntree Gully	0	M	151
Ferntree Gully (South) - Upper Ferntree Gully	1	F	7590
Ferntree Gully (South) - Upper Ferntree Gully	1	M	7426
The Basin	0	F	86
The Basin	0	M	82
The Basin	1	F	2116
The Basin	1	M	2065
Donvale - Park Orchards	0	F	234
Donvale - Park Orchards	0	M	226
Donvale - Park Orchards	1	F	8134
Donvale - Park Orchards	1	M	7679
Warrandyte - Wonga Park	0	F	190
Warrandyte - Wonga Park	0	M	173
Warrandyte - Wonga Park	1	F	4905
Warrandyte - Wonga Park	1	M	4853
Bayswater North	0	F	140
Bayswater North	0	M	148
Bayswater North	1	F	5926
Bayswater North	1	M	5653
Croydon Hills - Warranwood	0	F	263
Croydon Hills - Warranwood	0	M	274
Croydon Hills - Warranwood	1	F	8942
Croydon Hills - Warranwood	1	M	8575
Ringwood	0	F	244
Ringwood	0	M	261
Ringwood	1	F	9349
Ringwood	1	M	8864
Ringwood East	0	F	303
Ringwood East	0	M	281
Ringwood East	1	F	10515
Ringwood East	1	M	10032
Ringwood North	0	F	128
Ringwood North	0	M	132
Ringwood North	1	F	4768
Ringwood North	1	M	4631
Croydon - East	0	F	259
Croydon - East	0	M	211
Croydon - East	1	F	8259
Croydon - East	1	M	7381
Croydon - West	0	F	222
Croydon - West	0	M	190
Croydon - West	1	F	7267
Croydon - West	1	M	6461
Croydon South	0	F	64
Croydon South	0	M	70
Croydon South	1	F	2460
Croydon South	1	M	2295
Forest Hill	0	F	123
Forest Hill	0	M	124
Forest Hill	1	F	5518
Forest Hill	1	M	5022
Mitcham (Vic.)	0	F	229
Mitcham (Vic.)	0	M	188
Mitcham (Vic.)	1	F	8435
Mitcham (Vic.)	1	M	7941
Nunawading	0	F	164
Nunawading	0	M	146
Nunawading	1	F	6209
Nunawading	1	M	5893
Vermont	0	F	135
Vermont	0	M	116
Vermont	1	F	5477
Vermont	1	M	5266
Vermont South	0	F	133
Vermont South	0	M	105
Vermont South	1	F	6076
Vermont South	1	M	5645
Belgrave - Selby	0	F	151
Belgrave - Selby	0	M	167
Belgrave - Selby	1	F	4830
Belgrave - Selby	1	M	4865
Chirnside Park	0	F	165
Chirnside Park	0	M	192
Chirnside Park	1	F	5833
Chirnside Park	1	M	5584
Healesville - Yarra Glen	0	F	238
Healesville - Yarra Glen	0	M	274
Healesville - Yarra Glen	1	F	6974
Healesville - Yarra Glen	1	M	6583
Kilsyth	0	F	129
Kilsyth	0	M	120
Kilsyth	1	F	5038
Kilsyth	1	M	4624
Lilydale - Coldstream	0	F	336
Lilydale - Coldstream	0	M	324
Lilydale - Coldstream	1	F	9688
Lilydale - Coldstream	1	M	9249
Monbulk - Silvan	0	F	94
Monbulk - Silvan	0	M	123
Monbulk - Silvan	1	F	2781
Monbulk - Silvan	1	M	2814
Montrose	0	F	100
Montrose	0	M	117
Montrose	1	F	3429
Montrose	1	M	3307
Mooroolbark	0	F	311
Mooroolbark	0	M	348
Mooroolbark	1	F	11359
Mooroolbark	1	M	11128
Mount Dandenong - Olinda	0	F	229
Mount Dandenong - Olinda	0	M	197
Mount Dandenong - Olinda	1	F	4602
Mount Dandenong - Olinda	1	M	4674
Mount Evelyn	0	F	142
Mount Evelyn	0	M	159
Mount Evelyn	1	F	4792
Mount Evelyn	1	M	4710
Upwey - Tecoma	0	F	169
Upwey - Tecoma	0	M	185
Upwey - Tecoma	1	F	4730
Upwey - Tecoma	1	M	4692
Wandin - Seville	0	F	120
Wandin - Seville	0	M	117
Wandin - Seville	1	F	3890
Wandin - Seville	1	M	3783
Yarra Valley	0	F	300
Yarra Valley	0	M	357
Yarra Valley	1	F	8052
Yarra Valley	1	M	8090
Emerald - Cockatoo	0	F	318
Emerald - Cockatoo	0	M	332
Emerald - Cockatoo	1	F	8887
Emerald - Cockatoo	1	M	9102
Beaconsfield - Officer	0	F	253
Beaconsfield - Officer	0	M	257
Beaconsfield - Officer	1	F	11744
Beaconsfield - Officer	1	M	11383
Bunyip - Garfield	0	F	155
Bunyip - Garfield	0	M	167
Bunyip - Garfield	1	F	4790
Bunyip - Garfield	1	M	4762
Koo Wee Rup	0	F	150
Koo Wee Rup	0	M	173
Koo Wee Rup	1	F	4943
Koo Wee Rup	1	M	4805
Pakenham - North East	0	F	182
Pakenham - North East	0	M	172
Pakenham - North East	1	F	7729
Pakenham - North East	1	M	7360
Pakenham - North West	0	F	83
Pakenham - North West	0	M	73
Pakenham - North West	1	F	3812
Pakenham - North West	1	M	3517
Pakenham - South East	0	F	84
Pakenham - South East	0	M	96
Pakenham - South East	1	F	3212
Pakenham - South East	1	M	3045
Pakenham - South West	0	F	258
Pakenham - South West	0	M	257
Pakenham - South West	1	F	13401
Pakenham - South West	1	M	12865
Berwick - North	0	F	324
Berwick - North	0	M	276
Berwick - North	1	F	11781
Berwick - North	1	M	10580
Doveton	0	F	133
Doveton	0	M	116
Doveton	1	F	5521
Doveton	1	M	6129
Hallam	0	F	111
Hallam	0	M	111
Hallam	1	F	5621
Hallam	1	M	5635
Narre Warren North	0	F	89
Narre Warren North	0	M	93
Narre Warren North	1	F	4048
Narre Warren North	1	M	4014
Endeavour Hills - North	0	F	101
Endeavour Hills - North	0	M	118
Endeavour Hills - North	1	F	5934
Endeavour Hills - North	1	M	5928
Endeavour Hills - South	0	F	125
Endeavour Hills - South	0	M	111
Endeavour Hills - South	1	F	6488
Endeavour Hills - South	1	M	6636
Narre Warren - North East	0	F	125
Narre Warren - North East	0	M	133
Narre Warren - North East	1	F	6627
Narre Warren - North East	1	M	6622
Narre Warren - South West	0	F	132
Narre Warren - South West	0	M	161
Narre Warren - South West	1	F	7298
Narre Warren - South West	1	M	7171
Berwick - South East	0	F	175
Berwick - South East	0	M	199
Berwick - South East	1	F	8754
Berwick - South East	1	M	8631
Berwick - South West	0	F	63
Berwick - South West	0	M	69
Berwick - South West	1	F	5556
Berwick - South West	1	M	5558
Cranbourne	0	F	240
Cranbourne	0	M	293
Cranbourne	1	F	10308
Cranbourne	1	M	10444
Cranbourne South	0	F	153
Cranbourne South	0	M	179
Cranbourne South	1	F	8711
Cranbourne South	1	M	8366
Cranbourne West	0	F	141
Cranbourne West	0	M	189
Cranbourne West	1	F	10745
Cranbourne West	1	M	10458
Lynbrook - Lyndhurst	0	F	106
Lynbrook - Lyndhurst	0	M	115
Lynbrook - Lyndhurst	1	F	8916
Lynbrook - Lyndhurst	1	M	8891
Pearcedale - Tooradin	0	F	144
Pearcedale - Tooradin	0	M	161
Pearcedale - Tooradin	1	F	3751
Pearcedale - Tooradin	1	M	3973
Narre Warren South - East	0	F	118
Narre Warren South - East	0	M	110
Narre Warren South - East	1	F	6430
Narre Warren South - East	1	M	6491
Narre Warren South - West	0	F	103
Narre Warren South - West	0	M	127
Narre Warren South - West	1	F	8308
Narre Warren South - West	1	M	8168
Clyde North - North	0	F	54
Clyde North - North	0	M	54
Clyde North - North	1	F	5358
Clyde North - North	1	M	5064
Clyde North - South	0	F	83
Clyde North - South	0	M	101
Clyde North - South	1	F	7327
Clyde North - South	1	M	7296
Cranbourne East - North	0	F	192
Cranbourne East - North	0	M	202
Cranbourne East - North	1	F	11621
Cranbourne East - North	1	M	11403
Cranbourne East - South	0	F	109
Cranbourne East - South	0	M	92
Cranbourne East - South	1	F	6146
Cranbourne East - South	1	M	5943
Cranbourne North - East	0	F	64
Cranbourne North - East	0	M	77
Cranbourne North - East	1	F	6353
Cranbourne North - East	1	M	6280
Cranbourne North - West	0	F	122
Cranbourne North - West	0	M	132
Cranbourne North - West	1	F	5835
Cranbourne North - West	1	M	5825
Hampton Park - East	0	F	115
Hampton Park - East	0	M	119
Hampton Park - East	1	F	6130
Hampton Park - East	1	M	6354
Hampton Park - West	0	F	103
Hampton Park - West	0	M	137
Hampton Park - West	1	F	6423
Hampton Park - West	1	M	6703
Clarinda - Oakleigh South	0	F	111
Clarinda - Oakleigh South	0	M	111
Clarinda - Oakleigh South	1	F	5747
Clarinda - Oakleigh South	1	M	5592
Clayton South	0	F	105
Clayton South	0	M	116
Clayton South	1	F	6369
Clayton South	1	M	6797
Dandenong North	0	F	224
Dandenong North	0	M	247
Dandenong North	1	F	10901
Dandenong North	1	M	11152
Dingley Village	0	F	106
Dingley Village	0	M	136
Dingley Village	1	F	5215
Dingley Village	1	M	5039
Noble Park North	0	F	67
Noble Park North	0	M	69
Noble Park North	1	F	3627
Noble Park North	1	M	3694
Springvale	0	F	244
Springvale	0	M	251
Springvale	1	F	10559
Springvale	1	M	11189
Springvale South	0	F	124
Springvale South	0	M	121
Springvale South	1	F	6198
Springvale South	1	M	6169
Noble Park - East	0	F	130
Noble Park - East	0	M	147
Noble Park - East	1	F	6107
