SA2_NAME21	OnlyEnglishSpokenHome	Sex	persons
Maryborough Surrounds	0	F	76
Maryborough Surrounds	0	M	60
Maryborough Surrounds	1	F	2368
Maryborough Surrounds	1	M	2508
Bendigo	0	F	647
Bendigo	0	M	625
Bendigo	1	F	6478
Bendigo	1	M	6062
California Gully - Eaglehawk	0	F	469
California Gully - Eaglehawk	0	M	442
California Gully - Eaglehawk	1	F	5888
California Gully - Eaglehawk	1	M	5416
East Bendigo - Kennington	0	F	587
East Bendigo - Kennington	0	M	538
East Bendigo - Kennington	1	F	6384
East Bendigo - Kennington	1	M	5765
Flora Hill - Spring Gully	0	F	331
Flora Hill - Spring Gully	0	M	306
Flora Hill - Spring Gully	1	F	4479
Flora Hill - Spring Gully	1	M	3919
Kangaroo Flat - Golden Square	0	F	815
Kangaroo Flat - Golden Square	0	M	759
Kangaroo Flat - Golden Square	1	F	9611
Kangaroo Flat - Golden Square	1	M	8525
Maiden Gully	0	F	93
Maiden Gully	0	M	83
Maiden Gully	1	F	2596
Maiden Gully	1	M	2602
Strathfieldsaye	0	F	245
Strathfieldsaye	0	M	221
Strathfieldsaye	1	F	4996
Strathfieldsaye	1	M	4911
White Hills - Ascot	0	F	656
White Hills - Ascot	0	M	582
White Hills - Ascot	1	F	6502
White Hills - Ascot	1	M	6040
Bendigo Surrounds - South	0	F	97
Bendigo Surrounds - South	0	M	98
Bendigo Surrounds - South	1	F	3807
Bendigo Surrounds - South	1	M	3926
Castlemaine	0	F	222
Castlemaine	0	M	205
Castlemaine	1	F	5087
Castlemaine	1	M	4497
Castlemaine Surrounds	0	F	124
Castlemaine Surrounds	0	M	123
Castlemaine Surrounds	1	F	4088
Castlemaine Surrounds	1	M	4230
Heathcote	0	F	78
Heathcote	0	M	72
Heathcote	1	F	2091
Heathcote	1	M	2261
Kyneton	0	F	272
Kyneton	0	M	261
Kyneton	1	F	4802
Kyneton	1	M	4564
Woodend	0	F	199
Woodend	0	M	172
Woodend	1	F	3691
Woodend	1	M	3526
Bendigo Surrounds - North	0	F	66
Bendigo Surrounds - North	0	M	45
Bendigo Surrounds - North	1	F	2163
Bendigo Surrounds - North	1	M	2202
Loddon	0	F	125
Loddon	0	M	107
Loddon	1	F	3098
Loddon	1	M	3167
Bannockburn	0	F	148
Bannockburn	0	M	150
Bannockburn	1	F	3554
Bannockburn	1	M	3611
Golden Plains - South	0	F	120
Golden Plains - South	0	M	104
Golden Plains - South	1	F	3622
Golden Plains - South	1	M	3802
Winchelsea	0	F	76
Winchelsea	0	M	72
Winchelsea	1	F	3019
Winchelsea	1	M	3029
Belmont	0	F	794
Belmont	0	M	888
Belmont	1	F	6614
Belmont	1	M	6093
Geelong	0	F	871
Geelong	0	M	758
Geelong	1	F	5798
Geelong	1	M	5357
Geelong West - Hamlyn Heights	0	F	1268
Geelong West - Hamlyn Heights	0	M	1187
Geelong West - Hamlyn Heights	1	F	9389
Geelong West - Hamlyn Heights	1	M	8618
Highton	0	F	1458
Highton	0	M	1525
Highton	1	F	10433
Highton	1	M	9809
Lara	0	F	1113
Lara	0	M	1120
Lara	1	F	8487
Lara	1	M	8213
Leopold	0	F	482
Leopold	0	M	399
Leopold	1	F	6087
Leopold	1	M	5787
Newcomb - Moolap	0	F	648
Newcomb - Moolap	0	M	595
Newcomb - Moolap	1	F	6895
Newcomb - Moolap	1	M	6244
Newtown (Vic.)	0	F	470
Newtown (Vic.)	0	M	453
Newtown (Vic.)	1	F	4741
Newtown (Vic.)	1	M	4435
North Geelong - Bell Park	0	F	2247
North Geelong - Bell Park	0	M	2000
North Geelong - Bell Park	1	F	5491
North Geelong - Bell Park	1	M	5261
Charlemont	0	F	699
Charlemont	0	M	727
Charlemont	1	F	4473
Charlemont	1	M	3964
Corio - Lovely Banks	0	F	2062
Corio - Lovely Banks	0	M	2080
Corio - Lovely Banks	1	F	6498
Corio - Lovely Banks	1	M	6282
Grovedale - Mount Duneed	0	F	1434
Grovedale - Mount Duneed	0	M	1521
Grovedale - Mount Duneed	1	F	10894
Grovedale - Mount Duneed	1	M	10027
Norlane	0	F	960
Norlane	0	M	994
Norlane	1	F	3161
Norlane	1	M	2956
Clifton Springs	0	F	451
Clifton Springs	0	M	352
Clifton Springs	1	F	7963
Clifton Springs	1	M	7485
Lorne - Anglesea	0	F	138
Lorne - Anglesea	0	M	145
Lorne - Anglesea	1	F	2778
Lorne - Anglesea	1	M	2742
Portarlington	0	F	329
Portarlington	0	M	326
Portarlington	1	F	4211
Portarlington	1	M	3951
Point Lonsdale - Queenscliff	0	F	114
Point Lonsdale - Queenscliff	0	M	83
Point Lonsdale - Queenscliff	1	F	2657
Point Lonsdale - Queenscliff	1	M	2344
Torquay	0	F	618
Torquay	0	M	509
Torquay	1	F	11380
Torquay	1	M	11014
Barwon Heads - Armstrong Creek	0	F	440
Barwon Heads - Armstrong Creek	0	M	417
Barwon Heads - Armstrong Creek	1	F	5095
Barwon Heads - Armstrong Creek	1	M	4863
Ocean Grove	0	F	380
Ocean Grove	0	M	290
Ocean Grove	1	F	9380
Ocean Grove	1	M	8537
Alexandra	0	F	119
Alexandra	0	M	110
Alexandra	1	F	3055
Alexandra	1	M	3127
Euroa	0	F	118
Euroa	0	M	98
Euroa	1	F	3094
Euroa	1	M	2945
Kilmore - Broadford	0	F	517
Kilmore - Broadford	0	M	433
Kilmore - Broadford	1	F	6929
Kilmore - Broadford	1	M	6814
Mansfield (Vic.)	0	F	255
Mansfield (Vic.)	0	M	199
Mansfield (Vic.)	1	F	4635
Mansfield (Vic.)	1	M	4557
Nagambie	0	F	113
Nagambie	0	M	99
Nagambie	1	F	1944
Nagambie	1	M	2028
Seymour	0	F	195
Seymour	0	M	236
Seymour	1	F	2867
Seymour	1	M	2707
Seymour Surrounds	0	F	96
Seymour Surrounds	0	M	105
Seymour Surrounds	1	F	1879
Seymour Surrounds	1	M	2234
Upper Yarra Valley	0	F	3
Upper Yarra Valley	0	M	3
Upper Yarra Valley	1	F	97
Upper Yarra Valley	1	M	92
Yea	0	F	78
Yea	0	M	78
Yea	1	F	1723
Yea	1	M	1810
Benalla	0	F	243
Benalla	0	M	218
Benalla	1	F	4977
Benalla	1	M	4510
Benalla Surrounds	0	F	49
Benalla Surrounds	0	M	36
Benalla Surrounds	1	F	1635
Benalla Surrounds	1	M	1745
Rutherglen	0	F	38
Rutherglen	0	M	36
Rutherglen	1	F	1915
Rutherglen	1	M	1870
Wangaratta	0	F	667
Wangaratta	0	M	535
Wangaratta	1	F	9251
Wangaratta	1	M	8336
Wangaratta Surrounds	0	F	174
Wangaratta Surrounds	0	M	184
Wangaratta Surrounds	1	F	4446
Wangaratta Surrounds	1	M	4496
Beechworth	0	F	115
Beechworth	0	M	91
Beechworth	1	F	2303
Beechworth	1	M	2134
Bright - Mount Beauty	0	F	269
Bright - Mount Beauty	0	M	212
Bright - Mount Beauty	1	F	3823
Bright - Mount Beauty	1	M	3869
Chiltern - Indigo Valley	0	F	30
Chiltern - Indigo Valley	0	M	27
Chiltern - Indigo Valley	1	F	1481
Chiltern - Indigo Valley	1	M	1442
Myrtleford	0	F	258
Myrtleford	0	M	227
Myrtleford	1	F	2025
Myrtleford	1	M	1993
Towong	0	F	84
Towong	0	M	86
Towong	1	F	2712
Towong	1	M	2780
West Wodonga	0	F	417
West Wodonga	0	M	344
West Wodonga	1	F	7140
West Wodonga	1	M	6663
Yackandandah	0	F	48
Yackandandah	0	M	32
Yackandandah	1	F	2438
Yackandandah	1	M	2394
Baranduda - Leneva	0	F	510
Baranduda - Leneva	0	M	495
Baranduda - Leneva	1	F	5758
Baranduda - Leneva	1	M	5615
Wodonga	0	F	611
Wodonga	0	M	605
Wodonga	1	F	6658
Wodonga	1	M	6256
Drouin	0	F	496
Drouin	0	M	419
Drouin	1	F	9175
Drouin	1	M	8617
Mount Baw Baw Region	0	F	111
Mount Baw Baw Region	0	M	94
Mount Baw Baw Region	1	F	2888
Mount Baw Baw Region	1	M	3025
Trafalgar (Vic.)	0	F	170
Trafalgar (Vic.)	0	M	152
Trafalgar (Vic.)	1	F	3846
Trafalgar (Vic.)	1	M	3735
Warragul	0	F	742
Warragul	0	M	660
Warragul	1	F	10629
Warragul	1	M	9809
Bairnsdale	0	F	458
Bairnsdale	0	M	369
Bairnsdale	1	F	7184
Bairnsdale	1	M	6539
Bruthen - Omeo	0	F	112
Bruthen - Omeo	0	M	142
Bruthen - Omeo	1	F	3653
Bruthen - Omeo	1	M	3755
Lakes Entrance	0	F	262
Lakes Entrance	0	M	202
Lakes Entrance	1	F	4895
Lakes Entrance	1	M	4864
Orbost	0	F	114
Orbost	0	M	86
Orbost	1	F	2830
Orbost	1	M	2987
Paynesville	0	F	122
Paynesville	0	M	94
Paynesville	1	F	3354
Paynesville	1	M	3106
Foster	0	F	187
Foster	0	M	167
Foster	1	F	4153
Foster	1	M	4198
French Island	0	F	7
French Island	0	M	11
French Island	1	F	62
French Island	1	M	58
Korumburra	0	F	190
Korumburra	0	M	169
Korumburra	1	F	4474
Korumburra	1	M	4435
Leongatha	0	F	264
Leongatha	0	M	210
Leongatha	1	F	5280
Leongatha	1	M	5044
Phillip Island	0	F	444
Phillip Island	0	M	397
Phillip Island	1	F	6129
Phillip Island	1	M	5762
Wilsons Promontory	0	F	3
Wilsons Promontory	1	F	4
Wilsons Promontory	1	M	7
Wonthaggi - Inverloch	0	F	654
Wonthaggi - Inverloch	0	M	561
Wonthaggi - Inverloch	1	F	12216
Wonthaggi - Inverloch	1	M	11703
Churchill	0	F	240
Churchill	0	M	207
Churchill	1	F	5331
Churchill	1	M	5308
Moe - Newborough	0	F	550
Moe - Newborough	0	M	462
Moe - Newborough	1	F	7657
Moe - Newborough	1	M	7331
Morwell	0	F	824
Morwell	0	M	708
Morwell	1	F	5689
Morwell	1	M	5612
Yallourn North - Glengarry	0	F	41
Yallourn North - Glengarry	0	M	48
Yallourn North - Glengarry	1	F	2174
Yallourn North - Glengarry	1	M	2172
Traralgon - East	0	F	416
Traralgon - East	0	M	378
Traralgon - East	1	F	5376
Traralgon - East	1	M	5003
Traralgon - West	0	F	682
Traralgon - West	0	M	561
Traralgon - West	1	F	7610
Traralgon - West	1	M	7099
Alps - West	1	F	7
Alps - West	1	M	12
Longford - Loch Sport	0	F	81
Longford - Loch Sport	0	M	82
Longford - Loch Sport	1	F	2054
Longford - Loch Sport	1	M	2381
Maffra	0	F	191
Maffra	0	M	194
Maffra	1	F	6754
Maffra	1	M	6608
Rosedale	0	F	67
Rosedale	0	M	53
Rosedale	1	F	1759
Rosedale	1	M	1780
Sale	0	F	533
Sale	0	M	431
Sale	1	F	6971
Sale	1	M	6412
Yarram	0	F	83
Yarram	0	M	70
Yarram	1	F	2486
Yarram	1	M	2493
Brunswick East	0	F	1626
Brunswick East	0	M	1325
Brunswick East	1	F	4917
Brunswick East	1	M	4373
Brunswick West	0	F	2125
Brunswick West	0	M	1837
Brunswick West	1	F	5130
Brunswick West	1	M	4738
Pascoe Vale South	0	F	1561
Pascoe Vale South	0	M	1390
Pascoe Vale South	1	F	3667
Pascoe Vale South	1	M	3473
Brunswick - North	0	F	1763
Brunswick - North	0	M	1541
Brunswick - North	1	F	4708
Brunswick - North	1	M	4516
Brunswick - South	0	F	1514
Brunswick - South	0	M	1294
Brunswick - South	1	F	4953
Brunswick - South	1	M	4744
Coburg - East	0	F	2180
Coburg - East	0	M	1945
Coburg - East	1	F	4079
Coburg - East	1	M	3877
Coburg - West	0	F	2278
Coburg - West	0	M	2018
Coburg - West	1	F	4741
Coburg - West	1	M	4615
Alphington - Fairfield	0	F	974
Alphington - Fairfield	0	M	762
Alphington - Fairfield	1	F	3612
Alphington - Fairfield	1	M	3366
Thornbury	0	F	2604
Thornbury	0	M	2186
Thornbury	1	F	7011
Thornbury	1	M	6545
Northcote - East	0	F	1631
Northcote - East	0	M	1383
Northcote - East	1	F	5988
Northcote - East	1	M	5552
Northcote - West	0	F	1045
Northcote - West	0	M	849
Northcote - West	1	F	4251
Northcote - West	1	M	3801
Ascot Vale	0	F	2045
Ascot Vale	0	M	1808
Ascot Vale	1	F	5273
Ascot Vale	1	M	5246
Flemington	0	F	1680
Flemington	0	M	1398
Flemington	1	F	2683
Flemington	1	M	2607
Moonee Ponds	0	F	2165
Moonee Ponds	0	M	1807
Moonee Ponds	1	F	5985
Moonee Ponds	1	M	5748
Essendon (West) - Aberfeldie	0	F	2066
Essendon (West) - Aberfeldie	0	M	1801
Essendon (West) - Aberfeldie	1	F	5927
Essendon (West) - Aberfeldie	1	M	5719
Essendon - East	0	F	1515
Essendon - East	0	M	1358
Essendon - East	1	F	4546
Essendon - East	1	M	4326
Carlton	0	F	4212
Carlton	0	M	3703
Carlton	1	F	3703
Carlton	1	M	3906
Docklands	0	F	4201
Docklands	0	M	4056
Docklands	1	F	2554
Docklands	1	M	3247
East Melbourne	0	F	382
East Melbourne	0	M	307
East Melbourne	1	F	2026
East Melbourne	1	M	1905
Flemington Racecourse	0	F	11
Flemington Racecourse	0	M	14
Flemington Racecourse	1	F	20
Flemington Racecourse	1	M	30
Kensington (Vic.)	0	F	1436
Kensington (Vic.)	0	M	1225
Kensington (Vic.)	1	F	3876
Kensington (Vic.)	1	M	3811
Parkville	0	F	1101
Parkville	0	M	974
Parkville	1	F	2483
Parkville	1	M	2283
South Yarra - West	0	F	690
South Yarra - West	0	M	565
South Yarra - West	1	F	2432
South Yarra - West	1	M	2209
Melbourne CBD - East	0	F	2577
Melbourne CBD - East	0	M	2201
Melbourne CBD - East	1	F	1768
Melbourne CBD - East	1	M	2195
Melbourne CBD - North	0	F	6286
Melbourne CBD - North	0	M	5299
Melbourne CBD - North	1	F	1625
Melbourne CBD - North	1	M	2215
Melbourne CBD - West	0	F	4961
Melbourne CBD - West	0	M	4356
Melbourne CBD - West	1	F	2104
Melbourne CBD - West	1	M	2878
North Melbourne	0	F	3237
North Melbourne	0	M	2654
North Melbourne	1	F	4082
North Melbourne	1	M	4293
Southbank (West) - South Wharf	0	F	1615
Southbank (West) - South Wharf	0	M	1389
Southbank (West) - South Wharf	1	F	1338
Southbank (West) - South Wharf	1	M	1648
Southbank - East	0	F	4236
Southbank - East	0	M	3783
Southbank - East	1	F	3301
Southbank - East	1	M	3929
West Melbourne - Residential	0	F	1805
West Melbourne - Residential	0	M	1608
West Melbourne - Residential	1	F	1636
West Melbourne - Residential	1	M	1855
Albert Park	0	F	2039
Albert Park	0	M	1790
Albert Park	1	F	5763
Albert Park	1	M	5521
Elwood	0	F	1165
Elwood	0	M	983
Elwood	1	F	6226
Elwood	1	M	5589
Port Melbourne	0	F	1747
Port Melbourne	0	M	1431
Port Melbourne	1	F	6325
Port Melbourne	1	M	5788
St Kilda East	0	F	1721
St Kilda East	0	M	1667
St Kilda East	1	F	5879
St Kilda East	1	M	5613
Port Melbourne Industrial	0	F	316
Port Melbourne Industrial	0	M	293
Port Melbourne Industrial	1	F	459
Port Melbourne Industrial	1	M	573
South Melbourne	0	F	1515
South Melbourne	0	M	1244
South Melbourne	1	F	4100
South Melbourne	1	M	4172
St Kilda - Central	0	F	1337
St Kilda - Central	0	M	1230
St Kilda - Central	1	F	4139
St Kilda - Central	1	M	4240
St Kilda - West	0	F	1580
St Kilda - West	0	M	1404
St Kilda - West	1	F	4696
St Kilda - West	1	M	4819
Armadale	0	F	996
Armadale	0	M	768
Armadale	1	F	3878
Armadale	1	M	3307
Prahran - Windsor	0	F	2086
Prahran - Windsor	0	M	1727
Prahran - Windsor	1	F	7171
Prahran - Windsor	1	M	7150
Toorak	0	F	1433
Toorak	0	M	1156
Toorak	1	F	5091
Toorak	1	M	4496
South Yarra - North	0	F	1724
South Yarra - North	0	M	1369
South Yarra - North	1	F	3654
South Yarra - North	1	M	3599
South Yarra - South	0	F	1400
South Yarra - South	0	M	1075
South Yarra - South	1	F	3538
South Yarra - South	1	M	3311
Abbotsford	0	F	1130
Abbotsford	0	M	999
Abbotsford	1	F	3090
Abbotsford	1	M	3361
Carlton North - Princes Hill	0	F	647
Carlton North - Princes Hill	0	M	519
Carlton North - Princes Hill	1	F	3540
Carlton North - Princes Hill	1	M	3170
Collingwood	0	F	1223
Collingwood	0	M	1059
Collingwood	1	F	2964
Collingwood	1	M	3304
Fitzroy	0	F	1330
Fitzroy	0	M	1069
Fitzroy	1	F	3598
Fitzroy	1	M	3557
Fitzroy North	0	F	1153
Fitzroy North	0	M	881
Fitzroy North	1	F	5405
Fitzroy North	1	M	4789
Clifton Hill - Alphington	0	F	716
Clifton Hill - Alphington	0	M	629
Clifton Hill - Alphington	1	F	4147
Clifton Hill - Alphington	1	M	4006
Richmond (South) - Cremorne	0	F	1370
Richmond (South) - Cremorne	0	M	1080
Richmond (South) - Cremorne	1	F	7260
Richmond (South) - Cremorne	1	M	7185
Richmond - North	0	F	2502
Richmond - North	0	M	1949
Richmond - North	1	F	4251
Richmond - North	1	M	4412
Ashburton (Vic.)	0	F	1004
Ashburton (Vic.)	0	M	809
Ashburton (Vic.)	1	F	2886
Ashburton (Vic.)	1	M	3008
Balwyn	0	F	3930
Balwyn	0	M	3166
Balwyn	1	F	4446
Balwyn	1	M	4143
Balwyn North	0	F	5261
Balwyn North	0	M	4814
Balwyn North	1	F	5230
Balwyn North	1	M	5288
Camberwell	0	F	3041
Camberwell	0	M	2402
Camberwell	1	F	7877
Camberwell	1	M	7281
Glen Iris - East	0	F	1987
Glen Iris - East	0	M	1625
Glen Iris - East	1	F	6431
Glen Iris - East	1	M	6362
Hawthorn East	0	F	2098
Hawthorn East	0	M	1738
Hawthorn East	1	F	5879
Hawthorn East	1	M	5455
Kew East	0	F	951
Kew East	0	M	811
Kew East	1	F	2262
Kew East	1	M	2300
Surrey Hills (West) - Canterbury	0	F	1988
Surrey Hills (West) - Canterbury	0	M	1584
Surrey Hills (West) - Canterbury	1	F	6193
Surrey Hills (West) - Canterbury	1	M	5727
Hawthorn - North	0	F	934
Hawthorn - North	0	M	797
Hawthorn - North	1	F	4001
Hawthorn - North	1	M	3753
Hawthorn - South	0	F	1504
Hawthorn - South	0	M	1291
Hawthorn - South	1	F	4451
Hawthorn - South	1	M	4262
Kew - South	0	F	1624
Kew - South	0	M	1325
Kew - South	1	F	4283
Kew - South	1	M	4059
Kew - West	0	F	1938
Kew - West	0	M	1597
Kew - West	1	F	4521
Kew - West	1	M	4464
Bulleen	0	F	2949
Bulleen	0	M	2573
Bulleen	1	F	2681
Bulleen	1	M	2811
Doncaster	0	F	7692
Doncaster	0	M	6777
Doncaster	1	F	4759
Doncaster	1	M	4728
Templestowe	0	F	4036
Templestowe	0	M	3604
Templestowe	1	F	4423
Templestowe	1	M	4327
Templestowe Lower	0	F	3421
Templestowe Lower	0	M	2971
Templestowe Lower	1	F	3745
Templestowe Lower	1	M	3633
Doncaster East - North	0	F	4567
Doncaster East - North	0	M	4222
Doncaster East - North	1	F	3287
Doncaster East - North	1	M	3232
Doncaster East - South	0	F	4839
Doncaster East - South	0	M	4263
Doncaster East - South	1	F	2987
Doncaster East - South	1	M	2837
Blackburn	0	F	3668
Blackburn	0	M	3300
Blackburn	1	F	7350
Blackburn	1	M	7197
Blackburn South	0	F	2100
Blackburn South	0	M	1893
Blackburn South	1	F	3353
Blackburn South	1	M	3271
Box Hill	0	F	6228
Box Hill	0	M	5664
Box Hill	1	F	4936
Box Hill	1	M	4697
Box Hill North	0	F	4168
Box Hill North	0	M	3672
Box Hill North	1	F	4890
Box Hill North	1	M	4844
Burwood (Vic.)	0	F	3055
Burwood (Vic.)	0	M	2664
Burwood (Vic.)	1	F	3074
Burwood (Vic.)	1	M	2862
Burwood East	0	F	3049
Burwood East	0	M	2827
Burwood East	1	F	2249
Burwood East	1	M	2280
Surrey Hills (East) - Mont Albert	0	F	1351
Surrey Hills (East) - Mont Albert	0	M	1117
Surrey Hills (East) - Mont Albert	1	F	3828
Surrey Hills (East) - Mont Albert	1	M	3567
Beaumaris	0	F	815
Beaumaris	0	M	658
Beaumaris	1	F	6281
Beaumaris	1	M	5900
Brighton (Vic.)	0	F	1993
Brighton (Vic.)	0	M	1596
Brighton (Vic.)	1	F	9567
Brighton (Vic.)	1	M	8748
Brighton East	0	F	1851
Brighton East	0	M	1584
Brighton East	1	F	6357
Brighton East	1	M	6127
Highett (West) - Cheltenham	0	F	1225
Highett (West) - Cheltenham	0	M	1001
Highett (West) - Cheltenham	1	F	5125
Highett (West) - Cheltenham	1	M	4718
Hampton	0	F	1582
Hampton	0	M	1293
Hampton	1	F	7461
Hampton	1	M	7178
Sandringham - Black Rock	0	F	1138
Sandringham - Black Rock	0	M	909
Sandringham - Black Rock	1	F	7668
Sandringham - Black Rock	1	M	7010
Bentleigh - McKinnon	0	F	4158
Bentleigh - McKinnon	0	M	3649
Bentleigh - McKinnon	1	F	8301
Bentleigh - McKinnon	1	M	7952
Carnegie	0	F	3757
Carnegie	0	M	3359
Carnegie	1	F	5467
Carnegie	1	M	5337
Caulfield - North	0	F	3038
Caulfield - North	0	M	2703
Caulfield - North	1	F	7971
Caulfield - North	1	M	7624
Caulfield - South	0	F	2628
Caulfield - South	0	M	2217
Caulfield - South	1	F	6364
Caulfield - South	1	M	6212
Elsternwick	0	F	1301
Elsternwick	0	M	1055
Elsternwick	1	F	4793
Elsternwick	1	M	4364
Hughesdale	0	F	1631
Hughesdale	0	M	1423
Hughesdale	1	F	2165
Hughesdale	1	M	2114
Murrumbeena	0	F	1521
Murrumbeena	0	M	1373
Murrumbeena	1	F	3112
Murrumbeena	1	M	3111
Ormond - Glen Huntly	0	F	2455
Ormond - Glen Huntly	0	M	2435
Ormond - Glen Huntly	1	F	3928
Ormond - Glen Huntly	1	M	3823
Bentleigh East - North	0	F	3231
Bentleigh East - North	0	M	2980
Bentleigh East - North	1	F	5000
Bentleigh East - North	1	M	4857
Bentleigh East - South	0	F	2177
Bentleigh East - South	0	M	2036
Bentleigh East - South	1	F	4790
Bentleigh East - South	1	M	4709
Aspendale Gardens - Waterways	0	F	1448
Aspendale Gardens - Waterways	0	M	1356
Aspendale Gardens - Waterways	1	F	2900
Aspendale Gardens - Waterways	1	M	2969
Braeside	0	M	3
Braeside	1	F	10
Braeside	1	M	13
Carrum - Patterson Lakes	0	F	1031
Carrum - Patterson Lakes	0	M	850
Carrum - Patterson Lakes	1	F	5019
Carrum - Patterson Lakes	1	M	4769
Chelsea - Bonbeach	0	F	1089
Chelsea - Bonbeach	0	M	909
Chelsea - Bonbeach	1	F	6624
Chelsea - Bonbeach	1	M	5877
Chelsea Heights	0	F	461
Chelsea Heights	0	M	433
Chelsea Heights	1	F	2241
Chelsea Heights	1	M	2064
Highett (East) - Cheltenham	0	F	3387
Highett (East) - Cheltenham	0	M	2830
Highett (East) - Cheltenham	1	F	8705
Highett (East) - Cheltenham	1	M	8262
Edithvale - Aspendale	0	F	787
Edithvale - Aspendale	0	M	620
Edithvale - Aspendale	1	F	5972
Edithvale - Aspendale	1	M	5781
Mentone	0	F	1430
Mentone	0	M	1189
Mentone	1	F	5337
Mentone	1	M	4885
Moorabbin - Heatherton	0	F	1396
Moorabbin - Heatherton	0	M	1242
Moorabbin - Heatherton	1	F	3039
Moorabbin - Heatherton	1	M	3021
Moorabbin Airport	0	M	20
Mordialloc - Parkdale	0	F	1782
Mordialloc - Parkdale	0	M	1440
Mordialloc - Parkdale	1	F	9062
Mordialloc - Parkdale	1	M	8311
Malvern - Glen Iris	0	F	2148
Malvern - Glen Iris	0	M	1736
Malvern - Glen Iris	1	F	8256
Malvern - Glen Iris	1	M	7469
Malvern East	0	F	3004
Malvern East	0	M	2578
Malvern East	1	F	7871
Malvern East	1	M	7758
Bundoora - East	0	F	1657
Bundoora - East	0	M	1706
Bundoora - East	1	F	2968
Bundoora - East	1	M	3146
Greensborough	0	F	1635
Greensborough	0	M	1458
Greensborough	1	F	8803
Greensborough	1	M	8383
Heidelberg - Rosanna	0	F	2091
Heidelberg - Rosanna	0	M	1681
Heidelberg - Rosanna	1	F	6013
Heidelberg - Rosanna	1	M	5774
Heidelberg West	0	F	2457
Heidelberg West	0	M	2245
Heidelberg West	1	F	4647
Heidelberg West	1	M	4586
Ivanhoe	0	F	1575
Ivanhoe	0	M	1294
Ivanhoe	1	F	4844
Ivanhoe	1	M	4361
Ivanhoe East - Eaglemont	0	F	808
Ivanhoe East - Eaglemont	0	M	705
Ivanhoe East - Eaglemont	1	F	3026
Ivanhoe East - Eaglemont	1	M	2996
Montmorency - Briar Hill	0	F	947
Montmorency - Briar Hill	0	M	794
Montmorency - Briar Hill	1	F	7456
Montmorency - Briar Hill	1	M	6887
Viewbank - Yallambie	0	F	2477
Viewbank - Yallambie	0	M	2217
Viewbank - Yallambie	1	F	6863
Viewbank - Yallambie	1	M	6715
Watsonia	0	F	956
Watsonia	0	M	847
Watsonia	1	F	3623
Watsonia	1	M	3553
Kingsbury	0	F	2223
Kingsbury	0	M	2192
Kingsbury	1	F	2722
Kingsbury	1	M	2745
Preston - East	0	F	3835
Preston - East	0	M	3460
Preston - East	1	F	6403
Preston - East	1	M	6149
Preston - West	0	F	2055
Preston - West	0	M	1925
Preston - West	1	F	4217
Preston - West	1	M	4012
Reservoir - North East	0	F	3144
Reservoir - North East	0	M	2962
Reservoir - North East	1	F	4031
Reservoir - North East	1	M	3865
Reservoir - North West	0	F	2567
Reservoir - North West	0	M	2345
Reservoir - North West	1	F	2084
Reservoir - North West	1	M	2294
Reservoir - South East	0	F	2509
Reservoir - South East	0	M	2435
Reservoir - South East	1	F	3523
Reservoir - South East	1	M	3424
Reservoir - South West	0	F	2463
Reservoir - South West	0	M	2458
Reservoir - South West	1	F	4314
Reservoir - South West	1	M	4216
Eltham	0	F	1347
Eltham	0	M	1112
Eltham	1	F	10332
Eltham	1	M	10055
Hurstbridge	0	F	73
Hurstbridge	0	M	67
Hurstbridge	1	F	1665
Hurstbridge	1	M	1670
Kinglake	0	F	81
Kinglake	0	M	97
Kinglake	1	F	1730
Kinglake	1	M	1897
Panton Hill - St Andrews	0	F	114
Panton Hill - St Andrews	0	M	85
Panton Hill - St Andrews	1	F	2287
Panton Hill - St Andrews	1	M	2345
Plenty - Yarrambat	0	F	866
Plenty - Yarrambat	0	M	746
Plenty - Yarrambat	1	F	3758
Plenty - Yarrambat	1	M	3857
Research - North Warrandyte	0	F	251
Research - North Warrandyte	0	M	190
Research - North Warrandyte	1	F	3145
Research - North Warrandyte	1	M	3151
Wattle Glen - Diamond Creek	0	F	629
Wattle Glen - Diamond Creek	0	M	559
Wattle Glen - Diamond Creek	1	F	6478
Wattle Glen - Diamond Creek	1	M	6397
Bundoora - North	0	F	1636
Bundoora - North	0	M	1607
Bundoora - North	1	F	1918
Bundoora - North	1	M	1875
Bundoora - West	0	F	1421
Bundoora - West	0	M	1481
Bundoora - West	1	F	1461
Bundoora - West	1	M	1526
Mill Park - North	0	F	3822
Mill Park - North	0	M	3549
Mill Park - North	1	F	4711
Mill Park - North	1	M	4708
Mill Park - South	0	F	2400
Mill Park - South	0	M	2282
Mill Park - South	1	F	2999
