SA2_NAME21	Age	persons
East Perth	15-19	249
East Perth	20-24	1001
East Perth	25-34	3464
East Perth	35-44	2119
East Perth	45-54	1337
East Perth	55-64	1313
East Perth	65-74	973
East Perth	75-84	357
East Perth	85+	98
Perth (North) - Highgate	0-4	432
Perth (North) - Highgate	5-14	575
Perth (North) - Highgate	15-19	210
Perth (North) - Highgate	20-24	1029
Perth (North) - Highgate	25-34	3797
Perth (North) - Highgate	35-44	2168
Perth (North) - Highgate	45-54	1175
Perth (North) - Highgate	55-64	975
Perth (North) - Highgate	65-74	660
Perth (North) - Highgate	75-84	294
Perth (North) - Highgate	85+	104
Perth (West) - Northbridge	0-4	354
Perth (West) - Northbridge	5-14	353
Perth (West) - Northbridge	15-19	277
Perth (West) - Northbridge	20-24	1437
Perth (West) - Northbridge	25-34	4259
Perth (West) - Northbridge	35-44	2259
Perth (West) - Northbridge	45-54	1146
Perth (West) - Northbridge	55-64	990
Perth (West) - Northbridge	65-74	624
Perth (West) - Northbridge	75-84	312
Perth (West) - Northbridge	85+	106
Bassendean - Eden Hill - Ashfield	0-4	1002
Bassendean - Eden Hill - Ashfield	5-14	1799
Bassendean - Eden Hill - Ashfield	15-19	736
Bassendean - Eden Hill - Ashfield	20-24	867
Bassendean - Eden Hill - Ashfield	25-34	2231
Bassendean - Eden Hill - Ashfield	35-44	2389
Bassendean - Eden Hill - Ashfield	45-54	2165
Bassendean - Eden Hill - Ashfield	55-64	1971
Bassendean - Eden Hill - Ashfield	65-74	1574
Bassendean - Eden Hill - Ashfield	75-84	839
Bassendean - Eden Hill - Ashfield	85+	360
Bayswater - Embleton - Bedford	0-4	1602
Bayswater - Embleton - Bedford	5-14	2700
Bayswater - Embleton - Bedford	15-19	1151
Bayswater - Embleton - Bedford	20-24	1286
Bayswater - Embleton - Bedford	25-34	3727
Bayswater - Embleton - Bedford	35-44	3949
Bayswater - Embleton - Bedford	45-54	3327
Bayswater - Embleton - Bedford	55-64	2805
Bayswater - Embleton - Bedford	65-74	2086
Bayswater - Embleton - Bedford	75-84	1204
Bayswater - Embleton - Bedford	85+	683
Maylands	0-4	699
Maylands	5-14	1032
Maylands	15-19	391
Maylands	20-24	931
Maylands	25-34	3215
Maylands	35-44	2464
Maylands	45-54	1572
Maylands	55-64	1254
Maylands	65-74	1079
Maylands	75-84	484
Maylands	85+	166
Morley	0-4	1337
Morley	5-14	2320
Morley	15-19	1110
Morley	20-24	1443
Morley	25-34	3652
Morley	35-44	3235
Morley	45-54	2769
Morley	55-64	2587
Morley	65-74	2261
Morley	75-84	1477
Morley	85+	525
Noranda	0-4	372
Noranda	5-14	880
Noranda	15-19	477
Noranda	20-24	457
Noranda	25-34	862
Noranda	35-44	896
Noranda	45-54	997
Noranda	55-64	1100
Noranda	65-74	1139
Noranda	75-84	614
Noranda	85+	216
Chidlow	0-4	122
Chidlow	5-14	335
Chidlow	15-19	246
Chidlow	20-24	296
Chidlow	25-34	859
Chidlow	35-44	867
Chidlow	45-54	748
Chidlow	55-64	655
Chidlow	65-74	351
Chidlow	75-84	130
Chidlow	85+	30
Glen Forrest - Darlington	0-4	353
Glen Forrest - Darlington	5-14	1009
Glen Forrest - Darlington	15-19	459
Glen Forrest - Darlington	20-24	311
Glen Forrest - Darlington	25-34	519
Glen Forrest - Darlington	35-44	873
Glen Forrest - Darlington	45-54	1130
Glen Forrest - Darlington	55-64	1062
Glen Forrest - Darlington	65-74	916
Glen Forrest - Darlington	75-84	469
Glen Forrest - Darlington	85+	122
Helena Valley - Koongamia	0-4	373
Helena Valley - Koongamia	5-14	660
Helena Valley - Koongamia	15-19	316
Helena Valley - Koongamia	20-24	353
Helena Valley - Koongamia	25-34	735
Helena Valley - Koongamia	35-44	680
Helena Valley - Koongamia	45-54	718
Helena Valley - Koongamia	55-64	758
Helena Valley - Koongamia	65-74	696
Helena Valley - Koongamia	75-84	412
Helena Valley - Koongamia	85+	87
Malmalling - Reservoir	15-19	4
Mundaring	0-4	649
Mundaring	5-14	1741
Mundaring	15-19	887
Mundaring	20-24	584
Mundaring	25-34	1245
Mundaring	35-44	1555
Mundaring	45-54	1979
Mundaring	55-64	2049
Mundaring	65-74	1576
Mundaring	75-84	774
Mundaring	85+	259
Swan View - Greenmount - Midvale	0-4	684
Swan View - Greenmount - Midvale	5-14	1493
Swan View - Greenmount - Midvale	15-19	719
Swan View - Greenmount - Midvale	20-24	780
Swan View - Greenmount - Midvale	25-34	1568
Swan View - Greenmount - Midvale	35-44	1552
Swan View - Greenmount - Midvale	45-54	1646
Swan View - Greenmount - Midvale	55-64	1699
Swan View - Greenmount - Midvale	65-74	1457
Swan View - Greenmount - Midvale	75-84	884
Swan View - Greenmount - Midvale	85+	366
Avon Valley National Park	65-74	3
Ballajura	0-4	1070
Ballajura	5-14	2484
Ballajura	15-19	1309
Ballajura	20-24	1310
Ballajura	25-34	2377
Ballajura	35-44	2241
Ballajura	45-54	2486
Ballajura	55-64	2826
Ballajura	65-74	1542
Ballajura	75-84	657
Ballajura	85+	198
Beechboro	0-4	1621
Beechboro	5-14	3075
Beechboro	15-19	1304
Beechboro	20-24	1390
Beechboro	25-34	3581
Beechboro	35-44	3479
Beechboro	45-54	2516
Beechboro	55-64	2237
Beechboro	65-74	1453
Beechboro	75-84	525
Beechboro	85+	159
Bullsbrook	0-4	327
Bullsbrook	5-14	751
Bullsbrook	15-19	383
Bullsbrook	20-24	396
Bullsbrook	25-34	726
Bullsbrook	35-44	653
Bullsbrook	45-54	862
Bullsbrook	55-64	747
Bullsbrook	65-74	524
Bullsbrook	75-84	201
Bullsbrook	85+	38
Gidgegannup	0-4	112
Gidgegannup	5-14	326
Gidgegannup	15-19	216
Gidgegannup	20-24	149
Gidgegannup	25-34	185
Gidgegannup	35-44	308
Gidgegannup	45-54	555
Gidgegannup	55-64	504
Gidgegannup	65-74	293
Gidgegannup	75-84	142
Gidgegannup	85+	37
Hazelmere - Guildford	0-4	390
Hazelmere - Guildford	5-14	668
Hazelmere - Guildford	15-19	259
Hazelmere - Guildford	20-24	239
Hazelmere - Guildford	25-34	861
Hazelmere - Guildford	35-44	879
Hazelmere - Guildford	45-54	693
Hazelmere - Guildford	55-64	638
Hazelmere - Guildford	65-74	490
Hazelmere - Guildford	75-84	220
Hazelmere - Guildford	85+	61
Lockridge - Kiara	0-4	1035
Lockridge - Kiara	5-14	1795
Lockridge - Kiara	15-19	639
Lockridge - Kiara	20-24	732
Lockridge - Kiara	25-34	2002
Lockridge - Kiara	35-44	2032
Lockridge - Kiara	45-54	1580
Lockridge - Kiara	55-64	1316
Lockridge - Kiara	65-74	904
Lockridge - Kiara	75-84	415
Lockridge - Kiara	85+	84
Malaga	25-34	10
Malaga	35-44	11
Middle Swan - Herne Hill	0-4	314
Middle Swan - Herne Hill	5-14	673
Middle Swan - Herne Hill	15-19	338
Middle Swan - Herne Hill	20-24	337
Middle Swan - Herne Hill	25-34	725
Middle Swan - Herne Hill	35-44	685
Middle Swan - Herne Hill	45-54	747
Middle Swan - Herne Hill	55-64	792
Middle Swan - Herne Hill	65-74	609
Middle Swan - Herne Hill	75-84	347
Middle Swan - Herne Hill	85+	108
Midland - Guildford	0-4	511
Midland - Guildford	5-14	997
Midland - Guildford	15-19	571
Midland - Guildford	20-24	820
Midland - Guildford	25-34	1716
Midland - Guildford	35-44	1484
Midland - Guildford	45-54	1512
Midland - Guildford	55-64	1374
Midland - Guildford	65-74	1047
Midland - Guildford	75-84	632
Midland - Guildford	85+	426
Stratton - Jane Brook	0-4	437
Stratton - Jane Brook	5-14	1001
Stratton - Jane Brook	15-19	489
Stratton - Jane Brook	20-24	436
Stratton - Jane Brook	25-34	986
Stratton - Jane Brook	35-44	936
Stratton - Jane Brook	45-54	1039
Stratton - Jane Brook	55-64	882
Stratton - Jane Brook	65-74	500
Stratton - Jane Brook	75-84	237
Stratton - Jane Brook	85+	66
The Vines	0-4	904
The Vines	5-14	2048
The Vines	15-19	866
The Vines	20-24	668
The Vines	25-34	1488
The Vines	35-44	1833
The Vines	45-54	1753
The Vines	55-64	1427
The Vines	65-74	995
The Vines	75-84	410
The Vines	85+	74
Aveley	0-4	1492
Aveley	5-14	2661
Aveley	15-19	1000
Aveley	20-24	909
Aveley	25-34	2827
Aveley	35-44	2801
Aveley	45-54	1873
Aveley	55-64	1120
Aveley	65-74	667
Aveley	75-84	265
Aveley	85+	57
Brabham - Henley Brook	0-4	1345
Brabham - Henley Brook	5-14	1545
Brabham - Henley Brook	15-19	572
Brabham - Henley Brook	20-24	659
Brabham - Henley Brook	25-34	2684
Brabham - Henley Brook	35-44	1998
Brabham - Henley Brook	45-54	1095
Brabham - Henley Brook	55-64	723
Brabham - Henley Brook	65-74	369
Brabham - Henley Brook	75-84	154
Brabham - Henley Brook	85+	26
Ellenbrook	0-4	1402
Ellenbrook	5-14	3375
Ellenbrook	15-19	1376
Ellenbrook	20-24	1218
Ellenbrook	25-34	2477
Ellenbrook	35-44	2934
Ellenbrook	45-54	2526
Ellenbrook	55-64	1621
Ellenbrook	65-74	1011
Ellenbrook	75-84	746
Ellenbrook	85+	334
Craigie - Beldon	0-4	868
Craigie - Beldon	5-14	1261
Craigie - Beldon	15-19	497
Craigie - Beldon	20-24	550
Craigie - Beldon	25-34	1892
Craigie - Beldon	35-44	1695
Craigie - Beldon	45-54	1241
Craigie - Beldon	55-64	1129
Craigie - Beldon	65-74	921
Craigie - Beldon	75-84	394
Craigie - Beldon	85+	106
Currambine - Kinross	0-4	710
Currambine - Kinross	5-14	1889
Currambine - Kinross	15-19	1004
Currambine - Kinross	20-24	977
Currambine - Kinross	25-34	1575
Currambine - Kinross	35-44	1689
Currambine - Kinross	45-54	2306
Currambine - Kinross	55-64	1976
Currambine - Kinross	65-74	1058
Currambine - Kinross	75-84	481
Currambine - Kinross	85+	150
Duncraig	0-4	875
Duncraig	5-14	2575
Duncraig	15-19	1043
Duncraig	20-24	672
Duncraig	25-34	1184
Duncraig	35-44	2270
Duncraig	45-54	2324
Duncraig	55-64	1779
Duncraig	65-74	1957
Duncraig	75-84	988
Duncraig	85+	314
Greenwood - Warwick	0-4	886
Greenwood - Warwick	5-14	1726
Greenwood - Warwick	15-19	803
Greenwood - Warwick	20-24	654
Greenwood - Warwick	25-34	1577
Greenwood - Warwick	35-44	2022
Greenwood - Warwick	45-54	1841
Greenwood - Warwick	55-64	1406
Greenwood - Warwick	65-74	1741
Greenwood - Warwick	75-84	870
Greenwood - Warwick	85+	185
Heathridge - Connolly	0-4	651
Heathridge - Connolly	5-14	1341
Heathridge - Connolly	15-19	576
Heathridge - Connolly	20-24	613
Heathridge - Connolly	25-34	1415
Heathridge - Connolly	35-44	1560
Heathridge - Connolly	45-54	1360
Heathridge - Connolly	55-64	1428
Heathridge - Connolly	65-74	1079
Heathridge - Connolly	75-84	430
Heathridge - Connolly	85+	123
Hillarys	0-4	481
Hillarys	5-14	1523
Hillarys	15-19	800
Hillarys	20-24	622
Hillarys	25-34	870
Hillarys	35-44	1327
Hillarys	45-54	1626
Hillarys	55-64	1769
Hillarys	65-74	1471
Hillarys	75-84	549
Hillarys	85+	162
Iluka - Burns Beach	0-4	414
Iluka - Burns Beach	5-14	1380
Iluka - Burns Beach	15-19	839
Iluka - Burns Beach	20-24	620
Iluka - Burns Beach	25-34	650
Iluka - Burns Beach	35-44	1124
Iluka - Burns Beach	45-54	1883
Iluka - Burns Beach	55-64	1708
Iluka - Burns Beach	65-74	817
Iluka - Burns Beach	75-84	235
Iluka - Burns Beach	85+	55
Joondalup - Edgewater	0-4	670
Joondalup - Edgewater	5-14	1410
Joondalup - Edgewater	15-19	729
Joondalup - Edgewater	20-24	1132
Joondalup - Edgewater	25-34	1990
Joondalup - Edgewater	35-44	1790
Joondalup - Edgewater	45-54	1697
Joondalup - Edgewater	55-64	1916
Joondalup - Edgewater	65-74	1454
Joondalup - Edgewater	75-84	699
Joondalup - Edgewater	85+	338
Kingsley	0-4	663
Kingsley	5-14	1755
Kingsley	15-19	758
Kingsley	20-24	597
Kingsley	25-34	1092
Kingsley	35-44	1813
Kingsley	45-54	1653
Kingsley	55-64	1777
Kingsley	65-74	1773
Kingsley	75-84	766
Kingsley	85+	559
Mullaloo - Kallaroo	0-4	536
Mullaloo - Kallaroo	5-14	1538
Mullaloo - Kallaroo	15-19	815
Mullaloo - Kallaroo	20-24	628
Mullaloo - Kallaroo	25-34	1009
Mullaloo - Kallaroo	35-44	1497
Mullaloo - Kallaroo	45-54	1703
Mullaloo - Kallaroo	55-64	1595
Mullaloo - Kallaroo	65-74	1380
Mullaloo - Kallaroo	75-84	600
Mullaloo - Kallaroo	85+	193
Ocean Reef	0-4	327
Ocean Reef	5-14	1090
Ocean Reef	15-19	614
Ocean Reef	20-24	503
Ocean Reef	25-34	629
Ocean Reef	35-44	932
Ocean Reef	45-54	1295
Ocean Reef	55-64	1258
Ocean Reef	65-74	992
Ocean Reef	75-84	358
Ocean Reef	85+	118
Padbury	0-4	660
Padbury	5-14	1174
Padbury	15-19	465
Padbury	20-24	353
Padbury	25-34	1128
Padbury	35-44	1402
Padbury	45-54	1099
Padbury	55-64	968
Padbury	65-74	885
Padbury	75-84	389
Padbury	85+	104
Sorrento - Marmion	0-4	437
Sorrento - Marmion	5-14	1400
Sorrento - Marmion	15-19	670
Sorrento - Marmion	20-24	530
Sorrento - Marmion	25-34	643
Sorrento - Marmion	35-44	1132
Sorrento - Marmion	45-54	1465
Sorrento - Marmion	55-64	1486
Sorrento - Marmion	65-74	1522
Sorrento - Marmion	75-84	700
Sorrento - Marmion	85+	204
Woodvale	0-4	402
Woodvale	5-14	1323
Woodvale	15-19	682
Woodvale	20-24	592
Woodvale	25-34	731
Woodvale	35-44	1189
Woodvale	45-54	1346
Woodvale	55-64	1614
Woodvale	65-74	1099
Woodvale	75-84	421
Woodvale	85+	177
Balcatta - Hamersley	0-4	1011
Balcatta - Hamersley	5-14	1698
Balcatta - Hamersley	15-19	720
Balcatta - Hamersley	20-24	797
Balcatta - Hamersley	25-34	2476
Balcatta - Hamersley	35-44	2454
Balcatta - Hamersley	45-54	1927
Balcatta - Hamersley	55-64	1615
Balcatta - Hamersley	65-74	1641
Balcatta - Hamersley	75-84	1174
Balcatta - Hamersley	85+	509
Balga - Mirrabooka	0-4	1623
Balga - Mirrabooka	5-14	2879
Balga - Mirrabooka	15-19	1144
Balga - Mirrabooka	20-24	1530
Balga - Mirrabooka	25-34	3905
Balga - Mirrabooka	35-44	3118
Balga - Mirrabooka	45-54	2297
Balga - Mirrabooka	55-64	2044
Balga - Mirrabooka	65-74	1540
Balga - Mirrabooka	75-84	752
Balga - Mirrabooka	85+	207
Innaloo - Doubleview	0-4	1238
Innaloo - Doubleview	5-14	1770
Innaloo - Doubleview	15-19	829
Innaloo - Doubleview	20-24	1025
Innaloo - Doubleview	25-34	3747
Innaloo - Doubleview	35-44	3078
Innaloo - Doubleview	45-54	2160
Innaloo - Doubleview	55-64	1878
Innaloo - Doubleview	65-74	1404
Innaloo - Doubleview	75-84	846
Innaloo - Doubleview	85+	485
Karrinyup - Gwelup - Carine	0-4	1397
Karrinyup - Gwelup - Carine	5-14	3341
Karrinyup - Gwelup - Carine	15-19	1378
Karrinyup - Gwelup - Carine	20-24	1000
Karrinyup - Gwelup - Carine	25-34	1761
Karrinyup - Gwelup - Carine	35-44	3209
Karrinyup - Gwelup - Carine	45-54	3191
Karrinyup - Gwelup - Carine	55-64	2441
Karrinyup - Gwelup - Carine	65-74	2487
Karrinyup - Gwelup - Carine	75-84	1625
Karrinyup - Gwelup - Carine	85+	773
Nollamara - Westminster	0-4	1541
Nollamara - Westminster	5-14	1934
Nollamara - Westminster	15-19	723
Nollamara - Westminster	20-24	1365
Nollamara - Westminster	25-34	4545
Nollamara - Westminster	35-44	3623
Nollamara - Westminster	45-54	2004
Nollamara - Westminster	55-64	1778
Nollamara - Westminster	65-74	1271
Nollamara - Westminster	75-84	733
Nollamara - Westminster	85+	301
Osborne Park Industrial	0-4	4
Osborne Park Industrial	5-14	8
Osborne Park Industrial	15-19	6
Osborne Park Industrial	20-24	42
Osborne Park Industrial	25-34	101
Osborne Park Industrial	35-44	30
Osborne Park Industrial	45-54	13
Osborne Park Industrial	55-64	13
Osborne Park Industrial	65-74	3
Scarborough	0-4	1009
Scarborough	5-14	1515
Scarborough	15-19	690
Scarborough	20-24	897
Scarborough	25-34	4198
Scarborough	35-44	3100
Scarborough	45-54	2170
Scarborough	55-64	1744
Scarborough	65-74	1248
Scarborough	75-84	708
Scarborough	85+	270
Stirling - Osborne Park	0-4	752
Stirling - Osborne Park	5-14	1490
Stirling - Osborne Park	15-19	665
Stirling - Osborne Park	20-24	920
Stirling - Osborne Park	25-34	2498
Stirling - Osborne Park	35-44	2258
Stirling - Osborne Park	45-54	1840
Stirling - Osborne Park	55-64	1676
Stirling - Osborne Park	65-74	1429
Stirling - Osborne Park	75-84	818
Stirling - Osborne Park	85+	270
Trigg - North Beach - Watermans Bay	0-4	373
Trigg - North Beach - Watermans Bay	5-14	981
Trigg - North Beach - Watermans Bay	15-19	462
Trigg - North Beach - Watermans Bay	20-24	414
Trigg - North Beach - Watermans Bay	25-34	711
Trigg - North Beach - Watermans Bay	35-44	1015
Trigg - North Beach - Watermans Bay	45-54	1108
Trigg - North Beach - Watermans Bay	55-64	1070
Trigg - North Beach - Watermans Bay	65-74	1065
Trigg - North Beach - Watermans Bay	75-84	582
Trigg - North Beach - Watermans Bay	85+	169
Tuart Hill - Joondanna	0-4	784
Tuart Hill - Joondanna	5-14	926
Tuart Hill - Joondanna	15-19	393
Tuart Hill - Joondanna	20-24	702
Tuart Hill - Joondanna	25-34	3081
Tuart Hill - Joondanna	35-44	2285
Tuart Hill - Joondanna	45-54	1526
Tuart Hill - Joondanna	55-64	1294
Tuart Hill - Joondanna	65-74	970
Tuart Hill - Joondanna	75-84	519
Tuart Hill - Joondanna	85+	345
Wembley Downs - Churchlands - Woodlands	0-4	695
Wembley Downs - Churchlands - Woodlands	5-14	2283
Wembley Downs - Churchlands - Woodlands	15-19	1173
Wembley Downs - Churchlands - Woodlands	20-24	803
Wembley Downs - Churchlands - Woodlands	25-34	1220
Wembley Downs - Churchlands - Woodlands	35-44	1969
Wembley Downs - Churchlands - Woodlands	45-54	2296
Wembley Downs - Churchlands - Woodlands	55-64	1673
Wembley Downs - Churchlands - Woodlands	65-74	1321
Wembley Downs - Churchlands - Woodlands	75-84	1122
Wembley Downs - Churchlands - Woodlands	85+	494
Yokine - Coolbinia - Menora	0-4	848
Yokine - Coolbinia - Menora	5-14	1667
Yokine - Coolbinia - Menora	15-19	739
Yokine - Coolbinia - Menora	20-24	1035
Yokine - Coolbinia - Menora	25-34	2723
Yokine - Coolbinia - Menora	35-44	2524
Yokine - Coolbinia - Menora	45-54	2105
Yokine - Coolbinia - Menora	55-64	1869
Yokine - Coolbinia - Menora	65-74	1511
Yokine - Coolbinia - Menora	75-84	1209
Yokine - Coolbinia - Menora	85+	836
Dianella - North	0-4	524
Dianella - North	5-14	1290
Dianella - North	15-19	745
Dianella - North	20-24	784
Dianella - North	25-34	1212
Dianella - North	35-44	1354
Dianella - North	45-54	1660
Dianella - North	55-64	1671
Dianella - North	65-74	1375
Dianella - North	75-84	922
Dianella - North	85+	384
Dianella - South	0-4	710
Dianella - South	5-14	1295
Dianella - South	15-19	600
Dianella - South	20-24	737
Dianella - South	25-34	1847
Dianella - South	35-44	1842
Dianella - South	45-54	1742
Dianella - South	55-64	1502
Dianella - South	65-74	1253
Dianella - South	75-84	989
Dianella - South	85+	468
Alexander Heights - Koondoola	0-4	713
Alexander Heights - Koondoola	5-14	1571
Alexander Heights - Koondoola	15-19	764
Alexander Heights - Koondoola	20-24	882
Alexander Heights - Koondoola	25-34	1450
Alexander Heights - Koondoola	35-44	1518
Alexander Heights - Koondoola	45-54	1507
Alexander Heights - Koondoola	55-64	1569
Alexander Heights - Koondoola	65-74	1067
Alexander Heights - Koondoola	75-84	505
Alexander Heights - Koondoola	85+	152
Butler - Merriwa - Ridgewood	0-4	1588
Butler - Merriwa - Ridgewood	5-14	3658
Butler - Merriwa - Ridgewood	15-19	1768
Butler - Merriwa - Ridgewood	20-24	1641
Butler - Merriwa - Ridgewood	25-34	3196
Butler - Merriwa - Ridgewood	35-44	3298
Butler - Merriwa - Ridgewood	45-54	3235
Butler - Merriwa - Ridgewood	55-64	2029
Butler - Merriwa - Ridgewood	65-74	1538
Butler - Merriwa - Ridgewood	75-84	1197
Butler - Merriwa - Ridgewood	85+	544
Carramar	0-4	1527
Carramar	5-14	3174
Carramar	15-19	1348
Carramar	20-24	1181
Carramar	25-34	2988
Carramar	35-44	3059
Carramar	45-54	2500
Carramar	55-64	1638
Carramar	65-74	873
Carramar	75-84	300
Carramar	85+	58
Clarkson	0-4	1068
Clarkson	5-14	1913
Clarkson	15-19	795
Clarkson	20-24	974
Clarkson	25-34	2462
Clarkson	35-44	2172
Clarkson	45-54	1774
Clarkson	55-64	1468
Clarkson	65-74	841
Clarkson	75-84	360
Clarkson	85+	71
Girrawheen	0-4	591
Girrawheen	5-14	1162
Girrawheen	15-19	538
Girrawheen	20-24	646
Girrawheen	25-34	1361
Girrawheen	35-44	1282
Girrawheen	45-54	1109
Girrawheen	55-64	916
Girrawheen	65-74	804
Girrawheen	75-84	398
Girrawheen	85+	98
Marangaroo	0-4	609
Marangaroo	5-14	1302
Marangaroo	15-19	650
Marangaroo	20-24	682
Marangaroo	25-34	1339
Marangaroo	35-44	1353
Marangaroo	45-54	1354
Marangaroo	55-64	1343
Marangaroo	65-74	1032
Marangaroo	75-84	565
Marangaroo	85+	258
Mindarie - Quinns Rocks - Jindalee	0-4	1028
Mindarie - Quinns Rocks - Jindalee	5-14	2778
Mindarie - Quinns Rocks - Jindalee	15-19	1708
Mindarie - Quinns Rocks - Jindalee	20-24	1486
Mindarie - Quinns Rocks - Jindalee	25-34	2100
Mindarie - Quinns Rocks - Jindalee	35-44	2467
Mindarie - Quinns Rocks - Jindalee	45-54	3701
Mindarie - Quinns Rocks - Jindalee	55-64	2944
Mindarie - Quinns Rocks - Jindalee	65-74	1506
Mindarie - Quinns Rocks - Jindalee	75-84	777
Mindarie - Quinns Rocks - Jindalee	85+	261
Tapping - Ashby - Sinagra	0-4	858
Tapping - Ashby - Sinagra	5-14	2231
Tapping - Ashby - Sinagra	15-19	912
Tapping - Ashby - Sinagra	20-24	823
Tapping - Ashby - Sinagra	25-34	1529
Tapping - Ashby - Sinagra	35-44	2123
Tapping - Ashby - Sinagra	45-54	1986
Tapping - Ashby - Sinagra	55-64	1318
Tapping - Ashby - Sinagra	65-74	982
Tapping - Ashby - Sinagra	75-84	633
Tapping - Ashby - Sinagra	85+	166
Alkimos - Eglinton	0-4	1477
Alkimos - Eglinton	5-14	2283
Alkimos - Eglinton	15-19	742
Alkimos - Eglinton	20-24	868
Alkimos - Eglinton	25-34	2909
Alkimos - Eglinton	35-44	2309
Alkimos - Eglinton	45-54	1619
Alkimos - Eglinton	55-64	924
Alkimos - Eglinton	65-74	561
Alkimos - Eglinton	75-84	192
Alkimos - Eglinton	85+	37
Carabooda - Pinjar	0-4	23
Carabooda - Pinjar	5-14	102
Carabooda - Pinjar	15-19	48
Carabooda - Pinjar	20-24	42
Carabooda - Pinjar	25-34	75
Carabooda - Pinjar	35-44	73
Carabooda - Pinjar	45-54	129
Carabooda - Pinjar	55-64	136
Carabooda - Pinjar	65-74	78
Carabooda - Pinjar	75-84	25
Carabooda - Pinjar	85+	5
Two Rocks	0-4	253
Two Rocks	5-14	623
Two Rocks	15-19	204
Two Rocks	20-24	174
Two Rocks	25-34	440
Two Rocks	35-44	481
Two Rocks	45-54	570
Two Rocks	55-64	522
Two Rocks	65-74	355
Two Rocks	75-84	175
Two Rocks	85+	35
Yanchep	0-4	892
Yanchep	5-14	1863
Yanchep	15-19	677
Yanchep	20-24	505
Yanchep	25-34	1488
Yanchep	35-44	1553
Yanchep	45-54	1409
Yanchep	55-64	1115
Yanchep	65-74	850
Yanchep	75-84	503
Yanchep	85+	151
Hocking - Pearsall	0-4	929
Hocking - Pearsall	5-14	1851
Hocking - Pearsall	15-19	848
Hocking - Pearsall	20-24	788
Hocking - Pearsall	25-34	1875
Hocking - Pearsall	35-44	2069
Hocking - Pearsall	45-54	1718
Hocking - Pearsall	55-64	1398
Hocking - Pearsall	65-74	1105
Hocking - Pearsall	75-84	478
Hocking - Pearsall	85+	93
Landsdale	0-4	1324
Landsdale	5-14	2545
Landsdale	15-19	1020
Landsdale	20-24	973
Landsdale	25-34	2261
Landsdale	35-44	2731
Landsdale	45-54	2014
Landsdale	55-64	1467
Landsdale	65-74	718
Landsdale	75-84	269
Landsdale	85+	75
Madeley - Darch	0-4	838
Madeley - Darch	5-14	2258
Madeley - Darch	15-19	1101
Madeley - Darch	20-24	902
Madeley - Darch	25-34	1481
Madeley - Darch	35-44	2243
Madeley - Darch	45-54	2297
Madeley - Darch	55-64	1296
Madeley - Darch	65-74	952
Madeley - Darch	75-84	579
Madeley - Darch	85+	252
Wanneroo - Sinagra	0-4	986
Wanneroo - Sinagra	5-14	1986
Wanneroo - Sinagra	15-19	740
Wanneroo - Sinagra	20-24	833
Wanneroo - Sinagra	25-34	2036
Wanneroo - Sinagra	35-44	2085
Wanneroo - Sinagra	45-54	1698
Wanneroo - Sinagra	55-64	1647
Wanneroo - Sinagra	65-74	1463
Wanneroo - Sinagra	75-84	829
Wanneroo - Sinagra	85+	363
Armadale - Wungong - Brookdale	0-4	1904
Armadale - Wungong - Brookdale	5-14	3248
Armadale - Wungong - Brookdale	15-19	1283
Armadale - Wungong - Brookdale	20-24	1571
Armadale - Wungong - Brookdale	25-34	3969
Armadale - Wungong - Brookdale	35-44	3195
Armadale - Wungong - Brookdale	45-54	2587
Armadale - Wungong - Brookdale	55-64	2241
Armadale - Wungong - Brookdale	65-74	1807
Armadale - Wungong - Brookdale	75-84	1003
Armadale - Wungong - Brookdale	85+	363
Ashendon - Lesley	45-54	3
Camillo - Champion Lakes	0-4	364
Camillo - Champion Lakes	5-14	791
Camillo - Champion Lakes	15-19	366
Camillo - Champion Lakes	20-24	359
Camillo - Champion Lakes	25-34	732
Camillo - Champion Lakes	35-44	776
Camillo - Champion Lakes	45-54	699
Camillo - Champion Lakes	55-64	782
Camillo - Champion Lakes	65-74	614
Camillo - Champion Lakes	75-84	255
Camillo - Champion Lakes	85+	63
Kelmscott	0-4	558
Kelmscott	5-14	1302
Kelmscott	15-19	622
Kelmscott	20-24	649
Kelmscott	25-34	1384
Kelmscott	35-44	1363
Kelmscott	45-54	1367
Kelmscott	55-64	1353
Kelmscott	65-74	1143
Kelmscott	75-84	611
Kelmscott	85+	238
Mount Nasura - Mount Richon - Bedfordale	0-4	398
Mount Nasura - Mount Richon - Bedfordale	5-14	995
Mount Nasura - Mount Richon - Bedfordale	15-19	539
Mount Nasura - Mount Richon - Bedfordale	20-24	431
Mount Nasura - Mount Richon - Bedfordale	25-34	761
Mount Nasura - Mount Richon - Bedfordale	35-44	980
Mount Nasura - Mount Richon - Bedfordale	45-54	1186
Mount Nasura - Mount Richon - Bedfordale	55-64	1277
Mount Nasura - Mount Richon - Bedfordale	65-74	975
Mount Nasura - Mount Richon - Bedfordale	75-84	566
Mount Nasura - Mount Richon - Bedfordale	85+	137
Roleystone	0-4	350
Roleystone	5-14	944
Roleystone	15-19	462
Roleystone	20-24	324
Roleystone	25-34	672
Roleystone	35-44	933
Roleystone	45-54	1111
Roleystone	55-64	1035
Roleystone	65-74	956
Roleystone	75-84	380
Roleystone	85+	79
Seville Grove	0-4	974
Seville Grove	5-14	2093
Seville Grove	15-19	773
Seville Grove	20-24	750
