SA3_NAME16	Religion	Denomination	Sex	persons
Frankston	No religion		F	34089
Frankston	No religion		M	35864
Mornington Peninsula	(Other)		F	6171
Mornington Peninsula	(Other)		M	6003
Mornington Peninsula	(Other)	(Other)	F	242
Mornington Peninsula	(Other)	(Other)	M	136
Mornington Peninsula	(Other)	Australian Aboriginal Traditional	F	9
Mornington Peninsula	(Other)	Australian Aboriginal Traditional	M	6
Mornington Peninsula	(Other)	Other spiritual beliefs	F	301
Mornington Peninsula	(Other)	Other spiritual beliefs	M	129
Mornington Peninsula	(Other)	Secular beliefs	F	252
Mornington Peninsula	(Other)	Secular beliefs	M	258
Mornington Peninsula	(Other)	Sikhism	F	41
Mornington Peninsula	(Other)	Sikhism	M	59
Mornington Peninsula	Buddhism		F	718
Mornington Peninsula	Buddhism		M	394
Mornington Peninsula	Christianity		F	1557
Mornington Peninsula	Christianity		M	1210
Mornington Peninsula	Christianity	(Other)	F	59
Mornington Peninsula	Christianity	(Other)	M	42
Mornington Peninsula	Christianity	Anglican	F	12049
Mornington Peninsula	Christianity	Anglican	M	9269
Mornington Peninsula	Christianity	Assyrian Apostolic	F	6
Mornington Peninsula	Christianity	Assyrian Apostolic	M	6
Mornington Peninsula	Christianity	Baptist	F	1132
Mornington Peninsula	Christianity	Baptist	M	898
Mornington Peninsula	Christianity	Brethren	F	4
Mornington Peninsula	Christianity	Brethren	M	4
Mornington Peninsula	Christianity	Catholic	F	16639
Mornington Peninsula	Christianity	Catholic	M	14426
Mornington Peninsula	Christianity	Churches Of Christ	F	154
Mornington Peninsula	Christianity	Churches Of Christ	M	125
Mornington Peninsula	Christianity	Eastern Orthodox	F	1251
Mornington Peninsula	Christianity	Eastern Orthodox	M	1334
Mornington Peninsula	Christianity	Jehovah's Witnesses	F	316
Mornington Peninsula	Christianity	Jehovah's Witnesses	M	257
Mornington Peninsula	Christianity	Latter Day Saints	F	161
Mornington Peninsula	Christianity	Latter Day Saints	M	150
Mornington Peninsula	Christianity	Lutheran	F	257
Mornington Peninsula	Christianity	Lutheran	M	196
Mornington Peninsula	Christianity	Oriental Orthodox	F	30
Mornington Peninsula	Christianity	Oriental Orthodox	M	41
Mornington Peninsula	Christianity	Pentecostal	F	410
Mornington Peninsula	Christianity	Pentecostal	M	321
Mornington Peninsula	Christianity	Presbyterian Reformed	F	1780
Mornington Peninsula	Christianity	Presbyterian Reformed	M	1444
Mornington Peninsula	Christianity	Protestant (Other)	F	233
Mornington Peninsula	Christianity	Protestant (Other)	M	176
Mornington Peninsula	Christianity	Salvation Army	F	125
Mornington Peninsula	Christianity	Salvation Army	M	77
Mornington Peninsula	Christianity	Seventh Day Adventist	F	41
Mornington Peninsula	Christianity	Seventh Day Adventist	M	39
Mornington Peninsula	Christianity	Uniting Church	F	2969
Mornington Peninsula	Christianity	Uniting Church	M	2051
Mornington Peninsula	Hinduism		F	181
Mornington Peninsula	Hinduism		M	188
Mornington Peninsula	Islam		F	157
Mornington Peninsula	Islam		M	149
Mornington Peninsula	Judaism		F	175
Mornington Peninsula	Judaism		M	189
Mornington Peninsula	No religion		F	39851
Mornington Peninsula	No religion		M	42099
Grampians	(Other)		F	2464
Grampians	(Other)		M	3422
Grampians	(Other)	(Other)	F	90
Grampians	(Other)	(Other)	M	66
Grampians	(Other)	Other spiritual beliefs	F	55
Grampians	(Other)	Other spiritual beliefs	M	26
Grampians	(Other)	Secular beliefs	F	46
Grampians	(Other)	Secular beliefs	M	71
Grampians	(Other)	Sikhism	F	56
Grampians	(Other)	Sikhism	M	58
Grampians	Buddhism		F	177
Grampians	Buddhism		M	143
Grampians	Christianity		F	578
Grampians	Christianity		M	508
Grampians	Christianity	(Other)	F	23
Grampians	Christianity	(Other)	M	14
Grampians	Christianity	Anglican	F	3023
Grampians	Christianity	Anglican	M	2494
Grampians	Christianity	Baptist	F	271
Grampians	Christianity	Baptist	M	274
Grampians	Christianity	Brethren	F	33
Grampians	Christianity	Brethren	M	27
Grampians	Christianity	Catholic	F	4665
Grampians	Christianity	Catholic	M	4083
Grampians	Christianity	Churches Of Christ	F	235
Grampians	Christianity	Churches Of Christ	M	197
Grampians	Christianity	Eastern Orthodox	F	73
Grampians	Christianity	Eastern Orthodox	M	71
Grampians	Christianity	Jehovah's Witnesses	F	85
Grampians	Christianity	Jehovah's Witnesses	M	60
Grampians	Christianity	Latter Day Saints	F	24
Grampians	Christianity	Latter Day Saints	M	29
Grampians	Christianity	Lutheran	F	1458
Grampians	Christianity	Lutheran	M	1332
Grampians	Christianity	Oriental Orthodox	F	4
Grampians	Christianity	Oriental Orthodox	M	7
Grampians	Christianity	Pentecostal	F	292
Grampians	Christianity	Pentecostal	M	250
Grampians	Christianity	Presbyterian Reformed	F	561
Grampians	Christianity	Presbyterian Reformed	M	521
Grampians	Christianity	Protestant (Other)	F	48
Grampians	Christianity	Protestant (Other)	M	56
Grampians	Christianity	Salvation Army	F	109
Grampians	Christianity	Salvation Army	M	75
Grampians	Christianity	Seventh Day Adventist	F	49
Grampians	Christianity	Seventh Day Adventist	M	46
Grampians	Christianity	Uniting Church	F	3518
Grampians	Christianity	Uniting Church	M	2925
Grampians	Hinduism		F	156
Grampians	Hinduism		M	202
Grampians	Islam		F	104
Grampians	Islam		M	144
Grampians	Judaism		F	12
Grampians	Judaism		M	8
Grampians	No religion		F	11766
Grampians	No religion		M	13251
Mildura	(Other)		F	2601
Mildura	(Other)		M	2750
Mildura	(Other)	(Other)	F	69
Mildura	(Other)	(Other)	M	44
Mildura	(Other)	Australian Aboriginal Traditional	F	11
Mildura	(Other)	Australian Aboriginal Traditional	M	7
Mildura	(Other)	Other spiritual beliefs	F	45
Mildura	(Other)	Other spiritual beliefs	M	28
Mildura	(Other)	Secular beliefs	F	53
Mildura	(Other)	Secular beliefs	M	58
Mildura	(Other)	Sikhism	F	175
Mildura	(Other)	Sikhism	M	218
Mildura	Buddhism		F	524
Mildura	Buddhism		M	570
Mildura	Christianity		F	628
Mildura	Christianity		M	576
Mildura	Christianity	(Other)	F	42
Mildura	Christianity	(Other)	M	32
Mildura	Christianity	Anglican	F	2696
Mildura	Christianity	Anglican	M	2162
Mildura	Christianity	Baptist	F	171
Mildura	Christianity	Baptist	M	161
Mildura	Christianity	Catholic	F	5857
Mildura	Christianity	Catholic	M	5158
Mildura	Christianity	Churches Of Christ	F	139
Mildura	Christianity	Churches Of Christ	M	90
Mildura	Christianity	Eastern Orthodox	F	261
Mildura	Christianity	Eastern Orthodox	M	280
Mildura	Christianity	Jehovah's Witnesses	F	114
Mildura	Christianity	Jehovah's Witnesses	M	79
Mildura	Christianity	Latter Day Saints	F	52
Mildura	Christianity	Latter Day Saints	M	54
Mildura	Christianity	Lutheran	F	336
Mildura	Christianity	Lutheran	M	269
Mildura	Christianity	Oriental Orthodox	F	15
Mildura	Christianity	Oriental Orthodox	M	15
Mildura	Christianity	Pentecostal	F	358
Mildura	Christianity	Pentecostal	M	315
Mildura	Christianity	Presbyterian Reformed	F	492
Mildura	Christianity	Presbyterian Reformed	M	410
Mildura	Christianity	Protestant (Other)	F	119
Mildura	Christianity	Protestant (Other)	M	108
Mildura	Christianity	Salvation Army	F	88
Mildura	Christianity	Salvation Army	M	55
Mildura	Christianity	Seventh Day Adventist	F	206
Mildura	Christianity	Seventh Day Adventist	M	183
Mildura	Christianity	Uniting Church	F	1512
Mildura	Christianity	Uniting Church	M	1109
Mildura	Hinduism		F	165
Mildura	Hinduism		M	211
Mildura	Islam		F	528
Mildura	Islam		M	643
Mildura	Judaism		F	4
Mildura	Judaism		M	10
Mildura	No religion		F	11690
Mildura	No religion		M	12446
Murray River - Swan Hill	(Other)		F	1769
Murray River - Swan Hill	(Other)		M	1939
Murray River - Swan Hill	(Other)	(Other)	F	44
Murray River - Swan Hill	(Other)	(Other)	M	30
Murray River - Swan Hill	(Other)	Australian Aboriginal Traditional	M	4
Murray River - Swan Hill	(Other)	Other spiritual beliefs	F	22
Murray River - Swan Hill	(Other)	Other spiritual beliefs	M	15
Murray River - Swan Hill	(Other)	Secular beliefs	F	25
Murray River - Swan Hill	(Other)	Secular beliefs	M	23
Murray River - Swan Hill	(Other)	Sikhism	F	99
Murray River - Swan Hill	(Other)	Sikhism	M	111
Murray River - Swan Hill	Buddhism		F	433
Murray River - Swan Hill	Buddhism		M	391
Murray River - Swan Hill	Christianity		F	427
Murray River - Swan Hill	Christianity		M	418
Murray River - Swan Hill	Christianity	(Other)	F	6
Murray River - Swan Hill	Christianity	(Other)	M	4
Murray River - Swan Hill	Christianity	Anglican	F	2060
Murray River - Swan Hill	Christianity	Anglican	M	1739
Murray River - Swan Hill	Christianity	Baptist	F	252
Murray River - Swan Hill	Christianity	Baptist	M	251
Murray River - Swan Hill	Christianity	Brethren	F	138
Murray River - Swan Hill	Christianity	Brethren	M	153
Murray River - Swan Hill	Christianity	Catholic	F	4102
Murray River - Swan Hill	Christianity	Catholic	M	3867
Murray River - Swan Hill	Christianity	Churches Of Christ	F	99
Murray River - Swan Hill	Christianity	Churches Of Christ	M	80
Murray River - Swan Hill	Christianity	Eastern Orthodox	F	68
Murray River - Swan Hill	Christianity	Eastern Orthodox	M	62
Murray River - Swan Hill	Christianity	Jehovah's Witnesses	F	23
Murray River - Swan Hill	Christianity	Jehovah's Witnesses	M	14
Murray River - Swan Hill	Christianity	Latter Day Saints	F	31
Murray River - Swan Hill	Christianity	Latter Day Saints	M	30
Murray River - Swan Hill	Christianity	Lutheran	F	74
Murray River - Swan Hill	Christianity	Lutheran	M	54
Murray River - Swan Hill	Christianity	Oriental Orthodox	M	3
Murray River - Swan Hill	Christianity	Pentecostal	F	108
Murray River - Swan Hill	Christianity	Pentecostal	M	105
Murray River - Swan Hill	Christianity	Presbyterian Reformed	F	463
Murray River - Swan Hill	Christianity	Presbyterian Reformed	M	434
Murray River - Swan Hill	Christianity	Protestant (Other)	F	65
Murray River - Swan Hill	Christianity	Protestant (Other)	M	77
Murray River - Swan Hill	Christianity	Salvation Army	F	20
Murray River - Swan Hill	Christianity	Salvation Army	M	20
Murray River - Swan Hill	Christianity	Seventh Day Adventist	F	37
Murray River - Swan Hill	Christianity	Seventh Day Adventist	M	38
Murray River - Swan Hill	Christianity	Uniting Church	F	1636
Murray River - Swan Hill	Christianity	Uniting Church	M	1368
Murray River - Swan Hill	Hinduism		F	77
Murray River - Swan Hill	Hinduism		M	109
Murray River - Swan Hill	Islam		F	269
Murray River - Swan Hill	Islam		M	386
Murray River - Swan Hill	Judaism		F	4
Murray River - Swan Hill	No religion		F	6660
Murray River - Swan Hill	No religion		M	7524
Campaspe	(Other)		F	1482
Campaspe	(Other)		M	1696
Campaspe	(Other)	(Other)	F	40
Campaspe	(Other)	(Other)	M	17
Campaspe	(Other)	Other spiritual beliefs	F	39
Campaspe	(Other)	Other spiritual beliefs	M	18
Campaspe	(Other)	Secular beliefs	F	30
Campaspe	(Other)	Secular beliefs	M	39
Campaspe	(Other)	Sikhism	F	20
Campaspe	(Other)	Sikhism	M	20
Campaspe	Buddhism		F	136
Campaspe	Buddhism		M	101
Campaspe	Christianity		F	373
Campaspe	Christianity		M	359
Campaspe	Christianity	(Other)	F	12
Campaspe	Christianity	(Other)	M	8
Campaspe	Christianity	Anglican	F	2570
Campaspe	Christianity	Anglican	M	2231
Campaspe	Christianity	Baptist	F	205
Campaspe	Christianity	Baptist	M	174
Campaspe	Christianity	Catholic	F	4328
Campaspe	Christianity	Catholic	M	3850
Campaspe	Christianity	Churches Of Christ	F	30
Campaspe	Christianity	Churches Of Christ	M	17
Campaspe	Christianity	Eastern Orthodox	F	61
Campaspe	Christianity	Eastern Orthodox	M	71
Campaspe	Christianity	Jehovah's Witnesses	F	43
Campaspe	Christianity	Jehovah's Witnesses	M	26
Campaspe	Christianity	Latter Day Saints	F	18
Campaspe	Christianity	Latter Day Saints	M	20
Campaspe	Christianity	Lutheran	F	56
Campaspe	Christianity	Lutheran	M	50
Campaspe	Christianity	Oriental Orthodox	F	4
Campaspe	Christianity	Oriental Orthodox	M	9
Campaspe	Christianity	Pentecostal	F	206
Campaspe	Christianity	Pentecostal	M	198
Campaspe	Christianity	Presbyterian Reformed	F	608
Campaspe	Christianity	Presbyterian Reformed	M	592
Campaspe	Christianity	Protestant (Other)	F	50
Campaspe	Christianity	Protestant (Other)	M	44
Campaspe	Christianity	Salvation Army	F	81
Campaspe	Christianity	Salvation Army	M	32
Campaspe	Christianity	Seventh Day Adventist	F	14
Campaspe	Christianity	Seventh Day Adventist	M	14
Campaspe	Christianity	Uniting Church	F	1429
Campaspe	Christianity	Uniting Church	M	1104
Campaspe	Hinduism		F	60
Campaspe	Hinduism		M	71
Campaspe	Islam		F	56
Campaspe	Islam		M	74
Campaspe	Judaism		F	5
Campaspe	Judaism		M	6
Campaspe	No religion		F	7753
Campaspe	No religion		M	8356
Moira	(Other)		F	1241
Moira	(Other)		M	1354
Moira	(Other)	(Other)	F	38
Moira	(Other)	(Other)	M	22
Moira	(Other)	Australian Aboriginal Traditional	M	4
Moira	(Other)	Other spiritual beliefs	F	22
Moira	(Other)	Other spiritual beliefs	M	20
Moira	(Other)	Secular beliefs	F	21
Moira	(Other)	Secular beliefs	M	28
Moira	(Other)	Sikhism	F	64
Moira	(Other)	Sikhism	M	75
Moira	Buddhism		F	150
Moira	Buddhism		M	139
Moira	Christianity		F	208
Moira	Christianity		M	185
Moira	Christianity	(Other)	F	5
Moira	Christianity	Anglican	F	2046
Moira	Christianity	Anglican	M	1774
Moira	Christianity	Baptist	F	105
Moira	Christianity	Baptist	M	79
Moira	Christianity	Brethren	F	47
Moira	Christianity	Brethren	M	53
Moira	Christianity	Catholic	F	3970
Moira	Christianity	Catholic	M	3740
Moira	Christianity	Churches Of Christ	F	36
Moira	Christianity	Churches Of Christ	M	20
Moira	Christianity	Eastern Orthodox	F	46
Moira	Christianity	Eastern Orthodox	M	56
Moira	Christianity	Jehovah's Witnesses	F	30
Moira	Christianity	Jehovah's Witnesses	M	21
Moira	Christianity	Latter Day Saints	F	9
Moira	Christianity	Latter Day Saints	M	4
Moira	Christianity	Lutheran	F	39
Moira	Christianity	Lutheran	M	33
Moira	Christianity	Pentecostal	F	119
Moira	Christianity	Pentecostal	M	79
Moira	Christianity	Presbyterian Reformed	F	459
Moira	Christianity	Presbyterian Reformed	M	426
Moira	Christianity	Protestant (Other)	F	45
Moira	Christianity	Protestant (Other)	M	38
Moira	Christianity	Salvation Army	F	23
Moira	Christianity	Salvation Army	M	22
Moira	Christianity	Seventh Day Adventist	F	14
Moira	Christianity	Seventh Day Adventist	M	11
Moira	Christianity	Uniting Church	F	1045
Moira	Christianity	Uniting Church	M	824
Moira	Hinduism		F	39
Moira	Hinduism		M	48
Moira	Islam		F	81
Moira	Islam		M	146
Moira	Judaism		F	8
Moira	Judaism		M	5
Moira	No religion		F	5377
Moira	No religion		M	6039
Shepparton	(Other)		F	2830
Shepparton	(Other)		M	3181
Shepparton	(Other)	(Other)	F	124
Shepparton	(Other)	(Other)	M	89
Shepparton	(Other)	Australian Aboriginal Traditional	F	8
Shepparton	(Other)	Australian Aboriginal Traditional	M	7
Shepparton	(Other)	Other spiritual beliefs	F	58
Shepparton	(Other)	Other spiritual beliefs	M	38
Shepparton	(Other)	Secular beliefs	F	43
Shepparton	(Other)	Secular beliefs	M	66
Shepparton	(Other)	Sikhism	F	659
Shepparton	(Other)	Sikhism	M	784
Shepparton	Buddhism		F	379
Shepparton	Buddhism		M	297
Shepparton	Christianity		F	864
Shepparton	Christianity		M	775
Shepparton	Christianity	(Other)	F	23
Shepparton	Christianity	(Other)	M	13
Shepparton	Christianity	Anglican	F	3235
Shepparton	Christianity	Anglican	M	2658
Shepparton	Christianity	Baptist	F	282
Shepparton	Christianity	Baptist	M	268
Shepparton	Christianity	Brethren	F	56
Shepparton	Christianity	Brethren	M	61
Shepparton	Christianity	Catholic	F	7967
Shepparton	Christianity	Catholic	M	7298
Shepparton	Christianity	Churches Of Christ	F	67
Shepparton	Christianity	Churches Of Christ	M	47
Shepparton	Christianity	Eastern Orthodox	F	387
Shepparton	Christianity	Eastern Orthodox	M	416
Shepparton	Christianity	Jehovah's Witnesses	F	157
Shepparton	Christianity	Jehovah's Witnesses	M	107
Shepparton	Christianity	Latter Day Saints	F	69
Shepparton	Christianity	Latter Day Saints	M	57
Shepparton	Christianity	Lutheran	F	91
Shepparton	Christianity	Lutheran	M	64
Shepparton	Christianity	Oriental Orthodox	F	44
Shepparton	Christianity	Oriental Orthodox	M	38
Shepparton	Christianity	Pentecostal	F	357
Shepparton	Christianity	Pentecostal	M	330
Shepparton	Christianity	Presbyterian Reformed	F	822
Shepparton	Christianity	Presbyterian Reformed	M	707
Shepparton	Christianity	Protestant (Other)	F	97
Shepparton	Christianity	Protestant (Other)	M	108
Shepparton	Christianity	Salvation Army	F	51
Shepparton	Christianity	Salvation Army	M	35
Shepparton	Christianity	Seventh Day Adventist	F	45
Shepparton	Christianity	Seventh Day Adventist	M	35
Shepparton	Christianity	Uniting Church	F	1780
Shepparton	Christianity	Uniting Church	M	1345
Shepparton	Hinduism		F	464
Shepparton	Hinduism		M	511
Shepparton	Islam		F	2074
Shepparton	Islam		M	2273
Shepparton	Judaism		F	17
Shepparton	Judaism		M	10
Shepparton	No religion		F	11251
Shepparton	No religion		M	12293
Glenelg - Southern Grampians	(Other)		F	1530
Glenelg - Southern Grampians	(Other)		M	1642
Glenelg - Southern Grampians	(Other)	(Other)	F	50
Glenelg - Southern Grampians	(Other)	(Other)	M	27
Glenelg - Southern Grampians	(Other)	Australian Aboriginal Traditional	F	3
Glenelg - Southern Grampians	(Other)	Other spiritual beliefs	F	30
Glenelg - Southern Grampians	(Other)	Other spiritual beliefs	M	18
Glenelg - Southern Grampians	(Other)	Secular beliefs	F	22
Glenelg - Southern Grampians	(Other)	Secular beliefs	M	46
Glenelg - Southern Grampians	(Other)	Sikhism	F	19
Glenelg - Southern Grampians	(Other)	Sikhism	M	14
Glenelg - Southern Grampians	Buddhism		F	108
Glenelg - Southern Grampians	Buddhism		M	61
Glenelg - Southern Grampians	Christianity		F	431
Glenelg - Southern Grampians	Christianity		M	365
Glenelg - Southern Grampians	Christianity	(Other)	F	20
Glenelg - Southern Grampians	Christianity	(Other)	M	16
Glenelg - Southern Grampians	Christianity	Anglican	F	2020
Glenelg - Southern Grampians	Christianity	Anglican	M	1617
Glenelg - Southern Grampians	Christianity	Baptist	F	223
Glenelg - Southern Grampians	Christianity	Baptist	M	201
Glenelg - Southern Grampians	Christianity	Brethren	F	51
Glenelg - Southern Grampians	Christianity	Brethren	M	54
Glenelg - Southern Grampians	Christianity	Catholic	F	2834
Glenelg - Southern Grampians	Christianity	Catholic	M	2549
Glenelg - Southern Grampians	Christianity	Churches Of Christ	F	29
Glenelg - Southern Grampians	Christianity	Churches Of Christ	M	22
Glenelg - Southern Grampians	Christianity	Eastern Orthodox	F	46
Glenelg - Southern Grampians	Christianity	Eastern Orthodox	M	38
Glenelg - Southern Grampians	Christianity	Jehovah's Witnesses	F	94
Glenelg - Southern Grampians	Christianity	Jehovah's Witnesses	M	49
Glenelg - Southern Grampians	Christianity	Latter Day Saints	F	14
Glenelg - Southern Grampians	Christianity	Latter Day Saints	M	14
Glenelg - Southern Grampians	Christianity	Lutheran	F	707
Glenelg - Southern Grampians	Christianity	Lutheran	M	622
Glenelg - Southern Grampians	Christianity	Oriental Orthodox	F	10
Glenelg - Southern Grampians	Christianity	Oriental Orthodox	M	3
Glenelg - Southern Grampians	Christianity	Pentecostal	F	167
Glenelg - Southern Grampians	Christianity	Pentecostal	M	142
Glenelg - Southern Grampians	Christianity	Presbyterian Reformed	F	710
Glenelg - Southern Grampians	Christianity	Presbyterian Reformed	M	698
Glenelg - Southern Grampians	Christianity	Protestant (Other)	F	42
Glenelg - Southern Grampians	Christianity	Protestant (Other)	M	39
Glenelg - Southern Grampians	Christianity	Salvation Army	F	36
Glenelg - Southern Grampians	Christianity	Salvation Army	M	32
Glenelg - Southern Grampians	Christianity	Seventh Day Adventist	F	36
Glenelg - Southern Grampians	Christianity	Seventh Day Adventist	M	14
Glenelg - Southern Grampians	Christianity	Uniting Church	F	1605
Glenelg - Southern Grampians	Christianity	Uniting Church	M	1364
Glenelg - Southern Grampians	Hinduism		F	63
Glenelg - Southern Grampians	Hinduism		M	78
Glenelg - Southern Grampians	Islam		F	23
Glenelg - Southern Grampians	Islam		M	25
