SA3_NAME16	Age	MaritalStatus	Sex	responses
Mitcham	85+	Separated	F	7
Mitcham	85+	Separated	M	12
Mitcham	85+	Widowed	F	944
Mitcham	85+	Widowed	M	282
Onkaparinga	20-24	Divorced	F	6
Onkaparinga	20-24	Married	F	169
Onkaparinga	20-24	Married	M	77
Onkaparinga	20-24	Separated	F	20
Onkaparinga	20-24	Separated	M	10
Onkaparinga	25-34	Divorced	F	278
Onkaparinga	25-34	Divorced	M	182
Onkaparinga	25-34	Married	F	3806
Onkaparinga	25-34	Married	M	2862
Onkaparinga	25-34	Separated	F	270
Onkaparinga	25-34	Separated	M	155
Onkaparinga	25-34	Widowed	F	24
Onkaparinga	35-44	Divorced	F	1067
Onkaparinga	35-44	Divorced	M	690
Onkaparinga	35-44	Married	F	6355
Onkaparinga	35-44	Married	M	5703
Onkaparinga	35-44	Separated	F	739
Onkaparinga	35-44	Separated	M	497
Onkaparinga	35-44	Widowed	F	82
Onkaparinga	35-44	Widowed	M	22
Onkaparinga	45-54	Divorced	F	2088
Onkaparinga	45-54	Divorced	M	1460
Onkaparinga	45-54	Married	F	6372
Onkaparinga	45-54	Married	M	6253
Onkaparinga	45-54	Separated	F	727
Onkaparinga	45-54	Separated	M	590
Onkaparinga	45-54	Widowed	F	202
Onkaparinga	45-54	Widowed	M	72
Onkaparinga	55-64	Divorced	F	2672
Onkaparinga	55-64	Divorced	M	1840
Onkaparinga	55-64	Married	F	6810
Onkaparinga	55-64	Married	M	6653
Onkaparinga	55-64	Separated	F	609
Onkaparinga	55-64	Separated	M	524
Onkaparinga	55-64	Widowed	F	548
Onkaparinga	55-64	Widowed	M	177
Onkaparinga	65-74	Divorced	F	2283
Onkaparinga	65-74	Divorced	M	1493
Onkaparinga	65-74	Married	F	6436
Onkaparinga	65-74	Married	M	6802
Onkaparinga	65-74	Separated	F	363
Onkaparinga	65-74	Separated	M	376
Onkaparinga	65-74	Widowed	F	1292
Onkaparinga	65-74	Widowed	M	466
Onkaparinga	75-84	Divorced	F	806
Onkaparinga	75-84	Divorced	M	553
Onkaparinga	75-84	Married	F	2777
Onkaparinga	75-84	Married	M	3687
Onkaparinga	75-84	Separated	F	84
Onkaparinga	75-84	Separated	M	135
Onkaparinga	75-84	Widowed	F	1945
Onkaparinga	75-84	Widowed	M	582
Onkaparinga	85+	Divorced	F	147
Onkaparinga	85+	Divorced	M	90
Onkaparinga	85+	Married	F	456
Onkaparinga	85+	Married	M	895
Onkaparinga	85+	Separated	F	18
Onkaparinga	85+	Separated	M	33
Onkaparinga	85+	Widowed	F	1690
Onkaparinga	85+	Widowed	M	492
Charles Sturt	15-19	Married	F	8
Charles Sturt	15-19	Married	M	3
Charles Sturt	15-19	Separated	F	3
Charles Sturt	15-19	Separated	M	3
Charles Sturt	20-24	Divorced	F	6
Charles Sturt	20-24	Divorced	M	5
Charles Sturt	20-24	Married	F	166
Charles Sturt	20-24	Married	M	55
Charles Sturt	20-24	Separated	F	16
Charles Sturt	25-34	Divorced	F	200
Charles Sturt	25-34	Divorced	M	123
Charles Sturt	25-34	Married	F	3254
Charles Sturt	25-34	Married	M	2386
Charles Sturt	25-34	Separated	F	159
Charles Sturt	25-34	Separated	M	92
Charles Sturt	25-34	Widowed	F	16
Charles Sturt	25-34	Widowed	M	3
Charles Sturt	35-44	Divorced	F	630
Charles Sturt	35-44	Divorced	M	379
Charles Sturt	35-44	Married	F	4528
Charles Sturt	35-44	Married	M	4448
Charles Sturt	35-44	Separated	F	356
Charles Sturt	35-44	Separated	M	237
Charles Sturt	35-44	Widowed	F	49
Charles Sturt	35-44	Widowed	M	12
Charles Sturt	45-54	Divorced	F	1253
Charles Sturt	45-54	Divorced	M	901
Charles Sturt	45-54	Married	F	4227
Charles Sturt	45-54	Married	M	4134
Charles Sturt	45-54	Separated	F	484
Charles Sturt	45-54	Separated	M	414
Charles Sturt	45-54	Widowed	F	117
Charles Sturt	45-54	Widowed	M	56
Charles Sturt	55-64	Divorced	F	1601
Charles Sturt	55-64	Divorced	M	1182
Charles Sturt	55-64	Married	F	4175
Charles Sturt	55-64	Married	M	4223
Charles Sturt	55-64	Separated	F	392
Charles Sturt	55-64	Separated	M	367
Charles Sturt	55-64	Widowed	F	415
Charles Sturt	55-64	Widowed	M	96
Charles Sturt	65-74	Divorced	F	1290
Charles Sturt	65-74	Divorced	M	853
Charles Sturt	65-74	Married	F	3557
Charles Sturt	65-74	Married	M	3678
Charles Sturt	65-74	Separated	F	214
Charles Sturt	65-74	Separated	M	232
Charles Sturt	65-74	Widowed	F	991
Charles Sturt	65-74	Widowed	M	233
Charles Sturt	75-84	Divorced	F	481
Charles Sturt	75-84	Divorced	M	348
Charles Sturt	75-84	Married	F	1859
Charles Sturt	75-84	Married	M	2387
Charles Sturt	75-84	Separated	F	61
Charles Sturt	75-84	Separated	M	97
Charles Sturt	75-84	Widowed	F	1655
Charles Sturt	75-84	Widowed	M	331
Charles Sturt	85+	Divorced	F	151
Charles Sturt	85+	Divorced	M	70
Charles Sturt	85+	Married	F	377
Charles Sturt	85+	Married	M	795
Charles Sturt	85+	Separated	F	16
Charles Sturt	85+	Separated	M	17
Charles Sturt	85+	Widowed	F	1674
Charles Sturt	85+	Widowed	M	482
Port Adelaide - West	15-19	Separated	F	6
Port Adelaide - West	20-24	Married	F	96
Port Adelaide - West	20-24	Married	M	29
Port Adelaide - West	20-24	Separated	F	12
Port Adelaide - West	25-34	Divorced	F	98
Port Adelaide - West	25-34	Divorced	M	60
Port Adelaide - West	25-34	Married	F	1532
Port Adelaide - West	25-34	Married	M	1125
Port Adelaide - West	25-34	Separated	F	76
Port Adelaide - West	25-34	Separated	M	58
Port Adelaide - West	25-34	Widowed	F	6
Port Adelaide - West	35-44	Divorced	F	331
Port Adelaide - West	35-44	Divorced	M	241
Port Adelaide - West	35-44	Married	F	2147
Port Adelaide - West	35-44	Married	M	2028
Port Adelaide - West	35-44	Separated	F	206
Port Adelaide - West	35-44	Separated	M	149
Port Adelaide - West	35-44	Widowed	F	40
Port Adelaide - West	35-44	Widowed	M	11
Port Adelaide - West	45-54	Divorced	F	722
Port Adelaide - West	45-54	Divorced	M	486
Port Adelaide - West	45-54	Married	F	2037
Port Adelaide - West	45-54	Married	M	1995
Port Adelaide - West	45-54	Separated	F	247
Port Adelaide - West	45-54	Separated	M	208
Port Adelaide - West	45-54	Widowed	F	87
Port Adelaide - West	45-54	Widowed	M	28
Port Adelaide - West	55-64	Divorced	F	1022
Port Adelaide - West	55-64	Divorced	M	814
Port Adelaide - West	55-64	Married	F	2062
Port Adelaide - West	55-64	Married	M	2143
Port Adelaide - West	55-64	Separated	F	258
Port Adelaide - West	55-64	Separated	M	229
Port Adelaide - West	55-64	Widowed	F	220
Port Adelaide - West	55-64	Widowed	M	82
Port Adelaide - West	65-74	Divorced	F	767
Port Adelaide - West	65-74	Divorced	M	607
Port Adelaide - West	65-74	Married	F	1543
Port Adelaide - West	65-74	Married	M	1772
Port Adelaide - West	65-74	Separated	F	158
Port Adelaide - West	65-74	Separated	M	153
Port Adelaide - West	65-74	Widowed	F	548
Port Adelaide - West	65-74	Widowed	M	143
Port Adelaide - West	75-84	Divorced	F	265
Port Adelaide - West	75-84	Divorced	M	234
Port Adelaide - West	75-84	Married	F	615
Port Adelaide - West	75-84	Married	M	785
Port Adelaide - West	75-84	Separated	F	44
Port Adelaide - West	75-84	Separated	M	59
Port Adelaide - West	75-84	Widowed	F	712
Port Adelaide - West	75-84	Widowed	M	155
Port Adelaide - West	85+	Divorced	F	71
Port Adelaide - West	85+	Divorced	M	47
Port Adelaide - West	85+	Married	F	145
Port Adelaide - West	85+	Married	M	254
Port Adelaide - West	85+	Separated	F	5
Port Adelaide - West	85+	Separated	M	7
Port Adelaide - West	85+	Widowed	F	702
Port Adelaide - West	85+	Widowed	M	194
West Torrens	15-19	Married	F	6
West Torrens	15-19	Separated	F	3
West Torrens	20-24	Divorced	F	8
West Torrens	20-24	Divorced	M	3
West Torrens	20-24	Married	F	182
West Torrens	20-24	Married	M	55
West Torrens	20-24	Separated	F	16
West Torrens	25-34	Divorced	F	123
West Torrens	25-34	Divorced	M	85
West Torrens	25-34	Married	F	2177
West Torrens	25-34	Married	M	1737
West Torrens	25-34	Separated	F	78
West Torrens	25-34	Separated	M	49
West Torrens	25-34	Widowed	F	4
West Torrens	35-44	Divorced	F	317
West Torrens	35-44	Divorced	M	225
West Torrens	35-44	Married	F	2786
West Torrens	35-44	Married	M	2744
West Torrens	35-44	Separated	F	147
West Torrens	35-44	Separated	M	138
West Torrens	35-44	Widowed	F	20
West Torrens	35-44	Widowed	M	3
West Torrens	45-54	Divorced	F	556
West Torrens	45-54	Divorced	M	447
West Torrens	45-54	Married	F	2165
West Torrens	45-54	Married	M	2228
West Torrens	45-54	Separated	F	193
West Torrens	45-54	Separated	M	150
West Torrens	45-54	Widowed	F	65
West Torrens	45-54	Widowed	M	22
West Torrens	55-64	Divorced	F	717
West Torrens	55-64	Divorced	M	567
West Torrens	55-64	Married	F	1956
West Torrens	55-64	Married	M	2018
West Torrens	55-64	Separated	F	179
West Torrens	55-64	Separated	M	162
West Torrens	55-64	Widowed	F	197
West Torrens	55-64	Widowed	M	46
West Torrens	65-74	Divorced	F	646
West Torrens	65-74	Divorced	M	489
West Torrens	65-74	Married	F	1484
West Torrens	65-74	Married	M	1557
West Torrens	65-74	Separated	F	110
West Torrens	65-74	Separated	M	98
West Torrens	65-74	Widowed	F	415
West Torrens	65-74	Widowed	M	97
West Torrens	75-84	Divorced	F	277
West Torrens	75-84	Divorced	M	186
West Torrens	75-84	Married	F	948
West Torrens	75-84	Married	M	1114
West Torrens	75-84	Separated	F	41
West Torrens	75-84	Separated	M	50
West Torrens	75-84	Widowed	F	881
West Torrens	75-84	Widowed	M	161
West Torrens	85+	Divorced	F	86
West Torrens	85+	Divorced	M	41
West Torrens	85+	Married	F	268
West Torrens	85+	Married	M	532
West Torrens	85+	Separated	F	8
West Torrens	85+	Separated	M	15
West Torrens	85+	Widowed	F	1073
West Torrens	85+	Widowed	M	282
Barossa	20-24	Married	F	31
Barossa	20-24	Married	M	21
Barossa	25-34	Divorced	F	37
Barossa	25-34	Divorced	M	23
Barossa	25-34	Married	F	763
Barossa	25-34	Married	M	589
Barossa	25-34	Separated	F	46
Barossa	25-34	Separated	M	26
Barossa	25-34	Widowed	F	3
Barossa	35-44	Divorced	F	156
Barossa	35-44	Divorced	M	117
Barossa	35-44	Married	F	1466
Barossa	35-44	Married	M	1297
Barossa	35-44	Separated	F	127
Barossa	35-44	Separated	M	80
Barossa	35-44	Widowed	F	8
Barossa	45-54	Divorced	F	353
Barossa	45-54	Divorced	M	299
Barossa	45-54	Married	F	1646
Barossa	45-54	Married	M	1560
Barossa	45-54	Separated	F	157
Barossa	45-54	Separated	M	123
Barossa	45-54	Widowed	F	50
Barossa	45-54	Widowed	M	19
Barossa	55-64	Divorced	F	480
Barossa	55-64	Divorced	M	426
Barossa	55-64	Married	F	1824
Barossa	55-64	Married	M	1762
Barossa	55-64	Separated	F	117
Barossa	55-64	Separated	M	132
Barossa	55-64	Widowed	F	131
Barossa	55-64	Widowed	M	47
Barossa	65-74	Divorced	F	328
Barossa	65-74	Divorced	M	335
Barossa	65-74	Married	F	1560
Barossa	65-74	Married	M	1722
Barossa	65-74	Separated	F	58
Barossa	65-74	Separated	M	70
Barossa	65-74	Widowed	F	302
Barossa	65-74	Widowed	M	97
Barossa	75-84	Divorced	F	113
Barossa	75-84	Divorced	M	93
Barossa	75-84	Married	F	674
Barossa	75-84	Married	M	887
Barossa	75-84	Separated	F	9
Barossa	75-84	Separated	M	14
Barossa	75-84	Widowed	F	432
Barossa	75-84	Widowed	M	118
Barossa	85+	Divorced	F	20
Barossa	85+	Divorced	M	16
Barossa	85+	Married	F	94
Barossa	85+	Married	M	186
Barossa	85+	Separated	F	4
Barossa	85+	Separated	M	6
Barossa	85+	Widowed	F	396
Barossa	85+	Widowed	M	136
Lower North	20-24	Married	F	25
Lower North	20-24	Married	M	13
Lower North	20-24	Separated	F	10
Lower North	20-24	Separated	M	3
Lower North	25-34	Divorced	F	15
Lower North	25-34	Divorced	M	11
Lower North	25-34	Married	F	404
Lower North	25-34	Married	M	317
Lower North	25-34	Separated	F	25
Lower North	25-34	Separated	M	22
Lower North	25-34	Widowed	F	3
Lower North	35-44	Divorced	F	88
Lower North	35-44	Divorced	M	37
Lower North	35-44	Married	F	684
Lower North	35-44	Married	M	599
Lower North	35-44	Separated	F	60
Lower North	35-44	Separated	M	56
Lower North	35-44	Widowed	F	7
Lower North	35-44	Widowed	M	6
Lower North	45-54	Divorced	F	205
Lower North	45-54	Divorced	M	161
Lower North	45-54	Married	F	875
Lower North	45-54	Married	M	789
Lower North	45-54	Separated	F	88
Lower North	45-54	Separated	M	75
Lower North	45-54	Widowed	F	23
Lower North	45-54	Widowed	M	7
Lower North	55-64	Divorced	F	317
Lower North	55-64	Divorced	M	332
Lower North	55-64	Married	F	1113
Lower North	55-64	Married	M	1096
Lower North	55-64	Separated	F	69
Lower North	55-64	Separated	M	89
Lower North	55-64	Widowed	F	105
Lower North	55-64	Widowed	M	32
Lower North	65-74	Divorced	F	223
Lower North	65-74	Divorced	M	317
Lower North	65-74	Married	F	1062
Lower North	65-74	Married	M	1148
Lower North	65-74	Separated	F	61
Lower North	65-74	Separated	M	88
Lower North	65-74	Widowed	F	247
Lower North	65-74	Widowed	M	74
Lower North	75-84	Divorced	F	90
Lower North	75-84	Divorced	M	110
Lower North	75-84	Married	F	457
Lower North	75-84	Married	M	597
Lower North	75-84	Separated	F	13
Lower North	75-84	Separated	M	29
Lower North	75-84	Widowed	F	360
Lower North	75-84	Widowed	M	114
Lower North	85+	Divorced	F	9
Lower North	85+	Divorced	M	9
Lower North	85+	Married	F	71
Lower North	85+	Married	M	147
Lower North	85+	Separated	F	3
Lower North	85+	Separated	M	6
Lower North	85+	Widowed	F	302
Lower North	85+	Widowed	M	94
Mid North	20-24	Married	F	18
Mid North	20-24	Married	M	10
Mid North	20-24	Separated	F	7
Mid North	25-34	Divorced	F	20
Mid North	25-34	Divorced	M	13
Mid North	25-34	Married	F	432
Mid North	25-34	Married	M	315
Mid North	25-34	Separated	F	43
Mid North	25-34	Separated	M	25
Mid North	35-44	Divorced	F	82
Mid North	35-44	Divorced	M	55
Mid North	35-44	Married	F	738
Mid North	35-44	Married	M	635
Mid North	35-44	Separated	F	77
Mid North	35-44	Separated	M	60
Mid North	35-44	Widowed	F	5
Mid North	35-44	Widowed	M	6
Mid North	45-54	Divorced	F	270
Mid North	45-54	Divorced	M	183
Mid North	45-54	Married	F	921
Mid North	45-54	Married	M	801
Mid North	45-54	Separated	F	123
Mid North	45-54	Separated	M	110
Mid North	45-54	Widowed	F	46
Mid North	45-54	Widowed	M	7
Mid North	55-64	Divorced	F	385
Mid North	55-64	Divorced	M	348
Mid North	55-64	Married	F	1246
Mid North	55-64	Married	M	1210
Mid North	55-64	Separated	F	122
Mid North	55-64	Separated	M	119
Mid North	55-64	Widowed	F	126
Mid North	55-64	Widowed	M	34
Mid North	65-74	Divorced	F	291
Mid North	65-74	Divorced	M	339
Mid North	65-74	Married	F	1083
Mid North	65-74	Married	M	1148
Mid North	65-74	Separated	F	70
Mid North	65-74	Separated	M	112
Mid North	65-74	Widowed	F	312
Mid North	65-74	Widowed	M	121
Mid North	75-84	Divorced	F	104
Mid North	75-84	Divorced	M	125
Mid North	75-84	Married	F	554
Mid North	75-84	Married	M	724
Mid North	75-84	Separated	F	22
Mid North	75-84	Separated	M	26
Mid North	75-84	Widowed	F	483
Mid North	75-84	Widowed	M	137
Mid North	85+	Divorced	F	24
Mid North	85+	Divorced	M	22
Mid North	85+	Married	F	58
Mid North	85+	Married	M	148
Mid North	85+	Separated	F	4
Mid North	85+	Separated	M	8
Mid North	85+	Widowed	F	399
Mid North	85+	Widowed	M	138
Yorke Peninsula	15-19	Married	M	4
Yorke Peninsula	20-24	Divorced	M	4
Yorke Peninsula	20-24	Married	F	38
Yorke Peninsula	20-24	Married	M	17
Yorke Peninsula	25-34	Divorced	F	20
Yorke Peninsula	25-34	Divorced	M	15
Yorke Peninsula	25-34	Married	F	352
Yorke Peninsula	25-34	Married	M	280
Yorke Peninsula	25-34	Separated	F	25
Yorke Peninsula	25-34	Separated	M	16
Yorke Peninsula	35-44	Divorced	F	80
Yorke Peninsula	35-44	Divorced	M	74
Yorke Peninsula	35-44	Married	F	634
Yorke Peninsula	35-44	Married	M	565
Yorke Peninsula	35-44	Separated	F	69
Yorke Peninsula	35-44	Separated	M	39
Yorke Peninsula	35-44	Widowed	F	10
Yorke Peninsula	35-44	Widowed	M	3
Yorke Peninsula	45-54	Divorced	F	214
Yorke Peninsula	45-54	Divorced	M	170
Yorke Peninsula	45-54	Married	F	855
Yorke Peninsula	45-54	Married	M	764
Yorke Peninsula	45-54	Separated	F	69
Yorke Peninsula	45-54	Separated	M	68
Yorke Peninsula	45-54	Widowed	F	39
Yorke Peninsula	45-54	Widowed	M	10
Yorke Peninsula	55-64	Divorced	F	408
Yorke Peninsula	55-64	Divorced	M	444
Yorke Peninsula	55-64	Married	F	1417
Yorke Peninsula	55-64	Married	M	1272
Yorke Peninsula	55-64	Separated	F	85
Yorke Peninsula	55-64	Separated	M	110
Yorke Peninsula	55-64	Widowed	F	132
Yorke Peninsula	55-64	Widowed	M	48
Yorke Peninsula	65-74	Divorced	F	330
Yorke Peninsula	65-74	Divorced	M	468
Yorke Peninsula	65-74	Married	F	1729
Yorke Peninsula	65-74	Married	M	1780
Yorke Peninsula	65-74	Separated	F	64
Yorke Peninsula	65-74	Separated	M	124
Yorke Peninsula	65-74	Widowed	F	336
Yorke Peninsula	65-74	Widowed	M	123
Yorke Peninsula	75-84	Divorced	F	103
Yorke Peninsula	75-84	Divorced	M	170
Yorke Peninsula	75-84	Married	F	773
Yorke Peninsula	75-84	Married	M	1047
Yorke Peninsula	75-84	Separated	F	19
Yorke Peninsula	75-84	Separated	M	32
Yorke Peninsula	75-84	Widowed	F	489
Yorke Peninsula	75-84	Widowed	M	177
Yorke Peninsula	85+	Divorced	F	14
Yorke Peninsula	85+	Divorced	M	22
Yorke Peninsula	85+	Married	F	111
Yorke Peninsula	85+	Married	M	198
Yorke Peninsula	85+	Separated	F	3
Yorke Peninsula	85+	Separated	M	10
Yorke Peninsula	85+	Widowed	F	415
Yorke Peninsula	85+	Widowed	M	143
Eyre Peninsula and South West	20-24	Married	F	58
Eyre Peninsula and South West	20-24	Married	M	17
Eyre Peninsula and South West	20-24	Separated	M	3
Eyre Peninsula and South West	25-34	Divorced	F	60
Eyre Peninsula and South West	25-34	Divorced	M	35
Eyre Peninsula and South West	25-34	Married	F	1156
Eyre Peninsula and South West	25-34	Married	M	857
Eyre Peninsula and South West	25-34	Separated	F	100
Eyre Peninsula and South West	25-34	Separated	M	43
Eyre Peninsula and South West	25-34	Widowed	F	12
Eyre Peninsula and South West	25-34	Widowed	M	7
Eyre Peninsula and South West	35-44	Divorced	F	229
Eyre Peninsula and South West	35-44	Divorced	M	152
Eyre Peninsula and South West	35-44	Married	F	1709
Eyre Peninsula and South West	35-44	Married	M	1619
Eyre Peninsula and South West	35-44	Separated	F	171
Eyre Peninsula and South West	35-44	Separated	M	126
Eyre Peninsula and South West	35-44	Widowed	F	14
Eyre Peninsula and South West	35-44	Widowed	M	16
Eyre Peninsula and South West	45-54	Divorced	F	500
Eyre Peninsula and South West	45-54	Divorced	M	421
Eyre Peninsula and South West	45-54	Married	F	2052
Eyre Peninsula and South West	45-54	Married	M	1928
Eyre Peninsula and South West	45-54	Separated	F	229
Eyre Peninsula and South West	45-54	Separated	M	192
Eyre Peninsula and South West	45-54	Widowed	F	67
Eyre Peninsula and South West	45-54	Widowed	M	39
Eyre Peninsula and South West	55-64	Divorced	F	737
Eyre Peninsula and South West	55-64	Divorced	M	658
Eyre Peninsula and South West	55-64	Married	F	2340
Eyre Peninsula and South West	55-64	Married	M	2311
Eyre Peninsula and South West	55-64	Separated	F	188
Eyre Peninsula and South West	55-64	Separated	M	230
Eyre Peninsula and South West	55-64	Widowed	F	207
Eyre Peninsula and South West	55-64	Widowed	M	87
Eyre Peninsula and South West	65-74	Divorced	F	480
Eyre Peninsula and South West	65-74	Divorced	M	556
Eyre Peninsula and South West	65-74	Married	F	2003
Eyre Peninsula and South West	65-74	Married	M	2251
Eyre Peninsula and South West	65-74	Separated	F	104
Eyre Peninsula and South West	65-74	Separated	M	148
Eyre Peninsula and South West	65-74	Widowed	F	506
Eyre Peninsula and South West	65-74	Widowed	M	183
Eyre Peninsula and South West	75-84	Divorced	F	168
Eyre Peninsula and South West	75-84	Divorced	M	169
Eyre Peninsula and South West	75-84	Married	F	956
Eyre Peninsula and South West	75-84	Married	M	1233
Eyre Peninsula and South West	75-84	Separated	F	31
Eyre Peninsula and South West	75-84	Separated	M	36
Eyre Peninsula and South West	75-84	Widowed	F	777
Eyre Peninsula and South West	75-84	Widowed	M	264
Eyre Peninsula and South West	85+	Divorced	F	46
Eyre Peninsula and South West	85+	Divorced	M	36
Eyre Peninsula and South West	85+	Married	F	151
Eyre Peninsula and South West	85+	Married	M	316
Eyre Peninsula and South West	85+	Separated	F	5
Eyre Peninsula and South West	85+	Separated	M	13
Eyre Peninsula and South West	85+	Widowed	F	606
Eyre Peninsula and South West	85+	Widowed	M	181
Outback - North and East	15-19	Married	F	27
Outback - North and East	15-19	Married	M	19
Outback - North and East	20-24	Divorced	F	5
Outback - North and East	20-24	Married	F	83
Outback - North and East	20-24	Married	M	86
Outback - North and East	20-24	Separated	F	6
Outback - North and East	20-24	Separated	M	9
Outback - North and East	25-34	Divorced	F	35
Outback - North and East	25-34	Divorced	M	32
Outback - North and East	25-34	Married	F	641
Outback - North and East	25-34	Married	M	629
Outback - North and East	25-34	Separated	F	59
Outback - North and East	25-34	Separated	M	52
Outback - North and East	25-34	Widowed	F	4
Outback - North and East	25-34	Widowed	M	7
Outback - North and East	35-44	Divorced	F	84
Outback - North and East	35-44	Divorced	M	98
Outback - North and East	35-44	Married	F	741
Outback - North and East	35-44	Married	M	804
Outback - North and East	35-44	Separated	F	85
Outback - North and East	35-44	Separated	M	95
Outback - North and East	35-44	Widowed	F	19
Outback - North and East	35-44	Widowed	M	5
Outback - North and East	45-54	Divorced	F	194
Outback - North and East	45-54	Divorced	M	191
Outback - North and East	45-54	Married	F	704
Outback - North and East	45-54	Married	M	752
Outback - North and East	45-54	Separated	F	117
Outback - North and East	45-54	Separated	M	94
Outback - North and East	45-54	Widowed	F	52
Outback - North and East	45-54	Widowed	M	6
Outback - North and East	55-64	Divorced	F	279
Outback - North and East	55-64	Divorced	M	323
Outback - North and East	55-64	Married	F	803
Outback - North and East	55-64	Married	M	876
Outback - North and East	55-64	Separated	F	114
Outback - North and East	55-64	Separated	M	115
Outback - North and East	55-64	Widowed	F	100
Outback - North and East	55-64	Widowed	M	39
Outback - North and East	65-74	Divorced	F	168
Outback - North and East	65-74	Divorced	M	226
Outback - North and East	65-74	Married	F	606
Outback - North and East	65-74	Married	M	636
Outback - North and East	65-74	Separated	F	65
Outback - North and East	65-74	Separated	M	96
Outback - North and East	65-74	Widowed	F	208
Outback - North and East	65-74	Widowed	M	85
Outback - North and East	75-84	Divorced	F	63
Outback - North and East	75-84	Divorced	M	107
Outback - North and East	75-84	Married	F	226
Outback - North and East	75-84	Married	M	360
Outback - North and East	75-84	Separated	F	15
Outback - North and East	75-84	Separated	M	41
Outback - North and East	75-84	Widowed	F	266
Outback - North and East	75-84	Widowed	M	78
Outback - North and East	85+	Divorced	F	9
Outback - North and East	85+	Divorced	M	11
Outback - North and East	85+	Married	F	37
Outback - North and East	85+	Married	M	82
Outback - North and East	85+	Widowed	F	159
Outback - North and East	85+	Widowed	M	44
Fleurieu - Kangaroo Island	15-19	Married	F	4
Fleurieu - Kangaroo Island	20-24	Divorced	M	3
Fleurieu - Kangaroo Island	20-24	Married	F	44
Fleurieu - Kangaroo Island	20-24	Married	M	18
Fleurieu - Kangaroo Island	20-24	Separated	F	4
Fleurieu - Kangaroo Island	25-34	Divorced	F	56
Fleurieu - Kangaroo Island	25-34	Divorced	M	27
Fleurieu - Kangaroo Island	25-34	Married	F	773
Fleurieu - Kangaroo Island	25-34	Married	M	559
Fleurieu - Kangaroo Island	25-34	Separated	F	59
Fleurieu - Kangaroo Island	25-34	Separated	M	25
Fleurieu - Kangaroo Island	25-34	Widowed	F	8
Fleurieu - Kangaroo Island	25-34	Widowed	M	4
Fleurieu - Kangaroo Island	35-44	Divorced	F	222
Fleurieu - Kangaroo Island	35-44	Divorced	M	145
Fleurieu - Kangaroo Island	35-44	Married	F	1426
Fleurieu - Kangaroo Island	35-44	Married	M	1245
Fleurieu - Kangaroo Island	35-44	Separated	F	156
Fleurieu - Kangaroo Island	35-44	Separated	M	108
Fleurieu - Kangaroo Island	35-44	Widowed	F	17
Fleurieu - Kangaroo Island	35-44	Widowed	M	5
Fleurieu - Kangaroo Island	45-54	Divorced	F	532
Fleurieu - Kangaroo Island	45-54	Divorced	M	411
Fleurieu - Kangaroo Island	45-54	Married	F	1792
Fleurieu - Kangaroo Island	45-54	Married	M	1672
Fleurieu - Kangaroo Island	45-54	Separated	F	190
Fleurieu - Kangaroo Island	45-54	Separated	M	163
Fleurieu - Kangaroo Island	45-54	Widowed	F	52
Fleurieu - Kangaroo Island	45-54	Widowed	M	13
Fleurieu - Kangaroo Island	55-64	Divorced	F	935
Fleurieu - Kangaroo Island	55-64	Divorced	M	729
Fleurieu - Kangaroo Island	55-64	Married	F	2769
Fleurieu - Kangaroo Island	55-64	Married	M	2434
Fleurieu - Kangaroo Island	55-64	Separated	F	234
Fleurieu - Kangaroo Island	55-64	Separated	M	199
Fleurieu - Kangaroo Island	55-64	Widowed	F	194
Fleurieu - Kangaroo Island	55-64	Widowed	M	64
Fleurieu - Kangaroo Island	65-74	Divorced	F	1000
Fleurieu - Kangaroo Island	65-74	Divorced	M	805
Fleurieu - Kangaroo Island	65-74	Married	F	3655
Fleurieu - Kangaroo Island	65-74	Married	M	3666
Fleurieu - Kangaroo Island	65-74	Separated	F	168
Fleurieu - Kangaroo Island	65-74	Separated	M	212
Fleurieu - Kangaroo Island	65-74	Widowed	F	596
Fleurieu - Kangaroo Island	65-74	Widowed	M	192
Fleurieu - Kangaroo Island	75-84	Divorced	F	367
Fleurieu - Kangaroo Island	75-84	Divorced	M	335
Fleurieu - Kangaroo Island	75-84	Married	F	1834
Fleurieu - Kangaroo Island	75-84	Married	M	2434
Fleurieu - Kangaroo Island	75-84	Separated	F	50
Fleurieu - Kangaroo Island	75-84	Separated	M	85
Fleurieu - Kangaroo Island	75-84	Widowed	F	874
Fleurieu - Kangaroo Island	75-84	Widowed	M	284
Fleurieu - Kangaroo Island	85+	Divorced	F	56
Fleurieu - Kangaroo Island	85+	Divorced	M	53
Fleurieu - Kangaroo Island	85+	Married	F	293
Fleurieu - Kangaroo Island	85+	Married	M	543
Fleurieu - Kangaroo Island	85+	Separated	F	6
Fleurieu - Kangaroo Island	85+	Separated	M	11
Fleurieu - Kangaroo Island	85+	Widowed	F	839
Fleurieu - Kangaroo Island	85+	Widowed	M	282
Limestone Coast	15-19	Married	F	3
Limestone Coast	20-24	Divorced	F	4
Limestone Coast	20-24	Married	F	90
Limestone Coast	20-24	Married	M	64
Limestone Coast	20-24	Separated	F	10
Limestone Coast	20-24	Separated	M	9
Limestone Coast	25-34	Divorced	F	86
Limestone Coast	25-34	Divorced	M	50
Limestone Coast	25-34	Married	F	1349
Limestone Coast	25-34	Married	M	1089
Limestone Coast	25-34	Separated	F	115
Limestone Coast	25-34	Separated	M	72
