SA3_NAME16	Age5yr	ChildrenEverBorn	females
Lachlan Valley	35-39	5	53
Lachlan Valley	35-39	6	27
Lachlan Valley	40-44		122
Lachlan Valley	40-44	0	154
Lachlan Valley	40-44	1	116
Lachlan Valley	40-44	2	381
Lachlan Valley	40-44	3	350
Lachlan Valley	40-44	4	171
Lachlan Valley	40-44	5	57
Lachlan Valley	40-44	6	38
Lachlan Valley	45-49		133
Lachlan Valley	45-49	0	167
Lachlan Valley	45-49	1	127
Lachlan Valley	45-49	2	453
Lachlan Valley	45-49	3	392
Lachlan Valley	45-49	4	194
Lachlan Valley	45-49	5	61
Lachlan Valley	45-49	6	53
Lachlan Valley	50-54		161
Lachlan Valley	50-54	0	145
Lachlan Valley	50-54	1	158
Lachlan Valley	50-54	2	493
Lachlan Valley	50-54	3	453
Lachlan Valley	50-54	4	163
Lachlan Valley	50-54	5	91
Lachlan Valley	50-54	6	47
Lachlan Valley	55-59		159
Lachlan Valley	55-59	0	181
Lachlan Valley	55-59	1	151
Lachlan Valley	55-59	2	535
Lachlan Valley	55-59	3	475
Lachlan Valley	55-59	4	224
Lachlan Valley	55-59	5	87
Lachlan Valley	55-59	6	38
Lachlan Valley	60-64		148
Lachlan Valley	60-64	0	181
Lachlan Valley	60-64	1	149
Lachlan Valley	60-64	2	507
Lachlan Valley	60-64	3	488
Lachlan Valley	60-64	4	263
Lachlan Valley	60-64	5	63
Lachlan Valley	60-64	6	49
Lachlan Valley	65-69		126
Lachlan Valley	65-69	0	159
Lachlan Valley	65-69	1	120
Lachlan Valley	65-69	2	472
Lachlan Valley	65-69	3	464
Lachlan Valley	65-69	4	265
Lachlan Valley	65-69	5	80
Lachlan Valley	65-69	6	43
Lachlan Valley	70-74		148
Lachlan Valley	70-74	0	126
Lachlan Valley	70-74	1	121
Lachlan Valley	70-74	2	493
Lachlan Valley	70-74	3	414
Lachlan Valley	70-74	4	225
Lachlan Valley	70-74	5	78
Lachlan Valley	70-74	6	48
Lachlan Valley	75-79		138
Lachlan Valley	75-79	0	97
Lachlan Valley	75-79	1	68
Lachlan Valley	75-79	2	287
Lachlan Valley	75-79	3	345
Lachlan Valley	75-79	4	182
Lachlan Valley	75-79	5	75
Lachlan Valley	75-79	6	42
Lachlan Valley	80-84		145
Lachlan Valley	80-84	0	75
Lachlan Valley	80-84	1	40
Lachlan Valley	80-84	2	169
Lachlan Valley	80-84	3	254
Lachlan Valley	80-84	4	178
Lachlan Valley	80-84	5	66
Lachlan Valley	80-84	6	68
Lachlan Valley	85+		158
Lachlan Valley	85+	0	61
Lachlan Valley	85+	1	52
Lachlan Valley	85+	2	175
Lachlan Valley	85+	3	223
Lachlan Valley	85+	4	190
Lachlan Valley	85+	5	106
Lachlan Valley	85+	6	108
Lithgow - Mudgee	15-19		139
Lithgow - Mudgee	15-19	0	1047
Lithgow - Mudgee	15-19	1	15
Lithgow - Mudgee	15-19	2	5
Lithgow - Mudgee	20-24		92
Lithgow - Mudgee	20-24	0	717
Lithgow - Mudgee	20-24	1	110
Lithgow - Mudgee	20-24	2	47
Lithgow - Mudgee	20-24	3	11
Lithgow - Mudgee	25-29		93
Lithgow - Mudgee	25-29	0	639
Lithgow - Mudgee	25-29	1	204
Lithgow - Mudgee	25-29	2	211
Lithgow - Mudgee	25-29	3	75
Lithgow - Mudgee	25-29	4	18
Lithgow - Mudgee	25-29	5	7
Lithgow - Mudgee	25-29	6	7
Lithgow - Mudgee	30-34		112
Lithgow - Mudgee	30-34	0	331
Lithgow - Mudgee	30-34	1	249
Lithgow - Mudgee	30-34	2	414
Lithgow - Mudgee	30-34	3	201
Lithgow - Mudgee	30-34	4	65
Lithgow - Mudgee	30-34	5	19
Lithgow - Mudgee	30-34	6	10
Lithgow - Mudgee	35-39		101
Lithgow - Mudgee	35-39	0	215
Lithgow - Mudgee	35-39	1	158
Lithgow - Mudgee	35-39	2	426
Lithgow - Mudgee	35-39	3	265
Lithgow - Mudgee	35-39	4	85
Lithgow - Mudgee	35-39	5	33
Lithgow - Mudgee	35-39	6	27
Lithgow - Mudgee	40-44		106
Lithgow - Mudgee	40-44	0	175
Lithgow - Mudgee	40-44	1	147
Lithgow - Mudgee	40-44	2	393
Lithgow - Mudgee	40-44	3	301
Lithgow - Mudgee	40-44	4	114
Lithgow - Mudgee	40-44	5	24
Lithgow - Mudgee	40-44	6	37
Lithgow - Mudgee	45-49		119
Lithgow - Mudgee	45-49	0	209
Lithgow - Mudgee	45-49	1	157
Lithgow - Mudgee	45-49	2	476
Lithgow - Mudgee	45-49	3	345
Lithgow - Mudgee	45-49	4	136
Lithgow - Mudgee	45-49	5	38
Lithgow - Mudgee	45-49	6	32
Lithgow - Mudgee	50-54		110
Lithgow - Mudgee	50-54	0	214
Lithgow - Mudgee	50-54	1	180
Lithgow - Mudgee	50-54	2	506
Lithgow - Mudgee	50-54	3	347
Lithgow - Mudgee	50-54	4	145
Lithgow - Mudgee	50-54	5	48
Lithgow - Mudgee	50-54	6	24
Lithgow - Mudgee	55-59		129
Lithgow - Mudgee	55-59	0	220
Lithgow - Mudgee	55-59	1	173
Lithgow - Mudgee	55-59	2	581
Lithgow - Mudgee	55-59	3	426
Lithgow - Mudgee	55-59	4	148
Lithgow - Mudgee	55-59	5	45
Lithgow - Mudgee	55-59	6	22
Lithgow - Mudgee	60-64		114
Lithgow - Mudgee	60-64	0	213
Lithgow - Mudgee	60-64	1	155
Lithgow - Mudgee	60-64	2	525
Lithgow - Mudgee	60-64	3	414
Lithgow - Mudgee	60-64	4	178
Lithgow - Mudgee	60-64	5	57
Lithgow - Mudgee	60-64	6	21
Lithgow - Mudgee	65-69		120
Lithgow - Mudgee	65-69	0	172
Lithgow - Mudgee	65-69	1	143
Lithgow - Mudgee	65-69	2	468
Lithgow - Mudgee	65-69	3	371
Lithgow - Mudgee	65-69	4	161
Lithgow - Mudgee	65-69	5	45
Lithgow - Mudgee	65-69	6	23
Lithgow - Mudgee	70-74		131
Lithgow - Mudgee	70-74	0	129
Lithgow - Mudgee	70-74	1	118
Lithgow - Mudgee	70-74	2	455
Lithgow - Mudgee	70-74	3	340
Lithgow - Mudgee	70-74	4	184
Lithgow - Mudgee	70-74	5	59
Lithgow - Mudgee	70-74	6	25
Lithgow - Mudgee	75-79		130
Lithgow - Mudgee	75-79	0	89
Lithgow - Mudgee	75-79	1	67
Lithgow - Mudgee	75-79	2	342
Lithgow - Mudgee	75-79	3	285
Lithgow - Mudgee	75-79	4	140
Lithgow - Mudgee	75-79	5	41
Lithgow - Mudgee	75-79	6	32
Lithgow - Mudgee	80-84		93
Lithgow - Mudgee	80-84	0	62
Lithgow - Mudgee	80-84	1	45
Lithgow - Mudgee	80-84	2	155
Lithgow - Mudgee	80-84	3	171
Lithgow - Mudgee	80-84	4	122
Lithgow - Mudgee	80-84	5	39
Lithgow - Mudgee	80-84	6	36
Lithgow - Mudgee	85+		90
Lithgow - Mudgee	85+	0	74
Lithgow - Mudgee	85+	1	49
Lithgow - Mudgee	85+	2	147
Lithgow - Mudgee	85+	3	146
Lithgow - Mudgee	85+	4	107
Lithgow - Mudgee	85+	5	70
Lithgow - Mudgee	85+	6	58
Orange	15-19		171
Orange	15-19	0	1627
Orange	15-19	1	24
Orange	20-24		124
Orange	20-24	0	1208
Orange	20-24	1	175
Orange	20-24	2	73
Orange	20-24	3	8
Orange	25-29		124
Orange	25-29	0	1026
Orange	25-29	1	336
Orange	25-29	2	276
Orange	25-29	3	123
Orange	25-29	4	30
Orange	25-29	5	8
Orange	25-29	6	3
Orange	30-34		125
Orange	30-34	0	614
Orange	30-34	1	373
Orange	30-34	2	533
Orange	30-34	3	268
Orange	30-34	4	94
Orange	30-34	5	25
Orange	30-34	6	12
Orange	35-39		126
Orange	35-39	0	363
Orange	35-39	1	282
Orange	35-39	2	637
Orange	35-39	3	432
Orange	35-39	4	147
Orange	35-39	5	51
Orange	35-39	6	36
Orange	40-44		104
Orange	40-44	0	221
Orange	40-44	1	195
Orange	40-44	2	634
Orange	40-44	3	425
Orange	40-44	4	164
Orange	40-44	5	48
Orange	40-44	6	33
Orange	45-49		116
Orange	45-49	0	236
Orange	45-49	1	229
Orange	45-49	2	652
Orange	45-49	3	454
Orange	45-49	4	179
Orange	45-49	5	58
Orange	45-49	6	34
Orange	50-54		111
Orange	50-54	0	234
Orange	50-54	1	188
Orange	50-54	2	655
Orange	50-54	3	442
Orange	50-54	4	191
Orange	50-54	5	58
Orange	50-54	6	39
Orange	55-59		121
Orange	55-59	0	233
Orange	55-59	1	183
Orange	55-59	2	597
Orange	55-59	3	461
Orange	55-59	4	210
Orange	55-59	5	56
Orange	55-59	6	35
Orange	60-64		96
Orange	60-64	0	225
Orange	60-64	1	177
Orange	60-64	2	609
Orange	60-64	3	470
Orange	60-64	4	224
Orange	60-64	5	63
Orange	60-64	6	24
Orange	65-69		102
Orange	65-69	0	150
Orange	65-69	1	130
Orange	65-69	2	544
Orange	65-69	3	439
Orange	65-69	4	182
Orange	65-69	5	44
Orange	65-69	6	25
Orange	70-74		134
Orange	70-74	0	139
Orange	70-74	1	116
Orange	70-74	2	563
Orange	70-74	3	418
Orange	70-74	4	201
Orange	70-74	5	51
Orange	70-74	6	37
Orange	75-79		112
Orange	75-79	0	89
Orange	75-79	1	80
Orange	75-79	2	320
Orange	75-79	3	298
Orange	75-79	4	154
Orange	75-79	5	56
Orange	75-79	6	31
Orange	80-84		91
Orange	80-84	0	53
Orange	80-84	1	33
Orange	80-84	2	174
Orange	80-84	3	199
Orange	80-84	4	119
Orange	80-84	5	59
Orange	80-84	6	48
Orange	85+		140
Orange	85+	0	64
Orange	85+	1	49
Orange	85+	2	158
Orange	85+	3	182
Orange	85+	4	137
Orange	85+	5	83
Orange	85+	6	59
Clarence Valley	15-19		144
Clarence Valley	15-19	0	1098
Clarence Valley	15-19	1	14
Clarence Valley	20-24		116
Clarence Valley	20-24	0	806
Clarence Valley	20-24	1	135
Clarence Valley	20-24	2	60
Clarence Valley	20-24	3	6
Clarence Valley	20-24	4	3
Clarence Valley	25-29		126
Clarence Valley	25-29	0	507
Clarence Valley	25-29	1	218
Clarence Valley	25-29	2	208
Clarence Valley	25-29	3	96
Clarence Valley	25-29	4	24
Clarence Valley	25-29	5	5
Clarence Valley	30-34		129
Clarence Valley	30-34	0	330
Clarence Valley	30-34	1	240
Clarence Valley	30-34	2	353
Clarence Valley	30-34	3	193
Clarence Valley	30-34	4	84
Clarence Valley	30-34	5	24
Clarence Valley	30-34	6	8
Clarence Valley	35-39		141
Clarence Valley	35-39	0	198
Clarence Valley	35-39	1	170
Clarence Valley	35-39	2	377
Clarence Valley	35-39	3	250
Clarence Valley	35-39	4	106
Clarence Valley	35-39	5	29
Clarence Valley	35-39	6	32
Clarence Valley	40-44		125
Clarence Valley	40-44	0	158
Clarence Valley	40-44	1	159
Clarence Valley	40-44	2	442
Clarence Valley	40-44	3	282
Clarence Valley	40-44	4	126
Clarence Valley	40-44	5	36
Clarence Valley	40-44	6	24
Clarence Valley	45-49		131
Clarence Valley	45-49	0	202
Clarence Valley	45-49	1	176
Clarence Valley	45-49	2	519
Clarence Valley	45-49	3	333
Clarence Valley	45-49	4	122
Clarence Valley	45-49	5	52
Clarence Valley	45-49	6	43
Clarence Valley	50-54		126
Clarence Valley	50-54	0	219
Clarence Valley	50-54	1	200
Clarence Valley	50-54	2	548
Clarence Valley	50-54	3	364
Clarence Valley	50-54	4	185
Clarence Valley	50-54	5	61
Clarence Valley	50-54	6	54
Clarence Valley	55-59		140
Clarence Valley	55-59	0	275
Clarence Valley	55-59	1	196
Clarence Valley	55-59	2	638
Clarence Valley	55-59	3	446
Clarence Valley	55-59	4	216
Clarence Valley	55-59	5	54
Clarence Valley	55-59	6	31
Clarence Valley	60-64		134
Clarence Valley	60-64	0	283
Clarence Valley	60-64	1	197
Clarence Valley	60-64	2	758
Clarence Valley	60-64	3	529
Clarence Valley	60-64	4	223
Clarence Valley	60-64	5	61
Clarence Valley	60-64	6	37
Clarence Valley	65-69		155
Clarence Valley	65-69	0	262
Clarence Valley	65-69	1	188
Clarence Valley	65-69	2	706
Clarence Valley	65-69	3	538
Clarence Valley	65-69	4	226
Clarence Valley	65-69	5	54
Clarence Valley	65-69	6	22
Clarence Valley	70-74		143
Clarence Valley	70-74	0	180
Clarence Valley	70-74	1	147
Clarence Valley	70-74	2	677
Clarence Valley	70-74	3	489
Clarence Valley	70-74	4	209
Clarence Valley	70-74	5	57
Clarence Valley	70-74	6	23
Clarence Valley	75-79		107
Clarence Valley	75-79	0	133
Clarence Valley	75-79	1	99
Clarence Valley	75-79	2	503
Clarence Valley	75-79	3	338
Clarence Valley	75-79	4	168
Clarence Valley	75-79	5	60
Clarence Valley	75-79	6	29
Clarence Valley	80-84		107
Clarence Valley	80-84	0	84
Clarence Valley	80-84	1	52
Clarence Valley	80-84	2	232
Clarence Valley	80-84	3	218
Clarence Valley	80-84	4	147
Clarence Valley	80-84	5	61
Clarence Valley	80-84	6	53
Clarence Valley	85+		106
Clarence Valley	85+	0	84
Clarence Valley	85+	1	72
Clarence Valley	85+	2	243
Clarence Valley	85+	3	230
Clarence Valley	85+	4	188
Clarence Valley	85+	5	79
Clarence Valley	85+	6	77
Coffs Harbour	15-19		287
Coffs Harbour	15-19	0	2280
Coffs Harbour	15-19	1	23
Coffs Harbour	15-19	2	7
Coffs Harbour	20-24		186
Coffs Harbour	20-24	0	1525
Coffs Harbour	20-24	1	160
Coffs Harbour	20-24	2	74
Coffs Harbour	20-24	3	11
Coffs Harbour	25-29		216
Coffs Harbour	25-29	0	1351
Coffs Harbour	25-29	1	404
Coffs Harbour	25-29	2	303
Coffs Harbour	25-29	3	90
Coffs Harbour	25-29	4	29
Coffs Harbour	25-29	5	17
Coffs Harbour	25-29	6	4
Coffs Harbour	30-34		212
Coffs Harbour	30-34	0	837
Coffs Harbour	30-34	1	509
Coffs Harbour	30-34	2	707
Coffs Harbour	30-34	3	286
Coffs Harbour	30-34	4	101
Coffs Harbour	30-34	5	23
Coffs Harbour	30-34	6	11
Coffs Harbour	35-39		195
Coffs Harbour	35-39	0	504
Coffs Harbour	35-39	1	435
Coffs Harbour	35-39	2	949
Coffs Harbour	35-39	3	482
Coffs Harbour	35-39	4	186
Coffs Harbour	35-39	5	48
Coffs Harbour	35-39	6	31
Coffs Harbour	40-44		178
Coffs Harbour	40-44	0	411
Coffs Harbour	40-44	1	365
Coffs Harbour	40-44	2	949
Coffs Harbour	40-44	3	565
Coffs Harbour	40-44	4	180
Coffs Harbour	40-44	5	60
Coffs Harbour	40-44	6	40
Coffs Harbour	45-49		185
Coffs Harbour	45-49	0	405
Coffs Harbour	45-49	1	363
Coffs Harbour	45-49	2	1096
Coffs Harbour	45-49	3	591
Coffs Harbour	45-49	4	260
Coffs Harbour	45-49	5	67
Coffs Harbour	45-49	6	49
Coffs Harbour	50-54		176
Coffs Harbour	50-54	0	401
Coffs Harbour	50-54	1	409
Coffs Harbour	50-54	2	1111
Coffs Harbour	50-54	3	655
Coffs Harbour	50-54	4	232
Coffs Harbour	50-54	5	83
Coffs Harbour	50-54	6	52
Coffs Harbour	55-59		191
Coffs Harbour	55-59	0	479
Coffs Harbour	55-59	1	399
Coffs Harbour	55-59	2	1107
Coffs Harbour	55-59	3	719
Coffs Harbour	55-59	4	279
Coffs Harbour	55-59	5	76
Coffs Harbour	55-59	6	53
Coffs Harbour	60-64		181
Coffs Harbour	60-64	0	484
Coffs Harbour	60-64	1	376
Coffs Harbour	60-64	2	1200
Coffs Harbour	60-64	3	811
Coffs Harbour	60-64	4	340
Coffs Harbour	60-64	5	100
Coffs Harbour	60-64	6	53
Coffs Harbour	65-69		187
Coffs Harbour	65-69	0	416
Coffs Harbour	65-69	1	345
Coffs Harbour	65-69	2	1125
Coffs Harbour	65-69	3	821
Coffs Harbour	65-69	4	323
Coffs Harbour	65-69	5	76
Coffs Harbour	65-69	6	51
Coffs Harbour	70-74		204
Coffs Harbour	70-74	0	307
Coffs Harbour	70-74	1	278
Coffs Harbour	70-74	2	1067
Coffs Harbour	70-74	3	718
Coffs Harbour	70-74	4	261
Coffs Harbour	70-74	5	97
Coffs Harbour	70-74	6	45
Coffs Harbour	75-79		201
Coffs Harbour	75-79	0	175
Coffs Harbour	75-79	1	162
Coffs Harbour	75-79	2	652
Coffs Harbour	75-79	3	556
Coffs Harbour	75-79	4	245
Coffs Harbour	75-79	5	80
Coffs Harbour	75-79	6	35
Coffs Harbour	80-84		179
Coffs Harbour	80-84	0	110
Coffs Harbour	80-84	1	95
Coffs Harbour	80-84	2	398
Coffs Harbour	80-84	3	370
Coffs Harbour	80-84	4	246
Coffs Harbour	80-84	5	81
Coffs Harbour	80-84	6	59
Coffs Harbour	85+		333
Coffs Harbour	85+	0	90
Coffs Harbour	85+	1	102
Coffs Harbour	85+	2	344
Coffs Harbour	85+	3	351
Coffs Harbour	85+	4	226
Coffs Harbour	85+	5	105
Coffs Harbour	85+	6	85
Bourke - Cobar - Coonamble	15-19		133
Bourke - Cobar - Coonamble	15-19	0	439
Bourke - Cobar - Coonamble	15-19	1	13
Bourke - Cobar - Coonamble	20-24		119
Bourke - Cobar - Coonamble	20-24	0	327
Bourke - Cobar - Coonamble	20-24	1	58
Bourke - Cobar - Coonamble	20-24	2	27
Bourke - Cobar - Coonamble	20-24	3	13
Bourke - Cobar - Coonamble	20-24	4	5
Bourke - Cobar - Coonamble	25-29		115
Bourke - Cobar - Coonamble	25-29	0	298
Bourke - Cobar - Coonamble	25-29	1	107
Bourke - Cobar - Coonamble	25-29	2	114
Bourke - Cobar - Coonamble	25-29	3	55
Bourke - Cobar - Coonamble	25-29	4	26
Bourke - Cobar - Coonamble	25-29	6	4
Bourke - Cobar - Coonamble	30-34		131
Bourke - Cobar - Coonamble	30-34	0	182
Bourke - Cobar - Coonamble	30-34	1	131
Bourke - Cobar - Coonamble	30-34	2	158
Bourke - Cobar - Coonamble	30-34	3	97
Bourke - Cobar - Coonamble	30-34	4	42
Bourke - Cobar - Coonamble	30-34	5	13
Bourke - Cobar - Coonamble	30-34	6	13
Bourke - Cobar - Coonamble	35-39		134
Bourke - Cobar - Coonamble	35-39	0	80
Bourke - Cobar - Coonamble	35-39	1	61
Bourke - Cobar - Coonamble	35-39	2	167
Bourke - Cobar - Coonamble	35-39	3	113
Bourke - Cobar - Coonamble	35-39	4	47
Bourke - Cobar - Coonamble	35-39	5	19
Bourke - Cobar - Coonamble	35-39	6	17
Bourke - Cobar - Coonamble	40-44		104
Bourke - Cobar - Coonamble	40-44	0	71
Bourke - Cobar - Coonamble	40-44	1	42
Bourke - Cobar - Coonamble	40-44	2	105
Bourke - Cobar - Coonamble	40-44	3	118
Bourke - Cobar - Coonamble	40-44	4	52
Bourke - Cobar - Coonamble	40-44	5	23
Bourke - Cobar - Coonamble	40-44	6	19
Bourke - Cobar - Coonamble	45-49		105
Bourke - Cobar - Coonamble	45-49	0	65
Bourke - Cobar - Coonamble	45-49	1	51
Bourke - Cobar - Coonamble	45-49	2	145
Bourke - Cobar - Coonamble	45-49	3	118
Bourke - Cobar - Coonamble	45-49	4	75
Bourke - Cobar - Coonamble	45-49	5	30
Bourke - Cobar - Coonamble	45-49	6	25
Bourke - Cobar - Coonamble	50-54		139
Bourke - Cobar - Coonamble	50-54	0	67
Bourke - Cobar - Coonamble	50-54	1	58
Bourke - Cobar - Coonamble	50-54	2	162
Bourke - Cobar - Coonamble	50-54	3	138
Bourke - Cobar - Coonamble	50-54	4	95
Bourke - Cobar - Coonamble	50-54	5	31
Bourke - Cobar - Coonamble	50-54	6	31
Bourke - Cobar - Coonamble	55-59		119
Bourke - Cobar - Coonamble	55-59	0	65
Bourke - Cobar - Coonamble	55-59	1	64
Bourke - Cobar - Coonamble	55-59	2	193
Bourke - Cobar - Coonamble	55-59	3	170
Bourke - Cobar - Coonamble	55-59	4	83
Bourke - Cobar - Coonamble	55-59	5	22
Bourke - Cobar - Coonamble	55-59	6	19
Bourke - Cobar - Coonamble	60-64		129
Bourke - Cobar - Coonamble	60-64	0	65
Bourke - Cobar - Coonamble	60-64	1	62
Bourke - Cobar - Coonamble	60-64	2	205
Bourke - Cobar - Coonamble	60-64	3	160
Bourke - Cobar - Coonamble	60-64	4	69
Bourke - Cobar - Coonamble	60-64	5	28
Bourke - Cobar - Coonamble	60-64	6	27
Bourke - Cobar - Coonamble	65-69		98
Bourke - Cobar - Coonamble	65-69	0	44
Bourke - Cobar - Coonamble	65-69	1	29
Bourke - Cobar - Coonamble	65-69	2	145
Bourke - Cobar - Coonamble	65-69	3	120
Bourke - Cobar - Coonamble	65-69	4	57
Bourke - Cobar - Coonamble	65-69	5	35
Bourke - Cobar - Coonamble	65-69	6	12
Bourke - Cobar - Coonamble	70-74		100
Bourke - Cobar - Coonamble	70-74	0	43
Bourke - Cobar - Coonamble	70-74	1	25
Bourke - Cobar - Coonamble	70-74	2	138
Bourke - Cobar - Coonamble	70-74	3	109
Bourke - Cobar - Coonamble	70-74	4	64
Bourke - Cobar - Coonamble	70-74	5	20
Bourke - Cobar - Coonamble	70-74	6	21
Bourke - Cobar - Coonamble	75-79		84
Bourke - Cobar - Coonamble	75-79	0	27
Bourke - Cobar - Coonamble	75-79	1	18
Bourke - Cobar - Coonamble	75-79	2	80
Bourke - Cobar - Coonamble	75-79	3	70
Bourke - Cobar - Coonamble	75-79	4	70
Bourke - Cobar - Coonamble	75-79	5	29
Bourke - Cobar - Coonamble	75-79	6	21
Bourke - Cobar - Coonamble	80-84		74
Bourke - Cobar - Coonamble	80-84	0	18
Bourke - Cobar - Coonamble	80-84	1	7
Bourke - Cobar - Coonamble	80-84	2	42
Bourke - Cobar - Coonamble	80-84	3	70
Bourke - Cobar - Coonamble	80-84	4	40
Bourke - Cobar - Coonamble	80-84	5	22
Bourke - Cobar - Coonamble	80-84	6	24
Bourke - Cobar - Coonamble	85+		76
Bourke - Cobar - Coonamble	85+	0	11
Bourke - Cobar - Coonamble	85+	1	15
Bourke - Cobar - Coonamble	85+	2	42
Bourke - Cobar - Coonamble	85+	3	42
Bourke - Cobar - Coonamble	85+	4	48
Bourke - Cobar - Coonamble	85+	5	15
Bourke - Cobar - Coonamble	85+	6	30
Broken Hill and Far West	15-19		65
Broken Hill and Far West	15-19	0	446
Broken Hill and Far West	15-19	1	8
Broken Hill and Far West	20-24		67
Broken Hill and Far West	20-24	0	334
Broken Hill and Far West	20-24	1	55
Broken Hill and Far West	20-24	2	21
Broken Hill and Far West	20-24	3	4
Broken Hill and Far West	25-29		63
Broken Hill and Far West	25-29	0	322
Broken Hill and Far West	25-29	1	111
Broken Hill and Far West	25-29	2	94
Broken Hill and Far West	25-29	3	40
Broken Hill and Far West	25-29	4	13
Broken Hill and Far West	25-29	5	3
Broken Hill and Far West	30-34		72
Broken Hill and Far West	30-34	0	180
Broken Hill and Far West	30-34	1	114
Broken Hill and Far West	30-34	2	172
Broken Hill and Far West	30-34	3	73
Broken Hill and Far West	30-34	4	19
Broken Hill and Far West	30-34	5	3
Broken Hill and Far West	30-34	6	7
Broken Hill and Far West	35-39		67
Broken Hill and Far West	35-39	0	103
Broken Hill and Far West	35-39	1	81
Broken Hill and Far West	35-39	2	153
Broken Hill and Far West	35-39	3	103
Broken Hill and Far West	35-39	4	52
Broken Hill and Far West	35-39	5	11
Broken Hill and Far West	35-39	6	11
Broken Hill and Far West	40-44		63
Broken Hill and Far West	40-44	0	68
Broken Hill and Far West	40-44	1	66
Broken Hill and Far West	40-44	2	156
Broken Hill and Far West	40-44	3	91
Broken Hill and Far West	40-44	4	56
Broken Hill and Far West	40-44	5	19
Broken Hill and Far West	40-44	6	22
Broken Hill and Far West	45-49		58
Broken Hill and Far West	45-49	0	78
Broken Hill and Far West	45-49	1	67
Broken Hill and Far West	45-49	2	176
Broken Hill and Far West	45-49	3	99
Broken Hill and Far West	45-49	4	61
Broken Hill and Far West	45-49	5	9
Broken Hill and Far West	45-49	6	19
Broken Hill and Far West	50-54		45
Broken Hill and Far West	50-54	0	76
Broken Hill and Far West	50-54	1	72
Broken Hill and Far West	50-54	2	190
Broken Hill and Far West	50-54	3	128
Broken Hill and Far West	50-54	4	49
Broken Hill and Far West	50-54	5	19
Broken Hill and Far West	50-54	6	18
Broken Hill and Far West	55-59		61
Broken Hill and Far West	55-59	0	100
Broken Hill and Far West	55-59	1	73
Broken Hill and Far West	55-59	2	238
Broken Hill and Far West	55-59	3	149
Broken Hill and Far West	55-59	4	54
Broken Hill and Far West	55-59	5	18
Broken Hill and Far West	55-59	6	11
Broken Hill and Far West	60-64		50
Broken Hill and Far West	60-64	0	78
Broken Hill and Far West	60-64	1	67
Broken Hill and Far West	60-64	2	293
Broken Hill and Far West	60-64	3	175
Broken Hill and Far West	60-64	4	78
Broken Hill and Far West	60-64	5	19
Broken Hill and Far West	60-64	6	7
Broken Hill and Far West	65-69		52
Broken Hill and Far West	65-69	0	62
Broken Hill and Far West	65-69	1	56
Broken Hill and Far West	65-69	2	229
Broken Hill and Far West	65-69	3	156
Broken Hill and Far West	65-69	4	73
Broken Hill and Far West	65-69	5	19
Broken Hill and Far West	70-74		51
Broken Hill and Far West	70-74	0	42
Broken Hill and Far West	70-74	1	35
Broken Hill and Far West	70-74	2	219
Broken Hill and Far West	70-74	3	129
Broken Hill and Far West	70-74	4	62
Broken Hill and Far West	70-74	5	14
Broken Hill and Far West	70-74	6	17
Broken Hill and Far West	75-79		56
Broken Hill and Far West	75-79	0	27
Broken Hill and Far West	75-79	1	27
Broken Hill and Far West	75-79	2	163
Broken Hill and Far West	75-79	3	110
Broken Hill and Far West	75-79	4	38
Broken Hill and Far West	75-79	5	18
Broken Hill and Far West	75-79	6	12
Broken Hill and Far West	80-84		55
Broken Hill and Far West	80-84	0	17
Broken Hill and Far West	80-84	1	9
Broken Hill and Far West	80-84	2	68
Broken Hill and Far West	80-84	3	87
Broken Hill and Far West	80-84	4	52
Broken Hill and Far West	80-84	5	32
Broken Hill and Far West	80-84	6	15
Broken Hill and Far West	85+		96
Broken Hill and Far West	85+	0	16
Broken Hill and Far West	85+	1	16
Broken Hill and Far West	85+	2	73
Broken Hill and Far West	85+	3	83
Broken Hill and Far West	85+	4	72
Broken Hill and Far West	85+	5	26
Broken Hill and Far West	85+	6	25
Dubbo	15-19		271
Dubbo	15-19	0	1719
Dubbo	15-19	1	26
Dubbo	15-19	2	7
Dubbo	20-24		219
Dubbo	20-24	0	1337
Dubbo	20-24	1	250
Dubbo	20-24	2	82
Dubbo	20-24	3	21
Dubbo	20-24	4	3
Dubbo	20-24	5	3
Dubbo	25-29		289
Dubbo	25-29	0	1261
Dubbo	25-29	1	443
Dubbo	25-29	2	385
Dubbo	25-29	3	161
Dubbo	25-29	4	49
Dubbo	25-29	5	15
Dubbo	25-29	6	10
Dubbo	30-34		248
Dubbo	30-34	0	696
Dubbo	30-34	1	489
Dubbo	30-34	2	611
Dubbo	30-34	3	330
Dubbo	30-34	4	109
Dubbo	30-34	5	23
Dubbo	30-34	6	19
Dubbo	35-39		253
Dubbo	35-39	0	319
Dubbo	35-39	1	299
Dubbo	35-39	2	701
Dubbo	35-39	3	436
Dubbo	35-39	4	199
Dubbo	35-39	5	54
Dubbo	35-39	6	34
Dubbo	40-44		237
Dubbo	40-44	0	244
Dubbo	40-44	1	213
Dubbo	40-44	2	597
Dubbo	40-44	3	452
Dubbo	40-44	4	218
Dubbo	40-44	5	57
Dubbo	40-44	6	57
Dubbo	45-49		201
Dubbo	45-49	0	222
Dubbo	45-49	1	197
Dubbo	45-49	2	604
Dubbo	45-49	3	473
Dubbo	45-49	4	214
Dubbo	45-49	5	87
Dubbo	45-49	6	65
Dubbo	50-54		227
