SA3_NAME16	DwellingStructure	DwellingSubtype	NumberBedrooms.min	occupied_private_dwellings
Wagga Wagga	Separate house		1	308
Wagga Wagga	Separate house		2	2866
Wagga Wagga	Separate house		3	14153
Wagga Wagga	Separate house		4	11778
Wagga Wagga	Separate house		5	2179
Wagga Wagga	Separate house		6	425
Shoalhaven				74
Shoalhaven			0	9
Shoalhaven			1	49
Shoalhaven			2	84
Shoalhaven			3	24
Shoalhaven			4	11
Shoalhaven		1 storey		64
Shoalhaven		1 storey	0	4
Shoalhaven		1 storey	1	220
Shoalhaven		1 storey	2	1487
Shoalhaven		1 storey	3	757
Shoalhaven		1 storey	4	72
Shoalhaven		1 storey	5	13
Shoalhaven		1 storey	6	9
Shoalhaven		2 storeys or more		17
Shoalhaven		2 storeys or more	1	113
Shoalhaven		2 storeys or more	2	396
Shoalhaven		2 storeys or more	3	283
Shoalhaven		2 storeys or more	4	25
Shoalhaven		2 storeys or more	5	7
Shoalhaven	(Other)			40
Shoalhaven	(Other)		0	17
Shoalhaven	(Other)		1	191
Shoalhaven	(Other)		2	459
Shoalhaven	(Other)		3	104
Shoalhaven	(Other)		4	27
Shoalhaven	(Other)		5	4
Shoalhaven	Flat/apartment	1 or 2 storey block		23
Shoalhaven	Flat/apartment	1 or 2 storey block	0	11
Shoalhaven	Flat/apartment	1 or 2 storey block	1	157
Shoalhaven	Flat/apartment	1 or 2 storey block	2	299
Shoalhaven	Flat/apartment	1 or 2 storey block	3	181
Shoalhaven	Flat/apartment	1 or 2 storey block	4	21
Shoalhaven	Flat/apartment	1 or 2 storey block	5	4
Shoalhaven	Flat/apartment	1 or 2 storey block	6	4
Shoalhaven	Flat/apartment	3 storey block	2	14
Shoalhaven	Flat/apartment	3 storey block	3	14
Shoalhaven	Flat/apartment	4-8 storey block	2	3
Shoalhaven	Flat/apartment	4-8 storey block	3	9
Shoalhaven	Flat/apartment	Attached to a house		6
Shoalhaven	Flat/apartment	Attached to a house	1	23
Shoalhaven	Flat/apartment	Attached to a house	2	36
Shoalhaven	Flat/apartment	Attached to a house	3	29
Shoalhaven	Flat/apartment	Attached to a house	4	14
Shoalhaven	Flat/apartment	Attached to a house	5	4
Shoalhaven	Flat/apartment	Attached to a house	6	3
Shoalhaven	Separate house			478
Shoalhaven	Separate house		0	86
Shoalhaven	Separate house		1	561
Shoalhaven	Separate house		2	4051
Shoalhaven	Separate house		3	16104
Shoalhaven	Separate house		4	12871
Shoalhaven	Separate house		5	2465
Shoalhaven	Separate house		6	546
Southern Highlands				3
Southern Highlands			1	7
Southern Highlands			2	11
Southern Highlands			3	13
Southern Highlands			4	8
Southern Highlands		1 storey		25
Southern Highlands		1 storey	0	3
Southern Highlands		1 storey	1	105
Southern Highlands		1 storey	2	514
Southern Highlands		1 storey	3	265
Southern Highlands		1 storey	4	28
Southern Highlands		1 storey	6	6
Southern Highlands		2 storeys or more	1	6
Southern Highlands		2 storeys or more	2	112
Southern Highlands		2 storeys or more	3	199
Southern Highlands		2 storeys or more	4	21
Southern Highlands	(Other)			6
Southern Highlands	(Other)		0	8
Southern Highlands	(Other)		1	46
Southern Highlands	(Other)		2	56
Southern Highlands	(Other)		3	24
Southern Highlands	(Other)		4	6
Southern Highlands	(Other)		5	5
Southern Highlands	Flat/apartment	1 or 2 storey block		12
Southern Highlands	Flat/apartment	1 or 2 storey block	0	5
Southern Highlands	Flat/apartment	1 or 2 storey block	1	95
Southern Highlands	Flat/apartment	1 or 2 storey block	2	218
Southern Highlands	Flat/apartment	1 or 2 storey block	3	52
Southern Highlands	Flat/apartment	1 or 2 storey block	4	10
Southern Highlands	Flat/apartment	1 or 2 storey block	5	5
Southern Highlands	Flat/apartment	3 storey block	1	3
Southern Highlands	Flat/apartment	3 storey block	2	12
Southern Highlands	Flat/apartment	3 storey block	4	3
Southern Highlands	Flat/apartment	Attached to a house	1	12
Southern Highlands	Flat/apartment	Attached to a house	2	12
Southern Highlands	Flat/apartment	Attached to a house	3	10
Southern Highlands	Flat/apartment	Attached to a house	4	14
Southern Highlands	Flat/apartment	Attached to a house	5	6
Southern Highlands	Flat/apartment	Attached to a house	6	3
Southern Highlands	Separate house			211
Southern Highlands	Separate house		0	42
Southern Highlands	Separate house		1	295
Southern Highlands	Separate house		2	1435
Southern Highlands	Separate house		3	6720
Southern Highlands	Separate house		4	7352
Southern Highlands	Separate house		5	1731
Southern Highlands	Separate house		6	466
Baulkham Hills				8
Baulkham Hills			0	3
Baulkham Hills			1	8
Baulkham Hills			2	11
Baulkham Hills			3	23
Baulkham Hills			4	14
Baulkham Hills			5	6
Baulkham Hills			6	3
Baulkham Hills		1 storey		21
Baulkham Hills		1 storey	1	76
Baulkham Hills		1 storey	2	497
Baulkham Hills		1 storey	3	468
Baulkham Hills		1 storey	4	29
Baulkham Hills		1 storey	5	4
Baulkham Hills		2 storeys or more		34
Baulkham Hills		2 storeys or more	0	5
Baulkham Hills		2 storeys or more	1	71
Baulkham Hills		2 storeys or more	2	693
Baulkham Hills		2 storeys or more	3	3050
Baulkham Hills		2 storeys or more	4	786
Baulkham Hills		2 storeys or more	5	65
Baulkham Hills		2 storeys or more	6	11
Baulkham Hills	(Other)		3	4
Baulkham Hills	Flat/apartment		0	7
Baulkham Hills	Flat/apartment	1 or 2 storey block		26
Baulkham Hills	Flat/apartment	1 or 2 storey block	0	3
Baulkham Hills	Flat/apartment	1 or 2 storey block	1	156
Baulkham Hills	Flat/apartment	1 or 2 storey block	2	429
Baulkham Hills	Flat/apartment	1 or 2 storey block	3	300
Baulkham Hills	Flat/apartment	1 or 2 storey block	4	11
Baulkham Hills	Flat/apartment	3 storey block		9
Baulkham Hills	Flat/apartment	3 storey block	1	71
Baulkham Hills	Flat/apartment	3 storey block	2	617
Baulkham Hills	Flat/apartment	3 storey block	3	305
Baulkham Hills	Flat/apartment	4-8 storey block		18
Baulkham Hills	Flat/apartment	4-8 storey block	0	3
Baulkham Hills	Flat/apartment	4-8 storey block	1	384
Baulkham Hills	Flat/apartment	4-8 storey block	2	1126
Baulkham Hills	Flat/apartment	4-8 storey block	3	392
Baulkham Hills	Flat/apartment	4-8 storey block	4	15
Baulkham Hills	Flat/apartment	9 or more storey block		6
Baulkham Hills	Flat/apartment	9 or more storey block	1	178
Baulkham Hills	Flat/apartment	9 or more storey block	2	583
Baulkham Hills	Flat/apartment	9 or more storey block	3	131
Baulkham Hills	Flat/apartment	9 or more storey block	4	5
Baulkham Hills	Flat/apartment	Attached to a house		6
Baulkham Hills	Flat/apartment	Attached to a house	1	18
Baulkham Hills	Flat/apartment	Attached to a house	2	53
Baulkham Hills	Flat/apartment	Attached to a house	3	23
Baulkham Hills	Flat/apartment	Attached to a house	4	27
Baulkham Hills	Flat/apartment	Attached to a house	5	9
Baulkham Hills	Flat/apartment	Attached to a house	6	3
Baulkham Hills	Separate house			265
Baulkham Hills	Separate house		0	17
Baulkham Hills	Separate house		1	165
Baulkham Hills	Separate house		2	886
Baulkham Hills	Separate house		3	6631
Baulkham Hills	Separate house		4	20890
Baulkham Hills	Separate house		5	8081
Baulkham Hills	Separate house		6	1546
Dural - Wisemans Ferry				3
Dural - Wisemans Ferry			1	13
Dural - Wisemans Ferry			2	17
Dural - Wisemans Ferry			3	9
Dural - Wisemans Ferry			5	5
Dural - Wisemans Ferry		1 storey		4
Dural - Wisemans Ferry		1 storey	1	20
Dural - Wisemans Ferry		1 storey	2	76
Dural - Wisemans Ferry		1 storey	3	32
Dural - Wisemans Ferry		1 storey	4	9
Dural - Wisemans Ferry		1 storey	6	3
Dural - Wisemans Ferry		2 storeys or more		3
Dural - Wisemans Ferry		2 storeys or more	2	8
Dural - Wisemans Ferry		2 storeys or more	3	172
Dural - Wisemans Ferry		2 storeys or more	4	25
Dural - Wisemans Ferry		2 storeys or more	6	3
Dural - Wisemans Ferry	(Other)		0	5
Dural - Wisemans Ferry	(Other)		1	15
Dural - Wisemans Ferry	(Other)		2	35
Dural - Wisemans Ferry	(Other)		3	10
Dural - Wisemans Ferry	(Other)		4	4
Dural - Wisemans Ferry	(Other)		5	4
Dural - Wisemans Ferry	(Other)		6	6
Dural - Wisemans Ferry	Flat/apartment	1 or 2 storey block		7
Dural - Wisemans Ferry	Flat/apartment	1 or 2 storey block	1	37
Dural - Wisemans Ferry	Flat/apartment	1 or 2 storey block	2	151
Dural - Wisemans Ferry	Flat/apartment	1 or 2 storey block	3	21
Dural - Wisemans Ferry	Flat/apartment	3 storey block	2	14
Dural - Wisemans Ferry	Flat/apartment	4-8 storey block		3
Dural - Wisemans Ferry	Flat/apartment	4-8 storey block	2	53
Dural - Wisemans Ferry	Flat/apartment	4-8 storey block	3	3
Dural - Wisemans Ferry	Flat/apartment	Attached to a house		5
Dural - Wisemans Ferry	Flat/apartment	Attached to a house	1	15
Dural - Wisemans Ferry	Flat/apartment	Attached to a house	2	19
Dural - Wisemans Ferry	Flat/apartment	Attached to a house	3	7
Dural - Wisemans Ferry	Flat/apartment	Attached to a house	4	4
Dural - Wisemans Ferry	Flat/apartment	Attached to a house	5	6
Dural - Wisemans Ferry	Separate house			74
Dural - Wisemans Ferry	Separate house		0	18
Dural - Wisemans Ferry	Separate house		1	134
Dural - Wisemans Ferry	Separate house		2	395
Dural - Wisemans Ferry	Separate house		3	1468
Dural - Wisemans Ferry	Separate house		4	3239
Dural - Wisemans Ferry	Separate house		5	1577
Dural - Wisemans Ferry	Separate house		6	853
Hawkesbury			1	5
Hawkesbury			2	4
Hawkesbury			3	4
Hawkesbury			4	8
Hawkesbury			5	4
Hawkesbury		1 storey	1	9
Hawkesbury		1 storey	4	3
Hawkesbury		2 storeys or more	3	7
Hawkesbury		2 storeys or more	6	3
Hawkesbury	(Other)		0	8
Hawkesbury	(Other)		1	17
Hawkesbury	(Other)		2	6
Hawkesbury	(Other)		3	5
Hawkesbury	(Other)		4	5
Hawkesbury	Flat/apartment	1 or 2 storey block	1	5
Hawkesbury	Flat/apartment	1 or 2 storey block	2	5
Hawkesbury	Flat/apartment	1 or 2 storey block	3	3
Hawkesbury	Flat/apartment	1 or 2 storey block	4	4
Hawkesbury	Flat/apartment	Attached to a house	1	4
Hawkesbury	Flat/apartment	Attached to a house	2	4
Hawkesbury	Flat/apartment	Attached to a house	3	4
Hawkesbury	Flat/apartment	Attached to a house	4	3
Hawkesbury	Flat/apartment	Attached to a house	6	3
Hawkesbury	Separate house			96
Hawkesbury	Separate house		0	24
Hawkesbury	Separate house		1	161
Hawkesbury	Separate house		2	633
Hawkesbury	Separate house		3	2657
Hawkesbury	Separate house		4	3005
Hawkesbury	Separate house		5	1032
Hawkesbury	Separate house		6	415
Rouse Hill - McGraths Hill			2	5
Rouse Hill - McGraths Hill			3	3
Rouse Hill - McGraths Hill			4	12
Rouse Hill - McGraths Hill			5	3
Rouse Hill - McGraths Hill			6	3
Rouse Hill - McGraths Hill		1 storey	2	9
Rouse Hill - McGraths Hill		1 storey	3	11
Rouse Hill - McGraths Hill		1 storey	4	18
Rouse Hill - McGraths Hill		1 storey	5	5
Rouse Hill - McGraths Hill		1 storey	6	4
Rouse Hill - McGraths Hill		2 storeys or more		3
Rouse Hill - McGraths Hill		2 storeys or more	1	6
Rouse Hill - McGraths Hill		2 storeys or more	2	91
Rouse Hill - McGraths Hill		2 storeys or more	3	232
Rouse Hill - McGraths Hill		2 storeys or more	4	326
Rouse Hill - McGraths Hill		2 storeys or more	5	73
Rouse Hill - McGraths Hill		2 storeys or more	6	11
Rouse Hill - McGraths Hill	(Other)		0	16
Rouse Hill - McGraths Hill	(Other)		1	18
Rouse Hill - McGraths Hill	(Other)		2	16
Rouse Hill - McGraths Hill	(Other)		3	5
Rouse Hill - McGraths Hill	Flat/apartment		0	4
Rouse Hill - McGraths Hill	Flat/apartment	1 or 2 storey block	1	76
Rouse Hill - McGraths Hill	Flat/apartment	1 or 2 storey block	2	50
Rouse Hill - McGraths Hill	Flat/apartment	1 or 2 storey block	3	31
Rouse Hill - McGraths Hill	Flat/apartment	1 or 2 storey block	4	15
Rouse Hill - McGraths Hill	Flat/apartment	3 storey block	1	25
Rouse Hill - McGraths Hill	Flat/apartment	3 storey block	2	93
Rouse Hill - McGraths Hill	Flat/apartment	3 storey block	3	38
Rouse Hill - McGraths Hill	Flat/apartment	3 storey block	4	3
Rouse Hill - McGraths Hill	Flat/apartment	4-8 storey block		4
Rouse Hill - McGraths Hill	Flat/apartment	4-8 storey block	1	86
Rouse Hill - McGraths Hill	Flat/apartment	4-8 storey block	2	454
Rouse Hill - McGraths Hill	Flat/apartment	4-8 storey block	3	162
Rouse Hill - McGraths Hill	Flat/apartment	4-8 storey block	4	5
Rouse Hill - McGraths Hill	Flat/apartment	9 or more storey block	1	17
Rouse Hill - McGraths Hill	Flat/apartment	9 or more storey block	2	50
Rouse Hill - McGraths Hill	Flat/apartment	9 or more storey block	3	38
Rouse Hill - McGraths Hill	Flat/apartment	Attached to a house		3
Rouse Hill - McGraths Hill	Flat/apartment	Attached to a house	1	9
Rouse Hill - McGraths Hill	Flat/apartment	Attached to a house	2	17
Rouse Hill - McGraths Hill	Flat/apartment	Attached to a house	3	3
Rouse Hill - McGraths Hill	Flat/apartment	Attached to a house	4	17
Rouse Hill - McGraths Hill	Flat/apartment	Attached to a house	5	8
Rouse Hill - McGraths Hill	Separate house			108
Rouse Hill - McGraths Hill	Separate house		0	7
Rouse Hill - McGraths Hill	Separate house		1	69
Rouse Hill - McGraths Hill	Separate house		2	287
Rouse Hill - McGraths Hill	Separate house		3	1796
Rouse Hill - McGraths Hill	Separate house		4	8880
Rouse Hill - McGraths Hill	Separate house		5	3045
Rouse Hill - McGraths Hill	Separate house		6	558
Blacktown				9
Blacktown			1	18
Blacktown			2	20
Blacktown			3	12
Blacktown			4	3
Blacktown			5	5
Blacktown		1 storey		43
Blacktown		1 storey	0	21
Blacktown		1 storey	1	155
Blacktown		1 storey	2	529
Blacktown		1 storey	3	700
Blacktown		1 storey	4	167
Blacktown		1 storey	5	15
Blacktown		2 storeys or more		85
Blacktown		2 storeys or more	0	17
Blacktown		2 storeys or more	1	248
Blacktown		2 storeys or more	2	807
Blacktown		2 storeys or more	3	2646
Blacktown		2 storeys or more	4	835
Blacktown		2 storeys or more	5	70
Blacktown		2 storeys or more	6	9
Blacktown	(Other)		1	4
Blacktown	(Other)		2	20
Blacktown	(Other)		3	11
Blacktown	Flat/apartment		0	6
Blacktown	Flat/apartment	1 or 2 storey block		31
Blacktown	Flat/apartment	1 or 2 storey block	0	103
Blacktown	Flat/apartment	1 or 2 storey block	1	339
Blacktown	Flat/apartment	1 or 2 storey block	2	142
Blacktown	Flat/apartment	1 or 2 storey block	3	39
Blacktown	Flat/apartment	1 or 2 storey block	4	15
Blacktown	Flat/apartment	3 storey block		3
Blacktown	Flat/apartment	3 storey block	1	3
Blacktown	Flat/apartment	3 storey block	2	85
Blacktown	Flat/apartment	3 storey block	3	16
Blacktown	Flat/apartment	4-8 storey block		53
Blacktown	Flat/apartment	4-8 storey block	0	14
Blacktown	Flat/apartment	4-8 storey block	1	220
Blacktown	Flat/apartment	4-8 storey block	2	2414
Blacktown	Flat/apartment	4-8 storey block	3	317
Blacktown	Flat/apartment	4-8 storey block	4	33
Blacktown	Flat/apartment	9 or more storey block		7
Blacktown	Flat/apartment	9 or more storey block	1	16
Blacktown	Flat/apartment	9 or more storey block	2	146
Blacktown	Flat/apartment	9 or more storey block	3	49
Blacktown	Flat/apartment	9 or more storey block	4	3
Blacktown	Flat/apartment	Attached to a house		14
Blacktown	Flat/apartment	Attached to a house	1	28
Blacktown	Flat/apartment	Attached to a house	2	171
Blacktown	Flat/apartment	Attached to a house	3	85
Blacktown	Flat/apartment	Attached to a house	4	34
Blacktown	Flat/apartment	Attached to a house	5	7
Blacktown	Flat/apartment	Attached to a house	6	7
Blacktown	Separate house			480
Blacktown	Separate house		0	58
Blacktown	Separate house		1	415
Blacktown	Separate house		2	3226
Blacktown	Separate house		3	17125
Blacktown	Separate house		4	10866
Blacktown	Separate house		5	2746
Blacktown	Separate house		6	686
Blacktown - North				6
Blacktown - North			1	9
Blacktown - North			2	10
Blacktown - North			3	27
Blacktown - North			4	55
Blacktown - North			5	9
Blacktown - North		1 storey		8
Blacktown - North		1 storey	1	51
Blacktown - North		1 storey	2	215
Blacktown - North		1 storey	3	592
Blacktown - North		1 storey	4	297
Blacktown - North		1 storey	5	40
Blacktown - North		1 storey	6	6
Blacktown - North		2 storeys or more		29
Blacktown - North		2 storeys or more	0	7
Blacktown - North		2 storeys or more	1	39
Blacktown - North		2 storeys or more	2	345
Blacktown - North		2 storeys or more	3	1558
Blacktown - North		2 storeys or more	4	806
Blacktown - North		2 storeys or more	5	81
Blacktown - North		2 storeys or more	6	16
Blacktown - North	(Other)		1	4
Blacktown - North	(Other)		3	3
Blacktown - North	(Other)		4	16
Blacktown - North	(Other)		5	6
Blacktown - North	Flat/apartment		0	3
Blacktown - North	Flat/apartment	1 or 2 storey block	1	4
Blacktown - North	Flat/apartment	1 or 2 storey block	2	37
Blacktown - North	Flat/apartment	1 or 2 storey block	3	101
Blacktown - North	Flat/apartment	1 or 2 storey block	4	5
Blacktown - North	Flat/apartment	3 storey block	2	32
Blacktown - North	Flat/apartment	3 storey block	3	13
Blacktown - North	Flat/apartment	4-8 storey block		14
Blacktown - North	Flat/apartment	4-8 storey block	0	11
Blacktown - North	Flat/apartment	4-8 storey block	1	266
Blacktown - North	Flat/apartment	4-8 storey block	2	1332
Blacktown - North	Flat/apartment	4-8 storey block	3	271
Blacktown - North	Flat/apartment	4-8 storey block	4	4
Blacktown - North	Flat/apartment	Attached to a house		9
Blacktown - North	Flat/apartment	Attached to a house	1	8
Blacktown - North	Flat/apartment	Attached to a house	2	34
Blacktown - North	Flat/apartment	Attached to a house	3	9
Blacktown - North	Flat/apartment	Attached to a house	4	11
Blacktown - North	Flat/apartment	Attached to a house	5	9
Blacktown - North	Separate house			419
Blacktown - North	Separate house		0	31
Blacktown - North	Separate house		1	192
Blacktown - North	Separate house		2	1114
Blacktown - North	Separate house		3	6575
Blacktown - North	Separate house		4	21098
Blacktown - North	Separate house		5	5481
Blacktown - North	Separate house		6	739
Mount Druitt				3
Mount Druitt			0	3
Mount Druitt			1	3
Mount Druitt			2	11
Mount Druitt			3	9
Mount Druitt			4	4
Mount Druitt			5	3
Mount Druitt		1 storey		28
Mount Druitt		1 storey	0	8
Mount Druitt		1 storey	1	81
Mount Druitt		1 storey	2	384
Mount Druitt		1 storey	3	874
Mount Druitt		1 storey	4	87
Mount Druitt		1 storey	5	12
Mount Druitt		1 storey	6	3
Mount Druitt		2 storeys or more		55
Mount Druitt		2 storeys or more	0	6
Mount Druitt		2 storeys or more	1	135
Mount Druitt		2 storeys or more	2	261
Mount Druitt		2 storeys or more	3	1582
Mount Druitt		2 storeys or more	4	702
Mount Druitt		2 storeys or more	5	43
Mount Druitt		2 storeys or more	6	9
Mount Druitt	(Other)		1	7
Mount Druitt	(Other)		2	10
Mount Druitt	(Other)		3	16
Mount Druitt	(Other)		4	4
Mount Druitt	Flat/apartment		0	3
Mount Druitt	Flat/apartment	1 or 2 storey block		20
Mount Druitt	Flat/apartment	1 or 2 storey block	0	19
Mount Druitt	Flat/apartment	1 or 2 storey block	1	183
Mount Druitt	Flat/apartment	1 or 2 storey block	2	51
Mount Druitt	Flat/apartment	1 or 2 storey block	3	47
Mount Druitt	Flat/apartment	1 or 2 storey block	4	3
Mount Druitt	Flat/apartment	3 storey block		17
Mount Druitt	Flat/apartment	3 storey block	1	49
Mount Druitt	Flat/apartment	3 storey block	2	326
Mount Druitt	Flat/apartment	3 storey block	3	29
Mount Druitt	Flat/apartment	4-8 storey block		35
Mount Druitt	Flat/apartment	4-8 storey block	0	9
Mount Druitt	Flat/apartment	4-8 storey block	1	88
Mount Druitt	Flat/apartment	4-8 storey block	2	986
Mount Druitt	Flat/apartment	4-8 storey block	3	184
Mount Druitt	Flat/apartment	4-8 storey block	4	5
Mount Druitt	Flat/apartment	Attached to a house		11
Mount Druitt	Flat/apartment	Attached to a house	1	18
Mount Druitt	Flat/apartment	Attached to a house	2	135
Mount Druitt	Flat/apartment	Attached to a house	3	59
Mount Druitt	Flat/apartment	Attached to a house	4	25
Mount Druitt	Flat/apartment	Attached to a house	5	11
