SED_NAME16	CountryOfBirth	persons
Davidson	THA	232
Davidson	TUR	113
Davidson	TWN	516
Davidson	USA	816
Davidson	VNM	301
Davidson	WSM	4
Davidson	ZAF	2544
Davidson	ZWE	160
Drummoyne		6107
Drummoyne	AFG	33
Drummoyne	AUS	47326
Drummoyne	BGD	78
Drummoyne	BIH	66
Drummoyne	BRA	307
Drummoyne	CAN	152
Drummoyne	CHL	167
Drummoyne	CHN	6288
Drummoyne	DEU	258
Drummoyne	EGY	377
Drummoyne	FJI	192
Drummoyne	FRA	151
Drummoyne	GBR	2359
Drummoyne	GRC	589
Drummoyne	HKG	1189
Drummoyne	HRV	170
Drummoyne	IDN	408
Drummoyne	IND	1603
Drummoyne	IRL	548
Drummoyne	IRN	449
Drummoyne	IRQ	72
Drummoyne	ITA	3347
Drummoyne	JPN	184
Drummoyne	KHM	61
Drummoyne	KOR	2026
Drummoyne	LBN	508
Drummoyne	LKA	342
Drummoyne	MKD	65
Drummoyne	MLT	125
Drummoyne	MMR	62
Drummoyne	MUS	75
Drummoyne	MYS	698
Drummoyne	NLD	99
Drummoyne	NPL	227
Drummoyne	NZL	1105
Drummoyne	PAK	182
Drummoyne	PHL	815
Drummoyne	PNG	46
Drummoyne	POL	173
Drummoyne	SGP	257
Drummoyne	THA	326
Drummoyne	TUR	322
Drummoyne	TWN	257
Drummoyne	USA	396
Drummoyne	VNM	696
Drummoyne	WSM	10
Drummoyne	ZAF	487
Drummoyne	ZWE	46
Dubbo		7875
Dubbo	AFG	5
Dubbo	AUS	68002
Dubbo	BGD	166
Dubbo	BIH	10
Dubbo	BRA	16
Dubbo	CAN	60
Dubbo	CHL	29
Dubbo	CHN	215
Dubbo	DEU	150
Dubbo	EGY	19
Dubbo	FJI	102
Dubbo	FRA	47
Dubbo	GBR	1253
Dubbo	GRC	40
Dubbo	HKG	40
Dubbo	HRV	19
Dubbo	IDN	42
Dubbo	IND	844
Dubbo	IRL	86
Dubbo	IRN	29
Dubbo	IRQ	14
Dubbo	ITA	64
Dubbo	JPN	17
Dubbo	KHM	7
Dubbo	KOR	63
Dubbo	LBN	46
Dubbo	LKA	196
Dubbo	MKD	7
Dubbo	MLT	28
Dubbo	MMR	24
Dubbo	MUS	12
Dubbo	MYS	69
Dubbo	NLD	123
Dubbo	NPL	759
Dubbo	NZL	620
Dubbo	PAK	173
Dubbo	PHL	496
Dubbo	PNG	37
Dubbo	POL	26
Dubbo	SGP	24
Dubbo	THA	90
Dubbo	TUR	4
Dubbo	TWN	41
Dubbo	USA	132
Dubbo	VNM	86
Dubbo	WSM	3
Dubbo	ZAF	198
Dubbo	ZWE	120
East Hills		7077
East Hills	AFG	42
East Hills	AUS	50744
East Hills	BGD	204
East Hills	BIH	107
East Hills	BRA	125
East Hills	CAN	67
East Hills	CHL	133
East Hills	CHN	3141
East Hills	DEU	201
East Hills	EGY	914
East Hills	FJI	411
East Hills	FRA	50
East Hills	GBR	1094
East Hills	GRC	900
East Hills	HKG	671
East Hills	HRV	150
East Hills	IDN	650
East Hills	IND	1132
East Hills	IRL	194
East Hills	IRN	101
East Hills	IRQ	278
East Hills	ITA	568
East Hills	JPN	103
East Hills	KHM	67
East Hills	KOR	250
East Hills	LBN	3462
East Hills	LKA	122
East Hills	MKD	645
East Hills	MLT	158
East Hills	MMR	62
East Hills	MUS	123
East Hills	MYS	372
East Hills	NLD	57
East Hills	NPL	394
East Hills	NZL	1126
East Hills	PAK	427
East Hills	PHL	968
East Hills	PNG	37
East Hills	POL	123
East Hills	SGP	109
East Hills	THA	245
East Hills	TUR	114
East Hills	TWN	106
East Hills	USA	166
East Hills	VNM	4428
East Hills	WSM	144
East Hills	ZAF	205
East Hills	ZWE	47
Epping		3997
Epping	AFG	82
Epping	AUS	41474
Epping	BGD	289
Epping	BIH	28
Epping	BRA	107
Epping	CAN	149
Epping	CHL	90
Epping	CHN	12171
Epping	DEU	229
Epping	EGY	175
Epping	FJI	257
Epping	FRA	90
Epping	GBR	2382
Epping	GRC	86
Epping	HKG	3607
Epping	HRV	79
Epping	IDN	627
Epping	IND	6219
Epping	IRL	195
Epping	IRN	883
Epping	IRQ	70
Epping	ITA	291
Epping	JPN	234
Epping	KHM	40
Epping	KOR	3774
Epping	LBN	236
Epping	LKA	1670
Epping	MKD	18
Epping	MLT	40
Epping	MMR	100
Epping	MUS	63
Epping	MYS	1778
Epping	NLD	154
Epping	NPL	248
Epping	NZL	958
Epping	PAK	656
Epping	PHL	891
Epping	PNG	60
Epping	POL	134
Epping	SGP	641
Epping	THA	229
Epping	TUR	88
Epping	TWN	734
Epping	USA	410
Epping	VNM	656
Epping	WSM	5
Epping	ZAF	978
Epping	ZWE	76
Fairfield		14099
Fairfield	AFG	678
Fairfield	AUS	34270
Fairfield	BGD	69
Fairfield	BIH	411
Fairfield	BRA	24
Fairfield	CAN	28
Fairfield	CHL	584
Fairfield	CHN	2053
Fairfield	DEU	177
Fairfield	EGY	176
Fairfield	FJI	570
Fairfield	FRA	44
Fairfield	GBR	408
Fairfield	GRC	161
Fairfield	HKG	226
Fairfield	HRV	451
Fairfield	IDN	227
Fairfield	IND	404
Fairfield	IRL	45
Fairfield	IRN	672
Fairfield	IRQ	12662
Fairfield	ITA	765
Fairfield	JPN	23
Fairfield	KHM	2748
Fairfield	KOR	66
Fairfield	LBN	2231
Fairfield	LKA	115
Fairfield	MKD	242
Fairfield	MLT	284
Fairfield	MMR	248
Fairfield	MUS	59
Fairfield	MYS	261
Fairfield	NLD	41
Fairfield	NPL	104
Fairfield	NZL	1016
Fairfield	PAK	370
Fairfield	PHL	1110
Fairfield	PNG	7
Fairfield	POL	149
Fairfield	SGP	38
Fairfield	THA	630
Fairfield	TUR	316
Fairfield	TWN	82
Fairfield	USA	102
Fairfield	VNM	13581
Fairfield	WSM	347
Fairfield	ZAF	37
Fairfield	ZWE	10
Gosford		6025
Gosford	AFG	5
Gosford	AUS	58350
Gosford	BGD	54
Gosford	BIH	18
Gosford	BRA	161
Gosford	CAN	184
Gosford	CHL	122
Gosford	CHN	831
Gosford	DEU	321
Gosford	EGY	124
Gosford	FJI	142
Gosford	FRA	120
Gosford	GBR	4317
Gosford	GRC	111
Gosford	HKG	128
Gosford	HRV	65
Gosford	IDN	151
Gosford	IND	862
Gosford	IRL	273
Gosford	IRN	96
Gosford	IRQ	16
Gosford	ITA	240
Gosford	JPN	128
Gosford	KHM	33
Gosford	KOR	352
Gosford	LBN	61
Gosford	LKA	95
Gosford	MKD	13
Gosford	MLT	130
Gosford	MMR	28
Gosford	MUS	39
Gosford	MYS	158
Gosford	NLD	218
Gosford	NPL	299
Gosford	NZL	1570
Gosford	PAK	73
Gosford	PHL	830
Gosford	PNG	94
Gosford	POL	141
Gosford	SGP	71
Gosford	THA	304
Gosford	TUR	50
Gosford	TWN	54
Gosford	USA	380
Gosford	VNM	124
Gosford	WSM	19
Gosford	ZAF	500
Gosford	ZWE	81
Goulburn		6494
Goulburn	AFG	13
Goulburn	AUS	66506
Goulburn	BGD	49
Goulburn	BIH	17
Goulburn	BRA	48
Goulburn	CAN	133
Goulburn	CHL	53
Goulburn	CHN	253
Goulburn	DEU	310
Goulburn	EGY	41
Goulburn	FJI	98
Goulburn	FRA	56
Goulburn	GBR	3164
Goulburn	GRC	92
Goulburn	HKG	65
Goulburn	HRV	83
Goulburn	IDN	72
Goulburn	IND	385
Goulburn	IRL	154
Goulburn	IRN	40
Goulburn	IRQ	18
Goulburn	ITA	194
Goulburn	JPN	37
Goulburn	KHM	27
Goulburn	KOR	72
Goulburn	LBN	79
Goulburn	LKA	74
Goulburn	MKD	30
Goulburn	MLT	67
Goulburn	MMR	15
Goulburn	MUS	20
Goulburn	MYS	87
Goulburn	NLD	197
Goulburn	NPL	265
Goulburn	NZL	925
Goulburn	PAK	52
Goulburn	PHL	396
Goulburn	PNG	68
Goulburn	POL	62
Goulburn	SGP	46
Goulburn	THA	135
Goulburn	TUR	23
Goulburn	TWN	59
Goulburn	USA	279
Goulburn	VNM	77
Goulburn	WSM	14
Goulburn	ZAF	281
Goulburn	ZWE	46
Granville		13236
Granville	AFG	3325
Granville	AUS	41101
Granville	BGD	540
Granville	BIH	243
Granville	BRA	39
Granville	CAN	51
Granville	CHL	199
Granville	CHN	4674
Granville	DEU	124
Granville	EGY	371
Granville	FJI	909
Granville	FRA	36
Granville	GBR	544
Granville	GRC	301
Granville	HKG	455
Granville	HRV	348
Granville	IDN	389
Granville	IND	11204
Granville	IRL	95
Granville	IRN	1286
Granville	IRQ	1456
Granville	ITA	540
Granville	JPN	55
Granville	KHM	136
Granville	KOR	533
Granville	LBN	6068
Granville	LKA	1114
Granville	MKD	62
Granville	MLT	434
Granville	MMR	237
Granville	MUS	140
Granville	MYS	508
Granville	NLD	35
Granville	NPL	3975
Granville	NZL	1068
Granville	PAK	2317
Granville	PHL	2127
Granville	PNG	18
Granville	POL	126
Granville	SGP	112
Granville	THA	365
Granville	TUR	1144
Granville	TWN	211
Granville	USA	151
Granville	VNM	1308
Granville	WSM	175
Granville	ZAF	124
Granville	ZWE	75
Hawkesbury		4366
Hawkesbury	AFG	20
Hawkesbury	AUS	63862
Hawkesbury	BGD	37
Hawkesbury	BIH	16
Hawkesbury	BRA	29
Hawkesbury	CAN	87
Hawkesbury	CHL	49
Hawkesbury	CHN	385
Hawkesbury	DEU	299
Hawkesbury	EGY	62
Hawkesbury	FJI	121
Hawkesbury	FRA	52
Hawkesbury	GBR	2930
Hawkesbury	GRC	94
Hawkesbury	HKG	47
Hawkesbury	HRV	113
Hawkesbury	IDN	49
Hawkesbury	IND	606
Hawkesbury	IRL	259
Hawkesbury	IRN	85
Hawkesbury	IRQ	14
Hawkesbury	ITA	371
Hawkesbury	JPN	34
Hawkesbury	KHM	14
Hawkesbury	KOR	94
Hawkesbury	LBN	230
Hawkesbury	LKA	95
Hawkesbury	MKD	77
Hawkesbury	MLT	534
Hawkesbury	MMR	7
Hawkesbury	MUS	24
Hawkesbury	MYS	113
Hawkesbury	NLD	264
Hawkesbury	NPL	116
Hawkesbury	NZL	949
Hawkesbury	PAK	53
Hawkesbury	PHL	379
Hawkesbury	PNG	43
Hawkesbury	POL	63
Hawkesbury	SGP	56
Hawkesbury	THA	109
Hawkesbury	TUR	19
Hawkesbury	TWN	47
Hawkesbury	USA	204
Hawkesbury	VNM	84
Hawkesbury	WSM	26
Hawkesbury	ZAF	392
Hawkesbury	ZWE	37
Heathcote		3524
Heathcote	AUS	63122
Heathcote	BGD	29
Heathcote	BIH	47
Heathcote	BRA	150
Heathcote	CAN	168
Heathcote	CHL	113
Heathcote	CHN	648
Heathcote	DEU	302
Heathcote	EGY	179
Heathcote	FJI	126
Heathcote	FRA	99
Heathcote	GBR	3321
Heathcote	GRC	158
Heathcote	HKG	181
Heathcote	HRV	60
Heathcote	IDN	150
Heathcote	IND	435
Heathcote	IRL	312
Heathcote	IRN	53
Heathcote	IRQ	30
Heathcote	ITA	270
Heathcote	JPN	91
Heathcote	KHM	21
Heathcote	KOR	80
Heathcote	LBN	115
Heathcote	LKA	57
Heathcote	MKD	154
Heathcote	MLT	105
Heathcote	MMR	18
Heathcote	MUS	63
Heathcote	MYS	174
Heathcote	NLD	182
Heathcote	NPL	123
Heathcote	NZL	952
Heathcote	PAK	33
Heathcote	PHL	431
Heathcote	PNG	49
Heathcote	POL	146
Heathcote	SGP	77
Heathcote	THA	180
Heathcote	TUR	42
Heathcote	TWN	52
Heathcote	USA	336
Heathcote	VNM	161
Heathcote	WSM	12
Heathcote	ZAF	498
Heathcote	ZWE	55
Heffron		14801
Heffron	AFG	40
Heffron	AUS	52031
Heffron	BGD	847
Heffron	BIH	117
Heffron	BRA	1498
Heffron	CAN	393
Heffron	CHL	429
Heffron	CHN	10831
Heffron	DEU	461
Heffron	EGY	299
Heffron	FJI	335
Heffron	FRA	579
Heffron	GBR	5343
Heffron	GRC	1283
Heffron	HKG	1500
Heffron	HRV	150
Heffron	IDN	4267
Heffron	IND	2395
Heffron	IRL	2169
Heffron	IRN	541
Heffron	IRQ	235
Heffron	ITA	933
Heffron	JPN	514
Heffron	KHM	101
Heffron	KOR	895
Heffron	LBN	288
Heffron	LKA	319
Heffron	MKD	236
Heffron	MLT	140
Heffron	MMR	152
Heffron	MUS	113
Heffron	MYS	1599
Heffron	NLD	170
Heffron	NPL	296
Heffron	NZL	2404
Heffron	PAK	317
Heffron	PHL	1830
Heffron	PNG	63
Heffron	POL	364
Heffron	SGP	656
Heffron	THA	1194
Heffron	TUR	547
Heffron	TWN	603
Heffron	USA	910
Heffron	VNM	1271
Heffron	WSM	33
Heffron	ZAF	805
Heffron	ZWE	85
Holsworthy		9138
Holsworthy	AFG	106
Holsworthy	AUS	52298
Holsworthy	BGD	492
Holsworthy	BIH	405
Holsworthy	BRA	94
Holsworthy	CAN	61
Holsworthy	CHL	342
Holsworthy	CHN	1214
Holsworthy	DEU	210
Holsworthy	EGY	1097
Holsworthy	FJI	2296
Holsworthy	FRA	38
Holsworthy	GBR	1242
Holsworthy	GRC	577
Holsworthy	HKG	223
Holsworthy	HRV	344
Holsworthy	IDN	559
Holsworthy	IND	2504
Holsworthy	IRL	142
Holsworthy	IRN	166
Holsworthy	IRQ	3199
Holsworthy	ITA	918
Holsworthy	JPN	42
Holsworthy	KHM	331
Holsworthy	KOR	109
Holsworthy	LBN	2220
Holsworthy	LKA	254
Holsworthy	MKD	528
Holsworthy	MLT	164
Holsworthy	MMR	51
Holsworthy	MUS	185
Holsworthy	MYS	272
Holsworthy	NLD	58
Holsworthy	NPL	297
Holsworthy	NZL	1313
Holsworthy	PAK	769
Holsworthy	PHL	1578
Holsworthy	PNG	25
Holsworthy	POL	262
Holsworthy	SGP	85
Holsworthy	THA	252
Holsworthy	TUR	379
Holsworthy	TWN	62
Holsworthy	USA	191
Holsworthy	VNM	2268
Holsworthy	WSM	426
Holsworthy	ZAF	346
Holsworthy	ZWE	166
Hornsby		4460
Hornsby	AFG	99
Hornsby	AUS	51417
Hornsby	BGD	88
Hornsby	BIH	22
Hornsby	BRA	97
Hornsby	CAN	195
Hornsby	CHL	118
Hornsby	CHN	5218
Hornsby	DEU	361
Hornsby	EGY	73
Hornsby	FJI	162
Hornsby	FRA	132
Hornsby	GBR	4057
Hornsby	GRC	64
Hornsby	HKG	1015
Hornsby	HRV	55
Hornsby	IDN	299
Hornsby	IND	2906
Hornsby	IRL	252
Hornsby	IRN	968
Hornsby	IRQ	33
Hornsby	ITA	402
Hornsby	JPN	331
Hornsby	KHM	36
Hornsby	KOR	1244
Hornsby	LBN	365
Hornsby	LKA	549
Hornsby	MKD	17
Hornsby	MLT	36
Hornsby	MMR	106
Hornsby	MUS	69
Hornsby	MYS	757
Hornsby	NLD	206
Hornsby	NPL	1050
Hornsby	NZL	1220
Hornsby	PAK	273
Hornsby	PHL	1414
Hornsby	PNG	97
Hornsby	POL	265
Hornsby	SGP	316
Hornsby	THA	345
Hornsby	TUR	59
Hornsby	TWN	308
Hornsby	USA	483
Hornsby	VNM	365
Hornsby	WSM	16
Hornsby	ZAF	1037
Hornsby	ZWE	150
Keira		4950
Keira	AFG	18
Keira	AUS	63901
Keira	BGD	66
Keira	BIH	82
Keira	BRA	68
Keira	CAN	236
Keira	CHL	184
Keira	CHN	709
Keira	DEU	377
Keira	EGY	55
Keira	FJI	90
Keira	FRA	83
Keira	GBR	3798
Keira	GRC	209
Keira	HKG	71
Keira	HRV	217
Keira	IDN	120
Keira	IND	819
Keira	IRL	246
Keira	IRN	125
Keira	IRQ	125
Keira	ITA	888
Keira	JPN	93
Keira	KHM	14
Keira	KOR	104
Keira	LBN	198
Keira	LKA	133
Keira	MKD	408
Keira	MLT	47
Keira	MMR	39
Keira	MUS	17
Keira	MYS	128
Keira	NLD	335
Keira	NPL	44
Keira	NZL	938
Keira	PAK	179
Keira	PHL	345
Keira	PNG	41
Keira	POL	137
Keira	SGP	59
Keira	THA	254
Keira	TUR	176
Keira	TWN	37
Keira	USA	386
Keira	VNM	293
Keira	WSM	5
Keira	ZAF	388
Keira	ZWE	60
Kiama		4788
Kiama	AFG	7
Kiama	AUS	64569
Kiama	BGD	13
Kiama	BIH	20
Kiama	BRA	45
Kiama	CAN	165
Kiama	CHL	89
Kiama	CHN	200
Kiama	DEU	403
Kiama	EGY	54
Kiama	FJI	61
Kiama	FRA	68
Kiama	GBR	4369
Kiama	GRC	60
Kiama	HKG	48
Kiama	HRV	63
Kiama	IDN	60
Kiama	IND	285
Kiama	IRL	190
Kiama	IRN	58
Kiama	IRQ	13
Kiama	ITA	219
Kiama	JPN	29
Kiama	KHM	13
Kiama	KOR	49
Kiama	LBN	31
Kiama	LKA	45
Kiama	MKD	101
Kiama	MLT	127
Kiama	MMR	6
Kiama	MUS	16
Kiama	MYS	82
Kiama	NLD	267
Kiama	NPL	80
Kiama	NZL	934
Kiama	PAK	35
Kiama	PHL	365
Kiama	PNG	38
Kiama	POL	74
Kiama	SGP	50
Kiama	THA	127
Kiama	TUR	24
Kiama	TWN	10
Kiama	USA	308
Kiama	VNM	70
Kiama	WSM	10
Kiama	ZAF	282
Kiama	ZWE	37
Kogarah		6994
Kogarah	AFG	16
Kogarah	AUS	38118
Kogarah	BGD	1031
Kogarah	BIH	191
Kogarah	BRA	450
Kogarah	CAN	63
Kogarah	CHL	221
Kogarah	CHN	15326
Kogarah	DEU	142
Kogarah	EGY	685
Kogarah	FJI	513
Kogarah	FRA	91
Kogarah	GBR	911
Kogarah	GRC	1976
Kogarah	HKG	2382
Kogarah	HRV	369
Kogarah	IDN	1242
Kogarah	IND	1713
Kogarah	IRL	203
Kogarah	IRN	102
Kogarah	IRQ	92
Kogarah	ITA	819
Kogarah	JPN	203
Kogarah	KHM	67
Kogarah	KOR	332
Kogarah	LBN	1881
Kogarah	LKA	140
Kogarah	MKD	1775
Kogarah	MLT	155
Kogarah	MMR	73
Kogarah	MUS	71
Kogarah	MYS	958
Kogarah	NLD	43
Kogarah	NPL	8045
Kogarah	NZL	1132
Kogarah	PAK	176
Kogarah	PHL	2057
Kogarah	PNG	48
Kogarah	POL	156
Kogarah	SGP	267
Kogarah	THA	613
Kogarah	TUR	97
Kogarah	TWN	436
Kogarah	USA	165
Kogarah	VNM	933
Kogarah	WSM	40
Kogarah	ZAF	173
Kogarah	ZWE	45
Ku-ring-gai		4656
Ku-ring-gai	AFG	27
Ku-ring-gai	AUS	46700
Ku-ring-gai	BGD	69
Ku-ring-gai	BIH	21
Ku-ring-gai	BRA	129
Ku-ring-gai	CAN	243
Ku-ring-gai	CHL	83
Ku-ring-gai	CHN	8659
Ku-ring-gai	DEU	356
Ku-ring-gai	EGY	109
Ku-ring-gai	FJI	134
Ku-ring-gai	FRA	146
Ku-ring-gai	GBR	4376
Ku-ring-gai	GRC	70
Ku-ring-gai	HKG	2226
Ku-ring-gai	HRV	69
Ku-ring-gai	IDN	477
Ku-ring-gai	IND	3653
Ku-ring-gai	IRL	258
Ku-ring-gai	IRN	1357
Ku-ring-gai	IRQ	26
Ku-ring-gai	ITA	229
Ku-ring-gai	JPN	510
Ku-ring-gai	KHM	22
Ku-ring-gai	KOR	2096
Ku-ring-gai	LBN	146
Ku-ring-gai	LKA	608
Ku-ring-gai	MKD	15
Ku-ring-gai	MLT	29
Ku-ring-gai	MMR	68
Ku-ring-gai	MUS	44
Ku-ring-gai	MYS	1046
Ku-ring-gai	NLD	182
Ku-ring-gai	NPL	597
Ku-ring-gai	NZL	1357
Ku-ring-gai	PAK	239
Ku-ring-gai	PHL	925
Ku-ring-gai	PNG	97
Ku-ring-gai	POL	219
Ku-ring-gai	SGP	528
Ku-ring-gai	THA	271
Ku-ring-gai	TUR	84
Ku-ring-gai	TWN	557
Ku-ring-gai	USA	632
Ku-ring-gai	VNM	402
Ku-ring-gai	WSM	11
Ku-ring-gai	ZAF	1920
Ku-ring-gai	ZWE	155
Lake Macquarie		4129
Lake Macquarie	AFG	4
Lake Macquarie	AUS	67529
Lake Macquarie	BGD	32
Lake Macquarie	BIH	21
Lake Macquarie	BRA	30
Lake Macquarie	CAN	119
Lake Macquarie	CHL	29
Lake Macquarie	CHN	181
Lake Macquarie	DEU	315
Lake Macquarie	EGY	29
Lake Macquarie	FJI	96
Lake Macquarie	FRA	36
Lake Macquarie	GBR	2717
Lake Macquarie	GRC	44
Lake Macquarie	HKG	53
Lake Macquarie	HRV	53
Lake Macquarie	IDN	56
Lake Macquarie	IND	283
Lake Macquarie	IRL	151
Lake Macquarie	IRN	25
Lake Macquarie	IRQ	10
Lake Macquarie	ITA	119
Lake Macquarie	JPN	41
Lake Macquarie	KHM	54
Lake Macquarie	KOR	67
Lake Macquarie	LBN	35
Lake Macquarie	LKA	46
Lake Macquarie	MKD	34
Lake Macquarie	MLT	72
Lake Macquarie	MMR	14
Lake Macquarie	MUS	35
Lake Macquarie	MYS	112
Lake Macquarie	NLD	240
Lake Macquarie	NPL	49
Lake Macquarie	NZL	1225
Lake Macquarie	PAK	19
Lake Macquarie	PHL	350
Lake Macquarie	PNG	86
Lake Macquarie	POL	81
Lake Macquarie	SGP	31
Lake Macquarie	THA	168
Lake Macquarie	TUR	13
Lake Macquarie	TWN	10
Lake Macquarie	USA	242
Lake Macquarie	VNM	70
Lake Macquarie	WSM	74
Lake Macquarie	ZAF	386
Lake Macquarie	ZWE	89
Lakemba		12334
Lakemba	AFG	82
Lakemba	AUS	41796
Lakemba	BGD	5091
Lakemba	BIH	52
Lakemba	BRA	154
Lakemba	CAN	45
Lakemba	CHL	102
Lakemba	CHN	4305
Lakemba	DEU	112
Lakemba	EGY	874
Lakemba	FJI	786
Lakemba	FRA	39
Lakemba	GBR	375
Lakemba	GRC	1539
Lakemba	HKG	681
Lakemba	HRV	113
Lakemba	IDN	1686
Lakemba	IND	3098
Lakemba	IRL	73
Lakemba	IRN	110
Lakemba	IRQ	520
Lakemba	ITA	685
Lakemba	JPN	57
Lakemba	KHM	113
Lakemba	KOR	657
Lakemba	LBN	8349
Lakemba	LKA	149
Lakemba	MKD	188
Lakemba	MLT	76
Lakemba	MMR	1051
Lakemba	MUS	132
Lakemba	MYS	611
Lakemba	NLD	25
Lakemba	NPL	602
Lakemba	NZL	875
Lakemba	PAK	2702
Lakemba	PHL	1136
Lakemba	PNG	27
Lakemba	POL	88
Lakemba	SGP	96
Lakemba	THA	247
Lakemba	TUR	130
Lakemba	TWN	118
Lakemba	USA	116
Lakemba	VNM	3510
Lakemba	WSM	157
Lakemba	ZAF	114
Lakemba	ZWE	20
Lane Cove		6465
Lane Cove	AFG	101
Lane Cove	AUS	52880
Lane Cove	BGD	145
Lane Cove	BIH	43
Lane Cove	BRA	396
Lane Cove	CAN	276
Lane Cove	CHL	147
Lane Cove	CHN	4857
Lane Cove	DEU	360
Lane Cove	EGY	281
Lane Cove	FJI	218
Lane Cove	FRA	238
Lane Cove	GBR	3771
Lane Cove	GRC	383
Lane Cove	HKG	1547
Lane Cove	HRV	195
Lane Cove	IDN	536
Lane Cove	IND	2422
Lane Cove	IRL	471
Lane Cove	IRN	1061
Lane Cove	IRQ	91
Lane Cove	ITA	879
Lane Cove	JPN	699
Lane Cove	KHM	46
Lane Cove	KOR	1135
Lane Cove	LBN	326
Lane Cove	LKA	370
Lane Cove	MKD	83
Lane Cove	MLT	70
Lane Cove	MMR	48
Lane Cove	MUS	59
Lane Cove	MYS	1001
Lane Cove	NLD	161
Lane Cove	NPL	397
Lane Cove	NZL	1474
Lane Cove	PAK	204
Lane Cove	PHL	1185
Lane Cove	PNG	93
Lane Cove	POL	338
Lane Cove	SGP	456
Lane Cove	THA	537
Lane Cove	TUR	191
Lane Cove	TWN	347
Lane Cove	USA	723
Lane Cove	VNM	472
Lane Cove	ZAF	930
Lane Cove	ZWE	105
Lismore		7681
Lismore	AFG	4
Lismore	AUS	61775
Lismore	BGD	20
Lismore	BIH	9
Lismore	BRA	43
Lismore	CAN	160
Lismore	CHL	22
Lismore	CHN	90
Lismore	DEU	411
Lismore	EGY	33
Lismore	FJI	62
Lismore	FRA	122
Lismore	GBR	2391
Lismore	GRC	20
Lismore	HKG	35
Lismore	HRV	13
Lismore	IDN	54
Lismore	IND	352
Lismore	IRL	90
Lismore	IRN	16
Lismore	IRQ	6
Lismore	ITA	193
Lismore	JPN	97
Lismore	KHM	6
Lismore	KOR	39
Lismore	LBN	7
Lismore	LKA	55
Lismore	MLT	18
Lismore	MMR	3
Lismore	MUS	21
Lismore	MYS	81
Lismore	NLD	203
Lismore	NPL	58
Lismore	NZL	1140
Lismore	PAK	24
Lismore	PHL	326
Lismore	PNG	96
Lismore	POL	48
Lismore	SGP	41
Lismore	THA	119
Lismore	TUR	6
Lismore	TWN	26
Lismore	USA	295
Lismore	VNM	79
Lismore	WSM	10
Lismore	ZAF	278
Lismore	ZWE	53
Liverpool		14632
Liverpool	AFG	174
Liverpool	AUS	43922
Liverpool	BGD	465
Liverpool	BIH	819
Liverpool	BRA	32
Liverpool	CAN	39
Liverpool	CHL	689
Liverpool	CHN	1087
Liverpool	DEU	166
Liverpool	EGY	454
Liverpool	FJI	3361
Liverpool	FRA	54
Liverpool	GBR	584
Liverpool	GRC	246
Liverpool	HKG	142
Liverpool	HRV	845
Liverpool	IDN	312
Liverpool	IND	2322
Liverpool	IRL	40
Liverpool	IRN	548
Liverpool	IRQ	7894
Liverpool	ITA	735
Liverpool	JPN	41
Liverpool	KHM	1314
Liverpool	KOR	90
Liverpool	LBN	2154
Liverpool	LKA	135
Liverpool	MKD	572
Liverpool	MLT	182
Liverpool	MMR	95
Liverpool	MUS	186
Liverpool	MYS	296
Liverpool	NLD	44
Liverpool	NPL	504
Liverpool	NZL	1644
Liverpool	PAK	888
Liverpool	PHL	1967
Liverpool	PNG	22
Liverpool	POL	286
Liverpool	SGP	78
Liverpool	THA	396
Liverpool	TUR	293
Liverpool	TWN	57
Liverpool	USA	112
Liverpool	VNM	5054
Liverpool	WSM	767
Liverpool	ZAF	113
Liverpool	ZWE	142
Londonderry		11953
Londonderry	AFG	406
Londonderry	AUS	75577
Londonderry	BGD	694
Londonderry	BIH	97
Londonderry	BRA	48
Londonderry	CAN	69
Londonderry	CHL	124
Londonderry	CHN	808
Londonderry	DEU	284
Londonderry	EGY	412
Londonderry	FJI	1507
Londonderry	FRA	30
Londonderry	GBR	2291
Londonderry	GRC	229
Londonderry	HKG	108
Londonderry	HRV	265
Londonderry	IDN	319
Londonderry	IND	7940
Londonderry	IRL	227
Londonderry	IRN	246
Londonderry	IRQ	387
Londonderry	ITA	388
Londonderry	JPN	53
Londonderry	KHM	93
Londonderry	KOR	287
Londonderry	LBN	552
Londonderry	LKA	819
Londonderry	MKD	46
Londonderry	MLT	640
Londonderry	MMR	134
Londonderry	MUS	130
Londonderry	MYS	221
Londonderry	NLD	179
Londonderry	NPL	687
Londonderry	NZL	3242
Londonderry	PAK	962
Londonderry	PHL	5142
Londonderry	PNG	30
Londonderry	POL	131
Londonderry	SGP	167
Londonderry	THA	296
Londonderry	TUR	198
Londonderry	TWN	63
Londonderry	USA	197
Londonderry	VNM	317
Londonderry	WSM	1032
Londonderry	ZAF	349
Londonderry	ZWE	166
Macquarie Fields		10098
Macquarie Fields	AFG	185
Macquarie Fields	AUS	60161
Macquarie Fields	BGD	4770
Macquarie Fields	BIH	260
Macquarie Fields	BRA	67
Macquarie Fields	CAN	94
Macquarie Fields	CHL	456
Macquarie Fields	CHN	1751
Macquarie Fields	DEU	267
Macquarie Fields	EGY	748
Macquarie Fields	FJI	2644
Macquarie Fields	FRA	54
Macquarie Fields	GBR	2075
Macquarie Fields	GRC	249
Macquarie Fields	HKG	257
Macquarie Fields	HRV	365
Macquarie Fields	IDN	694
