SED_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Ninderry	(Other)	11812	18
Ninderry	(Other)	14437	22
Ninderry	(Other)	18375	23
Ninderry	(Other)	23625	15
Ninderry	(Other)	28875	12
Ninderry	(Other)	34125	3
Ninderry	Co-op/church group etc	7875	3
Ninderry	Co-op/church group etc	10500	4
Ninderry	Co-op/church group etc	14437	7
Ninderry	Co-op/church group etc	18375	3
Ninderry	Person not in same household	52	11
Ninderry	Person not in same household	3937	6
Ninderry	Person not in same household	5250	15
Ninderry	Person not in same household	7875	29
Ninderry	Person not in same household	10500	47
Ninderry	Person not in same household	11812	58
Ninderry	Person not in same household	14437	118
Ninderry	Person not in same household	18375	225
Ninderry	Person not in same household	23625	202
Ninderry	Person not in same household	28875	85
Ninderry	Person not in same household	34125	26
Ninderry	Person not in same household	39375	12
Ninderry	Person not in same household	44625	13
Ninderry	Person not in same household	49875	8
Ninderry	Real estate agent	52	4
Ninderry	Real estate agent	5250	4
Ninderry	Real estate agent	7875	8
Ninderry	Real estate agent	10500	3
Ninderry	Real estate agent	11812	33
Ninderry	Real estate agent	14437	166
Ninderry	Real estate agent	18375	567
Ninderry	Real estate agent	23625	1089
Ninderry	Real estate agent	28875	702
Ninderry	Real estate agent	34125	253
Ninderry	Real estate agent	39375	100
Ninderry	Real estate agent	44625	50
Ninderry	Real estate agent	49875	43
Ninderry	State or territory housing authority	52	19
Ninderry	State or territory housing authority	3937	24
Ninderry	State or territory housing authority	5250	85
Ninderry	State or territory housing authority	7875	46
Ninderry	State or territory housing authority	10500	15
Ninderry	State or territory housing authority	11812	6
Ninderry	State or territory housing authority	14437	8
Ninderry	State or territory housing authority	18375	8
Ninderry	State or territory housing authority	23625	8
Noosa		18375	5
Noosa		23625	4
Noosa	(Other)	5250	5
Noosa	(Other)	7875	4
Noosa	(Other)	11812	7
Noosa	(Other)	14437	25
Noosa	(Other)	18375	34
Noosa	(Other)	23625	17
Noosa	(Other)	28875	13
Noosa	(Other)	49875	6
Noosa	Co-op/church group etc	3937	3
Noosa	Co-op/church group etc	5250	10
Noosa	Person not in same household	52	7
Noosa	Person not in same household	3937	5
Noosa	Person not in same household	5250	17
Noosa	Person not in same household	7875	48
Noosa	Person not in same household	10500	48
Noosa	Person not in same household	11812	84
Noosa	Person not in same household	14437	148
Noosa	Person not in same household	18375	246
Noosa	Person not in same household	23625	201
Noosa	Person not in same household	28875	105
Noosa	Person not in same household	34125	56
Noosa	Person not in same household	39375	21
Noosa	Person not in same household	44625	13
Noosa	Person not in same household	49875	34
Noosa	Real estate agent	52	3
Noosa	Real estate agent	5250	4
Noosa	Real estate agent	7875	5
Noosa	Real estate agent	10500	9
Noosa	Real estate agent	11812	36
Noosa	Real estate agent	14437	148
Noosa	Real estate agent	18375	520
Noosa	Real estate agent	23625	699
Noosa	Real estate agent	28875	459
Noosa	Real estate agent	34125	293
Noosa	Real estate agent	39375	129
Noosa	Real estate agent	44625	85
Noosa	Real estate agent	49875	139
Noosa	State or territory housing authority	52	22
Noosa	State or territory housing authority	3937	17
Noosa	State or territory housing authority	5250	118
Noosa	State or territory housing authority	7875	42
Noosa	State or territory housing authority	10500	23
Noosa	State or territory housing authority	11812	12
Noosa	State or territory housing authority	14437	10
Noosa	State or territory housing authority	18375	10
Nudgee		11812	7
Nudgee		14437	3
Nudgee		18375	6
Nudgee	(Other)	5250	4
Nudgee	(Other)	7875	8
Nudgee	(Other)	11812	9
Nudgee	(Other)	14437	15
Nudgee	(Other)	18375	73
Nudgee	(Other)	23625	27
Nudgee	Co-op/church group etc	52	12
Nudgee	Co-op/church group etc	3937	5
Nudgee	Co-op/church group etc	5250	14
Nudgee	Co-op/church group etc	7875	52
Nudgee	Co-op/church group etc	10500	24
Nudgee	Co-op/church group etc	11812	27
Nudgee	Co-op/church group etc	14437	26
Nudgee	Co-op/church group etc	18375	13
Nudgee	Co-op/church group etc	23625	3
Nudgee	Person not in same household	52	8
Nudgee	Person not in same household	3937	4
Nudgee	Person not in same household	5250	21
Nudgee	Person not in same household	7875	44
Nudgee	Person not in same household	10500	44
Nudgee	Person not in same household	11812	102
Nudgee	Person not in same household	14437	216
Nudgee	Person not in same household	18375	404
Nudgee	Person not in same household	23625	165
Nudgee	Person not in same household	28875	50
Nudgee	Person not in same household	34125	20
Nudgee	Person not in same household	39375	15
Nudgee	Person not in same household	49875	4
Nudgee	Real estate agent	52	4
Nudgee	Real estate agent	3937	4
Nudgee	Real estate agent	5250	14
Nudgee	Real estate agent	7875	40
Nudgee	Real estate agent	10500	65
Nudgee	Real estate agent	11812	267
Nudgee	Real estate agent	14437	1167
Nudgee	Real estate agent	18375	3140
Nudgee	Real estate agent	23625	1182
Nudgee	Real estate agent	28875	452
Nudgee	Real estate agent	34125	132
Nudgee	Real estate agent	39375	44
Nudgee	Real estate agent	44625	21
Nudgee	Real estate agent	49875	14
Nudgee	State or territory housing authority	52	79
Nudgee	State or territory housing authority	3937	85
Nudgee	State or territory housing authority	5250	421
Nudgee	State or territory housing authority	7875	158
Nudgee	State or territory housing authority	10500	55
Nudgee	State or territory housing authority	11812	51
Nudgee	State or territory housing authority	14437	51
Nudgee	State or territory housing authority	18375	20
Nudgee	State or territory housing authority	23625	3
Oodgeroo		14437	3
Oodgeroo		18375	5
Oodgeroo	(Other)	52	6
Oodgeroo	(Other)	5250	3
Oodgeroo	(Other)	7875	5
Oodgeroo	(Other)	10500	4
Oodgeroo	(Other)	11812	9
Oodgeroo	(Other)	14437	11
Oodgeroo	(Other)	18375	53
Oodgeroo	(Other)	23625	14
Oodgeroo	(Other)	28875	8
Oodgeroo	(Other)	34125	3
Oodgeroo	(Other)	44625	6
Oodgeroo	(Other)	49875	3
Oodgeroo	Co-op/church group etc	52	3
Oodgeroo	Co-op/church group etc	3937	5
Oodgeroo	Co-op/church group etc	5250	4
Oodgeroo	Co-op/church group etc	7875	22
Oodgeroo	Co-op/church group etc	10500	13
Oodgeroo	Co-op/church group etc	11812	8
Oodgeroo	Co-op/church group etc	14437	29
Oodgeroo	Co-op/church group etc	18375	5
Oodgeroo	Person not in same household	52	6
Oodgeroo	Person not in same household	5250	19
Oodgeroo	Person not in same household	7875	22
Oodgeroo	Person not in same household	10500	29
Oodgeroo	Person not in same household	11812	42
Oodgeroo	Person not in same household	14437	120
Oodgeroo	Person not in same household	18375	250
Oodgeroo	Person not in same household	23625	129
Oodgeroo	Person not in same household	28875	43
Oodgeroo	Person not in same household	34125	21
Oodgeroo	Person not in same household	39375	4
Oodgeroo	Person not in same household	44625	3
Oodgeroo	Person not in same household	49875	8
Oodgeroo	Real estate agent	7875	3
Oodgeroo	Real estate agent	10500	3
Oodgeroo	Real estate agent	11812	25
Oodgeroo	Real estate agent	14437	132
Oodgeroo	Real estate agent	18375	794
Oodgeroo	Real estate agent	23625	768
Oodgeroo	Real estate agent	28875	344
Oodgeroo	Real estate agent	34125	151
Oodgeroo	Real estate agent	39375	51
Oodgeroo	Real estate agent	44625	26
Oodgeroo	Real estate agent	49875	42
Oodgeroo	State or territory housing authority	52	36
Oodgeroo	State or territory housing authority	3937	48
Oodgeroo	State or territory housing authority	5250	232
Oodgeroo	State or territory housing authority	7875	71
Oodgeroo	State or territory housing authority	10500	18
Oodgeroo	State or territory housing authority	11812	14
Oodgeroo	State or territory housing authority	14437	18
Oodgeroo	State or territory housing authority	18375	10
Oodgeroo	State or territory housing authority	23625	3
Pine Rivers		11812	3
Pine Rivers		14437	4
Pine Rivers		18375	7
Pine Rivers	(Other)	5250	7
Pine Rivers	(Other)	7875	5
Pine Rivers	(Other)	10500	7
Pine Rivers	(Other)	11812	221
Pine Rivers	(Other)	14437	69
Pine Rivers	(Other)	18375	100
Pine Rivers	(Other)	23625	9
Pine Rivers	(Other)	28875	4
Pine Rivers	Co-op/church group etc	10500	10
Pine Rivers	Co-op/church group etc	11812	6
Pine Rivers	Co-op/church group etc	14437	15
Pine Rivers	Co-op/church group etc	18375	4
Pine Rivers	Person not in same household	3937	3
Pine Rivers	Person not in same household	5250	15
Pine Rivers	Person not in same household	7875	25
Pine Rivers	Person not in same household	10500	31
Pine Rivers	Person not in same household	11812	75
Pine Rivers	Person not in same household	14437	169
Pine Rivers	Person not in same household	18375	247
Pine Rivers	Person not in same household	23625	63
Pine Rivers	Person not in same household	28875	23
Pine Rivers	Person not in same household	34125	10
Pine Rivers	Person not in same household	39375	4
Pine Rivers	Person not in same household	49875	4
Pine Rivers	Real estate agent	5250	3
Pine Rivers	Real estate agent	7875	8
Pine Rivers	Real estate agent	10500	36
Pine Rivers	Real estate agent	11812	90
Pine Rivers	Real estate agent	14437	480
Pine Rivers	Real estate agent	18375	1396
Pine Rivers	Real estate agent	23625	565
Pine Rivers	Real estate agent	28875	96
Pine Rivers	Real estate agent	34125	68
Pine Rivers	Real estate agent	39375	43
Pine Rivers	Real estate agent	44625	10
Pine Rivers	Real estate agent	49875	14
Pine Rivers	State or territory housing authority	52	10
Pine Rivers	State or territory housing authority	3937	16
Pine Rivers	State or territory housing authority	5250	59
Pine Rivers	State or territory housing authority	7875	36
Pine Rivers	State or territory housing authority	10500	26
Pine Rivers	State or territory housing authority	11812	27
Pine Rivers	State or territory housing authority	14437	28
Pine Rivers	State or territory housing authority	18375	3
Pine Rivers	State or territory housing authority	23625	6
Pumicestone		7875	3
Pumicestone		11812	10
Pumicestone		14437	10
Pumicestone		18375	4
Pumicestone		23625	3
Pumicestone	(Other)	52	5
Pumicestone	(Other)	5250	15
Pumicestone	(Other)	7875	33
Pumicestone	(Other)	10500	30
Pumicestone	(Other)	11812	29
Pumicestone	(Other)	14437	24
Pumicestone	(Other)	18375	32
Pumicestone	(Other)	23625	6
Pumicestone	Co-op/church group etc	5250	5
Pumicestone	Co-op/church group etc	7875	38
Pumicestone	Co-op/church group etc	10500	17
Pumicestone	Co-op/church group etc	11812	23
Pumicestone	Co-op/church group etc	14437	23
Pumicestone	Co-op/church group etc	18375	3
Pumicestone	Person not in same household	52	7
Pumicestone	Person not in same household	5250	27
Pumicestone	Person not in same household	7875	40
Pumicestone	Person not in same household	10500	53
Pumicestone	Person not in same household	11812	120
Pumicestone	Person not in same household	14437	291
Pumicestone	Person not in same household	18375	232
Pumicestone	Person not in same household	23625	60
Pumicestone	Person not in same household	28875	13
Pumicestone	Person not in same household	34125	10
Pumicestone	Person not in same household	39375	3
Pumicestone	Person not in same household	49875	6
Pumicestone	Real estate agent	52	5
Pumicestone	Real estate agent	3937	3
Pumicestone	Real estate agent	5250	16
Pumicestone	Real estate agent	7875	19
Pumicestone	Real estate agent	10500	31
Pumicestone	Real estate agent	11812	260
Pumicestone	Real estate agent	14437	1025
Pumicestone	Real estate agent	18375	1647
Pumicestone	Real estate agent	23625	360
Pumicestone	Real estate agent	28875	116
Pumicestone	Real estate agent	34125	49
Pumicestone	Real estate agent	39375	5
Pumicestone	Real estate agent	44625	7
Pumicestone	Real estate agent	49875	9
Pumicestone	State or territory housing authority	52	14
Pumicestone	State or territory housing authority	3937	22
Pumicestone	State or territory housing authority	5250	124
Pumicestone	State or territory housing authority	7875	63
Pumicestone	State or territory housing authority	10500	24
Pumicestone	State or territory housing authority	11812	31
Pumicestone	State or territory housing authority	14437	21
Pumicestone	State or territory housing authority	18375	11
Redcliffe		10500	3
Redcliffe		11812	3
Redcliffe		14437	7
Redcliffe		18375	10
Redcliffe		23625	3
Redcliffe	(Other)	3937	8
Redcliffe	(Other)	5250	8
Redcliffe	(Other)	7875	12
Redcliffe	(Other)	10500	22
Redcliffe	(Other)	11812	31
Redcliffe	(Other)	14437	53
Redcliffe	(Other)	18375	40
Redcliffe	(Other)	23625	7
Redcliffe	(Other)	28875	8
Redcliffe	(Other)	34125	4
Redcliffe	(Other)	39375	3
Redcliffe	Co-op/church group etc	52	5
Redcliffe	Co-op/church group etc	5250	21
Redcliffe	Co-op/church group etc	7875	56
Redcliffe	Co-op/church group etc	10500	15
Redcliffe	Co-op/church group etc	11812	11
Redcliffe	Co-op/church group etc	14437	21
Redcliffe	Co-op/church group etc	18375	5
Redcliffe	Person not in same household	52	5
Redcliffe	Person not in same household	3937	5
Redcliffe	Person not in same household	5250	15
Redcliffe	Person not in same household	7875	46
Redcliffe	Person not in same household	10500	68
Redcliffe	Person not in same household	11812	180
Redcliffe	Person not in same household	14437	356
Redcliffe	Person not in same household	18375	348
Redcliffe	Person not in same household	23625	125
Redcliffe	Person not in same household	28875	31
Redcliffe	Person not in same household	34125	5
Redcliffe	Person not in same household	39375	12
Redcliffe	Person not in same household	49875	3
Redcliffe	Real estate agent	52	3
Redcliffe	Real estate agent	5250	11
Redcliffe	Real estate agent	7875	53
Redcliffe	Real estate agent	10500	95
Redcliffe	Real estate agent	11812	451
Redcliffe	Real estate agent	14437	1224
Redcliffe	Real estate agent	18375	1920
Redcliffe	Real estate agent	23625	870
Redcliffe	Real estate agent	28875	307
Redcliffe	Real estate agent	34125	99
Redcliffe	Real estate agent	39375	35
Redcliffe	Real estate agent	44625	11
Redcliffe	Real estate agent	49875	14
Redcliffe	State or territory housing authority	52	84
Redcliffe	State or territory housing authority	3937	105
Redcliffe	State or territory housing authority	5250	501
Redcliffe	State or territory housing authority	7875	203
Redcliffe	State or territory housing authority	10500	75
Redcliffe	State or territory housing authority	11812	52
Redcliffe	State or territory housing authority	14437	41
Redcliffe	State or territory housing authority	18375	7
Redcliffe	State or territory housing authority	23625	6
Redlands		7875	5
Redlands		10500	8
Redlands		11812	5
Redlands		18375	6
Redlands	(Other)	52	3
Redlands	(Other)	5250	6
Redlands	(Other)	7875	29
