SED_NAME16	Age5yr	Indigenous	Sex	persons
Bass (Windermere)	5-9	1	M	121
Bass (Windermere)	10-14		F	57
Bass (Windermere)	10-14		M	63
Bass (Windermere)	10-14	0	F	972
Bass (Windermere)	10-14	0	M	1043
Bass (Windermere)	10-14	1	F	142
Bass (Windermere)	10-14	1	M	126
Bass (Windermere)	15-19		F	54
Bass (Windermere)	15-19		M	94
Bass (Windermere)	15-19	0	F	954
Bass (Windermere)	15-19	0	M	966
Bass (Windermere)	15-19	1	F	94
Bass (Windermere)	15-19	1	M	111
Bass (Windermere)	20-24		F	111
Bass (Windermere)	20-24		M	128
Bass (Windermere)	20-24	0	F	1093
Bass (Windermere)	20-24	0	M	1277
Bass (Windermere)	20-24	1	F	109
Bass (Windermere)	20-24	1	M	97
Bass (Windermere)	25-29		F	93
Bass (Windermere)	25-29		M	123
Bass (Windermere)	25-29	0	F	1390
Bass (Windermere)	25-29	0	M	1614
Bass (Windermere)	25-29	1	F	84
Bass (Windermere)	25-29	1	M	80
Bass (Windermere)	30-34		F	90
Bass (Windermere)	30-34		M	89
Bass (Windermere)	30-34	0	F	1229
Bass (Windermere)	30-34	0	M	1216
Bass (Windermere)	30-34	1	F	71
Bass (Windermere)	30-34	1	M	53
Bass (Windermere)	35-39		F	64
Bass (Windermere)	35-39		M	69
Bass (Windermere)	35-39	0	F	1122
Bass (Windermere)	35-39	0	M	1063
Bass (Windermere)	35-39	1	F	74
Bass (Windermere)	35-39	1	M	55
Bass (Windermere)	40-44		F	66
Bass (Windermere)	40-44		M	78
Bass (Windermere)	40-44	0	F	1011
Bass (Windermere)	40-44	0	M	974
Bass (Windermere)	40-44	1	F	54
Bass (Windermere)	40-44	1	M	45
Bass (Windermere)	45-49		F	40
Bass (Windermere)	45-49		M	69
Bass (Windermere)	45-49	0	F	1029
Bass (Windermere)	45-49	0	M	1019
Bass (Windermere)	45-49	1	F	57
Bass (Windermere)	45-49	1	M	33
Bass (Windermere)	50-54		F	73
Bass (Windermere)	50-54		M	70
Bass (Windermere)	50-54	0	F	1184
Bass (Windermere)	50-54	0	M	1120
Bass (Windermere)	50-54	1	F	73
Bass (Windermere)	50-54	1	M	49
Bass (Windermere)	55-59		F	48
Bass (Windermere)	55-59		M	67
Bass (Windermere)	55-59	0	F	1199
Bass (Windermere)	55-59	0	M	1173
Bass (Windermere)	55-59	1	F	37
Bass (Windermere)	55-59	1	M	41
Bass (Windermere)	60-64		F	57
Bass (Windermere)	60-64		M	50
Bass (Windermere)	60-64	0	F	1173
Bass (Windermere)	60-64	0	M	1119
Bass (Windermere)	60-64	1	F	44
Bass (Windermere)	60-64	1	M	39
Bass (Windermere)	65+		F	187
Bass (Windermere)	65+		M	179
Bass (Windermere)	65+	0	F	3676
Bass (Windermere)	65+	0	M	3301
Bass (Windermere)	65+	1	F	71
Bass (Windermere)	65+	1	M	56
Braddon (Mersey)	0-4		F	29
Braddon (Mersey)	0-4		M	32
Braddon (Mersey)	0-4	0	F	782
Braddon (Mersey)	0-4	0	M	814
Braddon (Mersey)	0-4	1	F	129
Braddon (Mersey)	0-4	1	M	128
Braddon (Mersey)	5-9		F	40
Braddon (Mersey)	5-9		M	43
Braddon (Mersey)	5-9	0	F	850
Braddon (Mersey)	5-9	0	M	848
Braddon (Mersey)	5-9	1	F	145
Braddon (Mersey)	5-9	1	M	143
Braddon (Mersey)	10-14		F	51
Braddon (Mersey)	10-14		M	61
Braddon (Mersey)	10-14	0	F	929
Braddon (Mersey)	10-14	0	M	981
Braddon (Mersey)	10-14	1	F	168
Braddon (Mersey)	10-14	1	M	175
Braddon (Mersey)	15-19		F	32
Braddon (Mersey)	15-19		M	50
Braddon (Mersey)	15-19	0	F	839
Braddon (Mersey)	15-19	0	M	883
Braddon (Mersey)	15-19	1	F	116
Braddon (Mersey)	15-19	1	M	148
Braddon (Mersey)	20-24		F	32
Braddon (Mersey)	20-24		M	25
Braddon (Mersey)	20-24	0	F	842
Braddon (Mersey)	20-24	0	M	850
Braddon (Mersey)	20-24	1	F	95
Braddon (Mersey)	20-24	1	M	102
Braddon (Mersey)	25-29		F	45
Braddon (Mersey)	25-29		M	46
Braddon (Mersey)	25-29	0	F	1081
Braddon (Mersey)	25-29	0	M	993
Braddon (Mersey)	25-29	1	F	100
Braddon (Mersey)	25-29	1	M	77
Braddon (Mersey)	30-34		F	68
Braddon (Mersey)	30-34		M	47
Braddon (Mersey)	30-34	0	F	1052
Braddon (Mersey)	30-34	0	M	1031
Braddon (Mersey)	30-34	1	F	92
Braddon (Mersey)	30-34	1	M	84
Braddon (Mersey)	35-39		F	40
Braddon (Mersey)	35-39		M	48
Braddon (Mersey)	35-39	0	F	938
Braddon (Mersey)	35-39	0	M	874
Braddon (Mersey)	35-39	1	F	98
Braddon (Mersey)	35-39	1	M	48
Braddon (Mersey)	40-44		F	40
Braddon (Mersey)	40-44		M	47
Braddon (Mersey)	40-44	0	F	946
Braddon (Mersey)	40-44	0	M	843
Braddon (Mersey)	40-44	1	F	80
Braddon (Mersey)	40-44	1	M	53
Braddon (Mersey)	45-49		F	41
Braddon (Mersey)	45-49		M	53
Braddon (Mersey)	45-49	0	F	1063
Braddon (Mersey)	45-49	0	M	1010
Braddon (Mersey)	45-49	1	F	64
Braddon (Mersey)	45-49	1	M	79
Braddon (Mersey)	50-54		F	48
Braddon (Mersey)	50-54		M	55
Braddon (Mersey)	50-54	0	F	1230
Braddon (Mersey)	50-54	0	M	1049
Braddon (Mersey)	50-54	1	F	67
Braddon (Mersey)	50-54	1	M	68
Braddon (Mersey)	55-59		F	56
Braddon (Mersey)	55-59		M	67
Braddon (Mersey)	55-59	0	F	1188
Braddon (Mersey)	55-59	0	M	1097
Braddon (Mersey)	55-59	1	F	83
Braddon (Mersey)	55-59	1	M	50
Braddon (Mersey)	60-64		F	62
Braddon (Mersey)	60-64		M	53
Braddon (Mersey)	60-64	0	F	1323
Braddon (Mersey)	60-64	0	M	1138
Braddon (Mersey)	60-64	1	F	57
Braddon (Mersey)	60-64	1	M	44
Braddon (Mersey)	65+		F	231
Braddon (Mersey)	65+		M	236
Braddon (Mersey)	65+	0	F	4621
Braddon (Mersey)	65+	0	M	3994
Braddon (Mersey)	65+	1	F	133
Braddon (Mersey)	65+	1	M	126
Braddon (Montgomery)	0-4		F	34
Braddon (Montgomery)	0-4		M	32
Braddon (Montgomery)	0-4	0	F	618
Braddon (Montgomery)	0-4	0	M	654
Braddon (Montgomery)	0-4	1	F	107
Braddon (Montgomery)	0-4	1	M	137
Braddon (Montgomery)	5-9		F	44
Braddon (Montgomery)	5-9		M	48
Braddon (Montgomery)	5-9	0	F	723
Braddon (Montgomery)	5-9	0	M	745
Braddon (Montgomery)	5-9	1	F	148
Braddon (Montgomery)	5-9	1	M	135
Braddon (Montgomery)	10-14		F	44
Braddon (Montgomery)	10-14		M	47
Braddon (Montgomery)	10-14	0	F	721
Braddon (Montgomery)	10-14	0	M	811
Braddon (Montgomery)	10-14	1	F	127
Braddon (Montgomery)	10-14	1	M	131
Braddon (Montgomery)	15-19		F	50
Braddon (Montgomery)	15-19		M	54
Braddon (Montgomery)	15-19	0	F	742
Braddon (Montgomery)	15-19	0	M	741
Braddon (Montgomery)	15-19	1	F	139
Braddon (Montgomery)	15-19	1	M	140
Braddon (Montgomery)	20-24		F	45
Braddon (Montgomery)	20-24		M	44
Braddon (Montgomery)	20-24	0	F	711
Braddon (Montgomery)	20-24	0	M	668
Braddon (Montgomery)	20-24	1	F	110
Braddon (Montgomery)	20-24	1	M	108
Braddon (Montgomery)	25-29		F	31
Braddon (Montgomery)	25-29		M	49
Braddon (Montgomery)	25-29	0	F	791
Braddon (Montgomery)	25-29	0	M	804
Braddon (Montgomery)	25-29	1	F	100
Braddon (Montgomery)	25-29	1	M	94
Braddon (Montgomery)	30-34		F	40
Braddon (Montgomery)	30-34		M	37
Braddon (Montgomery)	30-34	0	F	819
Braddon (Montgomery)	30-34	0	M	687
Braddon (Montgomery)	30-34	1	F	83
Braddon (Montgomery)	30-34	1	M	80
Braddon (Montgomery)	35-39		F	49
Braddon (Montgomery)	35-39		M	55
Braddon (Montgomery)	35-39	0	F	751
Braddon (Montgomery)	35-39	0	M	741
Braddon (Montgomery)	35-39	1	F	97
Braddon (Montgomery)	35-39	1	M	77
Braddon (Montgomery)	40-44		F	37
Braddon (Montgomery)	40-44		M	39
Braddon (Montgomery)	40-44	0	F	766
Braddon (Montgomery)	40-44	0	M	687
Braddon (Montgomery)	40-44	1	F	78
Braddon (Montgomery)	40-44	1	M	48
Braddon (Montgomery)	45-49		F	45
Braddon (Montgomery)	45-49		M	60
Braddon (Montgomery)	45-49	0	F	909
Braddon (Montgomery)	45-49	0	M	847
Braddon (Montgomery)	45-49	1	F	74
Braddon (Montgomery)	45-49	1	M	66
Braddon (Montgomery)	50-54		F	62
Braddon (Montgomery)	50-54		M	54
Braddon (Montgomery)	50-54	0	F	1041
Braddon (Montgomery)	50-54	0	M	891
Braddon (Montgomery)	50-54	1	F	83
Braddon (Montgomery)	50-54	1	M	58
Braddon (Montgomery)	55-59		F	41
Braddon (Montgomery)	55-59		M	60
Braddon (Montgomery)	55-59	0	F	1156
Braddon (Montgomery)	55-59	0	M	1059
Braddon (Montgomery)	55-59	1	F	84
Braddon (Montgomery)	55-59	1	M	58
Braddon (Montgomery)	60-64		F	71
Braddon (Montgomery)	60-64		M	49
Braddon (Montgomery)	60-64	0	F	1132
Braddon (Montgomery)	60-64	0	M	1109
Braddon (Montgomery)	60-64	1	F	77
Braddon (Montgomery)	60-64	1	M	56
Braddon (Montgomery)	65+		F	161
Braddon (Montgomery)	65+		M	174
Braddon (Montgomery)	65+	0	F	3655
Braddon (Montgomery)	65+	0	M	3215
Braddon (Montgomery)	65+	1	F	124
Braddon (Montgomery)	65+	1	M	111
Braddon (Murchison)	0-4		F	70
Braddon (Murchison)	0-4		M	70
Braddon (Murchison)	0-4	0	F	786
Braddon (Murchison)	0-4	0	M	768
Braddon (Murchison)	0-4	1	F	179
Braddon (Murchison)	0-4	1	M	217
Braddon (Murchison)	5-9		F	69
Braddon (Murchison)	5-9		M	82
Braddon (Murchison)	5-9	0	F	842
Braddon (Murchison)	5-9	0	M	866
Braddon (Murchison)	5-9	1	F	196
Braddon (Murchison)	5-9	1	M	218
Braddon (Murchison)	10-14		F	84
Braddon (Murchison)	10-14		M	72
Braddon (Murchison)	10-14	0	F	900
Braddon (Murchison)	10-14	0	M	930
Braddon (Murchison)	10-14	1	F	226
Braddon (Murchison)	10-14	1	M	226
Braddon (Murchison)	15-19		F	62
Braddon (Murchison)	15-19		M	69
Braddon (Murchison)	15-19	0	F	757
Braddon (Murchison)	15-19	0	M	781
Braddon (Murchison)	15-19	1	F	182
Braddon (Murchison)	15-19	1	M	200
Braddon (Murchison)	20-24		F	56
Braddon (Murchison)	20-24		M	73
Braddon (Murchison)	20-24	0	F	740
Braddon (Murchison)	20-24	0	M	781
Braddon (Murchison)	20-24	1	F	142
Braddon (Murchison)	20-24	1	M	135
Braddon (Murchison)	25-29		F	71
Braddon (Murchison)	25-29		M	70
Braddon (Murchison)	25-29	0	F	905
Braddon (Murchison)	25-29	0	M	950
Braddon (Murchison)	25-29	1	F	137
Braddon (Murchison)	25-29	1	M	119
Braddon (Murchison)	30-34		F	85
Braddon (Murchison)	30-34		M	67
Braddon (Murchison)	30-34	0	F	880
Braddon (Murchison)	30-34	0	M	884
Braddon (Murchison)	30-34	1	F	133
Braddon (Murchison)	30-34	1	M	95
Braddon (Murchison)	35-39		F	69
Braddon (Murchison)	35-39		M	90
Braddon (Murchison)	35-39	0	F	957
Braddon (Murchison)	35-39	0	M	882
Braddon (Murchison)	35-39	1	F	111
Braddon (Murchison)	35-39	1	M	105
Braddon (Murchison)	40-44		F	69
Braddon (Murchison)	40-44		M	66
Braddon (Murchison)	40-44	0	F	898
Braddon (Murchison)	40-44	0	M	832
Braddon (Murchison)	40-44	1	F	107
Braddon (Murchison)	40-44	1	M	84
Braddon (Murchison)	45-49		F	64
Braddon (Murchison)	45-49		M	79
Braddon (Murchison)	45-49	0	F	921
Braddon (Murchison)	45-49	0	M	947
Braddon (Murchison)	45-49	1	F	122
Braddon (Murchison)	45-49	1	M	89
Braddon (Murchison)	50-54		F	77
Braddon (Murchison)	50-54		M	100
Braddon (Murchison)	50-54	0	F	1192
Braddon (Murchison)	50-54	0	M	1119
Braddon (Murchison)	50-54	1	F	120
Braddon (Murchison)	50-54	1	M	103
Braddon (Murchison)	55-59		F	68
Braddon (Murchison)	55-59		M	76
Braddon (Murchison)	55-59	0	F	1274
Braddon (Murchison)	55-59	0	M	1235
Braddon (Murchison)	55-59	1	F	97
Braddon (Murchison)	55-59	1	M	81
Braddon (Murchison)	60-64		F	71
Braddon (Murchison)	60-64		M	87
Braddon (Murchison)	60-64	0	F	1298
Braddon (Murchison)	60-64	0	M	1231
Braddon (Murchison)	60-64	1	F	76
Braddon (Murchison)	60-64	1	M	75
Braddon (Murchison)	65+		F	265
Braddon (Murchison)	65+		M	257
Braddon (Murchison)	65+	0	F	3971
Braddon (Murchison)	65+	0	M	3677
Braddon (Murchison)	65+	1	F	151
Braddon (Murchison)	65+	1	M	163
Clark (Derwent)	0-4		F	18
Clark (Derwent)	0-4		M	10
Clark (Derwent)	0-4	0	F	333
Clark (Derwent)	0-4	0	M	390
Clark (Derwent)	0-4	1	F	35
Clark (Derwent)	0-4	1	M	71
Clark (Derwent)	5-9		F	24
Clark (Derwent)	5-9		M	25
Clark (Derwent)	5-9	0	F	396
Clark (Derwent)	5-9	0	M	442
Clark (Derwent)	5-9	1	F	74
Clark (Derwent)	5-9	1	M	51
Clark (Derwent)	10-14		F	22
Clark (Derwent)	10-14		M	28
Clark (Derwent)	10-14	0	F	407
Clark (Derwent)	10-14	0	M	463
Clark (Derwent)	10-14	1	F	66
Clark (Derwent)	10-14	1	M	60
Clark (Derwent)	15-19		F	24
Clark (Derwent)	15-19		M	19
Clark (Derwent)	15-19	0	F	371
Clark (Derwent)	15-19	0	M	428
Clark (Derwent)	15-19	1	F	58
Clark (Derwent)	15-19	1	M	46
Clark (Derwent)	20-24		F	17
Clark (Derwent)	20-24		M	16
Clark (Derwent)	20-24	0	F	374
Clark (Derwent)	20-24	0	M	434
Clark (Derwent)	20-24	1	F	45
Clark (Derwent)	20-24	1	M	26
Clark (Derwent)	25-29		F	28
Clark (Derwent)	25-29		M	23
Clark (Derwent)	25-29	0	F	562
Clark (Derwent)	25-29	0	M	610
Clark (Derwent)	25-29	1	F	33
Clark (Derwent)	25-29	1	M	33
Clark (Derwent)	30-34		F	21
Clark (Derwent)	30-34		M	26
Clark (Derwent)	30-34	0	F	562
Clark (Derwent)	30-34	0	M	631
Clark (Derwent)	30-34	1	F	59
Clark (Derwent)	30-34	1	M	33
Clark (Derwent)	35-39		F	28
Clark (Derwent)	35-39		M	23
Clark (Derwent)	35-39	0	F	508
Clark (Derwent)	35-39	0	M	489
Clark (Derwent)	35-39	1	F	33
Clark (Derwent)	35-39	1	M	35
Clark (Derwent)	40-44		F	17
Clark (Derwent)	40-44		M	24
Clark (Derwent)	40-44	0	F	445
Clark (Derwent)	40-44	0	M	413
Clark (Derwent)	40-44	1	F	26
Clark (Derwent)	40-44	1	M	16
Clark (Derwent)	45-49		F	22
Clark (Derwent)	45-49		M	22
Clark (Derwent)	45-49	0	F	424
Clark (Derwent)	45-49	0	M	423
Clark (Derwent)	45-49	1	F	19
Clark (Derwent)	45-49	1	M	20
Clark (Derwent)	50-54		F	25
Clark (Derwent)	50-54		M	24
Clark (Derwent)	50-54	0	F	476
Clark (Derwent)	50-54	0	M	430
Clark (Derwent)	50-54	1	F	25
Clark (Derwent)	50-54	1	M	24
Clark (Derwent)	55-59		F	19
Clark (Derwent)	55-59		M	25
Clark (Derwent)	55-59	0	F	510
Clark (Derwent)	55-59	0	M	445
Clark (Derwent)	55-59	1	F	20
Clark (Derwent)	55-59	1	M	17
Clark (Derwent)	60-64		F	19
Clark (Derwent)	60-64		M	15
Clark (Derwent)	60-64	0	F	452
Clark (Derwent)	60-64	0	M	423
Clark (Derwent)	60-64	1	F	22
Clark (Derwent)	60-64	1	M	14
Clark (Derwent)	65+		F	87
Clark (Derwent)	65+		M	61
Clark (Derwent)	65+	0	F	1569
Clark (Derwent)	65+	0	M	1193
Clark (Derwent)	65+	1	F	26
Clark (Derwent)	65+	1	M	23
Clark (Elwick)	0-4		F	37
Clark (Elwick)	0-4		M	46
Clark (Elwick)	0-4	0	F	889
Clark (Elwick)	0-4	0	M	893
Clark (Elwick)	0-4	1	F	90
Clark (Elwick)	0-4	1	M	73
Clark (Elwick)	5-9		F	45
Clark (Elwick)	5-9		M	56
Clark (Elwick)	5-9	0	F	795
Clark (Elwick)	5-9	0	M	835
Clark (Elwick)	5-9	1	F	78
Clark (Elwick)	5-9	1	M	86
Clark (Elwick)	10-14		F	33
Clark (Elwick)	10-14		M	48
Clark (Elwick)	10-14	0	F	803
Clark (Elwick)	10-14	0	M	803
Clark (Elwick)	10-14	1	F	103
Clark (Elwick)	10-14	1	M	108
Clark (Elwick)	15-19		F	36
Clark (Elwick)	15-19		M	34
Clark (Elwick)	15-19	0	F	777
Clark (Elwick)	15-19	0	M	756
Clark (Elwick)	15-19	1	F	78
Clark (Elwick)	15-19	1	M	89
Clark (Elwick)	20-24		F	40
Clark (Elwick)	20-24		M	33
Clark (Elwick)	20-24	0	F	1031
Clark (Elwick)	20-24	0	M	1019
Clark (Elwick)	20-24	1	F	95
Clark (Elwick)	20-24	1	M	90
Clark (Elwick)	25-29		F	75
Clark (Elwick)	25-29		M	77
Clark (Elwick)	25-29	0	F	1686
Clark (Elwick)	25-29	0	M	1915
Clark (Elwick)	25-29	1	F	67
Clark (Elwick)	25-29	1	M	60
Clark (Elwick)	30-34		F	69
Clark (Elwick)	30-34		M	67
Clark (Elwick)	30-34	0	F	1729
Clark (Elwick)	30-34	0	M	1867
Clark (Elwick)	30-34	1	F	59
Clark (Elwick)	30-34	1	M	49
Clark (Elwick)	35-39		F	66
Clark (Elwick)	35-39		M	45
Clark (Elwick)	35-39	0	F	1232
Clark (Elwick)	35-39	0	M	1355
Clark (Elwick)	35-39	1	F	51
Clark (Elwick)	35-39	1	M	49
Clark (Elwick)	40-44		F	35
Clark (Elwick)	40-44		M	39
Clark (Elwick)	40-44	0	F	997
Clark (Elwick)	40-44	0	M	960
Clark (Elwick)	40-44	1	F	55
Clark (Elwick)	40-44	1	M	45
Clark (Elwick)	45-49		F	39
Clark (Elwick)	45-49		M	35
Clark (Elwick)	45-49	0	F	950
Clark (Elwick)	45-49	0	M	891
Clark (Elwick)	45-49	1	F	43
Clark (Elwick)	45-49	1	M	46
Clark (Elwick)	50-54		F	32
Clark (Elwick)	50-54		M	55
Clark (Elwick)	50-54	0	F	951
Clark (Elwick)	50-54	0	M	909
Clark (Elwick)	50-54	1	F	35
Clark (Elwick)	50-54	1	M	44
Clark (Elwick)	55-59		F	38
Clark (Elwick)	55-59		M	42
Clark (Elwick)	55-59	0	F	978
Clark (Elwick)	55-59	0	M	970
Clark (Elwick)	55-59	1	F	41
Clark (Elwick)	55-59	1	M	37
Clark (Elwick)	60-64		F	36
Clark (Elwick)	60-64		M	39
Clark (Elwick)	60-64	0	F	1008
Clark (Elwick)	60-64	0	M	945
Clark (Elwick)	60-64	1	F	34
Clark (Elwick)	60-64	1	M	35
Clark (Elwick)	65+		F	151
Clark (Elwick)	65+		M	133
Clark (Elwick)	65+	0	F	3453
Clark (Elwick)	65+	0	M	2635
Clark (Elwick)	65+	1	F	76
Clark (Elwick)	65+	1	M	65
Clark (Hobart)	0-4		F	18
Clark (Hobart)	0-4		M	26
Clark (Hobart)	0-4	0	F	673
Clark (Hobart)	0-4	0	M	727
Clark (Hobart)	0-4	1	F	14
Clark (Hobart)	0-4	1	M	22
Clark (Hobart)	5-9		F	28
Clark (Hobart)	5-9		M	24
Clark (Hobart)	5-9	0	F	753
Clark (Hobart)	5-9	0	M	774
Clark (Hobart)	5-9	1	F	16
Clark (Hobart)	5-9	1	M	20
Clark (Hobart)	10-14		F	22
Clark (Hobart)	10-14		M	18
Clark (Hobart)	10-14	0	F	856
Clark (Hobart)	10-14	0	M	857
Clark (Hobart)	10-14	1	F	13
Clark (Hobart)	10-14	1	M	26
Clark (Hobart)	15-19		F	34
Clark (Hobart)	15-19		M	27
Clark (Hobart)	15-19	0	F	887
Clark (Hobart)	15-19	0	M	914
Clark (Hobart)	15-19	1	F	23
Clark (Hobart)	15-19	1	M	26
Clark (Hobart)	20-24		F	61
Clark (Hobart)	20-24		M	59
Clark (Hobart)	20-24	0	F	1319
Clark (Hobart)	20-24	0	M	1225
Clark (Hobart)	20-24	1	F	55
Clark (Hobart)	20-24	1	M	39
Clark (Hobart)	25-29		F	85
Clark (Hobart)	25-29		M	81
Clark (Hobart)	25-29	0	F	1841
Clark (Hobart)	25-29	0	M	1746
Clark (Hobart)	25-29	1	F	32
Clark (Hobart)	25-29	1	M	40
Clark (Hobart)	30-34		F	60
Clark (Hobart)	30-34		M	98
Clark (Hobart)	30-34	0	F	1608
Clark (Hobart)	30-34	0	M	1637
Clark (Hobart)	30-34	1	F	20
Clark (Hobart)	30-34	1	M	22
Clark (Hobart)	35-39		F	49
Clark (Hobart)	35-39		M	59
Clark (Hobart)	35-39	0	F	1270
Clark (Hobart)	35-39	0	M	1222
Clark (Hobart)	35-39	1	F	18
Clark (Hobart)	35-39	1	M	17
Clark (Hobart)	40-44		F	42
Clark (Hobart)	40-44		M	46
Clark (Hobart)	40-44	0	F	1087
Clark (Hobart)	40-44	0	M	990
Clark (Hobart)	40-44	1	F	13
Clark (Hobart)	40-44	1	M	8
Clark (Hobart)	45-49		F	42
Clark (Hobart)	45-49		M	45
Clark (Hobart)	45-49	0	F	1157
Clark (Hobart)	45-49	0	M	1059
Clark (Hobart)	45-49	1	F	18
Clark (Hobart)	45-49	1	M	27
Clark (Hobart)	50-54		F	47
Clark (Hobart)	50-54		M	53
Clark (Hobart)	50-54	0	F	1110
Clark (Hobart)	50-54	0	M	1044
Clark (Hobart)	50-54	1	F	14
Clark (Hobart)	50-54	1	M	18
Clark (Hobart)	55-59		F	43
Clark (Hobart)	55-59		M	49
Clark (Hobart)	55-59	0	F	1066
Clark (Hobart)	55-59	0	M	938
Clark (Hobart)	55-59	1	F	23
Clark (Hobart)	55-59	1	M	14
Clark (Hobart)	60-64		F	42
Clark (Hobart)	60-64		M	39
Clark (Hobart)	60-64	0	F	1042
Clark (Hobart)	60-64	0	M	951
Clark (Hobart)	60-64	1	F	22
Clark (Hobart)	60-64	1	M	10
Clark (Hobart)	65+		F	166
Clark (Hobart)	65+		M	133
Clark (Hobart)	65+	0	F	3074
Clark (Hobart)	65+	0	M	2624
Clark (Hobart)	65+	1	F	25
Clark (Hobart)	65+	1	M	19
Clark (Huon)	0-4	0	F	7
Clark (Huon)	0-4	0	M	3
Clark (Huon)	5-9	0	F	10
Clark (Huon)	5-9	0	M	8
Clark (Huon)	10-14	0	F	11
Clark (Huon)	10-14	0	M	12
Clark (Huon)	10-14	1	F	3
Clark (Huon)	15-19	0	F	8
Clark (Huon)	15-19	0	M	10
Clark (Huon)	20-24	0	F	6
Clark (Huon)	20-24	0	M	4
Clark (Huon)	25-29	0	F	3
Clark (Huon)	25-29	0	M	9
Clark (Huon)	30-34	0	F	13
Clark (Huon)	30-34	0	M	15
Clark (Huon)	35-39	0	F	10
Clark (Huon)	35-39	0	M	5
Clark (Huon)	40-44	0	F	10
Clark (Huon)	40-44	0	M	14
Clark (Huon)	45-49	0	F	21
Clark (Huon)	45-49	0	M	9
Clark (Huon)	50-54	0	F	15
Clark (Huon)	50-54	0	M	18
Clark (Huon)	55-59	0	F	5
Clark (Huon)	55-59	0	M	12
Clark (Huon)	60-64	0	F	10
Clark (Huon)	60-64	0	M	13
Clark (Huon)	65+	0	F	20
Clark (Huon)	65+	0	M	33
Clark (Nelson)	0-4		F	13
Clark (Nelson)	0-4		M	4
Clark (Nelson)	0-4	0	F	381
Clark (Nelson)	0-4	0	M	369
Clark (Nelson)	0-4	1	F	4
Clark (Nelson)	0-4	1	M	8
Clark (Nelson)	5-9		F	13
Clark (Nelson)	5-9		M	10
Clark (Nelson)	5-9	0	F	471
Clark (Nelson)	5-9	0	M	512
Clark (Nelson)	5-9	1	F	5
Clark (Nelson)	5-9	1	M	10
Clark (Nelson)	10-14		F	16
Clark (Nelson)	10-14		M	10
Clark (Nelson)	10-14	0	F	506
Clark (Nelson)	10-14	0	M	633
Clark (Nelson)	10-14	1	F	11
Clark (Nelson)	10-14	1	M	14
Clark (Nelson)	15-19		F	18
Clark (Nelson)	15-19		M	11
Clark (Nelson)	15-19	0	F	596
Clark (Nelson)	15-19	0	M	621
Clark (Nelson)	15-19	1	F	20
Clark (Nelson)	15-19	1	M	14
Clark (Nelson)	20-24		F	19
Clark (Nelson)	20-24		M	19
Clark (Nelson)	20-24	0	F	692
Clark (Nelson)	20-24	0	M	765
Clark (Nelson)	20-24	1	F	13
Clark (Nelson)	20-24	1	M	23
Clark (Nelson)	25-29		F	36
Clark (Nelson)	25-29		M	37
Clark (Nelson)	25-29	0	F	845
Clark (Nelson)	25-29	0	M	891
Clark (Nelson)	25-29	1	F	8
Clark (Nelson)	25-29	1	M	9
Clark (Nelson)	30-34		F	27
Clark (Nelson)	30-34		M	38
Clark (Nelson)	30-34	0	F	765
Clark (Nelson)	30-34	0	M	748
Clark (Nelson)	30-34	1	F	6
Clark (Nelson)	30-34	1	M	6
Clark (Nelson)	35-39		F	24
Clark (Nelson)	35-39		M	23
Clark (Nelson)	35-39	0	F	637
Clark (Nelson)	35-39	0	M	557
Clark (Nelson)	35-39	1	F	11
Clark (Nelson)	35-39	1	M	3
Clark (Nelson)	40-44		F	18
Clark (Nelson)	40-44		M	19
Clark (Nelson)	40-44	0	F	561
Clark (Nelson)	40-44	0	M	538
Clark (Nelson)	40-44	1	F	11
Clark (Nelson)	40-44	1	M	11
Clark (Nelson)	45-49		F	13
Clark (Nelson)	45-49		M	19
Clark (Nelson)	45-49	0	F	650
Clark (Nelson)	45-49	0	M	533
Clark (Nelson)	45-49	1	F	10
Clark (Nelson)	45-49	1	M	6
Clark (Nelson)	50-54		F	30
Clark (Nelson)	50-54		M	22
Clark (Nelson)	50-54	0	F	649
Clark (Nelson)	50-54	0	M	602
Clark (Nelson)	50-54	1	F	8
Clark (Nelson)	50-54	1	M	6
Clark (Nelson)	55-59		F	31
Clark (Nelson)	55-59		M	23
Clark (Nelson)	55-59	0	F	584
Clark (Nelson)	55-59	0	M	574
Clark (Nelson)	55-59	1	F	5
Clark (Nelson)	55-59	1	M	4
Clark (Nelson)	60-64		F	18
Clark (Nelson)	60-64		M	23
Clark (Nelson)	60-64	0	F	684
Clark (Nelson)	60-64	0	M	540
Clark (Nelson)	60-64	1	F	7
Clark (Nelson)	60-64	1	M	5
Clark (Nelson)	65+		F	88
Clark (Nelson)	65+		M	70
Clark (Nelson)	65+	0	F	2344
Clark (Nelson)	65+	0	M	1979
Clark (Nelson)	65+	1	F	10
Clark (Nelson)	65+	1	M	6
Franklin (Huon)	0-4		F	42
Franklin (Huon)	0-4		M	35
Franklin (Huon)	0-4	0	F	750
Franklin (Huon)	0-4	0	M	832
Franklin (Huon)	0-4	1	F	107
Franklin (Huon)	0-4	1	M	125
Franklin (Huon)	5-9		F	51
Franklin (Huon)	5-9		M	54
Franklin (Huon)	5-9	0	F	982
Franklin (Huon)	5-9	0	M	930
Franklin (Huon)	5-9	1	F	158
Franklin (Huon)	5-9	1	M	147
Franklin (Huon)	10-14		F	47
Franklin (Huon)	10-14		M	61
