SED_NAME16	Age	MaritalStatus	Registered	adults
Toohey	45-54	Never married		2130
Toohey	55-64	Married	0	306
Toohey	55-64	Married	1	3096
Toohey	55-64	Never married		1875
Toohey	65-74	Married	0	109
Toohey	65-74	Married	1	2726
Toohey	65-74	Never married		1443
Toohey	75-84	Married	0	44
Toohey	75-84	Married	1	1456
Toohey	75-84	Never married		1006
Toohey	85+	Married	0	3
Toohey	85+	Married	1	310
Toohey	85+	Never married		507
Toowoomba North	15-19	Married	0	79
Toowoomba North	15-19	Married	1	7
Toowoomba North	15-19	Never married		3081
Toowoomba North	20-24	Married	0	678
Toowoomba North	20-24	Married	1	153
Toowoomba North	20-24	Never married		2026
Toowoomba North	25-34	Married	0	1358
Toowoomba North	25-34	Married	1	2166
Toowoomba North	25-34	Never married		2527
Toowoomba North	35-44	Married	0	676
Toowoomba North	35-44	Married	1	3267
Toowoomba North	35-44	Never married		1790
Toowoomba North	45-54	Married	0	552
Toowoomba North	45-54	Married	1	3514
Toowoomba North	45-54	Never married		1956
Toowoomba North	55-64	Married	0	407
Toowoomba North	55-64	Married	1	3454
Toowoomba North	55-64	Never married		2041
Toowoomba North	65-74	Married	0	179
Toowoomba North	65-74	Married	1	3375
Toowoomba North	65-74	Never married		1760
Toowoomba North	75-84	Married	0	64
Toowoomba North	75-84	Married	1	1929
Toowoomba North	75-84	Never married		1351
Toowoomba North	85+	Married	0	9
Toowoomba North	85+	Married	1	337
Toowoomba North	85+	Never married		638
Toowoomba South	15-19	Married	0	85
Toowoomba South	15-19	Married	1	5
Toowoomba South	15-19	Never married		3105
Toowoomba South	20-24	Married	0	771
Toowoomba South	20-24	Married	1	219
Toowoomba South	20-24	Never married		2439
Toowoomba South	25-34	Married	0	1688
Toowoomba South	25-34	Married	1	2703
Toowoomba South	25-34	Never married		2932
Toowoomba South	35-44	Married	0	706
Toowoomba South	35-44	Married	1	3814
Toowoomba South	35-44	Never married		1953
Toowoomba South	45-54	Married	0	520
Toowoomba South	45-54	Married	1	3240
Toowoomba South	45-54	Never married		2038
Toowoomba South	55-64	Married	0	315
Toowoomba South	55-64	Married	1	3026
Toowoomba South	55-64	Never married		1914
Toowoomba South	65-74	Married	0	152
Toowoomba South	65-74	Married	1	3078
Toowoomba South	65-74	Never married		1839
Toowoomba South	75-84	Married	0	48
Toowoomba South	75-84	Married	1	1981
Toowoomba South	75-84	Never married		1436
Toowoomba South	85+	Married	0	8
Toowoomba South	85+	Married	1	455
Toowoomba South	85+	Never married		877
Townsville	15-19	Married	0	111
Townsville	15-19	Never married		2289
Townsville	20-24	Married	0	848
Townsville	20-24	Married	1	75
Townsville	20-24	Never married		2159
Townsville	25-34	Married	0	1970
Townsville	25-34	Married	1	1560
Townsville	25-34	Never married		2944
Townsville	35-44	Married	0	957
Townsville	35-44	Married	1	2601
Townsville	35-44	Never married		2045
Townsville	45-54	Married	0	812
Townsville	45-54	Married	1	2759
Townsville	45-54	Never married		2287
Townsville	55-64	Married	0	622
Townsville	55-64	Married	1	2723
Townsville	55-64	Never married		2491
Townsville	65-74	Married	0	291
Townsville	65-74	Married	1	2139
Townsville	65-74	Never married		1839
Townsville	75-84	Married	0	71
Townsville	75-84	Married	1	836
Townsville	75-84	Never married		969
Townsville	85+	Married	0	8
Townsville	85+	Married	1	147
Townsville	85+	Never married		391
Traeger	15-19	Married	0	97
Traeger	15-19	Married	1	6
Traeger	15-19	Never married		2047
Traeger	20-24	Married	0	673
Traeger	20-24	Married	1	86
Traeger	20-24	Never married		1460
Traeger	25-34	Married	0	1675
Traeger	25-34	Married	1	1463
Traeger	25-34	Never married		2065
Traeger	35-44	Married	0	978
Traeger	35-44	Married	1	2176
Traeger	35-44	Never married		1329
Traeger	45-54	Married	0	668
Traeger	45-54	Married	1	2115
Traeger	45-54	Never married		1469
Traeger	55-64	Married	0	440
Traeger	55-64	Married	1	2126
Traeger	55-64	Never married		1511
Traeger	65-74	Married	0	171
Traeger	65-74	Married	1	1466
Traeger	65-74	Never married		1102
Traeger	75-84	Married	0	43
Traeger	75-84	Married	1	659
Traeger	75-84	Never married		643
Traeger	85+	Married	1	88
Traeger	85+	Never married		205
Warrego	15-19	Married	0	94
Warrego	15-19	Never married		1949
Warrego	20-24	Married	0	611
Warrego	20-24	Married	1	93
Warrego	20-24	Never married		1347
Warrego	25-34	Married	0	1230
Warrego	25-34	Married	1	1596
Warrego	25-34	Never married		1631
Warrego	35-44	Married	0	679
Warrego	35-44	Married	1	2507
Warrego	35-44	Never married		1135
Warrego	45-54	Married	0	633
Warrego	45-54	Married	1	2754
Warrego	45-54	Never married		1371
Warrego	55-64	Married	0	423
Warrego	55-64	Married	1	2896
Warrego	55-64	Never married		1601
Warrego	65-74	Married	0	205
Warrego	65-74	Married	1	2180
Warrego	65-74	Never married		1250
Warrego	75-84	Married	0	46
Warrego	75-84	Married	1	986
Warrego	75-84	Never married		817
Warrego	85+	Married	1	171
Warrego	85+	Never married		366
Waterford	15-19	Married	0	81
Waterford	15-19	Married	1	6
Waterford	15-19	Never married		3363
Waterford	20-24	Married	0	736
Waterford	20-24	Married	1	210
Waterford	20-24	Never married		2801
Waterford	25-34	Married	0	1979
Waterford	25-34	Married	1	2992
Waterford	25-34	Never married		3586
Waterford	35-44	Married	0	1092
Waterford	35-44	Married	1	3956
Waterford	35-44	Never married		2426
Waterford	45-54	Married	0	721
Waterford	45-54	Married	1	3240
Waterford	45-54	Never married		2341
Waterford	55-64	Married	0	379
Waterford	55-64	Married	1	2897
Waterford	55-64	Never married		2077
Waterford	65-74	Married	0	184
Waterford	65-74	Married	1	2550
Waterford	65-74	Never married		1812
Waterford	75-84	Married	0	61
Waterford	75-84	Married	1	1348
Waterford	75-84	Never married		1180
Waterford	85+	Married	0	7
Waterford	85+	Married	1	216
Waterford	85+	Never married		458
Whitsunday	15-19	Married	0	63
Whitsunday	15-19	Never married		2789
Whitsunday	20-24	Married	0	617
Whitsunday	20-24	Married	1	71
Whitsunday	20-24	Never married		1489
Whitsunday	25-34	Married	0	1857
Whitsunday	25-34	Married	1	1777
Whitsunday	25-34	Never married		1970
Whitsunday	35-44	Married	0	1171
Whitsunday	35-44	Married	1	3617
Whitsunday	35-44	Never married		1433
Whitsunday	45-54	Married	0	945
Whitsunday	45-54	Married	1	3699
Whitsunday	45-54	Never married		1545
Whitsunday	55-64	Married	0	616
Whitsunday	55-64	Married	1	3808
Whitsunday	55-64	Never married		1488
Whitsunday	65-74	Married	0	238
Whitsunday	65-74	Married	1	2681
Whitsunday	65-74	Never married		1163
Whitsunday	75-84	Married	0	61
Whitsunday	75-84	Married	1	1016
Whitsunday	75-84	Never married		619
Whitsunday	85+	Married	0	11
Whitsunday	85+	Married	1	132
Whitsunday	85+	Never married		195
Woodridge	15-19	Married	0	99
Woodridge	15-19	Married	1	3
Woodridge	15-19	Never married		4911
Woodridge	20-24	Married	0	769
Woodridge	20-24	Married	1	241
Woodridge	20-24	Never married		3638
Woodridge	25-34	Married	0	1851
Woodridge	25-34	Married	1	2936
Woodridge	25-34	Never married		4404
Woodridge	35-44	Married	0	1156
Woodridge	35-44	Married	1	4416
Woodridge	35-44	Never married		3038
Woodridge	45-54	Married	0	888
Woodridge	45-54	Married	1	3717
Woodridge	45-54	Never married		2885
Woodridge	55-64	Married	0	492
Woodridge	55-64	Married	1	3294
Woodridge	55-64	Never married		2494
Woodridge	65-74	Married	0	181
Woodridge	65-74	Married	1	2273
Woodridge	65-74	Never married		1833
Woodridge	75-84	Married	0	50
Woodridge	75-84	Married	1	874
Woodridge	75-84	Never married		958
Woodridge	85+	Married	1	107
Woodridge	85+	Never married		269
Adelaide	15-19	Married	0	33
Adelaide	15-19	Married	1	10
Adelaide	15-19	Never married		1662
Adelaide	20-24	Married	0	737
Adelaide	20-24	Married	1	60
Adelaide	20-24	Never married		3541
Adelaide	25-34	Married	0	1936
Adelaide	25-34	Married	1	1646
Adelaide	25-34	Never married		4003
Adelaide	35-44	Married	0	706
Adelaide	35-44	Married	1	2531
Adelaide	35-44	Never married		1752
Adelaide	45-54	Married	0	414
Adelaide	45-54	Married	1	2219
Adelaide	45-54	Never married		1600
Adelaide	55-64	Married	0	348
Adelaide	55-64	Married	1	2332
Adelaide	55-64	Never married		1572
Adelaide	65-74	Married	0	274
Adelaide	65-74	Married	1	2126
Adelaide	65-74	Never married		1347
Adelaide	75-84	Married	0	76
Adelaide	75-84	Married	1	1006
Adelaide	75-84	Never married		839
Adelaide	85+	Married	0	9
Adelaide	85+	Married	1	207
Adelaide	85+	Never married		401
Badcoe	15-19	Married	0	27
Badcoe	15-19	Never married		1732
Badcoe	20-24	Married	0	355
Badcoe	20-24	Married	1	140
Badcoe	20-24	Never married		2652
Badcoe	25-34	Married	0	1610
Badcoe	25-34	Married	1	2538
Badcoe	25-34	Never married		3273
Badcoe	35-44	Married	0	698
Badcoe	35-44	Married	1	3307
Badcoe	35-44	Never married		1484
Badcoe	45-54	Married	0	444
Badcoe	45-54	Married	1	2428
Badcoe	45-54	Never married		1455
Badcoe	55-64	Married	0	290
Badcoe	55-64	Married	1	2013
Badcoe	55-64	Never married		1729
Badcoe	65-74	Married	0	159
Badcoe	65-74	Married	1	1646
Badcoe	65-74	Never married		1382
Badcoe	75-84	Married	0	37
Badcoe	75-84	Married	1	886
Badcoe	75-84	Never married		926
Badcoe	85+	Married	0	5
Badcoe	85+	Married	1	320
Badcoe	85+	Never married		650
Black	15-19	Married	0	13
Black	15-19	Never married		1932
Black	20-24	Married	0	169
Black	20-24	Married	1	23
Black	20-24	Never married		1540
Black	25-34	Married	0	971
Black	25-34	Married	1	1217
Black	25-34	Never married		1409
Black	35-44	Married	0	707
Black	35-44	Married	1	2987
Black	35-44	Never married		964
Black	45-54	Married	0	526
Black	45-54	Married	1	3061
Black	45-54	Never married		1001
Black	55-64	Married	0	440
Black	55-64	Married	1	3245
Black	55-64	Never married		1113
Black	65-74	Married	0	207
Black	65-74	Married	1	2808
Black	65-74	Never married		917
Black	75-84	Married	0	67
Black	75-84	Married	1	1039
Black	75-84	Never married		541
Black	85+	Married	0	5
Black	85+	Married	1	213
Black	85+	Never married		304
Bragg	15-19	Married	0	9
Bragg	15-19	Never married		2526
Bragg	20-24	Married	0	118
Bragg	20-24	Married	1	12
Bragg	20-24	Never married		1776
Bragg	25-34	Married	0	538
Bragg	25-34	Married	1	943
Bragg	25-34	Never married		1451
Bragg	35-44	Married	0	349
Bragg	35-44	Married	1	3362
Bragg	35-44	Never married		733
Bragg	45-54	Married	0	380
Bragg	45-54	Married	1	3653
Bragg	45-54	Never married		935
Bragg	55-64	Married	0	310
Bragg	55-64	Married	1	3162
Bragg	55-64	Never married		921
Bragg	65-74	Married	0	219
Bragg	65-74	Married	1	2994
Bragg	65-74	Never married		1078
Bragg	75-84	Married	0	69
Bragg	75-84	Married	1	1775
Bragg	75-84	Never married		987
Bragg	85+	Married	0	8
Bragg	85+	Married	1	337
Bragg	85+	Never married		685
Chaffey	15-19	Married	0	49
Chaffey	15-19	Never married		1705
Chaffey	20-24	Married	0	314
Chaffey	20-24	Married	1	56
Chaffey	20-24	Never married		1089
Chaffey	25-34	Married	0	958
Chaffey	25-34	Married	1	1070
Chaffey	25-34	Never married		1388
Chaffey	35-44	Married	0	589
Chaffey	35-44	Married	1	1716
Chaffey	35-44	Never married		1017
Chaffey	45-54	Married	0	531
Chaffey	45-54	Married	1	2251
Chaffey	45-54	Never married		1415
Chaffey	55-64	Married	0	435
Chaffey	55-64	Married	1	2880
Chaffey	55-64	Never married		1527
Chaffey	65-74	Married	0	263
Chaffey	65-74	Married	1	3042
Chaffey	65-74	Never married		1421
Chaffey	75-84	Married	0	79
Chaffey	75-84	Married	1	1432
Chaffey	75-84	Never married		903
Chaffey	85+	Married	0	4
Chaffey	85+	Married	1	319
Chaffey	85+	Never married		531
Cheltenham	15-19	Married	0	18
Cheltenham	15-19	Never married		1879
Cheltenham	20-24	Married	0	315
Cheltenham	20-24	Married	1	77
Cheltenham	20-24	Never married		2162
Cheltenham	25-34	Married	0	1356
Cheltenham	25-34	Married	1	2102
Cheltenham	25-34	Never married		2779
Cheltenham	35-44	Married	0	669
Cheltenham	35-44	Married	1	2939
Cheltenham	35-44	Never married		1521
Cheltenham	45-54	Married	0	515
Cheltenham	45-54	Married	1	2423
Cheltenham	45-54	Never married		1751
Cheltenham	55-64	Married	0	381
Cheltenham	55-64	Married	1	2282
Cheltenham	55-64	Never married		1889
Cheltenham	65-74	Married	0	149
Cheltenham	65-74	Married	1	1582
Cheltenham	65-74	Never married		1378
Cheltenham	75-84	Married	0	25
Cheltenham	75-84	Married	1	742
Cheltenham	75-84	Never married		834
Cheltenham	85+	Married	0	4
Cheltenham	85+	Married	1	213
Cheltenham	85+	Never married		497
Colton	15-19	Married	0	7
Colton	15-19	Never married		1949
Colton	20-24	Married	0	128
Colton	20-24	Married	1	23
Colton	20-24	Never married		1837
Colton	25-34	Married	0	775
Colton	25-34	Married	1	1055
Colton	25-34	Never married		1714
Colton	35-44	Married	0	538
Colton	35-44	Married	1	2801
Colton	35-44	Never married		917
Colton	45-54	Married	0	548
Colton	45-54	Married	1	3174
Colton	45-54	Never married		1278
Colton	55-64	Married	0	399
Colton	55-64	Married	1	3104
Colton	55-64	Never married		1321
Colton	65-74	Married	0	182
Colton	65-74	Married	1	2648
Colton	65-74	Never married		1090
Colton	75-84	Married	0	41
Colton	75-84	Married	1	1645
Colton	75-84	Never married		957
Colton	85+	Married	0	8
Colton	85+	Married	1	415
Colton	85+	Never married		637
Croydon	15-19	Married	0	20
Croydon	15-19	Married	1	3
Croydon	15-19	Never married		1980
Croydon	20-24	Married	0	342
Croydon	20-24	Married	1	112
Croydon	20-24	Never married		2732
Croydon	25-34	Married	0	1573
Croydon	25-34	Married	1	2241
Croydon	25-34	Never married		3807
Croydon	35-44	Married	0	685
Croydon	35-44	Married	1	3176
Croydon	35-44	Never married		1881
Croydon	45-54	Married	0	434
Croydon	45-54	Married	1	2493
Croydon	45-54	Never married		1928
Croydon	55-64	Married	0	322
Croydon	55-64	Married	1	2014
Croydon	55-64	Never married		2009
Croydon	65-74	Married	0	117
Croydon	65-74	Married	1	1497
Croydon	65-74	Never married		1477
Croydon	75-84	Married	0	30
Croydon	75-84	Married	1	751
Croydon	75-84	Never married		818
Croydon	85+	Married	0	5
Croydon	85+	Married	1	182
Croydon	85+	Never married		453
Davenport	15-19	Married	0	7
Davenport	15-19	Never married		2080
Davenport	20-24	Married	0	177
Davenport	20-24	Married	1	49
Davenport	20-24	Never married		1715
Davenport	25-34	Married	0	1066
Davenport	25-34	Married	1	1350
Davenport	25-34	Never married		1603
Davenport	35-44	Married	0	691
Davenport	35-44	Married	1	2819
Davenport	35-44	Never married		1053
Davenport	45-54	Married	0	497
Davenport	45-54	Married	1	2940
Davenport	45-54	Never married		1020
Davenport	55-64	Married	0	335
Davenport	55-64	Married	1	3267
Davenport	55-64	Never married		951
Davenport	65-74	Married	0	156
Davenport	65-74	Married	1	2842
Davenport	65-74	Never married		910
Davenport	75-84	Married	0	56
Davenport	75-84	Married	1	1233
Davenport	75-84	Never married		593
Davenport	85+	Married	1	216
Davenport	85+	Never married		282
Dunstan	15-19	Married	0	11
Dunstan	15-19	Never married		1883
Dunstan	20-24	Married	0	274
Dunstan	20-24	Married	1	53
Dunstan	20-24	Never married		2037
Dunstan	25-34	Married	0	1216
Dunstan	25-34	Married	1	1655
Dunstan	25-34	Never married		2481
Dunstan	35-44	Married	0	560
Dunstan	35-44	Married	1	2817
Dunstan	35-44	Never married		1315
Dunstan	45-54	Married	0	405
Dunstan	45-54	Married	1	2694
Dunstan	45-54	Never married		1394
Dunstan	55-64	Married	0	368
Dunstan	55-64	Married	1	2585
Dunstan	55-64	Never married		1561
Dunstan	65-74	Married	0	239
Dunstan	65-74	Married	1	2119
Dunstan	65-74	Never married		1408
Dunstan	75-84	Married	0	77
Dunstan	75-84	Married	1	1186
Dunstan	75-84	Never married		1008
Dunstan	85+	Married	0	7
Dunstan	85+	Married	1	259
Dunstan	85+	Never married		636
Elder	15-19	Married	0	14
Elder	15-19	Never married		1950
Elder	20-24	Married	0	269
Elder	20-24	Married	1	79
Elder	20-24	Never married		2177
Elder	25-34	Married	0	1194
Elder	25-34	Married	1	1861
Elder	25-34	Never married		2484
Elder	35-44	Married	0	650
Elder	35-44	Married	1	3276
Elder	35-44	Never married		1329
Elder	45-54	Married	0	476
Elder	45-54	Married	1	2733
Elder	45-54	Never married		1453
Elder	55-64	Married	0	339
Elder	55-64	Married	1	2352
Elder	55-64	Never married		1511
Elder	65-74	Married	0	170
Elder	65-74	Married	1	1893
Elder	65-74	Never married		1303
Elder	75-84	Married	0	43
Elder	75-84	Married	1	1138
Elder	75-84	Never married		870
Elder	85+	Married	0	4
Elder	85+	Married	1	282
Elder	85+	Never married		618
Elizabeth	15-19	Married	0	45
Elizabeth	15-19	Married	1	7
Elizabeth	15-19	Never married		2308
Elizabeth	20-24	Married	0	444
Elizabeth	20-24	Married	1	90
Elizabeth	20-24	Never married		1911
Elizabeth	25-34	Married	0	1272
Elizabeth	25-34	Married	1	1593
Elizabeth	25-34	Never married		2498
Elizabeth	35-44	Married	0	693
Elizabeth	35-44	Married	1	2244
Elizabeth	35-44	Never married		1801
Elizabeth	45-54	Married	0	577
Elizabeth	45-54	Married	1	2008
Elizabeth	45-54	Never married		1867
Elizabeth	55-64	Married	0	384
Elizabeth	55-64	Married	1	2257
Elizabeth	55-64	Never married		1777
Elizabeth	65-74	Married	0	135
Elizabeth	65-74	Married	1	1509
Elizabeth	65-74	Never married		1138
Elizabeth	75-84	Married	0	36
Elizabeth	75-84	Married	1	789
Elizabeth	75-84	Never married		708
Elizabeth	85+	Married	1	165
Elizabeth	85+	Never married		345
Enfield	15-19	Married	0	15
Enfield	15-19	Never married		2067
Enfield	20-24	Married	0	303
Enfield	20-24	Married	1	105
Enfield	20-24	Never married		2504
Enfield	25-34	Married	0	1408
Enfield	25-34	Married	1	2896
Enfield	25-34	Never married		3361
Enfield	35-44	Married	0	600
Enfield	35-44	Married	1	4329
Enfield	35-44	Never married		1659
Enfield	45-54	Married	0	415
Enfield	45-54	Married	1	2745
Enfield	45-54	Never married		1542
Enfield	55-64	Married	0	267
Enfield	55-64	Married	1	2116
Enfield	55-64	Never married		1467
Enfield	65-74	Married	0	120
Enfield	65-74	Married	1	1549
Enfield	65-74	Never married		1199
Enfield	75-84	Married	0	31
Enfield	75-84	Married	1	840
Enfield	75-84	Never married		701
Enfield	85+	Married	0	7
Enfield	85+	Married	1	230
Enfield	85+	Never married		447
Finniss	15-19	Married	0	25
Finniss	15-19	Married	1	4
Finniss	15-19	Never married		1271
Finniss	20-24	Married	0	148
Finniss	20-24	Married	1	34
Finniss	20-24	Never married		685
Finniss	25-34	Married	0	527
Finniss	25-34	Married	1	639
Finniss	25-34	Never married		840
Finniss	35-44	Married	0	470
Finniss	35-44	Married	1	1341
Finniss	35-44	Never married		766
Finniss	45-54	Married	0	508
Finniss	45-54	Married	1	1676
Finniss	45-54	Never married		1045
Finniss	55-64	Married	0	529
Finniss	55-64	Married	1	2683
Finniss	55-64	Never married		1431
Finniss	65-74	Married	0	436
Finniss	65-74	Married	1	4353
Finniss	65-74	Never married		1742
Finniss	75-84	Married	0	122
Finniss	75-84	Married	1	2737
Finniss	75-84	Never married		1300
Finniss	85+	Married	0	21
Finniss	85+	Married	1	511
Finniss	85+	Never married		655
Flinders	15-19	Married	0	45
Flinders	15-19	Never married		1555
Flinders	20-24	Married	0	363
Flinders	20-24	Married	1	27
Flinders	20-24	Never married		924
Flinders	25-34	Married	0	1083
Flinders	25-34	Married	1	1187
Flinders	25-34	Never married		1197
Flinders	35-44	Married	0	667
Flinders	35-44	Married	1	1951
Flinders	35-44	Never married		891
Flinders	45-54	Married	0	617
Flinders	45-54	Married	1	2181
Flinders	45-54	Never married		1140
Flinders	55-64	Married	0	498
Flinders	55-64	Married	1	2523
Flinders	55-64	Never married		1369
Flinders	65-74	Married	0	237
Flinders	65-74	Married	1	2446
Flinders	65-74	Never married		1109
Flinders	75-84	Married	0	50
Flinders	75-84	Married	1	1206
Flinders	75-84	Never married		732
Flinders	85+	Married	0	4
Flinders	85+	Married	1	256
Flinders	85+	Never married		394
Florey	15-19	Married	0	26
Florey	15-19	Married	1	5
Florey	15-19	Never married		2015
Florey	20-24	Married	0	276
Florey	20-24	Married	1	133
Florey	20-24	Never married		2165
Florey	25-34	Married	0	984
Florey	25-34	Married	1	2041
Florey	25-34	Never married		2578
Florey	35-44	Married	0	577
