SED_NAME21	Age5yr	Indigenous	persons
Drummoyne	30-34	0	6794
Drummoyne	30-34	1	32
Drummoyne	35-39		218
Drummoyne	35-39	0	6450
Drummoyne	35-39	1	31
Drummoyne	40-44		198
Drummoyne	40-44	0	5643
Drummoyne	40-44	1	31
Drummoyne	45-49		149
Drummoyne	45-49	0	5497
Drummoyne	45-49	1	26
Drummoyne	50-54		139
Drummoyne	50-54	0	5128
Drummoyne	50-54	1	24
Drummoyne	55-59		143
Drummoyne	55-59	0	4989
Drummoyne	55-59	1	24
Drummoyne	60-64		121
Drummoyne	60-64	0	4380
Drummoyne	60-64	1	21
Drummoyne	65+		780
Drummoyne	65+	0	13662
Drummoyne	65+	1	30
Dubbo	0-4		443
Dubbo	0-4	0	3825
Dubbo	0-4	1	1366
Dubbo	5-9		526
Dubbo	5-9	0	3914
Dubbo	5-9	1	1430
Dubbo	10-14		562
Dubbo	10-14	0	3894
Dubbo	10-14	1	1321
Dubbo	15-19		404
Dubbo	15-19	0	3221
Dubbo	15-19	1	1095
Dubbo	20-24		357
Dubbo	20-24	0	3010
Dubbo	20-24	1	959
Dubbo	25-29		474
Dubbo	25-29	0	4399
Dubbo	25-29	1	971
Dubbo	30-34		467
Dubbo	30-34	0	4577
Dubbo	30-34	1	759
Dubbo	35-39		437
Dubbo	35-39	0	4232
Dubbo	35-39	1	620
Dubbo	40-44		429
Dubbo	40-44	0	3706
Dubbo	40-44	1	510
Dubbo	45-49		392
Dubbo	45-49	0	3751
Dubbo	45-49	1	534
Dubbo	50-54		372
Dubbo	50-54	0	4030
Dubbo	50-54	1	592
Dubbo	55-59		392
Dubbo	55-59	0	4105
Dubbo	55-59	1	494
Dubbo	60-64		337
Dubbo	60-64	0	4268
Dubbo	60-64	1	413
Dubbo	65+		1115
Dubbo	65+	0	13072
Dubbo	65+	1	769
East Hills	0-4		199
East Hills	0-4	0	4907
East Hills	0-4	1	90
East Hills	5-9		277
East Hills	5-9	0	5370
East Hills	5-9	1	87
East Hills	10-14		250
East Hills	10-14	0	5204
East Hills	10-14	1	98
East Hills	15-19		224
East Hills	15-19	0	5109
East Hills	15-19	1	99
East Hills	20-24		188
East Hills	20-24	0	4912
East Hills	20-24	1	75
East Hills	25-29		243
East Hills	25-29	0	4673
East Hills	25-29	1	69
East Hills	30-34		259
East Hills	30-34	0	5065
East Hills	30-34	1	54
East Hills	35-39		281
East Hills	35-39	0	5500
East Hills	35-39	1	51
East Hills	40-44		230
East Hills	40-44	0	5146
East Hills	40-44	1	47
East Hills	45-49		193
East Hills	45-49	0	5207
East Hills	45-49	1	60
East Hills	50-54		180
East Hills	50-54	0	4907
East Hills	50-54	1	64
East Hills	55-59		163
East Hills	55-59	0	4865
East Hills	55-59	1	40
East Hills	60-64		157
East Hills	60-64	0	4690
East Hills	60-64	1	43
East Hills	65+		810
East Hills	65+	0	12865
East Hills	65+	1	76
Epping	0-4		79
Epping	0-4	0	3814
Epping	0-4	1	17
Epping	5-9		97
Epping	5-9	0	5833
Epping	5-9	1	28
Epping	10-14		129
Epping	10-14	0	6533
Epping	10-14	1	26
Epping	15-19		92
Epping	15-19	0	5482
Epping	15-19	1	25
Epping	20-24		101
Epping	20-24	0	5103
Epping	20-24	1	18
Epping	25-29		117
Epping	25-29	0	4359
Epping	25-29	1	34
Epping	30-34		131
Epping	30-34	0	4783
Epping	30-34	1	24
Epping	35-39		147
Epping	35-39	0	6112
Epping	35-39	1	7
Epping	40-44		136
Epping	40-44	0	6515
Epping	40-44	1	8
Epping	45-49		100
Epping	45-49	0	6035
Epping	45-49	1	16
Epping	50-54		74
Epping	50-54	0	5561
Epping	50-54	1	10
Epping	55-59		84
Epping	55-59	0	5543
Epping	55-59	1	14
Epping	60-64		67
Epping	60-64	0	5155
Epping	60-64	1	12
Epping	65+		363
Epping	65+	0	15637
Epping	65+	1	26
Fairfield	0-4		328
Fairfield	0-4	0	4961
Fairfield	0-4	1	67
Fairfield	5-9		417
Fairfield	5-9	0	5544
Fairfield	5-9	1	52
Fairfield	10-14		388
Fairfield	10-14	0	5908
Fairfield	10-14	1	68
Fairfield	15-19		385
Fairfield	15-19	0	6015
Fairfield	15-19	1	49
Fairfield	20-24		350
Fairfield	20-24	0	6080
Fairfield	20-24	1	46
Fairfield	25-29		377
Fairfield	25-29	0	6092
Fairfield	25-29	1	41
Fairfield	30-34		392
Fairfield	30-34	0	5640
Fairfield	30-34	1	46
Fairfield	35-39		368
Fairfield	35-39	0	5572
Fairfield	35-39	1	40
Fairfield	40-44		383
Fairfield	40-44	0	5253
Fairfield	40-44	1	24
Fairfield	45-49		352
Fairfield	45-49	0	5514
Fairfield	45-49	1	31
Fairfield	50-54		310
Fairfield	50-54	0	5784
Fairfield	50-54	1	44
Fairfield	55-59		326
Fairfield	55-59	0	5722
Fairfield	55-59	1	29
Fairfield	60-64		253
Fairfield	60-64	0	5400
Fairfield	60-64	1	32
Fairfield	65+		827
Fairfield	65+	0	13785
Fairfield	65+	1	78
Gosford	0-4		203
Gosford	0-4	0	3638
Gosford	0-4	1	334
Gosford	5-9		214
Gosford	5-9	0	3927
Gosford	5-9	1	310
Gosford	10-14		219
Gosford	10-14	0	3740
Gosford	10-14	1	301
Gosford	15-19		207
Gosford	15-19	0	3518
Gosford	15-19	1	302
Gosford	20-24		222
Gosford	20-24	0	3636
Gosford	20-24	1	316
Gosford	25-29		247
Gosford	25-29	0	3915
Gosford	25-29	1	249
Gosford	30-34		249
Gosford	30-34	0	4214
Gosford	30-34	1	204
Gosford	35-39		216
Gosford	35-39	0	4595
Gosford	35-39	1	161
Gosford	40-44		240
Gosford	40-44	0	4559
Gosford	40-44	1	133
Gosford	45-49		244
Gosford	45-49	0	4614
Gosford	45-49	1	171
Gosford	50-54		234
Gosford	50-54	0	4747
Gosford	50-54	1	169
Gosford	55-59		261
Gosford	55-59	0	4913
Gosford	55-59	1	164
Gosford	60-64		219
Gosford	60-64	0	4991
Gosford	60-64	1	128
Gosford	65+		875
Gosford	65+	0	16519
Gosford	65+	1	221
Goulburn	0-4		262
Goulburn	0-4	0	3779
Goulburn	0-4	1	327
Goulburn	5-9		327
Goulburn	5-9	0	4262
Goulburn	5-9	1	356
Goulburn	10-14		324
Goulburn	10-14	0	4599
Goulburn	10-14	1	336
Goulburn	15-19		255
Goulburn	15-19	0	4132
Goulburn	15-19	1	304
Goulburn	20-24		223
Goulburn	20-24	0	3326
Goulburn	20-24	1	244
Goulburn	25-29		246
Goulburn	25-29	0	3599
Goulburn	25-29	1	206
Goulburn	30-34		255
Goulburn	30-34	0	4091
Goulburn	30-34	1	178
Goulburn	35-39		255
Goulburn	35-39	0	4148
Goulburn	35-39	1	153
Goulburn	40-44		266
Goulburn	40-44	0	4105
Goulburn	40-44	1	138
Goulburn	45-49		275
Goulburn	45-49	0	4871
Goulburn	45-49	1	172
Goulburn	50-54		307
Goulburn	50-54	0	5120
Goulburn	50-54	1	178
Goulburn	55-59		357
Goulburn	55-59	0	5468
Goulburn	55-59	1	122
Goulburn	60-64		333
Goulburn	60-64	0	5344
Goulburn	60-64	1	96
Goulburn	65+		1191
Goulburn	65+	0	17035
Goulburn	65+	1	208
Granville	0-4		525
Granville	0-4	0	7211
Granville	0-4	1	63
Granville	5-9		605
Granville	5-9	0	6485
Granville	5-9	1	62
Granville	10-14		497
Granville	10-14	0	5724
Granville	10-14	1	69
Granville	15-19		393
Granville	15-19	0	5056
Granville	15-19	1	49
Granville	20-24		595
Granville	20-24	0	7381
Granville	20-24	1	60
Granville	25-29		822
Granville	25-29	0	9296
Granville	25-29	1	69
Granville	30-34		795
Granville	30-34	0	9314
Granville	30-34	1	55
Granville	35-39		777
Granville	35-39	0	8682
Granville	35-39	1	45
Granville	40-44		551
Granville	40-44	0	6638
Granville	40-44	1	37
Granville	45-49		431
Granville	45-49	0	5339
Granville	45-49	1	38
Granville	50-54		330
Granville	50-54	0	4906
Granville	50-54	1	34
Granville	55-59		304
Granville	55-59	0	4675
Granville	55-59	1	47
Granville	60-64		269
Granville	60-64	0	4191
Granville	60-64	1	29
Granville	65+		616
Granville	65+	0	10920
Granville	65+	1	61
Hawkesbury	0-4		140
Hawkesbury	0-4	0	4076
Hawkesbury	0-4	1	415
Hawkesbury	5-9		224
Hawkesbury	5-9	0	4369
Hawkesbury	5-9	1	399
Hawkesbury	10-14		194
Hawkesbury	10-14	0	4768
Hawkesbury	10-14	1	388
Hawkesbury	15-19		207
Hawkesbury	15-19	0	4693
Hawkesbury	15-19	1	336
Hawkesbury	20-24		193
Hawkesbury	20-24	0	4416
Hawkesbury	20-24	1	304
Hawkesbury	25-29		212
Hawkesbury	25-29	0	4383
Hawkesbury	25-29	1	275
Hawkesbury	30-34		197
Hawkesbury	30-34	0	4382
Hawkesbury	30-34	1	226
Hawkesbury	35-39		220
Hawkesbury	35-39	0	4169
Hawkesbury	35-39	1	176
Hawkesbury	40-44		170
Hawkesbury	40-44	0	4253
Hawkesbury	40-44	1	124
Hawkesbury	45-49		196
Hawkesbury	45-49	0	4998
Hawkesbury	45-49	1	152
Hawkesbury	50-54		203
Hawkesbury	50-54	0	5278
Hawkesbury	50-54	1	153
Hawkesbury	55-59		208
Hawkesbury	55-59	0	4934
Hawkesbury	55-59	1	147
Hawkesbury	60-64		150
Hawkesbury	60-64	0	4538
Hawkesbury	60-64	1	110
Hawkesbury	65+		576
Hawkesbury	65+	0	12262
Hawkesbury	65+	1	210
Heathcote	0-4		79
Heathcote	0-4	0	4624
Heathcote	0-4	1	135
Heathcote	5-9		111
Heathcote	5-9	0	4866
Heathcote	5-9	1	134
Heathcote	10-14		81
Heathcote	10-14	0	4984
Heathcote	10-14	1	167
Heathcote	15-19		81
Heathcote	15-19	0	4595
Heathcote	15-19	1	174
Heathcote	20-24		96
Heathcote	20-24	0	4148
Heathcote	20-24	1	124
Heathcote	25-29		89
Heathcote	25-29	0	3647
Heathcote	25-29	1	85
Heathcote	30-34		118
Heathcote	30-34	0	4649
Heathcote	30-34	1	66
Heathcote	35-39		127
Heathcote	35-39	0	5044
Heathcote	35-39	1	70
Heathcote	40-44		91
Heathcote	40-44	0	5276
Heathcote	40-44	1	74
Heathcote	45-49		94
Heathcote	45-49	0	5423
Heathcote	45-49	1	84
Heathcote	50-54		116
Heathcote	50-54	0	5033
Heathcote	50-54	1	87
Heathcote	55-59		107
Heathcote	55-59	0	4793
Heathcote	55-59	1	62
Heathcote	60-64		94
Heathcote	60-64	0	4398
Heathcote	60-64	1	42
Heathcote	65+		436
Heathcote	65+	0	13102
Heathcote	65+	1	91
Heffron	0-4		204
Heffron	0-4	0	5566
Heffron	0-4	1	109
Heffron	5-9		185
Heffron	5-9	0	3786
Heffron	5-9	1	125
Heffron	10-14		143
Heffron	10-14	0	3062
Heffron	10-14	1	106
Heffron	15-19		227
Heffron	15-19	0	3709
Heffron	15-19	1	113
Heffron	20-24		832
Heffron	20-24	0	11624
Heffron	20-24	1	240
Heffron	25-29		1047
Heffron	25-29	0	17221
Heffron	25-29	1	215
Heffron	30-34		841
Heffron	30-34	0	16507
Heffron	30-34	1	151
Heffron	35-39		548
Heffron	35-39	0	11612
Heffron	35-39	1	83
Heffron	40-44		387
Heffron	40-44	0	7706
Heffron	40-44	1	96
Heffron	45-49		246
Heffron	45-49	0	5951
Heffron	45-49	1	103
Heffron	50-54		225
Heffron	50-54	0	5139
Heffron	50-54	1	89
Heffron	55-59		216
Heffron	55-59	0	4385
Heffron	55-59	1	84
Heffron	60-64		180
Heffron	60-64	0	3682
Heffron	60-64	1	59
Heffron	65+		523
Heffron	65+	0	9948
Heffron	65+	1	96
Holsworthy	0-4		294
Holsworthy	0-4	0	5720
Holsworthy	0-4	1	157
Holsworthy	5-9		338
Holsworthy	5-9	0	6338
Holsworthy	5-9	1	179
Holsworthy	10-14		295
Holsworthy	10-14	0	6296
Holsworthy	10-14	1	189
Holsworthy	15-19		304
Holsworthy	15-19	0	5907
Holsworthy	15-19	1	163
Holsworthy	20-24		289
Holsworthy	20-24	0	5746
Holsworthy	20-24	1	124
Holsworthy	25-29		324
Holsworthy	25-29	0	5316
Holsworthy	25-29	1	120
Holsworthy	30-34		347
Holsworthy	30-34	0	5631
Holsworthy	30-34	1	84
Holsworthy	35-39		349
Holsworthy	35-39	0	6047
Holsworthy	35-39	1	88
Holsworthy	40-44		269
Holsworthy	40-44	0	5806
Holsworthy	40-44	1	67
Holsworthy	45-49		231
Holsworthy	45-49	0	5854
Holsworthy	45-49	1	84
Holsworthy	50-54		189
Holsworthy	50-54	0	5464
Holsworthy	50-54	1	73
Holsworthy	55-59		191
Holsworthy	55-59	0	5137
Holsworthy	55-59	1	55
Holsworthy	60-64		149
Holsworthy	60-64	0	4389
Holsworthy	60-64	1	58
Holsworthy	65+		776
Holsworthy	65+	0	10765
Holsworthy	65+	1	102
Hornsby	0-4		102
Hornsby	0-4	0	4300
Hornsby	0-4	1	48
Hornsby	5-9		109
Hornsby	5-9	0	5504
Hornsby	5-9	1	48
Hornsby	10-14		101
Hornsby	10-14	0	5794
Hornsby	10-14	1	72
Hornsby	15-19		91
Hornsby	15-19	0	5218
Hornsby	15-19	1	68
Hornsby	20-24		99
Hornsby	20-24	0	4566
Hornsby	20-24	1	54
Hornsby	25-29		84
Hornsby	25-29	0	3698
Hornsby	25-29	1	40
Hornsby	30-34		114
Hornsby	30-34	0	4292
Hornsby	30-34	1	33
Hornsby	35-39		140
Hornsby	35-39	0	5641
Hornsby	35-39	1	23
Hornsby	40-44		133
Hornsby	40-44	0	6273
Hornsby	40-44	1	29
Hornsby	45-49		118
Hornsby	45-49	0	6360
Hornsby	45-49	1	61
Hornsby	50-54		119
Hornsby	50-54	0	5908
Hornsby	50-54	1	34
Hornsby	55-59		97
Hornsby	55-59	0	5393
Hornsby	55-59	1	25
Hornsby	60-64		76
Hornsby	60-64	0	4790
Hornsby	60-64	1	20
Hornsby	65+		406
Hornsby	65+	0	13487
Hornsby	65+	1	47
Keira	0-4		121
Keira	0-4	0	4255
Keira	0-4	1	203
Keira	5-9		179
Keira	5-9	0	4818
Keira	5-9	1	209
Keira	10-14		168
Keira	10-14	0	5169
Keira	10-14	1	216
Keira	15-19		262
Keira	15-19	0	5007
Keira	15-19	1	226
Keira	20-24		259
Keira	20-24	0	5033
Keira	20-24	1	229
Keira	25-29		149
Keira	25-29	0	4059
Keira	25-29	1	133
Keira	30-34		130
Keira	30-34	0	4408
Keira	30-34	1	130
Keira	35-39		180
Keira	35-39	0	4869
Keira	35-39	1	129
Keira	40-44		166
Keira	40-44	0	5124
Keira	40-44	1	93
Keira	45-49		162
Keira	45-49	0	5406
Keira	45-49	1	108
Keira	50-54		134
Keira	50-54	0	4954
Keira	50-54	1	129
Keira	55-59		140
Keira	55-59	0	4830
Keira	55-59	1	115
Keira	60-64		117
Keira	60-64	0	4740
Keira	60-64	1	79
Keira	65+		565
Keira	65+	0	14738
Keira	65+	1	133
Kiama	0-4		160
Kiama	0-4	0	3890
Kiama	0-4	1	421
Kiama	5-9		201
Kiama	5-9	0	4221
Kiama	5-9	1	443
Kiama	10-14		202
Kiama	10-14	0	4160
Kiama	10-14	1	411
Kiama	15-19		189
Kiama	15-19	0	3905
Kiama	15-19	1	358
Kiama	20-24		166
Kiama	20-24	0	3562
Kiama	20-24	1	303
Kiama	25-29		175
Kiama	25-29	0	4032
Kiama	25-29	1	297
Kiama	30-34		174
Kiama	30-34	0	4197
Kiama	30-34	1	254
Kiama	35-39		208
Kiama	35-39	0	4198
Kiama	35-39	1	213
Kiama	40-44		165
Kiama	40-44	0	4013
Kiama	40-44	1	179
Kiama	45-49		205
Kiama	45-49	0	4298
Kiama	45-49	1	177
Kiama	50-54		180
Kiama	50-54	0	4325
Kiama	50-54	1	174
Kiama	55-59		181
Kiama	55-59	0	4881
Kiama	55-59	1	154
Kiama	60-64		190
Kiama	60-64	0	5320
Kiama	60-64	1	140
Kiama	65+		852
Kiama	65+	0	17017
Kiama	65+	1	267
Kogarah	0-4		171
Kogarah	0-4	0	4659
Kogarah	0-4	1	36
Kogarah	5-9		173
Kogarah	5-9	0	4661
Kogarah	5-9	1	40
Kogarah	10-14		142
Kogarah	10-14	0	4326
Kogarah	10-14	1	42
Kogarah	15-19		139
Kogarah	15-19	0	4129
Kogarah	15-19	1	41
Kogarah	20-24		291
Kogarah	20-24	0	7569
Kogarah	20-24	1	68
Kogarah	25-29		338
Kogarah	25-29	0	8606
Kogarah	25-29	1	50
Kogarah	30-34		344
Kogarah	30-34	0	7947
Kogarah	30-34	1	44
Kogarah	35-39		273
Kogarah	35-39	0	7026
Kogarah	35-39	1	30
Kogarah	40-44		230
Kogarah	40-44	0	5632
Kogarah	40-44	1	22
Kogarah	45-49		180
Kogarah	45-49	0	5261
Kogarah	45-49	1	27
Kogarah	50-54		183
Kogarah	50-54	0	5111
Kogarah	50-54	1	24
Kogarah	55-59		170
Kogarah	55-59	0	5338
Kogarah	55-59	1	20
Kogarah	60-64		143
Kogarah	60-64	0	4937
Kogarah	60-64	1	30
Kogarah	65+		636
Kogarah	65+	0	14600
Kogarah	65+	1	38
Ku-ring-gai	0-4		88
Ku-ring-gai	0-4	0	4204
Ku-ring-gai	0-4	1	22
Ku-ring-gai	5-9		101
Ku-ring-gai	5-9	0	5819
Ku-ring-gai	5-9	1	16
Ku-ring-gai	10-14		102
Ku-ring-gai	10-14	0	6167
Ku-ring-gai	10-14	1	20
Ku-ring-gai	15-19		117
Ku-ring-gai	15-19	0	5756
Ku-ring-gai	15-19	1	31
Ku-ring-gai	20-24		108
Ku-ring-gai	20-24	0	4513
Ku-ring-gai	20-24	1	21
Ku-ring-gai	25-29		97
Ku-ring-gai	25-29	0	3464
Ku-ring-gai	25-29	1	25
Ku-ring-gai	30-34		126
Ku-ring-gai	30-34	0	4225
Ku-ring-gai	30-34	1	11
Ku-ring-gai	35-39		150
Ku-ring-gai	35-39	0	6190
Ku-ring-gai	35-39	1	15
Ku-ring-gai	40-44		121
Ku-ring-gai	40-44	0	6363
Ku-ring-gai	40-44	1	13
Ku-ring-gai	45-49		114
Ku-ring-gai	45-49	0	6250
Ku-ring-gai	45-49	1	17
Ku-ring-gai	50-54		118
Ku-ring-gai	50-54	0	6002
Ku-ring-gai	50-54	1	19
Ku-ring-gai	55-59		99
Ku-ring-gai	55-59	0	5214
Ku-ring-gai	55-59	1	12
Ku-ring-gai	60-64		86
Ku-ring-gai	60-64	0	4537
Ku-ring-gai	60-64	1	15
Ku-ring-gai	65+		452
Ku-ring-gai	65+	0	15984
Ku-ring-gai	65+	1	23
Lake Macquarie	0-4		138
Lake Macquarie	0-4	0	3690
Lake Macquarie	0-4	1	551
Lake Macquarie	5-9		159
Lake Macquarie	5-9	0	3922
Lake Macquarie	5-9	1	582
Lake Macquarie	10-14		164
Lake Macquarie	10-14	0	3868
Lake Macquarie	10-14	1	509
Lake Macquarie	15-19		133
Lake Macquarie	15-19	0	3865
Lake Macquarie	15-19	1	486
Lake Macquarie	20-24		166
Lake Macquarie	20-24	0	3845
Lake Macquarie	20-24	1	411
Lake Macquarie	25-29		172
Lake Macquarie	25-29	0	3759
Lake Macquarie	25-29	1	329
Lake Macquarie	30-34		176
Lake Macquarie	30-34	0	4124
Lake Macquarie	30-34	1	303
Lake Macquarie	35-39		182
Lake Macquarie	35-39	0	4177
Lake Macquarie	35-39	1	257
Lake Macquarie	40-44		180
Lake Macquarie	40-44	0	3814
Lake Macquarie	40-44	1	223
Lake Macquarie	45-49		169
Lake Macquarie	45-49	0	4377
Lake Macquarie	45-49	1	233
Lake Macquarie	50-54		144
Lake Macquarie	50-54	0	4534
Lake Macquarie	50-54	1	207
Lake Macquarie	55-59		177
Lake Macquarie	55-59	0	4758
Lake Macquarie	55-59	1	197
Lake Macquarie	60-64		168
Lake Macquarie	60-64	0	5180
Lake Macquarie	60-64	1	159
Lake Macquarie	65+		782
Lake Macquarie	65+	0	18099
Lake Macquarie	65+	1	324
Lakemba	0-4		439
Lakemba	0-4	0	6547
Lakemba	0-4	1	60
Lakemba	5-9		501
Lakemba	5-9	0	6643
Lakemba	5-9	1	45
Lakemba	10-14		461
Lakemba	10-14	0	6243
Lakemba	10-14	1	53
Lakemba	15-19		391
Lakemba	15-19	0	5588
Lakemba	15-19	1	36
Lakemba	20-24		414
Lakemba	20-24	0	6235
Lakemba	20-24	1	41
Lakemba	25-29		570
Lakemba	25-29	0	7286
Lakemba	25-29	1	51
Lakemba	30-34		528
Lakemba	30-34	0	6713
Lakemba	30-34	1	21
Lakemba	35-39		542
Lakemba	35-39	0	6447
Lakemba	35-39	1	31
Lakemba	40-44		403
Lakemba	40-44	0	5887
Lakemba	40-44	1	19
Lakemba	45-49		324
Lakemba	45-49	0	4984
Lakemba	45-49	1	29
Lakemba	50-54		331
Lakemba	50-54	0	4930
Lakemba	50-54	1	20
Lakemba	55-59		326
Lakemba	55-59	0	4900
Lakemba	55-59	1	17
Lakemba	60-64		269
Lakemba	60-64	0	4545
Lakemba	60-64	1	23
Lakemba	65+		782
Lakemba	65+	0	12278
Lakemba	65+	1	49
Lane Cove	0-4		146
Lane Cove	0-4	0	4844
Lane Cove	0-4	1	26
Lane Cove	5-9		149
Lane Cove	5-9	0	5407
Lane Cove	5-9	1	21
Lane Cove	10-14		115
Lane Cove	10-14	0	5104
Lane Cove	10-14	1	38
Lane Cove	15-19		105
Lane Cove	15-19	0	4628
Lane Cove	15-19	1	43
Lane Cove	20-24		130
Lane Cove	20-24	0	4506
Lane Cove	20-24	1	34
Lane Cove	25-29		201
Lane Cove	25-29	0	5706
Lane Cove	25-29	1	41
Lane Cove	30-34		242
Lane Cove	30-34	0	7005
Lane Cove	30-34	1	27
Lane Cove	35-39		275
Lane Cove	35-39	0	7334
Lane Cove	35-39	1	32
Lane Cove	40-44		198
Lane Cove	40-44	0	6711
Lane Cove	40-44	1	26
Lane Cove	45-49		143
Lane Cove	45-49	0	6097
Lane Cove	45-49	1	30
Lane Cove	50-54		150
Lane Cove	50-54	0	5609
Lane Cove	50-54	1	20
Lane Cove	55-59		122
Lane Cove	55-59	0	4980
Lane Cove	55-59	1	18
Lane Cove	60-64		108
Lane Cove	60-64	0	4402
Lane Cove	60-64	1	13
Lane Cove	65+		585
Lane Cove	65+	0	13789
Lane Cove	65+	1	22
Lismore	0-4		271
Lismore	0-4	0	2821
Lismore	0-4	1	401
Lismore	5-9		388
Lismore	5-9	0	3414
Lismore	5-9	1	484
Lismore	10-14		447
Lismore	10-14	0	4068
Lismore	10-14	1	526
Lismore	15-19		368
Lismore	15-19	0	3587
Lismore	15-19	1	428
Lismore	20-24		297
Lismore	20-24	0	2866
Lismore	20-24	1	345
Lismore	25-29		308
Lismore	25-29	0	3019
Lismore	25-29	1	255
Lismore	30-34		287
Lismore	30-34	0	3145
Lismore	30-34	1	217
Lismore	35-39		356
Lismore	35-39	0	3585
Lismore	35-39	1	221
Lismore	40-44		374
Lismore	40-44	0	3764
Lismore	40-44	1	212
Lismore	45-49		399
Lismore	45-49	0	4304
Lismore	45-49	1	211
Lismore	50-54		415
Lismore	50-54	0	4566
Lismore	50-54	1	236
Lismore	55-59		466
Lismore	55-59	0	5171
Lismore	55-59	1	213
Lismore	60-64		443
Lismore	60-64	0	5816
Lismore	60-64	1	201
Lismore	65+		1282
Lismore	65+	0	16317
Lismore	65+	1	265
Liverpool	0-4		457
Liverpool	0-4	0	5936
Liverpool	0-4	1	184
Liverpool	5-9		494
Liverpool	5-9	0	6265
Liverpool	5-9	1	199
Liverpool	10-14		437
Liverpool	10-14	0	6377
Liverpool	10-14	1	207
Liverpool	15-19		374
Liverpool	15-19	0	6230
Liverpool	15-19	1	207
Liverpool	20-24		437
Liverpool	20-24	0	6647
Liverpool	20-24	1	172
Liverpool	25-29		527
Liverpool	25-29	0	6651
Liverpool	25-29	1	151
Liverpool	30-34		471
Liverpool	30-34	0	6366
Liverpool	30-34	1	103
Liverpool	35-39		499
Liverpool	35-39	0	6488
Liverpool	35-39	1	99
Liverpool	40-44		449
Liverpool	40-44	0	5987
Liverpool	40-44	1	90
Liverpool	45-49		365
Liverpool	45-49	0	5724
Liverpool	45-49	1	83
Liverpool	50-54		273
Liverpool	50-54	0	5642
Liverpool	50-54	1	98
Liverpool	55-59		337
Liverpool	55-59	0	5635
Liverpool	55-59	1	84
Liverpool	60-64		266
Liverpool	60-64	0	4941
Liverpool	60-64	1	61
Liverpool	65+		595
Liverpool	65+	0	10278
Liverpool	65+	1	115
Londonderry	0-4		628
Londonderry	0-4	0	8932
Londonderry	0-4	1	968
Londonderry	5-9		670
Londonderry	5-9	0	8745
Londonderry	5-9	1	913
Londonderry	10-14		606
Londonderry	10-14	0	7201
Londonderry	10-14	1	846
Londonderry	15-19		495
Londonderry	15-19	0	5982
Londonderry	15-19	1	669
Londonderry	20-24		523
Londonderry	20-24	0	6444
Londonderry	20-24	1	671
Londonderry	25-29		603
Londonderry	25-29	0	7780
Londonderry	25-29	1	631
Londonderry	30-34		620
Londonderry	30-34	0	9263
Londonderry	30-34	1	553
Londonderry	35-39		619
Londonderry	35-39	0	10174
Londonderry	35-39	1	411
Londonderry	40-44		499
Londonderry	40-44	0	7776
Londonderry	40-44	1	301
Londonderry	45-49		446
Londonderry	45-49	0	6397
Londonderry	45-49	1	319
Londonderry	50-54		345
Londonderry	50-54	0	5595
Londonderry	50-54	1	269
Londonderry	55-59		334
Londonderry	55-59	0	5051
Londonderry	55-59	1	232
Londonderry	60-64		231
Londonderry	60-64	0	4631
Londonderry	60-64	1	163
Londonderry	65+		834
Londonderry	65+	0	11871
Londonderry	65+	1	302
Macquarie Fields	0-4		367
Macquarie Fields	0-4	0	8235
Macquarie Fields	0-4	1	362
Macquarie Fields	5-9		452
Macquarie Fields	5-9	0	8294
Macquarie Fields	5-9	1	370
Macquarie Fields	10-14		398
Macquarie Fields	10-14	0	7057
Macquarie Fields	10-14	1	365
Macquarie Fields	15-19		325
Macquarie Fields	15-19	0	6121
Macquarie Fields	15-19	1	281
Macquarie Fields	20-24		292
Macquarie Fields	20-24	0	6388
Macquarie Fields	20-24	1	256
Macquarie Fields	25-29		372
Macquarie Fields	25-29	0	7034
Macquarie Fields	25-29	1	234
Macquarie Fields	30-34		380
Macquarie Fields	30-34	0	8548
Macquarie Fields	30-34	1	170
Macquarie Fields	35-39		421
Macquarie Fields	35-39	0	9618
Macquarie Fields	35-39	1	142
Macquarie Fields	40-44		370
Macquarie Fields	40-44	0	7823
Macquarie Fields	40-44	1	153
Macquarie Fields	45-49		323
Macquarie Fields	45-49	0	6473
Macquarie Fields	45-49	1	131
Macquarie Fields	50-54		239
Macquarie Fields	50-54	0	5731
Macquarie Fields	50-54	1	111
Macquarie Fields	55-59		242
Macquarie Fields	55-59	0	5780
Macquarie Fields	55-59	1	108
Macquarie Fields	60-64		166
Macquarie Fields	60-64	0	5363
Macquarie Fields	60-64	1	90
Macquarie Fields	65+		431
Macquarie Fields	65+	0	12234
Macquarie Fields	65+	1	164
Maitland	0-4		200
Maitland	0-4	0	5169
Maitland	0-4	1	853
Maitland	5-9		244
Maitland	5-9	0	5441
Maitland	5-9	1	880
Maitland	10-14		260
Maitland	10-14	0	5364
Maitland	10-14	1	859
Maitland	15-19		181
Maitland	15-19	0	4694
Maitland	15-19	1	696
Maitland	20-24		199
Maitland	20-24	0	4724
Maitland	20-24	1	546
Maitland	25-29		222
Maitland	25-29	0	5525
Maitland	25-29	1	476
Maitland	30-34		255
Maitland	30-34	0	5993
Maitland	30-34	1	474
Maitland	35-39		250
Maitland	35-39	0	5682
Maitland	35-39	1	382
Maitland	40-44		213
Maitland	40-44	0	5206
Maitland	40-44	1	305
Maitland	45-49		168
Maitland	45-49	0	5046
