SED_NAME16	Age	MaritalStatus	Sex	responses
Camden	35-44	Widowed	F	47
Camden	35-44	Widowed	M	16
Camden	45-54	Divorced	F	1139
Camden	45-54	Divorced	M	769
Camden	45-54	Married	F	5271
Camden	45-54	Married	M	5745
Camden	45-54	Separated	F	506
Camden	45-54	Separated	M	345
Camden	45-54	Widowed	F	136
Camden	45-54	Widowed	M	34
Camden	55-64	Divorced	F	1056
Camden	55-64	Divorced	M	703
Camden	55-64	Married	F	3847
Camden	55-64	Married	M	3997
Camden	55-64	Separated	F	361
Camden	55-64	Separated	M	268
Camden	55-64	Widowed	F	343
Camden	55-64	Widowed	M	90
Camden	65-74	Divorced	F	686
Camden	65-74	Divorced	M	409
Camden	65-74	Married	F	2609
Camden	65-74	Married	M	2998
Camden	65-74	Separated	F	138
Camden	65-74	Separated	M	129
Camden	65-74	Widowed	F	685
Camden	65-74	Widowed	M	200
Camden	75-84	Divorced	F	244
Camden	75-84	Divorced	M	124
Camden	75-84	Married	F	942
Camden	75-84	Married	M	1407
Camden	75-84	Separated	F	35
Camden	75-84	Separated	M	65
Camden	75-84	Widowed	F	796
Camden	75-84	Widowed	M	231
Camden	85+	Divorced	F	52
Camden	85+	Divorced	M	28
Camden	85+	Married	F	120
Camden	85+	Married	M	307
Camden	85+	Separated	M	10
Camden	85+	Widowed	F	666
Camden	85+	Widowed	M	208
Campbelltown	15-19	Married	F	9
Campbelltown	15-19	Married	M	3
Campbelltown	15-19	Widowed	F	4
Campbelltown	20-24	Divorced	F	7
Campbelltown	20-24	Married	F	155
Campbelltown	20-24	Married	M	68
Campbelltown	20-24	Separated	F	14
Campbelltown	20-24	Separated	M	6
Campbelltown	25-34	Divorced	F	145
Campbelltown	25-34	Divorced	M	98
Campbelltown	25-34	Married	F	2545
Campbelltown	25-34	Married	M	1792
Campbelltown	25-34	Separated	F	219
Campbelltown	25-34	Separated	M	116
Campbelltown	25-34	Widowed	F	5
Campbelltown	25-34	Widowed	M	4
Campbelltown	35-44	Divorced	F	454
Campbelltown	35-44	Divorced	M	304
Campbelltown	35-44	Married	F	3321
Campbelltown	35-44	Married	M	3248
Campbelltown	35-44	Separated	F	394
Campbelltown	35-44	Separated	M	291
Campbelltown	35-44	Widowed	F	46
Campbelltown	35-44	Widowed	M	13
Campbelltown	45-54	Divorced	F	738
Campbelltown	45-54	Divorced	M	503
Campbelltown	45-54	Married	F	2615
Campbelltown	45-54	Married	M	2663
Campbelltown	45-54	Separated	F	390
Campbelltown	45-54	Separated	M	318
Campbelltown	45-54	Widowed	F	102
Campbelltown	45-54	Widowed	M	32
Campbelltown	55-64	Divorced	F	947
Campbelltown	55-64	Divorced	M	618
Campbelltown	55-64	Married	F	2746
Campbelltown	55-64	Married	M	2776
Campbelltown	55-64	Separated	F	323
Campbelltown	55-64	Separated	M	285
Campbelltown	55-64	Widowed	F	328
Campbelltown	55-64	Widowed	M	95
Campbelltown	65-74	Divorced	F	750
Campbelltown	65-74	Divorced	M	446
Campbelltown	65-74	Married	F	2206
Campbelltown	65-74	Married	M	2494
Campbelltown	65-74	Separated	F	213
Campbelltown	65-74	Separated	M	215
Campbelltown	65-74	Widowed	F	738
Campbelltown	65-74	Widowed	M	188
Campbelltown	75-84	Divorced	F	277
Campbelltown	75-84	Divorced	M	154
Campbelltown	75-84	Married	F	818
Campbelltown	75-84	Married	M	1191
Campbelltown	75-84	Separated	F	42
Campbelltown	75-84	Separated	M	64
Campbelltown	75-84	Widowed	F	742
Campbelltown	75-84	Widowed	M	258
Campbelltown	85+	Divorced	F	46
Campbelltown	85+	Divorced	M	32
Campbelltown	85+	Married	F	79
Campbelltown	85+	Married	M	180
Campbelltown	85+	Separated	F	13
Campbelltown	85+	Separated	M	12
Campbelltown	85+	Widowed	F	469
Campbelltown	85+	Widowed	M	109
Canterbury	15-19	Divorced	F	4
Canterbury	15-19	Married	F	7
Canterbury	15-19	Married	M	4
Canterbury	20-24	Divorced	F	17
Canterbury	20-24	Divorced	M	4
Canterbury	20-24	Married	F	322
Canterbury	20-24	Married	M	147
Canterbury	20-24	Separated	F	16
Canterbury	20-24	Separated	M	13
Canterbury	25-34	Divorced	F	207
Canterbury	25-34	Divorced	M	181
Canterbury	25-34	Married	F	3314
Canterbury	25-34	Married	M	2677
Canterbury	25-34	Separated	F	158
Canterbury	25-34	Separated	M	108
Canterbury	25-34	Widowed	F	5
Canterbury	25-34	Widowed	M	6
Canterbury	35-44	Divorced	F	600
Canterbury	35-44	Divorced	M	381
Canterbury	35-44	Married	F	4258
Canterbury	35-44	Married	M	4286
Canterbury	35-44	Separated	F	310
Canterbury	35-44	Separated	M	230
Canterbury	35-44	Widowed	F	30
Canterbury	35-44	Widowed	M	10
Canterbury	45-54	Divorced	F	1017
Canterbury	45-54	Divorced	M	694
Canterbury	45-54	Married	F	3883
Canterbury	45-54	Married	M	3996
Canterbury	45-54	Separated	F	392
Canterbury	45-54	Separated	M	271
Canterbury	45-54	Widowed	F	117
Canterbury	45-54	Widowed	M	32
Canterbury	55-64	Divorced	F	1092
Canterbury	55-64	Divorced	M	818
Canterbury	55-64	Married	F	3204
Canterbury	55-64	Married	M	3443
Canterbury	55-64	Separated	F	344
Canterbury	55-64	Separated	M	282
Canterbury	55-64	Widowed	F	274
Canterbury	55-64	Widowed	M	74
Canterbury	65-74	Divorced	F	627
Canterbury	65-74	Divorced	M	511
Canterbury	65-74	Married	F	2347
Canterbury	65-74	Married	M	2420
Canterbury	65-74	Separated	F	157
Canterbury	65-74	Separated	M	189
Canterbury	65-74	Widowed	F	688
Canterbury	65-74	Widowed	M	125
Canterbury	75-84	Divorced	F	222
Canterbury	75-84	Divorced	M	157
Canterbury	75-84	Married	F	1248
Canterbury	75-84	Married	M	1752
Canterbury	75-84	Separated	F	58
Canterbury	75-84	Separated	M	81
Canterbury	75-84	Widowed	F	1141
Canterbury	75-84	Widowed	M	252
Canterbury	85+	Divorced	F	48
Canterbury	85+	Divorced	M	33
Canterbury	85+	Married	F	284
Canterbury	85+	Married	M	679
Canterbury	85+	Separated	F	11
Canterbury	85+	Separated	M	15
Canterbury	85+	Widowed	F	964
Canterbury	85+	Widowed	M	243
Castle Hill	15-19	Married	F	3
Castle Hill	20-24	Divorced	F	6
Castle Hill	20-24	Married	F	77
Castle Hill	20-24	Married	M	36
Castle Hill	20-24	Separated	F	6
Castle Hill	25-34	Divorced	F	94
Castle Hill	25-34	Divorced	M	54
Castle Hill	25-34	Married	F	3007
Castle Hill	25-34	Married	M	1978
Castle Hill	25-34	Separated	F	81
Castle Hill	25-34	Separated	M	33
Castle Hill	25-34	Widowed	F	6
Castle Hill	25-34	Widowed	M	3
Castle Hill	35-44	Divorced	F	464
Castle Hill	35-44	Divorced	M	261
Castle Hill	35-44	Married	F	7363
Castle Hill	35-44	Married	M	6802
Castle Hill	35-44	Separated	F	253
Castle Hill	35-44	Separated	M	157
Castle Hill	35-44	Widowed	F	14
Castle Hill	35-44	Widowed	M	9
Castle Hill	45-54	Divorced	F	773
Castle Hill	45-54	Divorced	M	443
Castle Hill	45-54	Married	F	6060
Castle Hill	45-54	Married	M	6121
Castle Hill	45-54	Separated	F	315
Castle Hill	45-54	Separated	M	242
Castle Hill	45-54	Widowed	F	81
Castle Hill	45-54	Widowed	M	31
Castle Hill	55-64	Divorced	F	682
Castle Hill	55-64	Divorced	M	402
Castle Hill	55-64	Married	F	4209
Castle Hill	55-64	Married	M	4473
Castle Hill	55-64	Separated	F	164
Castle Hill	55-64	Separated	M	133
Castle Hill	55-64	Widowed	F	219
Castle Hill	55-64	Widowed	M	51
Castle Hill	65-74	Divorced	F	486
Castle Hill	65-74	Divorced	M	278
Castle Hill	65-74	Married	F	2939
Castle Hill	65-74	Married	M	3267
Castle Hill	65-74	Separated	F	123
Castle Hill	65-74	Separated	M	99
Castle Hill	65-74	Widowed	F	569
Castle Hill	65-74	Widowed	M	110
Castle Hill	75-84	Divorced	F	177
Castle Hill	75-84	Divorced	M	98
Castle Hill	75-84	Married	F	1153
Castle Hill	75-84	Married	M	1642
Castle Hill	75-84	Separated	F	28
Castle Hill	75-84	Separated	M	30
Castle Hill	75-84	Widowed	F	742
Castle Hill	75-84	Widowed	M	192
Castle Hill	85+	Divorced	F	27
Castle Hill	85+	Divorced	M	19
Castle Hill	85+	Married	F	177
Castle Hill	85+	Married	M	354
Castle Hill	85+	Widowed	F	516
Castle Hill	85+	Widowed	M	192
Cessnock	15-19	Married	M	6
Cessnock	20-24	Divorced	F	3
Cessnock	20-24	Married	F	126
Cessnock	20-24	Married	M	75
Cessnock	20-24	Separated	F	13
Cessnock	20-24	Separated	M	4
Cessnock	25-34	Divorced	F	151
Cessnock	25-34	Divorced	M	108
Cessnock	25-34	Married	F	2326
Cessnock	25-34	Married	M	1901
Cessnock	25-34	Separated	F	208
Cessnock	25-34	Separated	M	128
Cessnock	25-34	Widowed	F	10
Cessnock	25-34	Widowed	M	5
Cessnock	35-44	Divorced	F	516
Cessnock	35-44	Divorced	M	357
Cessnock	35-44	Married	F	3130
Cessnock	35-44	Married	M	3080
Cessnock	35-44	Separated	F	379
Cessnock	35-44	Separated	M	295
Cessnock	35-44	Widowed	F	42
Cessnock	35-44	Widowed	M	12
Cessnock	45-54	Divorced	F	864
Cessnock	45-54	Divorced	M	711
Cessnock	45-54	Married	F	2971
Cessnock	45-54	Married	M	2938
Cessnock	45-54	Separated	F	389
Cessnock	45-54	Separated	M	343
Cessnock	45-54	Widowed	F	100
Cessnock	45-54	Widowed	M	29
Cessnock	55-64	Divorced	F	1076
Cessnock	55-64	Divorced	M	834
Cessnock	55-64	Married	F	2956
Cessnock	55-64	Married	M	2934
Cessnock	55-64	Separated	F	279
Cessnock	55-64	Separated	M	291
Cessnock	55-64	Widowed	F	324
Cessnock	55-64	Widowed	M	108
Cessnock	65-74	Divorced	F	848
Cessnock	65-74	Divorced	M	706
Cessnock	65-74	Married	F	2512
Cessnock	65-74	Married	M	2864
Cessnock	65-74	Separated	F	144
Cessnock	65-74	Separated	M	207
Cessnock	65-74	Widowed	F	681
Cessnock	65-74	Widowed	M	244
Cessnock	75-84	Divorced	F	267
Cessnock	75-84	Divorced	M	242
Cessnock	75-84	Married	F	922
Cessnock	75-84	Married	M	1318
Cessnock	75-84	Separated	F	36
Cessnock	75-84	Separated	M	59
Cessnock	75-84	Widowed	F	859
Cessnock	75-84	Widowed	M	281
Cessnock	85+	Divorced	F	45
Cessnock	85+	Divorced	M	36
Cessnock	85+	Married	F	165
Cessnock	85+	Married	M	275
Cessnock	85+	Separated	F	12
Cessnock	85+	Separated	M	16
Cessnock	85+	Widowed	F	742
Cessnock	85+	Widowed	M	221
Charlestown	15-19	Married	F	4
Charlestown	20-24	Married	F	42
Charlestown	20-24	Married	M	29
Charlestown	20-24	Separated	F	3
Charlestown	20-24	Widowed	M	4
Charlestown	25-34	Divorced	F	99
Charlestown	25-34	Divorced	M	53
Charlestown	25-34	Married	F	1571
Charlestown	25-34	Married	M	1159
Charlestown	25-34	Separated	F	96
Charlestown	25-34	Separated	M	58
Charlestown	25-34	Widowed	F	7
Charlestown	35-44	Divorced	F	404
Charlestown	35-44	Divorced	M	290
Charlestown	35-44	Married	F	3156
Charlestown	35-44	Married	M	2922
Charlestown	35-44	Separated	F	254
Charlestown	35-44	Separated	M	172
Charlestown	35-44	Widowed	F	29
Charlestown	35-44	Widowed	M	16
Charlestown	45-54	Divorced	F	781
Charlestown	45-54	Divorced	M	583
Charlestown	45-54	Married	F	2974
Charlestown	45-54	Married	M	2941
Charlestown	45-54	Separated	F	303
Charlestown	45-54	Separated	M	245
Charlestown	45-54	Widowed	F	70
Charlestown	45-54	Widowed	M	28
Charlestown	55-64	Divorced	F	993
Charlestown	55-64	Divorced	M	649
Charlestown	55-64	Married	F	2710
Charlestown	55-64	Married	M	2668
Charlestown	55-64	Separated	F	212
Charlestown	55-64	Separated	M	182
Charlestown	55-64	Widowed	F	216
Charlestown	55-64	Widowed	M	66
Charlestown	65-74	Divorced	F	794
Charlestown	65-74	Divorced	M	492
Charlestown	65-74	Married	F	2274
Charlestown	65-74	Married	M	2458
Charlestown	65-74	Separated	F	136
Charlestown	65-74	Separated	M	117
Charlestown	65-74	Widowed	F	579
Charlestown	65-74	Widowed	M	148
Charlestown	75-84	Divorced	F	387
Charlestown	75-84	Divorced	M	210
Charlestown	75-84	Married	F	1371
Charlestown	75-84	Married	M	1604
Charlestown	75-84	Separated	F	53
Charlestown	75-84	Separated	M	54
Charlestown	75-84	Widowed	F	997
Charlestown	75-84	Widowed	M	262
Charlestown	85+	Divorced	F	78
Charlestown	85+	Divorced	M	40
Charlestown	85+	Married	F	247
Charlestown	85+	Married	M	489
Charlestown	85+	Separated	F	6
Charlestown	85+	Separated	M	7
Charlestown	85+	Widowed	F	1045
Charlestown	85+	Widowed	M	266
Clarence	20-24	Divorced	M	3
Clarence	20-24	Married	F	82
Clarence	20-24	Married	M	57
Clarence	20-24	Separated	F	9
Clarence	20-24	Separated	M	4
Clarence	25-34	Divorced	F	80
Clarence	25-34	Divorced	M	68
Clarence	25-34	Married	F	1208
Clarence	25-34	Married	M	967
Clarence	25-34	Separated	F	137
Clarence	25-34	Separated	M	70
Clarence	25-34	Widowed	F	8
Clarence	25-34	Widowed	M	3
Clarence	35-44	Divorced	F	365
Clarence	35-44	Divorced	M	224
Clarence	35-44	Married	F	1944
Clarence	35-44	Married	M	1756
Clarence	35-44	Separated	F	247
Clarence	35-44	Separated	M	159
Clarence	35-44	Widowed	F	28
Clarence	35-44	Widowed	M	12
Clarence	45-54	Divorced	F	787
Clarence	45-54	Divorced	M	597
Clarence	45-54	Married	F	2424
Clarence	45-54	Married	M	2277
Clarence	45-54	Separated	F	293
Clarence	45-54	Separated	M	241
Clarence	45-54	Widowed	F	108
Clarence	45-54	Widowed	M	37
Clarence	55-64	Divorced	F	1198
Clarence	55-64	Divorced	M	1088
Clarence	55-64	Married	F	3231
Clarence	55-64	Married	M	2985
Clarence	55-64	Separated	F	356
Clarence	55-64	Separated	M	327
Clarence	55-64	Widowed	F	355
Clarence	55-64	Widowed	M	98
Clarence	65-74	Divorced	F	1079
Clarence	65-74	Divorced	M	1073
Clarence	65-74	Married	F	3361
Clarence	65-74	Married	M	3603
Clarence	65-74	Separated	F	216
Clarence	65-74	Separated	M	335
Clarence	65-74	Widowed	F	770
Clarence	65-74	Widowed	M	299
Clarence	75-84	Divorced	F	406
Clarence	75-84	Divorced	M	434
Clarence	75-84	Married	F	1589
Clarence	75-84	Married	M	2132
Clarence	75-84	Separated	F	52
Clarence	75-84	Separated	M	95
Clarence	75-84	Widowed	F	1193
Clarence	75-84	Widowed	M	351
Clarence	85+	Divorced	F	80
Clarence	85+	Divorced	M	76
Clarence	85+	Married	F	297
Clarence	85+	Married	M	531
Clarence	85+	Separated	F	14
Clarence	85+	Separated	M	18
Clarence	85+	Widowed	F	1097
Clarence	85+	Widowed	M	325
Coffs Harbour	15-19	Divorced	F	3
Coffs Harbour	15-19	Married	M	5
Coffs Harbour	20-24	Divorced	F	4
Coffs Harbour	20-24	Married	F	99
Coffs Harbour	20-24	Married	M	43
Coffs Harbour	20-24	Separated	F	16
Coffs Harbour	20-24	Separated	M	6
Coffs Harbour	20-24	Widowed	M	3
Coffs Harbour	25-34	Divorced	F	116
Coffs Harbour	25-34	Divorced	M	65
Coffs Harbour	25-34	Married	F	1583
Coffs Harbour	25-34	Married	M	1213
Coffs Harbour	25-34	Separated	F	145
Coffs Harbour	25-34	Separated	M	85
Coffs Harbour	25-34	Widowed	F	13
Coffs Harbour	25-34	Widowed	M	4
Coffs Harbour	35-44	Divorced	F	392
Coffs Harbour	35-44	Divorced	M	240
Coffs Harbour	35-44	Married	F	2613
Coffs Harbour	35-44	Married	M	2344
Coffs Harbour	35-44	Separated	F	285
Coffs Harbour	35-44	Separated	M	176
Coffs Harbour	35-44	Widowed	F	30
Coffs Harbour	35-44	Widowed	M	12
Coffs Harbour	45-54	Divorced	F	851
Coffs Harbour	45-54	Divorced	M	603
Coffs Harbour	45-54	Married	F	2721
Coffs Harbour	45-54	Married	M	2617
Coffs Harbour	45-54	Separated	F	350
Coffs Harbour	45-54	Separated	M	272
Coffs Harbour	45-54	Widowed	F	147
Coffs Harbour	45-54	Widowed	M	29
Coffs Harbour	55-64	Divorced	F	1238
Coffs Harbour	55-64	Divorced	M	919
Coffs Harbour	55-64	Married	F	2964
Coffs Harbour	55-64	Married	M	2838
Coffs Harbour	55-64	Separated	F	355
Coffs Harbour	55-64	Separated	M	257
Coffs Harbour	55-64	Widowed	F	309
Coffs Harbour	55-64	Widowed	M	83
Coffs Harbour	65-74	Divorced	F	1122
Coffs Harbour	65-74	Divorced	M	877
Coffs Harbour	65-74	Married	F	2942
Coffs Harbour	65-74	Married	M	3172
Coffs Harbour	65-74	Separated	F	219
Coffs Harbour	65-74	Separated	M	248
Coffs Harbour	65-74	Widowed	F	661
Coffs Harbour	65-74	Widowed	M	196
Coffs Harbour	75-84	Divorced	F	462
Coffs Harbour	75-84	Divorced	M	334
Coffs Harbour	75-84	Married	F	1400
Coffs Harbour	75-84	Married	M	1820
Coffs Harbour	75-84	Separated	F	54
Coffs Harbour	75-84	Separated	M	78
Coffs Harbour	75-84	Widowed	F	1092
Coffs Harbour	75-84	Widowed	M	280
Coffs Harbour	85+	Divorced	F	95
Coffs Harbour	85+	Divorced	M	58
Coffs Harbour	85+	Married	F	273
Coffs Harbour	85+	Married	M	538
Coffs Harbour	85+	Separated	F	11
Coffs Harbour	85+	Separated	M	19
Coffs Harbour	85+	Widowed	F	995
Coffs Harbour	85+	Widowed	M	281
Coogee	20-24	Married	F	24
Coogee	20-24	Married	M	17
Coogee	20-24	Separated	F	3
Coogee	25-34	Divorced	F	115
Coogee	25-34	Divorced	M	67
Coogee	25-34	Married	F	1543
Coogee	25-34	Married	M	1113
Coogee	25-34	Separated	F	65
Coogee	25-34	Separated	M	28
Coogee	25-34	Widowed	F	8
Coogee	25-34	Widowed	M	5
Coogee	35-44	Divorced	F	439
Coogee	35-44	Divorced	M	330
Coogee	35-44	Married	F	3549
Coogee	35-44	Married	M	3242
Coogee	35-44	Separated	F	168
Coogee	35-44	Separated	M	146
Coogee	35-44	Widowed	F	17
Coogee	35-44	Widowed	M	11
Coogee	45-54	Divorced	F	733
Coogee	45-54	Divorced	M	502
Coogee	45-54	Married	F	3052
Coogee	45-54	Married	M	3089
Coogee	45-54	Separated	F	255
Coogee	45-54	Separated	M	176
Coogee	45-54	Widowed	F	53
Coogee	45-54	Widowed	M	22
Coogee	55-64	Divorced	F	798
Coogee	55-64	Divorced	M	566
Coogee	55-64	Married	F	2093
Coogee	55-64	Married	M	2232
Coogee	55-64	Separated	F	170
Coogee	55-64	Separated	M	141
Coogee	55-64	Widowed	F	159
Coogee	55-64	Widowed	M	32
Coogee	65-74	Divorced	F	684
Coogee	65-74	Divorced	M	437
Coogee	65-74	Married	F	1463
Coogee	65-74	Married	M	1592
Coogee	65-74	Separated	F	114
Coogee	65-74	Separated	M	100
Coogee	65-74	Widowed	F	381
Coogee	65-74	Widowed	M	73
Coogee	75-84	Divorced	F	329
Coogee	75-84	Divorced	M	203
Coogee	75-84	Married	F	763
Coogee	75-84	Married	M	1006
Coogee	75-84	Separated	F	45
Coogee	75-84	Separated	M	54
Coogee	75-84	Widowed	F	660
Coogee	75-84	Widowed	M	166
Coogee	85+	Divorced	F	94
Coogee	85+	Divorced	M	55
Coogee	85+	Married	F	187
Coogee	85+	Married	M	382
Coogee	85+	Separated	F	5
Coogee	85+	Separated	M	12
Coogee	85+	Widowed	F	801
Coogee	85+	Widowed	M	227
Cootamundra	15-19	Divorced	M	5
Cootamundra	15-19	Married	M	7
Cootamundra	20-24	Married	F	105
Cootamundra	20-24	Married	M	63
Cootamundra	20-24	Separated	F	8
Cootamundra	20-24	Separated	M	3
Cootamundra	20-24	Widowed	F	4
Cootamundra	20-24	Widowed	M	6
Cootamundra	25-34	Divorced	F	65
Cootamundra	25-34	Divorced	M	36
Cootamundra	25-34	Married	F	1338
Cootamundra	25-34	Married	M	1127
Cootamundra	25-34	Separated	F	119
Cootamundra	25-34	Separated	M	67
Cootamundra	25-34	Widowed	F	11
Cootamundra	35-44	Divorced	F	230
Cootamundra	35-44	Divorced	M	193
Cootamundra	35-44	Married	F	2133
Cootamundra	35-44	Married	M	2050
Cootamundra	35-44	Separated	F	220
Cootamundra	35-44	Separated	M	142
Cootamundra	35-44	Widowed	F	34
Cootamundra	35-44	Widowed	M	12
Cootamundra	45-54	Divorced	F	647
Cootamundra	45-54	Divorced	M	479
Cootamundra	45-54	Married	F	2559
Cootamundra	45-54	Married	M	2356
Cootamundra	45-54	Separated	F	275
Cootamundra	45-54	Separated	M	263
Cootamundra	45-54	Widowed	F	91
Cootamundra	45-54	Widowed	M	45
Cootamundra	55-64	Divorced	F	814
Cootamundra	55-64	Divorced	M	764
Cootamundra	55-64	Married	F	3134
Cootamundra	55-64	Married	M	3088
Cootamundra	55-64	Separated	F	289
Cootamundra	55-64	Separated	M	275
Cootamundra	55-64	Widowed	F	283
Cootamundra	55-64	Widowed	M	99
Cootamundra	65-74	Divorced	F	699
Cootamundra	65-74	Divorced	M	783
Cootamundra	65-74	Married	F	3004
Cootamundra	65-74	Married	M	3196
Cootamundra	65-74	Separated	F	205
Cootamundra	65-74	Separated	M	267
Cootamundra	65-74	Widowed	F	760
Cootamundra	65-74	Widowed	M	253
Cootamundra	75-84	Divorced	F	275
Cootamundra	75-84	Divorced	M	332
Cootamundra	75-84	Married	F	1420
Cootamundra	75-84	Married	M	1885
Cootamundra	75-84	Separated	F	42
Cootamundra	75-84	Separated	M	85
Cootamundra	75-84	Widowed	F	1203
Cootamundra	75-84	Widowed	M	379
Cootamundra	85+	Divorced	F	48
Cootamundra	85+	Divorced	M	44
Cootamundra	85+	Married	F	228
Cootamundra	85+	Married	M	459
Cootamundra	85+	Separated	F	13
Cootamundra	85+	Separated	M	12
Cootamundra	85+	Widowed	F	1052
Cootamundra	85+	Widowed	M	317
Cronulla	15-19	Married	F	5
Cronulla	15-19	Married	M	3
Cronulla	20-24	Married	F	30
Cronulla	20-24	Married	M	10
Cronulla	25-34	Divorced	F	62
Cronulla	25-34	Divorced	M	59
Cronulla	25-34	Married	F	1516
Cronulla	25-34	Married	M	1047
Cronulla	25-34	Separated	F	59
Cronulla	25-34	Separated	M	43
Cronulla	25-34	Widowed	F	3
Cronulla	35-44	Divorced	F	334
Cronulla	35-44	Divorced	M	251
Cronulla	35-44	Married	F	3502
Cronulla	35-44	Married	M	3135
Cronulla	35-44	Separated	F	149
Cronulla	35-44	Separated	M	128
Cronulla	35-44	Widowed	F	24
Cronulla	35-44	Widowed	M	10
Cronulla	45-54	Divorced	F	732
Cronulla	45-54	Divorced	M	547
Cronulla	45-54	Married	F	3868
Cronulla	45-54	Married	M	3741
Cronulla	45-54	Separated	F	244
Cronulla	45-54	Separated	M	223
Cronulla	45-54	Widowed	F	56
Cronulla	45-54	Widowed	M	20
Cronulla	55-64	Divorced	F	908
Cronulla	55-64	Divorced	M	646
Cronulla	55-64	Married	F	3418
Cronulla	55-64	Married	M	3485
Cronulla	55-64	Separated	F	191
Cronulla	55-64	Separated	M	142
Cronulla	55-64	Widowed	F	199
Cronulla	55-64	Widowed	M	65
Cronulla	65-74	Divorced	F	731
Cronulla	65-74	Divorced	M	443
Cronulla	65-74	Married	F	2664
Cronulla	65-74	Married	M	2902
Cronulla	65-74	Separated	F	129
Cronulla	65-74	Separated	M	123
Cronulla	65-74	Widowed	F	477
Cronulla	65-74	Widowed	M	136
Cronulla	75-84	Divorced	F	332
Cronulla	75-84	Divorced	M	201
Cronulla	75-84	Married	F	1203
Cronulla	75-84	Married	M	1549
Cronulla	75-84	Separated	F	33
Cronulla	75-84	Separated	M	45
Cronulla	75-84	Widowed	F	766
Cronulla	75-84	Widowed	M	214
Cronulla	85+	Divorced	F	98
Cronulla	85+	Divorced	M	42
Cronulla	85+	Married	F	267
Cronulla	85+	Married	M	485
Cronulla	85+	Separated	M	13
Cronulla	85+	Widowed	F	883
Cronulla	85+	Widowed	M	254
Davidson	15-19	Married	M	6
Davidson	15-19	Widowed	F	5
Davidson	20-24	Married	F	20
Davidson	20-24	Married	M	11
Davidson	20-24	Widowed	F	3
Davidson	25-34	Divorced	F	56
Davidson	25-34	Divorced	M	29
Davidson	25-34	Married	F	1147
Davidson	25-34	Married	M	797
Davidson	25-34	Separated	F	34
Davidson	25-34	Separated	M	13
Davidson	25-34	Widowed	F	3
Davidson	35-44	Divorced	F	260
Davidson	35-44	Divorced	M	138
Davidson	35-44	Married	F	4606
Davidson	35-44	Married	M	3771
Davidson	35-44	Separated	F	141
Davidson	35-44	Separated	M	73
Davidson	35-44	Widowed	F	14
Davidson	35-44	Widowed	M	7
Davidson	45-54	Divorced	F	535
Davidson	45-54	Divorced	M	309
Davidson	45-54	Married	F	5260
Davidson	45-54	Married	M	5022
Davidson	45-54	Separated	F	242
Davidson	45-54	Separated	M	148
Davidson	45-54	Widowed	F	62
Davidson	45-54	Widowed	M	14
Davidson	55-64	Divorced	F	570
Davidson	55-64	Divorced	M	356
Davidson	55-64	Married	F	3777
Davidson	55-64	Married	M	3934
Davidson	55-64	Separated	F	142
Davidson	55-64	Separated	M	136
Davidson	55-64	Widowed	F	159
Davidson	55-64	Widowed	M	35
Davidson	65-74	Divorced	F	458
Davidson	65-74	Divorced	M	232
Davidson	65-74	Married	F	2986
Davidson	65-74	Married	M	3037
Davidson	65-74	Separated	F	73
Davidson	65-74	Separated	M	78
Davidson	65-74	Widowed	F	423
Davidson	65-74	Widowed	M	110
Davidson	75-84	Divorced	F	318
Davidson	75-84	Divorced	M	116
Davidson	75-84	Married	F	1750
Davidson	75-84	Married	M	2205
Davidson	75-84	Separated	F	32
Davidson	75-84	Separated	M	37
Davidson	75-84	Widowed	F	986
Davidson	75-84	Widowed	M	221
Davidson	85+	Divorced	F	85
Davidson	85+	Divorced	M	30
Davidson	85+	Married	F	337
Davidson	85+	Married	M	659
Davidson	85+	Separated	F	6
Davidson	85+	Separated	M	10
Davidson	85+	Widowed	F	1009
Davidson	85+	Widowed	M	279
Drummoyne	15-19	Married	F	3
Drummoyne	20-24	Divorced	F	3
Drummoyne	20-24	Married	F	73
Drummoyne	20-24	Married	M	38
Drummoyne	20-24	Separated	F	4
Drummoyne	20-24	Separated	M	3
