SED_NAME16	EduInstitutionType	Sex	students
Mill Park (Northern Metropolitan)	Pre-school	M	853
Mill Park (Northern Metropolitan)	Secondary	F	2471
Mill Park (Northern Metropolitan)	Secondary	M	2566
Mill Park (Northern Metropolitan)	Technical or Further Educational Institution	F	875
Mill Park (Northern Metropolitan)	Technical or Further Educational Institution	M	901
Mill Park (Northern Metropolitan)	University or other tertiary	F	1979
Mill Park (Northern Metropolitan)	University or other tertiary	M	1409
Monbulk (Eastern Victoria)		F	1114
Monbulk (Eastern Victoria)		M	1090
Monbulk (Eastern Victoria)	Infants/Primary	F	2467
Monbulk (Eastern Victoria)	Infants/Primary	M	2693
Monbulk (Eastern Victoria)	Pre-school	F	665
Monbulk (Eastern Victoria)	Pre-school	M	728
Monbulk (Eastern Victoria)	Secondary	F	2025
Monbulk (Eastern Victoria)	Secondary	M	2178
Monbulk (Eastern Victoria)	Technical or Further Educational Institution	F	660
Monbulk (Eastern Victoria)	Technical or Further Educational Institution	M	690
Monbulk (Eastern Victoria)	University or other tertiary	F	1429
Monbulk (Eastern Victoria)	University or other tertiary	M	825
Mordialloc (South-Eastern Metropolitan)		F	1316
Mordialloc (South-Eastern Metropolitan)		M	1165
Mordialloc (South-Eastern Metropolitan)	Infants/Primary	F	2755
Mordialloc (South-Eastern Metropolitan)	Infants/Primary	M	2910
Mordialloc (South-Eastern Metropolitan)	Pre-school	F	802
Mordialloc (South-Eastern Metropolitan)	Pre-school	M	821
Mordialloc (South-Eastern Metropolitan)	Secondary	F	2389
Mordialloc (South-Eastern Metropolitan)	Secondary	M	2413
Mordialloc (South-Eastern Metropolitan)	Technical or Further Educational Institution	F	693
Mordialloc (South-Eastern Metropolitan)	Technical or Further Educational Institution	M	683
Mordialloc (South-Eastern Metropolitan)	University or other tertiary	F	1739
Mordialloc (South-Eastern Metropolitan)	University or other tertiary	M	1220
Mornington (Eastern Victoria)		F	1628
Mornington (Eastern Victoria)		M	1366
Mornington (Eastern Victoria)	Infants/Primary	F	2765
Mornington (Eastern Victoria)	Infants/Primary	M	2921
Mornington (Eastern Victoria)	Pre-school	F	655
Mornington (Eastern Victoria)	Pre-school	M	725
Mornington (Eastern Victoria)	Secondary	F	2517
Mornington (Eastern Victoria)	Secondary	M	2590
Mornington (Eastern Victoria)	Technical or Further Educational Institution	F	630
Mornington (Eastern Victoria)	Technical or Further Educational Institution	M	570
Mornington (Eastern Victoria)	University or other tertiary	F	1353
Mornington (Eastern Victoria)	University or other tertiary	M	866
Morwell (Eastern Victoria)		F	2861
Morwell (Eastern Victoria)		M	2703
Morwell (Eastern Victoria)	Infants/Primary	F	2558
Morwell (Eastern Victoria)	Infants/Primary	M	2758
Morwell (Eastern Victoria)	Pre-school	F	639
Morwell (Eastern Victoria)	Pre-school	M	685
Morwell (Eastern Victoria)	Secondary	F	2015
Morwell (Eastern Victoria)	Secondary	M	2066
Morwell (Eastern Victoria)	Technical or Further Educational Institution	F	863
Morwell (Eastern Victoria)	Technical or Further Educational Institution	M	600
Morwell (Eastern Victoria)	University or other tertiary	F	1114
Morwell (Eastern Victoria)	University or other tertiary	M	602
Mount Waverley (Eastern Metropolitan)		F	1596
Mount Waverley (Eastern Metropolitan)		M	1554
Mount Waverley (Eastern Metropolitan)	Infants/Primary	F	2634
Mount Waverley (Eastern Metropolitan)	Infants/Primary	M	2808
Mount Waverley (Eastern Metropolitan)	Pre-school	F	574
Mount Waverley (Eastern Metropolitan)	Pre-school	M	652
Mount Waverley (Eastern Metropolitan)	Secondary	F	2562
Mount Waverley (Eastern Metropolitan)	Secondary	M	2669
Mount Waverley (Eastern Metropolitan)	Technical or Further Educational Institution	F	757
Mount Waverley (Eastern Metropolitan)	Technical or Further Educational Institution	M	686
Mount Waverley (Eastern Metropolitan)	University or other tertiary	F	2396
Mount Waverley (Eastern Metropolitan)	University or other tertiary	M	2431
Mulgrave (South-Eastern Metropolitan)		F	1805
Mulgrave (South-Eastern Metropolitan)		M	1897
Mulgrave (South-Eastern Metropolitan)	Infants/Primary	F	2223
Mulgrave (South-Eastern Metropolitan)	Infants/Primary	M	2419
Mulgrave (South-Eastern Metropolitan)	Pre-school	F	569
Mulgrave (South-Eastern Metropolitan)	Pre-school	M	625
Mulgrave (South-Eastern Metropolitan)	Secondary	F	1918
Mulgrave (South-Eastern Metropolitan)	Secondary	M	2023
Mulgrave (South-Eastern Metropolitan)	Technical or Further Educational Institution	F	743
Mulgrave (South-Eastern Metropolitan)	Technical or Further Educational Institution	M	760
Mulgrave (South-Eastern Metropolitan)	University or other tertiary	F	1810
Mulgrave (South-Eastern Metropolitan)	University or other tertiary	M	1681
Murray Plains (Northern Victoria)		F	2674
Murray Plains (Northern Victoria)		M	2630
Murray Plains (Northern Victoria)	Infants/Primary	F	2470
Murray Plains (Northern Victoria)	Infants/Primary	M	2587
Murray Plains (Northern Victoria)	Pre-school	F	573
Murray Plains (Northern Victoria)	Pre-school	M	592
Murray Plains (Northern Victoria)	Secondary	F	2010
Murray Plains (Northern Victoria)	Secondary	M	1952
Murray Plains (Northern Victoria)	Technical or Further Educational Institution	F	752
Murray Plains (Northern Victoria)	Technical or Further Educational Institution	M	597
Murray Plains (Northern Victoria)	University or other tertiary	F	701
Murray Plains (Northern Victoria)	University or other tertiary	M	261
Narracan (Eastern Victoria)		F	2805
Narracan (Eastern Victoria)		M	2740
Narracan (Eastern Victoria)	Infants/Primary	F	3018
Narracan (Eastern Victoria)	Infants/Primary	M	3218
Narracan (Eastern Victoria)	Pre-school	F	728
Narracan (Eastern Victoria)	Pre-school	M	842
Narracan (Eastern Victoria)	Secondary	F	2476
Narracan (Eastern Victoria)	Secondary	M	2452
Narracan (Eastern Victoria)	Technical or Further Educational Institution	F	997
Narracan (Eastern Victoria)	Technical or Further Educational Institution	M	758
Narracan (Eastern Victoria)	University or other tertiary	F	1302
Narracan (Eastern Victoria)	University or other tertiary	M	547
Narre Warren North (South-Eastern Metropolitan)		F	2219
Narre Warren North (South-Eastern Metropolitan)		M	2117
Narre Warren North (South-Eastern Metropolitan)	Infants/Primary	F	2625
Narre Warren North (South-Eastern Metropolitan)	Infants/Primary	M	2849
Narre Warren North (South-Eastern Metropolitan)	Pre-school	F	668
Narre Warren North (South-Eastern Metropolitan)	Pre-school	M	741
Narre Warren North (South-Eastern Metropolitan)	Secondary	F	2282
Narre Warren North (South-Eastern Metropolitan)	Secondary	M	2394
Narre Warren North (South-Eastern Metropolitan)	Technical or Further Educational Institution	F	945
Narre Warren North (South-Eastern Metropolitan)	Technical or Further Educational Institution	M	832
Narre Warren North (South-Eastern Metropolitan)	University or other tertiary	F	1655
Narre Warren North (South-Eastern Metropolitan)	University or other tertiary	M	1298
Narre Warren South (South-Eastern Metropolitan)		F	2404
Narre Warren South (South-Eastern Metropolitan)		M	2325
Narre Warren South (South-Eastern Metropolitan)	Infants/Primary	F	4322
Narre Warren South (South-Eastern Metropolitan)	Infants/Primary	M	4582
Narre Warren South (South-Eastern Metropolitan)	Pre-school	F	889
Narre Warren South (South-Eastern Metropolitan)	Pre-school	M	1026
Narre Warren South (South-Eastern Metropolitan)	Secondary	F	3846
Narre Warren South (South-Eastern Metropolitan)	Secondary	M	4080
Narre Warren South (South-Eastern Metropolitan)	Technical or Further Educational Institution	F	1413
Narre Warren South (South-Eastern Metropolitan)	Technical or Further Educational Institution	M	1165
Narre Warren South (South-Eastern Metropolitan)	University or other tertiary	F	2267
Narre Warren South (South-Eastern Metropolitan)	University or other tertiary	M	1730
Nepean (Eastern Victoria)		F	2829
Nepean (Eastern Victoria)		M	2590
Nepean (Eastern Victoria)	Infants/Primary	F	1981
Nepean (Eastern Victoria)	Infants/Primary	M	2128
Nepean (Eastern Victoria)	Pre-school	F	502
Nepean (Eastern Victoria)	Pre-school	M	581
Nepean (Eastern Victoria)	Secondary	F	1687
Nepean (Eastern Victoria)	Secondary	M	1678
Nepean (Eastern Victoria)	Technical or Further Educational Institution	F	590
Nepean (Eastern Victoria)	Technical or Further Educational Institution	M	510
Nepean (Eastern Victoria)	University or other tertiary	F	970
Nepean (Eastern Victoria)	University or other tertiary	M	509
Niddrie (Western Metropolitan)		F	1283
Niddrie (Western Metropolitan)		M	1218
Niddrie (Western Metropolitan)	Infants/Primary	F	2315
Niddrie (Western Metropolitan)	Infants/Primary	M	2436
Niddrie (Western Metropolitan)	Pre-school	F	635
Niddrie (Western Metropolitan)	Pre-school	M	698
Niddrie (Western Metropolitan)	Secondary	F	2052
Niddrie (Western Metropolitan)	Secondary	M	2146
Niddrie (Western Metropolitan)	Technical or Further Educational Institution	F	461
Niddrie (Western Metropolitan)	Technical or Further Educational Institution	M	521
Niddrie (Western Metropolitan)	University or other tertiary	F	1621
Niddrie (Western Metropolitan)	University or other tertiary	M	1252
Northcote (Northern Metropolitan)		F	1494
Northcote (Northern Metropolitan)		M	1349
Northcote (Northern Metropolitan)	Infants/Primary	F	2260
Northcote (Northern Metropolitan)	Infants/Primary	M	2280
Northcote (Northern Metropolitan)	Pre-school	F	678
Northcote (Northern Metropolitan)	Pre-school	M	671
Northcote (Northern Metropolitan)	Secondary	F	1866
Northcote (Northern Metropolitan)	Secondary	M	1937
Northcote (Northern Metropolitan)	Technical or Further Educational Institution	F	782
Northcote (Northern Metropolitan)	Technical or Further Educational Institution	M	706
Northcote (Northern Metropolitan)	University or other tertiary	F	3103
Northcote (Northern Metropolitan)	University or other tertiary	M	2064
Oakleigh (Southern Metropolitan)		F	1874
Oakleigh (Southern Metropolitan)		M	2054
Oakleigh (Southern Metropolitan)	Infants/Primary	F	2246
Oakleigh (Southern Metropolitan)	Infants/Primary	M	2372
Oakleigh (Southern Metropolitan)	Pre-school	F	638
Oakleigh (Southern Metropolitan)	Pre-school	M	745
Oakleigh (Southern Metropolitan)	Secondary	F	1769
Oakleigh (Southern Metropolitan)	Secondary	M	1830
Oakleigh (Southern Metropolitan)	Technical or Further Educational Institution	F	905
Oakleigh (Southern Metropolitan)	Technical or Further Educational Institution	M	926
Oakleigh (Southern Metropolitan)	University or other tertiary	F	4515
Oakleigh (Southern Metropolitan)	University or other tertiary	M	4209
Ovens Valley (Northern Victoria)		F	2207
Ovens Valley (Northern Victoria)		M	2131
Ovens Valley (Northern Victoria)	Infants/Primary	F	2193
Ovens Valley (Northern Victoria)	Infants/Primary	M	2330
Ovens Valley (Northern Victoria)	Pre-school	F	532
Ovens Valley (Northern Victoria)	Pre-school	M	570
Ovens Valley (Northern Victoria)	Secondary	F	1849
Ovens Valley (Northern Victoria)	Secondary	M	1817
Ovens Valley (Northern Victoria)	Technical or Further Educational Institution	F	734
Ovens Valley (Northern Victoria)	Technical or Further Educational Institution	M	542
Ovens Valley (Northern Victoria)	University or other tertiary	F	738
Ovens Valley (Northern Victoria)	University or other tertiary	M	314
Pascoe Vale (Northern Metropolitan)		F	2400
Pascoe Vale (Northern Metropolitan)		M	2346
Pascoe Vale (Northern Metropolitan)	Infants/Primary	F	2778
Pascoe Vale (Northern Metropolitan)	Infants/Primary	M	2890
Pascoe Vale (Northern Metropolitan)	Pre-school	F	896
Pascoe Vale (Northern Metropolitan)	Pre-school	M	965
Pascoe Vale (Northern Metropolitan)	Secondary	F	2051
Pascoe Vale (Northern Metropolitan)	Secondary	M	2063
Pascoe Vale (Northern Metropolitan)	Technical or Further Educational Institution	F	1114
Pascoe Vale (Northern Metropolitan)	Technical or Further Educational Institution	M	1277
Pascoe Vale (Northern Metropolitan)	University or other tertiary	F	2799
Pascoe Vale (Northern Metropolitan)	University or other tertiary	M	1986
Polwarth (Western Victoria)		F	2328
Polwarth (Western Victoria)		M	2395
Polwarth (Western Victoria)	Infants/Primary	F	2496
Polwarth (Western Victoria)	Infants/Primary	M	2658
Polwarth (Western Victoria)	Pre-school	F	655
Polwarth (Western Victoria)	Pre-school	M	721
Polwarth (Western Victoria)	Secondary	F	1998
Polwarth (Western Victoria)	Secondary	M	2203
Polwarth (Western Victoria)	Technical or Further Educational Institution	F	646
Polwarth (Western Victoria)	Technical or Further Educational Institution	M	600
Polwarth (Western Victoria)	University or other tertiary	F	900
Polwarth (Western Victoria)	University or other tertiary	M	383
Prahran (Southern Metropolitan)		F	3070
Prahran (Southern Metropolitan)		M	2737
Prahran (Southern Metropolitan)	Infants/Primary	F	1077
Prahran (Southern Metropolitan)	Infants/Primary	M	1097
Prahran (Southern Metropolitan)	Pre-school	F	405
Prahran (Southern Metropolitan)	Pre-school	M	439
Prahran (Southern Metropolitan)	Secondary	F	947
Prahran (Southern Metropolitan)	Secondary	M	916
Prahran (Southern Metropolitan)	Technical or Further Educational Institution	F	1093
Prahran (Southern Metropolitan)	Technical or Further Educational Institution	M	910
Prahran (Southern Metropolitan)	University or other tertiary	F	3595
Prahran (Southern Metropolitan)	University or other tertiary	M	2622
Preston (Northern Metropolitan)		F	2226
Preston (Northern Metropolitan)		M	2275
Preston (Northern Metropolitan)	Infants/Primary	F	2142
Preston (Northern Metropolitan)	Infants/Primary	M	2279
Preston (Northern Metropolitan)	Pre-school	F	663
Preston (Northern Metropolitan)	Pre-school	M	768
Preston (Northern Metropolitan)	Secondary	F	1592
Preston (Northern Metropolitan)	Secondary	M	1662
Preston (Northern Metropolitan)	Technical or Further Educational Institution	F	968
Preston (Northern Metropolitan)	Technical or Further Educational Institution	M	1048
Preston (Northern Metropolitan)	University or other tertiary	F	2380
Preston (Northern Metropolitan)	University or other tertiary	M	1801
Richmond (Northern Metropolitan)		F	2432
Richmond (Northern Metropolitan)		M	2470
Richmond (Northern Metropolitan)	Infants/Primary	F	1605
Richmond (Northern Metropolitan)	Infants/Primary	M	1519
Richmond (Northern Metropolitan)	Pre-school	F	510
Richmond (Northern Metropolitan)	Pre-school	M	513
Richmond (Northern Metropolitan)	Secondary	F	1230
Richmond (Northern Metropolitan)	Secondary	M	1060
Richmond (Northern Metropolitan)	Technical or Further Educational Institution	F	792
Richmond (Northern Metropolitan)	Technical or Further Educational Institution	M	738
Richmond (Northern Metropolitan)	University or other tertiary	F	3786
Richmond (Northern Metropolitan)	University or other tertiary	M	2706
Ringwood (Eastern Metropolitan)		F	1466
Ringwood (Eastern Metropolitan)		M	1316
Ringwood (Eastern Metropolitan)	Infants/Primary	F	2631
Ringwood (Eastern Metropolitan)	Infants/Primary	M	2766
Ringwood (Eastern Metropolitan)	Pre-school	F	780
Ringwood (Eastern Metropolitan)	Pre-school	M	867
Ringwood (Eastern Metropolitan)	Secondary	F	2004
Ringwood (Eastern Metropolitan)	Secondary	M	2188
Ringwood (Eastern Metropolitan)	Technical or Further Educational Institution	F	856
Ringwood (Eastern Metropolitan)	Technical or Further Educational Institution	M	764
Ringwood (Eastern Metropolitan)	University or other tertiary	F	1856
Ringwood (Eastern Metropolitan)	University or other tertiary	M	1446
Ripon (Western Victoria)		F	2770
Ripon (Western Victoria)		M	3838
Ripon (Western Victoria)	Infants/Primary	F	2326
Ripon (Western Victoria)	Infants/Primary	M	2564
Ripon (Western Victoria)	Pre-school	F	606
Ripon (Western Victoria)	Pre-school	M	654
Ripon (Western Victoria)	Secondary	F	1912
Ripon (Western Victoria)	Secondary	M	1924
Ripon (Western Victoria)	Technical or Further Educational Institution	F	592
Ripon (Western Victoria)	Technical or Further Educational Institution	M	471
Ripon (Western Victoria)	University or other tertiary	F	856
Ripon (Western Victoria)	University or other tertiary	M	327
Rowville (South-Eastern Metropolitan)		F	933
Rowville (South-Eastern Metropolitan)		M	927
Rowville (South-Eastern Metropolitan)	Infants/Primary	F	2119
Rowville (South-Eastern Metropolitan)	Infants/Primary	M	2292
Rowville (South-Eastern Metropolitan)	Pre-school	F	533
Rowville (South-Eastern Metropolitan)	Pre-school	M	578
Rowville (South-Eastern Metropolitan)	Secondary	F	2071
Rowville (South-Eastern Metropolitan)	Secondary	M	2193
Rowville (South-Eastern Metropolitan)	Technical or Further Educational Institution	F	606
