SED_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Tweed	20-24	1	1	0	F	99
Tweed	20-24	1	1	0	M	48
Tweed	20-24	1	1	1	F	9
Tweed	25-34				F	304
Tweed	25-34				M	318
Tweed	25-34	0			F	1900
Tweed	25-34	0			M	2219
Tweed	25-34	1	0	1	F	152
Tweed	25-34	1	0	1	M	79
Tweed	25-34	1	1	0	F	1562
Tweed	25-34	1	1	0	M	937
Tweed	25-34	1	1	1	F	84
Tweed	25-34	1	1	1	M	25
Tweed	35-44				F	327
Tweed	35-44				M	334
Tweed	35-44	0			F	1208
Tweed	35-44	0			M	1509
Tweed	35-44	1	0	1	F	145
Tweed	35-44	1	0	1	M	94
Tweed	35-44	1	1	0	F	3080
Tweed	35-44	1	1	0	M	2381
Tweed	35-44	1	1	1	F	168
Tweed	35-44	1	1	1	M	85
Tweed	45-54				F	309
Tweed	45-54				M	333
Tweed	45-54	0			F	2937
Tweed	45-54	0			M	2674
Tweed	45-54	1	0	1	F	304
Tweed	45-54	1	0	1	M	120
Tweed	45-54	1	1	0	F	1561
Tweed	45-54	1	1	0	M	1613
Tweed	45-54	1	1	1	F	70
Tweed	45-54	1	1	1	M	44
Tweed	55-64				F	293
Tweed	55-64				M	290
Tweed	55-64	0			F	4668
Tweed	55-64	0			M	4248
Tweed	55-64	1	0	1	F	1004
Tweed	55-64	1	0	1	M	361
Tweed	55-64	1	1	0	F	145
Tweed	55-64	1	1	0	M	327
Tweed	55-64	1	1	1	F	11
Tweed	55-64	1	1	1	M	9
Tweed	65-74				F	278
Tweed	65-74				M	299
Tweed	65-74	0			F	4793
Tweed	65-74	0			M	4582
Tweed	65-74	1	0	1	F	835
Tweed	65-74	1	0	1	M	473
Tweed	65-74	1	1	0	F	31
Tweed	65-74	1	1	0	M	51
Tweed	65-74	1	1	1	F	5
Tweed	65-74	1	1	1	M	6
Tweed	75-84				F	342
Tweed	75-84				M	254
Tweed	75-84	0			F	3471
Tweed	75-84	0			M	3035
Tweed	75-84	1	0	1	F	123
Tweed	75-84	1	0	1	M	109
Tweed	75-84	1	1	0	F	3
Tweed	75-84	1	1	0	M	20
Tweed	85+				F	300
Tweed	85+				M	164
Tweed	85+	0			F	1708
Tweed	85+	0			M	1124
Tweed	85+	1	0	1	F	8
Tweed	85+	1	0	1	M	6
Upper Hunter	15-19				F	222
Upper Hunter	15-19				M	296
Upper Hunter	15-19	0			F	1834
Upper Hunter	15-19	0			M	2260
Upper Hunter	15-19	1	0	1	F	175
Upper Hunter	15-19	1	0	1	M	95
Upper Hunter	15-19	1	1	0	F	29
Upper Hunter	15-19	1	1	0	M	9
Upper Hunter	20-24				F	116
Upper Hunter	20-24				M	231
Upper Hunter	20-24	0			F	1355
Upper Hunter	20-24	0			M	1765
Upper Hunter	20-24	1	0	1	F	136
Upper Hunter	20-24	1	0	1	M	65
Upper Hunter	20-24	1	1	0	F	218
Upper Hunter	20-24	1	1	0	M	91
Upper Hunter	20-24	1	1	1	F	12
Upper Hunter	25-34				F	316
Upper Hunter	25-34				M	465
Upper Hunter	25-34	0			F	1807
Upper Hunter	25-34	0			M	2549
Upper Hunter	25-34	1	0	1	F	170
Upper Hunter	25-34	1	0	1	M	96
Upper Hunter	25-34	1	1	0	F	2198
Upper Hunter	25-34	1	1	0	M	1513
Upper Hunter	25-34	1	1	1	F	98
Upper Hunter	25-34	1	1	1	M	41
Upper Hunter	35-44				F	313
Upper Hunter	35-44				M	409
Upper Hunter	35-44	0			F	1124
Upper Hunter	35-44	0			M	1555
Upper Hunter	35-44	1	0	1	F	138
Upper Hunter	35-44	1	0	1	M	107
Upper Hunter	35-44	1	1	0	F	2971
Upper Hunter	35-44	1	1	0	M	2468
Upper Hunter	35-44	1	1	1	F	131
Upper Hunter	35-44	1	1	1	M	64
Upper Hunter	45-54				F	341
Upper Hunter	45-54				M	406
Upper Hunter	45-54	0			F	3149
Upper Hunter	45-54	0			M	3182
Upper Hunter	45-54	1	0	1	F	453
Upper Hunter	45-54	1	0	1	M	189
Upper Hunter	45-54	1	1	0	F	1216
Upper Hunter	45-54	1	1	0	M	1304
Upper Hunter	45-54	1	1	1	F	54
Upper Hunter	45-54	1	1	1	M	40
Upper Hunter	55-64				F	320
Upper Hunter	55-64				M	399
Upper Hunter	55-64	0			F	3902
Upper Hunter	55-64	0			M	4426
Upper Hunter	55-64	1	0	1	F	1022
Upper Hunter	55-64	1	0	1	M	446
Upper Hunter	55-64	1	1	0	F	91
Upper Hunter	55-64	1	1	0	M	230
Upper Hunter	55-64	1	1	1	F	13
Upper Hunter	55-64	1	1	1	M	8
Upper Hunter	65-74				F	298
Upper Hunter	65-74				M	337
Upper Hunter	65-74	0			F	3299
Upper Hunter	65-74	0			M	3691
Upper Hunter	65-74	1	0	1	F	593
Upper Hunter	65-74	1	0	1	M	397
Upper Hunter	65-74	1	1	0	F	23
Upper Hunter	65-74	1	1	0	M	45
Upper Hunter	65-74	1	1	1	F	3
Upper Hunter	65-74	1	1	1	M	3
Upper Hunter	75-84				F	213
Upper Hunter	75-84				M	216
Upper Hunter	75-84	0			F	2001
Upper Hunter	75-84	0			M	1979
Upper Hunter	75-84	1	0	1	F	109
Upper Hunter	75-84	1	0	1	M	62
Upper Hunter	75-84	1	1	0	F	9
Upper Hunter	75-84	1	1	0	M	6
Upper Hunter	85+				F	128
Upper Hunter	85+				M	70
Upper Hunter	85+	0			F	885
Upper Hunter	85+	0			M	524
Upper Hunter	85+	1	0	1	F	10
Upper Hunter	85+	1	0	1	M	4
Vaucluse	15-19				F	79
Vaucluse	15-19				M	138
Vaucluse	15-19	0			F	1705
Vaucluse	15-19	0			M	1821
Vaucluse	15-19	1	0	1	F	85
Vaucluse	15-19	1	0	1	M	49
Vaucluse	15-19	1	1	0	F	9
Vaucluse	15-19	1	1	0	M	12
Vaucluse	20-24				F	129
Vaucluse	20-24				M	128
Vaucluse	20-24	0			F	2032
Vaucluse	20-24	0			M	1664
Vaucluse	20-24	1	0	1	F	57
Vaucluse	20-24	1	0	1	M	27
Vaucluse	20-24	1	1	0	F	10
Vaucluse	20-24	1	1	0	M	3
Vaucluse	20-24	1	1	1	F	3
Vaucluse	25-34				F	525
Vaucluse	25-34				M	520
Vaucluse	25-34	0			F	6933
Vaucluse	25-34	0			M	6044
Vaucluse	25-34	1	0	1	F	185
Vaucluse	25-34	1	0	1	M	59
Vaucluse	25-34	1	1	0	F	938
Vaucluse	25-34	1	1	0	M	519
Vaucluse	25-34	1	1	1	F	21
Vaucluse	35-44				F	333
Vaucluse	35-44				M	360
Vaucluse	35-44	0			F	2484
Vaucluse	35-44	0			M	2814
Vaucluse	35-44	1	0	1	F	123
Vaucluse	35-44	1	0	1	M	64
Vaucluse	35-44	1	1	0	F	3269
Vaucluse	35-44	1	1	0	M	2523
Vaucluse	35-44	1	1	1	F	40
Vaucluse	35-44	1	1	1	M	17
Vaucluse	45-54				F	256
Vaucluse	45-54				M	251
Vaucluse	45-54	0			F	2507
Vaucluse	45-54	0			M	2272
Vaucluse	45-54	1	0	1	F	89
Vaucluse	45-54	1	0	1	M	38
Vaucluse	45-54	1	1	0	F	2510
Vaucluse	45-54	1	1	0	M	2401
Vaucluse	45-54	1	1	1	F	26
Vaucluse	45-54	1	1	1	M	18
Vaucluse	55-64				F	195
Vaucluse	55-64				M	171
Vaucluse	55-64	0			F	3305
Vaucluse	55-64	0			M	3032
Vaucluse	55-64	1	0	1	F	412
Vaucluse	55-64	1	0	1	M	140
Vaucluse	55-64	1	1	0	F	298
Vaucluse	55-64	1	1	0	M	597
Vaucluse	55-64	1	1	1	F	9
Vaucluse	55-64	1	1	1	M	4
Vaucluse	65-74				F	174
Vaucluse	65-74				M	130
Vaucluse	65-74	0			F	2828
Vaucluse	65-74	0			M	2721
Vaucluse	65-74	1	0	1	F	614
Vaucluse	65-74	1	0	1	M	346
Vaucluse	65-74	1	1	0	F	50
Vaucluse	65-74	1	1	0	M	78
Vaucluse	65-74	1	1	1	F	4
Vaucluse	65-74	1	1	1	M	4
Vaucluse	75-84				F	232
Vaucluse	75-84				M	130
Vaucluse	75-84	0			F	2104
Vaucluse	75-84	0			M	1714
Vaucluse	75-84	1	0	1	F	167
Vaucluse	75-84	1	0	1	M	118
Vaucluse	75-84	1	1	0	F	4
Vaucluse	75-84	1	1	0	M	15
Vaucluse	85+				F	291
Vaucluse	85+				M	134
Vaucluse	85+	0			F	922
Vaucluse	85+	0			M	627
Vaucluse	85+	1	0	1	F	7
Vaucluse	85+	1	0	1	M	3
Vaucluse	85+	1	1	0	M	3
Wagga Wagga	15-19				F	204
Wagga Wagga	15-19				M	256
Wagga Wagga	15-19	0			F	2257
Wagga Wagga	15-19	0			M	2393
Wagga Wagga	15-19	1	0	1	F	224
Wagga Wagga	15-19	1	0	1	M	118
Wagga Wagga	15-19	1	1	0	F	20
Wagga Wagga	15-19	1	1	0	M	13
Wagga Wagga	15-19	1	1	1	M	5
Wagga Wagga	20-24				F	194
Wagga Wagga	20-24				M	250
Wagga Wagga	20-24	0			F	2281
Wagga Wagga	20-24	0			M	2394
Wagga Wagga	20-24	1	0	1	F	214
Wagga Wagga	20-24	1	0	1	M	74
Wagga Wagga	20-24	1	1	0	F	280
Wagga Wagga	20-24	1	1	0	M	130
Wagga Wagga	20-24	1	1	1	F	12
Wagga Wagga	20-24	1	1	1	M	5
Wagga Wagga	25-34				F	319
Wagga Wagga	25-34				M	358
Wagga Wagga	25-34	0			F	2575
Wagga Wagga	25-34	0			M	3302
Wagga Wagga	25-34	1	0	1	F	285
Wagga Wagga	25-34	1	0	1	M	138
Wagga Wagga	25-34	1	1	0	F	2345
Wagga Wagga	25-34	1	1	0	M	1582
Wagga Wagga	25-34	1	1	1	F	134
Wagga Wagga	25-34	1	1	1	M	39
Wagga Wagga	35-44				F	294
Wagga Wagga	35-44				M	315
Wagga Wagga	35-44	0			F	1330
Wagga Wagga	35-44	0			M	1782
Wagga Wagga	35-44	1	0	1	F	179
Wagga Wagga	35-44	1	0	1	M	85
Wagga Wagga	35-44	1	1	0	F	3097
Wagga Wagga	35-44	1	1	0	M	2491
Wagga Wagga	35-44	1	1	1	F	184
Wagga Wagga	35-44	1	1	1	M	77
Wagga Wagga	45-54				F	255
Wagga Wagga	45-54				M	314
Wagga Wagga	45-54	0			F	2798
Wagga Wagga	45-54	0			M	2739
Wagga Wagga	45-54	1	0	1	F	394
Wagga Wagga	45-54	1	0	1	M	158
Wagga Wagga	45-54	1	1	0	F	1273
Wagga Wagga	45-54	1	1	0	M	1317
Wagga Wagga	45-54	1	1	1	F	59
Wagga Wagga	45-54	1	1	1	M	43
Wagga Wagga	55-64				F	280
Wagga Wagga	55-64				M	272
Wagga Wagga	55-64	0			F	3526
Wagga Wagga	55-64	0			M	3692
Wagga Wagga	55-64	1	0	1	F	1032
Wagga Wagga	55-64	1	0	1	M	401
Wagga Wagga	55-64	1	1	0	F	109
Wagga Wagga	55-64	1	1	0	M	264
Wagga Wagga	55-64	1	1	1	F	4
Wagga Wagga	55-64	1	1	1	M	11
Wagga Wagga	65-74				F	254
Wagga Wagga	65-74				M	216
Wagga Wagga	65-74	0			F	3065
Wagga Wagga	65-74	0			M	3152
Wagga Wagga	65-74	1	0	1	F	732
Wagga Wagga	65-74	1	0	1	M	466
Wagga Wagga	65-74	1	1	0	F	41
Wagga Wagga	65-74	1	1	0	M	36
Wagga Wagga	65-74	1	1	1	F	6
Wagga Wagga	75-84				F	199
Wagga Wagga	75-84				M	187
Wagga Wagga	75-84	0			F	2112
Wagga Wagga	75-84	0			M	1878
Wagga Wagga	75-84	1	0	1	F	153
Wagga Wagga	75-84	1	0	1	M	91
Wagga Wagga	75-84	1	1	0	F	4
Wagga Wagga	75-84	1	1	0	M	6
Wagga Wagga	75-84	1	1	1	M	4
Wagga Wagga	85+				F	180
Wagga Wagga	85+				M	85
Wagga Wagga	85+	0			F	1062
Wagga Wagga	85+	0			M	650
Wagga Wagga	85+	1	0	1	F	12
Wagga Wagga	85+	1	0	1	M	8
Wagga Wagga	85+	1	1	0	F	3
Wakehurst	15-19				F	61
Wakehurst	15-19				M	79
Wakehurst	15-19	0			F	2291
Wakehurst	15-19	0			M	2678
Wakehurst	15-19	1	0	1	F	96
Wakehurst	15-19	1	0	1	M	61
Wakehurst	15-19	1	1	0	M	6
Wakehurst	20-24				F	75
Wakehurst	20-24				M	87
Wakehurst	20-24	0			F	2091
Wakehurst	20-24	0			M	2391
Wakehurst	20-24	1	0	1	F	86
Wakehurst	20-24	1	0	1	M	31
Wakehurst	20-24	1	1	0	F	38
Wakehurst	20-24	1	1	0	M	22
Wakehurst	25-34				F	227
Wakehurst	25-34				M	209
Wakehurst	25-34	0			F	3137
Wakehurst	25-34	0			M	3527
Wakehurst	25-34	1	0	1	F	107
Wakehurst	25-34	1	0	1	M	58
Wakehurst	25-34	1	1	0	F	1301
Wakehurst	25-34	1	1	0	M	804
Wakehurst	25-34	1	1	1	F	35
Wakehurst	25-34	1	1	1	M	6
Wakehurst	35-44				F	203
Wakehurst	35-44				M	221
Wakehurst	35-44	0			F	1567
Wakehurst	35-44	0			M	2011
Wakehurst	35-44	1	0	1	F	76
Wakehurst	35-44	1	0	1	M	60
Wakehurst	35-44	1	1	0	F	4145
Wakehurst	35-44	1	1	0	M	3337
Wakehurst	35-44	1	1	1	F	59
Wakehurst	35-44	1	1	1	M	35
Wakehurst	45-54				F	202
Wakehurst	45-54				M	186
Wakehurst	45-54	0			F	3257
Wakehurst	45-54	0			M	2920
Wakehurst	45-54	1	0	1	F	108
Wakehurst	45-54	1	0	1	M	68
Wakehurst	45-54	1	1	0	F	2983
Wakehurst	45-54	1	1	0	M	2960
Wakehurst	45-54	1	1	1	F	29
Wakehurst	45-54	1	1	1	M	28
Wakehurst	55-64				F	144
Wakehurst	55-64				M	155
Wakehurst	55-64	0			F	4061
Wakehurst	55-64	0			M	3954
Wakehurst	55-64	1	0	1	F	482
Wakehurst	55-64	1	0	1	M	178
Wakehurst	55-64	1	1	0	F	247
Wakehurst	55-64	1	1	0	M	540
Wakehurst	55-64	1	1	1	F	7
Wakehurst	55-64	1	1	1	M	6
Wakehurst	65-74				F	133
Wakehurst	65-74				M	125
Wakehurst	65-74	0			F	2812
Wakehurst	65-74	0			M	2660
Wakehurst	65-74	1	0	1	F	644
Wakehurst	65-74	1	0	1	M	358
Wakehurst	65-74	1	1	0	F	33
Wakehurst	65-74	1	1	0	M	67
Wakehurst	65-74	1	1	1	F	11
Wakehurst	75-84				F	158
Wakehurst	75-84				M	97
Wakehurst	75-84	0			F	2442
Wakehurst	75-84	0			M	1894
Wakehurst	75-84	1	0	1	F	138
Wakehurst	75-84	1	0	1	M	89
Wakehurst	75-84	1	1	0	F	7
Wakehurst	75-84	1	1	0	M	4
Wakehurst	85+				F	208
Wakehurst	85+				M	86
Wakehurst	85+	0			F	1161
Wakehurst	85+	0			M	726
Wakehurst	85+	1	0	1	F	17
Wakehurst	85+	1	0	1	M	8
Wakehurst	85+	1	1	0	M	3
Wallsend	15-19				F	217
Wallsend	15-19				M	192
Wallsend	15-19	0			F	2476
Wallsend	15-19	0			M	2587
Wallsend	15-19	1	0	1	F	166
Wallsend	15-19	1	0	1	M	104
Wallsend	15-19	1	1	0	F	17
Wallsend	15-19	1	1	0	M	7
Wallsend	20-24				F	254
Wallsend	20-24				M	295
Wallsend	20-24	0			F	3072
Wallsend	20-24	0			M	3438
Wallsend	20-24	1	0	1	F	182
Wallsend	20-24	1	0	1	M	87
Wallsend	20-24	1	1	0	F	176
Wallsend	20-24	1	1	0	M	72
Wallsend	20-24	1	1	1	F	5
Wallsend	20-24	1	1	1	M	4
Wallsend	25-34				F	298
Wallsend	25-34				M	376
Wallsend	25-34	0			F	3558
Wallsend	25-34	0			M	4601
Wallsend	25-34	1	0	1	F	255
Wallsend	25-34	1	0	1	M	117
Wallsend	25-34	1	1	0	F	2201
Wallsend	25-34	1	1	0	M	1482
Wallsend	25-34	1	1	1	F	98
Wallsend	25-34	1	1	1	M	40
Wallsend	35-44				F	233
Wallsend	35-44				M	269
Wallsend	35-44	0			F	1506
Wallsend	35-44	0			M	2141
Wallsend	35-44	1	0	1	F	153
Wallsend	35-44	1	0	1	M	97
Wallsend	35-44	1	1	0	F	3538
Wallsend	35-44	1	1	0	M	2900
Wallsend	35-44	1	1	1	F	157
Wallsend	35-44	1	1	1	M	81
Wallsend	45-54				F	177
Wallsend	45-54				M	212
Wallsend	45-54	0			F	2988
Wallsend	45-54	0			M	2878
Wallsend	45-54	1	0	1	F	333
Wallsend	45-54	1	0	1	M	144
Wallsend	45-54	1	1	0	F	1619
Wallsend	45-54	1	1	0	M	1659
Wallsend	45-54	1	1	1	F	35
Wallsend	45-54	1	1	1	M	21
Wallsend	55-64				F	157
Wallsend	55-64				M	192
Wallsend	55-64	0			F	3423
Wallsend	55-64	0			M	3609
Wallsend	55-64	1	0	1	F	980
Wallsend	55-64	1	0	1	M	377
Wallsend	55-64	1	1	0	F	130
Wallsend	55-64	1	1	0	M	240
Wallsend	55-64	1	1	1	F	7
Wallsend	55-64	1	1	1	M	9
Wallsend	65-74				F	188
Wallsend	65-74				M	184
Wallsend	65-74	0			F	3065
Wallsend	65-74	0			M	2932
Wallsend	65-74	1	0	1	F	862
Wallsend	65-74	1	0	1	M	459
Wallsend	65-74	1	1	0	F	32
Wallsend	65-74	1	1	0	M	37
Wallsend	65-74	1	1	1	F	7
Wallsend	65-74	1	1	1	M	5
Wallsend	75-84				F	261
Wallsend	75-84				M	176
Wallsend	75-84	0			F	2285
Wallsend	75-84	0			M	1891
Wallsend	75-84	1	0	1	F	153
Wallsend	75-84	1	0	1	M	127
Wallsend	75-84	1	1	0	F	11
Wallsend	75-84	1	1	0	M	5
Wallsend	75-84	1	1	1	F	6
Wallsend	85+				F	368
Wallsend	85+				M	140
Wallsend	85+	0			F	1269
Wallsend	85+	0			M	688
Wallsend	85+	1	0	1	F	8
Wallsend	85+	1	0	1	M	8
Wallsend	85+	1	1	0	F	3
Willoughby	15-19				F	77
Willoughby	15-19				M	62
Willoughby	15-19	0			F	2062
Willoughby	15-19	0			M	2264
Willoughby	15-19	1	0	1	F	89
Willoughby	15-19	1	0	1	M	43
Willoughby	20-24				F	74
Willoughby	20-24				M	104
Willoughby	20-24	0			F	2049
Willoughby	20-24	0			M	2073
Willoughby	20-24	1	0	1	F	48
Willoughby	20-24	1	0	1	M	35
Willoughby	20-24	1	1	0	F	9
Willoughby	20-24	1	1	0	M	7
Willoughby	25-34				F	260
Willoughby	25-34				M	258
Willoughby	25-34	0			F	4535
Willoughby	25-34	0			M	4391
Willoughby	25-34	1	0	1	F	103
Willoughby	25-34	1	0	1	M	49
Willoughby	25-34	1	1	0	F	1158
Willoughby	25-34	1	1	0	M	662
Willoughby	25-34	1	1	1	F	12
Willoughby	35-44				F	258
Willoughby	35-44				M	264
Willoughby	35-44	0			F	2473
Willoughby	35-44	0			M	2673
Willoughby	35-44	1	0	1	F	93
Willoughby	35-44	1	0	1	M	35
Willoughby	35-44	1	1	0	F	4755
Willoughby	35-44	1	1	0	M	3815
Willoughby	35-44	1	1	1	F	55
Willoughby	35-44	1	1	1	M	24
Willoughby	45-54				F	195
Willoughby	45-54				M	198
Willoughby	45-54	0			F	3225
Willoughby	45-54	0			M	2694
Willoughby	45-54	1	0	1	F	75
Willoughby	45-54	1	0	1	M	42
Willoughby	45-54	1	1	0	F	3062
Willoughby	45-54	1	1	0	M	2937
Willoughby	45-54	1	1	1	F	40
Willoughby	45-54	1	1	1	M	25
Willoughby	55-64				F	148
Willoughby	55-64				M	124
Willoughby	55-64	0			F	4183
Willoughby	55-64	0			M	3664
Willoughby	55-64	1	0	1	F	333
Willoughby	55-64	1	0	1	M	97
Willoughby	55-64	1	1	0	F	289
Willoughby	55-64	1	1	0	M	591
Willoughby	55-64	1	1	1	F	8
Willoughby	55-64	1	1	1	M	7
Willoughby	65-74				F	148
Willoughby	65-74				M	120
Willoughby	65-74	0			F	3319
Willoughby	65-74	0			M	2942
Willoughby	65-74	1	0	1	F	672
Willoughby	65-74	1	0	1	M	347
Willoughby	65-74	1	1	0	F	68
Willoughby	65-74	1	1	0	M	92
Willoughby	65-74	1	1	1	F	7
Willoughby	65-74	1	1	1	M	3
Willoughby	75-84				F	110
Willoughby	75-84				M	86
Willoughby	75-84	0			F	2046
Willoughby	75-84	0			M	1707
Willoughby	75-84	1	0	1	F	126
Willoughby	75-84	1	0	1	M	103
Willoughby	75-84	1	1	0	F	17
Willoughby	75-84	1	1	0	M	14
Willoughby	75-84	1	1	1	F	3
Willoughby	85+				F	143
Willoughby	85+				M	54
Willoughby	85+	0			F	1227
Willoughby	85+	0			M	707
Willoughby	85+	1	0	1	F	5
Willoughby	85+	1	0	1	M	8
Wollondilly	15-19				F	137
Wollondilly	15-19				M	158
Wollondilly	15-19	0			F	2224
Wollondilly	15-19	0			M	2473
Wollondilly	15-19	1	0	1	F	172
Wollondilly	15-19	1	0	1	M	88
Wollondilly	15-19	1	1	0	F	9
Wollondilly	15-19	1	1	0	M	4
Wollondilly	20-24				F	93
Wollondilly	20-24				M	108
Wollondilly	20-24	0			F	1704
Wollondilly	20-24	0			M	1988
Wollondilly	20-24	1	0	1	F	100
Wollondilly	20-24	1	0	1	M	64
Wollondilly	20-24	1	1	0	F	164
Wollondilly	20-24	1	1	0	M	89
Wollondilly	20-24	1	1	1	F	3
Wollondilly	25-34				F	209
Wollondilly	25-34				M	208
Wollondilly	25-34	0			F	2035
Wollondilly	25-34	0			M	2642
Wollondilly	25-34	1	0	1	F	122
Wollondilly	25-34	1	0	1	M	92
Wollondilly	25-34	1	1	0	F	2259
Wollondilly	25-34	1	1	0	M	1564
Wollondilly	25-34	1	1	1	F	76
Wollondilly	25-34	1	1	1	M	42
Wollondilly	35-44				F	212
Wollondilly	35-44				M	263
Wollondilly	35-44	0			F	1092
Wollondilly	35-44	0			M	1514
Wollondilly	35-44	1	0	1	F	110
Wollondilly	35-44	1	0	1	M	60
Wollondilly	35-44	1	1	0	F	3475
Wollondilly	35-44	1	1	0	M	2887
Wollondilly	35-44	1	1	1	F	142
Wollondilly	35-44	1	1	1	M	65
Wollondilly	45-54				F	241
Wollondilly	45-54				M	260
Wollondilly	45-54	0			F	3110
Wollondilly	45-54	0			M	3113
Wollondilly	45-54	1	0	1	F	318
Wollondilly	45-54	1	0	1	M	132
Wollondilly	45-54	1	1	0	F	1873
Wollondilly	45-54	1	1	0	M	1836
Wollondilly	45-54	1	1	1	F	52
Wollondilly	45-54	1	1	1	M	27
Wollondilly	55-64				F	183
Wollondilly	55-64				M	185
Wollondilly	55-64	0			F	4044
Wollondilly	55-64	0			M	3977
Wollondilly	55-64	1	0	1	F	897
Wollondilly	55-64	1	0	1	M	326
Wollondilly	55-64	1	1	0	F	137
Wollondilly	55-64	1	1	0	M	317
Wollondilly	55-64	1	1	1	F	7
Wollondilly	55-64	1	1	1	M	10
Wollondilly	65-74				F	220
Wollondilly	65-74				M	214
Wollondilly	65-74	0			F	4035
Wollondilly	65-74	0			M	3737
Wollondilly	65-74	1	0	1	F	623
Wollondilly	65-74	1	0	1	M	380
Wollondilly	65-74	1	1	0	F	26
Wollondilly	65-74	1	1	0	M	50
Wollondilly	65-74	1	1	1	F	3
Wollondilly	65-74	1	1	1	M	4
Wollondilly	75-84				F	242
Wollondilly	75-84				M	191
Wollondilly	75-84	0			F	2598
Wollondilly	75-84	0			M	2395
Wollondilly	75-84	1	0	1	F	138
Wollondilly	75-84	1	0	1	M	96
Wollondilly	75-84	1	1	0	F	7
Wollondilly	75-84	1	1	0	M	6
Wollondilly	85+				F	259
Wollondilly	85+				M	131
Wollondilly	85+	0			F	900
Wollondilly	85+	0			M	701
Wollondilly	85+	1	0	1	F	13
Wollondilly	85+	1	0	1	M	4
Wollondilly	85+	1	1	0	M	5
Wollongong	15-19				F	138
Wollongong	15-19				M	146
Wollongong	15-19	0			F	1927
Wollongong	15-19	0			M	2088
Wollongong	15-19	1	0	1	F	142
Wollongong	15-19	1	0	1	M	85
Wollongong	15-19	1	1	0	F	14
Wollongong	15-19	1	1	0	M	6
Wollongong	15-19	1	1	1	F	4
Wollongong	20-24				F	210
Wollongong	20-24				M	192
Wollongong	20-24	0			F	3286
Wollongong	20-24	0			M	3369
Wollongong	20-24	1	0	1	F	146
Wollongong	20-24	1	0	1	M	43
Wollongong	20-24	1	1	0	F	166
Wollongong	20-24	1	1	0	M	64
Wollongong	20-24	1	1	1	F	7
Wollongong	20-24	1	1	1	M	4
Wollongong	25-34				F	388
Wollongong	25-34				M	457
Wollongong	25-34	0			F	4157
Wollongong	25-34	0			M	5205
Wollongong	25-34	1	0	1	F	193
Wollongong	25-34	1	0	1	M	112
Wollongong	25-34	1	1	0	F	1841
Wollongong	25-34	1	1	0	M	1169
Wollongong	25-34	1	1	1	F	51
Wollongong	25-34	1	1	1	M	24
Wollongong	35-44				F	279
Wollongong	35-44				M	307
Wollongong	35-44	0			F	1612
Wollongong	35-44	0			M	2248
Wollongong	35-44	1	0	1	F	115
Wollongong	35-44	1	0	1	M	93
Wollongong	35-44	1	1	0	F	2840
Wollongong	35-44	1	1	0	M	2370
Wollongong	35-44	1	1	1	F	65
Wollongong	35-44	1	1	1	M	39
Wollongong	45-54				F	239
Wollongong	45-54				M	292
Wollongong	45-54	0			F	3180
Wollongong	45-54	0			M	3130
Wollongong	45-54	1	0	1	F	257
Wollongong	45-54	1	0	1	M	91
Wollongong	45-54	1	1	0	F	1295
Wollongong	45-54	1	1	0	M	1415
Wollongong	45-54	1	1	1	F	36
Wollongong	45-54	1	1	1	M	16
Wollongong	55-64				F	222
Wollongong	55-64				M	248
Wollongong	55-64	0			F	4071
Wollongong	55-64	0			M	4355
Wollongong	55-64	1	0	1	F	830
Wollongong	55-64	1	0	1	M	343
Wollongong	55-64	1	1	0	F	129
Wollongong	55-64	1	1	0	M	245
Wollongong	55-64	1	1	1	F	6
Wollongong	55-64	1	1	1	M	6
Wollongong	65-74				F	247
Wollongong	65-74				M	212
Wollongong	65-74	0			F	3423
Wollongong	65-74	0			M	3444
Wollongong	65-74	1	0	1	F	615
Wollongong	65-74	1	0	1	M	389
Wollongong	65-74	1	1	0	F	24
Wollongong	65-74	1	1	0	M	39
Wollongong	65-74	1	1	1	F	3
Wollongong	75-84				F	244
Wollongong	75-84				M	197
Wollongong	75-84	0			F	2676
Wollongong	75-84	0			M	2212
Wollongong	75-84	1	0	1	F	109
Wollongong	75-84	1	0	1	M	80
Wollongong	75-84	1	1	0	F	7
Wollongong	75-84	1	1	0	M	15
Wollongong	85+				F	301
Wollongong	85+				M	136
Wollongong	85+	0			F	1233
Wollongong	85+	0			M	812
Wollongong	85+	1	0	1	F	11
Wollongong	85+	1	0	1	M	7
Wollongong	85+	1	1	0	M	4
Wyong	15-19				F	169
Wyong	15-19				M	175
Wyong	15-19	0			F	2188
Wyong	15-19	0			M	2443
Wyong	15-19	1	0	1	F	192
Wyong	15-19	1	0	1	M	99
Wyong	15-19	1	1	0	F	32
Wyong	15-19	1	1	0	M	10
Wyong	15-19	1	1	1	F	3
Wyong	20-24				F	143
Wyong	20-24				M	130
Wyong	20-24	0			F	1841
Wyong	20-24	0			M	2060
Wyong	20-24	1	0	1	F	130
Wyong	20-24	1	0	1	M	85
Wyong	20-24	1	1	0	F	329
Wyong	20-24	1	1	0	M	159
Wyong	20-24	1	1	1	F	12
Wyong	25-34				F	337
Wyong	25-34				M	331
Wyong	25-34	0			F	2197
Wyong	25-34	0			M	2857
Wyong	25-34	1	0	1	F	181
Wyong	25-34	1	0	1	M	102
Wyong	25-34	1	1	0	F	2422
