SED_NAME16	Age	NeedsAssistance	Sex	persons
Frankston (South-Eastern Metropolitan)	15-19	1	F	76
Frankston (South-Eastern Metropolitan)	15-19	1	M	103
Frankston (South-Eastern Metropolitan)	20-24		F	115
Frankston (South-Eastern Metropolitan)	20-24		M	119
Frankston (South-Eastern Metropolitan)	20-24	0	F	1565
Frankston (South-Eastern Metropolitan)	20-24	0	M	1589
Frankston (South-Eastern Metropolitan)	20-24	1	F	57
Frankston (South-Eastern Metropolitan)	20-24	1	M	72
Frankston (South-Eastern Metropolitan)	25-34		F	318
Frankston (South-Eastern Metropolitan)	25-34		M	344
Frankston (South-Eastern Metropolitan)	25-34	0	F	3903
Frankston (South-Eastern Metropolitan)	25-34	0	M	3805
Frankston (South-Eastern Metropolitan)	25-34	1	F	131
Frankston (South-Eastern Metropolitan)	25-34	1	M	138
Frankston (South-Eastern Metropolitan)	35-44		F	283
Frankston (South-Eastern Metropolitan)	35-44		M	273
Frankston (South-Eastern Metropolitan)	35-44	0	F	3936
Frankston (South-Eastern Metropolitan)	35-44	0	M	3634
Frankston (South-Eastern Metropolitan)	35-44	1	F	150
Frankston (South-Eastern Metropolitan)	35-44	1	M	151
Frankston (South-Eastern Metropolitan)	45-54		F	254
Frankston (South-Eastern Metropolitan)	45-54		M	311
Frankston (South-Eastern Metropolitan)	45-54	0	F	3770
Frankston (South-Eastern Metropolitan)	45-54	0	M	3572
Frankston (South-Eastern Metropolitan)	45-54	1	F	248
Frankston (South-Eastern Metropolitan)	45-54	1	M	176
Frankston (South-Eastern Metropolitan)	55-64		F	185
Frankston (South-Eastern Metropolitan)	55-64		M	277
Frankston (South-Eastern Metropolitan)	55-64	0	F	3425
Frankston (South-Eastern Metropolitan)	55-64	0	M	3230
Frankston (South-Eastern Metropolitan)	55-64	1	F	297
Frankston (South-Eastern Metropolitan)	55-64	1	M	223
Frankston (South-Eastern Metropolitan)	65-74		F	160
Frankston (South-Eastern Metropolitan)	65-74		M	167
Frankston (South-Eastern Metropolitan)	65-74	0	F	2874
Frankston (South-Eastern Metropolitan)	65-74	0	M	2503
Frankston (South-Eastern Metropolitan)	65-74	1	F	330
Frankston (South-Eastern Metropolitan)	65-74	1	M	312
Frankston (South-Eastern Metropolitan)	75-84		F	142
Frankston (South-Eastern Metropolitan)	75-84		M	111
Frankston (South-Eastern Metropolitan)	75-84	0	F	1579
Frankston (South-Eastern Metropolitan)	75-84	0	M	1327
Frankston (South-Eastern Metropolitan)	75-84	1	F	448
Frankston (South-Eastern Metropolitan)	75-84	1	M	320
Frankston (South-Eastern Metropolitan)	85+		F	126
Frankston (South-Eastern Metropolitan)	85+		M	60
Frankston (South-Eastern Metropolitan)	85+	0	F	426
Frankston (South-Eastern Metropolitan)	85+	0	M	338
Frankston (South-Eastern Metropolitan)	85+	1	F	574
Frankston (South-Eastern Metropolitan)	85+	1	M	248
Geelong (Western Victoria)	0-4		F	65
Geelong (Western Victoria)	0-4		M	74
Geelong (Western Victoria)	0-4	0	F	1719
Geelong (Western Victoria)	0-4	0	M	1816
Geelong (Western Victoria)	0-4	1	F	17
Geelong (Western Victoria)	0-4	1	M	28
Geelong (Western Victoria)	5-14		F	153
Geelong (Western Victoria)	5-14		M	203
Geelong (Western Victoria)	5-14	0	F	3227
Geelong (Western Victoria)	5-14	0	M	3323
Geelong (Western Victoria)	5-14	1	F	126
Geelong (Western Victoria)	5-14	1	M	248
Geelong (Western Victoria)	15-19		F	61
Geelong (Western Victoria)	15-19		M	85
Geelong (Western Victoria)	15-19	0	F	1514
Geelong (Western Victoria)	15-19	0	M	1555
Geelong (Western Victoria)	15-19	1	F	51
Geelong (Western Victoria)	15-19	1	M	118
Geelong (Western Victoria)	20-24		F	113
Geelong (Western Victoria)	20-24		M	139
Geelong (Western Victoria)	20-24	0	F	2127
Geelong (Western Victoria)	20-24	0	M	2088
Geelong (Western Victoria)	20-24	1	F	61
Geelong (Western Victoria)	20-24	1	M	78
Geelong (Western Victoria)	25-34		F	235
Geelong (Western Victoria)	25-34		M	284
Geelong (Western Victoria)	25-34	0	F	5054
Geelong (Western Victoria)	25-34	0	M	4857
Geelong (Western Victoria)	25-34	1	F	107
Geelong (Western Victoria)	25-34	1	M	114
Geelong (Western Victoria)	35-44		F	208
Geelong (Western Victoria)	35-44		M	218
Geelong (Western Victoria)	35-44	0	F	4135
Geelong (Western Victoria)	35-44	0	M	3886
Geelong (Western Victoria)	35-44	1	F	154
Geelong (Western Victoria)	35-44	1	M	117
Geelong (Western Victoria)	45-54		F	187
Geelong (Western Victoria)	45-54		M	219
Geelong (Western Victoria)	45-54	0	F	3961
Geelong (Western Victoria)	45-54	0	M	3595
Geelong (Western Victoria)	45-54	1	F	217
Geelong (Western Victoria)	45-54	1	M	153
Geelong (Western Victoria)	55-64		F	170
Geelong (Western Victoria)	55-64		M	198
Geelong (Western Victoria)	55-64	0	F	3878
Geelong (Western Victoria)	55-64	0	M	3404
Geelong (Western Victoria)	55-64	1	F	266
Geelong (Western Victoria)	55-64	1	M	208
Geelong (Western Victoria)	65-74		F	153
Geelong (Western Victoria)	65-74		M	144
Geelong (Western Victoria)	65-74	0	F	3152
Geelong (Western Victoria)	65-74	0	M	2669
Geelong (Western Victoria)	65-74	1	F	346
Geelong (Western Victoria)	65-74	1	M	282
Geelong (Western Victoria)	75-84		F	136
Geelong (Western Victoria)	75-84		M	89
Geelong (Western Victoria)	75-84	0	F	1583
Geelong (Western Victoria)	75-84	0	M	1218
Geelong (Western Victoria)	75-84	1	F	502
Geelong (Western Victoria)	75-84	1	M	299
Geelong (Western Victoria)	85+		F	86
Geelong (Western Victoria)	85+		M	53
Geelong (Western Victoria)	85+	0	F	427
Geelong (Western Victoria)	85+	0	M	316
Geelong (Western Victoria)	85+	1	F	554
Geelong (Western Victoria)	85+	1	M	242
Gembrook (Eastern Victoria)	0-4		F	137
Gembrook (Eastern Victoria)	0-4		M	133
Gembrook (Eastern Victoria)	0-4	0	F	2853
Gembrook (Eastern Victoria)	0-4	0	M	2830
Gembrook (Eastern Victoria)	0-4	1	F	37
Gembrook (Eastern Victoria)	0-4	1	M	62
Gembrook (Eastern Victoria)	5-14		F	290
Gembrook (Eastern Victoria)	5-14		M	308
Gembrook (Eastern Victoria)	5-14	0	F	5303
Gembrook (Eastern Victoria)	5-14	0	M	5392
Gembrook (Eastern Victoria)	5-14	1	F	185
Gembrook (Eastern Victoria)	5-14	1	M	436
Gembrook (Eastern Victoria)	15-19		F	121
Gembrook (Eastern Victoria)	15-19		M	139
Gembrook (Eastern Victoria)	15-19	0	F	2316
Gembrook (Eastern Victoria)	15-19	0	M	2479
Gembrook (Eastern Victoria)	15-19	1	F	80
Gembrook (Eastern Victoria)	15-19	1	M	112
Gembrook (Eastern Victoria)	20-24		F	111
Gembrook (Eastern Victoria)	20-24		M	129
Gembrook (Eastern Victoria)	20-24	0	F	2334
Gembrook (Eastern Victoria)	20-24	0	M	2462
Gembrook (Eastern Victoria)	20-24	1	F	53
Gembrook (Eastern Victoria)	20-24	1	M	62
Gembrook (Eastern Victoria)	25-34		F	278
Gembrook (Eastern Victoria)	25-34		M	288
Gembrook (Eastern Victoria)	25-34	0	F	5958
Gembrook (Eastern Victoria)	25-34	0	M	5463
Gembrook (Eastern Victoria)	25-34	1	F	110
Gembrook (Eastern Victoria)	25-34	1	M	93
Gembrook (Eastern Victoria)	35-44		F	284
Gembrook (Eastern Victoria)	35-44		M	277
Gembrook (Eastern Victoria)	35-44	0	F	5803
Gembrook (Eastern Victoria)	35-44	0	M	5547
Gembrook (Eastern Victoria)	35-44	1	F	120
Gembrook (Eastern Victoria)	35-44	1	M	99
Gembrook (Eastern Victoria)	45-54		F	261
Gembrook (Eastern Victoria)	45-54		M	242
Gembrook (Eastern Victoria)	45-54	0	F	5226
Gembrook (Eastern Victoria)	45-54	0	M	4894
Gembrook (Eastern Victoria)	45-54	1	F	173
Gembrook (Eastern Victoria)	45-54	1	M	111
Gembrook (Eastern Victoria)	55-64		F	187
Gembrook (Eastern Victoria)	55-64		M	186
Gembrook (Eastern Victoria)	55-64	0	F	4247
Gembrook (Eastern Victoria)	55-64	0	M	4062
Gembrook (Eastern Victoria)	55-64	1	F	217
Gembrook (Eastern Victoria)	55-64	1	M	168
Gembrook (Eastern Victoria)	65-74		F	150
Gembrook (Eastern Victoria)	65-74		M	152
Gembrook (Eastern Victoria)	65-74	0	F	3093
Gembrook (Eastern Victoria)	65-74	0	M	2730
Gembrook (Eastern Victoria)	65-74	1	F	286
Gembrook (Eastern Victoria)	65-74	1	M	233
Gembrook (Eastern Victoria)	75-84		F	124
Gembrook (Eastern Victoria)	75-84		M	98
Gembrook (Eastern Victoria)	75-84	0	F	1433
Gembrook (Eastern Victoria)	75-84	0	M	1329
Gembrook (Eastern Victoria)	75-84	1	F	430
Gembrook (Eastern Victoria)	75-84	1	M	283
Gembrook (Eastern Victoria)	85+		F	80
Gembrook (Eastern Victoria)	85+		M	40
Gembrook (Eastern Victoria)	85+	0	F	320
Gembrook (Eastern Victoria)	85+	0	M	250
Gembrook (Eastern Victoria)	85+	1	F	392
Gembrook (Eastern Victoria)	85+	1	M	223
Gippsland East (Eastern Victoria)	0-4		F	115
Gippsland East (Eastern Victoria)	0-4		M	122
Gippsland East (Eastern Victoria)	0-4	0	F	1316
Gippsland East (Eastern Victoria)	0-4	0	M	1407
Gippsland East (Eastern Victoria)	0-4	1	F	11
Gippsland East (Eastern Victoria)	0-4	1	M	28
Gippsland East (Eastern Victoria)	5-14		F	291
Gippsland East (Eastern Victoria)	5-14		M	299
Gippsland East (Eastern Victoria)	5-14	0	F	3069
Gippsland East (Eastern Victoria)	5-14	0	M	3049
Gippsland East (Eastern Victoria)	5-14	1	F	131
Gippsland East (Eastern Victoria)	5-14	1	M	257
Gippsland East (Eastern Victoria)	15-19		F	123
Gippsland East (Eastern Victoria)	15-19		M	118
Gippsland East (Eastern Victoria)	15-19	0	F	1353
Gippsland East (Eastern Victoria)	15-19	0	M	1443
Gippsland East (Eastern Victoria)	15-19	1	F	50
Gippsland East (Eastern Victoria)	15-19	1	M	101
Gippsland East (Eastern Victoria)	20-24		F	90
Gippsland East (Eastern Victoria)	20-24		M	104
Gippsland East (Eastern Victoria)	20-24	0	F	1071
Gippsland East (Eastern Victoria)	20-24	0	M	1132
Gippsland East (Eastern Victoria)	20-24	1	F	47
Gippsland East (Eastern Victoria)	20-24	1	M	75
Gippsland East (Eastern Victoria)	25-34		F	253
Gippsland East (Eastern Victoria)	25-34		M	231
Gippsland East (Eastern Victoria)	25-34	0	F	2804
Gippsland East (Eastern Victoria)	25-34	0	M	2592
Gippsland East (Eastern Victoria)	25-34	1	F	76
Gippsland East (Eastern Victoria)	25-34	1	M	96
Gippsland East (Eastern Victoria)	35-44		F	256
Gippsland East (Eastern Victoria)	35-44		M	266
Gippsland East (Eastern Victoria)	35-44	0	F	2874
Gippsland East (Eastern Victoria)	35-44	0	M	2573
Gippsland East (Eastern Victoria)	35-44	1	F	113
Gippsland East (Eastern Victoria)	35-44	1	M	101
Gippsland East (Eastern Victoria)	45-54		F	285
Gippsland East (Eastern Victoria)	45-54		M	286
Gippsland East (Eastern Victoria)	45-54	0	F	3414
Gippsland East (Eastern Victoria)	45-54	0	M	2997
Gippsland East (Eastern Victoria)	45-54	1	F	189
Gippsland East (Eastern Victoria)	45-54	1	M	168
Gippsland East (Eastern Victoria)	55-64		F	320
Gippsland East (Eastern Victoria)	55-64		M	357
Gippsland East (Eastern Victoria)	55-64	0	F	4537
Gippsland East (Eastern Victoria)	55-64	0	M	4129
Gippsland East (Eastern Victoria)	55-64	1	F	312
Gippsland East (Eastern Victoria)	55-64	1	M	319
Gippsland East (Eastern Victoria)	65-74		F	333
Gippsland East (Eastern Victoria)	65-74		M	370
Gippsland East (Eastern Victoria)	65-74	0	F	4540
Gippsland East (Eastern Victoria)	65-74	0	M	4710
Gippsland East (Eastern Victoria)	65-74	1	F	425
Gippsland East (Eastern Victoria)	65-74	1	M	463
Gippsland East (Eastern Victoria)	75-84		F	208
Gippsland East (Eastern Victoria)	75-84		M	227
Gippsland East (Eastern Victoria)	75-84	0	F	2210
Gippsland East (Eastern Victoria)	75-84	0	M	2242
Gippsland East (Eastern Victoria)	75-84	1	F	526
Gippsland East (Eastern Victoria)	75-84	1	M	476
Gippsland East (Eastern Victoria)	85+		F	141
Gippsland East (Eastern Victoria)	85+		M	87
Gippsland East (Eastern Victoria)	85+	0	F	443
Gippsland East (Eastern Victoria)	85+	0	M	405
Gippsland East (Eastern Victoria)	85+	1	F	471
Gippsland East (Eastern Victoria)	85+	1	M	273
Gippsland South (Eastern Victoria)	0-4		F	131
Gippsland South (Eastern Victoria)	0-4		M	119
Gippsland South (Eastern Victoria)	0-4	0	F	1283
Gippsland South (Eastern Victoria)	0-4	0	M	1384
Gippsland South (Eastern Victoria)	0-4	1	F	10
Gippsland South (Eastern Victoria)	0-4	1	M	31
Gippsland South (Eastern Victoria)	5-14		F	233
Gippsland South (Eastern Victoria)	5-14		M	268
Gippsland South (Eastern Victoria)	5-14	0	F	2997
Gippsland South (Eastern Victoria)	5-14	0	M	3131
Gippsland South (Eastern Victoria)	5-14	1	F	105
Gippsland South (Eastern Victoria)	5-14	1	M	249
Gippsland South (Eastern Victoria)	15-19		F	103
Gippsland South (Eastern Victoria)	15-19		M	94
Gippsland South (Eastern Victoria)	15-19	0	F	1434
Gippsland South (Eastern Victoria)	15-19	0	M	1491
Gippsland South (Eastern Victoria)	15-19	1	F	54
Gippsland South (Eastern Victoria)	15-19	1	M	90
Gippsland South (Eastern Victoria)	20-24		F	89
Gippsland South (Eastern Victoria)	20-24		M	138
Gippsland South (Eastern Victoria)	20-24	0	F	1054
Gippsland South (Eastern Victoria)	20-24	0	M	1167
Gippsland South (Eastern Victoria)	20-24	1	F	30
Gippsland South (Eastern Victoria)	20-24	1	M	87
Gippsland South (Eastern Victoria)	25-34		F	198
Gippsland South (Eastern Victoria)	25-34		M	560
Gippsland South (Eastern Victoria)	25-34	0	F	2609
Gippsland South (Eastern Victoria)	25-34	0	M	2466
Gippsland South (Eastern Victoria)	25-34	1	F	93
Gippsland South (Eastern Victoria)	25-34	1	M	104
Gippsland South (Eastern Victoria)	35-44		F	263
Gippsland South (Eastern Victoria)	35-44		M	511
Gippsland South (Eastern Victoria)	35-44	0	F	2865
Gippsland South (Eastern Victoria)	35-44	0	M	2675
Gippsland South (Eastern Victoria)	35-44	1	F	126
Gippsland South (Eastern Victoria)	35-44	1	M	98
Gippsland South (Eastern Victoria)	45-54		F	230
Gippsland South (Eastern Victoria)	45-54		M	346
Gippsland South (Eastern Victoria)	45-54	0	F	3583
Gippsland South (Eastern Victoria)	45-54	0	M	3173
Gippsland South (Eastern Victoria)	45-54	1	F	179
Gippsland South (Eastern Victoria)	45-54	1	M	160
Gippsland South (Eastern Victoria)	55-64		F	259
Gippsland South (Eastern Victoria)	55-64		M	323
Gippsland South (Eastern Victoria)	55-64	0	F	4140
Gippsland South (Eastern Victoria)	55-64	0	M	3916
Gippsland South (Eastern Victoria)	55-64	1	F	283
Gippsland South (Eastern Victoria)	55-64	1	M	250
Gippsland South (Eastern Victoria)	65-74		F	269
Gippsland South (Eastern Victoria)	65-74		M	301
Gippsland South (Eastern Victoria)	65-74	0	F	3802
Gippsland South (Eastern Victoria)	65-74	0	M	3816
Gippsland South (Eastern Victoria)	65-74	1	F	390
Gippsland South (Eastern Victoria)	65-74	1	M	373
Gippsland South (Eastern Victoria)	75-84		F	164
Gippsland South (Eastern Victoria)	75-84		M	144
Gippsland South (Eastern Victoria)	75-84	0	F	1723
Gippsland South (Eastern Victoria)	75-84	0	M	1699
Gippsland South (Eastern Victoria)	75-84	1	F	420
Gippsland South (Eastern Victoria)	75-84	1	M	387
Gippsland South (Eastern Victoria)	85+		F	87
Gippsland South (Eastern Victoria)	85+		M	76
Gippsland South (Eastern Victoria)	85+	0	F	401
Gippsland South (Eastern Victoria)	85+	0	M	300
Gippsland South (Eastern Victoria)	85+	1	F	448
Gippsland South (Eastern Victoria)	85+	1	M	265
Hastings (Eastern Victoria)	0-4		F	81
Hastings (Eastern Victoria)	0-4		M	83
Hastings (Eastern Victoria)	0-4	0	F	1992
Hastings (Eastern Victoria)	0-4	0	M	2085
Hastings (Eastern Victoria)	0-4	1	F	25
Hastings (Eastern Victoria)	0-4	1	M	49
Hastings (Eastern Victoria)	5-14		F	222
Hastings (Eastern Victoria)	5-14		M	243
Hastings (Eastern Victoria)	5-14	0	F	3985
Hastings (Eastern Victoria)	5-14	0	M	4079
Hastings (Eastern Victoria)	5-14	1	F	168
Hastings (Eastern Victoria)	5-14	1	M	359
Hastings (Eastern Victoria)	15-19		F	114
Hastings (Eastern Victoria)	15-19		M	90
Hastings (Eastern Victoria)	15-19	0	F	1915
Hastings (Eastern Victoria)	15-19	0	M	2203
Hastings (Eastern Victoria)	15-19	1	F	75
Hastings (Eastern Victoria)	15-19	1	M	119
Hastings (Eastern Victoria)	20-24		F	87
Hastings (Eastern Victoria)	20-24		M	89
Hastings (Eastern Victoria)	20-24	0	F	1798
Hastings (Eastern Victoria)	20-24	0	M	2141
Hastings (Eastern Victoria)	20-24	1	F	51
Hastings (Eastern Victoria)	20-24	1	M	82
Hastings (Eastern Victoria)	25-34		F	170
Hastings (Eastern Victoria)	25-34		M	213
Hastings (Eastern Victoria)	25-34	0	F	4379
Hastings (Eastern Victoria)	25-34	0	M	4242
Hastings (Eastern Victoria)	25-34	1	F	106
Hastings (Eastern Victoria)	25-34	1	M	85
Hastings (Eastern Victoria)	35-44		F	210
Hastings (Eastern Victoria)	35-44		M	259
Hastings (Eastern Victoria)	35-44	0	F	4280
Hastings (Eastern Victoria)	35-44	0	M	4020
Hastings (Eastern Victoria)	35-44	1	F	119
Hastings (Eastern Victoria)	35-44	1	M	110
Hastings (Eastern Victoria)	45-54		F	217
Hastings (Eastern Victoria)	45-54		M	207
Hastings (Eastern Victoria)	45-54	0	F	4556
Hastings (Eastern Victoria)	45-54	0	M	4113
Hastings (Eastern Victoria)	45-54	1	F	198
Hastings (Eastern Victoria)	45-54	1	M	178
Hastings (Eastern Victoria)	55-64		F	189
Hastings (Eastern Victoria)	55-64		M	231
Hastings (Eastern Victoria)	55-64	0	F	4459
Hastings (Eastern Victoria)	55-64	0	M	4098
Hastings (Eastern Victoria)	55-64	1	F	293
Hastings (Eastern Victoria)	55-64	1	M	200
Hastings (Eastern Victoria)	65-74		F	161
Hastings (Eastern Victoria)	65-74		M	181
Hastings (Eastern Victoria)	65-74	0	F	3396
Hastings (Eastern Victoria)	65-74	0	M	3140
Hastings (Eastern Victoria)	65-74	1	F	347
Hastings (Eastern Victoria)	65-74	1	M	301
Hastings (Eastern Victoria)	75-84		F	134
Hastings (Eastern Victoria)	75-84		M	105
Hastings (Eastern Victoria)	75-84	0	F	1594
Hastings (Eastern Victoria)	75-84	0	M	1433
Hastings (Eastern Victoria)	75-84	1	F	440
Hastings (Eastern Victoria)	75-84	1	M	323
Hastings (Eastern Victoria)	85+		F	81
Hastings (Eastern Victoria)	85+		M	53
Hastings (Eastern Victoria)	85+	0	F	292
Hastings (Eastern Victoria)	85+	0	M	276
Hastings (Eastern Victoria)	85+	1	F	367
Hastings (Eastern Victoria)	85+	1	M	225
Hawthorn (Southern Metropolitan)	0-4		F	42
Hawthorn (Southern Metropolitan)	0-4		M	44
Hawthorn (Southern Metropolitan)	0-4	0	F	1265
Hawthorn (Southern Metropolitan)	0-4	0	M	1259
Hawthorn (Southern Metropolitan)	0-4	1	F	7
Hawthorn (Southern Metropolitan)	0-4	1	M	18
Hawthorn (Southern Metropolitan)	5-14		F	99
Hawthorn (Southern Metropolitan)	5-14		M	111
Hawthorn (Southern Metropolitan)	5-14	0	F	3148
Hawthorn (Southern Metropolitan)	5-14	0	M	3304
Hawthorn (Southern Metropolitan)	5-14	1	F	75
Hawthorn (Southern Metropolitan)	5-14	1	M	118
Hawthorn (Southern Metropolitan)	15-19		F	67
Hawthorn (Southern Metropolitan)	15-19		M	64
Hawthorn (Southern Metropolitan)	15-19	0	F	1890
Hawthorn (Southern Metropolitan)	15-19	0	M	1964
Hawthorn (Southern Metropolitan)	15-19	1	F	30
Hawthorn (Southern Metropolitan)	15-19	1	M	16
Hawthorn (Southern Metropolitan)	20-24		F	104
Hawthorn (Southern Metropolitan)	20-24		M	88
Hawthorn (Southern Metropolitan)	20-24	0	F	2529
Hawthorn (Southern Metropolitan)	20-24	0	M	2449
Hawthorn (Southern Metropolitan)	20-24	1	F	36
Hawthorn (Southern Metropolitan)	20-24	1	M	29
Hawthorn (Southern Metropolitan)	25-34		F	229
Hawthorn (Southern Metropolitan)	25-34		M	227
Hawthorn (Southern Metropolitan)	25-34	0	F	5223
Hawthorn (Southern Metropolitan)	25-34	0	M	4974
Hawthorn (Southern Metropolitan)	25-34	1	F	60
Hawthorn (Southern Metropolitan)	25-34	1	M	46
Hawthorn (Southern Metropolitan)	35-44		F	155
Hawthorn (Southern Metropolitan)	35-44		M	156
Hawthorn (Southern Metropolitan)	35-44	0	F	4283
Hawthorn (Southern Metropolitan)	35-44	0	M	3813
Hawthorn (Southern Metropolitan)	35-44	1	F	38
Hawthorn (Southern Metropolitan)	35-44	1	M	39
Hawthorn (Southern Metropolitan)	45-54		F	136
Hawthorn (Southern Metropolitan)	45-54		M	144
Hawthorn (Southern Metropolitan)	45-54	0	F	4243
Hawthorn (Southern Metropolitan)	45-54	0	M	3685
Hawthorn (Southern Metropolitan)	45-54	1	F	67
Hawthorn (Southern Metropolitan)	45-54	1	M	65
Hawthorn (Southern Metropolitan)	55-64		F	133
Hawthorn (Southern Metropolitan)	55-64		M	108
Hawthorn (Southern Metropolitan)	55-64	0	F	3530
Hawthorn (Southern Metropolitan)	55-64	0	M	3203
Hawthorn (Southern Metropolitan)	55-64	1	F	108
Hawthorn (Southern Metropolitan)	55-64	1	M	66
Hawthorn (Southern Metropolitan)	65-74		F	110
Hawthorn (Southern Metropolitan)	65-74		M	96
Hawthorn (Southern Metropolitan)	65-74	0	F	2897
Hawthorn (Southern Metropolitan)	65-74	0	M	2464
Hawthorn (Southern Metropolitan)	65-74	1	F	170
Hawthorn (Southern Metropolitan)	65-74	1	M	98
Hawthorn (Southern Metropolitan)	75-84		F	84
Hawthorn (Southern Metropolitan)	75-84		M	72
Hawthorn (Southern Metropolitan)	75-84	0	F	1524
Hawthorn (Southern Metropolitan)	75-84	0	M	1272
Hawthorn (Southern Metropolitan)	75-84	1	F	374
Hawthorn (Southern Metropolitan)	75-84	1	M	228
Hawthorn (Southern Metropolitan)	85+		F	53
Hawthorn (Southern Metropolitan)	85+		M	24
Hawthorn (Southern Metropolitan)	85+	0	F	370
Hawthorn (Southern Metropolitan)	85+	0	M	300
Hawthorn (Southern Metropolitan)	85+	1	F	543
Hawthorn (Southern Metropolitan)	85+	1	M	255
Ivanhoe (Eastern Metropolitan)	0-4		F	58
Ivanhoe (Eastern Metropolitan)	0-4		M	60
Ivanhoe (Eastern Metropolitan)	0-4	0	F	1699
Ivanhoe (Eastern Metropolitan)	0-4	0	M	1746
Ivanhoe (Eastern Metropolitan)	0-4	1	F	15
Ivanhoe (Eastern Metropolitan)	0-4	1	M	17
Ivanhoe (Eastern Metropolitan)	5-14		F	145
Ivanhoe (Eastern Metropolitan)	5-14		M	161
Ivanhoe (Eastern Metropolitan)	5-14	0	F	3792
Ivanhoe (Eastern Metropolitan)	5-14	0	M	3696
Ivanhoe (Eastern Metropolitan)	5-14	1	F	85
Ivanhoe (Eastern Metropolitan)	5-14	1	M	163
Ivanhoe (Eastern Metropolitan)	15-19		F	53
Ivanhoe (Eastern Metropolitan)	15-19		M	75
Ivanhoe (Eastern Metropolitan)	15-19	0	F	1653
Ivanhoe (Eastern Metropolitan)	15-19	0	M	1785
Ivanhoe (Eastern Metropolitan)	15-19	1	F	49
Ivanhoe (Eastern Metropolitan)	15-19	1	M	61
Ivanhoe (Eastern Metropolitan)	20-24		F	80
Ivanhoe (Eastern Metropolitan)	20-24		M	98
Ivanhoe (Eastern Metropolitan)	20-24	0	F	1876
Ivanhoe (Eastern Metropolitan)	20-24	0	M	1885
Ivanhoe (Eastern Metropolitan)	20-24	1	F	38
Ivanhoe (Eastern Metropolitan)	20-24	1	M	43
Ivanhoe (Eastern Metropolitan)	25-34		F	188
