SED_NAME21	MaxSchoolingCompleted	Sex	persons
Mackillop	Year 8	F	856
Mackillop	Year 8	M	1039
Mackillop	Year 9	F	854
Mackillop	Year 9	M	1284
Mackillop	Year 10	F	2711
Mackillop	Year 10	M	3453
Mackillop	Year 11	F	3146
Mackillop	Year 11	M	3609
Mackillop	Year 12	F	6665
Mackillop	Year 12	M	5384
Mawson	Did not go to school	F	16
Mawson	Did not go to school	M	31
Mawson	Year 8	F	459
Mawson	Year 8	M	514
Mawson	Year 9	F	708
Mawson	Year 9	M	941
Mawson	Year 10	F	2690
Mawson	Year 10	M	2795
Mawson	Year 11	F	2877
Mawson	Year 11	M	3162
Mawson	Year 12	F	8000
Mawson	Year 12	M	6576
Morialta	Did not go to school	F	147
Morialta	Did not go to school	M	82
Morialta	Year 8	F	748
Morialta	Year 8	M	645
Morialta	Year 9	F	489
Morialta	Year 9	M	571
Morialta	Year 10	F	1686
Morialta	Year 10	M	1651
Morialta	Year 11	F	2156
Morialta	Year 11	M	2283
Morialta	Year 12	F	9979
Morialta	Year 12	M	9424
Morphett	Did not go to school	F	68
Morphett	Did not go to school	M	70
Morphett	Year 8	F	563
Morphett	Year 8	M	419
Morphett	Year 9	F	614
Morphett	Year 9	M	483
Morphett	Year 10	F	2173
Morphett	Year 10	M	1737
Morphett	Year 11	F	2289
Morphett	Year 11	M	2196
Morphett	Year 12	F	9565
Morphett	Year 12	M	8755
Mount Gambier	Did not go to school	F	101
Mount Gambier	Did not go to school	M	91
Mount Gambier	Year 8	F	792
Mount Gambier	Year 8	M	891
Mount Gambier	Year 9	F	898
Mount Gambier	Year 9	M	1104
Mount Gambier	Year 10	F	2518
Mount Gambier	Year 10	M	3304
Mount Gambier	Year 11	F	3064
Mount Gambier	Year 11	M	3272
Mount Gambier	Year 12	F	6243
Mount Gambier	Year 12	M	4677
Narungga	Did not go to school	F	23
Narungga	Did not go to school	M	25
Narungga	Year 8	F	764
Narungga	Year 8	M	1028
Narungga	Year 9	F	985
Narungga	Year 9	M	1227
Narungga	Year 10	F	2917
Narungga	Year 10	M	3286
Narungga	Year 11	F	2974
Narungga	Year 11	M	3237
Narungga	Year 12	F	4957
Narungga	Year 12	M	3986
Newland	Did not go to school	F	91
Newland	Did not go to school	M	55
Newland	Year 8	F	702
Newland	Year 8	M	543
Newland	Year 9	F	737
Newland	Year 9	M	707
Newland	Year 10	F	2530
Newland	Year 10	M	2376
Newland	Year 11	F	2663
Newland	Year 11	M	2918
Newland	Year 12	F	8190
Newland	Year 12	M	7579
Playford	Did not go to school	F	745
Playford	Did not go to school	M	567
Playford	Year 8	F	983
Playford	Year 8	M	848
Playford	Year 9	F	952
Playford	Year 9	M	906
Playford	Year 10	F	2324
Playford	Year 10	M	2416
Playford	Year 11	F	2293
Playford	Year 11	M	2592
Playford	Year 12	F	8362
Playford	Year 12	M	8100
Port Adelaide	Did not go to school	F	143
Port Adelaide	Did not go to school	M	101
Port Adelaide	Year 8	F	748
Port Adelaide	Year 8	M	675
Port Adelaide	Year 9	F	885
Port Adelaide	Year 9	M	852
Port Adelaide	Year 10	F	2403
Port Adelaide	Year 10	M	2402
Port Adelaide	Year 11	F	2720
Port Adelaide	Year 11	M	2984
Port Adelaide	Year 12	F	8183
Port Adelaide	Year 12	M	7140
Ramsay	Did not go to school	F	971
Ramsay	Did not go to school	M	749
Ramsay	Year 8	F	1329
Ramsay	Year 8	M	1189
Ramsay	Year 9	F	1092
Ramsay	Year 9	M	1137
Ramsay	Year 10	F	3019
Ramsay	Year 10	M	3052
Ramsay	Year 11	F	2734
Ramsay	Year 11	M	3095
Ramsay	Year 12	F	6886
Ramsay	Year 12	M	6432
Reynell	Did not go to school	F	66
Reynell	Did not go to school	M	59
Reynell	Year 8	F	601
Reynell	Year 8	M	548
Reynell	Year 9	F	851
Reynell	Year 9	M	918
Reynell	Year 10	F	2893
Reynell	Year 10	M	2916
Reynell	Year 11	F	2824
Reynell	Year 11	M	3155
Reynell	Year 12	F	7026
Reynell	Year 12	M	6053
Schubert	Did not go to school	F	29
Schubert	Did not go to school	M	22
Schubert	Year 8	F	606
Schubert	Year 8	M	658
Schubert	Year 9	F	756
Schubert	Year 9	M	964
Schubert	Year 10	F	2509
Schubert	Year 10	M	2901
Schubert	Year 11	F	3023
Schubert	Year 11	M	3346
Schubert	Year 12	F	7921
Schubert	Year 12	M	6555
Stuart	Did not go to school	F	81
Stuart	Did not go to school	M	80
Stuart	Year 8	F	1004
Stuart	Year 8	M	1088
Stuart	Year 9	F	1016
Stuart	Year 9	M	1178
Stuart	Year 10	F	2694
Stuart	Year 10	M	3323
Stuart	Year 11	F	3074
Stuart	Year 11	M	3481
Stuart	Year 12	F	5247
Stuart	Year 12	M	4088
Taylor	Did not go to school	F	326
Taylor	Did not go to school	M	246
Taylor	Year 8	F	807
Taylor	Year 8	M	873
Taylor	Year 9	F	1027
Taylor	Year 9	M	1143
Taylor	Year 10	F	3041
Taylor	Year 10	M	3027
Taylor	Year 11	F	2857
Taylor	Year 11	M	3268
Taylor	Year 12	F	6876
Taylor	Year 12	M	5939
Torrens	Did not go to school	F	217
Torrens	Did not go to school	M	172
Torrens	Year 8	F	861
Torrens	Year 8	M	659
Torrens	Year 9	F	727
Torrens	Year 9	M	628
Torrens	Year 10	F	2075
Torrens	Year 10	M	1980
Torrens	Year 11	F	2174
Torrens	Year 11	M	2298
Torrens	Year 12	F	11103
Torrens	Year 12	M	10642
Unley	Did not go to school	F	85
Unley	Did not go to school	M	55
Unley	Year 8	F	528
Unley	Year 8	M	359
Unley	Year 9	F	472
Unley	Year 9	M	347
Unley	Year 10	F	1404
Unley	Year 10	M	1004
Unley	Year 11	F	1783
Unley	Year 11	M	1540
Unley	Year 12	F	12228
Unley	Year 12	M	11045
Waite	Did not go to school	F	27
Waite	Did not go to school	M	27
Waite	Year 8	F	231
Waite	Year 8	M	263
Waite	Year 9	F	456
Waite	Year 9	M	447
Waite	Year 10	F	1587
Waite	Year 10	M	1437
Waite	Year 11	F	1982
Waite	Year 11	M	2172
Waite	Year 12	F	10915
Waite	Year 12	M	9974
West Torrens	Did not go to school	F	280
West Torrens	Did not go to school	M	180
West Torrens	Year 8	F	971
West Torrens	Year 8	M	690
West Torrens	Year 9	F	495
West Torrens	Year 9	M	496
West Torrens	Year 10	F	1596
West Torrens	Year 10	M	1629
West Torrens	Year 11	F	1910
West Torrens	Year 11	M	2027
West Torrens	Year 12	F	10203
West Torrens	Year 12	M	9833
Wright	Did not go to school	F	126
Wright	Did not go to school	M	102
Wright	Year 8	F	546
Wright	Year 8	M	477
Wright	Year 9	F	711
Wright	Year 9	M	728
Wright	Year 10	F	2474
Wright	Year 10	M	2398
Wright	Year 11	F	2759
Wright	Year 11	M	3131
Wright	Year 12	F	7984
Wright	Year 12	M	7094
No usual address (SA)	Did not go to school	F	6
No usual address (SA)	Did not go to school	M	10
No usual address (SA)	Year 8	F	31
No usual address (SA)	Year 8	M	64
No usual address (SA)	Year 9	F	70
No usual address (SA)	Year 9	M	113
No usual address (SA)	Year 10	F	256
No usual address (SA)	Year 10	M	291
No usual address (SA)	Year 11	F	228
No usual address (SA)	Year 11	M	280
No usual address (SA)	Year 12	F	417
No usual address (SA)	Year 12	M	435
Migratory - Offshore - Shipping (SA)	Year 12	M	4
Albany (South West)	Did not go to school	F	73
Albany (South West)	Did not go to school	M	79
Albany (South West)	Year 8	F	501
Albany (South West)	Year 8	M	643
Albany (South West)	Year 9	F	827
Albany (South West)	Year 9	M	964
Albany (South West)	Year 10	F	4101
Albany (South West)	Year 10	M	4701
Albany (South West)	Year 11	F	1969
Albany (South West)	Year 11	M	1770
Albany (South West)	Year 12	F	7880
Albany (South West)	Year 12	M	6281
Armadale (East Metropolitan)	Did not go to school	F	185
Armadale (East Metropolitan)	Did not go to school	M	168
Armadale (East Metropolitan)	Year 8	F	630
Armadale (East Metropolitan)	Year 8	M	629
Armadale (East Metropolitan)	Year 9	F	1091
Armadale (East Metropolitan)	Year 9	M	1162
Armadale (East Metropolitan)	Year 10	F	4963
Armadale (East Metropolitan)	Year 10	M	5160
Armadale (East Metropolitan)	Year 11	F	2436
Armadale (East Metropolitan)	Year 11	M	2300
Armadale (East Metropolitan)	Year 12	F	9591
Armadale (East Metropolitan)	Year 12	M	8289
Balcatta (North Metropolitan)	Did not go to school	F	298
Balcatta (North Metropolitan)	Did not go to school	M	195
Balcatta (North Metropolitan)	Year 8	F	1017
Balcatta (North Metropolitan)	Year 8	M	756
Balcatta (North Metropolitan)	Year 9	F	672
Balcatta (North Metropolitan)	Year 9	M	591
Balcatta (North Metropolitan)	Year 10	F	2977
Balcatta (North Metropolitan)	Year 10	M	2684
Balcatta (North Metropolitan)	Year 11	F	1337
Balcatta (North Metropolitan)	Year 11	M	1354
Balcatta (North Metropolitan)	Year 12	F	12496
Balcatta (North Metropolitan)	Year 12	M	11572
Baldivis (South Metropolitan)	Did not go to school	F	74
Baldivis (South Metropolitan)	Did not go to school	M	60
Baldivis (South Metropolitan)	Year 8	F	358
Baldivis (South Metropolitan)	Year 8	M	336
Baldivis (South Metropolitan)	Year 9	F	944
Baldivis (South Metropolitan)	Year 9	M	924
Baldivis (South Metropolitan)	Year 10	F	4631
Baldivis (South Metropolitan)	Year 10	M	4590
Baldivis (South Metropolitan)	Year 11	F	2533
Baldivis (South Metropolitan)	Year 11	M	2592
Baldivis (South Metropolitan)	Year 12	F	12444
Baldivis (South Metropolitan)	Year 12	M	10491
Bassendean (East Metropolitan)	Did not go to school	F	279
Bassendean (East Metropolitan)	Did not go to school	M	200
Bassendean (East Metropolitan)	Year 8	F	769
Bassendean (East Metropolitan)	Year 8	M	640
Bassendean (East Metropolitan)	Year 9	F	811
Bassendean (East Metropolitan)	Year 9	M	785
Bassendean (East Metropolitan)	Year 10	F	3481
Bassendean (East Metropolitan)	Year 10	M	3661
Bassendean (East Metropolitan)	Year 11	F	1573
Bassendean (East Metropolitan)	Year 11	M	1671
Bassendean (East Metropolitan)	Year 12	F	10006
Bassendean (East Metropolitan)	Year 12	M	9212
Bateman (South Metropolitan)	Did not go to school	F	88
Bateman (South Metropolitan)	Did not go to school	M	55
Bateman (South Metropolitan)	Year 8	F	386
Bateman (South Metropolitan)	Year 8	M	265
Bateman (South Metropolitan)	Year 9	F	572
Bateman (South Metropolitan)	Year 9	M	477
Bateman (South Metropolitan)	Year 10	F	2610
Bateman (South Metropolitan)	Year 10	M	2026
Bateman (South Metropolitan)	Year 11	F	1188
Bateman (South Metropolitan)	Year 11	M	1120
Bateman (South Metropolitan)	Year 12	F	13502
Bateman (South Metropolitan)	Year 12	M	12964
Belmont (East Metropolitan)	Did not go to school	F	196
Belmont (East Metropolitan)	Did not go to school	M	199
Belmont (East Metropolitan)	Year 8	F	658
Belmont (East Metropolitan)	Year 8	M	559
Belmont (East Metropolitan)	Year 9	F	690
Belmont (East Metropolitan)	Year 9	M	767
Belmont (East Metropolitan)	Year 10	F	3217
Belmont (East Metropolitan)	Year 10	M	3485
Belmont (East Metropolitan)	Year 11	F	1623
Belmont (East Metropolitan)	Year 11	M	1813
Belmont (East Metropolitan)	Year 12	F	12288
Belmont (East Metropolitan)	Year 12	M	11991
Bicton (South Metropolitan)	Did not go to school	F	48
Bicton (South Metropolitan)	Did not go to school	M	39
Bicton (South Metropolitan)	Year 8	F	366
Bicton (South Metropolitan)	Year 8	M	271
Bicton (South Metropolitan)	Year 9	F	545
Bicton (South Metropolitan)	Year 9	M	503
Bicton (South Metropolitan)	Year 10	F	2543
Bicton (South Metropolitan)	Year 10	M	2252
Bicton (South Metropolitan)	Year 11	F	1239
Bicton (South Metropolitan)	Year 11	M	1199
Bicton (South Metropolitan)	Year 12	F	11666
Bicton (South Metropolitan)	Year 12	M	9860
Bunbury (South West)	Did not go to school	F	65
Bunbury (South West)	Did not go to school	M	91
Bunbury (South West)	Year 8	F	591
Bunbury (South West)	Year 8	M	543
Bunbury (South West)	Year 9	F	971
Bunbury (South West)	Year 9	M	1078
Bunbury (South West)	Year 10	F	4916
Bunbury (South West)	Year 10	M	5282
Bunbury (South West)	Year 11	F	2189
Bunbury (South West)	Year 11	M	2052
Bunbury (South West)	Year 12	F	8707
Bunbury (South West)	Year 12	M	7086
Burns Beach (North Metropolitan)	Did not go to school	F	80
Burns Beach (North Metropolitan)	Did not go to school	M	45
Burns Beach (North Metropolitan)	Year 8	F	304
Burns Beach (North Metropolitan)	Year 8	M	248
Burns Beach (North Metropolitan)	Year 9	F	624
Burns Beach (North Metropolitan)	Year 9	M	683
Burns Beach (North Metropolitan)	Year 10	F	3226
Burns Beach (North Metropolitan)	Year 10	M	3620
Burns Beach (North Metropolitan)	Year 11	F	1922
Burns Beach (North Metropolitan)	Year 11	M	1917
Burns Beach (North Metropolitan)	Year 12	F	11782
Burns Beach (North Metropolitan)	Year 12	M	10396
Butler (North Metropolitan)	Did not go to school	F	102
Butler (North Metropolitan)	Did not go to school	M	74
Butler (North Metropolitan)	Year 8	F	382
Butler (North Metropolitan)	Year 8	M	356
Butler (North Metropolitan)	Year 9	F	949
Butler (North Metropolitan)	Year 9	M	973
Butler (North Metropolitan)	Year 10	F	4665
Butler (North Metropolitan)	Year 10	M	4705
Butler (North Metropolitan)	Year 11	F	2576
Butler (North Metropolitan)	Year 11	M	2520
Butler (North Metropolitan)	Year 12	F	12599
Butler (North Metropolitan)	Year 12	M	10386
Cannington (South Metropolitan)	Did not go to school	F	352
Cannington (South Metropolitan)	Did not go to school	M	279
Cannington (South Metropolitan)	Year 8	F	770
Cannington (South Metropolitan)	Year 8	M	699
Cannington (South Metropolitan)	Year 9	F	743
Cannington (South Metropolitan)	Year 9	M	782
Cannington (South Metropolitan)	Year 10	F	3165
Cannington (South Metropolitan)	Year 10	M	3142
Cannington (South Metropolitan)	Year 11	F	1512
Cannington (South Metropolitan)	Year 11	M	1683
Cannington (South Metropolitan)	Year 12	F	13623
Cannington (South Metropolitan)	Year 12	M	13692
Carine (North Metropolitan)	Did not go to school	F	38
Carine (North Metropolitan)	Did not go to school	M	27
Carine (North Metropolitan)	Year 8	F	277
Carine (North Metropolitan)	Year 8	M	220
Carine (North Metropolitan)	Year 9	F	579
Carine (North Metropolitan)	Year 9	M	592
Carine (North Metropolitan)	Year 10	F	2961
Carine (North Metropolitan)	Year 10	M	2586
Carine (North Metropolitan)	Year 11	F	1332
Carine (North Metropolitan)	Year 11	M	1335
Carine (North Metropolitan)	Year 12	F	11692
Carine (North Metropolitan)	Year 12	M	11045
Central Wheatbelt (Agricultural)	Did not go to school	F	35
Central Wheatbelt (Agricultural)	Did not go to school	M	44
Central Wheatbelt (Agricultural)	Year 8	F	513
Central Wheatbelt (Agricultural)	Year 8	M	757
Central Wheatbelt (Agricultural)	Year 9	F	867
Central Wheatbelt (Agricultural)	Year 9	M	1097
Central Wheatbelt (Agricultural)	Year 10	F	3935
Central Wheatbelt (Agricultural)	Year 10	M	4521
Central Wheatbelt (Agricultural)	Year 11	F	1683
Central Wheatbelt (Agricultural)	Year 11	M	1627
Central Wheatbelt (Agricultural)	Year 12	F	6142
Central Wheatbelt (Agricultural)	Year 12	M	5582
Churchlands (North Metropolitan)	Did not go to school	F	74
Churchlands (North Metropolitan)	Did not go to school	M	49
Churchlands (North Metropolitan)	Year 8	F	308
Churchlands (North Metropolitan)	Year 8	M	196
Churchlands (North Metropolitan)	Year 9	F	543
Churchlands (North Metropolitan)	Year 9	M	546
Churchlands (North Metropolitan)	Year 10	F	2073
Churchlands (North Metropolitan)	Year 10	M	1632
Churchlands (North Metropolitan)	Year 11	F	1040
Churchlands (North Metropolitan)	Year 11	M	1039
Churchlands (North Metropolitan)	Year 12	F	13799
Churchlands (North Metropolitan)	Year 12	M	13040
Cockburn (South Metropolitan)	Did not go to school	F	138
Cockburn (South Metropolitan)	Did not go to school	M	91
Cockburn (South Metropolitan)	Year 8	F	502
Cockburn (South Metropolitan)	Year 8	M	458
Cockburn (South Metropolitan)	Year 9	F	712
Cockburn (South Metropolitan)	Year 9	M	775
Cockburn (South Metropolitan)	Year 10	F	3375
Cockburn (South Metropolitan)	Year 10	M	3747
Cockburn (South Metropolitan)	Year 11	F	1876
Cockburn (South Metropolitan)	Year 11	M	2046
Cockburn (South Metropolitan)	Year 12	F	12024
Cockburn (South Metropolitan)	Year 12	M	10571
Collie-Preston (South West)	Did not go to school	F	45
Collie-Preston (South West)	Did not go to school	M	55
Collie-Preston (South West)	Year 8	F	509
Collie-Preston (South West)	Year 8	M	633
Collie-Preston (South West)	Year 9	F	942
Collie-Preston (South West)	Year 9	M	1202
Collie-Preston (South West)	Year 10	F	5086
Collie-Preston (South West)	Year 10	M	5692
Collie-Preston (South West)	Year 11	F	2351
Collie-Preston (South West)	Year 11	M	2326
Collie-Preston (South West)	Year 12	F	8069
Collie-Preston (South West)	Year 12	M	6200
Cottesloe (North Metropolitan)	Did not go to school	F	27
Cottesloe (North Metropolitan)	Did not go to school	M	24
Cottesloe (North Metropolitan)	Year 8	F	197
Cottesloe (North Metropolitan)	Year 8	M	172
Cottesloe (North Metropolitan)	Year 9	F	527
Cottesloe (North Metropolitan)	Year 9	M	458
Cottesloe (North Metropolitan)	Year 10	F	1904
Cottesloe (North Metropolitan)	Year 10	M	1425
Cottesloe (North Metropolitan)	Year 11	F	1070
Cottesloe (North Metropolitan)	Year 11	M	991
Cottesloe (North Metropolitan)	Year 12	F	14539
Cottesloe (North Metropolitan)	Year 12	M	13414
Darling Range (East Metropolitan)	Did not go to school	F	39
Darling Range (East Metropolitan)	Did not go to school	M	67
Darling Range (East Metropolitan)	Year 8	F	313
Darling Range (East Metropolitan)	Year 8	M	383
Darling Range (East Metropolitan)	Year 9	F	791
Darling Range (East Metropolitan)	Year 9	M	1045
Darling Range (East Metropolitan)	Year 10	F	4381
Darling Range (East Metropolitan)	Year 10	M	5182
Darling Range (East Metropolitan)	Year 11	F	2204
Darling Range (East Metropolitan)	Year 11	M	2283
Darling Range (East Metropolitan)	Year 12	F	10082
Darling Range (East Metropolitan)	Year 12	M	8243
Dawesville (South West)	Did not go to school	F	49
Dawesville (South West)	Did not go to school	M	47
Dawesville (South West)	Year 8	F	532
Dawesville (South West)	Year 8	M	542
Dawesville (South West)	Year 9	F	1046
Dawesville (South West)	Year 9	M	1167
Dawesville (South West)	Year 10	F	5326
Dawesville (South West)	Year 10	M	5048
Dawesville (South West)	Year 11	F	2201
Dawesville (South West)	Year 11	M	2036
Dawesville (South West)	Year 12	F	8463
Dawesville (South West)	Year 12	M	7125
Forrestfield (East Metropolitan)	Did not go to school	F	168
Forrestfield (East Metropolitan)	Did not go to school	M	161
Forrestfield (East Metropolitan)	Year 8	F	478
Forrestfield (East Metropolitan)	Year 8	M	488
Forrestfield (East Metropolitan)	Year 9	F	799
Forrestfield (East Metropolitan)	Year 9	M	981
Forrestfield (East Metropolitan)	Year 10	F	3854
Forrestfield (East Metropolitan)	Year 10	M	4243
Forrestfield (East Metropolitan)	Year 11	F	1865
Forrestfield (East Metropolitan)	Year 11	M	1922
Forrestfield (East Metropolitan)	Year 12	F	8927
Forrestfield (East Metropolitan)	Year 12	M	7897
Fremantle (South Metropolitan)	Did not go to school	F	169
Fremantle (South Metropolitan)	Did not go to school	M	147
Fremantle (South Metropolitan)	Year 8	F	781
Fremantle (South Metropolitan)	Year 8	M	656
Fremantle (South Metropolitan)	Year 9	F	655
Fremantle (South Metropolitan)	Year 9	M	628
Fremantle (South Metropolitan)	Year 10	F	2768
Fremantle (South Metropolitan)	Year 10	M	2878
Fremantle (South Metropolitan)	Year 11	F	1236
Fremantle (South Metropolitan)	Year 11	M	1467
Fremantle (South Metropolitan)	Year 12	F	12372
Fremantle (South Metropolitan)	Year 12	M	10888
Geraldton (Agricultural)	Did not go to school	F	100
Geraldton (Agricultural)	Did not go to school	M	88
Geraldton (Agricultural)	Year 8	F	530
Geraldton (Agricultural)	Year 8	M	653
Geraldton (Agricultural)	Year 9	F	874
Geraldton (Agricultural)	Year 9	M	990
Geraldton (Agricultural)	Year 10	F	3890
Geraldton (Agricultural)	Year 10	M	4483
Geraldton (Agricultural)	Year 11	F	2134
Geraldton (Agricultural)	Year 11	M	1982
Geraldton (Agricultural)	Year 12	F	6906
Geraldton (Agricultural)	Year 12	M	5445
Hillarys (North Metropolitan)	Did not go to school	F	37
Hillarys (North Metropolitan)	Did not go to school	M	39
Hillarys (North Metropolitan)	Year 8	F	285
Hillarys (North Metropolitan)	Year 8	M	237
Hillarys (North Metropolitan)	Year 9	F	591
Hillarys (North Metropolitan)	Year 9	M	681
Hillarys (North Metropolitan)	Year 10	F	3125
Hillarys (North Metropolitan)	Year 10	M	3278
Hillarys (North Metropolitan)	Year 11	F	1577
Hillarys (North Metropolitan)	Year 11	M	1752
Hillarys (North Metropolitan)	Year 12	F	11085
Hillarys (North Metropolitan)	Year 12	M	9874
Jandakot (South Metropolitan)	Did not go to school	F	136
Jandakot (South Metropolitan)	Did not go to school	M	125
Jandakot (South Metropolitan)	Year 8	F	361
Jandakot (South Metropolitan)	Year 8	M	303
Jandakot (South Metropolitan)	Year 9	F	627
Jandakot (South Metropolitan)	Year 9	M	651
Jandakot (South Metropolitan)	Year 10	F	3243
Jandakot (South Metropolitan)	Year 10	M	3778
Jandakot (South Metropolitan)	Year 11	F	1641
Jandakot (South Metropolitan)	Year 11	M	1728
Jandakot (South Metropolitan)	Year 12	F	15415
Jandakot (South Metropolitan)	Year 12	M	14374
Joondalup (North Metropolitan)	Did not go to school	F	51
Joondalup (North Metropolitan)	Did not go to school	M	32
Joondalup (North Metropolitan)	Year 8	F	251
Joondalup (North Metropolitan)	Year 8	M	224
Joondalup (North Metropolitan)	Year 9	F	541
Joondalup (North Metropolitan)	Year 9	M	620
Joondalup (North Metropolitan)	Year 10	F	3047
Joondalup (North Metropolitan)	Year 10	M	3207
Joondalup (North Metropolitan)	Year 11	F	1704
Joondalup (North Metropolitan)	Year 11	M	1724
Joondalup (North Metropolitan)	Year 12	F	10828
Joondalup (North Metropolitan)	Year 12	M	10224
Kalamunda (East Metropolitan)	Did not go to school	F	40
Kalamunda (East Metropolitan)	Did not go to school	M	36
Kalamunda (East Metropolitan)	Year 8	F	317
Kalamunda (East Metropolitan)	Year 8	M	319
Kalamunda (East Metropolitan)	Year 9	F	640
Kalamunda (East Metropolitan)	Year 9	M	722
Kalamunda (East Metropolitan)	Year 10	F	3218
Kalamunda (East Metropolitan)	Year 10	M	3578
Kalamunda (East Metropolitan)	Year 11	F	1510
Kalamunda (East Metropolitan)	Year 11	M	1636
Kalamunda (East Metropolitan)	Year 12	F	10159
Kalamunda (East Metropolitan)	Year 12	M	8784
Kalgoorlie (Mining and Pastoral)	Did not go to school	F	58
Kalgoorlie (Mining and Pastoral)	Did not go to school	M	92
Kalgoorlie (Mining and Pastoral)	Year 8	F	352
Kalgoorlie (Mining and Pastoral)	Year 8	M	424
Kalgoorlie (Mining and Pastoral)	Year 9	F	587
Kalgoorlie (Mining and Pastoral)	Year 9	M	836
Kalgoorlie (Mining and Pastoral)	Year 10	F	3004
Kalgoorlie (Mining and Pastoral)	Year 10	M	4205
Kalgoorlie (Mining and Pastoral)	Year 11	F	1518
Kalgoorlie (Mining and Pastoral)	Year 11	M	1888
Kalgoorlie (Mining and Pastoral)	Year 12	F	5973
Kalgoorlie (Mining and Pastoral)	Year 12	M	5764
Kimberley (Mining and Pastoral)	Did not go to school	F	144
Kimberley (Mining and Pastoral)	Did not go to school	M	171
Kimberley (Mining and Pastoral)	Year 8	F	493
Kimberley (Mining and Pastoral)	Year 8	M	674
Kimberley (Mining and Pastoral)	Year 9	F	640
Kimberley (Mining and Pastoral)	Year 9	M	760
Kimberley (Mining and Pastoral)	Year 10	F	2579
Kimberley (Mining and Pastoral)	Year 10	M	3136
Kimberley (Mining and Pastoral)	Year 11	F	1629
Kimberley (Mining and Pastoral)	Year 11	M	1509
Kimberley (Mining and Pastoral)	Year 12	F	6137
Kimberley (Mining and Pastoral)	Year 12	M	4666
Kingsley (North Metropolitan)	Did not go to school	F	80
Kingsley (North Metropolitan)	Did not go to school	M	55
Kingsley (North Metropolitan)	Year 8	F	388
Kingsley (North Metropolitan)	Year 8	M	285
Kingsley (North Metropolitan)	Year 9	F	651
Kingsley (North Metropolitan)	Year 9	M	640
Kingsley (North Metropolitan)	Year 10	F	3487
Kingsley (North Metropolitan)	Year 10	M	3445
Kingsley (North Metropolitan)	Year 11	F	1700
Kingsley (North Metropolitan)	Year 11	M	1659
Kingsley (North Metropolitan)	Year 12	F	10633
Kingsley (North Metropolitan)	Year 12	M	9711
Kwinana (South Metropolitan)	Did not go to school	F	95
Kwinana (South Metropolitan)	Did not go to school	M	141
Kwinana (South Metropolitan)	Year 8	F	481
Kwinana (South Metropolitan)	Year 8	M	496
Kwinana (South Metropolitan)	Year 9	F	835
Kwinana (South Metropolitan)	Year 9	M	920
Kwinana (South Metropolitan)	Year 10	F	3921
Kwinana (South Metropolitan)	Year 10	M	5052
Kwinana (South Metropolitan)	Year 11	F	1876
Kwinana (South Metropolitan)	Year 11	M	2066
Kwinana (South Metropolitan)	Year 12	F	10630
Kwinana (South Metropolitan)	Year 12	M	9414
Landsdale (North Metropolitan)	Did not go to school	F	331
Landsdale (North Metropolitan)	Did not go to school	M	237
Landsdale (North Metropolitan)	Year 8	F	563
Landsdale (North Metropolitan)	Year 8	M	449
Landsdale (North Metropolitan)	Year 9	F	735
Landsdale (North Metropolitan)	Year 9	M	744
Landsdale (North Metropolitan)	Year 10	F	3265
Landsdale (North Metropolitan)	Year 10	M	3326
Landsdale (North Metropolitan)	Year 11	F	1725
Landsdale (North Metropolitan)	Year 11	M	1839
Landsdale (North Metropolitan)	Year 12	F	12091
Landsdale (North Metropolitan)	Year 12	M	10967
Mandurah (South West)	Did not go to school	F	57
Mandurah (South West)	Did not go to school	M	72
Mandurah (South West)	Year 8	F	735
Mandurah (South West)	Year 8	M	704
Mandurah (South West)	Year 9	F	1223
Mandurah (South West)	Year 9	M	1168
Mandurah (South West)	Year 10	F	5357
Mandurah (South West)	Year 10	M	4893
Mandurah (South West)	Year 11	F	2366
Mandurah (South West)	Year 11	M	2104
Mandurah (South West)	Year 12	F	8575
Mandurah (South West)	Year 12	M	7167
Maylands (East Metropolitan)	Did not go to school	F	148
Maylands (East Metropolitan)	Did not go to school	M	89
Maylands (East Metropolitan)	Year 8	F	548
Maylands (East Metropolitan)	Year 8	M	414
Maylands (East Metropolitan)	Year 9	F	513
Maylands (East Metropolitan)	Year 9	M	544
Maylands (East Metropolitan)	Year 10	F	2403
Maylands (East Metropolitan)	Year 10	M	2386
Maylands (East Metropolitan)	Year 11	F	1244
Maylands (East Metropolitan)	Year 11	M	1320
Maylands (East Metropolitan)	Year 12	F	12838
Maylands (East Metropolitan)	Year 12	M	12009
Midland (East Metropolitan)	Did not go to school	F	132
Midland (East Metropolitan)	Did not go to school	M	111
Midland (East Metropolitan)	Year 8	F	685
Midland (East Metropolitan)	Year 8	M	603
Midland (East Metropolitan)	Year 9	F	875
Midland (East Metropolitan)	Year 9	M	977
Midland (East Metropolitan)	Year 10	F	4360
Midland (East Metropolitan)	Year 10	M	4540
Midland (East Metropolitan)	Year 11	F	2015
Midland (East Metropolitan)	Year 11	M	2062
Midland (East Metropolitan)	Year 12	F	10154
Midland (East Metropolitan)	Year 12	M	9070
Mirrabooka (East Metropolitan)	Did not go to school	F	785
Mirrabooka (East Metropolitan)	Did not go to school	M	644
Mirrabooka (East Metropolitan)	Year 8	F	1319
Mirrabooka (East Metropolitan)	Year 8	M	1083
Mirrabooka (East Metropolitan)	Year 9	F	914
Mirrabooka (East Metropolitan)	Year 9	M	913
