SED_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Central Wheatbelt (Agricultural)	1	1	1	0	1296
Central Wheatbelt (Agricultural)	1	1	1	1	387
Churchlands (North Metropolitan)					329
Churchlands (North Metropolitan)	0	0	0	1	855
Churchlands (North Metropolitan)	0	0	1	0	511
Churchlands (North Metropolitan)	0	0	1	1	188
Churchlands (North Metropolitan)	0	1	0	0	1151
Churchlands (North Metropolitan)	0	1	0	1	72
Churchlands (North Metropolitan)	0	1	1	0	338
Churchlands (North Metropolitan)	0	1	1	1	62
Churchlands (North Metropolitan)	1	0	0	1	2224
Churchlands (North Metropolitan)	1	0	1	0	2865
Churchlands (North Metropolitan)	1	0	1	1	1261
Churchlands (North Metropolitan)	1	1	0	0	13344
Churchlands (North Metropolitan)	1	1	0	1	288
Churchlands (North Metropolitan)	1	1	1	0	3481
Churchlands (North Metropolitan)	1	1	1	1	357
Cockburn (South Metropolitan)					379
Cockburn (South Metropolitan)	0	0	0	1	1345
Cockburn (South Metropolitan)	0	0	1	0	419
Cockburn (South Metropolitan)	0	0	1	1	345
Cockburn (South Metropolitan)	0	1	0	0	2044
Cockburn (South Metropolitan)	0	1	0	1	236
Cockburn (South Metropolitan)	0	1	1	0	472
Cockburn (South Metropolitan)	0	1	1	1	103
Cockburn (South Metropolitan)	1	0	0	1	3653
Cockburn (South Metropolitan)	1	0	1	0	2024
Cockburn (South Metropolitan)	1	0	1	1	1634
Cockburn (South Metropolitan)	1	1	0	0	14486
Cockburn (South Metropolitan)	1	1	0	1	803
Cockburn (South Metropolitan)	1	1	1	0	2880
Cockburn (South Metropolitan)	1	1	1	1	618
Collie-Preston (South West)					243
Collie-Preston (South West)	0	0	0	1	1165
Collie-Preston (South West)	0	0	1	0	238
Collie-Preston (South West)	0	0	1	1	193
Collie-Preston (South West)	0	1	0	0	2051
Collie-Preston (South West)	0	1	0	1	295
Collie-Preston (South West)	0	1	1	0	423
Collie-Preston (South West)	0	1	1	1	130
Collie-Preston (South West)	1	0	0	1	2781
Collie-Preston (South West)	1	0	1	0	891
Collie-Preston (South West)	1	0	1	1	828
Collie-Preston (South West)	1	1	0	0	10877
Collie-Preston (South West)	1	1	0	1	911
Collie-Preston (South West)	1	1	1	0	2139
Collie-Preston (South West)	1	1	1	1	498
Cottesloe (North Metropolitan)					281
Cottesloe (North Metropolitan)	0	0	0	1	838
Cottesloe (North Metropolitan)	0	0	1	0	634
Cottesloe (North Metropolitan)	0	0	1	1	171
Cottesloe (North Metropolitan)	0	1	0	0	1014
Cottesloe (North Metropolitan)	0	1	0	1	45
Cottesloe (North Metropolitan)	0	1	1	0	411
Cottesloe (North Metropolitan)	0	1	1	1	34
Cottesloe (North Metropolitan)	1	0	0	1	2032
Cottesloe (North Metropolitan)	1	0	1	0	3142
Cottesloe (North Metropolitan)	1	0	1	1	1525
Cottesloe (North Metropolitan)	1	1	0	0	9998
Cottesloe (North Metropolitan)	1	1	0	1	174
Cottesloe (North Metropolitan)	1	1	1	0	3109
Cottesloe (North Metropolitan)	1	1	1	1	232
Darling Range (East Metropolitan)					268
Darling Range (East Metropolitan)	0	0	0	1	1113
Darling Range (East Metropolitan)	0	0	1	0	277
Darling Range (East Metropolitan)	0	0	1	1	218
Darling Range (East Metropolitan)	0	1	0	0	2077
Darling Range (East Metropolitan)	0	1	0	1	243
Darling Range (East Metropolitan)	0	1	1	0	412
Darling Range (East Metropolitan)	0	1	1	1	141
Darling Range (East Metropolitan)	1	0	0	1	3750
Darling Range (East Metropolitan)	1	0	1	0	1373
Darling Range (East Metropolitan)	1	0	1	1	1363
Darling Range (East Metropolitan)	1	1	0	0	14477
Darling Range (East Metropolitan)	1	1	0	1	1148
Darling Range (East Metropolitan)	1	1	1	0	2755
Darling Range (East Metropolitan)	1	1	1	1	869
Dawesville (South West)					215
Dawesville (South West)	0	0	0	1	1257
Dawesville (South West)	0	0	1	0	381
Dawesville (South West)	0	0	1	1	177
Dawesville (South West)	0	1	0	0	2094
Dawesville (South West)	0	1	0	1	313
Dawesville (South West)	0	1	1	0	526
Dawesville (South West)	0	1	1	1	117
Dawesville (South West)	1	0	0	1	2465
Dawesville (South West)	1	0	1	0	1199
Dawesville (South West)	1	0	1	1	923
Dawesville (South West)	1	1	0	0	8108
Dawesville (South West)	1	1	0	1	705
Dawesville (South West)	1	1	1	0	1876
Dawesville (South West)	1	1	1	1	350
Forrestfield (East Metropolitan)					410
Forrestfield (East Metropolitan)	0	0	0	1	1609
Forrestfield (East Metropolitan)	0	0	1	0	357
Forrestfield (East Metropolitan)	0	0	1	1	247
Forrestfield (East Metropolitan)	0	1	0	0	2020
Forrestfield (East Metropolitan)	0	1	0	1	346
Forrestfield (East Metropolitan)	0	1	1	0	480
Forrestfield (East Metropolitan)	0	1	1	1	125
Forrestfield (East Metropolitan)	1	0	0	1	2965
Forrestfield (East Metropolitan)	1	0	1	0	1120
Forrestfield (East Metropolitan)	1	0	1	1	1050
Forrestfield (East Metropolitan)	1	1	0	0	11531
Forrestfield (East Metropolitan)	1	1	0	1	661
Forrestfield (East Metropolitan)	1	1	1	0	2173
Forrestfield (East Metropolitan)	1	1	1	1	668
Fremantle (South Metropolitan)					387
Fremantle (South Metropolitan)	0	0	0	1	1628
Fremantle (South Metropolitan)	0	0	1	0	478
Fremantle (South Metropolitan)	0	0	1	1	252
Fremantle (South Metropolitan)	0	1	0	0	1760
Fremantle (South Metropolitan)	0	1	0	1	225
Fremantle (South Metropolitan)	0	1	1	0	390
Fremantle (South Metropolitan)	0	1	1	1	83
Fremantle (South Metropolitan)	1	0	0	1	2177
Fremantle (South Metropolitan)	1	0	1	0	1242
Fremantle (South Metropolitan)	1	0	1	1	752
Fremantle (South Metropolitan)	1	1	0	0	9053
Fremantle (South Metropolitan)	1	1	0	1	302
Fremantle (South Metropolitan)	1	1	1	0	1432
Fremantle (South Metropolitan)	1	1	1	1	236
Geraldton (Agricultural)					323
Geraldton (Agricultural)	0	0	0	1	1220
Geraldton (Agricultural)	0	0	1	0	261
Geraldton (Agricultural)	0	0	1	1	195
Geraldton (Agricultural)	0	1	0	0	2168
Geraldton (Agricultural)	0	1	0	1	432
Geraldton (Agricultural)	0	1	1	0	444
Geraldton (Agricultural)	0	1	1	1	149
Geraldton (Agricultural)	1	0	0	1	2061
Geraldton (Agricultural)	1	0	1	0	718
Geraldton (Agricultural)	1	0	1	1	604
Geraldton (Agricultural)	1	1	0	0	8552
Geraldton (Agricultural)	1	1	0	1	611
Geraldton (Agricultural)	1	1	1	0	1727
Geraldton (Agricultural)	1	1	1	1	339
Hillarys (North Metropolitan)					287
Hillarys (North Metropolitan)	0	0	0	1	1306
Hillarys (North Metropolitan)	0	0	1	0	425
Hillarys (North Metropolitan)	0	0	1	1	267
Hillarys (North Metropolitan)	0	1	0	0	1403
Hillarys (North Metropolitan)	0	1	0	1	123
Hillarys (North Metropolitan)	0	1	1	0	416
Hillarys (North Metropolitan)	0	1	1	1	56
Hillarys (North Metropolitan)	1	0	0	1	3202
Hillarys (North Metropolitan)	1	0	1	0	1936
Hillarys (North Metropolitan)	1	0	1	1	1204
Hillarys (North Metropolitan)	1	1	0	0	11928
Hillarys (North Metropolitan)	1	1	0	1	529
Hillarys (North Metropolitan)	1	1	1	0	2478
Hillarys (North Metropolitan)	1	1	1	1	360
Jandakot (South Metropolitan)					396
Jandakot (South Metropolitan)	0	0	0	1	1268
Jandakot (South Metropolitan)	0	0	1	0	403
Jandakot (South Metropolitan)	0	0	1	1	309
Jandakot (South Metropolitan)	0	1	0	0	1603
Jandakot (South Metropolitan)	0	1	0	1	187
Jandakot (South Metropolitan)	0	1	1	0	458
Jandakot (South Metropolitan)	0	1	1	1	51
Jandakot (South Metropolitan)	1	0	0	1	4107
Jandakot (South Metropolitan)	1	0	1	0	2562
Jandakot (South Metropolitan)	1	0	1	1	1811
Jandakot (South Metropolitan)	1	1	0	0	21364
Jandakot (South Metropolitan)	1	1	0	1	819
Jandakot (South Metropolitan)	1	1	1	0	4258
Jandakot (South Metropolitan)	1	1	1	1	595
Joondalup (North Metropolitan)					235
Joondalup (North Metropolitan)	0	0	0	1	1178
Joondalup (North Metropolitan)	0	0	1	0	395
Joondalup (North Metropolitan)	0	0	1	1	295
Joondalup (North Metropolitan)	0	1	0	0	1301
Joondalup (North Metropolitan)	0	1	0	1	148
Joondalup (North Metropolitan)	0	1	1	0	389
Joondalup (North Metropolitan)	0	1	1	1	102
Joondalup (North Metropolitan)	1	0	0	1	3760
Joondalup (North Metropolitan)	1	0	1	0	1952
Joondalup (North Metropolitan)	1	0	1	1	1520
Joondalup (North Metropolitan)	1	1	0	0	9595
Joondalup (North Metropolitan)	1	1	0	1	598
Joondalup (North Metropolitan)	1	1	1	0	2305
Joondalup (North Metropolitan)	1	1	1	1	503
Kalamunda (East Metropolitan)					175
Kalamunda (East Metropolitan)	0	0	0	1	1136
Kalamunda (East Metropolitan)	0	0	1	0	256
Kalamunda (East Metropolitan)	0	0	1	1	173
Kalamunda (East Metropolitan)	0	1	0	0	1036
Kalamunda (East Metropolitan)	0	1	0	1	179
Kalamunda (East Metropolitan)	0	1	1	0	277
Kalamunda (East Metropolitan)	0	1	1	1	85
Kalamunda (East Metropolitan)	1	0	0	1	3499
Kalamunda (East Metropolitan)	1	0	1	0	1667
Kalamunda (East Metropolitan)	1	0	1	1	1429
Kalamunda (East Metropolitan)	1	1	0	0	9587
Kalamunda (East Metropolitan)	1	1	0	1	534
Kalamunda (East Metropolitan)	1	1	1	0	2604
Kalamunda (East Metropolitan)	1	1	1	1	502
Kalgoorlie (Mining and Pastoral)					316
Kalgoorlie (Mining and Pastoral)	0	0	0	1	864
Kalgoorlie (Mining and Pastoral)	0	0	1	0	154
Kalgoorlie (Mining and Pastoral)	0	0	1	1	79
Kalgoorlie (Mining and Pastoral)	0	1	0	0	1770
Kalgoorlie (Mining and Pastoral)	0	1	0	1	245
Kalgoorlie (Mining and Pastoral)	0	1	1	0	229
Kalgoorlie (Mining and Pastoral)	0	1	1	1	86
Kalgoorlie (Mining and Pastoral)	1	0	0	1	1715
Kalgoorlie (Mining and Pastoral)	1	0	1	0	534
Kalgoorlie (Mining and Pastoral)	1	0	1	1	452
Kalgoorlie (Mining and Pastoral)	1	1	0	0	9349
Kalgoorlie (Mining and Pastoral)	1	1	0	1	842
Kalgoorlie (Mining and Pastoral)	1	1	1	0	1285
Kalgoorlie (Mining and Pastoral)	1	1	1	1	357
Kimberley (Mining and Pastoral)					570
Kimberley (Mining and Pastoral)	0	0	0	1	1212
Kimberley (Mining and Pastoral)	0	0	1	0	176
Kimberley (Mining and Pastoral)	0	0	1	1	74
Kimberley (Mining and Pastoral)	0	1	0	0	2810
Kimberley (Mining and Pastoral)	0	1	0	1	738
Kimberley (Mining and Pastoral)	0	1	1	0	417
Kimberley (Mining and Pastoral)	0	1	1	1	204
Kimberley (Mining and Pastoral)	1	0	0	1	1189
Kimberley (Mining and Pastoral)	1	0	1	0	269
Kimberley (Mining and Pastoral)	1	0	1	1	241
Kimberley (Mining and Pastoral)	1	1	0	0	8190
Kimberley (Mining and Pastoral)	1	1	0	1	1106
Kimberley (Mining and Pastoral)	1	1	1	0	1091
Kimberley (Mining and Pastoral)	1	1	1	1	347
Kingsley (North Metropolitan)					238
Kingsley (North Metropolitan)	0	0	0	1	1370
Kingsley (North Metropolitan)	0	0	1	0	426
Kingsley (North Metropolitan)	0	0	1	1	255
Kingsley (North Metropolitan)	0	1	0	0	1363
Kingsley (North Metropolitan)	0	1	0	1	144
Kingsley (North Metropolitan)	0	1	1	0	402
Kingsley (North Metropolitan)	0	1	1	1	63
Kingsley (North Metropolitan)	1	0	0	1	3588
Kingsley (North Metropolitan)	1	0	1	0	1781
Kingsley (North Metropolitan)	1	0	1	1	1416
Kingsley (North Metropolitan)	1	1	0	0	11497
Kingsley (North Metropolitan)	1	1	0	1	445
Kingsley (North Metropolitan)	1	1	1	0	2387
Kingsley (North Metropolitan)	1	1	1	1	410
Kwinana (South Metropolitan)					420
Kwinana (South Metropolitan)	0	0	0	1	1660
Kwinana (South Metropolitan)	0	0	1	0	314
Kwinana (South Metropolitan)	0	0	1	1	281
Kwinana (South Metropolitan)	0	1	0	0	2909
Kwinana (South Metropolitan)	0	1	0	1	398
Kwinana (South Metropolitan)	0	1	1	0	523
Kwinana (South Metropolitan)	0	1	1	1	178
Kwinana (South Metropolitan)	1	0	0	1	2748
Kwinana (South Metropolitan)	1	0	1	0	1223
Kwinana (South Metropolitan)	1	0	1	1	1146
Kwinana (South Metropolitan)	1	1	0	0	15680
Kwinana (South Metropolitan)	1	1	0	1	906
Kwinana (South Metropolitan)	1	1	1	0	2573
Kwinana (South Metropolitan)	1	1	1	1	624
Landsdale (North Metropolitan)					324
Landsdale (North Metropolitan)	0	0	0	1	1385
Landsdale (North Metropolitan)	0	0	1	0	444
Landsdale (North Metropolitan)	0	0	1	1	392
Landsdale (North Metropolitan)	0	1	0	0	1746
Landsdale (North Metropolitan)	0	1	0	1	189
Landsdale (North Metropolitan)	0	1	1	0	461
Landsdale (North Metropolitan)	0	1	1	1	188
Landsdale (North Metropolitan)	1	0	0	1	4206
Landsdale (North Metropolitan)	1	0	1	0	2227
Landsdale (North Metropolitan)	1	0	1	1	1988
Landsdale (North Metropolitan)	1	1	0	0	16199
Landsdale (North Metropolitan)	1	1	0	1	893
Landsdale (North Metropolitan)	1	1	1	0	3502
Landsdale (North Metropolitan)	1	1	1	1	1044
Mandurah (South West)					396
Mandurah (South West)	0	0	0	1	1622
Mandurah (South West)	0	0	1	0	358
Mandurah (South West)	0	0	1	1	243
Mandurah (South West)	0	1	0	0	2958
Mandurah (South West)	0	1	0	1	427
Mandurah (South West)	0	1	1	0	582
Mandurah (South West)	0	1	1	1	197
Mandurah (South West)	1	0	0	1	2478
Mandurah (South West)	1	0	1	0	1084
Mandurah (South West)	1	0	1	1	692
Mandurah (South West)	1	1	0	0	9576
Mandurah (South West)	1	1	0	1	728
Mandurah (South West)	1	1	1	0	1906
Mandurah (South West)	1	1	1	1	418
Maylands (East Metropolitan)					493
Maylands (East Metropolitan)	0	0	0	1	1280
Maylands (East Metropolitan)	0	0	1	0	394
Maylands (East Metropolitan)	0	0	1	1	169
Maylands (East Metropolitan)	0	1	0	0	1462
Maylands (East Metropolitan)	0	1	0	1	111
Maylands (East Metropolitan)	0	1	1	0	318
Maylands (East Metropolitan)	0	1	1	1	64
Maylands (East Metropolitan)	1	0	0	1	1902
Maylands (East Metropolitan)	1	0	1	0	1419
Maylands (East Metropolitan)	1	0	1	1	800
Maylands (East Metropolitan)	1	1	0	0	10810
Maylands (East Metropolitan)	1	1	0	1	265
Maylands (East Metropolitan)	1	1	1	0	1791
Maylands (East Metropolitan)	1	1	1	1	194
Midland (East Metropolitan)					504
Midland (East Metropolitan)	0	0	0	1	1986
Midland (East Metropolitan)	0	0	1	0	486
Midland (East Metropolitan)	0	0	1	1	307
Midland (East Metropolitan)	0	1	0	0	2338
Midland (East Metropolitan)	0	1	0	1	358
Midland (East Metropolitan)	0	1	1	0	490
Midland (East Metropolitan)	0	1	1	1	130
Midland (East Metropolitan)	1	0	0	1	2944
Midland (East Metropolitan)	1	0	1	0	1145
Midland (East Metropolitan)	1	0	1	1	1082
Midland (East Metropolitan)	1	1	0	0	11135
Midland (East Metropolitan)	1	1	0	1	656
Midland (East Metropolitan)	1	1	1	0	1884
Midland (East Metropolitan)	1	1	1	1	454
Mirrabooka (East Metropolitan)					718
Mirrabooka (East Metropolitan)	0	0	0	1	2435
Mirrabooka (East Metropolitan)	0	0	1	0	541
Mirrabooka (East Metropolitan)	0	0	1	1	462
Mirrabooka (East Metropolitan)	0	1	0	0	2710
Mirrabooka (East Metropolitan)	0	1	0	1	404
Mirrabooka (East Metropolitan)	0	1	1	0	672
Mirrabooka (East Metropolitan)	0	1	1	1	328
Mirrabooka (East Metropolitan)	1	0	0	1	3522
Mirrabooka (East Metropolitan)	1	0	1	0	1267
Mirrabooka (East Metropolitan)	1	0	1	1	1383
Mirrabooka (East Metropolitan)	1	1	0	0	10946
Mirrabooka (East Metropolitan)	1	1	0	1	713
Mirrabooka (East Metropolitan)	1	1	1	0	2807
Mirrabooka (East Metropolitan)	1	1	1	1	976
Moore (Agricultural)					199
Moore (Agricultural)	0	0	0	1	827
Moore (Agricultural)	0	0	1	0	135
Moore (Agricultural)	0	0	1	1	99
Moore (Agricultural)	0	1	0	0	1294
Moore (Agricultural)	0	1	0	1	132
Moore (Agricultural)	0	1	1	0	268
Moore (Agricultural)	0	1	1	1	84
Moore (Agricultural)	1	0	0	1	2205
Moore (Agricultural)	1	0	1	0	616
Moore (Agricultural)	1	0	1	1	551
Moore (Agricultural)	1	1	0	0	7421
Moore (Agricultural)	1	1	0	1	491
Moore (Agricultural)	1	1	1	0	1462
Moore (Agricultural)	1	1	1	1	386
Morley (East Metropolitan)					576
Morley (East Metropolitan)	0	0	0	1	1812
Morley (East Metropolitan)	0	0	1	0	511
Morley (East Metropolitan)	0	0	1	1	283
Morley (East Metropolitan)	0	1	0	0	1864
Morley (East Metropolitan)	0	1	0	1	252
Morley (East Metropolitan)	0	1	1	0	383
Morley (East Metropolitan)	0	1	1	1	110
Morley (East Metropolitan)	1	0	0	1	3300
Morley (East Metropolitan)	1	0	1	0	1551
Morley (East Metropolitan)	1	0	1	1	1204
Morley (East Metropolitan)	1	1	0	0	10803
Morley (East Metropolitan)	1	1	0	1	475
Morley (East Metropolitan)	1	1	1	0	2104
Morley (East Metropolitan)	1	1	1	1	470
Mount Lawley (East Metropolitan)					491
Mount Lawley (East Metropolitan)	0	0	0	1	1242
Mount Lawley (East Metropolitan)	0	0	1	0	445
Mount Lawley (East Metropolitan)	0	0	1	1	169
Mount Lawley (East Metropolitan)	0	1	0	0	1320
Mount Lawley (East Metropolitan)	0	1	0	1	84
Mount Lawley (East Metropolitan)	0	1	1	0	290
Mount Lawley (East Metropolitan)	0	1	1	1	47
Mount Lawley (East Metropolitan)	1	0	0	1	2172
Mount Lawley (East Metropolitan)	1	0	1	0	1769
Mount Lawley (East Metropolitan)	1	0	1	1	951
Mount Lawley (East Metropolitan)	1	1	0	0	9469
Mount Lawley (East Metropolitan)	1	1	0	1	202
Mount Lawley (East Metropolitan)	1	1	1	0	1783
Mount Lawley (East Metropolitan)	1	1	1	1	228
Murray-Wellington (South West)					273
Murray-Wellington (South West)	0	0	0	1	1297
Murray-Wellington (South West)	0	0	1	0	290
Murray-Wellington (South West)	0	0	1	1	171
Murray-Wellington (South West)	0	1	0	0	2030
Murray-Wellington (South West)	0	1	0	1	292
Murray-Wellington (South West)	0	1	1	0	372
Murray-Wellington (South West)	0	1	1	1	101
Murray-Wellington (South West)	1	0	0	1	3018
Murray-Wellington (South West)	1	0	1	0	968
Murray-Wellington (South West)	1	0	1	1	793
Murray-Wellington (South West)	1	1	0	0	9668
Murray-Wellington (South West)	1	1	0	1	892
Murray-Wellington (South West)	1	1	1	0	2288
Murray-Wellington (South West)	1	1	1	1	637
Nedlands (North Metropolitan)					393
Nedlands (North Metropolitan)	0	0	0	1	771
Nedlands (North Metropolitan)	0	0	1	0	579
Nedlands (North Metropolitan)	0	0	1	1	221
Nedlands (North Metropolitan)	0	1	0	0	1078
Nedlands (North Metropolitan)	0	1	0	1	37
Nedlands (North Metropolitan)	0	1	1	0	346
Nedlands (North Metropolitan)	0	1	1	1	40
Nedlands (North Metropolitan)	1	0	0	1	1818
Nedlands (North Metropolitan)	1	0	1	0	2490
Nedlands (North Metropolitan)	1	0	1	1	894
Nedlands (North Metropolitan)	1	1	0	0	11013
Nedlands (North Metropolitan)	1	1	0	1	107
Nedlands (North Metropolitan)	1	1	1	0	2736
Nedlands (North Metropolitan)	1	1	1	1	148
North West Central (Mining and Pastoral)					176
North West Central (Mining and Pastoral)	0	0	0	1	462
North West Central (Mining and Pastoral)	0	0	1	0	94
North West Central (Mining and Pastoral)	0	0	1	1	40
North West Central (Mining and Pastoral)	0	1	0	0	861
North West Central (Mining and Pastoral)	0	1	0	1	221
North West Central (Mining and Pastoral)	0	1	1	0	169
North West Central (Mining and Pastoral)	0	1	1	1	20
North West Central (Mining and Pastoral)	1	0	0	1	668
North West Central (Mining and Pastoral)	1	0	1	0	237
North West Central (Mining and Pastoral)	1	0	1	1	124
North West Central (Mining and Pastoral)	1	1	0	0	4694
North West Central (Mining and Pastoral)	1	1	0	1	363
North West Central (Mining and Pastoral)	1	1	1	0	544
North West Central (Mining and Pastoral)	1	1	1	1	126
Perth (North Metropolitan)					607
Perth (North Metropolitan)	0	0	0	1	943
Perth (North Metropolitan)	0	0	1	0	464
Perth (North Metropolitan)	0	0	1	1	93
Perth (North Metropolitan)	0	1	0	0	1135
Perth (North Metropolitan)	0	1	0	1	70
Perth (North Metropolitan)	0	1	1	0	233
Perth (North Metropolitan)	0	1	1	1	25
Perth (North Metropolitan)	1	0	0	1	1424
Perth (North Metropolitan)	1	0	1	0	1200
Perth (North Metropolitan)	1	0	1	1	542
Perth (North Metropolitan)	1	1	0	0	10214
Perth (North Metropolitan)	1	1	0	1	146
Perth (North Metropolitan)	1	1	1	0	1280
Perth (North Metropolitan)	1	1	1	1	115
Pilbara (Mining and Pastoral)					309
Pilbara (Mining and Pastoral)	0	0	0	1	653
Pilbara (Mining and Pastoral)	0	0	1	0	153
Pilbara (Mining and Pastoral)	0	0	1	1	83
Pilbara (Mining and Pastoral)	0	1	0	0	1645
Pilbara (Mining and Pastoral)	0	1	0	1	330
Pilbara (Mining and Pastoral)	0	1	1	0	286
Pilbara (Mining and Pastoral)	0	1	1	1	86
Pilbara (Mining and Pastoral)	1	0	0	1	1420
Pilbara (Mining and Pastoral)	1	0	1	0	589
Pilbara (Mining and Pastoral)	1	0	1	1	343
Pilbara (Mining and Pastoral)	1	1	0	0	14331
Pilbara (Mining and Pastoral)	1	1	0	1	734
Pilbara (Mining and Pastoral)	1	1	1	0	1993
Pilbara (Mining and Pastoral)	1	1	1	1	461
Riverton (South Metropolitan)					235
Riverton (South Metropolitan)	0	0	0	1	1106
Riverton (South Metropolitan)	0	0	1	0	539
Riverton (South Metropolitan)	0	0	1	1	314
Riverton (South Metropolitan)	0	1	0	0	1224
Riverton (South Metropolitan)	0	1	0	1	110
Riverton (South Metropolitan)	0	1	1	0	554
Riverton (South Metropolitan)	0	1	1	1	71
Riverton (South Metropolitan)	1	0	0	1	3603
Riverton (South Metropolitan)	1	0	1	0	3247
Riverton (South Metropolitan)	1	0	1	1	1853
Riverton (South Metropolitan)	1	1	0	0	13193
Riverton (South Metropolitan)	1	1	0	1	518
Riverton (South Metropolitan)	1	1	1	0	4719
Riverton (South Metropolitan)	1	1	1	1	413
Rockingham (South Metropolitan)					331
Rockingham (South Metropolitan)	0	0	0	1	1618
Rockingham (South Metropolitan)	0	0	1	0	371
Rockingham (South Metropolitan)	0	0	1	1	177
Rockingham (South Metropolitan)	0	1	0	0	2066
Rockingham (South Metropolitan)	0	1	0	1	275
Rockingham (South Metropolitan)	0	1	1	0	393
Rockingham (South Metropolitan)	0	1	1	1	139
Rockingham (South Metropolitan)	1	0	0	1	2658
Rockingham (South Metropolitan)	1	0	1	0	826
Rockingham (South Metropolitan)	1	0	1	1	660
Rockingham (South Metropolitan)	1	1	0	0	7322
Rockingham (South Metropolitan)	1	1	0	1	607
Rockingham (South Metropolitan)	1	1	1	0	1508
Rockingham (South Metropolitan)	1	1	1	1	339
Roe (Agricultural)					256
Roe (Agricultural)	0	0	0	1	912
Roe (Agricultural)	0	0	1	0	166
Roe (Agricultural)	0	0	1	1	95
Roe (Agricultural)	0	1	0	0	1384
Roe (Agricultural)	0	1	0	1	208
Roe (Agricultural)	0	1	1	0	357
Roe (Agricultural)	0	1	1	1	83
Roe (Agricultural)	1	0	0	1	1769
Roe (Agricultural)	1	0	1	0	548
Roe (Agricultural)	1	0	1	1	382
Roe (Agricultural)	1	1	0	0	8709
Roe (Agricultural)	1	1	0	1	468
Roe (Agricultural)	1	1	1	0	1632
Roe (Agricultural)	1	1	1	1	319
Scarborough (North Metropolitan)					392
Scarborough (North Metropolitan)	0	0	0	1	1153
Scarborough (North Metropolitan)	0	0	1	0	478
Scarborough (North Metropolitan)	0	0	1	1	206
Scarborough (North Metropolitan)	0	1	0	0	1499
Scarborough (North Metropolitan)	0	1	0	1	124
Scarborough (North Metropolitan)	0	1	1	0	392
Scarborough (North Metropolitan)	0	1	1	1	62
Scarborough (North Metropolitan)	1	0	0	1	1759
Scarborough (North Metropolitan)	1	0	1	0	1808
Scarborough (North Metropolitan)	1	0	1	1	884
Scarborough (North Metropolitan)	1	1	0	0	11581
Scarborough (North Metropolitan)	1	1	0	1	182
Scarborough (North Metropolitan)	1	1	1	0	1894
Scarborough (North Metropolitan)	1	1	1	1	167
South Perth (South Metropolitan)					749
South Perth (South Metropolitan)	0	0	0	1	1032
South Perth (South Metropolitan)	0	0	1	0	432
South Perth (South Metropolitan)	0	0	1	1	167
South Perth (South Metropolitan)	0	1	0	0	1105
South Perth (South Metropolitan)	0	1	0	1	80
South Perth (South Metropolitan)	0	1	1	0	247
South Perth (South Metropolitan)	0	1	1	1	57
South Perth (South Metropolitan)	1	0	0	1	2092
South Perth (South Metropolitan)	1	0	1	0	1987
South Perth (South Metropolitan)	1	0	1	1	892
South Perth (South Metropolitan)	1	1	0	0	9329
South Perth (South Metropolitan)	1	1	0	1	144
South Perth (South Metropolitan)	1	1	1	0	1875
South Perth (South Metropolitan)	1	1	1	1	269
Southern River (South Metropolitan)					417
Southern River (South Metropolitan)	0	0	0	1	1458
Southern River (South Metropolitan)	0	0	1	0	433
Southern River (South Metropolitan)	0	0	1	1	373
Southern River (South Metropolitan)	0	1	0	0	2263
Southern River (South Metropolitan)	0	1	0	1	335
Southern River (South Metropolitan)	0	1	1	0	529
Southern River (South Metropolitan)	0	1	1	1	177
Southern River (South Metropolitan)	1	0	0	1	4085
Southern River (South Metropolitan)	1	0	1	0	2308
Southern River (South Metropolitan)	1	0	1	1	1938
Southern River (South Metropolitan)	1	1	0	0	16083
Southern River (South Metropolitan)	1	1	0	1	1099
Southern River (South Metropolitan)	1	1	1	0	3943
Southern River (South Metropolitan)	1	1	1	1	929
Swan Hills (East Metropolitan)					278
Swan Hills (East Metropolitan)	0	0	0	1	1325
Swan Hills (East Metropolitan)	0	0	1	0	357
Swan Hills (East Metropolitan)	0	0	1	1	270
Swan Hills (East Metropolitan)	0	1	0	0	2575
Swan Hills (East Metropolitan)	0	1	0	1	296
Swan Hills (East Metropolitan)	0	1	1	0	617
Swan Hills (East Metropolitan)	0	1	1	1	187
Swan Hills (East Metropolitan)	1	0	0	1	3420
Swan Hills (East Metropolitan)	1	0	1	0	1512
Swan Hills (East Metropolitan)	1	0	1	1	1383
Swan Hills (East Metropolitan)	1	1	0	0	14037
Swan Hills (East Metropolitan)	1	1	0	1	1009
Swan Hills (East Metropolitan)	1	1	1	0	3097
Swan Hills (East Metropolitan)	1	1	1	1	923
Thornlie (East Metropolitan)					521
Thornlie (East Metropolitan)	0	0	0	1	1963
Thornlie (East Metropolitan)	0	0	1	0	404
Thornlie (East Metropolitan)	0	0	1	1	340
Thornlie (East Metropolitan)	0	1	0	0	2369
Thornlie (East Metropolitan)	0	1	0	1	322
Thornlie (East Metropolitan)	0	1	1	0	545
Thornlie (East Metropolitan)	0	1	1	1	169
Thornlie (East Metropolitan)	1	0	0	1	3387
Thornlie (East Metropolitan)	1	0	1	0	1256
Thornlie (East Metropolitan)	1	0	1	1	1337
Thornlie (East Metropolitan)	1	1	0	0	12112
Thornlie (East Metropolitan)	1	1	0	1	969
Thornlie (East Metropolitan)	1	1	1	0	2871
