SED_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Rockhampton					299
Rockhampton	0	0	0	1	1011
Rockhampton	0	0	1	0	193
Rockhampton	0	0	1	1	68
Rockhampton	0	1	0	0	1430
Rockhampton	0	1	0	1	175
Rockhampton	0	1	1	0	212
Rockhampton	0	1	1	1	47
Rockhampton	1	0	0	1	891
Rockhampton	1	0	1	0	336
Rockhampton	1	0	1	1	179
Rockhampton	1	1	0	0	3034
Rockhampton	1	1	0	1	196
Rockhampton	1	1	1	0	500
Rockhampton	1	1	1	1	87
Sandgate					253
Sandgate	0	0	0	1	960
Sandgate	0	0	1	0	253
Sandgate	0	0	1	1	92
Sandgate	0	1	0	0	935
Sandgate	0	1	0	1	74
Sandgate	0	1	1	0	195
Sandgate	0	1	1	1	32
Sandgate	1	0	0	1	1083
Sandgate	1	0	1	0	613
Sandgate	1	0	1	1	291
Sandgate	1	1	0	0	4076
Sandgate	1	1	0	1	128
Sandgate	1	1	1	0	656
Sandgate	1	1	1	1	95
Scenic Rim					145
Scenic Rim	0	0	0	1	823
Scenic Rim	0	0	1	0	158
Scenic Rim	0	0	1	1	68
Scenic Rim	0	1	0	0	852
Scenic Rim	0	1	0	1	99
Scenic Rim	0	1	1	0	167
Scenic Rim	0	1	1	1	35
Scenic Rim	1	0	0	1	1288
Scenic Rim	1	0	1	0	494
Scenic Rim	1	0	1	1	284
Scenic Rim	1	1	0	0	3066
Scenic Rim	1	1	0	1	239
Scenic Rim	1	1	1	0	647
Scenic Rim	1	1	1	1	149
South Brisbane					489
South Brisbane	0	0	0	1	513
South Brisbane	0	0	1	0	351
South Brisbane	0	0	1	1	62
South Brisbane	0	1	0	0	749
South Brisbane	0	1	0	1	26
South Brisbane	0	1	1	0	147
South Brisbane	0	1	1	1	7
South Brisbane	1	0	0	1	495
South Brisbane	1	0	1	0	572
South Brisbane	1	0	1	1	152
South Brisbane	1	1	0	0	2575
South Brisbane	1	1	0	1	39
South Brisbane	1	1	1	0	462
South Brisbane	1	1	1	1	30
Southern Downs					178
Southern Downs	0	0	0	1	710
Southern Downs	0	0	1	0	138
Southern Downs	0	0	1	1	48
Southern Downs	0	1	0	0	927
Southern Downs	0	1	0	1	104
Southern Downs	0	1	1	0	152
Southern Downs	0	1	1	1	13
Southern Downs	1	0	0	1	909
Southern Downs	1	0	1	0	309
Southern Downs	1	0	1	1	166
Southern Downs	1	1	0	0	2421
Southern Downs	1	1	0	1	166
Southern Downs	1	1	1	0	496
Southern Downs	1	1	1	1	102
Southport					289
Southport	0	0	0	1	1054
Southport	0	0	1	0	359
Southport	0	0	1	1	116
Southport	0	1	0	0	1027
Southport	0	1	0	1	81
Southport	0	1	1	0	180
Southport	0	1	1	1	24
Southport	1	0	0	1	890
Southport	1	0	1	0	534
Southport	1	0	1	1	217
Southport	1	1	0	0	2813
Southport	1	1	0	1	107
Southport	1	1	1	0	512
Southport	1	1	1	1	62
Springwood					145
Springwood	0	0	0	1	833
Springwood	0	0	1	0	220
Springwood	0	0	1	1	75
Springwood	0	1	0	0	836
Springwood	0	1	0	1	80
Springwood	0	1	1	0	161
Springwood	0	1	1	1	21
Springwood	1	0	0	1	1290
Springwood	1	0	1	0	629
Springwood	1	0	1	1	386
Springwood	1	1	0	0	4064
Springwood	1	1	0	1	177
Springwood	1	1	1	0	741
Springwood	1	1	1	1	119
Stafford					408
Stafford	0	0	0	1	792
Stafford	0	0	1	0	267
Stafford	0	0	1	1	90
Stafford	0	1	0	0	848
Stafford	0	1	0	1	61
Stafford	0	1	1	0	155
Stafford	0	1	1	1	28
Stafford	1	0	0	1	717
Stafford	1	0	1	0	702
Stafford	1	0	1	1	261
Stafford	1	1	0	0	3901
Stafford	1	1	0	1	82
Stafford	1	1	1	0	639
Stafford	1	1	1	1	57
Stretton					262
Stretton	0	0	0	1	873
Stretton	0	0	1	0	264
Stretton	0	0	1	1	135
Stretton	0	1	0	0	792
Stretton	0	1	0	1	60
Stretton	0	1	1	0	167
Stretton	0	1	1	1	54
Stretton	1	0	0	1	1566
Stretton	1	0	1	0	724
Stretton	1	0	1	1	430
Stretton	1	1	0	0	4561
Stretton	1	1	0	1	157
Stretton	1	1	1	0	794
Stretton	1	1	1	1	157
Surfers Paradise					272
Surfers Paradise	0	0	0	1	750
Surfers Paradise	0	0	1	0	220
Surfers Paradise	0	0	1	1	57
Surfers Paradise	0	1	0	0	610
Surfers Paradise	0	1	0	1	40
Surfers Paradise	0	1	1	0	101
Surfers Paradise	0	1	1	1	10
Surfers Paradise	1	0	0	1	757
Surfers Paradise	1	0	1	0	528
Surfers Paradise	1	0	1	1	182
Surfers Paradise	1	1	0	0	2159
Surfers Paradise	1	1	0	1	79
Surfers Paradise	1	1	1	0	406
Surfers Paradise	1	1	1	1	46
Theodore					187
Theodore	0	0	0	1	925
Theodore	0	0	1	0	263
Theodore	0	0	1	1	130
Theodore	0	1	0	0	1261
Theodore	0	1	0	1	130
Theodore	0	1	1	0	219
Theodore	0	1	1	1	52
Theodore	1	0	0	1	1365
Theodore	1	0	1	0	610
Theodore	1	0	1	1	416
Theodore	1	1	0	0	4453
Theodore	1	1	0	1	304
Theodore	1	1	1	0	846
Theodore	1	1	1	1	147
Thuringowa					224
Thuringowa	0	0	0	1	889
Thuringowa	0	0	1	0	229
Thuringowa	0	0	1	1	112
Thuringowa	0	1	0	0	1385
Thuringowa	0	1	0	1	174
Thuringowa	0	1	1	0	264
Thuringowa	0	1	1	1	51
Thuringowa	1	0	0	1	975
Thuringowa	1	0	1	0	419
Thuringowa	1	0	1	1	228
Thuringowa	1	1	0	0	2928
Thuringowa	1	1	0	1	222
Thuringowa	1	1	1	0	566
Thuringowa	1	1	1	1	118
Toohey					411
Toohey	0	0	0	1	886
Toohey	0	0	1	0	277
Toohey	0	0	1	1	93
Toohey	0	1	0	0	788
Toohey	0	1	0	1	57
Toohey	0	1	1	0	142
Toohey	0	1	1	1	25
Toohey	1	0	0	1	1093
Toohey	1	0	1	0	590
Toohey	1	0	1	1	306
Toohey	1	1	0	0	3739
Toohey	1	1	0	1	101
Toohey	1	1	1	0	528
Toohey	1	1	1	1	88
Toowoomba North					243
Toowoomba North	0	0	0	1	862
Toowoomba North	0	0	1	0	214
Toowoomba North	0	0	1	1	85
Toowoomba North	0	1	0	0	1066
Toowoomba North	0	1	0	1	104
Toowoomba North	0	1	1	0	221
Toowoomba North	0	1	1	1	39
Toowoomba North	1	0	0	1	825
Toowoomba North	1	0	1	0	433
Toowoomba North	1	0	1	1	201
Toowoomba North	1	1	0	0	2901
Toowoomba North	1	1	0	1	151
Toowoomba North	1	1	1	0	596
Toowoomba North	1	1	1	1	122
Toowoomba South					280
Toowoomba South	0	0	0	1	873
Toowoomba South	0	0	1	0	212
Toowoomba South	0	0	1	1	113
Toowoomba South	0	1	0	0	1263
Toowoomba South	0	1	0	1	132
Toowoomba South	0	1	1	0	252
Toowoomba South	0	1	1	1	60
Toowoomba South	1	0	0	1	770
Toowoomba South	1	0	1	0	379
Toowoomba South	1	0	1	1	208
Toowoomba South	1	1	0	0	3272
Toowoomba South	1	1	0	1	156
Toowoomba South	1	1	1	0	583
Toowoomba South	1	1	1	1	129
Townsville					299
Townsville	0	0	0	1	754
Townsville	0	0	1	0	236
Townsville	0	0	1	1	60
Townsville	0	1	0	0	1110
Townsville	0	1	0	1	107
Townsville	0	1	1	0	160
Townsville	0	1	1	1	32
Townsville	1	0	0	1	644
Townsville	1	0	1	0	380
Townsville	1	0	1	1	140
Townsville	1	1	0	0	2566
Townsville	1	1	0	1	111
Townsville	1	1	1	0	398
Townsville	1	1	1	1	53
Traeger					214
Traeger	0	0	0	1	555
Traeger	0	0	1	0	87
Traeger	0	0	1	1	37
Traeger	0	1	0	0	982
Traeger	0	1	0	1	128
Traeger	0	1	1	0	120
Traeger	0	1	1	1	27
Traeger	1	0	0	1	546
Traeger	1	0	1	0	196
Traeger	1	0	1	1	133
Traeger	1	1	0	0	2455
Traeger	1	1	0	1	204
Traeger	1	1	1	0	344
Traeger	1	1	1	1	89
Warrego					173
Warrego	0	0	0	1	533
Warrego	0	0	1	0	98
Warrego	0	0	1	1	25
Warrego	0	1	0	0	843
Warrego	0	1	0	1	86
Warrego	0	1	1	0	113
Warrego	0	1	1	1	32
Warrego	1	0	0	1	691
Warrego	1	0	1	0	272
Warrego	1	0	1	1	135
Warrego	1	1	0	0	2512
Warrego	1	1	0	1	155
Warrego	1	1	1	0	466
Warrego	1	1	1	1	108
Waterford					335
Waterford	0	0	0	1	1204
Waterford	0	0	1	0	245
Waterford	0	0	1	1	114
Waterford	0	1	0	0	1501
Waterford	0	1	0	1	147
Waterford	0	1	1	0	255
Waterford	0	1	1	1	97
Waterford	1	0	0	1	1119
Waterford	1	0	1	0	366
Waterford	1	0	1	1	272
Waterford	1	1	0	0	3734
Waterford	1	1	0	1	260
Waterford	1	1	1	0	577
Waterford	1	1	1	1	182
Whitsunday					128
Whitsunday	0	0	0	1	537
Whitsunday	0	0	1	0	150
Whitsunday	0	0	1	1	43
Whitsunday	0	1	0	0	883
Whitsunday	0	1	0	1	83
Whitsunday	0	1	1	0	167
Whitsunday	0	1	1	1	29
Whitsunday	1	0	0	1	984
Whitsunday	1	0	1	0	364
Whitsunday	1	0	1	1	237
Whitsunday	1	1	0	0	3445
Whitsunday	1	1	0	1	230
Whitsunday	1	1	1	0	623
Whitsunday	1	1	1	1	96
Woodridge					359
Woodridge	0	0	0	1	1445
Woodridge	0	0	1	0	296
Woodridge	0	0	1	1	177
Woodridge	0	1	0	0	1976
Woodridge	0	1	0	1	275
Woodridge	0	1	1	0	372
Woodridge	0	1	1	1	170
Woodridge	1	0	0	1	1337
Woodridge	1	0	1	0	432
Woodridge	1	0	1	1	333
Woodridge	1	1	0	0	3978
Woodridge	1	1	0	1	391
Woodridge	1	1	1	0	808
Woodridge	1	1	1	1	322
Adelaide					279
Adelaide	0	0	0	1	386
Adelaide	0	0	1	0	210
Adelaide	0	0	1	1	34
Adelaide	0	1	0	0	441
Adelaide	0	1	0	1	18
Adelaide	0	1	1	0	74
Adelaide	0	1	1	1	9
Adelaide	1	0	0	1	487
Adelaide	1	0	1	0	433
Adelaide	1	0	1	1	145
Adelaide	1	1	0	0	1852
Adelaide	1	1	0	1	22
Adelaide	1	1	1	0	306
Adelaide	1	1	1	1	23
Badcoe					298
Badcoe	0	0	0	1	616
Badcoe	0	0	1	0	198
Badcoe	0	0	1	1	76
Badcoe	0	1	0	0	528
Badcoe	0	1	0	1	32
Badcoe	0	1	1	0	102
Badcoe	0	1	1	1	11
Badcoe	1	0	0	1	610
Badcoe	1	0	1	0	395
Badcoe	1	0	1	1	221
Badcoe	1	1	0	0	2572
Badcoe	1	1	0	1	58
Badcoe	1	1	1	0	383
Badcoe	1	1	1	1	39
Black					86
Black	0	0	0	1	556
Black	0	0	1	0	167
Black	0	0	1	1	62
Black	0	1	0	0	500
Black	0	1	0	1	34
Black	0	1	1	0	94
Black	0	1	1	1	16
Black	1	0	0	1	1001
Black	1	0	1	0	472
Black	1	0	1	1	283
Black	1	1	0	0	2467
Black	1	1	0	1	93
Black	1	1	1	0	441
Black	1	1	1	1	56
Bragg					106
Bragg	0	0	0	1	385
Bragg	0	0	1	0	225
Bragg	0	0	1	1	54
Bragg	0	1	0	0	357
Bragg	0	1	0	1	13
Bragg	0	1	1	0	109
Bragg	0	1	1	1	10
Bragg	1	0	0	1	723
Bragg	1	0	1	0	820
Bragg	1	0	1	1	307
Bragg	1	1	0	0	2536
Bragg	1	1	0	1	46
Bragg	1	1	1	0	708
Bragg	1	1	1	1	34
Chaffey					130
Chaffey	0	0	0	1	589
Chaffey	0	0	1	0	106
Chaffey	0	0	1	1	54
Chaffey	0	1	0	0	608
Chaffey	0	1	0	1	77
Chaffey	0	1	1	0	100
Chaffey	0	1	1	1	21
Chaffey	1	0	0	1	707
Chaffey	1	0	1	0	224
Chaffey	1	0	1	1	128
Chaffey	1	1	0	0	1726
Chaffey	1	1	0	1	111
Chaffey	1	1	1	0	327
Chaffey	1	1	1	1	76
Cheltenham					261
Cheltenham	0	0	0	1	881
Cheltenham	0	0	1	0	204
Cheltenham	0	0	1	1	91
Cheltenham	0	1	0	0	602
Cheltenham	0	1	0	1	44
Cheltenham	0	1	1	0	116
Cheltenham	0	1	1	1	22
Cheltenham	1	0	0	1	816
Cheltenham	1	0	1	0	373
Cheltenham	1	0	1	1	249
Cheltenham	1	1	0	0	2405
Cheltenham	1	1	0	1	88
Cheltenham	1	1	1	0	390
Cheltenham	1	1	1	1	62
Colton					152
Colton	0	0	0	1	610
Colton	0	0	1	0	157
Colton	0	0	1	1	66
Colton	0	1	0	0	399
Colton	0	1	0	1	29
Colton	0	1	1	0	84
Colton	0	1	1	1	8
Colton	1	0	0	1	974
Colton	1	0	1	0	529
Colton	1	0	1	1	332
Colton	1	1	0	0	2279
Colton	1	1	0	1	69
Colton	1	1	1	0	394
Colton	1	1	1	1	63
Croydon					351
Croydon	0	0	0	1	905
Croydon	0	0	1	0	227
Croydon	0	0	1	1	79
Croydon	0	1	0	0	661
Croydon	0	1	0	1	53
Croydon	0	1	1	0	123
Croydon	0	1	1	1	40
Croydon	1	0	0	1	792
Croydon	1	0	1	0	384
Croydon	1	0	1	1	267
Croydon	1	1	0	0	2479
Croydon	1	1	0	1	66
Croydon	1	1	1	0	425
Croydon	1	1	1	1	70
Davenport					100
Davenport	0	0	0	1	568
Davenport	0	0	1	0	135
Davenport	0	0	1	1	85
Davenport	0	1	0	0	510
Davenport	0	1	0	1	30
Davenport	0	1	1	0	108
Davenport	0	1	1	1	18
Davenport	1	0	0	1	1025
Davenport	1	0	1	0	461
Davenport	1	0	1	1	308
Davenport	1	1	0	0	2313
Davenport	1	1	0	1	94
Davenport	1	1	1	0	469
Davenport	1	1	1	1	69
Dunstan					191
Dunstan	0	0	0	1	504
Dunstan	0	0	1	0	244
Dunstan	0	0	1	1	73
Dunstan	0	1	0	0	458
Dunstan	0	1	0	1	15
Dunstan	0	1	1	0	100
Dunstan	0	1	1	1	5
Dunstan	1	0	0	1	602
Dunstan	1	0	1	0	576
Dunstan	1	0	1	1	210
Dunstan	1	1	0	0	2226
Dunstan	1	1	0	1	42
Dunstan	1	1	1	0	433
Dunstan	1	1	1	1	30
Elder					224
Elder	0	0	0	1	641
Elder	0	0	1	0	214
Elder	0	0	1	1	73
Elder	0	1	0	0	541
Elder	0	1	0	1	27
Elder	0	1	1	0	123
Elder	0	1	1	1	13
Elder	1	0	0	1	708
Elder	1	0	1	0	468
Elder	1	0	1	1	253
Elder	1	1	0	0	2647
Elder	1	1	0	1	46
Elder	1	1	1	0	444
Elder	1	1	1	1	53
Elizabeth					221
Elizabeth	0	0	0	1	973
Elizabeth	0	0	1	0	195
Elizabeth	0	0	1	1	95
Elizabeth	0	1	0	0	1239
Elizabeth	0	1	0	1	158
Elizabeth	0	1	1	0	192
Elizabeth	0	1	1	1	48
Elizabeth	1	0	0	1	802
Elizabeth	1	0	1	0	212
Elizabeth	1	0	1	1	176
Elizabeth	1	1	0	0	2169
Elizabeth	1	1	0	1	188
Elizabeth	1	1	1	0	421
Elizabeth	1	1	1	1	119
Enfield					274
Enfield	0	0	0	1	650
Enfield	0	0	1	0	159
Enfield	0	0	1	1	79
Enfield	0	1	0	0	665
Enfield	0	1	0	1	59
Enfield	0	1	1	0	133
Enfield	0	1	1	1	27
Enfield	1	0	0	1	676
Enfield	1	0	1	0	466
Enfield	1	0	1	1	213
Enfield	1	1	0	0	3264
Enfield	1	1	0	1	79
Enfield	1	1	1	0	509
Enfield	1	1	1	1	96
Finniss					104
Finniss	0	0	0	1	473
Finniss	0	0	1	0	113
Finniss	0	0	1	1	38
Finniss	0	1	0	0	480
Finniss	0	1	0	1	60
Finniss	0	1	1	0	85
Finniss	0	1	1	1	12
Finniss	1	0	0	1	587
Finniss	1	0	1	0	215
Finniss	1	0	1	1	96
Finniss	1	1	0	0	1292
Finniss	1	1	0	1	88
Finniss	1	1	1	0	265
Finniss	1	1	1	1	38
Flinders					115
Flinders	0	0	0	1	412
Flinders	0	0	1	0	99
Flinders	0	0	1	1	34
Flinders	0	1	0	0	606
Flinders	0	1	0	1	46
Flinders	0	1	1	0	98
Flinders	0	1	1	1	11
Flinders	1	0	0	1	526
Flinders	1	0	1	0	221
Flinders	1	0	1	1	110
Flinders	1	1	0	0	2043
Flinders	1	1	0	1	114
Flinders	1	1	1	0	379
Flinders	1	1	1	1	56
Florey					212
Florey	0	0	0	1	766
Florey	0	0	1	0	193
Florey	0	0	1	1	97
Florey	0	1	0	0	697
Florey	0	1	0	1	86
Florey	0	1	1	0	133
Florey	0	1	1	1	36
Florey	1	0	0	1	796
Florey	1	0	1	0	347
Florey	1	0	1	1	219
Florey	1	1	0	0	2379
Florey	1	1	0	1	103
Florey	1	1	1	0	418
Florey	1	1	1	1	88
Frome					99
Frome	0	0	0	1	489
Frome	0	0	1	0	117
Frome	0	0	1	1	50
Frome	0	1	0	0	546
Frome	0	1	0	1	57
Frome	0	1	1	0	109
Frome	0	1	1	1	20
Frome	1	0	0	1	867
Frome	1	0	1	0	267
Frome	1	0	1	1	191
Frome	1	1	0	0	2110
Frome	1	1	0	1	158
Frome	1	1	1	0	455
Frome	1	1	1	1	89
Gibson					192
Gibson	0	0	0	1	682
Gibson	0	0	1	0	201
Gibson	0	0	1	1	68
Gibson	0	1	0	0	583
Gibson	0	1	0	1	33
Gibson	0	1	1	0	119
Gibson	0	1	1	1	7
Gibson	1	0	0	1	677
Gibson	1	0	1	0	384
Gibson	1	0	1	1	219
Gibson	1	1	0	0	2135
Gibson	1	1	0	1	58
Gibson	1	1	1	0	384
Gibson	1	1	1	1	46
Giles					170
Giles	0	0	0	1	581
Giles	0	0	1	0	130
Giles	0	0	1	1	42
Giles	0	1	0	0	825
Giles	0	1	0	1	95
Giles	0	1	1	0	113
Giles	0	1	1	1	36
Giles	1	0	0	1	594
Giles	1	0	1	0	183
Giles	1	0	1	1	96
Giles	1	1	0	0	1950
Giles	1	1	0	1	120
Giles	1	1	1	0	318
Giles	1	1	1	1	57
Hammond					132
Hammond	0	0	0	1	674
Hammond	0	0	1	0	123
Hammond	0	0	1	1	57
Hammond	0	1	0	0	688
Hammond	0	1	0	1	47
Hammond	0	1	1	0	124
Hammond	0	1	1	1	26
Hammond	1	0	0	1	760
Hammond	1	0	1	0	234
Hammond	1	0	1	1	166
Hammond	1	1	0	0	1774
Hammond	1	1	0	1	133
Hammond	1	1	1	0	375
Hammond	1	1	1	1	76
Hartley					204
Hartley	0	0	0	1	681
Hartley	0	0	1	0	206
Hartley	0	0	1	1	85
Hartley	0	1	0	0	524
Hartley	0	1	0	1	30
Hartley	0	1	1	0	122
Hartley	0	1	1	1	10
Hartley	1	0	0	1	812
Hartley	1	0	1	0	447
Hartley	1	0	1	1	239
Hartley	1	1	0	0	2568
Hartley	1	1	0	1	59
Hartley	1	1	1	0	432
Hartley	1	1	1	1	45
Heysen					75
Heysen	0	0	0	1	367
Heysen	0	0	1	0	125
Heysen	0	0	1	1	49
Heysen	0	1	0	0	333
Heysen	0	1	0	1	20
Heysen	0	1	1	0	90
Heysen	0	1	1	1	11
Heysen	1	0	0	1	893
Heysen	1	0	1	0	577
Heysen	1	0	1	1	294
Heysen	1	1	0	0	2357
Heysen	1	1	0	1	68
Heysen	1	1	1	0	545
Heysen	1	1	1	1	56
Hurtle Vale					116
Hurtle Vale	0	0	0	1	746
Hurtle Vale	0	0	1	0	146
Hurtle Vale	0	0	1	1	59
Hurtle Vale	0	1	0	0	710
Hurtle Vale	0	1	0	1	80
Hurtle Vale	0	1	1	0	163
Hurtle Vale	0	1	1	1	35
Hurtle Vale	1	0	0	1	948
Hurtle Vale	1	0	1	0	296
Hurtle Vale	1	0	1	1	226
Hurtle Vale	1	1	0	0	1892
Hurtle Vale	1	1	0	1	115
Hurtle Vale	1	1	1	0	374
Hurtle Vale	1	1	1	1	85
Kaurna					172
Kaurna	0	0	0	1	782
Kaurna	0	0	1	0	177
Kaurna	0	0	1	1	93
Kaurna	0	1	0	0	990
Kaurna	0	1	0	1	93
Kaurna	0	1	1	0	172
Kaurna	0	1	1	1	37
Kaurna	1	0	0	1	807
Kaurna	1	0	1	0	279
Kaurna	1	0	1	1	203
Kaurna	1	1	0	0	2425
Kaurna	1	1	0	1	144
Kaurna	1	1	1	0	373
Kaurna	1	1	1	1	77
Kavel					108
Kavel	0	0	0	1	587
Kavel	0	0	1	0	208
Kavel	0	0	1	1	74
Kavel	0	1	0	0	629
Kavel	0	1	0	1	48
Kavel	0	1	1	0	124
Kavel	0	1	1	1	26
Kavel	1	0	0	1	775
Kavel	1	0	1	0	394
Kavel	1	0	1	1	235
Kavel	1	1	0	0	2676
Kavel	1	1	0	1	99
Kavel	1	1	1	0	477
Kavel	1	1	1	1	83
King					103
King	0	0	0	1	600
King	0	0	1	0	177
King	0	0	1	1	109
King	0	1	0	0	583
King	0	1	0	1	58
King	0	1	1	0	113
King	0	1	1	1	18
King	1	0	0	1	1054
King	1	0	1	0	475
King	1	0	1	1	348
King	1	1	0	0	2217
King	1	1	0	1	119
King	1	1	1	0	504
King	1	1	1	1	122
Lee					173
Lee	0	0	0	1	746
Lee	0	0	1	0	175
Lee	0	0	1	1	64
Lee	0	1	0	0	548
Lee	0	1	0	1	54
Lee	0	1	1	0	92
Lee	0	1	1	1	23
Lee	1	0	0	1	823
Lee	1	0	1	0	289
Lee	1	0	1	1	227
Lee	1	1	0	0	1813
Lee	1	1	0	1	54
Lee	1	1	1	0	259
Lee	1	1	1	1	34
Light					132
Light	0	0	0	1	693
Light	0	0	1	0	184
Light	0	0	1	1	92
Light	0	1	0	0	888
Light	0	1	0	1	84
Light	0	1	1	0	170
Light	0	1	1	1	37
Light	1	0	0	1	761
Light	1	0	1	0	275
Light	1	0	1	1	204
Light	1	1	0	0	2105
Light	1	1	0	1	132
Light	1	1	1	0	387
Light	1	1	1	1	72
Mackillop					122
Mackillop	0	0	0	1	414
Mackillop	0	0	1	0	106
Mackillop	0	0	1	1	40
Mackillop	0	1	0	0	519
Mackillop	0	1	0	1	37
Mackillop	0	1	1	0	83
Mackillop	0	1	1	1	13
Mackillop	1	0	0	1	667
Mackillop	1	0	1	0	259
Mackillop	1	0	1	1	150
Mackillop	1	1	0	0	2092
Mackillop	1	1	0	1	92
Mackillop	1	1	1	0	397
Mackillop	1	1	1	1	70
Mawson					98
Mawson	0	0	0	1	527
Mawson	0	0	1	0	149
Mawson	0	0	1	1	57
Mawson	0	1	0	0	668
Mawson	0	1	0	1	78
Mawson	0	1	1	0	135
Mawson	0	1	1	1	17
Mawson	1	0	0	1	783
Mawson	1	0	1	0	276
Mawson	1	0	1	1	183
Mawson	1	1	0	0	2023
Mawson	1	1	0	1	111
Mawson	1	1	1	0	397
Mawson	1	1	1	1	80
Morialta					126
Morialta	0	0	0	1	607
Morialta	0	0	1	0	194
Morialta	0	0	1	1	92
Morialta	0	1	0	0	450
Morialta	0	1	0	1	34
Morialta	0	1	1	0	101
Morialta	0	1	1	1	14
Morialta	1	0	0	1	1074
Morialta	1	0	1	0	613
Morialta	1	0	1	1	307
Morialta	1	1	0	0	2508
Morialta	1	1	0	1	72
Morialta	1	1	1	0	499
Morialta	1	1	1	1	52
Morphett					170
Morphett	0	0	0	1	513
Morphett	0	0	1	0	156
Morphett	0	0	1	1	71
Morphett	0	1	0	0	447
Morphett	0	1	0	1	26
Morphett	0	1	1	0	74
Morphett	1	0	0	1	562
Morphett	1	0	1	0	361
Morphett	1	0	1	1	166
Morphett	1	1	0	0	1978
Morphett	1	1	0	1	52
Morphett	1	1	1	0	297
Morphett	1	1	1	1	28
Mount Gambier					121
Mount Gambier	0	0	0	1	490
Mount Gambier	0	0	1	0	127
Mount Gambier	0	0	1	1	59
Mount Gambier	0	1	0	0	699
Mount Gambier	0	1	0	1	78
Mount Gambier	0	1	1	0	98
Mount Gambier	0	1	1	1	28
Mount Gambier	1	0	0	1	657
Mount Gambier	1	0	1	0	226
Mount Gambier	1	0	1	1	176
Mount Gambier	1	1	0	0	1880
Mount Gambier	1	1	0	1	123
Mount Gambier	1	1	1	0	377
Mount Gambier	1	1	1	1	77
Narungga					108
Narungga	0	0	0	1	436
Narungga	0	0	1	0	85
Narungga	0	0	1	1	30
Narungga	0	1	0	0	476
Narungga	0	1	0	1	44
Narungga	0	1	1	0	66
Narungga	0	1	1	1	19
Narungga	1	0	0	1	535
Narungga	1	0	1	0	161
Narungga	1	0	1	1	84
Narungga	1	1	0	0	1337
Narungga	1	1	0	1	76
Narungga	1	1	1	0	274
Narungga	1	1	1	1	42
Newland					141
Newland	0	0	0	1	686
Newland	0	0	1	0	143
Newland	0	0	1	1	77
Newland	0	1	0	0	490
Newland	0	1	0	1	50
Newland	0	1	1	0	105
Newland	0	1	1	1	20
Newland	1	0	0	1	869
Newland	1	0	1	0	311
Newland	1	0	1	1	248
Newland	1	1	0	0	2263
Newland	1	1	0	1	94
Newland	1	1	1	0	388
Newland	1	1	1	1	58
Playford					207
Playford	0	0	0	1	820
Playford	0	0	1	0	200
Playford	0	0	1	1	95
Playford	0	1	0	0	777
Playford	0	1	0	1	115
Playford	0	1	1	0	164
Playford	0	1	1	1	37
Playford	1	0	0	1	983
Playford	1	0	1	0	355
Playford	1	0	1	1	256
Playford	1	1	0	0	2813
Playford	1	1	0	1	152
Playford	1	1	1	0	547
Playford	1	1	1	1	153
Port Adelaide					214
Port Adelaide	0	0	0	1	880
Port Adelaide	0	0	1	0	182
Port Adelaide	0	0	1	1	75
Port Adelaide	0	1	0	0	683
Port Adelaide	0	1	0	1	65
Port Adelaide	0	1	1	0	119
Port Adelaide	0	1	1	1	21
Port Adelaide	1	0	0	1	835
Port Adelaide	1	0	1	0	317
Port Adelaide	1	0	1	1	174
Port Adelaide	1	1	0	0	1845
Port Adelaide	1	1	0	1	89
Port Adelaide	1	1	1	0	308
Port Adelaide	1	1	1	1	49
Ramsay					236
Ramsay	0	0	0	1	1016
Ramsay	0	0	1	0	207
Ramsay	0	0	1	1	103
Ramsay	0	1	0	0	1106
Ramsay	0	1	0	1	154
Ramsay	0	1	1	0	185
Ramsay	0	1	1	1	56
Ramsay	1	0	0	1	874
Ramsay	1	0	1	0	253
Ramsay	1	0	1	1	224
Ramsay	1	1	0	0	2448
Ramsay	1	1	0	1	156
Ramsay	1	1	1	0	473
Ramsay	1	1	1	1	157
Reynell					194
Reynell	0	0	0	1	873
Reynell	0	0	1	0	223
Reynell	0	0	1	1	81
Reynell	0	1	0	0	848
Reynell	0	1	0	1	80
Reynell	0	1	1	0	132
Reynell	0	1	1	1	23
Reynell	1	0	0	1	796
Reynell	1	0	1	0	223
Reynell	1	0	1	1	164
Reynell	1	1	0	0	1932
Reynell	1	1	0	1	99
Reynell	1	1	1	0	292
Reynell	1	1	1	1	51
Schubert					65
Schubert	0	0	0	1	418
Schubert	0	0	1	0	113
Schubert	0	0	1	1	57
Schubert	0	1	0	0	450
Schubert	0	1	0	1	41
Schubert	0	1	1	0	105
Schubert	0	1	1	1	19
Schubert	1	0	0	1	1020
Schubert	1	0	1	0	398
Schubert	1	0	1	1	264
Schubert	1	1	0	0	2200
Schubert	1	1	0	1	114
Schubert	1	1	1	0	469
Schubert	1	1	1	1	97
Stuart					160
Stuart	0	0	0	1	626
Stuart	0	0	1	0	104
Stuart	0	0	1	1	32
Stuart	0	1	0	0	716
Stuart	0	1	0	1	101
Stuart	0	1	1	0	118
Stuart	0	1	1	1	28
Stuart	1	0	0	1	633
Stuart	1	0	1	0	179
Stuart	1	0	1	1	95
Stuart	1	1	0	0	1520
Stuart	1	1	0	1	114
