SA4_NAME21	Age5yr	ChildrenEverBorn	females
Sydney - Sutherland	80-84	2	993
Sydney - Sutherland	80-84	3	840
Sydney - Sutherland	80-84	4	401
Sydney - Sutherland	80-84	5	106
Sydney - Sutherland	80-84	6	64
Sydney - Sutherland	85+		710
Sydney - Sutherland	85+	0	249
Sydney - Sutherland	85+	1	275
Sydney - Sutherland	85+	2	1063
Sydney - Sutherland	85+	3	922
Sydney - Sutherland	85+	4	464
Sydney - Sutherland	85+	5	175
Sydney - Sutherland	85+	6	129
No usual address (NSW)	15-19		93
No usual address (NSW)	15-19	0	171
No usual address (NSW)	15-19	1	8
No usual address (NSW)	20-24		147
No usual address (NSW)	20-24	0	219
No usual address (NSW)	20-24	1	27
No usual address (NSW)	20-24	2	21
No usual address (NSW)	20-24	3	4
No usual address (NSW)	25-29		170
No usual address (NSW)	25-29	0	277
No usual address (NSW)	25-29	1	43
No usual address (NSW)	25-29	2	21
No usual address (NSW)	25-29	3	14
No usual address (NSW)	25-29	4	6
No usual address (NSW)	30-34		175
No usual address (NSW)	30-34	0	184
No usual address (NSW)	30-34	1	51
No usual address (NSW)	30-34	2	46
No usual address (NSW)	30-34	3	17
No usual address (NSW)	30-34	4	12
No usual address (NSW)	30-34	5	5
No usual address (NSW)	35-39		153
No usual address (NSW)	35-39	0	104
No usual address (NSW)	35-39	1	37
No usual address (NSW)	35-39	2	45
No usual address (NSW)	35-39	3	27
No usual address (NSW)	35-39	4	5
No usual address (NSW)	35-39	5	4
No usual address (NSW)	35-39	6	9
No usual address (NSW)	40-44		149
No usual address (NSW)	40-44	0	87
No usual address (NSW)	40-44	1	19
No usual address (NSW)	40-44	2	48
No usual address (NSW)	40-44	3	16
No usual address (NSW)	40-44	4	12
No usual address (NSW)	40-44	5	9
No usual address (NSW)	40-44	6	9
No usual address (NSW)	45-49		121
No usual address (NSW)	45-49	0	59
No usual address (NSW)	45-49	1	39
No usual address (NSW)	45-49	2	54
No usual address (NSW)	45-49	3	24
No usual address (NSW)	45-49	4	20
No usual address (NSW)	45-49	5	10
No usual address (NSW)	45-49	6	9
No usual address (NSW)	50-54		91
No usual address (NSW)	50-54	0	68
No usual address (NSW)	50-54	1	33
No usual address (NSW)	50-54	2	59
No usual address (NSW)	50-54	3	44
No usual address (NSW)	50-54	4	14
No usual address (NSW)	50-54	5	10
No usual address (NSW)	50-54	6	10
No usual address (NSW)	55-59		96
No usual address (NSW)	55-59	0	65
No usual address (NSW)	55-59	1	34
No usual address (NSW)	55-59	2	87
No usual address (NSW)	55-59	3	44
No usual address (NSW)	55-59	4	22
No usual address (NSW)	55-59	5	4
No usual address (NSW)	60-64		64
No usual address (NSW)	60-64	0	46
No usual address (NSW)	60-64	1	28
No usual address (NSW)	60-64	2	110
No usual address (NSW)	60-64	3	57
No usual address (NSW)	60-64	4	24
No usual address (NSW)	60-64	5	7
No usual address (NSW)	60-64	6	3
No usual address (NSW)	65-69		53
No usual address (NSW)	65-69	0	24
No usual address (NSW)	65-69	1	29
No usual address (NSW)	65-69	2	61
No usual address (NSW)	65-69	3	44
No usual address (NSW)	65-69	4	17
No usual address (NSW)	65-69	5	5
No usual address (NSW)	65-69	6	7
No usual address (NSW)	70-74		18
No usual address (NSW)	70-74	0	14
No usual address (NSW)	70-74	1	10
No usual address (NSW)	70-74	2	60
No usual address (NSW)	70-74	3	42
No usual address (NSW)	70-74	4	11
No usual address (NSW)	70-74	5	12
No usual address (NSW)	70-74	6	3
No usual address (NSW)	75-79		17
No usual address (NSW)	75-79	0	3
No usual address (NSW)	75-79	1	4
No usual address (NSW)	75-79	2	22
No usual address (NSW)	75-79	3	15
No usual address (NSW)	75-79	4	11
No usual address (NSW)	75-79	5	3
No usual address (NSW)	80-84		12
No usual address (NSW)	80-84	0	5
No usual address (NSW)	80-84	2	5
No usual address (NSW)	80-84	3	7
No usual address (NSW)	80-84	4	4
No usual address (NSW)	85+		13
No usual address (NSW)	85+	0	3
No usual address (NSW)	85+	2	3
No usual address (NSW)	85+	3	7
No usual address (NSW)	85+	4	5
No usual address (NSW)	85+	6	6
Ballarat	15-19		470
Ballarat	15-19	0	4411
Ballarat	15-19	1	40
Ballarat	20-24		395
Ballarat	20-24	0	3861
Ballarat	20-24	1	298
Ballarat	20-24	2	120
Ballarat	20-24	3	30
Ballarat	20-24	4	5
Ballarat	25-29		416
Ballarat	25-29	0	3227
Ballarat	25-29	1	785
Ballarat	25-29	2	567
Ballarat	25-29	3	199
Ballarat	25-29	4	49
Ballarat	25-29	5	12
Ballarat	25-29	6	10
Ballarat	30-34		314
Ballarat	30-34	0	1834
Ballarat	30-34	1	1015
Ballarat	30-34	2	1239
Ballarat	30-34	3	610
Ballarat	30-34	4	143
Ballarat	30-34	5	49
Ballarat	30-34	6	15
Ballarat	35-39		306
Ballarat	35-39	0	1141
Ballarat	35-39	1	883
Ballarat	35-39	2	1788
Ballarat	35-39	3	885
Ballarat	35-39	4	269
Ballarat	35-39	5	81
Ballarat	35-39	6	50
Ballarat	40-44		297
Ballarat	40-44	0	889
Ballarat	40-44	1	712
Ballarat	40-44	2	1834
Ballarat	40-44	3	1054
Ballarat	40-44	4	360
Ballarat	40-44	5	99
Ballarat	40-44	6	67
Ballarat	45-49		334
Ballarat	45-49	0	960
Ballarat	45-49	1	739
Ballarat	45-49	2	1829
Ballarat	45-49	3	1164
Ballarat	45-49	4	429
Ballarat	45-49	5	142
Ballarat	45-49	6	97
Ballarat	50-54		352
Ballarat	50-54	0	937
Ballarat	50-54	1	698
Ballarat	50-54	2	1977
Ballarat	50-54	3	1235
Ballarat	50-54	4	441
Ballarat	50-54	5	150
Ballarat	50-54	6	102
Ballarat	55-59		323
Ballarat	55-59	0	928
Ballarat	55-59	1	614
Ballarat	55-59	2	1975
Ballarat	55-59	3	1316
Ballarat	55-59	4	509
Ballarat	55-59	5	163
Ballarat	55-59	6	91
Ballarat	60-64		341
Ballarat	60-64	0	886
Ballarat	60-64	1	617
Ballarat	60-64	2	1886
Ballarat	60-64	3	1449
Ballarat	60-64	4	576
Ballarat	60-64	5	145
Ballarat	60-64	6	88
Ballarat	65-69		369
Ballarat	65-69	0	745
Ballarat	65-69	1	537
Ballarat	65-69	2	1938
Ballarat	65-69	3	1350
Ballarat	65-69	4	583
Ballarat	65-69	5	165
Ballarat	65-69	6	83
Ballarat	70-74		382
Ballarat	70-74	0	502
Ballarat	70-74	1	379
Ballarat	70-74	2	1629
Ballarat	70-74	3	1279
Ballarat	70-74	4	616
Ballarat	70-74	5	204
Ballarat	70-74	6	120
Ballarat	75-79		353
Ballarat	75-79	0	300
Ballarat	75-79	1	252
Ballarat	75-79	2	961
Ballarat	75-79	3	841
Ballarat	75-79	4	491
Ballarat	75-79	5	189
Ballarat	75-79	6	144
Ballarat	80-84		290
Ballarat	80-84	0	175
Ballarat	80-84	1	117
Ballarat	80-84	2	495
Ballarat	80-84	3	523
Ballarat	80-84	4	373
Ballarat	80-84	5	183
Ballarat	80-84	6	170
Ballarat	85+		408
Ballarat	85+	0	219
Ballarat	85+	1	158
Ballarat	85+	2	469
Ballarat	85+	3	497
Ballarat	85+	4	443
Ballarat	85+	5	231
Ballarat	85+	6	266
Bendigo	15-19		473
Bendigo	15-19	0	4149
Bendigo	15-19	1	23
Bendigo	15-19	2	3
Bendigo	20-24		341
Bendigo	20-24	0	3627
Bendigo	20-24	1	272
Bendigo	20-24	2	85
Bendigo	20-24	3	19
Bendigo	20-24	6	3
Bendigo	25-29		347
Bendigo	25-29	0	2937
Bendigo	25-29	1	773
Bendigo	25-29	2	556
Bendigo	25-29	3	175
Bendigo	25-29	4	58
Bendigo	25-29	5	15
Bendigo	25-29	6	10
Bendigo	30-34		317
Bendigo	30-34	0	1768
Bendigo	30-34	1	1083
Bendigo	30-34	2	1254
Bendigo	30-34	3	520
Bendigo	30-34	4	141
Bendigo	30-34	5	45
Bendigo	30-34	6	17
Bendigo	35-39		327
Bendigo	35-39	0	1012
Bendigo	35-39	1	843
Bendigo	35-39	2	1734
Bendigo	35-39	3	930
Bendigo	35-39	4	257
Bendigo	35-39	5	69
Bendigo	35-39	6	46
Bendigo	40-44		312
Bendigo	40-44	0	872
Bendigo	40-44	1	650
Bendigo	40-44	2	1833
Bendigo	40-44	3	1006
Bendigo	40-44	4	320
Bendigo	40-44	5	105
Bendigo	40-44	6	48
Bendigo	45-49		354
Bendigo	45-49	0	847
Bendigo	45-49	1	725
Bendigo	45-49	2	1854
Bendigo	45-49	3	1088
Bendigo	45-49	4	404
Bendigo	45-49	5	128
Bendigo	45-49	6	78
Bendigo	50-54		332
Bendigo	50-54	0	871
Bendigo	50-54	1	718
Bendigo	50-54	2	1840
Bendigo	50-54	3	1121
Bendigo	50-54	4	472
Bendigo	50-54	5	122
Bendigo	50-54	6	84
Bendigo	55-59		380
Bendigo	55-59	0	866
Bendigo	55-59	1	655
Bendigo	55-59	2	1915
Bendigo	55-59	3	1298
Bendigo	55-59	4	493
Bendigo	55-59	5	155
Bendigo	55-59	6	116
Bendigo	60-64		357
Bendigo	60-64	0	814
Bendigo	60-64	1	617
Bendigo	60-64	2	1889
Bendigo	60-64	3	1400
Bendigo	60-64	4	578
Bendigo	60-64	5	162
Bendigo	60-64	6	108
Bendigo	65-69		367
Bendigo	65-69	0	654
Bendigo	65-69	1	485
Bendigo	65-69	2	1896
Bendigo	65-69	3	1355
Bendigo	65-69	4	580
Bendigo	65-69	5	159
Bendigo	65-69	6	96
Bendigo	70-74		381
Bendigo	70-74	0	493
Bendigo	70-74	1	375
Bendigo	70-74	2	1648
Bendigo	70-74	3	1276
Bendigo	70-74	4	555
Bendigo	70-74	5	180
Bendigo	70-74	6	84
Bendigo	75-79		332
Bendigo	75-79	0	313
Bendigo	75-79	1	195
Bendigo	75-79	2	955
Bendigo	75-79	3	888
Bendigo	75-79	4	465
Bendigo	75-79	5	153
Bendigo	75-79	6	120
Bendigo	80-84		326
Bendigo	80-84	0	198
Bendigo	80-84	1	141
Bendigo	80-84	2	492
Bendigo	80-84	3	562
Bendigo	80-84	4	390
Bendigo	80-84	5	176
Bendigo	80-84	6	149
Bendigo	85+		584
Bendigo	85+	0	152
Bendigo	85+	1	148
Bendigo	85+	2	510
Bendigo	85+	3	521
Bendigo	85+	4	417
Bendigo	85+	5	180
Bendigo	85+	6	221
Geelong	15-19		720
Geelong	15-19	0	8221
Geelong	15-19	1	20
Geelong	15-19	2	5
Geelong	20-24		742
Geelong	20-24	0	8269
Geelong	20-24	1	353
Geelong	20-24	2	139
Geelong	20-24	3	20
Geelong	20-24	6	4
Geelong	25-29		720
Geelong	25-29	0	7481
Geelong	25-29	1	1332
Geelong	25-29	2	781
Geelong	25-29	3	225
Geelong	25-29	4	54
Geelong	25-29	5	8
Geelong	25-29	6	3
Geelong	30-34		561
Geelong	30-34	0	4624
Geelong	30-34	1	2608
Geelong	30-34	2	2400
Geelong	30-34	3	813
Geelong	30-34	4	187
Geelong	30-34	5	50
Geelong	30-34	6	11
Geelong	35-39		565
Geelong	35-39	0	2512
Geelong	35-39	1	1979
Geelong	35-39	2	4104
Geelong	35-39	3	1747
Geelong	35-39	4	445
Geelong	35-39	5	113
Geelong	35-39	6	51
Geelong	40-44		521
Geelong	40-44	0	1738
Geelong	40-44	1	1439
Geelong	40-44	2	3939
Geelong	40-44	3	1951
Geelong	40-44	4	575
Geelong	40-44	5	145
Geelong	40-44	6	88
Geelong	45-49		480
Geelong	45-49	0	1612
Geelong	45-49	1	1412
Geelong	45-49	2	4102
Geelong	45-49	3	2170
Geelong	45-49	4	633
Geelong	45-49	5	176
Geelong	45-49	6	123
Geelong	50-54		460
Geelong	50-54	0	1507
Geelong	50-54	1	1301
Geelong	50-54	2	3902
Geelong	50-54	3	2154
Geelong	50-54	4	722
Geelong	50-54	5	180
Geelong	50-54	6	122
Geelong	55-59		465
Geelong	55-59	0	1480
Geelong	55-59	1	1138
Geelong	55-59	2	3788
Geelong	55-59	3	2323
Geelong	55-59	4	863
Geelong	55-59	5	192
Geelong	55-59	6	121
Geelong	60-64		494
Geelong	60-64	0	1369
Geelong	60-64	1	1030
Geelong	60-64	2	3808
Geelong	60-64	3	2630
Geelong	60-64	4	903
Geelong	60-64	5	210
Geelong	60-64	6	118
Geelong	65-69		561
Geelong	65-69	0	1088
Geelong	65-69	1	895
Geelong	65-69	2	3715
Geelong	65-69	3	2594
Geelong	65-69	4	932
Geelong	65-69	5	220
Geelong	65-69	6	93
Geelong	70-74		580
Geelong	70-74	0	778
Geelong	70-74	1	693
Geelong	70-74	2	3417
Geelong	70-74	3	2379
Geelong	70-74	4	865
Geelong	70-74	5	274
Geelong	70-74	6	118
Geelong	75-79		510
Geelong	75-79	0	464
Geelong	75-79	1	387
Geelong	75-79	2	2093
Geelong	75-79	3	1726
Geelong	75-79	4	774
Geelong	75-79	5	225
Geelong	75-79	6	145
Geelong	80-84		486
Geelong	80-84	0	245
Geelong	80-84	1	224
Geelong	80-84	2	1111
Geelong	80-84	3	1170
Geelong	80-84	4	697
Geelong	80-84	5	261
Geelong	80-84	6	230
Geelong	85+		695
Geelong	85+	0	284
Geelong	85+	1	351
Geelong	85+	2	1052
Geelong	85+	3	1123
Geelong	85+	4	742
Geelong	85+	5	345
Geelong	85+	6	319
Hume	15-19		581
Hume	15-19	0	4429
Hume	15-19	1	31
Hume	15-19	2	4
Hume	15-19	6	7
Hume	20-24		402
Hume	20-24	0	3258
Hume	20-24	1	298
Hume	20-24	2	128
Hume	20-24	3	31
Hume	20-24	4	3
Hume	25-29		411
Hume	25-29	0	2773
Hume	25-29	1	767
Hume	25-29	2	594
Hume	25-29	3	199
Hume	25-29	4	51
Hume	25-29	5	6
Hume	25-29	6	6
Hume	30-34		321
Hume	30-34	0	1599
Hume	30-34	1	1064
Hume	30-34	2	1309
Hume	30-34	3	594
Hume	30-34	4	146
Hume	30-34	5	42
Hume	30-34	6	18
Hume	35-39		383
Hume	35-39	0	1057
Hume	35-39	1	784
Hume	35-39	2	1802
Hume	35-39	3	918
Hume	35-39	4	300
Hume	35-39	5	79
Hume	35-39	6	46
Hume	40-44		337
Hume	40-44	0	815
Hume	40-44	1	695
Hume	40-44	2	1841
Hume	40-44	3	1092
Hume	40-44	4	384
Hume	40-44	5	103
Hume	40-44	6	73
Hume	45-49		409
Hume	45-49	0	888
Hume	45-49	1	714
Hume	45-49	2	1997
Hume	45-49	3	1228
Hume	45-49	4	426
Hume	45-49	5	132
Hume	45-49	6	78
Hume	50-54		405
Hume	50-54	0	903
Hume	50-54	1	727
Hume	50-54	2	2119
Hume	50-54	3	1421
Hume	50-54	4	493
Hume	50-54	5	151
Hume	50-54	6	101
Hume	55-59		433
Hume	55-59	0	915
Hume	55-59	1	647
Hume	55-59	2	2349
Hume	55-59	3	1507
Hume	55-59	4	574
Hume	55-59	5	148
Hume	55-59	6	89
Hume	60-64		479
Hume	60-64	0	931
Hume	60-64	1	697
Hume	60-64	2	2384
Hume	60-64	3	1712
Hume	60-64	4	737
Hume	60-64	5	182
Hume	60-64	6	83
Hume	65-69		421
Hume	65-69	0	665
Hume	65-69	1	595
Hume	65-69	2	2221
Hume	65-69	3	1625
Hume	65-69	4	687
Hume	65-69	5	188
Hume	65-69	6	100
Hume	70-74		480
Hume	70-74	0	523
Hume	70-74	1	476
Hume	70-74	2	1986
Hume	70-74	3	1509
Hume	70-74	4	655
Hume	70-74	5	178
Hume	70-74	6	101
Hume	75-79		406
Hume	75-79	0	356
Hume	75-79	1	243
Hume	75-79	2	1189
Hume	75-79	3	1091
Hume	75-79	4	560
Hume	75-79	5	182
Hume	75-79	6	150
Hume	80-84		376
Hume	80-84	0	194
Hume	80-84	1	141
Hume	80-84	2	593
Hume	80-84	3	644
Hume	80-84	4	454
Hume	80-84	5	227
Hume	80-84	6	167
Hume	85+		456
Hume	85+	0	201
Hume	85+	1	172
Hume	85+	2	593
Hume	85+	3	652
Hume	85+	4	493
Hume	85+	5	253
Hume	85+	6	234
Latrobe - Gippsland	15-19		855
Latrobe - Gippsland	15-19	0	6876
Latrobe - Gippsland	15-19	1	48
Latrobe - Gippsland	15-19	2	7
Latrobe - Gippsland	15-19	3	4
Latrobe - Gippsland	20-24		629
Latrobe - Gippsland	20-24	0	5224
Latrobe - Gippsland	20-24	1	554
Latrobe - Gippsland	20-24	2	205
Latrobe - Gippsland	20-24	3	44
Latrobe - Gippsland	20-24	4	11
Latrobe - Gippsland	20-24	6	3
Latrobe - Gippsland	25-29		695
Latrobe - Gippsland	25-29	0	4481
Latrobe - Gippsland	25-29	1	1411
Latrobe - Gippsland	25-29	2	1051
Latrobe - Gippsland	25-29	3	345
Latrobe - Gippsland	25-29	4	88
Latrobe - Gippsland	25-29	5	17
Latrobe - Gippsland	25-29	6	9
Latrobe - Gippsland	30-34		651
Latrobe - Gippsland	30-34	0	2526
Latrobe - Gippsland	30-34	1	1699
Latrobe - Gippsland	30-34	2	2314
Latrobe - Gippsland	30-34	3	1073
Latrobe - Gippsland	30-34	4	309
Latrobe - Gippsland	30-34	5	79
Latrobe - Gippsland	30-34	6	48
Latrobe - Gippsland	35-39		689
Latrobe - Gippsland	35-39	0	1571
Latrobe - Gippsland	35-39	1	1212
Latrobe - Gippsland	35-39	2	2829
Latrobe - Gippsland	35-39	3	1618
Latrobe - Gippsland	35-39	4	572
Latrobe - Gippsland	35-39	5	144
Latrobe - Gippsland	35-39	6	76
Latrobe - Gippsland	40-44		621
Latrobe - Gippsland	40-44	0	1202
Latrobe - Gippsland	40-44	1	960
Latrobe - Gippsland	40-44	2	2683
Latrobe - Gippsland	40-44	3	1670
Latrobe - Gippsland	40-44	4	604
Latrobe - Gippsland	40-44	5	182
Latrobe - Gippsland	40-44	6	118
Latrobe - Gippsland	45-49		616
Latrobe - Gippsland	45-49	0	1285
Latrobe - Gippsland	45-49	1	1037
Latrobe - Gippsland	45-49	2	2979
Latrobe - Gippsland	45-49	3	1896
Latrobe - Gippsland	45-49	4	698
Latrobe - Gippsland	45-49	5	216
Latrobe - Gippsland	45-49	6	143
Latrobe - Gippsland	50-54		675
Latrobe - Gippsland	50-54	0	1355
Latrobe - Gippsland	50-54	1	1114
Latrobe - Gippsland	50-54	2	3334
Latrobe - Gippsland	50-54	3	2242
Latrobe - Gippsland	50-54	4	878
Latrobe - Gippsland	50-54	5	229
Latrobe - Gippsland	50-54	6	161
Latrobe - Gippsland	55-59		733
Latrobe - Gippsland	55-59	0	1429
Latrobe - Gippsland	55-59	1	1048
Latrobe - Gippsland	55-59	2	3729
Latrobe - Gippsland	55-59	3	2534
Latrobe - Gippsland	55-59	4	990
Latrobe - Gippsland	55-59	5	291
Latrobe - Gippsland	55-59	6	174
Latrobe - Gippsland	60-64		861
Latrobe - Gippsland	60-64	0	1487
Latrobe - Gippsland	60-64	1	1075
Latrobe - Gippsland	60-64	2	3890
Latrobe - Gippsland	60-64	3	3005
Latrobe - Gippsland	60-64	4	1240
Latrobe - Gippsland	60-64	5	330
Latrobe - Gippsland	60-64	6	192
Latrobe - Gippsland	65-69		861
Latrobe - Gippsland	65-69	0	1153
Latrobe - Gippsland	65-69	1	892
Latrobe - Gippsland	65-69	2	3923
Latrobe - Gippsland	65-69	3	2983
Latrobe - Gippsland	65-69	4	1231
Latrobe - Gippsland	65-69	5	326
Latrobe - Gippsland	65-69	6	192
Latrobe - Gippsland	70-74		850
Latrobe - Gippsland	70-74	0	864
Latrobe - Gippsland	70-74	1	665
Latrobe - Gippsland	70-74	2	3546
Latrobe - Gippsland	70-74	3	2681
Latrobe - Gippsland	70-74	4	1160
Latrobe - Gippsland	70-74	5	342
Latrobe - Gippsland	70-74	6	189
Latrobe - Gippsland	75-79		723
Latrobe - Gippsland	75-79	0	445
Latrobe - Gippsland	75-79	1	444
Latrobe - Gippsland	75-79	2	2082
Latrobe - Gippsland	75-79	3	1900
Latrobe - Gippsland	75-79	4	963
Latrobe - Gippsland	75-79	5	343
Latrobe - Gippsland	75-79	6	210
Latrobe - Gippsland	80-84		603
Latrobe - Gippsland	80-84	0	273
Latrobe - Gippsland	80-84	1	211
Latrobe - Gippsland	80-84	2	1018
Latrobe - Gippsland	80-84	3	1241
Latrobe - Gippsland	80-84	4	759
Latrobe - Gippsland	80-84	5	322
Latrobe - Gippsland	80-84	6	270
Latrobe - Gippsland	85+		766
Latrobe - Gippsland	85+	0	238
Latrobe - Gippsland	85+	1	266
Latrobe - Gippsland	85+	2	850
Latrobe - Gippsland	85+	3	1029
Latrobe - Gippsland	85+	4	785
Latrobe - Gippsland	85+	5	384
Latrobe - Gippsland	85+	6	404
Melbourne - Inner	15-19		1047
Melbourne - Inner	15-19	0	11168
Melbourne - Inner	15-19	1	9
Melbourne - Inner	20-24		2796
Melbourne - Inner	20-24	0	27637
Melbourne - Inner	20-24	1	186
Melbourne - Inner	20-24	2	39
Melbourne - Inner	20-24	3	13
Melbourne - Inner	25-29		3715
Melbourne - Inner	25-29	0	40020
Melbourne - Inner	25-29	1	996
Melbourne - Inner	25-29	2	255
Melbourne - Inner	25-29	3	82
Melbourne - Inner	25-29	4	16
Melbourne - Inner	25-29	5	7
Melbourne - Inner	25-29	6	11
Melbourne - Inner	30-34		2881
Melbourne - Inner	30-34	0	31101
Melbourne - Inner	30-34	1	4176
Melbourne - Inner	30-34	2	1550
Melbourne - Inner	30-34	3	283
Melbourne - Inner	30-34	4	66
Melbourne - Inner	30-34	5	27
Melbourne - Inner	30-34	6	22
Melbourne - Inner	35-39		1950
Melbourne - Inner	35-39	0	16339
Melbourne - Inner	35-39	1	5081
Melbourne - Inner	35-39	2	4502
Melbourne - Inner	35-39	3	934
Melbourne - Inner	35-39	4	181
Melbourne - Inner	35-39	5	53
Melbourne - Inner	35-39	6	46
Melbourne - Inner	40-44		1252
Melbourne - Inner	40-44	0	8829
Melbourne - Inner	40-44	1	3562
Melbourne - Inner	40-44	2	5473
Melbourne - Inner	40-44	3	1517
Melbourne - Inner	40-44	4	277
Melbourne - Inner	40-44	5	51
Melbourne - Inner	40-44	6	68
Melbourne - Inner	45-49		1069
Melbourne - Inner	45-49	0	6818
Melbourne - Inner	45-49	1	3170
Melbourne - Inner	45-49	2	5280
Melbourne - Inner	45-49	3	1860
Melbourne - Inner	45-49	4	418
Melbourne - Inner	45-49	5	105
Melbourne - Inner	45-49	6	74
Melbourne - Inner	50-54		1004
Melbourne - Inner	50-54	0	5797
Melbourne - Inner	50-54	1	2878
Melbourne - Inner	50-54	2	5515
Melbourne - Inner	50-54	3	2004
Melbourne - Inner	50-54	4	459
Melbourne - Inner	50-54	5	92
Melbourne - Inner	50-54	6	82
Melbourne - Inner	55-59		871
Melbourne - Inner	55-59	0	4455
Melbourne - Inner	55-59	1	2425
Melbourne - Inner	55-59	2	4802
Melbourne - Inner	55-59	3	2040
Melbourne - Inner	55-59	4	488
Melbourne - Inner	55-59	5	112
Melbourne - Inner	55-59	6	53
Melbourne - Inner	60-64		780
Melbourne - Inner	60-64	0	3776
Melbourne - Inner	60-64	1	2133
Melbourne - Inner	60-64	2	4238
Melbourne - Inner	60-64	3	2089
Melbourne - Inner	60-64	4	602
Melbourne - Inner	60-64	5	138
Melbourne - Inner	60-64	6	100
Melbourne - Inner	65-69		692
Melbourne - Inner	65-69	0	2691
Melbourne - Inner	65-69	1	1673
Melbourne - Inner	65-69	2	3713
Melbourne - Inner	65-69	3	1873
Melbourne - Inner	65-69	4	609
Melbourne - Inner	65-69	5	142
Melbourne - Inner	65-69	6	97
Melbourne - Inner	70-74		644
Melbourne - Inner	70-74	0	1864
Melbourne - Inner	70-74	1	1267
Melbourne - Inner	70-74	2	3470
Melbourne - Inner	70-74	3	1947
Melbourne - Inner	70-74	4	637
Melbourne - Inner	70-74	5	172
Melbourne - Inner	70-74	6	110
Melbourne - Inner	75-79		521
Melbourne - Inner	75-79	0	959
Melbourne - Inner	75-79	1	738
Melbourne - Inner	75-79	2	2384
Melbourne - Inner	75-79	3	1513
Melbourne - Inner	75-79	4	569
Melbourne - Inner	75-79	5	181
Melbourne - Inner	75-79	6	126
Melbourne - Inner	80-84		526
Melbourne - Inner	80-84	0	560
Melbourne - Inner	80-84	1	515
Melbourne - Inner	80-84	2	1674
Melbourne - Inner	80-84	3	1251
Melbourne - Inner	80-84	4	542
Melbourne - Inner	80-84	5	197
Melbourne - Inner	80-84	6	187
Melbourne - Inner	85+		802
Melbourne - Inner	85+	0	522
Melbourne - Inner	85+	1	563
Melbourne - Inner	85+	2	1654
Melbourne - Inner	85+	3	1243
Melbourne - Inner	85+	4	645
Melbourne - Inner	85+	5	300
Melbourne - Inner	85+	6	351
Melbourne - Inner East	15-19		637
Melbourne - Inner East	15-19	0	10960
Melbourne - Inner East	15-19	1	3
Melbourne - Inner East	15-19	2	5
