SA4_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Sydney - Blacktown	PAK	2000	753
Sydney - Blacktown	PAK	2010	1556
Sydney - Blacktown	PAK	2015	1688
Sydney - Blacktown	PAK	2016	422
Sydney - Blacktown	PAK	2017	400
Sydney - Blacktown	PAK	2018	418
Sydney - Blacktown	PAK	2019	316
Sydney - Blacktown	PAK	2020	159
Sydney - Blacktown	PAK	2021	33
Sydney - Blacktown	PHL		395
Sydney - Blacktown	PHL	1960	3
Sydney - Blacktown	PHL	1970	47
Sydney - Blacktown	PHL	1980	867
Sydney - Blacktown	PHL	1990	5800
Sydney - Blacktown	PHL	2000	5630
Sydney - Blacktown	PHL	2010	5779
Sydney - Blacktown	PHL	2015	3308
Sydney - Blacktown	PHL	2016	697
Sydney - Blacktown	PHL	2017	620
Sydney - Blacktown	PHL	2018	804
Sydney - Blacktown	PHL	2019	1018
Sydney - Blacktown	PHL	2020	369
Sydney - Blacktown	PHL	2021	55
Sydney - Blacktown	POL		9
Sydney - Blacktown	POL	1951	80
Sydney - Blacktown	POL	1960	31
Sydney - Blacktown	POL	1970	63
Sydney - Blacktown	POL	1980	79
Sydney - Blacktown	POL	1990	351
Sydney - Blacktown	POL	2000	141
Sydney - Blacktown	POL	2010	77
Sydney - Blacktown	POL	2015	30
Sydney - Blacktown	POL	2016	7
Sydney - Blacktown	POL	2017	3
Sydney - Blacktown	POL	2018	3
Sydney - Blacktown	POL	2019	5
Sydney - Blacktown	SGP	1960	6
Sydney - Blacktown	SGP	1970	10
Sydney - Blacktown	SGP	1980	46
Sydney - Blacktown	SGP	1990	112
Sydney - Blacktown	SGP	2000	85
Sydney - Blacktown	SGP	2010	178
Sydney - Blacktown	SGP	2015	128
Sydney - Blacktown	SGP	2016	45
Sydney - Blacktown	SGP	2017	45
Sydney - Blacktown	SGP	2018	34
Sydney - Blacktown	SGP	2019	29
Sydney - Blacktown	SGP	2020	12
Sydney - Blacktown	SGP	2021	8
Sydney - Blacktown	THA		27
Sydney - Blacktown	THA	1980	13
Sydney - Blacktown	THA	1990	101
Sydney - Blacktown	THA	2000	149
Sydney - Blacktown	THA	2010	305
Sydney - Blacktown	THA	2015	157
Sydney - Blacktown	THA	2016	30
Sydney - Blacktown	THA	2017	31
Sydney - Blacktown	THA	2018	25
Sydney - Blacktown	THA	2019	33
Sydney - Blacktown	THA	2020	7
Sydney - Blacktown	THA	2021	4
Sydney - Blacktown	TWN		15
Sydney - Blacktown	TWN	1980	6
Sydney - Blacktown	TWN	1990	54
Sydney - Blacktown	TWN	2000	101
Sydney - Blacktown	TWN	2010	74
Sydney - Blacktown	TWN	2015	69
Sydney - Blacktown	TWN	2016	11
Sydney - Blacktown	TWN	2017	22
Sydney - Blacktown	TWN	2018	21
Sydney - Blacktown	TWN	2019	39
Sydney - Blacktown	TWN	2020	5
Sydney - Blacktown	USA		25
Sydney - Blacktown	USA	1951	4
Sydney - Blacktown	USA	1960	6
Sydney - Blacktown	USA	1970	17
Sydney - Blacktown	USA	1980	53
Sydney - Blacktown	USA	1990	62
Sydney - Blacktown	USA	2000	118
Sydney - Blacktown	USA	2010	253
Sydney - Blacktown	USA	2015	183
Sydney - Blacktown	USA	2016	40
Sydney - Blacktown	USA	2017	49
Sydney - Blacktown	USA	2018	46
Sydney - Blacktown	USA	2019	53
Sydney - Blacktown	USA	2020	26
Sydney - Blacktown	USA	2021	8
Sydney - Blacktown	VNM		59
Sydney - Blacktown	VNM	1970	3
Sydney - Blacktown	VNM	1980	206
Sydney - Blacktown	VNM	1990	392
Sydney - Blacktown	VNM	2000	197
Sydney - Blacktown	VNM	2010	192
Sydney - Blacktown	VNM	2015	130
Sydney - Blacktown	VNM	2016	26
Sydney - Blacktown	VNM	2017	46
Sydney - Blacktown	VNM	2018	30
Sydney - Blacktown	VNM	2019	31
Sydney - Blacktown	VNM	2020	16
Sydney - Blacktown	VNM	2021	7
Sydney - Blacktown	ZAF		21
Sydney - Blacktown	ZAF	1960	3
Sydney - Blacktown	ZAF	1970	21
Sydney - Blacktown	ZAF	1980	103
Sydney - Blacktown	ZAF	1990	311
Sydney - Blacktown	ZAF	2000	368
Sydney - Blacktown	ZAF	2010	659
Sydney - Blacktown	ZAF	2015	257
Sydney - Blacktown	ZAF	2016	93
Sydney - Blacktown	ZAF	2017	89
Sydney - Blacktown	ZAF	2018	74
Sydney - Blacktown	ZAF	2019	115
Sydney - Blacktown	ZAF	2020	45
Sydney - Blacktown	ZAF	2021	10
Sydney - City and Inner South			586
Sydney - City and Inner South		1951	146
Sydney - City and Inner South		1960	422
Sydney - City and Inner South		1970	1386
Sydney - City and Inner South		1980	2559
Sydney - City and Inner South		1990	2531
Sydney - City and Inner South		2000	3250
Sydney - City and Inner South		2010	3791
Sydney - City and Inner South		2015	4197
Sydney - City and Inner South		2016	1704
Sydney - City and Inner South		2017	2002
Sydney - City and Inner South		2018	2430
Sydney - City and Inner South		2019	3250
Sydney - City and Inner South		2020	1161
Sydney - City and Inner South		2021	240
Sydney - City and Inner South	AFG		4
Sydney - City and Inner South	AFG	1990	12
Sydney - City and Inner South	AFG	2000	25
Sydney - City and Inner South	AFG	2010	18
Sydney - City and Inner South	AFG	2015	15
Sydney - City and Inner South	AFG	2019	3
Sydney - City and Inner South	AFG	2021	28
Sydney - City and Inner South	BGD		22
Sydney - City and Inner South	BGD	1980	10
Sydney - City and Inner South	BGD	1990	98
Sydney - City and Inner South	BGD	2000	302
Sydney - City and Inner South	BGD	2010	362
Sydney - City and Inner South	BGD	2015	198
Sydney - City and Inner South	BGD	2016	61
Sydney - City and Inner South	BGD	2017	69
Sydney - City and Inner South	BGD	2018	72
Sydney - City and Inner South	BGD	2019	66
Sydney - City and Inner South	BGD	2020	48
Sydney - City and Inner South	BGD	2021	14
Sydney - City and Inner South	CAN		22
Sydney - City and Inner South	CAN	1960	10
Sydney - City and Inner South	CAN	1970	43
Sydney - City and Inner South	CAN	1980	97
Sydney - City and Inner South	CAN	1990	104
Sydney - City and Inner South	CAN	2000	149
Sydney - City and Inner South	CAN	2010	279
Sydney - City and Inner South	CAN	2015	275
Sydney - City and Inner South	CAN	2016	72
Sydney - City and Inner South	CAN	2017	59
Sydney - City and Inner South	CAN	2018	107
Sydney - City and Inner South	CAN	2019	133
Sydney - City and Inner South	CAN	2020	97
Sydney - City and Inner South	CAN	2021	21
Sydney - City and Inner South	CHN		467
Sydney - City and Inner South	CHN	1951	16
Sydney - City and Inner South	CHN	1960	58
Sydney - City and Inner South	CHN	1970	71
Sydney - City and Inner South	CHN	1980	206
Sydney - City and Inner South	CHN	1990	1308
Sydney - City and Inner South	CHN	2000	2124
Sydney - City and Inner South	CHN	2010	4553
Sydney - City and Inner South	CHN	2015	4401
Sydney - City and Inner South	CHN	2016	1529
Sydney - City and Inner South	CHN	2017	1809
Sydney - City and Inner South	CHN	2018	1680
Sydney - City and Inner South	CHN	2019	2138
Sydney - City and Inner South	CHN	2020	867
Sydney - City and Inner South	CHN	2021	116
Sydney - City and Inner South	DEU		38
Sydney - City and Inner South	DEU	1951	55
Sydney - City and Inner South	DEU	1960	84
Sydney - City and Inner South	DEU	1970	95
Sydney - City and Inner South	DEU	1980	98
Sydney - City and Inner South	DEU	1990	116
Sydney - City and Inner South	DEU	2000	160
Sydney - City and Inner South	DEU	2010	361
Sydney - City and Inner South	DEU	2015	237
Sydney - City and Inner South	DEU	2016	73
Sydney - City and Inner South	DEU	2017	72
Sydney - City and Inner South	DEU	2018	75
Sydney - City and Inner South	DEU	2019	108
Sydney - City and Inner South	DEU	2020	53
Sydney - City and Inner South	DEU	2021	13
Sydney - City and Inner South	EGY		23
Sydney - City and Inner South	EGY	1951	20
Sydney - City and Inner South	EGY	1960	68
Sydney - City and Inner South	EGY	1970	184
Sydney - City and Inner South	EGY	1980	81
Sydney - City and Inner South	EGY	1990	75
Sydney - City and Inner South	EGY	2000	36
Sydney - City and Inner South	EGY	2010	48
Sydney - City and Inner South	EGY	2015	28
Sydney - City and Inner South	EGY	2016	8
Sydney - City and Inner South	EGY	2017	19
Sydney - City and Inner South	EGY	2018	7
Sydney - City and Inner South	EGY	2019	14
Sydney - City and Inner South	EGY	2020	7
Sydney - City and Inner South	EGY	2021	4
Sydney - City and Inner South	FJI		24
Sydney - City and Inner South	FJI	1951	5
Sydney - City and Inner South	FJI	1960	9
Sydney - City and Inner South	FJI	1970	17
Sydney - City and Inner South	FJI	1980	132
Sydney - City and Inner South	FJI	1990	300
Sydney - City and Inner South	FJI	2000	154
Sydney - City and Inner South	FJI	2010	127
Sydney - City and Inner South	FJI	2015	53
Sydney - City and Inner South	FJI	2016	8
Sydney - City and Inner South	FJI	2017	8
Sydney - City and Inner South	FJI	2018	13
Sydney - City and Inner South	FJI	2019	14
Sydney - City and Inner South	FJI	2020	13
Sydney - City and Inner South	FJI	2021	5
Sydney - City and Inner South	GBR		272
Sydney - City and Inner South	GBR	1951	105
Sydney - City and Inner South	GBR	1960	394
Sydney - City and Inner South	GBR	1970	1226
Sydney - City and Inner South	GBR	1980	1210
Sydney - City and Inner South	GBR	1990	1516
Sydney - City and Inner South	GBR	2000	1922
Sydney - City and Inner South	GBR	2010	3287
Sydney - City and Inner South	GBR	2015	2923
Sydney - City and Inner South	GBR	2016	800
Sydney - City and Inner South	GBR	2017	784
Sydney - City and Inner South	GBR	2018	894
Sydney - City and Inner South	GBR	2019	1053
Sydney - City and Inner South	GBR	2020	375
Sydney - City and Inner South	GBR	2021	138
Sydney - City and Inner South	GRC		131
Sydney - City and Inner South	GRC	1951	23
Sydney - City and Inner South	GRC	1960	528
Sydney - City and Inner South	GRC	1970	1532
Sydney - City and Inner South	GRC	1980	294
Sydney - City and Inner South	GRC	1990	89
Sydney - City and Inner South	GRC	2000	40
Sydney - City and Inner South	GRC	2010	37
Sydney - City and Inner South	GRC	2015	92
Sydney - City and Inner South	GRC	2016	15
Sydney - City and Inner South	GRC	2017	9
Sydney - City and Inner South	GRC	2018	17
Sydney - City and Inner South	GRC	2019	12
Sydney - City and Inner South	GRC	2020	9
Sydney - City and Inner South	HKG		63
Sydney - City and Inner South	HKG	1951	5
Sydney - City and Inner South	HKG	1960	21
Sydney - City and Inner South	HKG	1970	69
Sydney - City and Inner South	HKG	1980	276
Sydney - City and Inner South	HKG	1990	649
Sydney - City and Inner South	HKG	2000	637
Sydney - City and Inner South	HKG	2010	474
Sydney - City and Inner South	HKG	2015	413
Sydney - City and Inner South	HKG	2016	138
Sydney - City and Inner South	HKG	2017	171
Sydney - City and Inner South	HKG	2018	133
Sydney - City and Inner South	HKG	2019	156
Sydney - City and Inner South	HKG	2020	149
Sydney - City and Inner South	HKG	2021	60
Sydney - City and Inner South	HRV		17
Sydney - City and Inner South	HRV	1951	3
Sydney - City and Inner South	HRV	1960	38
Sydney - City and Inner South	HRV	1970	184
Sydney - City and Inner South	HRV	1980	54
Sydney - City and Inner South	HRV	1990	35
Sydney - City and Inner South	HRV	2000	70
Sydney - City and Inner South	HRV	2010	24
Sydney - City and Inner South	HRV	2015	27
Sydney - City and Inner South	HRV	2017	7
Sydney - City and Inner South	HRV	2018	3
Sydney - City and Inner South	HRV	2019	4
Sydney - City and Inner South	IDN		244
Sydney - City and Inner South	IDN	1960	7
Sydney - City and Inner South	IDN	1970	20
Sydney - City and Inner South	IDN	1980	176
Sydney - City and Inner South	IDN	1990	415
Sydney - City and Inner South	IDN	2000	1105
Sydney - City and Inner South	IDN	2010	1625
Sydney - City and Inner South	IDN	2015	2015
Sydney - City and Inner South	IDN	2016	631
Sydney - City and Inner South	IDN	2017	723
Sydney - City and Inner South	IDN	2018	826
Sydney - City and Inner South	IDN	2019	1047
Sydney - City and Inner South	IDN	2020	362
Sydney - City and Inner South	IDN	2021	20
Sydney - City and Inner South	IND		95
Sydney - City and Inner South	IND	1951	10
Sydney - City and Inner South	IND	1960	5
Sydney - City and Inner South	IND	1970	70
Sydney - City and Inner South	IND	1980	101
Sydney - City and Inner South	IND	1990	230
Sydney - City and Inner South	IND	2000	449
Sydney - City and Inner South	IND	2010	855
Sydney - City and Inner South	IND	2015	803
Sydney - City and Inner South	IND	2016	376
Sydney - City and Inner South	IND	2017	476
Sydney - City and Inner South	IND	2018	629
Sydney - City and Inner South	IND	2019	870
Sydney - City and Inner South	IND	2020	341
Sydney - City and Inner South	IND	2021	77
Sydney - City and Inner South	IRL		33
Sydney - City and Inner South	IRL	1960	13
Sydney - City and Inner South	IRL	1970	68
Sydney - City and Inner South	IRL	1980	70
Sydney - City and Inner South	IRL	1990	239
Sydney - City and Inner South	IRL	2000	225
Sydney - City and Inner South	IRL	2010	821
Sydney - City and Inner South	IRL	2015	976
Sydney - City and Inner South	IRL	2016	213
Sydney - City and Inner South	IRL	2017	326
Sydney - City and Inner South	IRL	2018	365
Sydney - City and Inner South	IRL	2019	484
Sydney - City and Inner South	IRL	2020	171
Sydney - City and Inner South	IRL	2021	15
Sydney - City and Inner South	IRN		16
Sydney - City and Inner South	IRN	1970	9
Sydney - City and Inner South	IRN	1980	32
Sydney - City and Inner South	IRN	1990	135
Sydney - City and Inner South	IRN	2000	133
Sydney - City and Inner South	IRN	2010	230
Sydney - City and Inner South	IRN	2015	318
Sydney - City and Inner South	IRN	2016	68
Sydney - City and Inner South	IRN	2017	66
Sydney - City and Inner South	IRN	2018	69
Sydney - City and Inner South	IRN	2019	84
Sydney - City and Inner South	IRN	2020	37
Sydney - City and Inner South	IRN	2021	9
Sydney - City and Inner South	IRQ		5
Sydney - City and Inner South	IRQ	1970	16
Sydney - City and Inner South	IRQ	1980	19
Sydney - City and Inner South	IRQ	1990	32
Sydney - City and Inner South	IRQ	2000	198
Sydney - City and Inner South	IRQ	2010	113
Sydney - City and Inner South	IRQ	2015	86
Sydney - City and Inner South	IRQ	2016	23
Sydney - City and Inner South	IRQ	2017	12
Sydney - City and Inner South	IRQ	2018	19
Sydney - City and Inner South	IRQ	2019	7
Sydney - City and Inner South	IRQ	2020	4
Sydney - City and Inner South	ITA		82
Sydney - City and Inner South	ITA	1951	25
Sydney - City and Inner South	ITA	1960	250
Sydney - City and Inner South	ITA	1970	343
Sydney - City and Inner South	ITA	1980	139
Sydney - City and Inner South	ITA	1990	77
Sydney - City and Inner South	ITA	2000	92
Sydney - City and Inner South	ITA	2010	247
Sydney - City and Inner South	ITA	2015	632
Sydney - City and Inner South	ITA	2016	140
Sydney - City and Inner South	ITA	2017	150
Sydney - City and Inner South	ITA	2018	148
Sydney - City and Inner South	ITA	2019	190
Sydney - City and Inner South	ITA	2020	71
Sydney - City and Inner South	ITA	2021	11
Sydney - City and Inner South	JPN		46
Sydney - City and Inner South	JPN	1960	5
Sydney - City and Inner South	JPN	1970	15
Sydney - City and Inner South	JPN	1980	39
Sydney - City and Inner South	JPN	1990	150
Sydney - City and Inner South	JPN	2000	351
Sydney - City and Inner South	JPN	2010	456
Sydney - City and Inner South	JPN	2015	299
Sydney - City and Inner South	JPN	2016	87
Sydney - City and Inner South	JPN	2017	104
Sydney - City and Inner South	JPN	2018	131
Sydney - City and Inner South	JPN	2019	179
Sydney - City and Inner South	JPN	2020	77
Sydney - City and Inner South	JPN	2021	39
Sydney - City and Inner South	KOR		87
Sydney - City and Inner South	KOR	1970	4
Sydney - City and Inner South	KOR	1980	85
Sydney - City and Inner South	KOR	1990	270
Sydney - City and Inner South	KOR	2000	342
Sydney - City and Inner South	KOR	2010	700
Sydney - City and Inner South	KOR	2015	471
Sydney - City and Inner South	KOR	2016	165
Sydney - City and Inner South	KOR	2017	127
Sydney - City and Inner South	KOR	2018	176
Sydney - City and Inner South	KOR	2019	253
Sydney - City and Inner South	KOR	2020	88
Sydney - City and Inner South	KOR	2021	16
Sydney - City and Inner South	LBN		61
Sydney - City and Inner South	LBN	1951	7
Sydney - City and Inner South	LBN	1960	51
Sydney - City and Inner South	LBN	1970	263
Sydney - City and Inner South	LBN	1980	281
Sydney - City and Inner South	LBN	1990	147
Sydney - City and Inner South	LBN	2000	78
Sydney - City and Inner South	LBN	2010	74
Sydney - City and Inner South	LBN	2015	54
Sydney - City and Inner South	LBN	2016	18
Sydney - City and Inner South	LBN	2017	7
Sydney - City and Inner South	LBN	2018	9
Sydney - City and Inner South	LBN	2019	5
Sydney - City and Inner South	LBN	2020	15
Sydney - City and Inner South	LBN	2021	6
Sydney - City and Inner South	LKA		16
Sydney - City and Inner South	LKA	1970	28
Sydney - City and Inner South	LKA	1980	48
Sydney - City and Inner South	LKA	1990	145
Sydney - City and Inner South	LKA	2000	162
Sydney - City and Inner South	LKA	2010	168
Sydney - City and Inner South	LKA	2015	83
Sydney - City and Inner South	LKA	2016	15
Sydney - City and Inner South	LKA	2017	22
Sydney - City and Inner South	LKA	2018	26
Sydney - City and Inner South	LKA	2019	32
Sydney - City and Inner South	LKA	2020	17
Sydney - City and Inner South	LKA	2021	6
Sydney - City and Inner South	MKD		12
Sydney - City and Inner South	MKD	1960	8
Sydney - City and Inner South	MKD	1970	137
Sydney - City and Inner South	MKD	1980	128
Sydney - City and Inner South	MKD	1990	48
Sydney - City and Inner South	MKD	2000	39
Sydney - City and Inner South	MKD	2010	33
Sydney - City and Inner South	MKD	2015	12
Sydney - City and Inner South	MKD	2016	6
Sydney - City and Inner South	MKD	2017	8
Sydney - City and Inner South	MKD	2018	5
Sydney - City and Inner South	MKD	2019	13
Sydney - City and Inner South	MYS		77
Sydney - City and Inner South	MYS	1960	15
Sydney - City and Inner South	MYS	1970	90
Sydney - City and Inner South	MYS	1980	254
Sydney - City and Inner South	MYS	1990	664
Sydney - City and Inner South	MYS	2000	382
Sydney - City and Inner South	MYS	2010	775
Sydney - City and Inner South	MYS	2015	472
Sydney - City and Inner South	MYS	2016	187
Sydney - City and Inner South	MYS	2017	246
Sydney - City and Inner South	MYS	2018	253
Sydney - City and Inner South	MYS	2019	213
Sydney - City and Inner South	MYS	2020	98
Sydney - City and Inner South	MYS	2021	27
Sydney - City and Inner South	NLD		5
Sydney - City and Inner South	NLD	1951	11
Sydney - City and Inner South	NLD	1960	45
Sydney - City and Inner South	NLD	1970	32
Sydney - City and Inner South	NLD	1980	30
Sydney - City and Inner South	NLD	1990	34
Sydney - City and Inner South	NLD	2000	60
Sydney - City and Inner South	NLD	2010	117
Sydney - City and Inner South	NLD	2015	119
Sydney - City and Inner South	NLD	2016	32
Sydney - City and Inner South	NLD	2017	37
Sydney - City and Inner South	NLD	2018	43
Sydney - City and Inner South	NLD	2019	45
Sydney - City and Inner South	NLD	2020	21
Sydney - City and Inner South	NLD	2021	7
Sydney - City and Inner South	NPL		26
Sydney - City and Inner South	NPL	1990	6
Sydney - City and Inner South	NPL	2000	43
Sydney - City and Inner South	NPL	2010	170
Sydney - City and Inner South	NPL	2015	88
Sydney - City and Inner South	NPL	2016	45
Sydney - City and Inner South	NPL	2017	104
Sydney - City and Inner South	NPL	2018	183
Sydney - City and Inner South	NPL	2019	116
Sydney - City and Inner South	NPL	2020	31
Sydney - City and Inner South	NPL	2021	4
Sydney - City and Inner South	NZL		177
Sydney - City and Inner South	NZL	1951	18
Sydney - City and Inner South	NZL	1960	42
Sydney - City and Inner South	NZL	1970	290
Sydney - City and Inner South	NZL	1980	782
Sydney - City and Inner South	NZL	1990	1250
Sydney - City and Inner South	NZL	2000	1446
Sydney - City and Inner South	NZL	2010	1597
Sydney - City and Inner South	NZL	2015	981
Sydney - City and Inner South	NZL	2016	209
Sydney - City and Inner South	NZL	2017	200
Sydney - City and Inner South	NZL	2018	269
Sydney - City and Inner South	NZL	2019	313
Sydney - City and Inner South	NZL	2020	192
Sydney - City and Inner South	NZL	2021	247
Sydney - City and Inner South	PAK		14
Sydney - City and Inner South	PAK	1970	4
Sydney - City and Inner South	PAK	1980	9
Sydney - City and Inner South	PAK	1990	46
Sydney - City and Inner South	PAK	2000	45
Sydney - City and Inner South	PAK	2010	77
Sydney - City and Inner South	PAK	2015	135
Sydney - City and Inner South	PAK	2016	34
Sydney - City and Inner South	PAK	2017	53
Sydney - City and Inner South	PAK	2018	50
Sydney - City and Inner South	PAK	2019	77
Sydney - City and Inner South	PAK	2020	33
Sydney - City and Inner South	PAK	2021	11
Sydney - City and Inner South	PHL		85
Sydney - City and Inner South	PHL	1970	21
Sydney - City and Inner South	PHL	1980	218
Sydney - City and Inner South	PHL	1990	859
Sydney - City and Inner South	PHL	2000	713
Sydney - City and Inner South	PHL	2010	683
Sydney - City and Inner South	PHL	2015	614
Sydney - City and Inner South	PHL	2016	195
Sydney - City and Inner South	PHL	2017	194
Sydney - City and Inner South	PHL	2018	218
Sydney - City and Inner South	PHL	2019	337
Sydney - City and Inner South	PHL	2020	103
Sydney - City and Inner South	PHL	2021	26
Sydney - City and Inner South	POL		23
Sydney - City and Inner South	POL	1951	8
Sydney - City and Inner South	POL	1960	25
Sydney - City and Inner South	POL	1970	20
Sydney - City and Inner South	POL	1980	66
Sydney - City and Inner South	POL	1990	237
Sydney - City and Inner South	POL	2000	75
Sydney - City and Inner South	POL	2010	139
Sydney - City and Inner South	POL	2015	146
Sydney - City and Inner South	POL	2016	32
Sydney - City and Inner South	POL	2017	49
Sydney - City and Inner South	POL	2018	51
Sydney - City and Inner South	POL	2019	69
Sydney - City and Inner South	POL	2020	22
Sydney - City and Inner South	POL	2021	10
Sydney - City and Inner South	SGP		34
Sydney - City and Inner South	SGP	1951	3
Sydney - City and Inner South	SGP	1960	12
Sydney - City and Inner South	SGP	1970	33
Sydney - City and Inner South	SGP	1980	106
Sydney - City and Inner South	SGP	1990	178
Sydney - City and Inner South	SGP	2000	241
Sydney - City and Inner South	SGP	2010	360
Sydney - City and Inner South	SGP	2015	192
Sydney - City and Inner South	SGP	2016	54
Sydney - City and Inner South	SGP	2017	63
Sydney - City and Inner South	SGP	2018	83
Sydney - City and Inner South	SGP	2019	70
Sydney - City and Inner South	SGP	2020	67
Sydney - City and Inner South	SGP	2021	26
Sydney - City and Inner South	THA		229
Sydney - City and Inner South	THA	1970	10
Sydney - City and Inner South	THA	1980	40
Sydney - City and Inner South	THA	1990	256
Sydney - City and Inner South	THA	2000	464
Sydney - City and Inner South	THA	2010	1942
Sydney - City and Inner South	THA	2015	2018
Sydney - City and Inner South	THA	2016	736
Sydney - City and Inner South	THA	2017	516
Sydney - City and Inner South	THA	2018	451
Sydney - City and Inner South	THA	2019	581
Sydney - City and Inner South	THA	2020	155
Sydney - City and Inner South	THA	2021	25
Sydney - City and Inner South	TWN		36
Sydney - City and Inner South	TWN	1970	3
Sydney - City and Inner South	TWN	1980	23
Sydney - City and Inner South	TWN	1990	173
Sydney - City and Inner South	TWN	2000	209
Sydney - City and Inner South	TWN	2010	291
Sydney - City and Inner South	TWN	2015	305
Sydney - City and Inner South	TWN	2016	89
Sydney - City and Inner South	TWN	2017	93
Sydney - City and Inner South	TWN	2018	116
Sydney - City and Inner South	TWN	2019	154
Sydney - City and Inner South	TWN	2020	55
Sydney - City and Inner South	TWN	2021	11
