CED_NAME16	Age	HoursHousekeeping	Sex	adults
Casey	65-74	15-29	F	2065
Casey	65-74	15-29	M	1156
Casey	65-74	30+	F	1674
Casey	65-74	30+	M	648
Casey	75-84		F	255
Casey	75-84		M	275
Casey	75-84	0	F	1399
Casey	75-84	0	M	1308
Casey	75-84	<5	F	392
Casey	75-84	<5	M	614
Casey	75-84	5-14	F	867
Casey	75-84	5-14	M	1056
Casey	75-84	15-29	F	759
Casey	75-84	15-29	M	554
Casey	75-84	30+	F	783
Casey	75-84	30+	M	366
Casey	85+		F	128
Casey	85+		M	80
Casey	85+	0	F	834
Casey	85+	0	M	505
Casey	85+	<5	F	192
Casey	85+	<5	M	153
Casey	85+	5-14	F	242
Casey	85+	5-14	M	196
Casey	85+	15-29	F	117
Casey	85+	15-29	M	83
Casey	85+	30+	F	88
Casey	85+	30+	M	85
Chisholm	15-19		F	197
Chisholm	15-19		M	217
Chisholm	15-19	0	F	1950
Chisholm	15-19	0	M	2379
Chisholm	15-19	<5	F	2689
Chisholm	15-19	<5	M	2592
Chisholm	15-19	5-14	F	651
Chisholm	15-19	5-14	M	517
Chisholm	15-19	15-29	F	56
Chisholm	15-19	15-29	M	32
Chisholm	15-19	30+	F	23
Chisholm	15-19	30+	M	17
Chisholm	20-24		F	413
Chisholm	20-24		M	538
Chisholm	20-24	0	F	2269
Chisholm	20-24	0	M	3425
Chisholm	20-24	<5	F	2595
Chisholm	20-24	<5	M	2789
Chisholm	20-24	5-14	F	1603
Chisholm	20-24	5-14	M	1294
Chisholm	20-24	15-29	F	203
Chisholm	20-24	15-29	M	184
Chisholm	20-24	30+	F	94
Chisholm	20-24	30+	M	73
Chisholm	25-34		F	719
Chisholm	25-34		M	985
Chisholm	25-34	0	F	3706
Chisholm	25-34	0	M	5229
Chisholm	25-34	<5	F	2459
Chisholm	25-34	<5	M	3527
Chisholm	25-34	5-14	F	3424
Chisholm	25-34	5-14	M	3155
Chisholm	25-34	15-29	F	1104
Chisholm	25-34	15-29	M	593
Chisholm	25-34	30+	F	907
Chisholm	25-34	30+	M	252
Chisholm	35-44		F	484
Chisholm	35-44		M	575
Chisholm	35-44	0	F	2598
Chisholm	35-44	0	M	3209
Chisholm	35-44	<5	F	1157
Chisholm	35-44	<5	M	2506
Chisholm	35-44	5-14	F	3381
Chisholm	35-44	5-14	M	3777
Chisholm	35-44	15-29	F	2620
Chisholm	35-44	15-29	M	1217
Chisholm	35-44	30+	F	2275
Chisholm	35-44	30+	M	461
Chisholm	45-54		F	426
Chisholm	45-54		M	433
Chisholm	45-54	0	F	2018
Chisholm	45-54	0	M	2318
Chisholm	45-54	<5	F	1095
Chisholm	45-54	<5	M	2729
Chisholm	45-54	5-14	F	3861
Chisholm	45-54	5-14	M	4044
Chisholm	45-54	15-29	F	2912
Chisholm	45-54	15-29	M	1193
Chisholm	45-54	30+	F	1980
Chisholm	45-54	30+	M	423
Chisholm	55-64		F	352
Chisholm	55-64		M	312
Chisholm	55-64	0	F	1860
Chisholm	55-64	0	M	2175
Chisholm	55-64	<5	F	909
Chisholm	55-64	<5	M	2176
Chisholm	55-64	5-14	F	3225
Chisholm	55-64	5-14	M	3416
Chisholm	55-64	15-29	F	2347
Chisholm	55-64	15-29	M	1010
Chisholm	55-64	30+	F	1650
Chisholm	55-64	30+	M	424
Chisholm	65-74		F	333
Chisholm	65-74		M	279
Chisholm	65-74	0	F	2172
Chisholm	65-74	0	M	2051
Chisholm	65-74	<5	F	693
Chisholm	65-74	<5	M	1339
Chisholm	65-74	5-14	F	2189
Chisholm	65-74	5-14	M	2348
Chisholm	65-74	15-29	F	1955
Chisholm	65-74	15-29	M	1026
Chisholm	65-74	30+	F	1511
Chisholm	65-74	30+	M	403
Chisholm	75-84		F	376
Chisholm	75-84		M	288
Chisholm	75-84	0	F	2241
Chisholm	75-84	0	M	1822
Chisholm	75-84	<5	F	674
Chisholm	75-84	<5	M	941
Chisholm	75-84	5-14	F	1415
Chisholm	75-84	5-14	M	1413
Chisholm	75-84	15-29	F	1264
Chisholm	75-84	15-29	M	727
Chisholm	75-84	30+	F	1037
Chisholm	75-84	30+	M	315
Chisholm	85+		F	391
Chisholm	85+		M	233
Chisholm	85+	0	F	1881
Chisholm	85+	0	M	1227
Chisholm	85+	<5	F	419
Chisholm	85+	<5	M	355
Chisholm	85+	5-14	F	569
Chisholm	85+	5-14	M	434
Chisholm	85+	15-29	F	322
Chisholm	85+	15-29	M	208
Chisholm	85+	30+	F	238
Chisholm	85+	30+	M	117
Cooper	15-19		F	182
Cooper	15-19		M	151
Cooper	15-19	0	F	1158
Cooper	15-19	0	M	1475
Cooper	15-19	<5	F	1735
Cooper	15-19	<5	M	1655
Cooper	15-19	5-14	F	405
Cooper	15-19	5-14	M	242
Cooper	15-19	15-29	F	36
Cooper	15-19	15-29	M	14
Cooper	15-19	30+	F	10
Cooper	15-19	30+	M	8
Cooper	20-24		F	242
Cooper	20-24		M	335
Cooper	20-24	0	F	1292
Cooper	20-24	0	M	1996
Cooper	20-24	<5	F	1732
Cooper	20-24	<5	M	1645
Cooper	20-24	5-14	F	1305
Cooper	20-24	5-14	M	852
Cooper	20-24	15-29	F	196
Cooper	20-24	15-29	M	106
Cooper	20-24	30+	F	93
Cooper	20-24	30+	M	52
Cooper	25-34		F	715
Cooper	25-34		M	826
Cooper	25-34	0	F	2602
Cooper	25-34	0	M	3820
Cooper	25-34	<5	F	3713
Cooper	25-34	<5	M	4307
Cooper	25-34	5-14	F	5914
Cooper	25-34	5-14	M	4612
Cooper	25-34	15-29	F	1392
Cooper	25-34	15-29	M	717
Cooper	25-34	30+	F	972
Cooper	25-34	30+	M	231
Cooper	35-44		F	535
Cooper	35-44		M	628
Cooper	35-44	0	F	1503
Cooper	35-44	0	M	2254
Cooper	35-44	<5	F	1796
Cooper	35-44	<5	M	2957
Cooper	35-44	5-14	F	4620
Cooper	35-44	5-14	M	4766
Cooper	35-44	15-29	F	2479
Cooper	35-44	15-29	M	1325
Cooper	35-44	30+	F	1992
Cooper	35-44	30+	M	453
Cooper	45-54		F	429
Cooper	45-54		M	481
Cooper	45-54	0	F	1511
Cooper	45-54	0	M	2200
Cooper	45-54	<5	F	1245
Cooper	45-54	<5	M	2496
Cooper	45-54	5-14	F	3910
Cooper	45-54	5-14	M	3931
Cooper	45-54	15-29	F	2451
Cooper	45-54	15-29	M	1034
Cooper	45-54	30+	F	1473
Cooper	45-54	30+	M	366
Cooper	55-64		F	345
Cooper	55-64		M	381
Cooper	55-64	0	F	1690
Cooper	55-64	0	M	2143
Cooper	55-64	<5	F	978
Cooper	55-64	<5	M	1694
Cooper	55-64	5-14	F	2776
Cooper	55-64	5-14	M	2498
Cooper	55-64	15-29	F	1579
Cooper	55-64	15-29	M	759
Cooper	55-64	30+	F	1050
Cooper	55-64	30+	M	301
Cooper	65-74		F	362
Cooper	65-74		M	324
Cooper	65-74	0	F	1640
Cooper	65-74	0	M	1754
Cooper	65-74	<5	F	539
Cooper	65-74	<5	M	890
Cooper	65-74	5-14	F	1461
Cooper	65-74	5-14	M	1435
Cooper	65-74	15-29	F	1080
Cooper	65-74	15-29	M	515
Cooper	65-74	30+	F	876
Cooper	65-74	30+	M	248
Cooper	75-84		F	341
Cooper	75-84		M	275
Cooper	75-84	0	F	1567
Cooper	75-84	0	M	1405
Cooper	75-84	<5	F	371
Cooper	75-84	<5	M	508
Cooper	75-84	5-14	F	889
Cooper	75-84	5-14	M	665
Cooper	75-84	15-29	F	622
Cooper	75-84	15-29	M	301
Cooper	75-84	30+	F	517
Cooper	75-84	30+	M	188
Cooper	85+		F	382
Cooper	85+		M	220
Cooper	85+	0	F	1159
Cooper	85+	0	M	746
Cooper	85+	<5	F	293
Cooper	85+	<5	M	239
Cooper	85+	5-14	F	364
Cooper	85+	5-14	M	224
Cooper	85+	15-29	F	181
Cooper	85+	15-29	M	111
Cooper	85+	30+	F	120
Cooper	85+	30+	M	45
Corangamite	15-19		F	230
Corangamite	15-19		M	209
Corangamite	15-19	0	F	1338
Corangamite	15-19	0	M	1701
Corangamite	15-19	<5	F	2146
Corangamite	15-19	<5	M	2067
Corangamite	15-19	5-14	F	427
Corangamite	15-19	5-14	M	271
Corangamite	15-19	15-29	F	43
Corangamite	15-19	15-29	M	30
Corangamite	15-19	30+	F	9
Corangamite	15-19	30+	M	10
Corangamite	20-24		F	212
Corangamite	20-24		M	243
Corangamite	20-24	0	F	981
Corangamite	20-24	0	M	1653
Corangamite	20-24	<5	F	1598
Corangamite	20-24	<5	M	1640
Corangamite	20-24	5-14	F	1094
Corangamite	20-24	5-14	M	698
Corangamite	20-24	15-29	F	171
Corangamite	20-24	15-29	M	97
Corangamite	20-24	30+	F	93
Corangamite	20-24	30+	M	32
Corangamite	25-34		F	376
Corangamite	25-34		M	435
Corangamite	25-34	0	F	1324
Corangamite	25-34	0	M	2173
Corangamite	25-34	<5	F	1612
Corangamite	25-34	<5	M	2725
Corangamite	25-34	5-14	F	3251
Corangamite	25-34	5-14	M	2861
Corangamite	25-34	15-29	F	1419
Corangamite	25-34	15-29	M	566
Corangamite	25-34	30+	F	1359
Corangamite	25-34	30+	M	226
Corangamite	35-44		F	415
Corangamite	35-44		M	399
Corangamite	35-44	0	F	849
Corangamite	35-44	0	M	1349
Corangamite	35-44	<5	F	916
Corangamite	35-44	<5	M	2427
Corangamite	35-44	5-14	F	3425
Corangamite	35-44	5-14	M	3752
Corangamite	35-44	15-29	F	2537
Corangamite	35-44	15-29	M	1143
Corangamite	35-44	30+	F	2311
Corangamite	35-44	30+	M	391
Corangamite	45-54		F	349
Corangamite	45-54		M	417
Corangamite	45-54	0	F	884
Corangamite	45-54	0	M	1403
Corangamite	45-54	<5	F	966
Corangamite	45-54	<5	M	2285
Corangamite	45-54	5-14	F	3773
Corangamite	45-54	5-14	M	3544
Corangamite	45-54	15-29	F	2277
Corangamite	45-54	15-29	M	901
Corangamite	45-54	30+	F	1390
Corangamite	45-54	30+	M	338
Corangamite	55-64		F	402
Corangamite	55-64		M	396
Corangamite	55-64	0	F	1371
Corangamite	55-64	0	M	1522
Corangamite	55-64	<5	F	1049
Corangamite	55-64	<5	M	2030
Corangamite	55-64	5-14	F	3364
Corangamite	55-64	5-14	M	3022
Corangamite	55-64	15-29	F	2198
Corangamite	55-64	15-29	M	967
Corangamite	55-64	30+	F	1338
Corangamite	55-64	30+	M	367
Corangamite	65-74		F	506
Corangamite	65-74		M	476
Corangamite	65-74	0	F	1925
Corangamite	65-74	0	M	2038
Corangamite	65-74	<5	F	622
Corangamite	65-74	<5	M	1570
Corangamite	65-74	5-14	F	2501
Corangamite	65-74	5-14	M	2768
Corangamite	65-74	15-29	F	2306
Corangamite	65-74	15-29	M	1269
Corangamite	65-74	30+	F	1752
Corangamite	65-74	30+	M	633
Corangamite	75-84		F	467
Corangamite	75-84		M	370
Corangamite	75-84	0	F	1593
Corangamite	75-84	0	M	1415
Corangamite	75-84	<5	F	375
Corangamite	75-84	<5	M	651
Corangamite	75-84	5-14	F	911
Corangamite	75-84	5-14	M	1191
Corangamite	75-84	15-29	F	936
Corangamite	75-84	15-29	M	650
Corangamite	75-84	30+	F	895
Corangamite	75-84	30+	M	360
Corangamite	85+		F	377
Corangamite	85+		M	207
Corangamite	85+	0	F	1230
Corangamite	85+	0	M	684
Corangamite	85+	<5	F	204
Corangamite	85+	<5	M	151
Corangamite	85+	5-14	F	253
Corangamite	85+	5-14	M	197
Corangamite	85+	15-29	F	161
Corangamite	85+	15-29	M	146
Corangamite	85+	30+	F	146
Corangamite	85+	30+	M	97
Corio	15-19		F	240
Corio	15-19		M	274
Corio	15-19	0	F	1610
Corio	15-19	0	M	2062
Corio	15-19	<5	F	1980
Corio	15-19	<5	M	2010
Corio	15-19	5-14	F	486
Corio	15-19	5-14	M	300
Corio	15-19	15-29	F	44
Corio	15-19	15-29	M	22
Corio	15-19	30+	F	18
Corio	15-19	30+	M	13
Corio	20-24		F	280
Corio	20-24		M	425
Corio	20-24	0	F	1375
Corio	20-24	0	M	2060
Corio	20-24	<5	F	1610
Corio	20-24	<5	M	1776
Corio	20-24	5-14	F	1387
Corio	20-24	5-14	M	856
Corio	20-24	15-29	F	291
Corio	20-24	15-29	M	127
Corio	20-24	30+	F	155
Corio	20-24	30+	M	46
Corio	25-34		F	652
Corio	25-34		M	1159
Corio	25-34	0	F	2141
Corio	25-34	0	M	3390
Corio	25-34	<5	F	2045
Corio	25-34	<5	M	3223
Corio	25-34	5-14	F	3921
Corio	25-34	5-14	M	3422
Corio	25-34	15-29	F	1506
Corio	25-34	15-29	M	628
Corio	25-34	30+	F	1450
Corio	25-34	30+	M	248
Corio	35-44		F	558
Corio	35-44		M	917
Corio	35-44	0	F	1288
Corio	35-44	0	M	1943
Corio	35-44	<5	F	1053
Corio	35-44	<5	M	2429
Corio	35-44	5-14	F	3231
Corio	35-44	5-14	M	3447
Corio	35-44	15-29	F	2278
Corio	35-44	15-29	M	919
Corio	35-44	30+	F	2069
Corio	35-44	30+	M	380
Corio	45-54		F	484
Corio	45-54		M	684
Corio	45-54	0	F	1449
Corio	45-54	0	M	2066
Corio	45-54	<5	F	1062
Corio	45-54	<5	M	2392
Corio	45-54	5-14	F	3609
Corio	45-54	5-14	M	3357
Corio	45-54	15-29	F	2214
Corio	45-54	15-29	M	881
Corio	45-54	30+	F	1546
Corio	45-54	30+	M	375
Corio	55-64		F	404
Corio	55-64		M	521
Corio	55-64	0	F	1919
Corio	55-64	0	M	2466
Corio	55-64	<5	F	1016
Corio	55-64	<5	M	2056
Corio	55-64	5-14	F	3139
Corio	55-64	5-14	M	2868
Corio	55-64	15-29	F	2075
Corio	55-64	15-29	M	848
Corio	55-64	30+	F	1305
Corio	55-64	30+	M	375
Corio	65-74		F	474
Corio	65-74		M	407
Corio	65-74	0	F	2297
Corio	65-74	0	M	2336
Corio	65-74	<5	F	619
Corio	65-74	<5	M	1255
Corio	65-74	5-14	F	1893
Corio	65-74	5-14	M	2065
Corio	65-74	15-29	F	1759
Corio	65-74	15-29	M	904
Corio	65-74	30+	F	1447
Corio	65-74	30+	M	453
Corio	75-84		F	410
Corio	75-84		M	304
Corio	75-84	0	F	1759
Corio	75-84	0	M	1424
Corio	75-84	<5	F	425
Corio	75-84	<5	M	577
Corio	75-84	5-14	F	905
Corio	75-84	5-14	M	953
Corio	75-84	15-29	F	806
Corio	75-84	15-29	M	469
Corio	75-84	30+	F	784
Corio	75-84	30+	M	302
Corio	85+		F	292
Corio	85+		M	159
Corio	85+	0	F	1155
Corio	85+	0	M	670
Corio	85+	<5	F	237
Corio	85+	<5	M	197
Corio	85+	5-14	F	333
Corio	85+	5-14	M	207
Corio	85+	15-29	F	175
Corio	85+	15-29	M	112
Corio	85+	30+	F	139
Corio	85+	30+	M	99
Deakin	15-19		F	100
Deakin	15-19		M	147
Deakin	15-19	0	F	1570
Deakin	15-19	0	M	2046
Deakin	15-19	<5	F	2405
Deakin	15-19	<5	M	2530
Deakin	15-19	5-14	F	412
Deakin	15-19	5-14	M	304
Deakin	15-19	15-29	F	27
Deakin	15-19	15-29	M	11
Deakin	15-19	30+	F	13
Deakin	20-24		F	137
Deakin	20-24		M	183
Deakin	20-24	0	F	1218
Deakin	20-24	0	M	1916
Deakin	20-24	<5	F	1838
Deakin	20-24	<5	M	2105
Deakin	20-24	5-14	F	1068
Deakin	20-24	5-14	M	654
Deakin	20-24	15-29	F	167
Deakin	20-24	15-29	M	67
Deakin	20-24	30+	F	53
Deakin	20-24	30+	M	20
Deakin	25-34		F	415
Deakin	25-34		M	466
Deakin	25-34	0	F	2058
Deakin	25-34	0	M	2896
Deakin	25-34	<5	F	2096
Deakin	25-34	<5	M	3007
Deakin	25-34	5-14	F	3533
Deakin	25-34	5-14	M	2990
Deakin	25-34	15-29	F	1300
Deakin	25-34	15-29	M	584
Deakin	25-34	30+	F	1140
Deakin	25-34	30+	M	217
Deakin	35-44		F	428
Deakin	35-44		M	421
Deakin	35-44	0	F	1765
Deakin	35-44	0	M	2360
Deakin	35-44	<5	F	1213
Deakin	35-44	<5	M	2686
Deakin	35-44	5-14	F	3969
Deakin	35-44	5-14	M	4428
Deakin	35-44	15-29	F	2742
Deakin	35-44	15-29	M	1262
Deakin	35-44	30+	F	2373
Deakin	35-44	30+	M	426
Deakin	45-54		F	301
Deakin	45-54		M	391
Deakin	45-54	0	F	1454
Deakin	45-54	0	M	1918
Deakin	45-54	<5	F	1266
Deakin	45-54	<5	M	2836
Deakin	45-54	5-14	F	4253
Deakin	45-54	5-14	M	4224
Deakin	45-54	15-29	F	2768
Deakin	45-54	15-29	M	1077
Deakin	45-54	30+	F	1619
Deakin	45-54	30+	M	356
Deakin	55-64		F	294
Deakin	55-64		M	294
Deakin	55-64	0	F	1653
Deakin	55-64	0	M	2041
Deakin	55-64	<5	F	1131
Deakin	55-64	<5	M	2353
Deakin	55-64	5-14	F	3681
Deakin	55-64	5-14	M	3346
Deakin	55-64	15-29	F	2195
Deakin	55-64	15-29	M	924
Deakin	55-64	30+	F	1281
Deakin	55-64	30+	M	334
Deakin	65-74		F	347
Deakin	65-74		M	286
Deakin	65-74	0	F	2061
Deakin	65-74	0	M	1899
Deakin	65-74	<5	F	703
Deakin	65-74	<5	M	1365
Deakin	65-74	5-14	F	2226
Deakin	65-74	5-14	M	2326
Deakin	65-74	15-29	F	2052
Deakin	65-74	15-29	M	999
Deakin	65-74	30+	F	1455
Deakin	65-74	30+	M	444
Deakin	75-84		F	458
Deakin	75-84		M	292
Deakin	75-84	0	F	1812
Deakin	75-84	0	M	1425
Deakin	75-84	<5	F	539
Deakin	75-84	<5	M	734
Deakin	75-84	5-14	F	1166
Deakin	75-84	5-14	M	1220
Deakin	75-84	15-29	F	1064
Deakin	75-84	15-29	M	582
Deakin	75-84	30+	F	869
Deakin	75-84	30+	M	318
Deakin	85+		F	622
Deakin	85+		M	261
Deakin	85+	0	F	1364
Deakin	85+	0	M	761
Deakin	85+	<5	F	291
Deakin	85+	<5	M	235
Deakin	85+	5-14	F	398
Deakin	85+	5-14	M	294
Deakin	85+	15-29	F	223
Deakin	85+	15-29	M	145
Deakin	85+	30+	F	164
Deakin	85+	30+	M	86
Dunkley	15-19		F	272
Dunkley	15-19		M	256
Dunkley	15-19	0	F	1620
Dunkley	15-19	0	M	2117
Dunkley	15-19	<5	F	2010
Dunkley	15-19	<5	M	2112
Dunkley	15-19	5-14	F	423
Dunkley	15-19	5-14	M	302
Dunkley	15-19	15-29	F	48
Dunkley	15-19	15-29	M	28
Dunkley	15-19	30+	F	15
Dunkley	15-19	30+	M	13
Dunkley	20-24		F	221
Dunkley	20-24		M	227
Dunkley	20-24	0	F	1205
Dunkley	20-24	0	M	1816
Dunkley	20-24	<5	F	1519
Dunkley	20-24	<5	M	1608
Dunkley	20-24	5-14	F	1028
Dunkley	20-24	5-14	M	591
Dunkley	20-24	15-29	F	180
Dunkley	20-24	15-29	M	52
Dunkley	20-24	30+	F	81
Dunkley	20-24	30+	M	22
Dunkley	25-34		F	601
Dunkley	25-34		M	616
Dunkley	25-34	0	F	1766
Dunkley	25-34	0	M	2690
Dunkley	25-34	<5	F	1711
Dunkley	25-34	<5	M	2900
Dunkley	25-34	5-14	F	3439
Dunkley	25-34	5-14	M	2820
Dunkley	25-34	15-29	F	1344
Dunkley	25-34	15-29	M	533
Dunkley	25-34	30+	F	1352
Dunkley	25-34	30+	M	213
Dunkley	35-44		F	567
Dunkley	35-44		M	612
Dunkley	35-44	0	F	1229
Dunkley	35-44	0	M	1995
Dunkley	35-44	<5	F	1116
Dunkley	35-44	<5	M	2780
Dunkley	35-44	5-14	F	3614
Dunkley	35-44	5-14	M	3770
Dunkley	35-44	15-29	F	2392
Dunkley	35-44	15-29	M	1003
Dunkley	35-44	30+	F	2378
Dunkley	35-44	30+	M	376
Dunkley	45-54		F	500
Dunkley	45-54		M	651
Dunkley	45-54	0	F	1483
Dunkley	45-54	0	M	2192
Dunkley	45-54	<5	F	1225
Dunkley	45-54	<5	M	2739
Dunkley	45-54	5-14	F	4095
Dunkley	45-54	5-14	M	3818
Dunkley	45-54	15-29	F	2381
Dunkley	45-54	15-29	M	989
Dunkley	45-54	30+	F	1515
Dunkley	45-54	30+	M	375
Dunkley	55-64		F	416
Dunkley	55-64		M	524
Dunkley	55-64	0	F	1865
Dunkley	55-64	0	M	2363
Dunkley	55-64	<5	F	1189
Dunkley	55-64	<5	M	2166
Dunkley	55-64	5-14	F	3358
Dunkley	55-64	5-14	M	3187
Dunkley	55-64	15-29	F	1981
Dunkley	55-64	15-29	M	831
Dunkley	55-64	30+	F	1216
Dunkley	55-64	30+	M	309
Dunkley	65-74		F	390
Dunkley	65-74		M	354
Dunkley	65-74	0	F	2185
Dunkley	65-74	0	M	2063
Dunkley	65-74	<5	F	657
Dunkley	65-74	<5	M	1272
Dunkley	65-74	5-14	F	1888
Dunkley	65-74	5-14	M	2051
Dunkley	65-74	15-29	F	1685
Dunkley	65-74	15-29	M	920
Dunkley	65-74	30+	F	1230
Dunkley	65-74	30+	M	412
Dunkley	75-84		F	410
Dunkley	75-84		M	305
Dunkley	75-84	0	F	1618
Dunkley	75-84	0	M	1428
Dunkley	75-84	<5	F	385
Dunkley	75-84	<5	M	582
Dunkley	75-84	5-14	F	839
Dunkley	75-84	5-14	M	869
Dunkley	75-84	15-29	F	812
Dunkley	75-84	15-29	M	497
Dunkley	75-84	30+	F	658
Dunkley	75-84	30+	M	268
Dunkley	85+		F	385
Dunkley	85+		M	199
Dunkley	85+	0	F	1112
Dunkley	85+	0	M	599
Dunkley	85+	<5	F	216
Dunkley	85+	<5	M	174
Dunkley	85+	5-14	F	258
Dunkley	85+	5-14	M	184
Dunkley	85+	15-29	F	117
Dunkley	85+	15-29	M	94
Dunkley	85+	30+	F	124
Dunkley	85+	30+	M	76
Flinders	15-19		F	303
Flinders	15-19		M	285
Flinders	15-19	0	F	1343
Flinders	15-19	0	M	1882
Flinders	15-19	<5	F	1855
Flinders	15-19	<5	M	1892
Flinders	15-19	5-14	F	355
Flinders	15-19	5-14	M	239
Flinders	15-19	15-29	F	34
Flinders	15-19	15-29	M	17
Flinders	15-19	30+	F	14
Flinders	15-19	30+	M	16
Flinders	20-24		F	207
Flinders	20-24		M	194
Flinders	20-24	0	F	835
Flinders	20-24	0	M	1469
Flinders	20-24	<5	F	1181
Flinders	20-24	<5	M	1405
Flinders	20-24	5-14	F	783
Flinders	20-24	5-14	M	464
Flinders	20-24	15-29	F	116
Flinders	20-24	15-29	M	57
Flinders	20-24	30+	F	91
Flinders	20-24	30+	M	28
Flinders	25-34		F	402
Flinders	25-34		M	435
Flinders	25-34	0	F	974
Flinders	25-34	0	M	1687
Flinders	25-34	<5	F	1149
Flinders	25-34	<5	M	2043
Flinders	25-34	5-14	F	2297
Flinders	25-34	5-14	M	1955
Flinders	25-34	15-29	F	1051
Flinders	25-34	15-29	M	415
Flinders	25-34	30+	F	1057
Flinders	25-34	30+	M	166
Flinders	35-44		F	466
Flinders	35-44		M	472
Flinders	35-44	0	F	727
Flinders	35-44	0	M	1207
Flinders	35-44	<5	F	804
Flinders	35-44	<5	M	2003
Flinders	35-44	5-14	F	2628
Flinders	35-44	5-14	M	2645
Flinders	35-44	15-29	F	1811
Flinders	35-44	15-29	M	783
Flinders	35-44	30+	F	1862
Flinders	35-44	30+	M	316
Flinders	45-54		F	566
Flinders	45-54		M	602
Flinders	45-54	0	F	1104
Flinders	45-54	0	M	1621
Flinders	45-54	<5	F	1078
Flinders	45-54	<5	M	2423
Flinders	45-54	5-14	F	3851
Flinders	45-54	5-14	M	3367
Flinders	45-54	15-29	F	2284
Flinders	45-54	15-29	M	885
Flinders	45-54	30+	F	1511
Flinders	45-54	30+	M	339
Flinders	55-64		F	563
Flinders	55-64		M	571
Flinders	55-64	0	F	1572
Flinders	55-64	0	M	2022
Flinders	55-64	<5	F	1212
Flinders	55-64	<5	M	2380
Flinders	55-64	5-14	F	3916
Flinders	55-64	5-14	M	3356
Flinders	55-64	15-29	F	2379
Flinders	55-64	15-29	M	1020
Flinders	55-64	30+	F	1357
Flinders	55-64	30+	M	418
Flinders	65-74		F	730
Flinders	65-74		M	648
Flinders	65-74	0	F	2457
Flinders	65-74	0	M	2545
Flinders	65-74	<5	F	878
Flinders	65-74	<5	M	1881
Flinders	65-74	5-14	F	2931
Flinders	65-74	5-14	M	3079
Flinders	65-74	15-29	F	2704
Flinders	65-74	15-29	M	1456
Flinders	65-74	30+	F	1935
Flinders	65-74	30+	M	711
Flinders	75-84		F	727
Flinders	75-84		M	553
Flinders	75-84	0	F	2420
Flinders	75-84	0	M	2086
Flinders	75-84	<5	F	566
Flinders	75-84	<5	M	948
Flinders	75-84	5-14	F	1426
Flinders	75-84	5-14	M	1673
Flinders	75-84	15-29	F	1379
Flinders	75-84	15-29	M	936
Flinders	75-84	30+	F	1179
Flinders	75-84	30+	M	505
Flinders	85+		F	587
Flinders	85+		M	347
Flinders	85+	0	F	1503
Flinders	85+	0	M	1013
Flinders	85+	<5	F	298
Flinders	85+	<5	M	277
Flinders	85+	5-14	F	378
Flinders	85+	5-14	M	363
Flinders	85+	15-29	F	221
Flinders	85+	15-29	M	185
Flinders	85+	30+	F	179
Flinders	85+	30+	M	146
Fraser	15-19		F	300
Fraser	15-19		M	339
Fraser	15-19	0	F	1822
Fraser	15-19	0	M	2180
Fraser	15-19	<5	F	1411
Fraser	15-19	<5	M	1363
Fraser	15-19	5-14	F	510
Fraser	15-19	5-14	M	286
Fraser	15-19	15-29	F	65
Fraser	15-19	15-29	M	36
Fraser	15-19	30+	F	27
Fraser	15-19	30+	M	23
Fraser	20-24		F	445
Fraser	20-24		M	575
Fraser	20-24	0	F	2212
Fraser	20-24	0	M	3117
Fraser	20-24	<5	F	1660
Fraser	20-24	<5	M	1668
Fraser	20-24	5-14	F	1235
Fraser	20-24	5-14	M	875
Fraser	20-24	15-29	F	272
Fraser	20-24	15-29	M	119
Fraser	20-24	30+	F	108
Fraser	20-24	30+	M	57
Fraser	25-34		F	1348
Fraser	25-34		M	1721
Fraser	25-34	0	F	4904
Fraser	25-34	0	M	7199
Fraser	25-34	<5	F	3080
Fraser	25-34	<5	M	4229
Fraser	25-34	5-14	F	4973
Fraser	25-34	5-14	M	4136
Fraser	25-34	15-29	F	1511
Fraser	25-34	15-29	M	725
Fraser	25-34	30+	F	1246
Fraser	25-34	30+	M	306
Fraser	35-44		F	905
Fraser	35-44		M	1125
Fraser	35-44	0	F	3207
Fraser	35-44	0	M	4336
Fraser	35-44	<5	F	1538
Fraser	35-44	<5	M	2936
Fraser	35-44	5-14	F	3733
Fraser	35-44	5-14	M	4032
Fraser	35-44	15-29	F	2166
Fraser	35-44	15-29	M	1103
Fraser	35-44	30+	F	1994
Fraser	35-44	30+	M	456
Fraser	45-54		F	644
Fraser	45-54		M	780
Fraser	45-54	0	F	2885
Fraser	45-54	0	M	3680
Fraser	45-54	<5	F	1164
Fraser	45-54	<5	M	2204
Fraser	45-54	5-14	F	2928
Fraser	45-54	5-14	M	2933
Fraser	45-54	15-29	F	1863
Fraser	45-54	15-29	M	823
Fraser	45-54	30+	F	1497
Fraser	45-54	30+	M	373
Fraser	55-64		F	560
Fraser	55-64		M	621
Fraser	55-64	0	F	2678
Fraser	55-64	0	M	3515
Fraser	55-64	<5	F	856
Fraser	55-64	<5	M	1795
Fraser	55-64	5-14	F	2269
Fraser	55-64	5-14	M	2161
Fraser	55-64	15-29	F	1437
Fraser	55-64	15-29	M	683
Fraser	55-64	30+	F	1279
Fraser	55-64	30+	M	362
Fraser	65-74		F	444
Fraser	65-74		M	464
Fraser	65-74	0	F	2540
Fraser	65-74	0	M	2775
