CED_NAME21	Landlord	Rent.min	occupied_private_dwellings_being_rented
Eden-Monaro	(Other)	18375	229
Eden-Monaro	(Other)	23625	45
Eden-Monaro	(Other)	28875	19
Eden-Monaro	(Other)	34125	19
Eden-Monaro	(Other)	39375	10
Eden-Monaro	(Other)	49875	42
Eden-Monaro	Co-op/church group etc	3937	14
Eden-Monaro	Co-op/church group etc	5250	84
Eden-Monaro	Co-op/church group etc	7875	124
Eden-Monaro	Co-op/church group etc	10500	61
Eden-Monaro	Co-op/church group etc	11812	71
Eden-Monaro	Co-op/church group etc	14437	51
Eden-Monaro	Co-op/church group etc	18375	22
Eden-Monaro	Person not in same household	52	53
Eden-Monaro	Person not in same household	3937	26
Eden-Monaro	Person not in same household	5250	181
Eden-Monaro	Person not in same household	7875	330
Eden-Monaro	Person not in same household	10500	344
Eden-Monaro	Person not in same household	11812	455
Eden-Monaro	Person not in same household	14437	628
Eden-Monaro	Person not in same household	18375	686
Eden-Monaro	Person not in same household	23625	360
Eden-Monaro	Person not in same household	28875	147
Eden-Monaro	Person not in same household	34125	63
Eden-Monaro	Person not in same household	39375	45
Eden-Monaro	Person not in same household	44625	12
Eden-Monaro	Person not in same household	49875	35
Eden-Monaro	Real estate agent	52	10
Eden-Monaro	Real estate agent	3937	9
Eden-Monaro	Real estate agent	5250	79
Eden-Monaro	Real estate agent	7875	243
Eden-Monaro	Real estate agent	10500	387
Eden-Monaro	Real estate agent	11812	1041
Eden-Monaro	Real estate agent	14437	1585
Eden-Monaro	Real estate agent	18375	1952
Eden-Monaro	Real estate agent	23625	1151
Eden-Monaro	Real estate agent	28875	458
Eden-Monaro	Real estate agent	34125	300
Eden-Monaro	Real estate agent	39375	125
Eden-Monaro	Real estate agent	44625	25
Eden-Monaro	Real estate agent	49875	45
Eden-Monaro	State or territory housing authority	52	24
Eden-Monaro	State or territory housing authority	3937	46
Eden-Monaro	State or territory housing authority	5250	352
Eden-Monaro	State or territory housing authority	7875	243
Eden-Monaro	State or territory housing authority	10500	104
Eden-Monaro	State or territory housing authority	11812	153
Eden-Monaro	State or territory housing authority	14437	124
Eden-Monaro	State or territory housing authority	18375	83
Eden-Monaro	State or territory housing authority	23625	30
Eden-Monaro	State or territory housing authority	28875	5
Eden-Monaro	State or territory housing authority	34125	5
Farrer		52	4
Farrer		5250	25
Farrer		7875	31
Farrer		10500	9
Farrer		11812	12
Farrer		14437	16
Farrer		18375	8
Farrer	(Other)	52	92
Farrer	(Other)	3937	38
Farrer	(Other)	5250	147
Farrer	(Other)	7875	148
Farrer	(Other)	10500	98
Farrer	(Other)	11812	138
Farrer	(Other)	14437	102
Farrer	(Other)	18375	65
Farrer	(Other)	23625	24
Farrer	(Other)	28875	3
Farrer	(Other)	34125	4
Farrer	(Other)	39375	4
Farrer	(Other)	49875	4
Farrer	Co-op/church group etc	52	41
Farrer	Co-op/church group etc	3937	32
Farrer	Co-op/church group etc	5250	93
Farrer	Co-op/church group etc	7875	192
Farrer	Co-op/church group etc	10500	47
Farrer	Co-op/church group etc	11812	55
Farrer	Co-op/church group etc	14437	20
Farrer	Co-op/church group etc	18375	11
Farrer	Co-op/church group etc	23625	8
Farrer	Person not in same household	52	59
Farrer	Person not in same household	3937	51
Farrer	Person not in same household	5250	396
Farrer	Person not in same household	7875	698
Farrer	Person not in same household	10500	549
Farrer	Person not in same household	11812	692
Farrer	Person not in same household	14437	639
Farrer	Person not in same household	18375	378
Farrer	Person not in same household	23625	89
Farrer	Person not in same household	28875	22
Farrer	Person not in same household	34125	9
Farrer	Person not in same household	39375	5
Farrer	Person not in same household	49875	12
Farrer	Real estate agent	52	24
Farrer	Real estate agent	3937	33
Farrer	Real estate agent	5250	368
Farrer	Real estate agent	7875	1386
Farrer	Real estate agent	10500	1047
Farrer	Real estate agent	11812	2036
Farrer	Real estate agent	14437	2860
Farrer	Real estate agent	18375	2114
Farrer	Real estate agent	23625	446
Farrer	Real estate agent	28875	90
Farrer	Real estate agent	34125	21
Farrer	Real estate agent	39375	8
Farrer	Real estate agent	44625	5
Farrer	Real estate agent	49875	11
Farrer	State or territory housing authority	52	57
Farrer	State or territory housing authority	3937	91
Farrer	State or territory housing authority	5250	436
Farrer	State or territory housing authority	7875	346
Farrer	State or territory housing authority	10500	132
Farrer	State or territory housing authority	11812	175
Farrer	State or territory housing authority	14437	57
Farrer	State or territory housing authority	18375	25
Farrer	State or territory housing authority	23625	9
Farrer	State or territory housing authority	28875	3
Fowler		5250	6
Fowler		7875	8
Fowler		10500	3
Fowler		11812	6
Fowler		14437	27
Fowler		18375	23
Fowler		23625	21
Fowler		28875	4
Fowler	(Other)	52	14
Fowler	(Other)	5250	31
Fowler	(Other)	7875	25
Fowler	(Other)	10500	28
Fowler	(Other)	11812	58
Fowler	(Other)	14437	139
Fowler	(Other)	18375	279
Fowler	(Other)	23625	183
Fowler	(Other)	28875	75
Fowler	(Other)	34125	12
Fowler	(Other)	39375	10
Fowler	(Other)	49875	6
Fowler	Co-op/church group etc	52	14
Fowler	Co-op/church group etc	3937	21
Fowler	Co-op/church group etc	5250	87
Fowler	Co-op/church group etc	7875	195
Fowler	Co-op/church group etc	10500	59
Fowler	Co-op/church group etc	11812	136
Fowler	Co-op/church group etc	14437	140
Fowler	Co-op/church group etc	18375	118
Fowler	Co-op/church group etc	23625	50
Fowler	Co-op/church group etc	28875	16
Fowler	Co-op/church group etc	34125	3
Fowler	Co-op/church group etc	39375	5
Fowler	Person not in same household	52	6
Fowler	Person not in same household	3937	3
Fowler	Person not in same household	5250	66
Fowler	Person not in same household	7875	92
Fowler	Person not in same household	10500	113
Fowler	Person not in same household	11812	197
Fowler	Person not in same household	14437	483
Fowler	Person not in same household	18375	796
Fowler	Person not in same household	23625	487
Fowler	Person not in same household	28875	153
Fowler	Person not in same household	34125	42
Fowler	Person not in same household	39375	15
Fowler	Person not in same household	44625	3
Fowler	Person not in same household	49875	6
Fowler	Real estate agent	52	16
Fowler	Real estate agent	3937	5
Fowler	Real estate agent	5250	36
Fowler	Real estate agent	7875	108
Fowler	Real estate agent	10500	146
Fowler	Real estate agent	11812	875
Fowler	Real estate agent	14437	3003
Fowler	Real estate agent	18375	5033
Fowler	Real estate agent	23625	3345
Fowler	Real estate agent	28875	1011
Fowler	Real estate agent	34125	327
Fowler	Real estate agent	39375	101
Fowler	Real estate agent	44625	15
Fowler	Real estate agent	49875	25
Fowler	State or territory housing authority	52	70
Fowler	State or territory housing authority	3937	170
Fowler	State or territory housing authority	5250	979
Fowler	State or territory housing authority	7875	685
Fowler	State or territory housing authority	10500	313
Fowler	State or territory housing authority	11812	331
Fowler	State or territory housing authority	14437	262
Fowler	State or territory housing authority	18375	281
Fowler	State or territory housing authority	23625	141
Fowler	State or territory housing authority	28875	14
Fowler	State or territory housing authority	34125	9
Fowler	State or territory housing authority	39375	4
Gilmore		5250	8
Gilmore		7875	9
Gilmore		10500	6
Gilmore		11812	14
Gilmore		14437	13
Gilmore		18375	14
Gilmore	(Other)	52	22
Gilmore	(Other)	3937	7
Gilmore	(Other)	5250	50
Gilmore	(Other)	7875	91
Gilmore	(Other)	10500	55
Gilmore	(Other)	11812	232
Gilmore	(Other)	14437	131
Gilmore	(Other)	18375	111
Gilmore	(Other)	23625	22
Gilmore	(Other)	28875	11
Gilmore	(Other)	34125	4
Gilmore	(Other)	44625	3
Gilmore	Co-op/church group etc	52	11
Gilmore	Co-op/church group etc	3937	18
Gilmore	Co-op/church group etc	5250	98
Gilmore	Co-op/church group etc	7875	266
Gilmore	Co-op/church group etc	10500	90
Gilmore	Co-op/church group etc	11812	161
Gilmore	Co-op/church group etc	14437	159
Gilmore	Co-op/church group etc	18375	70
Gilmore	Co-op/church group etc	23625	18
Gilmore	Co-op/church group etc	28875	3
Gilmore	Person not in same household	52	26
Gilmore	Person not in same household	3937	11
Gilmore	Person not in same household	5250	103
Gilmore	Person not in same household	7875	209
Gilmore	Person not in same household	10500	267
Gilmore	Person not in same household	11812	347
Gilmore	Person not in same household	14437	653
Gilmore	Person not in same household	18375	858
Gilmore	Person not in same household	23625	386
Gilmore	Person not in same household	28875	116
Gilmore	Person not in same household	34125	36
Gilmore	Person not in same household	39375	14
Gilmore	Person not in same household	44625	6
Gilmore	Person not in same household	49875	18
Gilmore	Real estate agent	52	9
Gilmore	Real estate agent	3937	5
Gilmore	Real estate agent	5250	31
Gilmore	Real estate agent	7875	114
Gilmore	Real estate agent	10500	192
Gilmore	Real estate agent	11812	524
Gilmore	Real estate agent	14437	1708
Gilmore	Real estate agent	18375	3354
Gilmore	Real estate agent	23625	1786
Gilmore	Real estate agent	28875	582
Gilmore	Real estate agent	34125	183
Gilmore	Real estate agent	39375	52
Gilmore	Real estate agent	44625	19
Gilmore	Real estate agent	49875	16
Gilmore	State or territory housing authority	52	14
Gilmore	State or territory housing authority	3937	28
Gilmore	State or territory housing authority	5250	158
Gilmore	State or territory housing authority	7875	280
Gilmore	State or territory housing authority	10500	115
Gilmore	State or territory housing authority	11812	184
Gilmore	State or territory housing authority	14437	157
Gilmore	State or territory housing authority	18375	70
Gilmore	State or territory housing authority	23625	12
Gilmore	State or territory housing authority	28875	4
Grayndler		5250	6
Grayndler		18375	9
Grayndler		39375	3
Grayndler		44625	5
Grayndler		49875	4
Grayndler	(Other)	3937	4
Grayndler	(Other)	5250	6
Grayndler	(Other)	7875	9
Grayndler	(Other)	10500	12
Grayndler	(Other)	11812	39
Grayndler	(Other)	14437	44
Grayndler	(Other)	18375	59
Grayndler	(Other)	23625	31
Grayndler	(Other)	28875	12
Grayndler	(Other)	34125	14
Grayndler	(Other)	39375	12
Grayndler	(Other)	44625	3
Grayndler	(Other)	49875	7
Grayndler	Co-op/church group etc	52	8
Grayndler	Co-op/church group etc	3937	15
Grayndler	Co-op/church group etc	5250	107
Grayndler	Co-op/church group etc	7875	177
Grayndler	Co-op/church group etc	10500	61
Grayndler	Co-op/church group etc	11812	70
Grayndler	Co-op/church group etc	14437	58
Grayndler	Co-op/church group etc	18375	73
Grayndler	Co-op/church group etc	23625	22
Grayndler	Co-op/church group etc	28875	7
Grayndler	Co-op/church group etc	34125	10
Grayndler	Person not in same household	52	7
Grayndler	Person not in same household	3937	11
Grayndler	Person not in same household	5250	53
Grayndler	Person not in same household	7875	98
Grayndler	Person not in same household	10500	90
Grayndler	Person not in same household	11812	157
Grayndler	Person not in same household	14437	286
Grayndler	Person not in same household	18375	532
Grayndler	Person not in same household	23625	518
Grayndler	Person not in same household	28875	374
Grayndler	Person not in same household	34125	309
Grayndler	Person not in same household	39375	205
Grayndler	Person not in same household	44625	133
Grayndler	Person not in same household	49875	263
Grayndler	Real estate agent	52	11
Grayndler	Real estate agent	3937	7
Grayndler	Real estate agent	5250	39
Grayndler	Real estate agent	7875	91
Grayndler	Real estate agent	10500	132
Grayndler	Real estate agent	11812	448
Grayndler	Real estate agent	14437	1398
Grayndler	Real estate agent	18375	4327
Grayndler	Real estate agent	23625	4317
Grayndler	Real estate agent	28875	3161
Grayndler	Real estate agent	34125	2726
Grayndler	Real estate agent	39375	1770
Grayndler	Real estate agent	44625	1081
Grayndler	Real estate agent	49875	1645
Grayndler	State or territory housing authority	52	46
Grayndler	State or territory housing authority	3937	84
Grayndler	State or territory housing authority	5250	640
Grayndler	State or territory housing authority	7875	186
Grayndler	State or territory housing authority	10500	94
Grayndler	State or territory housing authority	11812	92
Grayndler	State or territory housing authority	14437	66
Grayndler	State or territory housing authority	18375	64
Grayndler	State or territory housing authority	23625	30
Grayndler	State or territory housing authority	28875	20
Grayndler	State or territory housing authority	34125	9
Grayndler	State or territory housing authority	39375	8
Greenway		5250	7
Greenway		7875	3
Greenway		10500	9
Greenway		14437	3
Greenway		18375	17
Greenway		23625	9
Greenway		28875	3
Greenway		34125	5
Greenway	(Other)	5250	9
Greenway	(Other)	7875	21
Greenway	(Other)	10500	8
Greenway	(Other)	11812	61
Greenway	(Other)	14437	49
Greenway	(Other)	18375	96
Greenway	(Other)	23625	61
Greenway	(Other)	28875	14
Greenway	(Other)	34125	9
Greenway	Co-op/church group etc	52	5
Greenway	Co-op/church group etc	3937	9
Greenway	Co-op/church group etc	5250	42
Greenway	Co-op/church group etc	7875	72
Greenway	Co-op/church group etc	10500	37
Greenway	Co-op/church group etc	11812	56
Greenway	Co-op/church group etc	14437	57
Greenway	Co-op/church group etc	18375	44
Greenway	Co-op/church group etc	23625	12
Greenway	Co-op/church group etc	28875	8
Greenway	Co-op/church group etc	39375	6
Greenway	Person not in same household	52	19
Greenway	Person not in same household	3937	7
Greenway	Person not in same household	5250	37
Greenway	Person not in same household	7875	79
Greenway	Person not in same household	10500	75
Greenway	Person not in same household	11812	86
Greenway	Person not in same household	14437	247
Greenway	Person not in same household	18375	631
Greenway	Person not in same household	23625	449
Greenway	Person not in same household	28875	210
Greenway	Person not in same household	34125	85
Greenway	Person not in same household	39375	17
Greenway	Person not in same household	44625	9
Greenway	Person not in same household	49875	8
Greenway	Real estate agent	52	11
Greenway	Real estate agent	3937	7
Greenway	Real estate agent	5250	23
