CED_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Wide Bay	18-20	1	Father only	47
Wide Bay	18-20	1	Mother only	52
Wide Bay	18-20	1	Neither	60
Wide Bay	21-24	0	Both	32
Wide Bay	21-24	0	Father only	8
Wide Bay	21-24	0	Neither	5
Wide Bay	21-24	1	Both	97
Wide Bay	21-24	1	Father only	12
Wide Bay	21-24	1	Mother only	10
Wide Bay	21-24	1	Neither	22
Wright	0-4	0		57
Wright	0-4	0	Both	1217
Wright	0-4	0	Father only	112
Wright	0-4	0	Mother only	201
Wright	0-4	0	Neither	89
Wright	0-4	1		48
Wright	0-4	1	Both	6187
Wright	0-4	1	Father only	817
Wright	0-4	1	Mother only	802
Wright	0-4	1	Neither	1050
Wright	5-9	0		51
Wright	5-9	0	Both	1697
Wright	5-9	0	Father only	149
Wright	5-9	0	Mother only	242
Wright	5-9	0	Neither	156
Wright	5-9	1		54
Wright	5-9	1	Both	6698
Wright	5-9	1	Father only	958
Wright	5-9	1	Mother only	948
Wright	5-9	1	Neither	1259
Wright	10-12	0		27
Wright	10-12	0	Both	1155
Wright	10-12	0	Father only	125
Wright	10-12	0	Mother only	183
Wright	10-12	0	Neither	133
Wright	10-12	1		32
Wright	10-12	1	Both	4171
Wright	10-12	1	Father only	576
Wright	10-12	1	Mother only	618
Wright	10-12	1	Neither	886
Wright	13-14	0		16
Wright	13-14	0	Both	845
Wright	13-14	0	Father only	96
Wright	13-14	0	Mother only	99
Wright	13-14	0	Neither	120
Wright	13-14	1		17
Wright	13-14	1	Both	2794
Wright	13-14	1	Father only	345
Wright	13-14	1	Mother only	433
Wright	13-14	1	Neither	611
Wright	15-17	0		16
Wright	15-17	0	Both	853
Wright	15-17	0	Father only	107
Wright	15-17	0	Mother only	119
Wright	15-17	0	Neither	128
Wright	15-17	1		17
Wright	15-17	1	Both	3229
Wright	15-17	1	Father only	467
Wright	15-17	1	Mother only	500
Wright	15-17	1	Neither	757
Wright	18-20	0		3
Wright	18-20	0	Both	147
Wright	18-20	0	Father only	22
Wright	18-20	0	Mother only	37
Wright	18-20	0	Neither	40
Wright	18-20	1	Both	760
Wright	18-20	1	Father only	120
Wright	18-20	1	Mother only	139
Wright	18-20	1	Neither	290
Wright	21-24	0	Both	46
Wright	21-24	0	Father only	14
Wright	21-24	0	Mother only	8
Wright	21-24	0	Neither	18
Wright	21-24	1	Both	233
Wright	21-24	1	Father only	42
Wright	21-24	1	Mother only	41
Wright	21-24	1	Neither	131
Adelaide	0-4	0		41
Adelaide	0-4	0	Both	463
Adelaide	0-4	0	Father only	65
Adelaide	0-4	0	Mother only	130
Adelaide	0-4	0	Neither	258
Adelaide	0-4	1		22
Adelaide	0-4	1	Both	3526
Adelaide	0-4	1	Father only	686
Adelaide	0-4	1	Mother only	591
Adelaide	0-4	1	Neither	3577
Adelaide	5-9	0		31
Adelaide	5-9	0	Both	763
Adelaide	5-9	0	Father only	109
Adelaide	5-9	0	Mother only	183
Adelaide	5-9	0	Neither	433
Adelaide	5-9	1		29
Adelaide	5-9	1	Both	3200
Adelaide	5-9	1	Father only	592
Adelaide	5-9	1	Mother only	530
Adelaide	5-9	1	Neither	3575
Adelaide	10-12	0		20
Adelaide	10-12	0	Both	594
Adelaide	10-12	0	Father only	83
Adelaide	10-12	0	Mother only	124
Adelaide	10-12	0	Neither	312
Adelaide	10-12	1		13
Adelaide	10-12	1	Both	1966
Adelaide	10-12	1	Father only	328
Adelaide	10-12	1	Mother only	317
Adelaide	10-12	1	Neither	1747
Adelaide	13-14	0		20
Adelaide	13-14	0	Both	446
Adelaide	13-14	0	Father only	66
Adelaide	13-14	0	Mother only	97
Adelaide	13-14	0	Neither	251
Adelaide	13-14	1		4
Adelaide	13-14	1	Both	1308
Adelaide	13-14	1	Father only	182
Adelaide	13-14	1	Mother only	213
Adelaide	13-14	1	Neither	1040
Adelaide	15-17	0		5
Adelaide	15-17	0	Both	570
Adelaide	15-17	0	Father only	82
Adelaide	15-17	0	Mother only	111
Adelaide	15-17	0	Neither	314
Adelaide	15-17	1		7
Adelaide	15-17	1	Both	1739
Adelaide	15-17	1	Father only	216
Adelaide	15-17	1	Mother only	276
Adelaide	15-17	1	Neither	1363
Adelaide	18-20	0		6
Adelaide	18-20	0	Both	232
Adelaide	18-20	0	Father only	61
Adelaide	18-20	0	Mother only	64
Adelaide	18-20	0	Neither	232
Adelaide	18-20	1	Both	955
Adelaide	18-20	1	Father only	119
Adelaide	18-20	1	Mother only	167
Adelaide	18-20	1	Neither	824
Adelaide	21-24	0	Both	163
Adelaide	21-24	0	Father only	21
Adelaide	21-24	0	Mother only	46
Adelaide	21-24	0	Neither	157
Adelaide	21-24	1	Both	493
Adelaide	21-24	1	Father only	60
Adelaide	21-24	1	Mother only	89
Adelaide	21-24	1	Neither	494
Barker	0-4	0		56
Barker	0-4	0	Both	1141
Barker	0-4	0	Father only	30
Barker	0-4	0	Mother only	83
Barker	0-4	0	Neither	48
Barker	0-4	1		33
Barker	0-4	1	Both	5479
Barker	0-4	1	Father only	376
Barker	0-4	1	Mother only	208
Barker	0-4	1	Neither	550
Barker	5-9	0		57
Barker	5-9	0	Both	1678
Barker	5-9	0	Father only	79
Barker	5-9	0	Mother only	107
Barker	5-9	0	Neither	60
Barker	5-9	1		36
Barker	5-9	1	Both	6013
Barker	5-9	1	Father only	346
Barker	5-9	1	Mother only	302
Barker	5-9	1	Neither	558
Barker	10-12	0		41
Barker	10-12	0	Both	1192
Barker	10-12	0	Father only	44
Barker	10-12	0	Mother only	70
Barker	10-12	0	Neither	37
Barker	10-12	1		19
Barker	10-12	1	Both	3774
Barker	10-12	1	Father only	199
Barker	10-12	1	Mother only	193
Barker	10-12	1	Neither	329
Barker	13-14	0		23
Barker	13-14	0	Both	865
Barker	13-14	0	Father only	40
Barker	13-14	0	Mother only	59
Barker	13-14	0	Neither	32
Barker	13-14	1		12
Barker	13-14	1	Both	2594
Barker	13-14	1	Father only	119
Barker	13-14	1	Mother only	120
Barker	13-14	1	Neither	208
Barker	15-17	0		13
Barker	15-17	0	Both	974
Barker	15-17	0	Father only	55
Barker	15-17	0	Mother only	72
Barker	15-17	0	Neither	51
Barker	15-17	1		10
Barker	15-17	1	Both	2978
Barker	15-17	1	Father only	135
Barker	15-17	1	Mother only	154
Barker	15-17	1	Neither	299
Barker	18-20	0		3
Barker	18-20	0	Both	164
Barker	18-20	0	Father only	4
Barker	18-20	0	Mother only	10
Barker	18-20	0	Neither	14
Barker	18-20	1	Both	537
Barker	18-20	1	Father only	44
Barker	18-20	1	Mother only	37
Barker	18-20	1	Neither	65
Barker	21-24	0	Both	34
Barker	21-24	0	Father only	3
Barker	21-24	0	Mother only	4
Barker	21-24	0	Neither	3
Barker	21-24	1	Both	151
Barker	21-24	1	Father only	12
Barker	21-24	1	Mother only	17
Barker	21-24	1	Neither	29
Boothby	0-4	0		18
Boothby	0-4	0	Both	410
Boothby	0-4	0	Father only	57
Boothby	0-4	0	Mother only	75
Boothby	0-4	0	Neither	89
Boothby	0-4	1		14
Boothby	0-4	1	Both	4155
Boothby	0-4	1	Father only	717
Boothby	0-4	1	Mother only	610
Boothby	0-4	1	Neither	2001
Boothby	5-9	0		31
Boothby	5-9	0	Both	785
Boothby	5-9	0	Father only	118
Boothby	5-9	0	Mother only	163
Boothby	5-9	0	Neither	205
Boothby	5-9	1		19
Boothby	5-9	1	Both	4227
Boothby	5-9	1	Father only	675
Boothby	5-9	1	Mother only	671
Boothby	5-9	1	Neither	2019
Boothby	10-12	0		20
Boothby	10-12	0	Both	604
Boothby	10-12	0	Father only	97
Boothby	10-12	0	Mother only	101
Boothby	10-12	0	Neither	166
Boothby	10-12	1		13
Boothby	10-12	1	Both	2588
Boothby	10-12	1	Father only	363
Boothby	10-12	1	Mother only	412
Boothby	10-12	1	Neither	1001
Boothby	13-14	0		10
Boothby	13-14	0	Both	465
Boothby	13-14	0	Father only	63
Boothby	13-14	0	Mother only	88
Boothby	13-14	0	Neither	129
Boothby	13-14	1		3
Boothby	13-14	1	Both	1817
Boothby	13-14	1	Father only	261
Boothby	13-14	1	Mother only	261
Boothby	13-14	1	Neither	587
Boothby	15-17	0		3
Boothby	15-17	0	Both	674
Boothby	15-17	0	Father only	89
Boothby	15-17	0	Mother only	143
Boothby	15-17	0	Neither	173
Boothby	15-17	1		5
Boothby	15-17	1	Both	2308
Boothby	15-17	1	Father only	330
Boothby	15-17	1	Mother only	383
Boothby	15-17	1	Neither	787
Boothby	18-20	0	Both	304
Boothby	18-20	0	Father only	41
Boothby	18-20	0	Mother only	68
Boothby	18-20	0	Neither	103
Boothby	18-20	1	Both	1147
Boothby	18-20	1	Father only	143
Boothby	18-20	1	Mother only	211
Boothby	18-20	1	Neither	528
Boothby	21-24	0		3
Boothby	21-24	0	Both	171
Boothby	21-24	0	Father only	32
Boothby	21-24	0	Mother only	32
Boothby	21-24	0	Neither	86
Boothby	21-24	1	Both	653
Boothby	21-24	1	Father only	93
Boothby	21-24	1	Mother only	119
Boothby	21-24	1	Neither	332
Grey	0-4	0		50
Grey	0-4	0	Both	1469
Grey	0-4	0	Father only	21
Grey	0-4	0	Mother only	60
Grey	0-4	0	Neither	15
Grey	0-4	1		50
Grey	0-4	1	Both	5836
Grey	0-4	1	Father only	309
Grey	0-4	1	Mother only	218
Grey	0-4	1	Neither	338
Grey	5-9	0		82
Grey	5-9	0	Both	1964
Grey	5-9	0	Father only	46
Grey	5-9	0	Mother only	79
Grey	5-9	0	Neither	28
Grey	5-9	1		52
Grey	5-9	1	Both	6173
Grey	5-9	1	Father only	294
Grey	5-9	1	Mother only	207
Grey	5-9	1	Neither	375
Grey	10-12	0		44
Grey	10-12	0	Both	1258
Grey	10-12	0	Father only	47
Grey	10-12	0	Mother only	61
Grey	10-12	0	Neither	31
Grey	10-12	1		38
Grey	10-12	1	Both	3841
Grey	10-12	1	Father only	140
Grey	10-12	1	Mother only	143
Grey	10-12	1	Neither	193
Grey	13-14	0		36
Grey	13-14	0	Both	937
Grey	13-14	0	Father only	39
Grey	13-14	0	Mother only	37
Grey	13-14	0	Neither	14
Grey	13-14	1		32
Grey	13-14	1	Both	2442
Grey	13-14	1	Father only	94
Grey	13-14	1	Mother only	90
Grey	13-14	1	Neither	122
Grey	15-17	0		21
Grey	15-17	0	Both	962
Grey	15-17	0	Father only	55
Grey	15-17	0	Mother only	58
Grey	15-17	0	Neither	34
Grey	15-17	1		22
Grey	15-17	1	Both	2635
Grey	15-17	1	Father only	95
Grey	15-17	1	Mother only	126
Grey	15-17	1	Neither	159
Grey	18-20	0		3
Grey	18-20	0	Both	136
Grey	18-20	0	Father only	4
Grey	18-20	0	Mother only	8
Grey	18-20	0	Neither	10
Grey	18-20	1		4
Grey	18-20	1	Both	394
Grey	18-20	1	Father only	19
Grey	18-20	1	Mother only	17
Grey	18-20	1	Neither	30
Grey	21-24	0	Both	31
Grey	21-24	1	Both	94
Grey	21-24	1	Father only	8
Grey	21-24	1	Mother only	7
Grey	21-24	1	Neither	9
Hindmarsh	0-4	0		48
Hindmarsh	0-4	0	Both	652
Hindmarsh	0-4	0	Father only	67
Hindmarsh	0-4	0	Mother only	122
Hindmarsh	0-4	0	Neither	131
Hindmarsh	0-4	1		32
Hindmarsh	0-4	1	Both	4349
Hindmarsh	0-4	1	Father only	660
Hindmarsh	0-4	1	Mother only	592
Hindmarsh	0-4	1	Neither	1862
Hindmarsh	5-9	0		31
Hindmarsh	5-9	0	Both	973
Hindmarsh	5-9	0	Father only	116
Hindmarsh	5-9	0	Mother only	165
Hindmarsh	5-9	0	Neither	229
Hindmarsh	5-9	1		27
Hindmarsh	5-9	1	Both	3981
Hindmarsh	5-9	1	Father only	558
Hindmarsh	5-9	1	Mother only	493
Hindmarsh	5-9	1	Neither	1866
Hindmarsh	10-12	0		23
Hindmarsh	10-12	0	Both	733
Hindmarsh	10-12	0	Father only	81
Hindmarsh	10-12	0	Mother only	119
Hindmarsh	10-12	0	Neither	159
Hindmarsh	10-12	1		9
Hindmarsh	10-12	1	Both	2330
Hindmarsh	10-12	1	Father only	286
Hindmarsh	10-12	1	Mother only	274
Hindmarsh	10-12	1	Neither	940
Hindmarsh	13-14	0		24
Hindmarsh	13-14	0	Both	568
Hindmarsh	13-14	0	Father only	59
Hindmarsh	13-14	0	Mother only	69
Hindmarsh	13-14	0	Neither	126
Hindmarsh	13-14	1		7
Hindmarsh	13-14	1	Both	1565
Hindmarsh	13-14	1	Father only	156
Hindmarsh	13-14	1	Mother only	184
Hindmarsh	13-14	1	Neither	598
Hindmarsh	15-17	0		11
Hindmarsh	15-17	0	Both	679
Hindmarsh	15-17	0	Father only	71
Hindmarsh	15-17	0	Mother only	115
Hindmarsh	15-17	0	Neither	218
Hindmarsh	15-17	1	Both	2002
Hindmarsh	15-17	1	Father only	210
Hindmarsh	15-17	1	Mother only	281
Hindmarsh	15-17	1	Neither	830
Hindmarsh	18-20	0		4
Hindmarsh	18-20	0	Both	262
Hindmarsh	18-20	0	Father only	23
Hindmarsh	18-20	0	Mother only	54
Hindmarsh	18-20	0	Neither	119
Hindmarsh	18-20	1	Both	950
Hindmarsh	18-20	1	Father only	125
Hindmarsh	18-20	1	Mother only	146
Hindmarsh	18-20	1	Neither	539
Hindmarsh	21-24	0		3
Hindmarsh	21-24	0	Both	159
Hindmarsh	21-24	0	Father only	33
Hindmarsh	21-24	0	Mother only	39
Hindmarsh	21-24	0	Neither	98
Hindmarsh	21-24	1	Both	526
Hindmarsh	21-24	1	Father only	71
Hindmarsh	21-24	1	Mother only	78
Hindmarsh	21-24	1	Neither	326
Kingston	0-4	0		43
Kingston	0-4	0	Both	984
Kingston	0-4	0	Father only	87
Kingston	0-4	0	Mother only	125
Kingston	0-4	0	Neither	63
Kingston	0-4	1		17
Kingston	0-4	1	Both	5032
Kingston	0-4	1	Father only	715
Kingston	0-4	1	Mother only	667
Kingston	0-4	1	Neither	946
Kingston	5-9	0		46
Kingston	5-9	0	Both	1712
Kingston	5-9	0	Father only	147
Kingston	5-9	0	Mother only	246
Kingston	5-9	0	Neither	114
Kingston	5-9	1		23
Kingston	5-9	1	Both	4829
Kingston	5-9	1	Father only	633
Kingston	5-9	1	Mother only	640
Kingston	5-9	1	Neither	1191
Kingston	10-12	0		40
Kingston	10-12	0	Both	1157
Kingston	10-12	0	Father only	113
Kingston	10-12	0	Mother only	182
Kingston	10-12	0	Neither	107
Kingston	10-12	1		16
Kingston	10-12	1	Both	2766
Kingston	10-12	1	Father only	310
Kingston	10-12	1	Mother only	378
Kingston	10-12	1	Neither	749
Kingston	13-14	0		26
Kingston	13-14	0	Both	808
Kingston	13-14	0	Father only	84
Kingston	13-14	0	Mother only	125
Kingston	13-14	0	Neither	79
Kingston	13-14	1		3
Kingston	13-14	1	Both	1725
Kingston	13-14	1	Father only	221
Kingston	13-14	1	Mother only	221
Kingston	13-14	1	Neither	529
Kingston	15-17	0		14
Kingston	15-17	0	Both	907
Kingston	15-17	0	Father only	111
Kingston	15-17	0	Mother only	146
Kingston	15-17	0	Neither	115
Kingston	15-17	1		7
Kingston	15-17	1	Both	2065
Kingston	15-17	1	Father only	284
Kingston	15-17	1	Mother only	288
Kingston	15-17	1	Neither	819
Kingston	18-20	0		4
Kingston	18-20	0	Both	273
Kingston	18-20	0	Father only	43
Kingston	18-20	0	Mother only	50
Kingston	18-20	0	Neither	72
Kingston	18-20	1	Both	706
Kingston	18-20	1	Father only	128
Kingston	18-20	1	Mother only	130
Kingston	18-20	1	Neither	423
Kingston	21-24	0	Both	129
Kingston	21-24	0	Father only	23
Kingston	21-24	0	Mother only	39
Kingston	21-24	0	Neither	50
Kingston	21-24	1	Both	367
Kingston	21-24	1	Father only	59
Kingston	21-24	1	Mother only	63
Kingston	21-24	1	Neither	270
Makin	0-4	0		42
Makin	0-4	0	Both	803
Makin	0-4	0	Father only	50
Makin	0-4	0	Mother only	116
Makin	0-4	0	Neither	185
Makin	0-4	1		36
Makin	0-4	1	Both	4194
Makin	0-4	1	Father only	563
Makin	0-4	1	Mother only	475
Makin	0-4	1	Neither	2884
Makin	5-9	0		39
Makin	5-9	0	Both	1220
Makin	5-9	0	Father only	113
Makin	5-9	0	Mother only	185
Makin	5-9	0	Neither	301
Makin	5-9	1		25
Makin	5-9	1	Both	4247
Makin	5-9	1	Father only	532
Makin	5-9	1	Mother only	532
Makin	5-9	1	Neither	3062
Makin	10-12	0		32
Makin	10-12	0	Both	907
Makin	10-12	0	Father only	91
Makin	10-12	0	Mother only	122
Makin	10-12	0	Neither	232
Makin	10-12	1		14
Makin	10-12	1	Both	2551
Makin	10-12	1	Father only	321
Makin	10-12	1	Mother only	301
Makin	10-12	1	Neither	1616
Makin	13-14	0		21
Makin	13-14	0	Both	679
Makin	13-14	0	Father only	69
Makin	13-14	0	Mother only	79
Makin	13-14	0	Neither	177
Makin	13-14	1		16
Makin	13-14	1	Both	1725
Makin	13-14	1	Father only	202
Makin	13-14	1	Mother only	236
Makin	13-14	1	Neither	922
Makin	15-17	0		12
Makin	15-17	0	Both	832
Makin	15-17	0	Father only	82
Makin	15-17	0	Mother only	122
Makin	15-17	0	Neither	250
Makin	15-17	1		7
Makin	15-17	1	Both	2097
Makin	15-17	1	Father only	246
Makin	15-17	1	Mother only	330
Makin	15-17	1	Neither	1292
Makin	18-20	0		5
Makin	18-20	0	Both	278
Makin	18-20	0	Father only	37
Makin	18-20	0	Mother only	58
Makin	18-20	0	Neither	161
Makin	18-20	1		9
Makin	18-20	1	Both	799
Makin	18-20	1	Father only	150
Makin	18-20	1	Mother only	157
Makin	18-20	1	Neither	820
Makin	21-24	0		3
Makin	21-24	0	Both	131
Makin	21-24	0	Father only	23
Makin	21-24	0	Mother only	28
Makin	21-24	0	Neither	135
Makin	21-24	1	Both	379
Makin	21-24	1	Father only	76
Makin	21-24	1	Mother only	82
Makin	21-24	1	Neither	519
Mayo	0-4	0		32
Mayo	0-4	0	Both	648
Mayo	0-4	0	Father only	55
Mayo	0-4	0	Mother only	107
Mayo	0-4	0	Neither	27
Mayo	0-4	1		28
Mayo	0-4	1	Both	5546
Mayo	0-4	1	Father only	632
Mayo	0-4	1	Mother only	566
Mayo	0-4	1	Neither	401
Mayo	5-9	0		31
Mayo	5-9	0	Both	1157
Mayo	5-9	0	Father only	132
Mayo	5-9	0	Mother only	160
Mayo	5-9	0	Neither	45
Mayo	5-9	1		28
Mayo	5-9	1	Both	6235
Mayo	5-9	1	Father only	664
Mayo	5-9	1	Mother only	691
Mayo	5-9	1	Neither	551
Mayo	10-12	0		22
Mayo	10-12	0	Both	883
Mayo	10-12	0	Father only	94
Mayo	10-12	0	Mother only	135
Mayo	10-12	0	Neither	67
Mayo	10-12	1		21
Mayo	10-12	1	Both	3789
Mayo	10-12	1	Father only	385
Mayo	10-12	1	Mother only	420
Mayo	10-12	1	Neither	445
Mayo	13-14	0		18
Mayo	13-14	0	Both	652
Mayo	13-14	0	Father only	46
Mayo	13-14	0	Mother only	93
Mayo	13-14	0	Neither	43
Mayo	13-14	1		19
Mayo	13-14	1	Both	2466
Mayo	13-14	1	Father only	248
Mayo	13-14	1	Mother only	324
Mayo	13-14	1	Neither	299
Mayo	15-17	0		15
Mayo	15-17	0	Both	785
Mayo	15-17	0	Father only	91
Mayo	15-17	0	Mother only	116
Mayo	15-17	0	Neither	83
Mayo	15-17	1		8
Mayo	15-17	1	Both	3040
Mayo	15-17	1	Father only	351
Mayo	15-17	1	Mother only	420
Mayo	15-17	1	Neither	471
Mayo	18-20	0	Both	255
Mayo	18-20	0	Father only	35
Mayo	18-20	0	Mother only	39
Mayo	18-20	0	Neither	31
Mayo	18-20	1		9
Mayo	18-20	1	Both	1043
Mayo	18-20	1	Father only	137
Mayo	18-20	1	Mother only	170
Mayo	18-20	1	Neither	208
Mayo	21-24	0	Both	92
Mayo	21-24	0	Father only	15
Mayo	21-24	0	Mother only	19
Mayo	21-24	0	Neither	26
Mayo	21-24	1	Both	453
Mayo	21-24	1	Father only	74
Mayo	21-24	1	Mother only	64
Mayo	21-24	1	Neither	107
Spence	0-4	0		93
Spence	0-4	0	Both	2216
Spence	0-4	0	Father only	87
Spence	0-4	0	Mother only	194
Spence	0-4	0	Neither	387
Spence	0-4	1		46
Spence	0-4	1	Both	5281
Spence	0-4	1	Father only	497
Spence	0-4	1	Mother only	417
Spence	0-4	1	Neither	2963
Spence	5-9	0		104
Spence	5-9	0	Both	2855
Spence	5-9	0	Father only	132
Spence	5-9	0	Mother only	246
Spence	5-9	0	Neither	526
Spence	5-9	1		34
Spence	5-9	1	Both	5250
Spence	5-9	1	Father only	441
Spence	5-9	1	Mother only	445
Spence	5-9	1	Neither	3018
Spence	10-12	0		52
Spence	10-12	0	Both	1797
Spence	10-12	0	Father only	120
Spence	10-12	0	Mother only	138
Spence	10-12	0	Neither	374
Spence	10-12	1		26
Spence	10-12	1	Both	2970
Spence	10-12	1	Father only	255
Spence	10-12	1	Mother only	274
Spence	10-12	1	Neither	1598
Spence	13-14	0		50
Spence	13-14	0	Both	1187
Spence	13-14	0	Father only	86
Spence	13-14	0	Mother only	97
Spence	13-14	0	Neither	254
Spence	13-14	1		18
Spence	13-14	1	Both	1838
Spence	13-14	1	Father only	151
Spence	13-14	1	Mother only	201
Spence	13-14	1	Neither	1001
Spence	15-17	0		36
Spence	15-17	0	Both	1153
Spence	15-17	0	Father only	106
Spence	15-17	0	Mother only	146
Spence	15-17	0	Neither	372
Spence	15-17	1		13
Spence	15-17	1	Both	2034
Spence	15-17	1	Father only	184
Spence	15-17	1	Mother only	251
Spence	15-17	1	Neither	1238
Spence	18-20	0		6
Spence	18-20	0	Both	312
Spence	18-20	0	Father only	34
Spence	18-20	0	Mother only	39
Spence	18-20	0	Neither	193
Spence	18-20	1		5
Spence	18-20	1	Both	561
Spence	18-20	1	Father only	68
Spence	18-20	1	Mother only	95
Spence	18-20	1	Neither	754
Spence	21-24	0	Both	118
Spence	21-24	0	Father only	19
Spence	21-24	0	Mother only	25
Spence	21-24	0	Neither	130
Spence	21-24	1	Both	252
Spence	21-24	1	Father only	44
Spence	21-24	1	Mother only	60
Spence	21-24	1	Neither	436
Sturt	0-4	0		27
Sturt	0-4	0	Both	396
Sturt	0-4	0	Father only	60
Sturt	0-4	0	Mother only	90
Sturt	0-4	0	Neither	153
Sturt	0-4	1		23
Sturt	0-4	1	Both	3530
Sturt	0-4	1	Father only	718
Sturt	0-4	1	Mother only	488
Sturt	0-4	1	Neither	3216
Sturt	5-9	0		30
Sturt	5-9	0	Both	686
Sturt	5-9	0	Father only	103
Sturt	5-9	0	Mother only	150
Sturt	5-9	0	Neither	362
Sturt	5-9	1		33
Sturt	5-9	1	Both	3861
Sturt	5-9	1	Father only	677
Sturt	5-9	1	Mother only	616
Sturt	5-9	1	Neither	3810
Sturt	10-12	0		18
Sturt	10-12	0	Both	545
Sturt	10-12	0	Father only	82
Sturt	10-12	0	Mother only	112
Sturt	10-12	0	Neither	267
Sturt	10-12	1		10
Sturt	10-12	1	Both	2417
Sturt	10-12	1	Father only	390
Sturt	10-12	1	Mother only	431
Sturt	10-12	1	Neither	1843
Sturt	13-14	0		12
Sturt	13-14	0	Both	446
Sturt	13-14	0	Father only	59
Sturt	13-14	0	Mother only	83
Sturt	13-14	0	Neither	213
Sturt	13-14	1		11
Sturt	13-14	1	Both	1774
Sturt	13-14	1	Father only	229
Sturt	13-14	1	Mother only	288
Sturt	13-14	1	Neither	1126
Sturt	15-17	0		13
Sturt	15-17	0	Both	604
Sturt	15-17	0	Father only	86
Sturt	15-17	0	Mother only	139
Sturt	15-17	0	Neither	340
Sturt	15-17	1		7
Sturt	15-17	1	Both	2385
Sturt	15-17	1	Father only	329
Sturt	15-17	1	Mother only	381
Sturt	15-17	1	Neither	1423
Sturt	18-20	0		3
Sturt	18-20	0	Both	325
Sturt	18-20	0	Father only	55
Sturt	18-20	0	Mother only	71
Sturt	18-20	0	Neither	197
Sturt	18-20	1	Both	1446
Sturt	18-20	1	Father only	188
Sturt	18-20	1	Mother only	260
Sturt	18-20	1	Neither	866
Sturt	21-24	0	Both	187
Sturt	21-24	0	Father only	35
Sturt	21-24	0	Mother only	57
Sturt	21-24	0	Neither	145
Sturt	21-24	1	Both	797
Sturt	21-24	1	Father only	117
Sturt	21-24	1	Mother only	147
Sturt	21-24	1	Neither	471
Brand	0-4	0		66
Brand	0-4	0	Both	1282
Brand	0-4	0	Father only	157
Brand	0-4	0	Mother only	339
Brand	0-4	0	Neither	225
Brand	0-4	1		36
Brand	0-4	1	Both	4813
Brand	0-4	1	Father only	1320
Brand	0-4	1	Mother only	1248
Brand	0-4	1	Neither	2757
Brand	5-9	0		59
Brand	5-9	0	Both	1702
Brand	5-9	0	Father only	269
Brand	5-9	0	Mother only	390
Brand	5-9	0	Neither	368
Brand	5-9	1		50
Brand	5-9	1	Both	4498
Brand	5-9	1	Father only	1151
Brand	5-9	1	Mother only	1122
Brand	5-9	1	Neither	3118
Brand	10-12	0		39
Brand	10-12	0	Both	1083
Brand	10-12	0	Father only	175
Brand	10-12	0	Mother only	271
Brand	10-12	0	Neither	299
Brand	10-12	1		30
Brand	10-12	1	Both	2725
Brand	10-12	1	Father only	590
Brand	10-12	1	Mother only	566
Brand	10-12	1	Neither	1832
Brand	13-14	0		13
Brand	13-14	0	Both	817
Brand	13-14	0	Father only	134
Brand	13-14	0	Mother only	169
Brand	13-14	0	Neither	224
Brand	13-14	1		17
Brand	13-14	1	Both	1720
Brand	13-14	1	Father only	356
Brand	13-14	1	Mother only	342
Brand	13-14	1	Neither	1238
Brand	15-17	0		17
Brand	15-17	0	Both	792
Brand	15-17	0	Father only	147
Brand	15-17	0	Mother only	186
Brand	15-17	0	Neither	300
Brand	15-17	1		10
Brand	15-17	1	Both	1896
Brand	15-17	1	Father only	372
Brand	15-17	1	Mother only	414
Brand	15-17	1	Neither	1576
Brand	18-20	0		4
Brand	18-20	0	Both	131
Brand	18-20	0	Father only	31
Brand	18-20	0	Mother only	39
Brand	18-20	0	Neither	118
Brand	18-20	1	Both	422
Brand	18-20	1	Father only	98
Brand	18-20	1	Mother only	78
Brand	18-20	1	Neither	609
Brand	21-24	0	Both	74
Brand	21-24	0	Father only	21
Brand	21-24	0	Mother only	26
Brand	21-24	0	Neither	72
Brand	21-24	1	Both	166
Brand	21-24	1	Father only	46
Brand	21-24	1	Mother only	42
Brand	21-24	1	Neither	331
Burt	0-4	0		61
Burt	0-4	0	Both	1089
Burt	0-4	0	Father only	144
Burt	0-4	0	Mother only	216
Burt	0-4	0	Neither	356
Burt	0-4	1		66
Burt	0-4	1	Both	3390
Burt	0-4	1	Father only	892
Burt	0-4	1	Mother only	855
Burt	0-4	1	Neither	6064
Burt	5-9	0		69
Burt	5-9	0	Both	1338
Burt	5-9	0	Father only	214
Burt	5-9	0	Mother only	304
Burt	5-9	0	Neither	519
Burt	5-9	1		50
Burt	5-9	1	Both	3146
Burt	5-9	1	Father only	854
Burt	5-9	1	Mother only	798
Burt	5-9	1	Neither	6209
Burt	10-12	0		46
Burt	10-12	0	Both	871
Burt	10-12	0	Father only	145
Burt	10-12	0	Mother only	198
Burt	10-12	0	Neither	351
Burt	10-12	1		28
Burt	10-12	1	Both	1747
Burt	10-12	1	Father only	369
Burt	10-12	1	Mother only	477
Burt	10-12	1	Neither	3140
Burt	13-14	0		38
Burt	13-14	0	Both	632
Burt	13-14	0	Father only	107
Burt	13-14	0	Mother only	141
Burt	13-14	0	Neither	251
Burt	13-14	1		20
Burt	13-14	1	Both	1101
Burt	13-14	1	Father only	245
Burt	13-14	1	Mother only	321
Burt	13-14	1	Neither	1801
Burt	15-17	0		21
Burt	15-17	0	Both	621
