CED_NAME21	Age	NeedsAssistance	Sex	persons
Capricornia	0-4		F	327
Capricornia	0-4		M	368
Capricornia	0-4	0	F	4258
Capricornia	0-4	0	M	4569
Capricornia	0-4	1	F	62
Capricornia	0-4	1	M	107
Capricornia	5-14		F	787
Capricornia	5-14		M	875
Capricornia	5-14	0	F	9427
Capricornia	5-14	0	M	9718
Capricornia	5-14	1	F	374
Capricornia	5-14	1	M	740
Capricornia	15-19		F	368
Capricornia	15-19		M	450
Capricornia	15-19	0	F	4118
Capricornia	15-19	0	M	4479
Capricornia	15-19	1	F	153
Capricornia	15-19	1	M	225
Capricornia	20-24		F	517
Capricornia	20-24		M	796
Capricornia	20-24	0	F	3865
Capricornia	20-24	0	M	3831
Capricornia	20-24	1	F	104
Capricornia	20-24	1	M	150
Capricornia	25-34		F	1037
Capricornia	25-34		M	2122
Capricornia	25-34	0	F	9348
Capricornia	25-34	0	M	8721
Capricornia	25-34	1	F	151
Capricornia	25-34	1	M	211
Capricornia	35-44		F	857
Capricornia	35-44		M	1854
Capricornia	35-44	0	F	9152
Capricornia	35-44	0	M	8722
Capricornia	35-44	1	F	218
Capricornia	35-44	1	M	212
Capricornia	45-54		F	837
Capricornia	45-54		M	1721
Capricornia	45-54	0	F	8819
Capricornia	45-54	0	M	8671
Capricornia	45-54	1	F	363
Capricornia	45-54	1	M	273
Capricornia	55-64		F	724
Capricornia	55-64		M	1348
Capricornia	55-64	0	F	8708
Capricornia	55-64	0	M	8637
Capricornia	55-64	1	F	593
Capricornia	55-64	1	M	531
Capricornia	65-74		F	434
Capricornia	65-74		M	641
Capricornia	65-74	0	F	5956
Capricornia	65-74	0	M	6262
Capricornia	65-74	1	F	675
Capricornia	65-74	1	M	737
Capricornia	75-84		F	291
Capricornia	75-84		M	264
Capricornia	75-84	0	F	2828
Capricornia	75-84	0	M	2687
Capricornia	75-84	1	F	969
Capricornia	75-84	1	M	733
Capricornia	85+		F	138
Capricornia	85+		M	129
Capricornia	85+	0	F	582
Capricornia	85+	0	M	513
Capricornia	85+	1	F	958
Capricornia	85+	1	M	483
Dawson	0-4		F	304
Dawson	0-4		M	305
Dawson	0-4	0	F	3868
Dawson	0-4	0	M	4199
Dawson	0-4	1	F	49
Dawson	0-4	1	M	97
Dawson	5-14		F	803
Dawson	5-14		M	799
Dawson	5-14	0	F	9142
Dawson	5-14	0	M	9503
Dawson	5-14	1	F	280
Dawson	5-14	1	M	602
Dawson	15-19		F	368
Dawson	15-19		M	378
Dawson	15-19	0	F	4157
Dawson	15-19	0	M	4386
Dawson	15-19	1	F	137
Dawson	15-19	1	M	197
Dawson	20-24		F	510
Dawson	20-24		M	616
Dawson	20-24	0	F	4216
Dawson	20-24	0	M	4234
Dawson	20-24	1	F	80
Dawson	20-24	1	M	134
Dawson	25-34		F	1121
Dawson	25-34		M	1615
Dawson	25-34	0	F	9464
Dawson	25-34	0	M	8925
Dawson	25-34	1	F	154
Dawson	25-34	1	M	221
Dawson	35-44		F	888
Dawson	35-44		M	1506
Dawson	35-44	0	F	9403
Dawson	35-44	0	M	8779
Dawson	35-44	1	F	195
Dawson	35-44	1	M	216
Dawson	45-54		F	877
Dawson	45-54		M	1415
Dawson	45-54	0	F	9613
Dawson	45-54	0	M	9308
Dawson	45-54	1	F	357
Dawson	45-54	1	M	317
Dawson	55-64		F	733
Dawson	55-64		M	1197
Dawson	55-64	0	F	9206
Dawson	55-64	0	M	9283
Dawson	55-64	1	F	549
Dawson	55-64	1	M	516
Dawson	65-74		F	483
Dawson	65-74		M	655
Dawson	65-74	0	F	6463
Dawson	65-74	0	M	6703
Dawson	65-74	1	F	689
Dawson	65-74	1	M	758
Dawson	75-84		F	328
Dawson	75-84		M	330
Dawson	75-84	0	F	2934
Dawson	75-84	0	M	2841
Dawson	75-84	1	F	944
Dawson	75-84	1	M	821
Dawson	85+		F	165
Dawson	85+		M	125
Dawson	85+	0	F	622
Dawson	85+	0	M	495
Dawson	85+	1	F	997
Dawson	85+	1	M	493
Dickson	0-4		F	155
Dickson	0-4		M	166
Dickson	0-4	0	F	4203
Dickson	0-4	0	M	4629
Dickson	0-4	1	F	56
Dickson	0-4	1	M	104
Dickson	5-14		F	396
Dickson	5-14		M	403
Dickson	5-14	0	F	10255
Dickson	5-14	0	M	10682
Dickson	5-14	1	F	422
Dickson	5-14	1	M	906
Dickson	15-19		F	177
Dickson	15-19		M	184
Dickson	15-19	0	F	4896
Dickson	15-19	0	M	5139
Dickson	15-19	1	F	186
Dickson	15-19	1	M	299
Dickson	20-24		F	161
Dickson	20-24		M	200
Dickson	20-24	0	F	4146
Dickson	20-24	0	M	4461
Dickson	20-24	1	F	139
Dickson	20-24	1	M	184
Dickson	25-34		F	369
Dickson	25-34		M	428
Dickson	25-34	0	F	9030
Dickson	25-34	0	M	8675
Dickson	25-34	1	F	243
Dickson	25-34	1	M	241
Dickson	35-44		F	372
Dickson	35-44		M	415
Dickson	35-44	0	F	10963
Dickson	35-44	0	M	9973
Dickson	35-44	1	F	278
Dickson	35-44	1	M	271
Dickson	45-54		F	378
Dickson	45-54		M	428
Dickson	45-54	0	F	11280
Dickson	45-54	0	M	10641
Dickson	45-54	1	F	374
Dickson	45-54	1	M	344
Dickson	55-64		F	250
Dickson	55-64		M	297
Dickson	55-64	0	F	9001
Dickson	55-64	0	M	8470
Dickson	55-64	1	F	460
Dickson	55-64	1	M	402
Dickson	65-74		F	235
Dickson	65-74		M	233
Dickson	65-74	0	F	6560
Dickson	65-74	0	M	6003
Dickson	65-74	1	F	691
Dickson	65-74	1	M	599
Dickson	75-84		F	160
Dickson	75-84		M	124
Dickson	75-84	0	F	2747
Dickson	75-84	0	M	2636
Dickson	75-84	1	F	779
Dickson	75-84	1	M	595
Dickson	85+		F	129
Dickson	85+		M	63
Dickson	85+	0	F	447
Dickson	85+	0	M	352
Dickson	85+	1	F	725
Dickson	85+	1	M	348
Fadden	0-4		F	371
Fadden	0-4		M	382
Fadden	0-4	0	F	5171
Fadden	0-4	0	M	5303
Fadden	0-4	1	F	61
Fadden	0-4	1	M	125
Fadden	5-14		F	791
Fadden	5-14		M	850
Fadden	5-14	0	F	10756
Fadden	5-14	0	M	10989
Fadden	5-14	1	F	434
Fadden	5-14	1	M	960
Fadden	15-19		F	357
Fadden	15-19		M	314
Fadden	15-19	0	F	5124
Fadden	15-19	0	M	5204
Fadden	15-19	1	F	188
Fadden	15-19	1	M	290
Fadden	20-24		F	396
Fadden	20-24		M	415
Fadden	20-24	0	F	5485
Fadden	20-24	0	M	5477
Fadden	20-24	1	F	141
Fadden	20-24	1	M	194
Fadden	25-34		F	909
Fadden	25-34		M	933
Fadden	25-34	0	F	12270
Fadden	25-34	0	M	11261
Fadden	25-34	1	F	256
Fadden	25-34	1	M	296
Fadden	35-44		F	745
Fadden	35-44		M	800
Fadden	35-44	0	F	12240
Fadden	35-44	0	M	11179
Fadden	35-44	1	F	314
Fadden	35-44	1	M	297
Fadden	45-54		F	715
Fadden	45-54		M	756
Fadden	45-54	0	F	12380
Fadden	45-54	0	M	11164
Fadden	45-54	1	F	503
Fadden	45-54	1	M	370
Fadden	55-64		F	578
Fadden	55-64		M	520
Fadden	55-64	0	F	10724
Fadden	55-64	0	M	9702
Fadden	55-64	1	F	650
Fadden	55-64	1	M	562
Fadden	65-74		F	483
Fadden	65-74		M	466
Fadden	65-74	0	F	9108
Fadden	65-74	0	M	7748
Fadden	65-74	1	F	978
Fadden	65-74	1	M	923
Fadden	75-84		F	320
Fadden	75-84		M	281
Fadden	75-84	0	F	4261
Fadden	75-84	0	M	4139
Fadden	75-84	1	F	1323
Fadden	75-84	1	M	1091
Fadden	85+		F	174
Fadden	85+		M	96
Fadden	85+	0	F	721
Fadden	85+	0	M	676
Fadden	85+	1	F	1268
Fadden	85+	1	M	627
Fairfax	0-4		F	180
Fairfax	0-4		M	229
Fairfax	0-4	0	F	3878
Fairfax	0-4	0	M	4055
Fairfax	0-4	1	F	47
Fairfax	0-4	1	M	83
Fairfax	5-14		F	582
Fairfax	5-14		M	553
Fairfax	5-14	0	F	9462
Fairfax	5-14	0	M	9687
Fairfax	5-14	1	F	359
Fairfax	5-14	1	M	696
Fairfax	15-19		F	222
Fairfax	15-19		M	239
Fairfax	15-19	0	F	4298
Fairfax	15-19	0	M	4444
Fairfax	15-19	1	F	138
Fairfax	15-19	1	M	224
Fairfax	20-24		F	239
Fairfax	20-24		M	244
Fairfax	20-24	0	F	3823
Fairfax	20-24	0	M	3521
Fairfax	20-24	1	F	106
Fairfax	20-24	1	M	137
Fairfax	25-34		F	549
Fairfax	25-34		M	561
Fairfax	25-34	0	F	8806
Fairfax	25-34	0	M	7879
Fairfax	25-34	1	F	187
Fairfax	25-34	1	M	245
Fairfax	35-44		F	557
Fairfax	35-44		M	730
Fairfax	35-44	0	F	10486
Fairfax	35-44	0	M	9235
Fairfax	35-44	1	F	228
Fairfax	35-44	1	M	274
Fairfax	45-54		F	547
Fairfax	45-54		M	683
Fairfax	45-54	0	F	11220
Fairfax	45-54	0	M	10063
Fairfax	45-54	1	F	400
Fairfax	45-54	1	M	319
Fairfax	55-64		F	530
Fairfax	55-64		M	531
Fairfax	55-64	0	F	11107
Fairfax	55-64	0	M	9468
Fairfax	55-64	1	F	548
Fairfax	55-64	1	M	500
Fairfax	65-74		F	459
Fairfax	65-74		M	473
Fairfax	65-74	0	F	9361
Fairfax	65-74	0	M	8510
Fairfax	65-74	1	F	804
Fairfax	65-74	1	M	778
Fairfax	75-84		F	348
Fairfax	75-84		M	316
Fairfax	75-84	0	F	4584
Fairfax	75-84	0	M	4171
Fairfax	75-84	1	F	1224
Fairfax	75-84	1	M	921
Fairfax	85+		F	344
Fairfax	85+		M	180
Fairfax	85+	0	F	973
Fairfax	85+	0	M	872
Fairfax	85+	1	F	1339
Fairfax	85+	1	M	716
Fisher	0-4		F	163
Fisher	0-4		M	220
Fisher	0-4	0	F	3873
Fisher	0-4	0	M	4047
Fisher	0-4	1	F	41
Fisher	0-4	1	M	93
Fisher	5-14		F	543
Fisher	5-14		M	583
Fisher	5-14	0	F	9314
Fisher	5-14	0	M	9528
Fisher	5-14	1	F	417
Fisher	5-14	1	M	729
Fisher	15-19		F	284
Fisher	15-19		M	249
Fisher	15-19	0	F	4767
Fisher	15-19	0	M	4711
Fisher	15-19	1	F	156
Fisher	15-19	1	M	260
Fisher	20-24		F	263
Fisher	20-24		M	261
Fisher	20-24	0	F	4313
Fisher	20-24	0	M	4080
Fisher	20-24	1	F	113
Fisher	20-24	1	M	166
Fisher	25-34		F	607
Fisher	25-34		M	634
Fisher	25-34	0	F	9416
Fisher	25-34	0	M	8449
Fisher	25-34	1	F	198
Fisher	25-34	1	M	208
Fisher	35-44		F	554
Fisher	35-44		M	626
Fisher	35-44	0	F	10179
Fisher	35-44	0	M	8972
Fisher	35-44	1	F	261
Fisher	35-44	1	M	200
Fisher	45-54		F	537
Fisher	45-54		M	669
Fisher	45-54	0	F	10887
Fisher	45-54	0	M	9752
Fisher	45-54	1	F	416
Fisher	45-54	1	M	307
Fisher	55-64		F	554
Fisher	55-64		M	590
Fisher	55-64	0	F	10780
Fisher	55-64	0	M	9275
Fisher	55-64	1	F	617
Fisher	55-64	1	M	534
Fisher	65-74		F	502
Fisher	65-74		M	507
Fisher	65-74	0	F	9627
Fisher	65-74	0	M	8308
Fisher	65-74	1	F	855
Fisher	65-74	1	M	821
Fisher	75-84		F	345
Fisher	75-84		M	305
Fisher	75-84	0	F	5022
Fisher	75-84	0	M	4574
Fisher	75-84	1	F	1263
Fisher	75-84	1	M	1058
Fisher	85+		F	208
Fisher	85+		M	146
Fisher	85+	0	F	1057
Fisher	85+	0	M	985
Fisher	85+	1	F	1404
Fisher	85+	1	M	821
Flynn	0-4		F	376
Flynn	0-4		M	396
Flynn	0-4	0	F	4401
Flynn	0-4	0	M	4452
Flynn	0-4	1	F	63
Flynn	0-4	1	M	95
Flynn	5-14		F	932
Flynn	5-14		M	1018
Flynn	5-14	0	F	9932
Flynn	5-14	0	M	9887
Flynn	5-14	1	F	417
Flynn	5-14	1	M	881
Flynn	15-19		F	377
Flynn	15-19		M	449
Flynn	15-19	0	F	4061
Flynn	15-19	0	M	4241
Flynn	15-19	1	F	155
Flynn	15-19	1	M	300
Flynn	20-24		F	339
Flynn	20-24		M	482
Flynn	20-24	0	F	3552
Flynn	20-24	0	M	3610
Flynn	20-24	1	F	97
Flynn	20-24	1	M	149
Flynn	25-34		F	879
Flynn	25-34		M	1117
Flynn	25-34	0	F	8758
Flynn	25-34	0	M	8066
Flynn	25-34	1	F	171
Flynn	25-34	1	M	218
Flynn	35-44		F	838
Flynn	35-44		M	1228
Flynn	35-44	0	F	9073
Flynn	35-44	0	M	8494
Flynn	35-44	1	F	249
Flynn	35-44	1	M	265
Flynn	45-54		F	842
Flynn	45-54		M	1220
Flynn	45-54	0	F	9201
Flynn	45-54	0	M	9134
Flynn	45-54	1	F	450
Flynn	45-54	1	M	415
Flynn	55-64		F	790
Flynn	55-64		M	1232
Flynn	55-64	0	F	8974
Flynn	55-64	0	M	9502
Flynn	55-64	1	F	724
Flynn	55-64	1	M	726
Flynn	65-74		F	590
Flynn	65-74		M	764
Flynn	65-74	0	F	6043
Flynn	65-74	0	M	6890
Flynn	65-74	1	F	727
Flynn	65-74	1	M	880
Flynn	75-84		F	332
Flynn	75-84		M	394
Flynn	75-84	0	F	2451
Flynn	75-84	0	M	2812
Flynn	75-84	1	F	826
Flynn	75-84	1	M	701
Flynn	85+		F	167
Flynn	85+		M	99
Flynn	85+	0	F	430
Flynn	85+	0	M	445
Flynn	85+	1	F	548
Flynn	85+	1	M	350
Forde	0-4		F	491
Forde	0-4		M	509
Forde	0-4	0	F	6187
Forde	0-4	0	M	6284
Forde	0-4	1	F	106
Forde	0-4	1	M	141
Forde	5-14		F	992
Forde	5-14		M	1107
Forde	5-14	0	F	12470
Forde	5-14	0	M	12257
Forde	5-14	1	F	614
Forde	5-14	1	M	1212
Forde	15-19		F	391
Forde	15-19		M	421
Forde	15-19	0	F	5435
Forde	15-19	0	M	5563
Forde	15-19	1	F	229
Forde	15-19	1	M	402
Forde	20-24		F	497
Forde	20-24		M	477
Forde	20-24	0	F	5904
Forde	20-24	0	M	5726
Forde	20-24	1	F	153
Forde	20-24	1	M	242
Forde	25-34		F	1071
Forde	25-34		M	1042
Forde	25-34	0	F	13283
Forde	25-34	0	M	12463
Forde	25-34	1	F	333
Forde	25-34	1	M	352
Forde	35-44		F	872
Forde	35-44		M	871
Forde	35-44	0	F	12382
Forde	35-44	0	M	11693
Forde	35-44	1	F	376
Forde	35-44	1	M	355
Forde	45-54		F	690
Forde	45-54		M	766
Forde	45-54	0	F	11043
Forde	45-54	0	M	10433
Forde	45-54	1	F	616
Forde	45-54	1	M	434
Forde	55-64		F	483
Forde	55-64		M	522
Forde	55-64	0	F	9010
Forde	55-64	0	M	8339
Forde	55-64	1	F	817
Forde	55-64	1	M	635
Forde	65-74		F	407
Forde	65-74		M	349
Forde	65-74	0	F	6835
Forde	65-74	0	M	6059
Forde	65-74	1	F	1093
Forde	65-74	1	M	991
Forde	75-84		F	312
Forde	75-84		M	223
Forde	75-84	0	F	2862
Forde	75-84	0	M	2728
Forde	75-84	1	F	1268
Forde	75-84	1	M	939
Forde	85+		F	208
Forde	85+		M	107
Forde	85+	0	F	473
Forde	85+	0	M	445
Forde	85+	1	F	898
Forde	85+	1	M	471
Griffith	0-4		F	180
Griffith	0-4		M	177
Griffith	0-4	0	F	3960
Griffith	0-4	0	M	4236
Griffith	0-4	1	F	28
Griffith	0-4	1	M	58
Griffith	5-14		F	347
Griffith	5-14		M	361
Griffith	5-14	0	F	8208
Griffith	5-14	0	M	8471
Griffith	5-14	1	F	161
Griffith	5-14	1	M	339
Griffith	15-19		F	256
Griffith	15-19		M	227
Griffith	15-19	0	F	4509
Griffith	15-19	0	M	4602
Griffith	15-19	1	F	87
Griffith	15-19	1	M	108
Griffith	20-24		F	516
Griffith	20-24		M	424
Griffith	20-24	0	F	8476
Griffith	20-24	0	M	7321
Griffith	20-24	1	F	109
Griffith	20-24	1	M	98
Griffith	25-34		F	1039
Griffith	25-34		M	1117
Griffith	25-34	0	F	17531
Griffith	25-34	0	M	16835
Griffith	25-34	1	F	215
Griffith	25-34	1	M	168
Griffith	35-44		F	656
Griffith	35-44		M	728
Griffith	35-44	0	F	13510
Griffith	35-44	0	M	13059
Griffith	35-44	1	F	216
Griffith	35-44	1	M	198
Griffith	45-54		F	492
Griffith	45-54		M	590
Griffith	45-54	0	F	11184
Griffith	45-54	0	M	10614
Griffith	45-54	1	F	283
Griffith	45-54	1	M	253
Griffith	55-64		F	383
Griffith	55-64		M	458
Griffith	55-64	0	F	7874
Griffith	55-64	0	M	7484
Griffith	55-64	1	F	346
Griffith	55-64	1	M	329
Griffith	65-74		F	286
Griffith	65-74		M	321
Griffith	65-74	0	F	4831
Griffith	65-74	0	M	4447
Griffith	65-74	1	F	473
Griffith	65-74	1	M	392
Griffith	75-84		F	199
Griffith	75-84		M	183
Griffith	75-84	0	F	2082
Griffith	75-84	0	M	1834
Griffith	75-84	1	F	722
Griffith	75-84	1	M	445
Griffith	85+		F	206
Griffith	85+		M	93
Griffith	85+	0	F	561
Griffith	85+	0	M	432
Griffith	85+	1	F	845
Griffith	85+	1	M	415
Groom	0-4		F	235
Groom	0-4		M	255
Groom	0-4	0	F	4495
Groom	0-4	0	M	4527
Groom	0-4	1	F	54
Groom	0-4	1	M	89
Groom	5-14		F	467
Groom	5-14		M	500
Groom	5-14	0	F	10031
Groom	5-14	0	M	10136
Groom	5-14	1	F	396
Groom	5-14	1	M	739
Groom	15-19		F	236
Groom	15-19		M	283
Groom	15-19	0	F	4836
Groom	15-19	0	M	4957
Groom	15-19	1	F	180
Groom	15-19	1	M	271
Groom	20-24		F	308
Groom	20-24		M	308
Groom	20-24	0	F	4566
Groom	20-24	0	M	4538
Groom	20-24	1	F	133
Groom	20-24	1	M	193
Groom	25-34		F	530
Groom	25-34		M	677
Groom	25-34	0	F	9913
Groom	25-34	0	M	9117
Groom	25-34	1	F	250
Groom	25-34	1	M	303
Groom	35-44		F	478
Groom	35-44		M	531
Groom	35-44	0	F	9208
Groom	35-44	0	M	8346
Groom	35-44	1	F	317
Groom	35-44	1	M	319
Groom	45-54		F	448
Groom	45-54		M	565
Groom	45-54	0	F	9205
Groom	45-54	0	M	8207
Groom	45-54	1	F	467
Groom	45-54	1	M	390
Groom	55-64		F	453
Groom	55-64		M	507
Groom	55-64	0	F	8644
Groom	55-64	0	M	7722
Groom	55-64	1	F	680
Groom	55-64	1	M	558
Groom	65-74		F	426
Groom	65-74		M	411
Groom	65-74	0	F	7345
Groom	65-74	0	M	6390
Groom	65-74	1	F	855
Groom	65-74	1	M	818
Groom	75-84		F	318
Groom	75-84		M	224
Groom	75-84	0	F	3958
Groom	75-84	0	M	3385
Groom	75-84	1	F	1239
Groom	75-84	1	M	909
Groom	85+		F	208
Groom	85+		M	118
Groom	85+	0	F	951
Groom	85+	0	M	737
Groom	85+	1	F	1358
Groom	85+	1	M	629
Herbert	0-4		F	348
Herbert	0-4		M	350
Herbert	0-4	0	F	4296
Herbert	0-4	0	M	4744
Herbert	0-4	1	F	71
Herbert	0-4	1	M	124
Herbert	5-14		F	745
Herbert	5-14		M	817
Herbert	5-14	0	F	9702
Herbert	5-14	0	M	9842
Herbert	5-14	1	F	386
Herbert	5-14	1	M	798
Herbert	15-19		F	374
Herbert	15-19		M	451
Herbert	15-19	0	F	5097
Herbert	15-19	0	M	4752
Herbert	15-19	1	F	131
Herbert	15-19	1	M	239
Herbert	20-24		F	483
Herbert	20-24		M	1011
Herbert	20-24	0	F	5604
Herbert	20-24	0	M	5635
Herbert	20-24	1	F	128
Herbert	20-24	1	M	185
Herbert	25-34		F	952
Herbert	25-34		M	1303
Herbert	25-34	0	F	10902
Herbert	25-34	0	M	10486
Herbert	25-34	1	F	237
Herbert	25-34	1	M	283
Herbert	35-44		F	777
Herbert	35-44		M	1050
Herbert	35-44	0	F	9984
Herbert	35-44	0	M	8966
Herbert	35-44	1	F	306
Herbert	35-44	1	M	330
Herbert	45-54		F	702
Herbert	45-54		M	941
Herbert	45-54	0	F	9435
Herbert	45-54	0	M	8694
Herbert	45-54	1	F	491
Herbert	45-54	1	M	459
Herbert	55-64		F	523
Herbert	55-64		M	719
Herbert	55-64	0	F	8387
Herbert	55-64	0	M	7804
Herbert	55-64	1	F	637
Herbert	55-64	1	M	623
Herbert	65-74		F	355
Herbert	65-74		M	418
Herbert	65-74	0	F	5800
Herbert	65-74	0	M	5545
Herbert	65-74	1	F	756
Herbert	65-74	1	M	766
Herbert	75-84		F	232
Herbert	75-84		M	215
Herbert	75-84	0	F	2490
Herbert	75-84	0	M	2249
Herbert	75-84	1	F	962
Herbert	75-84	1	M	704
Herbert	85+		F	143
Herbert	85+		M	73
Herbert	85+	0	F	501
Herbert	85+	0	M	379
Herbert	85+	1	F	790
Herbert	85+	1	M	361
Hinkler	0-4		F	197
Hinkler	0-4		M	231
Hinkler	0-4	0	F	3068
Hinkler	0-4	0	M	3204
Hinkler	0-4	1	F	49
Hinkler	0-4	1	M	86
Hinkler	5-14		F	537
Hinkler	5-14		M	586
Hinkler	5-14	0	F	7853
Hinkler	5-14	0	M	7952
Hinkler	5-14	1	F	449
Hinkler	5-14	1	M	865
Hinkler	15-19		F	214
Hinkler	15-19		M	235
Hinkler	15-19	0	F	3609
Hinkler	15-19	0	M	3729
Hinkler	15-19	1	F	230
Hinkler	15-19	1	M	344
Hinkler	20-24		F	214
Hinkler	20-24		M	224
Hinkler	20-24	0	F	3052
Hinkler	20-24	0	M	2982
Hinkler	20-24	1	F	151
Hinkler	20-24	1	M	241
Hinkler	25-34		F	498
Hinkler	25-34		M	530
Hinkler	25-34	0	F	6942
Hinkler	25-34	0	M	6247
Hinkler	25-34	1	F	272
Hinkler	25-34	1	M	353
Hinkler	35-44		F	463
Hinkler	35-44		M	524
Hinkler	35-44	0	F	7415
Hinkler	35-44	0	M	6319
Hinkler	35-44	1	F	348
Hinkler	35-44	1	M	351
Hinkler	45-54		F	544
Hinkler	45-54		M	650
Hinkler	45-54	0	F	8574
Hinkler	45-54	0	M	7460
Hinkler	45-54	1	F	625
Hinkler	45-54	1	M	581
Hinkler	55-64		F	611
Hinkler	55-64		M	690
Hinkler	55-64	0	F	10501
Hinkler	55-64	0	M	8785
Hinkler	55-64	1	F	1076
Hinkler	55-64	1	M	1094
Hinkler	65-74		F	611
Hinkler	65-74		M	637
Hinkler	65-74	0	F	10718
Hinkler	65-74	0	M	9728
Hinkler	65-74	1	F	1468
Hinkler	65-74	1	M	1722
Hinkler	75-84		F	491
Hinkler	75-84		M	423
Hinkler	75-84	0	F	5461
Hinkler	75-84	0	M	5437
Hinkler	75-84	1	F	1770
Hinkler	75-84	1	M	1582
Hinkler	85+		F	283
Hinkler	85+		M	160
Hinkler	85+	0	F	1098
Hinkler	85+	0	M	996
Hinkler	85+	1	F	1427
Hinkler	85+	1	M	789
Kennedy	0-4		F	471
Kennedy	0-4		M	481
Kennedy	0-4	0	F	4208
Kennedy	0-4	0	M	4593
Kennedy	0-4	1	F	30
Kennedy	0-4	1	M	83
Kennedy	5-14		F	1121
Kennedy	5-14		M	1303
Kennedy	5-14	0	F	9974
Kennedy	5-14	0	M	10353
Kennedy	5-14	1	F	251
Kennedy	5-14	1	M	572
Kennedy	15-19		F	505
Kennedy	15-19		M	613
Kennedy	15-19	0	F	4251
Kennedy	15-19	0	M	4742
Kennedy	15-19	1	F	110
Kennedy	15-19	1	M	191
Kennedy	20-24		F	481
Kennedy	20-24		M	725
Kennedy	20-24	0	F	3639
Kennedy	20-24	0	M	3907
Kennedy	20-24	1	F	67
Kennedy	20-24	1	M	136
Kennedy	25-34		F	1132
Kennedy	25-34		M	1761
Kennedy	25-34	0	F	9186
Kennedy	25-34	0	M	8829
Kennedy	25-34	1	F	181
Kennedy	25-34	1	M	176
Kennedy	35-44		F	1072
Kennedy	35-44		M	1440
Kennedy	35-44	0	F	8977
Kennedy	35-44	0	M	8108
Kennedy	35-44	1	F	215
Kennedy	35-44	1	M	239
Kennedy	45-54		F	1042
Kennedy	45-54		M	1417
Kennedy	45-54	0	F	9602
Kennedy	45-54	0	M	9088
Kennedy	45-54	1	F	396
Kennedy	45-54	1	M	361
Kennedy	55-64		F	902
Kennedy	55-64		M	1247
Kennedy	55-64	0	F	9799
Kennedy	55-64	0	M	9983
Kennedy	55-64	1	F	704
Kennedy	55-64	1	M	662
Kennedy	65-74		F	686
Kennedy	65-74		M	873
Kennedy	65-74	0	F	7557
Kennedy	65-74	0	M	8055
Kennedy	65-74	1	F	795
Kennedy	65-74	1	M	955
Kennedy	75-84		F	420
Kennedy	75-84		M	494
Kennedy	75-84	0	F	3365
Kennedy	75-84	0	M	3725
Kennedy	75-84	1	F	1072
Kennedy	75-84	1	M	858
Kennedy	85+		F	242
Kennedy	85+		M	185
Kennedy	85+	0	F	640
Kennedy	85+	0	M	663
Kennedy	85+	1	F	898
Kennedy	85+	1	M	574
Leichhardt	0-4		F	421
Leichhardt	0-4		M	506
Leichhardt	0-4	0	F	4406
Leichhardt	0-4	0	M	4461
Leichhardt	0-4	1	F	45
Leichhardt	0-4	1	M	67
Leichhardt	5-14		F	963
Leichhardt	5-14		M	1020
Leichhardt	5-14	0	F	10254
Leichhardt	5-14	0	M	10573
Leichhardt	5-14	1	F	252
Leichhardt	5-14	1	M	547
Leichhardt	15-19		F	424
Leichhardt	15-19		M	494
Leichhardt	15-19	0	F	4661
Leichhardt	15-19	0	M	4698
Leichhardt	15-19	1	F	119
Leichhardt	15-19	1	M	161
Leichhardt	20-24		F	565
Leichhardt	20-24		M	641
Leichhardt	20-24	0	F	4228
Leichhardt	20-24	0	M	4131
Leichhardt	20-24	1	F	81
Leichhardt	20-24	1	M	120
Leichhardt	25-34		F	1429
Leichhardt	25-34		M	1568
Leichhardt	25-34	0	F	10668
Leichhardt	25-34	0	M	9457
Leichhardt	25-34	1	F	168
Leichhardt	25-34	1	M	206
Leichhardt	35-44		F	1094
Leichhardt	35-44		M	1237
Leichhardt	35-44	0	F	11154
Leichhardt	35-44	0	M	9723
Leichhardt	35-44	1	F	232
Leichhardt	35-44	1	M	252
Leichhardt	45-54		F	1010
Leichhardt	45-54		M	1286
Leichhardt	45-54	0	F	11281
Leichhardt	45-54	0	M	10587
Leichhardt	45-54	1	F	384
Leichhardt	45-54	1	M	398
Leichhardt	55-64		F	911
Leichhardt	55-64		M	1119
Leichhardt	55-64	0	F	9858
Leichhardt	55-64	0	M	9686
Leichhardt	55-64	1	F	582
Leichhardt	55-64	1	M	609
Leichhardt	65-74		F	626
Leichhardt	65-74		M	803
Leichhardt	65-74	0	F	6709
Leichhardt	65-74	0	M	7013
Leichhardt	65-74	1	F	827
Leichhardt	65-74	1	M	828
Leichhardt	75-84		F	313
Leichhardt	75-84		M	343
Leichhardt	75-84	0	F	2586
Leichhardt	75-84	0	M	2732
Leichhardt	75-84	1	F	925
Leichhardt	75-84	1	M	784
Leichhardt	85+		F	122
Leichhardt	85+		M	104
Leichhardt	85+	0	F	481
Leichhardt	85+	0	M	451
Leichhardt	85+	1	F	796
Leichhardt	85+	1	M	435
Lilley	0-4		F	175
Lilley	0-4		M	180
Lilley	0-4	0	F	4465
Lilley	0-4	0	M	4662
Lilley	0-4	1	F	46
Lilley	0-4	1	M	93
Lilley	5-14		F	299
Lilley	5-14		M	346
Lilley	5-14	0	F	8464
Lilley	5-14	0	M	8801
Lilley	5-14	1	F	248
Lilley	5-14	1	M	504
Lilley	15-19		F	128
Lilley	15-19		M	170
