CED_NAME21	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Fisher	85+		M	229
Fisher	85+	0	F	2150
Fisher	85+	0	M	1534
Fisher	85+	1	F	148
Fisher	85+	1	M	194
Flynn	15-19		F	477
Flynn	15-19		M	524
Flynn	15-19	0	F	3881
Flynn	15-19	0	M	4265
Flynn	15-19	1	F	233
Flynn	15-19	1	M	203
Flynn	20-24		F	371
Flynn	20-24		M	526
Flynn	20-24	0	F	3374
Flynn	20-24	0	M	3551
Flynn	20-24	1	F	244
Flynn	20-24	1	M	173
Flynn	25-34		F	942
Flynn	25-34		M	1204
Flynn	25-34	0	F	7878
Flynn	25-34	0	M	7668
Flynn	25-34	1	F	985
Flynn	25-34	1	M	529
Flynn	35-44		F	888
Flynn	35-44		M	1272
Flynn	35-44	0	F	7660
Flynn	35-44	0	M	7832
Flynn	35-44	1	F	1611
Flynn	35-44	1	M	884
Flynn	45-54		F	868
Flynn	45-54		M	1285
Flynn	45-54	0	F	7746
Flynn	45-54	0	M	8337
Flynn	45-54	1	F	1873
Flynn	45-54	1	M	1149
Flynn	55-64		F	830
Flynn	55-64		M	1245
Flynn	55-64	0	F	7555
Flynn	55-64	0	M	8880
Flynn	55-64	1	F	2102
Flynn	55-64	1	M	1337
Flynn	65-74		F	670
Flynn	65-74		M	860
Flynn	65-74	0	F	5577
Flynn	65-74	0	M	6769
Flynn	65-74	1	F	1105
Flynn	65-74	1	M	910
Flynn	75-84		F	449
Flynn	75-84		M	470
Flynn	75-84	0	F	2758
Flynn	75-84	0	M	3033
Flynn	75-84	1	F	402
Flynn	75-84	1	M	403
Flynn	85+		F	230
Flynn	85+		M	144
Flynn	85+	0	F	852
Flynn	85+	0	M	677
Flynn	85+	1	F	67
Flynn	85+	1	M	76
Forde	15-19		F	444
Forde	15-19		M	483
Forde	15-19	0	F	5271
Forde	15-19	0	M	5624
Forde	15-19	1	F	341
Forde	15-19	1	M	273
Forde	20-24		F	541
Forde	20-24		M	522
Forde	20-24	0	F	5572
Forde	20-24	0	M	5609
Forde	20-24	1	F	441
Forde	20-24	1	M	317
Forde	25-34		F	1167
Forde	25-34		M	1163
Forde	25-34	0	F	11988
Forde	25-34	0	M	11814
Forde	25-34	1	F	1541
Forde	25-34	1	M	881
Forde	35-44		F	931
Forde	35-44		M	976
Forde	35-44	0	F	10507
Forde	35-44	0	M	10623
Forde	35-44	1	F	2193
Forde	35-44	1	M	1309
Forde	45-54		F	730
Forde	45-54		M	807
Forde	45-54	0	F	9305
Forde	45-54	0	M	9523
Forde	45-54	1	F	2312
Forde	45-54	1	M	1303
Forde	55-64		F	520
Forde	55-64		M	558
Forde	55-64	0	F	7706
Forde	55-64	0	M	7701
Forde	55-64	1	F	2086
Forde	55-64	1	M	1245
Forde	65-74		F	466
Forde	65-74		M	400
Forde	65-74	0	F	6582
Forde	65-74	0	M	6133
Forde	65-74	1	F	1278
Forde	65-74	1	M	863
Forde	75-84		F	433
Forde	75-84		M	288
Forde	75-84	0	F	3487
Forde	75-84	0	M	3091
Forde	75-84	1	F	522
Forde	75-84	1	M	509
Forde	85+		F	282
Forde	85+		M	134
Forde	85+	0	F	1230
Forde	85+	0	M	796
Forde	85+	1	F	63
Forde	85+	1	M	90
Griffith	15-19		F	279
Griffith	15-19		M	239
Griffith	15-19	0	F	4370
Griffith	15-19	0	M	4498
Griffith	15-19	1	F	214
Griffith	15-19	1	M	194
Griffith	20-24		F	554
Griffith	20-24		M	452
Griffith	20-24	0	F	8162
Griffith	20-24	0	M	7113
Griffith	20-24	1	F	386
Griffith	20-24	1	M	273
Griffith	25-34		F	1107
Griffith	25-34		M	1214
Griffith	25-34	0	F	16681
Griffith	25-34	0	M	16200
Griffith	25-34	1	F	1002
Griffith	25-34	1	M	705
Griffith	35-44		F	697
Griffith	35-44		M	799
Griffith	35-44	0	F	12184
Griffith	35-44	0	M	12196
Griffith	35-44	1	F	1491
Griffith	35-44	1	M	984
Griffith	45-54		F	504
Griffith	45-54		M	586
Griffith	45-54	0	F	9310
Griffith	45-54	0	M	9535
Griffith	45-54	1	F	2141
Griffith	45-54	1	M	1333
Griffith	55-64		F	372
Griffith	55-64		M	453
Griffith	55-64	0	F	6240
Griffith	55-64	0	M	6550
Griffith	55-64	1	F	1984
Griffith	55-64	1	M	1266
Griffith	65-74		F	291
Griffith	65-74		M	326
Griffith	65-74	0	F	4363
Griffith	65-74	0	M	4198
Griffith	65-74	1	F	933
Griffith	65-74	1	M	635
Griffith	75-84		F	231
Griffith	75-84		M	198
Griffith	75-84	0	F	2472
Griffith	75-84	0	M	1988
Griffith	75-84	1	F	306
Griffith	75-84	1	M	273
Griffith	85+		F	219
Griffith	85+		M	87
Griffith	85+	0	F	1342
Griffith	85+	0	M	758
Griffith	85+	1	F	53
Griffith	85+	1	M	94
Groom	15-19		F	297
Groom	15-19		M	343
Groom	15-19	0	F	4662
Groom	15-19	0	M	4898
Groom	15-19	1	F	291
Groom	15-19	1	M	271
Groom	20-24		F	350
Groom	20-24		M	353
Groom	20-24	0	F	4361
Groom	20-24	0	M	4442
Groom	20-24	1	F	301
Groom	20-24	1	M	243
Groom	25-34		F	588
Groom	25-34		M	744
Groom	25-34	0	F	9031
Groom	25-34	0	M	8756
Groom	25-34	1	F	1079
Groom	25-34	1	M	596
Groom	35-44		F	516
Groom	35-44		M	574
Groom	35-44	0	F	7830
Groom	35-44	0	M	7705
Groom	35-44	1	F	1656
Groom	35-44	1	M	922
Groom	45-54		F	446
Groom	45-54		M	589
Groom	45-54	0	F	7577
Groom	45-54	0	M	7351
Groom	45-54	1	F	2103
Groom	45-54	1	M	1231
Groom	55-64		F	476
Groom	55-64		M	512
Groom	55-64	0	F	7007
Groom	55-64	0	M	6979
Groom	55-64	1	F	2293
Groom	55-64	1	M	1288
Groom	65-74		F	457
Groom	65-74		M	436
Groom	65-74	0	F	6711
Groom	65-74	0	M	6213
Groom	65-74	1	F	1454
Groom	65-74	1	M	973
Groom	75-84		F	449
Groom	75-84		M	302
Groom	75-84	0	F	4375
Groom	75-84	0	M	3644
Groom	75-84	1	F	686
Groom	75-84	1	M	576
Groom	85+		F	279
Groom	85+		M	155
Groom	85+	0	F	2140
Groom	85+	0	M	1170
Groom	85+	1	F	98
Groom	85+	1	M	161
Herbert	15-19		F	431
Herbert	15-19		M	508
Herbert	15-19	0	F	4889
Herbert	15-19	0	M	4687
Herbert	15-19	1	F	283
Herbert	15-19	1	M	245
Herbert	20-24		F	517
Herbert	20-24		M	1050
Herbert	20-24	0	F	5333
Herbert	20-24	0	M	5503
Herbert	20-24	1	F	361
Herbert	20-24	1	M	274
Herbert	25-34		F	1045
Herbert	25-34		M	1380
Herbert	25-34	0	F	9965
Herbert	25-34	0	M	10002
Herbert	25-34	1	F	1084
Herbert	25-34	1	M	686
Herbert	35-44		F	817
Herbert	35-44		M	1113
Herbert	35-44	0	F	8530
Herbert	35-44	0	M	8265
Herbert	35-44	1	F	1726
Herbert	35-44	1	M	962
Herbert	45-54		F	721
Herbert	45-54		M	984
Herbert	45-54	0	F	8010
Herbert	45-54	0	M	7981
Herbert	45-54	1	F	1899
Herbert	45-54	1	M	1123
Herbert	55-64		F	540
Herbert	55-64		M	741
Herbert	55-64	0	F	7075
Herbert	55-64	0	M	7294
Herbert	55-64	1	F	1930
Herbert	55-64	1	M	1116
Herbert	65-74		F	392
Herbert	65-74		M	468
Herbert	65-74	0	F	5389
Herbert	65-74	0	M	5460
Herbert	65-74	1	F	1129
Herbert	65-74	1	M	801
Herbert	75-84		F	278
Herbert	75-84		M	246
Herbert	75-84	0	F	2961
Herbert	75-84	0	M	2523
Herbert	75-84	1	F	439
Herbert	75-84	1	M	401
Herbert	85+		F	193
Herbert	85+		M	99
Herbert	85+	0	F	1188
Herbert	85+	0	M	649
Herbert	85+	1	F	57
Herbert	85+	1	M	68
Hinkler	15-19		F	280
Hinkler	15-19		M	323
Hinkler	15-19	0	F	3548
Hinkler	15-19	0	M	3779
Hinkler	15-19	1	F	233
Hinkler	15-19	1	M	202
Hinkler	20-24		F	234
Hinkler	20-24		M	249
Hinkler	20-24	0	F	2937
Hinkler	20-24	0	M	3009
Hinkler	20-24	1	F	249
Hinkler	20-24	1	M	187
Hinkler	25-34		F	555
Hinkler	25-34		M	590
Hinkler	25-34	0	F	6213
Hinkler	25-34	0	M	6005
Hinkler	25-34	1	F	945
Hinkler	25-34	1	M	537
Hinkler	35-44		F	498
Hinkler	35-44		M	578
Hinkler	35-44	0	F	6176
Hinkler	35-44	0	M	5793
Hinkler	35-44	1	F	1557
Hinkler	35-44	1	M	822
Hinkler	45-54		F	562
Hinkler	45-54		M	695
Hinkler	45-54	0	F	7039
Hinkler	45-54	0	M	6800
Hinkler	45-54	1	F	2146
Hinkler	45-54	1	M	1197
Hinkler	55-64		F	661
Hinkler	55-64		M	705
Hinkler	55-64	0	F	8709
Hinkler	55-64	0	M	8305
Hinkler	55-64	1	F	2806
Hinkler	55-64	1	M	1564
Hinkler	65-74		F	731
Hinkler	65-74		M	741
Hinkler	65-74	0	F	9808
Hinkler	65-74	0	M	9865
Hinkler	65-74	1	F	2247
Hinkler	65-74	1	M	1480
Hinkler	75-84		F	757
Hinkler	75-84		M	579
Hinkler	75-84	0	F	6074
Hinkler	75-84	0	M	5959
Hinkler	75-84	1	F	891
Hinkler	75-84	1	M	909
Hinkler	85+		F	383
Hinkler	85+		M	256
Hinkler	85+	0	F	2266
Hinkler	85+	0	M	1500
Hinkler	85+	1	F	151
Hinkler	85+	1	M	190
Kennedy	15-19		F	634
Kennedy	15-19		M	796
Kennedy	15-19	0	F	3961
Kennedy	15-19	0	M	4503
Kennedy	15-19	1	F	272
Kennedy	15-19	1	M	238
Kennedy	20-24		F	517
Kennedy	20-24		M	781
Kennedy	20-24	0	F	3427
Kennedy	20-24	0	M	3785
Kennedy	20-24	1	F	242
Kennedy	20-24	1	M	201
Kennedy	25-34		F	1201
Kennedy	25-34		M	1853
Kennedy	25-34	0	F	8330
Kennedy	25-34	0	M	8342
Kennedy	25-34	1	F	967
Kennedy	25-34	1	M	561
Kennedy	35-44		F	1111
Kennedy	35-44		M	1533
Kennedy	35-44	0	F	7638
Kennedy	35-44	0	M	7389
Kennedy	35-44	1	F	1511
Kennedy	35-44	1	M	863
Kennedy	45-54		F	1114
Kennedy	45-54		M	1493
Kennedy	45-54	0	F	7894
Kennedy	45-54	0	M	8168
Kennedy	45-54	1	F	2032
Kennedy	45-54	1	M	1211
Kennedy	55-64		F	964
Kennedy	55-64		M	1296
Kennedy	55-64	0	F	8180
Kennedy	55-64	0	M	9092
Kennedy	55-64	1	F	2268
Kennedy	55-64	1	M	1502
Kennedy	65-74		F	815
Kennedy	65-74		M	998
Kennedy	65-74	0	F	6778
Kennedy	65-74	0	M	7868
Kennedy	65-74	1	F	1442
Kennedy	65-74	1	M	1022
Kennedy	75-84		F	574
Kennedy	75-84		M	615
Kennedy	75-84	0	F	3694
Kennedy	75-84	0	M	3962
Kennedy	75-84	1	F	586
Kennedy	75-84	1	M	505
Kennedy	85+		F	338
Kennedy	85+		M	240
Kennedy	85+	0	F	1370
Kennedy	85+	0	M	1065
Kennedy	85+	1	F	79
Kennedy	85+	1	M	115
Leichhardt	15-19		F	545
Leichhardt	15-19		M	623
Leichhardt	15-19	0	F	4368
Leichhardt	15-19	0	M	4520
Leichhardt	15-19	1	F	294
Leichhardt	15-19	1	M	208
Leichhardt	20-24		F	621
Leichhardt	20-24		M	703
Leichhardt	20-24	0	F	3960
Leichhardt	20-24	0	M	3965
Leichhardt	20-24	1	F	289
Leichhardt	20-24	1	M	219
Leichhardt	25-34		F	1502
Leichhardt	25-34		M	1700
Leichhardt	25-34	0	F	9789
Leichhardt	25-34	0	M	8941
Leichhardt	25-34	1	F	969
Leichhardt	25-34	1	M	585
Leichhardt	35-44		F	1162
Leichhardt	35-44		M	1336
Leichhardt	35-44	0	F	9751
Leichhardt	35-44	0	M	8993
Leichhardt	35-44	1	F	1566
Leichhardt	35-44	1	M	881
Leichhardt	45-54		F	1072
Leichhardt	45-54		M	1368
Leichhardt	45-54	0	F	9621
Leichhardt	45-54	0	M	9648
Leichhardt	45-54	1	F	1985
Leichhardt	45-54	1	M	1256
Leichhardt	55-64		F	948
Leichhardt	55-64		M	1167
Leichhardt	55-64	0	F	8555
Leichhardt	55-64	0	M	9074
Leichhardt	55-64	1	F	1850
Leichhardt	55-64	1	M	1171
Leichhardt	65-74		F	689
Leichhardt	65-74		M	885
Leichhardt	65-74	0	F	6311
Leichhardt	65-74	0	M	6920
Leichhardt	65-74	1	F	1156
Leichhardt	65-74	1	M	846
Leichhardt	75-84		F	422
Leichhardt	75-84		M	423
Leichhardt	75-84	0	F	2984
Leichhardt	75-84	0	M	3114
Leichhardt	75-84	1	F	411
Leichhardt	75-84	1	M	318
Leichhardt	85+		F	199
Leichhardt	85+		M	150
Leichhardt	85+	0	F	1140
Leichhardt	85+	0	M	757
Leichhardt	85+	1	F	62
Leichhardt	85+	1	M	95
Lilley	15-19		F	146
Lilley	15-19		M	192
Lilley	15-19	0	F	3838
Lilley	15-19	0	M	4033
Lilley	15-19	1	F	191
Lilley	15-19	1	M	189
Lilley	20-24		F	265
Lilley	20-24		M	316
Lilley	20-24	0	F	4711
Lilley	20-24	0	M	4574
Lilley	20-24	1	F	313
Lilley	20-24	1	M	224
Lilley	25-34		F	645
Lilley	25-34		M	776
Lilley	25-34	0	F	11629
Lilley	25-34	0	M	11287
Lilley	25-34	1	F	949
Lilley	25-34	1	M	626
Lilley	35-44		F	478
Lilley	35-44		M	636
Lilley	35-44	0	F	10330
Lilley	35-44	0	M	10548
Lilley	35-44	1	F	1572
Lilley	35-44	1	M	996
Lilley	45-54		F	340
Lilley	45-54		M	470
Lilley	45-54	0	F	8333
Lilley	45-54	0	M	8624
Lilley	45-54	1	F	2172
Lilley	45-54	1	M	1331
Lilley	55-64		F	276
Lilley	55-64		M	327
Lilley	55-64	0	F	6538
Lilley	55-64	0	M	6648
Lilley	55-64	1	F	1970
Lilley	55-64	1	M	1276
Lilley	65-74		F	276
Lilley	65-74		M	281
Lilley	65-74	0	F	5446
Lilley	65-74	0	M	5076
Lilley	65-74	1	F	1177
Lilley	65-74	1	M	739
Lilley	75-84		F	305
Lilley	75-84		M	233
Lilley	75-84	0	F	3882
Lilley	75-84	0	M	2876
Lilley	75-84	1	F	581
Lilley	75-84	1	M	413
Lilley	85+		F	455
Lilley	85+		M	179
Lilley	85+	0	F	2197
Lilley	85+	0	M	1131
Lilley	85+	1	F	114
Lilley	85+	1	M	128
Longman	15-19		F	364
Longman	15-19		M	422
Longman	15-19	0	F	4965
Longman	15-19	0	M	5150
Longman	15-19	1	F	316
Longman	15-19	1	M	242
Longman	20-24		F	369
Longman	20-24		M	571
Longman	20-24	0	F	4596
Longman	20-24	0	M	4774
Longman	20-24	1	F	375
Longman	20-24	1	M	288
Longman	25-34		F	787
Longman	25-34		M	1420
Longman	25-34	0	F	9877
Longman	25-34	0	M	9395
Longman	25-34	1	F	1500
Longman	25-34	1	M	766
Longman	35-44		F	681
Longman	35-44		M	1123
Longman	35-44	0	F	8687
Longman	35-44	0	M	8599
Longman	35-44	1	F	2238
Longman	35-44	1	M	1064
Longman	45-54		F	610
Longman	45-54		M	866
Longman	45-54	0	F	8728
Longman	45-54	0	M	8923
Longman	45-54	1	F	2604
Longman	45-54	1	M	1408
Longman	55-64		F	527
Longman	55-64		M	600
Longman	55-64	0	F	8594
Longman	55-64	0	M	8543
Longman	55-64	1	F	2541
Longman	55-64	1	M	1455
Longman	65-74		F	543
Longman	65-74		M	553
Longman	65-74	0	F	8695
Longman	65-74	0	M	8424
Longman	65-74	1	F	1908
Longman	65-74	1	M	1263
Longman	75-84		F	441
Longman	75-84		M	420
Longman	75-84	0	F	4822
Longman	75-84	0	M	4619
Longman	75-84	1	F	735
Longman	75-84	1	M	686
Longman	85+		F	292
Longman	85+		M	159
Longman	85+	0	F	1618
Longman	85+	0	M	1142
Longman	85+	1	F	88
Longman	85+	1	M	140
Maranoa	15-19		F	475
Maranoa	15-19		M	536
Maranoa	15-19	0	F	3363
Maranoa	15-19	0	M	3636
Maranoa	15-19	1	F	233
Maranoa	15-19	1	M	220
Maranoa	20-24		F	389
Maranoa	20-24		M	459
Maranoa	20-24	0	F	3113
Maranoa	20-24	0	M	3202
Maranoa	20-24	1	F	246
Maranoa	20-24	1	M	209
Maranoa	25-34		F	895
Maranoa	25-34		M	1034
Maranoa	25-34	0	F	6840
Maranoa	25-34	0	M	6798
Maranoa	25-34	1	F	842
Maranoa	25-34	1	M	499
Maranoa	35-44		F	802
Maranoa	35-44		M	835
Maranoa	35-44	0	F	6289
Maranoa	35-44	0	M	6067
Maranoa	35-44	1	F	1428
Maranoa	35-44	1	M	791
Maranoa	45-54		F	898
Maranoa	45-54		M	981
Maranoa	45-54	0	F	6905
Maranoa	45-54	0	M	7094
Maranoa	45-54	1	F	1955
Maranoa	45-54	1	M	1154
Maranoa	55-64		F	922
Maranoa	55-64		M	1090
Maranoa	55-64	0	F	7637
Maranoa	55-64	0	M	8208
Maranoa	55-64	1	F	2222
Maranoa	55-64	1	M	1412
Maranoa	65-74		F	828
Maranoa	65-74		M	945
Maranoa	65-74	0	F	6948
Maranoa	65-74	0	M	7837
Maranoa	65-74	1	F	1401
Maranoa	65-74	1	M	1123
Maranoa	75-84		F	632
Maranoa	75-84		M	610
Maranoa	75-84	0	F	4080
Maranoa	75-84	0	M	4173
Maranoa	75-84	1	F	582
Maranoa	75-84	1	M	513
Maranoa	85+		F	354
Maranoa	85+		M	231
Maranoa	85+	0	F	1599
Maranoa	85+	0	M	1080
Maranoa	85+	1	F	104
Maranoa	85+	1	M	130
McPherson	15-19		F	233
McPherson	15-19		M	256
McPherson	15-19	0	F	4239
McPherson	15-19	0	M	4480
McPherson	15-19	1	F	189
McPherson	15-19	1	M	162
McPherson	20-24		F	304
McPherson	20-24		M	285
McPherson	20-24	0	F	4459
McPherson	20-24	0	M	3941
McPherson	20-24	1	F	259
McPherson	20-24	1	M	161
McPherson	25-34		F	726
McPherson	25-34		M	779
McPherson	25-34	0	F	9614
McPherson	25-34	0	M	8596
McPherson	25-34	1	F	732
McPherson	25-34	1	M	473
McPherson	35-44		F	681
McPherson	35-44		M	636
McPherson	35-44	0	F	9909
McPherson	35-44	0	M	9128
McPherson	35-44	1	F	1513
McPherson	35-44	1	M	806
McPherson	45-54		F	545
McPherson	45-54		M	610
McPherson	45-54	0	F	8917
McPherson	45-54	0	M	8883
McPherson	45-54	1	F	2076
McPherson	45-54	1	M	1176
McPherson	55-64		F	430
McPherson	55-64		M	461
McPherson	55-64	0	F	7637
McPherson	55-64	0	M	7280
McPherson	55-64	1	F	2188
McPherson	55-64	1	M	1168
McPherson	65-74		F	459
McPherson	65-74		M	424
McPherson	65-74	0	F	7078
McPherson	65-74	0	M	6538
McPherson	65-74	1	F	1431
McPherson	65-74	1	M	884
McPherson	75-84		F	512
McPherson	75-84		M	381
McPherson	75-84	0	F	4136
McPherson	75-84	0	M	3617
McPherson	75-84	1	F	591
McPherson	75-84	1	M	513
McPherson	85+		F	640
McPherson	85+		M	311
McPherson	85+	0	F	1855
McPherson	85+	0	M	1136
McPherson	85+	1	F	115
McPherson	85+	1	M	145
Moncrieff	15-19		F	305
Moncrieff	15-19		M	361
Moncrieff	15-19	0	F	4113
Moncrieff	15-19	0	M	4186
Moncrieff	15-19	1	F	224
Moncrieff	15-19	1	M	188
Moncrieff	20-24		F	590
Moncrieff	20-24		M	570
Moncrieff	20-24	0	F	5837
Moncrieff	20-24	0	M	5384
Moncrieff	20-24	1	F	279
Moncrieff	20-24	1	M	222
Moncrieff	25-34		F	1441
Moncrieff	25-34		M	1515
Moncrieff	25-34	0	F	12530
Moncrieff	25-34	0	M	12182
Moncrieff	25-34	1	F	890
Moncrieff	25-34	1	M	593
Moncrieff	35-44		F	940
Moncrieff	35-44		M	1057
Moncrieff	35-44	0	F	9653
Moncrieff	35-44	0	M	9765
Moncrieff	35-44	1	F	1389
Moncrieff	35-44	1	M	881
Moncrieff	45-54		F	855
Moncrieff	45-54		M	954
Moncrieff	45-54	0	F	9224
Moncrieff	45-54	0	M	9394
Moncrieff	45-54	1	F	2044
Moncrieff	45-54	1	M	1217
Moncrieff	55-64		F	837
Moncrieff	55-64		M	892
Moncrieff	55-64	0	F	8624
Moncrieff	55-64	0	M	8484
Moncrieff	55-64	1	F	2126
Moncrieff	55-64	1	M	1323
Moncrieff	65-74		F	704
Moncrieff	65-74		M	762
Moncrieff	65-74	0	F	7931
Moncrieff	65-74	0	M	7794
Moncrieff	65-74	1	F	1505
Moncrieff	65-74	1	M	910
Moncrieff	75-84		F	679
Moncrieff	75-84		M	548
Moncrieff	75-84	0	F	5034
Moncrieff	75-84	0	M	4594
Moncrieff	75-84	1	F	668
Moncrieff	75-84	1	M	600
Moncrieff	85+		F	486
Moncrieff	85+		M	265
Moncrieff	85+	0	F	1956
Moncrieff	85+	0	M	1360
Moncrieff	85+	1	F	106
Moncrieff	85+	1	M	163
Moreton	15-19		F	190
Moreton	15-19		M	196
Moreton	15-19	0	F	4236
Moreton	15-19	0	M	4287
Moreton	15-19	1	F	233
Moreton	15-19	1	M	198
Moreton	20-24		F	334
Moreton	20-24		M	449
Moreton	20-24	0	F	5606
Moreton	20-24	0	M	6160
Moreton	20-24	1	F	370
Moreton	20-24	1	M	293
Moreton	25-34		F	783
Moreton	25-34		M	987
Moreton	25-34	0	F	12238
Moreton	25-34	0	M	12885
Moreton	25-34	1	F	980
Moreton	25-34	1	M	727
Moreton	35-44		F	569
Moreton	35-44		M	656
Moreton	35-44	0	F	10823
Moreton	35-44	0	M	10975
Moreton	35-44	1	F	1659
Moreton	35-44	1	M	1059
Moreton	45-54		F	385
Moreton	45-54		M	511
Moreton	45-54	0	F	8139
Moreton	45-54	0	M	8371
Moreton	45-54	1	F	1980
Moreton	45-54	1	M	1314
Moreton	55-64		F	334
Moreton	55-64		M	399
Moreton	55-64	0	F	6472
Moreton	55-64	0	M	6705
Moreton	55-64	1	F	1907
Moreton	55-64	1	M	1236
Moreton	65-74		F	254
Moreton	65-74		M	288
Moreton	65-74	0	F	5443
Moreton	65-74	0	M	5143
Moreton	65-74	1	F	1174
Moreton	65-74	1	M	789
Moreton	75-84		F	258
Moreton	75-84		M	178
Moreton	75-84	0	F	3239
Moreton	75-84	0	M	2838
Moreton	75-84	1	F	491
Moreton	75-84	1	M	396
Moreton	85+		F	180
Moreton	85+		M	77
Moreton	85+	0	F	1762
Moreton	85+	0	M	938
Moreton	85+	1	F	80
Moreton	85+	1	M	112
Oxley	15-19		F	372
Oxley	15-19		M	445
Oxley	15-19	0	F	5282
Oxley	15-19	0	M	5603
Oxley	15-19	1	F	334
Oxley	15-19	1	M	270
Oxley	20-24		F	399
Oxley	20-24		M	715
Oxley	20-24	0	F	5024
Oxley	20-24	0	M	5280
Oxley	20-24	1	F	365
Oxley	20-24	1	M	336
Oxley	25-34		F	982
Oxley	25-34		M	2006
Oxley	25-34	0	F	11700
Oxley	25-34	0	M	11116
Oxley	25-34	1	F	1330
Oxley	25-34	1	M	806
Oxley	35-44		F	863
Oxley	35-44		M	1688
Oxley	35-44	0	F	11338
Oxley	35-44	0	M	11205
Oxley	35-44	1	F	2003
Oxley	35-44	1	M	1223
Oxley	45-54		F	548
Oxley	45-54		M	1033
Oxley	45-54	0	F	9333
Oxley	45-54	0	M	9437
Oxley	45-54	1	F	2142
Oxley	45-54	1	M	1311
Oxley	55-64		F	415
Oxley	55-64		M	604
Oxley	55-64	0	F	7418
Oxley	55-64	0	M	7560
Oxley	55-64	1	F	1766
Oxley	55-64	1	M	1175
Oxley	65-74		F	305
Oxley	65-74		M	355
Oxley	65-74	0	F	5408
Oxley	65-74	0	M	5134
Oxley	65-74	1	F	1057
Oxley	65-74	1	M	740
Oxley	75-84		F	210
Oxley	75-84		M	163
Oxley	75-84	0	F	2932
Oxley	75-84	0	M	2429
Oxley	75-84	1	F	361
Oxley	75-84	1	M	354
Oxley	85+		F	114
Oxley	85+		M	68
Oxley	85+	0	F	1201
Oxley	85+	0	M	664
Oxley	85+	1	F	57
Oxley	85+	1	M	84
Petrie	15-19		F	272
Petrie	15-19		M	233
Petrie	15-19	0	F	4747
Petrie	15-19	0	M	5133
Petrie	15-19	1	F	307
Petrie	15-19	1	M	259
Petrie	20-24		F	263
Petrie	20-24		M	285
Petrie	20-24	0	F	4436
Petrie	20-24	0	M	4549
Petrie	20-24	1	F	359
Petrie	20-24	1	M	249
Petrie	25-34		F	680
Petrie	25-34		M	716
Petrie	25-34	0	F	10199
Petrie	25-34	0	M	9540
Petrie	25-34	1	F	1179
Petrie	25-34	1	M	683
Petrie	35-44		F	625
Petrie	35-44		M	702
Petrie	35-44	0	F	10910
Petrie	35-44	0	M	10751
Petrie	35-44	1	F	2178
Petrie	35-44	1	M	1190
Petrie	45-54		F	524
Petrie	45-54		M	598
Petrie	45-54	0	F	9599
Petrie	45-54	0	M	9524
Petrie	45-54	1	F	2420
Petrie	45-54	1	M	1416
Petrie	55-64		F	403
Petrie	55-64		M	447
Petrie	55-64	0	F	8194
Petrie	55-64	0	M	7771
Petrie	55-64	1	F	2305
Petrie	55-64	1	M	1328
Petrie	65-74		F	420
Petrie	65-74		M	407
Petrie	65-74	0	F	7835
Petrie	65-74	0	M	6930
Petrie	65-74	1	F	1625
Petrie	65-74	1	M	1044
Petrie	75-84		F	474
Petrie	75-84		M	356
Petrie	75-84	0	F	4888
Petrie	75-84	0	M	3940
Petrie	75-84	1	F	718
Petrie	75-84	1	M	598
Petrie	85+		F	417
Petrie	85+		M	195
Petrie	85+	0	F	2190
Petrie	85+	0	M	1304
Petrie	85+	1	F	131
Petrie	85+	1	M	149
Rankin	15-19		F	462
Rankin	15-19		M	587
Rankin	15-19	0	F	5379
Rankin	15-19	0	M	5790
Rankin	15-19	1	F	338
Rankin	15-19	1	M	312
Rankin	20-24		F	463
Rankin	20-24		M	507
Rankin	20-24	0	F	4911
Rankin	20-24	0	M	5403
Rankin	20-24	1	F	428
Rankin	20-24	1	M	343
Rankin	25-34		F	1119
Rankin	25-34		M	1146
Rankin	25-34	0	F	11008
Rankin	25-34	0	M	11037
Rankin	25-34	1	F	1384
Rankin	25-34	1	M	894
Rankin	35-44		F	993
Rankin	35-44		M	1057
Rankin	35-44	0	F	11128
Rankin	35-44	0	M	11157
Rankin	35-44	1	F	2277
Rankin	35-44	1	M	1344
Rankin	45-54		F	684
Rankin	45-54		M	761
Rankin	45-54	0	F	8736
Rankin	45-54	0	M	8963
Rankin	45-54	1	F	2160
Rankin	45-54	1	M	1295
Rankin	55-64		F	462
Rankin	55-64		M	536
Rankin	55-64	0	F	7548
Rankin	55-64	0	M	7564
Rankin	55-64	1	F	1894
Rankin	55-64	1	M	1036
Rankin	65-74		F	386
Rankin	65-74		M	368
Rankin	65-74	0	F	6088
Rankin	65-74	0	M	5769
Rankin	65-74	1	F	1098
Rankin	65-74	1	M	745
Rankin	75-84		F	257
Rankin	75-84		M	215
Rankin	75-84	0	F	2751
Rankin	75-84	0	M	2638
Rankin	75-84	1	F	337
Rankin	75-84	1	M	353
Rankin	85+		F	188
Rankin	85+		M	94
Rankin	85+	0	F	1071
Rankin	85+	0	M	621
Rankin	85+	1	F	37
Rankin	85+	1	M	51
Ryan	15-19		F	180
Ryan	15-19		M	178
Ryan	15-19	0	F	5825
Ryan	15-19	0	M	6082
Ryan	15-19	1	F	223
Ryan	15-19	1	M	229
Ryan	20-24		F	250
Ryan	20-24		M	399
Ryan	20-24	0	F	6447
Ryan	20-24	0	M	6871
Ryan	20-24	1	F	298
