CED_NAME21	CountryOfBirth	persons
Hindmarsh	NLD	407
Hindmarsh	NPL	673
Hindmarsh	NZL	1263
Hindmarsh	PAK	539
Hindmarsh	PHL	1910
Hindmarsh	PNG	87
Hindmarsh	POL	665
Hindmarsh	SGP	178
Hindmarsh	THA	391
Hindmarsh	TUR	78
Hindmarsh	TWN	122
Hindmarsh	USA	474
Hindmarsh	VNM	3014
Hindmarsh	WSM	14
Hindmarsh	ZAF	871
Hindmarsh	ZWE	93
Kingston		9183
Kingston	AFG	19
Kingston	AUS	122856
Kingston	BGD	75
Kingston	BIH	85
Kingston	BRA	112
Kingston	CAN	233
Kingston	CHL	74
Kingston	CHN	932
Kingston	DEU	1098
Kingston	EGY	201
Kingston	FJI	173
Kingston	FRA	136
Kingston	GBR	18255
Kingston	GRC	201
Kingston	HKG	136
Kingston	HRV	210
Kingston	IDN	178
Kingston	IND	1482
Kingston	IRL	433
Kingston	IRN	398
Kingston	IRQ	114
Kingston	ITA	431
Kingston	JPN	131
Kingston	KHM	33
Kingston	KOR	165
Kingston	LBN	189
Kingston	LKA	221
Kingston	MKD	16
Kingston	MLT	111
Kingston	MMR	15
Kingston	MUS	41
Kingston	MYS	339
Kingston	NLD	833
Kingston	NPL	121
Kingston	NZL	1603
Kingston	PAK	375
Kingston	PHL	1314
Kingston	PNG	117
Kingston	POL	747
Kingston	SGP	182
Kingston	THA	240
Kingston	TUR	32
Kingston	TWN	56
Kingston	USA	478
Kingston	VNM	217
Kingston	WSM	8
Kingston	ZAF	1333
Kingston	ZWE	179
Makin		10577
Makin	AFG	2319
Makin	AUS	116701
Makin	BGD	378
Makin	BIH	323
Makin	BRA	58
Makin	CAN	185
Makin	CHL	116
Makin	CHN	1783
Makin	DEU	999
Makin	EGY	189
Makin	FJI	201
Makin	FRA	64
Makin	GBR	13216
Makin	GRC	417
Makin	HKG	361
Makin	HRV	411
Makin	IDN	222
Makin	IND	8005
Makin	IRL	308
Makin	IRN	817
Makin	IRQ	446
Makin	ITA	1293
Makin	JPN	109
Makin	KHM	678
Makin	KOR	389
Makin	LBN	352
Makin	LKA	745
Makin	MKD	71
Makin	MLT	217
Makin	MMR	361
Makin	MUS	23
Makin	MYS	722
Makin	NLD	582
Makin	NPL	472
Makin	NZL	1031
Makin	PAK	936
Makin	PHL	2168
Makin	PNG	92
Makin	POL	724
Makin	SGP	192
Makin	THA	398
Makin	TUR	79
Makin	TWN	149
Makin	USA	391
Makin	VNM	2595
Makin	WSM	16
Makin	ZAF	697
Makin	ZWE	150
Mayo		10402
Mayo	AFG	5
Mayo	AUS	135752
Mayo	BGD	12
Mayo	BIH	24
Mayo	BRA	60
Mayo	CAN	373
Mayo	CHL	41
Mayo	CHN	369
Mayo	DEU	1267
Mayo	EGY	30
Mayo	FJI	51
Mayo	FRA	179
Mayo	GBR	16320
Mayo	GRC	116
Mayo	HKG	102
Mayo	HRV	67
Mayo	IDN	111
Mayo	IND	498
Mayo	IRL	358
Mayo	IRN	91
Mayo	IRQ	16
Mayo	ITA	458
Mayo	JPN	133
Mayo	KHM	42
Mayo	KOR	105
Mayo	LBN	34
Mayo	LKA	142
Mayo	MKD	7
Mayo	MLT	80
Mayo	MMR	16
Mayo	MUS	19
Mayo	MYS	306
Mayo	NLD	981
Mayo	NPL	38
Mayo	NZL	1624
Mayo	PAK	42
Mayo	PHL	562
Mayo	PNG	136
Mayo	POL	226
Mayo	SGP	173
Mayo	THA	205
Mayo	TUR	25
Mayo	TWN	64
Mayo	USA	755
Mayo	VNM	130
Mayo	WSM	3
Mayo	ZAF	1026
Mayo	ZWE	169
Spence		18815
Spence	AFG	2735
Spence	AUS	132059
Spence	BGD	185
Spence	BIH	116
Spence	BRA	33
Spence	CAN	126
Spence	CHL	147
Spence	CHN	402
Spence	DEU	670
Spence	EGY	93
Spence	FJI	238
Spence	FRA	64
Spence	GBR	12960
Spence	GRC	358
Spence	HKG	82
Spence	HRV	245
Spence	IDN	237
Spence	IND	2003
Spence	IRL	315
Spence	IRN	471
Spence	IRQ	215
Spence	ITA	978
Spence	JPN	49
Spence	KHM	1451
Spence	KOR	66
Spence	LBN	135
Spence	LKA	179
Spence	MKD	38
Spence	MLT	158
Spence	MMR	1400
Spence	MUS	32
Spence	MYS	516
Spence	NLD	571
Spence	NPL	1234
Spence	NZL	1192
Spence	PAK	848
Spence	PHL	2177
Spence	PNG	67
Spence	POL	400
Spence	SGP	85
Spence	THA	487
Spence	TUR	91
Spence	TWN	82
Spence	USA	319
Spence	VNM	2440
Spence	WSM	31
Spence	ZAF	392
Spence	ZWE	239
Sturt		11375
Sturt	AFG	225
Sturt	AUS	118454
Sturt	BGD	465
Sturt	BIH	150
Sturt	BRA	259
Sturt	CAN	375
Sturt	CHL	101
Sturt	CHN	8889
Sturt	DEU	1079
Sturt	EGY	319
Sturt	FJI	120
Sturt	FRA	225
Sturt	GBR	8269
Sturt	GRC	997
Sturt	HKG	1352
Sturt	HRV	239
Sturt	IDN	364
Sturt	IND	9121
Sturt	IRL	351
Sturt	IRN	1253
Sturt	IRQ	174
Sturt	ITA	5769
Sturt	JPN	360
Sturt	KHM	188
Sturt	KOR	1351
Sturt	LBN	419
Sturt	LKA	1955
Sturt	MKD	13
Sturt	MLT	145
Sturt	MMR	52
Sturt	MUS	28
Sturt	MYS	2829
Sturt	NLD	498
Sturt	NPL	772
Sturt	NZL	1223
Sturt	PAK	785
Sturt	PHL	1232
Sturt	PNG	106
Sturt	POL	661
Sturt	SGP	696
Sturt	THA	350
Sturt	TUR	149
Sturt	TWN	398
Sturt	USA	789
Sturt	VNM	1253
Sturt	WSM	16
Sturt	ZAF	949
Sturt	ZWE	204
No usual address (SA)		676
No usual address (SA)	AFG	6
No usual address (SA)	AUS	2262
No usual address (SA)	CAN	5
No usual address (SA)	CHN	19
No usual address (SA)	DEU	19
No usual address (SA)	EGY	3
No usual address (SA)	FJI	4
No usual address (SA)	FRA	11
No usual address (SA)	GBR	168
No usual address (SA)	HKG	12
No usual address (SA)	HRV	5
No usual address (SA)	IDN	11
No usual address (SA)	IND	32
No usual address (SA)	IRL	8
No usual address (SA)	IRN	9
No usual address (SA)	ITA	12
No usual address (SA)	KHM	4
No usual address (SA)	KOR	3
No usual address (SA)	MMR	5
No usual address (SA)	MYS	5
No usual address (SA)	NLD	15
No usual address (SA)	NPL	6
No usual address (SA)	NZL	53
No usual address (SA)	PAK	5
No usual address (SA)	PHL	6
No usual address (SA)	POL	6
No usual address (SA)	TWN	4
No usual address (SA)	USA	13
No usual address (SA)	VNM	8
No usual address (SA)	ZAF	4
Migratory - Offshore - Shipping (SA)		5
Brand		14225
Brand	AFG	24
Brand	AUS	114433
Brand	BGD	108
Brand	BIH	156
Brand	BRA	161
Brand	CAN	361
Brand	CHL	141
Brand	CHN	510
Brand	DEU	709
Brand	EGY	87
Brand	FJI	155
Brand	FRA	156
Brand	GBR	22937
Brand	GRC	28
Brand	HKG	132
Brand	HRV	258
Brand	IDN	527
Brand	IND	2790
Brand	IRL	917
Brand	IRN	120
Brand	IRQ	54
Brand	ITA	381
Brand	JPN	152
Brand	KHM	40
Brand	KOR	225
Brand	LBN	41
Brand	LKA	202
Brand	MKD	45
Brand	MLT	58
Brand	MMR	155
Brand	MUS	202
Brand	MYS	611
Brand	NLD	597
Brand	NPL	123
Brand	NZL	8646
Brand	PAK	193
Brand	PHL	4122
Brand	PNG	113
Brand	POL	196
Brand	SGP	461
Brand	THA	629
Brand	TUR	18
Brand	TWN	85
Brand	USA	546
Brand	VNM	348
Brand	WSM	87
Brand	ZAF	3244
Brand	ZWE	1029
Burt		15936
Burt	AFG	2067
Burt	AUS	99993
Burt	BGD	586
Burt	BIH	101
Burt	BRA	82
Burt	CAN	214
Burt	CHL	174
Burt	CHN	2601
Burt	DEU	548
Burt	EGY	207
Burt	FJI	127
Burt	FRA	134
Burt	GBR	12377
Burt	GRC	29
Burt	HKG	366
Burt	HRV	122
Burt	IDN	2006
Burt	IND	10690
Burt	IRL	615
Burt	IRN	364
Burt	IRQ	468
Burt	ITA	612
Burt	JPN	190
Burt	KHM	280
Burt	KOR	638
Burt	LBN	205
Burt	LKA	1800
Burt	MKD	20
Burt	MLT	60
Burt	MMR	2132
Burt	MUS	680
Burt	MYS	3783
Burt	NLD	767
Burt	NPL	345
Burt	NZL	5446
Burt	PAK	1659
Burt	PHL	5546
Burt	PNG	244
Burt	POL	241
Burt	SGP	1763
Burt	THA	1174
Burt	TUR	187
Burt	TWN	318
Burt	USA	452
Burt	VNM	603
Burt	WSM	93
Burt	ZAF	2366
Burt	ZWE	925
Canning		11669
Canning	AFG	51
Canning	AUS	109788
Canning	BGD	45
Canning	BIH	33
Canning	BRA	84
Canning	CAN	345
Canning	CHL	58
Canning	CHN	288
Canning	DEU	618
Canning	EGY	43
Canning	FJI	110
Canning	FRA	130
Canning	GBR	18878
Canning	GRC	41
Canning	HKG	81
Canning	HRV	97
Canning	IDN	381
Canning	IND	1490
Canning	IRL	723
Canning	IRN	100
Canning	IRQ	16
Canning	ITA	498
Canning	JPN	92
Canning	KHM	40
Canning	KOR	97
Canning	LBN	7
Canning	LKA	158
Canning	MKD	6
Canning	MLT	46
Canning	MMR	99
Canning	MUS	187
Canning	MYS	432
Canning	NLD	815
Canning	NPL	52
Canning	NZL	5432
Canning	PAK	118
Canning	PHL	1647
Canning	PNG	131
Canning	POL	142
Canning	SGP	310
Canning	THA	482
Canning	TUR	18
Canning	TWN	53
Canning	USA	475
Canning	VNM	214
Canning	WSM	35
Canning	ZAF	2551
Canning	ZWE	705
Cowan		18755
Cowan	AFG	1020
Cowan	AUS	99194
Cowan	BGD	176
Cowan	BIH	872
Cowan	BRA	490
Cowan	CAN	268
Cowan	CHL	150
Cowan	CHN	2257
Cowan	DEU	641
Cowan	EGY	274
Cowan	FJI	64
Cowan	FRA	220
Cowan	GBR	8619
Cowan	GRC	679
Cowan	HKG	618
Cowan	HRV	675
Cowan	IDN	709
Cowan	IND	5995
Cowan	IRL	1433
Cowan	IRN	981
Cowan	IRQ	1273
Cowan	ITA	3121
Cowan	JPN	316
Cowan	KHM	323
Cowan	KOR	305
Cowan	LBN	175
Cowan	LKA	691
Cowan	MKD	1854
Cowan	MLT	94
Cowan	MMR	2952
Cowan	MUS	655
Cowan	MYS	2670
Cowan	NLD	407
Cowan	NPL	268
Cowan	NZL	3797
Cowan	PAK	978
Cowan	PHL	2581
Cowan	PNG	74
Cowan	POL	698
Cowan	SGP	952
Cowan	THA	1171
Cowan	TUR	199
Cowan	TWN	358
Cowan	USA	445
Cowan	VNM	7253
Cowan	WSM	33
Cowan	ZAF	1953
Cowan	ZWE	494
Curtin		14644
Curtin	AFG	34
Curtin	AUS	108861
Curtin	BGD	112
Curtin	BIH	147
Curtin	BRA	922
Curtin	CAN	898
Curtin	CHL	204
Curtin	CHN	3198
Curtin	DEU	970
Curtin	EGY	174
Curtin	FJI	54
Curtin	FRA	655
Curtin	GBR	14328
Curtin	GRC	190
Curtin	HKG	795
Curtin	HRV	240
Curtin	IDN	859
Curtin	IND	2488
Curtin	IRL	1897
Curtin	IRN	663
Curtin	IRQ	78
Curtin	ITA	1249
Curtin	JPN	822
Curtin	KHM	43
Curtin	KOR	330
Curtin	LBN	53
Curtin	LKA	584
Curtin	MKD	93
Curtin	MLT	36
Curtin	MMR	165
Curtin	MUS	190
Curtin	MYS	2575
Curtin	NLD	680
Curtin	NPL	234
Curtin	NZL	3161
Curtin	PAK	204
Curtin	PHL	645
Curtin	PNG	112
Curtin	POL	509
Curtin	SGP	1641
Curtin	THA	400
Curtin	TUR	82
Curtin	TWN	287
Curtin	USA	1622
Curtin	VNM	597
Curtin	WSM	23
Curtin	ZAF	3548
Curtin	ZWE	751
Durack		30255
Durack	AFG	40
Durack	AUS	140928
Durack	BGD	64
Durack	BIH	37
Durack	BRA	114
Durack	CAN	295
Durack	CHL	77
Durack	CHN	472
Durack	DEU	757
Durack	EGY	58
Durack	FJI	178
Durack	FRA	335
Durack	GBR	9188
Durack	GRC	48
Durack	HKG	104
Durack	HRV	101
Durack	IDN	465
Durack	IND	1197
Durack	IRL	662
Durack	IRN	75
Durack	IRQ	37
Durack	ITA	411
Durack	JPN	110
Durack	KHM	55
Durack	KOR	87
Durack	LBN	29
Durack	LKA	258
Durack	MKD	58
Durack	MLT	60
Durack	MMR	97
Durack	MUS	105
Durack	MYS	422
Durack	NLD	500
Durack	NPL	113
Durack	NZL	5912
Durack	PAK	160
Durack	PHL	2653
Durack	PNG	143
Durack	POL	121
Durack	SGP	257
Durack	THA	733
Durack	TUR	35
Durack	TWN	225
Durack	USA	498
Durack	VNM	483
Durack	WSM	52
Durack	ZAF	1765
Durack	ZWE	632
Forrest		11800
Forrest	AFG	87
Forrest	AUS	117275
Forrest	BGD	46
Forrest	BIH	9
Forrest	BRA	120
Forrest	CAN	364
Forrest	CHL	59
Forrest	CHN	331
Forrest	DEU	729
Forrest	EGY	41
Forrest	FJI	49
Forrest	FRA	260
Forrest	GBR	11435
Forrest	GRC	35
Forrest	HKG	91
Forrest	HRV	40
Forrest	IDN	271
Forrest	IND	831
Forrest	IRL	640
Forrest	IRN	47
Forrest	IRQ	46
Forrest	ITA	681
Forrest	JPN	153
Forrest	KHM	18
Forrest	KOR	211
Forrest	LBN	50
Forrest	LKA	128
Forrest	MKD	7
Forrest	MLT	33
Forrest	MMR	80
Forrest	MUS	77
Forrest	MYS	313
Forrest	NLD	606
Forrest	NPL	80
Forrest	NZL	4272
Forrest	PAK	123
Forrest	PHL	1703
Forrest	PNG	97
Forrest	POL	148
Forrest	SGP	202
Forrest	THA	322
Forrest	TUR	9
Forrest	TWN	283
Forrest	USA	535
Forrest	VNM	235
Forrest	WSM	11
Forrest	ZAF	2361
Forrest	ZWE	675
Fremantle		14259
Fremantle	AFG	42
Fremantle	AUS	105368
Fremantle	BGD	160
Fremantle	BIH	412
Fremantle	BRA	315
Fremantle	CAN	569
Fremantle	CHL	222
Fremantle	CHN	1689
Fremantle	DEU	955
Fremantle	EGY	130
Fremantle	FJI	64
Fremantle	FRA	536
Fremantle	GBR	13991
Fremantle	GRC	64
Fremantle	HKG	393
Fremantle	HRV	1263
Fremantle	IDN	907
Fremantle	IND	2557
Fremantle	IRL	1204
Fremantle	IRN	454
Fremantle	IRQ	65
Fremantle	ITA	2603
Fremantle	JPN	336
Fremantle	KHM	31
Fremantle	KOR	457
Fremantle	LBN	77
Fremantle	LKA	372
Fremantle	MKD	41
Fremantle	MLT	44
Fremantle	MMR	163
Fremantle	MUS	234
Fremantle	MYS	1737
Fremantle	NLD	520
Fremantle	NPL	179
Fremantle	NZL	4239
Fremantle	PAK	260
Fremantle	PHL	2988
Fremantle	PNG	81
Fremantle	POL	432
Fremantle	SGP	1130
Fremantle	THA	503
Fremantle	TUR	68
Fremantle	TWN	215
Fremantle	USA	865
Fremantle	VNM	338
Fremantle	WSM	30
Fremantle	ZAF	2559
Fremantle	ZWE	662
Hasluck		13158
Hasluck	AFG	442
Hasluck	AUS	113433
Hasluck	BGD	99
Hasluck	BIH	203
Hasluck	BRA	116
Hasluck	CAN	321
Hasluck	CHL	83
Hasluck	CHN	558
Hasluck	DEU	829
Hasluck	EGY	122
Hasluck	FJI	85
Hasluck	FRA	188
Hasluck	GBR	15052
Hasluck	GRC	54
Hasluck	HKG	194
Hasluck	HRV	343
Hasluck	IDN	419
Hasluck	IND	5625
Hasluck	IRL	972
Hasluck	IRN	204
Hasluck	IRQ	330
Hasluck	ITA	1010
Hasluck	JPN	174
Hasluck	KHM	99
Hasluck	KOR	120
Hasluck	LBN	65
Hasluck	LKA	454
Hasluck	MKD	121
Hasluck	MLT	84
Hasluck	MMR	522
Hasluck	MUS	574
Hasluck	MYS	798
Hasluck	NLD	621
Hasluck	NPL	179
Hasluck	NZL	6060
Hasluck	PAK	310
Hasluck	PHL	3687
Hasluck	PNG	125
Hasluck	POL	311
Hasluck	SGP	571
Hasluck	THA	594
Hasluck	TUR	35
Hasluck	TWN	96
Hasluck	USA	616
Hasluck	VNM	905
Hasluck	WSM	33
Hasluck	ZAF	2553
Hasluck	ZWE	1203
Moore		9712
Moore	AFG	81
Moore	AUS	99039
Moore	BGD	44
Moore	BIH	93
Moore	BRA	284
Moore	CAN	560
Moore	CHL	83
Moore	CHN	942
Moore	DEU	917
Moore	EGY	271
Moore	FJI	52
Moore	FRA	250
Moore	GBR	27159
Moore	GRC	150
Moore	HKG	293
Moore	HRV	180
Moore	IDN	404
Moore	IND	1280
Moore	IRL	2540
Moore	IRN	471
Moore	IRQ	54
Moore	ITA	857
Moore	JPN	271
Moore	KHM	41
Moore	KOR	157
Moore	LBN	53
Moore	LKA	214
Moore	MKD	152
Moore	MLT	60
Moore	MMR	239
Moore	MUS	205
Moore	MYS	1055
Moore	NLD	651
Moore	NPL	47
Moore	NZL	4060
Moore	PAK	124
Moore	PHL	650
Moore	PNG	103
Moore	POL	625
Moore	SGP	735
Moore	THA	378
Moore	TUR	44
Moore	TWN	110
Moore	USA	773
Moore	VNM	381
Moore	WSM	16
Moore	ZAF	5961
Moore	ZWE	1304
O'Connor		20213
O'Connor	AFG	185
O'Connor	AUS	127509
O'Connor	BGD	29
O'Connor	BIH	28
O'Connor	BRA	78
O'Connor	CAN	310
O'Connor	CHL	61
O'Connor	CHN	351
O'Connor	DEU	783
O'Connor	EGY	32
O'Connor	FJI	164
O'Connor	FRA	178
O'Connor	GBR	9719
O'Connor	GRC	43
O'Connor	HKG	66
O'Connor	HRV	65
O'Connor	IDN	276
O'Connor	IND	811
O'Connor	IRL	408
O'Connor	IRN	81
O'Connor	IRQ	19
O'Connor	ITA	451
O'Connor	JPN	70
O'Connor	KHM	27
O'Connor	KOR	82
O'Connor	LBN	14
O'Connor	LKA	134
O'Connor	MKD	41
O'Connor	MLT	27
O'Connor	MMR	285
O'Connor	MUS	39
O'Connor	MYS	271
O'Connor	NLD	633
O'Connor	NPL	42
O'Connor	NZL	5729
O'Connor	PAK	115
O'Connor	PHL	2274
O'Connor	PNG	231
O'Connor	POL	120
O'Connor	SGP	165
O'Connor	THA	562
O'Connor	TUR	19
O'Connor	TWN	87
O'Connor	USA	448
O'Connor	VNM	182
O'Connor	WSM	39
O'Connor	ZAF	1931
O'Connor	ZWE	679
Pearce		13916
Pearce	AFG	457
Pearce	AUS	97994
Pearce	BGD	94
Pearce	BIH	207
Pearce	BRA	285
Pearce	CAN	309
Pearce	CHL	117
Pearce	CHN	810
Pearce	DEU	715
Pearce	EGY	368
Pearce	FJI	85
Pearce	FRA	167
Pearce	GBR	28961
Pearce	GRC	97
Pearce	HKG	234
Pearce	HRV	268
Pearce	IDN	465
Pearce	IND	3659
Pearce	IRL	1862
Pearce	IRN	383
Pearce	IRQ	290
Pearce	ITA	650
Pearce	JPN	150
Pearce	KHM	157
Pearce	KOR	173
Pearce	LBN	77
Pearce	LKA	219
Pearce	MKD	501
Pearce	MLT	76
Pearce	MMR	314
Pearce	MUS	503
Pearce	MYS	1085
Pearce	NLD	441
Pearce	NPL	102
Pearce	NZL	6536
Pearce	PAK	271
Pearce	PHL	2246
Pearce	PNG	95
Pearce	POL	481
Pearce	SGP	679
Pearce	THA	576
Pearce	TUR	69
Pearce	TWN	140
Pearce	USA	503
Pearce	VNM	1532
Pearce	WSM	37
Pearce	ZAF	6595
Pearce	ZWE	1539
Perth		18704
Perth	AFG	119
Perth	AUS	103698
Perth	BGD	154
Perth	BIH	426
Perth	BRA	888
Perth	CAN	640
Perth	CHL	234
Perth	CHN	3510
Perth	DEU	865
Perth	EGY	176
Perth	FJI	87
Perth	FRA	580
Perth	GBR	12260
Perth	GRC	473
Perth	HKG	848
Perth	HRV	419
Perth	IDN	1016
Perth	IND	5140
Perth	IRL	2033
Perth	IRN	793
Perth	IRQ	232
Perth	ITA	3057
Perth	JPN	946
Perth	KHM	103
Perth	KOR	964
Perth	LBN	80
Perth	LKA	751
Perth	MKD	422
Perth	MLT	99
Perth	MMR	654
Perth	MUS	572
Perth	MYS	2665
Perth	NLD	514
Perth	NPL	827
Perth	NZL	3770
Perth	PAK	659
Perth	PHL	1780
Perth	PNG	123
Perth	POL	764
Perth	SGP	1351
Perth	THA	875
Perth	TUR	164
Perth	TWN	533
Perth	USA	1021
Perth	VNM	2876
Perth	WSM	14
Perth	ZAF	2478
Perth	ZWE	552
Swan		19130
Swan	AFG	854
Swan	AUS	105200
Swan	BGD	588
Swan	BIH	129
Swan	BRA	421
Swan	CAN	398
Swan	CHL	206
Swan	CHN	4083
Swan	DEU	652
Swan	EGY	229
Swan	FJI	102
Swan	FRA	308
Swan	GBR	11106
Swan	GRC	120
Swan	HKG	1001
Swan	HRV	201
Swan	IDN	2389
Swan	IND	8187
Swan	IRL	1294
Swan	IRN	733
Swan	IRQ	319
Swan	ITA	1442
Swan	JPN	532
Swan	KHM	150
Swan	KOR	1100
Swan	LBN	180
Swan	LKA	1166
Swan	MKD	48
Swan	MLT	63
Swan	MMR	960
Swan	MUS	665
Swan	MYS	4383
Swan	NLD	534
Swan	NPL	1632
Swan	NZL	4974
Swan	PAK	1541
Swan	PHL	3634
Swan	PNG	168
Swan	POL	455
Swan	SGP	1847
Swan	THA	962
Swan	TUR	359
Swan	TWN	642
Swan	USA	729
Swan	VNM	1289
Swan	WSM	51
Swan	ZAF	1905
Swan	ZWE	818
Tangney		11710
Tangney	AFG	197
Tangney	AUS	101178
Tangney	BGD	517
Tangney	BIH	104
Tangney	BRA	240
Tangney	CAN	404
Tangney	CHL	156
Tangney	CHN	6790
Tangney	DEU	632
Tangney	EGY	308
Tangney	FJI	89
Tangney	FRA	262
Tangney	GBR	13260
Tangney	GRC	96
Tangney	HKG	1308
Tangney	HRV	228
Tangney	IDN	2949
Tangney	IND	8322
Tangney	IRL	931
Tangney	IRN	957
Tangney	IRQ	355
Tangney	ITA	1103
Tangney	JPN	398
Tangney	KHM	71
Tangney	KOR	1492
Tangney	LBN	144
Tangney	LKA	2021
Tangney	MKD	30
Tangney	MLT	58
Tangney	MMR	520
Tangney	MUS	310
Tangney	MYS	9459
Tangney	NLD	529
Tangney	NPL	220
Tangney	NZL	3273
Tangney	PAK	893
Tangney	PHL	1307
Tangney	PNG	98
Tangney	POL	346
Tangney	SGP	3929
Tangney	THA	612
Tangney	TUR	142
Tangney	TWN	552
Tangney	USA	790
Tangney	VNM	835
Tangney	WSM	32
Tangney	ZAF	3051
Tangney	ZWE	750
No usual address (WA)		2033
No usual address (WA)	AFG	25
No usual address (WA)	AUS	4775
No usual address (WA)	BIH	3
No usual address (WA)	BRA	5
No usual address (WA)	CAN	24
No usual address (WA)	CHL	6
No usual address (WA)	CHN	19
No usual address (WA)	DEU	46
No usual address (WA)	FRA	40
No usual address (WA)	GBR	412
No usual address (WA)	HKG	4
No usual address (WA)	HRV	6
No usual address (WA)	IDN	15
No usual address (WA)	IND	30
No usual address (WA)	IRL	31
No usual address (WA)	IRN	9
No usual address (WA)	IRQ	6
No usual address (WA)	ITA	41
No usual address (WA)	KHM	4
No usual address (WA)	KOR	4
No usual address (WA)	LKA	5
No usual address (WA)	MMR	12
No usual address (WA)	MUS	4
No usual address (WA)	MYS	13
No usual address (WA)	NLD	21
No usual address (WA)	NZL	257
No usual address (WA)	PAK	3
No usual address (WA)	PHL	35
No usual address (WA)	PNG	3
No usual address (WA)	POL	9
No usual address (WA)	SGP	11
No usual address (WA)	THA	8
No usual address (WA)	TWN	13
No usual address (WA)	USA	43
No usual address (WA)	VNM	11
No usual address (WA)	WSM	3
No usual address (WA)	ZAF	55
No usual address (WA)	ZWE	15
Migratory - Offshore - Shipping (WA)		231
Migratory - Offshore - Shipping (WA)	AUS	151
Migratory - Offshore - Shipping (WA)	BRA	4
Migratory - Offshore - Shipping (WA)	FRA	4
Migratory - Offshore - Shipping (WA)	GBR	31
Migratory - Offshore - Shipping (WA)	IDN	7
Migratory - Offshore - Shipping (WA)	IND	4
Migratory - Offshore - Shipping (WA)	IRL	4
Migratory - Offshore - Shipping (WA)	KHM	3
Migratory - Offshore - Shipping (WA)	NLD	3
Migratory - Offshore - Shipping (WA)	NZL	27
Migratory - Offshore - Shipping (WA)	PHL	21
Migratory - Offshore - Shipping (WA)	POL	4
Migratory - Offshore - Shipping (WA)	THA	4
Migratory - Offshore - Shipping (WA)	USA	3
Migratory - Offshore - Shipping (WA)	ZAF	3
Bass		8070
Bass	AFG	172
Bass	AUS	87158
Bass	BGD	84
Bass	BIH	10
Bass	BRA	47
Bass	CAN	210
Bass	CHL	66
Bass	CHN	784
Bass	DEU	354
Bass	EGY	41
Bass	FJI	37
Bass	FRA	57
Bass	GBR	4270
Bass	GRC	44
Bass	HKG	120
Bass	HRV	20
Bass	IDN	91
Bass	IND	1289
Bass	IRL	138
Bass	IRN	238
Bass	IRQ	11
Bass	ITA	175
Bass	JPN	56
Bass	KHM	11
Bass	KOR	136
Bass	LBN	15
Bass	LKA	252
Bass	MKD	4
Bass	MLT	21
Bass	MMR	200
Bass	MUS	18
Bass	MYS	364
Bass	NLD	498
Bass	NPL	1446
Bass	NZL	1017
Bass	PAK	378
Bass	PHL	504
Bass	PNG	68
Bass	POL	102
Bass	SGP	129
Bass	THA	152
Bass	TUR	22
Bass	TWN	102
Bass	USA	329
Bass	VNM	245
Bass	WSM	25
Bass	ZAF	356
Bass	ZWE	61
Braddon		8081
Braddon	AUS	91208
Braddon	BGD	26
Braddon	BIH	13
Braddon	BRA	13
Braddon	CAN	109
Braddon	CHL	25
Braddon	CHN	300
Braddon	DEU	301
Braddon	EGY	43
Braddon	FJI	62
Braddon	FRA	48
Braddon	GBR	3906
Braddon	GRC	23
Braddon	HKG	63
Braddon	HRV	25
Braddon	IDN	79
Braddon	IND	539
Braddon	IRL	99
Braddon	IRN	23
Braddon	IRQ	33
Braddon	ITA	88
Braddon	JPN	37
Braddon	KHM	4
Braddon	KOR	56
Braddon	LBN	15
Braddon	LKA	217
Braddon	MKD	4
Braddon	MLT	28
Braddon	MMR	13
Braddon	MUS	8
Braddon	MYS	121
Braddon	NLD	475
Braddon	NPL	370
Braddon	NZL	1219
Braddon	PAK	202
Braddon	PHL	461
Braddon	PNG	54
Braddon	POL	58
Braddon	SGP	47
Braddon	THA	132
Braddon	TUR	8
Braddon	TWN	155
Braddon	USA	271
Braddon	VNM	83
Braddon	WSM	21
Braddon	ZAF	323
Braddon	ZWE	64
Clark		7862
Clark	AFG	94
Clark	AUS	78772
Clark	BGD	336
Clark	BIH	49
Clark	BRA	147
Clark	CAN	265
Clark	CHL	97
Clark	CHN	3713
Clark	DEU	508
Clark	EGY	81
Clark	FJI	105
Clark	FRA	153
Clark	GBR	4151
Clark	GRC	265
Clark	HKG	387
Clark	HRV	107
Clark	IDN	232
Clark	IND	3072
Clark	IRL	206
Clark	IRN	193
Clark	IRQ	42
Clark	ITA	354
Clark	JPN	193
Clark	KHM	53
Clark	KOR	281
Clark	LBN	54
Clark	LKA	554
Clark	MKD	9
Clark	MLT	21
Clark	MMR	108
Clark	MUS	29
Clark	MYS	566
Clark	NLD	282
Clark	NPL	3153
Clark	NZL	937
Clark	PAK	591
Clark	PHL	707
Clark	PNG	73
Clark	POL	249
Clark	SGP	217
Clark	THA	292
Clark	TUR	33
Clark	TWN	275
Clark	USA	586
Clark	VNM	723
Clark	WSM	14
Clark	ZAF	470
Clark	ZWE	96
Franklin		6512
Franklin	AFG	10
Franklin	AUS	88529
Franklin	BGD	119
Franklin	BIH	14
Franklin	BRA	186
Franklin	CAN	268
Franklin	CHL	79
Franklin	CHN	1795
Franklin	DEU	532
Franklin	EGY	17
Franklin	FJI	42
Franklin	FRA	112
Franklin	GBR	5467
Franklin	GRC	95
Franklin	HKG	227
