CED_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
No usual address (Qld)	45-54	1	0	1	F	50
No usual address (Qld)	45-54	1	0	1	M	18
No usual address (Qld)	45-54	1	1	0	F	97
No usual address (Qld)	45-54	1	1	0	M	94
No usual address (Qld)	45-54	1	1	1	F	9
No usual address (Qld)	45-54	1	1	1	M	6
No usual address (Qld)	55-64				F	188
No usual address (Qld)	55-64				M	306
No usual address (Qld)	55-64	0			F	884
No usual address (Qld)	55-64	0			M	934
No usual address (Qld)	55-64	1	0	1	F	91
No usual address (Qld)	55-64	1	0	1	M	35
No usual address (Qld)	55-64	1	1	0	F	4
No usual address (Qld)	55-64	1	1	0	M	16
No usual address (Qld)	65-74				F	113
No usual address (Qld)	65-74				M	216
No usual address (Qld)	65-74	0			F	687
No usual address (Qld)	65-74	0			M	997
No usual address (Qld)	65-74	1	0	1	F	67
No usual address (Qld)	65-74	1	0	1	M	43
No usual address (Qld)	65-74	1	1	0	M	5
No usual address (Qld)	75-84				F	22
No usual address (Qld)	75-84				M	50
No usual address (Qld)	75-84	0			F	140
No usual address (Qld)	75-84	0			M	222
No usual address (Qld)	75-84	1	0	1	M	9
No usual address (Qld)	85+				F	5
No usual address (Qld)	85+				M	8
No usual address (Qld)	85+	0			F	16
No usual address (Qld)	85+	0			M	15
Migratory - Offshore - Shipping (Qld)	20-24				F	4
Migratory - Offshore - Shipping (Qld)	20-24				M	9
Migratory - Offshore - Shipping (Qld)	20-24	0			M	4
Migratory - Offshore - Shipping (Qld)	25-34				F	13
Migratory - Offshore - Shipping (Qld)	25-34				M	30
Migratory - Offshore - Shipping (Qld)	25-34	0			F	3
Migratory - Offshore - Shipping (Qld)	25-34	0			M	11
Migratory - Offshore - Shipping (Qld)	35-44				F	5
Migratory - Offshore - Shipping (Qld)	35-44				M	45
Migratory - Offshore - Shipping (Qld)	35-44	0			M	14
Migratory - Offshore - Shipping (Qld)	45-54				M	31
Migratory - Offshore - Shipping (Qld)	45-54	0			M	15
Migratory - Offshore - Shipping (Qld)	55-64				M	3
Migratory - Offshore - Shipping (Qld)	65-74	0			M	3
Adelaide	15-19				F	243
Adelaide	15-19				M	214
Adelaide	15-19	0			F	4594
Adelaide	15-19	0			M	4527
Adelaide	15-19	1	0	1	F	271
Adelaide	15-19	1	0	1	M	157
Adelaide	15-19	1	1	0	F	22
Adelaide	15-19	1	1	0	M	14
Adelaide	15-19	1	1	1	F	8
Adelaide	20-24				F	416
Adelaide	20-24				M	481
Adelaide	20-24	0			F	7800
Adelaide	20-24	0			M	8103
Adelaide	20-24	1	0	1	F	324
Adelaide	20-24	1	0	1	M	189
Adelaide	20-24	1	1	0	F	146
Adelaide	20-24	1	1	0	M	50
Adelaide	20-24	1	1	1	M	4
Adelaide	25-34				F	809
Adelaide	25-34				M	1088
Adelaide	25-34	0			F	12913
Adelaide	25-34	0			M	15416
Adelaide	25-34	1	0	1	F	591
Adelaide	25-34	1	0	1	M	342
Adelaide	25-34	1	1	0	F	3707
Adelaide	25-34	1	1	0	M	2163
Adelaide	25-34	1	1	1	F	102
Adelaide	25-34	1	1	1	M	24
Adelaide	35-44				F	537
Adelaide	35-44				M	801
Adelaide	35-44	0			F	5157
Adelaide	35-44	0			M	6975
Adelaide	35-44	1	0	1	F	354
Adelaide	35-44	1	0	1	M	214
Adelaide	35-44	1	1	0	F	7492
Adelaide	35-44	1	1	0	M	6414
Adelaide	35-44	1	1	1	F	314
Adelaide	35-44	1	1	1	M	118
Adelaide	45-54				F	418
Adelaide	45-54				M	612
Adelaide	45-54	0			F	6879
Adelaide	45-54	0			M	7039
Adelaide	45-54	1	0	1	F	462
Adelaide	45-54	1	0	1	M	195
Adelaide	45-54	1	1	0	F	3542
Adelaide	45-54	1	1	0	M	3798
Adelaide	45-54	1	1	1	F	140
Adelaide	45-54	1	1	1	M	104
Adelaide	55-64				F	364
Adelaide	55-64				M	465
Adelaide	55-64	0			F	8414
Adelaide	55-64	0			M	8568
Adelaide	55-64	1	0	1	F	1627
Adelaide	55-64	1	0	1	M	573
Adelaide	55-64	1	1	0	F	347
Adelaide	55-64	1	1	0	M	741
Adelaide	55-64	1	1	1	F	33
Adelaide	55-64	1	1	1	M	17
Adelaide	65-74				F	372
Adelaide	65-74				M	350
Adelaide	65-74	0			F	6461
Adelaide	65-74	0			M	6352
Adelaide	65-74	1	0	1	F	1957
Adelaide	65-74	1	0	1	M	1145
Adelaide	65-74	1	1	0	F	93
Adelaide	65-74	1	1	0	M	109
Adelaide	65-74	1	1	1	F	9
Adelaide	65-74	1	1	1	M	4
Adelaide	75-84				F	290
Adelaide	75-84				M	230
Adelaide	75-84	0			F	4460
Adelaide	75-84	0			M	3500
Adelaide	75-84	1	0	1	F	368
Adelaide	75-84	1	0	1	M	328
Adelaide	75-84	1	1	0	F	19
Adelaide	75-84	1	1	0	M	18
Adelaide	75-84	1	1	1	F	4
Adelaide	85+				F	231
Adelaide	85+				M	112
Adelaide	85+	0			F	2911
Adelaide	85+	0			M	1584
Adelaide	85+	1	0	1	F	33
Adelaide	85+	1	0	1	M	28
Adelaide	85+	1	1	0	F	3
Adelaide	85+	1	1	0	M	3
Barker	15-19				F	378
Barker	15-19				M	464
Barker	15-19	0			F	3763
Barker	15-19	0			M	4439
Barker	15-19	1	0	1	F	385
Barker	15-19	1	0	1	M	219
Barker	15-19	1	1	0	F	44
Barker	15-19	1	1	0	M	25
Barker	15-19	1	1	1	F	4
Barker	20-24				F	243
Barker	20-24				M	389
Barker	20-24	0			F	2870
Barker	20-24	0			M	3700
Barker	20-24	1	0	1	F	286
Barker	20-24	1	0	1	M	158
Barker	20-24	1	1	0	F	415
Barker	20-24	1	1	0	M	192
Barker	20-24	1	1	1	F	16
Barker	20-24	1	1	1	M	6
Barker	25-34				F	535
Barker	25-34				M	1035
Barker	25-34	0			F	3794
Barker	25-34	0			M	5347
Barker	25-34	1	0	1	F	373
Barker	25-34	1	0	1	M	251
Barker	25-34	1	1	0	F	4117
Barker	25-34	1	1	0	M	2790
Barker	25-34	1	1	1	F	241
Barker	25-34	1	1	1	M	79
Barker	35-44				F	548
Barker	35-44				M	1074
Barker	35-44	0			F	2548
Barker	35-44	0			M	3448
Barker	35-44	1	0	1	F	294
Barker	35-44	1	0	1	M	194
Barker	35-44	1	1	0	F	5857
Barker	35-44	1	1	0	M	4700
Barker	35-44	1	1	1	F	329
Barker	35-44	1	1	1	M	163
Barker	45-54				F	674
Barker	45-54				M	1001
Barker	45-54	0			F	6996
Barker	45-54	0			M	6890
Barker	45-54	1	0	1	F	860
Barker	45-54	1	0	1	M	336
Barker	45-54	1	1	0	F	2476
Barker	45-54	1	1	0	M	2860
Barker	45-54	1	1	1	F	98
Barker	45-54	1	1	1	M	64
Barker	55-64				F	659
Barker	55-64				M	892
Barker	55-64	0			F	9101
Barker	55-64	0			M	10024
Barker	55-64	1	0	1	F	2413
Barker	55-64	1	0	1	M	1003
Barker	55-64	1	1	0	F	197
Barker	55-64	1	1	0	M	500
Barker	55-64	1	1	1	F	24
Barker	55-64	1	1	1	M	5
Barker	65-74				F	705
Barker	65-74				M	815
Barker	65-74	0			F	8575
Barker	65-74	0			M	9546
Barker	65-74	1	0	1	F	1652
Barker	65-74	1	0	1	M	1123
Barker	65-74	1	1	0	F	64
Barker	65-74	1	1	0	M	100
Barker	65-74	1	1	1	F	9
Barker	65-74	1	1	1	M	7
Barker	75-84				F	549
Barker	75-84				M	514
Barker	75-84	0			F	5611
Barker	75-84	0			M	5199
Barker	75-84	1	0	1	F	250
Barker	75-84	1	0	1	M	195
Barker	75-84	1	1	0	F	18
Barker	75-84	1	1	0	M	16
Barker	85+				F	328
Barker	85+				M	187
Barker	85+	0			F	2470
Barker	85+	0			M	1648
Barker	85+	1	0	1	F	14
Barker	85+	1	0	1	M	9
Barker	85+	1	1	0	F	4
Barker	85+	1	1	0	M	3
Boothby	15-19				F	117
Boothby	15-19				M	158
Boothby	15-19	0			F	4294
Boothby	15-19	0			M	4473
Boothby	15-19	1	0	1	F	280
Boothby	15-19	1	0	1	M	216
Boothby	15-19	1	1	0	F	13
Boothby	15-19	1	1	0	M	12
Boothby	20-24				F	187
Boothby	20-24				M	211
Boothby	20-24	0			F	5141
Boothby	20-24	0			M	5100
Boothby	20-24	1	0	1	F	263
Boothby	20-24	1	0	1	M	135
Boothby	20-24	1	1	0	F	123
Boothby	20-24	1	1	0	M	45
Boothby	20-24	1	1	1	F	11
Boothby	20-24	1	1	1	M	7
Boothby	25-34				F	403
Boothby	25-34				M	455
Boothby	25-34	0			F	7898
Boothby	25-34	0			M	8820
Boothby	25-34	1	0	1	F	436
Boothby	25-34	1	0	1	M	266
Boothby	25-34	1	1	0	F	2835
Boothby	25-34	1	1	0	M	1781
Boothby	25-34	1	1	1	F	114
Boothby	25-34	1	1	1	M	33
Boothby	35-44				F	311
Boothby	35-44				M	367
Boothby	35-44	0			F	3421
Boothby	35-44	0			M	4211
Boothby	35-44	1	0	1	F	331
Boothby	35-44	1	0	1	M	204
Boothby	35-44	1	1	0	F	7418
Boothby	35-44	1	1	0	M	6041
Boothby	35-44	1	1	1	F	370
Boothby	35-44	1	1	1	M	172
Boothby	45-54				F	287
Boothby	45-54				M	378
Boothby	45-54	0			F	6445
Boothby	45-54	0			M	5844
Boothby	45-54	1	0	1	F	445
Boothby	45-54	1	0	1	M	177
Boothby	45-54	1	1	0	F	3937
Boothby	45-54	1	1	0	M	4145
Boothby	45-54	1	1	1	F	153
Boothby	45-54	1	1	1	M	113
Boothby	55-64				F	304
Boothby	55-64				M	326
Boothby	55-64	0			F	8765
Boothby	55-64	0			M	8364
Boothby	55-64	1	0	1	F	2015
Boothby	55-64	1	0	1	M	755
Boothby	55-64	1	1	0	F	339
Boothby	55-64	1	1	0	M	766
Boothby	55-64	1	1	1	F	28
Boothby	55-64	1	1	1	M	19
Boothby	65-74				F	362
Boothby	65-74				M	307
Boothby	65-74	0			F	7340
Boothby	65-74	0			M	7026
Boothby	65-74	1	0	1	F	2931
Boothby	65-74	1	0	1	M	1791
Boothby	65-74	1	1	0	F	85
Boothby	65-74	1	1	0	M	126
Boothby	65-74	1	1	1	F	19
Boothby	65-74	1	1	1	M	10
Boothby	75-84				F	299
Boothby	75-84				M	241
Boothby	75-84	0			F	5765
Boothby	75-84	0			M	4635
Boothby	75-84	1	0	1	F	521
Boothby	75-84	1	0	1	M	487
Boothby	75-84	1	1	0	F	28
Boothby	75-84	1	1	0	M	20
Boothby	85+				F	256
Boothby	85+				M	144
Boothby	85+	0			F	3717
Boothby	85+	0			M	2050
Boothby	85+	1	0	1	F	28
Boothby	85+	1	0	1	M	32
Boothby	85+	1	1	0	F	4
Grey	15-19				F	449
Grey	15-19				M	501
Grey	15-19	0			F	3358
Grey	15-19	0			M	3960
Grey	15-19	1	0	1	F	433
Grey	15-19	1	0	1	M	252
Grey	15-19	1	1	0	F	42
Grey	15-19	1	1	0	M	33
Grey	15-19	1	1	1	F	10
Grey	15-19	1	1	1	M	7
Grey	20-24				F	279
Grey	20-24				M	454
Grey	20-24	0			F	2783
Grey	20-24	0			M	3441
Grey	20-24	1	0	1	F	355
Grey	20-24	1	0	1	M	179
Grey	20-24	1	1	0	F	460
Grey	20-24	1	1	0	M	198
Grey	20-24	1	1	1	F	34
Grey	20-24	1	1	1	M	4
Grey	25-34				F	720
Grey	25-34				M	1106
Grey	25-34	0			F	3805
Grey	25-34	0			M	5374
Grey	25-34	1	0	1	F	481
Grey	25-34	1	0	1	M	303
Grey	25-34	1	1	0	F	4210
Grey	25-34	1	1	0	M	2859
Grey	25-34	1	1	1	F	324
Grey	25-34	1	1	1	M	116
Grey	35-44				F	653
Grey	35-44				M	1025
Grey	35-44	0			F	2557
Grey	35-44	0			M	3326
Grey	35-44	1	0	1	F	358
Grey	35-44	1	0	1	M	210
Grey	35-44	1	1	0	F	5197
Grey	35-44	1	1	0	M	4475
Grey	35-44	1	1	1	F	413
Grey	35-44	1	1	1	M	192
Grey	45-54				F	788
Grey	45-54				M	1089
Grey	45-54	0			F	6695
Grey	45-54	0			M	6801
Grey	45-54	1	0	1	F	1067
Grey	45-54	1	0	1	M	427
Grey	45-54	1	1	0	F	2215
Grey	45-54	1	1	0	M	2479
Grey	45-54	1	1	1	F	120
Grey	45-54	1	1	1	M	86
Grey	55-64				F	808
Grey	55-64				M	1031
Grey	55-64	0			F	9065
Grey	55-64	0			M	10597
Grey	55-64	1	0	1	F	2417
Grey	55-64	1	0	1	M	1118
Grey	55-64	1	1	0	F	213
Grey	55-64	1	1	0	M	501
Grey	55-64	1	1	1	F	27
Grey	55-64	1	1	1	M	18
Grey	65-74				F	746
Grey	65-74				M	838
Grey	65-74	0			F	8664
Grey	65-74	0			M	9605
Grey	65-74	1	0	1	F	1405
Grey	65-74	1	0	1	M	963
Grey	65-74	1	1	0	F	58
Grey	65-74	1	1	0	M	105
Grey	65-74	1	1	1	F	10
Grey	65-74	1	1	1	M	5
Grey	75-84				F	589
Grey	75-84				M	568
Grey	75-84	0			F	5504
Grey	75-84	0			M	5384
Grey	75-84	1	0	1	F	213
Grey	75-84	1	0	1	M	167
Grey	75-84	1	1	0	F	8
Grey	75-84	1	1	0	M	12
Grey	85+				F	307
Grey	85+				M	226
Grey	85+	0			F	2227
Grey	85+	0			M	1523
Grey	85+	1	0	1	F	19
Grey	85+	1	0	1	M	11
Hindmarsh	15-19				F	138
Hindmarsh	15-19				M	195
Hindmarsh	15-19	0			F	3759
Hindmarsh	15-19	0			M	4108
Hindmarsh	15-19	1	0	1	F	283
Hindmarsh	15-19	1	0	1	M	150
Hindmarsh	15-19	1	1	0	F	16
Hindmarsh	15-19	1	1	0	M	12
Hindmarsh	15-19	1	1	1	F	5
Hindmarsh	20-24				F	203
Hindmarsh	20-24				M	244
Hindmarsh	20-24	0			F	4508
Hindmarsh	20-24	0			M	4977
Hindmarsh	20-24	1	0	1	F	243
Hindmarsh	20-24	1	0	1	M	114
Hindmarsh	20-24	1	1	0	F	167
Hindmarsh	20-24	1	1	0	M	66
Hindmarsh	20-24	1	1	1	F	11
Hindmarsh	25-34				F	483
Hindmarsh	25-34				M	595
Hindmarsh	25-34	0			F	7476
Hindmarsh	25-34	0			M	8825
Hindmarsh	25-34	1	0	1	F	503
Hindmarsh	25-34	1	0	1	M	265
Hindmarsh	25-34	1	1	0	F	3504
Hindmarsh	25-34	1	1	0	M	2166
Hindmarsh	25-34	1	1	1	F	121
Hindmarsh	25-34	1	1	1	M	54
Hindmarsh	35-44				F	414
Hindmarsh	35-44				M	439
Hindmarsh	35-44	0			F	3752
Hindmarsh	35-44	0			M	4766
Hindmarsh	35-44	1	0	1	F	314
Hindmarsh	35-44	1	0	1	M	175
Hindmarsh	35-44	1	1	0	F	6590
Hindmarsh	35-44	1	1	0	M	5388
Hindmarsh	35-44	1	1	1	F	338
Hindmarsh	35-44	1	1	1	M	144
Hindmarsh	45-54				F	357
Hindmarsh	45-54				M	449
Hindmarsh	45-54	0			F	7281
Hindmarsh	45-54	0			M	6937
Hindmarsh	45-54	1	0	1	F	541
Hindmarsh	45-54	1	0	1	M	200
Hindmarsh	45-54	1	1	0	F	3162
Hindmarsh	45-54	1	1	0	M	3315
Hindmarsh	45-54	1	1	1	F	109
Hindmarsh	45-54	1	1	1	M	87
Hindmarsh	55-64				F	366
Hindmarsh	55-64				M	443
Hindmarsh	55-64	0			F	8926
Hindmarsh	55-64	0			M	9322
Hindmarsh	55-64	1	0	1	F	2199
Hindmarsh	55-64	1	0	1	M	833
Hindmarsh	55-64	1	1	0	F	316
Hindmarsh	55-64	1	1	0	M	664
Hindmarsh	55-64	1	1	1	F	20
Hindmarsh	55-64	1	1	1	M	11
Hindmarsh	65-74				F	324
Hindmarsh	65-74				M	292
Hindmarsh	65-74	0			F	7063
Hindmarsh	65-74	0			M	6743
Hindmarsh	65-74	1	0	1	F	2321
Hindmarsh	65-74	1	0	1	M	1441
Hindmarsh	65-74	1	1	0	F	80
Hindmarsh	65-74	1	1	0	M	106
Hindmarsh	65-74	1	1	1	F	9
Hindmarsh	75-84				F	340
Hindmarsh	75-84				M	231
Hindmarsh	75-84	0			F	5452
Hindmarsh	75-84	0			M	4297
Hindmarsh	75-84	1	0	1	F	448
Hindmarsh	75-84	1	0	1	M	336
Hindmarsh	75-84	1	1	0	F	20
Hindmarsh	75-84	1	1	0	M	22
Hindmarsh	85+				F	202
Hindmarsh	85+				M	129
Hindmarsh	85+	0			F	3164
Hindmarsh	85+	0			M	1964
Hindmarsh	85+	1	0	1	F	22
Hindmarsh	85+	1	0	1	M	18
Kingston	15-19				F	190
Kingston	15-19				M	190
Kingston	15-19	0			F	4018
Kingston	15-19	0			M	4527
Kingston	15-19	1	0	1	F	379
Kingston	15-19	1	0	1	M	240
Kingston	15-19	1	1	0	F	25
Kingston	15-19	1	1	0	M	4
Kingston	15-19	1	1	1	F	7
Kingston	20-24				F	176
Kingston	20-24				M	196
Kingston	20-24	0			F	3835
Kingston	20-24	0			M	4313
Kingston	20-24	1	0	1	F	326
Kingston	20-24	1	0	1	M	195
Kingston	20-24	1	1	0	F	329
Kingston	20-24	1	1	0	M	144
Kingston	20-24	1	1	1	F	21
Kingston	20-24	1	1	1	M	7
Kingston	25-34				F	384
Kingston	25-34				M	461
Kingston	25-34	0			F	5281
Kingston	25-34	0			M	6690
Kingston	25-34	1	0	1	F	482
Kingston	25-34	1	0	1	M	265
Kingston	25-34	1	1	0	F	4230
Kingston	25-34	1	1	0	M	2904
Kingston	25-34	1	1	1	F	283
Kingston	25-34	1	1	1	M	89
Kingston	35-44				F	398
Kingston	35-44				M	454
Kingston	35-44	0			F	3082
Kingston	35-44	0			M	4009
Kingston	35-44	1	0	1	F	350
Kingston	35-44	1	0	1	M	232
Kingston	35-44	1	1	0	F	6970
Kingston	35-44	1	1	0	M	5747
Kingston	35-44	1	1	1	F	444
Kingston	35-44	1	1	1	M	219
Kingston	45-54				F	353
Kingston	45-54				M	436
Kingston	45-54	0			F	6732
Kingston	45-54	0			M	6387
Kingston	45-54	1	0	1	F	808
Kingston	45-54	1	0	1	M	343
Kingston	45-54	1	1	0	F	2842
Kingston	45-54	1	1	0	M	3209
Kingston	45-54	1	1	1	F	135
Kingston	45-54	1	1	1	M	110
Kingston	55-64				F	362
Kingston	55-64				M	376
Kingston	55-64	0			F	7999
Kingston	55-64	0			M	8194
Kingston	55-64	1	0	1	F	2553
Kingston	55-64	1	0	1	M	997
Kingston	55-64	1	1	0	F	210
Kingston	55-64	1	1	0	M	462
Kingston	55-64	1	1	1	F	22
Kingston	55-64	1	1	1	M	20
Kingston	65-74				F	344
Kingston	65-74				M	317
Kingston	65-74	0			F	7184
Kingston	65-74	0			M	7029
Kingston	65-74	1	0	1	F	2402
Kingston	65-74	1	0	1	M	1498
Kingston	65-74	1	1	0	F	63
Kingston	65-74	1	1	0	M	113
Kingston	65-74	1	1	1	F	11
Kingston	65-74	1	1	1	M	9
Kingston	75-84				F	316
Kingston	75-84				M	223
Kingston	75-84	0			F	4481
Kingston	75-84	0			M	3845
Kingston	75-84	1	0	1	F	317
Kingston	75-84	1	0	1	M	331
Kingston	75-84	1	1	0	F	7
Kingston	75-84	1	1	0	M	18
Kingston	75-84	1	1	1	F	6
Kingston	75-84	1	1	1	M	4
Kingston	85+				F	228
Kingston	85+				M	119
Kingston	85+	0			F	1941
Kingston	85+	0			M	1297
Kingston	85+	1	0	1	F	16
Kingston	85+	1	0	1	M	11
Makin	15-19				F	167
Makin	15-19				M	219
Makin	15-19	0			F	4321
Makin	15-19	0			M	4820
Makin	15-19	1	0	1	F	351
Makin	15-19	1	0	1	M	205
Makin	15-19	1	1	0	F	26
Makin	15-19	1	1	0	M	14
Makin	15-19	1	1	1	F	3
Makin	20-24				F	151
Makin	20-24				M	273
Makin	20-24	0			F	4386
Makin	20-24	0			M	5414
Makin	20-24	1	0	1	F	329
Makin	20-24	1	0	1	M	188
Makin	20-24	1	1	0	F	259
Makin	20-24	1	1	0	M	117
Makin	20-24	1	1	1	F	16
Makin	20-24	1	1	1	M	3
Makin	25-34				F	474
Makin	25-34				M	704
Makin	25-34	0			F	6045
Makin	25-34	0			M	8143
Makin	25-34	1	0	1	F	439
Makin	25-34	1	0	1	M	264
Makin	25-34	1	1	0	F	4306
Makin	25-34	1	1	0	M	2703
Makin	25-34	1	1	1	F	209
Makin	25-34	1	1	1	M	60
Makin	35-44				F	451
Makin	35-44				M	623
Makin	35-44	0			F	3411
Makin	35-44	0			M	4655
Makin	35-44	1	0	1	F	314
Makin	35-44	1	0	1	M	206
Makin	35-44	1	1	0	F	7457
Makin	35-44	1	1	0	M	6279
Makin	35-44	1	1	1	F	287
Makin	35-44	1	1	1	M	179
Makin	45-54				F	320
Makin	45-54				M	449
Makin	45-54	0			F	6882
Makin	45-54	0			M	6761
Makin	45-54	1	0	1	F	636
Makin	45-54	1	0	1	M	258
Makin	45-54	1	1	0	F	3038
Makin	45-54	1	1	0	M	3319
Makin	45-54	1	1	1	F	94
Makin	45-54	1	1	1	M	77
Makin	55-64				F	281
Makin	55-64				M	332
Makin	55-64	0			F	7804
Makin	55-64	0			M	8042
Makin	55-64	1	0	1	F	2280
Makin	55-64	1	0	1	M	855
Makin	55-64	1	1	0	F	240
Makin	55-64	1	1	0	M	551
Makin	55-64	1	1	1	F	17
Makin	55-64	1	1	1	M	8
Makin	65-74				F	312
Makin	65-74				M	287
Makin	65-74	0			F	6896
Makin	65-74	0			M	6445
Makin	65-74	1	0	1	F	2080
Makin	65-74	1	0	1	M	1301
Makin	65-74	1	1	0	F	81
Makin	65-74	1	1	0	M	98
Makin	65-74	1	1	1	F	3
Makin	65-74	1	1	1	M	3
Makin	75-84				F	357
Makin	75-84				M	242
Makin	75-84	0			F	5113
Makin	75-84	0			M	4245
Makin	75-84	1	0	1	F	304
Makin	75-84	1	0	1	M	286
Makin	75-84	1	1	0	F	19
Makin	75-84	1	1	0	M	15
Makin	75-84	1	1	1	F	3
Makin	85+				F	254
Makin	85+				M	143
Makin	85+	0			F	2016
Makin	85+	0			M	1386
Makin	85+	1	0	1	F	15
Makin	85+	1	0	1	M	14
Mayo	15-19				F	276
Mayo	15-19				M	284
Mayo	15-19	0			F	4245
Mayo	15-19	0			M	4461
Mayo	15-19	1	0	1	F	387
Mayo	15-19	1	0	1	M	242
Mayo	15-19	1	1	0	F	23
Mayo	15-19	1	1	0	M	21
Mayo	15-19	1	1	1	F	5
Mayo	15-19	1	1	1	M	3
Mayo	20-24				F	147
Mayo	20-24				M	219
Mayo	20-24	0			F	3194
Mayo	20-24	0			M	3754
Mayo	20-24	1	0	1	F	258
Mayo	20-24	1	0	1	M	135
Mayo	20-24	1	1	0	F	221
Mayo	20-24	1	1	0	M	91
Mayo	20-24	1	1	1	F	10
Mayo	25-34				F	363
Mayo	25-34				M	418
Mayo	25-34	0			F	3769
Mayo	25-34	0			M	4700
Mayo	25-34	1	0	1	F	359
Mayo	25-34	1	0	1	M	204
Mayo	25-34	1	1	0	F	3397
Mayo	25-34	1	1	0	M	2330
Mayo	25-34	1	1	1	F	238
Mayo	25-34	1	1	1	M	80
Mayo	35-44				F	377
Mayo	35-44				M	471
Mayo	35-44	0			F	2392
Mayo	35-44	0			M	2863
Mayo	35-44	1	0	1	F	312
Mayo	35-44	1	0	1	M	172
Mayo	35-44	1	1	0	F	6792
Mayo	35-44	1	1	0	M	5536
Mayo	35-44	1	1	1	F	475
Mayo	35-44	1	1	1	M	212
Mayo	45-54				F	461
Mayo	45-54				M	532
Mayo	45-54	0			F	6815
Mayo	45-54	0			M	6259
Mayo	45-54	1	0	1	F	724
Mayo	45-54	1	0	1	M	323
Mayo	45-54	1	1	0	F	3764
Mayo	45-54	1	1	0	M	4019
Mayo	45-54	1	1	1	F	193
Mayo	45-54	1	1	1	M	131
Mayo	55-64				F	523
Mayo	55-64				M	614
Mayo	55-64	0			F	9545
Mayo	55-64	0			M	9586
Mayo	55-64	1	0	1	F	2459
Mayo	55-64	1	0	1	M	1026
Mayo	55-64	1	1	0	F	294
Mayo	55-64	1	1	0	M	743
Mayo	55-64	1	1	1	F	21
Mayo	55-64	1	1	1	M	16
Mayo	65-74				F	544
Mayo	65-74				M	560
Mayo	65-74	0			F	9514
Mayo	65-74	0			M	9525
Mayo	65-74	1	0	1	F	2691
Mayo	65-74	1	0	1	M	1703
Mayo	65-74	1	1	0	F	78
Mayo	65-74	1	1	0	M	116
Mayo	65-74	1	1	1	F	8
Mayo	65-74	1	1	1	M	5
Mayo	75-84				F	409
Mayo	75-84				M	389
Mayo	75-84	0			F	5897
Mayo	75-84	0			M	5825
Mayo	75-84	1	0	1	F	402
Mayo	75-84	1	0	1	M	387
Mayo	75-84	1	1	0	F	17
Mayo	75-84	1	1	0	M	23
Mayo	75-84	1	1	1	F	4
Mayo	85+				F	270
Mayo	85+				M	167
Mayo	85+	0			F	2216
Mayo	85+	0			M	1619
Mayo	85+	1	0	1	F	20
Mayo	85+	1	0	1	M	10
Mayo	85+	1	1	0	F	3
Spence	15-19				F	362
Spence	15-19				M	380
Spence	15-19	0			F	4713
Spence	15-19	0			M	5347
Spence	15-19	1	0	1	F	485
Spence	15-19	1	0	1	M	285
Spence	15-19	1	1	0	F	56
Spence	15-19	1	1	0	M	38
Spence	15-19	1	1	1	F	5
Spence	20-24				F	363
Spence	20-24				M	372
Spence	20-24	0			F	4713
Spence	20-24	0			M	5563
Spence	20-24	1	0	1	F	483
Spence	20-24	1	0	1	M	269
Spence	20-24	1	1	0	F	698
Spence	20-24	1	1	0	M	321
Spence	20-24	1	1	1	F	46
Spence	20-24	1	1	1	M	9
Spence	25-34				F	831
Spence	25-34				M	862
Spence	25-34	0			F	6072
Spence	25-34	0			M	8279
Spence	25-34	1	0	1	F	574
Spence	25-34	1	0	1	M	371
Spence	25-34	1	1	0	F	6445
Spence	25-34	1	1	0	M	4006
Spence	25-34	1	1	1	F	346
Spence	25-34	1	1	1	M	127
Spence	35-44				F	615
Spence	35-44				M	810
Spence	35-44	0			F	3840
Spence	35-44	0			M	5289
Spence	35-44	1	0	1	F	403
Spence	35-44	1	0	1	M	246
Spence	35-44	1	1	0	F	7005
Spence	35-44	1	1	0	M	5692
Spence	35-44	1	1	1	F	364
Spence	35-44	1	1	1	M	193
Spence	45-54				F	549
Spence	45-54				M	644
Spence	45-54	0			F	7128
Spence	45-54	0			M	7255
Spence	45-54	1	0	1	F	1057
Spence	45-54	1	0	1	M	398
Spence	45-54	1	1	0	F	2344
Spence	45-54	1	1	0	M	2719
Spence	45-54	1	1	1	F	133
Spence	45-54	1	1	1	M	90
Spence	55-64				F	461
Spence	55-64				M	541
Spence	55-64	0			F	8132
Spence	55-64	0			M	8756
Spence	55-64	1	0	1	F	2173
Spence	55-64	1	0	1	M	855
Spence	55-64	1	1	0	F	271
Spence	55-64	1	1	0	M	520
Spence	55-64	1	1	1	F	34
Spence	55-64	1	1	1	M	31
Spence	65-74				F	412
Spence	65-74				M	441
Spence	65-74	0			F	6141
Spence	65-74	0			M	6062
Spence	65-74	1	0	1	F	1231
Spence	65-74	1	0	1	M	771
Spence	65-74	1	1	0	F	57
Spence	65-74	1	1	0	M	97
Spence	65-74	1	1	1	F	6
Spence	65-74	1	1	1	M	4
Spence	75-84				F	380
Spence	75-84				M	272
Spence	75-84	0			F	4124
Spence	75-84	0			M	3305
Spence	75-84	1	0	1	F	173
Spence	75-84	1	0	1	M	142
Spence	75-84	1	1	0	F	17
Spence	75-84	1	1	0	M	14
Spence	85+				F	311
Spence	85+				M	172
Spence	85+	0			F	1763
Spence	85+	0			M	1159
Spence	85+	1	0	1	F	9
Spence	85+	1	0	1	M	11
