CED_NAME16	Age	MaxSchoolingCompleted	Sex	adults
No usual address (SA)	35-44	Year 9	F	11
No usual address (SA)	35-44	Year 9	M	14
No usual address (SA)	35-44	Year 10	F	32
No usual address (SA)	35-44	Year 10	M	55
No usual address (SA)	35-44	Year 11	F	39
No usual address (SA)	35-44	Year 11	M	31
No usual address (SA)	35-44	Year 12	F	71
No usual address (SA)	35-44	Year 12	M	73
No usual address (SA)	45-54		F	43
No usual address (SA)	45-54		M	97
No usual address (SA)	45-54	Did not go to school	M	3
No usual address (SA)	45-54	Year 8 or below	F	5
No usual address (SA)	45-54	Year 8 or below	M	12
No usual address (SA)	45-54	Year 9	F	10
No usual address (SA)	45-54	Year 9	M	13
No usual address (SA)	45-54	Year 10	F	33
No usual address (SA)	45-54	Year 10	M	47
No usual address (SA)	45-54	Year 11	F	26
No usual address (SA)	45-54	Year 11	M	57
No usual address (SA)	45-54	Year 12	F	58
No usual address (SA)	45-54	Year 12	M	69
No usual address (SA)	55-64		F	31
No usual address (SA)	55-64		M	105
No usual address (SA)	55-64	Did not go to school	F	3
No usual address (SA)	55-64	Did not go to school	M	3
No usual address (SA)	55-64	Year 8 or below	M	6
No usual address (SA)	55-64	Year 9	F	17
No usual address (SA)	55-64	Year 9	M	19
No usual address (SA)	55-64	Year 10	F	53
No usual address (SA)	55-64	Year 10	M	59
No usual address (SA)	55-64	Year 11	F	47
No usual address (SA)	55-64	Year 11	M	53
No usual address (SA)	55-64	Year 12	F	51
No usual address (SA)	55-64	Year 12	M	63
No usual address (SA)	65-74		F	18
No usual address (SA)	65-74		M	48
No usual address (SA)	65-74	Did not go to school	M	3
No usual address (SA)	65-74	Year 8 or below	F	7
No usual address (SA)	65-74	Year 8 or below	M	18
No usual address (SA)	65-74	Year 9	F	9
No usual address (SA)	65-74	Year 9	M	14
No usual address (SA)	65-74	Year 10	F	42
No usual address (SA)	65-74	Year 10	M	46
No usual address (SA)	65-74	Year 11	F	27
No usual address (SA)	65-74	Year 11	M	44
No usual address (SA)	65-74	Year 12	F	35
No usual address (SA)	65-74	Year 12	M	47
No usual address (SA)	75-84		F	6
No usual address (SA)	75-84		M	5
No usual address (SA)	75-84	Year 8 or below	F	4
No usual address (SA)	75-84	Year 8 or below	M	3
No usual address (SA)	75-84	Year 9	M	8
No usual address (SA)	75-84	Year 10	F	11
No usual address (SA)	75-84	Year 10	M	15
No usual address (SA)	75-84	Year 11	F	4
No usual address (SA)	75-84	Year 11	M	6
No usual address (SA)	75-84	Year 12	F	3
No usual address (SA)	75-84	Year 12	M	6
No usual address (SA)	85+		F	3
No usual address (SA)	85+	Did not go to school	M	6
No usual address (SA)	85+	Year 10	F	3
No usual address (SA)	85+	Year 10	M	6
Migratory - Offshore - Shipping (SA)	45-54		M	7
Migratory - Offshore - Shipping (SA)	45-54	Year 12	M	8
Brand	15-19		F	251
Brand	15-19		M	270
Brand	15-19	Did not go to school	F	6
Brand	15-19	Did not go to school	M	3
Brand	15-19	Year 8 or below	F	22
Brand	15-19	Year 8 or below	M	37
Brand	15-19	Year 9	F	126
Brand	15-19	Year 9	M	148
Brand	15-19	Year 10	F	399
Brand	15-19	Year 10	M	549
Brand	15-19	Year 11	F	231
Brand	15-19	Year 11	M	369
Brand	15-19	Year 12	F	1511
Brand	15-19	Year 12	M	1520
Brand	20-24		F	308
Brand	20-24		M	463
Brand	20-24	Did not go to school	F	3
Brand	20-24	Did not go to school	M	10
Brand	20-24	Year 8 or below	F	23
Brand	20-24	Year 8 or below	M	36
Brand	20-24	Year 9	F	78
Brand	20-24	Year 9	M	105
Brand	20-24	Year 10	F	592
Brand	20-24	Year 10	M	800
Brand	20-24	Year 11	F	392
Brand	20-24	Year 11	M	571
Brand	20-24	Year 12	F	3972
Brand	20-24	Year 12	M	3767
Brand	25-34		F	716
Brand	25-34		M	1129
Brand	25-34	Did not go to school	F	24
Brand	25-34	Did not go to school	M	33
Brand	25-34	Year 8 or below	F	53
Brand	25-34	Year 8 or below	M	75
Brand	25-34	Year 9	F	195
Brand	25-34	Year 9	M	299
Brand	25-34	Year 10	F	2015
Brand	25-34	Year 10	M	2766
Brand	25-34	Year 11	F	1438
Brand	25-34	Year 11	M	1682
Brand	25-34	Year 12	F	8789
Brand	25-34	Year 12	M	6946
Brand	35-44		F	610
Brand	35-44		M	1105
Brand	35-44	Did not go to school	F	52
Brand	35-44	Did not go to school	M	55
Brand	35-44	Year 8 or below	F	89
Brand	35-44	Year 8 or below	M	101
Brand	35-44	Year 9	F	248
Brand	35-44	Year 9	M	319
Brand	35-44	Year 10	F	2120
Brand	35-44	Year 10	M	2626
Brand	35-44	Year 11	F	1444
Brand	35-44	Year 11	M	1629
Brand	35-44	Year 12	F	8653
Brand	35-44	Year 12	M	7035
Brand	45-54		F	517
Brand	45-54		M	892
Brand	45-54	Did not go to school	F	49
Brand	45-54	Did not go to school	M	79
Brand	45-54	Year 8 or below	F	144
Brand	45-54	Year 8 or below	M	123
Brand	45-54	Year 9	F	303
Brand	45-54	Year 9	M	365
Brand	45-54	Year 10	F	3086
Brand	45-54	Year 10	M	3324
Brand	45-54	Year 11	F	1600
Brand	45-54	Year 11	M	1623
Brand	45-54	Year 12	F	6156
Brand	45-54	Year 12	M	5283
Brand	55-64		F	443
Brand	55-64		M	665
Brand	55-64	Did not go to school	F	43
Brand	55-64	Did not go to school	M	38
Brand	55-64	Year 8 or below	F	216
Brand	55-64	Year 8 or below	M	219
Brand	55-64	Year 9	F	515
Brand	55-64	Year 9	M	532
Brand	55-64	Year 10	F	3316
Brand	55-64	Year 10	M	3742
Brand	55-64	Year 11	F	1455
Brand	55-64	Year 11	M	1179
Brand	55-64	Year 12	F	3910
Brand	55-64	Year 12	M	3402
Brand	65-74		F	442
Brand	65-74		M	433
Brand	65-74	Did not go to school	F	40
Brand	65-74	Did not go to school	M	51
Brand	65-74	Year 8 or below	F	426
Brand	65-74	Year 8 or below	M	330
Brand	65-74	Year 9	F	648
Brand	65-74	Year 9	M	567
Brand	65-74	Year 10	F	2746
Brand	65-74	Year 10	M	2386
Brand	65-74	Year 11	F	672
Brand	65-74	Year 11	M	517
Brand	65-74	Year 12	F	2196
Brand	65-74	Year 12	M	2169
Brand	75-84		F	466
Brand	75-84		M	353
Brand	75-84	Did not go to school	F	37
Brand	75-84	Did not go to school	M	30
Brand	75-84	Year 8 or below	F	387
Brand	75-84	Year 8 or below	M	399
Brand	75-84	Year 9	F	366
Brand	75-84	Year 9	M	374
Brand	75-84	Year 10	F	1297
Brand	75-84	Year 10	M	1068
Brand	75-84	Year 11	F	307
Brand	75-84	Year 11	M	246
Brand	75-84	Year 12	F	1090
Brand	75-84	Year 12	M	1089
Brand	85+		F	288
Brand	85+		M	188
Brand	85+	Did not go to school	F	19
Brand	85+	Did not go to school	M	7
Brand	85+	Year 8 or below	F	233
Brand	85+	Year 8 or below	M	177
Brand	85+	Year 9	F	153
Brand	85+	Year 9	M	110
Brand	85+	Year 10	F	453
Brand	85+	Year 10	M	245
Brand	85+	Year 11	F	53
Brand	85+	Year 11	M	50
Brand	85+	Year 12	F	259
Brand	85+	Year 12	M	265
Burt	15-19		F	267
Burt	15-19		M	275
Burt	15-19	Did not go to school	F	10
Burt	15-19	Did not go to school	M	11
Burt	15-19	Year 8 or below	F	34
Burt	15-19	Year 8 or below	M	37
Burt	15-19	Year 9	F	90
Burt	15-19	Year 9	M	126
Burt	15-19	Year 10	F	323
Burt	15-19	Year 10	M	376
Burt	15-19	Year 11	F	189
Burt	15-19	Year 11	M	308
Burt	15-19	Year 12	F	1493
Burt	15-19	Year 12	M	1408
Burt	20-24		F	302
Burt	20-24		M	343
Burt	20-24	Did not go to school	F	22
Burt	20-24	Did not go to school	M	25
Burt	20-24	Year 8 or below	F	26
Burt	20-24	Year 8 or below	M	51
Burt	20-24	Year 9	F	79
Burt	20-24	Year 9	M	112
Burt	20-24	Year 10	F	546
Burt	20-24	Year 10	M	626
Burt	20-24	Year 11	F	394
Burt	20-24	Year 11	M	544
Burt	20-24	Year 12	F	4198
Burt	20-24	Year 12	M	4053
Burt	25-34		F	769
Burt	25-34		M	906
Burt	25-34	Did not go to school	F	146
Burt	25-34	Did not go to school	M	158
Burt	25-34	Year 8 or below	F	145
Burt	25-34	Year 8 or below	M	151
Burt	25-34	Year 9	F	201
Burt	25-34	Year 9	M	300
Burt	25-34	Year 10	F	1648
Burt	25-34	Year 10	M	1944
Burt	25-34	Year 11	F	1051
Burt	25-34	Year 11	M	1305
Burt	25-34	Year 12	F	10049
Burt	25-34	Year 12	M	8269
Burt	35-44		F	718
Burt	35-44		M	956
Burt	35-44	Did not go to school	F	179
Burt	35-44	Did not go to school	M	183
Burt	35-44	Year 8 or below	F	230
Burt	35-44	Year 8 or below	M	277
Burt	35-44	Year 9	F	262
Burt	35-44	Year 9	M	361
Burt	35-44	Year 10	F	1810
Burt	35-44	Year 10	M	2276
Burt	35-44	Year 11	F	1113
Burt	35-44	Year 11	M	1333
Burt	35-44	Year 12	F	10274
Burt	35-44	Year 12	M	9440
Burt	45-54		F	532
Burt	45-54		M	816
Burt	45-54	Did not go to school	F	193
Burt	45-54	Did not go to school	M	186
Burt	45-54	Year 8 or below	F	246
Burt	45-54	Year 8 or below	M	246
Burt	45-54	Year 9	F	313
Burt	45-54	Year 9	M	402
Burt	45-54	Year 10	F	2424
Burt	45-54	Year 10	M	2741
Burt	45-54	Year 11	F	1291
Burt	45-54	Year 11	M	1200
Burt	45-54	Year 12	F	5664
Burt	45-54	Year 12	M	5501
Burt	55-64		F	428
Burt	55-64		M	593
Burt	55-64	Did not go to school	F	202
Burt	55-64	Did not go to school	M	148
Burt	55-64	Year 8 or below	F	339
Burt	55-64	Year 8 or below	M	310
Burt	55-64	Year 9	F	451
Burt	55-64	Year 9	M	465
Burt	55-64	Year 10	F	2877
Burt	55-64	Year 10	M	2986
Burt	55-64	Year 11	F	1149
Burt	55-64	Year 11	M	827
Burt	55-64	Year 12	F	3670
Burt	55-64	Year 12	M	3362
Burt	65-74		F	462
Burt	65-74		M	399
Burt	65-74	Did not go to school	F	147
Burt	65-74	Did not go to school	M	97
Burt	65-74	Year 8 or below	F	499
Burt	65-74	Year 8 or below	M	468
Burt	65-74	Year 9	F	568
Burt	65-74	Year 9	M	560
Burt	65-74	Year 10	F	2679
Burt	65-74	Year 10	M	2312
Burt	65-74	Year 11	F	626
Burt	65-74	Year 11	M	477
Burt	65-74	Year 12	F	2313
Burt	65-74	Year 12	M	2301
Burt	75-84		F	430
Burt	75-84		M	299
Burt	75-84	Did not go to school	F	92
Burt	75-84	Did not go to school	M	71
Burt	75-84	Year 8 or below	F	416
Burt	75-84	Year 8 or below	M	379
Burt	75-84	Year 9	F	372
Burt	75-84	Year 9	M	310
Burt	75-84	Year 10	F	1173
Burt	75-84	Year 10	M	901
Burt	75-84	Year 11	F	246
Burt	75-84	Year 11	M	206
Burt	75-84	Year 12	F	996
Burt	75-84	Year 12	M	1079
Burt	85+		F	301
Burt	85+		M	183
Burt	85+	Did not go to school	F	51
Burt	85+	Did not go to school	M	29
Burt	85+	Year 8 or below	F	276
Burt	85+	Year 8 or below	M	155
Burt	85+	Year 9	F	176
Burt	85+	Year 9	M	105
Burt	85+	Year 10	F	323
Burt	85+	Year 10	M	198
Burt	85+	Year 11	F	53
Burt	85+	Year 11	M	36
Burt	85+	Year 12	F	255
Burt	85+	Year 12	M	234
Canning	15-19		F	194
Canning	15-19		M	219
Canning	15-19	Did not go to school	M	9
Canning	15-19	Year 8 or below	F	30
Canning	15-19	Year 8 or below	M	26
Canning	15-19	Year 9	F	116
Canning	15-19	Year 9	M	127
Canning	15-19	Year 10	F	383
Canning	15-19	Year 10	M	449
Canning	15-19	Year 11	F	209
Canning	15-19	Year 11	M	313
Canning	15-19	Year 12	F	1197
Canning	15-19	Year 12	M	1118
Canning	20-24		F	226
Canning	20-24		M	264
Canning	20-24	Did not go to school	F	3
Canning	20-24	Did not go to school	M	12
Canning	20-24	Year 8 or below	F	7
Canning	20-24	Year 8 or below	M	23
Canning	20-24	Year 9	F	59
Canning	20-24	Year 9	M	97
Canning	20-24	Year 10	F	495
Canning	20-24	Year 10	M	621
Canning	20-24	Year 11	F	319
Canning	20-24	Year 11	M	449
Canning	20-24	Year 12	F	2902
Canning	20-24	Year 12	M	2531
Canning	25-34		F	478
Canning	25-34		M	667
Canning	25-34	Did not go to school	F	10
Canning	25-34	Did not go to school	M	22
Canning	25-34	Year 8 or below	F	32
Canning	25-34	Year 8 or below	M	43
Canning	25-34	Year 9	F	161
Canning	25-34	Year 9	M	227
Canning	25-34	Year 10	F	1595
Canning	25-34	Year 10	M	1859
Canning	25-34	Year 11	F	1056
Canning	25-34	Year 11	M	1213
Canning	25-34	Year 12	F	5972
Canning	25-34	Year 12	M	4329
Canning	35-44		F	488
Canning	35-44		M	798
Canning	35-44	Did not go to school	F	20
Canning	35-44	Did not go to school	M	26
Canning	35-44	Year 8 or below	F	66
Canning	35-44	Year 8 or below	M	88
Canning	35-44	Year 9	F	204
Canning	35-44	Year 9	M	318
Canning	35-44	Year 10	F	1769
Canning	35-44	Year 10	M	2103
Canning	35-44	Year 11	F	1202
Canning	35-44	Year 11	M	1302
Canning	35-44	Year 12	F	6102
Canning	35-44	Year 12	M	4585
Canning	45-54		F	531
Canning	45-54		M	837
Canning	45-54	Did not go to school	F	22
Canning	45-54	Did not go to school	M	37
Canning	45-54	Year 8 or below	F	105
Canning	45-54	Year 8 or below	M	119
Canning	45-54	Year 9	F	287
Canning	45-54	Year 9	M	396
Canning	45-54	Year 10	F	2708
Canning	45-54	Year 10	M	3082
Canning	45-54	Year 11	F	1415
Canning	45-54	Year 11	M	1338
Canning	45-54	Year 12	F	5244
Canning	45-54	Year 12	M	4020
Canning	55-64		F	525
Canning	55-64		M	665
Canning	55-64	Did not go to school	F	30
Canning	55-64	Did not go to school	M	28
Canning	55-64	Year 8 or below	F	187
Canning	55-64	Year 8 or below	M	204
Canning	55-64	Year 9	F	480
Canning	55-64	Year 9	M	613
Canning	55-64	Year 10	F	3699
Canning	55-64	Year 10	M	3930
Canning	55-64	Year 11	F	1720
Canning	55-64	Year 11	M	1121
Canning	55-64	Year 12	F	4110
Canning	55-64	Year 12	M	3407
Canning	65-74		F	582
Canning	65-74		M	603
Canning	65-74	Did not go to school	F	28
Canning	65-74	Did not go to school	M	44
Canning	65-74	Year 8 or below	F	424
Canning	65-74	Year 8 or below	M	489
Canning	65-74	Year 9	F	758
Canning	65-74	Year 9	M	827
Canning	65-74	Year 10	F	4129
Canning	65-74	Year 10	M	3521
Canning	65-74	Year 11	F	1001
Canning	65-74	Year 11	M	729
Canning	65-74	Year 12	F	3143
Canning	65-74	Year 12	M	3320
Canning	75-84		F	669
Canning	75-84		M	526
Canning	75-84	Did not go to school	F	32
Canning	75-84	Did not go to school	M	24
Canning	75-84	Year 8 or below	F	600
Canning	75-84	Year 8 or below	M	695
Canning	75-84	Year 9	F	673
Canning	75-84	Year 9	M	616
Canning	75-84	Year 10	F	1888
Canning	75-84	Year 10	M	1664
Canning	75-84	Year 11	F	388
Canning	75-84	Year 11	M	373
Canning	75-84	Year 12	F	1516
Canning	75-84	Year 12	M	1726
Canning	85+		F	486
Canning	85+		M	268
Canning	85+	Did not go to school	F	15
Canning	85+	Did not go to school	M	11
Canning	85+	Year 8 or below	F	380
Canning	85+	Year 8 or below	M	320
Canning	85+	Year 9	F	264
Canning	85+	Year 9	M	227
Canning	85+	Year 10	F	490
Canning	85+	Year 10	M	305
Canning	85+	Year 11	F	78
Canning	85+	Year 11	M	58
Canning	85+	Year 12	F	390
Canning	85+	Year 12	M	375
Cowan	15-19		F	202
Cowan	15-19		M	197
Cowan	15-19	Did not go to school	F	14
Cowan	15-19	Did not go to school	M	10
Cowan	15-19	Year 8 or below	F	18
Cowan	15-19	Year 8 or below	M	14
Cowan	15-19	Year 9	F	60
Cowan	15-19	Year 9	M	83
Cowan	15-19	Year 10	F	191
Cowan	15-19	Year 10	M	237
Cowan	15-19	Year 11	F	156
Cowan	15-19	Year 11	M	227
Cowan	15-19	Year 12	F	1543
Cowan	15-19	Year 12	M	1469
Cowan	20-24		F	271
Cowan	20-24		M	364
Cowan	20-24	Did not go to school	F	15
Cowan	20-24	Did not go to school	M	17
Cowan	20-24	Year 8 or below	F	24
Cowan	20-24	Year 8 or below	M	25
Cowan	20-24	Year 9	F	40
Cowan	20-24	Year 9	M	70
Cowan	20-24	Year 10	F	341
Cowan	20-24	Year 10	M	437
Cowan	20-24	Year 11	F	315
Cowan	20-24	Year 11	M	412
Cowan	20-24	Year 12	F	4572
Cowan	20-24	Year 12	M	4650
Cowan	25-34		F	720
Cowan	25-34		M	825
Cowan	25-34	Did not go to school	F	144
Cowan	25-34	Did not go to school	M	152
Cowan	25-34	Year 8 or below	F	196
Cowan	25-34	Year 8 or below	M	176
Cowan	25-34	Year 9	F	152
Cowan	25-34	Year 9	M	196
Cowan	25-34	Year 10	F	1075
Cowan	25-34	Year 10	M	1402
Cowan	25-34	Year 11	F	767
Cowan	25-34	Year 11	M	1096
Cowan	25-34	Year 12	F	10369
Cowan	25-34	Year 12	M	9508
Cowan	35-44		F	649
Cowan	35-44		M	823
Cowan	35-44	Did not go to school	F	282
Cowan	35-44	Did not go to school	M	231
Cowan	35-44	Year 8 or below	F	282
Cowan	35-44	Year 8 or below	M	292
Cowan	35-44	Year 9	F	255
Cowan	35-44	Year 9	M	241
Cowan	35-44	Year 10	F	1196
Cowan	35-44	Year 10	M	1592
Cowan	35-44	Year 11	F	786
Cowan	35-44	Year 11	M	1076
Cowan	35-44	Year 12	F	9219
Cowan	35-44	Year 12	M	8417
Cowan	45-54		F	482
Cowan	45-54		M	668
Cowan	45-54	Did not go to school	F	319
Cowan	45-54	Did not go to school	M	255
Cowan	45-54	Year 8 or below	F	394
Cowan	45-54	Year 8 or below	M	314
Cowan	45-54	Year 9	F	313
Cowan	45-54	Year 9	M	320
Cowan	45-54	Year 10	F	2177
Cowan	45-54	Year 10	M	2367
Cowan	45-54	Year 11	F	1126
Cowan	45-54	Year 11	M	1162
Cowan	45-54	Year 12	F	6460
Cowan	45-54	Year 12	M	5876
Cowan	55-64		F	466
Cowan	55-64		M	559
Cowan	55-64	Did not go to school	F	343
Cowan	55-64	Did not go to school	M	251
Cowan	55-64	Year 8 or below	F	524
Cowan	55-64	Year 8 or below	M	405
Cowan	55-64	Year 9	F	466
Cowan	55-64	Year 9	M	486
Cowan	55-64	Year 10	F	3033
Cowan	55-64	Year 10	M	3039
Cowan	55-64	Year 11	F	1299
Cowan	55-64	Year 11	M	996
Cowan	55-64	Year 12	F	4863
Cowan	55-64	Year 12	M	4585
Cowan	65-74		F	496
Cowan	65-74		M	424
Cowan	65-74	Did not go to school	F	265
Cowan	65-74	Did not go to school	M	193
Cowan	65-74	Year 8 or below	F	901
Cowan	65-74	Year 8 or below	M	640
Cowan	65-74	Year 9	F	612
Cowan	65-74	Year 9	M	524
Cowan	65-74	Year 10	F	3038
Cowan	65-74	Year 10	M	2336
Cowan	65-74	Year 11	F	722
Cowan	65-74	Year 11	M	505
Cowan	65-74	Year 12	F	3142
Cowan	65-74	Year 12	M	3487
Cowan	75-84		F	453
Cowan	75-84		M	374
Cowan	75-84	Did not go to school	F	211
Cowan	75-84	Did not go to school	M	136
Cowan	75-84	Year 8 or below	F	966
Cowan	75-84	Year 8 or below	M	753
Cowan	75-84	Year 9	F	482
Cowan	75-84	Year 9	M	411
Cowan	75-84	Year 10	F	1386
Cowan	75-84	Year 10	M	1042
Cowan	75-84	Year 11	F	237
Cowan	75-84	Year 11	M	215
Cowan	75-84	Year 12	F	1325
Cowan	75-84	Year 12	M	1483
Cowan	85+		F	291
Cowan	85+		M	149
Cowan	85+	Did not go to school	F	148
Cowan	85+	Did not go to school	M	103
Cowan	85+	Year 8 or below	F	533
Cowan	85+	Year 8 or below	M	360
Cowan	85+	Year 9	F	192
Cowan	85+	Year 9	M	140
Cowan	85+	Year 10	F	404
Cowan	85+	Year 10	M	209
Cowan	85+	Year 11	F	69
Cowan	85+	Year 11	M	39
Cowan	85+	Year 12	F	282
Cowan	85+	Year 12	M	304
Curtin	15-19		F	154
Curtin	15-19		M	138
Curtin	15-19	Year 8 or below	F	5
Curtin	15-19	Year 8 or below	M	3
Curtin	15-19	Year 9	F	24
Curtin	15-19	Year 9	M	33
Curtin	15-19	Year 10	F	53
Curtin	15-19	Year 10	M	101
Curtin	15-19	Year 11	F	61
Curtin	15-19	Year 11	M	94
Curtin	15-19	Year 12	F	1942
Curtin	15-19	Year 12	M	1891
Curtin	20-24		F	226
Curtin	20-24		M	193
Curtin	20-24	Did not go to school	F	5
Curtin	20-24	Did not go to school	M	4
Curtin	20-24	Year 8 or below	F	3
Curtin	20-24	Year 8 or below	M	8
Curtin	20-24	Year 9	F	17
Curtin	20-24	Year 9	M	19
Curtin	20-24	Year 10	F	91
Curtin	20-24	Year 10	M	119
Curtin	20-24	Year 11	F	111
Curtin	20-24	Year 11	M	147
Curtin	20-24	Year 12	F	5051
Curtin	20-24	Year 12	M	4698
Curtin	25-34		F	640
Curtin	25-34		M	784
Curtin	25-34	Did not go to school	F	20
Curtin	25-34	Did not go to school	M	18
Curtin	25-34	Year 8 or below	F	19
Curtin	25-34	Year 8 or below	M	23
Curtin	25-34	Year 9	F	34
Curtin	25-34	Year 9	M	52
Curtin	25-34	Year 10	F	366
Curtin	25-34	Year 10	M	492
Curtin	25-34	Year 11	F	342
Curtin	25-34	Year 11	M	510
Curtin	25-34	Year 12	F	10799
Curtin	25-34	Year 12	M	9388
Curtin	35-44		F	464
Curtin	35-44		M	628
Curtin	35-44	Did not go to school	F	18
Curtin	35-44	Did not go to school	M	21
Curtin	35-44	Year 8 or below	F	35
Curtin	35-44	Year 8 or below	M	28
Curtin	35-44	Year 9	F	49
Curtin	35-44	Year 9	M	63
Curtin	35-44	Year 10	F	365
Curtin	35-44	Year 10	M	494
Curtin	35-44	Year 11	F	325
Curtin	35-44	Year 11	M	493
Curtin	35-44	Year 12	F	10976
Curtin	35-44	Year 12	M	9615
Curtin	45-54		F	348
Curtin	45-54		M	476
Curtin	45-54	Did not go to school	F	19
Curtin	45-54	Did not go to school	M	19
Curtin	45-54	Year 8 or below	F	45
Curtin	45-54	Year 8 or below	M	38
Curtin	45-54	Year 9	F	59
Curtin	45-54	Year 9	M	95
Curtin	45-54	Year 10	F	769
Curtin	45-54	Year 10	M	813
Curtin	45-54	Year 11	F	526
Curtin	45-54	Year 11	M	521
Curtin	45-54	Year 12	F	10132
Curtin	45-54	Year 12	M	9072
Curtin	55-64		F	349
Curtin	55-64		M	414
Curtin	55-64	Did not go to school	F	40
Curtin	55-64	Did not go to school	M	34
Curtin	55-64	Year 8 or below	F	70
Curtin	55-64	Year 8 or below	M	58
Curtin	55-64	Year 9	F	86
Curtin	55-64	Year 9	M	108
Curtin	55-64	Year 10	F	1200
Curtin	55-64	Year 10	M	1085
Curtin	55-64	Year 11	F	646
Curtin	55-64	Year 11	M	530
Curtin	55-64	Year 12	F	7652
Curtin	55-64	Year 12	M	7115
Curtin	65-74		F	501
Curtin	65-74		M	457
Curtin	65-74	Did not go to school	F	37
Curtin	65-74	Did not go to school	M	26
Curtin	65-74	Year 8 or below	F	152
Curtin	65-74	Year 8 or below	M	107
Curtin	65-74	Year 9	F	197
Curtin	65-74	Year 9	M	168
Curtin	65-74	Year 10	F	1739
Curtin	65-74	Year 10	M	1044
Curtin	65-74	Year 11	F	596
Curtin	65-74	Year 11	M	341
Curtin	65-74	Year 12	F	5431
Curtin	65-74	Year 12	M	5572
Curtin	75-84		F	476
Curtin	75-84		M	423
Curtin	75-84	Did not go to school	F	38
Curtin	75-84	Did not go to school	M	22
Curtin	75-84	Year 8 or below	F	278
Curtin	75-84	Year 8 or below	M	217
Curtin	75-84	Year 9	F	347
Curtin	75-84	Year 9	M	221
Curtin	75-84	Year 10	F	1499
Curtin	75-84	Year 10	M	802
Curtin	75-84	Year 11	F	362
Curtin	75-84	Year 11	M	237
Curtin	75-84	Year 12	F	2803
Curtin	75-84	Year 12	M	2921
Curtin	85+		F	504
Curtin	85+		M	262
Curtin	85+	Did not go to school	F	34
Curtin	85+	Did not go to school	M	7
Curtin	85+	Year 8 or below	F	345
Curtin	85+	Year 8 or below	M	171
Curtin	85+	Year 9	F	272
Curtin	85+	Year 9	M	147
Curtin	85+	Year 10	F	753
Curtin	85+	Year 10	M	297
Curtin	85+	Year 11	F	131
Curtin	85+	Year 11	M	74
Curtin	85+	Year 12	F	1135
Curtin	85+	Year 12	M	897
Durack	15-19		F	590
Durack	15-19		M	758
Durack	15-19	Did not go to school	F	10
Durack	15-19	Did not go to school	M	16
Durack	15-19	Year 8 or below	F	68
Durack	15-19	Year 8 or below	M	84
Durack	15-19	Year 9	F	155
Durack	15-19	Year 9	M	200
Durack	15-19	Year 10	F	458
Durack	15-19	Year 10	M	626
Durack	15-19	Year 11	F	310
Durack	15-19	Year 11	M	503
Durack	15-19	Year 12	F	1107
Durack	15-19	Year 12	M	1032
Durack	20-24		F	742
Durack	20-24		M	947
Durack	20-24	Did not go to school	F	16
Durack	20-24	Did not go to school	M	18
Durack	20-24	Year 8 or below	F	46
Durack	20-24	Year 8 or below	M	48
Durack	20-24	Year 9	F	113
Durack	20-24	Year 9	M	149
Durack	20-24	Year 10	F	617
Durack	20-24	Year 10	M	851
Durack	20-24	Year 11	F	498
Durack	20-24	Year 11	M	662
Durack	20-24	Year 12	F	3034
Durack	20-24	Year 12	M	2864
Durack	25-34		F	2043
Durack	25-34		M	2875
Durack	25-34	Did not go to school	F	41
Durack	25-34	Did not go to school	M	48
Durack	25-34	Year 8 or below	F	104
Durack	25-34	Year 8 or below	M	170
Durack	25-34	Year 9	F	256
Durack	25-34	Year 9	M	399
Durack	25-34	Year 10	F	1877
Durack	25-34	Year 10	M	2789
Durack	25-34	Year 11	F	1411
Durack	25-34	Year 11	M	1754
Durack	25-34	Year 12	F	8765
Durack	25-34	Year 12	M	6917
Durack	35-44		F	1814
Durack	35-44		M	2735
Durack	35-44	Did not go to school	F	33
Durack	35-44	Did not go to school	M	74
Durack	35-44	Year 8 or below	F	129
Durack	35-44	Year 8 or below	M	185
Durack	35-44	Year 9	F	320
Durack	35-44	Year 9	M	464
Durack	35-44	Year 10	F	2129
Durack	35-44	Year 10	M	3221
Durack	35-44	Year 11	F	1482
Durack	35-44	Year 11	M	1815
Durack	35-44	Year 12	F	7985
Durack	35-44	Year 12	M	6637
Durack	45-54		F	1640
Durack	45-54		M	2546
Durack	45-54	Did not go to school	F	66
Durack	45-54	Did not go to school	M	90
Durack	45-54	Year 8 or below	F	198
Durack	45-54	Year 8 or below	M	311
Durack	45-54	Year 9	F	392
Durack	45-54	Year 9	M	579
Durack	45-54	Year 10	F	3014
Durack	45-54	Year 10	M	4094
Durack	45-54	Year 11	F	1702
Durack	45-54	Year 11	M	1905
Durack	45-54	Year 12	F	5911
Durack	45-54	Year 12	M	5076
Durack	55-64		F	1409
Durack	55-64		M	2164
Durack	55-64	Did not go to school	F	66
Durack	55-64	Did not go to school	M	77
Durack	55-64	Year 8 or below	F	290
Durack	55-64	Year 8 or below	M	467
Durack	55-64	Year 9	F	499
Durack	55-64	Year 9	M	802
Durack	55-64	Year 10	F	3697
Durack	55-64	Year 10	M	4873
Durack	55-64	Year 11	F	1808
Durack	55-64	Year 11	M	1487
Durack	55-64	Year 12	F	4173
Durack	55-64	Year 12	M	3827
Durack	65-74		F	960
Durack	65-74		M	1170
Durack	65-74	Did not go to school	F	83
