CED_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Kennedy	IND	2017	58
Kennedy	IND	2018	93
Kennedy	IND	2019	145
Kennedy	IND	2020	33
Kennedy	IND	2021	21
Kennedy	IRL		9
Kennedy	IRL	1951	6
Kennedy	IRL	1960	3
Kennedy	IRL	1970	25
Kennedy	IRL	1980	16
Kennedy	IRL	1990	20
Kennedy	IRL	2000	16
Kennedy	IRL	2010	41
Kennedy	IRL	2015	26
Kennedy	IRL	2016	6
Kennedy	IRL	2017	4
Kennedy	IRL	2018	7
Kennedy	IRL	2019	10
Kennedy	IRL	2020	5
Kennedy	IRN	2010	5
Kennedy	IRN	2015	7
Kennedy	IRQ		3
Kennedy	IRQ	2000	4
Kennedy	ITA		116
Kennedy	ITA	1951	132
Kennedy	ITA	1960	547
Kennedy	ITA	1970	286
Kennedy	ITA	1980	40
Kennedy	ITA	1990	13
Kennedy	ITA	2000	19
Kennedy	ITA	2010	23
Kennedy	ITA	2015	25
Kennedy	ITA	2016	6
Kennedy	ITA	2017	7
Kennedy	ITA	2018	15
Kennedy	ITA	2019	16
Kennedy	ITA	2020	11
Kennedy	JPN		11
Kennedy	JPN	1980	5
Kennedy	JPN	1990	4
Kennedy	JPN	2000	46
Kennedy	JPN	2010	89
Kennedy	JPN	2015	55
Kennedy	JPN	2016	8
Kennedy	JPN	2017	3
Kennedy	JPN	2018	14
Kennedy	JPN	2019	18
Kennedy	JPN	2020	3
Kennedy	KOR		3
Kennedy	KOR	1990	3
Kennedy	KOR	2000	6
Kennedy	KOR	2010	33
Kennedy	KOR	2015	16
Kennedy	KOR	2017	7
Kennedy	KOR	2018	4
Kennedy	KOR	2019	9
Kennedy	KOR	2020	6
Kennedy	LBN	1980	3
Kennedy	LKA		4
Kennedy	LKA	1970	6
Kennedy	LKA	1980	9
Kennedy	LKA	1990	17
Kennedy	LKA	2000	8
Kennedy	LKA	2010	41
Kennedy	LKA	2015	41
Kennedy	LKA	2017	9
Kennedy	LKA	2018	6
Kennedy	LKA	2019	6
Kennedy	LKA	2020	9
Kennedy	MKD	1990	3
Kennedy	MYS		5
Kennedy	MYS	1960	6
Kennedy	MYS	1970	19
Kennedy	MYS	1980	32
Kennedy	MYS	1990	21
Kennedy	MYS	2000	16
Kennedy	MYS	2010	24
Kennedy	MYS	2015	10
Kennedy	MYS	2016	14
Kennedy	MYS	2017	17
Kennedy	MYS	2018	19
Kennedy	MYS	2019	9
Kennedy	MYS	2020	7
Kennedy	NLD		11
Kennedy	NLD	1951	10
Kennedy	NLD	1960	131
Kennedy	NLD	1970	58
Kennedy	NLD	1980	34
Kennedy	NLD	1990	35
Kennedy	NLD	2000	20
Kennedy	NLD	2010	31
Kennedy	NLD	2015	15
Kennedy	NLD	2016	4
Kennedy	NLD	2019	5
Kennedy	NLD	2020	4
Kennedy	NPL	2010	18
Kennedy	NPL	2015	22
Kennedy	NPL	2016	15
Kennedy	NPL	2017	5
Kennedy	NPL	2018	16
Kennedy	NPL	2019	3
Kennedy	NPL	2020	3
Kennedy	NPL	2021	4
Kennedy	NZL		173
Kennedy	NZL	1951	11
Kennedy	NZL	1960	25
Kennedy	NZL	1970	262
Kennedy	NZL	1980	529
Kennedy	NZL	1990	703
Kennedy	NZL	2000	483
Kennedy	NZL	2010	635
Kennedy	NZL	2015	424
Kennedy	NZL	2016	47
Kennedy	NZL	2017	41
Kennedy	NZL	2018	62
Kennedy	NZL	2019	46
Kennedy	NZL	2020	15
Kennedy	NZL	2021	34
Kennedy	PAK	1970	3
Kennedy	PAK	2010	9
Kennedy	PAK	2015	10
Kennedy	PAK	2017	3
Kennedy	PAK	2019	5
Kennedy	PAK	2021	3
Kennedy	PHL		65
Kennedy	PHL	1960	4
Kennedy	PHL	1970	4
Kennedy	PHL	1980	41
Kennedy	PHL	1990	233
Kennedy	PHL	2000	171
Kennedy	PHL	2010	432
Kennedy	PHL	2015	373
Kennedy	PHL	2016	76
Kennedy	PHL	2017	50
Kennedy	PHL	2018	70
Kennedy	PHL	2019	84
Kennedy	PHL	2020	38
Kennedy	PHL	2021	14
Kennedy	POL		9
Kennedy	POL	1960	5
Kennedy	POL	1980	9
Kennedy	POL	1990	23
Kennedy	POL	2010	5
Kennedy	POL	2015	3
Kennedy	POL	2018	5
Kennedy	SGP	1960	3
Kennedy	SGP	1980	11
Kennedy	SGP	1990	9
Kennedy	SGP	2000	7
Kennedy	SGP	2010	3
Kennedy	SGP	2015	3
Kennedy	THA		21
Kennedy	THA	1980	7
Kennedy	THA	1990	61
Kennedy	THA	2000	82
Kennedy	THA	2010	149
Kennedy	THA	2015	66
Kennedy	THA	2016	34
Kennedy	THA	2017	13
Kennedy	THA	2018	19
Kennedy	THA	2019	19
Kennedy	THA	2020	10
Kennedy	TWN	1990	5
Kennedy	TWN	2000	5
Kennedy	TWN	2010	28
Kennedy	TWN	2015	41
Kennedy	TWN	2016	13
Kennedy	TWN	2017	4
Kennedy	TWN	2018	17
Kennedy	TWN	2019	34
Kennedy	TWN	2020	12
Kennedy	USA		12
Kennedy	USA	1951	3
Kennedy	USA	1960	15
Kennedy	USA	1970	43
Kennedy	USA	1980	68
Kennedy	USA	1990	49
Kennedy	USA	2000	51
Kennedy	USA	2010	81
Kennedy	USA	2015	62
Kennedy	USA	2016	18
Kennedy	USA	2017	14
Kennedy	USA	2018	5
Kennedy	USA	2019	5
Kennedy	USA	2020	4
Kennedy	USA	2021	4
Kennedy	VNM		11
Kennedy	VNM	1980	8
Kennedy	VNM	1990	8
Kennedy	VNM	2000	10
Kennedy	VNM	2010	28
Kennedy	VNM	2015	22
Kennedy	VNM	2016	9
Kennedy	VNM	2017	4
Kennedy	VNM	2018	4
Kennedy	VNM	2019	12
Kennedy	ZAF		22
Kennedy	ZAF	1951	5
Kennedy	ZAF	1960	7
Kennedy	ZAF	1970	13
Kennedy	ZAF	1980	47
Kennedy	ZAF	1990	44
Kennedy	ZAF	2000	64
Kennedy	ZAF	2010	200
Kennedy	ZAF	2015	90
Kennedy	ZAF	2016	17
Kennedy	ZAF	2017	37
Kennedy	ZAF	2018	27
Kennedy	ZAF	2019	67
Kennedy	ZAF	2020	23
Kennedy	ZAF	2021	7
Leichhardt			268
Leichhardt		1951	44
Leichhardt		1960	178
Leichhardt		1970	521
Leichhardt		1980	849
Leichhardt		1990	994
Leichhardt		2000	887
Leichhardt		2010	1545
Leichhardt		2015	1191
Leichhardt		2016	268
Leichhardt		2017	279
Leichhardt		2018	357
Leichhardt		2019	680
Leichhardt		2020	294
Leichhardt		2021	66
Leichhardt	AFG		3
Leichhardt	AFG	2000	6
Leichhardt	AFG	2010	3
Leichhardt	AFG	2015	3
Leichhardt	AFG	2021	7
Leichhardt	BGD	2000	3
Leichhardt	BGD	2010	14
Leichhardt	BGD	2015	7
Leichhardt	BGD	2017	5
Leichhardt	BGD	2018	3
Leichhardt	BGD	2019	8
Leichhardt	CAN		9
Leichhardt	CAN	1960	3
Leichhardt	CAN	1970	28
Leichhardt	CAN	1980	72
Leichhardt	CAN	1990	63
Leichhardt	CAN	2000	78
Leichhardt	CAN	2010	139
Leichhardt	CAN	2015	70
Leichhardt	CAN	2016	14
Leichhardt	CAN	2017	12
Leichhardt	CAN	2018	23
Leichhardt	CAN	2019	25
Leichhardt	CAN	2020	14
Leichhardt	CAN	2021	4
Leichhardt	CHN		17
Leichhardt	CHN	1951	6
Leichhardt	CHN	1960	3
Leichhardt	CHN	1970	5
Leichhardt	CHN	1980	14
Leichhardt	CHN	1990	65
Leichhardt	CHN	2000	61
Leichhardt	CHN	2010	268
Leichhardt	CHN	2015	177
Leichhardt	CHN	2016	42
Leichhardt	CHN	2017	57
Leichhardt	CHN	2018	51
Leichhardt	CHN	2019	80
Leichhardt	CHN	2020	40
Leichhardt	CHN	2021	5
Leichhardt	DEU		34
Leichhardt	DEU	1951	70
Leichhardt	DEU	1960	134
Leichhardt	DEU	1970	145
Leichhardt	DEU	1980	84
Leichhardt	DEU	1990	181
Leichhardt	DEU	2000	142
Leichhardt	DEU	2010	233
Leichhardt	DEU	2015	94
Leichhardt	DEU	2016	13
Leichhardt	DEU	2017	17
Leichhardt	DEU	2018	27
Leichhardt	DEU	2019	35
Leichhardt	DEU	2020	10
Leichhardt	EGY		4
Leichhardt	EGY	1951	6
Leichhardt	EGY	1960	8
Leichhardt	EGY	1970	11
Leichhardt	EGY	1980	7
Leichhardt	EGY	1990	3
Leichhardt	EGY	2000	7
Leichhardt	EGY	2010	16
Leichhardt	EGY	2015	3
Leichhardt	EGY	2016	4
Leichhardt	EGY	2017	3
Leichhardt	EGY	2018	6
Leichhardt	EGY	2021	4
Leichhardt	FJI		17
Leichhardt	FJI	1960	9
Leichhardt	FJI	1970	15
Leichhardt	FJI	1980	21
Leichhardt	FJI	1990	45
Leichhardt	FJI	2000	41
Leichhardt	FJI	2010	85
Leichhardt	FJI	2015	32
Leichhardt	FJI	2016	8
Leichhardt	FJI	2017	18
Leichhardt	FJI	2018	9
Leichhardt	FJI	2019	8
Leichhardt	FJI	2020	4
Leichhardt	GBR		213
Leichhardt	GBR	1951	141
Leichhardt	GBR	1960	509
Leichhardt	GBR	1970	1366
Leichhardt	GBR	1980	1067
Leichhardt	GBR	1990	1046
Leichhardt	GBR	2000	895
Leichhardt	GBR	2010	1702
Leichhardt	GBR	2015	693
Leichhardt	GBR	2016	138
Leichhardt	GBR	2017	126
Leichhardt	GBR	2018	82
Leichhardt	GBR	2019	124
Leichhardt	GBR	2020	57
Leichhardt	GBR	2021	20
Leichhardt	GRC		7
Leichhardt	GRC	1951	3
Leichhardt	GRC	1960	13
Leichhardt	GRC	1970	19
Leichhardt	GRC	1980	10
Leichhardt	GRC	2016	5
Leichhardt	HKG		6
Leichhardt	HKG	1951	7
Leichhardt	HKG	1960	3
Leichhardt	HKG	1970	10
Leichhardt	HKG	1980	18
Leichhardt	HKG	1990	44
Leichhardt	HKG	2000	44
Leichhardt	HKG	2010	42
Leichhardt	HKG	2015	57
Leichhardt	HKG	2016	18
Leichhardt	HKG	2017	3
Leichhardt	HKG	2018	24
Leichhardt	HKG	2019	16
Leichhardt	HKG	2020	3
Leichhardt	HKG	2021	6
Leichhardt	HRV		8
Leichhardt	HRV	1960	15
Leichhardt	HRV	1970	58
Leichhardt	HRV	1980	9
Leichhardt	HRV	1990	3
Leichhardt	HRV	2000	10
Leichhardt	HRV	2015	3
Leichhardt	IDN		6
Leichhardt	IDN	1951	3
Leichhardt	IDN	1960	10
Leichhardt	IDN	1970	17
Leichhardt	IDN	1980	29
Leichhardt	IDN	1990	18
Leichhardt	IDN	2000	52
Leichhardt	IDN	2010	79
Leichhardt	IDN	2015	71
Leichhardt	IDN	2016	31
Leichhardt	IDN	2017	18
Leichhardt	IDN	2018	21
Leichhardt	IDN	2019	45
Leichhardt	IDN	2020	10
Leichhardt	IDN	2021	3
Leichhardt	IND		63
Leichhardt	IND	1951	5
Leichhardt	IND	1960	7
Leichhardt	IND	1970	24
Leichhardt	IND	1980	36
Leichhardt	IND	1990	43
Leichhardt	IND	2000	62
Leichhardt	IND	2010	502
Leichhardt	IND	2015	466
Leichhardt	IND	2016	114
Leichhardt	IND	2017	84
Leichhardt	IND	2018	110
Leichhardt	IND	2019	156
Leichhardt	IND	2020	84
Leichhardt	IND	2021	17
Leichhardt	IRL		10
Leichhardt	IRL	1951	5
Leichhardt	IRL	1960	9
Leichhardt	IRL	1970	30
Leichhardt	IRL	1980	47
Leichhardt	IRL	1990	80
Leichhardt	IRL	2000	46
Leichhardt	IRL	2010	117
Leichhardt	IRL	2015	63
Leichhardt	IRL	2016	3
Leichhardt	IRL	2017	7
Leichhardt	IRL	2018	6
Leichhardt	IRL	2019	6
Leichhardt	IRL	2020	7
Leichhardt	IRN	1980	4
Leichhardt	IRN	1990	20
Leichhardt	IRN	2000	12
Leichhardt	IRN	2010	18
Leichhardt	IRN	2015	16
Leichhardt	IRQ	1970	5
Leichhardt	IRQ	2010	6
Leichhardt	IRQ	2016	5
Leichhardt	ITA		43
Leichhardt	ITA	1951	19
Leichhardt	ITA	1960	148
Leichhardt	ITA	1970	98
Leichhardt	ITA	1980	23
Leichhardt	ITA	1990	19
Leichhardt	ITA	2000	35
Leichhardt	ITA	2010	72
Leichhardt	ITA	2015	117
Leichhardt	ITA	2016	12
Leichhardt	ITA	2017	14
Leichhardt	ITA	2018	15
Leichhardt	ITA	2019	43
Leichhardt	ITA	2020	19
Leichhardt	ITA	2021	4
Leichhardt	JPN		38
Leichhardt	JPN	1960	3
Leichhardt	JPN	1970	8
Leichhardt	JPN	1980	13
Leichhardt	JPN	1990	94
Leichhardt	JPN	2000	429
Leichhardt	JPN	2010	639
Leichhardt	JPN	2015	219
Leichhardt	JPN	2016	23
Leichhardt	JPN	2017	27
Leichhardt	JPN	2018	33
Leichhardt	JPN	2019	30
Leichhardt	JPN	2020	22
Leichhardt	KOR		16
Leichhardt	KOR	1980	5
Leichhardt	KOR	1990	13
Leichhardt	KOR	2000	57
Leichhardt	KOR	2010	287
Leichhardt	KOR	2015	212
Leichhardt	KOR	2016	20
Leichhardt	KOR	2017	36
Leichhardt	KOR	2018	21
Leichhardt	KOR	2019	26
Leichhardt	KOR	2020	10
Leichhardt	LBN		4
Leichhardt	LBN	1970	4
Leichhardt	LBN	1980	3
Leichhardt	LBN	1990	9
Leichhardt	LBN	2010	7
Leichhardt	LBN	2015	4
Leichhardt	LKA		3
Leichhardt	LKA	1951	5
Leichhardt	LKA	1960	3
Leichhardt	LKA	1970	23
Leichhardt	LKA	1980	27
Leichhardt	LKA	1990	35
Leichhardt	LKA	2000	22
Leichhardt	LKA	2010	62
Leichhardt	LKA	2015	29
Leichhardt	LKA	2016	8
Leichhardt	LKA	2018	18
Leichhardt	MKD	1970	6
Leichhardt	MKD	1980	4
Leichhardt	MKD	1990	3
Leichhardt	MYS		8
Leichhardt	MYS	1960	9
Leichhardt	MYS	1970	40
Leichhardt	MYS	1980	46
Leichhardt	MYS	1990	52
Leichhardt	MYS	2000	29
Leichhardt	MYS	2010	59
Leichhardt	MYS	2015	35
Leichhardt	MYS	2016	17
Leichhardt	MYS	2017	8
Leichhardt	MYS	2018	8
Leichhardt	MYS	2019	8
Leichhardt	MYS	2020	13
Leichhardt	NLD		18
Leichhardt	NLD	1951	10
Leichhardt	NLD	1960	149
Leichhardt	NLD	1970	60
Leichhardt	NLD	1980	65
Leichhardt	NLD	1990	65
Leichhardt	NLD	2000	51
Leichhardt	NLD	2010	94
Leichhardt	NLD	2015	37
Leichhardt	NLD	2016	3
Leichhardt	NLD	2017	15
Leichhardt	NLD	2018	10
Leichhardt	NLD	2019	13
Leichhardt	NPL		13
Leichhardt	NPL	1980	4
Leichhardt	NPL	2000	3
Leichhardt	NPL	2010	113
Leichhardt	NPL	2015	218
Leichhardt	NPL	2016	36
Leichhardt	NPL	2017	57
Leichhardt	NPL	2018	48
Leichhardt	NPL	2019	45
Leichhardt	NPL	2020	11
Leichhardt	NPL	2021	8
Leichhardt	NZL		170
Leichhardt	NZL	1951	13
Leichhardt	NZL	1960	32
Leichhardt	NZL	1970	253
Leichhardt	NZL	1980	738
Leichhardt	NZL	1990	1043
Leichhardt	NZL	2000	824
Leichhardt	NZL	2010	972
Leichhardt	NZL	2015	447
Leichhardt	NZL	2016	72
Leichhardt	NZL	2017	50
Leichhardt	NZL	2018	83
Leichhardt	NZL	2019	70
Leichhardt	NZL	2020	31
Leichhardt	NZL	2021	40
Leichhardt	PAK		5
Leichhardt	PAK	2010	15
Leichhardt	PAK	2015	16
Leichhardt	PAK	2016	3
Leichhardt	PAK	2017	8
Leichhardt	PAK	2018	4
Leichhardt	PAK	2019	10
Leichhardt	PAK	2020	3
Leichhardt	PHL		28
Leichhardt	PHL	1970	12
Leichhardt	PHL	1980	67
Leichhardt	PHL	1990	321
Leichhardt	PHL	2000	278
Leichhardt	PHL	2010	468
Leichhardt	PHL	2015	367
Leichhardt	PHL	2016	89
Leichhardt	PHL	2017	86
Leichhardt	PHL	2018	76
Leichhardt	PHL	2019	78
Leichhardt	PHL	2020	44
Leichhardt	PHL	2021	10
Leichhardt	POL		11
Leichhardt	POL	1951	7
Leichhardt	POL	1960	5
Leichhardt	POL	1970	11
Leichhardt	POL	1980	12
Leichhardt	POL	1990	68
Leichhardt	POL	2000	27
Leichhardt	POL	2010	41
Leichhardt	POL	2015	20
Leichhardt	POL	2016	12
Leichhardt	POL	2019	14
Leichhardt	POL	2020	4
Leichhardt	SGP		5
Leichhardt	SGP	1960	3
Leichhardt	SGP	1970	22
Leichhardt	SGP	1980	33
Leichhardt	SGP	1990	18
Leichhardt	SGP	2000	21
Leichhardt	SGP	2010	33
Leichhardt	SGP	2015	30
Leichhardt	SGP	2018	9
Leichhardt	SGP	2019	3
Leichhardt	THA		22
Leichhardt	THA	1970	6
Leichhardt	THA	1980	22
Leichhardt	THA	1990	70
Leichhardt	THA	2000	76
Leichhardt	THA	2010	240
Leichhardt	THA	2015	149
Leichhardt	THA	2016	39
Leichhardt	THA	2017	36
Leichhardt	THA	2018	30
Leichhardt	THA	2019	45
Leichhardt	THA	2020	17
Leichhardt	THA	2021	3
Leichhardt	TWN		9
Leichhardt	TWN	1980	4
Leichhardt	TWN	1990	3
Leichhardt	TWN	2000	21
Leichhardt	TWN	2010	56
Leichhardt	TWN	2015	103
Leichhardt	TWN	2016	9
Leichhardt	TWN	2017	22
Leichhardt	TWN	2018	3
Leichhardt	TWN	2019	20
Leichhardt	TWN	2020	3
Leichhardt	USA		13
Leichhardt	USA	1951	3
Leichhardt	USA	1960	11
Leichhardt	USA	1970	43
Leichhardt	USA	1980	107
Leichhardt	USA	1990	94
Leichhardt	USA	2000	116
Leichhardt	USA	2010	150
Leichhardt	USA	2015	89
Leichhardt	USA	2016	27
Leichhardt	USA	2017	29
Leichhardt	USA	2018	41
Leichhardt	USA	2019	38
Leichhardt	USA	2020	24
Leichhardt	USA	2021	12
Leichhardt	VNM		16
Leichhardt	VNM	1980	15
Leichhardt	VNM	1990	43
Leichhardt	VNM	2000	28
Leichhardt	VNM	2010	94
Leichhardt	VNM	2015	89
Leichhardt	VNM	2016	15
Leichhardt	VNM	2017	29
Leichhardt	VNM	2018	25
Leichhardt	VNM	2019	23
Leichhardt	VNM	2020	16
Leichhardt	VNM	2021	4
Leichhardt	ZAF		10
Leichhardt	ZAF	1970	21
Leichhardt	ZAF	1980	62
Leichhardt	ZAF	1990	76
Leichhardt	ZAF	2000	92
Leichhardt	ZAF	2010	391
Leichhardt	ZAF	2015	130
Leichhardt	ZAF	2016	12
Leichhardt	ZAF	2017	41
Leichhardt	ZAF	2018	20
Leichhardt	ZAF	2019	35
Leichhardt	ZAF	2020	7
Leichhardt	ZAF	2021	4
Lilley			143
Lilley		1951	52
Lilley		1960	110
Lilley		1970	276
Lilley		1980	537
Lilley		1990	620
Lilley		2000	753
Lilley		2010	1536
Lilley		2015	979
Lilley		2016	252
Lilley		2017	315
Lilley		2018	266
Lilley		2019	314
Lilley		2020	113
Lilley		2021	27
Lilley	AFG		4
Lilley	AFG	1990	11
Lilley	AFG	2000	12
Lilley	AFG	2010	7
Lilley	AFG	2015	14
Lilley	BGD		4
Lilley	BGD	1990	3
Lilley	BGD	2000	9
Lilley	BGD	2010	55
Lilley	BGD	2015	14
Lilley	BGD	2016	10
Lilley	BGD	2018	3
Lilley	CAN		4
Lilley	CAN	1960	4
Lilley	CAN	1970	13
Lilley	CAN	1980	26
Lilley	CAN	1990	36
Lilley	CAN	2000	39
Lilley	CAN	2010	122
Lilley	CAN	2015	64
Lilley	CAN	2016	11
Lilley	CAN	2017	11
Lilley	CAN	2018	15
Lilley	CAN	2019	10
Lilley	CAN	2021	5
Lilley	CHN		17
Lilley	CHN	1951	8
Lilley	CHN	1960	20
Lilley	CHN	1970	9
Lilley	CHN	1980	33
Lilley	CHN	1990	114
Lilley	CHN	2000	122
Lilley	CHN	2010	478
Lilley	CHN	2015	249
Lilley	CHN	2016	57
Lilley	CHN	2017	67
Lilley	CHN	2018	45
Lilley	CHN	2019	86
Lilley	CHN	2020	24
Lilley	CHN	2021	9
Lilley	DEU		7
Lilley	DEU	1951	57
Lilley	DEU	1960	60
Lilley	DEU	1970	43
Lilley	DEU	1980	40
Lilley	DEU	1990	60
Lilley	DEU	2000	48
Lilley	DEU	2010	121
Lilley	DEU	2015	49
Lilley	DEU	2016	8
Lilley	DEU	2017	8
Lilley	DEU	2018	6
Lilley	DEU	2019	5
Lilley	DEU	2020	5
Lilley	EGY		5
Lilley	EGY	1960	5
Lilley	EGY	1970	14
Lilley	EGY	1980	5
Lilley	EGY	2000	4
Lilley	EGY	2010	10
Lilley	EGY	2015	10
Lilley	EGY	2016	6
Lilley	EGY	2017	3
Lilley	FJI		10
Lilley	FJI	1960	5
Lilley	FJI	1970	18
Lilley	FJI	1980	44
Lilley	FJI	1990	206
Lilley	FJI	2000	181
Lilley	FJI	2010	213
Lilley	FJI	2015	96
Lilley	FJI	2016	5
Lilley	FJI	2017	12
Lilley	FJI	2018	15
Lilley	FJI	2019	18
Lilley	FJI	2020	19
Lilley	FJI	2021	9
Lilley	GBR		138
Lilley	GBR	1951	131
Lilley	GBR	1960	367
Lilley	GBR	1970	880
Lilley	GBR	1980	701
Lilley	GBR	1990	659
Lilley	GBR	2000	629
Lilley	GBR	2010	1428
Lilley	GBR	2015	663
Lilley	GBR	2016	106
Lilley	GBR	2017	113
Lilley	GBR	2018	90
Lilley	GBR	2019	81
Lilley	GBR	2020	34
Lilley	GBR	2021	20
Lilley	GRC		3
Lilley	GRC	1951	8
Lilley	GRC	1960	18
Lilley	GRC	1970	20
Lilley	GRC	1980	10
Lilley	GRC	1990	11
Lilley	GRC	2015	5
Lilley	GRC	2018	3
Lilley	HKG		16
Lilley	HKG	1951	3
Lilley	HKG	1970	14
Lilley	HKG	1980	28
Lilley	HKG	1990	96
Lilley	HKG	2000	103
Lilley	HKG	2010	85
Lilley	HKG	2015	62
Lilley	HKG	2016	13
Lilley	HKG	2017	12
Lilley	HKG	2018	17
Lilley	HKG	2019	26
Lilley	HKG	2020	6
Lilley	HRV		3
Lilley	HRV	1960	9
Lilley	HRV	1970	25
Lilley	HRV	1980	13
Lilley	HRV	1990	9
Lilley	HRV	2000	26
Lilley	HRV	2010	6
Lilley	HRV	2015	4
Lilley	IDN		4
Lilley	IDN	1951	4
Lilley	IDN	1960	11
Lilley	IDN	1970	6
Lilley	IDN	1980	11
Lilley	IDN	1990	24
Lilley	IDN	2000	47
Lilley	IDN	2010	92
Lilley	IDN	2015	47
Lilley	IDN	2016	8
Lilley	IDN	2017	3
Lilley	IDN	2018	5
Lilley	IDN	2019	9
Lilley	IDN	2020	7
Lilley	IDN	2021	4
Lilley	IND		79
Lilley	IND	1951	12
Lilley	IND	1960	11
Lilley	IND	1970	52
Lilley	IND	1980	45
Lilley	IND	1990	131
Lilley	IND	2000	149
Lilley	IND	2010	1570
Lilley	IND	2015	1079
Lilley	IND	2016	261
Lilley	IND	2017	272
Lilley	IND	2018	402
Lilley	IND	2019	501
Lilley	IND	2020	139
Lilley	IND	2021	28
Lilley	IRL		6
Lilley	IRL	1951	8
Lilley	IRL	1960	26
Lilley	IRL	1970	31
Lilley	IRL	1980	33
Lilley	IRL	1990	55
Lilley	IRL	2000	57
Lilley	IRL	2010	182
Lilley	IRL	2015	138
Lilley	IRL	2016	17
Lilley	IRL	2017	7
Lilley	IRL	2018	8
Lilley	IRL	2019	9
Lilley	IRN		19
Lilley	IRN	1990	7
Lilley	IRN	2000	10
Lilley	IRN	2010	102
Lilley	IRN	2015	171
Lilley	IRN	2016	33
Lilley	IRN	2017	15
Lilley	IRN	2018	17
Lilley	IRN	2019	22
Lilley	IRN	2020	15
Lilley	IRQ		3
Lilley	IRQ	2000	5
Lilley	IRQ	2010	27
Lilley	IRQ	2015	25
Lilley	IRQ	2016	5
Lilley	IRQ	2017	16
Lilley	IRQ	2019	8
Lilley	ITA		23
Lilley	ITA	1951	36
Lilley	ITA	1960	322
Lilley	ITA	1970	266
Lilley	ITA	1980	68
Lilley	ITA	1990	27
Lilley	ITA	2000	19
Lilley	ITA	2010	34
Lilley	ITA	2015	73
Lilley	ITA	2016	23
Lilley	ITA	2017	10
Lilley	ITA	2018	10
Lilley	ITA	2019	5
Lilley	JPN		5
Lilley	JPN	1960	5
Lilley	JPN	1980	7
Lilley	JPN	1990	24
Lilley	JPN	2000	86
Lilley	JPN	2010	157
Lilley	JPN	2015	60
Lilley	JPN	2016	11
Lilley	JPN	2017	17
Lilley	JPN	2018	13
Lilley	JPN	2019	5
Lilley	JPN	2020	15
Lilley	KOR		9
Lilley	KOR	1980	9
Lilley	KOR	1990	15
Lilley	KOR	2000	49
Lilley	KOR	2010	246
Lilley	KOR	2015	104
Lilley	KOR	2016	26
Lilley	KOR	2017	19
Lilley	KOR	2018	7
Lilley	KOR	2019	31
Lilley	KOR	2020	8
Lilley	LBN	1970	6
Lilley	LBN	1980	11
Lilley	LBN	1990	3
Lilley	LBN	2000	3
Lilley	LBN	2010	10
Lilley	LBN	2015	4
Lilley	LBN	2017	5
Lilley	LKA		10
Lilley	LKA	1960	5
Lilley	LKA	1970	42
Lilley	LKA	1980	37
Lilley	LKA	1990	59
Lilley	LKA	2000	58
Lilley	LKA	2010	137
Lilley	LKA	2015	113
Lilley	LKA	2016	13
Lilley	LKA	2017	7
Lilley	LKA	2018	13
Lilley	LKA	2019	19
Lilley	LKA	2020	3
Lilley	MKD	1970	7
Lilley	MKD	1980	11
Lilley	MKD	1990	3
Lilley	MKD	2000	4
Lilley	MKD	2010	4
Lilley	MKD	2015	3
Lilley	MYS		20
Lilley	MYS	1960	10
Lilley	MYS	1970	48
Lilley	MYS	1980	58
Lilley	MYS	1990	89
Lilley	MYS	2000	54
Lilley	MYS	2010	168
Lilley	MYS	2015	75
Lilley	MYS	2016	13
Lilley	MYS	2017	19
Lilley	MYS	2018	18
Lilley	MYS	2019	13
Lilley	MYS	2020	8
Lilley	MYS	2021	4
Lilley	NLD		7
Lilley	NLD	1951	7
Lilley	NLD	1960	99
Lilley	NLD	1970	36
Lilley	NLD	1980	35
Lilley	NLD	1990	20
Lilley	NLD	2000	16
Lilley	NLD	2010	38
Lilley	NLD	2015	16
Lilley	NLD	2016	7
Lilley	NLD	2018	5
Lilley	NLD	2019	3
Lilley	NLD	2021	3
Lilley	NPL		17
Lilley	NPL	1990	4
Lilley	NPL	2000	4
Lilley	NPL	2010	213
Lilley	NPL	2015	223
Lilley	NPL	2016	79
Lilley	NPL	2017	149
Lilley	NPL	2018	238
Lilley	NPL	2019	268
Lilley	NPL	2020	60
Lilley	NZL		182
Lilley	NZL	1951	15
Lilley	NZL	1960	26
Lilley	NZL	1970	148
Lilley	NZL	1980	625
Lilley	NZL	1990	1104
Lilley	NZL	2000	1035
Lilley	NZL	2010	1526
Lilley	NZL	2015	718
Lilley	NZL	2016	78
Lilley	NZL	2017	84
Lilley	NZL	2018	118
Lilley	NZL	2019	97
Lilley	NZL	2020	43
Lilley	NZL	2021	53
Lilley	PAK		4
Lilley	PAK	1980	3
Lilley	PAK	1990	7
Lilley	PAK	2010	43
Lilley	PAK	2015	32
Lilley	PAK	2016	10
Lilley	PAK	2017	21
Lilley	PAK	2018	8
Lilley	PAK	2019	14
Lilley	PAK	2020	9
Lilley	PAK	2021	3
Lilley	PHL		41
Lilley	PHL	1970	5
Lilley	PHL	1980	64
Lilley	PHL	1990	398
Lilley	PHL	2000	358
Lilley	PHL	2010	595
Lilley	PHL	2015	450
Lilley	PHL	2016	85
Lilley	PHL	2017	114
Lilley	PHL	2018	124
Lilley	PHL	2019	141
Lilley	PHL	2020	51
