CED_NAME21	Age5yr	Indigenous	Sex	persons
Riverina	20-24	1	F	536
Riverina	20-24	1	M	525
Riverina	25-29		F	263
Riverina	25-29		M	303
Riverina	25-29	0	F	4170
Riverina	25-29	0	M	4166
Riverina	25-29	1	F	444
Riverina	25-29	1	M	467
Riverina	30-34		F	273
Riverina	30-34		M	271
Riverina	30-34	0	F	4168
Riverina	30-34	0	M	4083
Riverina	30-34	1	F	365
Riverina	30-34	1	M	334
Riverina	35-39		F	278
Riverina	35-39		M	274
Riverina	35-39	0	F	4225
Riverina	35-39	0	M	3895
Riverina	35-39	1	F	319
Riverina	35-39	1	M	305
Riverina	40-44		F	265
Riverina	40-44		M	312
Riverina	40-44	0	F	3789
Riverina	40-44	0	M	3754
Riverina	40-44	1	F	254
Riverina	40-44	1	M	287
Riverina	45-49		F	261
Riverina	45-49		M	307
Riverina	45-49	0	F	4067
Riverina	45-49	0	M	3918
Riverina	45-49	1	F	300
Riverina	45-49	1	M	280
Riverina	50-54		F	257
Riverina	50-54		M	301
Riverina	50-54	0	F	4340
Riverina	50-54	0	M	4092
Riverina	50-54	1	F	289
Riverina	50-54	1	M	258
Riverina	55-59		F	288
Riverina	55-59		M	343
Riverina	55-59	0	F	4526
Riverina	55-59	0	M	4460
Riverina	55-59	1	F	270
Riverina	55-59	1	M	247
Riverina	60-64		F	292
Riverina	60-64		M	284
Riverina	60-64	0	F	4763
Riverina	60-64	0	M	4578
Riverina	60-64	1	F	216
Riverina	60-64	1	M	219
Riverina	65+		F	1068
Riverina	65+		M	975
Riverina	65+	0	F	16340
Riverina	65+	0	M	14748
Riverina	65+	1	F	436
Riverina	65+	1	M	368
Robertson	0-4		F	151
Robertson	0-4		M	155
Robertson	0-4	0	F	3417
Robertson	0-4	0	M	3676
Robertson	0-4	1	F	262
Robertson	0-4	1	M	277
Robertson	5-9		F	167
Robertson	5-9		M	196
Robertson	5-9	0	F	3798
Robertson	5-9	0	M	4188
Robertson	5-9	1	F	264
Robertson	5-9	1	M	303
Robertson	10-14		F	209
Robertson	10-14		M	198
Robertson	10-14	0	F	3957
Robertson	10-14	0	M	4217
Robertson	10-14	1	F	296
Robertson	10-14	1	M	267
Robertson	15-19		F	142
Robertson	15-19		M	184
Robertson	15-19	0	F	3740
Robertson	15-19	0	M	3907
Robertson	15-19	1	F	253
Robertson	15-19	1	M	287
Robertson	20-24		F	160
Robertson	20-24		M	165
Robertson	20-24	0	F	3414
Robertson	20-24	0	M	3518
Robertson	20-24	1	F	231
Robertson	20-24	1	M	253
Robertson	25-29		F	162
Robertson	25-29		M	212
Robertson	25-29	0	F	3261
Robertson	25-29	0	M	3423
Robertson	25-29	1	F	190
Robertson	25-29	1	M	185
Robertson	30-34		F	185
Robertson	30-34		M	187
Robertson	30-34	0	F	3865
Robertson	30-34	0	M	3534
Robertson	30-34	1	F	180
Robertson	30-34	1	M	153
Robertson	35-39		F	206
Robertson	35-39		M	172
Robertson	35-39	0	F	4410
Robertson	35-39	0	M	4041
Robertson	35-39	1	F	143
Robertson	35-39	1	M	133
Robertson	40-44		F	211
Robertson	40-44		M	177
Robertson	40-44	0	F	4501
Robertson	40-44	0	M	4171
Robertson	40-44	1	F	127
Robertson	40-44	1	M	124
Robertson	45-49		F	191
Robertson	45-49		M	204
Robertson	45-49	0	F	4718
Robertson	45-49	0	M	4521
Robertson	45-49	1	F	139
Robertson	45-49	1	M	120
Robertson	50-54		F	157
Robertson	50-54		M	209
Robertson	50-54	0	F	4855
Robertson	50-54	0	M	4524
Robertson	50-54	1	F	139
Robertson	50-54	1	M	124
Robertson	55-59		F	210
Robertson	55-59		M	194
Robertson	55-59	0	F	4995
Robertson	55-59	0	M	4572
Robertson	55-59	1	F	163
Robertson	55-59	1	M	111
Robertson	60-64		F	165
Robertson	60-64		M	194
Robertson	60-64	0	F	5201
Robertson	60-64	0	M	4582
Robertson	60-64	1	F	113
Robertson	60-64	1	M	100
Robertson	65+		F	971
Robertson	65+		M	720
Robertson	65+	0	F	18236
Robertson	65+	0	M	14962
Robertson	65+	1	F	208
Robertson	65+	1	M	162
Shortland	0-4		F	120
Shortland	0-4		M	104
Shortland	0-4	0	F	3419
Shortland	0-4	0	M	3701
Shortland	0-4	1	F	423
Shortland	0-4	1	M	451
Shortland	5-9		F	190
Shortland	5-9		M	171
Shortland	5-9	0	F	3886
Shortland	5-9	0	M	4216
Shortland	5-9	1	F	428
Shortland	5-9	1	M	484
Shortland	10-14		F	185
Shortland	10-14		M	167
Shortland	10-14	0	F	4038
Shortland	10-14	0	M	4266
Shortland	10-14	1	F	439
Shortland	10-14	1	M	479
Shortland	15-19		F	128
Shortland	15-19		M	174
Shortland	15-19	0	F	3593
Shortland	15-19	0	M	3978
Shortland	15-19	1	F	414
Shortland	15-19	1	M	425
Shortland	20-24		F	140
Shortland	20-24		M	147
Shortland	20-24	0	F	3380
Shortland	20-24	0	M	3720
Shortland	20-24	1	F	339
Shortland	20-24	1	M	338
Shortland	25-29		F	156
Shortland	25-29		M	179
Shortland	25-29	0	F	3546
Shortland	25-29	0	M	3576
Shortland	25-29	1	F	308
Shortland	25-29	1	M	309
Shortland	30-34		F	143
Shortland	30-34		M	169
Shortland	30-34	0	F	4041
Shortland	30-34	0	M	3682
Shortland	30-34	1	F	251
Shortland	30-34	1	M	221
Shortland	35-39		F	168
Shortland	35-39		M	162
Shortland	35-39	0	F	4387
Shortland	35-39	0	M	4036
Shortland	35-39	1	F	260
Shortland	35-39	1	M	214
Shortland	40-44		F	156
Shortland	40-44		M	170
Shortland	40-44	0	F	4179
Shortland	40-44	0	M	3925
Shortland	40-44	1	F	214
Shortland	40-44	1	M	177
Shortland	45-49		F	165
Shortland	45-49		M	185
Shortland	45-49	0	F	4536
Shortland	45-49	0	M	4254
Shortland	45-49	1	F	194
Shortland	45-49	1	M	169
Shortland	50-54		F	112
Shortland	50-54		M	171
Shortland	50-54	0	F	4664
Shortland	50-54	0	M	4523
Shortland	50-54	1	F	189
Shortland	50-54	1	M	186
Shortland	55-59		F	146
Shortland	55-59		M	151
Shortland	55-59	0	F	4778
Shortland	55-59	0	M	4391
Shortland	55-59	1	F	186
Shortland	55-59	1	M	140
Shortland	60-64		F	165
Shortland	60-64		M	158
Shortland	60-64	0	F	4958
Shortland	60-64	0	M	4517
Shortland	60-64	1	F	133
Shortland	60-64	1	M	124
Shortland	65+		F	805
Shortland	65+		M	585
Shortland	65+	0	F	17510
Shortland	65+	0	M	14702
Shortland	65+	1	F	303
Shortland	65+	1	M	248
Sydney	0-4		F	165
Sydney	0-4		M	164
Sydney	0-4	0	F	3268
Sydney	0-4	0	M	3549
Sydney	0-4	1	F	86
Sydney	0-4	1	M	79
Sydney	5-9		F	148
Sydney	5-9		M	157
Sydney	5-9	0	F	2095
Sydney	5-9	0	M	2127
Sydney	5-9	1	F	82
Sydney	5-9	1	M	104
Sydney	10-14		F	106
Sydney	10-14		M	120
Sydney	10-14	0	F	1624
Sydney	10-14	0	M	1708
Sydney	10-14	1	F	77
Sydney	10-14	1	M	97
Sydney	15-19		F	173
Sydney	15-19		M	153
Sydney	15-19	0	F	2509
Sydney	15-19	0	M	2173
Sydney	15-19	1	F	103
Sydney	15-19	1	M	106
Sydney	20-24		F	740
Sydney	20-24		M	781
Sydney	20-24	0	F	10147
Sydney	20-24	0	M	9316
Sydney	20-24	1	F	173
Sydney	20-24	1	M	158
Sydney	25-29		F	1005
Sydney	25-29		M	1186
Sydney	25-29	0	F	15618
Sydney	25-29	0	M	15376
Sydney	25-29	1	F	171
Sydney	25-29	1	M	199
Sydney	30-34		F	883
Sydney	30-34		M	1019
Sydney	30-34	0	F	14411
Sydney	30-34	0	M	15944
Sydney	30-34	1	F	109
Sydney	30-34	1	M	157
Sydney	35-39		F	593
Sydney	35-39		M	749
Sydney	35-39	0	F	9744
Sydney	35-39	0	M	11496
Sydney	35-39	1	F	92
Sydney	35-39	1	M	126
Sydney	40-44		F	390
Sydney	40-44		M	563
Sydney	40-44	0	F	6212
Sydney	40-44	0	M	7953
Sydney	40-44	1	F	98
Sydney	40-44	1	M	107
Sydney	45-49		F	292
Sydney	45-49		M	457
Sydney	45-49	0	F	4675
Sydney	45-49	0	M	5965
Sydney	45-49	1	F	73
Sydney	45-49	1	M	107
Sydney	50-54		F	258
Sydney	50-54		M	417
Sydney	50-54	0	F	4069
Sydney	50-54	0	M	5380
Sydney	50-54	1	F	112
Sydney	50-54	1	M	95
Sydney	55-59		F	216
Sydney	55-59		M	384
Sydney	55-59	0	F	3740
Sydney	55-59	0	M	4705
Sydney	55-59	1	F	75
Sydney	55-59	1	M	66
Sydney	60-64		F	217
Sydney	60-64		M	309
Sydney	60-64	0	F	3440
Sydney	60-64	0	M	3840
Sydney	60-64	1	F	53
Sydney	60-64	1	M	67
Sydney	65+		F	631
Sydney	65+		M	718
Sydney	65+	0	F	8512
Sydney	65+	0	M	8654
Sydney	65+	1	F	112
Sydney	65+	1	M	89
Warringah	0-4		F	90
Warringah	0-4		M	105
Warringah	0-4	0	F	3862
Warringah	0-4	0	M	3926
Warringah	0-4	1	F	24
Warringah	0-4	1	M	34
Warringah	5-9		F	96
Warringah	5-9		M	106
Warringah	5-9	0	F	4237
Warringah	5-9	0	M	4420
Warringah	5-9	1	F	18
Warringah	5-9	1	M	33
Warringah	10-14		F	128
Warringah	10-14		M	121
Warringah	10-14	0	F	4722
Warringah	10-14	0	M	5017
Warringah	10-14	1	F	23
Warringah	10-14	1	M	33
Warringah	15-19		F	99
Warringah	15-19		M	114
Warringah	15-19	0	F	4034
Warringah	15-19	0	M	4229
Warringah	15-19	1	F	33
Warringah	15-19	1	M	31
Warringah	20-24		F	96
Warringah	20-24		M	122
Warringah	20-24	0	F	3615
Warringah	20-24	0	M	3600
Warringah	20-24	1	F	35
Warringah	20-24	1	M	31
Warringah	25-29		F	167
Warringah	25-29		M	134
Warringah	25-29	0	F	4570
Warringah	25-29	0	M	4011
Warringah	25-29	1	F	34
Warringah	25-29	1	M	42
Warringah	30-34		F	171
Warringah	30-34		M	184
Warringah	30-34	0	F	5552
Warringah	30-34	0	M	4986
Warringah	30-34	1	F	32
Warringah	30-34	1	M	24
Warringah	35-39		F	165
Warringah	35-39		M	168
Warringah	35-39	0	F	5639
Warringah	35-39	0	M	4975
Warringah	35-39	1	F	23
Warringah	35-39	1	M	29
Warringah	40-44		F	141
Warringah	40-44		M	158
Warringah	40-44	0	F	5594
Warringah	40-44	0	M	5130
Warringah	40-44	1	F	15
Warringah	40-44	1	M	20
Warringah	45-49		F	155
Warringah	45-49		M	138
Warringah	45-49	0	F	5967
Warringah	45-49	0	M	5447
Warringah	45-49	1	F	23
Warringah	45-49	1	M	22
Warringah	50-54		F	143
Warringah	50-54		M	146
Warringah	50-54	0	F	5667
Warringah	50-54	0	M	5179
Warringah	50-54	1	F	29
Warringah	50-54	1	M	33
Warringah	55-59		F	108
Warringah	55-59		M	136
Warringah	55-59	0	F	4881
Warringah	55-59	0	M	4631
Warringah	55-59	1	F	19
Warringah	55-59	1	M	16
Warringah	60-64		F	116
Warringah	60-64		M	126
Warringah	60-64	0	F	4068
Warringah	60-64	0	M	3860
Warringah	60-64	1	F	18
Warringah	60-64	1	M	20
Warringah	65+		F	501
Warringah	65+		M	413
Warringah	65+	0	F	13225
Warringah	65+	0	M	10705
Warringah	65+	1	F	28
Warringah	65+	1	M	34
Watson	0-4		F	311
Watson	0-4		M	315
Watson	0-4	0	F	5227
Watson	0-4	0	M	5636
Watson	0-4	1	F	49
Watson	0-4	1	M	58
Watson	5-9		F	345
Watson	5-9		M	401
Watson	5-9	0	F	5299
Watson	5-9	0	M	5637
Watson	5-9	1	F	53
Watson	5-9	1	M	47
Watson	10-14		F	288
Watson	10-14		M	364
Watson	10-14	0	F	5084
Watson	10-14	0	M	5549
Watson	10-14	1	F	47
Watson	10-14	1	M	57
Watson	15-19		F	263
Watson	15-19		M	288
Watson	15-19	0	F	4798
Watson	15-19	0	M	5092
Watson	15-19	1	F	44
Watson	15-19	1	M	48
Watson	20-24		F	351
Watson	20-24		M	429
Watson	20-24	0	F	5685
Watson	20-24	0	M	6376
Watson	20-24	1	F	50
Watson	20-24	1	M	35
Watson	25-29		F	467
Watson	25-29		M	531
Watson	25-29	0	F	6492
Watson	25-29	0	M	7519
Watson	25-29	1	F	51
Watson	25-29	1	M	42
Watson	30-34		F	437
Watson	30-34		M	482
Watson	30-34	0	F	6498
Watson	30-34	0	M	7074
Watson	30-34	1	F	30
Watson	30-34	1	M	30
Watson	35-39		F	406
Watson	35-39		M	477
Watson	35-39	0	F	6125
Watson	35-39	0	M	6597
Watson	35-39	1	F	43
Watson	35-39	1	M	24
Watson	40-44		F	341
Watson	40-44		M	385
Watson	40-44	0	F	5590
Watson	40-44	0	M	5770
Watson	40-44	1	F	31
Watson	40-44	1	M	17
Watson	45-49		F	291
Watson	45-49		M	296
Watson	45-49	0	F	5352
Watson	45-49	0	M	5265
Watson	45-49	1	F	37
Watson	45-49	1	M	23
Watson	50-54		F	303
Watson	50-54		M	293
Watson	50-54	0	F	5486
Watson	50-54	0	M	5156
Watson	50-54	1	F	25
Watson	50-54	1	M	21
Watson	55-59		F	270
Watson	55-59		M	269
Watson	55-59	0	F	5083
Watson	55-59	0	M	5052
Watson	55-59	1	F	21
Watson	55-59	1	M	20
Watson	60-64		F	206
Watson	60-64		M	250
Watson	60-64	0	F	4599
Watson	60-64	0	M	4428
Watson	60-64	1	F	24
Watson	60-64	1	M	21
Watson	65+		F	828
Watson	65+		M	666
Watson	65+	0	F	13357
Watson	65+	0	M	11737
Watson	65+	1	F	49
Watson	65+	1	M	41
Wentworth	0-4		F	135
Wentworth	0-4		M	125
Wentworth	0-4	0	F	3442
Wentworth	0-4	0	M	3555
Wentworth	0-4	1	F	8
Wentworth	0-4	1	M	12
Wentworth	5-9		F	134
Wentworth	5-9		M	139
Wentworth	5-9	0	F	3353
Wentworth	5-9	0	M	3447
Wentworth	5-9	1	F	14
Wentworth	5-9	1	M	17
Wentworth	10-14		F	136
Wentworth	10-14		M	132
Wentworth	10-14	0	F	3534
Wentworth	10-14	0	M	3626
Wentworth	10-14	1	F	14
Wentworth	10-14	1	M	25
Wentworth	15-19		F	121
Wentworth	15-19		M	158
Wentworth	15-19	0	F	2980
Wentworth	15-19	0	M	3060
Wentworth	15-19	1	F	19
Wentworth	15-19	1	M	21
Wentworth	20-24		F	181
Wentworth	20-24		M	187
Wentworth	20-24	0	F	3842
Wentworth	20-24	0	M	3128
Wentworth	20-24	1	F	30
Wentworth	20-24	1	M	27
Wentworth	25-29		F	431
Wentworth	25-29		M	384
Wentworth	25-29	0	F	7226
Wentworth	25-29	0	M	5878
Wentworth	25-29	1	F	39
Wentworth	25-29	1	M	43
Wentworth	30-34		F	409
Wentworth	30-34		M	430
Wentworth	30-34	0	F	7695
Wentworth	30-34	0	M	6905
Wentworth	30-34	1	F	31
Wentworth	30-34	1	M	36
Wentworth	35-39		F	305
Wentworth	35-39		M	308
Wentworth	35-39	0	F	6112
Wentworth	35-39	0	M	5748
Wentworth	35-39	1	F	19
Wentworth	35-39	1	M	26
Wentworth	40-44		F	226
Wentworth	40-44		M	269
Wentworth	40-44	0	F	4995
Wentworth	40-44	0	M	4846
Wentworth	40-44	1	F	18
Wentworth	40-44	1	M	25
Wentworth	45-49		F	176
Wentworth	45-49		M	185
Wentworth	45-49	0	F	4931
Wentworth	45-49	0	M	4598
Wentworth	45-49	1	F	20
Wentworth	45-49	1	M	34
Wentworth	50-54		F	202
Wentworth	50-54		M	195
Wentworth	50-54	0	F	4479
Wentworth	50-54	0	M	4338
Wentworth	50-54	1	F	12
Wentworth	50-54	1	M	13
Wentworth	55-59		F	130
Wentworth	55-59		M	166
Wentworth	55-59	0	F	3767
Wentworth	55-59	0	M	3738
Wentworth	55-59	1	F	17
Wentworth	55-59	1	M	15
Wentworth	60-64		F	136
Wentworth	60-64		M	130
Wentworth	60-64	0	F	3499
Wentworth	60-64	0	M	3224
Wentworth	60-64	1	F	11
Wentworth	60-64	1	M	10
Wentworth	65+		F	880
Wentworth	65+		M	569
Wentworth	65+	0	F	12340
Wentworth	65+	0	M	10219
Wentworth	65+	1	F	29
Wentworth	65+	1	M	21
Werriwa	0-4		F	345
Werriwa	0-4		M	367
Werriwa	0-4	0	F	6230
Werriwa	0-4	0	M	6740
Werriwa	0-4	1	F	219
Werriwa	0-4	1	M	205
Werriwa	5-9		F	439
Werriwa	5-9		M	449
Werriwa	5-9	0	F	6768
Werriwa	5-9	0	M	7337
Werriwa	5-9	1	F	194
Werriwa	5-9	1	M	223
Werriwa	10-14		F	402
Werriwa	10-14		M	433
Werriwa	10-14	0	F	6982
Werriwa	10-14	0	M	7180
Werriwa	10-14	1	F	188
Werriwa	10-14	1	M	260
Werriwa	15-19		F	327
Werriwa	15-19		M	374
Werriwa	15-19	0	F	6529
Werriwa	15-19	0	M	6983
Werriwa	15-19	1	F	193
Werriwa	15-19	1	M	188
Werriwa	20-24		F	281
Werriwa	20-24		M	292
Werriwa	20-24	0	F	6303
Werriwa	20-24	0	M	6768
Werriwa	20-24	1	F	150
Werriwa	20-24	1	M	158
Werriwa	25-29		F	357
Werriwa	25-29		M	336
Werriwa	25-29	0	F	6265
Werriwa	25-29	0	M	6080
Werriwa	25-29	1	F	157
Werriwa	25-29	1	M	123
Werriwa	30-34		F	332
Werriwa	30-34		M	289
Werriwa	30-34	0	F	6944
Werriwa	30-34	0	M	5964
Werriwa	30-34	1	F	120
Werriwa	30-34	1	M	81
Werriwa	35-39		F	398
Werriwa	35-39		M	358
Werriwa	35-39	0	F	7415
Werriwa	35-39	0	M	6759
Werriwa	35-39	1	F	126
Werriwa	35-39	1	M	78
Werriwa	40-44		F	350
Werriwa	40-44		M	326
Werriwa	40-44	0	F	6471
Werriwa	40-44	0	M	6234
Werriwa	40-44	1	F	90
Werriwa	40-44	1	M	73
Werriwa	45-49		F	286
Werriwa	45-49		M	305
Werriwa	45-49	0	F	6374
Werriwa	45-49	0	M	5933
Werriwa	45-49	1	F	105
Werriwa	45-49	1	M	65
Werriwa	50-54		F	253
Werriwa	50-54		M	209
Werriwa	50-54	0	F	5870
Werriwa	50-54	0	M	5661
Werriwa	50-54	1	F	83
Werriwa	50-54	1	M	78
Werriwa	55-59		F	214
Werriwa	55-59		M	284
Werriwa	55-59	0	F	5589
Werriwa	55-59	0	M	5645
Werriwa	55-59	1	F	90
Werriwa	55-59	1	M	79
Werriwa	60-64		F	193
Werriwa	60-64		M	210
Werriwa	60-64	0	F	4950
Werriwa	60-64	0	M	4762
Werriwa	60-64	1	F	77
Werriwa	60-64	1	M	52
Werriwa	65+		F	618
Werriwa	65+		M	627
Werriwa	65+	0	F	11125
Werriwa	65+	0	M	9983
Werriwa	65+	1	F	127
Werriwa	65+	1	M	95
Whitlam	0-4		F	161
Whitlam	0-4		M	202
Whitlam	0-4	0	F	4196
Whitlam	0-4	0	M	4311
Whitlam	0-4	1	F	389
Whitlam	0-4	1	M	469
Whitlam	5-9		F	249
Whitlam	5-9		M	230
Whitlam	5-9	0	F	4417
Whitlam	5-9	0	M	4763
Whitlam	5-9	1	F	411
Whitlam	5-9	1	M	448
Whitlam	10-14		F	233
Whitlam	10-14		M	268
Whitlam	10-14	0	F	4715
Whitlam	10-14	0	M	5006
Whitlam	10-14	1	F	433
Whitlam	10-14	1	M	411
Whitlam	15-19		F	180
Whitlam	15-19		M	205
Whitlam	15-19	0	F	4487
Whitlam	15-19	0	M	4602
Whitlam	15-19	1	F	373
Whitlam	15-19	1	M	419
Whitlam	20-24		F	173
Whitlam	20-24		M	195
Whitlam	20-24	0	F	4045
Whitlam	20-24	0	M	4245
Whitlam	20-24	1	F	338
Whitlam	20-24	1	M	299
Whitlam	25-29		F	202
Whitlam	25-29		M	181
Whitlam	25-29	0	F	4400
Whitlam	25-29	0	M	4258
Whitlam	25-29	1	F	274
Whitlam	25-29	1	M	254
Whitlam	30-34		F	197
Whitlam	30-34		M	180
Whitlam	30-34	0	F	4771
Whitlam	30-34	0	M	4433
Whitlam	30-34	1	F	234
Whitlam	30-34	1	M	223
Whitlam	35-39		F	204
Whitlam	35-39		M	195
Whitlam	35-39	0	F	4822
Whitlam	35-39	0	M	4567
Whitlam	35-39	1	F	196
Whitlam	35-39	1	M	161
Whitlam	40-44		F	201
Whitlam	40-44		M	204
Whitlam	40-44	0	F	4694
Whitlam	40-44	0	M	4428
Whitlam	40-44	1	F	178
Whitlam	40-44	1	M	139
Whitlam	45-49		F	198
Whitlam	45-49		M	212
Whitlam	45-49	0	F	5108
Whitlam	45-49	0	M	4829
Whitlam	45-49	1	F	187
Whitlam	45-49	1	M	157
Whitlam	50-54		F	168
Whitlam	50-54		M	181
Whitlam	50-54	0	F	5103
Whitlam	50-54	0	M	4677
Whitlam	50-54	1	F	158
Whitlam	50-54	1	M	130
Whitlam	55-59		F	186
Whitlam	55-59		M	179
Whitlam	55-59	0	F	5185
Whitlam	55-59	0	M	4801
Whitlam	55-59	1	F	136
Whitlam	55-59	1	M	117
Whitlam	60-64		F	158
Whitlam	60-64		M	182
Whitlam	60-64	0	F	5295
Whitlam	60-64	0	M	4772
Whitlam	60-64	1	F	123
Whitlam	60-64	1	M	112
Whitlam	65+		F	1061
Whitlam	65+		M	832
Whitlam	65+	0	F	18056
Whitlam	65+	0	M	15376
Whitlam	65+	1	F	210
Whitlam	65+	1	M	183
No usual address (NSW)	0-4		F	60
No usual address (NSW)	0-4		M	59
No usual address (NSW)	0-4	0	F	97
No usual address (NSW)	0-4	0	M	131
No usual address (NSW)	0-4	1	F	50
No usual address (NSW)	0-4	1	M	66
No usual address (NSW)	5-9		F	86
No usual address (NSW)	5-9		M	70
No usual address (NSW)	5-9	0	F	98
No usual address (NSW)	5-9	0	M	96
No usual address (NSW)	5-9	1	F	44
No usual address (NSW)	5-9	1	M	41
No usual address (NSW)	10-14		F	70
No usual address (NSW)	10-14		M	63
No usual address (NSW)	10-14	0	F	91
No usual address (NSW)	10-14	0	M	86
No usual address (NSW)	10-14	1	F	25
No usual address (NSW)	10-14	1	M	32
No usual address (NSW)	15-19		F	51
No usual address (NSW)	15-19		M	57
No usual address (NSW)	15-19	0	F	183
No usual address (NSW)	15-19	0	M	152
No usual address (NSW)	15-19	1	F	49
No usual address (NSW)	15-19	1	M	50
No usual address (NSW)	20-24		F	43
No usual address (NSW)	20-24		M	56
No usual address (NSW)	20-24	0	F	314
No usual address (NSW)	20-24	0	M	296
No usual address (NSW)	20-24	1	F	56
No usual address (NSW)	20-24	1	M	56
No usual address (NSW)	25-29		F	68
No usual address (NSW)	25-29		M	87
No usual address (NSW)	25-29	0	F	400
No usual address (NSW)	25-29	0	M	436
No usual address (NSW)	25-29	1	F	67
No usual address (NSW)	25-29	1	M	67
No usual address (NSW)	30-34		F	58
No usual address (NSW)	30-34		M	62
No usual address (NSW)	30-34	0	F	387
No usual address (NSW)	30-34	0	M	448
No usual address (NSW)	30-34	1	F	50
No usual address (NSW)	30-34	1	M	67
No usual address (NSW)	35-39		F	54
No usual address (NSW)	35-39		M	67
No usual address (NSW)	35-39	0	F	288
No usual address (NSW)	35-39	0	M	424
No usual address (NSW)	35-39	1	F	51
No usual address (NSW)	35-39	1	M	66
No usual address (NSW)	40-44		F	53
No usual address (NSW)	40-44		M	66
No usual address (NSW)	40-44	0	F	266
No usual address (NSW)	40-44	0	M	422
No usual address (NSW)	40-44	1	F	43
No usual address (NSW)	40-44	1	M	55
No usual address (NSW)	45-49		F	60
No usual address (NSW)	45-49		M	72
No usual address (NSW)	45-49	0	F	237
No usual address (NSW)	45-49	0	M	411
No usual address (NSW)	45-49	1	F	40
No usual address (NSW)	45-49	1	M	65
No usual address (NSW)	50-54		F	33
No usual address (NSW)	50-54		M	77
No usual address (NSW)	50-54	0	F	275
No usual address (NSW)	50-54	0	M	348
No usual address (NSW)	50-54	1	F	21
No usual address (NSW)	50-54	1	M	50
No usual address (NSW)	55-59		F	61
No usual address (NSW)	55-59		M	74
No usual address (NSW)	55-59	0	F	289
No usual address (NSW)	55-59	0	M	378
No usual address (NSW)	55-59	1	F	14
No usual address (NSW)	55-59	1	M	37
No usual address (NSW)	60-64		F	37
No usual address (NSW)	60-64		M	73
No usual address (NSW)	60-64	0	F	295
No usual address (NSW)	60-64	0	M	369
No usual address (NSW)	60-64	1	F	10
No usual address (NSW)	60-64	1	M	25
No usual address (NSW)	65+		F	66
No usual address (NSW)	65+		M	106
No usual address (NSW)	65+	0	F	449
No usual address (NSW)	65+	0	M	704
No usual address (NSW)	65+	1	F	23
No usual address (NSW)	65+	1	M	28
Aston	0-4		F	107
Aston	0-4		M	101
Aston	0-4	0	F	3990
Aston	0-4	0	M	4151
Aston	0-4	1	F	40
Aston	0-4	1	M	38
Aston	5-9		F	128
Aston	5-9		M	114
Aston	5-9	0	F	4410
Aston	5-9	0	M	4665
Aston	5-9	1	F	53
Aston	5-9	1	M	43
Aston	10-14		F	126
Aston	10-14		M	131
Aston	10-14	0	F	4141
Aston	10-14	0	M	4772
Aston	10-14	1	F	58
Aston	10-14	1	M	46
Aston	15-19		F	109
Aston	15-19		M	116
Aston	15-19	0	F	4318
Aston	15-19	0	M	4646
Aston	15-19	1	F	49
Aston	15-19	1	M	78
Aston	20-24		F	128
Aston	20-24		M	131
Aston	20-24	0	F	4437
Aston	20-24	0	M	4851
Aston	20-24	1	F	53
Aston	20-24	1	M	53
Aston	25-29		F	134
Aston	25-29		M	153
Aston	25-29	0	F	4518
Aston	25-29	0	M	4630
Aston	25-29	1	F	38
Aston	25-29	1	M	47
Aston	30-34		F	154
Aston	30-34		M	169
Aston	30-34	0	F	5317
Aston	30-34	0	M	4996
Aston	30-34	1	F	34
Aston	30-34	1	M	30
Aston	35-39		F	171
Aston	35-39		M	160
Aston	35-39	0	F	5686
Aston	35-39	0	M	5337
Aston	35-39	1	F	20
Aston	35-39	1	M	14
Aston	40-44		F	127
Aston	40-44		M	151
Aston	40-44	0	F	5364
Aston	40-44	0	M	5189
Aston	40-44	1	F	32
Aston	40-44	1	M	20
Aston	45-49		F	123
Aston	45-49		M	135
Aston	45-49	0	F	5371
Aston	45-49	0	M	5003
Aston	45-49	1	F	34
Aston	45-49	1	M	22
Aston	50-54		F	99
Aston	50-54		M	144
Aston	50-54	0	F	5527
Aston	50-54	0	M	5010
Aston	50-54	1	F	41
Aston	50-54	1	M	36
Aston	55-59		F	126
Aston	55-59		M	122
Aston	55-59	0	F	5365
Aston	55-59	0	M	4949
Aston	55-59	1	F	37
Aston	55-59	1	M	21
Aston	60-64		F	107
Aston	60-64		M	98
Aston	60-64	0	F	5048
Aston	60-64	0	M	4631
Aston	60-64	1	F	14
Aston	60-64	1	M	16
Aston	65+		F	505
Aston	65+		M	404
Aston	65+	0	F	14994
Aston	65+	0	M	12471
Aston	65+	1	F	39
Aston	65+	1	M	23
Ballarat	0-4		F	208
Ballarat	0-4		M	182
Ballarat	0-4	0	F	3814
Ballarat	0-4	0	M	3916
Ballarat	0-4	1	F	178
Ballarat	0-4	1	M	173
Ballarat	5-9		F	202
Ballarat	5-9		M	285
Ballarat	5-9	0	F	4227
Ballarat	5-9	0	M	4551
Ballarat	5-9	1	F	165
Ballarat	5-9	1	M	151
Ballarat	10-14		F	224
Ballarat	10-14		M	267
Ballarat	10-14	0	F	4458
Ballarat	10-14	0	M	4728
Ballarat	10-14	1	F	152
Ballarat	10-14	1	M	153
Ballarat	15-19		F	232
Ballarat	15-19		M	220
Ballarat	15-19	0	F	4103
Ballarat	15-19	0	M	4300
Ballarat	15-19	1	F	108
Ballarat	15-19	1	M	143
Ballarat	20-24		F	218
Ballarat	20-24		M	229
