LGA_NAME16	Age	UsualResidence	persons
Cockburn	35-44	Home	17573
Cockburn	35-44	Visitor from NSW	3
Cockburn	35-44	Visitor from NT	5
Cockburn	35-44	Visitor from QLD	7
Cockburn	35-44	Visitor from SA	5
Cockburn	35-44	Visitor from TAS	3
Cockburn	35-44	Visitor from VIC	8
Cockburn	35-44	Visitor from WA	279
Cockburn	35-44	Visitor same SA2	11
Cockburn	45-54	Home	15006
Cockburn	45-54	Visitor from NSW	10
Cockburn	45-54	Visitor from NT	4
Cockburn	45-54	Visitor from VIC	11
Cockburn	45-54	Visitor from WA	226
Cockburn	45-54	Visitor same SA2	10
Cockburn	55-64	Home	12149
Cockburn	55-64	Visitor from NSW	9
Cockburn	55-64	Visitor from QLD	3
Cockburn	55-64	Visitor from SA	5
Cockburn	55-64	Visitor from TAS	7
Cockburn	55-64	Visitor from VIC	13
Cockburn	55-64	Visitor from WA	270
Cockburn	55-64	Visitor same SA2	21
Cockburn	65-74	Home	8916
Cockburn	65-74	Visitor from ACT	4
Cockburn	65-74	Visitor from NSW	10
Cockburn	65-74	Visitor from QLD	8
Cockburn	65-74	Visitor from TAS	4
Cockburn	65-74	Visitor from VIC	15
Cockburn	65-74	Visitor from WA	234
Cockburn	65-74	Visitor same SA2	18
Cockburn	75-84	Home	4537
Cockburn	75-84	Visitor from VIC	4
Cockburn	75-84	Visitor from WA	132
Cockburn	75-84	Visitor same SA2	16
Cockburn	85+	Home	1742
Cockburn	85+	Visitor from WA	44
Cockburn	85+	Visitor same SA2	10
Cocos Islands	0-14	Home	123
Cocos Islands	0-14	Visitor from WA	8
Cocos Islands	0-14	Visitor same SA2	4
Cocos Islands	15-24	Home	41
Cocos Islands	15-24	Visitor from WA	7
Cocos Islands	25-34	Home	61
Cocos Islands	25-34	Visitor from WA	18
Cocos Islands	35-44	Home	74
Cocos Islands	35-44	Visitor from WA	7
Cocos Islands	35-44	Visitor same SA2	7
Cocos Islands	45-54	Home	54
Cocos Islands	45-54	Visitor from OT	3
Cocos Islands	45-54	Visitor from WA	20
Cocos Islands	55-64	Home	106
Cocos Islands	55-64	Visitor from NSW	5
Cocos Islands	55-64	Visitor from OT	3
Cocos Islands	55-64	Visitor from WA	36
Cocos Islands	65-74	Home	53
Cocos Islands	65-74	Visitor from VIC	4
Cocos Islands	65-74	Visitor from WA	35
Cocos Islands	75-84	Home	32
Cocos Islands	75-84	Visitor from WA	13
Cocos Islands	85+	Home	10
Collie	0-14	Home	1508
Collie	0-14	Visitor from WA	34
Collie	0-14	Visitor same SA2	14
Collie	15-24	Home	851
Collie	15-24	Visitor from WA	56
Collie	15-24	Visitor same SA2	6
Collie	25-34	Home	830
Collie	25-34	Visitor from WA	66
Collie	25-34	Visitor same SA2	10
Collie	35-44	Home	912
Collie	35-44	Visitor from NSW	5
Collie	35-44	Visitor from WA	64
Collie	35-44	Visitor same SA2	4
Collie	45-54	Home	1052
Collie	45-54	Visitor from VIC	5
Collie	45-54	Visitor from WA	54
Collie	55-64	Home	1180
Collie	55-64	Visitor from NSW	3
Collie	55-64	Visitor from WA	64
Collie	65-74	Home	1090
Collie	65-74	Visitor from WA	24
Collie	65-74	Visitor same SA2	11
Collie	75-84	Home	532
Collie	75-84	Visitor from WA	14
Collie	75-84	Visitor same SA2	3
Collie	85+	Home	172
Collie	85+	Visitor from WA	7
Coolgardie	0-14	Home	669
Coolgardie	0-14	Visitor from WA	19
Coolgardie	15-24	Home	391
Coolgardie	15-24	Visitor from WA	73
Coolgardie	25-34	Home	441
Coolgardie	25-34	Visitor from NSW	7
Coolgardie	25-34	Visitor from NT	3
Coolgardie	25-34	Visitor from QLD	11
Coolgardie	25-34	Visitor from SA	4
Coolgardie	25-34	Visitor from VIC	3
Coolgardie	25-34	Visitor from WA	301
Coolgardie	35-44	Home	447
Coolgardie	35-44	Visitor from QLD	10
Coolgardie	35-44	Visitor from TAS	3
Coolgardie	35-44	Visitor from WA	223
Coolgardie	45-54	Home	507
Coolgardie	45-54	Visitor from NT	4
Coolgardie	45-54	Visitor from VIC	5
Coolgardie	45-54	Visitor from WA	249
Coolgardie	45-54	Visitor same SA2	3
Coolgardie	55-64	Home	483
Coolgardie	55-64	Visitor from QLD	3
Coolgardie	55-64	Visitor from TAS	4
Coolgardie	55-64	Visitor from VIC	13
Coolgardie	55-64	Visitor from WA	138
Coolgardie	65-74	Home	277
Coolgardie	65-74	Visitor from NSW	4
Coolgardie	65-74	Visitor from QLD	4
Coolgardie	65-74	Visitor from SA	7
Coolgardie	65-74	Visitor from VIC	11
Coolgardie	65-74	Visitor from WA	36
Coolgardie	75-84	Home	82
Coolgardie	75-84	Visitor from WA	3
Coolgardie	85+	Home	14
Coorow	0-14	Home	124
Coorow	0-14	Visitor from WA	13
Coorow	15-24	Home	47
Coorow	15-24	Visitor from WA	9
Coorow	25-34	Home	82
Coorow	25-34	Visitor from WA	5
Coorow	35-44	Home	77
Coorow	35-44	Visitor from NSW	4
Coorow	35-44	Visitor from WA	5
Coorow	45-54	Home	98
Coorow	45-54	Visitor from WA	10
Coorow	55-64	Home	190
Coorow	55-64	Visitor from QLD	7
Coorow	55-64	Visitor from VIC	3
Coorow	55-64	Visitor from WA	23
Coorow	55-64	Visitor same SA2	3
Coorow	65-74	Home	185
Coorow	65-74	Visitor from ACT	4
Coorow	65-74	Visitor from WA	18
Coorow	75-84	Home	97
Coorow	85+	Home	21
Coorow	85+	Visitor from WA	3
Corrigin	0-14	Home	167
Corrigin	15-24	Home	67
Corrigin	15-24	Visitor from WA	8
Corrigin	25-34	Home	94
Corrigin	25-34	Visitor from WA	8
Corrigin	35-44	Home	110
Corrigin	35-44	Visitor from WA	3
Corrigin	45-54	Home	102
Corrigin	45-54	Visitor from WA	11
Corrigin	55-64	Home	118
Corrigin	55-64	Visitor from WA	10
Corrigin	65-74	Home	143
Corrigin	65-74	Visitor from WA	6
Corrigin	75-84	Home	65
Corrigin	75-84	Visitor from WA	4
Corrigin	85+	Home	35
Cottesloe	0-14	Home	1209
Cottesloe	0-14	Visitor from WA	35
Cottesloe	15-24	Home	957
Cottesloe	15-24	Visitor from NSW	6
Cottesloe	15-24	Visitor from WA	30
Cottesloe	25-34	Home	768
Cottesloe	25-34	Visitor from NSW	5
Cottesloe	25-34	Visitor from VIC	5
Cottesloe	25-34	Visitor from WA	48
Cottesloe	35-44	Home	784
Cottesloe	35-44	Visitor from WA	27
Cottesloe	45-54	Home	1042
Cottesloe	45-54	Visitor from VIC	5
Cottesloe	45-54	Visitor from WA	30
Cottesloe	55-64	Home	1015
Cottesloe	55-64	Visitor from NSW	3
Cottesloe	55-64	Visitor from VIC	3
Cottesloe	55-64	Visitor from WA	14
Cottesloe	65-74	Home	863
Cottesloe	65-74	Visitor from TAS	4
Cottesloe	65-74	Visitor from WA	16
Cottesloe	75-84	Home	521
Cottesloe	75-84	Visitor from NSW	4
Cottesloe	75-84	Visitor from WA	12
Cottesloe	75-84	Visitor same SA2	3
Cottesloe	85+	Home	203
Cranbrook	0-14	Home	195
Cranbrook	0-14	Visitor from WA	3
Cranbrook	15-24	Home	68
Cranbrook	15-24	Visitor from WA	11
Cranbrook	25-34	Home	86
Cranbrook	25-34	Visitor from WA	5
Cranbrook	35-44	Home	123
Cranbrook	35-44	Visitor from VIC	3
Cranbrook	35-44	Visitor from WA	7
Cranbrook	45-54	Home	133
Cranbrook	45-54	Visitor from WA	14
Cranbrook	55-64	Home	165
Cranbrook	55-64	Visitor from WA	8
Cranbrook	65-74	Home	124
Cranbrook	65-74	Visitor from WA	7
Cranbrook	65-74	Visitor same SA2	5
Cranbrook	75-84	Home	74
Cranbrook	85+	Home	12
Cuballing	0-14	Home	135
Cuballing	0-14	Visitor from WA	4
Cuballing	15-24	Home	65
Cuballing	25-34	Home	70
Cuballing	25-34	Visitor from WA	7
Cuballing	35-44	Home	71
Cuballing	45-54	Home	126
Cuballing	55-64	Home	154
Cuballing	55-64	Visitor from WA	3
Cuballing	65-74	Home	128
Cuballing	65-74	Visitor from WA	3
Cuballing	75-84	Home	60
Cuballing	85+	Home	12
Cue	0-14	Home	4
Cue	15-24	Home	17
Cue	15-24	Visitor from WA	24
Cue	25-34	Home	35
Cue	25-34	Visitor from WA	64
Cue	35-44	Home	20
Cue	35-44	Visitor from NSW	3
Cue	35-44	Visitor from QLD	6
Cue	35-44	Visitor from VIC	4
Cue	35-44	Visitor from WA	44
Cue	45-54	Home	31
Cue	45-54	Visitor from WA	61
Cue	55-64	Home	31
Cue	55-64	Visitor from NSW	3
Cue	55-64	Visitor from VIC	9
Cue	55-64	Visitor from WA	68
Cue	65-74	Home	48
Cue	65-74	Visitor from NSW	3
Cue	65-74	Visitor from TAS	8
Cue	65-74	Visitor from WA	28
Cue	75-84	Home	8
Cue	75-84	Visitor from NSW	6
Cue	75-84	Visitor from WA	13
Cunderdin	0-14	Home	257
Cunderdin	0-14	Visitor from WA	3
Cunderdin	15-24	Home	179
Cunderdin	15-24	Visitor from WA	78
Cunderdin	25-34	Home	138
Cunderdin	25-34	Visitor from WA	11
Cunderdin	35-44	Home	141
Cunderdin	35-44	Visitor from WA	6
Cunderdin	45-54	Home	129
Cunderdin	45-54	Visitor from WA	9
Cunderdin	55-64	Home	138
Cunderdin	55-64	Visitor from QLD	3
Cunderdin	55-64	Visitor from WA	10
Cunderdin	65-74	Home	126
Cunderdin	65-74	Visitor from WA	3
Cunderdin	75-84	Home	57
Cunderdin	85+	Home	23
Dalwallinu	0-14	Home	275
Dalwallinu	0-14	Visitor from WA	20
Dalwallinu	15-24	Home	107
Dalwallinu	15-24	Visitor from WA	7
Dalwallinu	25-34	Home	157
Dalwallinu	25-34	Visitor from SA	6
Dalwallinu	25-34	Visitor from WA	9
Dalwallinu	35-44	Home	196
Dalwallinu	35-44	Visitor from WA	9
Dalwallinu	45-54	Home	144
Dalwallinu	45-54	Visitor from WA	17
Dalwallinu	55-64	Home	194
Dalwallinu	55-64	Visitor from WA	24
Dalwallinu	65-74	Home	108
Dalwallinu	65-74	Visitor from WA	20
Dalwallinu	75-84	Home	58
Dalwallinu	75-84	Visitor from WA	9
Dalwallinu	85+	Home	30
Dandaragan	0-14	Home	439
Dandaragan	0-14	Visitor from NSW	3
Dandaragan	0-14	Visitor from VIC	7
Dandaragan	0-14	Visitor from WA	31
Dandaragan	15-24	Home	182
Dandaragan	15-24	Visitor from WA	60
Dandaragan	25-34	Home	330
Dandaragan	25-34	Visitor from TAS	3
Dandaragan	25-34	Visitor from VIC	4
Dandaragan	25-34	Visitor from WA	83
Dandaragan	35-44	Home	332
Dandaragan	35-44	Visitor from NSW	3
Dandaragan	35-44	Visitor from QLD	3
Dandaragan	35-44	Visitor from WA	68
Dandaragan	35-44	Visitor same SA2	4
Dandaragan	45-54	Home	351
Dandaragan	45-54	Visitor from SA	3
Dandaragan	45-54	Visitor from WA	118
Dandaragan	55-64	Home	505
Dandaragan	55-64	Visitor from ACT	5
Dandaragan	55-64	Visitor from NSW	4
Dandaragan	55-64	Visitor from QLD	6
Dandaragan	55-64	Visitor from SA	5
Dandaragan	55-64	Visitor from WA	115
Dandaragan	55-64	Visitor same SA2	8
Dandaragan	65-74	Home	497
Dandaragan	65-74	Visitor from ACT	3
Dandaragan	65-74	Visitor from NSW	5
Dandaragan	65-74	Visitor from QLD	7
Dandaragan	65-74	Visitor from SA	12
Dandaragan	65-74	Visitor from VIC	18
Dandaragan	65-74	Visitor from WA	96
Dandaragan	65-74	Visitor same SA2	9
Dandaragan	75-84	Home	235
Dandaragan	75-84	Visitor from WA	26
Dandaragan	85+	Home	64
Dandaragan	85+	Visitor from WA	6
Dardanup	0-14	Home	2934
Dardanup	0-14	Visitor from WA	52
Dardanup	0-14	Visitor same SA2	5
Dardanup	15-24	Home	1440
Dardanup	15-24	Visitor from WA	61
Dardanup	15-24	Visitor same SA2	3
Dardanup	25-34	Home	1697
Dardanup	25-34	Visitor from QLD	3
Dardanup	25-34	Visitor from WA	45
Dardanup	25-34	Visitor same SA2	5
Dardanup	35-44	Home	1799
Dardanup	35-44	Visitor from WA	43
Dardanup	45-54	Home	1723
Dardanup	45-54	Visitor from WA	36
Dardanup	45-54	Visitor same SA2	3
Dardanup	55-64	Home	1599
Dardanup	55-64	Visitor from TAS	4
Dardanup	55-64	Visitor from WA	52
Dardanup	55-64	Visitor same SA2	3
Dardanup	65-74	Home	1315
Dardanup	65-74	Visitor from NSW	4
Dardanup	65-74	Visitor from QLD	3
Dardanup	65-74	Visitor from WA	43
Dardanup	75-84	Home	828
Dardanup	75-84	Visitor from WA	16
Dardanup	75-84	Visitor same SA2	11
Dardanup	85+	Home	325
Dardanup	85+	Visitor from WA	19
Dardanup	85+	Visitor same SA2	8
Denmark	0-14	Home	1044
Denmark	0-14	Visitor from NSW	4
Denmark	0-14	Visitor from WA	46
Denmark	0-14	Visitor same SA2	7
Denmark	15-24	Home	464
Denmark	15-24	Visitor from WA	55
Denmark	25-34	Home	351
Denmark	25-34	Visitor from WA	79
Denmark	35-44	Home	629
Denmark	35-44	Visitor from NSW	5
Denmark	35-44	Visitor from WA	92
Denmark	35-44	Visitor same SA2	3
Denmark	45-54	Home	739
Denmark	45-54	Visitor from SA	3
Denmark	45-54	Visitor from WA	78
Denmark	45-54	Visitor same SA2	3
Denmark	55-64	Home	898
Denmark	55-64	Visitor from NSW	4
Denmark	55-64	Visitor from QLD	5
Denmark	55-64	Visitor from SA	4
Denmark	55-64	Visitor from WA	109
Denmark	65-74	Home	893
Denmark	65-74	Visitor from NSW	14
Denmark	65-74	Visitor from VIC	12
Denmark	65-74	Visitor from WA	78
Denmark	65-74	Visitor same SA2	4
Denmark	75-84	Home	488
Denmark	75-84	Visitor from SA	7
Denmark	75-84	Visitor from WA	41
Denmark	75-84	Visitor same SA2	8
Denmark	85+	Home	145
Denmark	85+	Visitor from WA	18
Derby-West Kimberley	0-14	Home	1547
Derby-West Kimberley	0-14	Visitor from NSW	25
Derby-West Kimberley	0-14	Visitor from QLD	21
Derby-West Kimberley	0-14	Visitor from SA	7
Derby-West Kimberley	0-14	Visitor from TAS	5
Derby-West Kimberley	0-14	Visitor from VIC	56
Derby-West Kimberley	0-14	Visitor from WA	100
Derby-West Kimberley	0-14	Visitor same SA2	9
Derby-West Kimberley	15-24	Home	955
Derby-West Kimberley	15-24	Visitor from NSW	4
Derby-West Kimberley	15-24	Visitor from NT	7
Derby-West Kimberley	15-24	Visitor from QLD	14
Derby-West Kimberley	15-24	Visitor from SA	8
Derby-West Kimberley	15-24	Visitor from VIC	17
Derby-West Kimberley	15-24	Visitor from WA	127
Derby-West Kimberley	15-24	Visitor same SA2	10
Derby-West Kimberley	25-34	Home	1188
Derby-West Kimberley	25-34	Visitor from NSW	34
Derby-West Kimberley	25-34	Visitor from NT	4
Derby-West Kimberley	25-34	Visitor from QLD	20
Derby-West Kimberley	25-34	Visitor from SA	8
Derby-West Kimberley	25-34	Visitor from TAS	7
Derby-West Kimberley	25-34	Visitor from VIC	19
Derby-West Kimberley	25-34	Visitor from WA	256
Derby-West Kimberley	25-34	Visitor same SA2	9
Derby-West Kimberley	35-44	Home	910
Derby-West Kimberley	35-44	Visitor from NSW	17
Derby-West Kimberley	35-44	Visitor from QLD	25
Derby-West Kimberley	35-44	Visitor from SA	10
Derby-West Kimberley	35-44	Visitor from TAS	4
Derby-West Kimberley	35-44	Visitor from VIC	54
Derby-West Kimberley	35-44	Visitor from WA	185
Derby-West Kimberley	35-44	Visitor same SA2	4
Derby-West Kimberley	45-54	Home	773
Derby-West Kimberley	45-54	Visitor from ACT	6
Derby-West Kimberley	45-54	Visitor from NSW	21
Derby-West Kimberley	45-54	Visitor from NT	4
Derby-West Kimberley	45-54	Visitor from QLD	27
Derby-West Kimberley	45-54	Visitor from SA	15
Derby-West Kimberley	45-54	Visitor from TAS	5
Derby-West Kimberley	45-54	Visitor from VIC	35
Derby-West Kimberley	45-54	Visitor from WA	276
Derby-West Kimberley	45-54	Visitor same SA2	9
Derby-West Kimberley	55-64	Home	716
Derby-West Kimberley	55-64	Visitor from ACT	9
Derby-West Kimberley	55-64	Visitor from NSW	54
Derby-West Kimberley	55-64	Visitor from NT	4
Derby-West Kimberley	55-64	Visitor from QLD	67
Derby-West Kimberley	55-64	Visitor from SA	36
Derby-West Kimberley	55-64	Visitor from TAS	11
Derby-West Kimberley	55-64	Visitor from VIC	94
Derby-West Kimberley	55-64	Visitor from WA	267
Derby-West Kimberley	55-64	Visitor same SA2	6
Derby-West Kimberley	65-74	Home	388
Derby-West Kimberley	65-74	Visitor from ACT	3
Derby-West Kimberley	65-74	Visitor from NSW	82
Derby-West Kimberley	65-74	Visitor from NT	3
Derby-West Kimberley	65-74	Visitor from QLD	62
Derby-West Kimberley	65-74	Visitor from SA	46
Derby-West Kimberley	65-74	Visitor from TAS	3
Derby-West Kimberley	65-74	Visitor from VIC	87
Derby-West Kimberley	65-74	Visitor from WA	258
Derby-West Kimberley	75-84	Home	110
Derby-West Kimberley	75-84	Visitor from NSW	3
Derby-West Kimberley	75-84	Visitor from QLD	9
Derby-West Kimberley	75-84	Visitor from SA	17
Derby-West Kimberley	75-84	Visitor from VIC	7
Derby-West Kimberley	75-84	Visitor from WA	54
Derby-West Kimberley	75-84	Visitor same SA2	3
Derby-West Kimberley	85+	Home	28
Derby-West Kimberley	85+	Visitor from WA	7
Donnybrook-Balingup	0-14	Home	1011
Donnybrook-Balingup	0-14	Visitor from VIC	5
Donnybrook-Balingup	0-14	Visitor from WA	11
Donnybrook-Balingup	15-24	Home	479
Donnybrook-Balingup	15-24	Visitor from VIC	4
Donnybrook-Balingup	15-24	Visitor from WA	57
Donnybrook-Balingup	25-34	Home	449
Donnybrook-Balingup	25-34	Visitor from WA	34
Donnybrook-Balingup	25-34	Visitor same SA2	4
Donnybrook-Balingup	35-44	Home	632
Donnybrook-Balingup	35-44	Visitor from VIC	3
Donnybrook-Balingup	35-44	Visitor from WA	15
Donnybrook-Balingup	35-44	Visitor same SA2	5
Donnybrook-Balingup	45-54	Home	768
Donnybrook-Balingup	45-54	Visitor from WA	32
Donnybrook-Balingup	55-64	Home	907
Donnybrook-Balingup	55-64	Visitor from WA	38
Donnybrook-Balingup	65-74	Home	855
Donnybrook-Balingup	65-74	Visitor from VIC	7
Donnybrook-Balingup	65-74	Visitor from WA	35
Donnybrook-Balingup	65-74	Visitor same SA2	9
Donnybrook-Balingup	75-84	Home	435
Donnybrook-Balingup	75-84	Visitor from WA	18
Donnybrook-Balingup	85+	Home	122
Dowerin	0-14	Home	141
Dowerin	15-24	Home	53
Dowerin	15-24	Visitor from WA	10
Dowerin	25-34	Home	48
Dowerin	25-34	Visitor from WA	7
Dowerin	35-44	Home	84
Dowerin	45-54	Home	83
Dowerin	45-54	Visitor from WA	12
Dowerin	55-64	Home	78
Dowerin	55-64	Visitor from WA	10
Dowerin	65-74	Home	115
Dowerin	65-74	Visitor from WA	3
Dowerin	75-84	Home	40
Dowerin	85+	Home	12
Dumbleyung	0-14	Home	123
Dumbleyung	15-24	Home	28
Dumbleyung	15-24	Visitor from WA	3
Dumbleyung	25-34	Home	63
Dumbleyung	25-34	Visitor from WA	12
Dumbleyung	35-44	Home	86
Dumbleyung	35-44	Visitor from WA	11
Dumbleyung	45-54	Home	88
Dumbleyung	45-54	Visitor from WA	18
Dumbleyung	55-64	Home	101
Dumbleyung	55-64	Visitor from WA	7
Dumbleyung	65-74	Home	80
Dumbleyung	75-84	Home	38
Dumbleyung	85+	Home	6
Dundas	0-14	Home	74
Dundas	0-14	Visitor from SA	4
Dundas	0-14	Visitor from WA	3
Dundas	15-24	Home	60
Dundas	15-24	Visitor from WA	31
Dundas	25-34	Home	90
Dundas	25-34	Visitor from NSW	3
Dundas	25-34	Visitor from WA	66
Dundas	35-44	Home	52
Dundas	35-44	Visitor from QLD	5
Dundas	35-44	Visitor from VIC	3
Dundas	35-44	Visitor from WA	43
Dundas	45-54	Home	89
Dundas	45-54	Visitor from NSW	4
Dundas	45-54	Visitor from QLD	4
Dundas	45-54	Visitor from SA	8
Dundas	45-54	Visitor from VIC	4
Dundas	45-54	Visitor from WA	102
Dundas	45-54	Visitor same SA2	5
Dundas	55-64	Home	106
Dundas	55-64	Visitor from NSW	3
Dundas	55-64	Visitor from QLD	3
Dundas	55-64	Visitor from TAS	3
Dundas	55-64	Visitor from VIC	6
Dundas	55-64	Visitor from WA	50
Dundas	65-74	Home	80
Dundas	65-74	Visitor from NSW	9
Dundas	65-74	Visitor from QLD	27
Dundas	65-74	Visitor from SA	6
Dundas	65-74	Visitor from VIC	14
Dundas	65-74	Visitor from WA	19
Dundas	75-84	Home	42
Dundas	75-84	Visitor from NSW	4
Dundas	85+	Home	3
East Fremantle	0-14	Home	1348
East Fremantle	0-14	Visitor from VIC	5
East Fremantle	0-14	Visitor from WA	6
East Fremantle	15-24	Home	869
East Fremantle	15-24	Visitor from NSW	3
East Fremantle	15-24	Visitor from WA	24
East Fremantle	25-34	Home	664
East Fremantle	25-34	Visitor from VIC	10
East Fremantle	25-34	Visitor from WA	33
East Fremantle	25-34	Visitor same SA2	3
East Fremantle	35-44	Home	867
East Fremantle	35-44	Visitor from WA	19
East Fremantle	45-54	Home	1128
East Fremantle	45-54	Visitor from NSW	3
East Fremantle	45-54	Visitor from QLD	4
East Fremantle	45-54	Visitor from WA	23
East Fremantle	55-64	Home	1012
East Fremantle	55-64	Visitor from NT	4
East Fremantle	55-64	Visitor from WA	27
East Fremantle	65-74	Home	792
East Fremantle	65-74	Visitor from NSW	3
East Fremantle	65-74	Visitor from VIC	3
East Fremantle	65-74	Visitor from WA	9
East Fremantle	75-84	Home	450
East Fremantle	75-84	Visitor from WA	15
East Fremantle	85+	Home	251
East Fremantle	85+	Visitor from WA	7
East Pilbara	0-14	Home	1504
East Pilbara	0-14	Visitor from ACT	4
East Pilbara	0-14	Visitor from NSW	3
East Pilbara	0-14	Visitor from QLD	3
East Pilbara	0-14	Visitor from SA	4
East Pilbara	0-14	Visitor from VIC	8
East Pilbara	0-14	Visitor from WA	26
East Pilbara	0-14	Visitor same SA2	4
East Pilbara	15-24	Home	976
East Pilbara	15-24	Visitor from NSW	16
East Pilbara	15-24	Visitor from NT	3
East Pilbara	15-24	Visitor from QLD	7
East Pilbara	15-24	Visitor from SA	5
East Pilbara	15-24	Visitor from VIC	3
East Pilbara	15-24	Visitor from WA	583
East Pilbara	15-24	Visitor same SA2	3
East Pilbara	25-34	Home	2208
East Pilbara	25-34	Visitor from NSW	48
East Pilbara	25-34	Visitor from NT	5
East Pilbara	25-34	Visitor from QLD	65
East Pilbara	25-34	Visitor from SA	26
East Pilbara	25-34	Visitor from TAS	7
East Pilbara	25-34	Visitor from VIC	33
East Pilbara	25-34	Visitor from WA	2551
East Pilbara	25-34	Visitor same SA2	6
East Pilbara	35-44	Home	1933
East Pilbara	35-44	Visitor from ACT	4
East Pilbara	35-44	Visitor from NSW	39
East Pilbara	35-44	Visitor from NT	12
East Pilbara	35-44	Visitor from QLD	107
East Pilbara	35-44	Visitor from SA	29
East Pilbara	35-44	Visitor from TAS	14
East Pilbara	35-44	Visitor from VIC	35
East Pilbara	35-44	Visitor from WA	2504
East Pilbara	35-44	Visitor same SA2	11
East Pilbara	45-54	Home	1408
East Pilbara	45-54	Visitor from NSW	37
East Pilbara	45-54	Visitor from NT	7
East Pilbara	45-54	Visitor from QLD	113
East Pilbara	45-54	Visitor from SA	31
East Pilbara	45-54	Visitor from TAS	12
East Pilbara	45-54	Visitor from VIC	57
East Pilbara	45-54	Visitor from WA	2377
East Pilbara	45-54	Visitor same SA2	11
East Pilbara	55-64	Home	978
East Pilbara	55-64	Visitor from NSW	38
East Pilbara	55-64	Visitor from NT	16
East Pilbara	55-64	Visitor from QLD	99
East Pilbara	55-64	Visitor from SA	49
East Pilbara	55-64	Visitor from TAS	14
East Pilbara	55-64	Visitor from VIC	69
East Pilbara	55-64	Visitor from WA	1550
East Pilbara	55-64	Visitor same SA2	6
East Pilbara	65-74	Home	232
East Pilbara	65-74	Visitor from NSW	19
East Pilbara	65-74	Visitor from NT	3
East Pilbara	65-74	Visitor from QLD	34
East Pilbara	65-74	Visitor from SA	16
East Pilbara	65-74	Visitor from TAS	9
East Pilbara	65-74	Visitor from VIC	18
East Pilbara	65-74	Visitor from WA	471
East Pilbara	75-84	Home	40
East Pilbara	75-84	Visitor from NSW	4
East Pilbara	75-84	Visitor from QLD	3
East Pilbara	75-84	Visitor from VIC	4
East Pilbara	75-84	Visitor from WA	75
East Pilbara	85+	Home	13
Esperance	0-14	Home	2621
Esperance	0-14	Visitor from NSW	5
Esperance	0-14	Visitor from WA	84
Esperance	0-14	Visitor same SA2	5
Esperance	15-24	Home	1351
Esperance	15-24	Visitor from NSW	5
Esperance	15-24	Visitor from WA	162
Esperance	15-24	Visitor same SA2	7
Esperance	25-34	Home	1420
Esperance	25-34	Visitor from NSW	4
Esperance	25-34	Visitor from QLD	3
Esperance	25-34	Visitor from SA	6
Esperance	25-34	Visitor from VIC	6
