LGA_NAME16	Age	MaritalStatus	Sex	responses
Kondinin	85+	Married	F	4
Kondinin	85+	Married	M	5
Kondinin	85+	Widowed	F	5
Koorda	25-34	Married	F	5
Koorda	25-34	Married	M	4
Koorda	35-44	Married	F	14
Koorda	35-44	Married	M	18
Koorda	45-54	Divorced	F	8
Koorda	45-54	Married	F	20
Koorda	45-54	Married	M	15
Koorda	55-64	Divorced	F	3
Koorda	55-64	Divorced	M	8
Koorda	55-64	Married	F	25
Koorda	55-64	Married	M	17
Koorda	55-64	Separated	F	4
Koorda	55-64	Separated	M	7
Koorda	55-64	Widowed	F	4
Koorda	65-74	Divorced	M	7
Koorda	65-74	Married	F	18
Koorda	65-74	Married	M	26
Koorda	75-84	Divorced	M	4
Koorda	75-84	Married	F	6
Koorda	75-84	Married	M	8
Koorda	75-84	Widowed	M	4
Koorda	85+	Married	M	3
Koorda	85+	Widowed	F	7
Kulin	25-34	Married	F	20
Kulin	25-34	Married	M	13
Kulin	35-44	Married	F	32
Kulin	35-44	Married	M	37
Kulin	35-44	Separated	F	4
Kulin	45-54	Divorced	F	5
Kulin	45-54	Divorced	M	4
Kulin	45-54	Married	F	34
Kulin	45-54	Married	M	41
Kulin	45-54	Separated	F	3
Kulin	45-54	Separated	M	4
Kulin	55-64	Divorced	F	6
Kulin	55-64	Divorced	M	7
Kulin	55-64	Married	F	39
Kulin	55-64	Married	M	38
Kulin	55-64	Widowed	F	4
Kulin	65-74	Married	F	46
Kulin	65-74	Married	M	39
Kulin	65-74	Separated	M	4
Kulin	65-74	Widowed	F	4
Kulin	75-84	Divorced	F	3
Kulin	75-84	Divorced	M	3
Kulin	75-84	Married	F	8
Kulin	75-84	Married	M	18
Kulin	75-84	Widowed	F	9
Kulin	85+	Widowed	F	4
Kulin	85+	Widowed	M	4
Kwinana	15-19	Married	M	12
Kwinana	20-24	Married	F	76
Kwinana	20-24	Married	M	52
Kwinana	20-24	Separated	F	8
Kwinana	20-24	Separated	M	3
Kwinana	25-34	Divorced	F	73
Kwinana	25-34	Divorced	M	72
Kwinana	25-34	Married	F	1613
Kwinana	25-34	Married	M	1270
Kwinana	25-34	Separated	F	121
Kwinana	25-34	Separated	M	78
Kwinana	25-34	Widowed	F	3
Kwinana	25-34	Widowed	M	4
Kwinana	35-44	Divorced	F	257
Kwinana	35-44	Divorced	M	196
Kwinana	35-44	Married	F	2229
Kwinana	35-44	Married	M	2333
Kwinana	35-44	Separated	F	215
Kwinana	35-44	Separated	M	182
Kwinana	35-44	Widowed	F	19
Kwinana	35-44	Widowed	M	11
Kwinana	45-54	Divorced	F	447
Kwinana	45-54	Divorced	M	303
Kwinana	45-54	Married	F	1499
Kwinana	45-54	Married	M	1687
Kwinana	45-54	Separated	F	205
Kwinana	45-54	Separated	M	193
Kwinana	45-54	Widowed	F	52
Kwinana	45-54	Widowed	M	15
Kwinana	55-64	Divorced	F	511
Kwinana	55-64	Divorced	M	352
Kwinana	55-64	Married	F	1101
Kwinana	55-64	Married	M	1157
Kwinana	55-64	Separated	F	140
Kwinana	55-64	Separated	M	122
Kwinana	55-64	Widowed	F	144
Kwinana	55-64	Widowed	M	39
Kwinana	65-74	Divorced	F	312
Kwinana	65-74	Divorced	M	225
Kwinana	65-74	Married	F	728
Kwinana	65-74	Married	M	817
Kwinana	65-74	Separated	F	62
Kwinana	65-74	Separated	M	71
Kwinana	65-74	Widowed	F	238
Kwinana	65-74	Widowed	M	80
Kwinana	75-84	Divorced	F	107
Kwinana	75-84	Divorced	M	78
Kwinana	75-84	Married	F	273
Kwinana	75-84	Married	M	401
Kwinana	75-84	Separated	F	24
Kwinana	75-84	Separated	M	35
Kwinana	75-84	Widowed	F	267
Kwinana	75-84	Widowed	M	88
Kwinana	85+	Divorced	F	16
Kwinana	85+	Divorced	M	12
Kwinana	85+	Married	F	37
Kwinana	85+	Married	M	91
Kwinana	85+	Separated	M	4
Kwinana	85+	Widowed	F	178
Kwinana	85+	Widowed	M	70
Lake Grace	25-34	Married	F	34
Lake Grace	25-34	Married	M	33
Lake Grace	35-44	Divorced	F	8
Lake Grace	35-44	Divorced	M	6
Lake Grace	35-44	Married	F	64
Lake Grace	35-44	Married	M	51
Lake Grace	35-44	Separated	F	3
Lake Grace	35-44	Separated	M	4
Lake Grace	45-54	Divorced	F	4
Lake Grace	45-54	Divorced	M	11
Lake Grace	45-54	Married	F	52
Lake Grace	45-54	Married	M	61
Lake Grace	45-54	Separated	F	5
Lake Grace	45-54	Separated	M	3
Lake Grace	45-54	Widowed	F	4
Lake Grace	55-64	Divorced	F	4
Lake Grace	55-64	Divorced	M	16
Lake Grace	55-64	Married	F	68
Lake Grace	55-64	Married	M	69
Lake Grace	55-64	Separated	M	5
Lake Grace	55-64	Widowed	F	5
Lake Grace	65-74	Divorced	F	4
Lake Grace	65-74	Divorced	M	15
Lake Grace	65-74	Married	F	38
Lake Grace	65-74	Married	M	49
Lake Grace	65-74	Separated	M	6
Lake Grace	65-74	Widowed	F	9
Lake Grace	75-84	Divorced	M	4
Lake Grace	75-84	Married	F	16
Lake Grace	75-84	Married	M	27
Lake Grace	75-84	Widowed	F	8
Lake Grace	75-84	Widowed	M	6
Lake Grace	85+	Widowed	F	6
Laverton	20-24	Married	F	4
Laverton	20-24	Married	M	3
Laverton	25-34	Divorced	F	5
Laverton	25-34	Divorced	M	3
Laverton	25-34	Married	F	17
Laverton	25-34	Married	M	42
Laverton	25-34	Separated	M	6
Laverton	35-44	Divorced	F	6
Laverton	35-44	Divorced	M	10
Laverton	35-44	Married	F	13
Laverton	35-44	Married	M	67
Laverton	35-44	Separated	F	4
Laverton	35-44	Separated	M	9
Laverton	45-54	Divorced	F	6
Laverton	45-54	Divorced	M	23
Laverton	45-54	Married	F	15
Laverton	45-54	Married	M	72
Laverton	45-54	Separated	M	21
Laverton	45-54	Widowed	F	3
Laverton	55-64	Divorced	F	16
Laverton	55-64	Divorced	M	26
Laverton	55-64	Married	F	25
Laverton	55-64	Married	M	71
Laverton	55-64	Separated	F	5
Laverton	55-64	Separated	M	13
Laverton	55-64	Widowed	M	3
Laverton	65-74	Divorced	M	8
Laverton	65-74	Married	F	4
Laverton	65-74	Married	M	24
Laverton	65-74	Widowed	F	3
Laverton	65-74	Widowed	M	3
Laverton	75-84	Divorced	M	5
Laverton	75-84	Married	M	3
Leonora	25-34	Divorced	M	4
Leonora	25-34	Married	F	26
Leonora	25-34	Married	M	47
Leonora	25-34	Separated	F	10
Leonora	25-34	Separated	M	8
Leonora	35-44	Divorced	F	8
Leonora	35-44	Divorced	M	13
Leonora	35-44	Married	F	46
Leonora	35-44	Married	M	85
Leonora	35-44	Separated	F	3
Leonora	35-44	Separated	M	16
Leonora	45-54	Divorced	F	18
Leonora	45-54	Divorced	M	15
Leonora	45-54	Married	F	41
Leonora	45-54	Married	M	66
Leonora	45-54	Separated	F	6
Leonora	45-54	Separated	M	7
Leonora	45-54	Widowed	M	3
Leonora	55-64	Divorced	F	17
Leonora	55-64	Divorced	M	20
Leonora	55-64	Married	F	33
Leonora	55-64	Married	M	70
Leonora	55-64	Separated	F	3
Leonora	55-64	Separated	M	4
Leonora	55-64	Widowed	F	6
Leonora	65-74	Divorced	M	7
Leonora	65-74	Married	F	15
Leonora	65-74	Married	M	26
Leonora	65-74	Widowed	F	10
Leonora	65-74	Widowed	M	6
Leonora	75-84	Married	F	5
Leonora	75-84	Married	M	8
Leonora	75-84	Widowed	F	4
Mandurah	20-24	Divorced	F	3
Mandurah	20-24	Married	F	85
Mandurah	20-24	Married	M	38
Mandurah	20-24	Separated	F	12
Mandurah	20-24	Widowed	F	3
Mandurah	20-24	Widowed	M	3
Mandurah	25-34	Divorced	F	154
Mandurah	25-34	Divorced	M	74
Mandurah	25-34	Married	F	1646
Mandurah	25-34	Married	M	1143
Mandurah	25-34	Separated	F	211
Mandurah	25-34	Separated	M	106
Mandurah	25-34	Widowed	F	16
Mandurah	25-34	Widowed	M	5
Mandurah	35-44	Divorced	F	470
Mandurah	35-44	Divorced	M	318
Mandurah	35-44	Married	F	2813
Mandurah	35-44	Married	M	2446
Mandurah	35-44	Separated	F	367
Mandurah	35-44	Separated	M	246
Mandurah	35-44	Widowed	F	26
Mandurah	35-44	Widowed	M	12
Mandurah	45-54	Divorced	F	1046
Mandurah	45-54	Divorced	M	692
Mandurah	45-54	Married	F	3154
Mandurah	45-54	Married	M	2990
Mandurah	45-54	Separated	F	412
Mandurah	45-54	Separated	M	307
Mandurah	45-54	Widowed	F	117
Mandurah	45-54	Widowed	M	46
Mandurah	55-64	Divorced	F	1393
Mandurah	55-64	Divorced	M	945
Mandurah	55-64	Married	F	3746
Mandurah	55-64	Married	M	3565
Mandurah	55-64	Separated	F	359
Mandurah	55-64	Separated	M	284
Mandurah	55-64	Widowed	F	305
Mandurah	55-64	Widowed	M	96
Mandurah	65-74	Divorced	F	1197
Mandurah	65-74	Divorced	M	1020
Mandurah	65-74	Married	F	4045
Mandurah	65-74	Married	M	4134
Mandurah	65-74	Separated	F	244
Mandurah	65-74	Separated	M	257
Mandurah	65-74	Widowed	F	836
Mandurah	65-74	Widowed	M	259
Mandurah	75-84	Divorced	F	511
Mandurah	75-84	Divorced	M	404
Mandurah	75-84	Married	F	2132
Mandurah	75-84	Married	M	2808
Mandurah	75-84	Separated	F	73
Mandurah	75-84	Separated	M	104
Mandurah	75-84	Widowed	F	1288
Mandurah	75-84	Widowed	M	399
Mandurah	85+	Divorced	F	97
Mandurah	85+	Divorced	M	52
Mandurah	85+	Married	F	352
Mandurah	85+	Married	M	656
Mandurah	85+	Separated	F	11
Mandurah	85+	Separated	M	20
Mandurah	85+	Widowed	F	1132
Mandurah	85+	Widowed	M	357
Manjimup	20-24	Married	F	10
Manjimup	20-24	Married	M	4
Manjimup	25-34	Divorced	F	13
Manjimup	25-34	Divorced	M	11
Manjimup	25-34	Married	F	137
Manjimup	25-34	Married	M	116
Manjimup	25-34	Separated	F	7
Manjimup	25-34	Separated	M	7
Manjimup	25-34	Widowed	F	3
Manjimup	35-44	Divorced	F	27
Manjimup	35-44	Divorced	M	24
Manjimup	35-44	Married	F	268
Manjimup	35-44	Married	M	243
Manjimup	35-44	Separated	F	42
Manjimup	35-44	Separated	M	23
Manjimup	35-44	Widowed	F	7
Manjimup	45-54	Divorced	F	68
Manjimup	45-54	Divorced	M	76
Manjimup	45-54	Married	F	368
Manjimup	45-54	Married	M	328
Manjimup	45-54	Separated	F	35
Manjimup	45-54	Separated	M	23
Manjimup	45-54	Widowed	F	8
Manjimup	45-54	Widowed	M	4
Manjimup	55-64	Divorced	F	139
Manjimup	55-64	Divorced	M	100
Manjimup	55-64	Married	F	462
Manjimup	55-64	Married	M	438
Manjimup	55-64	Separated	F	43
Manjimup	55-64	Separated	M	31
Manjimup	55-64	Widowed	F	31
Manjimup	55-64	Widowed	M	17
Manjimup	65-74	Divorced	F	104
Manjimup	65-74	Divorced	M	95
Manjimup	65-74	Married	F	370
Manjimup	65-74	Married	M	389
Manjimup	65-74	Separated	F	21
Manjimup	65-74	Separated	M	26
Manjimup	65-74	Widowed	F	80
Manjimup	65-74	Widowed	M	32
Manjimup	75-84	Divorced	F	32
Manjimup	75-84	Divorced	M	43
Manjimup	75-84	Married	F	159
Manjimup	75-84	Married	M	221
Manjimup	75-84	Separated	F	3
Manjimup	75-84	Separated	M	9
Manjimup	75-84	Widowed	F	108
Manjimup	75-84	Widowed	M	43
Manjimup	85+	Divorced	F	13
Manjimup	85+	Divorced	M	3
Manjimup	85+	Married	F	18
Manjimup	85+	Married	M	60
Manjimup	85+	Widowed	F	86
Manjimup	85+	Widowed	M	38
Meekatharra	15-19	Separated	M	3
Meekatharra	20-24	Married	M	7
Meekatharra	25-34	Divorced	M	8
Meekatharra	25-34	Married	F	15
Meekatharra	25-34	Married	M	35
Meekatharra	35-44	Divorced	M	10
Meekatharra	35-44	Married	F	23
Meekatharra	35-44	Married	M	43
Meekatharra	35-44	Separated	M	8
Meekatharra	45-54	Divorced	F	6
Meekatharra	45-54	Divorced	M	11
Meekatharra	45-54	Married	F	29
Meekatharra	45-54	Married	M	35
Meekatharra	45-54	Separated	M	4
Meekatharra	55-64	Divorced	F	8
Meekatharra	55-64	Divorced	M	15
Meekatharra	55-64	Married	F	22
Meekatharra	55-64	Married	M	39
Meekatharra	55-64	Separated	F	13
Meekatharra	55-64	Separated	M	14
Meekatharra	55-64	Widowed	F	10
Meekatharra	55-64	Widowed	M	8
Meekatharra	65-74	Divorced	M	18
Meekatharra	65-74	Married	F	12
Meekatharra	65-74	Married	M	15
Meekatharra	65-74	Separated	M	3
Meekatharra	65-74	Widowed	F	4
Meekatharra	65-74	Widowed	M	3
Meekatharra	75-84	Married	F	4
Meekatharra	75-84	Married	M	8
Meekatharra	75-84	Widowed	F	8
Melville	15-19	Married	M	4
Melville	20-24	Married	F	54
Melville	20-24	Married	M	23
Melville	20-24	Separated	F	3
Melville	25-34	Divorced	F	102
Melville	25-34	Divorced	M	63
Melville	25-34	Married	F	1993
Melville	25-34	Married	M	1381
Melville	25-34	Separated	F	80
Melville	25-34	Separated	M	36
Melville	25-34	Widowed	F	4
Melville	35-44	Divorced	F	451
Melville	35-44	Divorced	M	300
Melville	35-44	Married	F	4962
Melville	35-44	Married	M	4378
Melville	35-44	Separated	F	257
Melville	35-44	Separated	M	171
Melville	35-44	Widowed	F	28
Melville	35-44	Widowed	M	6
Melville	45-54	Divorced	F	884
Melville	45-54	Divorced	M	530
Melville	45-54	Married	F	4940
Melville	45-54	Married	M	4778
Melville	45-54	Separated	F	368
Melville	45-54	Separated	M	261
Melville	45-54	Widowed	F	83
Melville	45-54	Widowed	M	17
Melville	55-64	Divorced	F	1117
Melville	55-64	Divorced	M	682
Melville	55-64	Married	F	4659
Melville	55-64	Married	M	4495
Melville	55-64	Separated	F	254
Melville	55-64	Separated	M	196
Melville	55-64	Widowed	F	233
Melville	55-64	Widowed	M	78
Melville	65-74	Divorced	F	1011
Melville	65-74	Divorced	M	572
Melville	65-74	Married	F	4061
Melville	65-74	Married	M	4327
Melville	65-74	Separated	F	175
Melville	65-74	Separated	M	135
Melville	65-74	Widowed	F	673
Melville	65-74	Widowed	M	155
Melville	75-84	Divorced	F	496
Melville	75-84	Divorced	M	256
Melville	75-84	Married	F	1730
Melville	75-84	Married	M	2382
Melville	75-84	Separated	F	87
Melville	75-84	Separated	M	69
Melville	75-84	Widowed	F	1160
Melville	75-84	Widowed	M	280
Melville	85+	Divorced	F	125
Melville	85+	Divorced	M	61
Melville	85+	Married	F	405
Melville	85+	Married	M	734
Melville	85+	Separated	F	17
Melville	85+	Separated	M	18
Melville	85+	Widowed	F	1500
Melville	85+	Widowed	M	414
Menzies	20-24	Married	M	4
Menzies	25-34	Divorced	M	4
Menzies	25-34	Married	F	5
Menzies	25-34	Married	M	22
Menzies	35-44	Divorced	M	9
Menzies	35-44	Married	M	46
Menzies	45-54	Married	F	7
Menzies	45-54	Married	M	46
Menzies	55-64	Divorced	F	6
Menzies	55-64	Divorced	M	5
Menzies	55-64	Married	F	11
Menzies	55-64	Married	M	23
Menzies	55-64	Separated	F	3
Menzies	65-74	Divorced	M	10
Menzies	65-74	Married	F	4
Menzies	65-74	Married	M	8
Menzies	65-74	Widowed	F	4
Menzies	75-84	Divorced	M	4
Merredin	20-24	Married	F	4
Merredin	25-34	Divorced	F	6
Merredin	25-34	Divorced	M	4
Merredin	25-34	Married	F	70
Merredin	25-34	Married	M	68
Merredin	25-34	Separated	F	3
Merredin	25-34	Separated	M	4
Merredin	25-34	Widowed	F	3
Merredin	35-44	Divorced	F	14
Merredin	35-44	Divorced	M	6
Merredin	35-44	Married	F	109
Merredin	35-44	Married	M	86
Merredin	35-44	Separated	F	4
Merredin	35-44	Separated	M	4
Merredin	45-54	Divorced	F	24
Merredin	45-54	Divorced	M	31
Merredin	45-54	Married	F	111
Merredin	45-54	Married	M	113
Merredin	45-54	Separated	F	13
Merredin	45-54	Separated	M	5
Merredin	55-64	Divorced	F	32
Merredin	55-64	Divorced	M	40
Merredin	55-64	Married	F	151
Merredin	55-64	Married	M	144
Merredin	55-64	Separated	F	15
Merredin	55-64	Separated	M	11
Merredin	55-64	Widowed	F	15
Merredin	55-64	Widowed	M	5
Merredin	65-74	Divorced	F	19
Merredin	65-74	Divorced	M	38
Merredin	65-74	Married	F	108
Merredin	65-74	Married	M	115
Merredin	65-74	Separated	F	11
Merredin	65-74	Separated	M	18
Merredin	65-74	Widowed	F	28
Merredin	65-74	Widowed	M	10
Merredin	75-84	Divorced	F	12
Merredin	75-84	Divorced	M	8
Merredin	75-84	Married	F	34
Merredin	75-84	Married	M	56
Merredin	75-84	Separated	M	6
Merredin	75-84	Widowed	F	27
Merredin	75-84	Widowed	M	10
Merredin	85+	Divorced	M	4
Merredin	85+	Married	F	5
Merredin	85+	Married	M	18
Merredin	85+	Widowed	F	24
Merredin	85+	Widowed	M	12
Mingenew	25-34	Married	F	7
Mingenew	25-34	Married	M	4
Mingenew	35-44	Married	F	15
Mingenew	35-44	Married	M	13
Mingenew	45-54	Divorced	F	5
Mingenew	45-54	Married	F	21
Mingenew	45-54	Married	M	17
Mingenew	55-64	Divorced	F	4
Mingenew	55-64	Divorced	M	9
Mingenew	55-64	Married	F	21
Mingenew	55-64	Married	M	24
Mingenew	55-64	Separated	M	4
Mingenew	65-74	Divorced	M	8
Mingenew	65-74	Married	F	13
Mingenew	65-74	Married	M	17
Mingenew	65-74	Separated	F	3
Mingenew	65-74	Separated	M	4
Mingenew	65-74	Widowed	F	4
Mingenew	65-74	Widowed	M	3
Mingenew	75-84	Divorced	M	4
Mingenew	75-84	Married	F	13
Mingenew	75-84	Married	M	8
Mingenew	75-84	Widowed	F	3
Mingenew	75-84	Widowed	M	4
Mingenew	85+	Married	M	6
Mingenew	85+	Widowed	F	3
Moora	25-34	Divorced	F	8
Moora	25-34	Divorced	M	5
Moora	25-34	Married	F	28
Moora	25-34	Married	M	28
Moora	25-34	Separated	F	5
Moora	25-34	Separated	M	6
Moora	35-44	Divorced	F	8
Moora	35-44	Divorced	M	3
Moora	35-44	Married	F	68
Moora	35-44	Married	M	64
Moora	35-44	Separated	F	3
Moora	35-44	Separated	M	3
Moora	45-54	Divorced	F	7
Moora	45-54	Divorced	M	11
Moora	45-54	Married	F	109
Moora	45-54	Married	M	94
Moora	45-54	Separated	F	8
Moora	45-54	Separated	M	11
Moora	45-54	Widowed	F	3
Moora	55-64	Divorced	F	21
Moora	55-64	Divorced	M	17
Moora	55-64	Married	F	103
Moora	55-64	Married	M	122
Moora	55-64	Separated	F	9
Moora	55-64	Separated	M	5
Moora	55-64	Widowed	F	6
Moora	65-74	Divorced	F	12
Moora	65-74	Divorced	M	24
Moora	65-74	Married	F	82
Moora	65-74	Married	M	99
Moora	65-74	Separated	M	6
Moora	65-74	Widowed	F	25
Moora	65-74	Widowed	M	8
Moora	75-84	Divorced	F	12
Moora	75-84	Divorced	M	8
Moora	75-84	Married	F	36
Moora	75-84	Married	M	48
Moora	75-84	Separated	F	4
Moora	75-84	Widowed	F	24
Moora	75-84	Widowed	M	6
Moora	85+	Divorced	F	5
Moora	85+	Divorced	M	4
Moora	85+	Married	F	4
Moora	85+	Married	M	7
Moora	85+	Widowed	F	29
Moora	85+	Widowed	M	9
Morawa	25-34	Married	F	16
Morawa	25-34	Married	M	8
Morawa	35-44	Married	F	16
Morawa	35-44	Married	M	13
Morawa	35-44	Separated	F	5
Morawa	45-54	Divorced	F	3
Morawa	45-54	Divorced	M	3
Morawa	45-54	Married	F	15
Morawa	45-54	Married	M	25
Morawa	45-54	Separated	M	3
Morawa	55-64	Divorced	F	9
Morawa	55-64	Divorced	M	11
Morawa	55-64	Married	F	28
Morawa	55-64	Married	M	28
Morawa	55-64	Separated	F	5
Morawa	55-64	Separated	M	4
Morawa	55-64	Widowed	F	5
Morawa	65-74	Divorced	F	9
Morawa	65-74	Divorced	M	5
Morawa	65-74	Married	F	33
Morawa	65-74	Married	M	31
Morawa	65-74	Widowed	F	3
Morawa	65-74	Widowed	M	3
Morawa	75-84	Married	F	13
Morawa	75-84	Married	M	8
Morawa	75-84	Separated	F	5
Morawa	75-84	Widowed	F	8
Morawa	75-84	Widowed	M	5
Morawa	85+	Married	M	3
Morawa	85+	Widowed	F	4
Morawa	85+	Widowed	M	3
Mosman Park	20-24	Married	F	9
Mosman Park	20-24	Married	M	10
Mosman Park	25-34	Divorced	F	4
Mosman Park	25-34	Divorced	M	3
Mosman Park	25-34	Married	F	142
Mosman Park	25-34	Married	M	111
Mosman Park	25-34	Separated	F	8
Mosman Park	25-34	Separated	M	4
Mosman Park	35-44	Divorced	F	34
Mosman Park	35-44	Divorced	M	21
Mosman Park	35-44	Married	F	388
Mosman Park	35-44	Married	M	337
Mosman Park	35-44	Separated	F	25
Mosman Park	35-44	Separated	M	16
Mosman Park	45-54	Divorced	F	84
Mosman Park	45-54	Divorced	M	68
Mosman Park	45-54	Married	F	478
Mosman Park	45-54	Married	M	449
Mosman Park	45-54	Separated	F	23
Mosman Park	45-54	Separated	M	21
Mosman Park	45-54	Widowed	F	11
Mosman Park	45-54	Widowed	M	3
Mosman Park	55-64	Divorced	F	103
Mosman Park	55-64	Divorced	M	71
Mosman Park	55-64	Married	F	361
Mosman Park	55-64	Married	M	345
Mosman Park	55-64	Separated	F	20
Mosman Park	55-64	Separated	M	16
Mosman Park	55-64	Widowed	F	23
Mosman Park	55-64	Widowed	M	10
Mosman Park	65-74	Divorced	F	107
Mosman Park	65-74	Divorced	M	80
Mosman Park	65-74	Married	F	298
Mosman Park	65-74	Married	M	311
Mosman Park	65-74	Separated	F	14
Mosman Park	65-74	Separated	M	12
Mosman Park	65-74	Widowed	F	50
Mosman Park	65-74	Widowed	M	16
Mosman Park	75-84	Divorced	F	57
Mosman Park	75-84	Divorced	M	33
Mosman Park	75-84	Married	F	131
Mosman Park	75-84	Married	M	197
Mosman Park	75-84	Separated	F	7
Mosman Park	75-84	Separated	M	10
Mosman Park	75-84	Widowed	F	94
Mosman Park	75-84	Widowed	M	22
Mosman Park	85+	Divorced	F	5
Mosman Park	85+	Divorced	M	9
Mosman Park	85+	Married	F	25
Mosman Park	85+	Married	M	45
Mosman Park	85+	Separated	M	5
Mosman Park	85+	Widowed	F	86
Mosman Park	85+	Widowed	M	19
Mount Magnet	25-34	Married	M	8
Mount Magnet	35-44	Divorced	F	3
Mount Magnet	35-44	Divorced	M	3
Mount Magnet	35-44	Married	F	27
Mount Magnet	35-44	Married	M	20
Mount Magnet	35-44	Separated	M	3
Mount Magnet	45-54	Divorced	F	4
Mount Magnet	45-54	Divorced	M	8
Mount Magnet	45-54	Married	F	13
Mount Magnet	45-54	Married	M	28
Mount Magnet	45-54	Separated	F	10
Mount Magnet	45-54	Separated	M	4
Mount Magnet	45-54	Widowed	F	5
Mount Magnet	55-64	Divorced	F	14
Mount Magnet	55-64	Divorced	M	10
Mount Magnet	55-64	Married	F	13
Mount Magnet	55-64	Married	M	24
Mount Magnet	55-64	Separated	M	11
Mount Magnet	55-64	Widowed	F	10
Mount Magnet	55-64	Widowed	M	4
Mount Magnet	65-74	Divorced	F	6
Mount Magnet	65-74	Divorced	M	10
Mount Magnet	65-74	Married	F	6
Mount Magnet	65-74	Married	M	12
Mount Magnet	65-74	Separated	F	10
Mount Magnet	65-74	Separated	M	5
Mount Magnet	65-74	Widowed	F	7
Mount Magnet	75-84	Divorced	M	9
Mount Magnet	75-84	Married	F	3
Mount Magnet	75-84	Married	M	4
Mount Magnet	75-84	Separated	M	3
Mount Marshall	25-34	Married	F	10
Mount Marshall	25-34	Married	M	4
Mount Marshall	35-44	Divorced	F	3
Mount Marshall	35-44	Married	F	9
Mount Marshall	35-44	Married	M	15
Mount Marshall	35-44	Separated	F	5
Mount Marshall	45-54	Divorced	M	4
Mount Marshall	45-54	Married	F	22
Mount Marshall	45-54	Married	M	22
Mount Marshall	55-64	Divorced	F	6
Mount Marshall	55-64	Divorced	M	5
Mount Marshall	55-64	Married	F	33
Mount Marshall	55-64	Married	M	40
Mount Marshall	55-64	Separated	F	5
Mount Marshall	65-74	Divorced	F	3
Mount Marshall	65-74	Divorced	M	5
Mount Marshall	65-74	Married	F	13
Mount Marshall	65-74	Married	M	15
Mount Marshall	75-84	Married	F	6
Mount Marshall	75-84	Married	M	5
Mount Marshall	85+	Married	M	6
Mount Marshall	85+	Widowed	F	9
Mukinbudin	25-34	Married	F	17
Mukinbudin	25-34	Married	M	15
Mukinbudin	35-44	Divorced	M	3
Mukinbudin	35-44	Married	F	24
Mukinbudin	35-44	Married	M	20
Mukinbudin	45-54	Divorced	F	4
Mukinbudin	45-54	Divorced	M	5
Mukinbudin	45-54	Married	F	30
Mukinbudin	45-54	Married	M	32
Mukinbudin	45-54	Separated	F	4
Mukinbudin	55-64	Divorced	F	8
Mukinbudin	55-64	Divorced	M	6
Mukinbudin	55-64	Married	F	28
Mukinbudin	55-64	Married	M	27
Mukinbudin	55-64	Separated	M	3
Mukinbudin	55-64	Widowed	F	4
Mukinbudin	65-74	Married	F	26
Mukinbudin	65-74	Married	M	27
Mukinbudin	65-74	Widowed	F	9
Mukinbudin	75-84	Married	F	17
Mukinbudin	75-84	Married	M	19
Mukinbudin	75-84	Widowed	F	14
Mukinbudin	75-84	Widowed	M	3
Mukinbudin	85+	Married	M	3
Mukinbudin	85+	Widowed	F	4
Mundaring	20-24	Married	F	29
Mundaring	20-24	Married	M	42
Mundaring	25-34	Divorced	F	40
Mundaring	25-34	Divorced	M	26
Mundaring	25-34	Married	F	725
Mundaring	25-34	Married	M	733
Mundaring	25-34	Separated	F	39
Mundaring	25-34	Separated	M	42
Mundaring	35-44	Divorced	F	154
Mundaring	35-44	Divorced	M	142
Mundaring	35-44	Married	F	1412
Mundaring	35-44	Married	M	1403
Mundaring	35-44	Separated	F	103
Mundaring	35-44	Separated	M	123
Mundaring	35-44	Widowed	F	16
Mundaring	35-44	Widowed	M	3
Mundaring	45-54	Divorced	F	396
Mundaring	45-54	Divorced	M	297
Mundaring	45-54	Married	F	1739
Mundaring	45-54	Married	M	1787
Mundaring	45-54	Separated	F	149
Mundaring	45-54	Separated	M	138
Mundaring	45-54	Widowed	F	41
Mundaring	45-54	Widowed	M	14
Mundaring	55-64	Divorced	F	465
Mundaring	55-64	Divorced	M	411
Mundaring	55-64	Married	F	1870
Mundaring	55-64	Married	M	1899
Mundaring	55-64	Separated	F	118
Mundaring	55-64	Separated	M	154
Mundaring	55-64	Widowed	F	128
Mundaring	55-64	Widowed	M	37
Mundaring	65-74	Divorced	F	395
Mundaring	65-74	Divorced	M	321
Mundaring	65-74	Married	F	1474
Mundaring	65-74	Married	M	1596
Mundaring	65-74	Separated	F	77
Mundaring	65-74	Separated	M	73
Mundaring	65-74	Widowed	F	274
Mundaring	65-74	Widowed	M	94
Mundaring	75-84	Divorced	F	178
Mundaring	75-84	Divorced	M	119
Mundaring	75-84	Married	F	622
Mundaring	75-84	Married	M	891
Mundaring	75-84	Separated	F	22
Mundaring	75-84	Separated	M	33
Mundaring	75-84	Widowed	F	394
Mundaring	75-84	Widowed	M	102
Mundaring	85+	Divorced	F	44
Mundaring	85+	Divorced	M	27
Mundaring	85+	Married	F	95
Mundaring	85+	Married	M	186
Mundaring	85+	Separated	F	3
Mundaring	85+	Separated	M	11
Mundaring	85+	Widowed	F	308
Mundaring	85+	Widowed	M	87
Murchison	25-34	Married	F	3
Murchison	25-34	Married	M	4
Murchison	35-44	Married	F	4
Murchison	35-44	Married	M	8
Murchison	45-54	Married	F	5
Murchison	45-54	Married	M	7
Murchison	55-64	Married	F	7
Murchison	55-64	Married	M	8
Murray	20-24	Married	F	26
