LGA_NAME16	Age5yr	Indigenous	persons
Canterbury-Bankstown	50-54	0	21170
Canterbury-Bankstown	50-54	1	158
Canterbury-Bankstown	55-59		1087
Canterbury-Bankstown	55-59	0	20715
Canterbury-Bankstown	55-59	1	136
Canterbury-Bankstown	60-64		903
Canterbury-Bankstown	60-64	0	18956
Canterbury-Bankstown	60-64	1	122
Canterbury-Bankstown	65+		3423
Canterbury-Bankstown	65+	0	51979
Canterbury-Bankstown	65+	1	239
Carrathool	0-4		18
Carrathool	0-4	0	149
Carrathool	0-4	1	41
Carrathool	5-9		19
Carrathool	5-9	0	152
Carrathool	5-9	1	31
Carrathool	10-14		24
Carrathool	10-14	0	112
Carrathool	10-14	1	19
Carrathool	15-19		16
Carrathool	15-19	0	109
Carrathool	15-19	1	15
Carrathool	20-24		19
Carrathool	20-24	0	121
Carrathool	20-24	1	20
Carrathool	25-29		24
Carrathool	25-29	0	190
Carrathool	25-29	1	23
Carrathool	30-34		24
Carrathool	30-34	0	194
Carrathool	30-34	1	15
Carrathool	35-39		10
Carrathool	35-39	0	152
Carrathool	35-39	1	5
Carrathool	40-44		19
Carrathool	40-44	0	133
Carrathool	40-44	1	14
Carrathool	45-49		16
Carrathool	45-49	0	131
Carrathool	45-49	1	4
Carrathool	50-54		34
Carrathool	50-54	0	165
Carrathool	50-54	1	13
Carrathool	55-59		16
Carrathool	55-59	0	154
Carrathool	55-59	1	18
Carrathool	60-64		26
Carrathool	60-64	0	162
Carrathool	60-64	1	13
Carrathool	65+		47
Carrathool	65+	0	371
Carrathool	65+	1	15
Central Coast (NSW)	0-4		766
Central Coast (NSW)	0-4	0	16709
Central Coast (NSW)	0-4	1	1940
Central Coast (NSW)	5-9		970
Central Coast (NSW)	5-9	0	18144
Central Coast (NSW)	5-9	1	1968
Central Coast (NSW)	10-14		997
Central Coast (NSW)	10-14	0	18890
Central Coast (NSW)	10-14	1	1959
Central Coast (NSW)	15-19		874
Central Coast (NSW)	15-19	0	17641
Central Coast (NSW)	15-19	1	1756
Central Coast (NSW)	20-24		813
Central Coast (NSW)	20-24	0	16196
Central Coast (NSW)	20-24	1	1475
Central Coast (NSW)	25-29		936
Central Coast (NSW)	25-29	0	16399
Central Coast (NSW)	25-29	1	1221
Central Coast (NSW)	30-34		925
Central Coast (NSW)	30-34	0	17602
Central Coast (NSW)	30-34	1	1042
Central Coast (NSW)	35-39		939
Central Coast (NSW)	35-39	0	18946
Central Coast (NSW)	35-39	1	903
Central Coast (NSW)	40-44		909
Central Coast (NSW)	40-44	0	18835
Central Coast (NSW)	40-44	1	828
Central Coast (NSW)	45-49		975
Central Coast (NSW)	45-49	0	20185
Central Coast (NSW)	45-49	1	786
Central Coast (NSW)	50-54		876
Central Coast (NSW)	50-54	0	20554
Central Coast (NSW)	50-54	1	807
Central Coast (NSW)	55-59		901
Central Coast (NSW)	55-59	0	20852
Central Coast (NSW)	55-59	1	727
Central Coast (NSW)	60-64		779
Central Coast (NSW)	60-64	0	21045
Central Coast (NSW)	60-64	1	572
Central Coast (NSW)	65+		3748
Central Coast (NSW)	65+	0	72132
Central Coast (NSW)	65+	1	1055
Central Darling	0-4		13
Central Darling	0-4	0	27
Central Darling	0-4	1	45
Central Darling	5-9		23
Central Darling	5-9	0	27
Central Darling	5-9	1	65
Central Darling	10-14		16
Central Darling	10-14	0	22
Central Darling	10-14	1	58
Central Darling	15-19		16
Central Darling	15-19	0	23
Central Darling	15-19	1	65
Central Darling	20-24		26
Central Darling	20-24	0	40
Central Darling	20-24	1	37
Central Darling	25-29		29
Central Darling	25-29	0	58
Central Darling	25-29	1	34
Central Darling	30-34		18
Central Darling	30-34	0	40
Central Darling	30-34	1	40
Central Darling	35-39		16
Central Darling	35-39	0	32
Central Darling	35-39	1	43
Central Darling	40-44		17
Central Darling	40-44	0	43
Central Darling	40-44	1	32
Central Darling	45-49		21
Central Darling	45-49	0	50
Central Darling	45-49	1	38
Central Darling	50-54		10
Central Darling	50-54	0	55
Central Darling	50-54	1	44
Central Darling	55-59		32
Central Darling	55-59	0	53
Central Darling	55-59	1	32
Central Darling	60-64		21
Central Darling	60-64	0	73
Central Darling	60-64	1	26
Central Darling	65+		59
Central Darling	65+	0	241
Central Darling	65+	1	51
Cessnock	0-4		189
Cessnock	0-4	0	3283
Cessnock	0-4	1	809
Cessnock	5-9		205
Cessnock	5-9	0	3444
Cessnock	5-9	1	684
Cessnock	10-14		179
Cessnock	10-14	0	3314
Cessnock	10-14	1	729
Cessnock	15-19		168
Cessnock	15-19	0	2924
Cessnock	15-19	1	644
Cessnock	20-24		197
Cessnock	20-24	0	3071
Cessnock	20-24	1	578
Cessnock	25-29		217
Cessnock	25-29	0	3858
Cessnock	25-29	1	536
Cessnock	30-34		184
Cessnock	30-34	0	3864
Cessnock	30-34	1	447
Cessnock	35-39		153
Cessnock	35-39	0	3659
Cessnock	35-39	1	389
Cessnock	40-44		157
Cessnock	40-44	0	3206
Cessnock	40-44	1	326
Cessnock	45-49		152
Cessnock	45-49	0	3343
Cessnock	45-49	1	286
Cessnock	50-54		172
Cessnock	50-54	0	3501
Cessnock	50-54	1	292
Cessnock	55-59		157
Cessnock	55-59	0	3317
Cessnock	55-59	1	226
Cessnock	60-64		142
Cessnock	60-64	0	3580
Cessnock	60-64	1	218
Cessnock	65+		495
Cessnock	65+	0	10010
Cessnock	65+	1	322
Clarence Valley	0-4		160
Clarence Valley	0-4	0	1955
Clarence Valley	0-4	1	453
Clarence Valley	5-9		210
Clarence Valley	5-9	0	2253
Clarence Valley	5-9	1	424
Clarence Valley	10-14		233
Clarence Valley	10-14	0	2452
Clarence Valley	10-14	1	511
Clarence Valley	15-19		198
Clarence Valley	15-19	0	2144
Clarence Valley	15-19	1	389
Clarence Valley	20-24		164
Clarence Valley	20-24	0	1812
Clarence Valley	20-24	1	397
Clarence Valley	25-29		165
Clarence Valley	25-29	0	1940
Clarence Valley	25-29	1	347
Clarence Valley	30-34		183
Clarence Valley	30-34	0	2277
Clarence Valley	30-34	1	300
Clarence Valley	35-39		182
Clarence Valley	35-39	0	2266
Clarence Valley	35-39	1	255
Clarence Valley	40-44		211
Clarence Valley	40-44	0	2295
Clarence Valley	40-44	1	193
Clarence Valley	45-49		227
Clarence Valley	45-49	0	2680
Clarence Valley	45-49	1	224
Clarence Valley	50-54		212
Clarence Valley	50-54	0	2948
Clarence Valley	50-54	1	236
Clarence Valley	55-59		246
Clarence Valley	55-59	0	3523
Clarence Valley	55-59	1	199
Clarence Valley	60-64		245
Clarence Valley	60-64	0	4035
Clarence Valley	60-64	1	154
Clarence Valley	65+		728
Clarence Valley	65+	0	13782
Clarence Valley	65+	1	318
Cobar	0-4		41
Cobar	0-4	0	178
Cobar	0-4	1	63
Cobar	5-9		47
Cobar	5-9	0	170
Cobar	5-9	1	69
Cobar	10-14		45
Cobar	10-14	0	168
Cobar	10-14	1	50
Cobar	15-19		40
Cobar	15-19	0	141
Cobar	15-19	1	52
Cobar	20-24		38
Cobar	20-24	0	145
Cobar	20-24	1	44
Cobar	25-29		44
Cobar	25-29	0	195
Cobar	25-29	1	44
Cobar	30-34		47
Cobar	30-34	0	226
Cobar	30-34	1	38
Cobar	35-39		57
Cobar	35-39	0	204
Cobar	35-39	1	31
Cobar	40-44		31
Cobar	40-44	0	155
Cobar	40-44	1	28
Cobar	45-49		30
Cobar	45-49	0	160
Cobar	45-49	1	32
Cobar	50-54		38
Cobar	50-54	0	156
Cobar	50-54	1	23
Cobar	55-59		34
Cobar	55-59	0	211
Cobar	55-59	1	24
Cobar	60-64		35
Cobar	60-64	0	224
Cobar	60-64	1	19
Cobar	65+		90
Cobar	65+	0	537
Cobar	65+	1	51
Coffs Harbour	0-4		207
Coffs Harbour	0-4	0	3378
Coffs Harbour	0-4	1	475
Coffs Harbour	5-9		236
Coffs Harbour	5-9	0	3971
Coffs Harbour	5-9	1	523
Coffs Harbour	10-14		280
Coffs Harbour	10-14	0	4332
Coffs Harbour	10-14	1	556
Coffs Harbour	15-19		247
Coffs Harbour	15-19	0	3805
Coffs Harbour	15-19	1	456
Coffs Harbour	20-24		197
Coffs Harbour	20-24	0	3052
Coffs Harbour	20-24	1	360
Coffs Harbour	25-29		308
Coffs Harbour	25-29	0	3645
Coffs Harbour	25-29	1	297
Coffs Harbour	30-34		293
Coffs Harbour	30-34	0	3969
Coffs Harbour	30-34	1	281
Coffs Harbour	35-39		262
Coffs Harbour	35-39	0	4213
Coffs Harbour	35-39	1	262
Coffs Harbour	40-44		275
Coffs Harbour	40-44	0	4016
Coffs Harbour	40-44	1	243
Coffs Harbour	45-49		250
Coffs Harbour	45-49	0	4407
Coffs Harbour	45-49	1	223
Coffs Harbour	50-54		248
Coffs Harbour	50-54	0	4462
Coffs Harbour	50-54	1	230
Coffs Harbour	55-59		243
Coffs Harbour	55-59	0	4639
Coffs Harbour	55-59	1	179
Coffs Harbour	60-64		250
Coffs Harbour	60-64	0	5075
Coffs Harbour	60-64	1	187
Coffs Harbour	65+		1126
Coffs Harbour	65+	0	16808
Coffs Harbour	65+	1	289
Coolamon	0-4		13
Coolamon	0-4	0	209
Coolamon	0-4	1	18
Coolamon	5-9		21
Coolamon	5-9	0	257
Coolamon	5-9	1	42
Coolamon	10-14		21
Coolamon	10-14	0	258
Coolamon	10-14	1	32
Coolamon	15-19		20
Coolamon	15-19	0	248
Coolamon	15-19	1	25
Coolamon	20-24		9
Coolamon	20-24	0	154
Coolamon	20-24	1	18
Coolamon	25-29		14
Coolamon	25-29	0	193
Coolamon	25-29	1	10
Coolamon	30-34		16
Coolamon	30-34	0	198
Coolamon	30-34	1	14
Coolamon	35-39		12
Coolamon	35-39	0	178
Coolamon	35-39	1	12
Coolamon	40-44		12
Coolamon	40-44	0	208
Coolamon	40-44	1	14
Coolamon	45-49		20
Coolamon	45-49	0	217
Coolamon	45-49	1	11
Coolamon	50-54		16
Coolamon	50-54	0	257
Coolamon	50-54	1	14
Coolamon	55-59		6
Coolamon	55-59	0	271
Coolamon	55-59	1	8
Coolamon	60-64		24
Coolamon	60-64	0	274
Coolamon	60-64	1	13
Coolamon	65+		57
Coolamon	65+	0	965
Coolamon	65+	1	12
Coonamble	0-4		51
Coonamble	0-4	0	118
Coonamble	0-4	1	139
Coonamble	5-9		40
Coonamble	5-9	0	72
Coonamble	5-9	1	134
Coonamble	10-14		49
Coonamble	10-14	0	71
Coonamble	10-14	1	128
Coonamble	15-19		33
Coonamble	15-19	0	70
Coonamble	15-19	1	108
Coonamble	20-24		26
Coonamble	20-24	0	73
Coonamble	20-24	1	84
Coonamble	25-29		28
Coonamble	25-29	0	138
Coonamble	25-29	1	87
Coonamble	30-34		36
Coonamble	30-34	0	103
Coonamble	30-34	1	60
Coonamble	35-39		45
Coonamble	35-39	0	123
Coonamble	35-39	1	63
Coonamble	40-44		23
Coonamble	40-44	0	78
Coonamble	40-44	1	64
Coonamble	45-49		20
Coonamble	45-49	0	98
Coonamble	45-49	1	69
Coonamble	50-54		26
Coonamble	50-54	0	141
Coonamble	50-54	1	77
Coonamble	55-59		35
Coonamble	55-59	0	160
Coonamble	55-59	1	73
Coonamble	60-64		22
Coonamble	60-64	0	171
Coonamble	60-64	1	51
Coonamble	65+		78
Coonamble	65+	0	528
Coonamble	65+	1	114
Cootamundra-Gundagai Regional	0-4		51
Cootamundra-Gundagai Regional	0-4	0	475
Cootamundra-Gundagai Regional	0-4	1	75
Cootamundra-Gundagai Regional	5-9		53
Cootamundra-Gundagai Regional	5-9	0	541
Cootamundra-Gundagai Regional	5-9	1	78
Cootamundra-Gundagai Regional	10-14		63
Cootamundra-Gundagai Regional	10-14	0	589
Cootamundra-Gundagai Regional	10-14	1	68
Cootamundra-Gundagai Regional	15-19		43
Cootamundra-Gundagai Regional	15-19	0	511
Cootamundra-Gundagai Regional	15-19	1	80
Cootamundra-Gundagai Regional	20-24		40
Cootamundra-Gundagai Regional	20-24	0	396
Cootamundra-Gundagai Regional	20-24	1	55
Cootamundra-Gundagai Regional	25-29		45
Cootamundra-Gundagai Regional	25-29	0	419
Cootamundra-Gundagai Regional	25-29	1	49
Cootamundra-Gundagai Regional	30-34		35
Cootamundra-Gundagai Regional	30-34	0	417
Cootamundra-Gundagai Regional	30-34	1	37
Cootamundra-Gundagai Regional	35-39		42
Cootamundra-Gundagai Regional	35-39	0	459
Cootamundra-Gundagai Regional	35-39	1	32
Cootamundra-Gundagai Regional	40-44		44
Cootamundra-Gundagai Regional	40-44	0	476
Cootamundra-Gundagai Regional	40-44	1	30
Cootamundra-Gundagai Regional	45-49		54
Cootamundra-Gundagai Regional	45-49	0	565
Cootamundra-Gundagai Regional	45-49	1	38
Cootamundra-Gundagai Regional	50-54		34
Cootamundra-Gundagai Regional	50-54	0	581
Cootamundra-Gundagai Regional	50-54	1	26
Cootamundra-Gundagai Regional	55-59		62
Cootamundra-Gundagai Regional	55-59	0	691
Cootamundra-Gundagai Regional	55-59	1	37
Cootamundra-Gundagai Regional	60-64		48
Cootamundra-Gundagai Regional	60-64	0	805
Cootamundra-Gundagai Regional	60-64	1	39
Cootamundra-Gundagai Regional	65+		199
Cootamundra-Gundagai Regional	65+	0	2942
Cootamundra-Gundagai Regional	65+	1	84
Cowra	0-4		47
Cowra	0-4	0	495
Cowra	0-4	1	144
Cowra	5-9		75
Cowra	5-9	0	520
Cowra	5-9	1	145
Cowra	10-14		51
Cowra	10-14	0	557
Cowra	10-14	1	125
Cowra	15-19		67
Cowra	15-19	0	548
Cowra	15-19	1	109
Cowra	20-24		74
Cowra	20-24	0	491
Cowra	20-24	1	83
Cowra	25-29		57
Cowra	25-29	0	548
Cowra	25-29	1	78
Cowra	30-34		58
Cowra	30-34	0	497
Cowra	30-34	1	56
Cowra	35-39		52
Cowra	35-39	0	497
Cowra	35-39	1	42
Cowra	40-44		40
Cowra	40-44	0	515
Cowra	40-44	1	50
Cowra	45-49		49
Cowra	45-49	0	619
Cowra	45-49	1	49
Cowra	50-54		69
Cowra	50-54	0	706
Cowra	50-54	1	60
Cowra	55-59		58
Cowra	55-59	0	766
Cowra	55-59	1	56
Cowra	60-64		50
Cowra	60-64	0	784
Cowra	60-64	1	41
Cowra	65+		204
Cowra	65+	0	3098
Cowra	65+	1	87
Cumberland	0-4		1010
Cumberland	0-4	0	15304
Cumberland	0-4	1	133
Cumberland	5-9		1194
Cumberland	5-9	0	14706
Cumberland	5-9	1	149
Cumberland	10-14		986
Cumberland	10-14	0	13253
Cumberland	10-14	1	160
Cumberland	15-19		793
Cumberland	15-19	0	11733
Cumberland	15-19	1	118
Cumberland	20-24		1229
Cumberland	20-24	0	17313
Cumberland	20-24	1	114
Cumberland	25-29		1550
Cumberland	25-29	0	20347
Cumberland	25-29	1	114
Cumberland	30-34		1444
Cumberland	30-34	0	20067
Cumberland	30-34	1	109
Cumberland	35-39		1470
Cumberland	35-39	0	18568
Cumberland	35-39	1	80
Cumberland	40-44		1074
Cumberland	40-44	0	14807
Cumberland	40-44	1	84
Cumberland	45-49		850
Cumberland	45-49	0	12349
Cumberland	45-49	1	82
Cumberland	50-54		756
Cumberland	50-54	0	11874
Cumberland	50-54	1	83
Cumberland	55-59		699
Cumberland	55-59	0	11522
Cumberland	55-59	1	82
Cumberland	60-64		599
Cumberland	60-64	0	10202
Cumberland	60-64	1	55
Cumberland	65+		1641
Cumberland	65+	0	26590
Cumberland	65+	1	148
Dubbo Regional	0-4		322
Dubbo Regional	0-4	0	2496
Dubbo Regional	0-4	1	1074
Dubbo Regional	5-9		337
Dubbo Regional	5-9	0	2408
Dubbo Regional	5-9	1	1080
Dubbo Regional	10-14		367
Dubbo Regional	10-14	0	2460
Dubbo Regional	10-14	1	973
Dubbo Regional	15-19		289
Dubbo Regional	15-19	0	2019
Dubbo Regional	15-19	1	845
Dubbo Regional	20-24		267
Dubbo Regional	20-24	0	2048
Dubbo Regional	20-24	1	765
Dubbo Regional	25-29		358
Dubbo Regional	25-29	0	3136
Dubbo Regional	25-29	1	776
Dubbo Regional	30-34		328
Dubbo Regional	30-34	0	3112
Dubbo Regional	30-34	1	610
Dubbo Regional	35-39		294
Dubbo Regional	35-39	0	2798
Dubbo Regional	35-39	1	472
Dubbo Regional	40-44		288
Dubbo Regional	40-44	0	2418
Dubbo Regional	40-44	1	397
Dubbo Regional	45-49		265
Dubbo Regional	45-49	0	2366
Dubbo Regional	45-49	1	413
Dubbo Regional	50-54		254
Dubbo Regional	50-54	0	2533
Dubbo Regional	50-54	1	442
Dubbo Regional	55-59		237
Dubbo Regional	55-59	0	2562
Dubbo Regional	55-59	1	371
Dubbo Regional	60-64		210
Dubbo Regional	60-64	0	2734
Dubbo Regional	60-64	1	313
Dubbo Regional	65+		677
Dubbo Regional	65+	0	8239
Dubbo Regional	65+	1	565
Dungog	0-4		21
Dungog	0-4	0	420
Dungog	0-4	1	67
Dungog	5-9		37
Dungog	5-9	0	490
Dungog	5-9	1	84
Dungog	10-14		30
Dungog	10-14	0	529
Dungog	10-14	1	90
Dungog	15-19		24
Dungog	15-19	0	431
Dungog	15-19	1	64
Dungog	20-24		15
Dungog	20-24	0	324
Dungog	20-24	1	49
Dungog	25-29		21
Dungog	25-29	0	331
Dungog	25-29	1	42
Dungog	30-34		17
Dungog	30-34	0	422
Dungog	30-34	1	37
Dungog	35-39		30
Dungog	35-39	0	513
Dungog	35-39	1	43
Dungog	40-44		32
Dungog	40-44	0	470
Dungog	40-44	1	32
Dungog	45-49		25
Dungog	45-49	0	543
Dungog	45-49	1	24
Dungog	50-54		22
Dungog	50-54	0	596
Dungog	50-54	1	35
Dungog	55-59		26
Dungog	55-59	0	704
Dungog	55-59	1	37
Dungog	60-64		21
Dungog	60-64	0	713
Dungog	60-64	1	37
Dungog	65+		102
Dungog	65+	0	1949
Dungog	65+	1	53
Edward River	0-4		32
Edward River	0-4	0	372
Edward River	0-4	1	42
Edward River	5-9		69
Edward River	5-9	0	387
Edward River	5-9	1	43
Edward River	10-14		59
Edward River	10-14	0	437
Edward River	10-14	1	49
Edward River	15-19		43
Edward River	15-19	0	378
Edward River	15-19	1	53
Edward River	20-24		40
Edward River	20-24	0	322
Edward River	20-24	1	32
Edward River	25-29		60
Edward River	25-29	0	376
Edward River	25-29	1	24
Edward River	30-34		41
Edward River	30-34	0	339
Edward River	30-34	1	24
Edward River	35-39		34
Edward River	35-39	0	364
Edward River	35-39	1	17
Edward River	40-44		50
Edward River	40-44	0	362
Edward River	40-44	1	17
Edward River	45-49		48
Edward River	45-49	0	432
Edward River	45-49	1	21
Edward River	50-54		40
Edward River	50-54	0	467
Edward River	50-54	1	16
Edward River	55-59		51
Edward River	55-59	0	524
Edward River	55-59	1	18
Edward River	60-64		58
Edward River	60-64	0	599
Edward River	60-64	1	18
Edward River	65+		137
Edward River	65+	0	1925
Edward River	65+	1	35
Eurobodalla	0-4		129
Eurobodalla	0-4	0	1272
Eurobodalla	0-4	1	248
Eurobodalla	5-9		150
Eurobodalla	5-9	0	1374
Eurobodalla	5-9	1	271
Eurobodalla	10-14		195
Eurobodalla	10-14	0	1684
Eurobodalla	10-14	1	296
Eurobodalla	15-19		174
Eurobodalla	15-19	0	1506
Eurobodalla	15-19	1	213
Eurobodalla	20-24		126
Eurobodalla	20-24	0	1039
Eurobodalla	20-24	1	172
Eurobodalla	25-29		115
Eurobodalla	25-29	0	1276
Eurobodalla	25-29	1	159
Eurobodalla	30-34		113
Eurobodalla	30-34	0	1400
Eurobodalla	30-34	1	112
Eurobodalla	35-39		146
Eurobodalla	35-39	0	1494
Eurobodalla	35-39	1	122
Eurobodalla	40-44		148
Eurobodalla	40-44	0	1505
Eurobodalla	40-44	1	135
Eurobodalla	45-49		182
Eurobodalla	45-49	0	1886
Eurobodalla	45-49	1	135
Eurobodalla	50-54		172
Eurobodalla	50-54	0	2245
Eurobodalla	50-54	1	142
Eurobodalla	55-59		222
Eurobodalla	55-59	0	2725
Eurobodalla	55-59	1	132
Eurobodalla	60-64		219
Eurobodalla	60-64	0	3516
Eurobodalla	60-64	1	118
Eurobodalla	65+		813
Eurobodalla	65+	0	12295
Eurobodalla	65+	1	210
Fairfield	0-4		601
Fairfield	0-4	0	10101
Fairfield	0-4	1	152
Fairfield	5-9		773
Fairfield	5-9	0	11782
Fairfield	5-9	1	143
Fairfield	10-14		768
Fairfield	10-14	0	12744
Fairfield	10-14	1	187
Fairfield	15-19		744
Fairfield	15-19	0	13551
Fairfield	15-19	1	144
Fairfield	20-24		658
Fairfield	20-24	0	13904
Fairfield	20-24	1	125
Fairfield	25-29		680
Fairfield	25-29	0	13384
Fairfield	25-29	1	120
Fairfield	30-34		673
Fairfield	30-34	0	12096
Fairfield	30-34	1	88
Fairfield	35-39		659
Fairfield	35-39	0	11913
Fairfield	35-39	1	81
Fairfield	40-44		689
Fairfield	40-44	0	11547
Fairfield	40-44	1	67
Fairfield	45-49		671
Fairfield	45-49	0	12590
Fairfield	45-49	1	66
Fairfield	50-54		611
Fairfield	50-54	0	13182
Fairfield	50-54	1	70
Fairfield	55-59		646
Fairfield	55-59	0	13410
Fairfield	55-59	1	74
Fairfield	60-64		535
Fairfield	60-64	0	13210
Fairfield	60-64	1	76
Fairfield	65+		1721
Fairfield	65+	0	33122
Fairfield	65+	1	131
Federation	0-4		41
Federation	0-4	0	524
Federation	0-4	1	29
Federation	5-9		46
Federation	5-9	0	577
Federation	5-9	1	37
Federation	10-14		67
Federation	10-14	0	669
Federation	10-14	1	28
Federation	15-19		37
Federation	15-19	0	611
Federation	15-19	1	15
Federation	20-24		53
Federation	20-24	0	459
Federation	20-24	1	18
Federation	25-29		47
Federation	25-29	0	494
Federation	25-29	1	24
Federation	30-34		43
Federation	30-34	0	499
Federation	30-34	1	27
Federation	35-39		28
Federation	35-39	0	503
Federation	35-39	1	13
Federation	40-44		52
Federation	40-44	0	550
Federation	40-44	1	8
Federation	45-49		58
Federation	45-49	0	631
Federation	45-49	1	15
Federation	50-54		44
Federation	50-54	0	751
Federation	50-54	1	23
Federation	55-59		58
Federation	55-59	0	840
Federation	55-59	1	17
Federation	60-64		68
Federation	60-64	0	966
Federation	60-64	1	9
Federation	65+		243
Federation	65+	0	3639
Federation	65+	1	30
Forbes	0-4		34
Forbes	0-4	0	359
Forbes	0-4	1	155
Forbes	5-9		49
Forbes	5-9	0	443
Forbes	5-9	1	149
Forbes	10-14		62
Forbes	10-14	0	471
Forbes	10-14	1	131
Forbes	15-19		47
Forbes	15-19	0	379
Forbes	15-19	1	113
Forbes	20-24		40
Forbes	20-24	0	339
Forbes	20-24	1	101
Forbes	25-29		37
Forbes	25-29	0	386
Forbes	25-29	1	73
Forbes	30-34		45
Forbes	30-34	0	392
Forbes	30-34	1	68
Forbes	35-39		39
Forbes	35-39	0	398
Forbes	35-39	1	69
Forbes	40-44		47
Forbes	40-44	0	393
Forbes	40-44	1	54
Forbes	45-49		31
Forbes	45-49	0	401
Forbes	45-49	1	57
Forbes	50-54		52
Forbes	50-54	0	456
Forbes	50-54	1	66
Forbes	55-59		65
Forbes	55-59	0	513
Forbes	55-59	1	61
Forbes	60-64		39
Forbes	60-64	0	494
Forbes	60-64	1	43
Forbes	65+		145
Forbes	65+	0	1917
Forbes	65+	1	98
Georges River	0-4		248
Georges River	0-4	0	7299
Georges River	0-4	1	92
Georges River	5-9		289
Georges River	5-9	0	8065
Georges River	5-9	1	79
Georges River	10-14		251
Georges River	10-14	0	7844
Georges River	10-14	1	114
Georges River	15-19		247
Georges River	15-19	0	7657
Georges River	15-19	1	104
Georges River	20-24		402
Georges River	20-24	0	11083
Georges River	20-24	1	100
Georges River	25-29		483
Georges River	25-29	0	11664
Georges River	25-29	1	103
Georges River	30-34		483
Georges River	30-34	0	10869
Georges River	30-34	1	70
Georges River	35-39		415
Georges River	35-39	0	10560
Georges River	35-39	1	56
Georges River	40-44		329
Georges River	40-44	0	9279
Georges River	40-44	1	49
Georges River	45-49		323
Georges River	45-49	0	9194
Georges River	45-49	1	54
Georges River	50-54		280
Georges River	50-54	0	9163
Georges River	50-54	1	46
Georges River	55-59		282
Georges River	55-59	0	9330
Georges River	55-59	1	53
Georges River	60-64		253
Georges River	60-64	0	8684
Georges River	60-64	1	48
Georges River	65+		941
Georges River	65+	0	25334
Georges River	65+	1	79
Gilgandra	0-4		30
Gilgandra	0-4	0	168
Gilgandra	0-4	1	68
Gilgandra	5-9		42
Gilgandra	5-9	0	162
Gilgandra	5-9	1	68
Gilgandra	10-14		34
Gilgandra	10-14	0	195
Gilgandra	10-14	1	58
Gilgandra	15-19		27
Gilgandra	15-19	0	135
Gilgandra	15-19	1	57
Gilgandra	20-24		18
Gilgandra	20-24	0	109
Gilgandra	20-24	1	33
Gilgandra	25-29		23
Gilgandra	25-29	0	149
Gilgandra	25-29	1	36
Gilgandra	30-34		37
Gilgandra	30-34	0	163
Gilgandra	30-34	1	36
Gilgandra	35-39		20
Gilgandra	35-39	0	171
Gilgandra	35-39	1	24
Gilgandra	40-44		39
Gilgandra	40-44	0	158
Gilgandra	40-44	1	24
Gilgandra	45-49		23
Gilgandra	45-49	0	171
Gilgandra	45-49	1	45
Gilgandra	50-54		37
Gilgandra	50-54	0	217
Gilgandra	50-54	1	43
Gilgandra	55-59		39
Gilgandra	55-59	0	247
Gilgandra	55-59	1	31
Gilgandra	60-64		27
Gilgandra	60-64	0	277
Gilgandra	60-64	1	31
Gilgandra	65+		93
Gilgandra	65+	0	863
Gilgandra	65+	1	70
Glen Innes Severn	0-4		40
Glen Innes Severn	0-4	0	277
Glen Innes Severn	0-4	1	68
Glen Innes Severn	5-9		48
Glen Innes Severn	5-9	0	353
Glen Innes Severn	5-9	1	65
Glen Innes Severn	10-14		65
Glen Innes Severn	10-14	0	370
Glen Innes Severn	10-14	1	74
Glen Innes Severn	15-19		51
Glen Innes Severn	15-19	0	380
Glen Innes Severn	15-19	1	59
Glen Innes Severn	20-24		47
Glen Innes Severn	20-24	0	262
Glen Innes Severn	20-24	1	48
Glen Innes Severn	25-29		45
Glen Innes Severn	25-29	0	353
Glen Innes Severn	25-29	1	55
Glen Innes Severn	30-34		45
Glen Innes Severn	30-34	0	320
Glen Innes Severn	30-34	1	32
Glen Innes Severn	35-39		44
Glen Innes Severn	35-39	0	337
Glen Innes Severn	35-39	1	30
Glen Innes Severn	40-44		35
Glen Innes Severn	40-44	0	362
Glen Innes Severn	40-44	1	33
Glen Innes Severn	45-49		48
Glen Innes Severn	45-49	0	439
Glen Innes Severn	45-49	1	41
Glen Innes Severn	50-54		44
Glen Innes Severn	50-54	0	458
Glen Innes Severn	50-54	1	46
Glen Innes Severn	55-59		57
Glen Innes Severn	55-59	0	547
Glen Innes Severn	55-59	1	34
Glen Innes Severn	60-64		60
Glen Innes Severn	60-64	0	676
Glen Innes Severn	60-64	1	41
Glen Innes Severn	65+		194
Glen Innes Severn	65+	0	2291
Glen Innes Severn	65+	1	49
Goulburn Mulwaree	0-4		117
Goulburn Mulwaree	0-4	0	1546
Goulburn Mulwaree	0-4	1	166
Goulburn Mulwaree	5-9		132
Goulburn Mulwaree	5-9	0	1604
Goulburn Mulwaree	5-9	1	186
Goulburn Mulwaree	10-14		160
Goulburn Mulwaree	10-14	0	1674
Goulburn Mulwaree	10-14	1	194
Goulburn Mulwaree	15-19		116
Goulburn Mulwaree	15-19	0	1500
Goulburn Mulwaree	15-19	1	154
Goulburn Mulwaree	20-24		99
Goulburn Mulwaree	20-24	0	1462
Goulburn Mulwaree	20-24	1	142
Goulburn Mulwaree	25-29		123
Goulburn Mulwaree	25-29	0	1768
Goulburn Mulwaree	25-29	1	117
Goulburn Mulwaree	30-34		119
Goulburn Mulwaree	30-34	0	1861
Goulburn Mulwaree	30-34	1	116
