LGA_NAME16	FamilyHousehold	IncomeHousehold.max	households
Clarence Valley	1	52500	1235
Clarence Valley	1	65625	1404
Clarence Valley	1	78750	1386
Clarence Valley	1	91875	893
Clarence Valley	1	105000	931
Clarence Valley	1	131250	1615
Clarence Valley	1	157500	1000
Clarence Valley	1	183750	674
Clarence Valley	1	210000	349
Clarence Valley	1	Inf	740
Cobar	0		42
Cobar	0	0	21
Cobar	0	7875	3
Cobar	0	15750	14
Cobar	0	21000	35
Cobar	0	26250	93
Cobar	0	34125	31
Cobar	0	42000	23
Cobar	0	52500	35
Cobar	0	65625	34
Cobar	0	78750	29
Cobar	0	91875	39
Cobar	0	105000	26
Cobar	0	131250	48
Cobar	0	157500	5
Cobar	0	183750	18
Cobar	0	Inf	15
Cobar	1		128
Cobar	1	0	13
Cobar	1	7875	3
Cobar	1	21000	3
Cobar	1	26250	18
Cobar	1	34125	15
Cobar	1	42000	53
Cobar	1	52500	37
Cobar	1	65625	50
Cobar	1	78750	48
Cobar	1	91875	27
Cobar	1	105000	45
Cobar	1	131250	107
Cobar	1	157500	88
Cobar	1	183750	97
Cobar	1	210000	41
Cobar	1	Inf	132
Coffs Harbour	0		514
Coffs Harbour	0	0	246
Coffs Harbour	0	7875	100
Coffs Harbour	0	15750	318
Coffs Harbour	0	21000	650
Coffs Harbour	0	26250	1734
Coffs Harbour	0	34125	1385
Coffs Harbour	0	42000	719
Coffs Harbour	0	52500	831
Coffs Harbour	0	65625	783
Coffs Harbour	0	78750	538
Coffs Harbour	0	91875	389
Coffs Harbour	0	105000	301
Coffs Harbour	0	131250	421
Coffs Harbour	0	157500	72
Coffs Harbour	0	183750	84
Coffs Harbour	0	210000	27
Coffs Harbour	0	Inf	140
Coffs Harbour	1		1623
Coffs Harbour	1	0	171
Coffs Harbour	1	7875	104
Coffs Harbour	1	15750	101
Coffs Harbour	1	21000	113
Coffs Harbour	1	26250	399
Coffs Harbour	1	34125	458
Coffs Harbour	1	42000	1591
Coffs Harbour	1	52500	1332
Coffs Harbour	1	65625	1637
Coffs Harbour	1	78750	1979
Coffs Harbour	1	91875	1318
Coffs Harbour	1	105000	1364
Coffs Harbour	1	131250	2619
Coffs Harbour	1	157500	1837
Coffs Harbour	1	183750	1319
Coffs Harbour	1	210000	796
Coffs Harbour	1	Inf	1770
Coolamon	0		45
Coolamon	0	0	16
Coolamon	0	7875	4
Coolamon	0	15750	11
Coolamon	0	21000	41
Coolamon	0	26250	124
Coolamon	0	34125	58
Coolamon	0	42000	30
Coolamon	0	52500	34
Coolamon	0	65625	38
Coolamon	0	78750	24
Coolamon	0	91875	23
Coolamon	0	105000	11
Coolamon	0	131250	22
Coolamon	0	157500	5
Coolamon	0	183750	6
Coolamon	1		117
Coolamon	1	0	12
Coolamon	1	7875	14
Coolamon	1	15750	4
Coolamon	1	21000	4
Coolamon	1	26250	21
Coolamon	1	34125	28
Coolamon	1	42000	109
Coolamon	1	52500	79
Coolamon	1	65625	87
Coolamon	1	78750	105
Coolamon	1	91875	61
Coolamon	1	105000	62
Coolamon	1	131250	151
Coolamon	1	157500	108
Coolamon	1	183750	73
Coolamon	1	210000	37
Coolamon	1	Inf	83
Coonamble	0		31
Coonamble	0	0	28
Coonamble	0	7875	8
Coonamble	0	15750	21
Coonamble	0	21000	40
Coonamble	0	26250	98
Coonamble	0	34125	38
Coonamble	0	42000	27
Coonamble	0	52500	41
Coonamble	0	65625	29
Coonamble	0	78750	25
Coonamble	0	91875	22
Coonamble	0	105000	15
Coonamble	0	131250	25
Coonamble	0	183750	4
Coonamble	0	Inf	16
Coonamble	1		98
Coonamble	1	0	18
Coonamble	1	7875	10
Coonamble	1	15750	3
Coonamble	1	21000	16
Coonamble	1	26250	19
Coonamble	1	34125	29
Coonamble	1	42000	55
Coonamble	1	52500	55
Coonamble	1	65625	63
Coonamble	1	78750	83
Coonamble	1	91875	52
Coonamble	1	105000	50
Coonamble	1	131250	108
Coonamble	1	157500	62
Coonamble	1	183750	38
Coonamble	1	210000	30
Coonamble	1	Inf	57
Cootamundra-Gundagai Regional	0		92
Cootamundra-Gundagai Regional	0	0	51
Cootamundra-Gundagai Regional	0	7875	18
Cootamundra-Gundagai Regional	0	15750	74
Cootamundra-Gundagai Regional	0	21000	135
Cootamundra-Gundagai Regional	0	26250	374
Cootamundra-Gundagai Regional	0	34125	181
Cootamundra-Gundagai Regional	0	42000	119
Cootamundra-Gundagai Regional	0	52500	142
Cootamundra-Gundagai Regional	0	65625	113
Cootamundra-Gundagai Regional	0	78750	54
Cootamundra-Gundagai Regional	0	91875	45
Cootamundra-Gundagai Regional	0	105000	31
Cootamundra-Gundagai Regional	0	131250	39
Cootamundra-Gundagai Regional	0	157500	3
Cootamundra-Gundagai Regional	0	183750	14
Cootamundra-Gundagai Regional	0	Inf	20
Cootamundra-Gundagai Regional	1		272
Cootamundra-Gundagai Regional	1	0	37
Cootamundra-Gundagai Regional	1	7875	14
Cootamundra-Gundagai Regional	1	15750	25
Cootamundra-Gundagai Regional	1	21000	23
Cootamundra-Gundagai Regional	1	26250	65
Cootamundra-Gundagai Regional	1	34125	87
Cootamundra-Gundagai Regional	1	42000	318
Cootamundra-Gundagai Regional	1	52500	209
Cootamundra-Gundagai Regional	1	65625	259
Cootamundra-Gundagai Regional	1	78750	256
Cootamundra-Gundagai Regional	1	91875	193
Cootamundra-Gundagai Regional	1	105000	189
Cootamundra-Gundagai Regional	1	131250	342
Cootamundra-Gundagai Regional	1	157500	220
Cootamundra-Gundagai Regional	1	183750	166
Cootamundra-Gundagai Regional	1	210000	90
Cootamundra-Gundagai Regional	1	Inf	213
Cowra	0		112
Cowra	0	0	53
Cowra	0	7875	28
Cowra	0	15750	81
Cowra	0	21000	155
Cowra	0	26250	413
Cowra	0	34125	202
Cowra	0	42000	144
Cowra	0	52500	157
Cowra	0	65625	163
Cowra	0	78750	72
Cowra	0	91875	64
Cowra	0	105000	33
Cowra	0	131250	56
Cowra	0	157500	9
Cowra	0	183750	5
Cowra	0	210000	3
Cowra	0	Inf	19
Cowra	1		342
Cowra	1	0	42
Cowra	1	7875	13
Cowra	1	15750	16
Cowra	1	21000	23
Cowra	1	26250	92
Cowra	1	34125	84
Cowra	1	42000	358
Cowra	1	52500	259
Cowra	1	65625	271
Cowra	1	78750	333
Cowra	1	91875	210
Cowra	1	105000	197
Cowra	1	131250	399
Cowra	1	157500	247
Cowra	1	183750	147
Cowra	1	210000	93
Cowra	1	Inf	182
Cumberland	0		1221
Cumberland	0	0	996
Cumberland	0	7875	211
Cumberland	0	15750	715
Cumberland	0	21000	1561
Cumberland	0	26250	2625
Cumberland	0	34125	1324
Cumberland	0	42000	1061
Cumberland	0	52500	1293
Cumberland	0	65625	1391
Cumberland	0	78750	1170
Cumberland	0	91875	885
Cumberland	0	105000	742
Cumberland	0	131250	1294
Cumberland	0	157500	422
Cumberland	0	183750	414
Cumberland	0	210000	210
Cumberland	0	Inf	647
Cumberland	1		3743
Cumberland	1	0	1034
Cumberland	1	7875	241
Cumberland	1	15750	366
Cumberland	1	21000	375
Cumberland	1	26250	1145
Cumberland	1	34125	1224
Cumberland	1	42000	3155
Cumberland	1	52500	2811
Cumberland	1	65625	3649
Cumberland	1	78750	4059
Cumberland	1	91875	3247
Cumberland	1	105000	3132
Cumberland	1	131250	6956
Cumberland	1	157500	4847
Cumberland	1	183750	4035
Cumberland	1	210000	2722
Cumberland	1	Inf	6754
Dubbo Regional	0		382
Dubbo Regional	0	0	170
Dubbo Regional	0	7875	61
Dubbo Regional	0	15750	172
Dubbo Regional	0	21000	358
Dubbo Regional	0	26250	1011
Dubbo Regional	0	34125	547
Dubbo Regional	0	42000	382
Dubbo Regional	0	52500	536
Dubbo Regional	0	65625	534
Dubbo Regional	0	78750	426
Dubbo Regional	0	91875	328
Dubbo Regional	0	105000	259
Dubbo Regional	0	131250	416
Dubbo Regional	0	157500	81
Dubbo Regional	0	183750	76
Dubbo Regional	0	210000	21
Dubbo Regional	0	Inf	149
Dubbo Regional	1		1316
Dubbo Regional	1	0	126
Dubbo Regional	1	7875	42
Dubbo Regional	1	15750	53
Dubbo Regional	1	21000	56
Dubbo Regional	1	26250	208
Dubbo Regional	1	34125	240
Dubbo Regional	1	42000	809
Dubbo Regional	1	52500	704
Dubbo Regional	1	65625	890
Dubbo Regional	1	78750	1027
Dubbo Regional	1	91875	797
Dubbo Regional	1	105000	840
Dubbo Regional	1	131250	1884
Dubbo Regional	1	157500	1342
Dubbo Regional	1	183750	1006
Dubbo Regional	1	210000	646
Dubbo Regional	1	Inf	1379
Dungog	0		33
Dungog	0	0	32
Dungog	0	7875	4
Dungog	0	15750	33
Dungog	0	21000	73
Dungog	0	26250	198
Dungog	0	34125	114
Dungog	0	42000	62
Dungog	0	52500	81
Dungog	0	65625	86
Dungog	0	78750	60
Dungog	0	91875	37
Dungog	0	105000	25
Dungog	0	131250	45
Dungog	0	183750	9
Dungog	0	Inf	21
Dungog	1		258
Dungog	1	0	28
Dungog	1	7875	13
Dungog	1	15750	13
Dungog	1	21000	9
Dungog	1	26250	43
Dungog	1	34125	53
Dungog	1	42000	189
Dungog	1	52500	150
Dungog	1	65625	187
Dungog	1	78750	232
Dungog	1	91875	146
Dungog	1	105000	178
Dungog	1	131250	315
Dungog	1	157500	245
Dungog	1	183750	177
Dungog	1	210000	132
Dungog	1	Inf	290
Edward River	0		82
Edward River	0	0	33
Edward River	0	7875	22
Edward River	0	15750	39
Edward River	0	21000	105
Edward River	0	26250	222
Edward River	0	34125	139
Edward River	0	42000	93
Edward River	0	52500	126
Edward River	0	65625	102
Edward River	0	78750	84
Edward River	0	91875	54
Edward River	0	105000	34
Edward River	0	131250	39
Edward River	0	157500	3
Edward River	0	183750	8
Edward River	0	Inf	9
Edward River	1		219
Edward River	1	0	26
Edward River	1	7875	8
Edward River	1	15750	9
Edward River	1	21000	4
Edward River	1	26250	52
Edward River	1	34125	49
Edward River	1	42000	183
Edward River	1	52500	135
Edward River	1	65625	184
Edward River	1	78750	184
Edward River	1	91875	123
Edward River	1	105000	129
Edward River	1	131250	289
Edward River	1	157500	183
Edward River	1	183750	125
Edward River	1	210000	66
Edward River	1	Inf	167
Eurobodalla	0		304
Eurobodalla	0	0	151
Eurobodalla	0	7875	81
Eurobodalla	0	15750	187
Eurobodalla	0	21000	416
Eurobodalla	0	26250	1181
Eurobodalla	0	34125	733
Eurobodalla	0	42000	473
Eurobodalla	0	52500	518
Eurobodalla	0	65625	472
Eurobodalla	0	78750	328
Eurobodalla	0	91875	214
Eurobodalla	0	105000	153
Eurobodalla	0	131250	195
Eurobodalla	0	157500	19
Eurobodalla	0	183750	46
Eurobodalla	0	210000	5
Eurobodalla	0	Inf	76
Eurobodalla	1		883
Eurobodalla	1	0	124
Eurobodalla	1	7875	76
Eurobodalla	1	15750	54
Eurobodalla	1	21000	67
Eurobodalla	1	26250	271
Eurobodalla	1	34125	280
Eurobodalla	1	42000	1172
Eurobodalla	1	52500	912
Eurobodalla	1	65625	1026
Eurobodalla	1	78750	1209
Eurobodalla	1	91875	695
Eurobodalla	1	105000	717
Eurobodalla	1	131250	1281
Eurobodalla	1	157500	786
Eurobodalla	1	183750	542
Eurobodalla	1	210000	296
Eurobodalla	1	Inf	643
Fairfield	0		584
Fairfield	0	0	853
Fairfield	0	7875	170
Fairfield	0	15750	574
Fairfield	0	21000	1443
Fairfield	0	26250	2509
Fairfield	0	34125	1121
Fairfield	0	42000	747
Fairfield	0	52500	995
Fairfield	0	65625	968
Fairfield	0	78750	649
Fairfield	0	91875	404
Fairfield	0	105000	322
Fairfield	0	131250	411
Fairfield	0	157500	84
Fairfield	0	183750	83
Fairfield	0	210000	23
Fairfield	0	Inf	121
Fairfield	1		3298
Fairfield	1	0	1267
Fairfield	1	7875	244
Fairfield	1	15750	380
Fairfield	1	21000	508
Fairfield	1	26250	1287
Fairfield	1	34125	1356
Fairfield	1	42000	4085
Fairfield	1	52500	3478
Fairfield	1	65625	3868
Fairfield	1	78750	4078
Fairfield	1	91875	3086
Fairfield	1	105000	2988
Fairfield	1	131250	5368
Fairfield	1	157500	3984
Fairfield	1	183750	2976
Fairfield	1	210000	1951
Fairfield	1	Inf	4650
Federation	0		121
Federation	0	0	66
Federation	0	7875	27
Federation	0	15750	62
Federation	0	21000	126
Federation	0	26250	388
Federation	0	34125	262
Federation	0	42000	126
Federation	0	52500	141
Federation	0	65625	170
Federation	0	78750	89
Federation	0	91875	67
Federation	0	105000	49
Federation	0	131250	56
Federation	0	157500	4
Federation	0	183750	10
Federation	0	210000	8
Federation	0	Inf	21
Federation	1		335
Federation	1	0	42
Federation	1	7875	20
Federation	1	15750	27
Federation	1	21000	28
Federation	1	26250	86
Federation	1	34125	90
Federation	1	42000	334
Federation	1	52500	237
Federation	1	65625	263
Federation	1	78750	302
Federation	1	91875	232
Federation	1	105000	241
Federation	1	131250	455
Federation	1	157500	287
Federation	1	183750	205
Federation	1	210000	94
Federation	1	Inf	163
Forbes	0		85
Forbes	0	0	40
Forbes	0	7875	25
Forbes	0	15750	34
Forbes	0	21000	89
Forbes	0	26250	252
Forbes	0	34125	117
Forbes	0	42000	92
Forbes	0	52500	108
Forbes	0	65625	99
Forbes	0	78750	82
Forbes	0	91875	40
Forbes	0	105000	42
Forbes	0	131250	49
Forbes	0	157500	7
Forbes	0	183750	6
Forbes	0	210000	4
Forbes	0	Inf	22
Forbes	1		243
Forbes	1	0	33
Forbes	1	7875	10
Forbes	1	15750	10
Forbes	1	21000	19
Forbes	1	26250	55
Forbes	1	34125	53
Forbes	1	42000	230
Forbes	1	52500	154
Forbes	1	65625	202
Forbes	1	78750	183
Forbes	1	91875	127
Forbes	1	105000	138
Forbes	1	131250	268
Forbes	1	157500	203
Forbes	1	183750	165
Forbes	1	210000	82
Forbes	1	Inf	209
Georges River	0		590
Georges River	0	0	630
Georges River	0	7875	203
Georges River	0	15750	381
Georges River	0	21000	846
Georges River	0	26250	1823
Georges River	0	34125	1043
Georges River	0	42000	760
Georges River	0	52500	989
Georges River	0	65625	1173
Georges River	0	78750	1004
Georges River	0	91875	783
Georges River	0	105000	661
Georges River	0	131250	1170
Georges River	0	157500	228
Georges River	0	183750	334
Georges River	0	210000	101
Georges River	0	Inf	420
Georges River	1		2368
Georges River	1	0	564
Georges River	1	7875	189
Georges River	1	15750	199
Georges River	1	21000	192
Georges River	1	26250	609
Georges River	1	34125	677
Georges River	1	42000	1750
Georges River	1	52500	1576
Georges River	1	65625	2108
Georges River	1	78750	2503
Georges River	1	91875	1956
Georges River	1	105000	2203
Georges River	1	131250	4918
Georges River	1	157500	3740
Georges River	1	183750	3336
Georges River	1	210000	2375
Georges River	1	Inf	8001
Gilgandra	0		45
Gilgandra	0	0	12
Gilgandra	0	7875	19
Gilgandra	0	15750	19
Gilgandra	0	21000	58
Gilgandra	0	26250	94
Gilgandra	0	34125	55
Gilgandra	0	42000	18
Gilgandra	0	52500	48
Gilgandra	0	65625	51
Gilgandra	0	78750	30
Gilgandra	0	91875	20
Gilgandra	0	105000	15
Gilgandra	0	131250	21
Gilgandra	0	183750	9
Gilgandra	0	Inf	8
Gilgandra	1		129
Gilgandra	1	0	28
Gilgandra	1	7875	7
Gilgandra	1	15750	7
Gilgandra	1	21000	3
Gilgandra	1	26250	38
Gilgandra	1	34125	37
Gilgandra	1	42000	103
Gilgandra	1	52500	72
Gilgandra	1	65625	93
Gilgandra	1	78750	111
Gilgandra	1	91875	54
Gilgandra	1	105000	69
Gilgandra	1	131250	124
Gilgandra	1	157500	75
Gilgandra	1	183750	46
Gilgandra	1	210000	27
Gilgandra	1	Inf	51
Glen Innes Severn	0		93
Glen Innes Severn	0	0	47
Glen Innes Severn	0	7875	33
Glen Innes Severn	0	15750	62
Glen Innes Severn	0	21000	134
Glen Innes Severn	0	26250	375
Glen Innes Severn	0	34125	164
Glen Innes Severn	0	42000	89
Glen Innes Severn	0	52500	118
Glen Innes Severn	0	65625	84
Glen Innes Severn	0	78750	57
Glen Innes Severn	0	91875	31
Glen Innes Severn	0	105000	36
Glen Innes Severn	0	131250	38
Glen Innes Severn	0	157500	5
Glen Innes Severn	0	183750	4
Glen Innes Severn	0	Inf	14
Glen Innes Severn	1		216
Glen Innes Severn	1	0	40
Glen Innes Severn	1	7875	13
Glen Innes Severn	1	15750	28
Glen Innes Severn	1	21000	21
Glen Innes Severn	1	26250	82
Glen Innes Severn	1	34125	66
Glen Innes Severn	1	42000	298
Glen Innes Severn	1	52500	188
Glen Innes Severn	1	65625	181
Glen Innes Severn	1	78750	210
Glen Innes Severn	1	91875	140
Glen Innes Severn	1	105000	145
Glen Innes Severn	1	131250	235
Glen Innes Severn	1	157500	139
Glen Innes Severn	1	183750	83
Glen Innes Severn	1	210000	54
Glen Innes Severn	1	Inf	103
Goulburn Mulwaree	0		229
Goulburn Mulwaree	0	0	131
Goulburn Mulwaree	0	7875	58
Goulburn Mulwaree	0	15750	152
Goulburn Mulwaree	0	21000	265
Goulburn Mulwaree	0	26250	782
Goulburn Mulwaree	0	34125	457
Goulburn Mulwaree	0	42000	256
Goulburn Mulwaree	0	52500	354
Goulburn Mulwaree	0	65625	369
Goulburn Mulwaree	0	78750	230
Goulburn Mulwaree	0	91875	198
Goulburn Mulwaree	0	105000	138
Goulburn Mulwaree	0	131250	232
Goulburn Mulwaree	0	157500	32
Goulburn Mulwaree	0	183750	45
Goulburn Mulwaree	0	210000	5
Goulburn Mulwaree	0	Inf	57
Goulburn Mulwaree	1		604
Goulburn Mulwaree	1	0	82
Goulburn Mulwaree	1	7875	34
Goulburn Mulwaree	1	15750	30
Goulburn Mulwaree	1	21000	40
Goulburn Mulwaree	1	26250	137
Goulburn Mulwaree	1	34125	172
Goulburn Mulwaree	1	42000	557
Goulburn Mulwaree	1	52500	437
Goulburn Mulwaree	1	65625	523
Goulburn Mulwaree	1	78750	677
Goulburn Mulwaree	1	91875	498
Goulburn Mulwaree	1	105000	503
Goulburn Mulwaree	1	131250	1105
Goulburn Mulwaree	1	157500	838
Goulburn Mulwaree	1	183750	623
Goulburn Mulwaree	1	210000	406
Goulburn Mulwaree	1	Inf	807
Greater Hume Shire	0		70
Greater Hume Shire	0	0	33
Greater Hume Shire	0	7875	17
Greater Hume Shire	0	15750	44
Greater Hume Shire	0	21000	65
Greater Hume Shire	0	26250	240
Greater Hume Shire	0	34125	110
Greater Hume Shire	0	42000	87
Greater Hume Shire	0	52500	106
Greater Hume Shire	0	65625	111
Greater Hume Shire	0	78750	61
Greater Hume Shire	0	91875	39
Greater Hume Shire	0	105000	31
Greater Hume Shire	0	131250	48
Greater Hume Shire	0	157500	3
Greater Hume Shire	0	183750	10
Greater Hume Shire	0	210000	5
Greater Hume Shire	0	Inf	9
Greater Hume Shire	1		284
Greater Hume Shire	1	0	36
Greater Hume Shire	1	7875	18
Greater Hume Shire	1	15750	6
Greater Hume Shire	1	21000	15
Greater Hume Shire	1	26250	62
Greater Hume Shire	1	34125	60
Greater Hume Shire	1	42000	221
Greater Hume Shire	1	52500	159
Greater Hume Shire	1	65625	202
Greater Hume Shire	1	78750	247
Greater Hume Shire	1	91875	168
Greater Hume Shire	1	105000	176
Greater Hume Shire	1	131250	367
Greater Hume Shire	1	157500	272
Greater Hume Shire	1	183750	207
Greater Hume Shire	1	210000	131
Greater Hume Shire	1	Inf	228
Griffith	0		143
Griffith	0	0	83
Griffith	0	7875	32
Griffith	0	15750	86
Griffith	0	21000	169
Griffith	0	26250	424
Griffith	0	34125	188
Griffith	0	42000	169
Griffith	0	52500	235
Griffith	0	65625	269
Griffith	0	78750	161
Griffith	0	91875	134
Griffith	0	105000	124
Griffith	0	131250	188
Griffith	0	157500	23
Griffith	0	183750	39
Griffith	0	210000	10
Griffith	0	Inf	72
Griffith	1		586
Griffith	1	0	59
Griffith	1	7875	28
Griffith	1	15750	10
Griffith	1	21000	38
Griffith	1	26250	113
Griffith	1	34125	95
Griffith	1	42000	327
Griffith	1	52500	319
Griffith	1	65625	415
Griffith	1	78750	522
Griffith	1	91875	408
Griffith	1	105000	486
Griffith	1	131250	1000
Griffith	1	157500	726
Griffith	1	183750	520
Griffith	1	210000	359
Griffith	1	Inf	706
Gunnedah	0		75
Gunnedah	0	0	33
Gunnedah	0	7875	11
Gunnedah	0	15750	51
Gunnedah	0	21000	89
Gunnedah	0	26250	271
Gunnedah	0	34125	152
Gunnedah	0	42000	110
Gunnedah	0	52500	120
Gunnedah	0	65625	113
Gunnedah	0	78750	86
Gunnedah	0	91875	80
Gunnedah	0	105000	61
Gunnedah	0	131250	112
Gunnedah	0	157500	9
Gunnedah	0	183750	24
Gunnedah	0	210000	5
Gunnedah	0	Inf	37
Gunnedah	1		300
Gunnedah	1	0	30
Gunnedah	1	7875	17
Gunnedah	1	15750	13
Gunnedah	1	21000	18
Gunnedah	1	26250	61
Gunnedah	1	34125	68
Gunnedah	1	42000	203
Gunnedah	1	52500	184
Gunnedah	1	65625	217
Gunnedah	1	78750	253
Gunnedah	1	91875	175
Gunnedah	1	105000	201
Gunnedah	1	131250	390
Gunnedah	1	157500	307
Gunnedah	1	183750	253
Gunnedah	1	210000	187
Gunnedah	1	Inf	380
Gwydir	0		41
Gwydir	0	0	19
Gwydir	0	7875	12
Gwydir	0	15750	23
Gwydir	0	21000	57
Gwydir	0	26250	163
Gwydir	0	34125	64
Gwydir	0	42000	28
Gwydir	0	52500	67
Gwydir	0	65625	48
Gwydir	0	78750	38
Gwydir	0	91875	23
Gwydir	0	105000	13
Gwydir	0	131250	15
Gwydir	0	Inf	3
Gwydir	1		144
Gwydir	1	0	32
Gwydir	1	7875	7
Gwydir	1	15750	12
Gwydir	1	21000	7
Gwydir	1	26250	44
Gwydir	1	34125	40
Gwydir	1	42000	155
Gwydir	1	52500	116
Gwydir	1	65625	115
Gwydir	1	78750	110
Gwydir	1	91875	70
Gwydir	1	105000	81
Gwydir	1	131250	124
Gwydir	1	157500	82
Gwydir	1	183750	49
Gwydir	1	210000	29
Gwydir	1	Inf	63
Hawkesbury	0		249
Hawkesbury	0	0	216
Hawkesbury	0	7875	79
Hawkesbury	0	15750	163
Hawkesbury	0	21000	324
Hawkesbury	0	26250	927
Hawkesbury	0	34125	531
Hawkesbury	0	42000	380
Hawkesbury	0	52500	463
Hawkesbury	0	65625	508
Hawkesbury	0	78750	435
Hawkesbury	0	91875	332
Hawkesbury	0	105000	267
Hawkesbury	0	131250	383
Hawkesbury	0	157500	52
Hawkesbury	0	183750	90
Hawkesbury	0	210000	17
Hawkesbury	0	Inf	103
Hawkesbury	1		1226
Hawkesbury	1	0	177
Hawkesbury	1	7875	69
Hawkesbury	1	15750	65
Hawkesbury	1	21000	77
Hawkesbury	1	26250	231
Hawkesbury	1	34125	255
Hawkesbury	1	42000	796
Hawkesbury	1	52500	679
Hawkesbury	1	65625	864
Hawkesbury	1	78750	1115
Hawkesbury	1	91875	886
Hawkesbury	1	105000	1065
Hawkesbury	1	131250	2390
Hawkesbury	1	157500	1959
Hawkesbury	1	183750	1620
Hawkesbury	1	210000	1118
Hawkesbury	1	Inf	2964
Hay	0		34
Hay	0	0	10
Hay	0	7875	8
Hay	0	15750	20
Hay	0	21000	36
Hay	0	26250	84
Hay	0	34125	42
Hay	0	42000	35
Hay	0	52500	32
Hay	0	65625	20
Hay	0	78750	25
Hay	0	91875	18
Hay	0	105000	14
Hay	0	131250	14
Hay	0	157500	5
Hay	0	Inf	3
Hay	1		117
Hay	1	0	14
Hay	1	7875	3
Hay	1	15750	4
Hay	1	26250	20
Hay	1	34125	16
Hay	1	42000	49
Hay	1	52500	49
Hay	1	65625	52
Hay	1	78750	67
Hay	1	91875	40
Hay	1	105000	40
Hay	1	131250	99
Hay	1	157500	56
Hay	1	183750	29
Hay	1	210000	19
Hay	1	Inf	53
Hilltops	0		153
Hilltops	0	0	70
Hilltops	0	7875	33
Hilltops	0	15750	80
Hilltops	0	21000	209
Hilltops	0	26250	593
Hilltops	0	34125	260
Hilltops	0	42000	198
Hilltops	0	52500	227
Hilltops	0	65625	234
Hilltops	0	78750	122
Hilltops	0	91875	70
Hilltops	0	105000	62
Hilltops	0	131250	80
Hilltops	0	157500	15
Hilltops	0	183750	20
Hilltops	0	Inf	37
Hilltops	1		505
Hilltops	1	0	76
Hilltops	1	7875	25
Hilltops	1	15750	37
Hilltops	1	21000	30
Hilltops	1	26250	138
Hilltops	1	34125	121
Hilltops	1	42000	454
Hilltops	1	52500	371
Hilltops	1	65625	402
Hilltops	1	78750	433
Hilltops	1	91875	298
Hilltops	1	105000	311
Hilltops	1	131250	606
Hilltops	1	157500	386
Hilltops	1	183750	275
Hilltops	1	210000	133
Hilltops	1	Inf	337
Hornsby	0		338
Hornsby	0	0	399
Hornsby	0	7875	170
Hornsby	0	15750	334
Hornsby	0	21000	549
Hornsby	0	26250	1283
Hornsby	0	34125	1061
Hornsby	0	42000	774
Hornsby	0	52500	856
Hornsby	0	65625	884
Hornsby	0	78750	793
Hornsby	0	91875	696
Hornsby	0	105000	575
Hornsby	0	131250	1023
Hornsby	0	157500	105
Hornsby	0	183750	276
Hornsby	0	210000	32
Hornsby	0	Inf	337
Hornsby	1		2261
Hornsby	1	0	376
Hornsby	1	7875	147
Hornsby	1	15750	144
Hornsby	1	21000	150
Hornsby	1	26250	459
Hornsby	1	34125	462
Hornsby	1	42000	1226
Hornsby	1	52500	1280
Hornsby	1	65625	1773
Hornsby	1	78750	2120
Hornsby	1	91875	1695
Hornsby	1	105000	1763
Hornsby	1	131250	4414
Hornsby	1	157500	3570
Hornsby	1	183750	3796
Hornsby	1	210000	2833
Hornsby	1	Inf	12672
Hunters Hill	0		57
Hunters Hill	0	0	53
Hunters Hill	0	7875	17
Hunters Hill	0	15750	51
Hunters Hill	0	21000	72
Hunters Hill	0	26250	131
Hunters Hill	0	34125	94
Hunters Hill	0	42000	75
Hunters Hill	0	52500	90
Hunters Hill	0	65625	85
Hunters Hill	0	78750	82
Hunters Hill	0	91875	69
Hunters Hill	0	105000	60
Hunters Hill	0	131250	129
Hunters Hill	0	157500	8
Hunters Hill	0	183750	34
Hunters Hill	0	210000	5
Hunters Hill	0	Inf	92
Hunters Hill	1		207
Hunters Hill	1	0	39
Hunters Hill	1	7875	14
Hunters Hill	1	15750	10
Hunters Hill	1	21000	3
Hunters Hill	1	26250	29
Hunters Hill	1	34125	33
Hunters Hill	1	42000	78
Hunters Hill	1	52500	67
Hunters Hill	1	65625	115
Hunters Hill	1	78750	120
Hunters Hill	1	91875	92
Hunters Hill	1	105000	103
Hunters Hill	1	131250	267
Hunters Hill	1	157500	204
Hunters Hill	1	183750	210
Hunters Hill	1	210000	170
Hunters Hill	1	Inf	1700
Inner West	0		1311
Inner West	0	0	768
Inner West	0	7875	244
