LGA_NAME21	Age5yr	ChildrenEverBorn	females
Kellerberrin	35-39	1	3
Kellerberrin	35-39	2	6
Kellerberrin	35-39	3	3
Kellerberrin	35-39	4	7
Kellerberrin	40-44		3
Kellerberrin	40-44	0	5
Kellerberrin	40-44	1	3
Kellerberrin	40-44	2	7
Kellerberrin	40-44	3	4
Kellerberrin	45-49		6
Kellerberrin	45-49	0	7
Kellerberrin	45-49	1	3
Kellerberrin	45-49	2	6
Kellerberrin	45-49	3	6
Kellerberrin	45-49	4	7
Kellerberrin	50-54		7
Kellerberrin	50-54	0	4
Kellerberrin	50-54	2	19
Kellerberrin	50-54	3	6
Kellerberrin	50-54	4	10
Kellerberrin	50-54	6	3
Kellerberrin	55-59		8
Kellerberrin	55-59	0	5
Kellerberrin	55-59	2	17
Kellerberrin	55-59	3	10
Kellerberrin	60-64		4
Kellerberrin	60-64	0	3
Kellerberrin	60-64	2	14
Kellerberrin	60-64	3	12
Kellerberrin	60-64	5	3
Kellerberrin	65-69		4
Kellerberrin	65-69	0	4
Kellerberrin	65-69	1	3
Kellerberrin	65-69	2	10
Kellerberrin	65-69	3	8
Kellerberrin	65-69	5	5
Kellerberrin	70-74		4
Kellerberrin	70-74	2	16
Kellerberrin	70-74	3	11
Kellerberrin	70-74	4	5
Kellerberrin	75-79		8
Kellerberrin	75-79	1	3
Kellerberrin	75-79	2	7
Kellerberrin	75-79	3	9
Kellerberrin	75-79	4	4
Kellerberrin	80-84		4
Kellerberrin	80-84	2	4
Kellerberrin	80-84	3	5
Kellerberrin	80-84	4	5
Kellerberrin	80-84	5	6
Kellerberrin	85+		9
Kellerberrin	85+	1	4
Kellerberrin	85+	2	5
Kellerberrin	85+	3	7
Kellerberrin	85+	4	10
Kellerberrin	85+	5	5
Kent	15-19		4
Kent	15-19	0	5
Kent	20-24	0	4
Kent	25-29		3
Kent	25-29	0	6
Kent	25-29	3	4
Kent	30-34	0	4
Kent	30-34	2	5
Kent	30-34	3	3
Kent	35-39	2	7
Kent	35-39	3	5
Kent	40-44		4
Kent	40-44	2	10
Kent	40-44	3	9
Kent	40-44	4	4
Kent	45-49	0	3
Kent	45-49	1	4
Kent	45-49	2	4
Kent	50-54		4
Kent	50-54	2	8
Kent	50-54	3	5
Kent	55-59	1	3
Kent	55-59	2	6
Kent	65-69	1	3
Kent	65-69	2	7
Kent	70-74		4
Kent	70-74	3	7
Kojonup	15-19		8
Kojonup	15-19	0	33
Kojonup	20-24		5
Kojonup	20-24	0	25
Kojonup	20-24	1	8
Kojonup	20-24	2	5
Kojonup	25-29		4
Kojonup	25-29	0	27
Kojonup	25-29	1	9
Kojonup	25-29	2	3
Kojonup	25-29	3	3
Kojonup	30-34		6
Kojonup	30-34	0	10
Kojonup	30-34	1	7
Kojonup	30-34	2	17
Kojonup	30-34	3	6
Kojonup	35-39		4
Kojonup	35-39	0	4
Kojonup	35-39	1	11
Kojonup	35-39	2	16
Kojonup	35-39	3	22
Kojonup	35-39	4	6
Kojonup	40-44		4
Kojonup	40-44	1	6
Kojonup	40-44	2	20
Kojonup	40-44	3	15
Kojonup	40-44	4	3
Kojonup	45-49		3
Kojonup	45-49	0	9
Kojonup	45-49	1	4
Kojonup	45-49	2	21
Kojonup	45-49	3	14
Kojonup	45-49	4	7
Kojonup	50-54		6
Kojonup	50-54	0	4
Kojonup	50-54	1	6
Kojonup	50-54	2	26
Kojonup	50-54	3	13
Kojonup	50-54	4	9
Kojonup	55-59		4
Kojonup	55-59	0	9
Kojonup	55-59	2	25
Kojonup	55-59	3	16
Kojonup	55-59	4	10
Kojonup	60-64		8
Kojonup	60-64	0	5
Kojonup	60-64	2	24
Kojonup	60-64	3	22
Kojonup	60-64	4	5
Kojonup	65-69		5
Kojonup	65-69	0	6
Kojonup	65-69	1	3
Kojonup	65-69	2	14
Kojonup	65-69	3	16
Kojonup	65-69	4	11
Kojonup	65-69	5	5
Kojonup	70-74		4
Kojonup	70-74	2	11
Kojonup	70-74	3	14
Kojonup	70-74	4	8
Kojonup	70-74	5	4
Kojonup	70-74	6	4
Kojonup	75-79		3
Kojonup	75-79	2	13
Kojonup	75-79	3	11
Kojonup	75-79	4	5
Kojonup	75-79	5	6
Kojonup	80-84		6
Kojonup	80-84	1	4
Kojonup	80-84	2	11
Kojonup	80-84	3	8
Kojonup	80-84	4	4
Kojonup	85+		4
Kojonup	85+	0	5
Kojonup	85+	2	3
Kojonup	85+	3	11
Kojonup	85+	4	5
Kojonup	85+	5	3
Kondinin	15-19		3
Kondinin	15-19	0	6
Kondinin	20-24	0	12
Kondinin	25-29	0	11
Kondinin	30-34		4
Kondinin	30-34	0	5
Kondinin	30-34	1	6
Kondinin	30-34	2	3
Kondinin	30-34	3	6
Kondinin	35-39		3
Kondinin	35-39	0	3
Kondinin	35-39	1	6
Kondinin	35-39	2	11
Kondinin	35-39	3	5
Kondinin	40-44	0	6
Kondinin	40-44	2	10
Kondinin	40-44	3	3
Kondinin	40-44	4	3
Kondinin	45-49		4
Kondinin	45-49	0	5
Kondinin	45-49	1	5
Kondinin	45-49	2	7
Kondinin	45-49	3	11
Kondinin	50-54	0	4
Kondinin	50-54	2	6
Kondinin	50-54	3	6
Kondinin	50-54	5	5
Kondinin	55-59		3
Kondinin	55-59	0	5
Kondinin	55-59	2	11
Kondinin	55-59	3	7
Kondinin	55-59	4	10
Kondinin	60-64		4
Kondinin	60-64	2	3
Kondinin	60-64	3	9
Kondinin	60-64	4	3
Kondinin	60-64	6	4
Kondinin	65-69	2	8
Kondinin	65-69	3	9
Kondinin	65-69	4	4
Kondinin	70-74	2	3
Kondinin	70-74	3	4
Kondinin	75-79	3	8
Kondinin	75-79	4	7
Kondinin	80-84	3	7
Kondinin	80-84	4	3
Kondinin	85+		3
Kondinin	85+	6	4
Koorda	15-19	0	9
Koorda	20-24	0	3
Koorda	25-29	0	4
Koorda	30-34	2	4
Koorda	30-34	3	3
Koorda	35-39	2	8
Koorda	35-39	3	3
Koorda	35-39	4	5
Koorda	40-44	2	4
Koorda	40-44	3	5
Koorda	45-49	2	7
Koorda	45-49	3	4
Koorda	45-49	4	4
Koorda	50-54	0	4
Koorda	50-54	1	7
Koorda	50-54	2	6
Koorda	55-59	2	4
Koorda	55-59	3	9
Koorda	60-64	2	4
Koorda	60-64	3	8
Koorda	60-64	4	4
Koorda	65-69	2	4
Koorda	65-69	4	3
Koorda	70-74	2	5
Koorda	70-74	3	3
Koorda	70-74	4	3
Koorda	75-79	2	3
Kulin	15-19		4
Kulin	15-19	0	5
Kulin	20-24	0	4
Kulin	25-29		4
Kulin	25-29	0	10
Kulin	25-29	3	3
Kulin	30-34		4
Kulin	30-34	0	3
Kulin	30-34	1	5
Kulin	30-34	2	11
Kulin	30-34	3	4
Kulin	35-39	1	4
Kulin	35-39	2	6
Kulin	35-39	3	10
Kulin	40-44		3
Kulin	40-44	0	4
Kulin	40-44	1	3
Kulin	40-44	2	4
Kulin	40-44	3	8
Kulin	45-49		3
Kulin	45-49	2	8
Kulin	45-49	3	11
Kulin	50-54	1	4
Kulin	50-54	2	6
Kulin	50-54	3	9
Kulin	50-54	4	3
Kulin	55-59		7
Kulin	55-59	0	4
Kulin	55-59	1	3
Kulin	55-59	2	11
Kulin	55-59	3	13
Kulin	60-64	0	4
Kulin	60-64	2	3
Kulin	60-64	3	15
Kulin	60-64	4	8
Kulin	65-69		5
Kulin	65-69	2	13
Kulin	65-69	3	6
Kulin	65-69	4	3
Kulin	70-74		3
Kulin	70-74	2	8
Kulin	70-74	3	7
Kulin	70-74	4	8
Kulin	75-79	3	8
Kulin	80-84	2	5
Kulin	85+	3	3
Kwinana	15-19		118
Kwinana	15-19	0	1096
Kwinana	15-19	1	18
Kwinana	20-24		101
Kwinana	20-24	0	1097
Kwinana	20-24	1	143
Kwinana	20-24	2	47
Kwinana	20-24	3	17
Kwinana	20-24	4	7
Kwinana	25-29		133
Kwinana	25-29	0	964
Kwinana	25-29	1	371
Kwinana	25-29	2	256
Kwinana	25-29	3	78
Kwinana	25-29	4	20
Kwinana	25-29	5	5
Kwinana	30-34		90
Kwinana	30-34	0	576
Kwinana	30-34	1	522
Kwinana	30-34	2	550
Kwinana	30-34	3	195
Kwinana	30-34	4	72
Kwinana	30-34	5	14
Kwinana	30-34	6	8
Kwinana	35-39		106
Kwinana	35-39	0	392
Kwinana	35-39	1	437
Kwinana	35-39	2	735
Kwinana	35-39	3	304
Kwinana	35-39	4	90
Kwinana	35-39	5	37
Kwinana	35-39	6	23
Kwinana	40-44		56
Kwinana	40-44	0	224
Kwinana	40-44	1	255
Kwinana	40-44	2	568
Kwinana	40-44	3	284
Kwinana	40-44	4	118
Kwinana	40-44	5	42
Kwinana	40-44	6	36
Kwinana	45-49		69
Kwinana	45-49	0	224
Kwinana	45-49	1	208
Kwinana	45-49	2	499
Kwinana	45-49	3	268
Kwinana	45-49	4	111
Kwinana	45-49	5	44
Kwinana	45-49	6	30
Kwinana	50-54		66
Kwinana	50-54	0	173
Kwinana	50-54	1	168
Kwinana	50-54	2	443
Kwinana	50-54	3	247
Kwinana	50-54	4	105
Kwinana	50-54	5	42
Kwinana	50-54	6	25
Kwinana	55-59		56
Kwinana	55-59	0	110
Kwinana	55-59	1	148
Kwinana	55-59	2	382
Kwinana	55-59	3	266
Kwinana	55-59	4	130
Kwinana	55-59	5	39
Kwinana	55-59	6	28
Kwinana	60-64		58
Kwinana	60-64	0	78
Kwinana	60-64	1	112
Kwinana	60-64	2	310
Kwinana	60-64	3	212
Kwinana	60-64	4	115
Kwinana	60-64	5	47
Kwinana	60-64	6	13
Kwinana	65-69		44
Kwinana	65-69	0	62
Kwinana	65-69	1	85
Kwinana	65-69	2	277
Kwinana	65-69	3	183
Kwinana	65-69	4	121
Kwinana	65-69	5	33
Kwinana	65-69	6	28
Kwinana	70-74		42
Kwinana	70-74	0	28
Kwinana	70-74	1	48
Kwinana	70-74	2	188
Kwinana	70-74	3	152
Kwinana	70-74	4	78
Kwinana	70-74	5	32
Kwinana	70-74	6	18
Kwinana	75-79		37
Kwinana	75-79	0	17
Kwinana	75-79	1	30
Kwinana	75-79	2	132
Kwinana	75-79	3	111
Kwinana	75-79	4	42
Kwinana	75-79	5	27
Kwinana	75-79	6	13
Kwinana	80-84		13
Kwinana	80-84	0	10
Kwinana	80-84	1	20
Kwinana	80-84	2	64
Kwinana	80-84	3	82
Kwinana	80-84	4	45
Kwinana	80-84	5	20
Kwinana	80-84	6	15
Kwinana	85+		23
Kwinana	85+	0	7
Kwinana	85+	1	17
Kwinana	85+	2	57
Kwinana	85+	3	59
Kwinana	85+	4	31
Kwinana	85+	5	23
Kwinana	85+	6	25
Lake Grace	15-19	0	20
Lake Grace	20-24		3
Lake Grace	20-24	0	22
Lake Grace	25-29	0	20
Lake Grace	25-29	1	4
Lake Grace	25-29	2	4
Lake Grace	30-34	0	8
Lake Grace	30-34	1	8
Lake Grace	30-34	2	15
Lake Grace	30-34	3	8
Lake Grace	35-39		3
Lake Grace	35-39	0	6
Lake Grace	35-39	1	8
Lake Grace	35-39	2	21
Lake Grace	35-39	3	14
Lake Grace	35-39	4	5
Lake Grace	40-44		4
Lake Grace	40-44	2	20
Lake Grace	40-44	3	7
Lake Grace	40-44	4	3
Lake Grace	45-49		5
Lake Grace	45-49	0	7
Lake Grace	45-49	1	4
Lake Grace	45-49	2	14
Lake Grace	45-49	3	10
Lake Grace	45-49	4	4
Lake Grace	50-54		4
Lake Grace	50-54	0	5
Lake Grace	50-54	1	7
Lake Grace	50-54	2	8
Lake Grace	50-54	3	11
Lake Grace	50-54	5	3
Lake Grace	55-59		5
Lake Grace	55-59	0	3
Lake Grace	55-59	1	7
Lake Grace	55-59	2	12
Lake Grace	55-59	3	13
Lake Grace	55-59	4	8
Lake Grace	60-64	1	5
Lake Grace	60-64	2	10
Lake Grace	60-64	3	14
Lake Grace	60-64	4	5
Lake Grace	65-69		3
Lake Grace	65-69	2	10
Lake Grace	65-69	3	11
Lake Grace	65-69	4	3
Lake Grace	65-69	6	5
Lake Grace	70-74	2	7
Lake Grace	70-74	3	11
Lake Grace	70-74	4	10
Lake Grace	70-74	6	3
Lake Grace	75-79		3
Lake Grace	75-79	3	5
Lake Grace	75-79	4	4
Lake Grace	80-84		3
Lake Grace	80-84	3	6
Lake Grace	80-84	6	3
Lake Grace	85+	6	4
Laverton	15-19		4
Laverton	15-19	0	17
Laverton	20-24		9
Laverton	20-24	0	16
Laverton	25-29		20
Laverton	25-29	0	26
Laverton	25-29	1	9
Laverton	25-29	2	3
Laverton	25-29	3	3
Laverton	30-34		18
Laverton	30-34	0	22
Laverton	30-34	1	3
Laverton	30-34	2	9
Laverton	35-39		6
Laverton	35-39	0	9
Laverton	35-39	1	3
Laverton	35-39	4	9
Laverton	40-44		9
Laverton	40-44	0	6
Laverton	40-44	2	5
Laverton	40-44	3	3
Laverton	40-44	4	4
Laverton	45-49		3
Laverton	45-49	0	5
Laverton	45-49	1	4
Laverton	45-49	2	3
Laverton	45-49	4	3
Laverton	45-49	6	4
Laverton	50-54		10
Laverton	50-54	0	7
Laverton	50-54	1	3
Laverton	50-54	2	9
Laverton	50-54	3	3
Laverton	55-59		16
Laverton	55-59	0	5
Laverton	55-59	1	5
Laverton	55-59	2	11
Laverton	55-59	3	4
Laverton	55-59	4	5
Laverton	55-59	6	3
Laverton	60-64		3
Laverton	60-64	0	5
Laverton	60-64	3	11
Laverton	60-64	5	3
Leonora	15-19		10
Leonora	15-19	0	15
Leonora	20-24		18
Leonora	20-24	0	23
Leonora	20-24	1	6
Leonora	25-29		19
Leonora	25-29	0	22
Leonora	25-29	1	4
Leonora	25-29	2	8
Leonora	25-29	3	3
Leonora	25-29	4	6
Leonora	30-34		13
Leonora	30-34	0	21
Leonora	30-34	1	5
Leonora	30-34	2	9
Leonora	30-34	3	5
Leonora	35-39		19
Leonora	35-39	0	14
Leonora	35-39	1	3
Leonora	35-39	2	13
Leonora	35-39	3	5
Leonora	35-39	4	3
Leonora	40-44		7
Leonora	40-44	0	3
Leonora	40-44	1	3
Leonora	40-44	2	5
Leonora	40-44	4	5
Leonora	40-44	5	6
Leonora	40-44	6	4
Leonora	45-49		12
Leonora	45-49	0	5
Leonora	45-49	1	14
Leonora	45-49	2	4
Leonora	45-49	3	3
Leonora	45-49	5	3
Leonora	50-54		11
Leonora	50-54	0	5
Leonora	50-54	1	3
Leonora	50-54	2	17
Leonora	50-54	3	12
Leonora	55-59		13
Leonora	55-59	0	4
Leonora	55-59	2	8
Leonora	55-59	3	9
Leonora	55-59	4	3
Leonora	55-59	5	4
Leonora	60-64		9
Leonora	60-64	0	7
Leonora	60-64	1	4
Leonora	60-64	2	3
Leonora	60-64	3	8
Leonora	65-69		4
Leonora	65-69	2	5
Leonora	65-69	3	7
Leonora	65-69	4	5
Leonora	70-74	0	3
Leonora	70-74	2	6
Leonora	70-74	3	3
Mandurah	15-19		206
Mandurah	15-19	0	2195
Mandurah	15-19	1	20
Mandurah	15-19	2	3
Mandurah	20-24		179
Mandurah	20-24	0	1777
Mandurah	20-24	1	222
Mandurah	20-24	2	90
Mandurah	20-24	3	25
Mandurah	25-29		133
Mandurah	25-29	0	1110
Mandurah	25-29	1	438
Mandurah	25-29	2	381
Mandurah	25-29	3	148
Mandurah	25-29	4	32
Mandurah	25-29	5	4
Mandurah	30-34		149
Mandurah	30-34	0	647
Mandurah	30-34	1	487
Mandurah	30-34	2	787
Mandurah	30-34	3	378
Mandurah	30-34	4	95
Mandurah	30-34	5	22
Mandurah	30-34	6	17
Mandurah	35-39		150
Mandurah	35-39	0	453
Mandurah	35-39	1	462
Mandurah	35-39	2	935
Mandurah	35-39	3	493
Mandurah	35-39	4	167
Mandurah	35-39	5	50
Mandurah	35-39	6	25
Mandurah	40-44		117
Mandurah	40-44	0	313
Mandurah	40-44	1	346
Mandurah	40-44	2	959
Mandurah	40-44	3	502
Mandurah	40-44	4	188
Mandurah	40-44	5	55
Mandurah	40-44	6	37
Mandurah	45-49		160
Mandurah	45-49	0	360
Mandurah	45-49	1	387
Mandurah	45-49	2	990
Mandurah	45-49	3	548
Mandurah	45-49	4	225
Mandurah	45-49	5	69
Mandurah	45-49	6	39
Mandurah	50-54		138
Mandurah	50-54	0	364
Mandurah	50-54	1	384
Mandurah	50-54	2	1140
Mandurah	50-54	3	617
Mandurah	50-54	4	211
Mandurah	50-54	5	82
Mandurah	50-54	6	47
Mandurah	55-59		142
Mandurah	55-59	0	357
Mandurah	55-59	1	348
Mandurah	55-59	2	1192
Mandurah	55-59	3	656
Mandurah	55-59	4	265
Mandurah	55-59	5	88
Mandurah	55-59	6	41
Mandurah	60-64		157
Mandurah	60-64	0	321
Mandurah	60-64	1	336
Mandurah	60-64	2	1220
Mandurah	60-64	3	825
Mandurah	60-64	4	305
Mandurah	60-64	5	80
Mandurah	60-64	6	45
Mandurah	65-69		143
Mandurah	65-69	0	314
Mandurah	65-69	1	265
Mandurah	65-69	2	1308
Mandurah	65-69	3	851
Mandurah	65-69	4	305
Mandurah	65-69	5	85
Mandurah	65-69	6	46
Mandurah	70-74		192
Mandurah	70-74	0	230
Mandurah	70-74	1	235
Mandurah	70-74	2	1313
Mandurah	70-74	3	833
Mandurah	70-74	4	292
Mandurah	70-74	5	83
Mandurah	70-74	6	33
Mandurah	75-79		202
Mandurah	75-79	0	131
Mandurah	75-79	1	149
Mandurah	75-79	2	889
Mandurah	75-79	3	652
Mandurah	75-79	4	258
Mandurah	75-79	5	89
Mandurah	75-79	6	35
Mandurah	80-84		183
Mandurah	80-84	0	91
Mandurah	80-84	1	87
Mandurah	80-84	2	420
Mandurah	80-84	3	439
Mandurah	80-84	4	284
Mandurah	80-84	5	82
Mandurah	80-84	6	59
Mandurah	85+		315
Mandurah	85+	0	69
Mandurah	85+	1	69
Mandurah	85+	2	300
Mandurah	85+	3	393
Mandurah	85+	4	260
Mandurah	85+	5	104
Mandurah	85+	6	89
Manjimup	15-19		36
Manjimup	15-19	0	226
Manjimup	15-19	1	4
Manjimup	20-24		16
Manjimup	20-24	0	125
Manjimup	20-24	1	22
Manjimup	20-24	2	3
Manjimup	25-29		14
Manjimup	25-29	0	108
Manjimup	25-29	1	38
Manjimup	25-29	2	22
Manjimup	25-29	3	12
Manjimup	25-29	4	4
Manjimup	30-34		18
Manjimup	30-34	0	86
Manjimup	30-34	1	37
Manjimup	30-34	2	58
Manjimup	30-34	3	32
Manjimup	30-34	4	13
Manjimup	30-34	5	9
Manjimup	35-39		22
Manjimup	35-39	0	41
Manjimup	35-39	1	36
Manjimup	35-39	2	74
Manjimup	35-39	3	54
Manjimup	35-39	4	16
Manjimup	35-39	5	5
Manjimup	40-44		22
Manjimup	40-44	0	33
Manjimup	40-44	1	32
Manjimup	40-44	2	80
Manjimup	40-44	3	60
Manjimup	40-44	4	15
Manjimup	40-44	5	6
Manjimup	40-44	6	5
Manjimup	45-49		26
Manjimup	45-49	0	42
Manjimup	45-49	1	22
Manjimup	45-49	2	106
Manjimup	45-49	3	53
Manjimup	45-49	4	26
Manjimup	45-49	5	10
Manjimup	45-49	6	7
Manjimup	50-54		32
Manjimup	50-54	0	38
Manjimup	50-54	1	31
Manjimup	50-54	2	96
Manjimup	50-54	3	83
Manjimup	50-54	4	38
Manjimup	50-54	5	11
Manjimup	50-54	6	9
Manjimup	55-59		30
Manjimup	55-59	0	50
Manjimup	55-59	1	35
Manjimup	55-59	2	131
Manjimup	55-59	3	109
Manjimup	55-59	4	42
Manjimup	55-59	5	14
Manjimup	55-59	6	8
Manjimup	60-64		30
Manjimup	60-64	0	37
Manjimup	60-64	1	27
Manjimup	60-64	2	122
Manjimup	60-64	3	78
Manjimup	60-64	4	33
Manjimup	60-64	5	15
Manjimup	60-64	6	4
Manjimup	65-69		29
Manjimup	65-69	0	36
Manjimup	65-69	1	29
Manjimup	65-69	2	109
Manjimup	65-69	3	83
Manjimup	65-69	4	42
Manjimup	65-69	5	17
Manjimup	65-69	6	6
Manjimup	70-74		18
Manjimup	70-74	0	15
Manjimup	70-74	1	24
Manjimup	70-74	2	79
Manjimup	70-74	3	60
Manjimup	70-74	4	38
Manjimup	70-74	5	13
Manjimup	70-74	6	8
Manjimup	75-79		17
Manjimup	75-79	0	14
Manjimup	75-79	1	9
Manjimup	75-79	2	41
Manjimup	75-79	3	56
Manjimup	75-79	4	19
Manjimup	75-79	5	12
Manjimup	75-79	6	7
Manjimup	80-84		16
Manjimup	80-84	1	4
Manjimup	80-84	2	25
Manjimup	80-84	3	47
Manjimup	80-84	4	24
Manjimup	80-84	5	9
Manjimup	80-84	6	11
Manjimup	85+		17
Manjimup	85+	0	6
Manjimup	85+	1	3
Manjimup	85+	2	17
Manjimup	85+	3	34
Manjimup	85+	4	18
Manjimup	85+	5	17
Manjimup	85+	6	11
Meekatharra	15-19		11
Meekatharra	15-19	0	19
Meekatharra	20-24		16
Meekatharra	20-24	0	20
Meekatharra	20-24	1	9
Meekatharra	25-29		15
Meekatharra	25-29	0	22
Meekatharra	25-29	1	4
Meekatharra	25-29	3	3
Meekatharra	30-34		13
Meekatharra	30-34	0	13
Meekatharra	30-34	1	7
Meekatharra	30-34	2	3
Meekatharra	30-34	6	3
Meekatharra	35-39		9
Meekatharra	35-39	0	5
Meekatharra	35-39	1	5
Meekatharra	35-39	2	4
Meekatharra	35-39	4	3
Meekatharra	35-39	6	3
Meekatharra	40-44		4
Meekatharra	40-44	0	4
Meekatharra	40-44	1	4
Meekatharra	40-44	2	3
Meekatharra	40-44	3	10
Meekatharra	40-44	4	3
Meekatharra	45-49		10
Meekatharra	45-49	0	7
Meekatharra	45-49	3	5
Meekatharra	45-49	6	3
Meekatharra	50-54		10
Meekatharra	50-54	0	3
Meekatharra	50-54	1	6
Meekatharra	50-54	2	4
Meekatharra	50-54	3	8
Meekatharra	50-54	4	5
Meekatharra	50-54	5	3
Meekatharra	55-59		9
Meekatharra	55-59	0	5
Meekatharra	55-59	2	3
Meekatharra	55-59	4	6
Meekatharra	55-59	6	4
Meekatharra	60-64		3
Meekatharra	60-64	2	5
Meekatharra	60-64	3	6
Meekatharra	60-64	5	4
Meekatharra	65-69		3
Meekatharra	65-69	2	3
Meekatharra	70-74		6
Meekatharra	70-74	2	4
Meekatharra	70-74	3	3
Meekatharra	70-74	6	3
Meekatharra	75-79		3
Meekatharra	75-79	6	5
Melville	15-19		170
Melville	15-19	0	3105
Melville	15-19	1	4
Melville	20-24		174
Melville	20-24	0	2880
Melville	20-24	1	36
Melville	20-24	2	8
Melville	20-24	3	5
Melville	25-29		153
Melville	25-29	0	2180
Melville	25-29	1	196
Melville	25-29	2	79
Melville	25-29	3	19
Melville	25-29	4	8
Melville	30-34		145
Melville	30-34	0	1409
Melville	30-34	1	654
Melville	30-34	2	555
Melville	30-34	3	148
Melville	30-34	4	16
Melville	35-39		107
Melville	35-39	0	755
Melville	35-39	1	668
Melville	35-39	2	1412
Melville	35-39	3	467
Melville	35-39	4	70
Melville	35-39	5	21
Melville	35-39	6	3
Melville	40-44		111
Melville	40-44	0	503
Melville	40-44	1	568
Melville	40-44	2	1614
Melville	40-44	3	642
Melville	40-44	4	135
Melville	40-44	5	21
Melville	40-44	6	6
Melville	45-49		105
Melville	45-49	0	449
Melville	45-49	1	528
Melville	45-49	2	1627
Melville	45-49	3	686
Melville	45-49	4	151
Melville	45-49	5	27
Melville	45-49	6	18
Melville	50-54		108
Melville	50-54	0	475
Melville	50-54	1	526
Melville	50-54	2	1595
Melville	50-54	3	695
Melville	50-54	4	175
Melville	50-54	5	32
Melville	50-54	6	21
Melville	55-59		108
Melville	55-59	0	506
Melville	55-59	1	480
Melville	55-59	2	1458
Melville	55-59	3	720
Melville	55-59	4	179
Melville	55-59	5	37
Melville	55-59	6	14
Melville	60-64		100
Melville	60-64	0	412
Melville	60-64	1	393
Melville	60-64	2	1477
Melville	60-64	3	758
Melville	60-64	4	211
Melville	60-64	5	42
Melville	60-64	6	19
Melville	65-69		118
Melville	65-69	0	354
Melville	65-69	1	363
Melville	65-69	2	1356
Melville	65-69	3	856
Melville	65-69	4	228
Melville	65-69	5	50
Melville	65-69	6	22
Melville	70-74		119
Melville	70-74	0	286
Melville	70-74	1	287
Melville	70-74	2	1265
Melville	70-74	3	704
Melville	70-74	4	201
Melville	70-74	5	32
Melville	70-74	6	12
Melville	75-79		115
Melville	75-79	0	172
Melville	75-79	1	154
Melville	75-79	2	771
Melville	75-79	3	552
Melville	75-79	4	177
Melville	75-79	5	44
Melville	75-79	6	22
Melville	80-84		99
Melville	80-84	0	114
Melville	80-84	1	97
Melville	80-84	2	493
Melville	80-84	3	431
Melville	80-84	4	250
Melville	80-84	5	66
Melville	80-84	6	28
Melville	85+		241
Melville	85+	0	124
Melville	85+	1	129
Melville	85+	2	541
Melville	85+	3	511
Melville	85+	4	321
Melville	85+	5	132
Melville	85+	6	87
Menzies	15-19	0	4
Menzies	20-24		8
Menzies	20-24	0	10
Menzies	25-29		3
Menzies	25-29	0	3
Menzies	30-34	0	3
Menzies	35-39	2	3
Menzies	45-49		3
Menzies	45-49	0	3
Menzies	45-49	5	3
Menzies	55-59		6
Menzies	55-59	1	5
Menzies	55-59	2	4
Menzies	55-59	3	3
Menzies	60-64		4
Menzies	60-64	0	4
Menzies	60-64	1	5
Menzies	60-64	2	7
Menzies	80-84		5
Merredin	15-19		17
Merredin	15-19	0	77
Merredin	20-24		8
Merredin	20-24	0	50
Merredin	20-24	1	10
Merredin	20-24	2	5
Merredin	25-29		15
Merredin	25-29	0	45
Merredin	25-29	1	21
Merredin	25-29	2	16
Merredin	25-29	3	7
Merredin	30-34		11
Merredin	30-34	0	24
Merredin	30-34	1	10
Merredin	30-34	2	17
Merredin	30-34	3	17
Merredin	30-34	4	3
Merredin	35-39		12
Merredin	35-39	0	11
Merredin	35-39	1	11
Merredin	35-39	2	26
Merredin	35-39	3	22
Merredin	35-39	4	13
Merredin	35-39	6	4
Merredin	40-44		12
Merredin	40-44	0	8
Merredin	40-44	1	6
Merredin	40-44	2	16
Merredin	40-44	3	23
Merredin	40-44	4	7
Merredin	40-44	5	6
Merredin	45-49		11
Merredin	45-49	0	8
Merredin	45-49	1	9
Merredin	45-49	2	24
Merredin	45-49	3	30
Merredin	45-49	4	7
Merredin	45-49	5	7
Merredin	45-49	6	3
Merredin	50-54		15
Merredin	50-54	0	13
Merredin	50-54	1	9
Merredin	50-54	2	24
Merredin	50-54	3	17
Merredin	50-54	4	8
Merredin	50-54	6	8
Merredin	55-59		14
Merredin	55-59	0	3
Merredin	55-59	1	7
Merredin	55-59	2	32
Merredin	55-59	3	25
Merredin	55-59	4	9
Merredin	55-59	5	10
Merredin	60-64		10
Merredin	60-64	0	6
Merredin	60-64	1	8
Merredin	60-64	2	40
Merredin	60-64	3	27
Merredin	60-64	4	14
Merredin	60-64	5	4
Merredin	60-64	6	4
Merredin	65-69		8
Merredin	65-69	0	10
Merredin	65-69	1	3
Merredin	65-69	2	29
Merredin	65-69	3	27
Merredin	65-69	4	8
Merredin	65-69	5	3
Merredin	70-74		12
Merredin	70-74	1	3
Merredin	70-74	2	22
Merredin	70-74	3	22
Merredin	70-74	4	12
Merredin	75-79		6
Merredin	75-79	1	3
Merredin	75-79	2	7
Merredin	75-79	3	10
Merredin	75-79	4	5
Merredin	75-79	5	3
Merredin	80-84		4
Merredin	80-84	2	4
Merredin	80-84	3	8
Merredin	80-84	4	16
Merredin	80-84	5	5
Merredin	80-84	6	5
Merredin	85+		5
Merredin	85+	0	3
Merredin	85+	1	8
Merredin	85+	3	11
Merredin	85+	4	3
Merredin	85+	5	3
Merredin	85+	6	8
Mingenew	20-24	0	4
Mingenew	25-29	0	3
Mingenew	30-34	0	3
