LGA_NAME21	Age	HoursHousekeeping	Sex	adults
Vincent	65-74	15-29	M	138
Vincent	65-74	30+	F	153
Vincent	65-74	30+	M	49
Vincent	75-84		F	52
Vincent	75-84		M	53
Vincent	75-84	0	F	237
Vincent	75-84	0	M	190
Vincent	75-84	<5	F	72
Vincent	75-84	<5	M	99
Vincent	75-84	5-14	F	121
Vincent	75-84	5-14	M	141
Vincent	75-84	15-29	F	82
Vincent	75-84	15-29	M	52
Vincent	75-84	30+	F	80
Vincent	75-84	30+	M	24
Vincent	85+		F	41
Vincent	85+		M	23
Vincent	85+	0	F	254
Vincent	85+	0	M	115
Vincent	85+	<5	F	50
Vincent	85+	<5	M	25
Vincent	85+	5-14	F	66
Vincent	85+	5-14	M	37
Vincent	85+	15-29	F	26
Vincent	85+	15-29	M	14
Vincent	85+	30+	F	5
Vincent	85+	30+	M	8
Wagin	15-19		F	8
Wagin	15-19		M	7
Wagin	15-19	0	F	6
Wagin	15-19	0	M	12
Wagin	15-19	<5	F	20
Wagin	15-19	<5	M	12
Wagin	15-19	5-14	F	5
Wagin	20-24		F	3
Wagin	20-24		M	5
Wagin	20-24	0	M	12
Wagin	20-24	<5	F	9
Wagin	20-24	<5	M	9
Wagin	20-24	5-14	F	19
Wagin	20-24	5-14	M	4
Wagin	20-24	15-29	M	5
Wagin	20-24	30+	F	3
Wagin	25-34		F	15
Wagin	25-34		M	12
Wagin	25-34	0	F	9
Wagin	25-34	0	M	14
Wagin	25-34	<5	F	15
Wagin	25-34	<5	M	30
Wagin	25-34	5-14	F	27
Wagin	25-34	5-14	M	14
Wagin	25-34	15-29	F	8
Wagin	25-34	15-29	M	8
Wagin	25-34	30+	F	16
Wagin	35-44		F	13
Wagin	35-44		M	12
Wagin	35-44	0	F	3
Wagin	35-44	0	M	20
Wagin	35-44	<5	F	9
Wagin	35-44	<5	M	31
Wagin	35-44	5-14	F	24
Wagin	35-44	5-14	M	15
Wagin	35-44	15-29	F	22
Wagin	35-44	15-29	M	10
Wagin	35-44	30+	F	18
Wagin	35-44	30+	M	5
Wagin	45-54		F	9
Wagin	45-54		M	10
Wagin	45-54	0	F	10
Wagin	45-54	0	M	24
Wagin	45-54	<5	F	15
Wagin	45-54	<5	M	38
Wagin	45-54	5-14	F	41
Wagin	45-54	5-14	M	17
Wagin	45-54	15-29	F	12
Wagin	45-54	15-29	M	12
Wagin	45-54	30+	F	13
Wagin	55-64		F	15
Wagin	55-64		M	7
Wagin	55-64	0	F	28
Wagin	55-64	0	M	42
Wagin	55-64	<5	F	13
Wagin	55-64	<5	M	32
Wagin	55-64	5-14	F	46
Wagin	55-64	5-14	M	34
Wagin	55-64	15-29	F	27
Wagin	55-64	15-29	M	14
Wagin	55-64	30+	F	18
Wagin	55-64	30+	M	8
Wagin	65-74		F	19
Wagin	65-74		M	14
Wagin	65-74	0	F	27
Wagin	65-74	0	M	39
Wagin	65-74	<5	F	13
Wagin	65-74	<5	M	23
Wagin	65-74	5-14	F	21
Wagin	65-74	5-14	M	36
Wagin	65-74	15-29	F	28
Wagin	65-74	15-29	M	13
Wagin	65-74	30+	F	34
Wagin	65-74	30+	M	13
Wagin	75-84		F	11
Wagin	75-84		M	5
Wagin	75-84	0	F	22
Wagin	75-84	0	M	29
Wagin	75-84	<5	F	11
Wagin	75-84	<5	M	10
Wagin	75-84	5-14	F	3
Wagin	75-84	5-14	M	22
Wagin	75-84	15-29	F	7
Wagin	75-84	15-29	M	11
Wagin	75-84	30+	F	10
Wagin	75-84	30+	M	10
Wagin	85+		F	3
Wagin	85+	0	F	16
Wagin	85+	0	M	10
Wagin	85+	<5	F	3
Wagin	85+	<5	M	5
Wagin	85+	5-14	F	4
Wandering	15-19		F	3
Wandering	15-19		M	3
Wandering	15-19	0	M	3
Wandering	15-19	<5	F	4
Wandering	15-19	<5	M	6
Wandering	15-19	5-14	F	3
Wandering	20-24		M	3
Wandering	20-24	0	M	4
Wandering	20-24	<5	F	3
Wandering	20-24	<5	M	6
Wandering	20-24	5-14	F	3
Wandering	20-24	5-14	M	4
Wandering	25-34		F	5
Wandering	25-34		M	5
Wandering	25-34	0	F	3
Wandering	25-34	0	M	7
Wandering	25-34	<5	F	6
Wandering	25-34	<5	M	9
Wandering	25-34	5-14	M	4
Wandering	25-34	30+	F	13
Wandering	35-44		F	4
Wandering	35-44		M	3
Wandering	35-44	0	M	3
Wandering	35-44	<5	M	5
Wandering	35-44	5-14	M	9
Wandering	35-44	15-29	F	9
Wandering	35-44	30+	F	13
Wandering	35-44	30+	M	7
Wandering	45-54		F	7
Wandering	45-54		M	7
Wandering	45-54	0	M	9
Wandering	45-54	<5	F	9
Wandering	45-54	<5	M	11
Wandering	45-54	5-14	F	12
Wandering	45-54	5-14	M	11
Wandering	45-54	15-29	F	11
Wandering	45-54	15-29	M	3
Wandering	45-54	30+	F	7
Wandering	45-54	30+	M	8
Wandering	55-64		F	8
Wandering	55-64		M	11
Wandering	55-64	0	F	4
Wandering	55-64	0	M	10
Wandering	55-64	<5	F	4
Wandering	55-64	<5	M	12
Wandering	55-64	5-14	F	8
Wandering	55-64	5-14	M	9
Wandering	55-64	15-29	F	4
Wandering	55-64	15-29	M	3
Wandering	55-64	30+	F	9
Wandering	55-64	30+	M	3
Wandering	65-74		F	5
Wandering	65-74		M	12
Wandering	65-74	0	F	9
Wandering	65-74	0	M	3
Wandering	65-74	<5	M	8
Wandering	65-74	5-14	F	3
Wandering	65-74	5-14	M	13
Wandering	65-74	15-29	F	6
Wandering	65-74	15-29	M	9
Wandering	65-74	30+	F	7
Wandering	65-74	30+	M	4
Wandering	75-84		F	3
Wandering	75-84		M	3
Wandering	75-84	0	F	6
Wandering	75-84	0	M	10
Wandering	75-84	<5	M	3
Wandering	75-84	5-14	F	6
Wandering	75-84	5-14	M	4
Wandering	75-84	30+	F	7
Wandering	85+	5-14	M	6
Wanneroo	15-19		F	309
Wanneroo	15-19		M	341
Wanneroo	15-19	0	F	2624
Wanneroo	15-19	0	M	3273
Wanneroo	15-19	<5	F	3049
Wanneroo	15-19	<5	M	2917
Wanneroo	15-19	5-14	F	700
Wanneroo	15-19	5-14	M	508
Wanneroo	15-19	15-29	F	78
Wanneroo	15-19	15-29	M	54
Wanneroo	15-19	30+	F	25
Wanneroo	15-19	30+	M	25
Wanneroo	20-24		F	310
Wanneroo	20-24		M	411
Wanneroo	20-24	0	F	2156
Wanneroo	20-24	0	M	3152
Wanneroo	20-24	<5	F	2195
Wanneroo	20-24	<5	M	2271
Wanneroo	20-24	5-14	F	1410
Wanneroo	20-24	5-14	M	854
Wanneroo	20-24	15-29	F	319
Wanneroo	20-24	15-29	M	124
Wanneroo	20-24	30+	F	193
Wanneroo	20-24	30+	M	54
Wanneroo	25-34		F	694
Wanneroo	25-34		M	948
Wanneroo	25-34	0	F	3032
Wanneroo	25-34	0	M	4538
Wanneroo	25-34	<5	F	2412
Wanneroo	25-34	<5	M	3883
Wanneroo	25-34	5-14	F	4489
Wanneroo	25-34	5-14	M	3552
Wanneroo	25-34	15-29	F	2071
Wanneroo	25-34	15-29	M	650
Wanneroo	25-34	30+	F	2508
Wanneroo	25-34	30+	M	327
Wanneroo	35-44		F	672
Wanneroo	35-44		M	955
Wanneroo	35-44	0	F	2533
Wanneroo	35-44	0	M	3776
Wanneroo	35-44	<5	F	1589
Wanneroo	35-44	<5	M	3902
Wanneroo	35-44	5-14	F	4900
Wanneroo	35-44	5-14	M	4722
Wanneroo	35-44	15-29	F	3039
Wanneroo	35-44	15-29	M	1064
Wanneroo	35-44	30+	F	3241
Wanneroo	35-44	30+	M	520
Wanneroo	45-54		F	570
Wanneroo	45-54		M	900
Wanneroo	45-54	0	F	2526
Wanneroo	45-54	0	M	3777
Wanneroo	45-54	<5	F	1639
Wanneroo	45-54	<5	M	3675
Wanneroo	45-54	5-14	F	5178
Wanneroo	45-54	5-14	M	4309
Wanneroo	45-54	15-29	F	2845
Wanneroo	45-54	15-29	M	979
Wanneroo	45-54	30+	F	1863
Wanneroo	45-54	30+	M	421
Wanneroo	55-64		F	414
Wanneroo	55-64		M	639
Wanneroo	55-64	0	F	2430
Wanneroo	55-64	0	M	3227
Wanneroo	55-64	<5	F	1244
Wanneroo	55-64	<5	M	2550
Wanneroo	55-64	5-14	F	3552
Wanneroo	55-64	5-14	M	3104
Wanneroo	55-64	15-29	F	2016
Wanneroo	55-64	15-29	M	770
Wanneroo	55-64	30+	F	1459
Wanneroo	55-64	30+	M	382
Wanneroo	65-74		F	337
Wanneroo	65-74		M	315
Wanneroo	65-74	0	F	2196
Wanneroo	65-74	0	M	2279
Wanneroo	65-74	<5	F	648
Wanneroo	65-74	<5	M	1283
Wanneroo	65-74	5-14	F	1785
Wanneroo	65-74	5-14	M	1900
Wanneroo	65-74	15-29	F	1523
Wanneroo	65-74	15-29	M	801
Wanneroo	65-74	30+	F	1298
Wanneroo	65-74	30+	M	409
Wanneroo	75-84		F	343
Wanneroo	75-84		M	234
Wanneroo	75-84	0	F	1566
Wanneroo	75-84	0	M	1372
Wanneroo	75-84	<5	F	384
Wanneroo	75-84	<5	M	496
Wanneroo	75-84	5-14	F	765
Wanneroo	75-84	5-14	M	822
Wanneroo	75-84	15-29	F	621
Wanneroo	75-84	15-29	M	395
Wanneroo	75-84	30+	F	547
Wanneroo	75-84	30+	M	268
Wanneroo	85+		F	269
Wanneroo	85+		M	144
Wanneroo	85+	0	F	837
Wanneroo	85+	0	M	465
Wanneroo	85+	<5	F	147
Wanneroo	85+	<5	M	120
Wanneroo	85+	5-14	F	192
Wanneroo	85+	5-14	M	162
Wanneroo	85+	15-29	F	102
Wanneroo	85+	15-29	M	77
Wanneroo	85+	30+	F	55
Wanneroo	85+	30+	M	54
Waroona	15-19		F	14
Waroona	15-19		M	4
Waroona	15-19	0	F	37
Waroona	15-19	0	M	49
Waroona	15-19	<5	F	48
Waroona	15-19	<5	M	52
Waroona	15-19	5-14	F	17
Waroona	15-19	5-14	M	8
Waroona	15-19	15-29	F	4
Waroona	15-19	15-29	M	4
Waroona	20-24		F	9
Waroona	20-24		M	13
Waroona	20-24	0	F	23
Waroona	20-24	0	M	31
Waroona	20-24	<5	F	13
Waroona	20-24	<5	M	35
Waroona	20-24	5-14	F	22
Waroona	20-24	5-14	M	16
Waroona	20-24	15-29	F	5
Waroona	20-24	15-29	M	9
Waroona	20-24	30+	F	3
Waroona	25-34		F	13
Waroona	25-34		M	17
Waroona	25-34	0	F	21
Waroona	25-34	0	M	38
Waroona	25-34	<5	F	24
Waroona	25-34	<5	M	49
Waroona	25-34	5-14	F	41
Waroona	25-34	5-14	M	44
Waroona	25-34	15-29	F	32
Waroona	25-34	15-29	M	10
Waroona	25-34	30+	F	57
Waroona	25-34	30+	M	9
Waroona	35-44		F	12
Waroona	35-44		M	38
Waroona	35-44	0	F	26
Waroona	35-44	0	M	57
Waroona	35-44	<5	F	16
Waroona	35-44	<5	M	36
Waroona	35-44	5-14	F	73
Waroona	35-44	5-14	M	65
Waroona	35-44	15-29	F	51
Waroona	35-44	15-29	M	24
Waroona	35-44	30+	F	65
Waroona	35-44	30+	M	23
Waroona	45-54		F	28
Waroona	45-54		M	32
Waroona	45-54	0	F	33
Waroona	45-54	0	M	63
Waroona	45-54	<5	F	21
Waroona	45-54	<5	M	62
Waroona	45-54	5-14	F	85
Waroona	45-54	5-14	M	86
Waroona	45-54	15-29	F	64
Waroona	45-54	15-29	M	26
Waroona	45-54	30+	F	51
Waroona	45-54	30+	M	14
Waroona	55-64		F	21
Waroona	55-64		M	28
Waroona	55-64	0	F	53
Waroona	55-64	0	M	90
Waroona	55-64	<5	F	31
Waroona	55-64	<5	M	58
Waroona	55-64	5-14	F	87
Waroona	55-64	5-14	M	99
Waroona	55-64	15-29	F	66
Waroona	55-64	15-29	M	28
Waroona	55-64	30+	F	80
Waroona	55-64	30+	M	15
Waroona	65-74		F	18
Waroona	65-74		M	32
Waroona	65-74	0	F	70
Waroona	65-74	0	M	84
Waroona	65-74	<5	F	25
Waroona	65-74	<5	M	55
Waroona	65-74	5-14	F	49
Waroona	65-74	5-14	M	91
Waroona	65-74	15-29	F	60
Waroona	65-74	15-29	M	30
Waroona	65-74	30+	F	77
Waroona	65-74	30+	M	36
Waroona	75-84		F	29
Waroona	75-84		M	18
Waroona	75-84	0	F	38
Waroona	75-84	0	M	40
Waroona	75-84	<5	F	8
Waroona	75-84	<5	M	22
Waroona	75-84	5-14	F	28
Waroona	75-84	5-14	M	40
Waroona	75-84	15-29	F	17
Waroona	75-84	15-29	M	19
Waroona	75-84	30+	F	35
Waroona	75-84	30+	M	13
Waroona	85+		F	19
Waroona	85+		M	10
Waroona	85+	0	F	13
Waroona	85+	0	M	20
Waroona	85+	<5	F	7
Waroona	85+	<5	M	5
Waroona	85+	5-14	F	5
Waroona	85+	5-14	M	7
Waroona	85+	15-29	F	11
Waroona	85+	15-29	M	4
Waroona	85+	30+	F	4
West Arthur	15-19	0	M	5
West Arthur	15-19	<5	F	7
West Arthur	15-19	<5	M	3
West Arthur	15-19	5-14	F	4
West Arthur	15-19	15-29	F	4
West Arthur	20-24	0	M	11
West Arthur	20-24	<5	F	3
West Arthur	20-24	<5	M	6
West Arthur	20-24	5-14	F	4
West Arthur	20-24	5-14	M	5
West Arthur	20-24	15-29	F	5
West Arthur	25-34		F	9
West Arthur	25-34	0	F	3
West Arthur	25-34	0	M	4
West Arthur	25-34	<5	M	7
West Arthur	25-34	5-14	F	5
West Arthur	25-34	5-14	M	3
West Arthur	25-34	15-29	F	4
West Arthur	25-34	30+	F	7
West Arthur	35-44		F	8
West Arthur	35-44		M	12
West Arthur	35-44	0	M	8
West Arthur	35-44	<5	F	5
West Arthur	35-44	<5	M	12
West Arthur	35-44	5-14	F	14
West Arthur	35-44	5-14	M	11
West Arthur	35-44	30+	F	7
West Arthur	45-54		F	7
West Arthur	45-54		M	6
West Arthur	45-54	0	F	5
West Arthur	45-54	0	M	10
West Arthur	45-54	<5	F	4
West Arthur	45-54	<5	M	18
West Arthur	45-54	5-14	F	22
West Arthur	45-54	5-14	M	22
West Arthur	45-54	15-29	F	13
West Arthur	45-54	30+	F	9
West Arthur	55-64		F	5
West Arthur	55-64		M	3
West Arthur	55-64	0	F	8
West Arthur	55-64	0	M	17
West Arthur	55-64	<5	M	21
West Arthur	55-64	5-14	F	12
West Arthur	55-64	5-14	M	27
West Arthur	55-64	15-29	F	14
West Arthur	55-64	15-29	M	9
West Arthur	55-64	30+	F	21
West Arthur	55-64	30+	M	5
West Arthur	65-74		F	9
West Arthur	65-74		M	3
West Arthur	65-74	0	F	13
West Arthur	65-74	0	M	13
West Arthur	65-74	<5	F	5
West Arthur	65-74	<5	M	19
West Arthur	65-74	5-14	F	8
West Arthur	65-74	5-14	M	17
West Arthur	65-74	15-29	F	8
West Arthur	65-74	15-29	M	4
West Arthur	65-74	30+	F	14
West Arthur	75-84		F	4
West Arthur	75-84		M	3
West Arthur	75-84	0	F	4
West Arthur	75-84	0	M	6
West Arthur	75-84	<5	M	8
West Arthur	75-84	5-14	M	10
West Arthur	75-84	30+	F	4
West Arthur	85+		M	3
West Arthur	85+	0	M	6
West Arthur	85+	<5	F	4
West Arthur	85+	<5	M	3
West Arthur	85+	5-14	M	4
West Arthur	85+	30+	F	5
Westonia	15-19	5-14	F	3
Westonia	20-24	5-14	F	4
Westonia	25-34		F	3
Westonia	25-34		M	3
Westonia	25-34	<5	F	6
Westonia	25-34	<5	M	7
Westonia	25-34	5-14	F	3
Westonia	25-34	15-29	F	3
Westonia	25-34	30+	F	3
Westonia	35-44		F	4
Westonia	35-44	0	M	4
Westonia	35-44	<5	M	5
Westonia	35-44	5-14	F	6
Westonia	35-44	5-14	M	8
Westonia	35-44	30+	M	4
Westonia	45-54	0	M	5
Westonia	45-54	<5	M	7
Westonia	45-54	5-14	F	3
Westonia	45-54	5-14	M	3
Westonia	45-54	15-29	F	6
Westonia	55-64		M	4
Westonia	55-64	0	F	5
Westonia	55-64	0	M	9
Westonia	55-64	<5	F	3
Westonia	55-64	<5	M	4
Westonia	55-64	5-14	F	9
Westonia	55-64	5-14	M	4
Westonia	55-64	30+	F	5
Westonia	55-64	30+	M	6
Westonia	65-74	<5	F	3
Westonia	65-74	<5	M	10
Westonia	65-74	15-29	F	3
Westonia	65-74	15-29	M	4
Westonia	65-74	30+	F	9
Westonia	75-84	0	F	3
Westonia	75-84	0	M	3
Westonia	75-84	5-14	M	6
Westonia	75-84	30+	F	4
Westonia	75-84	30+	M	3
Westonia	85+	<5	F	4
Wickepin	15-19	0	F	3
Wickepin	15-19	0	M	3
Wickepin	20-24		F	3
Wickepin	20-24		M	5
Wickepin	20-24	0	M	8
Wickepin	20-24	<5	F	4
Wickepin	20-24	<5	M	9
Wickepin	20-24	5-14	F	3
Wickepin	25-34		F	3
Wickepin	25-34		M	5
Wickepin	25-34	0	F	5
Wickepin	25-34	0	M	4
Wickepin	25-34	<5	F	4
Wickepin	25-34	<5	M	16
Wickepin	25-34	5-14	F	11
Wickepin	25-34	5-14	M	12
Wickepin	25-34	15-29	F	3
Wickepin	25-34	30+	F	10
Wickepin	35-44		F	7
Wickepin	35-44		M	4
Wickepin	35-44	0	F	6
Wickepin	35-44	0	M	8
Wickepin	35-44	<5	M	10
Wickepin	35-44	5-14	F	14
Wickepin	35-44	5-14	M	8
Wickepin	35-44	15-29	F	11
Wickepin	35-44	15-29	M	3
Wickepin	35-44	30+	F	10
Wickepin	45-54		F	8
Wickepin	45-54		M	6
Wickepin	45-54	0	F	3
Wickepin	45-54	0	M	5
Wickepin	45-54	<5	M	22
Wickepin	45-54	5-14	F	13
Wickepin	45-54	5-14	M	11
Wickepin	45-54	15-29	F	14
Wickepin	45-54	30+	F	8
Wickepin	55-64		F	15
Wickepin	55-64		M	13
Wickepin	55-64	0	F	6
Wickepin	55-64	0	M	15
Wickepin	55-64	<5	F	3
Wickepin	55-64	<5	M	13
Wickepin	55-64	5-14	F	23
Wickepin	55-64	5-14	M	12
Wickepin	55-64	15-29	F	13
Wickepin	55-64	15-29	M	5
Wickepin	55-64	30+	F	10
Wickepin	55-64	30+	M	4
Wickepin	65-74		M	11
Wickepin	65-74	0	F	3
Wickepin	65-74	0	M	13
Wickepin	65-74	<5	F	3
Wickepin	65-74	<5	M	11
Wickepin	65-74	5-14	F	4
Wickepin	65-74	5-14	M	8
Wickepin	65-74	15-29	F	10
Wickepin	65-74	15-29	M	4
Wickepin	65-74	30+	F	10
Wickepin	65-74	30+	M	4
Wickepin	75-84		F	7
Wickepin	75-84		M	7
Wickepin	75-84	0	F	9
Wickepin	75-84	0	M	9
Wickepin	75-84	<5	M	4
Wickepin	75-84	5-14	F	6
Wickepin	75-84	5-14	M	5
Wickepin	75-84	15-29	F	8
Wickepin	75-84	15-29	M	3
Wickepin	75-84	30+	F	7
Wickepin	85+		F	4
Wickepin	85+		M	3
Wickepin	85+	0	M	3
Williams	15-19	0	F	5
Williams	15-19	0	M	11
Williams	15-19	<5	F	7
Williams	15-19	<5	M	8
Williams	15-19	5-14	M	4
Williams	20-24		F	3
Williams	20-24		M	6
Williams	20-24	0	M	7
Williams	20-24	<5	F	6
Williams	20-24	<5	M	5
Williams	20-24	5-14	F	5
Williams	20-24	5-14	M	9
Williams	20-24	15-29	M	3
Williams	25-34		F	5
Williams	25-34		M	6
Williams	25-34	0	F	3
Williams	25-34	0	M	9
Williams	25-34	<5	F	5
Williams	25-34	<5	M	16
Williams	25-34	5-14	F	19
Williams	25-34	5-14	M	12
Williams	25-34	15-29	F	9
Williams	25-34	15-29	M	5
Williams	25-34	30+	F	17
Williams	25-34	30+	M	8
Williams	35-44		F	10
Williams	35-44		M	10
Williams	35-44	0	F	4
Williams	35-44	0	M	16
Williams	35-44	<5	F	5
Williams	35-44	<5	M	24
Williams	35-44	5-14	F	12
Williams	35-44	5-14	M	22
Williams	35-44	15-29	F	16
Williams	35-44	15-29	M	9
Williams	35-44	30+	F	15
Williams	35-44	30+	M	4
Williams	45-54		F	5
Williams	45-54		M	9
Williams	45-54	0	F	10
Williams	45-54	0	M	11
Williams	45-54	<5	F	8
Williams	45-54	<5	M	22
Williams	45-54	5-14	F	18
Williams	45-54	5-14	M	16
Williams	45-54	15-29	F	6
Williams	45-54	30+	F	10
Williams	55-64		F	11
Williams	55-64		M	3
Williams	55-64	0	F	11
Williams	55-64	0	M	26
Williams	55-64	<5	F	5
Williams	55-64	<5	M	18
Williams	55-64	5-14	F	20
Williams	55-64	5-14	M	10
Williams	55-64	15-29	F	19
Williams	55-64	15-29	M	9
Williams	55-64	30+	F	14
Williams	65-74		F	9
Williams	65-74		M	8
Williams	65-74	0	F	9
Williams	65-74	0	M	13
Williams	65-74	<5	F	3
Williams	65-74	<5	M	13
Williams	65-74	5-14	F	5
Williams	65-74	5-14	M	10
Williams	65-74	15-29	F	9
Williams	65-74	15-29	M	4
Williams	65-74	30+	F	15
Williams	65-74	30+	M	5
Williams	75-84		F	5
Williams	75-84		M	3
Williams	75-84	0	F	5
Williams	75-84	0	M	15
Williams	75-84	<5	M	11
Williams	75-84	5-14	F	12
Williams	75-84	5-14	M	8
Williams	75-84	15-29	F	7
Williams	75-84	30+	F	3
Williams	85+	0	F	3
Williams	85+	0	M	3
Williams	85+	<5	M	4
Williams	85+	15-29	F	3
Williams	85+	30+	F	4
Wiluna	15-19		F	5
Wiluna	15-19		M	7
Wiluna	15-19	0	M	4
Wiluna	15-19	<5	M	5
Wiluna	20-24		M	15
Wiluna	20-24	0	M	12
Wiluna	20-24	<5	F	8
Wiluna	20-24	<5	M	6
Wiluna	20-24	5-14	F	4
Wiluna	20-24	5-14	M	5
Wiluna	25-34		F	8
Wiluna	25-34		M	33
Wiluna	25-34	0	F	5
Wiluna	25-34	0	M	28
Wiluna	25-34	<5	F	5
Wiluna	25-34	<5	M	10
Wiluna	25-34	5-14	F	6
Wiluna	25-34	5-14	M	10
Wiluna	25-34	15-29	F	8
Wiluna	35-44		F	9
Wiluna	35-44		M	25
Wiluna	35-44	0	F	7
Wiluna	35-44	0	M	18
Wiluna	35-44	<5	M	12
Wiluna	35-44	5-14	F	6
Wiluna	35-44	5-14	M	7
Wiluna	45-54		F	8
Wiluna	45-54		M	22
Wiluna	45-54	0	F	4
Wiluna	45-54	0	M	17
Wiluna	45-54	<5	F	5
Wiluna	45-54	<5	M	3
Wiluna	45-54	5-14	F	7
Wiluna	45-54	5-14	M	13
Wiluna	45-54	15-29	F	4
Wiluna	55-64		M	7
Wiluna	55-64	0	M	12
Wiluna	55-64	<5	F	7
Wiluna	55-64	<5	M	10
Wiluna	55-64	5-14	F	3
Wiluna	55-64	5-14	M	5
Wiluna	65-74		F	6
Wiluna	65-74		M	9
Wiluna	65-74	0	F	3
Wiluna	65-74	0	M	7
Wiluna	65-74	<5	M	6
Wiluna	65-74	5-14	F	5
Wiluna	65-74	5-14	M	4
Wiluna	65-74	30+	F	5
Wiluna	65-74	30+	M	3
Wiluna	75-84	<5	M	4
Wongan-Ballidu	15-19		M	4
Wongan-Ballidu	15-19	0	F	9
Wongan-Ballidu	15-19	0	M	8
Wongan-Ballidu	15-19	<5	F	7
Wongan-Ballidu	15-19	<5	M	8
Wongan-Ballidu	15-19	5-14	F	4
Wongan-Ballidu	20-24		F	5
Wongan-Ballidu	20-24		M	6
Wongan-Ballidu	20-24	0	F	12
Wongan-Ballidu	20-24	0	M	12
Wongan-Ballidu	20-24	<5	F	4
Wongan-Ballidu	20-24	<5	M	12
Wongan-Ballidu	20-24	5-14	F	7
Wongan-Ballidu	20-24	5-14	M	9
Wongan-Ballidu	25-34		M	11
Wongan-Ballidu	25-34	0	F	7
Wongan-Ballidu	25-34	0	M	27
Wongan-Ballidu	25-34	<5	F	10
Wongan-Ballidu	25-34	<5	M	27
Wongan-Ballidu	25-34	5-14	F	20
Wongan-Ballidu	25-34	5-14	M	23
Wongan-Ballidu	25-34	15-29	F	8
Wongan-Ballidu	25-34	15-29	M	5
Wongan-Ballidu	25-34	30+	F	21
Wongan-Ballidu	35-44		F	7
Wongan-Ballidu	35-44		M	3
Wongan-Ballidu	35-44	0	F	4
Wongan-Ballidu	35-44	0	M	14
Wongan-Ballidu	35-44	<5	F	3
Wongan-Ballidu	35-44	<5	M	27
Wongan-Ballidu	35-44	5-14	F	20
Wongan-Ballidu	35-44	5-14	M	27
Wongan-Ballidu	35-44	15-29	F	23
Wongan-Ballidu	35-44	15-29	M	8
Wongan-Ballidu	35-44	30+	F	23
Wongan-Ballidu	35-44	30+	M	3
Wongan-Ballidu	45-54		F	5
Wongan-Ballidu	45-54		M	10
Wongan-Ballidu	45-54	0	F	13
Wongan-Ballidu	45-54	0	M	26
Wongan-Ballidu	45-54	<5	F	4
Wongan-Ballidu	45-54	<5	M	26
Wongan-Ballidu	45-54	5-14	F	30
Wongan-Ballidu	45-54	5-14	M	23
Wongan-Ballidu	45-54	15-29	F	14
Wongan-Ballidu	45-54	15-29	M	3
Wongan-Ballidu	45-54	30+	F	5
Wongan-Ballidu	45-54	30+	M	3
Wongan-Ballidu	55-64		F	8
Wongan-Ballidu	55-64		M	14
Wongan-Ballidu	55-64	0	F	13
Wongan-Ballidu	55-64	0	M	27
Wongan-Ballidu	55-64	<5	F	10
Wongan-Ballidu	55-64	<5	M	35
Wongan-Ballidu	55-64	5-14	F	32
Wongan-Ballidu	55-64	5-14	M	28
Wongan-Ballidu	55-64	15-29	F	22
Wongan-Ballidu	55-64	15-29	M	3
Wongan-Ballidu	55-64	30+	F	15
Wongan-Ballidu	55-64	30+	M	3
Wongan-Ballidu	65-74		F	7
Wongan-Ballidu	65-74		M	11
Wongan-Ballidu	65-74	0	F	23
Wongan-Ballidu	65-74	0	M	38
Wongan-Ballidu	65-74	<5	F	9
Wongan-Ballidu	65-74	<5	M	20
Wongan-Ballidu	65-74	5-14	F	10
Wongan-Ballidu	65-74	5-14	M	19
Wongan-Ballidu	65-74	15-29	F	16
Wongan-Ballidu	65-74	15-29	M	5
Wongan-Ballidu	65-74	30+	F	20
Wongan-Ballidu	65-74	30+	M	12
Wongan-Ballidu	75-84		M	5
Wongan-Ballidu	75-84	0	F	11
Wongan-Ballidu	75-84	0	M	19
Wongan-Ballidu	75-84	<5	M	3
Wongan-Ballidu	75-84	5-14	M	6
Wongan-Ballidu	75-84	15-29	F	6
Wongan-Ballidu	75-84	15-29	M	7
Wongan-Ballidu	75-84	30+	F	5
Wongan-Ballidu	75-84	30+	M	4
Wongan-Ballidu	85+	0	F	10
Wongan-Ballidu	85+	0	M	8
Wongan-Ballidu	85+	5-14	F	5
Woodanilling	15-19	0	F	3
Woodanilling	15-19	<5	F	4
Woodanilling	15-19	<5	M	3
Woodanilling	20-24	0	F	4
Woodanilling	20-24	0	M	5
Woodanilling	20-24	<5	F	4
Woodanilling	20-24	<5	M	8
Woodanilling	25-34		M	4
Woodanilling	25-34	<5	F	3
Woodanilling	25-34	<5	M	9
Woodanilling	25-34	5-14	F	8
Woodanilling	25-34	5-14	M	9
Woodanilling	25-34	15-29	M	3
Woodanilling	25-34	30+	F	9
Woodanilling	35-44		F	4
Woodanilling	35-44		M	5
Woodanilling	35-44	<5	M	4
Woodanilling	35-44	5-14	F	5
Woodanilling	35-44	5-14	M	8
Woodanilling	35-44	15-29	F	13
Woodanilling	35-44	15-29	M	4
Woodanilling	35-44	30+	F	13
Woodanilling	45-54		M	3
Woodanilling	45-54	0	F	3
Woodanilling	45-54	0	M	9
Woodanilling	45-54	<5	F	6
Woodanilling	45-54	<5	M	8
Woodanilling	45-54	5-14	F	13
Woodanilling	45-54	5-14	M	8
Woodanilling	45-54	15-29	F	3
Woodanilling	45-54	15-29	M	4
Woodanilling	45-54	30+	F	4
