LGA_NAME21	EduInstitutionType	Sex	students
Lane Cove	University or other tertiary	F	1304
Lane Cove	University or other tertiary	M	1205
Leeton		F	520
Leeton		M	511
Leeton	Infants/Primary	F	488
Leeton	Infants/Primary	M	500
Leeton	Pre-school	F	111
Leeton	Pre-school	M	114
Leeton	Secondary	F	541
Leeton	Secondary	M	507
Leeton	Technical or Further Educational Institution	F	169
Leeton	Technical or Further Educational Institution	M	104
Leeton	University or other tertiary	F	102
Leeton	University or other tertiary	M	56
Lismore		F	1814
Lismore		M	1785
Lismore	Infants/Primary	F	1655
Lismore	Infants/Primary	M	1712
Lismore	Pre-school	F	379
Lismore	Pre-school	M	453
Lismore	Secondary	F	1318
Lismore	Secondary	M	1446
Lismore	Technical or Further Educational Institution	F	691
Lismore	Technical or Further Educational Institution	M	522
Lismore	University or other tertiary	F	921
Lismore	University or other tertiary	M	563
Lithgow		F	759
Lithgow		M	1110
Lithgow	Infants/Primary	F	764
Lithgow	Infants/Primary	M	750
Lithgow	Pre-school	F	161
Lithgow	Pre-school	M	195
Lithgow	Secondary	F	562
Lithgow	Secondary	M	598
Lithgow	Technical or Further Educational Institution	F	269
Lithgow	Technical or Further Educational Institution	M	214
Lithgow	University or other tertiary	F	246
Lithgow	University or other tertiary	M	123
Liverpool		F	8504
Liverpool		M	8405
Liverpool	Infants/Primary	F	10859
Liverpool	Infants/Primary	M	11490
Liverpool	Pre-school	F	2283
Liverpool	Pre-school	M	2494
Liverpool	Secondary	F	8877
Liverpool	Secondary	M	9214
Liverpool	Technical or Further Educational Institution	F	3110
Liverpool	Technical or Further Educational Institution	M	2688
Liverpool	University or other tertiary	F	6496
Liverpool	University or other tertiary	M	4677
Liverpool Plains		F	413
Liverpool Plains		M	458
Liverpool Plains	Infants/Primary	F	279
Liverpool Plains	Infants/Primary	M	277
Liverpool Plains	Pre-school	F	60
Liverpool Plains	Pre-school	M	73
Liverpool Plains	Secondary	F	229
Liverpool Plains	Secondary	M	216
Liverpool Plains	Technical or Further Educational Institution	F	81
Liverpool Plains	Technical or Further Educational Institution	M	56
Liverpool Plains	University or other tertiary	F	67
Liverpool Plains	University or other tertiary	M	39
Lockhart		F	140
Lockhart		M	134
Lockhart	Infants/Primary	F	163
Lockhart	Infants/Primary	M	143
Lockhart	Pre-school	F	32
Lockhart	Pre-school	M	40
Lockhart	Secondary	F	107
Lockhart	Secondary	M	88
Lockhart	Technical or Further Educational Institution	F	37
Lockhart	Technical or Further Educational Institution	M	27
Lockhart	University or other tertiary	F	35
Lockhart	University or other tertiary	M	14
Maitland		F	2166
Maitland		M	2091
Maitland	Infants/Primary	F	4170
Maitland	Infants/Primary	M	4389
Maitland	Pre-school	F	1178
Maitland	Pre-school	M	1201
Maitland	Secondary	F	3083
Maitland	Secondary	M	3099
Maitland	Technical or Further Educational Institution	F	1464
Maitland	Technical or Further Educational Institution	M	1168
Maitland	University or other tertiary	F	1957
Maitland	University or other tertiary	M	1126
Mid-Coast		F	4003
Mid-Coast		M	3711
Mid-Coast	Infants/Primary	F	3092
Mid-Coast	Infants/Primary	M	3208
Mid-Coast	Pre-school	F	724
Mid-Coast	Pre-school	M	758
Mid-Coast	Secondary	F	2424
Mid-Coast	Secondary	M	2504
Mid-Coast	Technical or Further Educational Institution	F	1215
Mid-Coast	Technical or Further Educational Institution	M	741
Mid-Coast	University or other tertiary	F	897
Mid-Coast	University or other tertiary	M	370
Mid-Western Regional		F	1046
Mid-Western Regional		M	1061
Mid-Western Regional	Infants/Primary	F	1094
Mid-Western Regional	Infants/Primary	M	1203
Mid-Western Regional	Pre-school	F	246
Mid-Western Regional	Pre-school	M	276
Mid-Western Regional	Secondary	F	786
Mid-Western Regional	Secondary	M	760
Mid-Western Regional	Technical or Further Educational Institution	F	371
Mid-Western Regional	Technical or Further Educational Institution	M	321
Mid-Western Regional	University or other tertiary	F	281
Mid-Western Regional	University or other tertiary	M	126
Moree Plains		F	1347
Moree Plains		M	1356
Moree Plains	Infants/Primary	F	470
Moree Plains	Infants/Primary	M	510
Moree Plains	Pre-school	F	135
Moree Plains	Pre-school	M	132
Moree Plains	Secondary	F	305
Moree Plains	Secondary	M	276
Moree Plains	Technical or Further Educational Institution	F	120
Moree Plains	Technical or Further Educational Institution	M	71
Moree Plains	University or other tertiary	F	154
Moree Plains	University or other tertiary	M	56
Mosman		F	642
Mosman		M	515
Mosman	Infants/Primary	F	1112
Mosman	Infants/Primary	M	1054
Mosman	Pre-school	F	244
Mosman	Pre-school	M	280
Mosman	Secondary	F	967
Mosman	Secondary	M	1107
Mosman	Technical or Further Educational Institution	F	257
Mosman	Technical or Further Educational Institution	M	161
Mosman	University or other tertiary	F	934
Mosman	University or other tertiary	M	725
Murray River		F	534
Murray River		M	549
Murray River	Infants/Primary	F	490
Murray River	Infants/Primary	M	481
Murray River	Pre-school	F	126
Murray River	Pre-school	M	131
Murray River	Secondary	F	373
Murray River	Secondary	M	359
Murray River	Technical or Further Educational Institution	F	105
Murray River	Technical or Further Educational Institution	M	85
Murray River	University or other tertiary	F	137
Murray River	University or other tertiary	M	38
Murrumbidgee		F	160
Murrumbidgee		M	186
Murrumbidgee	Infants/Primary	F	111
Murrumbidgee	Infants/Primary	M	132
Murrumbidgee	Pre-school	F	34
Murrumbidgee	Pre-school	M	39
Murrumbidgee	Secondary	F	85
Murrumbidgee	Secondary	M	76
Murrumbidgee	Technical or Further Educational Institution	F	44
Murrumbidgee	Technical or Further Educational Institution	M	28
Murrumbidgee	University or other tertiary	F	44
Murrumbidgee	University or other tertiary	M	10
Muswellbrook		F	555
Muswellbrook		M	844
Muswellbrook	Infants/Primary	F	745
Muswellbrook	Infants/Primary	M	826
Muswellbrook	Pre-school	F	197
Muswellbrook	Pre-school	M	208
Muswellbrook	Secondary	F	536
Muswellbrook	Secondary	M	565
Muswellbrook	Technical or Further Educational Institution	F	274
Muswellbrook	Technical or Further Educational Institution	M	187
Muswellbrook	University or other tertiary	F	176
Muswellbrook	University or other tertiary	M	74
Nambucca Valley		F	904
Nambucca Valley		M	868
Nambucca Valley	Infants/Primary	F	652
Nambucca Valley	Infants/Primary	M	685
Nambucca Valley	Pre-school	F	168
Nambucca Valley	Pre-school	M	176
Nambucca Valley	Secondary	F	564
Nambucca Valley	Secondary	M	581
Nambucca Valley	Technical or Further Educational Institution	F	257
Nambucca Valley	Technical or Further Educational Institution	M	187
Nambucca Valley	University or other tertiary	F	222
Nambucca Valley	University or other tertiary	M	70
Narrabri		F	689
Narrabri		M	749
Narrabri	Infants/Primary	F	564
Narrabri	Infants/Primary	M	563
Narrabri	Pre-school	F	141
Narrabri	Pre-school	M	141
Narrabri	Secondary	F	375
Narrabri	Secondary	M	342
Narrabri	Technical or Further Educational Institution	F	163
Narrabri	Technical or Further Educational Institution	M	118
Narrabri	University or other tertiary	F	149
Narrabri	University or other tertiary	M	61
Narrandera		F	268
Narrandera		M	299
Narrandera	Infants/Primary	F	245
Narrandera	Infants/Primary	M	254
Narrandera	Pre-school	F	63
Narrandera	Pre-school	M	46
Narrandera	Secondary	F	194
Narrandera	Secondary	M	153
Narrandera	Technical or Further Educational Institution	F	78
Narrandera	Technical or Further Educational Institution	M	40
Narrandera	University or other tertiary	F	57
Narrandera	University or other tertiary	M	23
Narromine		F	447
Narromine		M	456
Narromine	Infants/Primary	F	269
Narromine	Infants/Primary	M	264
Narromine	Pre-school	F	65
Narromine	Pre-school	M	86
Narromine	Secondary	F	183
Narromine	Secondary	M	216
Narromine	Technical or Further Educational Institution	F	59
Narromine	Technical or Further Educational Institution	M	47
Narromine	University or other tertiary	F	57
Narromine	University or other tertiary	M	5
Newcastle		F	4643
Newcastle		M	4529
Newcastle	Infants/Primary	F	5944
Newcastle	Infants/Primary	M	6450
Newcastle	Pre-school	F	1630
Newcastle	Pre-school	M	1822
Newcastle	Secondary	F	4722
Newcastle	Secondary	M	4784
Newcastle	Technical or Further Educational Institution	F	2321
Newcastle	Technical or Further Educational Institution	M	2096
Newcastle	University or other tertiary	F	7522
Newcastle	University or other tertiary	M	5703
North Sydney		F	1972
North Sydney		M	1642
North Sydney	Infants/Primary	F	1811
North Sydney	Infants/Primary	M	1813
North Sydney	Pre-school	F	554
North Sydney	Pre-school	M	634
North Sydney	Secondary	F	1257
North Sydney	Secondary	M	1330
North Sydney	Technical or Further Educational Institution	F	870
North Sydney	Technical or Further Educational Institution	M	577
North Sydney	University or other tertiary	F	2387
North Sydney	University or other tertiary	M	1845
Northern Beaches		F	5777
Northern Beaches		M	5127
Northern Beaches	Infants/Primary	F	10935
Northern Beaches	Infants/Primary	M	11725
Northern Beaches	Pre-school	F	3010
Northern Beaches	Pre-school	M	3225
Northern Beaches	Secondary	F	9793
Northern Beaches	Secondary	M	10213
Northern Beaches	Technical or Further Educational Institution	F	3018
Northern Beaches	Technical or Further Educational Institution	M	3042
Northern Beaches	University or other tertiary	F	7034
Northern Beaches	University or other tertiary	M	5306
Oberon		F	317
Oberon		M	441
Oberon	Infants/Primary	F	215
Oberon	Infants/Primary	M	187
Oberon	Pre-school	F	37
Oberon	Pre-school	M	43
Oberon	Secondary	F	129
Oberon	Secondary	M	158
Oberon	Technical or Further Educational Institution	F	55
Oberon	Technical or Further Educational Institution	M	47
Oberon	University or other tertiary	F	58
Oberon	University or other tertiary	M	28
Orange		F	1404
Orange		M	1311
Orange	Infants/Primary	F	1963
Orange	Infants/Primary	M	2107
Orange	Pre-school	F	504
Orange	Pre-school	M	582
Orange	Secondary	F	1513
Orange	Secondary	M	1601
Orange	Technical or Further Educational Institution	F	693
Orange	Technical or Further Educational Institution	M	552
Orange	University or other tertiary	F	848
Orange	University or other tertiary	M	497
Parkes		F	564
Parkes		M	591
Parkes	Infants/Primary	F	618
Parkes	Infants/Primary	M	633
Parkes	Pre-school	F	141
Parkes	Pre-school	M	149
Parkes	Secondary	F	460
Parkes	Secondary	M	510
Parkes	Technical or Further Educational Institution	F	189
Parkes	Technical or Further Educational Institution	M	137
Parkes	University or other tertiary	F	145
Parkes	University or other tertiary	M	71
Parramatta		F	7768
Parramatta		M	8991
Parramatta	Infants/Primary	F	10207
Parramatta	Infants/Primary	M	10830
Parramatta	Pre-school	F	2541
Parramatta	Pre-school	M	2722
Parramatta	Secondary	F	6873
Parramatta	Secondary	M	7263
Parramatta	Technical or Further Educational Institution	F	4207
Parramatta	Technical or Further Educational Institution	M	3248
Parramatta	University or other tertiary	F	8808
Parramatta	University or other tertiary	M	8174
Penrith		F	7438
Penrith		M	7396
Penrith	Infants/Primary	F	9684
Penrith	Infants/Primary	M	10168
Penrith	Pre-school	F	2436
Penrith	Pre-school	M	2774
Penrith	Secondary	F	7279
Penrith	Secondary	M	7297
Penrith	Technical or Further Educational Institution	F	3159
Penrith	Technical or Further Educational Institution	M	2616
Penrith	University or other tertiary	F	4709
Penrith	University or other tertiary	M	2922
Port Macquarie-Hastings		F	2462
Port Macquarie-Hastings		M	2321
Port Macquarie-Hastings	Infants/Primary	F	3130
Port Macquarie-Hastings	Infants/Primary	M	3295
Port Macquarie-Hastings	Pre-school	F	729
Port Macquarie-Hastings	Pre-school	M	842
Port Macquarie-Hastings	Secondary	F	2682
Port Macquarie-Hastings	Secondary	M	2715
Port Macquarie-Hastings	Technical or Further Educational Institution	F	1190
Port Macquarie-Hastings	Technical or Further Educational Institution	M	889
Port Macquarie-Hastings	University or other tertiary	F	1735
Port Macquarie-Hastings	University or other tertiary	M	814
Port Stephens		F	2273
Port Stephens		M	2176
Port Stephens	Infants/Primary	F	2826
Port Stephens	Infants/Primary	M	3024
Port Stephens	Pre-school	F	695
Port Stephens	Pre-school	M	761
Port Stephens	Secondary	F	2354
Port Stephens	Secondary	M	2413
Port Stephens	Technical or Further Educational Institution	F	923
Port Stephens	Technical or Further Educational Institution	M	808
Port Stephens	University or other tertiary	F	1187
Port Stephens	University or other tertiary	M	634
Queanbeyan-Palerang Regional		F	1814
Queanbeyan-Palerang Regional		M	1873
Queanbeyan-Palerang Regional	Infants/Primary	F	2529
Queanbeyan-Palerang Regional	Infants/Primary	M	2855
Queanbeyan-Palerang Regional	Pre-school	F	604
Queanbeyan-Palerang Regional	Pre-school	M	687
Queanbeyan-Palerang Regional	Secondary	F	1963
Queanbeyan-Palerang Regional	Secondary	M	2064
Queanbeyan-Palerang Regional	Technical or Further Educational Institution	F	875
Queanbeyan-Palerang Regional	Technical or Further Educational Institution	M	856
Queanbeyan-Palerang Regional	University or other tertiary	F	1573
Queanbeyan-Palerang Regional	University or other tertiary	M	1053
Randwick		F	4418
Randwick		M	5124
Randwick	Infants/Primary	F	4508
Randwick	Infants/Primary	M	4647
Randwick	Pre-school	F	1186
Randwick	Pre-school	M	1345
Randwick	Secondary	F	3611
Randwick	Secondary	M	3736
Randwick	Technical or Further Educational Institution	F	1925
Randwick	Technical or Further Educational Institution	M	1572
Randwick	University or other tertiary	F	5754
Randwick	University or other tertiary	M	5113
Richmond Valley		F	1205
Richmond Valley		M	1247
Richmond Valley	Infants/Primary	F	926
Richmond Valley	Infants/Primary	M	942
Richmond Valley	Pre-school	F	214
Richmond Valley	Pre-school	M	219
Richmond Valley	Secondary	F	713
Richmond Valley	Secondary	M	687
Richmond Valley	Technical or Further Educational Institution	F	339
Richmond Valley	Technical or Further Educational Institution	M	207
Richmond Valley	University or other tertiary	F	228
Richmond Valley	University or other tertiary	M	108
Ryde		F	3427
Ryde		M	3166
Ryde	Infants/Primary	F	4544
Ryde	Infants/Primary	M	4862
Ryde	Pre-school	F	1222
Ryde	Pre-school	M	1374
Ryde	Secondary	F	3257
Ryde	Secondary	M	3560
Ryde	Technical or Further Educational Institution	F	1988
Ryde	Technical or Further Educational Institution	M	1484
Ryde	University or other tertiary	F	5289
Ryde	University or other tertiary	M	4691
Shellharbour		F	2046
Shellharbour		M	1978
Shellharbour	Infants/Primary	F	3103
Shellharbour	Infants/Primary	M	3362
Shellharbour	Pre-school	F	884
Shellharbour	Pre-school	M	1008
Shellharbour	Secondary	F	2530
Shellharbour	Secondary	M	2580
Shellharbour	Technical or Further Educational Institution	F	1165
Shellharbour	Technical or Further Educational Institution	M	1007
Shellharbour	University or other tertiary	F	1399
Shellharbour	University or other tertiary	M	675
Shoalhaven		F	3751
Shoalhaven		M	4447
Shoalhaven	Infants/Primary	F	3687
Shoalhaven	Infants/Primary	M	3794
Shoalhaven	Pre-school	F	977
Shoalhaven	Pre-school	M	1147
Shoalhaven	Secondary	F	2863
Shoalhaven	Secondary	M	2926
Shoalhaven	Technical or Further Educational Institution	F	1323
Shoalhaven	Technical or Further Educational Institution	M	1058
Shoalhaven	University or other tertiary	F	1367
Shoalhaven	University or other tertiary	M	680
Singleton		F	737
Singleton		M	954
Singleton	Infants/Primary	F	1122
Singleton	Infants/Primary	M	1200
Singleton	Pre-school	F	284
Singleton	Pre-school	M	273
Singleton	Secondary	F	801
Singleton	Secondary	M	821
Singleton	Technical or Further Educational Institution	F	367
Singleton	Technical or Further Educational Institution	M	299
Singleton	University or other tertiary	F	354
Singleton	University or other tertiary	M	182
Snowy Monaro Regional		F	851
Snowy Monaro Regional		M	1084
Snowy Monaro Regional	Infants/Primary	F	739
Snowy Monaro Regional	Infants/Primary	M	851
Snowy Monaro Regional	Pre-school	F	188
Snowy Monaro Regional	Pre-school	M	203
Snowy Monaro Regional	Secondary	F	634
Snowy Monaro Regional	Secondary	M	707
Snowy Monaro Regional	Technical or Further Educational Institution	F	332
Snowy Monaro Regional	Technical or Further Educational Institution	M	234
Snowy Monaro Regional	University or other tertiary	F	351
Snowy Monaro Regional	University or other tertiary	M	169
Snowy Valleys		F	622
Snowy Valleys		M	729
Snowy Valleys	Infants/Primary	F	594
Snowy Valleys	Infants/Primary	M	611
Snowy Valleys	Pre-school	F	165
Snowy Valleys	Pre-school	M	140
Snowy Valleys	Secondary	F	452
Snowy Valleys	Secondary	M	446
Snowy Valleys	Technical or Further Educational Institution	F	173
Snowy Valleys	Technical or Further Educational Institution	M	136
Snowy Valleys	University or other tertiary	F	164
Snowy Valleys	University or other tertiary	M	37
Strathfield		F	1572
Strathfield		M	1926
Strathfield	Infants/Primary	F	1438
Strathfield	Infants/Primary	M	1445
Strathfield	Pre-school	F	350
Strathfield	Pre-school	M	376
Strathfield	Secondary	F	1164
Strathfield	Secondary	M	1181
