LGA_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Albany	Real estate agent	5250	14
Albany	Real estate agent	7875	13
Albany	Real estate agent	10500	51
Albany	Real estate agent	11812	119
Albany	Real estate agent	14437	547
Albany	Real estate agent	18375	657
Albany	Real estate agent	23625	137
Albany	Real estate agent	28875	23
Albany	Real estate agent	34125	3
Albany	State or territory housing authority	52	16
Albany	State or territory housing authority	3937	23
Albany	State or territory housing authority	5250	189
Albany	State or territory housing authority	7875	107
Albany	State or territory housing authority	10500	49
Albany	State or territory housing authority	11812	78
Albany	State or territory housing authority	14437	79
Albany	State or territory housing authority	18375	18
Albany	State or territory housing authority	23625	6
Armadale		52	4
Armadale		7875	4
Armadale		11812	3
Armadale		14437	6
Armadale		18375	5
Armadale	(Other)	52	6
Armadale	(Other)	5250	7
Armadale	(Other)	7875	37
Armadale	(Other)	10500	25
Armadale	(Other)	11812	29
Armadale	(Other)	14437	62
Armadale	(Other)	18375	56
Armadale	(Other)	23625	15
Armadale	(Other)	28875	3
Armadale	(Other)	34125	3
Armadale	Co-op/church group etc	52	8
Armadale	Co-op/church group etc	3937	9
Armadale	Co-op/church group etc	5250	23
Armadale	Co-op/church group etc	7875	71
Armadale	Co-op/church group etc	10500	6
Armadale	Co-op/church group etc	11812	19
Armadale	Co-op/church group etc	14437	9
Armadale	Co-op/church group etc	18375	16
Armadale	Co-op/church group etc	23625	5
Armadale	Person not in same household	52	9
Armadale	Person not in same household	3937	8
Armadale	Person not in same household	5250	45
Armadale	Person not in same household	7875	90
Armadale	Person not in same household	10500	132
Armadale	Person not in same household	11812	304
Armadale	Person not in same household	14437	574
Armadale	Person not in same household	18375	432
Armadale	Person not in same household	23625	137
Armadale	Person not in same household	28875	17
Armadale	Person not in same household	34125	9
Armadale	Person not in same household	49875	9
Armadale	Real estate agent	5250	22
Armadale	Real estate agent	7875	65
Armadale	Real estate agent	10500	184
Armadale	Real estate agent	11812	647
Armadale	Real estate agent	14437	1358
Armadale	Real estate agent	18375	1331
Armadale	Real estate agent	23625	459
Armadale	Real estate agent	28875	89
Armadale	Real estate agent	34125	8
Armadale	Real estate agent	39375	6
Armadale	Real estate agent	49875	3
Armadale	State or territory housing authority	52	25
Armadale	State or territory housing authority	3937	27
Armadale	State or territory housing authority	5250	197
Armadale	State or territory housing authority	7875	116
Armadale	State or territory housing authority	10500	66
Armadale	State or territory housing authority	11812	80
Armadale	State or territory housing authority	14437	43
Armadale	State or territory housing authority	18375	5
Armadale	State or territory housing authority	23625	3
Armadale	State or territory housing authority	44625	4
Ashburton		52	8
Ashburton	(Other)	52	706
Ashburton	(Other)	3937	29
Ashburton	(Other)	5250	56
Ashburton	(Other)	7875	20
Ashburton	(Other)	10500	15
Ashburton	(Other)	11812	12
Ashburton	(Other)	14437	3
Ashburton	(Other)	18375	5
Ashburton	(Other)	34125	6
Ashburton	(Other)	44625	5
Ashburton	(Other)	49875	3
Ashburton	Co-op/church group etc	52	29
Ashburton	Co-op/church group etc	3937	4
Ashburton	Co-op/church group etc	5250	6
Ashburton	Co-op/church group etc	7875	3
Ashburton	Person not in same household	5250	3
Ashburton	Person not in same household	10500	3
Ashburton	Person not in same household	18375	11
Ashburton	Person not in same household	23625	8
Ashburton	Real estate agent	52	16
Ashburton	Real estate agent	11812	5
Ashburton	Real estate agent	14437	6
Ashburton	Real estate agent	18375	19
Ashburton	Real estate agent	23625	11
Ashburton	Real estate agent	28875	11
Ashburton	Real estate agent	49875	3
Ashburton	State or territory housing authority	52	13
Ashburton	State or territory housing authority	3937	5
Ashburton	State or territory housing authority	5250	29
Ashburton	State or territory housing authority	7875	14
Ashburton	State or territory housing authority	10500	11
Ashburton	State or territory housing authority	11812	4
Ashburton	State or territory housing authority	14437	6
Ashburton	State or territory housing authority	18375	3
Augusta Margaret River	(Other)	52	7
Augusta Margaret River	(Other)	5250	11
Augusta Margaret River	(Other)	7875	12
Augusta Margaret River	(Other)	10500	6
Augusta Margaret River	(Other)	11812	9
Augusta Margaret River	(Other)	14437	10
Augusta Margaret River	(Other)	18375	10
Augusta Margaret River	(Other)	23625	4
Augusta Margaret River	(Other)	34125	13
Augusta Margaret River	Co-op/church group etc	5250	5
Augusta Margaret River	Co-op/church group etc	7875	3
Augusta Margaret River	Co-op/church group etc	11812	3
Augusta Margaret River	Person not in same household	52	8
Augusta Margaret River	Person not in same household	3937	4
Augusta Margaret River	Person not in same household	5250	24
Augusta Margaret River	Person not in same household	7875	30
Augusta Margaret River	Person not in same household	10500	46
Augusta Margaret River	Person not in same household	11812	57
Augusta Margaret River	Person not in same household	14437	126
Augusta Margaret River	Person not in same household	18375	205
Augusta Margaret River	Person not in same household	23625	64
Augusta Margaret River	Person not in same household	28875	28
Augusta Margaret River	Person not in same household	34125	4
Augusta Margaret River	Person not in same household	39375	5
Augusta Margaret River	Real estate agent	7875	3
Augusta Margaret River	Real estate agent	10500	13
Augusta Margaret River	Real estate agent	11812	32
Augusta Margaret River	Real estate agent	14437	89
Augusta Margaret River	Real estate agent	18375	253
Augusta Margaret River	Real estate agent	23625	123
Augusta Margaret River	Real estate agent	28875	23
Augusta Margaret River	Real estate agent	34125	3
Augusta Margaret River	State or territory housing authority	52	4
Augusta Margaret River	State or territory housing authority	5250	34
Augusta Margaret River	State or territory housing authority	7875	23
Augusta Margaret River	State or territory housing authority	10500	9
Augusta Margaret River	State or territory housing authority	11812	13
Augusta Margaret River	State or territory housing authority	14437	16
Augusta Margaret River	State or territory housing authority	18375	5
Bassendean		5250	4
Bassendean	(Other)	14437	8
Bassendean	(Other)	18375	3
Bassendean	Co-op/church group etc	5250	16
Bassendean	Co-op/church group etc	7875	14
Bassendean	Co-op/church group etc	10500	3
Bassendean	Co-op/church group etc	11812	14
Bassendean	Co-op/church group etc	14437	6
Bassendean	Person not in same household	3937	3
Bassendean	Person not in same household	5250	9
Bassendean	Person not in same household	7875	16
Bassendean	Person not in same household	10500	29
Bassendean	Person not in same household	11812	55
Bassendean	Person not in same household	14437	130
Bassendean	Person not in same household	18375	137
Bassendean	Person not in same household	23625	19
Bassendean	Person not in same household	28875	6
Bassendean	Real estate agent	5250	4
Bassendean	Real estate agent	7875	7
Bassendean	Real estate agent	10500	9
Bassendean	Real estate agent	11812	34
Bassendean	Real estate agent	14437	259
Bassendean	Real estate agent	18375	407
Bassendean	Real estate agent	23625	119
Bassendean	Real estate agent	28875	24
Bassendean	Real estate agent	34125	12
Bassendean	Real estate agent	44625	3
Bassendean	State or territory housing authority	52	3
Bassendean	State or territory housing authority	3937	10
Bassendean	State or territory housing authority	5250	123
Bassendean	State or territory housing authority	7875	58
Bassendean	State or territory housing authority	10500	16
Bassendean	State or territory housing authority	11812	33
Bassendean	State or territory housing authority	14437	22
Bassendean	State or territory housing authority	18375	6
Bayswater		10500	3
Bayswater		18375	7
Bayswater		23625	4
Bayswater	(Other)	5250	7
Bayswater	(Other)	7875	17
Bayswater	(Other)	10500	19
Bayswater	(Other)	11812	46
Bayswater	(Other)	14437	66
Bayswater	(Other)	18375	75
Bayswater	(Other)	23625	15
Bayswater	(Other)	28875	7
Bayswater	(Other)	34125	3
Bayswater	(Other)	39375	6
Bayswater	Co-op/church group etc	3937	14
Bayswater	Co-op/church group etc	5250	14
Bayswater	Co-op/church group etc	7875	38
Bayswater	Co-op/church group etc	10500	13
Bayswater	Co-op/church group etc	11812	20
Bayswater	Co-op/church group etc	14437	17
Bayswater	Co-op/church group etc	18375	6
Bayswater	Person not in same household	52	14
Bayswater	Person not in same household	3937	6
Bayswater	Person not in same household	5250	69
Bayswater	Person not in same household	7875	103
Bayswater	Person not in same household	10500	168
Bayswater	Person not in same household	11812	311
Bayswater	Person not in same household	14437	618
Bayswater	Person not in same household	18375	663
Bayswater	Person not in same household	23625	241
Bayswater	Person not in same household	28875	57
Bayswater	Person not in same household	34125	16
Bayswater	Person not in same household	39375	5
Bayswater	Person not in same household	44625	6
Bayswater	Person not in same household	49875	10
Bayswater	Real estate agent	52	4
Bayswater	Real estate agent	5250	27
Bayswater	Real estate agent	7875	74
Bayswater	Real estate agent	10500	217
Bayswater	Real estate agent	11812	634
Bayswater	Real estate agent	14437	1285
Bayswater	Real estate agent	18375	1882
Bayswater	Real estate agent	23625	852
Bayswater	Real estate agent	28875	201
Bayswater	Real estate agent	34125	52
Bayswater	Real estate agent	39375	16
Bayswater	Real estate agent	49875	11
Bayswater	State or territory housing authority	52	25
Bayswater	State or territory housing authority	3937	51
Bayswater	State or territory housing authority	5250	323
Bayswater	State or territory housing authority	7875	124
Bayswater	State or territory housing authority	10500	57
Bayswater	State or territory housing authority	11812	68
Bayswater	State or territory housing authority	14437	48
Bayswater	State or territory housing authority	18375	21
Bayswater	State or territory housing authority	23625	6
Belmont		5250	5
Belmont		7875	4
Belmont		14437	8
Belmont		18375	11
Belmont		23625	3
Belmont	(Other)	5250	9
Belmont	(Other)	7875	8
Belmont	(Other)	10500	8
Belmont	(Other)	11812	19
Belmont	(Other)	14437	49
Belmont	(Other)	18375	61
Belmont	(Other)	23625	5
Belmont	(Other)	39375	3
Belmont	(Other)	44625	4
Belmont	(Other)	49875	3
Belmont	Co-op/church group etc	52	4
Belmont	Co-op/church group etc	3937	7
Belmont	Co-op/church group etc	5250	31
Belmont	Co-op/church group etc	7875	44
Belmont	Co-op/church group etc	10500	18
Belmont	Co-op/church group etc	11812	14
Belmont	Co-op/church group etc	14437	8
Belmont	Co-op/church group etc	18375	8
Belmont	Person not in same household	52	6
Belmont	Person not in same household	3937	12
Belmont	Person not in same household	5250	47
Belmont	Person not in same household	7875	67
Belmont	Person not in same household	10500	63
Belmont	Person not in same household	11812	138
Belmont	Person not in same household	14437	398
Belmont	Person not in same household	18375	483
Belmont	Person not in same household	23625	106
Belmont	Person not in same household	28875	28
Belmont	Person not in same household	34125	8
Belmont	Person not in same household	49875	3
Belmont	Real estate agent	52	9
Belmont	Real estate agent	3937	3
Belmont	Real estate agent	5250	20
Belmont	Real estate agent	7875	38
Belmont	Real estate agent	10500	94
Belmont	Real estate agent	11812	314
Belmont	Real estate agent	14437	1230
Belmont	Real estate agent	18375	1990
Belmont	Real estate agent	23625	688
Belmont	Real estate agent	28875	133
Belmont	Real estate agent	34125	43
Belmont	Real estate agent	39375	11
Belmont	Real estate agent	44625	4
Belmont	Real estate agent	49875	3
Belmont	State or territory housing authority	52	46
Belmont	State or territory housing authority	3937	73
Belmont	State or territory housing authority	5250	438
Belmont	State or territory housing authority	7875	146
Belmont	State or territory housing authority	10500	74
Belmont	State or territory housing authority	11812	88
Belmont	State or territory housing authority	14437	59
Belmont	State or territory housing authority	18375	31
Belmont	State or territory housing authority	23625	5
Beverley	Person not in same household	52	3
Beverley	Person not in same household	5250	5
Beverley	Person not in same household	7875	6
Beverley	Person not in same household	10500	9
Beverley	Person not in same household	11812	3
Beverley	Person not in same household	14437	4
Beverley	Real estate agent	11812	7
Beverley	Real estate agent	14437	3
Beverley	State or territory housing authority	5250	5
Beverley	State or territory housing authority	7875	4
Boddington	(Other)	52	3
Boddington	(Other)	3937	7
Boddington	(Other)	5250	4
Boddington	(Other)	7875	3
Boddington	(Other)	14437	3
Boddington	Co-op/church group etc	7875	3
Boddington	Co-op/church group etc	11812	3
Boddington	Person not in same household	10500	7
Boddington	Person not in same household	11812	6
Boddington	Person not in same household	14437	14
Boddington	Person not in same household	18375	13
Boddington	Real estate agent	10500	8
Boddington	Real estate agent	11812	3
Boddington	Real estate agent	14437	28
Boddington	Real estate agent	18375	25
Boddington	State or territory housing authority	52	3
Boddington	State or territory housing authority	5250	3
Boddington	State or territory housing authority	14437	4
Boyup Brook	(Other)	10500	5
Boyup Brook	(Other)	11812	3
Boyup Brook	Person not in same household	5250	9
Boyup Brook	Person not in same household	7875	10
Boyup Brook	Person not in same household	10500	13
Boyup Brook	Person not in same household	11812	16
Boyup Brook	Person not in same household	14437	4
Boyup Brook	Real estate agent	10500	4
Boyup Brook	Real estate agent	11812	7
Boyup Brook	Real estate agent	14437	9
Boyup Brook	Real estate agent	18375	3
Boyup Brook	State or territory housing authority	5250	4
Boyup Brook	State or territory housing authority	7875	6
