LGA_NAME16	MaxSchoolingCompleted	Sex	persons
Wattle Range	Year 12	M	1556
West Torrens	Did not go to school	F	341
West Torrens	Did not go to school	M	217
West Torrens	Year 8	F	1394
West Torrens	Year 8	M	947
West Torrens	Year 9	F	889
West Torrens	Year 9	M	855
West Torrens	Year 10	F	2919
West Torrens	Year 10	M	2673
West Torrens	Year 11	F	3282
West Torrens	Year 11	M	3450
West Torrens	Year 12	F	17212
West Torrens	Year 12	M	16502
Whyalla	Did not go to school	F	44
Whyalla	Did not go to school	M	39
Whyalla	Year 8	F	423
Whyalla	Year 8	M	433
Whyalla	Year 9	F	520
Whyalla	Year 9	M	536
Whyalla	Year 10	F	1682
Whyalla	Year 10	M	1630
Whyalla	Year 11	F	1903
Whyalla	Year 11	M	2230
Whyalla	Year 12	F	3423
Whyalla	Year 12	M	3121
Wudinna	Year 8	F	27
Wudinna	Year 8	M	27
Wudinna	Year 9	F	24
Wudinna	Year 9	M	28
Wudinna	Year 10	F	65
Wudinna	Year 10	M	100
Wudinna	Year 11	F	84
Wudinna	Year 11	M	111
Wudinna	Year 12	F	199
Wudinna	Year 12	M	131
Yankalilla	Did not go to school	M	9
Yankalilla	Year 8	F	85
Yankalilla	Year 8	M	114
Yankalilla	Year 9	F	126
Yankalilla	Year 9	M	188
Yankalilla	Year 10	F	486
Yankalilla	Year 10	M	494
Yankalilla	Year 11	F	518
Yankalilla	Year 11	M	521
Yankalilla	Year 12	F	1138
Yankalilla	Year 12	M	1001
Yorke Peninsula	Did not go to school	F	8
Yorke Peninsula	Did not go to school	M	4
Yorke Peninsula	Year 8	F	275
Yorke Peninsula	Year 8	M	379
Yorke Peninsula	Year 9	F	315
Yorke Peninsula	Year 9	M	434
Yorke Peninsula	Year 10	F	970
Yorke Peninsula	Year 10	M	1182
Yorke Peninsula	Year 11	F	1073
Yorke Peninsula	Year 11	M	1211
Yorke Peninsula	Year 12	F	1799
Yorke Peninsula	Year 12	M	1490
Unincorporated SA	Did not go to school	F	3
Unincorporated SA	Did not go to school	M	12
Unincorporated SA	Year 8	F	64
Unincorporated SA	Year 8	M	85
Unincorporated SA	Year 9	F	54
Unincorporated SA	Year 9	M	111
Unincorporated SA	Year 10	F	139
Unincorporated SA	Year 10	M	289
Unincorporated SA	Year 11	F	165
Unincorporated SA	Year 11	M	277
Unincorporated SA	Year 12	F	454
Unincorporated SA	Year 12	M	446
No usual address (SA)	Did not go to school	F	6
No usual address (SA)	Did not go to school	M	10
No usual address (SA)	Year 8	F	31
No usual address (SA)	Year 8	M	64
No usual address (SA)	Year 9	F	70
No usual address (SA)	Year 9	M	113
No usual address (SA)	Year 10	F	256
No usual address (SA)	Year 10	M	291
No usual address (SA)	Year 11	F	228
No usual address (SA)	Year 11	M	280
No usual address (SA)	Year 12	F	417
No usual address (SA)	Year 12	M	435
Migratory - Offshore - Shipping (SA)	Year 12	M	4
Albany	Did not go to school	F	73
Albany	Did not go to school	M	79
Albany	Year 8	F	501
Albany	Year 8	M	643
Albany	Year 9	F	827
Albany	Year 9	M	964
Albany	Year 10	F	4101
Albany	Year 10	M	4701
Albany	Year 11	F	1969
Albany	Year 11	M	1770
Albany	Year 12	F	7880
Albany	Year 12	M	6281
Armadale	Did not go to school	F	250
Armadale	Did not go to school	M	222
Armadale	Year 8	F	878
Armadale	Year 8	M	840
Armadale	Year 9	F	1618
Armadale	Year 9	M	1764
Armadale	Year 10	F	7624
Armadale	Year 10	M	8133
Armadale	Year 11	F	3801
Armadale	Year 11	M	3772
Armadale	Year 12	F	20648
Armadale	Year 12	M	18171
Ashburton	Did not go to school	F	15
Ashburton	Did not go to school	M	26
Ashburton	Year 8	F	37
Ashburton	Year 8	M	49
Ashburton	Year 9	F	57
Ashburton	Year 9	M	94
Ashburton	Year 10	F	383
Ashburton	Year 10	M	721
Ashburton	Year 11	F	240
Ashburton	Year 11	M	427
Ashburton	Year 12	F	1137
Ashburton	Year 12	M	1281
Augusta Margaret River	Did not go to school	F	11
Augusta Margaret River	Did not go to school	M	9
Augusta Margaret River	Year 8	F	73
Augusta Margaret River	Year 8	M	144
Augusta Margaret River	Year 9	F	216
Augusta Margaret River	Year 9	M	251
Augusta Margaret River	Year 10	F	1183
Augusta Margaret River	Year 10	M	1432
Augusta Margaret River	Year 11	F	652
Augusta Margaret River	Year 11	M	706
Augusta Margaret River	Year 12	F	4068
Augusta Margaret River	Year 12	M	3383
Bassendean	Did not go to school	F	46
Bassendean	Did not go to school	M	37
Bassendean	Year 8	F	257
Bassendean	Year 8	M	189
Bassendean	Year 9	F	238
Bassendean	Year 9	M	274
Bassendean	Year 10	F	1262
Bassendean	Year 10	M	1270
Bassendean	Year 11	F	538
Bassendean	Year 11	M	581
Bassendean	Year 12	F	4099
Bassendean	Year 12	M	3516
Bayswater	Did not go to school	F	341
Bayswater	Did not go to school	M	237
Bayswater	Year 8	F	1223
Bayswater	Year 8	M	928
Bayswater	Year 9	F	1027
Bayswater	Year 9	M	1032
Bayswater	Year 10	F	4575
Bayswater	Year 10	M	4470
Bayswater	Year 11	F	2148
Bayswater	Year 11	M	2351
Bayswater	Year 12	F	18806
Bayswater	Year 12	M	17932
Belmont	Did not go to school	F	185
Belmont	Did not go to school	M	190
Belmont	Year 8	F	608
Belmont	Year 8	M	502
Belmont	Year 9	F	611
Belmont	Year 9	M	670
Belmont	Year 10	F	2763
Belmont	Year 10	M	2995
Belmont	Year 11	F	1391
Belmont	Year 11	M	1572
Belmont	Year 12	F	10658
Belmont	Year 12	M	10521
Beverley	Year 8	F	21
Beverley	Year 8	M	46
Beverley	Year 9	F	49
Beverley	Year 9	M	65
Beverley	Year 10	F	196
Beverley	Year 10	M	214
Beverley	Year 11	F	73
Beverley	Year 11	M	69
Beverley	Year 12	F	308
Beverley	Year 12	M	264
Boddington	Did not go to school	F	4
Boddington	Year 8	F	13
Boddington	Year 8	M	16
Boddington	Year 9	F	39
Boddington	Year 9	M	44
Boddington	Year 10	F	169
Boddington	Year 10	M	213
Boddington	Year 11	F	95
Boddington	Year 11	M	78
Boddington	Year 12	F	269
Boddington	Year 12	M	236
Boyup Brook	Did not go to school	M	4
Boyup Brook	Year 8	F	20
Boyup Brook	Year 8	M	23
Boyup Brook	Year 9	F	41
Boyup Brook	Year 9	M	54
Boyup Brook	Year 10	F	176
Boyup Brook	Year 10	M	201
Boyup Brook	Year 11	F	71
Boyup Brook	Year 11	M	75
Boyup Brook	Year 12	F	338
Boyup Brook	Year 12	M	298
Bridgetown-Greenbushes	Did not go to school	F	4
Bridgetown-Greenbushes	Year 8	F	58
Bridgetown-Greenbushes	Year 8	M	65
Bridgetown-Greenbushes	Year 9	F	116
Bridgetown-Greenbushes	Year 9	M	109
Bridgetown-Greenbushes	Year 10	F	564
Bridgetown-Greenbushes	Year 10	M	658
Bridgetown-Greenbushes	Year 11	F	256
Bridgetown-Greenbushes	Year 11	M	248
Bridgetown-Greenbushes	Year 12	F	1061
Bridgetown-Greenbushes	Year 12	M	845
Brookton	Year 8	F	14
Brookton	Year 8	M	31
Brookton	Year 9	F	29
Brookton	Year 9	M	17
Brookton	Year 10	F	131
Brookton	Year 10	M	120
Brookton	Year 11	F	35
Brookton	Year 11	M	39
Brookton	Year 12	F	134
Brookton	Year 12	M	140
Broome	Did not go to school	F	36
Broome	Did not go to school	M	48
Broome	Year 8	F	121
Broome	Year 8	M	171
Broome	Year 9	F	235
Broome	Year 9	M	287
Broome	Year 10	F	1056
Broome	Year 10	M	1351
Broome	Year 11	F	714
Broome	Year 11	M	718
Broome	Year 12	F	3587
Broome	Year 12	M	2636
Broomehill-Tambellup	Did not go to school	M	4
Broomehill-Tambellup	Year 8	F	10
Broomehill-Tambellup	Year 8	M	26
Broomehill-Tambellup	Year 9	F	15
Broomehill-Tambellup	Year 9	M	30
Broomehill-Tambellup	Year 10	F	84
Broomehill-Tambellup	Year 10	M	111
Broomehill-Tambellup	Year 11	F	35
Broomehill-Tambellup	Year 11	M	43
Broomehill-Tambellup	Year 12	F	186
Broomehill-Tambellup	Year 12	M	156
Bruce Rock	Year 8	F	16
Bruce Rock	Year 8	M	14
Bruce Rock	Year 9	F	21
Bruce Rock	Year 9	M	21
Bruce Rock	Year 10	F	90
Bruce Rock	Year 10	M	115
Bruce Rock	Year 11	F	29
Bruce Rock	Year 11	M	37
Bruce Rock	Year 12	F	161
Bruce Rock	Year 12	M	152
Bunbury	Did not go to school	F	52
Bunbury	Did not go to school	M	81
Bunbury	Year 8	F	519
Bunbury	Year 8	M	469
Bunbury	Year 9	F	786
Bunbury	Year 9	M	841
Bunbury	Year 10	F	3915
Bunbury	Year 10	M	4219
Bunbury	Year 11	F	1671
Bunbury	Year 11	M	1496
Bunbury	Year 12	F	6227
Bunbury	Year 12	M	5161
Busselton	Did not go to school	F	44
Busselton	Did not go to school	M	69
Busselton	Year 8	F	448
Busselton	Year 8	M	463
Busselton	Year 9	F	732
Busselton	Year 9	M	844
Busselton	Year 10	F	4192
Busselton	Year 10	M	4115
Busselton	Year 11	F	1891
Busselton	Year 11	M	1843
Busselton	Year 12	F	8734
Busselton	Year 12	M	7309
Cambridge	Did not go to school	F	35
Cambridge	Did not go to school	M	23
Cambridge	Year 8	F	159
Cambridge	Year 8	M	99
Cambridge	Year 9	F	324
Cambridge	Year 9	M	344
Cambridge	Year 10	F	1260
Cambridge	Year 10	M	956
Cambridge	Year 11	F	593
Cambridge	Year 11	M	619
Cambridge	Year 12	F	9223
Cambridge	Year 12	M	8683
Canning	Did not go to school	F	433
Canning	Did not go to school	M	297
Canning	Year 8	F	1143
Canning	Year 8	M	948
Canning	Year 9	F	1327
Canning	Year 9	M	1308
Canning	Year 10	F	5380
Canning	Year 10	M	5104
Canning	Year 11	F	2724
Canning	Year 11	M	2773
Canning	Year 12	F	26636
Canning	Year 12	M	26479
Capel	Did not go to school	F	18
Capel	Did not go to school	M	19
Capel	Year 8	F	127
Capel	Year 8	M	142
Capel	Year 9	F	317
Capel	Year 9	M	424
Capel	Year 10	F	1726
Capel	Year 10	M	1987
Capel	Year 11	F	878
Capel	Year 11	M	867
Capel	Year 12	F	3873
Capel	Year 12	M	2938
Carnamah	Year 8	F	4
Carnamah	Year 8	M	14
Carnamah	Year 9	F	3
Carnamah	Year 9	M	22
Carnamah	Year 10	F	57
Carnamah	Year 10	M	76
Carnamah	Year 11	F	20
Carnamah	Year 11	M	23
Carnamah	Year 12	F	95
Carnamah	Year 12	M	83
Carnarvon	Did not go to school	F	27
Carnarvon	Did not go to school	M	21
Carnarvon	Year 8	F	108
Carnarvon	Year 8	M	127
Carnarvon	Year 9	F	96
Carnarvon	Year 9	M	148
Carnarvon	Year 10	F	444
Carnarvon	Year 10	M	559
Carnarvon	Year 11	F	225
Carnarvon	Year 11	M	235
Carnarvon	Year 12	F	798
Carnarvon	Year 12	M	680
Chapman Valley	Year 8	F	14
Chapman Valley	Year 8	M	14
Chapman Valley	Year 9	F	10
Chapman Valley	Year 9	M	43
Chapman Valley	Year 10	F	127
Chapman Valley	Year 10	M	177
Chapman Valley	Year 11	F	84
Chapman Valley	Year 11	M	92
Chapman Valley	Year 12	F	278
Chapman Valley	Year 12	M	219
Chittering	Did not go to school	F	7
Chittering	Year 8	F	36
Chittering	Year 8	M	69
Chittering	Year 9	F	111
Chittering	Year 9	M	166
Chittering	Year 10	F	617
Chittering	Year 10	M	747
Chittering	Year 11	F	284
Chittering	Year 11	M	307
Chittering	Year 12	F	1109
Chittering	Year 12	M	889
Christmas Island	Did not go to school	F	18
Christmas Island	Did not go to school	M	13
Christmas Island	Year 8	F	33
Christmas Island	Year 8	M	59
Christmas Island	Year 9	F	13
Christmas Island	Year 9	M	18
Christmas Island	Year 10	F	82
Christmas Island	Year 10	M	110
Christmas Island	Year 11	F	41
Christmas Island	Year 11	M	41
Christmas Island	Year 12	F	265
Christmas Island	Year 12	M	270
Claremont	Did not go to school	F	5
Claremont	Did not go to school	M	3
Claremont	Year 8	F	43
Claremont	Year 8	M	39
Claremont	Year 9	F	119
Claremont	Year 9	M	107
Claremont	Year 10	F	475
Claremont	Year 10	M	343
Claremont	Year 11	F	274
Claremont	Year 11	M	232
Claremont	Year 12	F	3877
Claremont	Year 12	M	3444
Cockburn	Did not go to school	F	339
Cockburn	Did not go to school	M	265
Cockburn	Year 8	F	1502
Cockburn	Year 8	M	1328
Cockburn	Year 9	F	1847
Cockburn	Year 9	M	1919
Cockburn	Year 10	F	8575
Cockburn	Year 10	M	9127
Cockburn	Year 11	F	4300
Cockburn	Year 11	M	4679
Cockburn	Year 12	F	29877
Cockburn	Year 12	M	26345
Cocos Islands	Did not go to school	F	47
Cocos Islands	Did not go to school	M	38
Cocos Islands	Year 8	F	7
Cocos Islands	Year 8	M	15
Cocos Islands	Year 9	M	6
Cocos Islands	Year 10	F	17
Cocos Islands	Year 10	M	34
Cocos Islands	Year 11	F	14
Cocos Islands	Year 11	M	10
Cocos Islands	Year 12	F	102
Cocos Islands	Year 12	M	76
Collie	Did not go to school	F	10
Collie	Did not go to school	M	12
Collie	Year 8	F	127
Collie	Year 8	M	186
Collie	Year 9	F	235
Collie	Year 9	M	305
Collie	Year 10	F	1180
Collie	Year 10	M	1279
Collie	Year 11	F	522
Collie	Year 11	M	579
Collie	Year 12	F	1212
Collie	Year 12	M	906
Coolgardie	Did not go to school	M	7
Coolgardie	Year 8	F	28
Coolgardie	Year 8	M	63
Coolgardie	Year 9	F	67
Coolgardie	Year 9	M	100
Coolgardie	Year 10	F	322
Coolgardie	Year 10	M	422
Coolgardie	Year 11	F	155
Coolgardie	Year 11	M	168
Coolgardie	Year 12	F	389
Coolgardie	Year 12	M	377
Coorow	Year 8	F	14
Coorow	Year 8	M	15
Coorow	Year 9	F	30
Coorow	Year 9	M	32
Coorow	Year 10	F	130
Coorow	Year 10	M	175
Coorow	Year 11	F	47
Coorow	Year 11	M	41
Coorow	Year 12	F	149
Coorow	Year 12	M	161
Corrigin	Year 8	F	18
Corrigin	Year 8	M	21
Corrigin	Year 9	F	16
Corrigin	Year 9	M	31
Corrigin	Year 10	F	111
Corrigin	Year 10	M	106
Corrigin	Year 11	F	53
Corrigin	Year 11	M	45
Corrigin	Year 12	F	174
Corrigin	Year 12	M	198
Cottesloe	Did not go to school	M	3
Cottesloe	Year 8	F	27
Cottesloe	Year 8	M	29
Cottesloe	Year 9	F	72
Cottesloe	Year 9	M	77
Cottesloe	Year 10	F	288
Cottesloe	Year 10	M	226
Cottesloe	Year 11	F	181
Cottesloe	Year 11	M	160
Cottesloe	Year 12	F	2693
Cottesloe	Year 12	M	2599
Cranbrook	Year 8	F	8
Cranbrook	Year 8	M	35
Cranbrook	Year 9	F	18
Cranbrook	Year 9	M	34
Cranbrook	Year 10	F	103
Cranbrook	Year 10	M	131
Cranbrook	Year 11	F	57
Cranbrook	Year 11	M	47
Cranbrook	Year 12	F	188
Cranbrook	Year 12	M	165
Cuballing	Year 8	F	3
Cuballing	Year 8	M	18
Cuballing	Year 9	F	19
Cuballing	Year 9	M	45
Cuballing	Year 10	F	94
Cuballing	Year 10	M	116
Cuballing	Year 11	F	39
Cuballing	Year 11	M	47
Cuballing	Year 12	F	166
Cuballing	Year 12	M	133
Cue	Year 8	F	5
Cue	Year 8	M	8
Cue	Year 9	F	4
Cue	Year 9	M	12
Cue	Year 10	F	10
Cue	Year 10	M	37
Cue	Year 11	F	10
Cue	Year 11	M	14
Cue	Year 12	F	29
Cue	Year 12	M	49
Cunderdin	Year 8	F	11
Cunderdin	Year 8	M	28
Cunderdin	Year 9	F	28
Cunderdin	Year 9	M	32
Cunderdin	Year 10	F	142
Cunderdin	Year 10	M	157
Cunderdin	Year 11	F	64
Cunderdin	Year 11	M	66
Cunderdin	Year 12	F	200
Cunderdin	Year 12	M	219
Dalwallinu	Year 8	F	16
Dalwallinu	Year 8	M	25
Dalwallinu	Year 9	F	14
Dalwallinu	Year 9	M	29
Dalwallinu	Year 10	F	110
Dalwallinu	Year 10	M	101
Dalwallinu	Year 11	F	44
Dalwallinu	Year 11	M	48
Dalwallinu	Year 12	F	248
Dalwallinu	Year 12	M	269
Dandaragan	Did not go to school	F	6
Dandaragan	Did not go to school	M	3
Dandaragan	Year 8	F	30
Dandaragan	Year 8	M	55
Dandaragan	Year 9	F	84
Dandaragan	Year 9	M	122
Dandaragan	Year 10	F	377
Dandaragan	Year 10	M	466
Dandaragan	Year 11	F	153
Dandaragan	Year 11	M	170
Dandaragan	Year 12	F	589
Dandaragan	Year 12	M	504
Dardanup	Did not go to school	F	15
Dardanup	Did not go to school	M	22
Dardanup	Year 8	F	176
Dardanup	Year 8	M	188
Dardanup	Year 9	F	294
Dardanup	Year 9	M	371
Dardanup	Year 10	F	1643
Dardanup	Year 10	M	1805
Dardanup	Year 11	F	759
Dardanup	Year 11	M	744
Dardanup	Year 12	F	2711
Dardanup	Year 12	M	2150
Denmark	Did not go to school	F	3
Denmark	Year 8	F	47
Denmark	Year 8	M	56
Denmark	Year 9	F	109
Denmark	Year 9	M	136
Denmark	Year 10	F	556
Denmark	Year 10	M	622
Denmark	Year 11	F	232
Denmark	Year 11	M	237
Denmark	Year 12	F	1492
Denmark	Year 12	M	1218
Derby-West Kimberley	Did not go to school	F	48
Derby-West Kimberley	Did not go to school	M	63
Derby-West Kimberley	Year 8	F	135
Derby-West Kimberley	Year 8	M	193
Derby-West Kimberley	Year 9	F	152
Derby-West Kimberley	Year 9	M	210
Derby-West Kimberley	Year 10	F	589
Derby-West Kimberley	Year 10	M	764
Derby-West Kimberley	Year 11	F	405
Derby-West Kimberley	Year 11	M	326
Derby-West Kimberley	Year 12	F	879
Derby-West Kimberley	Year 12	M	702
Donnybrook-Balingup	Did not go to school	F	15
Donnybrook-Balingup	Did not go to school	M	15
Donnybrook-Balingup	Year 8	F	73
Donnybrook-Balingup	Year 8	M	107
Donnybrook-Balingup	Year 9	F	123
Donnybrook-Balingup	Year 9	M	203
Donnybrook-Balingup	Year 10	F	692
Donnybrook-Balingup	Year 10	M	808
Donnybrook-Balingup	Year 11	F	307
Donnybrook-Balingup	Year 11	M	293
Donnybrook-Balingup	Year 12	F	1227
Donnybrook-Balingup	Year 12	M	881
Dowerin	Year 8	F	3
Dowerin	Year 8	M	14
Dowerin	Year 9	F	16
Dowerin	Year 9	M	17
Dowerin	Year 10	F	79
Dowerin	Year 10	M	90
Dowerin	Year 11	F	34
Dowerin	Year 11	M	27
Dowerin	Year 12	F	108
Dowerin	Year 12	M	113
Dumbleyung	Year 8	F	6
Dumbleyung	Year 8	M	12
Dumbleyung	Year 9	F	9
Dumbleyung	Year 9	M	16
Dumbleyung	Year 10	F	50
Dumbleyung	Year 10	M	68
Dumbleyung	Year 11	F	25
Dumbleyung	Year 11	M	18
Dumbleyung	Year 12	F	118
Dumbleyung	Year 12	M	122
Dundas	Year 8	F	15
Dundas	Year 8	M	22
Dundas	Year 9	F	18
Dundas	Year 9	M	32
Dundas	Year 10	F	86
Dundas	Year 10	M	82
Dundas	Year 11	F	28
Dundas	Year 11	M	30
Dundas	Year 12	F	78
Dundas	Year 12	M	88
East Fremantle	Did not go to school	F	3
East Fremantle	Did not go to school	M	9
East Fremantle	Year 8	F	53
East Fremantle	Year 8	M	55
East Fremantle	Year 9	F	99
East Fremantle	Year 9	M	97
East Fremantle	Year 10	F	419
East Fremantle	Year 10	M	388
East Fremantle	Year 11	F	199
East Fremantle	Year 11	M	215
East Fremantle	Year 12	F	2406
East Fremantle	Year 12	M	2095
East Pilbara	Did not go to school	F	26
East Pilbara	Did not go to school	M	30
East Pilbara	Year 8	F	71
East Pilbara	Year 8	M	86
East Pilbara	Year 9	F	83
East Pilbara	Year 9	M	172
East Pilbara	Year 10	F	404
East Pilbara	Year 10	M	962
East Pilbara	Year 11	F	298
East Pilbara	Year 11	M	578
East Pilbara	Year 12	F	1340
East Pilbara	Year 12	M	1909
Esperance	Did not go to school	F	17
Esperance	Did not go to school	M	10
Esperance	Year 8	F	167
Esperance	Year 8	M	209
Esperance	Year 9	F	305
Esperance	Year 9	M	351
Esperance	Year 10	F	1197
Esperance	Year 10	M	1580
Esperance	Year 11	F	753
Esperance	Year 11	M	709
Esperance	Year 12	F	2520
Esperance	Year 12	M	2027
Exmouth	Did not go to school	M	7
Exmouth	Year 8	F	15
Exmouth	Year 8	M	20
Exmouth	Year 9	F	37
Exmouth	Year 9	M	70
Exmouth	Year 10	F	226
Exmouth	Year 10	M	321
Exmouth	Year 11	F	110
Exmouth	Year 11	M	164
Exmouth	Year 12	F	705
Exmouth	Year 12	M	565
Fremantle	Did not go to school	F	95
Fremantle	Did not go to school	M	72
Fremantle	Year 8	F	478
Fremantle	Year 8	M	374
Fremantle	Year 9	F	395
Fremantle	Year 9	M	393
Fremantle	Year 10	F	1721
Fremantle	Year 10	M	1791
Fremantle	Year 11	F	851
Fremantle	Year 11	M	980
Fremantle	Year 12	F	9662
Fremantle	Year 12	M	8461
Gingin	Did not go to school	F	20
Gingin	Did not go to school	M	20
Gingin	Year 8	F	69
Gingin	Year 8	M	125
Gingin	Year 9	F	108
Gingin	Year 9	M	148
Gingin	Year 10	F	644
Gingin	Year 10	M	829
Gingin	Year 11	F	246
Gingin	Year 11	M	242
Gingin	Year 12	F	985
Gingin	Year 12	M	873
Gnowangerup	Did not go to school	F	6
Gnowangerup	Did not go to school	M	3
Gnowangerup	Year 8	F	12
Gnowangerup	Year 8	M	14
Gnowangerup	Year 9	F	21
Gnowangerup	Year 9	M	36
Gnowangerup	Year 10	F	115
Gnowangerup	Year 10	M	136
Gnowangerup	Year 11	F	27
Gnowangerup	Year 11	M	44
Gnowangerup	Year 12	F	216
Gnowangerup	Year 12	M	231
Goomalling	Year 8	F	18
Goomalling	Year 8	M	22
Goomalling	Year 9	F	19
Goomalling	Year 9	M	22
Goomalling	Year 10	F	102
Goomalling	Year 10	M	121
Goomalling	Year 11	F	34
Goomalling	Year 11	M	42
Goomalling	Year 12	F	163
Goomalling	Year 12	M	139
Gosnells	Did not go to school	F	916
Gosnells	Did not go to school	M	799
Gosnells	Year 8	F	1791
Gosnells	Year 8	M	1667
Gosnells	Year 9	F	2169
Gosnells	Year 9	M	2334
Gosnells	Year 10	F	9829
Gosnells	Year 10	M	10720
Gosnells	Year 11	F	4496
Gosnells	Year 11	M	4675
Gosnells	Year 12	F	28105
Gosnells	Year 12	M	26677
Greater Geraldton	Did not go to school	F	100
Greater Geraldton	Did not go to school	M	88
Greater Geraldton	Year 8	F	544
Greater Geraldton	Year 8	M	668
Greater Geraldton	Year 9	F	880
Greater Geraldton	Year 9	M	1014
Greater Geraldton	Year 10	F	3932
Greater Geraldton	Year 10	M	4538
Greater Geraldton	Year 11	F	2150
Greater Geraldton	Year 11	M	2010
Greater Geraldton	Year 12	F	6973
Greater Geraldton	Year 12	M	5517
Halls Creek	Did not go to school	F	32
Halls Creek	Did not go to school	M	37
Halls Creek	Year 8	F	115
Halls Creek	Year 8	M	143
Halls Creek	Year 9	F	98
Halls Creek	Year 9	M	96
Halls Creek	Year 10	F	385
Halls Creek	Year 10	M	351
Halls Creek	Year 11	F	191
Halls Creek	Year 11	M	169
Halls Creek	Year 12	F	369
Halls Creek	Year 12	M	285
Harvey	Did not go to school	F	25
Harvey	Did not go to school	M	27
Harvey	Year 8	F	321
Harvey	Year 8	M	344
Harvey	Year 9	F	578
Harvey	Year 9	M	715
Harvey	Year 10	F	3169
Harvey	Year 10	M	3488
Harvey	Year 11	F	1491
Harvey	Year 11	M	1439
Harvey	Year 12	F	5285
Harvey	Year 12	M	4311
Irwin	Did not go to school	F	3
Irwin	Year 8	F	51
Irwin	Year 8	M	75
Irwin	Year 9	F	99
Irwin	Year 9	M	145
Irwin	Year 10	F	455
Irwin	Year 10	M	483
Irwin	Year 11	F	205
Irwin	Year 11	M	191
Irwin	Year 12	F	584
Irwin	Year 12	M	446
Jerramungup	Year 8	F	3
Jerramungup	Year 8	M	14
Jerramungup	Year 9	F	12
Jerramungup	Year 9	M	28
Jerramungup	Year 10	F	91
Jerramungup	Year 10	M	128
Jerramungup	Year 11	F	51
Jerramungup	Year 11	M	36
Jerramungup	Year 12	F	228
Jerramungup	Year 12	M	226
Joondalup	Did not go to school	F	184
Joondalup	Did not go to school	M	143
Joondalup	Year 8	F	1124
Joondalup	Year 8	M	898
Joondalup	Year 9	F	2248
Joondalup	Year 9	M	2435
Joondalup	Year 10	F	12034
Joondalup	Year 10	M	12305
Joondalup	Year 11	F	6222
Joondalup	Year 11	M	6397
Joondalup	Year 12	F	42204
Joondalup	Year 12	M	38775
Kalamunda	Did not go to school	F	136
Kalamunda	Did not go to school	M	123
Kalamunda	Year 8	F	592
Kalamunda	Year 8	M	582
Kalamunda	Year 9	F	1037
Kalamunda	Year 9	M	1235
Kalamunda	Year 10	F	5201
Kalamunda	Year 10	M	5562
Kalamunda	Year 11	F	2493
Kalamunda	Year 11	M	2593
Kalamunda	Year 12	F	13555
Kalamunda	Year 12	M	11840
Kalgoorlie-Boulder	Did not go to school	F	46
Kalgoorlie-Boulder	Did not go to school	M	69
Kalgoorlie-Boulder	Year 8	F	269
Kalgoorlie-Boulder	Year 8	M	301
Kalgoorlie-Boulder	Year 9	F	464
Kalgoorlie-Boulder	Year 9	M	643
Kalgoorlie-Boulder	Year 10	F	2397
Kalgoorlie-Boulder	Year 10	M	3359
Kalgoorlie-Boulder	Year 11	F	1225
Kalgoorlie-Boulder	Year 11	M	1502
Kalgoorlie-Boulder	Year 12	F	5189
Kalgoorlie-Boulder	Year 12	M	4725
Karratha	Did not go to school	F	15
Karratha	Did not go to school	M	46
Karratha	Year 8	F	110
Karratha	Year 8	M	144
Karratha	Year 9	F	247
Karratha	Year 9	M	357
Karratha	Year 10	F	1232
Karratha	Year 10	M	2003
Karratha	Year 11	F	765
Karratha	Year 11	M	1106
Karratha	Year 12	F	3952
Karratha	Year 12	M	3686
Katanning	Did not go to school	F	56
Katanning	Did not go to school	M	59
Katanning	Year 8	F	104
Katanning	Year 8	M	121
Katanning	Year 9	F	94
Katanning	Year 9	M	111
Katanning	Year 10	F	353
Katanning	Year 10	M	415
Katanning	Year 11	F	193
Katanning	Year 11	M	187
Katanning	Year 12	F	616
Katanning	Year 12	M	561
Kellerberrin	Did not go to school	M	3
Kellerberrin	Year 8	F	21
Kellerberrin	Year 8	M	37
Kellerberrin	Year 9	F	35
Kellerberrin	Year 9	M	44
Kellerberrin	Year 10	F	141
Kellerberrin	Year 10	M	133
Kellerberrin	Year 11	F	55
Kellerberrin	Year 11	M	45
Kellerberrin	Year 12	F	163
Kellerberrin	Year 12	M	162
Kent	Year 8	M	10
Kent	Year 9	M	8
Kent	Year 10	F	29
Kent	Year 10	M	51
Kent	Year 11	F	15
Kent	Year 11	M	20
Kent	Year 12	F	88
Kent	Year 12	M	105
Kojonup	Year 8	F	31
Kojonup	Year 8	M	26
Kojonup	Year 9	F	18
Kojonup	Year 9	M	42
Kojonup	Year 10	F	163
Kojonup	Year 10	M	209
Kojonup	Year 11	F	71
Kojonup	Year 11	M	75
Kojonup	Year 12	F	383
Kojonup	Year 12	M	348
Kondinin	Did not go to school	M	4
Kondinin	Year 8	F	10
Kondinin	Year 8	M	24
Kondinin	Year 9	F	14
Kondinin	Year 9	M	22
Kondinin	Year 10	F	70
Kondinin	Year 10	M	105
Kondinin	Year 11	F	32
Kondinin	Year 11	M	34
Kondinin	Year 12	F	148
Kondinin	Year 12	M	136
Koorda	Year 8	F	3
Koorda	Year 8	M	11
Koorda	Year 9	F	8
Koorda	Year 9	M	12
Koorda	Year 10	F	35
Koorda	Year 10	M	49
Koorda	Year 11	F	14
Koorda	Year 11	M	19
Koorda	Year 12	F	63
Koorda	Year 12	M	63
