LGA_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Whittlesea	85+	1	0	1	F	9
Whittlesea	85+	1	0	1	M	11
Whittlesea	85+	1	1	0	F	3
Whittlesea	85+	1	1	0	M	3
Wodonga	15-19				F	80
Wodonga	15-19				M	86
Wodonga	15-19	0			F	1111
Wodonga	15-19	0			M	1344
Wodonga	15-19	1	0	1	F	103
Wodonga	15-19	1	0	1	M	48
Wodonga	15-19	1	1	0	F	14
Wodonga	15-19	1	1	0	M	9
Wodonga	20-24				F	78
Wodonga	20-24				M	84
Wodonga	20-24	0			F	941
Wodonga	20-24	0			M	1175
Wodonga	20-24	1	0	1	F	82
Wodonga	20-24	1	0	1	M	40
Wodonga	20-24	1	1	0	F	111
Wodonga	20-24	1	1	0	M	69
Wodonga	20-24	1	1	1	F	9
Wodonga	25-34				F	163
Wodonga	25-34				M	182
Wodonga	25-34	0			F	1279
Wodonga	25-34	0			M	1689
Wodonga	25-34	1	0	1	F	110
Wodonga	25-34	1	0	1	M	75
Wodonga	25-34	1	1	0	F	1320
Wodonga	25-34	1	1	0	M	902
Wodonga	25-34	1	1	1	F	89
Wodonga	25-34	1	1	1	M	38
Wodonga	35-44				F	140
Wodonga	35-44				M	153
Wodonga	35-44	0			F	817
Wodonga	35-44	0			M	939
Wodonga	35-44	1	0	1	F	79
Wodonga	35-44	1	0	1	M	46
Wodonga	35-44	1	1	0	F	1729
Wodonga	35-44	1	1	0	M	1394
Wodonga	35-44	1	1	1	F	92
Wodonga	35-44	1	1	1	M	39
Wodonga	45-54				F	105
Wodonga	45-54				M	126
Wodonga	45-54	0			F	1583
Wodonga	45-54	0			M	1501
Wodonga	45-54	1	0	1	F	223
Wodonga	45-54	1	0	1	M	86
Wodonga	45-54	1	1	0	F	742
Wodonga	45-54	1	1	0	M	774
Wodonga	45-54	1	1	1	F	35
Wodonga	45-54	1	1	1	M	16
Wodonga	55-64				F	102
Wodonga	55-64				M	116
Wodonga	55-64	0			F	1950
Wodonga	55-64	0			M	1927
Wodonga	55-64	1	0	1	F	527
Wodonga	55-64	1	0	1	M	194
Wodonga	55-64	1	1	0	F	65
Wodonga	55-64	1	1	0	M	143
Wodonga	55-64	1	1	1	F	5
Wodonga	55-64	1	1	1	M	3
Wodonga	65-74				F	113
Wodonga	65-74				M	113
Wodonga	65-74	0			F	1833
Wodonga	65-74	0			M	1787
Wodonga	65-74	1	0	1	F	376
Wodonga	65-74	1	0	1	M	218
Wodonga	65-74	1	1	0	F	10
Wodonga	65-74	1	1	0	M	30
Wodonga	75-84				F	94
Wodonga	75-84				M	69
Wodonga	75-84	0			F	1131
Wodonga	75-84	0			M	936
Wodonga	75-84	1	0	1	F	63
Wodonga	75-84	1	0	1	M	35
Wodonga	75-84	1	1	0	F	4
Wodonga	75-84	1	1	0	M	3
Wodonga	85+				F	58
Wodonga	85+				M	31
Wodonga	85+	0			F	462
Wodonga	85+	0			M	292
Wyndham	15-19				F	504
Wyndham	15-19				M	589
Wyndham	15-19	0			F	6601
Wyndham	15-19	0			M	7428
Wyndham	15-19	1	0	1	F	500
Wyndham	15-19	1	0	1	M	309
Wyndham	15-19	1	1	0	F	52
Wyndham	15-19	1	1	0	M	29
Wyndham	15-19	1	1	1	F	3
Wyndham	15-19	1	1	1	M	3
Wyndham	20-24				F	604
Wyndham	20-24				M	948
Wyndham	20-24	0			F	6625
Wyndham	20-24	0			M	8320
Wyndham	20-24	1	0	1	F	494
Wyndham	20-24	1	0	1	M	282
Wyndham	20-24	1	1	0	F	517
Wyndham	20-24	1	1	0	M	217
Wyndham	20-24	1	1	1	F	27
Wyndham	20-24	1	1	1	M	3
Wyndham	25-34				F	1883
Wyndham	25-34				M	2458
Wyndham	25-34	0			F	12490
Wyndham	25-34	0			M	15942
Wyndham	25-34	1	0	1	F	690
Wyndham	25-34	1	0	1	M	425
Wyndham	25-34	1	1	0	F	11158
Wyndham	25-34	1	1	0	M	5645
Wyndham	25-34	1	1	1	F	246
Wyndham	25-34	1	1	1	M	79
Wyndham	35-44				F	1561
Wyndham	35-44				M	2126
Wyndham	35-44	0			F	7581
Wyndham	35-44	0			M	10650
Wyndham	35-44	1	0	1	F	459
Wyndham	35-44	1	0	1	M	267
Wyndham	35-44	1	1	0	F	17667
Wyndham	35-44	1	1	0	M	16326
Wyndham	35-44	1	1	1	F	297
Wyndham	35-44	1	1	1	M	153
Wyndham	45-54				F	794
Wyndham	45-54				M	993
Wyndham	45-54	0			F	8981
Wyndham	45-54	0			M	8981
Wyndham	45-54	1	0	1	F	743
Wyndham	45-54	1	0	1	M	284
Wyndham	45-54	1	1	0	F	4739
Wyndham	45-54	1	1	0	M	5661
Wyndham	45-54	1	1	1	F	139
Wyndham	45-54	1	1	1	M	67
Wyndham	55-64				F	508
Wyndham	55-64				M	582
Wyndham	55-64	0			F	8383
Wyndham	55-64	0			M	8553
Wyndham	55-64	1	0	1	F	1911
Wyndham	55-64	1	0	1	M	637
Wyndham	55-64	1	1	0	F	504
Wyndham	55-64	1	1	0	M	869
Wyndham	55-64	1	1	1	F	49
Wyndham	55-64	1	1	1	M	18
Wyndham	65-74				F	387
Wyndham	65-74				M	365
Wyndham	65-74	0			F	5463
Wyndham	65-74	0			M	5502
Wyndham	65-74	1	0	1	F	1420
Wyndham	65-74	1	0	1	M	870
Wyndham	65-74	1	1	0	F	197
Wyndham	65-74	1	1	0	M	189
Wyndham	65-74	1	1	1	F	12
Wyndham	65-74	1	1	1	M	8
Wyndham	75-84				F	236
Wyndham	75-84				M	203
Wyndham	75-84	0			F	2797
Wyndham	75-84	0			M	2480
Wyndham	75-84	1	0	1	F	168
Wyndham	75-84	1	0	1	M	144
Wyndham	75-84	1	1	0	F	14
Wyndham	75-84	1	1	0	M	17
Wyndham	75-84	1	1	1	F	9
Wyndham	85+				F	160
Wyndham	85+				M	89
Wyndham	85+	0			F	1021
Wyndham	85+	0			M	565
Wyndham	85+	1	0	1	F	10
Wyndham	85+	1	0	1	M	6
Wyndham	85+	1	1	0	F	4
Wyndham	85+	1	1	0	M	4
Yarra	15-19				F	76
Yarra	15-19				M	71
Yarra	15-19	0			F	1254
Yarra	15-19	0			M	1060
Yarra	15-19	1	0	1	F	58
Yarra	15-19	1	0	1	M	26
Yarra	15-19	1	1	0	F	3
Yarra	15-19	1	1	1	M	3
Yarra	20-24				F	194
Yarra	20-24				M	191
Yarra	20-24	0			F	3342
Yarra	20-24	0			M	2686
Yarra	20-24	1	0	1	F	84
Yarra	20-24	1	0	1	M	42
Yarra	20-24	1	1	0	F	25
Yarra	20-24	1	1	0	M	10
Yarra	25-34				F	677
Yarra	25-34				M	710
Yarra	25-34	0			F	11943
Yarra	25-34	0			M	11623
Yarra	25-34	1	0	1	F	388
Yarra	25-34	1	0	1	M	167
Yarra	25-34	1	1	0	F	852
Yarra	25-34	1	1	0	M	526
Yarra	25-34	1	1	1	F	13
Yarra	25-34	1	1	1	M	4
Yarra	35-44				F	375
Yarra	35-44				M	458
Yarra	35-44	0			F	3978
Yarra	35-44	0			M	5114
Yarra	35-44	1	0	1	F	222
Yarra	35-44	1	0	1	M	121
Yarra	35-44	1	1	0	F	2651
Yarra	35-44	1	1	0	M	2169
Yarra	35-44	1	1	1	F	74
Yarra	35-44	1	1	1	M	34
Yarra	45-54				F	255
Yarra	45-54				M	317
Yarra	45-54	0			F	3028
Yarra	45-54	0			M	3113
Yarra	45-54	1	0	1	F	132
Yarra	45-54	1	0	1	M	54
Yarra	45-54	1	1	0	F	1629
Yarra	45-54	1	1	0	M	1618
Yarra	45-54	1	1	1	F	44
Yarra	45-54	1	1	1	M	21
Yarra	55-64				F	212
Yarra	55-64				M	287
Yarra	55-64	0			F	3415
Yarra	55-64	0			M	3499
Yarra	55-64	1	0	1	F	343
Yarra	55-64	1	0	1	M	112
Yarra	55-64	1	1	0	F	170
Yarra	55-64	1	1	0	M	373
Yarra	55-64	1	1	1	F	7
Yarra	55-64	1	1	1	M	5
Yarra	65-74				F	170
Yarra	65-74				M	176
Yarra	65-74	0			F	2495
Yarra	65-74	0			M	2322
Yarra	65-74	1	0	1	F	603
Yarra	65-74	1	0	1	M	326
Yarra	65-74	1	1	0	F	31
Yarra	65-74	1	1	0	M	66
Yarra	65-74	1	1	1	F	4
Yarra	75-84				F	113
Yarra	75-84				M	87
Yarra	75-84	0			F	1505
Yarra	75-84	0			M	1223
Yarra	75-84	1	0	1	F	153
Yarra	75-84	1	0	1	M	106
Yarra	75-84	1	1	0	F	3
Yarra	75-84	1	1	0	M	7
Yarra	85+				F	53
Yarra	85+				M	45
Yarra	85+	0			F	731
Yarra	85+	0			M	426
Yarra	85+	1	0	1	F	9
Yarra	85+	1	0	1	M	3
Yarra Ranges	15-19				F	199
Yarra Ranges	15-19				M	226
Yarra Ranges	15-19	0			F	3978
Yarra Ranges	15-19	0			M	4501
Yarra Ranges	15-19	1	0	1	F	334
Yarra Ranges	15-19	1	0	1	M	188
Yarra Ranges	15-19	1	1	0	F	18
Yarra Ranges	15-19	1	1	0	M	6
Yarra Ranges	20-24				F	147
Yarra Ranges	20-24				M	207
Yarra Ranges	20-24	0			F	3616
Yarra Ranges	20-24	0			M	4090
Yarra Ranges	20-24	1	0	1	F	251
Yarra Ranges	20-24	1	0	1	M	109
Yarra Ranges	20-24	1	1	0	F	168
Yarra Ranges	20-24	1	1	0	M	88
Yarra Ranges	20-24	1	1	1	F	6
Yarra Ranges	20-24	1	1	1	M	4
Yarra Ranges	25-34				F	387
Yarra Ranges	25-34				M	425
Yarra Ranges	25-34	0			F	4915
Yarra Ranges	25-34	0			M	6099
Yarra Ranges	25-34	1	0	1	F	434
Yarra Ranges	25-34	1	0	1	M	185
Yarra Ranges	25-34	1	1	0	F	3703
Yarra Ranges	25-34	1	1	0	M	2698
Yarra Ranges	25-34	1	1	1	F	222
Yarra Ranges	25-34	1	1	1	M	57
Yarra Ranges	35-44				F	369
Yarra Ranges	35-44				M	399
Yarra Ranges	35-44	0			F	2518
Yarra Ranges	35-44	0			M	3276
Yarra Ranges	35-44	1	0	1	F	265
Yarra Ranges	35-44	1	0	1	M	149
Yarra Ranges	35-44	1	1	0	F	6975
Yarra Ranges	35-44	1	1	0	M	5902
Yarra Ranges	35-44	1	1	1	F	370
Yarra Ranges	35-44	1	1	1	M	144
Yarra Ranges	45-54				F	421
Yarra Ranges	45-54				M	477
Yarra Ranges	45-54	0			F	6183
Yarra Ranges	45-54	0			M	5903
Yarra Ranges	45-54	1	0	1	F	588
Yarra Ranges	45-54	1	0	1	M	220
Yarra Ranges	45-54	1	1	0	F	3714
Yarra Ranges	45-54	1	1	0	M	3817
Yarra Ranges	45-54	1	1	1	F	119
Yarra Ranges	45-54	1	1	1	M	82
Yarra Ranges	55-64				F	371
Yarra Ranges	55-64				M	412
Yarra Ranges	55-64	0			F	7559
Yarra Ranges	55-64	0			M	8053
Yarra Ranges	55-64	1	0	1	F	2185
Yarra Ranges	55-64	1	0	1	M	786
Yarra Ranges	55-64	1	1	0	F	285
Yarra Ranges	55-64	1	1	0	M	579
Yarra Ranges	55-64	1	1	1	F	27
Yarra Ranges	55-64	1	1	1	M	9
Yarra Ranges	65-74				F	347
Yarra Ranges	65-74				M	322
Yarra Ranges	65-74	0			F	6209
Yarra Ranges	65-74	0			M	6172
Yarra Ranges	65-74	1	0	1	F	1961
Yarra Ranges	65-74	1	0	1	M	1152
Yarra Ranges	65-74	1	1	0	F	69
Yarra Ranges	65-74	1	1	0	M	99
Yarra Ranges	65-74	1	1	1	F	11
Yarra Ranges	65-74	1	1	1	M	15
Yarra Ranges	75-84				F	223
Yarra Ranges	75-84				M	248
Yarra Ranges	75-84	0			F	3881
Yarra Ranges	75-84	0			M	3609
Yarra Ranges	75-84	1	0	1	F	294
Yarra Ranges	75-84	1	0	1	M	253
Yarra Ranges	75-84	1	1	0	F	22
Yarra Ranges	75-84	1	1	0	M	21
Yarra Ranges	75-84	1	1	1	M	3
Yarra Ranges	85+				F	119
Yarra Ranges	85+				M	78
Yarra Ranges	85+	0			F	1460
Yarra Ranges	85+	0			M	996
Yarra Ranges	85+	1	0	1	F	6
Yarra Ranges	85+	1	0	1	M	8
Yarra Ranges	85+	1	1	0	F	3
Yarriambiack	15-19				F	21
Yarriambiack	15-19				M	25
Yarriambiack	15-19	0			F	120
Yarriambiack	15-19	0			M	149
Yarriambiack	15-19	1	0	1	F	15
Yarriambiack	15-19	1	0	1	M	11
Yarriambiack	20-24				F	5
Yarriambiack	20-24				M	9
Yarriambiack	20-24	0			F	71
Yarriambiack	20-24	0			M	123
Yarriambiack	20-24	1	0	1	F	11
Yarriambiack	20-24	1	1	0	F	13
Yarriambiack	20-24	1	1	0	M	8
Yarriambiack	25-34				F	24
Yarriambiack	25-34				M	18
Yarriambiack	25-34	0			F	117
Yarriambiack	25-34	0			M	168
Yarriambiack	25-34	1	0	1	F	10
Yarriambiack	25-34	1	0	1	M	8
Yarriambiack	25-34	1	1	0	F	133
Yarriambiack	25-34	1	1	0	M	94
Yarriambiack	25-34	1	1	1	F	13
Yarriambiack	25-34	1	1	1	M	5
Yarriambiack	35-44				F	21
Yarriambiack	35-44				M	22
Yarriambiack	35-44	0			F	84
Yarriambiack	35-44	0			M	97
Yarriambiack	35-44	1	0	1	F	8
Yarriambiack	35-44	1	0	1	M	4
Yarriambiack	35-44	1	1	0	F	176
Yarriambiack	35-44	1	1	0	M	155
Yarriambiack	35-44	1	1	1	F	10
Yarriambiack	35-44	1	1	1	M	3
Yarriambiack	45-54				F	39
Yarriambiack	45-54				M	23
Yarriambiack	45-54	0			F	233
Yarriambiack	45-54	0			M	219
Yarriambiack	45-54	1	0	1	F	31
Yarriambiack	45-54	1	0	1	M	7
Yarriambiack	45-54	1	1	0	F	86
Yarriambiack	45-54	1	1	0	M	97
Yarriambiack	45-54	1	1	1	F	4
Yarriambiack	55-64				F	28
Yarriambiack	55-64				M	35
Yarriambiack	55-64	0			F	391
Yarriambiack	55-64	0			M	485
Yarriambiack	55-64	1	0	1	F	107
Yarriambiack	55-64	1	0	1	M	52
Yarriambiack	55-64	1	1	0	F	15
Yarriambiack	55-64	1	1	0	M	16
Yarriambiack	65-74				F	32
Yarriambiack	65-74				M	47
Yarriambiack	65-74	0			F	401
Yarriambiack	65-74	0			M	439
Yarriambiack	65-74	1	0	1	F	48
Yarriambiack	65-74	1	0	1	M	29
Yarriambiack	65-74	1	1	0	M	4
Yarriambiack	75-84				F	41
Yarriambiack	75-84				M	40
Yarriambiack	75-84	0			F	275
Yarriambiack	75-84	0			M	241
Yarriambiack	75-84	1	0	1	F	8
Yarriambiack	75-84	1	0	1	M	9
Yarriambiack	75-84	1	1	0	M	3
Yarriambiack	85+				F	40
Yarriambiack	85+				M	25
Yarriambiack	85+	0			F	130
Yarriambiack	85+	0			M	100
Unincorporated Vic	15-19				F	10
Unincorporated Vic	15-19				M	10
Unincorporated Vic	15-19	0			F	28
Unincorporated Vic	15-19	0			M	13
Unincorporated Vic	20-24				F	34
Unincorporated Vic	20-24				M	27
Unincorporated Vic	20-24	0			F	53
Unincorporated Vic	20-24	0			M	53
Unincorporated Vic	25-34				F	31
Unincorporated Vic	25-34				M	39
Unincorporated Vic	25-34	0			F	69
Unincorporated Vic	25-34	0			M	99
Unincorporated Vic	25-34	1	1	0	F	3
Unincorporated Vic	25-34	1	1	0	M	4
Unincorporated Vic	35-44				F	15
Unincorporated Vic	35-44				M	12
Unincorporated Vic	35-44	0			F	25
Unincorporated Vic	35-44	0			M	33
Unincorporated Vic	35-44	1	1	0	F	16
Unincorporated Vic	35-44	1	1	0	M	15
Unincorporated Vic	45-54				F	13
Unincorporated Vic	45-54				M	13
Unincorporated Vic	45-54	0			F	27
Unincorporated Vic	45-54	0			M	28
Unincorporated Vic	45-54	1	1	0	F	10
Unincorporated Vic	45-54	1	1	0	M	10
Unincorporated Vic	55-64				F	9
Unincorporated Vic	55-64				M	4
Unincorporated Vic	55-64	0			F	31
Unincorporated Vic	55-64	0			M	28
Unincorporated Vic	55-64	1	0	1	F	4
Unincorporated Vic	65-74				F	7
Unincorporated Vic	65-74				M	6
Unincorporated Vic	65-74	0			F	15
Unincorporated Vic	65-74	0			M	24
Unincorporated Vic	65-74	1	0	1	M	4
Unincorporated Vic	75-84				F	5
Unincorporated Vic	75-84				M	5
Unincorporated Vic	75-84	0			M	9
No usual address (Vic.)	15-19				F	84
No usual address (Vic.)	15-19				M	94
No usual address (Vic.)	15-19	0			F	125
No usual address (Vic.)	15-19	0			M	133
No usual address (Vic.)	15-19	1	0	1	F	14
No usual address (Vic.)	15-19	1	0	1	M	8
No usual address (Vic.)	15-19	1	1	0	F	3
No usual address (Vic.)	20-24				F	91
No usual address (Vic.)	20-24				M	128
No usual address (Vic.)	20-24	0			F	187
No usual address (Vic.)	20-24	0			M	199
No usual address (Vic.)	20-24	1	0	1	F	17
No usual address (Vic.)	20-24	1	0	1	M	7
No usual address (Vic.)	20-24	1	1	0	F	28
No usual address (Vic.)	20-24	1	1	0	M	12
No usual address (Vic.)	20-24	1	1	1	F	5
No usual address (Vic.)	25-34				F	306
No usual address (Vic.)	25-34				M	385
No usual address (Vic.)	25-34	0			F	372
No usual address (Vic.)	25-34	0			M	433
No usual address (Vic.)	25-34	1	0	1	F	34
No usual address (Vic.)	25-34	1	0	1	M	15
No usual address (Vic.)	25-34	1	1	0	F	157
No usual address (Vic.)	25-34	1	1	0	M	99
No usual address (Vic.)	25-34	1	1	1	F	10
No usual address (Vic.)	25-34	1	1	1	M	7
No usual address (Vic.)	35-44				F	345
No usual address (Vic.)	35-44				M	523
No usual address (Vic.)	35-44	0			F	219
No usual address (Vic.)	35-44	0			M	324
No usual address (Vic.)	35-44	1	0	1	F	25
No usual address (Vic.)	35-44	1	0	1	M	16
No usual address (Vic.)	35-44	1	1	0	F	135
No usual address (Vic.)	35-44	1	1	0	M	132
No usual address (Vic.)	35-44	1	1	1	F	3
No usual address (Vic.)	35-44	1	1	1	M	4
No usual address (Vic.)	45-54				F	181
No usual address (Vic.)	45-54				M	463
No usual address (Vic.)	45-54	0			F	227
No usual address (Vic.)	45-54	0			M	374
No usual address (Vic.)	45-54	1	0	1	F	18
No usual address (Vic.)	45-54	1	0	1	M	11
No usual address (Vic.)	45-54	1	1	0	F	52
No usual address (Vic.)	45-54	1	1	0	M	64
No usual address (Vic.)	55-64				F	117
No usual address (Vic.)	55-64				M	294
No usual address (Vic.)	55-64	0			F	262
No usual address (Vic.)	55-64	0			M	327
No usual address (Vic.)	55-64	1	0	1	F	45
No usual address (Vic.)	55-64	1	0	1	M	12
No usual address (Vic.)	55-64	1	1	0	F	6
No usual address (Vic.)	55-64	1	1	0	M	11
No usual address (Vic.)	65-74				F	62
No usual address (Vic.)	65-74				M	135
No usual address (Vic.)	65-74	0			F	128
No usual address (Vic.)	65-74	0			M	231
No usual address (Vic.)	65-74	1	0	1	F	23
No usual address (Vic.)	65-74	1	0	1	M	26
No usual address (Vic.)	75-84				F	7
No usual address (Vic.)	75-84				M	29
No usual address (Vic.)	75-84	0			F	42
No usual address (Vic.)	75-84	0			M	61
No usual address (Vic.)	75-84	1	0	1	F	3
No usual address (Vic.)	85+				F	10
No usual address (Vic.)	85+				M	11
No usual address (Vic.)	85+	0			F	12
No usual address (Vic.)	85+	0			M	4
Migratory - Offshore - Shipping (Vic.)	35-44				M	9
Migratory - Offshore - Shipping (Vic.)	35-44	0			M	4
Migratory - Offshore - Shipping (Vic.)	45-54				M	3
Migratory - Offshore - Shipping (Vic.)	55-64				F	3
Migratory - Offshore - Shipping (Vic.)	55-64				M	7
Migratory - Offshore - Shipping (Vic.)	55-64	0			M	3
Aurukun	15-19				F	7
Aurukun	15-19				M	4
Aurukun	15-19	0			F	34
Aurukun	15-19	0			M	35
Aurukun	15-19	1	0	1	F	7
Aurukun	15-19	1	0	1	M	4
Aurukun	15-19	1	1	0	F	5
Aurukun	15-19	1	1	0	M	5
Aurukun	15-19	1	1	1	F	3
Aurukun	20-24				F	3
Aurukun	20-24				M	5
Aurukun	20-24	0			F	17
Aurukun	20-24	0			M	29
Aurukun	20-24	1	0	1	F	7
Aurukun	20-24	1	0	1	M	9
Aurukun	20-24	1	1	0	F	17
Aurukun	20-24	1	1	0	M	11
Aurukun	25-34				F	15
Aurukun	25-34				M	11
Aurukun	25-34	0			F	25
Aurukun	25-34	0			M	42
Aurukun	25-34	1	0	1	F	12
Aurukun	25-34	1	0	1	M	7
Aurukun	25-34	1	1	0	F	40
Aurukun	25-34	1	1	0	M	23
Aurukun	25-34	1	1	1	F	12
Aurukun	35-44				F	10
Aurukun	35-44				M	3
Aurukun	35-44	0			F	24
Aurukun	35-44	0			M	33
Aurukun	35-44	1	0	1	F	18
Aurukun	35-44	1	0	1	M	7
Aurukun	35-44	1	1	0	F	25
Aurukun	35-44	1	1	0	M	18
Aurukun	45-54				F	4
Aurukun	45-54				M	3
Aurukun	45-54	0			F	32
Aurukun	45-54	0			M	40
Aurukun	45-54	1	0	1	F	20
Aurukun	45-54	1	0	1	M	14
Aurukun	45-54	1	1	0	F	20
Aurukun	45-54	1	1	0	M	15
Aurukun	45-54	1	1	1	F	4
Aurukun	45-54	1	1	1	M	4
Aurukun	55-64				M	3
Aurukun	55-64	0			F	28
Aurukun	55-64	0			M	35
Aurukun	55-64	1	0	1	F	14
Aurukun	55-64	1	0	1	M	9
Aurukun	55-64	1	1	0	F	5
Aurukun	55-64	1	1	0	M	9
Aurukun	65-74				F	4
Aurukun	65-74	0			F	13
Aurukun	65-74	0			M	16
Aurukun	65-74	1	0	1	M	7
Aurukun	75-84	0			F	4
Balonne	15-19				F	16
Balonne	15-19				M	10
Balonne	15-19	0			F	83
Balonne	15-19	0			M	116
Balonne	15-19	1	0	1	F	9
Balonne	15-19	1	0	1	M	12
Balonne	15-19	1	1	0	F	4
Balonne	15-19	1	1	0	M	3
Balonne	20-24				F	20
Balonne	20-24				M	13
Balonne	20-24	0			F	99
Balonne	20-24	0			M	95
Balonne	20-24	1	0	1	F	10
Balonne	20-24	1	0	1	M	4
Balonne	20-24	1	1	0	F	20
Balonne	20-24	1	1	0	M	5
Balonne	25-34				F	27
Balonne	25-34				M	37
Balonne	25-34	0			F	105
Balonne	25-34	0			M	143
Balonne	25-34	1	0	1	F	15
Balonne	25-34	1	0	1	M	5
Balonne	25-34	1	1	0	F	121
Balonne	25-34	1	1	0	M	83
Balonne	25-34	1	1	1	F	10
Balonne	25-34	1	1	1	M	7
Balonne	35-44				F	28
Balonne	35-44				M	16
Balonne	35-44	0			F	76
Balonne	35-44	0			M	82
Balonne	35-44	1	0	1	F	13
Balonne	35-44	1	0	1	M	7
Balonne	35-44	1	1	0	F	127
Balonne	35-44	1	1	0	M	93
Balonne	35-44	1	1	1	F	15
Balonne	35-44	1	1	1	M	3
Balonne	45-54				F	24
Balonne	45-54				M	28
Balonne	45-54	0			F	180
Balonne	45-54	0			M	207
Balonne	45-54	1	0	1	F	15
Balonne	45-54	1	0	1	M	6
Balonne	45-54	1	1	0	F	61
Balonne	45-54	1	1	0	M	63
Balonne	45-54	1	1	1	F	3
Balonne	55-64				F	25
Balonne	55-64				M	28
Balonne	55-64	0			F	205
Balonne	55-64	0			M	260
Balonne	55-64	1	0	1	F	51
Balonne	55-64	1	0	1	M	25
Balonne	55-64	1	1	0	M	6
Balonne	55-64	1	1	1	M	5
Balonne	65-74				F	14
Balonne	65-74				M	18
Balonne	65-74	0			F	164
Balonne	65-74	0			M	202
Balonne	65-74	1	0	1	F	21
Balonne	65-74	1	0	1	M	17
Balonne	65-74	1	1	0	M	3
Balonne	75-84				F	19
Balonne	75-84				M	14
Balonne	75-84	0			F	85
Balonne	75-84	0			M	89
Balonne	75-84	1	0	1	F	3
Balonne	75-84	1	1	0	F	6
Balonne	85+				F	7
Balonne	85+				M	16
Balonne	85+	0			F	26
Balonne	85+	0			M	22
Banana	15-19				F	64
Banana	15-19				M	71
Banana	15-19	0			F	277
Banana	15-19	0			M	356
Banana	15-19	1	0	1	F	31
Banana	15-19	1	0	1	M	10
Banana	15-19	1	1	0	F	3
Banana	20-24				F	61
Banana	20-24				M	64
Banana	20-24	0			F	272
Banana	20-24	0			M	296
Banana	20-24	1	0	1	F	30
Banana	20-24	1	0	1	M	10
Banana	20-24	1	1	0	F	49
Banana	20-24	1	1	0	M	29
Banana	20-24	1	1	1	M	4
Banana	25-34				F	112
Banana	25-34				M	136
Banana	25-34	0			F	335
Banana	25-34	0			M	460
Banana	25-34	1	0	1	F	24
Banana	25-34	1	0	1	M	26
Banana	25-34	1	1	0	F	422
Banana	25-34	1	1	0	M	292
Banana	25-34	1	1	1	F	19
Banana	25-34	1	1	1	M	3
Banana	35-44				F	100
Banana	35-44				M	150
Banana	35-44	0			F	250
Banana	35-44	0			M	317
Banana	35-44	1	0	1	F	32
Banana	35-44	1	0	1	M	18
Banana	35-44	1	1	0	F	529
Banana	35-44	1	1	0	M	511
Banana	35-44	1	1	1	F	24
Banana	35-44	1	1	1	M	14
Banana	45-54				F	101
Banana	45-54				M	138
Banana	45-54	0			F	519
Banana	45-54	0			M	560
Banana	45-54	1	0	1	F	63
Banana	45-54	1	0	1	M	31
Banana	45-54	1	1	0	F	186
Banana	45-54	1	1	0	M	215
Banana	45-54	1	1	1	F	7
Banana	45-54	1	1	1	M	8
Banana	55-64				F	107
Banana	55-64				M	138
Banana	55-64	0			F	616
Banana	55-64	0			M	743
Banana	55-64	1	0	1	F	149
Banana	55-64	1	0	1	M	76
Banana	55-64	1	1	0	F	14
Banana	55-64	1	1	0	M	32
Banana	55-64	1	1	1	F	4
Banana	65-74				F	76
Banana	65-74				M	99
Banana	65-74	0			F	426
Banana	65-74	0			M	549
Banana	65-74	1	0	1	F	68
Banana	65-74	1	0	1	M	45
Banana	65-74	1	1	0	F	5
Banana	65-74	1	1	0	M	7
Banana	75-84				F	69
Banana	75-84				M	64
Banana	75-84	0			F	317
Banana	75-84	0			M	315
Banana	75-84	1	0	1	F	14
Banana	75-84	1	0	1	M	19
Banana	75-84	1	1	0	M	6
Banana	85+				F	45
Banana	85+				M	8
Banana	85+	0			F	130
Banana	85+	0			M	73
Barcaldine	15-19				F	11
Barcaldine	15-19				M	11
Barcaldine	15-19	0			F	46
Barcaldine	15-19	0			M	67
Barcaldine	15-19	1	0	1	F	11
Barcaldine	15-19	1	0	1	M	3
Barcaldine	20-24				F	10
Barcaldine	20-24				M	4
Barcaldine	20-24	0			F	46
Barcaldine	20-24	0			M	53
Barcaldine	20-24	1	0	1	F	9
Barcaldine	20-24	1	0	1	M	6
Barcaldine	20-24	1	1	0	F	14
Barcaldine	25-34				F	8
Barcaldine	25-34				M	19
Barcaldine	25-34	0			F	79
Barcaldine	25-34	0			M	95
Barcaldine	25-34	1	0	1	F	11
Barcaldine	25-34	1	0	1	M	3
Barcaldine	25-34	1	1	0	F	68
Barcaldine	25-34	1	1	0	M	52
Barcaldine	25-34	1	1	1	F	5
Barcaldine	35-44				F	24
Barcaldine	35-44				M	16
Barcaldine	35-44	0			F	45
Barcaldine	35-44	0			M	52
Barcaldine	35-44	1	0	1	F	7
Barcaldine	35-44	1	1	0	F	89
Barcaldine	35-44	1	1	0	M	76
Barcaldine	35-44	1	1	1	F	8
Barcaldine	35-44	1	1	1	M	6
Barcaldine	45-54				F	18
Barcaldine	45-54				M	25
Barcaldine	45-54	0			F	134
Barcaldine	45-54	0			M	118
Barcaldine	45-54	1	0	1	F	8
Barcaldine	45-54	1	0	1	M	7
Barcaldine	45-54	1	1	0	F	44
Barcaldine	45-54	1	1	0	M	38
Barcaldine	45-54	1	1	1	M	4
Barcaldine	55-64				F	24
