LGA_NAME21	Age	MaxSchoolingCompleted	Sex	adults
Clarence Valley	85+	Year 11	F	30
Clarence Valley	85+	Year 11	M	26
Clarence Valley	85+	Year 12	F	134
Clarence Valley	85+	Year 12	M	129
Cobar	15-19		F	19
Cobar	15-19		M	20
Cobar	15-19	Year 8 or below	M	3
Cobar	15-19	Year 9	M	4
Cobar	15-19	Year 10	F	8
Cobar	15-19	Year 10	M	18
Cobar	15-19	Year 11	F	9
Cobar	15-19	Year 11	M	13
Cobar	15-19	Year 12	F	22
Cobar	15-19	Year 12	M	21
Cobar	20-24		F	25
Cobar	20-24		M	16
Cobar	20-24	Year 8 or below	M	4
Cobar	20-24	Year 9	F	3
Cobar	20-24	Year 9	M	4
Cobar	20-24	Year 10	F	15
Cobar	20-24	Year 10	M	21
Cobar	20-24	Year 11	F	8
Cobar	20-24	Year 11	M	19
Cobar	20-24	Year 12	F	67
Cobar	20-24	Year 12	M	55
Cobar	25-34		F	40
Cobar	25-34		M	53
Cobar	25-34	Year 8 or below	F	4
Cobar	25-34	Year 8 or below	M	9
Cobar	25-34	Year 9	F	3
Cobar	25-34	Year 9	M	10
Cobar	25-34	Year 10	F	51
Cobar	25-34	Year 10	M	95
Cobar	25-34	Year 11	F	26
Cobar	25-34	Year 11	M	26
Cobar	25-34	Year 12	F	165
Cobar	25-34	Year 12	M	105
Cobar	35-44		F	47
Cobar	35-44		M	41
Cobar	35-44	Year 8 or below	F	6
Cobar	35-44	Year 8 or below	M	6
Cobar	35-44	Year 9	F	6
Cobar	35-44	Year 9	M	15
Cobar	35-44	Year 10	F	39
Cobar	35-44	Year 10	M	58
Cobar	35-44	Year 11	F	26
Cobar	35-44	Year 11	M	28
Cobar	35-44	Year 12	F	149
Cobar	35-44	Year 12	M	87
Cobar	45-54		F	34
Cobar	45-54		M	35
Cobar	45-54	Year 8 or below	M	8
Cobar	45-54	Year 9	F	5
Cobar	45-54	Year 9	M	14
Cobar	45-54	Year 10	F	60
Cobar	45-54	Year 10	M	99
Cobar	45-54	Year 11	F	16
Cobar	45-54	Year 11	M	20
Cobar	45-54	Year 12	F	77
Cobar	45-54	Year 12	M	57
Cobar	55-64		F	35
Cobar	55-64		M	43
Cobar	55-64	Year 8 or below	F	13
Cobar	55-64	Year 8 or below	M	20
Cobar	55-64	Year 9	F	18
Cobar	55-64	Year 9	M	26
Cobar	55-64	Year 10	F	107
Cobar	55-64	Year 10	M	142
Cobar	55-64	Year 11	F	12
Cobar	55-64	Year 11	M	17
Cobar	55-64	Year 12	F	71
Cobar	55-64	Year 12	M	40
Cobar	65-74		F	24
Cobar	65-74		M	42
Cobar	65-74	Did not go to school	F	3
Cobar	65-74	Year 8 or below	F	26
Cobar	65-74	Year 8 or below	M	46
Cobar	65-74	Year 9	F	22
Cobar	65-74	Year 9	M	28
Cobar	65-74	Year 10	F	70
Cobar	65-74	Year 10	M	61
Cobar	65-74	Year 11	F	17
Cobar	65-74	Year 11	M	5
Cobar	65-74	Year 12	F	18
Cobar	65-74	Year 12	M	37
Cobar	75-84		F	29
Cobar	75-84		M	16
Cobar	75-84	Year 8 or below	F	18
Cobar	75-84	Year 8 or below	M	21
Cobar	75-84	Year 9	F	15
Cobar	75-84	Year 9	M	14
Cobar	75-84	Year 10	F	28
Cobar	75-84	Year 10	M	22
Cobar	75-84	Year 11	F	7
Cobar	75-84	Year 12	F	11
Cobar	75-84	Year 12	M	14
Cobar	85+		F	8
Cobar	85+		M	3
Cobar	85+	Year 8 or below	F	16
Cobar	85+	Year 8 or below	M	8
Cobar	85+	Year 9	F	11
Cobar	85+	Year 9	M	4
Cobar	85+	Year 10	F	6
Cobar	85+	Year 10	M	3
Cobar	85+	Year 11	F	5
Cobar	85+	Year 12	F	6
Coffs Harbour	15-19		F	124
Coffs Harbour	15-19		M	132
Coffs Harbour	15-19	Did not go to school	M	3
Coffs Harbour	15-19	Year 8 or below	F	9
Coffs Harbour	15-19	Year 8 or below	M	21
Coffs Harbour	15-19	Year 9	F	40
Coffs Harbour	15-19	Year 9	M	107
Coffs Harbour	15-19	Year 10	F	224
Coffs Harbour	15-19	Year 10	M	283
Coffs Harbour	15-19	Year 11	F	127
Coffs Harbour	15-19	Year 11	M	146
Coffs Harbour	15-19	Year 12	F	454
Coffs Harbour	15-19	Year 12	M	346
Coffs Harbour	20-24		F	102
Coffs Harbour	20-24		M	129
Coffs Harbour	20-24	Did not go to school	F	11
Coffs Harbour	20-24	Did not go to school	M	10
Coffs Harbour	20-24	Year 8 or below	F	18
Coffs Harbour	20-24	Year 8 or below	M	18
Coffs Harbour	20-24	Year 9	F	45
Coffs Harbour	20-24	Year 9	M	63
Coffs Harbour	20-24	Year 10	F	214
Coffs Harbour	20-24	Year 10	M	351
Coffs Harbour	20-24	Year 11	F	164
Coffs Harbour	20-24	Year 11	M	230
Coffs Harbour	20-24	Year 12	F	1189
Coffs Harbour	20-24	Year 12	M	1032
Coffs Harbour	25-34		F	332
Coffs Harbour	25-34		M	363
Coffs Harbour	25-34	Did not go to school	F	65
Coffs Harbour	25-34	Did not go to school	M	62
Coffs Harbour	25-34	Year 8 or below	F	69
Coffs Harbour	25-34	Year 8 or below	M	85
Coffs Harbour	25-34	Year 9	F	108
Coffs Harbour	25-34	Year 9	M	128
Coffs Harbour	25-34	Year 10	F	603
Coffs Harbour	25-34	Year 10	M	901
Coffs Harbour	25-34	Year 11	F	281
Coffs Harbour	25-34	Year 11	M	365
Coffs Harbour	25-34	Year 12	F	3057
Coffs Harbour	25-34	Year 12	M	2357
Coffs Harbour	35-44		F	286
Coffs Harbour	35-44		M	313
Coffs Harbour	35-44	Did not go to school	F	50
Coffs Harbour	35-44	Did not go to school	M	49
Coffs Harbour	35-44	Year 8 or below	F	117
Coffs Harbour	35-44	Year 8 or below	M	138
Coffs Harbour	35-44	Year 9	F	121
Coffs Harbour	35-44	Year 9	M	166
Coffs Harbour	35-44	Year 10	F	821
Coffs Harbour	35-44	Year 10	M	1025
Coffs Harbour	35-44	Year 11	F	311
Coffs Harbour	35-44	Year 11	M	311
Coffs Harbour	35-44	Year 12	F	3169
Coffs Harbour	35-44	Year 12	M	2404
Coffs Harbour	45-54		F	266
Coffs Harbour	45-54		M	320
Coffs Harbour	45-54	Did not go to school	F	44
Coffs Harbour	45-54	Did not go to school	M	26
Coffs Harbour	45-54	Year 8 or below	F	87
Coffs Harbour	45-54	Year 8 or below	M	98
Coffs Harbour	45-54	Year 9	F	203
Coffs Harbour	45-54	Year 9	M	228
Coffs Harbour	45-54	Year 10	F	1390
Coffs Harbour	45-54	Year 10	M	1426
Coffs Harbour	45-54	Year 11	F	390
Coffs Harbour	45-54	Year 11	M	372
Coffs Harbour	45-54	Year 12	F	2752
Coffs Harbour	45-54	Year 12	M	2214
Coffs Harbour	55-64		F	277
Coffs Harbour	55-64		M	305
Coffs Harbour	55-64	Did not go to school	F	48
Coffs Harbour	55-64	Did not go to school	M	38
Coffs Harbour	55-64	Year 8 or below	F	177
Coffs Harbour	55-64	Year 8 or below	M	217
Coffs Harbour	55-64	Year 9	F	380
Coffs Harbour	55-64	Year 9	M	337
Coffs Harbour	55-64	Year 10	F	2243
Coffs Harbour	55-64	Year 10	M	2119
Coffs Harbour	55-64	Year 11	F	412
Coffs Harbour	55-64	Year 11	M	309
Coffs Harbour	55-64	Year 12	F	2030
Coffs Harbour	55-64	Year 12	M	1676
Coffs Harbour	65-74		F	323
Coffs Harbour	65-74		M	280
Coffs Harbour	65-74	Did not go to school	F	40
Coffs Harbour	65-74	Did not go to school	M	29
Coffs Harbour	65-74	Year 8 or below	F	273
Coffs Harbour	65-74	Year 8 or below	M	324
Coffs Harbour	65-74	Year 9	F	646
Coffs Harbour	65-74	Year 9	M	558
Coffs Harbour	65-74	Year 10	F	2027
Coffs Harbour	65-74	Year 10	M	1506
Coffs Harbour	65-74	Year 11	F	294
Coffs Harbour	65-74	Year 11	M	302
Coffs Harbour	65-74	Year 12	F	1650
Coffs Harbour	65-74	Year 12	M	1926
Coffs Harbour	75-84		F	383
Coffs Harbour	75-84		M	270
Coffs Harbour	75-84	Did not go to school	F	14
Coffs Harbour	75-84	Did not go to school	M	14
Coffs Harbour	75-84	Year 8 or below	F	261
Coffs Harbour	75-84	Year 8 or below	M	303
Coffs Harbour	75-84	Year 9	F	460
Coffs Harbour	75-84	Year 9	M	373
Coffs Harbour	75-84	Year 10	F	1083
Coffs Harbour	75-84	Year 10	M	790
Coffs Harbour	75-84	Year 11	F	170
Coffs Harbour	75-84	Year 11	M	135
Coffs Harbour	75-84	Year 12	F	732
Coffs Harbour	75-84	Year 12	M	742
Coffs Harbour	85+		F	334
Coffs Harbour	85+		M	189
Coffs Harbour	85+	Did not go to school	F	13
Coffs Harbour	85+	Did not go to school	M	10
Coffs Harbour	85+	Year 8 or below	F	233
Coffs Harbour	85+	Year 8 or below	M	145
Coffs Harbour	85+	Year 9	F	195
Coffs Harbour	85+	Year 9	M	115
Coffs Harbour	85+	Year 10	F	359
Coffs Harbour	85+	Year 10	M	212
Coffs Harbour	85+	Year 11	F	44
Coffs Harbour	85+	Year 11	M	31
Coffs Harbour	85+	Year 12	F	219
Coffs Harbour	85+	Year 12	M	219
Coolamon	15-19		F	7
Coolamon	15-19		M	10
Coolamon	15-19	Year 9	M	6
Coolamon	15-19	Year 10	F	12
Coolamon	15-19	Year 10	M	26
Coolamon	15-19	Year 11	F	7
Coolamon	15-19	Year 11	M	15
Coolamon	15-19	Year 12	F	24
Coolamon	15-19	Year 12	M	22
Coolamon	20-24		F	11
Coolamon	20-24	Year 9	F	4
Coolamon	20-24	Year 10	F	7
Coolamon	20-24	Year 10	M	20
Coolamon	20-24	Year 11	F	9
Coolamon	20-24	Year 11	M	9
Coolamon	20-24	Year 12	F	59
Coolamon	20-24	Year 12	M	59
Coolamon	25-34		F	13
Coolamon	25-34		M	12
Coolamon	25-34	Year 9	F	4
Coolamon	25-34	Year 9	M	7
Coolamon	25-34	Year 10	F	45
Coolamon	25-34	Year 10	M	68
Coolamon	25-34	Year 11	F	20
Coolamon	25-34	Year 11	M	19
Coolamon	25-34	Year 12	F	156
Coolamon	25-34	Year 12	M	89
Coolamon	35-44		F	5
Coolamon	35-44		M	17
Coolamon	35-44	Year 8 or below	F	5
Coolamon	35-44	Year 8 or below	M	5
Coolamon	35-44	Year 9	F	6
Coolamon	35-44	Year 9	M	14
Coolamon	35-44	Year 10	F	34
Coolamon	35-44	Year 10	M	71
Coolamon	35-44	Year 11	F	17
Coolamon	35-44	Year 11	M	18
Coolamon	35-44	Year 12	F	151
Coolamon	35-44	Year 12	M	94
Coolamon	45-54		F	20
Coolamon	45-54		M	15
Coolamon	45-54	Year 8 or below	F	3
Coolamon	45-54	Year 8 or below	M	3
Coolamon	45-54	Year 9	F	19
Coolamon	45-54	Year 9	M	9
Coolamon	45-54	Year 10	F	95
Coolamon	45-54	Year 10	M	111
Coolamon	45-54	Year 11	F	29
Coolamon	45-54	Year 11	M	18
Coolamon	45-54	Year 12	F	117
Coolamon	45-54	Year 12	M	85
Coolamon	55-64		F	18
Coolamon	55-64		M	18
Coolamon	55-64	Year 8 or below	F	13
Coolamon	55-64	Year 8 or below	M	19
Coolamon	55-64	Year 9	F	30
Coolamon	55-64	Year 9	M	25
Coolamon	55-64	Year 10	F	158
Coolamon	55-64	Year 10	M	154
Coolamon	55-64	Year 11	F	11
Coolamon	55-64	Year 11	M	20
Coolamon	55-64	Year 12	F	84
Coolamon	55-64	Year 12	M	52
Coolamon	65-74		F	17
Coolamon	65-74		M	30
Coolamon	65-74	Year 8 or below	F	19
Coolamon	65-74	Year 8 or below	M	26
Coolamon	65-74	Year 9	F	35
Coolamon	65-74	Year 9	M	47
Coolamon	65-74	Year 10	F	131
Coolamon	65-74	Year 10	M	121
Coolamon	65-74	Year 11	F	14
Coolamon	65-74	Year 11	M	19
Coolamon	65-74	Year 12	F	50
Coolamon	65-74	Year 12	M	56
Coolamon	75-84		F	21
Coolamon	75-84		M	19
Coolamon	75-84	Year 8 or below	F	15
Coolamon	75-84	Year 8 or below	M	36
Coolamon	75-84	Year 9	F	38
Coolamon	75-84	Year 9	M	35
Coolamon	75-84	Year 10	F	72
Coolamon	75-84	Year 10	M	46
Coolamon	75-84	Year 11	F	3
Coolamon	75-84	Year 11	M	6
Coolamon	75-84	Year 12	F	30
Coolamon	75-84	Year 12	M	22
Coolamon	85+		F	14
Coolamon	85+		M	17
Coolamon	85+	Year 8 or below	F	15
Coolamon	85+	Year 8 or below	M	13
Coolamon	85+	Year 9	F	17
Coolamon	85+	Year 9	M	7
Coolamon	85+	Year 10	F	20
Coolamon	85+	Year 10	M	11
Coolamon	85+	Year 11	M	3
Coolamon	85+	Year 12	F	8
Coolamon	85+	Year 12	M	5
Coonamble	15-19		F	12
Coonamble	15-19		M	22
Coonamble	15-19	Year 9	F	5
Coonamble	15-19	Year 10	F	15
Coonamble	15-19	Year 10	M	16
Coonamble	15-19	Year 11	F	5
Coonamble	15-19	Year 11	M	5
Coonamble	15-19	Year 12	F	19
Coonamble	15-19	Year 12	M	13
Coonamble	20-24		F	19
Coonamble	20-24		M	5
Coonamble	20-24	Year 8 or below	M	3
Coonamble	20-24	Year 9	M	4
Coonamble	20-24	Year 10	F	22
Coonamble	20-24	Year 10	M	14
Coonamble	20-24	Year 11	F	12
Coonamble	20-24	Year 11	M	9
Coonamble	20-24	Year 12	F	47
Coonamble	20-24	Year 12	M	40
Coonamble	25-34		F	36
Coonamble	25-34		M	26
Coonamble	25-34	Year 8 or below	F	5
Coonamble	25-34	Year 9	F	15
Coonamble	25-34	Year 9	M	9
Coonamble	25-34	Year 10	F	39
Coonamble	25-34	Year 10	M	63
Coonamble	25-34	Year 11	F	17
Coonamble	25-34	Year 11	M	20
Coonamble	25-34	Year 12	F	155
Coonamble	25-34	Year 12	M	70
Coonamble	35-44		F	38
Coonamble	35-44		M	34
Coonamble	35-44	Did not go to school	M	3
Coonamble	35-44	Year 8 or below	M	10
Coonamble	35-44	Year 9	F	12
Coonamble	35-44	Year 9	M	4
Coonamble	35-44	Year 10	F	35
Coonamble	35-44	Year 10	M	61
Coonamble	35-44	Year 11	F	11
Coonamble	35-44	Year 11	M	14
Coonamble	35-44	Year 12	F	95
Coonamble	35-44	Year 12	M	71
Coonamble	45-54		F	21
Coonamble	45-54		M	26
Coonamble	45-54	Year 8 or below	F	3
Coonamble	45-54	Year 8 or below	M	14
Coonamble	45-54	Year 9	F	9
Coonamble	45-54	Year 9	M	27
Coonamble	45-54	Year 10	F	62
Coonamble	45-54	Year 10	M	73
Coonamble	45-54	Year 11	F	19
Coonamble	45-54	Year 11	M	16
Coonamble	45-54	Year 12	F	104
Coonamble	45-54	Year 12	M	54
Coonamble	55-64		F	32
Coonamble	55-64		M	38
Coonamble	55-64	Did not go to school	F	4
Coonamble	55-64	Year 8 or below	F	11
Coonamble	55-64	Year 8 or below	M	27
Coonamble	55-64	Year 9	F	28
Coonamble	55-64	Year 9	M	36
Coonamble	55-64	Year 10	F	91
Coonamble	55-64	Year 10	M	104
Coonamble	55-64	Year 11	F	19
Coonamble	55-64	Year 11	M	8
Coonamble	55-64	Year 12	F	65
Coonamble	55-64	Year 12	M	48
Coonamble	65-74		F	38
Coonamble	65-74		M	28
Coonamble	65-74	Year 8 or below	F	13
Coonamble	65-74	Year 8 or below	M	30
Coonamble	65-74	Year 9	F	24
Coonamble	65-74	Year 9	M	23
Coonamble	65-74	Year 10	F	69
Coonamble	65-74	Year 10	M	63
Coonamble	65-74	Year 11	F	14
Coonamble	65-74	Year 11	M	14
Coonamble	65-74	Year 12	F	39
Coonamble	65-74	Year 12	M	45
Coonamble	75-84		F	34
Coonamble	75-84		M	37
Coonamble	75-84	Did not go to school	F	4
Coonamble	75-84	Did not go to school	M	5
Coonamble	75-84	Year 8 or below	F	19
Coonamble	75-84	Year 8 or below	M	32
Coonamble	75-84	Year 9	F	13
Coonamble	75-84	Year 9	M	11
Coonamble	75-84	Year 10	F	32
Coonamble	75-84	Year 10	M	19
Coonamble	75-84	Year 11	F	4
Coonamble	75-84	Year 11	M	3
Coonamble	75-84	Year 12	F	15
Coonamble	75-84	Year 12	M	9
Coonamble	85+		F	16
Coonamble	85+		M	4
Coonamble	85+	Did not go to school	F	5
Coonamble	85+	Year 8 or below	F	12
Coonamble	85+	Year 8 or below	M	17
Coonamble	85+	Year 9	F	8
Coonamble	85+	Year 9	M	5
Coonamble	85+	Year 10	F	5
Coonamble	85+	Year 10	M	3
Coonamble	85+	Year 12	F	4
Cootamundra-Gundagai Regional	15-19		F	17
Cootamundra-Gundagai Regional	15-19		M	24
Cootamundra-Gundagai Regional	15-19	Year 8 or below	F	3
Cootamundra-Gundagai Regional	15-19	Year 9	F	8
Cootamundra-Gundagai Regional	15-19	Year 9	M	19
Cootamundra-Gundagai Regional	15-19	Year 10	F	41
Cootamundra-Gundagai Regional	15-19	Year 10	M	39
Cootamundra-Gundagai Regional	15-19	Year 11	F	21
Cootamundra-Gundagai Regional	15-19	Year 11	M	34
Cootamundra-Gundagai Regional	15-19	Year 12	F	43
Cootamundra-Gundagai Regional	15-19	Year 12	M	39
Cootamundra-Gundagai Regional	20-24		F	20
Cootamundra-Gundagai Regional	20-24		M	25
Cootamundra-Gundagai Regional	20-24	Did not go to school	M	4
Cootamundra-Gundagai Regional	20-24	Year 9	F	13
Cootamundra-Gundagai Regional	20-24	Year 9	M	14
Cootamundra-Gundagai Regional	20-24	Year 10	F	34
Cootamundra-Gundagai Regional	20-24	Year 10	M	52
Cootamundra-Gundagai Regional	20-24	Year 11	F	32
Cootamundra-Gundagai Regional	20-24	Year 11	M	36
Cootamundra-Gundagai Regional	20-24	Year 12	F	139
Cootamundra-Gundagai Regional	20-24	Year 12	M	130
Cootamundra-Gundagai Regional	25-34		F	47
Cootamundra-Gundagai Regional	25-34		M	55
Cootamundra-Gundagai Regional	25-34	Year 8 or below	F	8
Cootamundra-Gundagai Regional	25-34	Year 8 or below	M	7
Cootamundra-Gundagai Regional	25-34	Year 9	F	16
Cootamundra-Gundagai Regional	25-34	Year 9	M	17
Cootamundra-Gundagai Regional	25-34	Year 10	F	90
Cootamundra-Gundagai Regional	25-34	Year 10	M	156
Cootamundra-Gundagai Regional	25-34	Year 11	F	42
Cootamundra-Gundagai Regional	25-34	Year 11	M	38
Cootamundra-Gundagai Regional	25-34	Year 12	F	305
Cootamundra-Gundagai Regional	25-34	Year 12	M	223
Cootamundra-Gundagai Regional	35-44		F	50
Cootamundra-Gundagai Regional	35-44		M	49
Cootamundra-Gundagai Regional	35-44	Year 8 or below	F	4
Cootamundra-Gundagai Regional	35-44	Year 8 or below	M	9
Cootamundra-Gundagai Regional	35-44	Year 9	F	20
Cootamundra-Gundagai Regional	35-44	Year 9	M	40
Cootamundra-Gundagai Regional	35-44	Year 10	F	100
Cootamundra-Gundagai Regional	35-44	Year 10	M	140
Cootamundra-Gundagai Regional	35-44	Year 11	F	46
Cootamundra-Gundagai Regional	35-44	Year 11	M	39
Cootamundra-Gundagai Regional	35-44	Year 12	F	348
Cootamundra-Gundagai Regional	35-44	Year 12	M	250
Cootamundra-Gundagai Regional	45-54		F	52
Cootamundra-Gundagai Regional	45-54		M	57
Cootamundra-Gundagai Regional	45-54	Did not go to school	F	3
Cootamundra-Gundagai Regional	45-54	Year 8 or below	F	7
Cootamundra-Gundagai Regional	45-54	Year 8 or below	M	21
Cootamundra-Gundagai Regional	45-54	Year 9	F	41
Cootamundra-Gundagai Regional	45-54	Year 9	M	28
Cootamundra-Gundagai Regional	45-54	Year 10	F	219
Cootamundra-Gundagai Regional	45-54	Year 10	M	258
Cootamundra-Gundagai Regional	45-54	Year 11	F	44
Cootamundra-Gundagai Regional	45-54	Year 11	M	50
Cootamundra-Gundagai Regional	45-54	Year 12	F	300
Cootamundra-Gundagai Regional	45-54	Year 12	M	208
Cootamundra-Gundagai Regional	55-64		F	59
Cootamundra-Gundagai Regional	55-64		M	81
Cootamundra-Gundagai Regional	55-64	Did not go to school	F	3
Cootamundra-Gundagai Regional	55-64	Year 8 or below	F	23
Cootamundra-Gundagai Regional	55-64	Year 8 or below	M	37
Cootamundra-Gundagai Regional	55-64	Year 9	F	71
Cootamundra-Gundagai Regional	55-64	Year 9	M	83
Cootamundra-Gundagai Regional	55-64	Year 10	F	360
Cootamundra-Gundagai Regional	55-64	Year 10	M	394
Cootamundra-Gundagai Regional	55-64	Year 11	F	55
Cootamundra-Gundagai Regional	55-64	Year 11	M	40
Cootamundra-Gundagai Regional	55-64	Year 12	F	274
Cootamundra-Gundagai Regional	55-64	Year 12	M	206
Cootamundra-Gundagai Regional	65-74		F	82
Cootamundra-Gundagai Regional	65-74		M	76
Cootamundra-Gundagai Regional	65-74	Did not go to school	M	6
Cootamundra-Gundagai Regional	65-74	Year 8 or below	F	93
Cootamundra-Gundagai Regional	65-74	Year 8 or below	M	93
Cootamundra-Gundagai Regional	65-74	Year 9	F	97
Cootamundra-Gundagai Regional	65-74	Year 9	M	116
Cootamundra-Gundagai Regional	65-74	Year 10	F	350
Cootamundra-Gundagai Regional	65-74	Year 10	M	348
Cootamundra-Gundagai Regional	65-74	Year 11	F	59
Cootamundra-Gundagai Regional	65-74	Year 11	M	33
Cootamundra-Gundagai Regional	65-74	Year 12	F	186
Cootamundra-Gundagai Regional	65-74	Year 12	M	205
Cootamundra-Gundagai Regional	75-84		F	82
Cootamundra-Gundagai Regional	75-84		M	57
Cootamundra-Gundagai Regional	75-84	Did not go to school	F	5
Cootamundra-Gundagai Regional	75-84	Did not go to school	M	6
Cootamundra-Gundagai Regional	75-84	Year 8 or below	F	73
Cootamundra-Gundagai Regional	75-84	Year 8 or below	M	81
Cootamundra-Gundagai Regional	75-84	Year 9	F	75
Cootamundra-Gundagai Regional	75-84	Year 9	M	87
Cootamundra-Gundagai Regional	75-84	Year 10	F	194
Cootamundra-Gundagai Regional	75-84	Year 10	M	133
Cootamundra-Gundagai Regional	75-84	Year 11	F	22
Cootamundra-Gundagai Regional	75-84	Year 11	M	37
Cootamundra-Gundagai Regional	75-84	Year 12	F	120
Cootamundra-Gundagai Regional	75-84	Year 12	M	121
Cootamundra-Gundagai Regional	85+		F	30
Cootamundra-Gundagai Regional	85+		M	19
Cootamundra-Gundagai Regional	85+	Year 8 or below	F	48
Cootamundra-Gundagai Regional	85+	Year 8 or below	M	37
Cootamundra-Gundagai Regional	85+	Year 9	F	56
Cootamundra-Gundagai Regional	85+	Year 9	M	28
Cootamundra-Gundagai Regional	85+	Year 10	F	67
Cootamundra-Gundagai Regional	85+	Year 10	M	32
Cootamundra-Gundagai Regional	85+	Year 11	F	5
Cootamundra-Gundagai Regional	85+	Year 11	M	7
Cootamundra-Gundagai Regional	85+	Year 12	F	25
Cootamundra-Gundagai Regional	85+	Year 12	M	23
Cowra	15-19		F	25
Cowra	15-19		M	33
Cowra	15-19	Year 9	F	13
Cowra	15-19	Year 9	M	9
Cowra	15-19	Year 10	F	33
Cowra	15-19	Year 10	M	77
Cowra	15-19	Year 11	F	20
Cowra	15-19	Year 11	M	17
Cowra	15-19	Year 12	F	54
Cowra	15-19	Year 12	M	50
Cowra	20-24		F	29
Cowra	20-24		M	51
Cowra	20-24	Year 8 or below	F	4
Cowra	20-24	Year 8 or below	M	3
Cowra	20-24	Year 9	F	10
Cowra	20-24	Year 9	M	15
Cowra	20-24	Year 10	F	41
Cowra	20-24	Year 10	M	87
Cowra	20-24	Year 11	F	33
Cowra	20-24	Year 11	M	41
Cowra	20-24	Year 12	F	190
Cowra	20-24	Year 12	M	148
Cowra	25-34		F	63
Cowra	25-34		M	60
Cowra	25-34	Year 8 or below	F	4
Cowra	25-34	Year 8 or below	M	7
Cowra	25-34	Year 9	F	24
Cowra	25-34	Year 9	M	32
Cowra	25-34	Year 10	F	148
Cowra	25-34	Year 10	M	205
Cowra	25-34	Year 11	F	50
Cowra	25-34	Year 11	M	43
Cowra	25-34	Year 12	F	375
Cowra	25-34	Year 12	M	267
Cowra	35-44		F	46
Cowra	35-44		M	62
Cowra	35-44	Did not go to school	F	4
Cowra	35-44	Did not go to school	M	3
Cowra	35-44	Year 8 or below	F	9
Cowra	35-44	Year 8 or below	M	19
Cowra	35-44	Year 9	F	40
Cowra	35-44	Year 9	M	31
Cowra	35-44	Year 10	F	126
Cowra	35-44	Year 10	M	193
Cowra	35-44	Year 11	F	37
Cowra	35-44	Year 11	M	40
Cowra	35-44	Year 12	F	354
Cowra	35-44	Year 12	M	240
Cowra	45-54		F	59
Cowra	45-54		M	85
Cowra	45-54	Year 8 or below	F	18
Cowra	45-54	Year 8 or below	M	24
Cowra	45-54	Year 9	F	40
Cowra	45-54	Year 9	M	58
Cowra	45-54	Year 10	F	259
Cowra	45-54	Year 10	M	335
Cowra	45-54	Year 11	F	65
Cowra	45-54	Year 11	M	39
Cowra	45-54	Year 12	F	343
Cowra	45-54	Year 12	M	226
Cowra	55-64		F	61
Cowra	55-64		M	82
Cowra	55-64	Did not go to school	F	3
Cowra	55-64	Did not go to school	M	9
Cowra	55-64	Year 8 or below	F	34
Cowra	55-64	Year 8 or below	M	53
Cowra	55-64	Year 9	F	93
Cowra	55-64	Year 9	M	91
Cowra	55-64	Year 10	F	391
Cowra	55-64	Year 10	M	436
Cowra	55-64	Year 11	F	52
Cowra	55-64	Year 11	M	39
Cowra	55-64	Year 12	F	226
Cowra	55-64	Year 12	M	189
Cowra	65-74		F	84
Cowra	65-74		M	85
Cowra	65-74	Did not go to school	F	6
Cowra	65-74	Year 8 or below	F	73
Cowra	65-74	Year 8 or below	M	136
Cowra	65-74	Year 9	F	115
Cowra	65-74	Year 9	M	129
Cowra	65-74	Year 10	F	417
Cowra	65-74	Year 10	M	309
Cowra	65-74	Year 11	F	32
Cowra	65-74	Year 11	M	35
Cowra	65-74	Year 12	F	223
Cowra	65-74	Year 12	M	223
Cowra	75-84		F	70
Cowra	75-84		M	57
Cowra	75-84	Did not go to school	M	5
Cowra	75-84	Year 8 or below	F	65
Cowra	75-84	Year 8 or below	M	80
Cowra	75-84	Year 9	F	84
Cowra	75-84	Year 9	M	100
Cowra	75-84	Year 10	F	222
Cowra	75-84	Year 10	M	157
Cowra	75-84	Year 11	F	30
Cowra	75-84	Year 11	M	27
Cowra	75-84	Year 12	F	96
Cowra	75-84	Year 12	M	116
Cowra	85+		F	38
Cowra	85+		M	19
Cowra	85+	Did not go to school	M	3
Cowra	85+	Year 8 or below	F	43
Cowra	85+	Year 8 or below	M	41
Cowra	85+	Year 9	F	49
Cowra	85+	Year 9	M	30
Cowra	85+	Year 10	F	80
Cowra	85+	Year 10	M	46
Cowra	85+	Year 11	F	4
Cowra	85+	Year 12	F	29
Cowra	85+	Year 12	M	27
Cumberland	15-19		F	406
Cumberland	15-19		M	461
Cumberland	15-19	Did not go to school	F	6
